orf	hap alpha | growth (colony size) | cadmium dichloride [50 uM] | Ruotolo R~Ottonello S, 2008	hap alpha | growth (colony size) | nickel dichloride [2.5 mM] | Ruotolo R~Ottonello S, 2008
YDR516C	0.023009211062319773	0.03691526217876579
YDR517W	0.023009211062319773	0.03691526217876579
YDR518W	0.023009211062319773	0.03691526217876579
YDR519W	0.023009211062319773	0.03691526217876579
YDR520C	0.023009211062319773	0.03691526217876579
YDR521W	0.023009211062319773	0.03691526217876579
YDR522C	0.023009211062319773	0.03691526217876579
YDR523C	0.023009211062319773	0.03691526217876579
YDR524C	0.023009211062319773	0.03691526217876579
YDR525W	0.023009211062319773	0.03691526217876579
YDR525W-A	0.023009211062319773	0.03691526217876579
YDR528W	0.023009211062319773	0.03691526217876579
YDR529C	0.023009211062319773	0.03691526217876579
YDR530C	0.023009211062319773	0.03691526217876579
YDR533C	0.023009211062319773	0.03691526217876579
YDR534C	0.023009211062319773	0.03691526217876579
YDR535C	0.023009211062319773	0.03691526217876579
YDR536W	0.023009211062319773	0.03691526217876579
YDR537C	0.023009211062319773	0.03691526217876579
YDR538W	0.023009211062319773	0.03691526217876579
YDR539W	0.023009211062319773	0.03691526217876579
YDR540C	0.023009211062319773	0.03691526217876579
YDR541C	0.023009211062319773	0.03691526217876579
YEL001C	0.023009211062319773	0.03691526217876579
YEL003W	0.023009211062319773	3.6915262178766364
YEL004W	0.023009211062319773	0.03691526217876579
YEL005C	0.023009211062319773	0.03691526217876579
YEL006W	0.023009211062319773	0.03691526217876579
YEL007W	0.023009211062319773	0.03691526217876579
YEL008W	0.023009211062319773	0.03691526217876579
YEL009C	0.023009211062319773	0.03691526217876579
YEL010W	0.023009211062319773	0.03691526217876579
YEL011W	0.023009211062319773	0.03691526217876579
YEL012W	0.023009211062319773	0.03691526217876579
YEL013W	0.023009211062319773	0.03691526217876579
YEL014C	0.023009211062319773	0.03691526217876579
YEL015W	0.023009211062319773	0.03691526217876579
YEL016C	0.023009211062319773	0.03691526217876579
YEL017C-A	0.023009211062319773	0.03691526217876579
YEL017W	0.023009211062319773	0.03691526217876579
YEL018W	0.023009211062319773	0.03691526217876579
YEL020C	0.023009211062319773	0.03691526217876579
YEL023C	0.023009211062319773	0.03691526217876579
YEL024W	0.023009211062319773	0.03691526217876579
YEL025C	0.023009211062319773	0.03691526217876579
YEL027W	-4.5328145792770655	-7.272306649216975
YEL028W	0.023009211062319773	0.03691526217876579
YEL029C	0.023009211062319773	0.03691526217876579
YEL030W	0.023009211062319773	0.03691526217876579
YEL031W	0.023009211062319773	0.03691526217876579
YEL033W	0.023009211062319773	0.03691526217876579
YEL037C	0.023009211062319773	0.03691526217876579
YEL038W	0.023009211062319773	0.03691526217876579
YEL039C	0.023009211062319773	0.03691526217876579
YEL040W	0.023009211062319773	0.03691526217876579
YEL041W	0.023009211062319773	0.03691526217876579
YEL042W	0.023009211062319773	0.03691526217876579
YEL043W	0.023009211062319773	0.03691526217876579
YEL045C	0.023009211062319773	0.03691526217876579
YEL046C	-2.254902684107373	0.03691526217876579
YEL047C	0.023009211062319773	0.03691526217876579
YEL048C	0.023009211062319773	0.03691526217876579
YEL049W	0.023009211062319773	0.03691526217876579
YEL050C	0.023009211062319773	0.03691526217876579
YEL051W	-4.5328145792770655	-3.6176956935191047
YEL052W	0.023009211062319773	0.03691526217876579
YEL053C	0.023009211062319773	0.03691526217876579
YEL054C	0.023009211062319773	0.03691526217876579
YEL056W	0.023009211062319773	0.03691526217876579
YEL057C	0.023009211062319773	0.03691526217876579
YEL059W	0.023009211062319773	0.03691526217876579
YEL060C	0.023009211062319773	0.03691526217876579
YEL061C	0.023009211062319773	0.03691526217876579
YEL062W	0.023009211062319773	0.03691526217876579
YEL063C	0.023009211062319773	0.03691526217876579
YEL064C	0.023009211062319773	0.03691526217876579
YEL065W	0.023009211062319773	0.03691526217876579
YEL066W	0.023009211062319773	0.03691526217876579
YEL067C	0.023009211062319773	0.03691526217876579
YEL068C	0.023009211062319773	0.03691526217876579
YEL071W	0.023009211062319773	0.03691526217876579
YEL072W	0.023009211062319773	0.03691526217876579
YER001W	0.023009211062319773	0.03691526217876579
YER002W	0.023009211062319773	0.03691526217876579
YER004W	0.023009211062319773	0.03691526217876579
YER005W	0.023009211062319773	0.03691526217876579
YER007C-A	0.023009211062319773	0.03691526217876579
YER007W	0.023009211062319773	0.03691526217876579
YER010C	0.023009211062319773	0.03691526217876579
YER011W	0.023009211062319773	0.03691526217876579
YER016W	0.023009211062319773	0.03691526217876579
YER017C	0.023009211062319773	0.03691526217876579
YER019C-A	0.023009211062319773	0.03691526217876579
YER019W	0.023009211062319773	0.03691526217876579
YER020W	0.023009211062319773	0.03691526217876579
YER024W	0.023009211062319773	0.03691526217876579
YER027C	0.023009211062319773	0.03691526217876579
YER028C	0.023009211062319773	0.03691526217876579
YER030W	0.023009211062319773	0.03691526217876579
YER031C	0.023009211062319773	0.03691526217876579
YER032W	0.023009211062319773	0.03691526217876579
YER033C	0.023009211062319773	0.03691526217876579
YER034W	0.023009211062319773	0.03691526217876579
YER035W	0.023009211062319773	0.03691526217876579
YER037W	0.023009211062319773	0.03691526217876579
YER038W-A	0.023009211062319773	0.03691526217876579
YER039C	0.023009211062319773	0.03691526217876579
YER039C-A	0.023009211062319773	0.03691526217876579
YER040W	0.023009211062319773	0.03691526217876579
YER041W	0.023009211062319773	0.03691526217876579
YER042W	0.023009211062319773	0.03691526217876579
YER044C	0.023009211062319773	0.03691526217876579
YER044C-A	0.023009211062319773	0.03691526217876579
YER045C	0.023009211062319773	0.03691526217876579
YER046W	0.023009211062319773	0.03691526217876579
YER046W-A	0.023009211062319773	0.03691526217876579
YER047C	0.023009211062319773	0.03691526217876579
YER048C	0.023009211062319773	0.03691526217876579
YER049W	0.023009211062319773	0.03691526217876579
YER050C	0.023009211062319773	0.03691526217876579
YER051W	0.023009211062319773	0.03691526217876579
YER053C	0.023009211062319773	0.03691526217876579
YER054C	0.023009211062319773	0.03691526217876579
YER056C	0.023009211062319773	0.03691526217876579
YER056C-A	0.023009211062319773	0.03691526217876579
YER058W	0.023009211062319773	0.03691526217876579
YER059W	0.023009211062319773	0.03691526217876579
YER060W	0.023009211062319773	0.03691526217876579
YER060W-A	0.023009211062319773	0.03691526217876579
YER061C	0.023009211062319773	0.03691526217876579
YER062C	0.023009211062319773	0.03691526217876579
YER063W	0.023009211062319773	0.03691526217876579
YER064C	0.023009211062319773	0.03691526217876579
YER065C	0.023009211062319773	0.03691526217876579
YER066C-A	0.023009211062319773	0.03691526217876579
YER066W	0.023009211062319773	0.03691526217876579
YER067C-A	0.023009211062319773	0.03691526217876579
YER067W	0.023009211062319773	0.03691526217876579
YER068C-A	0.023009211062319773	0.03691526217876579
YER069W	0.023009211062319773	0.03691526217876579
YER071C	0.023009211062319773	0.03691526217876579
YER072W	0.023009211062319773	3.6915262178766364
YER073W	0.023009211062319773	0.03691526217876579
YER074W	0.023009211062319773	0.03691526217876579
YER075C	0.023009211062319773	0.03691526217876579
YER077C	0.023009211062319773	0.03691526217876579
YER078C	0.023009211062319773	0.03691526217876579
YER079W	0.023009211062319773	0.03691526217876579
YER080W	0.023009211062319773	0.03691526217876579
YER081W	0.023009211062319773	0.03691526217876579
YER083C	-4.5328145792770655	0.03691526217876579
YER084W	0.023009211062319773	0.03691526217876579
YER085C	0.023009211062319773	0.03691526217876579
YER086W	0.023009211062319773	0.03691526217876579
YER087C-B	0.023009211062319773	0.03691526217876579
YER087W	0.023009211062319773	0.03691526217876579
YER088C	0.023009211062319773	0.03691526217876579
YER089C	0.023009211062319773	0.03691526217876579
YER090W	0.023009211062319773	0.03691526217876579
YER091C	0.023009211062319773	0.03691526217876579
YER091C-A	0.023009211062319773	0.03691526217876579
YER092W	0.023009211062319773	0.03691526217876579
YER093C-A	0.023009211062319773	0.03691526217876579
YER095W	0.023009211062319773	0.03691526217876579
YER096W	0.023009211062319773	0.03691526217876579
YER097W	0.023009211062319773	0.03691526217876579
YER098W	0.023009211062319773	0.03691526217876579
YER101C	0.023009211062319773	0.03691526217876579
YER103W	0.023009211062319773	0.03691526217876579
YER106W	0.023009211062319773	0.03691526217876579
YER110C	0.023009211062319773	0.03691526217876579
YER111C	-2.254902684107373	0.03691526217876579
YER113C	0.023009211062319773	0.03691526217876579
YER114C	0.023009211062319773	0.03691526217876579
YER115C	0.023009211062319773	0.03691526217876579
YER116C	0.023009211062319773	0.03691526217876579
YER117W	-2.254902684107373	0.03691526217876579
YER118C	0.023009211062319773	0.03691526217876579
YER119C	0.023009211062319773	0.03691526217876579
YER119C-A	0.023009211062319773	0.03691526217876579
YER120W	0.023009211062319773	0.03691526217876579
YER121W	0.023009211062319773	0.03691526217876579
YER122C	0.023009211062319773	0.03691526217876579
YER123W	0.023009211062319773	-7.272306649216975
YER124C	0.023009211062319773	0.03691526217876579
YER128W	0.023009211062319773	0.03691526217876579
YER129W	0.023009211062319773	0.03691526217876579
YER130C	0.023009211062319773	0.03691526217876579
YER131W	0.023009211062319773	0.03691526217876579
YER132C	0.023009211062319773	0.03691526217876579
YER134C	0.023009211062319773	0.03691526217876579
YER135C	0.023009211062319773	0.03691526217876579
YER137C	0.023009211062319773	0.03691526217876579
YER139C	0.023009211062319773	0.03691526217876579
YER140W	0.023009211062319773	0.03691526217876579
YER141W	0.023009211062319773	0.03691526217876579
YER142C	0.023009211062319773	0.03691526217876579
YER143W	0.023009211062319773	0.03691526217876579
YER144C	0.023009211062319773	0.03691526217876579
YER145C	-4.5328145792770655	-7.272306649216975
YER149C	0.023009211062319773	0.03691526217876579
YER150W	0.023009211062319773	0.03691526217876579
YER151C	-2.254902684107373	-3.6176956935191047
YER152C	0.023009211062319773	0.03691526217876579
YER153C	0.023009211062319773	0.03691526217876579
YER154W	0.023009211062319773	0.03691526217876579
YER155C	-4.5328145792770655	0.03691526217876579
YER156C	0.023009211062319773	0.03691526217876579
YER158C	0.023009211062319773	0.03691526217876579
YER161C	0.023009211062319773	0.03691526217876579
YER162C	0.023009211062319773	0.03691526217876579
YER163C	0.023009211062319773	0.03691526217876579
YER164W	-2.254902684107373	0.03691526217876579
YER166W	0.023009211062319773	0.03691526217876579
YER167W	0.023009211062319773	0.03691526217876579
YER169W	0.023009211062319773	0.03691526217876579
YER170W	0.023009211062319773	0.03691526217876579
YER173W	0.023009211062319773	0.03691526217876579
YER174C	0.023009211062319773	0.03691526217876579
YER175C	0.023009211062319773	0.03691526217876579
YER176W	0.023009211062319773	0.03691526217876579
YER177W	0.023009211062319773	0.03691526217876579
YER178W	0.023009211062319773	0.03691526217876579
YER179W	0.023009211062319773	0.03691526217876579
YER180C	0.023009211062319773	0.03691526217876579
YER181C	0.023009211062319773	0.03691526217876579
YER182W	0.023009211062319773	0.03691526217876579
YER183C	0.023009211062319773	0.03691526217876579
YER184C	0.023009211062319773	0.03691526217876579
YER185W	0.023009211062319773	0.03691526217876579
YER186C	0.023009211062319773	0.03691526217876579
YER187W	0.023009211062319773	0.03691526217876579
YER188W	0.023009211062319773	0.03691526217876579
YFL001W	0.023009211062319773	0.03691526217876579
YFL003C	0.023009211062319773	0.03691526217876579
YFL004W	0.023009211062319773	0.03691526217876579
YFL007W	0.023009211062319773	0.03691526217876579
YFL010C	0.023009211062319773	0.03691526217876579
YFL010W-A	0.023009211062319773	0.03691526217876579
YFL011W	0.023009211062319773	0.03691526217876579
YFL012W	0.023009211062319773	0.03691526217876579
YFL013C	0.023009211062319773	0.03691526217876579
YFL012W-A	0.023009211062319773	0.03691526217876579
YFL014W	0.023009211062319773	0.03691526217876579
YFL015C	0.023009211062319773	0.03691526217876579
YFL018C	-2.254902684107373	3.6915262178766364
YFL019C	0.023009211062319773	0.03691526217876579
YFL020C	0.023009211062319773	0.03691526217876579
YFL021W	0.023009211062319773	0.03691526217876579
YFL023W	0.023009211062319773	0.03691526217876579
YFL025C	0.023009211062319773	0.03691526217876579
YFL026W	0.023009211062319773	0.03691526217876579
YFL027C	0.023009211062319773	0.03691526217876579
YFL028C	0.023009211062319773	0.03691526217876579
YFL030W	0.023009211062319773	0.03691526217876579
YFL031W	-2.254902684107373	0.03691526217876579
YFL032W	0.023009211062319773	0.03691526217876579
YFL033C	0.023009211062319773	0.03691526217876579
YFL034C-A	0.023009211062319773	0.03691526217876579
YFL034W	0.023009211062319773	0.03691526217876579
YFL036W	0.023009211062319773	0.03691526217876579
YFL040W	0.023009211062319773	0.03691526217876579
YFL041W	0.023009211062319773	0.03691526217876579
YFL042C	0.023009211062319773	0.03691526217876579
YFL044C	0.023009211062319773	0.03691526217876579
YFL046W	0.023009211062319773	0.03691526217876579
YFL047W	0.023009211062319773	0.03691526217876579
YFL048C	0.023009211062319773	0.03691526217876579
YFL049W	0.023009211062319773	0.03691526217876579
YFL050C	0.023009211062319773	0.03691526217876579
YFL051C	0.023009211062319773	0.03691526217876579
YFL052W	0.023009211062319773	0.03691526217876579
YFL053W	0.023009211062319773	0.03691526217876579
YFL054C	0.023009211062319773	0.03691526217876579
YFL055W	0.023009211062319773	0.03691526217876579
YFL063W	0.023009211062319773	0.03691526217876579
YFR001W	0.023009211062319773	0.03691526217876579
YFR006W	0.023009211062319773	0.03691526217876579
YFR007W	0.023009211062319773	0.03691526217876579
YFR008W	0.023009211062319773	0.03691526217876579
YFR009W	0.023009211062319773	0.03691526217876579
YFR010W	-2.254902684107373	0.03691526217876579
YFR011C	0.023009211062319773	0.03691526217876579
YFR012W	0.023009211062319773	0.03691526217876579
YFR013W	0.023009211062319773	0.03691526217876579
YFR014C	0.023009211062319773	0.03691526217876579
YFR015C	0.023009211062319773	0.03691526217876579
YFR016C	0.023009211062319773	0.03691526217876579
YFR017C	0.023009211062319773	0.03691526217876579
YFR018C	0.023009211062319773	0.03691526217876579
YFR019W	-4.5328145792770655	-10.926917604914845
YFR020W	0.023009211062319773	0.03691526217876579
YFR021W	0.023009211062319773	0.03691526217876579
YFR022W	0.023009211062319773	0.03691526217876579
YFR023W	0.023009211062319773	0.03691526217876579
YFR024C-A	0.023009211062319773	0.03691526217876579
YFR025C	0.023009211062319773	0.03691526217876579
YFR026C	0.023009211062319773	0.03691526217876579
YFR030W	0.023009211062319773	0.03691526217876579
YFR031C-A	0.023009211062319773	0.03691526217876579
YFR032C	0.023009211062319773	0.03691526217876579
YFR032C-A	0.023009211062319773	0.03691526217876579
YFR033C	0.023009211062319773	0.03691526217876579
YFR034C	0.023009211062319773	0.03691526217876579
YFR035C	0.023009211062319773	0.03691526217876579
YFR036W	-6.810726474446758	0.03691526217876579
YFR038W	2.3009211062320127	0.03691526217876579
YFR039C	0.023009211062319773	0.03691526217876579
YFR040W	0.023009211062319773	0.03691526217876579
YFR041C	0.023009211062319773	0.03691526217876579
YFR043C	0.023009211062319773	0.03691526217876579
YFR044C	0.023009211062319773	0.03691526217876579
YFR045W	0.023009211062319773	0.03691526217876579
YFR046C	0.023009211062319773	0.03691526217876579
YFR047C	0.023009211062319773	0.03691526217876579
YFR048W	0.023009211062319773	0.03691526217876579
YFR049W	0.023009211062319773	0.03691526217876579
YFR053C	0.023009211062319773	0.03691526217876579
YFR054C	0.023009211062319773	0.03691526217876579
YFR055W	0.023009211062319773	0.03691526217876579
YFR056C	0.023009211062319773	0.03691526217876579
YFR057W	0.023009211062319773	0.03691526217876579
YGL002W	0.023009211062319773	0.03691526217876579
YGL003C	0.023009211062319773	0.03691526217876579
YGL004C	0.023009211062319773	0.03691526217876579
YGL005C	0.023009211062319773	0.03691526217876579
YGL006W	0.023009211062319773	0.03691526217876579
YGL007W	0.023009211062319773	0.03691526217876579
YGL010W	0.023009211062319773	0.03691526217876579
YGL012W	0.023009211062319773	0.03691526217876579
YGL013C	0.023009211062319773	0.03691526217876579
YGL014W	0.023009211062319773	0.03691526217876579
YGL015C	0.023009211062319773	0.03691526217876579
YGL016W	2.3009211062320127	0.03691526217876579
YGL017W	0.023009211062319773	0.03691526217876579
YGL019W	0.023009211062319773	0.03691526217876579
YGL020C	0.023009211062319773	0.03691526217876579
YGL021W	0.023009211062319773	0.03691526217876579
YGL023C	0.023009211062319773	0.03691526217876579
YGL024W	0.023009211062319773	0.03691526217876579
YGL025C	-2.254902684107373	0.03691526217876579
YGL026C	0.023009211062319773	0.03691526217876579
YGL027C	0.023009211062319773	0.03691526217876579
YGL028C	0.023009211062319773	0.03691526217876579
YGL031C	0.023009211062319773	0.03691526217876579
YGL032C	0.023009211062319773	0.03691526217876579
YGL033W	0.023009211062319773	0.03691526217876579
YGL034C	0.023009211062319773	0.03691526217876579
YGL035C	0.023009211062319773	0.03691526217876579
YGL036W	0.023009211062319773	0.03691526217876579
YGL037C	0.023009211062319773	0.03691526217876579
YGL039W	0.023009211062319773	0.03691526217876579
YGL041C	0.023009211062319773	0.03691526217876579
YGL042C	0.023009211062319773	0.03691526217876579
YGL043W	0.023009211062319773	0.03691526217876579
YGL045W	2.3009211062320127	3.6915262178766364
YGL049C	0.023009211062319773	0.03691526217876579
YGL050W	0.023009211062319773	0.03691526217876579
YGL051W	0.023009211062319773	0.03691526217876579
YGL053W	0.023009211062319773	0.03691526217876579
YGL054C	0.023009211062319773	0.03691526217876579
YGL056C	0.023009211062319773	0.03691526217876579
YGL057C	0.023009211062319773	0.03691526217876579
YGL058W	-2.254902684107373	0.03691526217876579
YGL059W	0.023009211062319773	0.03691526217876579
YGL060W	0.023009211062319773	0.03691526217876579
YGL062W	0.023009211062319773	0.03691526217876579
YGL063W	0.023009211062319773	0.03691526217876579
YGL064C	0.023009211062319773	0.03691526217876579
YGL066W	0.023009211062319773	0.03691526217876579
YGL067W	0.023009211062319773	0.03691526217876579
YGL070C	0.023009211062319773	-3.6176956935191047
YGL071W	-6.810726474446758	-10.926917604914845
YGL072C	0.023009211062319773	0.03691526217876579
YGL076C	0.023009211062319773	0.03691526217876579
YGL077C	0.023009211062319773	0.03691526217876579
YGL078C	0.023009211062319773	0.03691526217876579
YGL079W	0.023009211062319773	0.03691526217876579
YGL080W	0.023009211062319773	0.03691526217876579
YGL081W	0.023009211062319773	0.03691526217876579
YGL082W	0.023009211062319773	0.03691526217876579
YGL083W	0.023009211062319773	0.03691526217876579
YGL084C	0.023009211062319773	0.03691526217876579
YGL085W	0.023009211062319773	0.03691526217876579
YGL086W	0.023009211062319773	0.03691526217876579
YGL087C	0.023009211062319773	0.03691526217876579
YGL088W	0.023009211062319773	0.03691526217876579
YGL089C	0.023009211062319773	0.03691526217876579
YGL090W	0.023009211062319773	0.03691526217876579
YGL094C	0.023009211062319773	0.03691526217876579
YGL095C	-4.5328145792770655	0.03691526217876579
YGL096W	0.023009211062319773	0.03691526217876579
YGL101W	0.023009211062319773	0.03691526217876579
YGL104C	0.023009211062319773	0.03691526217876579
YGL105W	0.023009211062319773	0.03691526217876579
YGL107C	0.023009211062319773	0.03691526217876579
YGL108C	0.023009211062319773	0.03691526217876579
YGL109W	0.023009211062319773	0.03691526217876579
YGL110C	0.023009211062319773	0.03691526217876579
YGL114W	0.023009211062319773	0.03691526217876579
YGL115W	0.023009211062319773	0.03691526217876579
YGL117W	0.023009211062319773	0.03691526217876579
YGL118C	0.023009211062319773	0.03691526217876579
YGL121C	0.023009211062319773	0.03691526217876579
YGL124C	0.023009211062319773	0.03691526217876579
YGL126W	0.023009211062319773	0.03691526217876579
YGL127C	0.023009211062319773	0.03691526217876579
YGL129C	0.023009211062319773	0.03691526217876579
YGL131C	0.023009211062319773	0.03691526217876579
YGL132W	0.023009211062319773	0.03691526217876579
YGL133W	0.023009211062319773	0.03691526217876579
YGL135W	0.023009211062319773	0.03691526217876579
YGL136C	0.023009211062319773	0.03691526217876579
YGL138C	0.023009211062319773	0.03691526217876579
YGL139W	0.023009211062319773	0.03691526217876579
YGL140C	0.023009211062319773	0.03691526217876579
YGL141W	0.023009211062319773	0.03691526217876579
YGL143C	0.023009211062319773	0.03691526217876579
YGL144C	0.023009211062319773	0.03691526217876579
YGL146C	0.023009211062319773	0.03691526217876579
YGL147C	0.023009211062319773	0.03691526217876579
YGL148W	-2.254902684107373	3.6915262178766364
YGL149W	0.023009211062319773	0.03691526217876579
YGL151W	0.023009211062319773	0.03691526217876579
YGL152C	0.023009211062319773	0.03691526217876579
YGL153W	0.023009211062319773	0.03691526217876579
YGL154C	0.023009211062319773	0.03691526217876579
YGL156W	0.023009211062319773	0.03691526217876579
YGL157W	0.023009211062319773	0.03691526217876579
YGL158W	0.023009211062319773	0.03691526217876579
YGL159W	0.023009211062319773	0.03691526217876579
YGL160W	0.023009211062319773	0.03691526217876579
YGL161C	0.023009211062319773	0.03691526217876579
YGL162W	0.023009211062319773	0.03691526217876579
YGL163C	0.023009211062319773	0.03691526217876579
YGL164C	0.023009211062319773	0.03691526217876579
YGL165C	0.023009211062319773	0.03691526217876579
YGL166W	0.023009211062319773	0.03691526217876579
YGL167C	0.023009211062319773	0.03691526217876579
YGL168W	-2.254902684107373	-3.6176956935191047
YGL170C	0.023009211062319773	0.03691526217876579
YGL173C	-4.5328145792770655	-3.6176956935191047
YGL174W	0.023009211062319773	0.03691526217876579
YGL175C	0.023009211062319773	0.03691526217876579
YGL176C	0.023009211062319773	0.03691526217876579
YGL177W	0.023009211062319773	0.03691526217876579
YGL179C	0.023009211062319773	0.03691526217876579
YGL180W	0.023009211062319773	0.03691526217876579
YGL181W	0.023009211062319773	0.03691526217876579
YGL194C	0.023009211062319773	0.03691526217876579
YGL195W	0.023009211062319773	0.03691526217876579
YGL196W	0.023009211062319773	0.03691526217876579
YGL197W	0.023009211062319773	0.03691526217876579
YGL198W	0.023009211062319773	0.03691526217876579
YGL199C	0.023009211062319773	0.03691526217876579
YGL200C	0.023009211062319773	0.03691526217876579
YGL202W	0.023009211062319773	0.03691526217876579
YGL203C	0.023009211062319773	0.03691526217876579
YGL205W	0.023009211062319773	0.03691526217876579
YGL208W	0.023009211062319773	0.03691526217876579
YGL209W	0.023009211062319773	0.03691526217876579
YGL210W	0.023009211062319773	0.03691526217876579
YGL211W	0.023009211062319773	0.03691526217876579
YGL212W	-4.5328145792770655	-7.272306649216975
YGL213C	0.023009211062319773	0.03691526217876579
YGL214W	0.023009211062319773	0.03691526217876579
YGL215W	0.023009211062319773	0.03691526217876579
YGL216W	0.023009211062319773	0.03691526217876579
YGL217C	0.023009211062319773	0.03691526217876579
YGL218W	0.023009211062319773	0.03691526217876579
YGL219C	0.023009211062319773	0.03691526217876579
YGL220W	0.023009211062319773	0.03691526217876579
YGL221C	0.023009211062319773	0.03691526217876579
YGL222C	0.023009211062319773	0.03691526217876579
YGL224C	0.023009211062319773	0.03691526217876579
YGL226C-A	0.023009211062319773	0.03691526217876579
YGL226W	0.023009211062319773	0.03691526217876579
YGL227W	0.023009211062319773	0.03691526217876579
YGL228W	0.023009211062319773	0.03691526217876579
YGL229C	0.023009211062319773	0.03691526217876579
YGL230C	0.023009211062319773	0.03691526217876579
YGL231C	0.023009211062319773	0.03691526217876579
YGL232W	0.023009211062319773	0.03691526217876579
YGL234W	0.023009211062319773	0.03691526217876579
YGL235W	0.023009211062319773	0.03691526217876579
YGL236C	0.023009211062319773	0.03691526217876579
YGL237C	0.023009211062319773	0.03691526217876579
YGL241W	0.023009211062319773	0.03691526217876579
YGL243W	0.023009211062319773	0.03691526217876579
YGL244W	-4.5328145792770655	-7.272306649216975
YGL246C	0.023009211062319773	0.03691526217876579
YGL248W	0.023009211062319773	0.03691526217876579
YGL249W	0.023009211062319773	0.03691526217876579
YGL250W	0.023009211062319773	0.03691526217876579
YGL251C	0.023009211062319773	0.03691526217876579
YGL252C	0.023009211062319773	0.03691526217876579
YGL253W	0.023009211062319773	0.03691526217876579
YGL254W	0.023009211062319773	0.03691526217876579
YGL255W	0.023009211062319773	0.03691526217876579
YGL256W	0.023009211062319773	0.03691526217876579
YGL257C	0.023009211062319773	0.03691526217876579
YGL258W	0.023009211062319773	0.03691526217876579
YGL259W	0.023009211062319773	0.03691526217876579
YGL260W	0.023009211062319773	0.03691526217876579
YGL261C	0.023009211062319773	0.03691526217876579
YGL262W	0.023009211062319773	0.03691526217876579
YGL263W	0.023009211062319773	0.03691526217876579
YGR001C	0.023009211062319773	0.03691526217876579
YGR003W	0.023009211062319773	0.03691526217876579
YGR004W	0.023009211062319773	0.03691526217876579
YGR006W	0.023009211062319773	0.03691526217876579
YGR007W	0.023009211062319773	0.03691526217876579
YGR008C	0.023009211062319773	0.03691526217876579
YGR010W	0.023009211062319773	0.03691526217876579
YGR011W	0.023009211062319773	0.03691526217876579
YGR012W	0.023009211062319773	0.03691526217876579
YGR014W	0.023009211062319773	0.03691526217876579
YGR015C	0.023009211062319773	0.03691526217876579
YGR016W	0.023009211062319773	0.03691526217876579
YGR017W	0.023009211062319773	0.03691526217876579
YGR018C	0.023009211062319773	0.03691526217876579
YGR019W	0.023009211062319773	0.03691526217876579
YGR020C	-4.5328145792770655	-7.272306649216975
YGR021W	0.023009211062319773	0.03691526217876579
YGR022C	0.023009211062319773	0.03691526217876579
YGR023W	0.023009211062319773	0.03691526217876579
YGR025W	0.023009211062319773	0.03691526217876579
YGR026W	0.023009211062319773	0.03691526217876579
YGR027C	0.023009211062319773	0.03691526217876579
YGR028W	0.023009211062319773	0.03691526217876579
YGR031W	0.023009211062319773	0.03691526217876579
YGR032W	0.023009211062319773	0.03691526217876579
YGR033C	0.023009211062319773	0.03691526217876579
YGR034W	0.023009211062319773	0.03691526217876579
YGR035C	0.023009211062319773	0.03691526217876579
YGR036C	0.023009211062319773	0.03691526217876579
YGR037C	0.023009211062319773	0.03691526217876579
YGR038W	0.023009211062319773	0.03691526217876579
YGR039W	0.023009211062319773	0.03691526217876579
YGR040W	0.023009211062319773	0.03691526217876579
YGR041W	0.023009211062319773	0.03691526217876579
YGR042W	0.023009211062319773	0.03691526217876579
YGR043C	0.023009211062319773	0.03691526217876579
YGR044C	0.023009211062319773	0.03691526217876579
YGR045C	0.023009211062319773	0.03691526217876579
YGR049W	0.023009211062319773	0.03691526217876579
YGR050C	0.023009211062319773	0.03691526217876579
YGR051C	0.023009211062319773	0.03691526217876579
YGR052W	0.023009211062319773	0.03691526217876579
YGR053C	0.023009211062319773	0.03691526217876579
YGR054W	0.023009211062319773	0.03691526217876579
YGR055W	0.023009211062319773	0.03691526217876579
YGR056W	0.023009211062319773	0.03691526217876579
YGR057C	0.023009211062319773	0.03691526217876579
YGR058W	0.023009211062319773	0.03691526217876579
YGR059W	0.023009211062319773	0.03691526217876579
YGR061C	0.023009211062319773	0.03691526217876579
YGR062C	0.023009211062319773	0.03691526217876579
YGR063C	0.023009211062319773	0.03691526217876579
YGR064W	0.023009211062319773	0.03691526217876579
YGR066C	0.023009211062319773	0.03691526217876579
YGR067C	0.023009211062319773	0.03691526217876579
YGR068C	0.023009211062319773	0.03691526217876579
YGR069W	0.023009211062319773	0.03691526217876579
YGR070W	0.023009211062319773	0.03691526217876579
YGR071C	0.023009211062319773	0.03691526217876579
YGR072W	0.023009211062319773	0.03691526217876579
YGR076C	0.023009211062319773	0.03691526217876579
YGR077C	0.023009211062319773	0.03691526217876579
YGR078C	0.023009211062319773	0.03691526217876579
YGR079W	0.023009211062319773	0.03691526217876579
YGR080W	0.023009211062319773	0.03691526217876579
YGR081C	0.023009211062319773	0.03691526217876579
YGR084C	0.023009211062319773	0.03691526217876579
YGR085C	0.023009211062319773	0.03691526217876579
YGR086C	0.023009211062319773	0.03691526217876579
YGR087C	0.023009211062319773	0.03691526217876579
YGR088W	0.023009211062319773	0.03691526217876579
YGR089W	-2.254902684107373	3.6915262178766364
YGR092W	-4.5328145792770655	-7.272306649216975
YGR093W	0.023009211062319773	0.03691526217876579
YGR096W	0.023009211062319773	0.03691526217876579
