orf	hom | growth (relative abundance in pooled culture) | cisplatin [1 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | oxaliplatin [10 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | mitomycin C [0.5 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [0.23 mM] | Wu HI~Brown JM, 2004
YCR068W	0.264	0.004	-0.033	0.081
YCR069W	-0.047	0.009000000000000001	-0.017	-0.063
YCR071C				
YCR073C	0.052000000000000005	-0.043	0.077	-0.036000000000000004
YCR073W-A	-0.019	-0.039	-0.011000000000000001	-0.095
YCR075C	-0.003	-0.11900000000000001	0.013999999999999999	-0.028999999999999998
YCR076C	0.001	-0.073	0.032	-0.07400000000000001
YCR077C	0.204	0.36200000000000004	0.028999999999999998	0.079
YCR079W	0.18600000000000003	0.077	-0.005	0.135
YCR081W	-0.348	-0.32299999999999995	0.055999999999999994	-0.316
YCR082W	-0.127	-0.28300000000000003	-0.059000000000000004	-0.086
YCR083W	-0.037000000000000005	0.013999999999999999	-0.023	0.043
YCR085W	0.127	-0.09300000000000001	-0.013999999999999999	0.084
YCR086W	-0.192	-0.293	-0.284	-0.129
YCR087C-A	0.17600000000000002	-0.035	0.078	0.16699999999999998
YCR087W	0.204	-0.099	0.094	0.154
YCR088W	0.01	-0.171	0.047	0.027000000000000003
YCR089W	0.028999999999999998	0.11	0.015	0.055999999999999994
YCR090C	-0.002	0.107	-0.016	-0.013999999999999999
YCR091W	-0.01	0.025	-0.038	0.032
YCR092C	-0.033	-0.022000000000000002	0.034	0.07400000000000001
YCR094W	-0.366	0.004	-0.365	-0.135
YCR095C	-0.01	0.313	0.062	-0.003
YCR098C	-0.318	-0.012	-0.20800000000000002	-0.09
YCR099C	-0.003	-0.038	-0.027000000000000003	0.05
YCR100C	-0.026000000000000002	-0.08	-0.027000000000000003	0.04
YCR101C	-0.022000000000000002	-0.063	-0.012	0.040999999999999995
YCR102C	-0.038	0.083	-0.036000000000000004	0.036000000000000004
YCR102W-A	-0.057999999999999996	-0.017	0.006	0.098
YCR105W	-0.027999999999999997	0.019	0.027999999999999997	0.111
YCR106W	-0.013999999999999999	0.068	0.012	0.083
YCR107W	0.07400000000000001	0.09699999999999999	0.10400000000000001	0.174
YDL001W	-0.113	-0.203	0.092	-0.11800000000000001
YDL002C	0.121	0.07200000000000001	0.047	0.032
YDL006W	-0.639	-0.8440000000000001	-0.06	-0.5529999999999999
YDL009C	-0.039	-0.013999999999999999	0.121	0.008
YDL010W	-0.053	-0.11599999999999999	0.07	-0.022000000000000002
YDL011C	-0.011000000000000001	-0.11199999999999999	0.02	0.002
YDL012C	0.052000000000000005	-0.25	-0.048	0.009000000000000001
YDL018C	-0.047	-0.17300000000000001	0.033	-0.035
YDL019C	-0.07200000000000001	-0.242	0.055999999999999994	0.028999999999999998
YDL020C	-0.268	-0.379	-0.027999999999999997	-0.022000000000000002
YDL021W	-0.353	-1.4340000000000002	-0.136	-0.155
YDL022W	-0.006	-0.06	-0.039	0.012
YDL023C	-0.18100000000000002	0.142	-0.057	-0.092
YDL024C	0.068	0.127	0.107	0.09300000000000001
YDL025C	0.136	-0.091	0.006999999999999999	0.127
YDL026W	0.027000000000000003	0.076	-0.038	0.057999999999999996
YDL027C	-0.006	0.019	0.065	0.054000000000000006
YDL034W	0.037000000000000005	0.006	0.006	0.055999999999999994
YDL035C	0.452	0.912		0.361
YDL036C	0.019	0.015	-0.006999999999999999	0.055
YDL037C	-0.002	-0.047	0.081	0.034
YDL039C	-0.0485	-0.0515	0.027000000000000003	0.10350000000000001
YDL040C				
YDL041W	-0.289	-0.142		-0.273
YDL046W	-0.027000000000000003	-0.07	-0.024	-0.047
YDL048C	0.059000000000000004	-0.098	0.027000000000000003	0.008
YDL049C	0.023	-0.019	0.025	0.039
YDL050C	0.001	-0.071	-0.011000000000000001	-0.038
YDL051W	-0.009000000000000001	-0.059000000000000004	-0.059000000000000004	-0.026000000000000002
YDL052C	-0.159	-0.433	0.013999999999999999	-0.07400000000000001
YDL053C	0.055999999999999994	0.024	-0.004	0.073
YDL054C	0.026000000000000002	-0.062	0.046	0.032
YDL056W				
YDL057W	-0.075	-0.154	0.001	0.083
YDL059C	-1.619	-2.0	-0.306	-1.3259999999999998
YDL061C	0.8490000000000001			0.441
YDL062W	0.77	1.347	0.08	0.531
YDL063C	0.685	1.325	0.188	0.442
YDL065C	0.006	-0.008	0.102	0.107
YDL066W	-0.9470000000000001	-1.902	-0.035	-0.41700000000000004
YDL067C	-0.016	0.17		0.04
YDL068W				
YDL069C				
YDL070W	-0.188	-0.337	0.021	-0.022000000000000002
YDL071C	-0.11	-0.29600000000000004	0.062	-0.025
YDL072C	-0.002	0.01	-0.002	0.08900000000000001
YDL073W	-0.051	-0.13699999999999998	-0.024	0.04
YDL074C	0.0	-0.5589999999999999	-0.159	0.051
YDL076C	-0.348	-0.435	0.055999999999999994	-0.266
YDL077C	-0.13	-0.494	0.037000000000000005	-0.28600000000000003
YDL078C	0.053	0.002	0.024	-0.001
YDL079C	0.013999999999999999	0.08	0.038	0.013999999999999999
YDL080C	0.035	-0.684	0.145	-0.027999999999999997
YDL082W	1.042	1.847	0.155	0.524
YDL085W	-0.040999999999999995	0.078	-0.038	-0.05
YDL086W	0.044000000000000004	0.094	-0.035	0.0
YDL088C	0.175	0.392	0.062	0.126
YDL089W	-0.113	-0.14800000000000002	0.02	-0.11199999999999999
YDL091C	0.078	0.009000000000000001	-0.026000000000000002	-0.005
YDL093W	-0.051	0.095	0.04	-0.06
YDL094C	-0.08199999999999999	0.226	0.019	-0.016
YDL095W	-0.179	-0.226	0.066	-0.067
YDL096C	0.166	-0.122	0.027999999999999997	-0.054000000000000006
YDL099W	-0.011000000000000001	0.052000000000000005	-0.059000000000000004	-0.07200000000000001
YDL100C	-0.047	-0.218	0.1	-0.078
YDL101C	-0.805	-1.089	-0.355	-0.561
YDL104C	0.063	0.209	0.096	0.042
YDL109C	0.018000000000000002	0.055	0.025	0.012
YDL110C	0.040999999999999995	0.11	-0.032	-0.002
YDL112W	0.033	0.075	0.039	0.03
YDL113C	-0.043	0.004	0.024	0.005
YDL114W	0.057	0.11	0.049	0.013999999999999999
YDL117W	-0.165	-0.158	-0.136	-0.159
YDL118W	0.054000000000000006	-0.5579999999999999		-0.185
YDL119C	0.055	-0.35600000000000004	-0.021	-0.11599999999999999
YDL121C	0.057	0.11199999999999999	-0.02	0.037000000000000005
YDL122W	0.102	0.204	0.062	0.077
YDL123W	0.01	0.114	0.076	0.035
YDL124W	0.040999999999999995	0.11900000000000001	0.071	0.019
YDL125C	-0.07	-0.113	0.091	0.05
YDL127W	-0.038	0.087	0.05	0.055
YDL128W	0.037000000000000005	0.146	-0.012	0.152
YDL129W	0.026000000000000002	0.13	0.013000000000000001	0.177
YDL130W	0.6940000000000001	1.403		0.419
YDL130W-A	-0.054000000000000006	0.023	0.078	0.046
YDL131W	0.0	0.059000000000000004	0.054000000000000006	0.07400000000000001
YDL133C-A	-0.0195	0.0435	-0.0075	0.095
YDL133W	-0.8029999999999999	-1.6159999999999999	-0.045	-0.381
YDL134C	0.018000000000000002	0.025	-0.044000000000000004	0.055
YDL135C	0.063	0.153	0.045	0.08
YDL136W	0.8440000000000001	1.604	0.348	0.474
YDL137W	0.106	0.27399999999999997	0.075	0.129
YDL138W	0.096	0.04	0.063	0.095
YDL142C	0.064	0.165	0.149	-0.016
YDL144C	-0.02	0.046	-0.006999999999999999	0.08
YDL146W	-0.155	-0.215	0.054000000000000006	-0.061
YDL149W	0.03	0.084	-0.10800000000000001	0.034
YDL154W	0.018000000000000002	0.11900000000000001	-0.037000000000000005	0.08
YDL155W	-0.03	-0.004	-0.027000000000000003	0.026000000000000002
YDL156W	0.046	0.17300000000000001	0.004	0.023
YDL157C	-0.032	-0.047	-0.037000000000000005	-0.02
YDL160C	-0.99	-0.8759999999999999		-0.762
YDL161W	-0.045	0.09300000000000001	-0.055999999999999994	-0.106
YDL162C	-0.049	0.018000000000000002	-0.002	-0.121
YDL167C	0.001	-0.11199999999999999	-0.031	-0.10300000000000001
YDL168W	-0.071	0.040999999999999995	0.054000000000000006	-0.015
YDL169C	-0.028999999999999998	-0.023	-0.001	-0.024
YDL170W	-0.067	-0.051	0.052000000000000005	-0.10300000000000001
YDL171C	0.002	-0.024	-0.005	-0.057
YDL172C	-0.047	-0.06	-0.054000000000000006	-0.105
YDL173W	0.038	0.004	0.005	-0.027000000000000003
YDL174C	-0.002	-0.021	-0.131	0.035
YDL175C				
YDL176W	-0.08900000000000001	-0.033	0.01	0.01
YDL177C	-0.032	-0.025	0.001	0.033
YDL178W	-0.05	-0.064	0.055	0.004
YDL179W	-0.09300000000000001	-0.053	-0.006999999999999999	0.053
YDL180W	0.009000000000000001	-0.069	0.065	-0.039
YDL182W	-0.046	-0.091	0.073	-0.075
YDL183C	-0.198	-0.405	-0.001	-0.19899999999999998
YDL184C	0.006999999999999999	-0.021	0.0	-0.021
YDL186W	-0.04	-0.01	-0.002	0.006
YDL187C	-0.031	-0.031	0.04	-0.006999999999999999
YDL188C	-0.005	0.065	0.08	0.031
YDL189W	-0.084	-0.134	0.044000000000000004	0.017
YDL190C	-0.122	-0.013000000000000001	-0.075	-0.052000000000000005
YDL192W	-0.807	-0.883		-0.44799999999999995
YDL194W	0.11199999999999999	-0.267	0.177	0.107
YDL197C	-0.022000000000000002	0.032	0.01	0.083
YDL199C	0.059000000000000004	0.135	0.05	0.08900000000000001
YDL200C	-0.023	-0.040999999999999995	0.185	-0.049
YDL201W	0.009000000000000001	0.14	0.065	0.057
YDL203C	0.03	-0.011000000000000001	0.003	0.067
YDL204W	0.036000000000000004	0.10400000000000001	0.07200000000000001	0.10400000000000001
YDL210W	0.047	0.055	0.151	0.065
YDL211C	-0.031	0.048	0.13	0.024
YDL213C	-0.142	-1.358		-0.032
YDL214C	-0.027000000000000003	-0.02	0.02	0.015
YDL215C	0.033	0.055	-0.018000000000000002	0.094
YDL216C	0.026000000000000002	-0.021	0.151	0.071
YDL218W	0.048	0.08199999999999999	0.032	0.095
YDL219W	0.040999999999999995	0.136	-0.023	0.111
YDL222C	0.073	0.126	0.043	0.12
YDL223C	0.027999999999999997	0.024	0.053	0.06
YDL224C	-0.12	-0.185	0.035	-0.047
YDL225W	0.032	-0.105	-0.059000000000000004	0.068
YDL226C	-0.022000000000000002	0.122	0.128	0.053
YDL227C	0.092	0.20199999999999999	0.06	0.114
YDL229W	0.12	0.135	0.023	0.057999999999999996
YDL230W	0.196	0.314	0.042	0.09699999999999999
YDL231C	-0.013000000000000001	0.006999999999999999	0.0	-0.013999999999999999
YDL233W	0.055	0.11199999999999999	0.059000000000000004	0.092
YDL234C	0.086	0.055	0.062	0.048
YDL236W	-0.008	-0.166	0.006999999999999999	0.084
YDL237W	0.057999999999999996	0.11199999999999999	-0.034	0.076
YDL238C	-0.016	-0.002	0.048	0.073
YDL239C	0.047	-0.011000000000000001	0.177	0.099
YDL240W	-0.048	0.23600000000000002	0.024	0.107
YDL241W	0.055	0.083	0.106	0.114
YDL242W	0.083	0.098	0.031	0.171
YDL243C	-0.031	0.052000000000000005	0.035	0.079
YDR001C	-0.012	-0.028999999999999998	0.11900000000000001	0.076
YDR003W	0.069	0.006999999999999999	0.035	0.027999999999999997
YDR004W	-1.379	-1.401	-0.415	-1.155
YDR005C	0.131	-0.013000000000000001	0.14	0.11
YDR006C	0.209	0.41600000000000004	0.045	0.165
YDR007W	-0.084	0.037000000000000005	0.01	0.07200000000000001
YDR008C	-0.149	-0.179	0.036000000000000004	0.035
YDR009W	0.02	0.062	0.078	0.028999999999999998
YDR010C	0.040999999999999995	0.09699999999999999	-0.026000000000000002	0.06
YDR011W	0.08900000000000001	0.071	-0.07400000000000001	0.083
YDR014W	-0.502	-0.9690000000000001	0.049	-0.456
YDR015C	-0.034	0.055	0.091	-0.003
YDR018C	0.023	0.184	0.09699999999999999	0.059000000000000004
YDR019C	0.036000000000000004	0.10099999999999999	-0.003	0.037000000000000005
YDR020C	0.18	0.511	0.152	0.043
YDR022C	0.057999999999999996	0.033	-0.023	-0.040999999999999995
YDR026C	0.011000000000000001	0.052000000000000005	0.037000000000000005	-0.025
YDR028C	-0.195	-1.2329999999999999		-0.128
YDR029W	-0.004	0.011000000000000001	0.073	0.015
YDR030C	-0.023	0.01	0.085	0.018000000000000002
YDR031W	-0.008	0.042	0.040999999999999995	0.085
YDR032C	-0.026000000000000002	0.011000000000000001	-0.033	0.043
YDR033W	-0.044000000000000004	-0.04	0.013000000000000001	-0.039
YDR034C	0.081	0.08900000000000001	0.026000000000000002	0.028999999999999998
YDR035W	0.048	0.155	-0.028999999999999998	0.022000000000000002
YDR036C	-0.008	-0.005	0.057999999999999996	-0.003
YDR042C	-0.053	-0.069	-0.004	-0.048
YDR043C	0.009000000000000001	0.075	-0.055999999999999994	0.017
YDR046C	-0.011000000000000001	0.021	-0.021	0.038
YDR049W	-0.247	0.36200000000000004	0.125	-0.203
YDR051C	-0.015	-0.027000000000000003	-0.005	0.091
YDR055W	-0.062	-0.073	-0.033	0.035
YDR056C	0.013999999999999999	0.043	-0.054000000000000006	0.136
YDR057W	-0.152	-0.29600000000000004	-0.059000000000000004	-0.02
YDR058C	0.040999999999999995	0.059000000000000004	0.09300000000000001	0.034
YDR059C	0.0	0.022000000000000002	0.043	0.179
YDR061W	-0.024	0.023	-0.06	0.128
YDR063W	-0.028999999999999998	-0.022000000000000002	0.004	0.102
YDR066C	0.027000000000000003	0.049	-0.006999999999999999	0.147
YDR067C	0.040999999999999995	0.22899999999999998	0.027999999999999997	0.07200000000000001
YDR068W	-0.012	-0.096	0.027000000000000003	0.121
YDR070C	0.066	0.021	-0.001	0.17600000000000002
YDR071C	-0.026000000000000002	-0.179	0.006	-0.066
YDR072C	-0.039	-0.259	0.105	0.095
YDR073W	0.085	0.183	-0.019	0.268
YDR075W	-1.574	-1.9909999999999999	-0.162	-0.997
YDR076W	-1.435	-1.85		-1.334
YDR077W	0.055999999999999994	0.10099999999999999	-0.068	0.141
YDR078C	-1.168	-1.091	-0.182	-0.83
YDR079W				
YDR080W	-0.038	-0.19699999999999998	0.069	-0.063
YDR083W	0.726	1.1340000000000001	0.142	0.331
YDR084C	-0.031	-0.011000000000000001	0.027999999999999997	-0.032
YDR085C	-0.054000000000000006	-0.004	0.032	-0.115
YDR089W	-0.044000000000000004	0.048	0.102	-0.031
YDR090C	-0.005	0.055999999999999994	0.040999999999999995	-0.013999999999999999
YDR093W	-0.027999999999999997	0.162	0.08	-0.016
YDR094W	0.022000000000000002	0.128	0.052000000000000005	-0.040999999999999995
YDR095C	-0.031	0.1	0.071	-0.057999999999999996
YDR096W	0.024	0.14400000000000002	-0.027999999999999997	0.07200000000000001
YDR097C	-0.111	-0.083	0.11599999999999999	0.031
YDR098C	-0.008	0.132	0.025	-0.016
YDR099W	0.078	0.20800000000000002	0.055999999999999994	0.078
YDR100W	0.094	0.08800000000000001	0.044000000000000004	0.092
YDR101C	0.498	0.94		0.377
YDR102C	0.106	0.192	0.027999999999999997	0.1
YDR104C	0.066	0.096	-0.038	-0.04
YDR105C	0.044000000000000004	-0.076	0.095	-0.07400000000000001
YDR107C	0.06	0.08800000000000001	-0.038	-0.018000000000000002
YDR108W	-0.013999999999999999	0.013999999999999999	0.061	0.042
YDR109C	0.102	0.163	0.127	0.11599999999999999
YDR110W	0.048	0.094	-0.021	0.062
YDR111C	0.077	0.053	-0.006999999999999999	0.073
YDR112W	0.051	0.081	0.035	0.084
YDR114C	0.23399999999999999			-0.067
YDR115W				
YDR116C	0.213			0.141
YDR117C	-0.004	0.094	0.073	0.032
YDR119W	0.073	0.057	0.008	0.071
YDR120C	0.28600000000000003	0.284	-0.258	0.26899999999999996
YDR121W	-0.136	-0.147	0.002	-0.005
YDR122W	-0.062	-0.049	0.077	0.038
YDR123C	0.028999999999999998	0.068	0.044000000000000004	0.095
YDR124W	0.013000000000000001	0.057	0.038	0.033
YDR125C	-0.004	0.177	0.134	0.06
YDR126W	0.436	-0.513		0.434
YDR127W				
YDR128W	-0.03	-0.09	0.032	0.05
YDR130C	0.049	0.077	0.012	0.052000000000000005
YDR131C	-0.015	0.059000000000000004	-0.005	0.063
YDR132C	0.006999999999999999	0.134	-0.016	0.111
YDR133C	-0.001	0.095	0.043	0.115
YDR135C	0.004	0.10800000000000001	0.053	0.131
YDR136C	-0.16899999999999998	-0.091	0.064	-0.084
YDR137W	-0.134	-0.302	0.14800000000000002	-0.077
YDR139C	0.062	0.124	-0.042	0.18
YDR142C	-0.006	-0.048	-0.025	0.071
YDR143C	0.043	0.004	-0.016	0.161
YDR144C	-0.006999999999999999	-0.14	0.043	0.091
YDR146C	0.19	0.132	0.022000000000000002	0.225
YDR147W	0.013999999999999999	-0.027000000000000003	0.079	-0.051
YDR148C	-0.064	0.08199999999999999	-0.153	-0.037000000000000005
YDR149C	-0.7440000000000001	-1.945	-0.1	-0.436
YDR150W	-0.499	-0.763	0.026000000000000002	-0.307
YDR151C	-0.14400000000000002	-0.081	0.001	-0.1
YDR152W	0.062	0.08199999999999999	0.10099999999999999	0.039
YDR153C	-0.023	-0.049	-0.054000000000000006	-0.107
YDR154C	0.153	0.33899999999999997	-0.07200000000000001	0.07
YDR155C	0.201	0.33299999999999996	0.05	0.042
YDR156W	0.172	0.79	0.08900000000000001	0.149
YDR157W	0.18899999999999997	0.436	-0.064	0.128
YDR158W	-0.011000000000000001	0.025	0.043	-0.071
YDR162C	-0.39399999999999996	-0.71	0.045	-0.345
YDR163W	0.132	0.147	0.027999999999999997	0.008
YDR165W	0.059000000000000004	0.166	-0.066	-0.07200000000000001
YDR169C	0.055	0.017	-0.035	0.064
YDR176W	0.20199999999999999	0.981		0.069
YDR178W	-0.018000000000000002	0.027999999999999997	-0.11599999999999999	-0.005
YDR179C	-0.147	-0.20800000000000002	-0.076	-0.19
YDR179W-A	-0.096	-0.15	0.023	-0.11900000000000001
YDR181C	0.213	0.18100000000000002	0.061	0.17300000000000001
YDR183W	-0.02	-0.059000000000000004	0.005	-0.073
YDR184C	0.205	0.19699999999999998	0.14800000000000002	0.054000000000000006
YDR193W	0.027000000000000003	0.027999999999999997	-0.006	0.027000000000000003
YDR195W	0.25	0.253		0.061
YDR197W	0.075	0.001	0.10300000000000001	0.04
YDR198C	-0.059000000000000004	-0.10300000000000001	0.045	-0.024
YDR199W	0.204	0.132	0.034	0.25
YDR200C	0.29	0.001		0.193
YDR202C	0.294	-0.013000000000000001	-0.059000000000000004	0.08900000000000001
YDR203W	0.21899999999999997	0.028999999999999998	-0.024	0.10300000000000001
YDR204W	0.12			-0.068
YDR205W	-0.012	-0.10300000000000001	-0.011000000000000001	0.001
YDR206W	0.102	0.174	-0.002	0.128
YDR207C	-0.239	-0.32		-0.456
YDR209C	-0.077	-0.386	-0.022000000000000002	-0.01
YDR210W	-0.02	-0.078	0.025	-0.055999999999999994
YDR213W	0.002	-0.057	0.009000000000000001	0.033
YDR214W	0.023	-0.016	-0.042	0.063
YDR215C	0.003	0.013999999999999999	-0.034	0.055999999999999994
YDR216W	-0.249	-0.086	0.011000000000000001	-0.16699999999999998
YDR217C	-0.575	-0.6729999999999999	-1.215	-0.28
YDR218C	0.015	-0.012	0.004	0.013000000000000001
YDR219C	0.049	0.03	0.21899999999999997	-0.009000000000000001
YDR220C	-0.11	-0.16	0.006	-0.111
YDR221W	-0.239	-0.375	0.013999999999999999	-0.127
YDR222W	-0.03	-0.038	0.016	0.02
YDR223W	-0.134	-0.013999999999999999	0.016	-0.076
YDR225W	-0.071	-0.131	0.046	-0.098
YDR229W	0.042	0.02	-0.042	0.045
YDR230W	-0.069	0.20600000000000002	0.153	-0.018000000000000002
YDR231C	-0.133	0.258		0.012
YDR233C	0.031	-0.321	0.083	0.042
YDR234W	-0.027000000000000003	0.04	0.059000000000000004	0.127
YDR237W	0.278	0.7609999999999999	0.41100000000000003	0.275
YDR239C	0.019	-0.057999999999999996	0.019	0.096
YDR242W	0.024	0.040999999999999995	0.005	0.201
YDR244W	0.191	0.251	0.209	0.161
YDR247W	0.155	0.36700000000000005	0.073	-0.028999999999999998
YDR248C	-0.013999999999999999	0.047	0.003	-0.033
YDR249C	-0.01	0.16399999999999998	0.025	-0.036000000000000004
YDR250C	0.036000000000000004	0.13	-0.063	-0.036000000000000004
YDR251W	-0.013000000000000001	0.032	-0.064	-0.016
YDR252W	-0.003	0.273	0.035	-0.08
YDR253C	-0.48700000000000004	-1.222	-0.092	-0.32299999999999995
YDR254W	-0.256	0.084	-0.075	-0.217
YDR255C	0.008	0.652	-0.10800000000000001	-0.193
YDR256C	0.042	0.33399999999999996	-0.021	-0.032
YDR257C	-0.124	0.085	-0.05	-0.064
YDR258C	0.028999999999999998	0.297	0.13699999999999998	-0.063
YDR259C	-0.043	0.066	0.054000000000000006	0.031
YDR260C	-0.516	-0.262	-0.03	-0.20800000000000002
YDR261C	0.038	0.05	0.075	0.06
YDR262W	0.004	0.052000000000000005	0.157	0.04
YDR263C	0.063	0.29	0.126	0.057
YDR265W	0.048	0.076	-0.096	0.011000000000000001
YDR266C	0.198	0.525	0.081	0.08900000000000001
YDR268W	0.452	0.9390000000000001		0.165
YDR269C	0.065	-0.068	-0.132	-0.17
YDR270W	0.0	-0.231	0.034	-0.26899999999999996
YDR271C	0.235	0.136	-0.026000000000000002	-0.048
YDR272W	-0.083	-0.012	0.046	-0.05
YDR273W	0.021	0.022000000000000002	0.006	-0.035
YDR274C	-0.016	0.003	0.08	-0.048
YDR275W	-0.044000000000000004	0.04	0.059000000000000004	0.013999999999999999
YDR276C	-0.28800000000000003	-0.629	-0.037000000000000005	-0.24
YDR277C	0.018000000000000002	0.114	0.002	0.017
YDR278C	0.054000000000000006	0.21100000000000002	0.057	-0.013999999999999999
YDR279W	-0.128	0.021	0.068	-0.052000000000000005
YDR281C	0.135	0.828	-0.002	0.012
YDR282C	-0.052000000000000005	-0.068	0.08199999999999999	0.046
YDR283C	-0.079	0.22899999999999998	0.034	0.02
YDR284C	0.012	-0.076	0.076	0.068
YDR285W	-0.07200000000000001	0.054000000000000006	0.091	0.036000000000000004
YDR286C	-0.135	0.035	-0.009000000000000001	-0.049
YDR287W	-0.222	0.013999999999999999	-0.076	-0.055999999999999994
YDR289C	-0.495	-0.35	0.024	-0.263
YDR290W	-0.034	0.247	0.001	-0.07
YDR291W	-0.273	-0.552	-0.718	-0.32
YDR293C	-0.727			-0.54
YDR294C	0.035	0.218	0.026000000000000002	0.099
YDR295C	-0.11	-0.22699999999999998	0.07400000000000001	0.01
YDR297W	0.159	0.02	0.105	0.11900000000000001
YDR304C	-0.257	-0.17600000000000002	-0.048	-0.133
YDR305C	-0.10400000000000001	0.081	-0.018000000000000002	-0.053
YDR306C	-0.124	-0.006999999999999999	-0.049	-0.055
YDR307W	-0.07400000000000001	-0.12300000000000001	-0.005	0.01
YDR309C	0.111	0.036000000000000004	0.071	0.094
YDR310C	-0.39899999999999997	-0.665	-0.055999999999999994	-0.171
YDR312W	-0.003	0.063	0.069	0.062
YDR313C	0.08199999999999999	0.07200000000000001	0.019	0.031
YDR314C	-0.109	-0.175	0.034	-0.07
YDR315C	0.225	0.718		0.198
YDR316W	-0.10300000000000001	-0.09300000000000001	0.005	-0.179
YDR317W	0.11	-0.034	-0.023	0.105
YDR318W	-0.152	-0.177	-0.02	-0.083
YDR319C	0.066	-0.131	-0.023	0.067
YDR321W	0.098	0.275	0.09699999999999999	0.066
YDR323C	-0.18			-0.251
YDR326C	0.11900000000000001	0.386	-0.05	0.019
YDR329C	0.10800000000000001	0.342	-0.184	0.091
YDR330W	0.026000000000000002	0.107	-0.01	0.054000000000000006
YDR333C	0.08800000000000001	0.391	0.07200000000000001	0.008
YDR334W	-0.196	-0.182	0.225	-0.14800000000000002
YDR335W	-0.509	-0.23600000000000002	-0.17	-0.174
YDR336W	-0.017	0.12300000000000001	0.036000000000000004	-0.012
YDR337W	0.018000000000000002			-0.079
YDR338C	0.031	-0.066	-0.019	0.12300000000000001
YDR340W	0.071	0.028999999999999998	0.037000000000000005	-0.011000000000000001
YDR344C	0.003	-0.013999999999999999	0.016	0.02
YDR345C	0.053	0.021	0.012	0.195
YDR346C	-0.08800000000000001	-0.011000000000000001	-0.051	0.003
YDR347W	0.495			0.281
YDR348C	-0.312	-0.784	0.03	-0.094
YDR349C	-0.153	-0.239	0.099	-0.038
YDR351W	-0.015	0.008	0.025	0.096
YDR352W	0.017	-0.064	0.066	0.125
YDR354W	-0.037000000000000005	0.303	0.09	0.11599999999999999
YDR357C	0.021	-0.024	0.066	0.083
YDR358W	-0.034	0.033	0.039	0.085
YDR360W	-0.064	0.085	-0.019	0.021
YDR363W-A	0.611	0.365	0.121	0.414
YDR368W	0.035	0.06	-0.002	0.10800000000000001
YDR370C	0.015	0.034	0.091	0.048
YDR371W	-0.062	-0.122	0.009000000000000001	-0.001
YDR372C	-0.78	-1.6909999999999998	0.094	-0.384
YDR374C	-0.003	0.033	-0.034	-0.017
YDR375C				
YDR377W	0.11800000000000001	0.33299999999999996		-0.076
YDR379W	0.05	0.1	-0.083	0.065
YDR380W	-0.05	0.02	0.027999999999999997	0.021
YDR383C	-0.013999999999999999	0.13	0.035	-0.08800000000000001
YDR384C	0.0	0.10300000000000001	0.037000000000000005	-0.037000000000000005
YDR385W	0.595	0.6609999999999999	0.293	0.259
YDR386W	-1.618	-2.024	-0.363	-1.185
YDR387C	0.034	0.094	-0.045	0.10400000000000001
YDR389W	-0.648	-0.6	-0.125	-0.409
YDR391C	0.099	0.171	0.027000000000000003	0.032
YDR392W	-0.008	0.14		-0.077
YDR393W	0.267	0.35600000000000004	0.26899999999999996	0.11199999999999999
YDR395W	0.141	-0.064	0.08800000000000001	0.141
YDR399W	0.08900000000000001	0.092	-0.024	-0.012
YDR400W	0.032	0.073	-0.019	0.039
YDR402C	-0.011000000000000001	-0.078	-0.032	0.025
YDR403W	-0.131	-0.38799999999999996	0.146	-0.09300000000000001
YDR406W	0.061	0.039	-0.013000000000000001	0.04
YDR408C	-0.111	0.133		0.018000000000000002
YDR409W	-0.7979999999999999	-1.527	-0.155	-0.617
YDR411C	0.040999999999999995	0.126	-0.03	0.024
YDR414C	-0.431	-1.146	0.078	-0.35700000000000004
YDR415C	0.095	0.055	0.01	0.002
YDR417C	0.852			0.429
YDR419W	-0.13	-0.392	-0.004	-0.069
YDR420W	0.02	0.08	0.003	0.035
YDR421W	0.063	0.145	0.028999999999999998	0.08199999999999999
YDR422C	0.037000000000000005	0.040999999999999995	0.102	0.021
YDR423C	-0.024	-0.009000000000000001	0.043	0.031
YDR424C	-0.098	-0.039	0.08800000000000001	0.036000000000000004
YDR425W	0.042	0.067	-0.042	0.124
YDR426C	0.0	0.051	0.02	0.036000000000000004
YDR428C	0.034	0.022000000000000002	-0.012	0.145
YDR430C	0.045	0.113	-0.045	0.129
YDR431W	0.033	-0.025	-0.009000000000000001	0.149
YDR435C	-0.496	-0.626	-0.136	-0.28300000000000003
