orf	hap a | growth (CFU) | temperature [30-62 C], time [20 min] | YPD | Stolp ZD~Hardwick JM, 2022
YMR122C	0.039468174
YMR123W	-1.235396829
YMR124W	-1.021380726
YMR125W	-1.147816493
YMR126C	0.311375177
YMR127C	-0.245845559
YMR129W	0.34389247
YMR130W	0.175963648
YMR132C	0.20337879
YMR133W	0.31066049
YMR135C	-1.165458744
YMR135W-A	-1.021760955
YMR136W	0.77860626
YMR137C	-1.204564054
YMR138W	-0.020504436
YMR139W	-1.054260549
YMR140W	3.434945767
YMR141C	-0.291924076
YMR142C	-1.083556767
YMR143W	3.670916801
YMR144W	-0.913159746
YMR145C	-1.016117015
YMR147W	-0.425232391
YMR148W	0.269984459
YMR150C	1.422726483
YMR151W	1.494361498
YMR152W	-0.368856865
YMR153C-A	-1.265367144
YMR153W	-0.557138927
YMR154C	-0.064125441
YMR155W	-0.473058525
YMR156C	-0.831994913
YMR157C	0.093665666
YMR158C-A	-0.280899298
YMR158W	-0.343664766
YMR158W-B	0.281463449
YMR159C	-0.358574779
YMR160W	-0.84322779
YMR161W	-0.24532187
YMR162C	-0.535867556
YMR163C	-0.204008235
YMR164C	-0.615923875
YMR166C	-0.773880922
YMR167W	-0.856604778
YMR169C	0.38911017000000003
YMR170C	-0.270424124
YMR171C	-0.708224466
YMR172C-A	0.236675429
YMR172W	-1.125342014
YMR173W	-0.68415993
YMR173W-A	-0.76284448
YMR174C	-0.8673021925
YMR175W	-0.31729417849999997
YMR176W	-0.794656131
YMR177W	-0.484085132
YMR178W	0.374272065
YMR179W	0.723299239
YMR180C	-0.192990747
YMR181C	0.510161896
YMR182C	-0.241200727
YMR183C	-0.555454868
YMR184W	0.521792651
YMR186W	-0.7097659
YMR187C	-0.882575561
YMR188C	0.130233471
YMR189W	-1.190352018
YMR190C	0.166514685
YMR191W	-0.3214049535
YMR192W	-0.816295249
YMR193C-A	1.206393108
YMR193W	1.155722204
YMR194C-A	0.114143675
YMR194W	0.861202357
YMR195W	-0.400502571
YMR196W	-0.805514939
YMR198W	-0.6182740689999999
YMR199W	-0.930455864
YMR201C	-0.79009369
YMR202W	0.201451553
YMR204C	-0.638973903
YMR205C	0.351696229
YMR206W	-0.505006402
YMR207C	0.38249125
YMR209C	0.030930458
YMR210W	0.006628562
YMR214W	-0.739302758
YMR215W	-1.240684134
YMR216C	3.528757389
YMR219W	0.35568999
YMR221C	0.744501289
YMR222C	0.619314651
YMR223W	0.462244092
YMR224C	-0.942473091
YMR225C	-0.817475498
YMR226C	-0.465792514
YMR228W	0.020606913
YMR230W	1.900600032
YMR231W	-0.434247328
YMR232W	-0.600781417
YMR233W	-0.219654719
YMR234W	-0.283880218
YMR237W	-0.324529189
YMR238W	0.308618062
YMR241W	1.044619188
YMR242C	1.026007412
YMR243C	-0.342697561
YMR244C-A	-0.572965647
YMR244W	-0.178641587
YMR245W	-0.463293786
YMR246W	0.079795581
YMR247C	-0.187738131
YMR250W	0.300309039
YMR251W	-0.235046281
YMR251W-A	0.092475935
YMR252C	1.648741992
YMR253C	1.593503978
YMR254C	1.430965343
YMR255W	0.851103542
YMR256C	0.719553775
YMR257C	1.452483325
YMR258C	2.396263532
YMR259C	1.063059253
YMR261C	1.08425951
YMR262W	1.818484932
YMR263W	-0.284977557
YMR264W	0.946588758
YMR265C	1.064357319
YMR266W	0.823877375
YMR267W	0.473900037
YMR269W	-0.12212443
YMR271C	-0.54076233
YMR272C	0.037610147
YMR273C	-0.403147976
YMR274C	-0.300323096
YMR275C	1.331890872
YMR276W	0.297550896
YMR278W	1.08172458
YMR279C	-0.092172741
YMR280C	-0.388690458
YMR282C	0.367156098
YMR283C	1.344062322
YMR284W	0.973610669
YMR285C	1.400700108
YMR286W	0.608981818
YMR287C	-0.010681392
YMR289W	-0.340350131
YMR291W	0.909980906
YMR292W	-0.244043967
YMR293C	-0.693703104
YMR294W	0.082292973
YMR294W-A	-0.421573986
YMR295C	-0.149652699
YMR297W	2.085929428
YMR299C	0.438603173
YMR300C	-1.840853258
YMR302C	-1.666366128
YMR303C	-0.219211578
YMR304C-A	0.800555129
YMR304W	1.768779912
YMR305C	-1.251991482
YMR306C-A	-0.1681973
YMR306W	0.295546994
YMR307W	-2.000033975
YMR310C	0.178491557
YMR311C	-0.723454013
YMR312W	-0.768183794
YMR313C	0.357275751
YMR315W	0.413252116
YMR316C-A	-0.242485656
YMR316C-B	0.186121649
YMR316W	2.928074001
YMR317W	0.868753295
YMR318C	0.474889443
YMR319C	0.300272003
YMR320W	0.193288411
YMR322C	0.895472321
YMR326C	0.165314934
YNL001W	-0.995198155
YNL003C	1.614673111
YNL004W	1.065252953
YNL005C	-0.705701438
YNL008C	1.667907676
YNL009W	1.305060795
YNL010W	0.255947152
YNL011C	0.474450773
YNL012W	-0.235977201
YNL013C	0.459710909
YNL014W	0.889250145
YNL015W	-1.112722899
YNL016W	-0.139422391
YNL020C	0.329115598
YNL021W	-0.707308014
YNL022C	0.360720424
YNL023C	-1.356640117
YNL024C	-0.152228661
YNL025C	-0.835597629
YNL027W	-1.227741703
YNL028W	0.071570924
YNL029C	-1.253029145
YNL030W	0.847315007
YNL031C	-0.348023471
YNL032W	4.444760611
YNL034W	-0.049215353
YNL035C	-0.320423868
YNL037C	-0.498660407
YNL040W	-1.410824802
YNL041C	-1.333736754
YNL043C	0.670892867
YNL044W	1.704651798
YNL045W	-0.565260022
YNL046W	0.862383871
YNL047C	0.590769159
YNL049C	0.765426829
YNL050C	0.538151467
YNL051W	-0.55761689
YNL052W	-0.646885246
YNL053W	0.436075698
YNL054W	0.13627525
YNL055C	-0.18416414
YNL056W	-0.404171495
YNL057W	-0.772833933
YNL058C	-0.479249187
YNL059C	-0.3635823
YNL063W	-0.647227259
YNL064C	-1.223231664
YNL065W	-1.182347272
YNL066W	-0.969570535
YNL067W	2.428089682
YNL068C	-0.363569103
YNL069C	0.186203802
YNL070W	-0.729817486
YNL071W	-0.945700527
YNL072W	0.308857291
YNL073W	-1.411557618
YNL074C	-0.838965962
YNL076W	1.676935658
YNL077W	-0.562888929
YNL078W	-1.284414347
YNL079C	-0.314867383
YNL080C	2.828684792
YNL081C	-1.181964979
YNL082W	-1.014229628
YNL083W	-0.642188989
YNL084C	0.873214722
YNL085W	-0.767034995
YNL086W	-1.80498998
YNL087W	-0.341805512
YNL089C	-1.011807218
YNL090W	-1.00161108
YNL091W	-0.762697117
YNL092W	0.499096864
YNL093W	-0.145076816
YNL094W	0.565687138
YNL095C	-0.706057776
YNL096C	-1.0860407799999998
YNL097C	-1.350305038
YNL098C	1.256924633
YNL099C	-0.834944965
YNL100W	-1.106457779
YNL101W	0.277057046
YNL104C	-1.031485245
YNL105W	0.477529969
YNL106C	-0.831340735
YNL107W	-0.773402463
YNL108C	0.00171277
YNL109W	-1.439199029
YNL111C	-1.936849667
YNL115C	-0.552135238
YNL116W	-0.435087746
YNL117W	-1.500477085
YNL119W	-1.100358045
YNL120C	-1.134225206
YNL121C	0.188980213
YNL122C	-1.000335172
YNL123W	0.047363759
YNL125C	-1.110863707
YNL127W	-0.041497308
YNL128W	-0.654065913
YNL129W	0.198943756
YNL130C	1.76594027
YNL133C	-0.436589125
YNL134C	0.650726137
YNL135C	-1.447035544
YNL136W	0.22266461
YNL138W	-0.838128367
YNL139C	0.459169785
YNL140C	-0.532861476
YNL141W	-0.079301986
YNL142W	-0.581549689
YNL143C	-1.329319186
YNL144C	-0.190847681
YNL145W	-1.291484105
YNL146W	0.061099717
YNL147W	-0.589466605
YNL148C	-1.189733652
YNL153C	-0.72844929
YNL154C	0.21461609
YNL155W	-0.991167119
YNL156C	-0.239742393
YNL157W	-0.769718258
YNL159C	-0.001960659
YNL160W	-0.422118629
YNL162W	-0.860283913
YNL164C	0.031283612
YNL165W	-0.36791327
YNL166C	-0.493834933
YNL167C	-0.700367
YNL168C	-1.090402469
YNL169C	0.203169133
YNL170W	-0.55281552
YNL171C	-0.73879983
YNL173C	-0.859544511
YNL175C	-0.579571334
YNL176C	-0.791924832
YNL177C	-1.133246863
YNL179C	-0.885244009
YNL183C	-1.762249249
YNL184C	-0.434272436
YNL187W	-0.673976866
YNL190W	-1.045850155
YNL191W	-1.35479927
YNL192W	2.220252123
YNL193W	-0.919064198
YNL194C	-0.831289716
YNL195C	-0.574994309
YNL196C	-0.677248046
YNL197C	-0.954690266
YNL198C	1.67436198
YNL199C	0.411121295
YNL200C	-0.778350279
YNL201C	-1.536588055
YNL202W	-0.763009892
YNL203C	-0.910570588
YNL204C	-1.477904734
YNL205C	-1.133348037
YNL206C	-0.78327292
YNL208W	-0.816602432
YNL211C	0.817976316
YNL212W	1.124123271
YNL213C	-0.523593973
YNL214W	-1.458160838
YNL215W	0.12431045
YNL217W	-0.469388703
YNL218W	-0.538646428
YNL219C	-1.183105813
YNL220W	-0.579264291
YNL223W	-0.490103485
YNL224C	1.473742323
YNL225C	0.306789953
YNL226W	0.039554107
YNL227C	2.713827068
YNL228W	-0.588657075
YNL229C	-0.704445645
YNL230C	-0.929757885
YNL231C	-1.05991823
YNL233W	1.151310512
YNL234W	-0.636874014
YNL235C	0.996017859
YNL236W	0.531849471
YNL237W	1.593332946
YNL238W	-1.437672691
YNL239W	1.271877132
YNL241C	1.195868811
YNL242W	-0.260288207
YNL250W	0.512070693
YNL252C	-1.078271648
YNL268W	0.411283331
YNL274C	0.714609964
YNL277W	0.252185518
YNL278W	-0.037402852
YNL279W	0.831962863
YNL280C	0.511788591
YNL281W	-0.811396747
YNL283C	-0.50616573
YNL284C	-0.28561708
YNL285W	0.630221156
YNL286W	-1.057651316
YNL288W	0.199118463
YNL289W	1.504217109
YNL291C	-1.375166811
YNL292W	0.23832313
YNL293W	-0.265723876
YNL294C	-1.137519828
YNL295W	-0.987089066
YNL296W	3.966777081
YNL297C	-1.400202584
YNL298W	-0.346132909
YNL299W	-1.586381811
YNL300W	0.004865235
YNL301C	-1.277522163
YNL302C	-0.279470137
YNL303W	0.101220936
YNL304W	-0.66676365
YNL305C	-1.194325192
YNL307C	-0.567066578
YNL309W	-0.478531389
YNL311C	-0.185741108
YNL314W	-1.515643978
YNL315C	-0.8348603185000001
YNL316C	0.285916063
YNL318C	-0.411804591
YNL319W	-2.009572842
YNL320W	-1.277040873
YNL321W	-0.655092586
YNL322C	0.272040355
YNL323W	-1.846615286
YNL324W	-0.350813083
YNL325C	-0.821974743
YNL326C	-0.599651176
YNL327W	-0.042435314
YNL328C	-0.4616847
YNL329C	-1.21542755
YNL330C	-0.773666634
YNL332W	-0.619343626
YNL333W	-0.213967709
YNL334C	-0.085303831
YNL335W	-0.376737111
YNL336W	1.411331394
YNL338W	1.39943911
YNL339C	0.945037272
YNR001C	0.286586811
YNR002C	1.507602542
YNR004W	-0.520538618
YNR005C	-0.561209275
YNR006W	-0.015790082
YNR007C	0.697011545
YNR008W	0.824382666
YNR009W	-0.222203717
YNR010W	-1.376552726
YNR012W	0.398825423
YNR013C	-1.159607124
YNR014W	0.279571661
YNR015W	0.241042808
YNR018W	-1.707563844
YNR019W	-0.162667303
YNR020C	-0.698071847
YNR021W	0.525221158
YNR022C	-1.1280184
YNR024W	1.492776615
YNR025C	-0.127695539
YNR027W	-0.177723332
YNR028W	0.827517403
YNR029C	0.354796273
YNR030W	-0.264070046
YNR031C	-0.213105079
YNR032C-A	-0.641897236
YNR032W	0.237759063
YNR033W	-1.19921586
YNR034W	-0.352119846
YNR036C	-1.595934516
YNR037C	-1.282959599
YNR039C	0.092508301
YNR040W	0.369245644
YNR041C	1.967062372
YNR042W	2.128248992
YNR045W	-0.744761456
YNR047W	-1.284227234
YNR048W	-0.12575335
YNR049C	-0.072817703
YNR050C	0.062886091
YNR051C	-0.870065604
YNR052C	-0.838752377
YNR055C	-0.496748808
YNR056C	-0.471268051
YNR057C	0.56739653
YNR058W	0.347562962
YNR059W	-1.05038318
YNR060W	0.892260974
YNR061C	0.087208914
YNR062C	0.517480782
YNR063W	0.361588091
YNR064C	0.181899831
YNR065C	1.407124434
YNR066C	2.325498319
YNR067C	-0.169437635
YNR068C	0.884792623
YNR069C	-0.11897382
YNR070W	-0.911746384
YNR071C	-1.099790719
YNR072W	-0.251871392
YNR073C	-0.702575918
YNR074C	0.141852888
YNR075W	-1.136235852
YOL013W-A	-1.054568993
YOL016C	-0.692587496
YOL019W	0.058320705
YOL020W	-0.466241098
YOL023W	-0.382081241
YOL024W	-0.389403211
YOL025W	-1.229951555
YOL027C	-0.571576294
YOL028C	-0.464971148
YOL029C	-0.398140019
YOL030W	-0.860092484
YOL031C	0.393466524
YOL032W	-0.22396125
YOL033W	-0.600738593
YOL035C	3.077627959
YOL036W	4.171145452
YOL037C	1.282111703
YOL039W	-1.275870217
YOL041C	0.510673161
YOL042W	-1.433341239
YOL043C	0.375845111
YOL044W	-0.766057276
YOL045W	0.725559807
YOL046C	0.297522802
YOL047C	-0.596468243
YOL048C	-0.302494427
YOL049W	0.651890076
YOL050C	-0.439506484
YOL051W	0.397136297
YOL052C	0.506605939
YOL052C-A	1.163195099
YOL053W	0.493869576
YOL054W	1.388546643
YOL055C	0.214177209
YOL056W	0.139270569
YOL057W	-0.680585449
YOL058W	0.469810687
YOL059W	0.223704572
YOL060C	0.631540194
YOL061W	0.918143443
YOL062C	0.071129302
YOL063C	0.122780598
YOL064C	2.152998069
YOL065C	0.312644317
YOL067C	2.170844262
YOL068C	-0.161279466
YOL070C	0.786393075
YOL071W	1.084912382
YOL072W	-0.653296161
YOL075C	0.163615597
YOL076W	0.15739275
YOL079W	0.703403234
YOL080C	2.05303121
YOL081W	-1.653522679
YOL082W	1.03977009
YOL083W	0.889514348
YOL084W	2.39835219
YOL085C	1.617772792
YOL086C	-0.980329057
YOL087C	-1.560775025
YOL088C	-1.28235062
YOL089C	-0.851503969
YOL090W	-1.204638946
YOL091W	-0.870304436
YOL092W	1.171508111
YOL093W	-0.804864386
YOL095C	1.625914525
YOL096C	0.866465531
YOL098C	-0.57270397
YOL099C	0.544956668
YOL100W	-1.041430861
YOL101C	-0.768987749
YOL103W	-0.210639132
YOL104C	-0.712154904
YOL105C	-0.605604428
YOL106W	-1.046089724
YOL107W	-0.147215121
YOL108C	-0.089694904
YOL109W	-0.936283312
YOL110W	-0.651008863
YOL111C	-0.144680322
YOL112W	-0.283451915
YOL113W	-0.630092028
YOL114C	-0.122299118
YOL115W	-0.200554578
YOL116W	-0.80537432
YOL117W	-0.993015127
YOL118C	-0.777544076
YOL119C	-0.512224069
YOL121C	3.781809539
YOL122C	0.401842208
YOL124C	-0.079528026
YOL125W	1.753864672
YOL126C	0.244124472
YOL128C	-0.09239217
YOL129W	0.543635656
YOL131W	-0.561271985
YOL132W	-0.433390743
YOL136C	-0.157706262
YOL137W	0.309259836
YOL138C	0.366155267
YOL141W	-0.625803443
YOL143C	1.181750299
YOL147C	0.068035529
YOL148C	-1.845947716
YOL150C	-1.011159712
YOL151W	0.26379988050000003
YOL152W	-0.5845540889999999
YOL155C	0.356910834
YOL158C	-0.590371293
YOL159C	-0.160363646
YOL160W	1.064680035
YOL162W	0.25406708
YOL163W	1.086713527
YOR008C-A	0.231722507
YOR096W	-0.633629314
YOR097C	-0.134561616
YOR099W	0.415226589
YOR100C	0.582231394
YOR101W	-0.489569437
YOR104W	0.154536261
YOR105W	0.4192453
YOR106W	0.244026053
YOR107W	0.958013737
YOR108W	-0.312088989
YOR109W	0.820760738
YOR111W	-0.1798799
YOR112W	-0.180629325
YOR113W	-1.024953213
YOR114W	0.660731259
YOR115C	-0.271960418
YOR118W	0.285084266
YOR120W	0.913484343
YOR121C	0.108615491
YOR123C	-0.31207818
YOR124C	0.052151307
YOR125C	-1.164235139
YOR126C	-0.25221212
YOR127W	0.710967814
YOR128C	-0.756164409
YOR129C	1.310859163
YOR130C	1.052900892
YOR131C	0.79409581
YOR132W	0.213488503
YOR133W	0.463901489
YOR134W	0.984080409
YOR135C	-0.52849974
YOR136W	-0.4246888
YOR137C	0.103743471
YOR138C	-0.404372936
YOR139C	0.094560235
YOR140W	0.498475827
YOR141C	-1.467430326
YOR142W	-0.12243587
YOR144C	0.040929213
YOR147W	0.02000596
YOR150W	-0.960378386
YOR152C	-0.056646607
YOR153W	0.061810555
YOR154W	-0.150537974
YOR155C	0.007551262
YOR156C	0.609155331
YOR158W	-0.706773984
YOR161C	0.526575878
YOR162C	0.119935043
YOR163W	0.384313625
YOR164C	-0.139074033
YOR165W	0.32793711
YOR166C	0.775114849
YOR167C	0.602087064
YOR170W	0.063795201
YOR171C	-0.462894308
YOR172W	0.649994821
YOR173W	0.588384117
YOR175C	-0.086478211
YOR177C	0.221838221
YOR178C	0.761889486
YOR179C	0.928921539
YOR180C	2.472715928
YOR182C	-1.288016237
YOR183W	-1.415467881
YOR184W	0.292410015
YOR185C	0.450163588
YOR186W	0.677209733
YOR187W	-2.243826033
YOR188W	-0.150020285
YOR189W	1.562246757
YOR190W	1.342775414
YOR191W	0.401575923
YOR192C	2.290126245
YOR193W	0.441374615
YOR195W	-0.062575662
YOR196C	-0.064924686
YOR197W	0.38715704
YOR198C	-2.102100996
YOR199W	-1.77642551
YOR200W	-1.704654099
YOR201C	-1.746954063
YOR202W	0.710694208
YOR205C	-2.03603863
YOR208W	0.952318264
YOR209C	-2.126215403
YOR211C	-1.761270647
YOR212W	-1.271526554
YOR213C	-0.089085155
YOR214C	0.677125864
YOR215C	0.148455658
YOR216C	-2.272744021
YOR219C	0.333472154
YOR220W	-1.254808017
YOR221C	-0.355546824
YOR222W	-0.718733278
YOR223W	-0.836195828
YOR225W	0.334937779
YOR226C	-0.874675939
YOR227W	-0.258756198
YOR228C	0.451551671
YOR229W	0.891840043
YOR230W	1.928336152
YOR231W	0.317570171
YOR233W	0.584979634
YOR234C	1.614019178
YOR235W	2.056028269
YOR237W	0.391759846
YOR238W	0.104336881
YOR239W	1.010091776
YOR241W	-2.339328904
YOR242C	0.839843747
YOR243C	1.6544862
YOR245C	0.864553773
YOR246C	1.12709028
YOR247W	0.497171719
YOR248W	0.048266886
YOR251C	-1.71567254
YOR252W	0.779848999
YOR253W	-0.397801793
YOR255W	0.237447614
YOR258W	-1.696269434
YOR263C	1.476735699
YOR264W	1.334514225
YOR265W	-0.875832764
YOR266W	-0.889317987
YOR267C	-1.193646426
YOR268C	0.442358293
YOR269W	-0.16656568
YOR270C	-1.376051047
YOR271C	0.32150071
YOR273C	0.427830453
YOR274W	1.641701287
YOR275C	0.975991787
YOR276W	-0.679652937
YOR277C	-0.296607199
YOR279C	-0.504637291
YOR280C	1.419453255
YOR283W	-0.000837165
YOR284W	0.13772353
YOR285W	-0.540420476
YOR286W	-0.389315053
YOR288C	1.157133221
YOR298C-A	2.198948519
YOR300W	-0.8882715615000001
YOR302W	2.286775294
YOR303W	2.150010575
YOR306C	-0.7476226615
YOR309C	-1.1616506875
YOR317W	0.233080204
YOR325W	0.14601301
YOR331C	-0.537903819
YOR333C	-0.047390792
YOR345C	-1.245541859
YOR364W	-0.09777991999999999
YOR366W	0.392489493
YOR369C	0.172463749
YOR379C	-0.571313868
YPL001W	0.980934638
YPL002C	0.388471931
YPL003W	-0.665808556
YPL004C	0.864592823
YPL005W	-0.787576544
YPL006W	0.344738968
YPL008W	1.270855951
YPL009C	0.067841693
YPL013C	-0.938888959
YPL014W	0.082700359
YPL015C	0.069914594
YPL017C	0.606747798
YPL018W	0.029967059
YPL019C	1.823592674
YPL021W	-0.117295507
YPL022W	0.076954639
YPL023C	0.250011306
YPL024W	0.693436158
YPL025C	-0.848173671
YPL026C	-0.693717481
YPL027W	2.076696057
YPL029W	-0.303847637
YPL030W	0.006729456
YPL031C	0.716724665
YPL032C	-0.62415265
YPL033C	-0.501836846
YPL034W	1.785959687
YPL035C	-0.245795827
YPL036W	1.286979706
YPL037C	-0.13088678
YPL038W	-0.447959034
YPL039W	-0.648568369
YPL040C	1.261722567
YPL041C	0.732860503
YPL042C	-0.098901091
YPL045W	-0.565558654
YPL046C	-0.813962809
YPL047W	0.761371698
YPL048W	-0.801422931
YPL049C	0.320063126
YPL050C	0.904368037
YPL051W	-0.706426088
YPL052W	-0.752055657
YPL053C	-0.857205124
YPL054W	1.287313437
YPL055C	-1.026047489
YPL056C	-0.05073864
YPL057C	-0.468389565
YPL058C	-0.04762967
YPL059W	1.799012555
YPL060W	-0.923264183
YPL061W	-0.991481457
YPL062W	-0.687922229
YPL064C	-0.922180906
YPL065W	-0.513288755
YPL066W	-0.672682878
YPL067C	-1.036863375
YPL068C	-0.0037632
YPL069C	-0.5542575
YPL070W	-1.314781837
YPL071C	-0.902956755
YPL072W	-1.0603221
YPL073C	-0.860636769
YPL074W	-1.463925548
YPL077C	-1.781956655
YPL078C	0.23724860150000002
YPL079W	-0.706009051
YPL080C	0.756271865
YPL081W	-1.31484091
YPL084W	-1.105751571
YPL086C	-1.511603143
YPL087W	-0.39107889
YPL088W	-0.924371357
YPL089C	-1.175899735
YPL090C	-0.818939976
YPL091W	-0.647756973
YPL092W	-0.806832803
YPL095C	-1.199853425
YPL096W	-0.561234336
YPL097W	-0.325527393
YPL098C	0.113357142
YPL099C	-0.915660491
YPL100W	-1.270762243
YPL101W	-0.932870078
YPL102C	-1.248640705
YPL103C	-1.314500119
YPL104W	0.790516844
YPL105C	-0.885442629
YPL106C	2.870730332
YPL107W	-0.27469373
YPL108W	0.305811578
YPL109C	-0.718400455
YPL110C	-0.4151595
YPL111W	-0.837920654
YPL112C	0.128670967
YPL113C	-0.402952566
YPL114W	-0.109231345
YPL115C	-0.740748733
YPL116W	-0.618289348
YPL118W	1.079082703
YPL119C	-0.623282321
YPL120W	0.097281963
YPL121C	-0.788513294
YPL123C	-0.672928279
YPL125W	1.158857452
YPL127C	-0.303727461
YPL129W	1.180609115
YPL130W	-0.841101178
YPL132W	-1.297437803
YPL133C	-1.017067441
YPL134C	0.58281435
YPL135W	-0.753162429
YPL136W	-0.283048926
YPL137C	0.447447041
YPL138C	-1.029706031
YPL139C	-0.357072223
YPL140C	0.111026901
YPL141C	-1.164182259
YPL144W	-1.045527549
YPL145C	-0.803232197
YPL147W	0.259916941
YPL148C	-0.040734681
YPL149W	-0.529498549
YPL150W	-0.930215163
YPL152W	-0.673163231
YPL154C	-0.789917994
YPL155C	-0.275063295
YPL156C	-0.574539186
YPL157W	1.027120032
YPL158C	-0.637329825
YPL159C	-0.344774178
YPL161C	0.341531036
YPL162C	-0.649602751
YPL163C	-0.780875207
YPL164C	-0.523073733
YPL165C	0.495404608
YPL166W	-0.55617078
YPL167C	-0.015722803
YPL168W	0.175107315
YPL170W	-0.740905574
YPL171C	0.065654745
YPL172C	0.667985816
YPL173W	1.668531963
YPL174C	0.350061463
YPL176C	-0.807045714
YPL177C	-0.546165848
YPL178W	1.699382932
YPL179W	-0.715563575
YPL180W	1.149181507
YPL181W	-0.807920596
YPL182C	-0.919079917
YPL183C	-0.775335252
YPL183W-A	0.563253287
YPL184C	0.354204118
YPL185W	-0.770187071
YPL186C	-0.334799344
YPL187W	-0.4443478
YPL188W	2.494553611
YPL189W	0.49483622250000003
YPL191C	-0.496712349
YPL192C	1.293374059
YPL193W	1.313641259
YPL194W	0.12208734700000001
YPL195W	4.426075806
YPL196W	-0.602458517
YPL197C	-0.815018896
YPL198W	-1.005247972
YPL199C	1.462579252
YPL200W	1.467305975
YPL201C	-0.591441384
YPL202C	-0.077425918
YPL203W	0.204941519
YPL205C	0.422381808
YPL206C	-0.540514963
YPL207W	-0.090358049
YPL208W	-0.399024166
YPL212C	-0.620505373
YPL213W	1.238506252
YPL214C	0.052895208
YPL215W	2.157610584
YPL216W	1.121087766
YPL219W	-0.275795154
YPL220W	0.448426849
YPL221W	0.202139454
YPL222W	1.49501832
YPL223C	-0.349049442
YPL224C	-1.821283547
YPL225W	-0.512783541
YPL226W	-0.782805919
YPL227C	-1.108505402
YPL229W	-1.398815105
YPL230W	-1.434973389
YPL232W	0.377277213
YPL234C	-0.076503704
YPL236C	-1.0606471
YPL239W	1.84601646
YPL240C	-0.058692031
YPL241C	-0.863682019
YPL244C	-0.853760163
YPL245W	-0.846048386
YPL246C	-0.536534326
YPL247C	-0.844179356
YPL248C	-0.646709399
YPL249C	-1.320939925
YPL250C	-0.624833733
YPL253C	-0.763392114
YPL254W	-0.623102911
YPL256C	-0.501991249
YPL257W	-0.146914333
YPL258C	-0.906103278
YPL259C	-0.112227201
YPL260W	-1.473774136
YPL261C	-1.264128154
YPL262W	-1.661932064
YPL263C	-0.286469658
YPL264C	-0.08393345
YPL265W	-1.507879329
YPL267W	-1.013471611
YPL268W	-0.825505559
YPL269W	-0.071297413
YPL270W	0.291339795
YPL271W	0.012147575
YPL272C	-0.146963392
YPL273W	-0.309953815
YPL274W	0.947929539
YPR001W	0.956230437
YPR002W	-0.191372216
YPR003C	1.66987086
YPR004C	-0.848825452
YPR005C	1.924247608
YPR006C	-0.682720885
YPR007C	0.738803166
YPR008W	0.562749602
YPR009W	-1.338229843
YPR011C	-0.788058564
YPR012W	-0.571876729
YPR013C	-0.407529885
YPR014C	-0.231635993
YPR015C	0.003504315
YPR017C	-1.216609134
YPR018W	-1.280069423
YPR020W	-1.057373564
YPR021C	-0.636976444
YPR022C	0.342264112
YPR023C	-0.972414172
YPR024W	-0.723000404
YPR026W	-0.686353717
YPR027C	-0.012935682
YPR028W	-0.788257426
YPR029C	-1.097236494
YPR030W	0.85603794
YPR031W	0.011303617
YPR032W	-1.480828465
YPR036W	-1.446187624
YPR037C	-0.512804073
YPR038W	-0.111754574
YPR039W	-0.758491686
YPR040W	-0.341591766
YPR042C	-1.753409397
YPR043W	-1.426846817
YPR044C	-1.187040549
YPR045C	-0.809090529
YPR046W	-0.09388967
YPR047W	0.906532247
YPR049C	-0.155119149
YPR050C	-0.890681489
YPR051W	-0.754340132
YPR052C	-0.434599755
YPR053C	-1.075700664
YPR054W	1.137283556
YPR057W	-0.347404012
YPR058W	-0.745764966
YPR059C	-0.730351644
YPR060C	0.933870071
YPR061C	-0.710973358
YPR062W	0.701753987
YPR063C	-0.557882069
YPR064W	-1.138463567
YPR065W	0.016614242
YPR066W	-0.199535259
YPR067W	0.36606601
YPR068C	-0.825313489
YPR069C	-0.635309135
YPR070W	-0.554174648
YPR071W	0.215300627
YPR072W	-0.72057042
YPR073C	-0.727841205
YPR074C	4.154351862
YPR075C	0.242187814
YPR076W	0.436573973
YPR077C	1.147790749
YPR078C	0.051321466
YPR079W	0.536426453
YPR083W	-0.324901334
YPR084W	0.09708904
YPR087W	-1.582166905
YPR089W	-0.11191607600000003
YPR091C	0.054756867
YPR092W	0.17265801
YPR093C	0.098557287
YPR095C	-1.270396001
YPR096C	-1.264238886
YPR097W	-0.037546472
YPR098C	-0.265276025
YPR099C	2.620103629
YPR100W	0.46616104
YPR101W	-1.829780222
YPR106W	0.430420796
YPR109W	-0.734824018
YPR111W	0.136737178
YPR114W	-0.77354865
YPR115W	-0.978645141
YPR116W	-0.82924298
YPR117W	-0.134749228
YPR118W	-1.782491744
YPR119W	-0.483951009
YPR120C	-0.657433685
YPR121W	-0.179357486
YPR122W	-0.042126202
YPR123C	0.715355542
YPR124W	-0.994797234
YPR125W	1.07306778
YPR126C	-0.523074049
YPR127W	-0.287737857
YPR128C	-1.135112296
YPR129W	-0.24632464
YPR130C	-0.626819401
YPR131C	0.25883045
YPR132W	2.366464364
YPR133W-A	0.084184466
YPR134W	5.121583443
YPR135W	-0.384749619
YPR138C	0.031094809
YPR139C	-1.033803781
YPR140W	-0.285655939
YPR141C	0.495829491
YPR145W	-0.363877734
YPR146C	-0.834105813
YPR147C	-0.730127254
YPR148C	-0.828279214
YPR149W	0.510253095
YPR150W	-0.411691771
YPR151C	-0.607474251
