orf	hap a | phosphatase activity of a specific protein (Pho5) | phosphate starvation [unknown] | Huang S~O'Shea EK, 2005
YLR225C	92.51393288499654
YLR226W	
YLR227C	87.8023594871402
YLR228C	133.92301350101687
YLR231C	125.34711753952132
YLR232W	117.46616044331391
YLR233C	114.93858109338399
YLR234W	93.37137652934729
YLR235C	88.92927695796388
YLR236C	95.64338555846089
YLR237W	142.57268032484836
YLR238W	92.74075345231364
YLR239C	162.52284857699453
YLR240W	
YLR241W	90.55170563126836
YLR242C	192.60318212860585
YLR244C	
YLR246W	105.46796121482085
YLR247C	106.53607655213187
YLR248W	122.6397445296372
YLR250W	145.5710582996602
YLR251W	116.93811571965242
YLR252W	115.17965657066702
YLR253W	93.16885240198978
YLR254C	95.74865805765634
YLR255C	76.48370017759783
YLR257W	87.4575361453837
YLR258W	106.23289997221826
YLR260W	93.53865394602116
YLR261C	96.74982248235857
YLR262C	87.47912076913897
YLR262C-A	86.53873098203836
YLR263W	115.79453083992331
YLR264W	105.06032607658253
YLR265C	115.41607965982007
YLR266C	94.5903623033668
YLR267W	86.72014260249554
YLR268W	97.69764010626886
YLR269C	81.67672624481537
YLR270W	80.59729533880481
YLR271W	84.47447740480526
YLR273C	84.82985533857337
YLR278C	84.58177480105101
YLR279W	83.35151705496139
YLR280C	167.45946116454553
YLR281C	104.02777939802539
YLR282C	99.9613581696412
YLR283W	105.5269766266837
YLR284C	95.42200500674049
YLR285W	76.4471322402536
YLR286C	138.50383515017518
YLR287C	86.93298960181023
YLR287C-A	75.4407832809859
YLR288C	86.00872622659737
YLR289W	85.773026038457
YLR290C	109.65343373213597
YLR292C	127.6785567247995
YLR294C	202.84457723536354
YLR295C	109.02896647871029
YLR296W	221.9510366740139
YLR297W	101.09654248646152
YLR299W	97.78664325294802
YLR300W	100.87892534511752
YLR303W	98.56991099311787
YLR304C	120.85487918560092
YLR306W	102.58743622350227
YLR307W	89.0028571707592
YLR308W	101.53781079713977
YLR309C	145.5576056645906
YLR311C	120.95585661582116
YLR312C	161.11091293198098
YLR312W-A	98.64044826172545
YLR313C	117.63799831243577
YLR315W	147.0970566146005
YLR318W	117.03336074045458
YLR319C	105.3029403029403
YLR320W	130.56228206933048
YLR322W	152.52946369198958
YLR324W	83.15111938229026
YLR325C	168.0282436939312
YLR326W	74.82524045245572
YLR327C	87.36402778839391
YLR328W	106.07246815630462
YLR329W	63.72422568797984
YLR330W	95.77215940213404
YLR331C	77.16700527663923
YLR332W	97.55585493773845
YLR333C	104.21187085048778
YLR334C	97.04024360134522
YLR335W	87.11383065196003
YLR337C	162.4152007762731
YLR338W	150.90739881728618
YLR341W	119.54541404508562
YLR342W	88.84700869197587
YLR343W	90.39484445948617
YLR344W	94.4723155034147
YLR345W	82.59126186865433
YLR346C	109.24565397350993
YLR348C	82.60060783989526
YLR349W	77.10545117128085
YLR350W	72.23791876569501
YLR351C	113.35632373557517
YLR352W	86.27762683428116
YLR353W	123.54790994980209
YLR354C	95.76959499726516
YLR356W	99.61638508016196
YLR357W	119.384958284389
YLR358C	106.67932977636286
YLR360W	73.86348500090072
YLR361C	64.96293973025945
YLR362W	101.94493573895289
YLR363C	86.61447546954226
YLR364W	85.49950720610957
YLR365W	92.56866845072489
YLR366W	70.80936952863516
YLR367W	76.74607898383024
YLR368W	107.40632965451206
YLR369W	262.53176930596277
YLR370C	52.003429205435324
YLR371W	130.19226279751481
YLR372W	111.82474463443245
YLR373C	246.3676496239521
YLR374C	235.3791375589782
YLR375W	110.55344640006106
YLR376C	160.00275044538927
YLR377C	103.56782499680284
YLR380W	87.0471046956854
YLR381W	118.27348705267929
YLR382C	130.47131987494132
YLR384C	131.1993242733506
YLR385C	104.74742138153617
YLR386W	105.89319427917312
YLR387C	120.17832564788682
YLR388W	104.16830788725036
YLR389C	140.7699484738683
YLR390W	108.82338723795637
YLR390W-A	111.85432467774984
YLR392C	111.4758654116286
YLR393W	104.7777063525181
YLR394W	106.14797044060819
YLR395C	104.65487128913244
YLR396C	277.9728955157258
YLR398C	88.92976369257204
YLR399C	229.45810756269168
YLR400W	100.02794043431373
YLR401C	96.5759632920975
YLR402W	290.927906535249
YLR403W	
YLR404W	89.76146916731491
YLR405W	123.46231425643832
YLR406C	90.38917232341245
YLR407W	120.08609837476777
YLR408C	113.0910010283418
YLR410W	86.03222248048027
YLR412W	115.27654199293954
YLR413W	94.59205419818409
YLR414C	462.6755767211692
YLR415C	84.9622324503481
YLR416C	87.5537364162833
YLR417W	63.9077520472625
YLR418C	144.09523122603292
YLR420W	72.37055676368524
YLR421C	88.22368951602655
YLR422W	303.20228530606823
YLR423C	173.52741113274823
YLR425W	69.28410181025905
YLR426W	67.07162950394968
YLR427W	63.18256294779049
YLR428C	94.01501480463548
YLR429W	73.27915854847666
YLR431C	57.85972283650301
YLR432W	43.82210404979953
YLR433C	62.80810272056773
YLR434C	62.56037103994166
YLR435W	71.88436421566527
YLR436C	84.66376651904297
YLR437C	116.20941972314549
YLR438W	219.66849374263188
YLR439W	92.36219248550155
YLR441C	199.47595728168557
YLR442C	59.06202950918397
YLR443W	59.00100526468514
YLR444C	106.14120754321928
YLR445W	57.36889466617197
YLR446W	193.52154280002853
YLR447C	21.462264150943376
YLR448W	136.88030006523155
YLR449W	73.63432189584319
YLR450W	120.97770313172137
YLR451W	101.33567484305209
YLR452C	89.73462339867262
YLR453C	157.7715443147476
YLR454W	103.67853723952538
YLR455W	56.90814969158653
YLR456W	77.04617612063524
YLR460C	99.26903906741023
YLR461W	85.10449566053646
YML001W	41.182813536828135
YML002W	83.44595018508063
YML003W	75.95906948223663
YML004C	79.22549254207547
YML005W	90.59062998134061
YML006C	69.5155077193802
YML007W	67.75537634408605
YML008C	65.53112057399522
YML009C	71.61707916286885
YML009C-A	90.9851758363994
YML009W-B	212.5617150235703
YML011C	53.261596284852104
YML012C-A	25.496762998373082
YML012W	58.54201791769995
YML013W	69.7799681401832
YML014W	151.1899511084936
YML016C	61.274509803921575
YML017W	132.72708064454892
YML018C	110.51245747546851
YML019W	133.52893460129854
YML020W	61.4959296477118
YML021C	119.58056019314753
YML022W	265.29198302294503
YML024W	52.73569240680166
YML026C	46.59671532846716
YML027W	207.0429093462269
YML028W	77.49599971187635
YML029W	65.92090032251396
YML030W	89.56180106555094
YML032C	75.93081134892981
YML034C-A	90.94435445367122
YML034W	83.06831490012908
YML035C	138.908068979677
YML036W	94.54134987328264
YML037C	115.63917001406764
YML038C	74.27518117494692
YML041C	90.65475995641948
YML042W	221.93974096170263
YML047C	67.25566195470435
YML047W-A	72.87593516085647
YML048W	52.790601496527984
YML050W	63.386958731177636
YML051W	65.7543712071141
YML052W	85.56155038290449
YML053C	62.761525376703794
YML054C	79.39154866939003
YML055W	72.47791066128069
YML056C	84.42417184265011
YML057C-A	89.44313448051989
YML057W	91.15246383729729
YML058W	129.21007526284544
YML059C	59.32954433309958
YML060W	68.77712538718211
YML061C	67.45089258075343
YML062C	48.80271961064645
YML063W	69.10339022407987
YML066C	69.07609322188999
YML067C	92.90116362781347
YML068W	152.65059188277905
YML070W	81.11943773075026
YML071C	82.8812142470783
YML072C	142.90721934188673
YML073C	295.62639272424633
YML074C	74.06389122420606
YML075C	123.40405592114212
YML076C	118.46702672722623
YML078W	82.3040534527257
YML079W	97.23221380219924
YML080W	76.92000305368279
YML081C-A	57.81901575044791
YML081W	90.27436898151873
YML082W	108.17138096930844
YML083C	106.4807072959247
YML084W	102.86365732516629
YML086C	97.24007184618485
YML087C	77.54031423988505
YML088W	67.9724560095488
YML089C	65.74531374371564
YML090W	81.19621012610156
YML094C-A	91.02895170552733
YML094W	214.62232620320856
YML095C	76.92828813510147
YML096W	132.6780591445396
YML097C	95.68458737317533
YML099C	81.93345979862835
YML100W	87.67923063345394
YML100W-A	81.53924856052517
YML101C	80.15921547674907
YML101C-A	75.82029428845345
YML102W	74.77988542897265
YML103C	57.50895668658827
YML104C	70.55789464837973
YML106W	133.96510899126037
YML107C	117.78413471267419
YML108W	90.43931244236212
YML109W	98.70976211894926
YML110C	153.35298267503097
YML111W	160.62691229496153
YML112W	
YML113W	98.40471546328132
YML115C	81.59806264782638
YML116W	80.22425225532885
YML116W-A	67.87144752692845
YML117W	68.82876346534408
YML118W	90.70248318945596
YML119W	93.87259855131856
YML120C	75.62863037456687
YML121W	91.96428571428572
YML122C	107.54139592757937
YML123C	100.73735751682432
YML124C	110.40724491370705
YML128C	109.35740442554858
YML129C	125.05487039724773
YML131W	100.35173766691977
YMR002W	63.18622328020825
YMR003W	61.37567040006065
YMR004W	72.39432658309225
YMR006C	60.260463836182325
YMR007W	62.85284790802338
YMR008C	64.61670837445583
YMR009W	56.10475756042965
YMR010W	116.1141044391942
YMR011W	95.601789725162
YMR012W	86.72393782687902
YMR014W	70.288811400849
YMR015C	69.4058809501349
YMR016C	198.22271947025484
YMR017W	60.330330321083025
YMR018W	64.86337031412326
YMR019W	62.91832744564622
YMR020W	69.10431843337395
YMR021C	73.54198862153962
YMR022W	60.230977670055275
YMR023C	104.03982856624933
YMR024W	112.95893018453995
YMR025W	79.57683928272164
YMR026C	102.54015985382134
YMR027W	67.5292669701832
YMR029C	56.13321517224112
YMR030W	89.85291060914335
YMR031C	59.212825382201075
YMR031W-A	70.10030896949297
YMR032W	127.68540130528609
YMR034C	68.77447363767962
YMR035W	121.31424120171741
YMR036C	108.22757642076795
YMR037C	174.32989173017776
YMR038C	109.0339713345832
YMR039C	202.21150194528437
YMR040W	100.43006581717654
YMR041C	95.46880649147022
YMR042W	81.51455026455025
YMR044W	72.75840736391748
YMR048W	175.83254231925326
YMR052C-A	156.66374585866114
YMR052W	132.16830202326605
YMR053C	132.0795763191955
YMR054W	140.69333968287043
YMR055C	100.22134021803996
YMR056C	178.2828384151972
YMR057C	123.00276296673428
YMR058W	102.4303143644112
YMR060C	45.008465620256956
YMR062C	133.85473552816353
YMR063W	128.30843167391262
YMR064W	151.41191119294388
YMR065W	98.82252162648223
YMR066W	141.7597460730399
YMR067C	101.39233896319396
YMR068W	82.33146240160461
YMR069W	71.3429272659477
YMR070W	106.27411165815249
YMR071C	154.9774377064394
YMR072W	124.06396761074889
YMR073C	137.76854886862955
YMR074C	93.64935038887009
YMR075C-A	103.18526888937392
YMR075W	111.95656651890995
YMR077C	53.017354422709964
YMR078C	147.2812529015194
YMR080C	83.35149327280519
YMR081C	72.35409042087214
YMR082C	117.84081717272646
YMR083W	102.90481949423807
YMR084W	80.04207127004206
YMR085W	80.04203793479113
YMR086C-A	142.67909468448116
YMR086W	123.16900790682602
YMR087W	103.36059456176102
YMR088C	116.90206806628377
YMR089C	99.69621029934896
YMR090W	112.16205178469329
YMR091C	181.37974862307587
YMR092C	214.97575733679724
YMR095C	72.4849786181394
YMR096W	75.46469620717981
YMR097C	267.3588959066566
YMR098C	204.86573784944954
YMR099C	72.66844484552527
YMR100W	48.505153171988894
YMR101C	78.67479958821012
YMR102C	90.13602711686214
YMR103C	103.23447928141837
YMR104C	124.00605875768085
YMR105C	104.01913714926577
YMR106C	104.5434211946338
YMR107W	89.13777186607028
YMR109W	83.83545725982701
YMR110C	74.64692882616283
YMR111C	72.1235360357509
YMR114C	66.3273035706687
YMR115W	78.98209102218536
YMR116C	190.49820685850096
YMR118C	122.66628980591672
YMR119W	71.31034286365733
YMR119W-A	68.29965590476421
YMR120C	81.35007667793576
YMR121C	113.08197565164618
YMR122C	99.28797731337735
YMR123W	72.26313802447513
YMR124W	85.44009666325869
YMR125W	138.46265915619824
YMR126C	59.700573130258306
YMR127C	69.85035881839205
YMR129W	62.20659497665374
YMR130W	51.61864039164654
YMR132C	22.29957805907173
YMR133W	64.70375272941203
YMR135C	113.15797962131768
YMR135W-A	208.00196464395069
YMR136W	109.56180800800591
YMR137C	102.55002265967455
YMR138W	77.81956870079634
YMR139W	72.52787036589753
YMR140W	95.62336212333145
YMR141C	99.40304282322896
YMR142C	152.80214798634225
YMR143W	61.244205308627585
YMR144W	89.14479208738945
YMR145C	191.7510722933093
YMR147W	96.44156470918915
YMR148W	78.64198867387648
YMR150C	89.07466636100955
YMR151W	104.92966286684454
YMR152W	92.46624312764447
YMR153C-A	82.5553337103783
YMR153W	76.79500669589834
YMR154C	139.30592622872422
YMR155W	73.06179344928199
YMR156C	91.09477061657708
YMR157C	82.51414960243278
YMR158C-A	147.11735161977504
YMR158W	118.6857542922161
YMR158W-B	85.36619220674338
YMR159C	128.00132931297213
YMR160W	104.83422117844731
YMR161W	96.62115132980703
YMR162C	92.84413960672953
YMR163C	93.96086223305673
YMR164C	116.06593578790975
YMR166C	156.03222325007707
YMR167W	151.8470218947108
YMR169C	84.60032349913706
YMR170C	83.44713472768836
YMR171C	115.1098376170864
YMR172C-A	83.44715447154472
YMR172W	61.538461213621204
YMR173W	109.5238095238095
YMR173W-A	77.92625394188484
YMR174C	99.09489047300752
YMR175W	106.96345490314732
YMR176W	130.25275508374304
YMR177W	114.18262491153253
YMR178W	101.90224436653853
YMR179W	103.14447512028156
YMR180C	88.38722210358983
YMR181C	87.54526650135978
YMR182C	90.60977795910293
YMR183C	86.02766106442577
YMR184W	87.04962946401086
YMR186W	115.36274580783133
YMR187C	104.77647212120493
YMR188C	101.52835710339215
YMR189W	339.7114266421578
YMR190C	98.66682974559687
YMR191W	113.69372602981444
YMR192W	90.67240187214125
YMR193C-A	87.16489730688514
YMR193W	75.767488509259
YMR194C-A	74.27610913110117
YMR194W	86.79615909949256
YMR195W	80.78583316348659
YMR196W	80.12935399185173
YMR198W	85.37026828707263
YMR199W	98.25152202846994
YMR201C	134.7365207503457
YMR202W	82.8317356608045
YMR204C	115.3051592176453
YMR205C	95.95767064793614
YMR206W	97.2173828881146
YMR207C	158.58972182918416
YMR209C	95.0418184744017
YMR210W	73.31114510987805
YMR214W	85.20228701828181
YMR215W	77.47617829516093
YMR216C	93.08069435452131
YMR219W	64.65883194065866
YMR221C	79.38578177765665
YMR222C	77.94029048765007
YMR223W	110.59206662306391
YMR224C	114.78546630001867
YMR225C	101.49007503592145
YMR226C	88.8676096630642
YMR228W	100.59376314422934
YMR230W	64.2301210586147
YMR231W	79.9001926163819
YMR232W	71.3261383992611
YMR233W	84.88105632052378
YMR234W	72.87254901960783
YMR237W	79.6480515620626
YMR238W	74.83648991033212
YMR241W	112.55638272228661
YMR242C	71.20560504513521
YMR243C	134.21660721006464
YMR244C-A	85.05189961380036
YMR244W	80.20175807074571
YMR245W	78.90457834348356
YMR246W	97.62955709584634
YMR247C	78.96907514235126
YMR250W	107.13839069921471
YMR251W	74.36766683073071
YMR251W-A	78.89300314380219
YMR252C	117.36502820306205
YMR253C	108.34436567777949
YMR254C	96.10856128050187
YMR255W	86.70492487256814
YMR256C	85.98298800540263
YMR257C	92.41581744311003
YMR258C	38.289215127268484
YMR259C	88.59637868227696
YMR261C	68.49398587043056
YMR262W	73.22124535484457
YMR263W	234.73903631795864
YMR264W	94.67415599280123
YMR265C	100.04711350594401
YMR266W	93.39187112569674
YMR267W	102.32892107892108
YMR269W	87.05161854768156
YMR271C	80.95214064643817
YMR272C	79.0404877876631
YMR273C	99.929683868392
YMR274C	107.11575641362032
YMR275C	105.10258285272775
YMR276W	103.0005012879808
YMR278W	82.62471121521422
YMR279C	81.1386410170665
YMR280C	93.67736021236001
YMR282C	115.36826583127528
YMR283C	104.27005789909018
YMR284W	101.43939709878988
YMR285C	112.25624602817587
YMR286W	138.46604784104787
YMR287C	106.87565556594772
YMR289W	80.88408758929675
YMR291W	87.34085739558981
YMR292W	107.17314204560077
YMR293C	108.50372726232015
YMR294W	74.47898835002275
YMR294W-A	74.26273719587759
YMR295C	117.80142334451119
YMR297W	108.43258837277243
YMR299C	104.7268203574221
YMR300C	103.71027433498219
YMR302C	88.582913210941
YMR303C	79.63118665531849
YMR304C-A	88.00162603686519
YMR304W	85.86470419549688
YMR305C	85.16730932469363
YMR306C-A	94.77667949070553
YMR306W	77.07309241869928
YMR307W	153.12910289477423
YMR310C	98.89616282084523
YMR311C	60.14771512249547
YMR312W	134.81837635438222
YMR313C	65.79808752413919
YMR315W	87.9151100442813
YMR316C-A	116.22249391857234
YMR316C-B	93.24942332775714
YMR316W	82.12874688810368
YMR317W	90.3273396353229
YMR318C	83.60144201658423
YMR319C	74.35613100193063
YMR320W	77.5688396637986
YMR322C	66.7799445639865
YMR326C	85.62501907811588
YNL001W	33.38809239346876
YNL003C	151.27659143768005
YNL004W	74.36053950222609
YNL005C	105.07756397702053
YNL008C	56.649284598257026
YNL009W	53.29670329670329
YNL010W	51.59307779395116
YNL011C	140.83534950698845
YNL012W	45.03954319739529
YNL013C	53.5782696251811
YNL014W	130.3505456712196
YNL015W	101.57894328075368
YNL016W	88.09695013084847
YNL020C	75.84550730438264
YNL021W	97.97228830733985
YNL022C	55.580087727045246
YNL023C	59.17995048429831
YNL024C	50.00249016385277
YNL025C	398.88888888888897
YNL027W	60.33124217621364
YNL028W	16.748569857179273
YNL029C	13.569952400845645
YNL030W	45.98371439806798
YNL031C	66.65115369559915
YNL032W	42.203802542237774
YNL034W	66.61353018537477
YNL035C	60.14278119541277
YNL037C	101.46695290137916
YNL040W	96.60991182730315
YNL041C	72.18081372279705
YNL043C	65.726605966332
YNL044W	56.075043714553345
YNL045W	52.07321213057018
YNL046W	41.46896753200963
YNL047C	82.76710012966319
YNL049C	48.08381582575131
YNL050C	42.14003328736489
YNL051W	98.13005519624483
YNL052W	96.41956397282952
YNL053W	80.45969206683492
YNL054W	68.54632098621876
YNL055C	136.69553770934272
YNL056W	293.2415343129629
YNL057W	118.00286540436804
YNL058C	83.80304521250441
YNL059C	188.00175443816005
YNL063W	47.16381067194809
YNL064C	64.85219297149258
YNL065W	313.9326001707365
YNL066W	329.6710522234835
YNL067W	117.34921146776871
YNL068C	156.13346194900035
YNL069C	135.6784207013378
YNL070W	165.03660948105394
YNL071W	108.25031928480206
YNL072W	269.1841344250138
YNL073W	73.42888004465614
YNL074C	260.75104371250416
YNL076W	40.901056439347244
YNL077W	59.817969361617834
YNL078W	365.503173415371
YNL079C	80.17844244231888
YNL080C	53.93528964561153
YNL081C	82.45263942103024
YNL082W	184.87667072761624
YNL083W	176.9525500997147
YNL084C	150.07752993919286
YNL085W	195.92384350751652
YNL086W	60.85213264901222
YNL087W	93.73015873015872
YNL089C	109.04771618587984
YNL090W	89.31998807172177
YNL091W	218.3109917082113
YNL092W	58.859831981219266
YNL093W	57.23893372462705
YNL094W	70.43305573350416
YNL095C	128.7538106763192
YNL096C	256.79419973107326
YNL097C	102.3338220918866
YNL098C	64.37511403028645
YNL099C	372.9743776519587
YNL100W	396.51358303532214
YNL101W	71.77069301002847
YNL104C	287.9652471855115
YNL105W	91.83301138893569
YNL106C	212.08638105189826
YNL107W	78.19790247326482
YNL108C	73.01905108603323
YNL109W	170.94251143550042
YNL111C	73.78107730966082
YNL115C	115.54294773906001
YNL116W	79.49820694918735
YNL117W	81.05712610791751
YNL119W	280.63756519977716
YNL120C	333.9025592756936
YNL121C	65.46885838395832
YNL122C	51.828333911082744
YNL123W	44.995650150727336
YNL125C	250.17996793298644
YNL127W	50.88389870998568
YNL128W	47.102473242171925
YNL129W	65.36445120920007
YNL130C	125.1746675681767
YNL133C	106.228337854129
YNL134C	80.10928961748634
YNL135C	59.34553596507925
YNL136W	80.12672811059909
YNL138W	66.33721036731106
YNL139C	70.4755093562945
YNL140C	39.21263861349783
YNL141W	145.80610021786495
YNL142W	98.21951587614805
YNL143C	73.29659176349072
YNL144C	75.94075365995455
YNL145W	44.87786967295165
YNL146W	64.10702211919251
YNL147W	270.7966331187319
YNL148C	98.96060080280162
YNL153C	275.46491323505745
YNL154C	57.95554537447123
YNL155W	175.56516379940274
YNL156C	87.33401040707355
YNL157W	215.70004959028975
YNL159C	82.63568368041945
YNL160W	104.06008699768724
YNL162W	165.5416421307788
YNL164C	82.10358886368147
YNL165W	102.52437726151068
YNL166C	69.96550114413252
YNL167C	76.51133436734305
YNL168C	92.6430731283052
YNL169C	71.62216890584304
YNL170W	104.9719609543128
YNL171C	102.59451886330997
YNL173C	186.0105503853905
YNL175C	88.73342803030305
YNL176C	142.2326786688489
YNL177C	109.89152892561984
YNL179C	256.8775288409764
YNL183C	230.36643138634588
YNL184C	116.99660655848392
YNL187W	114.11075620957556
YNL190W	138.07882719272357
YNL191W	124.73837057691404
YNL192W	90.82063874506188
YNL193W	186.24345325501713
YNL194C	153.03226384769056
YNL195C	177.30590985612508
YNL196C	146.9727908994239
YNL197C	66.48310521813515
YNL198C	124.68506158881846
YNL199C	131.27781183912597
YNL200C	86.9394405997363
YNL201C	65.43186710722748
YNL202W	94.32588075880759
YNL203C	132.33680901466442
YNL204C	143.89619262977482
YNL205C	163.84192812049793
YNL206C	122.15479004867649
YNL208W	147.46100851003519
YNL211C	152.5058836114677
YNL212W	76.71382713345433
YNL213C	87.11358441924473
YNL214W	96.01182421795558
YNL215W	60.590552819927666
YNL217W	91.1243231442553
YNL218W	70.61011904761907
YNL219C	113.28105441364308
YNL220W	296.58967228206166
YNL223W	126.47648275331332
YNL224C	123.0834475548344
YNL225C	
YNL226W	109.23883442265796
YNL227C	97.27564723024545
YNL228W	162.9207820908117
YNL229C	134.48247022614748
YNL230C	129.2515419325501
YNL231C	145.43425993017587
YNL233W	92.50545709880784
YNL234W	145.38115756995424
YNL235C	110.39408058306076
YNL236W	93.09394692576134
YNL237W	116.50132791751291
YNL238W	417.4216343490609
YNL239W	110.1124781800777
YNL241C	124.07773700545862
YNL242W	147.4289039000127
YNL246W	200.24839876723138
YNL248C	82.04756120249075
YNL249C	105.67407644964578
YNL250W	69.9297712941749
YNL252C	75.04844072562727
YNL253W	103.91792071626065
YNL254C	109.29134537774529
YNL255C	234.8225485499455
YNL257C	133.47412623342854
YNL259C	105.57940235322287
YNL264C	102.62982394591995
YNL265C	100.9875131300289
YNL266W	90.99955768683759
YNL268W	95.31687185876345
YNL269W	105.69424975858955
YNL270C	95.85170800688965
YNL271C	118.89840997656705
YNL273W	112.33688123889553
YNL274C	101.14267931892198
YNL275W	98.93550723409564
YNL276C	556.9763041184597
YNL277W	159.57495412685853
YNL278W	80.20535665071466
YNL279W	64.13250682613128
YNL280C	69.08478991812326
YNL281W	90.21059219135054
YNL283C	73.56101948081262
YNL284C	304.5818058828663
YNL285W	78.09473601999376
YNL286W	97.65682016119953
YNL288W	105.16385649087223
YNL289W	89.45204318351611
YNL291C	127.26841199948171
YNL292W	169.21770737480546
YNL293W	78.0874587062486
YNL294C	140.24851420737275
YNL295W	91.15525284112903
YNL296W	255.4438792349029
YNL297C	77.45622218797472
YNL298W	79.18662556003622
YNL299W	64.62994572662281
YNL300W	67.74582403590384
YNL301C	87.93842027537681
YNL302C	95.47334657460519
YNL303W	96.07381985047185
YNL304W	111.87336703049839
YNL305C	118.95553193374082
YNL307C	284.2469170025469
YNL309W	102.51641984754343
YNL311C	128.27433453400803
YNL314W	86.06279579082738
YNL315C	129.49118498651785
YNL316C	70.9305995003948
YNL318C	82.95243106906464
YNL319W	98.4560621238425
YNL320W	89.18265941494506
YNL321W	77.36826064031948
YNL322C	122.56226246057366
YNL323W	61.98345028002332
YNL324W	98.52897646718196
YNL325C	96.54411524868888
YNL326C	71.36738511096664
YNL327W	83.79648632645097
YNL328C	85.28263258621817
YNL329C	115.17600395857193
YNL330C	79.14740298461231
YNL332W	82.31226429503452
YNL333W	88.55232419298846
YNL334C	97.3481107618677
YNL335W	106.5701989466011
YNL336W	109.37989505012533
YNL338W	106.96531622216658
YNL339C	125.80276295753859
YNR001C	92.40016040983585
YNR002C	80.02308060365233
YNR004W	80.66816555121768
YNR005C	44.87017056861364
YNR006W	28.040080724644497
YNR007C	54.8948511045321
YNR008W	55.02761510792036
YNR009W	42.460493280165416
YNR010W	56.6591134261303
YNR012W	42.983714571841865
YNR013C	63.47001859499145
YNR014W	73.68174425976463
YNR015W	70.54954933420699
YNR018W	65.38421820511937
YNR019W	62.5872112714218
YNR020C	58.392629082284266
YNR021W	53.55896457591374
YNR022C	47.3739875148326
YNR024W	53.58056265984656
YNR025C	52.44990354558451
YNR027W	47.75393281802616
YNR028W	45.68877852578397
YNR029C	47.363887066404224
YNR030W	77.94610886529735
YNR031C	132.26321224068337
YNR032C-A	105.71572557421615
YNR032W	68.15096562676095
YNR033W	359.4203817066857
YNR034W	59.17522506698628
YNR036C	64.06575880260091
YNR037C	74.58054120759944
YNR039C	59.228644903026385
YNR040W	42.549635067874
YNR041C	40.764342962578574
YNR042W	34.090716399297364
YNR045W	45.49897875816995
YNR047W	94.72497707791825
YNR048W	71.22886022767382
YNR049C	65.19823019661574
YNR050C	61.38409039830641
YNR051C	87.29436131015619
YNR052C	129.3943680466027
YNR055C	89.21822623026267
YNR056C	133.23732068225462
YNR057C	51.495400368575936
YNR058W	81.42694145806269
YNR059W	103.9197002249104
YNR060W	67.57162533424341
YNR061C	73.90153352589682
YNR062C	69.2196245070813
YNR063W	93.23248010643951
YNR064C	56.41172920033489
YNR065C	59.29092777992945
YNR066C	49.42689707605511
YNR067C	64.26502851962945
YNR068C	56.07951474355134
YNR069C	91.33770018086454
YNR070W	116.77562957491622
YNR071C	96.33149165203432
YNR072W	91.01079588884468
YNR073C	117.11921648091864
YNR074C	128.5342137190109
YNR075W	277.374636518168
YOL001W	592.0985952687131
YOL002C	134.11553612013205
YOL003C	112.36680018672968
YOL004W	128.32719499689472
YOL006C	129.63938112910756
YOL007C	118.37083451032458
YOL008W	116.82768249574679
YOL009C	172.80701754385967
YOL011W	93.82289273593622
YOL012C	121.0660526632376
YOL013C	108.20980783359877
YOL013W-A	154.61756683021596
YOL014W	96.94653699342251
YOL015W	68.48910712856954
YOL016C	120.30288220851548
YOL017W	93.93976631869663
YOL018C	113.29969457660312
YOL019W	157.22529013656325
YOL020W	133.69318290445278
YOL023W	140.38381202022964
YOL024W	119.77131146987958
YOL025W	155.75278565782412
YOL027C	153.4142473291024
YOL028C	122.1946458697611
YOL029C	114.09802989628284
YOL030W	96.04559508860464
YOL031C	159.52931244794345
YOL032W	105.68273471186433
YOL033W	151.05860351803557
YOL035C	109.27365191070251
YOL036W	102.25411153303358
YOL037C	125.94043786883799
YOL039W	145.00803760688044
YOL041C	102.20294338779036
YOL042W	114.89572090447759
YOL043C	100.58283599002796
YOL044W	114.91834116296756
YOL045W	89.027180365026
YOL046C	89.62386437735384
YOL047C	101.68208363963083
YOL048C	143.85500486600677
YOL049W	148.62489044640444
YOL050C	182.37165886485275
YOL051W	136.79419136075487
YOL052C	109.64146742589855
YOL052C-A	116.41193115309571
YOL053W	108.03524542056653
YOL054W	133.7949788301329
YOL055C	116.6140733652627
YOL056W	122.11987814779692
YOL057W	97.34435312834115
YOL058W	135.06872418199652
YOL059W	187.9595449955611
YOL060C	141.77252483805302
YOL061W	119.91303501345078
YOL062C	147.23311248571025
YOL063C	155.0749462742307
YOL064C	79.58651068029684
YOL065C	129.60167726701678
YOL067C	107.45269108427745
YOL068C	109.77807969144659
YOL070C	111.8293031133509
YOL071W	101.09379222442809
YOL072W	108.73800277599638
YOL075C	129.3996135603399
YOL076W	263.65326694941297
YOL079W	144.00782457708456
YOL080C	129.5373762321563
YOL081W	496.5440001657305
YOL082W	120.49577522976676
YOL083W	117.35571956797087
YOL084W	106.34340474040062
YOL085C	112.39988206441879
YOL086C	
YOL087C	165.83835587920828
YOL088C	192.27636394700534
YOL089C	87.38354564356422
YOL090W	162.2636138735602
YOL091W	186.49104596598715
YOL092W	83.88626335710254
YOL093W	114.17630118728067
YOL095C	138.81488172347719
YOL096C	108.28396509807764
YOL098C	133.85789646696904
YOL099C	94.35303546369656
YOL100W	105.45405459677195
YOL101C	202.23989972028699
YOL103W	97.05782798941529
