orf	hap a | phosphatase activity of a specific protein (Pho5) | phosphate starvation [unknown] | Huang S~O'Shea EK, 2005
YGR224W	0.2673259517199013
YGR225W	-0.1177377780119173
YGR226C	-0.3864704130151732
YGR227W	-0.45907948135749377
YGR228W	-0.3768475995230617
YGR229C	1.6800358945376443
YGR230W	-0.556291176244448
YGR231C	-0.5686731504976451
YGR232W	-0.5029803120637686
YGR233C	-1.3833936409102734
YGR234W	-0.4728735531553097
YGR235C	0.16004774918357176
YGR236C	0.5816427768801651
YGR237C	-0.23258072604980556
YGR238C	2.747184397192437
YGR239C	2.3155357921654613
YGR240C	1.0010209532524363
YGR241C	-0.5499220959620491
YGR242W	-0.5056627954462722
YGR243W	-0.38460964385766044
YGR244C	-0.5535492425112842
YGR247W	-0.2342314189772253
YGR248W	2.8234425806028383
YGR249W	-0.5721649306282923
YGR250C	1.7551390981858632
YGR252W	-1.003713682356645
YGR254W	0.465685904748781
YGR255C	0.2915354130255701
YGR256W	0.4757994700217104
YGR257C	1.211636734954785
YGR258C	2.193774767815731
YGR259C	0.7271636584188471
YGR260W	0.6014835956618243
YGR261C	0.2031505674836076
YGR262C	
YGR263C	-0.25938454351931833
YGR266W	-0.42727905454932463
YGR268C	0.22757239308985058
YGR269W	-0.3979366262941674
YGR270W	-0.607638717331669
YGR271C-A	0.9678114857793987
YGR271W	1.2198724763053141
YGR273C	0.5312553606690351
YGR275W	-0.23621743063736333
YGR276C	1.2192089722775794
YGR279C	-0.11483849431629864
YGR281W	0.6127223407930458
YGR282C	0.9114731231863178
YGR283C	0.3735935757508179
YGR284C	-0.5817063700014915
YGR285C	0.23568911470834905
YGR286C	0.22965792563317355
YGR287C	0.21704785113732197
YGR288W	-0.1305210758198253
YGR289C	1.0947577445478023
YGR290W	0.050691104274020966
YGR291C	0.9006867915171897
YGR292W	0.8852247022010568
YGR295C	-0.011740565689158312
YHL002W	0.8479915465814164
YHL003C	5.306814192930896
YHL005C	0.23645882162638923
YHL006C	3.2934364306544404
YHL007C	1.1174192204103621
YHL008C	2.732786044353791
YHL009C	2.26007211324992
YHL010C	2.792986963512848
YHL011C	0.39469638557363124
YHL012W	2.950354696928613
YHL013C	4.594011942110214
YHL014C	3.469448573766032
YHL016C	3.105199308577828
YHL017W	2.7358984854166057
YHL019C	1.4558804464899513
YHL020C	2.4803321151234945
YHL021C	2.376624246867425
YHL022C	2.0634640902433197
YHL023C	0.5011986508313347
YHL024W	0.6624214716675864
YHL025W	-1.0842476532124892
YHL026C	2.905721560478039
YHL027W	0.6221679704720725
YHL028W	1.4267676218712741
YHL029C	2.029751413752005
YHL030W	0.25279858643769626
YHL031C	0.6771810870479821
YHL032C	1.2316553785650974
YHL033C	3.7781959845293374
YHL034C	3.4292587448341476
YHL035C	3.826042088955001
YHL036W	4.8871071935017865
YHL037C	1.7409884965250084
YHL038C	0.17744722215826067
YHL039W	0.05354154568170707
YHL040C	1.7546687844156097
YHL041W	2.797711613233109
YHL042W	2.348904876868033
YHL043W	1.334967876665079
YHL044W	1.9837367712339091
YHL045W	3.419226348218776
YHL046C	1.92858713195761
YHL047C	0.8061280717123241
YHR001W-A	1.6776222782345276
YHR003C	0.5829580435290732
YHR004C	0.5229053437060641
YHR005C	0.2313219277859734
YHR006W	0.15125371704936946
YHR008C	0.3625673007328326
YHR009C	-0.11475357056270097
YHR010W	3.149353547329126
YHR011W	2.253333968990703
YHR012W	-0.04274867951099746
YHR013C	1.3549631444289147
YHR014W	2.348122574459952
YHR015W	1.9849867121312816
YHR016C	-0.1907494953415209
YHR017W	-0.2541302337927817
YHR018C	0.8215767537225908
YHR021C	1.4583462121468753
YHR021W-A	-0.21606635852114395
YHR022C	2.908294065205577
YHR025W	-0.26435882133923694
YHR026W	-0.8933450415541919
YHR028C	3.9591049413442794
YHR029C	2.8869457075888802
YHR030C	0.3129455600983857
YHR031C	3.505520608843742
YHR032W	-0.3477931750520547
YHR033W	2.9396187744486215
YHR034C	2.335485515040991
YHR035W	1.9855562821269603
YHR037W	2.3028075688345417
YHR038W	0.11606939339481027
YHR039C	1.6159020085231457
YHR039C-A	0.018842863448940077
YHR041C	0.006116960757270031
YHR043C	1.4794890996300156
YHR044C	4.051516117157103
YHR045W	-0.37507696239637034
YHR046C	0.4346972985815486
YHR047C	2.4465116917668293
YHR048W	1.778651306609999
YHR049C-A	4.893236557092789
YHR049W	0.08279542672122422
YHR050W	0.9206406400703036
YHR051W	0.816882411518083
YHR057C	2.5543131235074523
YHR059W	1.6220927610727336
YHR060W	-0.014852832432094204
YHR061C	0.7708431939462865
YHR064C	0.44138294935702005
YHR066W	-0.1394570142647049
YHR067W	1.4256105164147799
YHR073W	1.6432768166943692
YHR075C	3.021417015865944
YHR076W	0.017559356964238826
YHR077C	2.6844202833868405
YHR078W	1.4534264822456153
YHR079C	0.4151077011426857
YHR079C-A	-0.11625845833897525
YHR080C	0.9607366273815034
YHR081W	-0.27101145603811183
YHR082C	1.2416580459231334
YHR086W	2.850182058782878
YHR087W	0.5836732078790211
YHR091C	0.2560084447800033
YHR092C	2.308766626513508
YHR093W	-0.045016574383435426
YHR094C	0.38970696493676305
YHR095W	0.3108396234082707
YHR096C	0.837091597558925
YHR097C	1.3145754283088695
YHR100C	0.8952275490647816
YHR103W	0.4717368756146582
YHR104W	1.2972400833101774
YHR105W	1.3997915043017846
YHR106W	0.04884106658731094
YHR108W	0.09812703985403798
YHR109W	0.4824100093561154
YHR110W	2.283799365502827
YHR111W	2.3056566375009266
YHR112C	0.8717609074278676
YHR113W	2.892688085274557
YHR114W	1.1505302262093393
YHR115C	1.5988875377734708
YHR116W	0.29865536195860226
YHR117W	1.0846868901988023
YHR120W	0.4521166400831282
YHR121W	4.678867173669659
YHR123W	0.3276346257286368
YHR124W	0.5221427845873862
YHR125W	2.651088971531677
YHR126C	-0.08104864096901838
YHR127W	0.4982944835188947
YHR129C	-0.32062705808051695
YHR130C	1.3771337400122385
YHR131C	0.5521851621850452
YHR132C	0.33270284354832896
YHR132W-A	0.06252967024917562
YHR133C	1.204576498506365
YHR134W	0.2602794277652636
YHR135C	0.06467732960115058
YHR136C	-0.028325270550800353
YHR137W	0.09403099004035209
YHR138C	-0.01215453290966851
YHR139C	0.0077754861419972905
YHR139C-A	0.20109024940517917
YHR140W	-0.21222576412563632
YHR142W	-0.13683906863133846
YHR143W	1.2034197366181734
YHR146W	2.5907982025466008
YHR147C	1.6465058662801335
YHR150W	0.5282448996065955
YHR151C	0.5276493557427908
YHR152W	0.5784470731049989
YHR153C	1.2466943244199626
YHR154W	-0.07976440757515894
YHR155W	-0.05028182168465315
YHR156C	0.9729360978675353
YHR157W	-0.14863751497408162
YHR158C	-0.3036574654133543
YHR159W	0.6144069546005357
YHR160C	0.7537089030324735
YHR161C	0.9244886395038755
YHR162W	0.14049594112979513
YHR163W	0.29153481269748516
YHR167W	-0.4469595977641263
YHR168W	0.11683245752456035
YHR171W	-0.05222414279529346
YHR176W	-0.12548092463814367
YHR177W	-0.5040725400337456
YHR178W	-0.333706928128376
YHR179W	-0.24604644329451122
YHR180W	0.09619180666448436
YHR181W	0.05262909809162077
YHR182W	-0.3500842255019339
YHR183W	-0.13372757200830968
YHR184W	0.18094190736647728
YHR185C	0.13401130440482742
YHR189W	-0.32246132987757714
YHR191C	0.3037733133991656
YHR193C	-0.16570287688496446
YHR194W	0.10787405293338231
YHR195W	1.0064390324200392
YHR198C	1.1729429544974457
YHR199C	1.5285457435702867
YHR200W	0.6190268878653175
YHR202W	0.1639944650375789
YHR203C	-0.362654444381052
YHR204W	0.08695950870035404
YHR206W	0.9987164312822593
YHR207C	0.7261581925265372
YHR209W	-0.18355132670956975
YHR210C	0.4781665679128344
YIL001W	0.2436386009021979
YIL002C	0.03774823274185192
YIL005W	0.48884141296205214
YIL006W	1.5043402244423618
YIL007C	1.131995071894298
YIL008W	0.16800513498570696
YIL009C-A	0.5567890673849615
YIL009W	0.1426378529650601
YIL010W	-0.09501776231069833
YIL011W	0.16386872666040517
YIL012W	-0.15705734812811256
YIL013C	0.7754832849203701
YIL014C-A	0.02729347075371194
YIL014W	-0.338367125092087
YIL015W	-0.08205727400211216
YIL016W	0.8053022657001423
YIL017C	0.6955196933946408
YIL018W	3.752652563161016
YIL020C	-0.11490584733613642
YIL023C	-0.3016502125870319
YIL024C	0.6333369442343294
YIL025C	0.31513226604859235
YIL027C	0.42534637545325055
YIL028W	0.8820610551047532
YIL029C	0.6905640811240682
YIL030C	-0.29286929842987514
YIL032C	-0.3377637692046922
YIL034C	-0.336360822466261
YIL035C	-0.6420408471163389
YIL036W	-0.38557360319833395
YIL037C	-0.4966043705616831
YIL038C	0.5061495224204551
YIL039W	-0.03560680745399215
YIL040W	0.31678435971656577
YIL041W	0.5279984158447415
YIL042C	0.3478027656276432
YIL043C	0.6528464383310333
YIL044C	1.072293226142231
YIL045W	0.10643202502329066
YIL047C	-0.2859460478713395
YIL049W	0.39630551603422287
YIL050W	0.22669570425765445
YIL052C	0.14428856421959335
YIL053W	0.2822208633050878
YIL054W	-0.3039690278391898
YIL055C	0.0036220828887993145
YIL056W	0.5388585209733364
YIL057C	-0.2767983466732985
YIL058W	-0.2320840515318267
YIL059C	0.16277693606659485
YIL060W	0.5027122021086772
YIL064W	0.2863947842607753
YIL065C	0.39948445748270645
YIL066C	1.2493027945957333
YIL067C	0.09903718613302596
YIL069C	-0.31925356026837465
YIL070C	-0.06014758900901431
YIL071C	-0.2797998623173321
YIL072W	-0.2841849991836061
YIL073C	0.4098893103947489
YIL074C	-0.36896591481784985
YIL076W	-0.07288080518312177
YIL077C	0.9648590679388456
YIL079C	0.07633160017181612
YIL084C	0.7404644266996109
YIL085C	0.2803131817117728
YIL086C	-0.2088444632967041
YIL087C	-0.175021765758032
YIL088C	-0.20954898908809866
YIL089W	-0.24383292580341318
YIL090W	-0.7541238032866324
YIL092W	0.04831308261189511
YIL093C	-0.2795924217550142
YIL094C	0.015002641414345777
YIL095W	-0.4607035579308335
YIL096C	-0.45493950559899354
YIL097W	-0.19185275286679893
YIL098C	2.175501923603388
YIL099W	-0.305614270038165
YIL100W	-0.5279677377656365
YIL101C	-0.5249526854013538
YIL102C	1.2320299574665816
YIL103W	-0.05575421105476403
YIL105C	-0.4875259840993013
YIL107C	-0.44477820473361857
YIL108W	-0.5436825728970428
YIL110W	-0.19371750278620348
YIL111W	0.6134660972986266
YIL112W	-0.1322601674666638
YIL113W	-0.17544767333701594
YIL114C	-0.2973630602891808
YIL116W	-0.119772129716885
YIL117C	-0.38895045056835986
YIL119C	0.7406213281866912
YIL120W	-0.29747675334402396
YIL121W	-0.6164568381701172
YIL122W	1.2868426893672178
YIL123W	-0.2054262510494545
YIL124W	-0.44075561736781005
YIL125W	-0.6630340502054781
YIL128W	-0.7158793610034475
YIL130W	0.23897211020987358
YIL131C	0.2950807343128008
YIL132C	-0.09453709287125783
YIL133C	-0.026163439506112805
YIL134W	0.0006228187877895207
YIL135C	-0.5652531915599242
YIL136W	0.0229841986761457
YIL137C	-0.08105731523233628
YIL138C	0.14239141945025685
YIL139C	-0.41358030635043674
YIL140W	-0.39291555029227976
YIL141W	-0.5018839569370448
YIL145C	-0.3813439710630208
YIL146C	-0.46564012830064344
YIL148W	0.505613853858731
YIL149C	-0.32566731054764975
YIL152W	0.07586920065106231
YIL153W	0.6688444697508217
YIL154C	-0.006162904329673108
YIL155C	-0.5118784985586022
YIL156W	-0.3815190927394556
YIL157C	-0.5839728086662569
YIL158W	0.38806453766896304
YIL159W	-0.5453659353074619
YIL160C	-0.4720089277790024
YIL161W	-0.46940863090363355
YIL162W	-0.5772175477970208
YIL163C	0.03067591445008908
YIL164C	-0.17031501605908944
YIL165C	-0.20266675048450383
YIL166C	-0.16638096216867745
YIL173W	-0.4511547045448129
YIR001C	-0.08613054803951829
YIR002C	-0.531696324856931
YIR003W	-0.45043102907703286
YIR004W	0.14446195511553372
YIR005W	0.032243107863418954
YIR007W	-0.01197466866518292
YIR009W	-0.5341691375935532
YIR013C	-0.3151007307217717
YIR014W	-0.4209623259141518
YIR016W	-0.009270162241660414
YIR017C	0.8609191975131036
YIR018W	0.4417320538129236
YIR019C	0.14658438647613187
YIR020C	0.0773652279908725
YIR020W-A	-0.11042620016645371
YIR021W	0.14086388536403724
YIR023W	-0.332022666189341
YIR024C	0.22527981803775943
YIR025W	0.1907019676702715
YIR026C	-0.1486902622951535
YIR027C	-0.12134451646029829
YIR028W	-0.0171627017812117
YIR029W	0.34575890680522703
YIR030C	-0.18591885684879828
YIR031C	0.5945410337802349
YIR032C	-0.49066120640493804
YIR033W	0.5552413844295816
YIR034C	0.320883027040465
YIR035C	0.26505929479837487
YIR036C	-0.17943519273510664
YIR037W	0.3604353932609224
YIR038C	-0.0691478761905959
YIR039C	-0.27541399200250677
YIR042C	0.15791247028296537
YJL003W	0.3603083473979837
YJL004C	1.751829497761095
YJL006C	
YJL007C	-0.5144243368211524
YJL012C	0.21681549836413933
YJL013C	0.8919095725292275
YJL016W	-0.0636171169797297
YJL020C	-0.3432427580204548
YJL022W	0.33370111859964885
YJL023C	-0.42240796741349884
YJL024C	-0.4384213868348528
YJL027C	0.7616795038562045
YJL028W	0.480109281547895
YJL029C	-0.849980123229819
YJL030W	-0.026676700945522925
YJL036W	-0.0654173033519976
YJL037W	0.49740776918380547
YJL038C	0.42262490098606387
YJL042W	-0.14076636140694604
YJL043W	-0.15422757659979502
YJL044C	-0.36552056968651414
YJL045W	-0.3760986619433634
YJL046W	0.5909871257439391
YJL047C	0.0996824267551144
YJL048C	-0.17008415073126648
YJL049W	-0.2096520158917036
YJL051W	-0.07822151655336512
YJL052W	0.3512377193955879
YJL053W	-0.0038545293248911654
YJL055W	0.40226950865568073
YJL056C	0.9070824088284196
YJL057C	-0.07034682681429388
YJL058C	-0.15369379258251797
YJL059W	0.055781680775948424
YJL060W	-0.310337082890227
YJL062W	1.6812662383145316
YJL063C	1.615334151926201
YJL064W	0.19004142369245872
YJL065C	-0.24994025575963857
YJL066C	0.37901861517594826
YJL067W	0.36310987423931934
YJL068C	0.36872754645697603
YJL070C	-0.18322700658505592
YJL071W	0.5906265264938583
YJL073W	-0.07059361418911708
YJL075C	0.3315247284559725
YJL077C	-0.14082378511806276
YJL078C	-0.266520525500688
YJL079C	-0.18034747603193393
YJL080C	1.2455179734140036
YJL082W	0.08714994909953457
YJL083W	-0.15257667191072818
YJL084C	-0.045347553752821235
YJL088W	0.5180345956810635
YJL089W	0.1419012850305321
YJL092W	0.28968614891261746
YJL093C	0.558773774265001
YJL094C	-0.3313002042870058
YJL095W	-0.22868702813029157
YJL096W	0.018076816057750526
YJL098W	-0.019487127364489532
YJL099W	0.0009397930648501106
YJL100W	-0.11333650266399532
YJL101C	-0.6996072976669769
YJL102W	0.3236702859482915
YJL103C	0.3107820471373185
YJL105W	-0.23430445869864364
YJL106W	0.19937568192578448
YJL107C	0.3847761125566714
YJL108C	0.285450904498642
YJL110C	0.3648212774035102
YJL112W	0.34022007027717843
YJL115W	0.532522373512632
YJL116C	0.08352291042338367
YJL117W	-1.0985724680818854
YJL118W	0.011362011970596702
YJL119C	-0.15764354357435942
YJL120W	-0.04387782861650676
YJL121C	0.1626005386773429
YJL122W	0.1475984364851275
YJL123C	1.1067309629332858
YJL124C	0.36631677374426985
YJL126W	0.5816303448317192
YJL127C	1.958316117267921
YJL128C	1.08765045602016
YJL129C	1.4468722602556814
YJL130C	1.4564872157927304
YJL131C	0.9026496877147353
YJL132W	1.154894987040437
YJL133W	2.825615370780948
YJL134W	3.137007049551479
YJL135W	2.818681519937523
YJL136C	0.8055646032334648
YJL137C	0.6061592688351513
YJL138C	0.136348607155554
YJL139C	0.11513729554578239
YJL140W	
YJL141C	1.1003153626181843
YJL142C	2.9129255370354183
YJL144W	2.6374660986454277
YJL145W	1.6015089364171948
YJL146W	0.7550956849327994
YJL147C	3.3066125865319225
YJL148W	-0.5634168937174444
YJL149W	0.30303869822362717
YJL150W	2.687811023262666
YJL151C	0.785260277790148
YJL152W	2.999135160451001
YJL153C	1.0800993102974956
YJL154C	-0.36334228901250337
YJL155C	2.936964476458209
YJL157C	1.747449213372166
YJL158C	1.956753412656493
YJL159W	0.9039477397796764
YJL160C	2.250157349400319
YJL161W	1.4003103879105352
YJL162C	2.327903183385063
YJL163C	1.0775947482884027
YJL164C	1.367686576590911
YJL165C	1.6020292524671182
YJL166W	-0.2890267244486468
YJL168C	3.0365492012706654
YJL169W	1.0775350929297975
YJL170C	0.43176683261856674
YJL171C	3.148159233626381
YJL172W	0.6907782501071584
YJL175W	-1.053154450987563
YJL176C	-0.7111931491632189
YJL177W	0.4869399849515006
YJL178C	1.2949751257444384
YJL179W	0.9968421301406423
YJL180C	1.0406172891856307
YJL181W	1.909403034933058
YJL182C	2.3857620753638584
YJL183W	0.9913285238282804
YJL184W	0.07794215911103916
YJL185C	3.623575877619039
YJL186W	0.488890728070031
YJL187C	0.6350377609416572
YJL188C	-0.184857418219373
YJL189W	2.4178658944863125
YJL190C	1.4925275106501006
YJL191W	1.0442295763298148
YJL192C	0.6110260446640579
YJL193W	1.143290917129694
YJL196C	1.68177585052175
YJL197W	3.498980514313336
YJL198W	3.2616534803940285
YJL199C	2.998057786504981
YJL200C	1.261538302257906
YJL201W	1.2624501753281099
YJL204C	1.7106356066900275
YJL205C	0.9126313159745344
YJL206C	1.9887610352359848
YJL207C	-0.32753697680985283
YJL208C	0.1494056429458088
YJL209W	-0.16247830740491034
YJL210W	2.95924539070693
YJL211C	3.6591809885572073
YJL212C	1.046839233743036
YJL213W	2.3611420022189877
YJL214W	1.3578387179805567
YJL215C	0.049577387262939344
YJL216C	2.534786029843049
YJL217W	4.090268569796034
YJL218W	3.5127108635836715
YJR001W	-0.5390060424216402
YJR003C	-0.257646385969036
YJR004C	0.6405017389399751
YJR005W	-0.5262559295258549
YJR008W	-0.3002927546330081
YJR009C	-0.2998597295966064
YJR010C-A	0.21632219002322345
YJR010W	0.1644303619865511
YJR011C	0.039850933239105636
YJR014W	-0.15772304309376825
YJR015W	-0.475081717793375
YJR018W	0.34959046903677754
YJR019C	-0.18549010087730236
YJR020W	-0.4240532791054429
YJR021C	-0.10643948141463945
YJR024C	-0.3936962690158965
YJR025C	0.023987357736029714
YJR030C	-0.033959482489374256
YJR031C	-0.14607776193258376
YJR032W	0.3090122481742957
YJR033C	-0.08162685618936723
YJR034W	0.10491233753499946
YJR035W	-0.33882333214789334
YJR036C	-0.2614932551878118
YJR037W	0.132161662682579
YJR038C	1.5595043575523295
YJR039W	0.6018451081013465
YJR040W	0.6636513959768086
YJR043C	-0.11939739109331116
YJR044C	0.15412364600563966
YJR047C	0.30626928122816227
YJR048W	-0.3725146524973987
YJR049C	-0.26307248260949273
YJR050W	-0.317869640974763
YJR051W	-0.48427094964794326
YJR052W	-0.3078551990457895
YJR053W	-0.04790366393277691
YJR054W	0.43155978900366265
YJR055W	1.5170456758945803
YJR056C	-0.24915057148563333
YJR058C	-0.39940635000613844
YJR059W	-0.1117990985945989
YJR060W	-0.29456084937313165
YJR061W	-0.41147575819326254
YJR062C	-0.2935606987984711
YJR063W	-0.5077132937982076
YJR066W	0.9471603591389124
YJR069C	-0.7974573742642878
YJR070C	-0.6598818973562165
YJR073C	-0.8816459961039936
YJR074W	0.11687678651024519
YJR075W	0.8913109818101681
YJR077C	-0.5404514604092489
YJR078W	-0.0646697430856279
YJR079W	-0.24375635087437178
YJR080C	-0.2414434400834625
YJR082C	-0.2987131783329229
YJR083C	0.09839741106645064
YJR084W	0.2149907075096502
YJR087W	-0.44235111816216927
YJR088C	-0.06661227853557632
YJR090C	0.7088897634052883
YJR091C	0.49960664205500677
YJR092W	2.472962339053917
YJR094C	-0.38477537001814927
YJR094W-A	-0.6307918691472055
YJR095W	-0.6184750759427203
YJR096W	-0.42694755034827475
YJR097W	-0.6655181166592264
YJR098C	-0.6086075835159671
YJR099W	-0.6148057876156233
YJR100C	-0.22030560582699005
YJR102C	-0.13479758093927857
YJR103W	0.3363941989761872
YJR104C	0.35176337937467195
YJR105W	3.4813597573449893
YJR106W	-0.10502640716541126
YJR107W	-0.058248063789819476
YJR108W	0.08412171672688687
YJR109C	0.07414460801488146
YJR110W	0.6324759851631138
YJR111C	-0.48552430810055125
YJR113C	0.0106798611987502
YJR115W	-0.4629700378564948
YJR116W	-0.47055429630107404
YJR117W	-0.09761832483969786
YJR118C	0.5796961735883218
YJR119C	-0.14081175338577465
YJR120W	-0.49318110590112635
YJR121W	-0.3957380027488398
YJR122W	0.22268512436975624
YJR124C	0.3414740524603011
YJR125C	-8.32518668127981e-05
YJR126C	-0.0001278766843677439
YJR127C	0.6207541597636219
YJR128W	0.5032486708117069
YJR129C	0.33908509764980815
YJR130C	-0.4375535314121657
YJR131W	-0.2197725736294686
YJR133W	-0.4469561946366449
YJR134C	-0.015237979795895078
YJR135C	0.7003995278044257
YJR137C	0.19049040530153605
YJR139C	-0.43179277641147634
YJR140C	0.6517860385944635
YJR142W	-0.4180039259288909
YJR144W	
YJR145C	-0.5513975007834327
YJR146W	0.3681382503981834
YJR147W	0.09742726303074971
YJR148W	0.8172135533338286
YJR149W	0.34106163509488635
YJR150C	3.4685166667076186
YJR152W	0.28536684902629117
YJR153W	0.5470114926988565
YJR154W	-0.10611638456778935
YKL001C	-0.45591063802746856
YKL002W	-0.9562785857547238
YKL003C	0.01633380835634934
YKL005C	1.4076967127684832
YKL006W	-0.06382655810806209
YKL007W	0.4118415734953973
YKL008C	0.11885724271853326
YKL009W	0.6938568948153481
YKL010C	0.08904405023557067
YKL011C	-0.0700955825020369
YKL015W	-0.1377295817621212
YKL016C	0.22775257084404088
YKL017C	-0.31585299121588845
YKL020C	-0.17601038360948498
YKL023W	0.45403396158544207
YKL025C	-0.08685340929572993
YKL026C	-0.06512803563545552
YKL027W	-0.39446213877057074
YKL029C	0.2820393801634142
YKL030W	0.23455404916300374
YKL031W	0.18988837677926704
YKL032C	0.7038682396241162
YKL033W-A	-0.019271741783120373
YKL034W	-0.03598012999158766
YKL037W	0.6106534936257327
YKL038W	-0.4970943260913397
YKL039W	-0.23787704058675163
YKL040C	-0.11454602487679359
YKL041W	-1.0648672706963365
YKL043W	-0.3502547366773486
YKL044W	-0.2388895727920011
YKL046C	-0.4369454413264534
YKL047W	0.16327874326835387
YKL048C	0.35252345275239616
YKL050C	-0.17081217170946625
YKL051W	-0.27313108340073894
YKL053C-A	-0.16108519808463373
YKL053W	-0.0478542551859862
YKL054C	0.5102932492600041
YKL055C	0.061626493883463196
YKL056C	-0.3915580735365659
YKL057C	0.2280642521620254
YKL061W	-0.31140480204235493
YKL062W	-0.004819993754013358
YKL063C	0.42143609375278424
YKL064W	0.295172741289261
YKL065C	0.34157341398489777
YKL066W	0.47310598908269474
YKL067W	0.15122734185798714
YKL068W	0.4591186674519208
YKL069W	1.520745470094543
YKL070W	0.21592794212450256
YKL071W	-0.054434826315479364
YKL072W	0.006596850835537792
YKL073W	0.4464024602577058
YKL074C	0.7605461031293649
YKL075C	0.09707699194730579
YKL076C	-0.03519993365737632
YKL077W	0.19307777622048083
YKL079W	0.5947507973813747
YKL080W	
YKL081W	0.26999192254252025
YKL084W	0.2900429345676801
YKL085W	0.2530808721889504
YKL086W	0.20856313633968004
YKL087C	0.34241628968695426
YKL090W	0.04445461521008326
YKL091C	0.21447795655695767
YKL092C	0.47279312863957507
YKL093W	0.3063221277422615
YKL094W	0.23887488975474605
YKL096W	0.26013754017458907
YKL096W-A	0.4028836950744982
YKL097C	0.36260368945792343
YKL098W	0.07098065785825075
YKL100C	0.1715813573453691
YKL101W	0.6405313618166443
YKL102C	0.24461643928263838
YKL103C	0.12340961954944582
YKL105C	-0.02094244967374347
YKL106W	0.5836202133033286
YKL107W	0.38552948933211356
YKL109W	0.36107679178648433
YKL110C	0.21208510482651083
YKL113C	0.768769837087156
YKL114C	0.17191750348689291
YKL115C	1.60317229630345
YKL116C	0.20827555119297478
YKL117W	-0.040307842463199184
YKL118W	
YKL119C	3.0306832000626853
YKL120W	0.15591825284633742
YKL121W	-0.14914768607996207
YKL123W	0.47222928872861575
YKL124W	0.2043686102393381
YKL126W	0.35254513012640504
YKL127W	0.42293320999257633
YKL128C	0.16950100140459012
YKL129C	0.2694437797860058
YKL130C	0.07958072224534878
YKL131W	0.029129657603329466
YKL132C	0.037137900596888554
YKL133C	0.1344446918437529
YKL134C	0.5395998596201852
YKL135C	-0.07213523920925614
YKL136W	0.4761592681821655
YKL137W	0.349893274194742
YKL138C	0.19398918140945046
YKL139W	-0.5884551233667558
YKL140W	0.19307336069165096
YKL142W	0.16538258516926516
YKL143W	-0.2776424014708834
YKL146W	0.06716760381509468
YKL147C	0.09704214385148309
YKL148C	-0.08389056125370538
YKL149C	-0.601574981350965
YKL150W	0.07893016882209304
YKL151C	0.04318483633341753
YKL155C	1.5622760179922228
YKL156W	0.256729927128506
YKL157W	0.07301550535410924
YKL159C	0.018137794831960142
YKL160W	-0.578120018937354
YKL161C	-0.14162717660437918
YKL162C	-0.15075455338633117
YKL162C-A	0.9464530850785017
YKL163W	-0.10778249643992509
YKL164C	0.2781448788047073
YKL166C	-0.2993528280057042
YKL167C	0.34460832041589906
YKL168C	0.5321625045797838
YKL169C	2.601601938114767
YKL170W	0.14443904912353892
YKL171W	-0.030535571633882323
YKL174C	-0.15207086963520167
YKL175W	-0.4743458736035359
YKL176C	0.24873546395522939
YKL177W	-0.15866520393907735
YKL178C	-0.03154198050750578
YKL179C	0.09132239993983579
YKL183W	0.19742915736874025
YKL184W	0.08150915845293137
YKL185W	0.3758112115136574
YKL187C	0.17330970107022717
YKL188C	-0.009502185401248722
YKL190W	-0.07381437163676922
YKL191W	-0.39789600978330175
YKL194C	0.11799884460189432
YKL197C	-0.03792628408548324
YKL198C	0.4354087958745042
YKL201C	1.882867668575126
YKL202W	2.861163938307395
YKL204W	0.6242893071074086
YKL205W	0.005448075682389153
YKL206C	0.40152831925501964
YKL207W	1.987665585859608
YKL208W	-0.3066773037894382
YKL211C	-0.3923246708718234
YKL212W	-0.3896564824841184
YKL213C	-0.3324130116559789
YKL214C	-0.16586177459637255
YKL215C	3.9406238795874446
YKL216W	-0.36243868327901957
YKL217W	2.070845138249683
YKL218C	1.9176243369287893
YKL220C	4.1703641789297174
YKL221W	2.888484092155175
YKL222C	0.38258142412886065
YKR001C	-0.4652813892343949
YKR003W	0.5993570231602373
YKR005C	-0.387302292828546
YKR006C	1.0063658428461053
YKR007W	2.417202653915728
YKR009C	-0.7397819741045087
YKR010C	3.9565459913255294
YKR011C	0.20489652890312507
YKR012C	-0.2660744661850782
YKR013W	-0.4789599480977545
YKR014C	-0.16766402848610784
YKR015C	1.5284801761691704
YKR016W	2.0089228428713355
YKR017C	0.5360152844831281
YKR018C	0.18198048759052335
YKR019C	3.5502404789809203
YKR020W	-0.3326882389996533
YKR021W	2.6739617034241965
YKR023W	4.562898784760308
YKR024C	-0.4510376838313442
YKR026C	-0.059766338658074736
YKR027W	2.939163487719801
YKR028W	-0.18039694253276056
YKR029C	-0.33076676121447757
YKR030W	0.4406516559382845
YKR031C	0.31898802445076446
YKR032W	-0.4199772669856558
YKR033C	-0.4651242068713586
YKR034W	1.7869685105906146
YKR035C	-0.626313121043548
YKR035W-A	-0.343819704787611
YKR036C	0.9192274208995573
YKR039W	1.8923143886107667
YKR040C	0.7230622016916721
YKR041W	3.5072564381755975
YKR042W	-0.20490026355991353
YKR043C	0.31592946926889204
YKR044W	-0.17417641000579268
YKR045C	-0.13972275644837912
YKR046C	2.2883397326933608
YKR047W	-0.33965016316402374
YKR048C	-0.24341398402015188
YKR049C	-0.5560306836411812
YKR050W	0.6073166704936296
