orf	hom | growth (relative abundance in pooled culture) | Osmotic Stress-Sorbitol (glucitol [0.6 M]) | Gonzalez R~Valero E, 2016	hom | growth (relative abundance in pooled culture) | High Osmostic Stress-Glucose (glucose [200 g/L]) | Gonzalez R~Valero E, 2016
YCR084C	2.2836583020373302	4.65720761360678
YCR085W	-0.0380283445573426	0.282806587932807
YCR086W	0.431364828515819	1.17058898759488
YCR087C-A	-0.0578651210970983	0.25737933587572
YCR087W	-0.143976005648097	-0.0790102006507172
YCR088W	0.449560792357377	-0.150661071105152
YCR089W	-0.192077672425915	-0.596533023850332
YCR090C	0.0961479304648832	0.0726165310673125
YCR091W	0.196998907215128	0.123130734395173
YCR092C	0.169855851444575	-0.0981877178864258
YCR094W	-0.279077314475915	-0.233300983134589
YCR095C	1.40492571360606	-0.479958211259802
YCR095W-A	0.686153214493775	-0.114299853342912
YCR098C	0.0421273002676807	-0.166695209759259
YCR099C	0.0956107240710391	0.115587745758007
YCR100C	-0.0427748911931508	-0.217246889030452
YCR101C	0.000148928681980448	0.179607562666552
YCR102C	-0.271847179453917	0.0231451234665871
YCR102W-A	0.427523409130352	0.193288862323515
YCR105W	0.290529752825432	0.100773344321065
YCR106W	-0.154909423993369	-0.0503931980430742
YCR107W	0.536164969849259	0.506015221276297
YDL002C	-2.54057990389067	-0.752777156070302
YDL006W	0.0	0.0
YDL010W	-0.441019073765854	-2.02483793939102
YDL011C	0.434545003628278	0.682785916921373
YDL012C	0.64427957889378	-1.02084668408127
YDL013W	-29.5184806713798	-29.4930462380242
YDL018C	0.582529207041342	-0.243687055388601
YDL019C	-0.256163019500361	-1.46170571230103
YDL021W	-0.919486640771567	-0.6574323579055
YDL022W	-0.0376418209995788	-1.12496410279054
YDL023C	0.318097958213337	-2.404002284268
YDL024C	0.463362672153152	0.205197632760987
YDL025C	0.410045486761729	0.253968815525987
YDL026W	0.389631567934469	-0.540174238871528
YDL027C	0.328257823490739	-0.0479228363430536
YDL032W	-1.34159906241795	-2.08133336015909
YDL034W	0.977149300363839	-0.466613708770472
YDL035C	-0.416758341377001	-2.68789101355786
YDL036C	1.39134136266244	0.45721346275684
YDL037C	0.671430076746999	-1.43854837232205
YDL039C	0.930628325820577	0.21765159044059
YDL040C	-0.882937491631957	0.484316835702436
YDL041W	-29.5185921906173	-0.987264844721955
YDL044C	-0.0371119847015766	-0.309123902514943
YDL045W-A	32.0655669674465	30.090832884275
YDL046W	0.424221847486663	-0.584635116377433
YDL048C	0.358940842871168	-0.495635329964757
YDL049C	0.568830965972821	-1.14222113340069
YDL050C	0.00891455086435251	-1.9100341367503701
YDL051W	-1.43271202807448	-1.43651898999188
YDL052C	1.47856224328126	1.01280322199787
YDL053C	0.0961223911685358	-0.840803536147788
YDL054C	0.319074191755332	-0.889354072751858
YDL056W	1.08198818707318	-0.92632188918159
YDL057W	0.901161786834171	-0.0223572904271767
YDL059C	0.988806685212553	-0.118341674803815
YDL061C	1.586173502016	-0.713664510368229
YDL062W	0.962223347446475	1.49839330850663
YDL063C	2.02089747185168	0.842747747886457
YDL065C	-0.0210303825425723	-0.133070006119374
YDL066W	0.02336115674833	-1.34035179146201
YDL067C	0.454243102578891	0.427453446805835
YDL068W	0.268678701459967	-0.190495768027057
YDL069C	0.190522798040593	-0.379589006519954
YDL070W	0.660951598213372	0.363768293957219
YDL071C	0.896616571231005	-0.335190069078354
YDL072C	0.421709182615679	-0.359201523081451
YDL073W	-0.0003004295485685	-0.611553892800782
YDL075W	0.0	0.0
YDL076C	-0.543496837156001	-0.381750110403657
YDL078C	0.333454500548582	-0.315268104525247
YDL079C	0.131397601025736	-0.892251751612223
YDL080C	-0.178746251182925	-0.769501854891345
YDL081C	-0.453296691663586	-30.4931943022953
YDL082W	-0.0379988655200458	-1.57226406515259
YDL085C-A	-0.25002587565926	-0.501219488769192
YDL085W	0.454211203181412	-0.516127346298893
YDL086W	-0.20191144580587	-0.337026836382731
YDL088C	0.814592783033901	-0.752609055514819
YDL089W	0.953699587423459	0.0590176051586302
YDL091C	0.821001939753838	-0.915896215837517
YDL093W	0.521814743045161	0.288824031333319
YDL094C	0.524709055534389	-0.605261439520432
YDL095W	1.36596167526452	-0.0744943544288138
YDL096C	0.673043248859851	0.116132402123783
YDL099W	-0.368870756271541	-0.0780382482720507
YDL100C	-0.117514961744472	0.818270630111097
YDL104C	0.234140489750473	0.319694670802451
YDL106C	-0.15491764185783	-0.0948815549380327
YDL107W	0.917736854597251	-0.508367486301665
YDL109C	-0.39449439534886	0.123097531321478
YDL110C	-0.455933563541883	0.0213769088112828
YDL112W	-0.369831795634184	0.00770556289249352
YDL113C	-0.0564690434781624	0.104080978560886
YDL114W	-0.157346281494924	0.194198784395681
YDL115C	-0.82906420314633	0.250020855008385
YDL116W	-0.452662597952161	2.67542814049217
YDL117W	-1.47218862133607	-2.4755838826542202
YDL118W	-0.697625737236385	0.15034580617893
YDL119C	-0.310217259197213	0.178898253500031
YDL121C	0.591253026581853	0.261143903049495
YDL122W	-0.681588356518056	-0.504990183969812
YDL123W	-0.559105259262124	-0.229870106641906
YDL124W	-0.425750010863101	-0.0165538724787306
YDL125C	-0.477604757987881	-0.323588171723988
YDL127W	-0.426714534013126	0.231678199472092
YDL128W	-0.368421300108413	-0.282245739423473
