orf	hap a | carotenoid production | expression of BTS1 [TDH3p-CYC1t], expression of X.dendrorhous crtI [TDH3p-CYC1t], expression of X.dendrorhous crtYB [TDH3p-CYC1t] | SC - Ura | Özaydın B~Keasling JD, 2013
YKL214C	-0.7179576295261086
YKL215C	-0.03451719372721654
YKL216W	
YKL217W	-0.03451719372721654
YKL218C	
YKL220C	-0.7179576295261086
YKL221W	-0.7179576295261086
YKL222C	-1.4013980653250009
YKR001C	3.382684985267244
YKR003W	-0.7179576295261086
YKR004C	-0.7179576295261086
YKR005C	-0.03451719372721654
YKR006C	-3.4517193727216773
YKR007W	0.6489232420716756
YKR009C	-0.03451719372721654
YKR010C	0.6489232420716756
YKR011C	-0.03451719372721654
YKR012C	-0.03451719372721654
YKR013W	-0.03451719372721654
YKR014C	0.6489232420716756
YKR015C	0.6489232420716756
YKR016W	0.6489232420716756
YKR017C	-0.7179576295261086
YKR018C	-0.03451719372721654
YKR019C	-0.7179576295261086
YKR020W	1.3323636778705676
YKR021W	-0.03451719372721654
YKR023W	-0.03451719372721654
YKR024C	0.6489232420716756
YKR026C	-0.03451719372721654
YKR027W	-0.03451719372721654
YKR028W	-1.4013980653250009
YKR029C	-0.03451719372721654
YKR030W	-0.03451719372721654
YKR031C	0.6489232420716756
YKR032W	3.382684985267244
YKR033C	-0.7179576295261086
YKR034W	
YKR035C	-0.03451719372721654
YKR035W-A	
YKR036C	-0.7179576295261086
YKR039W	0.6489232420716756
YKR040C	-0.03451719372721654
YKR041W	0.6489232420716756
YKR042W	-0.03451719372721654
YKR043C	-0.7179576295261086
YKR044W	2.699244549468352
YKR045C	0.6489232420716756
YKR046C	
YKR047W	0.6489232420716756
YKR048C	0.6489232420716756
YKR049C	-0.03451719372721654
YKR050W	-0.7179576295261086
YKR051W	1.6740838957700137
YKR052C	-0.7179576295261086
YKR053C	-2.768278936922785
YKR054C	0.6489232420716756
YKR055W	-0.7179576295261086
YKR056W	2.0158041136694598
YKR057W	-0.7179576295261086
YKR058W	-0.7179576295261086
YKR059W	-0.03451719372721654
YKR060W	2.699244549468352
YKR061W	2.0158041136694598
YKR064W	-0.7179576295261086
YKR065C	0.6489232420716756
YKR066C	
YKR067W	-0.03451719372721654
YKR069W	
YKR070W	2.0158041136694598
YKR072C	1.3323636778705676
YKR073C	-0.03451719372721654
YKR074W	-0.03451719372721654
YKR075C	-0.03451719372721654
YKR076W	-0.03451719372721654
YKR077W	
YKR078W	
YKR080W	-0.03451719372721654
YKR082W	
YKR084C	-0.03451719372721654
YKR085C	-0.03451719372721654
YKR087C	
YKR088C	-0.03451719372721654
YKR089C	-0.03451719372721654
YKR090W	0.6489232420716756
YKR091W	0.30720302417222956
YKR092C	-0.7179576295261086
YKR093W	-0.03451719372721654
YKR094C	-0.03451719372721654
YKR095W	0.6489232420716756
YKR096W	-0.03451719372721654
YKR097W	
YKR098C	-0.03451719372721654
YKR099W	-0.03451719372721654
YKR100C	-0.03451719372721654
YKR101W	0.6489232420716756
YKR102W	-0.7179576295261086
YKR103W	
YKR104W	
YKR105C	0.6489232420716756
YKR106W	
YLL001W	
YLL002W	
YLL005C	-2.768278936922785
YLL006W	-1.4013980653250009
YLL006W-A	-0.03451719372721654
YLL007C	-0.7179576295261086
YLL009C	-0.7179576295261086
YLL010C	0.6489232420716756
YLL012W	0.6489232420716756
YLL013C	0.6489232420716756
YLL014W	1.3323636778705676
YLL015W	1.3323636778705676
YLL018C-A	
YLL019C	2.0158041136694598
YLL020C	2.0158041136694598
YLL021W	-3.4517193727216773
YLL023C	-2.768278936922785
YLL024C	-2.084838501123893
YLL025W	-0.7179576295261086
YLL026W	-0.03451719372721654
YLL027W	
YLL028W	-0.03451719372721654
YLL029W	0.6489232420716756
YLL030C	2.357524331568906
YLL032C	0.6489232420716756
YLL033W	0.6489232420716756
YLL038C	1.3323636778705676
YLL039C	2.0158041136694598
YLL040C	-0.7179576295261086
YLL041C	-0.03451719372721654
YLL042C	-0.7179576295261086
YLL043W	2.0158041136694598
YLL044W	-0.03451719372721654
YLL045C	1.3323636778705676
YLL046C	-0.03451719372721654
YLL047W	-0.7179576295261086
YLL048C	-0.7179576295261086
YLL049W	-0.03451719372721654
YLL051C	-2.768278936922785
YLL052C	-0.03451719372721654
YLL053C	0.6489232420716756
YLL054C	2.0158041136694598
YLL055W	-0.03451719372721654
YLL056C	-0.03451719372721654
YLL057C	-0.03451719372721654
YLL058W	-0.7179576295261086
YLL059C	-0.03451719372721654
YLL060C	-0.03451719372721654
YLL061W	-1.4013980653250009
YLL062C	-0.03451719372721654
YLL063C	-0.03451719372721654
YLR001C	-0.03451719372721654
YLR003C	0.6489232420716756
YLR004C	-0.03451719372721654
YLR006C	-1.4013980653250009
YLR011W	1.3323636778705676
YLR012C	
YLR013W	
YLR014C	2.0158041136694598
YLR015W	
YLR016C	1.3323636778705676
YLR017W	
YLR018C	-2.084838501123893
YLR019W	-1.4013980653250009
YLR020C	-2.768278936922785
YLR021W	-0.7179576295261086
YLR023C	0.6489232420716756
YLR024C	2.0158041136694598
YLR025W	-2.768278936922785
YLR027C	-2.084838501123893
YLR028C	-1.4013980653250009
YLR030W	-0.03451719372721654
YLR031W	0.6489232420716756
YLR032W	-0.03451719372721654
YLR034C	-0.03451719372721654
YLR035C	-0.03451719372721654
YLR036C	1.3323636778705676
YLR037C	-0.03451719372721654
YLR038C	-2.084838501123893
YLR039C	-0.03451719372721654
YLR040C	-0.03451719372721654
YLR041W	-0.7179576295261086
YLR042C	-0.7179576295261086
YLR043C	-0.03451719372721654
YLR044C	-0.03451719372721654
YLR046C	-0.7179576295261086
YLR047C	-0.03451719372721654
YLR048W	0.6489232420716756
YLR049C	-0.03451719372721654
YLR050C	-0.03451719372721654
YLR052W	0.6489232420716756
YLR053C	-0.7179576295261086
YLR054C	-0.7179576295261086
YLR055C	1.3323636778705676
YLR056W	2.0158041136694598
YLR057W	-1.4013980653250009
YLR058C	2.0158041136694598
YLR059C	2.699244549468352
YLR061W	-0.7179576295261086
YLR062C	
YLR063W	2.0158041136694598
YLR064W	1.3323636778705676
YLR065C	-0.7179576295261086
YLR067C	-0.03451719372721654
YLR068W	3.382684985267244
YLR069C	0.6489232420716756
YLR070C	-0.7179576295261086
YLR072W	-1.4013980653250009
YLR073C	-0.03451719372721654
YLR074C	-3.4517193727216773
YLR077W	-0.03451719372721654
YLR079W	-0.03451719372721654
YLR080W	-0.7179576295261086
YLR081W	-0.03451719372721654
YLR082C	1.3323636778705676
YLR083C	-0.03451719372721654
YLR084C	0.6489232420716756
YLR085C	3.382684985267244
YLR087C	2.0158041136694598
YLR089C	1.3323636778705676
YLR090W	-0.03451719372721654
YLR091W	-0.03451719372721654
YLR092W	-0.03451719372721654
YLR093C	-0.7179576295261086
YLR094C	-0.7179576295261086
YLR095C	0.6489232420716756
YLR096W	-0.03451719372721654
YLR097C	-0.03451719372721654
YLR098C	-0.03451719372721654
YLR099C	3.382684985267244
YLR102C	2.699244549468352
YLR104W	2.0158041136694598
YLR107W	1.3323636778705676
YLR108C	-0.03451719372721654
YLR109W	1.3323636778705676
YLR110C	0.6489232420716756
YLR111W	1.3323636778705676
YLR112W	-0.03451719372721654
YLR113W	-0.03451719372721654
YLR114C	2.0158041136694598
YLR118C	1.3323636778705676
YLR119W	-0.03451719372721654
YLR120C	-0.03451719372721654
YLR121C	-0.7179576295261086
YLR122C	0.6489232420716756
YLR123C	-0.03451719372721654
YLR124W	0.6489232420716756
YLR125W	-0.03451719372721654
YLR126C	-0.7179576295261086
YLR128W	-0.03451719372721654
YLR130C	-0.03451719372721654
YLR131C	0.6489232420716756
YLR133W	0.6489232420716756
YLR134W	-0.03451719372721654
YLR135W	2.0158041136694598
YLR136C	-0.7179576295261086
YLR137W	-0.7179576295261086
YLR138W	0.6489232420716756
YLR139C	3.382684985267244
YLR142W	-0.03451719372721654
YLR143W	-0.03451719372721654
YLR144C	1.3323636778705676
YLR146C	
YLR148W	1.3323636778705676
YLR149C	-0.03451719372721654
YLR150W	-1.4013980653250009
YLR151C	0.6489232420716756
YLR152C	-0.03451719372721654
YLR154C	-0.03451719372721654
YLR164W	-0.03451719372721654
YLR165C	-0.03451719372721654
YLR168C	-0.03451719372721654
YLR169W	0.6489232420716756
YLR170C	0.6489232420716756
YLR171W	0.6489232420716756
YLR172C	1.3323636778705676
YLR173W	0.6489232420716756
YLR174W	0.6489232420716756
YLR176C	-0.03451719372721654
YLR177W	
YLR178C	-0.03451719372721654
YLR179C	-0.7179576295261086
YLR180W	-0.7179576295261086
YLR181C	0.6489232420716756
YLR182W	1.3323636778705676
YLR183C	1.3323636778705676
YLR184W	1.3323636778705676
YLR185W	-0.03451719372721654
YLR187W	-0.03451719372721654
YLR188W	-0.7179576295261086
YLR189C	-0.03451719372721654
YLR190W	0.6489232420716756
YLR191W	-0.03451719372721654
YLR192C	-0.03451719372721654
YLR193C	1.3323636778705676
YLR194C	0.30720302417222956
YLR199C	-0.03451719372721654
YLR200W	
YLR201C	
YLR202C	-2.084838501123893
YLR203C	
YLR204W	
YLR205C	-0.03451719372721654
YLR206W	-0.7179576295261086
YLR207W	0.6489232420716756
YLR209C	-0.03451719372721654
YLR210W	-1.4013980653250009
YLR211C	-0.7179576295261086
YLR213C	-0.03451719372721654
YLR214W	-0.03451719372721654
YLR216C	-0.7179576295261086
YLR217W	
YLR218C	1.6740838957700137
YLR219W	-0.03451719372721654
YLR220W	0.6489232420716756
YLR221C	-0.03451719372721654
YLR224W	0.6489232420716756
YLR225C	-0.7179576295261086
YLR226W	
YLR227C	0.6489232420716756
YLR228C	-1.4013980653250009
YLR231C	-0.03451719372721654
YLR232W	-0.03451719372721654
YLR233C	0.6489232420716756
YLR234W	0.6489232420716756
YLR235C	-0.03451719372721654
YLR236C	-0.03451719372721654
YLR237W	
YLR238W	-0.03451719372721654
YLR239C	-0.03451719372721654
YLR240W	
YLR241W	-0.03451719372721654
YLR242C	
YLR244C	-0.03451719372721654
YLR246W	
YLR247C	1.3323636778705676
YLR248W	-0.03451719372721654
YLR250W	0.6489232420716756
YLR251W	0.30720302417222956
YLR252W	-0.03451719372721654
YLR253W	-0.03451719372721654
YLR254C	
YLR255C	-0.03451719372721654
YLR257W	-1.4013980653250009
YLR258W	0.6489232420716756
YLR260W	-0.03451719372721654
YLR261C	0.6489232420716756
YLR262C	-0.03451719372721654
YLR262C-A	0.6489232420716756
YLR263W	0.6489232420716756
YLR264C-A	0.6489232420716756
YLR264W	-0.03451719372721654
YLR265C	0.6489232420716756
YLR266C	-0.03451719372721654
YLR267W	-0.03451719372721654
YLR268W	
YLR269C	0.6489232420716756
YLR270W	-0.7179576295261086
YLR271W	-0.03451719372721654
YLR273C	-0.03451719372721654
YLR278C	0.6489232420716756
YLR279W	-0.03451719372721654
YLR280C	-0.03451719372721654
YLR281C	-0.03451719372721654
YLR282C	-0.7179576295261086
YLR283W	-0.03451719372721654
YLR284C	0.6489232420716756
YLR285C-A	-0.03451719372721654
YLR285W	-0.03451719372721654
YLR286C	-0.03451719372721654
YLR287C	0.6489232420716756
YLR287C-A	-0.03451719372721654
YLR288C	
YLR289W	-0.03451719372721654
YLR290C	-0.03451719372721654
YLR292C	0.6489232420716756
YLR294C	-0.7179576295261086
YLR295C	0.6489232420716756
YLR296W	-0.03451719372721654
YLR297W	-0.03451719372721654
YLR299W	0.6489232420716756
YLR300W	0.6489232420716756
YLR303W	
YLR304C	0.6489232420716756
YLR306W	0.6489232420716756
YLR307C-A	-2.084838501123893
YLR307W	-0.03451719372721654
YLR308W	-0.03451719372721654
YLR309C	-0.03451719372721654
YLR311C	0.6489232420716756
YLR312C	-0.03451719372721654
YLR312W-A	-0.03451719372721654
YLR313C	-0.37623741162666263
YLR315W	-0.03451719372721654
YLR318W	-0.03451719372721654
YLR319C	-0.03451719372721654
YLR320W	-0.03451719372721654
YLR322W	-0.03451719372721654
YLR324W	-0.03451719372721654
YLR325C	0.6489232420716756
YLR326W	-0.03451719372721654
YLR327C	-1.4013980653250009
YLR328W	0.6489232420716756
YLR329W	-0.03451719372721654
YLR330W	-0.03451719372721654
YLR331C	-0.03451719372721654
YLR332W	-1.0596778474255548
YLR333C	-0.03451719372721654
YLR334C	-0.03451719372721654
YLR335W	-0.03451719372721654
YLR337C	-0.7179576295261086
YLR338W	-0.03451719372721654
YLR341W	-0.03451719372721654
YLR342W	-0.03451719372721654
YLR342W-A	-1.4013980653250009
YLR343W	-0.7179576295261086
YLR344W	-0.03451719372721654
YLR345W	-0.03451719372721654
YLR346C	
YLR348C	-0.03451719372721654
YLR349W	-0.03451719372721654
YLR350W	-0.03451719372721654
YLR351C	-0.03451719372721654
YLR352W	-0.03451719372721654
YLR353W	-0.03451719372721654
YLR354C	-0.03451719372721654
YLR356W	-0.03451719372721654
YLR357W	-0.03451719372721654
YLR358C	-0.03451719372721654
YLR360W	-0.03451719372721654
YLR361C	-0.03451719372721654
YLR361C-A	-1.4013980653250009
YLR362W	-0.03451719372721654
YLR363C	-0.03451719372721654
YLR363W-A	-0.7179576295261086
YLR364W	-0.03451719372721654
YLR365W	-0.03451719372721654
YLR366W	-0.03451719372721654
YLR367W	1.6740838957700137
YLR368W	0.6489232420716756
YLR369W	
YLR370C	0.6489232420716756
YLR371W	1.1615035689208446
YLR372W	-0.03451719372721654
YLR373C	0.6489232420716756
YLR374C	-0.03451719372721654
YLR375W	-0.03451719372721654
YLR376C	-0.03451719372721654
YLR377C	-0.03451719372721654
YLR380W	-0.03451719372721654
YLR381W	
YLR382C	-2.084838501123893
YLR384C	-0.03451719372721654
YLR385C	-0.03451719372721654
YLR386W	0.6489232420716756
YLR387C	-0.03451719372721654
YLR388W	0.6489232420716756
YLR389C	-0.7179576295261086
YLR390W	-0.03451719372721654
YLR390W-A	-1.0596778474255548
YLR392C	-2.084838501123893
YLR393W	-0.03451719372721654
YLR394W	2.0158041136694598
YLR395C	0.6489232420716756
YLR396C	-0.7179576295261086
YLR398C	-0.03451719372721654
YLR399C	-0.03451719372721654
YLR400W	-0.03451719372721654
YLR401C	-0.03451719372721654
YLR402W	-0.03451719372721654
YLR403W	-0.03451719372721654
YLR404W	
YLR405W	-0.03451719372721654
YLR406C	
YLR406C-A	-0.03451719372721654
YLR407W	-0.03451719372721654
YLR408C	-0.03451719372721654
YLR410W	-0.7179576295261086
YLR412C-A	-0.03451719372721654
YLR412W	0.6489232420716756
YLR413W	-0.03451719372721654
YLR414C	-0.03451719372721654
YLR415C	0.6489232420716756
YLR416C	-0.03451719372721654
YLR417W	-3.4517193727216773
YLR418C	-0.03451719372721654
YLR419W	-0.03451719372721654
YLR420W	
YLR421C	-0.03451719372721654
YLR422W	-0.7179576295261086
YLR423C	1.3323636778705676
YLR425W	0.6489232420716756
YLR426W	-0.03451719372721654
YLR427W	1.3323636778705676
YLR428C	-0.03451719372721654
YLR429W	-0.03451719372721654
YLR431C	0.6489232420716756
YLR432W	0.6489232420716756
YLR433C	-0.03451719372721654
YLR434C	-0.03451719372721654
YLR435W	1.3323636778705676
YLR436C	-0.7179576295261086
YLR437C	-0.03451719372721654
YLR438W	-0.03451719372721654
YLR439W	-0.03451719372721654
YLR441C	0.6489232420716756
YLR442C	-1.4013980653250009
YLR443W	-0.7179576295261086
YLR444C	0.6489232420716756
YLR445W	-0.03451719372721654
YLR446W	-0.03451719372721654
YLR447C	
YLR448W	-0.03451719372721654
YLR449W	1.3323636778705676
YLR450W	-0.7179576295261086
YLR451W	-0.7179576295261086
YLR452C	-0.7179576295261086
YLR453C	-0.7179576295261086
YLR454W	-0.7179576295261086
YLR455W	-1.4013980653250009
YLR456W	0.6489232420716756
YLR460C	-1.4013980653250009
YLR461W	-0.03451719372721654
YML001W	-0.7179576295261086
YML002W	-0.03451719372721654
YML003W	-0.7179576295261086
YML004C	-0.7179576295261086
YML005W	0.6489232420716756
YML006C	0.6489232420716756
YML007C-A	-0.03451719372721654
YML007W	1.3323636778705676
YML008C	0.6489232420716756
YML009C	-0.03451719372721654
YML009C-A	1.3323636778705676
YML009W-B	-1.4013980653250009
YML011C	-0.03451719372721654
YML012C-A	-0.03451719372721654
YML012W	1.3323636778705676
YML013W	-0.03451719372721654
YML014W	-0.03451719372721654
YML016C	-0.03451719372721654
YML017W	-0.03451719372721654
YML018C	-0.03451719372721654
YML019W	-0.03451719372721654
YML020W	2.0158041136694598
YML021C	-0.7179576295261086
YML022W	-0.03451719372721654
YML024W	-0.03451719372721654
YML026C	-0.7179576295261086
YML027W	-0.03451719372721654
YML028W	-0.7179576295261086
YML029W	-0.7179576295261086
YML030W	-0.7179576295261086
YML032C	-0.7179576295261086
YML034C-A	-0.7179576295261086
YML034W	-0.9457711081257394
YML035C	-0.7179576295261086
YML036W	0.6489232420716756
YML037C	-0.7179576295261086
YML038C	
YML041C	1.3323636778705676
YML042W	2.0158041136694598
YML047C	
YML047W-A	0.6489232420716756
YML048W	-2.084838501123893
YML050W	-0.03451719372721654
YML051W	-0.03451719372721654
YML052W	-0.03451719372721654
YML053C	-0.03451719372721654
YML054C	-0.7179576295261086
YML054C-A	-1.4013980653250009
YML055W	-0.7179576295261086
YML056C	-0.03451719372721654
YML057C-A	-3.4517193727216773
YML057W	-0.03451719372721654
YML058W	1.3323636778705676
YML058W-A	-0.7179576295261086
YML059C	-0.7179576295261086
YML060W	-0.03451719372721654
YML061C	-0.03451719372721654
YML062C	-2.768278936922785
YML063W	-0.03451719372721654
YML066C	0.6489232420716756
YML067C	-0.7179576295261086
YML068W	-0.7179576295261086
YML070W	-2.768278936922785
YML071C	-2.768278936922785
YML072C	-0.7179576295261086
YML073C	1.3323636778705676
YML074C	-0.03451719372721654
YML075C	
YML076C	-0.03451719372721654
YML078W	-0.03451719372721654
YML079W	-0.03451719372721654
YML080W	-1.4013980653250009
YML081C-A	
YML081W	-0.03451719372721654
YML082W	-0.7179576295261086
YML083C	-0.7179576295261086
YML084W	-0.03451719372721654
YML086C	0.6489232420716756
YML087C	-0.03451719372721654
YML088W	-0.03451719372721654
YML089C	-0.03451719372721654
YML090W	-0.7179576295261086
YML094C-A	1.3323636778705676
YML094W	0.6489232420716756
YML095C	0.6489232420716756
YML096W	2.357524331568906
YML097C	-0.03451719372721654
YML099C	-0.7179576295261086
YML100W	-0.7179576295261086
YML100W-A	-1.4013980653250009
YML101C	-0.03451719372721654
YML101C-A	-0.03451719372721654
YML102W	-0.03451719372721654
YML103C	-0.03451719372721654
YML104C	-0.03451719372721654
YML106W	
YML107C	-0.03451719372721654
YML108W	-0.03451719372721654
YML109W	-0.03451719372721654
YML110C	-3.4517193727216773
YML111W	-0.7179576295261086
YML112W	
YML113W	-0.7179576295261086
YML115C	2.0158041136694598
YML116W	-0.03451719372721654
YML116W-A	-0.7179576295261086
YML117W	-1.4013980653250009
YML118W	0.6489232420716756
YML119W	-1.4013980653250009
YML120C	-0.7179576295261086
YML121W	-0.03451719372721654
YML122C	-0.03451719372721654
YML123C	0.6489232420716756
YML124C	-0.03451719372721654
YML128C	-0.03451719372721654
YML129C	0.6489232420716756
YML131W	
YMR001C-A	-0.03451719372721654
YMR002W	-0.7179576295261086
YMR003W	1.3323636778705676
YMR004W	-0.03451719372721654
YMR006C	0.6489232420716756
YMR007W	0.6489232420716756
YMR008C	0.6489232420716756
YMR009W	1.3323636778705676
YMR010W	-0.03451719372721654
YMR011W	0.6489232420716756
YMR012W	-0.03451719372721654
YMR013W-A	-0.7179576295261086
YMR014W	-0.7179576295261086
YMR015C	0.6489232420716756
YMR016C	-0.7179576295261086
YMR017W	-0.7179576295261086
YMR018W	-0.03451719372721654
YMR019W	-0.7179576295261086
YMR020W	-0.03451719372721654
YMR021C	1.3323636778705676
YMR022W	2.0158041136694598
YMR023C	2.0158041136694598
YMR024W	
YMR025W	-0.03451719372721654
YMR026C	-0.03451719372721654
YMR027W	1.3323636778705676
YMR029C	0.6489232420716756
YMR030W	-0.03451719372721654
YMR031C	1.3323636778705676
YMR031W-A	2.699244549468352
YMR032W	2.0158041136694598
YMR034C	1.3323636778705676
YMR035W	-3.4517193727216773
YMR036C	-0.03451719372721654
YMR037C	-1.4013980653250009
YMR038C	2.0158041136694598
YMR039C	-1.4013980653250009
YMR040W	-0.7179576295261086
YMR041C	-0.7179576295261086
YMR042W	-0.03451719372721654
YMR044W	-0.03451719372721654
YMR048W	2.699244549468352
YMR052C-A	-1.4013980653250009
YMR052W	
YMR053C	-0.03451719372721654
YMR054W	
YMR055C	-0.03451719372721654
YMR056C	
YMR057C	-0.03451719372721654
YMR058W	
YMR060C	-3.4517193727216773
YMR062C	-0.7179576295261086
YMR063W	
YMR064W	-0.03451719372721654
YMR065W	-0.03451719372721654
YMR066W	-3.4517193727216773
YMR067C	
YMR068W	0.6489232420716756
YMR069W	-0.7179576295261086
YMR070W	-0.03451719372721654
YMR071C	
YMR072W	
YMR073C	1.3323636778705676
YMR074C	2.699244549468352
YMR075C-A	-0.03451719372721654
YMR075W	-2.084838501123893
YMR077C	-1.4013980653250009
YMR078C	-1.4013980653250009
YMR080C	
YMR081C	
YMR082C	
YMR083W	-0.03451719372721654
YMR084W	
YMR085W	-0.03451719372721654
YMR086C-A	-0.03451719372721654
YMR086W	
YMR087W	
YMR088C	-0.03451719372721654
YMR089C	
YMR090W	-0.03451719372721654
YMR091C	-0.7179576295261086
YMR092C	
YMR095C	-0.03451719372721654
YMR096W	-0.03451719372721654
YMR097C	-0.03451719372721654
YMR098C	-3.4517193727216773
YMR099C	-0.7179576295261086
YMR100W	-1.4013980653250009
YMR101C	-0.03451719372721654
YMR102C	-0.03451719372721654
YMR103C	
YMR104C	0.6489232420716756
YMR105C	-0.03451719372721654
YMR105W-A	-0.03451719372721654
YMR106C	-0.03451719372721654
YMR107W	1.3323636778705676
YMR109W	
YMR110C	
YMR111C	-0.7179576295261086
YMR114C	-0.03451719372721654
YMR115W	0.6489232420716756
YMR116C	1.6740838957700137
YMR118C	-0.7179576295261086
YMR119W	0.6489232420716756
YMR119W-A	
YMR120C	
YMR121C	-0.03451719372721654
YMR122C	
YMR123W	-0.7179576295261086
YMR124W	-2.084838501123893
YMR125W	-0.03451719372721654
YMR126C	-2.768278936922785
YMR127C	-2.084838501123893
YMR129W	-0.03451719372721654
YMR130W	-1.4013980653250009
YMR132C	-0.03451719372721654
YMR133W	-0.7179576295261086
YMR135C	-0.03451719372721654
YMR135W-A	-0.03451719372721654
YMR136W	-0.7179576295261086
YMR137C	-0.03451719372721654
YMR138W	
YMR139W	
YMR140W	-0.7179576295261086
YMR141C	0.6489232420716756
YMR142C	0.6489232420716756
YMR143W	0.6489232420716756
YMR144W	0.6489232420716756
YMR145C	-0.03451719372721654
YMR147W	-0.03451719372721654
YMR148W	-0.7179576295261086
YMR150C	-2.768278936922785
YMR151W	-1.4013980653250009
YMR152W	-0.7179576295261086
YMR153C-A	-0.7179576295261086
YMR153W	-1.4013980653250009
YMR154C	
YMR155W	-2.084838501123893
YMR156C	-0.7179576295261086
YMR157C	0.6489232420716756
YMR158C-A	-0.03451719372721654
YMR158W	-0.03451719372721654
YMR158W-B	1.3323636778705676
YMR159C	1.3323636778705676
YMR160W	-0.03451719372721654
YMR161W	-0.7179576295261086
YMR162C	-3.4517193727216773
YMR163C	-1.4013980653250009
YMR164C	-0.7179576295261086
YMR166C	-1.4013980653250009
YMR167W	-0.03451719372721654
YMR169C	0.30720302417222956
YMR170C	1.3323636778705676
YMR171C	0.6489232420716756
YMR172C-A	2.0158041136694598
YMR172W	0.6489232420716756
YMR173W	-2.768278936922785
YMR173W-A	1.3323636778705676
YMR174C	0.9906434599711217
YMR175W	-0.37623741162666263
YMR175W-A	-0.03451719372721654
YMR176W	-0.7179576295261086
YMR177W	-0.7179576295261086
YMR178W	-0.7179576295261086
YMR179W	-0.03451719372721654
YMR180C	0.6489232420716756
YMR181C	
YMR182C	-0.7179576295261086
YMR182W-A	-0.7179576295261086
YMR183C	1.3323636778705676
YMR184W	-0.7179576295261086
YMR186W	-0.03451719372721654
YMR187C	-0.03451719372721654
YMR188C	1.3323636778705676
YMR189W	-0.03451719372721654
YMR190C	-0.03451719372721654
YMR191W	-0.03451719372721654
YMR192W	-0.03451719372721654
YMR193C-A	0.6489232420716756
YMR193W	-0.03451719372721654
YMR194C-A	0.9906434599711217
YMR194C-B	-0.03451719372721654
YMR194W	-0.03451719372721654
YMR195W	-0.7179576295261086
YMR196W	-1.4013980653250009
YMR198W	0.6489232420716756
YMR199W	-0.7179576295261086
YMR201C	1.3323636778705676
YMR202W	0.6489232420716756
YMR204C	-2.084838501123893
YMR205C	
YMR206W	0.6489232420716756
YMR207C	-0.03451719372721654
YMR209C	0.6489232420716756
YMR210W	0.6489232420716756
YMR214W	0.6489232420716756
YMR215W	-0.7179576295261086
YMR216C	-0.03451719372721654
YMR219W	-0.03451719372721654
YMR221C	1.3323636778705676
YMR222C	1.3323636778705676
YMR223W	1.3323636778705676
YMR224C	-0.03451719372721654
YMR225C	-2.768278936922785
YMR226C	1.3323636778705676
YMR228W	0.6489232420716756
YMR230W	0.6489232420716756
YMR230W-A	-1.4013980653250009
YMR231W	-0.03451719372721654
YMR232W	-0.7179576295261086
YMR233W	-0.7179576295261086
YMR234W	2.0158041136694598
YMR237W	1.3323636778705676
YMR238W	2.0158041136694598
YMR241W	-2.084838501123893
YMR242C	0.6489232420716756
YMR242W-A	1.3323636778705676
YMR243C	0.6489232420716756
YMR244C-A	1.3323636778705676
YMR244W	1.3323636778705676
YMR245W	2.0158041136694598
YMR246W	-2.768278936922785
YMR247C	-0.7179576295261086
YMR247W-A	-0.03451719372721654
YMR250W	0.6489232420716756
YMR251W	0.6489232420716756
YMR251W-A	2.0158041136694598
YMR252C	-0.03451719372721654
YMR253C	-0.03451719372721654
YMR254C	-0.03451719372721654
YMR255W	-0.03451719372721654
YMR256C	0.6489232420716756
YMR257C	-0.03451719372721654
YMR258C	-0.7179576295261086
YMR259C	-0.03451719372721654
YMR261C	0.6489232420716756
YMR262W	-0.03451719372721654
YMR263W	0.6489232420716756
YMR264W	2.699244549468352
YMR265C	-0.7179576295261086
YMR266W	-1.4013980653250009
YMR267W	-1.4013980653250009
YMR269W	-0.03451719372721654
YMR271C	2.0158041136694598
YMR272C	-1.4013980653250009
YMR272W-B	1.6740838957700137
YMR273C	-0.7179576295261086
YMR274C	-0.7179576295261086
YMR275C	-1.4013980653250009
YMR276W	-0.7179576295261086
YMR278W	-0.7179576295261086
YMR279C	-0.7179576295261086
YMR280C	-0.03451719372721654
YMR282C	-0.7179576295261086
YMR283C	
YMR284W	-0.03451719372721654
YMR285C	-0.03451719372721654
YMR286W	-2.084838501123893
YMR287C	-0.7179576295261086
YMR289W	-1.4013980653250009
YMR291W	-1.4013980653250009
YMR292W	-1.4013980653250009
YMR293C	0.6489232420716756
YMR294W	
YMR294W-A	1.3323636778705676
YMR295C	-0.7179576295261086
YMR297W	-0.7179576295261086
YMR299C	-1.4013980653250009
YMR300C	-0.7179576295261086
YMR302C	-0.03451719372721654
YMR303C	-0.03451719372721654
YMR304C-A	-0.03451719372721654
YMR304W	-0.03451719372721654
YMR305C	-2.084838501123893
YMR306C-A	-1.4013980653250009
YMR306W	-0.03451719372721654
YMR307W	0.9906434599711217
YMR310C	-0.03451719372721654
YMR311C	0.6489232420716756
YMR312W	-0.03451719372721654
YMR313C	-0.03451719372721654
YMR315W	-0.03451719372721654
YMR315W-A	-0.03451719372721654
YMR316C-A	-0.7179576295261086
YMR316C-B	-0.7179576295261086
YMR316W	-0.03451719372721654
YMR317W	-0.03451719372721654
YMR318C	-0.03451719372721654
YMR319C	-0.03451719372721654
YMR320W	-0.7179576295261086
YMR322C	0.6489232420716756
YMR326C	0.9906434599711217
