orf	hom | growth (relative abundance in pooled culture) | gamma-irradiation [200 Gy] | Game JC~Brown JM, 2003
YOL084W	-0.008
YOL085C	0.040999999999999995
YOL087C	0.055
YOL088C	-0.061
YOL089C	-0.36700000000000005
YOL090W	0.017
YOL091W	0.02
YOL092W	0.035
YOL093W	-0.255
YOL095C	
YOL096C	0.19699999999999998
YOL098C	-0.075
YOL099C	-0.026000000000000002
YOL100W	-0.247
YOL101C	-0.067
YOL103W	-0.054000000000000006
YOL104C	0.01
YOL105C	0.027000000000000003
YOL106W	0.04
YOL107W	0.039
YOL108C	0.003
YOL109W	0.023
YOL110W	0.062
YOL111C	0.034
YOL112W	0.319
YOL113W	0.21100000000000002
YOL114C	-0.027999999999999997
YOL115W	0.332
YOL116W	0.204
YOL117W	0.11699999999999999
YOL118C	0.031
YOL119C	0.054000000000000006
YOL121C	0.405
YOL122C	0.08800000000000001
YOL124C	0.075
YOL125W	0.013999999999999999
YOL126C	0.057
YOL128C	-0.033
YOL129W	0.006
YOL131W	0.021
YOL132W	0.052000000000000005
YOL136C	0.040999999999999995
YOL137W	-0.044000000000000004
YOL138C	0.059000000000000004
YOL141W	0.04
YOL147C	0.027999999999999997
YOL150C	-0.07
YOL151W	0.027000000000000003
YOL152W	0.026000000000000002
YOL155C	0.011000000000000001
YOL158C	-0.039
YOL159C	-0.16699999999999998
YOL160W	-0.048
YOL162W	0.032
YOL163W	0.23600000000000002
YOR002W	0.091
YOR003W	-0.11800000000000001
YOR005C	-0.032
YOR006C	0.263
YOR007C	-0.113
YOR008C-A	0.154
YOR009W	-0.016
YOR010C	-0.08800000000000001
YOR011W	0.004
YOR012W	-0.006999999999999999
YOR013W	-0.042
YOR014W	0.37
YOR015W	-0.003
YOR016C	-0.20800000000000002
YOR017W	0.03
YOR018W	0.062
YOR019W	0.11900000000000001
YOR021C	0.33
YOR022C	0.273
YOR023C	0.254
YOR024W	0.017
YOR025W	0.12300000000000001
YOR027W	0.11900000000000001
YOR028C	-0.006
YOR029W	0.05
YOR030W	-0.16699999999999998
YOR032C	-0.109
YOR033C	0.175
YOR034C	
YOR036W	0.17600000000000002
YOR037W	0.08
YOR038C	-0.013999999999999999
YOR039W	-0.096
YOR040W	0.039
YOR041C	-0.012
YOR042W	0.002
YOR043W	-0.115
YOR044W	-0.015
YOR045W	-0.061
YOR047C	-0.005
YOR049C	-0.136
YOR050C	-0.11699999999999999
YOR051C	-0.474
YOR052C	0.006999999999999999
YOR053W	-0.057999999999999996
YOR054C	
YOR055W	-0.024
YOR058C	0.016
YOR059C	0.154
YOR061W	0.305
YOR062C	0.10300000000000001
YOR064C	0.264
YOR065W	0.076
YOR066W	-0.228
YOR067C	0.122
YOR068C	0.053
YOR069W	0.051
YOR070C	0.032
YOR071C	0.081
YOR072W	-0.04
YOR076C	0.344
YOR078W	
YOR079C	0.098
YOR081C	0.129
YOR082C	-0.163
YOR083W	-0.252
YOR084W	-0.031
YOR085W	0.327
YOR086C	-0.09
YOR087W	0.021000000000000005
YOR089C	0.067
YOR090C	0.062
YOR091W	-0.397
YOR092W	-0.1
YOR093C	-0.027999999999999997
YOR094W	-0.049
YOR097C	0.003
YOR099W	-0.013999999999999999
YOR100C	0.09
YOR101W	0.185
YOR104W	-0.701
YOR105W	0.156
YOR106W	0.098
YOR107W	0.042
YOR108W	-0.05
YOR109W	0.043
YOR111W	0.032
YOR112W	0.07200000000000001
YOR113W	-0.001
YOR114W	0.076
YOR115C	0.027999999999999997
YOR118W	-0.004
YOR120W	0.002
YOR121C	-0.01
YOR123C	0.145
YOR124C	-0.006
YOR125C	
YOR126C	0.021
YOR127W	0.371
YOR129C	-0.036000000000000004
YOR130C	0.031
YOR131C	0.05
YOR132W	0.036000000000000004
YOR133W	-0.061
YOR134W	-0.076
YOR135C	0.027999999999999997
YOR136W	-0.057
YOR137C	-0.08199999999999999
YOR138C	
YOR139C	
YOR140W	0.16699999999999998
YOR141C	-1.222
YOR142W	0.006
YOR144C	0.071
YOR147W	
YOR150W	-0.133
YOR152C	0.004
YOR154W	0.111
YOR155C	0.042
YOR156C	0.149
YOR158W	
YOR161C	-0.021
YOR162C	-0.054000000000000006
YOR163W	0.01
YOR164C	0.034
YOR165W	0.11699999999999999
YOR166C	0.325
YOR167C	0.45899999999999996
YOR170W	-0.025
YOR171C	0.129
YOR172W	0.055999999999999994
YOR173W	0.19699999999999998
YOR175C	0.03
YOR177C	0.111
YOR178C	-0.064
YOR179C	-0.295
YOR180C	0.091
YOR182C	0.591
YOR183W	0.425
YOR184W	0.01
YOR185C	0.016
YOR186W	-0.061
YOR188W	-0.02
YOR189W	-0.305
YOR190W	0.069
YOR191W	0.21600000000000003
YOR192C	-0.005
YOR193W	0.099
YOR195W	0.16
YOR197W	0.063
YOR198C	
YOR200W	0.11900000000000001
YOR201C	0.4
YOR202W	0.045
YOR205C	0.17300000000000001
YOR208W	0.122
YOR209C	0.43
YOR213C	0.01
YOR214C	0.044000000000000004
YOR215C	0.002
YOR216C	0.003
YOR219C	0.002
YOR220W	-0.069
YOR221C	0.29
YOR222W	-0.01
YOR223W	0.024
YOR225W	0.005
YOR226C	0.034
YOR227W	
YOR228C	0.158
YOR229W	0.11599999999999999
YOR230W	0.013999999999999999
YOR231W	-0.091
YOR233W	0.083
YOR234C	0.349
YOR235W	0.541
YOR237W	0.165
YOR238W	0.47200000000000003
YOR239W	0.38450000000000006
YOR242C	0.16899999999999998
YOR243C	0.511
YOR245C	0.151
YOR246C	0.171
YOR247W	0.184
YOR248W	0.124
YOR251C	0.23600000000000002
YOR252W	0.19
YOR253W	0.207
YOR255W	0.21100000000000002
YOR263C	0.099
YOR264W	0.055999999999999994
YOR265W	0.031
YOR266W	0.081
YOR267C	0.08199999999999999
YOR268C	0.051
YOR269W	0.002
YOR271C	0.03
YOR273C	-0.013999999999999999
YOR274W	0.204
YOR275C	-0.068
YOR276W	0.057999999999999996
YOR277C	0.073
YOR279C	0.147
YOR280C	0.043
YOR283W	0.054000000000000006
YOR284W	0.048
YOR285W	0.182
YOR286W	0.128
YOR288C	0.191
YOR289W	-0.047
YOR290C	0.19699999999999998
YOR292C	-0.162
YOR295W	0.40700000000000003
YOR296W	0.026000000000000002
YOR297C	0.022000000000000002
YOR298C-A	0.031
YOR298W	0.03
YOR299W	0.006
YOR300W	0.027999999999999997
YOR302W	-0.001
YOR303W	0.063
YOR304C-A	0.016
YOR304W	0.038
YOR305W	-0.083
YOR306C	-0.005
YOR307C	-0.12300000000000001
YOR308C	0.22899999999999998
YOR309C	0.368
YOR311C	-0.036000000000000004
YOR313C	0.02
YOR314W	-0.087
YOR315W	-0.141
YOR316C	0.013999999999999999
YOR317W	0.05
YOR318C	-0.039
YOR320C	-0.001
YOR321W	0.011000000000000001
YOR322C	-0.026000000000000002
YOR323C	-0.17600000000000002
YOR324C	-0.063
YOR325W	0.084
YOR327C	-0.069
YOR328W	0.051
YOR330C	0.141
YOR332W	0.05
YOR333C	0.054000000000000006
YOR334W	0.024
YOR337W	0.008
YOR338W	0.10800000000000001
YOR339C	0.322
YOR342C	-0.15
YOR343C	0.013000000000000001
YOR344C	0.10400000000000001
YOR345C	-0.002
YOR346W	-0.201
YOR347C	0.049
YOR348C	0.05
YOR349W	0.535
YOR350C	0.06
YOR351C	-0.024
YOR352W	-0.092
YOR354C	0.013999999999999999
YOR355W	0.062
YOR356W	-0.024
YOR357C	0.04
YOR358W	0.02
YOR359W	0.061
YOR360C	-0.335
YOR363C	0.031
YOR364W	-0.071
YOR365C	0.20800000000000002
YOR366W	-0.019
YOR367W	0.021
YOR368W	-2.249
YOR369C	-0.086
YOR371C	-0.33799999999999997
YOR374W	0.006
YOR375C	-0.017
YOR376W	-0.024
YOR377W	0.063
YOR378W	0.057
YOR379C	-0.002
YOR380W	-0.059000000000000004
YOR381W	0.06
YOR382W	0.012
YOR384W	0.05
YOR385W	0.005
YOR386W	-0.046
YPL001W	0.017
YPL002C	-0.013000000000000001
YPL003W	-0.08199999999999999
YPL004C	-0.011000000000000001
YPL005W	
YPL006W	0.006
YPL008W	-0.665
YPL009C	0.08
YPL013C	-0.07
YPL014W	0.057999999999999996
YPL015C	-0.038
YPL017C	0.006
YPL018W	-0.024
YPL019C	0.077
YPL021W	0.04
YPL022W	-0.449
YPL023C	0.092
YPL025C	0.026000000000000002
YPL026C	0.079
YPL027W	-0.042
YPL030W	-0.195
YPL032C	-0.038
YPL033C	0.025
YPL034W	-0.012
YPL035C	-0.2
YPL036W	0.085
YPL037C	0.002
YPL038W	-0.136
YPL039W	0.009000000000000001
YPL041C	-0.013999999999999999
YPL042C	0.17800000000000002
YPL046C	0.009000000000000001
YPL047W	-0.946
YPL048W	-0.063
YPL049C	-0.243
YPL051W	0.059000000000000004
YPL052W	-0.087
YPL053C	0.031
YPL054W	0.225
YPL055C	-0.6920000000000001
YPL056C	0.111
YPL057C	0.12
YPL058C	0.045
YPL060W	0.035
YPL061W	0.636
YPL062W	0.49
YPL064C	0.099
YPL065W	0.133
YPL066W	0.168
YPL067C	0.12300000000000001
YPL068C	0.2
YPL070W	0.179
YPL071C	0.10400000000000001
YPL072W	0.152
YPL073C	0.067
YPL074W	0.16399999999999998
YPL077C	0.11699999999999999
YPL078C	0.158
YPL079W	0.302
YPL080C	0.47100000000000003
YPL081W	0.13
YPL084W	0.161
YPL086C	0.68
YPL087W	0.016
YPL088W	0.18600000000000003
YPL089C	-0.096
YPL091W	0.037000000000000005
YPL092W	0.018000000000000002
YPL095C	-0.028999999999999998
YPL096W	-0.054000000000000006
YPL098C	0.204
YPL099C	0.033
YPL100W	0.027999999999999997
YPL101W	0.376
YPL102C	0.521
YPL103C	0.055
YPL104W	0.289
YPL105C	-0.012
YPL107W	0.095
YPL108W	0.125
YPL109C	0.040999999999999995
YPL110C	0.111
YPL111W	0.139
YPL112C	0.203
YPL113C	0.129
YPL114W	0.255
YPL115C	0.115
YPL116W	0.198
YPL118W	0.7959999999999999
YPL119C	0.14300000000000002
YPL120W	0.092
YPL121C	0.031
YPL123C	0.004
YPL127C	0.043
YPL130W	0.159
YPL132W	0.26
YPL133C	0.20600000000000002
YPL134C	0.094
YPL135W	0.244
YPL136W	-0.008
YPL137C	-0.12300000000000001
YPL138C	0.198
YPL139C	0.035
YPL140C	0.044000000000000004
YPL141C	0.107
YPL144W	0.027999999999999997
YPL145C	-0.184
YPL147W	-0.009000000000000001
YPL148C	
YPL149W	-0.091
YPL150W	0.040999999999999995
YPL152W	-0.015
YPL154C	0.046
YPL155C	-0.01
YPL156C	-0.02
YPL158C	0.075
YPL159C	0.006
YPL161C	0.529
YPL162C	-0.19699999999999998
YPL163C	-0.025
YPL164C	0.0
YPL165C	0.051
YPL166W	0.051
YPL167C	-0.111
YPL168W	0.036000000000000004
YPL170W	0.057999999999999996
YPL171C	0.06
YPL172C	0.105
YPL174C	0.141
YPL176C	-0.01
YPL177C	0.024
YPL178W	0.08
YPL179W	-0.049
YPL180W	0.168
YPL181W	-0.078
YPL182C	-0.081
YPL183C	0.154
YPL183W-A	
YPL184C	0.049
YPL185W	0.068
YPL186C	0.027000000000000003
YPL187W	0.156
YPL189W	-0.013999999999999999
YPL191C	-0.027999999999999997
YPL192C	0.14400000000000002
YPL194W	-1.902
YPL195W	0.065
YPL196W	0.004
YPL197C	-0.075
YPL198W	0.018000000000000002
YPL199C	0.016
YPL200W	0.013999999999999999
YPL201C	0.028999999999999998
YPL202C	0.131
YPL203W	-0.084
YPL205C	0.24
YPL206C	-0.034
YPL207W	0.027999999999999997
YPL208W	-1.025
YPL212C	0.107
YPL214C	0.653
YPL215W	-0.028999999999999998
YPL216W	-0.11
YPL219W	0.028999999999999998
YPL220W	-0.055999999999999994
YPL221W	-0.009000000000000001
YPL222W	-0.019
YPL223C	-0.044000000000000004
YPL224C	0.05
YPL225W	0.161
YPL226W	0.255
YPL227C	0.084
YPL229W	0.006999999999999999
YPL230W	0.03
YPL232W	0.013999999999999999
YPL236C	-0.07
YPL240C	-0.16
YPL241C	0.29
YPL244C	-0.22399999999999998
YPL245W	-0.044000000000000004
YPL246C	-0.08800000000000001
YPL247C	-0.049
YPL248C	-0.028999999999999998
YPL249C	-0.06
YPL250C	-0.14300000000000002
YPL253C	0.017
YPL256C	0.13699999999999998
YPL257W	0.08
YPL258C	0.124
YPL259C	0.051
YPL261C	0.121
YPL262W	-0.478
YPL263C	-0.008
YPL264C	0.006999999999999999
YPL265W	-0.031
YPL267W	0.025
YPL269W	-0.376
YPL270W	0.147
YPL272C	0.043
YPL273W	0.145
YPL274W	0.42700000000000005
YPR001W	-0.006999999999999999
YPR002W	-0.075
YPR003C	-0.01
YPR004C	0.021
YPR005C	0.033
YPR006C	0.037000000000000005
YPR007C	-0.008
YPR008W	0.037000000000000005
YPR009W	-0.001
YPR011C	-0.040999999999999995
YPR012W	-0.05
YPR013C	-0.027000000000000003
YPR014C	-0.026000000000000002
YPR015C	0.03
YPR017C	0.04
YPR018W	-0.153
YPR020W	-0.036000000000000004
YPR021C	0.057999999999999996
YPR022C	-0.027000000000000003
YPR023C	-0.185
YPR024W	0.23
YPR026W	-0.018000000000000002
YPR027C	0.023
YPR028W	0.025
YPR029C	0.008
YPR030W	0.013999999999999999
YPR031W	0.17600000000000002
YPR032W	-0.011000000000000001
YPR037C	0.036000000000000004
YPR038W	0.046
YPR039W	-0.008
YPR040W	-0.192
YPR042C	0.02
YPR045C	0.057999999999999996
YPR046W	0.035
YPR049C	0.034
YPR050C	0.21600000000000003
YPR051W	0.153
YPR052C	0.04
YPR053C	0.053
YPR054W	0.013000000000000001
YPR057W	0.106
YPR058W	0.138
YPR059C	-0.012
YPR060C	0.11699999999999999
YPR061C	-0.536
YPR062W	0.12300000000000001
YPR063C	0.11599999999999999
YPR064W	0.094
YPR065W	0.163
YPR066W	-0.022000000000000002
YPR068C	-0.285
YPR069C	-0.012
YPR070W	0.10099999999999999
YPR071W	0.076
YPR073C	0.028999999999999998
YPR074C	-0.013000000000000001
YPR075C	-0.033
YPR076W	-0.002
YPR077C	0.061
YPR078C	0.043
YPR079W	-0.012
YPR083W	-0.158
YPR084W	-0.068
YPR087W	0.054000000000000006
YPR089W	0.041
YPR091C	0.002
YPR092W	0.026000000000000002
YPR093C	-0.043
YPR095C	0.051
YPR096C	0.028999999999999998
YPR097W	-0.01
YPR098C	-0.065
YPR106W	0.6509999999999999
YPR109W	-0.05
YPR111W	-0.08
YPR114W	0.059000000000000004
YPR115W	0.071
YPR117W	0.002
YPR118W	0.036000000000000004
YPR119W	-0.25
YPR120C	-0.078
YPR121W	-0.033
YPR122W	-0.106
YPR124W	-0.027999999999999997
YPR126C	0.031
YPR127W	-0.024
YPR128C	0.013000000000000001
YPR129W	0.096
YPR130C	0.042
YPR133W-A	-0.552
YPR138C	-0.042
YPR140W	0.001
YPR145W	0.042
YPR146C	-0.193
YPR147C	-0.009000000000000001
YPR149W	-0.032
YPR150W	-0.001
YPR151C	0.027999999999999997
YPR152C	0.038
YPR153W	0.018000000000000002
YPR154W	-0.16
YPR155C	-0.048
YPR156C	-0.038
YPR157W	-0.017
YPR158W	0.01
YPR160W	0.028999999999999998
YPR164W	0.043
YPR166C	0.26899999999999996
YPR167C	0.054000000000000006
YPR170C	-0.11800000000000001
YPR171W	0.011000000000000001
YPR172W	0.006999999999999999
YPR173C	0.218
YPR174C	-0.079
YPR179C	-0.125
YPR184W	0.08
YPR185W	0.013999999999999999
YPR188C	-0.017
YPR189W	0.19699999999999998
YPR192W	0.013999999999999999
YPR193C	-0.17800000000000002
YPR194C	0.01
YPR195C	0.067
YPR196W	0.016
YPR197C	-0.055999999999999994
YPR198W	-0.052000000000000005
YPR199C	-0.044000000000000004
YPR200C	-0.125
YPR201W	-0.006
