orf	hap a | growth (colony size) | sodium bicarbonate [40 mM] | YPD + G418 [200 ug/ml] | Cao X~Liu B, 2022
YJL022W	0.10691333333333335
YJL024C	0.0752
YJL027C	0.0016799999999999999
YJL028W	-0.06915
YJL029C	-0.31794333333333336
YJL030W	-0.07005333333333334
YJL036W	-0.15241000000000002
YJL037W	0.08347
YJL038C	0.022619999999999998
YJL042W	0.2695933333333333
YJL043W	0.12300333333333334
YJL044C	0.03838333333333333
YJL045W	0.01462
YJL046W	-0.1814
YJL047C	-0.03483666666666666
YJL048C	0.09144333333333332
YJL049W	-0.05230666666666667
YJL051W	-0.01687
YJL053W	-0.002683333333333334
YJL055W	0.14243666666666666
YJL057C	-0.03985333333333333
YJL058C	0.13695333333333334
YJL059W	0.054040000000000005
YJL060W	-0.23439333333333334
YJL062W	0.060643333333333334
YJL064W	-0.19210333333333332
YJL065C	-0.18588000000000002
YJL066C	-0.60266
YJL067W	-0.10712333333333333
YJL068C	-0.014636666666666668
YJL070C	0.23695999999999998
YJL073W	-0.30776000000000003
YJL077C	-0.2199266666666667
YJL078C	-0.5983566666666666
YJL079C	-0.18248666666666669
YJL083W	-0.10685666666666667
YJL084C	-0.43612333333333336
YJL089W	-0.1109
YJL093C	0.22777333333333336
YJL094C	-0.024146666666666664
YJL095W	0.18115
YJL098W	-0.19815333333333332
YJL099W	-0.23355333333333336
YJL100W	0.01753
YJL101C	-0.08049666666666667
YJL103C	-0.18048666666666668
YJL105W	0.08572
YJL106W	0.26454666666666665
YJL107C	-0.25494666666666665
YJL108C	0.13988
YJL110C	-0.10542000000000001
YJL112W	0.0037333333333333363
YJL115W	0.09837666666666667
YJL116C	-0.39624
YJL117W	-0.39572999999999997
YJL120W	0.04220666666666667
YJL121C	0.050460000000000005
YJL122W	0.17813
YJL123C	-0.17314666666666667
YJL124C	-0.07171666666666666
YJL126W	0.060820000000000006
YJL128C	-0.12764
YJL130C	-0.026583333333333337
YJL132W	0.20169666666666666
YJL133W	-0.23464333333333331
YJL134W	-0.18623
YJL135W	-0.21345333333333336
YJL136C	-0.11836666666666666
YJL137C	-0.029596666666666663
YJL138C	0.18244333333333337
YJL139C	0.18905666666666665
YJL141C	-0.01240333333333333
YJL142C	-0.05358333333333334
YJL144W	0.06782666666666666
YJL145W	-0.2125
YJL146W	0.19122000000000003
YJL147C	0.09659333333333332
YJL148W	-0.23854
YJL149W	0.17314666666666667
YJL150W	0.1433
YJL151C	-0.17112333333333332
YJL152W	-0.08483333333333333
YJL153C	-0.18854666666666664
YJL154C	-0.10007666666666666
YJL155C	0.036800000000000006
YJL158C	0.05519666666666667
YJL159W	0.15504
YJL160C	-0.11034999999999999
YJL161W	-0.20790333333333333
YJL162C	0.06136
YJL163C	-0.32122
YJL164C	0.13185333333333332
YJL165C	0.20250666666666664
YJL168C	0.03199
YJL169W	0.19670666666666667
YJL170C	0.21361333333333335
YJL171C	-0.23537
YJL172W	0.17822333333333332
YJL175W	-0.036513333333333335
YJL177W	0.13943
YJL178C	-0.14278333333333335
YJL181W	0.05549333333333334
YJL182C	-0.09494000000000001
YJL183W	-0.008613333333333332
YJL185C	0.05975666666666667
YJL186W	0.00221
YJL187C	-0.009873333333333333
YJL188C	-0.04452999999999999
YJL191W	-0.23405666666666666
YJL192C	0.23521666666666666
YJL193W	-0.020423333333333335
YJL196C	0.02879
YJL197W	-0.0822
YJL198W	0.09277
YJL199C	0.06616333333333334
YJL201W	-0.16316
YJL204C	
YJL205C	0.09528666666666667
YJL206C	0.2837
YJL208C	0.12898
YJL210W	0.002773333333333334
YJL211C	0.061290000000000004
YJL212C	0.018776666666666664
YJL213W	0.09000333333333332
YJL214W	0.07504666666666666
YJL215C	-0.13637333333333332
YJL216C	0.12193
YJL217W	0.055556666666666664
YJL218W	-0.09175333333333334
YJR001W	-0.08134000000000001
YJR003C	-0.10032
YJR005W	-0.033703333333333335
YJR008W	0.10116000000000001
YJR009C	0.029369999999999997
YJR010C-A	0.13288999999999998
YJR010W	0.06044666666666667
YJR011C	0.31188666666666665
YJR014W	0.31124
YJR015W	0.16680333333333333
YJR019C	-0.07780666666666666
YJR020W	-0.11794
YJR021C	-0.13186
YJR024C	0.10124333333333334
YJR025C	0.037
YJR030C	-0.21765
YJR031C	0.24798666666666666
YJR032W	0.10104333333333333
YJR033C	0.13156333333333334
YJR035W	0.20985666666666666
YJR036C	-0.2655266666666667
YJR037W	-0.16093
YJR038C	0.21334333333333333
YJR039W	-0.06534000000000001
YJR040W	0.10758666666666666
YJR043C	-0.2553166666666667
YJR044C	0.058063333333333335
YJR047C	0.038693333333333337
YJR048W	0.15608999999999998
YJR050W	0.2800666666666667
YJR051W	0.28770333333333337
YJR052W	0.03643333333333334
YJR053W	0.09176000000000001
YJR054W	-0.20674333333333336
YJR058C	-0.18204
YJR059W	-0.07479000000000001
YJR060W	-0.029033333333333338
YJR061W	-0.20759333333333338
YJR062C	0.18650333333333335
YJR066W	0.025819999999999996
YJR069C	0.029670000000000002
YJR070C	-0.09195666666666664
YJR074W	-0.14174
YJR075W	-0.08843666666666666
YJR077C	-0.23929666666666663
YJR078W	-0.07196666666666666
YJR079W	0.2214533333333333
YJR080C	0.10983
YJR082C	0.15947
YJR083C	-0.15659
YJR084W	-0.04245000000000001
YJR087W	0.13298333333333334
YJR088C	-0.09066
YJR090C	-0.011349999999999999
YJR091C	0.10893333333333333
YJR092W	-0.28009
YJR094C	-0.004463333333333333
YJR094W-A	-0.2799733333333333
YJR095W	0.03249666666666667
YJR096W	0.07875
YJR097W	0.13657
YJR098C	0.046996666666666666
YJR099W	-0.07975333333333333
YJR100C	-0.03428666666666667
YJR103W	-0.07450000000000001
YJR106W	-0.09549666666666667
YJR107W	-0.13019333333333333
YJR108W	0.13027999999999998
YJR110W	0.06019333333333333
YJR111C	0.14783000000000002
YJR115W	0.12233333333333334
YJR116W	0.13894666666666666
YJR117W	-0.1104
YJR118C	-0.2746766666666667
YJR119C	-0.07720333333333333
YJR120W	-0.17021333333333333
YJR124C	-0.028830000000000005
YJR125C	0.06495
YJR126C	0.001376666666666665
YJR127C	-0.021960000000000004
YJR128W	0.05594
YJR129C	0.03114
YJR130C	0.21847333333333338
YJR131W	0.18658
YJR133W	0.2906566666666667
YJR134C	0.22973333333333334
YJR135C	-0.08393666666666666
YJR137C	0.14991666666666667
YJR139C	-0.12401333333333332
YJR140C	0.13702
YJR142W	0.14073000000000002
YJR146W	-0.036313333333333336
YJR147W	0.01605
YJR148W	0.02036
YJR149W	-0.23693666666666666
YJR150C	0.02469
YJR152W	-0.09102333333333333
YJR153W	-0.15788333333333335
YJR154W	-0.17254
YKL001C	-0.19736333333333334
YKL005C	0.020783333333333334
YKL006W	0.15477
YKL007W	-0.21296000000000004
YKL008C	-0.01104
YKL009W	0.13083666666666666
YKL010C	0.12877666666666668
YKL015W	-0.22638
YKL017C	-0.010016666666666667
YKL020C	0.09069666666666666
YKL023W	0.09238333333333333
YKL025C	-0.10068333333333335
YKL026C	-0.020156666666666666
YKL027W	0.09179
YKL029C	0.09941333333333334
YKL030W	-0.09510333333333333
YKL031W	-0.29008
YKL032C	-0.31122
YKL033W-A	-0.09569
YKL034W	0.2921766666666667
YKL037W	-0.39387
YKL038W	-0.10860333333333334
YKL039W	-0.2325
YKL040C	-0.15503999999999998
YKL041W	-0.29139
YKL043W	-0.011163333333333332
YKL044W	-0.04255333333333333
YKL046C	0.10980666666666665
YKL047W	-0.1811666666666667
YKL048C	0.19274999999999998
YKL050C	0.048146666666666664
YKL051W	-0.024179999999999997
YKL053C-A	0.06179333333333333
YKL053W	0.062450000000000006
YKL055C	0.059906666666666664
YKL056C	0.10982333333333333
YKL061W	0.0092
YKL062W	0.24551
YKL063C	0.05348666666666666
YKL064W	0.11135333333333335
YKL065C	-0.13466333333333333
YKL066W	-0.08469333333333333
YKL067W	-0.23930666666666667
YKL068W	0.15756333333333333
YKL069W	-0.06619
YKL070W	0.09241333333333333
YKL071W	0.005029999999999999
YKL072W	-0.21239333333333332
YKL073W	-0.2607966666666666
YKL074C	-0.012103333333333332
YKL075C	-0.03924
YKL076C	0.14641333333333334
YKL077W	-0.17893000000000003
YKL079W	-0.29922999999999994
YKL081W	0.09821999999999999
YKL084W	0.012689999999999998
YKL085W	-0.25593333333333335
YKL086W	0.13052666666666665
YKL087C	-0.14153666666666667
YKL090W	0.003999999999999999
YKL091C	0.11908666666666667
YKL092C	-0.09544333333333332
YKL093W	0.08605333333333333
YKL094W	-0.10809
YKL096W	0.0030033333333333335
YKL096W-A	0.17793333333333336
YKL097C	-0.13727999999999999
YKL098W	-0.30863
YKL100C	-0.20078333333333334
YKL101W	-0.18886
YKL102C	-0.22070333333333333
YKL103C	-0.004026666666666667
YKL105C	-0.04829
YKL106W	-0.12513333333333332
YKL107W	0.27347000000000005
YKL109W	-0.2697
YKL110C	0.20063333333333333
YKL113C	0.2964466666666667
YKL114C	0.33588666666666667
YKL115C	0.2980666666666667
YKL116C	0.24200666666666668
YKL117W	-0.16429000000000002
YKL120W	0.11824333333333333
YKL121W	-0.10448
YKL123W	-0.24880999999999998
YKL124W	0.13040333333333332
YKL127W	0.08591
YKL128C	-0.07489666666666667
YKL129C	0.18772333333333333
YKL130C	0.11937333333333333
YKL131W	0.028126666666666664
YKL132C	-0.20817333333333332
YKL133C	-0.07150666666666668
YKL136W	-0.25482
YKL137W	0.012429999999999997
YKL139W	-0.016203333333333333
YKL140W	0.024053333333333333
YKL142W	0.10280666666666667
YKL146W	0.13281
YKL147C	0.15075666666666668
YKL148C	-0.05008666666666667
YKL149C	0.2401766666666667
YKL150W	-0.04122
YKL151C	0.22055666666666665
YKL156W	0.3847766666666667
YKL157W	0.08654666666666666
YKL159C	0.12490333333333332
YKL160W	-0.12653666666666666
YKL161C	0.09134333333333333
YKL162C	0.015046666666666667
YKL163W	-0.0774
YKL164C	-0.19061000000000003
YKL166C	-0.11111333333333333
YKL167C	0.05734333333333333
YKL168C	-0.28407
YKL171W	0.13258666666666666
YKL174C	0.055316666666666674
YKL175W	-0.06834333333333333
YKL176C	0.13973666666666665
YKL177W	-0.20177666666666663
YKL178C	0.12746666666666667
YKL179C	0.01206666666666667
YKL183W	-0.08148
YKL184W	-0.12396333333333333
YKL185W	0.11477666666666668
YKL187C	0.07149666666666667
YKL188C	-0.22055666666666665
YKL190W	-0.5509
YKL191W	0.01932666666666667
YKL197C	0.09249
YKL198C	0.011128333333333332
YKL201C	-0.09855833333333335
YKL202W	-0.04409
YKL205W	-0.018166666666666664
YKL206C	-0.13490333333333335
YKL207W	0.04142
YKL208W	-0.05504
YKL211C	-0.12251666666666666
YKL212W	0.07726999999999999
YKL213C	-0.20019
YKL214C	-0.004386666666666667
YKL215C	0.20925000000000002
YKL216W	0.06225666666666666
YKL217W	0.11372
YKL218C	0.24929333333333334
YKL220C	-0.03106333333333333
YKL221W	0.009700000000000002
YKL222C	0.011243333333333333
YKR003W	0.011159999999999998
YKR005C	-0.22197
YKR007W	-0.011049999999999999
YKR009C	0.06155666666666667
YKR010C	-0.060950000000000004
YKR011C	0.07014333333333332
YKR012C	0.08669
YKR013W	-0.15865666666666664
YKR014C	0.15592666666666666
YKR015C	0.08639333333333332
YKR016W	-0.062463333333333336
YKR017C	-0.13918333333333335
YKR018C	-0.030193333333333332
YKR019C	0.08796999999999999
YKR020W	-0.4749733333333333
YKR021W	0.04548666666666667
YKR023W	0.24611666666666668
YKR024C	-0.08858333333333335
YKR026C	0.08493666666666666
YKR027W	0.11231000000000001
YKR028W	0.11042333333333333
YKR029C	0.05492333333333333
YKR030W	0.08249000000000001
YKR031C	0.05617666666666666
YKR032W	0.04394000000000001
YKR033C	0.08974
YKR034W	0.033549999999999996
YKR035C	-0.2484833333333333
YKR035W-A	-0.29653999999999997
YKR036C	0.17027333333333336
YKR039W	0.18767333333333336
YKR040C	0.22881666666666667
YKR041W	-0.09514
YKR042W	0.07739
YKR043C	0.35255
YKR044W	0.19926333333333335
YKR045C	-0.00851
YKR046C	0.11973666666666667
YKR047W	-0.13413333333333333
YKR048C	-0.19288666666666665
YKR049C	0.01914333333333333
YKR050W	0.06099000000000001
YKR051W	0.012630000000000002
YKR052C	0.14101
YKR053C	-0.09723333333333334
YKR054C	-0.09051666666666665
YKR055W	-0.3387533333333333
YKR056W	-0.11149666666666667
YKR057W	-0.007556666666666666
YKR058W	0.11176333333333333
YKR059W	0.08683666666666667
YKR060W	0.12875666666666666
YKR061W	0.10513
YKR064W	0.2568933333333333
YKR065C	0.07239333333333332
YKR066C	0.06733666666666667
YKR067W	-0.26087333333333335
YKR069W	-0.017796666666666665
YKR070W	0.005823333333333334
YKR072C	-0.17894333333333332
YKR074W	-0.04122
YKR076W	0.2116733333333333
YKR077W	0.19933333333333333
YKR078W	-0.10191666666666666
YKR080W	0.002113333333333333
YKR082W	-0.3296533333333333
YKR084C	0.04152333333333333
YKR087C	-0.22555
YKR088C	0.10115999999999999
YKR089C	0.15644666666666665
YKR090W	-0.10795333333333333
YKR091W	0.04368666666666667
YKR092C	-0.09890666666666666
YKR093W	0.09324333333333333
YKR094C	-0.03735666666666667
YKR095W	0.09953666666666666
YKR096W	0.007226666666666667
YKR097W	-0.0018733333333333328
YKR098C	0.04506666666666667
YKR099W	0.16265
YKR100C	-0.28236666666666665
YKR102W	-0.020293333333333333
YKR103W	0.09865333333333333
YKR104W	0.3390933333333333
YKR105C	-0.10381333333333333
YKR106W	0.21312666666666666
YLL001W	-0.23123666666666667
YLL002W	0.07848666666666666
YLL005C	0.15370666666666666
YLL006W	-0.11594666666666668
YLL010C	0.17788
YLL012W	-0.02884
YLL013C	0.2725366666666667
YLL014W	-0.12692333333333333
YLL015W	0.10343000000000001
YLL019C	0.04440333333333333
YLL020C	-0.20434
YLL021W	-0.2616966666666667
YLL023C	0.04537666666666667
YLL024C	0.13325666666666666
YLL025W	0.08068333333333333
YLL026W	-0.10550666666666668
YLL028W	-0.3771366666666667
YLL029W	-0.21302333333333334
YLL032C	-0.18279
YLL038C	0.12097333333333332
YLL039C	-0.18081666666666665
YLL040C	-0.030656666666666665
YLL041C	-0.10028
YLL042C	0.18186
YLL043W	0.0
YLL044W	0.11550666666666669
YLL045C	-0.1888466666666667
YLL046C	0.22582666666666665
YLL047W	0.13165
YLL048C	-0.13518333333333332
YLL049W	0.24243666666666666
YLL051C	-0.06262666666666666
YLL052C	0.31146666666666667
YLL053C	0.19163
YLL054C	0.04257666666666667
YLL055W	0.05357666666666666
YLL056C	-0.19730666666666666
YLL057C	0.0
YLL058W	-0.21202333333333334
YLL059C	0.11428
YLL060C	-0.12263
YLL061W	-0.03051
YLL062C	-0.015756666666666665
YLL063C	-0.007670000000000001
YLR001C	0.4267266666666667
YLR003C	0.29702
YLR004C	-0.14230666666666666
YLR006C	0.05783666666666667
YLR011W	-0.15516333333333332
YLR012C	0.1216
YLR013W	-0.10197666666666666
YLR014C	0.10049666666666666
YLR015W	0.10986333333333333
YLR016C	0.10878333333333334
YLR017W	-0.04401333333333333
YLR018C	-0.12048999999999999
YLR019W	-0.08191333333333334
YLR020C	0.085
YLR021W	0.19115333333333337
YLR023C	-0.11343666666666667
YLR024C	-0.12995333333333334
YLR028C	-0.24033333333333332
YLR030W	0.05025666666666667
YLR031W	-0.10620666666666667
YLR032W	0.07408333333333333
YLR034C	0.13386
YLR035C	0.02361666666666667
YLR036C	0.27296000000000004
YLR037C	0.14589333333333335
YLR038C	-0.08883666666666667
YLR039C	0.19347999999999999
YLR040C	0.26747000000000004
YLR041W	0.051410000000000004
YLR042C	0.11792333333333334
YLR043C	-0.06611666666666667
YLR044C	0.016589999999999997
YLR046C	-0.04476333333333333
YLR047C	-0.062183333333333334
YLR048W	0.04665
YLR049C	-0.019143333333333335
YLR050C	-0.026193333333333332
YLR053C	0.05292666666666667
YLR054C	0.21401000000000003
YLR056W	0.0
YLR057W	-0.024663333333333332
YLR058C	-0.12030333333333332
YLR059C	0.21942666666666666
YLR061W	0.24
YLR062C	0.24620666666666668
YLR063W	-0.05814
YLR064W	0.33522
YLR065C	-0.16417666666666667
YLR070C	-0.20320666666666667
YLR072W	0.11192666666666667
YLR073C	0.04904
YLR077W	-0.11921000000000002
YLR079W	-0.14549
YLR080W	0.13936666666666667
YLR081W	0.09822666666666667
YLR082C	-0.011636666666666665
YLR083C	-0.23453999999999997
YLR084C	-0.10874333333333334
YLR085C	0.023786666666666668
YLR087C	-0.16827333333333336
YLR089C	-0.26940000000000003
YLR090W	-0.23240666666666668
YLR092W	-0.07492666666666666
YLR093C	-0.06408000000000001
YLR094C	-0.05101666666666666
YLR095C	0.22129
YLR096W	0.02385
YLR097C	-0.10878333333333334
YLR098C	0.11358333333333333
YLR099C	0.07622666666666666
YLR102C	0.12191
YLR104W	-0.12751666666666664
YLR107W	0.3073166666666667
YLR108C	0.04888
YLR109W	-0.05093
YLR110C	-0.16504
YLR111W	-0.16196999999999998
YLR112W	-0.11740333333333335
YLR113W	0.3035566666666667
YLR114C	0.10078666666666668
YLR118C	0.09115999999999998
YLR119W	-0.10327333333333334
YLR120C	-0.15743666666666667
YLR121C	0.12278333333333336
YLR122C	-0.06047333333333333
YLR123C	0.18849666666666667
YLR124W	-0.10788666666666667
YLR125W	0.09139000000000001
YLR126C	0.17041333333333333
YLR128W	-0.03591666666666667
YLR130C	-0.005056666666666667
YLR131C	-0.09629
YLR133W	-0.16376333333333334
YLR134W	0.3148666666666667
YLR135W	0.17772
YLR136C	0.13434666666666664
YLR137W	-0.19633333333333333
YLR138W	-0.2079766666666667
YLR142W	-0.21285999999999997
YLR143W	0.1598166666666667
YLR144C	-0.08337
YLR146C	0.39771333333333336
YLR149C	0.24146666666666664
YLR150W	0.07829666666666667
YLR151C	0.09614
YLR152C	0.12358333333333334
YLR154C	0.3244033333333333
YLR164W	-0.08428333333333334
YLR165C	-0.11737000000000002
YLR168C	-0.09473999999999999
YLR169W	-0.17368333333333333
YLR170C	-0.15391
YLR171W	-0.21692333333333336
YLR172C	-0.09333333333333334
YLR173W	-0.08087000000000001
YLR174W	-0.12598
YLR176C	-0.06878666666666666
YLR177W	0.1543766666666667
YLR178C	0.2288133333333333
YLR179C	-0.04757999999999999
YLR180W	0.28240666666666664
YLR181C	-0.16621666666666668
YLR182W	-0.31165000000000004
YLR183C	-0.09136666666666667
YLR184W	-0.024346666666666666
YLR185W	0.18341
YLR187W	-0.07684333333333333
YLR188W	-0.07712999999999999
YLR189C	0.16820666666666664
YLR190W	0.11027333333333333
YLR191W	-0.022640000000000004
YLR192C	-0.14203
YLR193C	-0.11183
YLR194C	0.15080333333333334
YLR199C	-0.36294
YLR200W	-0.14461333333333334
YLR205C	-0.06291666666666666
YLR206W	0.12957
YLR207W	0.06392
YLR209C	-0.04818666666666666
YLR210W	-0.07132
YLR211C	-0.051736666666666674
YLR213C	0.09261666666666668
YLR214W	-0.0003299999999999993
YLR216C	0.006383333333333334
YLR217W	-0.10044333333333333
YLR218C	-0.22651999999999997
YLR219W	0.14201
YLR220W	-0.14769000000000002
YLR221C	-0.042929999999999996
YLR224W	0.4590433333333333
YLR225C	0.026703333333333332
YLR227C	-0.08264666666666666
YLR228C	-0.11710333333333334
YLR231C	-0.18505000000000002
YLR232W	-0.13488
YLR233C	-0.11292333333333333
YLR234W	0.10814666666666665
YLR235C	-0.023463333333333336
YLR236C	-0.18692666666666666
YLR237W	0.31352
YLR238W	-0.04386
YLR239C	-0.020556666666666668
YLR241W	-0.015899999999999997
YLR242C	-0.05595
YLR246W	0.13821333333333333
YLR247C	-0.05018333333333334
YLR248W	0.15455333333333332
YLR250W	-0.09834333333333334
YLR251W	0.15680666666666668
YLR252W	-0.15377
YLR253W	-0.16031
YLR254C	0.029116666666666666
YLR255C	0.2812266666666667
YLR257W	0.14012
YLR258W	0.23368666666666668
YLR261C	0.1594266666666667
YLR262C	0.10039333333333333
YLR262C-A	0.2318
YLR263W	0.18777333333333335
YLR264W	-0.40088999999999997
YLR265C	0.20137999999999998
YLR266C	0.12844333333333333
YLR267W	-0.2255366666666667
YLR268W	-0.18689333333333333
YLR269C	-0.11126333333333334
YLR271W	0.166
YLR273C	0.17666666666666667
YLR278C	-0.20890333333333333
YLR279W	0.15982666666666667
YLR280C	0.04451333333333333
YLR281C	0.04919333333333333
YLR282C	-0.17438333333333333
YLR283W	0.12096666666666667
YLR284C	0.13451
YLR285W	-0.13969666666666666
YLR286C	-0.020603333333333335
YLR287C	0.10586333333333332
YLR287C-A	0.1363
YLR289W	-0.21047333333333332
YLR290C	0.27355999999999997
YLR292C	-0.03932333333333333
YLR294C	-0.21642999999999998
YLR296W	-0.2003366666666667
YLR297W	-0.13417666666666667
YLR299W	-0.05290666666666668
YLR300W	-0.03990333333333333
YLR303W	-0.08817333333333333
YLR306W	0.10920666666666667
YLR307W	0.15488333333333332
YLR308W	0.03385
YLR309C	0.18504
YLR311C	0.21261
YLR312C	-0.10036666666666667
YLR313C	-0.32802
YLR315W	-0.27487
YLR318W	0.04504
YLR319C	0.020073333333333335
YLR320W	-0.16688666666666666
YLR324W	0.10799000000000002
YLR325C	0.16592666666666667
YLR326W	0.27563
YLR327C	-0.17103333333333334
YLR328W	-0.1344766666666667
YLR329W	-0.08964666666666665
YLR330W	-0.31575333333333333
YLR332W	-0.041420000000000005
YLR333C	0.14682666666666666
YLR334C	0.2837133333333333
YLR335W	0.3694866666666667
YLR337C	-0.2735
YLR341W	0.021209999999999996
YLR342W	-0.15373
YLR343W	0.24639333333333335
YLR344W	0.2178433333333333
YLR345W	-0.06482
YLR346C	0.13052
YLR348C	0.05686
YLR349W	0.030456666666666663
YLR350W	-0.09953000000000001
YLR351C	-0.07355
YLR352W	-0.04298333333333334
YLR353W	0.3893766666666667
YLR354C	-0.023096666666666665
YLR356W	-0.038226666666666666
YLR360W	0.005890000000000002
YLR361C	0.15638333333333332
YLR363C	-0.057056666666666665
YLR364W	-0.11957
YLR365W	0.011866666666666666
YLR366W	-0.17388666666666666
YLR367W	0.2811333333333333
YLR368W	0.13426000000000002
YLR370C	-0.18087
YLR371W	-0.23553000000000002
YLR372W	-0.04735
YLR373C	0.04293333333333333
YLR374C	-0.06754
YLR375W	-0.24456999999999998
YLR376C	0.09818333333333333
YLR377C	-0.24584999999999999
YLR380W	0.10276666666666667
YLR381W	-0.16881333333333334
YLR384C	0.22504
YLR385C	0.21375333333333332
YLR386W	-0.14037
YLR387C	-0.09382666666666667
YLR388W	-0.11212666666666667
YLR389C	-0.2862533333333333
YLR390W	0.11503333333333333
YLR390W-A	-0.013164999999999998
YLR392C	0.17156000000000002
YLR393W	-0.030209999999999997
YLR394W	0.12778333333333333
YLR395C	0.22589
YLR398C	-0.11399333333333334
YLR400W	0.26598000000000005
YLR401C	0.09554666666666667
YLR402W	0.1327
YLR404W	0.26715333333333335
YLR405W	0.05518
YLR406C	-0.014159999999999997
YLR407W	-0.18741666666666668
YLR408C	-0.23838
YLR410W	-0.2520533333333333
YLR412W	-0.07125333333333335
YLR413W	0.2957033333333333
YLR414C	-0.12976333333333334
YLR415C	0.08947666666666666
YLR416C	-0.21512333333333333
YLR418C	-0.3204633333333333
YLR420W	0.08566
YLR421C	-0.16365666666666667
YLR422W	-0.11278666666666666
YLR423C	-0.16094333333333333
YLR426W	-0.046466666666666656
YLR427W	0.24411666666666668
YLR428C	0.17438333333333333
YLR429W	0.11011666666666668
YLR431C	0.10061666666666667
YLR432W	0.04634
YLR433C	-0.22706
YLR434C	-0.16566999999999998
YLR435W	-0.007456666666666667
YLR436C	-0.1251
YLR437C	-0.2973033333333333
YLR438W	-0.24139
YLR441C	0.24383
YLR443W	-0.013916666666666667
YLR444C	-0.19586666666666663
YLR445W	-0.03352666666666667
YLR446W	0.06107666666666666
YLR448W	0.07521666666666667
YLR449W	-0.049499999999999995
YLR450W	0.15005000000000002
YLR451W	0.18955666666666668
YLR452C	0.06641999999999999
YLR453C	0.038090000000000006
YLR454W	0.16540333333333332
YLR455W	0.13631000000000001
YLR456W	0.11739666666666666
YLR460C	0.11123666666666666
YLR461W	0.15901
YML001W	-0.27153333333333335
YML002W	-0.15297333333333332
YML003W	-0.05806666666666666
YML004C	-0.04577333333333333
YML005W	-0.006523333333333335
YML006C	0.20016333333333333
YML007W	-0.15031666666666665
YML008C	-0.12239
YML009C	0.06651666666666667
YML009C-A	-0.07585
YML011C	-0.031876666666666664
YML012W	-0.21544666666666668
YML013W	-0.08029666666666667
YML016C	0.08871
YML017W	-0.012626666666666668
YML018C	-0.22482333333333335
YML019W	-0.008166666666666664
YML020W	-0.06912333333333333
YML021C	0.21408666666666668
YML026C	0.08774666666666668
YML027W	0.24269333333333332
YML028W	0.16680333333333333
YML029W	-0.10257333333333334
YML030W	-0.010823333333333332
YML032C	0.16857333333333333
YML034C-A	-0.14619666666666667
YML034W	-0.11351166666666668
YML035C	-0.13527
YML037C	-0.05278666666666667
YML041C	0.10561
YML042W	0.17882333333333333
YML047C	0.11732333333333334
YML047W-A	-0.23595000000000002
YML048W	-0.010203333333333333
YML050W	0.13857333333333333
YML051W	0.043089999999999996
YML052W	0.2712733333333333
YML053C	0.1272
YML054C	0.04803666666666667
YML055W	-0.13265
YML056C	0.1863233333333333
YML057C-A	-0.23418999999999998
YML057W	0.08397333333333334
YML058W	-0.1906933333333333
YML059C	-0.09824
YML060W	0.14878333333333335
YML063W	0.27661
YML066C	0.12229666666666666
YML067C	-0.23614999999999997
YML068W	0.10137666666666667
YML070W	0.11326333333333333
YML071C	-0.014693333333333334
YML072C	0.08274
YML074C	-0.09993666666666667
YML075C	0.09389666666666667
YML076C	0.03089
YML081C-A	-0.22441666666666668
YML090W	-0.22135000000000002
YML095C	0.025013333333333332
YML096W	-0.05565333333333333
YML097C	-0.20675
YML099C	-0.08643666666666668
YML100W	0.04630666666666666
YML100W-A	-0.15405666666666665
YML101C	0.045360000000000004
YML101C-A	-0.20012
YML102W	0.23584333333333332
YML103C	-0.058303333333333325
YML104C	0.10291333333333334
YML106W	0.06172
YML107C	0.011820000000000002
YML108W	-0.10820666666666667
YML109W	-0.125
YML111W	-0.11954666666666665
YML112W	-0.3151
YML113W	0.20803333333333332
YML116W	0.07626333333333334
YML116W-A	0.08800333333333332
YML117W	-0.17589333333333335
YML118W	-0.16560666666666665
YML119W	-0.05971333333333334
YML120C	-0.09332666666666667
YML121W	0.17177333333333333
YML122C	-0.04584
YML123C	0.02144333333333333
YML124C	0.13347333333333333
YML128C	0.14325333333333334
YML129C	-0.046610000000000006
YML131W	-0.03928333333333334
YMR002W	0.2360966666666667
YMR003W	-0.09920666666666667
YMR004W	0.11077
YMR006C	-0.14187333333333332
YMR007W	-0.09696666666666666
YMR008C	-0.14440333333333336
YMR009W	-0.11512666666666667
YMR010W	-0.06192333333333333
YMR011W	-0.17821333333333333
YMR012W	-0.07676000000000001
YMR015C	0.24502333333333334
YMR016C	0.1917966666666667
YMR017W	-0.02437333333333333
YMR018W	-0.13097
YMR019W	-0.07781333333333333
YMR020W	-0.16838666666666668
YMR021C	-0.17595666666666668
YMR022W	-0.14787333333333333
YMR023C	-0.09283000000000001
YMR025W	-0.028609999999999997
YMR026C	-0.07519
YMR027W	-0.09700333333333333
YMR029C	-0.029083333333333333
YMR030W	-0.23456333333333335
YMR031C	-0.18222666666666668
YMR031W-A	-0.4762033333333333
YMR034C	-0.010879999999999999
YMR035W	0.12738
YMR036C	-0.14372
YMR037C	0.07997
YMR039C	0.0026866666666666705
YMR040W	0.19153
YMR041C	0.0062966666666666666
YMR042W	-0.15056333333333335
YMR044W	0.048206666666666675
YMR048W	-0.03611333333333333
YMR052C-A	-0.13106
YMR052W	0.09038666666666666
YMR053C	0.09285666666666666
YMR054W	0.02340666666666667
