ORF	hom | cell size | standard [standard] | Zhang J~Schneider BL, 2002	het | cell size | standard [standard] | Zhang J~Schneider BL, 2002
YBR090C-A	NaN	49.843
YBR092C	50.534	NaN
YBR093C	49.942	NaN
YBR094W	48.480	NaN
YBR098W	51.331	NaN
YBR099C	48.384	NaN
YBR101C	53.912	NaN
YBR103W	48.352	NaN
YBR104W	48.448	NaN
YBR105C	47.364	NaN
YBR106W	61.979	NaN
YBR107C	49.224	NaN
YBR108W	46.202	NaN
YBR113W	47.206	NaN
YBR114W	47.904	NaN
YBR116C	47.396	NaN
YBR119W	61.375	NaN
YBR120C	48.320	NaN
YBR126C	47.269	NaN
YBR127C	47.808	NaN
YBR128C	47.808	NaN
YBR129C	42.507	NaN
YBR130C	45.336	NaN
YBR133C	50.865	NaN
YBR134W	70.771	NaN
YBR137W	45.582	NaN
YBR138C	41.659	NaN
YBR139W	45.582	NaN
YBR141C	43.307	NaN
YBR144C	43.486	NaN
YBR145W	44.269	NaN
YBR146W	45.213	NaN
YBR147W	47.618	NaN
YBR148W	41.921	NaN
YBR149W	49.484	NaN
YBR151W	47.174	NaN
YBR156C	46.327	NaN
YBR157C	51.398	NaN
YBR158W	48.320	NaN
YBR159W	48.609	NaN
YBR161W	42.625	NaN
YBR162C	32.861	NaN
YBR162W-A	50.799	NaN
YBR164C	45.552	NaN
YBR170C	48.032	NaN
YBR172C	48.384	NaN
YDL001W	49.126	NaN
YDL002C	53.808	NaN
YDL006W	41.804	NaN
YDL009C	47.840	NaN
YDL010W	48.577	NaN
YDL011C	49.386	NaN
YDL012C	48.416	NaN
YDL013W	61.190	NaN
YDL018C	45.923	NaN
YDL020C	46.452	NaN
YDL021W	64.085	NaN
YDL022W	49.549	NaN
YDL023C	39.770	NaN
YDL024C	47.522	NaN
YDL025C	52.577	NaN
YDL026W	50.534	NaN
YDL027C	49.191	NaN
YDL032W	36.219	NaN
YDL033C	50.139	NaN
YDL035C	51.331	NaN
YDL037C	53.774	NaN
YDL040C	47.968	NaN
YDL041W	46.608	NaN
YDL046W	49.647	NaN
YDL048C	52.002	NaN
YDL049C	47.491	NaN
YDL050C	50.534	NaN
YDL052C	52.781	NaN
YDL054C	50.733	NaN
YDL059C	49.942	NaN
YDL062W	43.606	NaN
YDL063C	51.031	NaN
YDL065C	51.834	NaN
YDL066W	81.535	NaN
YDL070W	52.340	NaN
YDL071C	51.198	NaN
YDL072C	42.419	NaN
YDL073W	50.666	NaN
YDL075W	72.229	NaN
YDL076C	58.414	NaN
YDL077C	55.515	NaN
YDL078C	49.094	NaN
YDL079C	48.803	NaN
YDL080C	51.834	NaN
YDL081C	43.816	NaN
YDL082W	54.223	NaN
YDL083C	50.600	NaN
YDL085W	49.974	NaN
YDL086W	53.602	NaN
YDL088C	45.305	NaN
YDL089W	48.288	NaN
YDL090C	34.449	NaN
YDL091C	46.016	NaN
YDL093W	47.491	NaN
YDL094C	41.340	NaN
YDL095W	47.174	NaN
YDR438W	44.938	NaN
YDR439W	53.533	NaN
YDR440W	50.270	NaN
YDR441C	48.932	NaN
YDR442W	61.337	NaN
YDR443C	59.402	NaN
YDR446W	45.336	NaN
YDR447C	44.238	NaN
YDR448W	63.506	NaN
YDR450W	40.593	NaN
YDR451C	48.384	NaN
YDR452W	51.700	NaN
YDR453C	48.352	NaN
YDR455C	46.109	NaN
YDR456W	49.256	NaN
YDR457W	37.505	NaN
YDR458C	54.779	NaN
YDR459C	44.938	NaN
YDR463W	52.577	NaN
YDR465C	46.296	NaN
YDR466W	50.073	NaN
YDR467C	50.865	NaN
YDR469W	48.352	NaN
YDR470C	49.386	NaN
YDR471W	46.671	NaN
YDR474C	NaN	53.499
YDR476C	59.292	NaN
YDR479C	47.174	NaN
YDR480W	52.070	NaN
YDR481C	52.205	NaN
YDR482C	52.408	NaN
YDR485C	53.430	NaN
YDR488C	61.714	NaN
YDR490C	46.047	NaN
YDR491C	47.968	NaN
YDR492W	53.122	NaN
YDR494W	56.863	NaN
YDR495C	59.439	NaN
YDR496C	56.827	NaN
YDR497C	49.680	NaN
YDR501W	53.430	NaN
YDR503C	50.106	NaN
YDR504C	48.416	NaN
YDR505C	55.164	NaN
YDR506C	46.546	NaN
YDR507C	38.903	NaN
YDR508C	50.106	NaN
YDR509W	47.332	NaN
YDR511W	50.633	NaN
YDR512C	45.107	NaN
YDR513W	49.094	NaN
YDR514C	49.451	NaN
YDR516C	32.360	NaN
YDR517W	44.693	NaN
YDR519W	54.814	NaN
YDR520C	49.094	NaN
YDR522C	49.516	NaN
YDR524C	48.770	NaN
YDR525W	47.301	NaN
YDR528W	49.224	NaN
YDR530C	47.427	NaN
YDR533C	37.153	NaN
YDR534C	56.827	NaN
YGL101W	52.103	NaN
YGL104C	52.611	NaN
YGL105W	60.476	NaN
YGL108C	48.609	NaN
YGL109W	49.126	NaN
YGL110C	54.431	NaN
YGL114W	48.835	NaN
YGL115W	58.742	NaN
YGL117W	46.608	NaN
YGL118C	52.849	NaN
YGL121C	51.566	NaN
YGL124C	49.029	NaN
YGL125W	46.514	NaN
YGL126W	53.499	NaN
YGL127C	46.327	NaN
YGL131C	42.980	NaN
YGL132W	52.205	NaN
YGL133W	46.265	NaN
YGL136C	44.572	NaN
YGL138C	53.981	NaN
YGL139W	48.224	NaN
YGL140C	48.803	NaN
YGL141W	52.272	NaN
YGL144C	51.767	NaN
YGL146C	49.224	NaN
YGL147C	50.303	NaN
YGL148W	51.231	NaN
YGL149W	55.023	NaN
YGL151W	52.951	NaN
YGL152C	52.713	NaN
YGL153W	53.259	NaN
YGL154C	51.298	NaN
YGL156W	52.171	NaN
YGL157W	49.484	NaN
YGL158W	55.550	NaN
YGL159W	47.904	NaN
YGL160W	44.560	NaN
YGL161C	46.109	NaN
YGL162W	47.396	NaN
YGL164C	50.369	NaN
YGL165C	48.256	NaN
YGL166W	47.332	NaN
YGL167C	55.058	NaN
YGL168W	47.143	NaN
YGL170C	46.327	NaN
YGL175C	48.160	NaN
YGL176C	45.398	NaN
YGL177W	47.522	NaN
YGL179C	47.048	NaN
YGL180W	48.577	NaN
YGL181W	51.031	NaN
YER101C	49.942	NaN
YER103W	48.384	NaN
YER106W	48.997	NaN
YER108C	48.320	NaN
YER109C	49.484	NaN
YER110C	46.859	NaN
YER111C	57.293	NaN
YER113C	50.932	NaN
YER114C	47.080	NaN
YER115C	47.681	NaN
YER116C	51.633	NaN
YER117W	46.796	NaN
YER118C	49.810	NaN
YER119C	51.566	NaN
YER119C-A	50.270	NaN
YER120W	48.706	NaN
YER121W	51.465	NaN
YER122C	42.832	NaN
YER123W	55.164	NaN
YER124C	50.700	NaN
YER128W	48.096	NaN
YER129W	46.954	NaN
YER130C	51.031	NaN
YER131W	46.577	NaN
YER132C	51.465	NaN
YER134C	49.647	NaN
YER135C	50.204	NaN
YER137C	49.516	NaN
YER139C	51.868	NaN
YER140W	46.702	NaN
YER141W	37.450	NaN
YER142C	47.206	NaN
YER143W	48.320	NaN
YER145C	49.647	NaN
YER149C	50.998	NaN
YER150W	49.061	NaN
YER151C	50.600	NaN
YER152C	49.647	NaN
YER155C	55.058	NaN
YER158C	49.843	NaN
YER161C	51.131	NaN
YER162C	53.396	NaN
YER164W	46.047	NaN
YER166W	47.427	NaN
YER167W	81.370	NaN
YER169W	51.666	NaN
YER170W	49.876	NaN
YER173W	50.040	NaN
YER174C	47.459	NaN
YER175C	49.159	NaN
YER176W	49.029	NaN
YER177W	51.331	NaN
YER178W	47.649	NaN
YER179W	49.256	NaN
YER180C	48.320	NaN
YER181C	44.907	NaN
YER182W	53.533	NaN
YER183C	54.431	NaN
YER184C	48.609	NaN
YER185W	52.679	NaN
YER186C	48.835	NaN
YER187W	49.126	NaN
YMR052C-A	49.386	NaN
YMR052W	51.599	NaN
YMR053C	49.256	NaN
YMR054W	50.733	NaN
YMR055C	57.365	NaN
YMR056C	49.484	NaN
YMR057C	55.726	NaN
YMR058W	51.901	NaN
YJR039W	49.256	NaN
YJR044C	45.367	NaN
YJR066W	51.599	NaN
YIL102C	46.514	NaN
YIL111W	53.705	NaN
YIL122W	57.006	NaN
YIL131C	53.636	NaN
YIL136W	52.103	NaN
YIL158W	40.479	NaN
YIL056W	53.259	NaN
YIL085C	50.007	NaN
YJL007C	47.586	NaN
YDL121C	44.117	NaN
YOR180C	44.754	NaN
YCR024C	41.224	NaN
YDL019C	51.666	NaN
YDL034W	48.997	NaN
YDL036C	45.213	NaN
YDL038C	NaN	49.582
YDL039C	51.298	NaN
YDL047W	64.318	NaN
YDL053C	44.481	NaN
YDL061C	48.320	NaN
YDL074C	58.633	NaN
YDR477W	73.792	NaN
YDR483W	48.098	NaN
YDR484W	53.877	NaN
YDR486C	60.439	NaN
YDR500C	46.866	NaN
YDR521W	48.020	NaN
YDR523C	48.384	NaN
YAL024C	54.590	NaN
YBR299W	47.048	NaN
YCR107W	47.586	NaN
YDR242W	48.448	NaN
YDR326C	47.080	NaN
YDR417C	34.838	NaN
YDR444W	49.614	NaN
YDR461W	47.808	NaN
YDR493W	45.029	NaN
YDR502C	45.954	NaN
YDR515W	48.803	NaN
YER089C	47.554	NaN
YFL001W	57.653	NaN
YFL003C	47.872	NaN
YFL004W	50.899	NaN
YFL007W	46.954	NaN
YFL010C	45.213	NaN
YFL010W-A	46.514	NaN
YFL012W	49.549	NaN
YFL013C	41.427	NaN
YFL033C	44.621	NaN
YGR122C-A	46.765	NaN
YGR162W	51.566	NaN
YGR252W	64.902	NaN
YGR254W	46.985	NaN
YGR258C	48.448	NaN
YGR271W	47.364	NaN
YGR272C	NaN	40.707
YGR273C	44.785	NaN
YGR276C	50.007	NaN
YGR289C	49.778	NaN
YGR291C	49.224	NaN
YGR292W	47.364	NaN
YFL063W	48.448	NaN
YJL103C	46.233	NaN
YML073C	43.726	NaN
YNL011C	43.906	NaN
YNL014W	45.954	NaN
YNL047C	46.828	NaN
YNL053W	44.815	NaN
YNL059C	60.740	NaN
YNL069C	46.202	NaN
YNL086W	47.840	NaN
YNL089C	49.159	NaN
YNL096C	45.490	NaN
YNL109W	45.830	NaN
YNL111C	48.609	NaN
YNL220W	44.724	NaN
YNL268W	43.846	NaN
YNL284C	36.458	NaN
YNL315C	37.180	NaN
YNR033W	45.861	NaN
YOL148C	56.363	NaN
YPL158C	42.243	NaN
YPL183W-A	45.675	NaN
YPL194W	43.606	NaN
YPR011C	43.188	NaN
YPR021C	46.796	NaN
YPR083W	44.117	NaN
YPR091C	47.968	NaN
YPR118W	48.448	NaN
YPR133W-A	49.876	NaN
YPR151C	46.140	NaN
YMR074C	48.803	NaN
YMR118C	45.923	NaN
YAL043C	NaN	46.390
YAL041W	NaN	57.221
YAL038W	NaN	41.979
YAL034W	NaN	49.354
YAL035C	NaN	46.296
YAL033W	NaN	43.636
YAL032C	NaN	46.702
YAL025C	NaN	45.799
YAL003W	NaN	38.903
YAL001C	NaN	41.109
YAR007C	NaN	46.640
YAR008W	NaN	43.997
YAR019C	NaN	49.289
YLL003W	NaN	46.483
YLL004W	NaN	55.199
YLL008W	NaN	52.272
YLL011W	NaN	56.613
YLL018C	NaN	51.365
YLL031C	NaN	49.778
YLL034C	NaN	48.932
YLL035W	NaN	49.451
YLL036C	NaN	49.354
YLL037W	NaN	47.681
YLL050C	NaN	45.152
YLR002C	NaN	45.799
YLR005W	NaN	61.865
YLR007W	NaN	46.140
YLR008C	NaN	44.027
YLR009W	NaN	50.139
YLR010C	NaN	44.633
YLR022C	NaN	46.828
YLR026C	NaN	46.452
YLR029C	NaN	44.755
YLR045C	NaN	51.231
YLR051C	NaN	44.877
YLR060W	NaN	48.352
YLR066W	NaN	55.480
YLR071C	NaN	46.797
YLR075W	NaN	45.737
YLR076C	NaN	48.803
YLR078C	NaN	47.809
YLR086W	NaN	45.305
YLR088W	NaN	48.000
YLR100W	NaN	45.583
YLR101C	NaN	50.073
YLR103C	NaN	51.733
YLR105C	NaN	46.859
YLR106C	NaN	45.954
YLR115W	NaN	44.481
YLR116W	NaN	42.921
YLR117C	NaN	42.390
YML043C	NaN	48.964
YML049C	NaN	49.062
YML064C	NaN	39.799
YML065W	NaN	50.766
YML010W	NaN	45.923
YML025C	NaN	49.354
YMR001C	NaN	54.154
YMR013C	NaN	55.762
YMR028W	NaN	48.641
YMR043W	NaN	50.270
YMR146C	NaN	61.225
YMR149W	NaN	52.171
YMR168C	NaN	54.188
YMR197C	NaN	49.289
YMR200W	NaN	52.747
YMR203W	NaN	55.374
YMR208W	NaN	47.840
YJL061W	NaN	49.974
YMR213W	NaN	48.448
YMR218C	NaN	45.398
YMR220W	NaN	48.803
YMR229C	NaN	50.402
YMR235C	NaN	49.549
YMR236W	NaN	52.713
YMR239C	NaN	49.419
YMR240C	NaN	47.968
YMR260C	NaN	50.865
YMR268C	NaN	54.085
YMR270C	NaN	47.618
YMR281W	NaN	47.713
YMR288W	NaN	55.094
YMR290C	NaN	53.499
YMR290W	NaN	47.269
YMR296C	NaN	50.040
YMR298W	NaN	52.917
YMR301C	NaN	48.900
YMR308C	NaN	50.501
YMR309C	NaN	47.427
YOR004W	NaN	50.303
YOR020C	NaN	50.965
YOR046C	NaN	51.098
YOR048C	NaN	56.399
YOR056C	NaN	53.636
YOR057W	NaN	51.365
YOR060C	NaN	47.174
YOR063W	NaN	47.809
YOR074C	NaN	48.867
YOR075W	NaN	50.899
YOR077W	NaN	46.452
YOR095C	NaN	47.904
YOR294W	NaN	47.554
YOR310C	NaN	43.307
YJL072C	NaN	48.738
YOR326W	NaN	52.306
YOR329C	NaN	54.675
YOR335C	NaN	57.329
YJL069C	NaN	51.733
YOR341W	NaN	50.700
YOR353C	NaN	52.645
YOR361C	NaN	48.416
YOR362C	NaN	50.303
YOR370C	NaN	50.600
YOR372C	NaN	48.738
YOR373W	NaN	51.165
YOR336W	NaN	49.745
YOL005C	NaN	49.029
YOL010W	NaN	51.032
YOL021C	NaN	52.815
YOL022C	NaN	50.007
YOL026C	NaN	51.231
YOL034W	NaN	50.799
YOL038W	NaN	50.567
YOL040C	NaN	48.288
YOL066C	NaN	50.832
YOL069W	NaN	50.402
YOL077C	NaN	50.106
YPL190C	NaN	49.159
YPL204W	NaN	47.554
YPL209C	NaN	48.064
YPL210C	NaN	54.223
YPL211W	NaN	48.932
YPL218W	NaN	50.402
YPL228W	NaN	52.849
YPL231W	NaN	50.799
YPL233W	NaN	50.007
YPL235W	NaN	50.204
YPL237W	NaN	52.645
YPL238C	NaN	56.506
YPL242C	NaN	48.448
YPL243W	NaN	48.256
YPL251W	NaN	51.032
YPL252C	NaN	49.517
YPL255W	NaN	49.909
YPL266W	NaN	48.964
YPL093W	NaN	47.840
YPL094C	NaN	49.745
YPL117C	NaN	49.191
YPL122C	NaN	47.777
YPL124W	NaN	48.674
YPL126W	NaN	48.448
YPL128C	NaN	48.770
YPL142C	NaN	50.172
YPL143W	NaN	47.968
YPL151C	NaN	48.770
YPL153C	NaN	50.106
YPL160W	NaN	52.951
YPL169C	NaN	48.997
YPL175W	NaN	50.832
YBR190W	NaN	48.384
YBR192W	NaN	50.303
YBR193C	NaN	51.666
YBR196C	NaN	63.583
YBR198C	NaN	52.577
YBR202W	NaN	51.666
YBR211C	NaN	48.609
YBR234C	NaN	50.139
YBR236C	NaN	48.867
YBR237W	NaN	55.339
YBR243C	NaN	52.036
YBR247C	NaN	51.901
YBR252W	NaN	53.568
YBR253W	NaN	48.064
YBR254C	NaN	45.275
YBR256C	NaN	53.430
YBR257W	NaN	51.165
YBR265W	NaN	46.202
YDR052C	NaN	53.465
YDR053W	NaN	48.481
YDR054C	NaN	52.543
YDR060W	NaN	47.649
YDR062W	NaN	51.901
YDR064W	NaN	48.609
YDR081C	NaN	52.883
YDR082W	NaN	45.675
YDR086C	NaN	47.364
YDR087C	NaN	40.280
YDR088C	NaN	45.244
YDR091C	NaN	43.666
YDR113C	NaN	42.832
YDR118W	NaN	46.296
YDR141C	NaN	40.053
YDR145W	NaN	40.081
YDR339C	NaN	45.644
YDR341C	NaN	46.047
YDR353W	NaN	42.980
YDR355C	NaN	47.713
YDR356W	NaN	47.206
YDR361C	NaN	51.065
YDR362C	NaN	48.960
YDR365C	NaN	44.663
YDR367W	NaN	50.865
YDR373W	NaN	51.198
YDR376W	NaN	57.797
YDR381W	NaN	54.100
YDR390C	NaN	56.542
YDR394W	NaN	64.434
YDR396W	NaN	50.204
YDR397C	NaN	54.100
YDR398W	NaN	38.709
YDR404C	NaN	51.700
YDR407C	NaN	46.985
YDR412W	NaN	52.917
YDR413C	NaN	49.484
YDR416W	NaN	41.804
YDR429C	NaN	56.863
YDR434W	NaN	47.522
YDR427W	NaN	48.288
YEL002C	NaN	49.126
YEL019C	NaN	48.320
YEL026W	NaN	55.339
YEL032W	NaN	41.253
YEL035C	NaN	47.080
YEL055C	NaN	44.572
YEL058W	NaN	50.899
YER003C	NaN	48.288
YER006W	NaN	51.935
YER009W	NaN	55.059
YER012W	NaN	53.843
YER013W	NaN	50.435
YER021W	NaN	51.700
YER022W	NaN	50.303
YER023W	NaN	47.522
YER025W	NaN	43.967
YER036C	NaN	49.354
YER038C	NaN	54.849
YER043C	NaN	55.445
YER082C	NaN	47.522
YGR128C	NaN	50.567
YGR140W	NaN	53.259
YGR147C	NaN	61.550
YGR156W	NaN	53.740
YGR158C	NaN	47.936
YGR172C	NaN	58.341
YGR175C	NaN	45.737
YGR179C	NaN	41.543
YGR185C	NaN	55.480
YGR186W	NaN	50.600
YGR190C	NaN	62.980
YGR191W	NaN	47.269
YGR195W	NaN	59.993
YGR198W	NaN	45.830
YGR211W	NaN	56.863
YGR216C	NaN	49.974
YGR218W	NaN	53.156
YHR019C	NaN	49.159
YHR024C	NaN	43.337
YHR036W	NaN	49.942
YHR040W	NaN	49.451
YHR042W	NaN	55.199
YHR062C	NaN	55.374
YHR065C	NaN	50.501
YHR068W	NaN	47.649
YHR069C	NaN	55.867
YHR070W	NaN	53.671
YHR072W	NaN	52.543
YHR074W	NaN	62.282
YHR083W	NaN	51.265
YHR085W	NaN	50.336
YHR088W	NaN	46.734
YHR101C	NaN	49.386
YHR107C	NaN	48.738
YHR118C	NaN	49.647
YHR122W	NaN	52.747
YHR084W	NaN	48.997
YHR148W	NaN	50.073
YHR164C	NaN	47.554
YHR166C	NaN	53.946
YHR172W	NaN	59.808
YHR186C	NaN	55.691
YHR188C	NaN	42.802
YHR190W	NaN	46.047
YHR196W	NaN	49.942
YHR197W	NaN	45.490
YCL003W	NaN	42.419
YCL004W	NaN	58.414
YCL017C	NaN	47.143
YCL031C	NaN	48.224
YCL043C	NaN	51.767
YCL052C	NaN	51.620
YCL054W	NaN	52.645
YCL059C	NaN	51.332
YCR012W	NaN	47.160
YCR013C	NaN	47.973
YLR127C	NaN	52.330
YLR129W	NaN	46.671
YLR132C	NaN	57.113
YLR140W	NaN	56.080
YLR141W	NaN	60.060
YLR145W	NaN	45.768
YLR147C	NaN	49.647
YLR163C	NaN	54.015
YLR166C	NaN	44.359
YLR167W	NaN	52.476
YLR175W	NaN	47.649
YLR186W	NaN	49.975
YLR195C	NaN	47.174
YLR196W	NaN	50.965
YLR197W	NaN	51.666
YLR198C	NaN	50.435
YLR208W	NaN	50.501
YLR212C	NaN	56.542
YLR222C	NaN	50.965
YLR223C	NaN	43.846
YKL004W	NaN	45.183
YKL006C	NaN	49.224
YKL012W	NaN	52.171
YKL013C	NaN	47.301
YKL014C	NaN	43.937
YKL018W	NaN	50.468
YKL019W	NaN	48.997
YKL021C	NaN	45.583
YKL022C	NaN	51.969
YKL024C	NaN	49.094
YKL028W	NaN	50.007
YKL033W	NaN	45.706
YKL035W	NaN	39.321
YKL036C	NaN	53.533
YKL042W	NaN	56.470
YKL045W	NaN	48.513
YKL049C	NaN	54.954
YKL052C	NaN	51.465
YKL058W	NaN	50.899
YKL059C	NaN	49.712
YKL060C	NaN	56.934
YKL078W	NaN	47.522
YKL083W	NaN	51.032
YKL088W	NaN	55.797
YKL089W	NaN	40.994
YKL095W	NaN	45.644
YKL099C	NaN	45.367
YKL104C	NaN	47.968
YKL108W	NaN	47.681
YKL111C	NaN	51.065
YKL112W	NaN	48.224
YKL122C	NaN	46.265
YKL125W	NaN	46.640
YKL144C	NaN	50.733
YKL145W	NaN	54.709
YKL152C	NaN	50.899
YKL153W	NaN	40.908
YKL154W	NaN	46.734
YKL165C	NaN	52.137
YKL172W	NaN	48.770
YKL173W	NaN	51.132
YKL180W	NaN	46.234
YKL186C	NaN	49.778
YKL189W	NaN	48.835
YKL141W	NaN	50.633
YKL181W	NaN	50.832
YKL182W	NaN	44.816
YGR029W	NaN	45.121
YGR030C	NaN	48.835
YGR047C	NaN	49.321
YGR060W	NaN	47.840
YGR065C	NaN	46.327
YGR073C	NaN	49.386
YGR074W	NaN	51.065
YGR075C	NaN	46.327
YGR083C	NaN	56.613
YGR090W	NaN	49.029
YGR091W	NaN	49.321
YGR094W	NaN	41.514
YGR095C	NaN	48.096
YGR098C	NaN	47.904
YGR099W	NaN	45.552
YGR103W	NaN	55.269
YGR113W	NaN	51.633
YGR114C	NaN	51.499
YGR115C	NaN	56.328
YGR119C	NaN	43.576
YGR120C	NaN	45.737
YOR098C	NaN	49.159
YOR102W	NaN	51.298
YOR110W	NaN	49.745
YOR116C	NaN	53.877
YOR117W	NaN	56.186
YOR119C	NaN	53.465
YOR122C	NaN	57.689
YOR143C	NaN	55.234
YOR145C	NaN	58.087
YOR146W	NaN	50.402
YOR148C	NaN	53.225
YOR149C	NaN	53.293
YOR151C	NaN	60.700
YJL074C	NaN	58.087
YOR159C	NaN	61.752
YJL076W	NaN	52.577
YOR168W	NaN	52.171
YOR169C	NaN	56.399
YOR174W	NaN	49.029
YOR176W	52.986	NaN
YOR181W	NaN	52.070
YOR103C	NaN	48.224
YOR194C	NaN	54.050
YOR203W	NaN	54.431
YOR204W	NaN	51.499
YOR206W	NaN	52.917
YOR207C	NaN	56.648
YOR210W	NaN	50.139
YOR217W	NaN	54.605
YOR218C	NaN	56.222
YJL081C	NaN	49.419
YOR232W	NaN	47.111
YOR236W	NaN	50.073
YOR244W	NaN	52.611
YOR249C	NaN	48.932
YOR250C	NaN	52.476
YOR254C	NaN	47.904
YOR256C	NaN	46.202
YOR257W	NaN	46.390
YOR259C	NaN	53.636
YJL085W	NaN	54.709
YOR261C	NaN	57.581
YOR262W	NaN	59.219
YJL086C	NaN	56.934
YOR281C	NaN	56.151
YOR282W	NaN	48.706
YOR287C	NaN	48.384
YJL173C	NaN	55.726
YJL194W	NaN	55.867
YJL203W	NaN	54.015
YJL195C	NaN	52.849
YJL156C	NaN	54.223
YJL202C	NaN	59.219
YLR336C	NaN	50.965
YLR339C	NaN	46.390
YLR340W	NaN	46.421
YLR355C	NaN	53.054
YLR359W	NaN	50.667
YLR378C	NaN	50.965
YLR379W	NaN	54.188
YLR397C	NaN	51.165
YLR409C	NaN	53.122
YLR229C	NaN	50.865
YLR230W	NaN	52.171
YLR243W	NaN	51.231
YLR249W	NaN	53.293
YLR259C	NaN	52.340
YLR272C	NaN	43.487
YLR274W	NaN	50.106
YLR275W	NaN	48.867
YLR276C	NaN	50.600
YLR277C	NaN	50.899
YLR291C	NaN	48.352
YLR298C	NaN	44.269
YLR305C	NaN	52.306
YLR310C	NaN	50.468
YLR314C	NaN	48.803
YLR316C	NaN	52.272
YLR317W	NaN	54.989
YLR321C	NaN	53.465
YLR323C	NaN	48.577
YLR293C	NaN	61.187
YDR160W	NaN	50.007
YDR164C	NaN	50.073
YDR166C	NaN	50.007
YDR167W	NaN	44.663
YDR168W	NaN	52.781
YDR170C	NaN	40.765
YDR172W	NaN	45.892
YDR177W	NaN	49.974
YDR180W	NaN	43.307
YDR182W	NaN	46.047
YDR187C	NaN	50.501
YDR188W	NaN	54.085
YDR189W	NaN	52.137
YDR190C	NaN	43.726
YDR196C	NaN	49.224
YDR201W	NaN	49.712
YDR208W	NaN	53.946
YDR211W	NaN	40.050
YDR212W	NaN	44.580
YDR224C	NaN	36.770
YDR228C	NaN	39.350
YDR232W	NaN	40.650
YDR235W	NaN	43.330
YDR236C	NaN	38.670
YDR238C	NaN	44.148
YDR240C	NaN	42.684
YGL201C	NaN	54.050
YGL207W	NaN	53.843
YGL225W	NaN	49.256
YGL233W	NaN	57.006
YGL238W	NaN	48.064
YGL245W	NaN	53.327
YGL247W	NaN	49.386
YGR002C	NaN	50.139
YGR005C	NaN	44.907
YGR009C	NaN	48.900
YGR013W	NaN	48.867
YPL007C	NaN	47.522
YPL010W	NaN	50.139
YPL011C	NaN	50.899
YPL012W	NaN	53.054
YPL016W	NaN	54.709
YPL020C	NaN	55.234
YPL028W	NaN	70.030
YPL043W	NaN	49.778
YPL044C	NaN	54.814
YPL063W	NaN	53.981
YPL075W	NaN	56.044
YPL076W	NaN	59.182
YPL082C	NaN	44.542
YPL083C	NaN	53.122
YPL085W	NaN	49.778
YPR105C	NaN	51.834
YPR107C	NaN	46.608
YPR108W	NaN	60.328
YPR110C	NaN	52.374
YPR112C	NaN	57.978
YPR113W	NaN	52.849
YPR133C	NaN	56.151
YPR136C	NaN	47.111
YPR137W	NaN	45.706
YPR142C	NaN	45.644
YPR143W	NaN	46.016
YPR144C	NaN	53.362
YPR161C	NaN	50.468
YPR162C	NaN	53.705
YPR165W	NaN	54.501
YPR168W	NaN	53.912
YPR169W	NaN	56.151
YPR175W	NaN	50.567
YPR176C	NaN	52.679
YPR177C	NaN	52.205
YPR178W	NaN	46.671
YPR180W	NaN	46.702
YPR181C	NaN	57.042
YPR182W	NaN	51.801
YPR183W	NaN	52.713
YPR186C	NaN	51.465
YPR187W	NaN	54.431
YPR190C	NaN	56.577
YCR093W	NaN	54.154
YER048W	NaN	42.684
YFR037C	NaN	52.645
YFR042W	NaN	53.912
YFR050C	NaN	53.088
YFR051C	NaN	44.390
YFR052W	NaN	56.328
YGR245C	NaN	51.365
YGR246C	NaN	51.499
YGR251W	NaN	51.901
YBL004W	NaN	47.238
YBL014C	NaN	52.036
YBL018C	NaN	48.577
YBL020W	NaN	51.065
YBL023C	NaN	54.954
YBL026W	NaN	52.713
YBL030C	NaN	48.577
YBL034C	NaN	47.459
YBL035C	NaN	46.140
YBL040C	NaN	41.979
YBL041W	NaN	45.706
YBL050W	NaN	42.448
YBL073W	NaN	40.679
YBL074C	NaN	37.885
YBL076C	NaN	49.062
YBL077W	NaN	41.804
YBL084C	NaN	38.049
YBL092W	NaN	44.968
YGL001C	NaN	56.756
YGL008C	NaN	46.640
YGL011C	NaN	48.160
YGL022W	NaN	51.566
YGL030W	NaN	49.614
YGL040C	NaN	45.521
YGL044C	NaN	50.204
YGL048C	NaN	51.398
YGL055W	NaN	52.070
YGL061C	NaN	50.336
YGL065C	NaN	53.602
YGL069C	NaN	49.549
YGL073W	NaN	49.386
YGL074C	NaN	52.951
YGL075C	NaN	46.765
YGL091C	NaN	50.073
YGL092W	NaN	45.644
YNL149C	NaN	52.645
YNL150W	NaN	49.191
YNL151C	NaN	48.481
YNL158W	NaN	47.332
YNL161W	NaN	49.549
YNL163C	NaN	48.641
YNL178W	NaN	43.188
YNL181W	NaN	48.352
YNL182C	NaN	54.223
YNL189W	NaN	49.517
YNL207W	NaN	56.756
YNL216W	NaN	49.419
YNL221C	NaN	47.459
YNL222W	NaN	53.740
YNL232W	NaN	51.935
YNL240C	NaN	55.620
YKL192C	NaN	50.468
YKL193C	NaN	53.533
YKL196C	NaN	46.171
YKL203C	NaN	47.936
YKL210W	NaN	45.861
YKR002W	NaN	49.712
YKR008W	NaN	49.062
YKR022C	NaN	49.321
YKR025W	NaN	48.032
YKR037C	NaN	48.835
YKR062W	NaN	45.923
YKR063C	NaN	45.521
YKL209C	NaN	54.779
