orf	hap a | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hap alpha | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hom | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008
YMR158C-A	-0.025068368277140117	-0.017237741247689446	-0.016976694833761703
YMR158W	-0.008161904567126472		-0.004880235906833946
YMR158W-B	-0.008985013187282892	-0.00941448689719838	-0.001811814068008845
YMR159C	-0.005846667838928205	-0.006579319295552577	-0.011191636180797706
YMR160W	0.0	-0.0070186379926728635	-0.011709984640596683
YMR161W	-0.03366449797782355	-0.007806602833109575	-0.03150738014811695
YMR162C	-0.01279233339194181	-0.005918098043390973	-0.009317011916799133
YMR163C	-0.00910849305434349	-0.006058728388287838	-0.0023657660397156995
YMR164C	-0.009020573237210526	-0.16337820179360102	-0.003995422461227867
YMR166C	-0.01974529010005606	-0.017729600885966295	-0.01857230230734165
YMR167W	-0.002901353965203858	-0.05180645939232263	-0.0009752965626724432
YMR169C	-0.02209489082781487	-0.009724493263999427	-0.002592281602012943
YMR170C	0.0	-0.008136860257170937	-0.0007101573892150309
YMR171C	-0.019559653418959464	-0.02988352328348979	-0.009629977241804475
YMR172C-A	0.0	-0.003908766657492434	-0.0011269656882480412
YMR172W	-0.007751163673413606	-0.011406005566518985	-0.017074492099322585
YMR173W	0.0	-0.009181496845958946	-0.018189552492777594
YMR173W-A	-0.001039001019772885	-0.004797171935631815	-0.0014650553946831501
YMR174C	-0.023277770543066786	-0.011385890003503749	-0.0020978899734632396
YMR175W	-0.030190563007330643	-0.005379047534115461	-0.00999531875790871
YMR176W	-0.008519430279574091	-0.010549306425784959	-0.007897579960523515
YMR177W	-0.011165816775089285	-0.008050054144758711	-0.004737300139021371
YMR178W	-0.01397045894144995	-0.00606040029198555	-0.004766960509320095
YMR179W	-0.0045278705820563855	-0.004625935797088768	-0.0034852945287607824
YMR180C		-0.01047246529560108	-0.001971824131403428
YMR181C	-0.007754781296922725	-0.03193804193650485	-0.03292994258199536
YMR182C	-0.002910145946914088	-0.01199721036880159	-0.0016132559814477632
YMR183C	-0.002197995428170803	-0.008575406110306308	-0.010267739194189494
YMR184W	0.0	-0.006058985262482205	-0.0011737453062298142
YMR185W		-0.008278135008982215	
YMR186W	-0.006778577808522554	-0.009846026264164875	-0.002626696950251667
YMR187C	-0.00031747253379432933	-0.006695130180597897	-0.001274338124360065
YMR188C			-0.004535802259388261
YMR189W	-0.007121505187279536	-0.007770336921580304	-0.0011616415555685171
YMR190C		-0.007274177941488551	-0.004654305773572643
YMR191W		-0.01296555972908321	-0.01077354018534184
YMR192W	-0.012045014946357605	-0.009392887250368867	-0.004821143571584269
YMR193C-A	-0.002707930367486807	-0.00898552960058665	-0.04406607601804304
YMR193W	-0.009433796377713995	-0.0009741519951912564	-0.0003397604688933308
YMR194C-A	-0.03186533562619868	-0.01982122215126638	-0.005594139143399366
YMR194W	-0.009700274977785625	-0.0076561359430963455	-0.07727257366534705
YMR195W	-0.006884121681011335	-0.014309142995685711	-0.00011717818925250337
YMR196W	-0.00042201512221370024	-0.0118407600466227	-0.00013003450248201892
YMR198W	-0.05001544409281938	-0.01588315056288461	-0.040088480517294744
YMR199W	0.0	-0.006186176159259222	-0.000832220815903061
YMR201C	-0.001558501529642552	-0.00818187321993841	-0.0004507862752871231
YMR202W		-0.006048632747563409	-0.0020800053248146793
YMR204C	-0.009275540706868526	-0.009981127149574043	-0.002418641746298577
YMR205C	-0.02804890685775237	-0.00802111803349723	-0.0002246405751043589
YMR206W	-0.012607701775996315	-0.011012414864589393	-0.009432159182448926
YMR207C	-0.006919289607882915	-0.00947255843957132	-0.00548145642098233
YMR209C	-0.007267414507563991	-0.042715393031574754	-0.031044606080730373
YMR210W	-0.00730613680322503	-0.008666202658442071	-0.0010916675178548724
YMR214W	-0.025892386143833664	-0.007028027229358411	-0.0011690996712935245
YMR215W	-0.001310005275192252	-0.010397745599000916	-0.000999449392493181
YMR216C	0.0		-0.00011648029818614011
YMR219W	-0.011547919078028001	-0.012199946917751767	-0.0003311107958004929
YMR221C	0.0	-0.004183789262334005	0.0
YMR222C	-0.0030881419198553564	-0.009079215983451752	0.0
YMR223W	-0.0035871285387857905	-0.005893083706481417	-0.002375940131682256
YMR224C	-0.010532794091799401	-0.01081957019376925	-0.00677046309619743
YMR225C		-0.00849316395777632	-0.0026364883417354687
YMR226C	-0.025145067698249462	-0.012097072839423302	-0.0013015221210071766
YMR228W	-0.00033409530508073565	-0.005944997979185225	-0.004705682493834928
YMR230W	-0.0021364515561685298	-0.004634423752677421	-0.0012094680101208187
YMR231W	-0.0036310884473369407	-0.524016647526342	
YMR232W	-0.0013451732020331732	-0.008029605989115486	-0.0008674305597855508
YMR233W	-0.000861614207847861	-0.00903967270443161	-0.0006292357804143291
YMR234W	-0.0022983412167712812	-0.010813655422933716	0.0
YMR237W	-0.004606559943281573	-0.012489124260371425	-1.7337933660238112e-05
YMR238W	-0.0029823177418791783	-0.003794244586234454	-0.0003938325653085605
YMR241W	-0.035813621978089356	-0.00850511971502121	-0.0005003027860337106
YMR242C	0.0	-0.013859730879183612	-0.00011269656882178081
YMR243C	-0.033436304835497116	-0.006914080903672832	-3.4675867320476224e-05
YMR244C-A	-0.05340634169144363	-0.01211912868024379	-0.004808177915322027
YMR244W	-0.033651719975238234	-0.007049374444744038	-0.010801368658846084
YMR245W	-0.025927554070674586	-0.009608622603243334	-0.007683975382957641
YMR246W	-0.022123172251738293	-0.006700404987228005	-0.02987198942199462
YMR247C	-0.007328573078496587	-0.00875957016991725	-0.06993860204818567
YMR250W	-0.0021094031824972757	-0.008275756701245624	-0.0014982808083992773
YMR251W	-0.00028829099700893084	-0.0083521483015731	-0.0012049863897191126
YMR251W-A	-0.014020295621544119	-0.05336385414569098	-0.008493329808170198
YMR252C		-0.015549797320032432	-0.0031728418607003326
YMR253C	-0.05452116022958753	-0.014888826277930627	-0.0018721478902864964
YMR254C	-0.0218984162567386	-0.02832704032673236	-0.00024273107130379972
YMR255W	-0.025561990161292084	-0.009662502168700151	-0.02586961372692672
YMR256C	-0.0001556759449458276	-0.004967855315071206	-0.007431288905693492
YMR257C	0.0		-0.006067065931671276
YMR258C	-0.01873300537604073	-0.012267917002395132	-0.004352594829019356
YMR259C	-0.00930942150820207	-0.011334505425806517	-0.0009430633141144715
YMR261C	-0.012734292297155055	-0.007409985230966205	-0.0012954051159130397
YMR262W	-0.029682213504391933	-0.005958544824892115	-0.0011545533018697237
YMR263W	-0.0003910497301044616	-0.00140051267251257	0.0
YMR264W	-0.05213856852077243	-0.006365966693265865	-0.008165065248138231
YMR265C	-0.030876351561672045	-0.01066936017792661	-0.001031607053086498
YMR266W	-0.0021785690796865083	-0.002026463225677282	-0.00044211730845700403
YMR267W			0.0
YMR269W	-0.0015127547655783796	-0.018358017364120294	-0.0010107249925611385
YMR271C	-0.007444697705088329	-0.03458524724048282	-0.029766102590926727
YMR272C	-0.01669232315141229	-0.02391067268020904	-0.013832811990543793
YMR273C	-0.005184376017141023	-0.005515556784822313	-0.00973398423033771
YMR274C	-0.04910226304781779	-0.030498092398689426	-0.02322110530067861
YMR275C	0.0	-0.0017403519888919113	-0.0007290760360356104
YMR276W	-0.002341940971968656	-0.007393263972557682	-0.0008202473247977564
YMR278W		-0.008057189068009967	-0.0020630500916371973
YMR279C	-0.019160628253283976	-0.04501821652138439	-0.020890469168385432
YMR280C	-0.00514768457975679	-0.004953943350555122	-0.01797949996031222
YMR282C	-0.037433299284648267	-0.01523239320050075	-0.0100229338316423
YMR283C		-0.0020201334306618507	-0.000563482844108904
YMR284W	-0.005919293808050357	-0.002953808545680097	-0.035145517580756645
YMR285C	-0.001511380468220211	-0.00560205069005028	-0.04210515906719116
YMR286W	0.0	-0.007572627816812674	-0.0006795209377274155
YMR287C	0.0	-0.002623650938762133	-0.001036269430000242
YMR289W	-0.0024249019968287013	-0.006354518451331321	-0.0023338270651298053
YMR291W	-0.013149734074765454	-0.05989817741715079	-0.004058198902268023
YMR292W	-0.017262738074688987	-0.032821971109136566	-0.002121878788807427
YMR293C	0.0	-0.009544523435740316	-0.005809904017649384
YMR294W	-0.004874168686095172	-0.028079494470858012	-0.0026708361800448113
YMR294W-A	0.0	-0.017080720596485993	-0.001408854247274023
YMR295C	-0.038600829007131625	-0.0207257310749909	-0.001577751963504931
YMR297W	0.0	-0.006945299835609469	0.0
YMR299C	-0.013848833907386782	-0.031399280787421206	-0.020358299166160297
YMR300C	0.0	-0.004354256868835873	-0.02898836902999832
YMR302C	-0.0015048674678941212	-0.007388961096337666	-0.013288008190696986
YMR303C	-0.002179463229350171	-0.008395361750053171	-0.0029572401145405726
YMR304C-A	-0.01101622742144883	-0.09781670583462802	-0.0030361436381068398
YMR304W	-0.0002179463229458755	-0.06245888479202559	0.0
YMR305C	-0.01080907349673015	-0.01853537554358374	-0.00012654504714898569
YMR306C-A	-0.010174109117864268	-0.008754675028451587	-0.0018160770024321451
YMR306W	-0.015994145493406435	-0.027294154045717382	-0.00963975926470968
YMR307W	-0.0140038625682804	-0.030596209197698322	-0.1674612951287916
YMR310C	0.0	-0.026931029903176452	-4.334483415059527e-05
YMR311C	-0.006837515867188981	-0.01655007106139146	-0.007958405904576806
YMR312W	-0.00122200746446825	-0.0036754228504123467	-0.014795909569055007
YMR313C	-0.0065452021123863745	-0.00849594714684337	-0.018786656691510733
YMR315W	-0.008410176163342943	-0.015706617870465737	-0.015071823966626532
YMR316C-A	-0.04468954065859905	-0.03579885074231011	-0.006745183902578961
YMR316C-B	-0.042424387735873474	-0.032267359411794996	-0.005557599255992808
YMR316W	-0.1166118789141051	-0.022317726174230723	-0.021471620829159033
YMR317W	-0.036801717202803	-0.016885689854709743	-0.020826209365984033
YMR318C	-0.03465637932867666	-0.036414752134036395	-0.013131800858794791
YMR319C	-0.04496176349289201	-0.025864914669753943	-0.013116163543991718
YMR320W	-0.05137594289983813	-0.028347480320338864	-0.017746868068760052
YMR322C	0.0	-0.017740529766147636	-0.00968720821664634
YMR326C	-0.031362590615106316	-0.017080626449800428	-0.012862610734544097
YNL001W	-0.008502463579918625	-0.004250904615139997	-0.011858826611558532
YNL003C	-0.014886731961524426	-0.003705191258206878	-0.004568848758452198
YNL004W	-0.013106668046928251	-0.0024920782135838954	-0.006510158013525885
YNL005C	-0.008906886804376641		0.0
YNL008C	-0.01878449538196977	-0.007941935414025202	
YNL009W	-0.02187575769226284	-0.006276895271816411	-0.012118240557128374
YNL010W		-0.004069821711912292	-0.009651659859668102
YNL011C	-0.07392794105352457	-0.0053880509216279095	-0.05774119877710634
YNL012W	-0.02207564458801707	-0.007251766032998436	-0.043727762413025076
YNL013C	-0.030180094667789998	-0.002994212474035774	-0.026914736518609095
YNL014W	-0.03470112580126083	-0.006034413751009883	-0.011074644154665655
YNL015W	-0.04695187406218426	-0.008628045763757424	
YNL016W	-0.038175689638348845	-0.002693390344333718	-0.01684475449250504
YNL020C	-0.01803660684107573	-0.005095997354500665	-0.005669487788451864
YNL021W	-0.049516934342707805	-0.009935676879998252	-0.018226489098490242
YNL022C	-0.01349137064648637	-0.003127138607592216	-0.004248828531336559
YNL023C	-0.01180488639495237	-0.007153353752692644	-0.01413566687394785
YNL024C	-0.007853553454047906	-0.0059622027705627375	-0.012823342651068199
YNL025C			-0.004222028809715235
YNL027W	-0.0024902612995497107	-0.004328162463632329	-0.014967083124998561
YNL028W	-0.004144506305660109	-0.010463860803538744	
YNL029C		-0.01170741438545956	
YNL030W	-0.012232208300041241	-0.003045904139076085	
YNL031C	-0.01106836677495052	-0.004134962901482629	-0.009295827624168279
YNL032W	-0.03726669124677186	-0.0034932260931242512	-0.017537430389196338
YNL034W	-0.03673706096768362	-0.004904703141603408	-0.0007730683783011955
YNL035C	-0.013016842551462019	-0.0018005968446318133	-0.027141675358208824
YNL037C	-0.019232026385326142	-0.004926782777561005	
YNL040W	-0.018478082561164146	-0.006087009742691378	
YNL041C	-0.6045786763697378	-0.5060234057986732	-0.5914915328251382
YNL042W	-0.08963319179242671	-0.008111751044016423	
YNL043C	-0.03292184233535416	-0.02917879313737661	-0.04846881027013524
YNL044W	-0.05628856981617	-0.025680130917883695	-0.04566586347698529
YNL045W	-0.0018765897650308892	-0.035599465721232154	-0.013083834608432196
YNL046W	-0.0037353919493245662	-0.031966899286137794	-0.013727231765180653
YNL047C	-0.030585133985121166	-0.009748656483713267	-0.03297284472973588
YNL049C	-0.007835429303219186	-0.04140187935203224	-0.014412206918952397
YNL050C	-0.04252979479257791	-0.03406674941990863	
YNL051W	-0.46775637917388324	-0.4561818783136178	-0.010306686777285416
YNL052W	-0.03732937370429676	-0.019636249780358626	-0.023378687385362702
YNL053W	-0.011375421633624483	-0.01208752899793615	-0.020113379082786823
YNL054W	-0.02044695210281726	-0.014220244984040526	-0.15584564581076005
YNL055C	-0.039726387377972364	-0.027080694356806215	-0.04090908479802878
YNL056W	-0.03604033108154753	-0.01913063832632444	-0.0731972276089918
YNL057W	-0.9825237019512936	-0.007443911205012461	-0.014952217409782064
YNL058C	-0.0269259234949812	-0.011962910870385155	-0.01019413092550296
YNL059C	-0.26826097413446554	-0.09572940694698567	-0.4309863868018976
YNL063W	-0.011398282911050115	-0.9903374365154409	-0.019610815186738163
YNL064C	-0.009578612212922591	-0.008132758897246576	-0.010600526628737261
YNL065W		-0.07568577729430558	-0.01077813460613504
YNL066W		-0.027717794730055853	-0.010451599328458235
YNL067W	-0.035330930671542936	-0.024889032984395723	-0.04656862745100602
YNL068C	-0.04677065340357314	-0.014895243215675175	-0.025183150183150836
YNL069C	-0.05703826312979895	-0.005871463463424886	-0.05264846056624267
YNL070W		-0.024654319329237208	-0.040212238741661535
YNL071W	-0.03314930415114336	-0.006908003773525263	-0.011294261294247166
YNL072W	-0.02305973087473355	-0.009264840518326767	-0.008062199238679056
YNL073W	-0.0017609704903785862	-0.006060317115630777	-0.001970610719486524
YNL074C	-0.00681264341236482	-0.018418275607936952	-0.004578754578763239
YNL076W	-0.019996109011381838	-0.009025795425078212	-0.00012569130215819892
YNL077W	-0.01846221313220926	-0.011030525554164021	-0.002783632761015254
YNL078W	-0.061373563177794535	-0.011194537554686803	-0.007460676578312515
YNL079C	-0.1247147181221756	-0.042310978484161016	-0.1964011555405679
YNL080C	-0.06015642741597105	-0.021272273211705776	
YNL081C	-0.5850524579344765		-0.00028879639851785903
YNL082W		-0.03314546294313555	-0.028298498886743982
YNL083W		-0.015141130987257806	-0.006105006105028086
YNL084C	-0.016089350659491658	-0.015796429230547387	-0.004680645764245868
YNL085W		-0.016703479322909803	-0.016743877037997186
YNL086W	-0.09896836850598145	-0.008210531077056882	-0.0006685936022510987
YNL087W	-0.05119592171875794	-0.020150085998188953	-0.010297708827133496
YNL089C	-0.8966009035304858	-0.014872483525345651	-0.005737013719728284
YNL090W	-0.050950493612494235	-0.016402360823655704	-0.020972491560741584
YNL091W		-0.17270819263807036	-0.00629354305824973
YNL092W	-0.03652324066557895	-0.016741144917749935	-0.02663569259700746
YNL093W		-0.006918763866451944	-0.013188608776866001
YNL094W	-0.01653488765888164	-0.025835493592243058	-0.026230248306998362
YNL095C	-0.013577577268819082	-0.008919638308115633	-0.007460676578312515
YNL096C	0.0	-0.012648468099807988	-0.006888052976625186
YNL097C	-0.005176185986929605	-0.026990765042920386	-0.0008888622563081825
YNL098C	-0.04463533356722367	-0.9370625209969652	-0.059422121896177356
YNL099C	-0.07154646287045857	-0.008655696103242218	-0.07058181214319958
YNL100W	-0.03425931828862661	-0.01260026759579409	-0.006643683114268565
YNL101W	-0.022517707071912134	-0.027764287304683728	-0.019837471783281775
YNL104C	-0.028300836169943937	-0.008148226813068633	-0.009386672841595231
YNL105W	-0.00987015340096033	-0.006667289036729979	-0.0010186960690265721
YNL106C	-0.009007366381627423	-0.010794443363325568	-0.0015818666134651345
YNL107W	-0.5626399364640899	-0.12481555782433845	-0.3550246333260644
YNL108C	-0.021200002378003572	-0.023182660194566215	-0.017408577878073567
YNL109W	-6.0888361172801455e-05	-0.023289262938971687	-0.03329583161572331
YNL111C	0.0	-0.02291188929771993	-0.007588827394837464
YNL115C	-0.03405341780853238	-0.018458304900192346	-0.023962148962176535
YNL116W	-0.07833582635473949	-0.01886171127912031	-0.01647855530474871
YNL117W	-0.01211334246426881	-0.08815911885160597	-0.0111241534988593
YNL119W	-0.020346377213660734	-0.013181979570170177	-0.04228614522731879
YNL120C	-0.01752223837771829	-0.004306083215432469	-0.02720318896792788
YNL121C	-0.02008340874191035	-0.04029934093849885	-0.01812648136179999
YNL122C	-0.7367705762009517	-0.017961517414972608	-0.022133234788185838
YNL123W		-0.0064972624046569115	-0.024054443993745643
YNL125C	-0.020300704949351305	-0.012950139990466533	-0.013801127919769864
YNL127W	-0.03544934973284471	-0.014858983795056992	-0.006510158013525885
YNL128W	-0.031827307443828536	-0.028550338668731474	-0.027510024990092887
YNL129W	-0.049506941487171004	-0.031447427832779776	-0.026651913955504036
YNL130C	-0.02859896281365157	-0.013884673711983524	-0.050414684889642326
YNL133C		-0.020491381332616312	-0.07477190577355118
YNL134C	-0.021375269022230883	-0.035118539097836236	-0.02332322433456105
YNL135C	-0.7730587777558454	-0.020018590646295853	-0.01696213347379756
YNL136W	-0.04434419745469429	-0.7291163306997755	-0.1164785553047361
YNL138W	0.0	-0.015439126718543444	-0.01039646627883593
YNL139C	-0.015474912261525487	-0.046183203089026466	0.0
YNL140C	-0.002785642524451974	-0.004331596092953036	-0.01243523316059536
YNL141W	-0.08591051510149353	-0.019169384898722337	-0.0245327313769762
YNL142W	0.0	-0.010562090394510512	-0.01407638644859978
YNL143C	-0.8544777589535444	-0.011304875555712218	-0.024054176072243107
YNL144C	-0.011268432380507416	-0.014272865105713305	-0.012958947941736958
YNL145W	-0.849962501325566	-0.014452899060783357	-0.013247776388167291
YNL146W	-0.004864772270647177	-0.010643463315305315	-0.012501858070788196
YNL147W	-0.026413528978567496	-0.02193803251872639	-0.0916057434876893
YNL148C	-0.0021261654897845386	-0.0021934565221966504	0.0
YNL153C	-0.026583155809993108		
YNL154C	-0.028375389751609845	-0.01071553984103755	-0.0013765663272129792
YNL155W	-0.01236687083056197	-0.007969685314303806	0.0
YNL156C	-0.05005313671391012		
YNL157W	-0.03396751860948542	-0.01227324279128659	-0.0004836080719379803
YNL159C	-0.028202864056989786	-0.0023589438920960694	-0.025725906156539573
YNL160W	-0.005688096092781311	-0.009666111905003676	-0.013890328571700942
YNL162W	-0.01360756407513974		
YNL164C	-0.05498209523773469		
YNL165W	-0.06183791251509135		
YNL166C	-0.02037014615905058	-0.019669070306486642	
YNL167C	-0.026358579414013913	-0.01259734582980924	-0.028971845148325893
YNL168C	-0.03386537911418046	-0.008451004013877448	-0.003265963724708284
YNL169C	-0.02876029167351589		
YNL170W	-0.004925291616299077		-0.08569596716061668
YNL171C	-0.23793632053650182		
YNL173C	-0.03254451417422604	-0.016758494912975784	-0.0030875898075469503
YNL175C	-0.046125361293522155	-0.017388684023546763	-0.008506475635099254
YNL176C	-0.04338991959722098	-0.011489410137865315	-0.0013263519253710126
YNL177C	-0.0035110989739536224		0.0
YNL179C	-0.016470529745628182	-0.004663440018253104	-0.0002514000381339187
YNL180C	-0.005733184770344581	-0.007057075034485926	
YNL183C	-0.022650474954822496	-0.013887449458106028	-0.009216452853647467
YNL184C	-0.007958068064390466	-0.0027123089798114066	-0.0016138622270952061
YNL185C		-0.0023386993785859205	
YNL187W	-0.004133195560130434	-0.009076219236228077	-0.0012821998571503428
YNL190W	-0.001954860362716011	-0.014580341700989131	-0.0019516946334462873
YNL191W	-0.024397212036082007	-0.014852351735740277	-0.002231380176328718
YNL192W	-0.008137654720921364		
YNL193W		-0.014157850557618187	-0.002467590625504561
YNL194C	-0.02607335792485641	-0.01872589859622023	-0.002448856909710379
YNL195C	-0.0134705563978442	-0.013357618044168032	-0.005144741580127666
YNL196C	-0.03094782306626797	-0.010442263422668848	-0.010939012453161385
YNL197C	-0.025517582047677984	-0.01982004362059668	-0.003718986771179232
YNL198C	-0.0007499750008278925	-0.013501043037714	-0.001404372626872317
YNL199C	-0.0004416519449574908	-0.009858674633376953	-0.00019938623715320445
YNL200C	-0.0016249458351513186	-0.01408745170958449	-0.00046812420894736125
YNL201C	-0.0009333022232608841	-0.01018650151910112	-0.0014989240279637852
YNL202W	-0.0026064240648201917	-0.019530758921374458	-0.002083658794623046
YNL203C	-0.0034939875734528595	-0.010212888249405288	-0.006064021926477846
YNL204C		-0.018056013550632022	-0.00555993541105076
YNL205C	-0.0018741758484158294	-0.01682424143549721	-0.003460868341431983
YNL206C	-0.03477999052027892	-0.019575621329803467	-0.0012300767131659172
YNL208W	-0.015445236682181035		
YNL210W		-0.008441730285452115	
YNL211C	-0.03376318284313567	-0.014398204687141026	-0.021109976313472875
YNL212W	-0.01481340263155243	-0.011642076174821984	-0.03330228557632664
YNL213C	-0.003739972400612495	-0.009532188530946313	
YNL214W		-0.009400715616371996	-0.09601769056280031
YNL215W	-0.0006749775007363851	-0.006149166107734225	-0.04496200413302639
YNL217W	-0.005344157225915404	-0.011872982095684315	-0.0012483312238697076
YNL218W	-0.0003232555405896119	-0.006031414702671424	
YNL219C	-0.020254385788143023	-0.02267494360599314	-0.011135455949969874
YNL220W			-0.10442631827044242
YNL223W	-0.0032388166614241995		
YNL224C	-0.0033382604240466663	-0.010893399765947007	-0.002477230840910321
YNL225C		-0.031763794351214465	-0.08956923340379724
YNL226W	-0.0029749008366531503	-0.012261157351554572	-0.04353091127362507
YNL227C	-0.0012249591680353596	-0.0036625220359818504	-0.06043747580304226
YNL228W			-0.03715472972636743
YNL229C	-0.04757152983188085	-0.012652713902851059	-0.035215869558621264
YNL230C	-0.014641703322156408	-0.004804980662530644	-0.010012328662557819
YNL231C	-0.01154128195725099	-0.005928630163779498	-0.013147833351257226
YNL233W	-0.023577114118777533	-0.019636682841861965	-0.0032248556617112813
YNL234W	-0.017304303578063226		
YNL235C	-0.00189160361320925	-0.013679823269758225	0.0
YNL236W	-0.009962593889601601		0.0
YNL237W	-0.0066719452840726945	-0.010641167068368661	-0.005425671729064781
YNL238W	-0.05628979034034036		
YNL239W	-0.0144697614119366	-0.015575126424410205	-0.0010471455875777557
YNL241C	-0.00030520954541006506	-0.019022557448425462	
YNL242W	-0.029904323658655058	-0.015652604002357552	-0.0013260785678919677
YNL243W	-0.005721134574681347	-0.03335462484229306	
YNL246W	-0.0014841106752395035	-0.009495195027377702	-0.5496838310836758
YNL248C	-6.227037796385315e-05	-0.009384088578809038	-0.0006656017039290911
YNL249C	-0.008094028792797994	-0.008761264678743098	-0.004616611577883553
YNL250W	-0.028470243453660185	-0.022996544202098148	-0.02583248547140474
YNL252C	-0.0017629236587098358		0.0
YNL253W	-0.0023870311559687375	-0.028976863183943356	-0.006546247054709408
YNL254C	-0.0005915685908375785	-0.01052998172288293	-0.011534871643781544
YNL255C	-0.002521598908550912	-0.008372996383950101	-0.00836538897888727
YNL257C	-0.05368296933369093	-0.012934779858007558	-0.004476272723878984
YNL259C	-0.029806754260355832	-0.012064022577535003	-0.000416110407966647
YNL264C	-0.011364343981552142	-0.020356349528950032	-0.037256961758546
YNL265C	-0.044014778836386895	-0.0109096593762432	-0.04753841109341097
YNL266W	-0.039863420304305106	-0.01182845398095138	-0.01687659059733775
YNL268W	-3.044418058640073e-05	-0.026392329655571322	-0.05149953080915513
YNL269W	-0.01812067999254853	-0.009550513018586095	-0.002619259751049925
YNL270C	-0.039510554829068026	-0.016080220034169496	-0.04443907787662461
YNL271C	-0.050086140689527554	-0.032880300167118265	-0.03990282215119607
YNL273W	-0.019895385764988872	-0.00958539311796578	-0.0038093508258410713
YNL274C	-0.04227115190665988	-0.018988418206055055	-0.005707255437153067
YNL275W		-0.01439604653133748	-0.007707997953222386
YNL276C	-0.002556129942950663	-0.0006760236930570988	
YNL277W	-0.007572810386774494	-0.003508884882855618	
YNL278W	-0.011872885401735055	-0.03149241497005741	-0.01764899055097289
YNL279W	-0.022707260700768842	-0.010449321723838282	-0.021262653261827486
YNL280C		-0.011667460624278125	-0.33964054766204077
YNL281W	-0.01157191190817071	-0.013318753561049765	-0.00037968981295002956
YNL283C	-0.010150071610931255	-0.009713458841050262	-6.935173464095245e-05
YNL284C	-0.017794613292639736		0.0
YNL285W	-0.03984346021435484	-0.014429891563500611	-0.0003467586732954614
YNL286W	-0.015017539489814507	-0.007692213925883825	-0.000589489744629494
YNL288W	-0.03421757270065652	-0.020390093137049536	-0.009598080403385546
YNL289W	-0.031892811922724036	-0.014968142557236781	-0.004004385702119546
YNL291C	-0.010918072939369274	-0.02850599944019761	-0.09146894838628575
YNL292W	-0.003957498003008583	-0.016183970841038575	-0.0007652570285227575
YNL293W	-0.0009132988770565426	-0.014106815426365901	-0.0008743547989787776
YNL294C	0.0	-0.006702919580346651	-0.0018748301115784716
YNL295W	-0.005242015597567122	-0.018027186692540068	-0.03003363487008164
YNL296W	-0.00041966312498041845	-0.01133038921197848	
YNL297C	-0.03489149991696195	-0.042358362436908	-0.07179993882978267
YNL298W	-0.05873847565298018	-0.014278301907196556	
YNL299W	-0.023558065519914885	-0.012096087169084646	-0.0006761794129306846
YNL300W	-0.016137317010515097	-0.01381488080650569	-0.022435289451453833
YNL301C	-0.01447786288064967	-0.025344141056860024	0.0
YNL302C	-0.0006745957614560495	-0.036200927449813076	
YNL303W	-0.0068601199742694755	-0.02599989404826545	-8.668966830119056e-06
YNL304W		-0.011003487491348505	-8.668966830119056e-06
YNL305C	-0.006714822425650956	-0.011257272438052182	-0.0005494703512761326
YNL307C	-0.0017835682811002521	-0.01267625484491611	-0.009267251043220305
YNL309W	0.0		-0.010948143239436227
YNL311C	-0.0035182763559349606	-0.02038234054603178	-0.0013263728419232938
YNL314W	-0.0034663843742984172	-0.01163104854208393	-0.0014980621223918556
YNL315C	-0.007284827014681576	-0.007291562621251275	-0.013231129919246827
YNL316C	-0.025184951846141744	-0.01452633636424771	-0.011907430719640691
YNL318C	-0.003238059655025232	-0.008140243295196518	-0.007618470127277427
YNL319W	-0.004753305519246662	-0.008617501130325285	-0.006490991479020873
YNL320W	-0.009776449343039551	-0.0158092317287624	
YNL321W	-0.006849741577942165	-0.010793148293978736	-0.00033808970646534236
YNL322C	-0.00913298877056543	-0.01419266894206412	-0.03419732942667718
YNL323W	0.0	-0.009237016980468636	-0.0002514000381339187
YNL324W	-0.03869066151895726	-0.008993969242252342	-0.0030688142587086712
YNL325C	-0.014664674014577422	-0.01764709001399052	-0.0028867659552459382
YNL326C	-0.00543961912979446	-0.014426508538995231	-0.0007222611398751105
YNL327W	-0.00037362226789170306	-0.013958039819995516	-0.0006573363541340091
YNL328C	-0.009170925757220014	-0.015198156570674255	-0.024449117335321263
YNL329C	-0.0009147357767441036	-0.020513123268491702	-0.002442870164172235
YNL330C	-0.0037741596654992256	-0.0010170856971564953	
YNL332W	-0.004608007970628145	-0.028717722128824633	-0.0030244435044805796
YNL333W	-0.008728231313691796	-0.011286622945908247	-0.004378841332069417
YNL334C	-0.012612910594414536	-0.011580323583635563	-0.004517326115375349
YNL335W	-0.0027814102164788637	-0.009987434679536018	-0.001439048494192793
YNL336W	-0.004182493721063702	-0.018182823940692303	-0.001742462333337659
YNL338W	-0.011084127280678606	-0.01339233642762255	-0.0015170691956940977
YNL339C	-0.04339826087135252	-0.019301120568112336	-0.000858227716423651
YNR001C	-0.047097424247480583	-0.024632108100535538	-0.022335726728908736
YNR002C	-0.02609739216315919	-0.02627619219210406	-0.021107905169343587
YNR004W	-0.03122245523726757	-0.03095248764492813	-0.013277058262034005
YNR005C	-0.5195446434142119	-0.17817256741712606	-0.242606464734466
