ORF	hap a | growth (GI50) | methyl methanesulfonate [0.004-0.016%] | Svensson JP~Samson LD, 2011
YGL140C	0.012
YGL141W	0.013
YGL143C	0.011
YGL144C	0.018
YGL146C	0.009
YGL147C	0.008
YGL148W	0.005
YGL149W	0.008
YGL151W	0.009
YGL152C	0.009
YGL153W	0.009
YGL154C	0.009
YGL156W	0.009
YGL157W	0.012
YGL160W	0.010
YGL161C	0.009
YGL162W	0.011
YGL163C	0.003
YGL164C	0.011
YGL165C	0.010
YGL166W	0.012
YGL167C	0.009
YGL168W	0.011
YGL170C	0.013
YGL173C	0.012
YGL174W	0.067
YGL175C	0.004
YGL176C	0.012
YGL180W	0.010
YGL181W	0.011
YER101C	0.011
YER103W	0.012
YER106W	0.012
YER108C	0.013
YER109C	0.013
YER110C	0.017
YER111C	0.009
YER113C	0.010
YER114C	0.010
YER115C	0.011
YER116C	0.009
YER117W	0.011
YER118C	0.012
YER119C	0.013
YER119C-A	0.018
YER120W	0.013
YER121W	0.014
YER123W	0.011
YER124C	0.009
YER128W	0.010
YER129W	0.011
YER131W	0.014
YER132C	0.008
YER134C	0.013
YER135C	0.013
YER137C	0.011
YER139C	0.016
YER140W	0.013
YER141W	0.010
YER142C	0.005
YER143W	0.008
YER145C	0.010
YER150W	0.014
YER151C	0.013
YER152C	0.015
YER153C	0.012
YER154W	0.013
YER155C	0.012
YER156C	0.015
YER158C	0.010
YER161C	0.010
YER162C	0.009
YER163C	0.013
YER164W	0.012
YER166W	0.013
YER167W	0.010
YER169W	0.019
YER170W	0.014
YER173W	0.008
YER174C	0.016
YER175C	0.014
YER176W	0.013
YER177W	0.013
YER178W	0.010
YER179W	0.013
YER180C	0.015
YER181C	0.012
YER182W	0.011
YER183C	0.013
YER184C	0.017
YER185W	0.015
YER186C	0.016
YER187W	0.010
YMR052C-A	0.010
YMR052W	0.011
YMR053C	0.013
YMR054W	0.021
YMR055C	0.000
YMR056C	0.010
YMR057C	0.012
YMR058W	0.013
YJR034W	0.014
YJR066W	0.010
YIL102C	0.011
YIL111W	0.011
YIL122W	0.011
YIL131C	0.014
YIL136W	0.013
YIL158W	0.015
YIR004W	0.013
YIL056W	0.013
YIL085C	0.013
YIL094C	0.016
YDL047W	0.008
YDL067C	0.010
YDR477W	0.009
YDR483W	0.012
YDR521W	0.000
YDR523C	0.012
YLR006C	0.008
YML009W-B	0.008
YMR038C	0.007
YBR173C	0.011
YER014W	0.000
YER016W	0.007
YER028C	0.011
YER044C	0.003
YER055C	0.012
YHR028C	0.013
YHR033W	0.013
YCL006C	0.014
YAL024C	0.011
YBR299W	0.013
YCR107W	0.010
YDR242W	0.011
YDR326C	0.010
YDR444W	0.012
YDR461W	0.011
YDR493W	0.012
YDR502C	0.013
YDR515W	0.011
YER089C	0.013
YFL001W	0.010
YFL003C	0.012
YFL004W	0.011
YFL010W-A	0.014
YFL012W	0.013
YFL013C	0.013
YFL033C	0.015
YGR122C-A	0.013
YOL148C	0.011
YGR254W	0.014
YGR258C	0.011
YGR271W	0.010
YNR033W	0.012
YGR273C	0.012
YGR276C	0.019
YGR289C	0.011
YGR291C	0.000
YGR292W	0.013
YFL063W	0.011
YJL103C	0.008
YML073C	0.013
YNL011C	0.009
YNL014W	0.009
YAL039C	0.004
YAL037W	0.011
YAL018C	0.013
YAL017W	0.012
YAR037W	0.011
YLL012W	0.014
YLR004C	0.013
YLR011W	0.012
YLR028C	0.012
YLR042C	0.012
YLR074C	0.013
YLR091W	0.005
YML060W	0.013
YML059C	0.011
YML034C-A	0.011
YML002W	0.012
YMR015C	0.010
YMR157C	0.010
YMR158W-B	0.013
YMR177W	0.012
YMR178W	0.011
YMR207C	0.009
YMR228W	0.013
YMR278W	0.011
YMR280C	0.011
YMR299C	0.013
YMR300C	0.011
YNL321W	0.012
YNL301C	0.013
YOR005C	0.012
YOR006C	0.011
YOR022C	0.009
YOR023C	0.011
YOR050C	0.012
YOR066W	0.013
YOR304W	0.010
YOR305W	0.010
YOR327C	0.012
YOR328W	0.011
YOR365C	0.011
YOR383C	0.010
YOL046C	0.011
YOL047C	0.009
YOL061W	0.013
YOL062C	0.012
YPL265W	0.011
YPL250C	0.010
YPL195W	0.011
YPL177C	0.011
YPL176C	0.011
YPL141C	0.011
YPL121C	0.009
YBR187W	0.010
YBR188C	0.012
YBR212W	0.012
YBR213W	0.012
YBR242W	0.011
YBR261C	0.012
YDR097C	0.010
YDR098C	0.010
YDR115W	0.010
YDR116C	0.008
YDR143C	0.008
YDR351W	0.012
YDR409W	0.012
YDR410C	0.014
YDR432W	0.007
YDR433W	0.012
YEL030W	0.004
YEL046C	0.006
YER034W	0.011
YER035W	0.010
YER053C	0.009
YER054C	0.009
YER081W	0.010
YGR130C	0.018
YGR181W	0.011
YGR182C	0.011
YGR206W	0.011
YGR207C	0.010
YHL029C	0.010
YHL013C	0.011
YHR076W	0.009
YHR077C	0.013
YHR100C	0.004
YHR103W	0.009
YHR135C	0.013
YHR153C	0.012
YCL016C	0.009
YCL040W	0.014
YCL042W	0.013
YCR008W	0.012
YCR022C	0.011
YLR183C	0.013
YLR184W	0.011
YLR205C	0.011
YLR206W	0.012
YKL015W	0.016
YKL037W	0.013
YKL087C	0.000
YKL090W	0.011
YKL109W	0.014
YKL110C	0.011
YKL142W	0.012
YKL159C	0.012
YGR054W	0.011
YGR055W	0.009
YGR076C	0.013
YGR077C	0.010
YOR099W	0.012
YOR114W	0.013
YOR173W	0.012
YOR175C	0.010
YOR195W	0.011
YOR196C	0.010
YOR229W	0.011
YOR243C	0.010
YJL193W	0.010
YJL192C	0.013
YJL171C	0.014
YJL142C	0.012
YLR325C	0.010
YLR384C	0.010
YLR385C	0.011
YLR408C	0.014
YLR410W	0.010
YLR253W	0.012
YLR267W	0.014
YDR147W	0.011
YDR163W	0.013
YDR165W	0.011
YDR206W	0.012
YDR221W	0.011
YGL227W	0.011
YGL248W	0.011
YGL249W	0.009
YGR015C	0.013
YPL090C	0.013
YPL038W	0.014
YPL037C	0.010
YPL014W	0.013
YPL013C	0.010
YPR124W	0.010
YPR139C	0.011
YPR200C	0.014
YPR201W	0.012
YDR525W-A	0.012
YDR535C	0.012
YFR048W	0.012
YGR226C	0.013
YBL032W	0.014
YBL036C	0.012
YBL053W	0.012
YBL054W	0.012
YBL083C	0.010
YGL004C	0.012
YGL059W	0.012
YGL060W	0.013
YGL082W	0.012
YGL083W	0.014
YNL223W	0.012
YNL204C	0.013
YKL198C	0.011
YKL222C	0.014
YKR001C	0.010
YKR045C	0.012
YKR059W	0.011
YDR286C	0.010
YDR287W	0.011
YDR310C	0.014
YDR312W	0.012
YIL013C	0.013
YIL032C	0.015
YIL054W	0.012
YIL055C	0.014
YFL021W	0.014
YFL023W	0.011
YFL056C	0.011
YFR018C	0.012
YIR027C	0.011
YIR028W	0.012
YKR066C	0.015
YKR067W	0.012
YMR077C	0.008
YMR089C	0.011
YOL119C	0.012
YOL121C	0.015
YER064C	0.010
YER077C	0.008
YHR193C	0.012
YLR037C	0.010
YML094W	0.008
YML095C	0.009
YML108W	0.012
YML109W	0.010
YMR109W	0.012
YMR125W	0.009
YPR063C	0.013
YPR065W	0.012
YPR089W	0.004
YJL107C	0.010
YJL084C	0.012
YGR201C	0.013
YGR204W	0.013
YHR127W	0.011
YHR131C	0.011
YJR108W	0.012
YJR149W	0.015
YLR448W	0.010
YLR449W	0.009
YJR144W	0.010
YJR145C	0.011
YDL191W	0.011
YDL230W	0.010
YDL243C	0.009
YBR281C	0.009
YBR282W	0.009
YCR020W-B	0.012
YCR079W	0.018
YJL022W	0.011
YDL096C	0.011
YDL099W	0.010
YDL121C	0.012
YDL157C	0.010
YDL176W	0.008
YNL030W	0.009
YNL031C	0.012
YNR004W	0.012
YNR005C	0.009
YNR036C	0.012
YBL098W	0.010
YBR041W	0.009
YBR042C	0.013
YBR059C	0.010
YBR061C	0.011
YNL134C	0.010
YNL094W	0.008
YIL145C	0.010
YIL146C	0.012
YIL165C	0.011
YIL166C	0.012
YNL067W	0.009
YNL083W	0.010
YGR092W	0.010
YGR093W	0.011
YJL160C	0.010
YKR023W	0.010
YAR002C-A	0.009
YCL035C	0.011
YDR071C	0.011
YLR406C	0.012
YML022W	0.008
YGR295C	0.010
YKL053C-A	0.013
YFR019W	0.010
YKR096W	0.012
YKR102W	0.012
YPR037C	0.011
YBR094W	0.003
YBR159W	0.013
YBR161W	0.013
YDL011C	0.013
YDL012C	0.013
YDL046W	0.014
YDL062W	0.015
YDR457W	0.015
YDR458C	0.012
YDR481C	0.010
YDR482C	0.010
YDR514C	0.013
YDR532C	0.007
YGL158W	0.014
YGL159W	0.011
YGL177W	0.014
YGL179C	0.011
YER130C	0.012
YER149C	0.011
YJR039W	0.009
YJR044C	0.009
YDL074C	0.005
YDL075W	0.007
YDR417C	0.007
YFL010C	0.010
YGR229C	0.012
YBL025W	0.000
YIL018W	0.012
YIL066C	0.012
YJL027C	0.009
YOR331C	0.003
YPR133W-A	0.003
YGL029W	0.011
YNL147W	0.012
YNL220W	0.007
YOR150W	0.000
YOR158W	0.000
YLR337C	0.000
YLR338W	0.000
YLR369W	0.000
YLR389C	0.000
YLR240W	0.000
YLR244C	0.000
YGL206C	0.000
YGL223C	0.000
YLR399C	0.000
YLR403W	0.000
YLR396C	0.000
YGL240W	0.000
YPL059W	0.000
YPL050C	0.000
YPL045W	0.000
YPL031C	0.000
YPL024W	0.000
YGR219W	0.000
YGR222W	0.000
YBL033C	0.000
YGL020C	0.000
YGL038C	0.000
YGL070C	0.000
YGL095C	0.000
YGL088W	0.000
YNL153C	0.000
YNL225C	0.000
YKR006C	0.000
YDR245W	0.000
YDR268W	0.000
YDR283C	0.000
YDR296W	0.000
YDR300C	0.000
YFL018C	0.000
YGR262C	0.000
YMR064W	0.000
YMR066W	0.000
YML110C	0.000
YML111W	0.000
YML112W	0.000
YML129C	0.000
YMR097C	0.000
YMR098C	0.000
YOL143C	0.000
YAL016W	0.000
YJR090C	0.000
YLR286C	0.000
YDL202W	0.000
YBR279W	0.000
YCR044C	0.000
YCR063W	0.000
YJL003W	0.000
YJL004C	0.000
YJL006C	0.000
YJL012C	0.000
YJL013C	0.000
YJL028W	0.000
YJR004C	0.000
YJR032W	0.000
YJR037W	0.000
YJR047C	0.000
YJR040W	0.000
YJR038C	0.000
YDL160C	0.000
YDL167C	0.000
YDL185W	0.000
YNL003C	0.000
YNL084C	0.000
YIL098C	0.000
YJL184W	0.000
YPL148C	0.000
YPL268W	0.000
YPR067W	0.000
YBR097W	0.000
YBR101C	0.000
YBR122C	0.000
YDL040C	0.000
YDL072C	0.000
YER122C	0.000
YJL075C	0.000
YBR035C	0.000
YPR072W	0.000
YOR008C-A	0.000
YOR128C	0.000
YEL044W	0.000
YER087W	0.000
YEL029C	0.000
YHR010W	0.000
YHR021C	0.000
YLL027W	0.000
YLR226W	0.000
YOR369C	0.000
YFL016C	0.000
YGR257C	0.000
YNL055C	0.000
YGR167W	0.000
YCL007C	0.000
YLR148W	0.000
YKL155C	0.000
YER014C-A	0.000
YER070W	0.000
YEL036C	0.000
YNL296W	0.000
YDR138W	0.000
YBL093C	0.000
YBL002W	0.000
YPR131C	0.000
YBR112C	0.000
YKR085C	0.000
YGR162W	0.000
YGR271C-A	0.000
YGR252W	0.000
YGR255C	0.000
YNL059C	0.000
YNL284C	0.000
YPL183W	0.000
YOR147W	0.000
YNL292W	0.000
YMR263W	0.000
YNL307C	0.000
YNL277W	0.000
