orf	hom | growth (culture turbidity) | hot-compressed water-treated lignocellulose hydrolysate | CSM | Jayakody LN~Kitagaki H, 2015
YNL064C	-0.32754046
YNL065W	-0.24239576
YNL066W	-0.36843944
YNL067W	0.25168774
YNL067W-B	-0.5758649
YNL068C	0.04536172
YNL069C	0.72092646
YNL070W	-0.02384522
YNL071W	-0.28468084
YNL072W	-0.03187422
YNL073W	-0.23517355
YNL074C	-0.43049285
YNL076W	-0.29353762
YNL078W	0.101543725
YNL079C	-0.93605775
YNL080C	-2.115165
YNL081C	-0.2751843
YNL082W	-0.3654474
YNL083W	-0.2607809
YNL085W	0.1256549
YNL086W	-0.13190682
YNL087W	-0.043129075
YNL089C	0.044511035
YNL090W	0.044819623
YNL091W	0.44879624
YNL093W	0.27836752
YNL095C	-0.03545638
YNL096C	-0.001232441
YNL097C	-0.32595074
YNL097C-B	0.37288436
YNL099C	-0.723211
YNL100W	0.58337724
YNL104C	-0.1431394
YNL105W	-0.44879624
YNL106C	-0.44574216
YNL107W	-1.912648
YNL109W	0.72213155
YNL111C	0.42706403
YNL115C	-0.28497097
YNL119W	-0.11232329
YNL120C	0.22687286
YNL121C	0.015494271
YNL125C	-0.08969078
YNL130C	0.50982654
YNL130C-A	-0.16307479
YNL133C	-0.5904484
YNL138W	-0.10354668
YNL140C	0.28426632
YNL142W	-0.19973944
YNL146C-A	-0.049022775
YNL147W	-1.9260715
YNL148C	0.46487778
YNL154C	0.5899829
YNL155W	0.3106133
YNL157W	0.50906557
YNL159C	0.32656124
YNL160W	0.45604518
YNL162W	-0.32157803
YNL162W-A	-0.17468405
YNL167C	-0.11429061
YNL168C	0.43939927
YNL170W	0.1332716
YNL173C	0.3724816
YNL175C	0.25791168
YNL176C	0.26757205
YNL177C	0.20130464
YNL179C	0.46338
YNL183C	-0.10984123
YNL184C	-0.16268668
YNL187W	0.43627712
YNL190W	0.450838
YNL191W	0.26927978
YNL193W	0.3599116
YNL194C	0.26154155
YNL195C	0.35528722
YNL196C	-0.028272338
YNL197C	0.25605378
YNL198C	0.64111304
YNL199C	0.51558983
YNL200C	0.4951206
YNL201C	0.21077986
YNL202W	0.05853745
YNL203C	0.59319544
YNL204C	0.48581973
YNL205C	0.28648052
YNL206C	0.09164538
YNL209W	0.15302375
YNL211C	0.10789935
YNL212W	-0.17787617
YNL214W	0.35069788
YNL215W	0.44127244
YNL217W	0.32455385
YNL219C	0.3273553
YNL220W	-1.6999463
YNL224C	0.39914292
YNL225C	-1.0130436
YNL226W	-0.008379581
YNL227C	-0.23467089
YNL228W	0.02503885
YNL229C	0.14423442
YNL230C	0.1767519
YNL231C	0.046789493
YNL233W	0.5165589
YNL235C	0.5301265
YNL236W	0.20222913
YNL237W	0.29252183
YNL239W	-0.24937843
YNL242W	0.65052396
YNL246W	0.106023654
YNL248C	0.2642323
YNL249C	0.3133117
YNL250W	-1.8199769
YNL252C	-0.18587622
YNL253W	0.13287267
YNL254C	0.0075632557
YNL255C	0.18290837
YNL257C	0.30857345
YNL259C	0.5657528
YNL264C	-0.05764223
YNL265C	-0.05870288
YNL266W	0.19746415
YNL268W	0.51619047
YNL269W	0.40810212
YNL270C	0.3423164
YNL271C	0.7608761
YNL273W	0.29200518
YNL274C	0.02392539
YNL275W	0.20657799
YNL277W-A	0.42249376
YNL278W	0.09207614
YNL279W	-0.23035036
YNL280C	-2.3771517
YNL281W	0.34562114
YNL283C	0.28412062
YNL284C	0.8525533
YNL285W	0.2265821
YNL286W	0.1982455
YNL288W	0.5464193
YNL289W	0.47106606
YNL291C	0.4683543
YNL292W	0.114172906
YNL293W	0.3556372
YNL294C	0.31688815
YNL295W	0.34095034
YNL296W	-0.27196673
YNL297C	-2.3777132
YNL299W	0.18022144
YNL300W	-0.21415746
YNL301C	0.13522048
YNL303W	0.66152817
YNL304W	0.71627665
YNL305C	0.29962125
YNL307C	0.1917486
YNL309W	-1.1228359
YNL311C	0.910193
YNL314W	0.642488
YNL315C	-0.40489092
YNL316C	-0.46780524
YNL318C	-0.069359645
YNL319W	0.2378643
YNL321W	0.07921345
YNL322C	0.5583378
YNL323W	0.13816129
YNL324W	0.11670778
YNL325C	0.09096649
YNL326C	0.19973625
YNL327W	-0.0491214
YNL328C	0.13624041
YNL329C	0.18049885
YNL332W	0.27260616
YNL333W	0.04363236
YNL334C	0.27627867
YNL335W	0.2449141
YNL336W	0.38750187
YNL338W	0.40682516
YNL339C	0.16623574
YNR010W	-1.2088287
YNR020C	-0.102546476
YNR032C-A	0.65596724
YNR033W	-0.113559544
YNR037C	0.14070125
YNR041C	-0.0052930703
YNR050C	0.13334732
YNR051C	-0.43241534
YNR052C	-2.6915963
YNR055C	0.30931598
YNR056C	-0.61212015
YNR057C	0.39690772
YNR058W	0.532711
YNR059W	0.36829564
YNR060W	0.46519974
YNR061C	0.10976169
YNR062C	0.5144522
YNR063W	0.2951763
YNR064C	0.6220474
YNR065C	0.933799
YNR066C	1.0795102
YNR067C	0.273028
YNR068C	-0.09182926
YNR069C	0.43431744
YNR070W	0.082904406
YNR071C	0.14045565
YNR072W	0.16316323
YNR073C	0.6222784
YNR074C	0.2078575
YNR075W	0.17002787
YOL001W	-2.2264683
YOL002C	-0.37160355
YOL003C	0.60149485
YOL004W	-1.3427702
YOL006C	-1.2458092
YOL007C	-0.43172276
YOL008W	-0.35089257
YOL009C	0.34261605
YOL011W	0.6643608
YOL012C	-1.1797603
YOL013C	-2.1657639
YOL013W-A	0.22868939
YOL014W	-0.26600206
YOL015W	-2.3909998
YOL016C	-0.041928444
YOL017W	0.0727242
YOL018C	-1.541027
YOL019W	1.2252704
YOL019W-A	-0.42881122
YOL020W	0.86301094
YOL023W	0.17423484
YOL024W	-0.021134105
YOL025W	-0.6408452
YOL027C	-0.38640082
YOL028C	-0.23462985
YOL029C	0.0610755
YOL030W	-0.04316725
YOL031C	-0.18629329
YOL032W	-0.0022530064
YOL033W	-0.42883253
YOL035C	0.09530135
YOL036W	-0.2966906
YOL037C	-0.12809433
YOL038C-A	0.37751064
YOL039W	0.5402247
YOL041C	0.16610849
YOL042W	0.123755656
YOL043C	0.13431698
YOL044W	-0.28104174
YOL045W	0.25461328
YOL046C	-0.048507404
YOL047C	-0.28038606
YOL048C	-0.50597656
YOL049W	-1.9134506
YOL050C	-0.41386953
YOL051W	-2.1955912
YOL052C	-0.46473017
YOL052C-A	0.043171067
YOL053W	0.1052525
YOL054W	-0.36771885
YOL055C	-0.7792775
YOL056W	-0.18552914
YOL057W	-0.82169586
YOL058W	-0.25223175
YOL059W	-0.05784456
YOL060C	-0.44987088
YOL061W	-0.19986032
YOL062C	-0.20955189
YOL063C	-0.26263592
YOL064C	-0.30161974
YOL065C	0.15891872
YOL067C	-0.2336497
YOL068C	-0.48105475
YOL070C	-0.30596733
YOL071W	-0.70738965
YOL072W	-1.1858685
YOL073C	0.19090556
YOL075C	-0.1521756
YOL076W	-1.6106675
YOL077W-A	0.002755018
YOL079W	0.21356225
YOL080C	-0.00052428053
YOL081W	0.14937478
YOL082W	0.11167876
YOL083W	0.21390073
YOL084W	-0.1561338
YOL085C	0.13427563
YOL086C	-0.27670816
YOL086W-A	0.15731789
YOL087C	0.9854814
YOL088C	1.9196869
YOL089C	0.43768135
YOL090W	0.3709081
YOL091W	0.021616392
YOL092W	0.33493447
YOL093W	0.5459205
YOL095C	-0.18895288
YOL096C	0.78563505
YOL097W-A	0.07143195
YOL098C	0.5113561
YOL099C	0.31759122
YOL100W	0.2116
YOL101C	0.48254362
YOL103W	0.6170884
YOL104C	0.5818814
YOL105C	0.16436704
YOL106W	0.5938565
YOL107W	0.43860903
YOL108C	0.1292167
YOL109W	0.49511933
YOL110W	0.7172069
YOL111C	0.34239975
YOL112W	0.5259367
YOL113W	0.22587584
YOL114C	0.45179114
YOL115W	0.3851426
YOL116W	0.26653367
YOL117W	0.065578334
YOL118C	0.5924014
YOL119C	0.532307
YOL121C	0.3929419
YOL122C	0.4864439
YOL124C	0.72885364
YOL125W	0.42006642
YOL126C	0.33235252
YOL128C	0.35300115
YOL129W	0.22637403
YOL131W	0.7311518
YOL132W	0.67677367
YOL136C	0.1335522
YOL137W	0.41253117
YOL138C	0.60996413
YOL140W	0.17914742
YOL141W	-0.24420212
YOL143C	-0.38537133
YOL145C	-3.2069924
YOL147C	1.0012187
YOL148C	-3.5435612
YOL150C	0.046697237
YOL151W	-0.7213601
YOL152W	-0.30229545
YOL154W	-0.22781643
YOL155C	-1.7237682
YOL158C	-0.054840762
YOL159C	0.29408067
YOL159C-A	0.6271859
YOL160W	0.18387994
YOL162W	0.20007347
YOL163W	0.18778914
YOL164W	-0.17426093
YOL164W-A	0.24096672
YOR001W	0.15237221
YOR002W	0.14016996
YOR003W	-0.015086427
YOR005C	0.68483955
YOR006C	0.3038314
YOR007C	0.4663889
YOR008C	0.3634944
YOR008C-A	-0.37652156
YOR009W	1.0144804
YOR010C	0.6403661
YOR011W	0.74640816
YOR012W	0.47729507
YOR013W	0.35888657
YOR014W	0.46821624
YOR015W	0.08146518
YOR016C	0.17165607
YOR017W	-0.2802305
YOR018W	2.230296
YOR019W	2.7202494
YOR020W-A	0.07100438
YOR021C	0.089271486
YOR022C	-0.14152776
YOR023C	0.2225501
YOR024W	0.24492809
YOR025W	-0.056519862
YOR026W	-1.4397695
YOR027W	-3.9360437
YOR028C	3.208637
YOR029W	0.052141737
YOR030W	0.32525754
YOR032C	0.16236408
YOR033C	0.113401756
YOR034C	-0.06235757
YOR034C-A	-0.26737607
YOR035C	-2.6515157
YOR036W	-3.8519168
YOR037W	-0.06438916
YOR038C	-0.3355771
YOR039W	-0.064718746
YOR040W	-0.7784637
YOR041C	-0.26580864
YOR042W	0.087637566
YOR043W	-0.6407593
YOR044W	-0.17310674
YOR045W	-0.1909587
YOR047C	0.22382389
YOR049C	0.20784478
YOR050C	10.356584
YOR051C	-0.16352654
YOR052C	-0.22319177
YOR053W	-0.18007255
YOR054C	0.021409607
YOR055W	0.4004816
YOR058C	0.3698583
YOR059C	0.4597247
YOR061W	0.3498542
YOR062C	0.16811718
YOR064C	0.3378619
YOR065W	-2.026796
YOR066W	0.932907
YOR067C	1.942544
YOR068C	15.478885
YOR069W	6.574022
YOR070C	-0.56032515
YOR071C	15.730602
YOR072W	-0.17816885
YOR073W	-1.8719554
YOR076C	9.664413
YOR078W	-1.3695174
YOR079C	-0.22087894
YOR080W	-2.8575568
YOR081C	0.4278269
YOR082C	0.18599552
YOR083W	0.24431156
YOR084W	0.39742312
YOR085W	-0.05404289
YOR086C	0.3892834
YOR087W	0.024069821
YOR089C	0.24314655
YOR090C	-0.030450264
YOR091W	-0.313013
YOR092W	0.23913047
YOR093C	0.14140558
YOR094W	0.043720797
YOR096W	-1.8754374
YOR097C	0.106128
YOR099W	0.20900978
YOR100C	-0.0018311644
YOR101W	0.21817261
YOR104W	-1.4193718
YOR105W	-0.018190753
YOR106W	-0.4858875
YOR107W	0.012798426
YOR108W	-0.01894218
YOR109W	0.3174398
YOR111W	0.17844245
YOR112W	0.31263155
YOR113W	0.22899798
YOR114W	0.124356925
YOR115C	1.6064293
YOR118W	0.1895535
YOR120W	0.8073774
YOR121C	0.7546783
YOR123C	-0.1243213
YOR124C	-0.039907675
YOR126C	0.1370491
YOR127W	-0.15392788
YOR129C	-0.18894523
YOR130C	-3.5229642
YOR131C	0.38569614
YOR132W	11.553952
YOR133W	-0.42321497
YOR134W	-0.10009495
YOR135C	-1.5183558
YOR136W	-0.5124098
YOR137C	-0.007328475
YOR138C	-0.110299975
YOR139C	0.17296423
YOR140W	0.11305372
YOR141C	-0.9613842
YOR142W	0.15133956
YOR144C	-0.60982
YOR147W	0.033816732
YOR150W	-0.37409326
YOR152C	0.021089567
YOR153W	0.8864471
YOR154W	0.042454634
YOR155C	-0.05667129
YOR156C	0.20261407
YOR161C	0.20912495
YOR161C-C	0.6118634
YOR162C	0.30220702
YOR163W	0.29497397
YOR164C	0.044456318
YOR165W	-0.70737886
YOR166C	0.24069121
YOR167C	0.036527213
YOR170W	-0.44580483
YOR171C	-0.04375134
YOR172W	-0.6625904
YOR173W	-0.17320919
YOR175C	0.11551924
YOR176W	0.013972331
YOR177C	-0.0081441635
YOR178C	-0.19358931
YOR179C	-0.65479904
YOR180C	0.43191683
YOR182C	0.08604818
YOR183W	-0.009385512
YOR184W	0.09371579
YOR185C	0.15541355
YOR186W	-0.30418324
YOR187W	-0.63232464
YOR188W	-0.27582183
YOR189W	-0.31457406
YOR190W	0.34105596
YOR191W	0.18061782
YOR192C	0.3017031
YOR193W	0.3340787
YOR195W	0.076345176
YOR196C	0.14627172
YOR197W	0.2636304
YOR198C	0.03901627
YOR199W	1.083728
YOR200W	-0.22673097
YOR201C	0.10083175
YOR202W	0.1398512
YOR205C	1.2055558
YOR208W	0.399295
YOR209C	0.48828715
YOR211C	-0.26623368
YOR213C	0.25229537
YOR214C	0.09358662
YOR215C	0.26274216
YOR216C	0.13689767
YOR219C	0.08640449
YOR220W	0.039256778
YOR221C	-1.0012629
YOR222W	-0.021207275
YOR223W	0.23976736
YOR225W	-0.13372144
YOR226C	0.07278528
YOR227W	0.23090167
YOR228C	-0.036133364
YOR229W	0.0029287178
YOR230W	0.15116522
YOR231W	0.12055589
YOR233W	0.034557343
YOR234C	0.046630427
YOR235W	-2.886429
YOR237W	-0.105814956
YOR238W	0.30875605
YOR239W	0.2316092
YOR241W	-0.8741761
YOR242C	0.18994926
YOR243C	-0.08218988
YOR245C	0.067029014
YOR246C	0.2080503
YOR247W	0.14241916
YOR248W	0.31219125
YOR251C	0.09529626
YOR252W	-0.34504372
YOR253W	0.15670198
YOR255W	0.87180346
YOR258W	0.7500902
YOR263C	0.14720576
YOR264W	0.13488008
YOR265W	0.2972028
YOR266W	-0.30983388
YOR267C	-0.11998198
YOR268C	-0.25882852
YOR269W	0.34944445
YOR270C	-0.60940105
YOR271C	-0.7074819
YOR273C	0.30889413
YOR274W	6.7618594
YOR275C	-0.35553634
YOR276W	0.21691217
YOR277C	0.058389835
YOR279C	-0.0037418616
YOR280C	0.06210943
YOR283W	-0.24671058
YOR284W	0.015606253
YOR285W	0.33955818
YOR286W	-0.47107276
YOR288C	-0.59933126
YOR289W	0.112371005
YOR290C	-2.2824461
YOR291W	-0.112822115
YOR292C	-0.32162416
YOR293C-A	0.32173902
YOR293W	-1.4692835
YOR295W	-1.1359483
YOR296W	-0.46410757
YOR297C	-0.5514862
YOR298C-A	-0.32280093
YOR298W	-0.28745845
YOR299W	-0.7632233
YOR300W	0.18382141
YOR301W	-0.43785316
YOR302W	-1.0026022
YOR303W	0.2079065
YOR304C-A	-0.27884662
YOR304W	-0.57252514
YOR305W	-1.8979446
YOR306C	0.0617773
YOR307C	-0.30510804
YOR308C	-0.16715705
YOR309C	-0.24880102
YOR311C	-1.1979005
YOR312C	-0.5121432
YOR313C	-0.59833485
YOR314W	-0.6309548
YOR315W	-0.44741586
YOR316C	-0.35926133
YOR316C-A	0.20427217
YOR317W	0.5899747
YOR318C	-0.4270513
YOR320C	-0.15734397
YOR321W	-0.29061845
YOR322C	-1.5941141
YOR323C	-1.7436132
YOR324C	-0.35477185
YOR325W	-0.030963728
YOR327C	-0.5649291
YOR328W	-0.7530377
YOR330C	1.755535
YOR331C	-1.4589602
YOR332W	-1.4213328
YOR333C	-0.13569067
YOR334W	-0.3164612
YOR337W	-0.6200782
YOR338W	-0.28947347
YOR339C	-0.7556101
YOR342C	-0.19887094
YOR343C	-0.5613559
YOR344C	-0.9577648
YOR345C	-0.33872342
YOR346W	-0.17877904
YOR347C	-0.8027597
YOR348C	-0.47580782
YOR349W	-1.6557368
YOR350C	-0.4483833
YOR351C	0.742595
YOR352W	0.052397516
YOR354C	-0.5254007
YOR355W	-0.41705212
YOR356W	-0.66352445
YOR357C	-1.0842984
YOR358W	-1.1635062
YOR359W	-1.4954427
YOR360C	-0.18504272
YOR363C	-0.40413058
YOR364W	-0.85830927
YOR365C	-0.4305495
YOR367W	0.027655162
YOR368W	-0.28216505
YOR369C	-0.16088922
YOR371C	-0.8371876
YOR374W	-2.5145102
YOR375C	-0.48342708
YOR376W	0.03382564
YOR376W-A	0.7067906
YOR377W	-0.65243244
YOR378W	0.0068353713
YOR379C	0.094001465
YOR380W	-0.8088701
YOR381W	-0.4579215
YOR382W	-0.12858108
YOR383C	0.13852459
YOR384W	-0.19754146
YOR385W	-0.14533833
YOR386W	-0.17515743
YPL001W	-0.038530167
YPL002C	-0.4712436
YPL003W	-0.051726893
YPL004C	0.12727037
YPL005W	-0.48674232
YPL006W	-0.08184439
YPL008W	-0.70840865
YPL009C	-0.21424273
YPL013C	-0.070411384
YPL014W	0.3965877
YPL015C	0.08552581
YPL017C	-0.06718617
YPL018W	0.14702061
YPL019C	1.3383698
YPL021W	0.10453225
YPL022W	-0.25728527
YPL023C	0.5612366
YPL024W	-1.7568978
YPL025C	-0.01871058
YPL026C	-0.37595463
YPL027W	-0.6401017
YPL029W	-0.22772895
YPL030W	-0.6092165
YPL031C	-0.96008044
YPL032C	-0.10806287
YPL033C	-0.0123295
YPL034W	-0.19679926
YPL035C	-0.07894367
YPL036W	4.2653193
YPL037C	-0.08507088
YPL038W	-0.28201616
YPL038W-A	0.193882
YPL039W	-0.08751795
YPL040C	-0.29628277
YPL041C	-0.19195476
YPL042C	-0.5517967
YPL045W	-1.463775
YPL046C	0.28277174
YPL047W	0.8145093
YPL048W	-0.15488736
YPL049C	0.19084066
YPL050C	-0.95551336
YPL051W	-0.2008249
YPL052W	-0.124376014
YPL053C	-0.14429104
YPL054W	-0.04454094
YPL055C	-0.08520004
YPL056C	-0.07570255
YPL057C	-0.25402793
YPL058C	0.67886823
YPL059W	-0.13923657
YPL060W	-0.04984419
YPL061W	-0.068251275
YPL062W	-0.11753428
YPL064C	-0.25664616
YPL065W	-0.3102586
YPL066W	-0.03949156
YPL067C	0.049101036
YPL068C	-0.18146978
YPL069C	-0.22390501
YPL070W	0.43726587
YPL071C	1.8607874
YPL072W	-0.026303103
YPL073C	-0.122349516
YPL074W	0.08580577
YPL077C	0.029302446
YPL078C	0.008823693
YPL079W	0.23052056
YPL080C	2.0331893
YPL081W	-0.047202427
YPL084W	-1.7065198
YPL086C	-0.040451042
YPL087W	-0.0058148056
YPL088W	0.60259557
YPL089C	-0.63377756
YPL096C-A	-0.21622182
YPL097W	-0.2072098
YPL104W	-0.07544614
YPL118W	-0.13166694
YPL119C-A	0.3377792
YPL125W	-0.78335404
YPL129W	-2.4724934
YPL132W	-0.6452074
YPL134C	-0.17813131
YPL137C	1.8421406
YPL148C	-0.0645355
YPL152W-A	0.106248885
YPL158C	0.20257844
YPL165C	-0.19030525
YPL173W	-0.526712
YPL183C	2.6087735
YPL183W-A	1.0147845
YPL189C-A	0.7857133
YPL189W	-0.27384114
YPL193W	-2.4878714
YPL194W	0.0041999705
YPL214C	-0.422098
YPL215W	0.40236178
YPL216W	0.041622404
YPL219W	-0.017558308
YPL220W	-0.07368369
YPL221W	0.14773704
YPL222W	-0.058069795
YPL223C	-0.18912053
YPL224C	-2.4151766
YPL225W	0.06268652
YPL226W	-0.01528685
YPL227C	-0.120740406
YPL229W	-0.08069212
YPL230W	0.25146443
YPL232W	0.37824106
YPL234C	-0.27099833
YPL236C	-0.27584156
YPL239W	-1.0272126
YPL240C	0.04877336
YPL241C	-0.23577546
YPL244C	-0.09725022
YPL245W	-0.053120308
YPL246C	0.053495068
YPL247C	0.06376117
YPL248C	0.10421857
YPL249C	-0.15817684
YPL249C-A	-2.277803
YPL250C	-0.1316205
YPL253C	-0.15955499
YPL254W	-2.1217868
YPL256C	-0.16908556
YPL257W	-0.2326743
YPL258C	-0.46357822
YPL259C	-0.38627386
YPL260W	0.08712792
YPL261C	-0.67990214
YPL262W	-0.46697426
YPL263C	0.018285556
YPL264C	0.18231156
YPL265W	-0.15814693
YPL267W	0.11294937
YPL268W	0.8598602
YPL269W	-0.02042658
YPL270W	-0.26664406
YPL271W	-0.7368588
YPL272C	0.30516246
YPL273W	-0.22796056
YPL274W	-0.19877169
YPL277C	0.16851547
YPR001W	0.019295942
YPR002W	0.20500578
YPR003C	0.005244078
YPR004C	0.35883757
YPR005C	-0.72265553
YPR006C	0.05441256
YPR007C	0.6814241
YPR008W	0.47207963
YPR009W	-0.20838243
YPR011C	-0.33601516
YPR012W	0.00071452314
YPR013C	0.50347793
YPR014C	-0.11475318
YPR015C	-0.057007875
YPR017C	0.0478775
YPR018W	-0.02926109
YPR020W	-0.07830422
YPR021C	0.112766765
YPR022C	0.5897189
YPR023C	0.42660084
YPR024W	0.5103025
YPR026W	0.5080966
YPR027C	0.13658462
YPR028W	-0.10026166
YPR029C	1.5218121
YPR030W	-0.32639676
YPR031W	0.30773613
YPR032W	-0.15766847
YPR036W	-0.5123449
YPR037C	0.30085942
YPR038W	-0.13942872
YPR039W	0.08599091
YPR040W	0.034447905
YPR042C	-0.21508323
YPR043W	0.5935963
YPR044C	0.6772426
YPR045C	-0.12870133
YPR046W	-0.09211304
YPR047W	-0.14706069
YPR049C	5.622571
YPR050C	0.7133492
YPR051W	0.18872637
YPR052C	-0.05728083
YPR053C	-0.17344205
YPR054W	-0.051271964
YPR057W	-0.16147013
YPR058W	-0.16494158
YPR059C	-0.14584479
YPR060C	0.18953632
YPR061C	-0.0340706
YPR062W	0.023128789
YPR063C	-0.016811335
YPR064W	-0.77921927
YPR065W	5.675003
YPR066W	-0.2644865
YPR067W	-0.5072287
YPR068C	-0.30753857
YPR069C	-0.7611596
YPR070W	-0.3811386
YPR071W	-0.1460503
YPR072W	-2.2590067
YPR073C	-0.17347577
YPR074C	-3.6746466
YPR075C	-0.088544875
YPR076W	-0.49241778
YPR077C	-0.20438193
YPR078C	0.5273785
YPR079W	-1.6001717
YPR083W	0.099297084
YPR084W	-0.1960666
YPR087W	-0.250078
YPR089W	-0.036153726
YPR091C	-0.33892605
YPR092W	-0.3009488
YPR093C	-0.082210876
YPR095C	0.49393845
YPR096C	0.0025208732
YPR097W	-0.43841943
YPR098C	0.10282007
YPR099C	1.4224062
YPR100W	-0.1363982
YPR101W	-1.4443595
YPR106W	-0.36117268
YPR108W-A	0.20569676
YPR109W	0.14052309
YPR111W	-0.21796614
YPR114W	0.064161375
YPR115W	0.13839988
YPR116W	1.9743699
YPR117W	-0.2997854
YPR118W	-0.84025246
YPR119W	-0.49773374
YPR120C	-1.8303719
YPR121W	4.397687
YPR122W	-0.26323116
YPR123C	-0.5478433
YPR124W	-0.20326623
YPR125W	0.09164411
YPR126C	-0.2010339
YPR127W	-0.15712065
YPR128C	-0.045731388
YPR129W	-0.31634033
YPR130C	-0.4372051
YPR131C	-2.2453442
YPR132W	-1.2484348
YPR133W-A	-0.60317075
YPR134W	3.8659322
YPR135W	-1.6686924
YPR138C	-0.17191948
YPR139C	-1.2854894
YPR140W	0.11068046
YPR145W	-0.36439407
YPR146C	-0.18735968
YPR147C	-0.19156665
YPR148C	-0.2849735
YPR149W	-0.36244234
YPR150W	-0.30337423
YPR151C	0.15318409
YPR152C	-0.52026826
YPR153W	-0.744807
YPR154W	0.0273014
YPR155C	-0.17241767
YPR156C	-0.17714192
YPR157W	-0.027901396
YPR158W	-0.09506975
YPR159C-A	0.25903532
YPR159W	-0.49718338
YPR160W	0.0633915
YPR163C	-0.0063066366
YPR164W	-0.49821475
YPR166C	-0.3071842
YPR167C	-0.77959305
YPR170C	-1.2001227
YPR171W	-0.09134825
YPR172W	-0.15109968
YPR173C	0.20529847
YPR174C	-0.13368708
YPR179C	-0.26971975
YPR184W	-0.054876395
YPR185W	1.9032013
YPR188C	0.17228152
YPR189W	-1.8119018
YPR191W	-0.64508075
YPR192W	1.3038508
YPR193C	-0.08448361
YPR194C	-0.23022851
YPR195C	-0.11372498
YPR196W	-0.15152217
YPR197C	-0.08087409
YPR198W	0.12882349
YPR199C	-0.36338115
YPR200C	-0.21301188
YPR201W	-0.6300764
