orf	hom | growth (culture turbidity) | hot-compressed water-treated lignocellulose hydrolysate | CSM | Jayakody LN~Kitagaki H, 2015
YNL311C	1.2051085
YNL314W	1.1549517
YNL315C	0.9587163
YNL316C	0.94692874
YNL318C	1.0215809
YNL319W	1.079142
YNL321W	1.0494174
YNL322C	1.1391854
YNL323W	1.0604618
YNL324W	1.0564423
YNL325C	1.0516194
YNL326C	1.0719984
YNL327W	1.0253727
YNL328C	1.0601019
YNL329C	1.0683941
YNL332W	1.0856512
YNL333W	1.042751
YNL334C	1.0863392
YNL335W	1.0804628
YNL336W	1.1071779
YNL338W	1.1107982
YNL339C	1.0657218
YNR010W	0.80809164
YNR020C	1.0153631
YNR032C-A	1.1574771
YNR033W	1.0132997
YNR037C	1.0609376
YNR041C	1.0335844
YNR050C	1.0595598
YNR051C	0.95355934
YNR052C	0.53028244
YNR055C	1.092529
YNR056C	0.9198901
YNR057C	1.1089401
YNR058W	1.134384
YNR059W	1.1035794
YNR060W	1.1217352
YNR061C	1.0551409
YNR062C	1.1309631
YNR063W	1.0898799
YNR064C	1.151122
YNR065C	1.2095313
YNR066C	1.2368315
YNR067C	1.0857302
YNR068C	1.017371
YNR069C	1.1159492
YNR070W	1.0501089
YNR071C	1.0608916
YNR072W	1.0651461
YNR073C	1.1511652
YNR074C	1.07352
YNR075W	1.0664322
YOL001W	0.6174281
YOL002C	0.96495295
YOL003C	1.1472713
YOL004W	0.78299654
YOL006C	0.801163
YOL007C	0.9536891
YOL008W	0.9688333
YOL009C	1.0987681
YOL011W	1.1590497
YOL012C	0.81353784
YOL013C	0.62880164
YOL013W-A	1.077423
YOL014W	0.9847383
YOL015W	0.58660173
YOL016C	1.0267204
YOL017W	1.0482016
YOL018C	0.74585146
YOL019W	1.264141
YOL019W-A	0.9542346
YOL020W	1.1962686
YOL023W	1.0672204
YOL024W	1.0306164
YOL025W	0.9145082
YOL027C	0.96218055
YOL028C	0.99061614
YOL029C	1.0460191
YOL030W	1.0264883
YOL031C	0.9996724
YOL032W	1.0341539
YOL033W	0.9542306
YOL035C	1.0524316
YOL036W	0.9789885
YOL037C	1.0105765
YOL038C-A	1.1053059
YOL039W	1.1357918
YOL041C	1.0656979
YOL042W	1.0577627
YOL043C	1.0597415
YOL044W	0.9819205
YOL045W	1.08228
YOL046C	1.0254878
YOL047C	0.9820433
YOL048C	0.939777
YOL049W	0.6760747
YOL050C	0.95703405
YOL051W	0.62321323
YOL052C	0.9475049
YOL052C-A	1.0426645
YOL053W	1.054296
YOL054W	0.9656808
YOL055C	0.88857174
YOL056W	0.9998156
YOL057W	0.8806243
YOL058W	0.9873183
YOL059W	1.0237384
YOL060C	0.9502889
YOL061W	0.9971305
YOL062C	0.9953147
YOL063C	0.98536897
YOL064C	0.978065
YOL065C	1.0643508
YOL067C	0.9907998
YOL068C	0.9444463
YOL070C	0.97725046
YOL071W	0.90204054
YOL072W	0.8123934
YOL073C	1.0703439
YOL075C	1.0060647
YOL076W	0.7328037
YOL077W-A	1.0350922
YOL079W	1.0745888
YOL080C	1.0344778
YOL081W	1.0625627
YOL082W	1.0555
YOL083W	1.0746522
YOL084W	1.005323
YOL085C	1.0597337
YOL086C	0.9827324
YOL086W-A	1.0640509
YOL087C	1.2192144
YOL088C	1.3942459
YOL089C	1.1165794
YOL090W	1.1040689
YOL091W	1.0386261
YOL092W	1.0973289
YOL093W	1.1368589
YOL095C	0.9991741
YOL096C	1.1817715
YOL097W-A	1.0479594
YOL098C	1.130383
YOL099C	1.0940795
YOL100W	1.0742211
YOL101C	1.1249847
YOL103W	1.1501929
YOL104C	1.1435965
YOL105C	1.0653716
YOL106W	1.1458402
YOL107W	1.1167532
YOL108C	1.0587859
YOL109W	1.1273409
YOL110W	1.1689509
YOL111C	1.0987276
YOL112W	1.1331148
YOL113W	1.0768958
YOL114C	1.119223
YOL115W	1.1067358
YOL116W	1.0845134
YOL117W	1.0468627
YOL118C	1.1455675
YOL119C	1.1343083
YOL121C	1.1081971
YOL122C	1.1257155
YOL124C	1.171133
YOL125W	1.1132791
YOL126C	1.0968451
YOL128C	1.1007138
YOL129W	1.0769892
YOL131W	1.1715636
YOL132W	1.1613754
YOL136C	1.0595982
YOL137W	1.1118673
YOL138C	1.1488581
YOL140W	1.0681409
YOL141W	0.9888227
YOL143C	0.96237344
YOL145C	0.4337186
YOL147C	1.222163
YOL148C	0.3706595
YOL150C	1.0433252
YOL151W	0.89942306
YOL152W	0.9779384
YOL153C	1.0942577
YOL154W	0.9918927
YOL155C	0.7116133
YOL158C	1.0243012
YOL159C	1.0896746
YOL159C-A	1.1520847
YOL160W	1.0690275
YOL162W	1.0720615
YOL163W	1.06976
YOL164W	1.0019268
YOL164W-A	1.0797232
YOR001W	1.0631243
YOR002W	1.0608381
YOR003W	1.0317495
YOR005C	1.1628866
YOR006C	1.0915015
YOR007C	1.121958
YOR008C	1.1026798
YOR008C-A	0.9640315
YOR009W	1.2246476
YOR010C	1.1545541
YOR011W	1.174422
YOR012W	1.1240014
YOR013W	1.1018165
YOR014W	1.1223004
YOR015W	1.0498393
YOR016C	1.0667373
YOR017W	0.9820725
YOR018W	1.4524411
YOR019W	1.5442381
YOR020W-A	1.0478793
YOR021C	1.0513018
YOR022C	1.0080596
YOR023C	1.0762727
YOR024W	1.0804654
YOR025W	1.0239866
YOR026W	0.7648229
YOR027W	0.2971245
YOR028C	1.6357417
YOR029W	1.0443453
YOR030W	1.0955158
YOR031W	1.0760231
YOR032C	1.0649964
YOR033C	1.0558228
YOR034C	1.0228928
YOR034C-A	0.98448086
YOR035C	0.53779185
YOR036W	0.31288642
YOR037W	1.0225122
YOR038C	0.9717028
YOR039W	1.0224504
YOR040W	0.8887242
YOR041C	0.98477453
YOR042W	1.0509957
YOR043W	0.9145243
YOR044W	1.002143
YOR045W	0.9987983
YOR047C	1.0765114
YOR049C	1.0735176
YOR050C	2.9749708
YOR051C	1.003938
YOR052C	0.99275917
YOR053W	1.0008379
YOR054C	1.0385873
YOR055W	1.1096097
YOR058C	1.1038722
YOR059C	1.1207094
YOR061W	1.1001242
YOR062C	1.0660743
YOR064C	1.0978774
YOR065W	0.65483844
YOR066W	1.2093642
YOR067C	1.3985283
YOR068C	3.9346776
YOR069W	2.2662754
YOR070C	0.92959434
YOR071C	3.9818392
YOR072W	1.0011946
YOR073W	0.68384916
YOR076C	2.8452868
YOR078W	0.7779852
YOR079C	0.9931925
YOR080W	0.49918827
YOR081C	1.1147331
YOR082C	1.0694239
YOR083W	1.0803499
YOR084W	1.1090367
YOR085W	1.0244507
YOR086C	1.1075116
YOR087W	1.0390857
YOR089C	1.0801316
YOR090C	1.0288709
YOR091W	0.9759304
YOR092W	1.0793792
YOR093C	1.0610696
YOR094W	1.0427675
YOR096W	0.6831968
YOR097C	1.05446
YOR099W	1.0737358
YOR100C	1.034233
YOR101W	1.0754526
YOR104W	0.7686446
YOR105W	1.0311679
YOR106W	0.9435409
YOR107W	1.036974
YOR108W	1.0310271
YOR109W	1.0940511
YOR111W	1.0680088
YOR112W	1.0931503
YOR113W	1.0774808
YOR114W	1.0578754
YOR115C	1.3355544
YOR118W	1.0700905
YOR120W	1.1858451
YOR121C	1.1759715
YOR123C	1.0112834
YOR124C	1.027099
YOR126C	1.0602534
YOR127W	1.0057364
YOR129C	0.99917555
YOR130C	0.37451854
YOR131C	1.1068395
YOR132W	3.1993082
YOR133W	0.9552831
YOR134W	1.0158224
YOR135C	0.75009906
YOR136W	0.9385717
YOR137C	1.033203
YOR138C	1.0139104
YOR139C	1.0669824
YOR140W	1.0557576
YOR141C	0.8544525
YOR142W	1.0629308
YOR144C	0.92032105
YOR147W	1.0409119
YOR150W	0.9644865
YOR152C	1.0385274
YOR153W	1.2006595
YOR154W	1.0425303
YOR155C	1.0239582
YOR156C	1.0725375
YOR161C	1.0737574
YOR161C-C	1.1492139
YOR162C	1.0911971
YOR163W	1.089842
YOR164C	1.0429053
YOR165W	0.90204257
YOR166C	1.0796716
YOR167C	1.0414197
YOR170W	0.9510507
YOR171C	1.0263789
YOR172W	0.91043407
YOR173W	1.0021238
YOR175C	1.0562196
YOR176W	1.0371939
YOR177C	1.0330502
YOR178C	0.99830544
YOR179C	0.91189384
YOR180C	1.1154994
YOR182C	1.0506979
YOR183W	1.0328176
YOR184W	1.0521345
YOR185C	1.0636941
YOR186W	0.9775847
YOR187W	0.9161046
YOR188W	0.9828985
YOR189W	0.9756379
YOR190W	1.0984758
YOR191W	1.0684164
YOR192C	1.0911027
YOR193W	1.0971686
YOR195W	1.04888
YOR196C	1.0619813
YOR197W	1.0839695
YOR198C	1.0418861
YOR199W	1.2376218
YOR200W	0.99209607
YOR201C	1.0534678
YOR202W	1.0607784
YOR205C	1.2604473
YOR208W	1.1093874
YOR209C	1.1260608
YOR211C	0.9846949
YOR213C	1.0818458
YOR214C	1.0521103
YOR215C	1.083803
YOR216C	1.060225
YOR219C	1.0507647
YOR220W	1.0419312
YOR221C	0.84698087
YOR222W	1.0306027
YOR223W	1.0794985
YOR225W	1.0095222
YOR226C	1.048213
YOR227W	1.0778375
YOR228C	1.0278062
YOR229W	1.0351248
YOR230W	1.0628982
YOR231W	1.0571632
YOR233W	1.0410507
YOR234C	1.0433127
YOR235W	0.49377885
YOR237W	1.0147507
YOR238W	1.0924242
YOR239W	1.07797
YOR241W	0.8707917
YOR242C	1.0701647
YOR243C	1.0191771
YOR245C	1.0471345
YOR246C	1.0735561
YOR247W	1.0612595
YOR248W	1.0930678
YOR251C	1.0524306
YOR252W	0.96992916
YOR253W	1.0639355
YOR255W	1.1979159
YOR258W	1.1751119
YOR263C	1.0621563
YOR264W	1.059847
YOR265W	1.0902596
YOR266W	0.976526
YOR267C	1.0120964
YOR268C	0.9860823
YOR269W	1.1000475
YOR270C	0.92039955
YOR271C	0.90202326
YOR273C	1.09245
YOR274W	2.3014684
YOR275C	0.9679633
YOR276W	1.0752164
YOR277C	1.0455159
YOR279C	1.033875
YOR280C	1.0462128
YOR283W	0.9883527
YOR284W	1.0375
YOR285W	1.0981952
YOR286W	0.94631654
YOR288C	0.9222862
YOR289W	1.0556297
YOR290C	0.6069402
YOR291W	1.0134379
YOR292C	0.974317
YOR293C-A	1.0948566
YOR293W	0.7592932
YOR295W	0.8217464
YOR296W	0.9476215
YOR297C	0.9312504
YOR298C-A	0.97409654
YOR298W	0.98071826
YOR299W	0.8915796
YOR300W	1.0690166
YOR301W	0.9525405
YOR302W	0.84672993
YOR303W	1.0735291
YOR304C-A	0.98233175
YOR304W	0.92730856
YOR305W	0.6789799
YOR306C	1.0461506
YOR307C	0.97741145
YOR308C	1.0032578
YOR309C	0.98796105
YOR311C	0.8101391
YOR312C	0.93862164
YOR313C	0.9224729
YOR314W	0.9163613
YOR315W	0.95074886
YOR316C	0.96726537
YOR316C-A	1.0728482
YOR317W	1.1451129
YOR318C	0.95456433
YOR320C	1.0050963
YOR321W	0.9801262
YOR322C	0.7359051
YOR323C	0.70789516
YOR324C	0.9681065
YOR325W	1.0287747
YOR327C	0.92873174
YOR328W	0.893488
YOR330C	1.3634906
YOR331C	0.76122737
YOR332W	0.76827717
YOR333C	1.0091532
YOR334W	0.97528434
YOR337W	0.9183991
YOR338W	0.9803407
YOR339C	0.893006
YOR342C	0.9973159
YOR343C	0.9294012
YOR344C	0.8551306
YOR345C	0.9711133
YOR346W	1.0010803
YOR347C	0.88417214
YOR348C	0.9454294
YOR349W	0.7243596
YOR350C	0.9505676
YOR351C	1.1737076
YOR352W	1.0443932
YOR354C	0.93613774
YOR355W	0.95643777
YOR356W	0.91025907
YOR357C	0.83142346
YOR358W	0.8165832
YOR359W	0.754392
YOR360C	0.9999067
YOR363C	0.9588587
YOR364W	0.87376446
YOR365C	0.9539089
YOR367W	1.0397575
YOR368W	0.98171
YOR369C	1.0044321
YOR371C	0.8777218
YOR374W	0.563461
YOR375C	0.94400185
YOR376W	1.0409136
YOR376W-A	1.1669993
YOR377W	0.91233724
YOR378W	1.0358567
YOR379C	1.052188
YOR380W	0.8830273
YOR381W	0.94878054
YOR382W	1.0104853
YOR383C	1.0605298
YOR384W	0.997565
YOR385W	1.0073457
YOR386W	1.0017588
YPL001W	1.0273571
YPL002C	0.94628453
YPL003W	1.0248846
YPL004C	1.0584213
YPL005W	0.9433807
YPL006W	1.0192418
YPL008W	0.9018496
YPL009C	0.99443585
YPL013C	1.0213839
YPL014W	1.1088802
YPL015C	1.0506
YPL017C	1.0219882
YPL018W	1.0621216
YPL019C	1.2853311
YPL021W	1.0541611
YPL022W	0.98637146
YPL023C	1.1397285
YPL024W	0.7054062
YPL025C	1.0310705
YPL026C	0.96413773
YPL027W	0.9146475
YPL029W	0.9919091
YPL030W	0.9204341
YPL031C	0.85469675
YPL032C	1.0143296
YPL033C	1.032266
YPL034W	0.997704
YPL035C	1.0197853
YPL036W	1.8337202
YPL037C	1.0186373
YPL038W	0.9817379
YPL038W-A	1.0709015
YPL039W	1.0181788
YPL040C	0.97906494
YPL041C	0.9986117
YPL042C	0.9311922
YPL045W	0.76032525
YPL046C	1.0875558
YPL047W	1.1871814
YPL048W	1.0055566
YPL049C	1.0703317
YPL050C	0.85555243
YPL051W	0.9969498
YPL052W	1.0112731
YPL053C	1.0075419
YPL054W	1.0262309
YPL055C	1.0186131
YPL056C	1.0203925
YPL057C	0.98698175
YPL058C	1.1617678
YPL059W	1.0084889
YPL060W	1.0252373
YPL061W	1.0217886
YPL062W	1.012555
YPL064C	0.9864912
YPL065W	0.97644645
YPL066W	1.027177
YPL067C	1.0437756
YPL068C	1.0005761
YPL069C	0.99262553
YPL070W	1.1165016
YPL071C	1.3832105
YPL072W	1.029648
YPL073C	1.0116528
YPL074W	1.0506525
YPL077C	1.0400661
YPL078C	1.0362293
YPL079W	1.0777661
YPL080C	1.4155115
YPL081W	1.0257323
YPL084W	0.71484494
YPL086C	1.0269972
YPL087W	1.0334866
YPL088W	1.1474775
YPL089C	0.9158324
YPL096C-A	0.99406505
YPL097W	0.9957535
YPL104W	1.0204406
YPL118W	1.0099071
YPL119C-A	1.0978619
YPL125W	0.88780797
YPL129W	0.5713332
YPL132W	0.9136909
YPL134C	1.0012016
YPL137C	1.3797169
YPL148C	1.0224848
YPL152W-A	1.0544827
YPL158C	1.0725309
YPL165C	0.99892074
YPL173W	0.93589205
YPL183C	1.5233521
YPL183W-A	1.2247046
YPL189C-A	1.1817862
YPL189W	0.9832696
YPL193W	0.568452
YPL194W	1.035363
YPL214C	0.9554924
YPL215W	1.109962
YPL216W	1.0423744
YPL219W	1.0312864
YPL220W	1.0207708
YPL221W	1.0622559
YPL222W	1.0236962
YPL223C	0.9991427
YPL224C	0.582072
YPL225W	1.0463209
YPL226W	1.0317119
YPL227C	1.0119543
YPL229W	1.0194577
YPL230W	1.0816901
YPL232W	1.1054428
YPL234C	0.9838022
YPL236C	0.9828948
YPL239W	0.842119
YPL240C	1.0437142
YPL241C	0.9904015
YPL244C	1.0163554
YPL245W	1.0246235
YPL246C	1.0445988
YPL247C	1.0465223
YPL248C	1.0541023
YPL249C	1.0049403
YPL249C-A	0.60781014
YPL250C	1.0099158
YPL253C	1.0046821
YPL254W	0.6370411
YPL256C	1.0028964
YPL257W	0.99098253
YPL258C	0.9477207
YPL259C	0.96220434
YPL260W	1.0509002
YPL261C	0.90719056
YPL262W	0.9470844
YPL263C	1.038002
YPL264C	1.0687337
YPL265W	1.0049459
YPL267W	1.0557381
YPL268W	1.1956782
YPL269W	1.030749
YPL270W	0.984618
YPL271W	0.89651924
YPL272C	1.0917509
YPL273W	0.9918657
YPL274W	0.9973345
YPL277C	1.0661489
YPR001W	1.0381913
YPR002W	1.0729856
YPR003C	1.0355586
YPR004C	1.1018074
YPR005C	0.89918035
YPR006C	1.0447707
YPR007C	1.1622467
YPR008W	1.1230242
YPR009W	0.9955338
YPR011C	0.97162074
YPR012W	1.0347099
YPR013C	1.128907
YPR014C	1.0130761
YPR015C	1.0238951
YPR017C	1.0435463
YPR018W	1.0290937
YPR020W	1.0199051
YPR021C	1.0557039
YPR022C	1.145065
YPR023C	1.1145034
YPR024W	1.1301856
YPR026W	1.1297723
YPR027C	1.0601664
YPR028W	1.0157912
YPR029C	1.3197006
YPR030W	0.9734228
YPR031W	1.0922331
YPR032W	1.0050355
YPR036W	0.93858385
YPR037C	1.0909446
YPR038W	1.0084529
YPR039W	1.0506872
YPR040W	1.0410302
YPR042C	0.9942784
YPR043W	1.1457914
YPR044C	1.1614633
YPR045C	1.0104628
YPR046W	1.0173179
YPR047W	1.007023
YPR049C	2.088013
YPR050C	1.1682281
YPR051W	1.0699356
YPR052C	1.023844
YPR053C	1.0020802
YPR054W	1.0249698
YPR057W	1.0043232
YPR058W	1.0036728
YPR059C	1.0072508
YPR060C	1.0700873
YPR061C	1.0281926
YPR062W	1.0389094
YPR063C	1.0314263
YPR064W	0.88858265
YPR065W	2.0978365
YPR066W	0.98502225
YPR067W	0.9395424
YPR068C	0.97695607
YPR069C	0.8919663
YPR070W	0.9631665
YPR071W	1.0072123
YPR072W	0.61133176
YPR073C	1.0020739
YPR074C	0.34609953
YPR075C	1.0179864
YPR076W	0.94231737
YPR077C	0.99628335
YPR078C	1.133385
YPR079W	0.7347702
YPR083W	1.0531802
YPR084W	0.9978413
YPR087W	0.9877218
YPR089W	1.0278023
YPR091C	0.97107536
YPR092W	0.9781907
YPR093C	1.0191731
YPR095C	1.1271197
YPR096C	1.0350484
YPR097W	0.9524344
YPR098C	1.0538403
YPR099C	1.301076
YPR100W	1.0090207
YPR101W	0.7639629
YPR106W	0.96690726
YPR108W-A	1.0731151
YPR109W	1.0609043
YPR111W	0.99373823
YPR114W	1.0465972
YPR115W	1.0605065
YPR116W	1.4044912
YPR117W	0.9784087
YPR118W	0.87714756
YPR119W	0.9413214
YPR120C	0.6916402
YPR121W	1.8585204
YPR122W	0.98525745
YPR123C	0.9319329
YPR124W	0.9964924
YPR125W	1.0517464
YPR126C	0.99691063
YPR127W	1.0051382
YPR128C	1.0260079
YPR129W	0.975307
YPR130C	0.95266193
YPR131C	0.6138916
YPR132W	0.8006711
YPR133W-A	0.92156684
YPR134W	1.7588916
YPR135W	0.72193223
YPR138C	1.0023655
YPR139C	0.7937286
YPR140W	1.055313
YPR145W	0.9663037
YPR146C	0.9994726
YPR147C	0.9986844
YPR148C	0.9811838
YPR149W	0.9666694
YPR150W	0.9777363
YPR151C	1.0632764
YPR152C	0.93709934
YPR153W	0.8950301
YPR154W	1.0396912
YPR155C	1.0022721
YPR156C	1.001387
YPR157W	1.0293485
YPR158W	1.0167639
YPR159C-A	1.0831085
YPR159W	0.9414245
YPR160W	1.046453
YPR163C	1.0333945
YPR164W	0.94123125
YPR166C	0.97702247
YPR167C	0.8885126
YPR170C	0.8097228
YPR171W	1.0174612
YPR172W	1.0062662
YPR173C	1.0730405
YPR174C	1.0095286
YPR179C	0.98404175
YPR184W	1.0242945
YPR185W	1.3911572
YPR188C	1.0668545
YPR189W	0.6951007
YPR191W	0.91371465
YPR192W	1.2788637
YPR193C	1.0187473
YPR194C	0.9914408
YPR195C	1.0132687
YPR196W	1.0061871
YPR197C	1.0194236
YPR198W	1.0587122
YPR199C	0.9664935
YPR200C	0.99466646
YPR201W	0.91652584
