orf	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Leu, Gal [2%] | Armakola M~Gitler AD, 2012	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Ura, Gal [2%] | Armakola M~Gitler AD, 2012
YMR158C-A	0.717155	0.0115193706077307
YMR158W	3.313761	-0.9709261280428415
YMR158W-B	-0.523826	-0.10538165305786876
YMR159C	-0.31457	-0.3840933719593794
YMR160W	-0.591962	-0.03638026566819677
YMR161W	-6.793781	0.11343044702593938
YMR162C	0.926384	0.1513639524154918
YMR163C		0.05370869135923034
YMR164C		-0.09651936828587013
YMR166C	0.485294	-0.04614530318427795
YMR167W		-0.10329167032210906
YMR169C	0.332097	0.07011097066028807
YMR170C	0.026078	0.06058596747693662
YMR171C	0.65442	-0.33013471170220554
YMR172C-A	-1.056796	-0.02104139335124383
YMR172W	0.234011	-0.20536930240623988
YMR173W	-0.636012	0.005114777845580953
YMR173W-A	-1.216634	0.04709270068358895
YMR174C	-0.173713	0.0537547921166827
YMR175W	-0.626045	-0.27265465526674615
YMR175W-A	-1.338709	
YMR176W		-0.03205313207102681
YMR177W	0.142409	-0.1631989711903984
YMR178W	-1.668045	-0.12762336954026096
YMR179W	3.065454	0.02487665441051584
YMR180C	-2.314376	-0.379114704791307
YMR181C	-0.517856	0.06469644077369249
YMR182C	-0.863899	0.07159340183698973
YMR182W-A	-0.818276	
YMR183C	0.879961	-0.17724017089264854
YMR184W	0.826703	-0.01855175629868111
YMR186W		0.09682681787168534
YMR187C	-2.043966	-0.04251994159317765
YMR188C	-0.725371	-0.037942555472937206
YMR189W	-0.254911	-0.3591496540976657
YMR190C	1.01155	-0.029560491670003908
YMR191W	0.49865550000000003	0.09268272527568629
YMR192W		-0.12375695542806334
YMR193C-A	-2.350019	0.0022917970400180288
YMR193W	-1.986539	-0.19397367342868108
YMR194C-A	-0.951654	0.033901322101808046
YMR194C-B		
YMR194W	-4.033418	0.05177108627990665
YMR195W	0.57052	-0.1910378940251292
YMR196W	-1.243049	0.045385059911243336
YMR198W		1.270094138453402
YMR199W	-0.198093	0.09524983080859517
YMR201C	-0.135627	0.0762592290900723
YMR202W	0.160808	-0.22585546631751433
YMR204C	0.329744	0.040782379441650723
YMR205C	-0.033268	-0.051416475260432415
YMR206W	-0.000338	-0.33169374019577946
YMR207C		-0.4827966369279121
YMR209C	-0.47146	0.2734295485969815
YMR210W	-4.01729	-0.23107641041616078
YMR214W	-0.113139	0.07824220412139896
YMR215W	-0.319542	-0.02289805789160801
YMR216C	0.614691	1.0156711026901029
YMR219W		0.178297577524559
YMR221C		0.06346767913544471
YMR222C	0.125249	0.005498818200664696
YMR223W	0.792971	-0.43959209795302856
YMR224C		-0.3452767068342861
YMR225C	1.547793	-0.22552599949289442
YMR226C	0.066342	0.019332873619282348
YMR228W		0.045868537063427306
YMR230W	4.44581	0.4601393688457185
YMR230W-A	-2.035387	
YMR231W		0.04560534116143117
YMR232W	0.512601	0.054227641671161314
YMR233W	0.198184	0.06318999399661368
YMR234W	0.749847	0.16272632532011158
YMR237W	-1.722089	0.1671996502855608
YMR238W	-1.676036	0.07789217386348324
YMR241W	0.702534	-0.19572607039228176
YMR242C	3.261204	-0.13253873677776348
YMR242W-A	2.887408	
YMR243C	0.065257	0.07521606268308853
YMR244C-A	0.200629	-0.045225348107816726
YMR244W	-0.208175	-0.0835563890358978
YMR245W	-0.045376	-0.052208623032342055
YMR246W	-1.839728	0.09662452284556888
YMR247C	-0.707858	0.21223980792752511
YMR247W-A		
YMR250W	-0.606481	0.08329066765415677
YMR251W		0.07090573461770697
YMR251W-A	-0.826115	
YMR252C	-0.230453	-0.31459987054040145
YMR253C		-0.09743299523926735
YMR254C	0.31769	-0.11395908420242512
YMR255W	-0.07855	-0.12442062368066828
YMR256C	2.768471	-0.8626291034029008
YMR257C	2.100841	-0.9531286669011151
YMR258C	-0.610075	0.13795657002503986
YMR259C		0.02722022945303751
YMR261C		-0.04707066499096385
YMR262W	-1.172591	0.2161605771480158
YMR263W	6.864902	-0.4505361927629489
YMR264W	-0.154325	0.09247272728461733
YMR265C	-2.191362	0.011576708035764521
YMR266W	-5.907944	0.009587819599576664
YMR267W	1.52124	-0.7368136029349943
YMR269W	0.125264	-0.03710472993047137
YMR271C		0.054021327254463736
YMR272C	0.195978	0.3106654336634316
YMR272W-B		
YMR273C	1.186129	-0.029032642556089755
YMR274C	-0.17214	-0.029572705050293663
YMR275C	-0.720834	-0.4292196796532889
YMR276W	0.155826	-0.3203464859083357
YMR278W	-0.201522	0.2038307189495455
YMR279C	0.055836	0.16947456643295494
YMR280C		0.39276832370583253
YMR282C	-0.264066	-0.23066321044810262
YMR283C	-0.810682	0.3065095732082516
YMR284W	-4.245534	0.03255934773115679
YMR285C	0.748726	-0.3566528736949661
YMR286W		-1.0
YMR287C		-1.0
YMR289W	-0.432722	0.1443786070073138
YMR291W	-4.134938	0.0744585549661794
YMR292W	-0.177661	0.028759572140935608
YMR293C	-1.438089	-0.07987483979370788
YMR294W		0.3295786181994489
YMR294W-A	-0.618228	-0.0714449720562802
YMR295C	-1.735882	-0.40078043255690865
YMR297W	-0.398812	0.01386902780910454
YMR299C	2.474227	0.16129179495136037
YMR300C	0.567568	1.499324079927081
YMR302C	0.162881	-0.0820700784209879
YMR303C	-0.093764	0.03691414642264493
YMR304C-A	2.011984	0.18301141811479232
YMR304W	2.954539	0.43980509721523614
YMR305C		0.017994409715621745
YMR306C-A	-2.035085	0.0045618294823149
YMR306W	0.595672	0.03848677576290874
YMR307W		1.252918162751392
YMR310C		0.034656396770759657
YMR311C		-0.22864218527055788
YMR312W		0.010085185117639922
YMR313C	-0.415351	0.030075848677936085
YMR315W		0.11169534537546669
YMR315W-A	0.722219	
YMR316C-A	0.4705	0.03888569933577524
YMR316C-B	0.200935	-0.03204879997137122
YMR316W	0.678465	0.10323538426990542
YMR317W	-0.20515	0.25817851767343986
YMR318C	-1.924097	0.13788115428476716
YMR319C	-2.133924	0.18715362480749936
YMR320W	-0.186393	0.3403432086765698
YMR322C	0.366305	0.23114333685034838
YMR326C	0.997598	0.08958088251995394
YNL001W	0.685118	0.7610316942941933
YNL003C	-0.715246	-0.7093301320511304
YNL004W	-0.009527	0.07289419016977974
YNL005C	6.492141	0.35483446905114735
YNL008C	-0.425155	-0.05473206727420149
YNL009W	-0.656587	0.09058797048449702
YNL010W	-1.278947	0.12088842365048169
YNL011C	1.090574	
YNL012W	-0.69732	-0.058922219057837094
YNL013C	0.110493	-0.07707710095919496
YNL014W		
YNL015W	6.207016	-0.4256540337779087
YNL016W	0.571612	1.114305066263514
YNL020C	-1.035523	0.22801750063054488
YNL021W	0.339819	-0.1901622820056836
YNL022C	0.776451	0.16995457731844016
YNL023C	0.723194	0.14373748185638108
YNL024C	0.525458	0.44919604884821673
YNL025C		-0.1010763927521921
YNL027W	-0.868784	0.25044443923097426
YNL028W	-0.203977	0.287167479238568
YNL029C		0.21675132999851865
YNL030W	-0.89652	-0.13517423358309316
YNL031C	0.298542	-0.14032403857473355
YNL032W		1.554321392027487
YNL034W	-0.183359	0.08967046081616636
YNL035C	-0.988459	0.07842732535983146
YNL037C	-0.370494	4.255593313417709
YNL040W		-0.06489366660428772
YNL041C	0.979679	0.2608683760761379
YNL042W-B	-1.249348	
YNL043C	0.936294	0.157045514653804
YNL044W	0.633915	0.06223487591618604
YNL045W	-0.330644	-0.048506748860872556
YNL046W	0.64163	-0.07008626737106025
YNL047C	3.360257	0.060900291983282645
YNL049C		-0.24734775831761496
YNL050C	0.357761	-0.3703813677900856
YNL051W	0.354166	-0.3327003908499353
YNL052W	2.953168	-0.5562069482047475
YNL053W	-0.080873	0.11674593916342829
YNL054W		0.20822974983346643
YNL055C	2.203632	0.03867247084076031
YNL056W		0.8138013745387114
YNL057W		-0.41974865166825337
YNL058C	-0.822095	0.00900875965200923
YNL059C		
YNL063W	-0.762706	-0.11644321844761626
YNL064C		1.442949547837271
YNL065W	0.640237	-0.08025750685602787
YNL066W		-0.3757778687605525
YNL067W		0.5633657247728624
YNL067W-B		
YNL068C	-0.948585	-0.08181873624238145
YNL069C	5.1161625	0.8847857983430802
YNL070W	0.117509	-0.5212083913171519
YNL071W		2.0889638561499253
YNL072W	-0.77214	-0.03825167837532634
YNL073W	2.49515	-0.7931558841880824
YNL074C	-0.490877	-0.24349263281243463
YNL076W	-0.278872	0.8306534819264293
YNL077W	0.134443	0.22278352802702428
YNL078W	-0.079384	-0.1721671867053142
YNL079C	-0.305056	-0.016198283127314084
YNL080C		-0.31556968745403835
YNL081C		-0.8002138819869444
YNL082W		0.5343235094531813
YNL083W	0.417513	0.0002703570987345194
YNL084C	0.613184	1.1739449720624044
YNL085W	-0.132168	-0.17279013799603904
YNL086W		0.1793463966482673
YNL087W		-0.6331638468749705
YNL089C	1.021438	-0.16381937743239372
YNL090W	0.23759049999999998	-0.18120028895238757
YNL091W		0.06920081055152094
YNL092W	0.503428	-0.0004069264353543378
YNL093W	0.549626	-0.08516715136191308
YNL094W		-0.36469204426187163
YNL095C	0.955181	-0.08128898727141831
YNL096C	3.676327	0.4103453069881384
YNL097C		-0.5202384162156644
YNL097C-B		
YNL098C	-1.026064	-0.6419409556146953
YNL099C	2.421045	0.6723099291060116
YNL100W		-0.43515996442880195
YNL101W	0.905582	0.24207135932993562
YNL104C	4.385647	-0.30650325339658036
YNL105W	0.141039	-0.06371466666252926
YNL106C	-0.669351	-0.2769207391519015
YNL107W		2.791471129719449
YNL108C	0.311405	0.057843690752144405
YNL109W	-0.096137	0.1188225493232283
YNL111C	-0.989717	0.1189351947014951
YNL115C	1.326182	0.12601152699409415
YNL116W	0.839099	-0.09891049653925363
YNL117W		-0.3705202559731874
YNL119W	1.331379	0.023421080616143036
YNL120C	-0.705222	-0.035743985124973315
YNL121C	0.755574	0.2674043358783155
YNL122C	0.521547	-0.37996448677472483
YNL123W	-0.661131	-0.2121680614961552
YNL125C	0.856144	0.02365775679471377
YNL127W		-0.14233060058759708
YNL128W		-0.26457177862392584
YNL129W	0.485401	0.09185665298468493
YNL130C	-0.42026	-0.04450757502061645
YNL130C-A	-0.116645	
YNL133C		1.8897735999436418
YNL134C	-0.176775	0.07656029078838483
YNL135C	0.251857	0.32975421736206356
YNL136W	1.746136	-0.5520560120337258
YNL138W		
YNL139C	1.040189	0.11602786921367983
YNL140C	-1.892699	1.199314593014116
YNL141W		3.5484544215903098
YNL142W	-0.671502	-0.21339742777661724
YNL143C	-0.173274	-0.34104273587990674
YNL144C	-1.410027	-0.1600035242766129
YNL145W	0.183539	-0.2570011010546287
YNL146C-A	-2.108985	
YNL146W	-0.266542	-0.16454555852374192
YNL147W	-0.997103	5.976186713023921
YNL148C		2.5713811336466432
YNL153C	0.516491	0.5398202575818377
YNL154C	-0.421732	0.12163602421598985
YNL155W	-0.674605	0.0630143974370547
YNL156C	-1.985124	0.4050489054751897
YNL157W	0.376888	0.1130138929354002
YNL159C	1.664043	0.39906359284000714
YNL160W	1.670758	0.41424253973602804
YNL162W		0.31757036111186204
YNL162W-A	-0.85582	
YNL164C	-0.577847	0.029575907959798697
YNL165W	-1.099302	-0.12479847084182974
YNL166C	-0.729676	0.3330658721192648
YNL167C	-0.950279	0.11838177100887975
YNL168C	-0.765137	0.06578832598064238
YNL169C	1.964167	-0.1654733927037853
YNL170W	0.399245	0.29021764790363197
YNL171C		2.849320007848066
YNL173C	-0.154811	0.1641858684067257
YNL175C	0.152497	0.09889830723541126
YNL176C	0.883503	-0.25676290125195367
YNL177C	0.870016	-0.6454877608494354
YNL179C	0.215714	-0.30875878800885354
YNL183C	-0.239376	0.4554493214076273
YNL184C	1.186813	1.1761906181151915
YNL187W	-0.144736	-0.07726360106880317
YNL190W	0.405667	0.6990255378926622
YNL191W	-0.640265	-0.16016554167499145
YNL192W	-1.53203	0.4683035961750176
YNL193W	-1.163846	-0.23090828561695265
YNL194C	0.440195	-0.06052545566194939
YNL195C	-0.323875	-0.044044913756443954
YNL196C	-0.344812	0.028396239209881352
YNL197C		-1.0
YNL198C		4.673604248409659
YNL199C	4.332395	4.141284646163912
YNL200C	0.429766	-0.05725585388045573
YNL201C	-0.958447	-0.3825566371731435
YNL202W	0.508448	-0.16159694273104222
YNL203C	1.278648	0.22324385893214768
YNL204C	-2.110803	-0.13906512294659681
YNL205C	-0.674299	-0.1647804801405523
YNL206C	1.378382	0.23559104346236426
YNL208W	0.849131	-0.2990901191721003
YNL209W	-0.484073	
YNL211C	-1.669071	-0.10167963723596588
YNL212W	0.107012	0.07863287457349324
YNL213C	1.074681	-0.7200947561467269
YNL214W	-0.229443	0.09161165972194435
YNL215W	0.340374	0.6308832445173738
YNL217W	1.222147	-0.0399461185118109
YNL218W	-2.570343	-0.11284171525842593
YNL219C		0.11605921813160505
YNL220W		
YNL223W		-0.07527965636831052
YNL224C	-0.272241	0.6016863245537682
YNL225C		2.3647269646500826
YNL226W	4.049065	0.8383783132736711
YNL227C	1.086503	1.2172284853639326
YNL228W	-0.2165	0.7439341529122987
YNL229C		0.6124910282174416
YNL230C	-0.163992	0.6576941259566127
YNL231C	-0.159928	0.07150365635382766
YNL233W		0.4256683300919101
YNL234W	0.440913	0.02259103899192219
YNL235C		-0.1414672166396078
YNL236W	0.078713	0.11796062918247019
YNL237W	0.720762	0.2995790710565678
YNL238W		1.7064298632772874
YNL239W	-1.492803	0.15537669336579313
YNL241C	1.368543	1.031622765359013
YNL242W	1.824587	0.7432574087148842
YNL246W	0.57041	0.9945454282315704
YNL248C	5.29566	-0.44851603518874605
YNL249C	-0.557651	0.8983015125742466
YNL250W	3.870374	1.9223258795146119
YNL252C	8.680002	0.970589611121226
YNL253W		1.0809537826820206
YNL254C	0.015481	0.9929369658601537
YNL255C	-0.64472	1.4753644715926741
YNL257C		0.7959833374959578
YNL259C		0.7725332853630671
YNL264C		-0.06305890766378885
YNL265C		0.512436093122969
YNL266W		0.6214426975934844
YNL268W	-0.22579749999999998	-0.11174066289966543
YNL269W		-0.2869289423128234
YNL270C		2.9161249058586387
YNL271C	19.459668	1.6634921904763087
YNL273W		1.2511045460539472
YNL274C		3.678335905671684
YNL275W		1.144555008268257
YNL276C	-0.259818	0.8328306007838202
YNL277W		1.1278931017038758
YNL277W-A		
YNL278W		1.3338789624380092
YNL279W	-0.029111	0.807382173711032
YNL280C	1.0771135	0.9015385695720655
YNL281W		0.9640292479514679
YNL283C	-0.937998	0.8120016278747345
YNL284C	1.439968	-1.0
YNL285W		0.5611929458833287
YNL286W	-1.611848	0.37189245105286495
YNL288W	-1.073157	-0.3103090425472633
YNL289W	-0.050379	0.19486511268689866
YNL291C		-0.030068427598444136
YNL292W	0.563852	0.29080176071919733
YNL293W		0.2511426067054773
YNL294C		-0.33049148522871985
YNL295W	3.231274	0.04930603556256677
YNL296W		-0.33680842875055833
YNL297C		0.6285712445444231
YNL298W	0.213218	1.1831425066221146
YNL299W		0.15723143830611414
YNL300W	-0.541459	0.1255359647671504
YNL301C		0.18478529692607049
YNL302C	9.406577	1.665560366129239
YNL303W		-0.3921340214677564
YNL304W	0.642337	-0.1865808770596072
YNL305C		-0.08228248115777884
YNL307C		-0.8794201080652024
YNL309W		0.23387337308869724
YNL311C	-1.05143	0.02710512721546207
YNL314W	0.059477	0.03264101268329567
YNL315C	0.383253	-0.39621353672856596
YNL316C	0.327751	-0.005273918908814568
YNL318C	-3.519522	0.06901477923763719
YNL319W		0.09799108010393728
YNL320W		-0.10973251122047556
YNL321W	-0.299237	-0.00495269995159997
YNL322C		-0.23559985553661436
YNL323W		0.7946789363027934
YNL324W	3.95231	-0.24417923232946606
YNL325C	0.33788	-0.4111159274149493
YNL326C	-2.178702	0.10812449207351407
YNL327W	0.330439	0.23329078160847377
YNL328C		-0.025267781758707253
YNL329C	0.540906	-0.08543626132010243
YNL330C	0.931381	0.030767767669269835
YNL332W	-0.505712	0.08124771988372106
YNL333W	-0.235517	-0.057686520698162935
YNL334C	-2.979356	-0.03802019405614396
YNL335W	0.659876	-0.05377867434607589
YNL336W	-0.125653	-0.04986151555406765
YNL338W	0.01506	-0.1472276768438599
YNL339C	-0.07997	-0.21138234673143708
YNR001C	0.807788	0.37722203618817146
YNR002C	0.931158	0.10360812967448854
YNR004W	-0.44036	0.7240043020317595
YNR005C		-0.3118073268051159
YNR006W		
YNR007C	2.235978	-0.08253709278275731
YNR008W	0.720622	-0.2201368273246731
YNR009W	-0.385436	0.14544386159827538
YNR010W		-0.07436409037525432
YNR012W	0.197608	-0.2456607141464215
YNR013C	1.366885	-0.3669628663871697
YNR014W	0.437756	-0.07624016933356553
YNR015W	-0.197189	0.028400658357553038
YNR018W	1.270139	0.19721154272669672
YNR019W	0.590057	0.22455552344664534
YNR020C	0.563214	-0.48797850333701015
YNR021W	0.154004	0.17771947827501652
YNR022C		-0.08472039595385802
YNR024W	-0.068692	0.45826750176271414
YNR025C		-0.004333289244446176
YNR027W	-0.769749	-0.13600102027905
YNR028W	0.451292	-0.1287984111628208
YNR029C	0.541431	-0.13917052553299136
YNR030W	0.289078	-0.0639350307620532
YNR031C		0.04274904084358122
YNR032C-A	0.609086	0.024235646471445604
YNR032W		-0.5043680070928585
YNR033W	-0.103409	-0.11165534713467404
YNR034W	0.384719	-0.0748901994152397
YNR036C		-1.0
YNR037C		-1.0
YNR039C	-0.26804	0.18497794221119085
YNR040W	0.006838	-0.20357730377240216
YNR041C		-0.7423406666167361
YNR042W		0.12041338279548747
YNR045W	0.954413	-0.8142280254795591
YNR047W	1.571224	-0.2666235050463866
YNR048W	0.994494	0.05882202485068605
YNR049C		-0.029599701260026978
YNR050C		-1.0
YNR051C	2.238913	3.099340296528066
YNR052C	0.462529	0.4009484685739902
YNR055C	0.790262	0.15850392284239687
YNR056C	0.880593	-0.15084324102433075
YNR057C	0.617237	-0.21529306289671257
YNR058W	-0.801951	-0.06324843769113303
YNR059W		0.06365543090202708
YNR060W	0.646788	0.07958356829955357
YNR061C	1.01883	0.0120018919794454
YNR062C	2.002327	-0.04104814766823464
YNR063W	-0.346641	-0.01657182841528823
YNR064C		0.06347088856295316
YNR065C	-0.182435	-0.06233462316892907
YNR066C	0.771717	-0.1122493028986031
YNR067C		-0.2042606585898385
YNR068C		
YNR069C	-0.91413	0.2504845200801831
YNR070W	0.496179	0.14975666624452383
YNR071C	-0.316032	0.1284178188880666
YNR072W	-0.224649	0.43115928786788815
YNR073C	-0.483232	-0.092447842275628
YNR074C	0.71305	0.00893205931884225
YNR075W		-0.5075943094622339
YOL001W		-0.5458228565449458
YOL002C		0.20839338189100493
YOL003C	0.467147	-0.09695899363351904
YOL004W		-0.37462079212216304
YOL006C		0.9627077802627482
YOL007C		-0.31845668528877913
YOL008W	2.452969	-0.1855772888708348
YOL009C		0.5506299039199782
YOL011W	0.180956	0.06548412426306921
YOL012C	-0.355781	-0.22160122779721908
YOL013C		0.1948259303870417
YOL013W-A	0.0029850000000000154	-0.08946400827801321
YOL014W	-0.638455	0.11573573109148919
YOL015W	-0.318127	0.037890830826870614
YOL016C	-0.18148	-0.0053252307182730385
YOL017W	-3.437552	0.14042360519122715
YOL018C		-0.059485137779455965
YOL019W	0.874789	-0.20598034526615946
YOL019W-A		
YOL020W	0.126652	0.11454529941332561
YOL023W		-0.8122495819931965
YOL024W	-0.210742	-0.05875841520013689
YOL025W	-3.251487	-0.20354423746940928
YOL027C	2.59071	-0.6705489970181157
YOL028C	-0.770826	0.07694760216903812
YOL029C	-1.969401	0.014412466899747511
YOL030W	0.208051	0.06706178688045242
YOL031C		0.1387238773018317
YOL032W	0.681678	0.05496002861092972
YOL033W	7.890094	-0.7310796638585108
YOL035C	-0.224708	-0.12756960250082733
YOL036W		-0.0009769462706550602
YOL037C	-0.346079	0.03250831351409633
YOL038C-A		
YOL039W	0.44042	-0.00904646486761898
YOL041C	3.241253	0.7790704749170893
YOL042W	-0.454607	-0.13890603658794592
YOL043C	0.713702	-0.11475667339575713
YOL044W	-0.250908	-0.10098710556167939
YOL045W	-0.337331	0.4288682918810578
YOL046C	0.674821	0.41569951892981105
YOL047C		0.005023363912992768
YOL048C	-0.714324	-0.052727961690030495
YOL049W		-0.3064481963915432
YOL050C	-1.273301	-0.4330827683829479
YOL051W		0.40429913435449744
YOL052C		0.0514579846070605
YOL052C-A		-0.22671878008393131
YOL053W	-0.084753	-0.3148808139457334
YOL054W	0.533378	-0.09899008212603083
YOL055C	1.164968	-0.07270961074503945
YOL056W	-0.345608	0.06673012156573158
YOL057W		0.08319737035563926
YOL058W		-1.0
YOL059W	-0.608419	0.15664879008516253
YOL060C	0.398618	-0.11007496034402492
YOL061W	4.036562	0.3337522920370551
YOL062C	0.84066	0.07962511536506994
YOL063C	0.23226	-0.08842521396600173
YOL064C	3.904399	0.9137439758053664
YOL065C	2.26312	0.1422478890403437
YOL067C	2.170009	2.5258414866373546
YOL068C	-0.688348	0.002680355725106748
YOL070C	-0.570223	0.09453934589609297
YOL071W		0.21534253893387945
YOL072W		0.006072209880007895
YOL073C	-1.121393	
YOL075C	0.299626	-0.2321296320674657
YOL076W		-0.47696758233849745
YOL077W-A	0.20908	
YOL079W	-0.555092	-0.022347748138984352
YOL080C		-0.138900468862475
YOL081W		-1.0
YOL082W	0.481459	0.026117796487966305
YOL083W		0.08886619812796484
YOL084W	0.764376	-0.028950730246709605
YOL085C	0.170954	0.11395888660655479
YOL086C		
YOL086W-A	1.423728	
YOL087C	-0.620215	-0.0634936322393061
YOL088C	0.804907	-0.13093174676672512
YOL089C	0.53837	0.13631336250970977
YOL090W	-2.201804	-0.19966829359063218
YOL091W	0.834288	0.0735156422480806
YOL092W	7.3539	0.18883778093449122
YOL093W		-0.02143629314969825
YOL095C	1.919155	0.004976779573511697
YOL096C	0.808999	-0.7565689007870506
YOL097W-A		
YOL098C	1.025387	-0.09009331488019481
YOL099C	-0.714179	0.2014405274504723
YOL100W	-0.376647	0.29649577385601683
YOL101C	-1.110827	-0.254386911430888
YOL103W	-1.73879	0.3456438541676688
YOL104C	-1.249817	-0.036211042749236644
YOL105C	-0.793051	0.11724767370600381
YOL106W	-0.878276	-0.00794505970450271
YOL107W	-0.316344	-0.047348183627183266
YOL108C	0.740307	2.351739792673878
YOL109W	-0.965215	-0.2893023947389043
YOL110W	0.324737	-0.4812725700526763
YOL111C		-0.06162823437267903
YOL112W	0.134321	0.3790486597179106
YOL113W	1.067661	0.20747223400119955
YOL114C		0.11225772445166385
YOL115W	1.442359	0.3067394205972906
YOL116W	-0.73008	0.4431016649740324
YOL117W	1.192198	-0.04786746053420937
YOL118C	-0.759324	-0.28102357788452414
YOL119C	0.849215	-0.22164006341632425
YOL121C		0.4660142558442303
YOL122C	1.729149	0.1351082141631543
YOL124C	-0.093532	0.19883147867988865
YOL125W	0.118809	-0.048435907532775796
YOL126C	1.554492	0.09891112347864325
YOL128C	0.891915	0.1156447915122035
YOL129W		-0.33813508807936943
YOL131W		0.1603530511934672
YOL132W	-0.658151	0.18335278770576985
YOL136C		0.25952882452457343
YOL137W		-0.25020957536567445
YOL138C	1.271932	0.3303870591457079
YOL140W		
YOL141W	0.959666	-0.21509473935215664
YOL143C		-1.0
YOL145C		
YOL147C	-0.978965	-0.061952054741559154
YOL148C	-0.705803	-1.0
YOL150C	0.299189	-0.41010857736407036
YOL151W	-0.477484	-0.2390671977952723
YOL152W	0.099658	-0.041087552710174904
YOL154W	-1.335066	
YOL155C	-0.74279	-0.1327250263523428
YOL158C	-0.979566	-0.2159378864212511
YOL159C	-0.86462	0.0012605323596996953
YOL159C-A		
YOL160W	0.385326	-0.05600223020728251
YOL162W	-0.108752	-0.07994756790560556
YOL163W	0.692163	0.14279333840676844
YOL164W	-2.074231	
YOL164W-A	-0.539505	
YOR001W	5.787397	1.6541374269155296
YOR002W	0.453807	-0.25978527164558474
YOR003W	-0.831005	0.25529540758150016
YOR005C		0.13728430492456573
YOR006C	4.82919	0.37473866755398777
YOR007C	-1.173025	-0.30403496416502523
YOR008C	-0.936285	0.9544388428619737
YOR008C-A		0.12645422073601773
YOR009W	-2.129176	-0.00233791943610151
YOR010C		0.050842656556904314
YOR011W	-1.143592	0.14077999598657762
YOR012W	-0.094139	-0.023476276611159835
YOR013W	-0.288206	-0.0018089938073212741
YOR014W		0.004939894575295756
YOR015W		0.11764586495183638
YOR016C	-1.572382	0.03715372355678581
YOR017W	0.39661	-0.20383034023137364
YOR018W		-0.006627551103454865
YOR019W	-0.732998	-0.0967809977343769
YOR020W-A	-0.649573	
YOR021C	-2.794524	-0.07051889392853408
YOR022C		-0.013681221197454102
YOR023C	0.37947	0.20909901597494143
YOR024W	-2.623835	0.07364063064294302
YOR025W		0.026604436819293004
YOR026W		1.068552229705683
YOR027W	-0.225899	0.47105340656643824
YOR028C	1.156139	-0.09284072999593632
YOR029W	-0.958237	-0.16024763358007021
YOR030W	-0.395535	-0.5980740303639971
YOR032C	1.771513	-0.15670093376079053
YOR033C		
YOR034C		-0.21005525081858023
YOR034C-A		
YOR035C	-2.242805	0.02490748096015502
YOR036W	-1.42897	-1.0
YOR037W	2.381569	-0.3335182463277195
YOR038C	1.528374	0.11209081091082151
YOR039W	0.719693	0.18538253874315805
YOR040W		0.021719882021325382
YOR041C	-2.664571	0.09345344741044775
YOR042W		-0.026166028230098254
YOR043W		-0.6464552014791541
YOR044W	0.176134	-0.2441517813401066
YOR045W	0.54925	-0.30494450523324784
YOR047C	1.558856	-0.13399109269137968
YOR049C	-0.490456	-0.10624465797917426
YOR050C		-0.029067437023873682
YOR051C	0.227053	0.26253743420849407
YOR052C	-0.570584	0.23435861233444133
YOR053W	-1.682678	0.0018275289132551331
YOR054C	0.023901	0.07070922159408416
YOR055W	-2.894154	0.13086343382083226
YOR058C		0.09014227156233265
YOR059C	-0.82542	0.10757100832595595
YOR061W		0.1338241112339865
YOR062C		-0.04058684466296944
YOR064C		-0.29448587728942277
YOR065W		-0.8786954967276642
YOR066W	-1.781249	-0.2584863400920294
YOR067C		-0.1220922508109458
YOR068C		-0.3500032656996825
YOR069W		-0.31096560214324914
YOR070C	0.555857	-0.08233807833539564
YOR071C		0.08941647499887029
YOR072W		0.14227530221882706
YOR073W		
YOR076C		0.04483875169576079
YOR078W	-0.987476	1.4154017372536585
YOR079C		-0.08101283175679769
YOR080W		-0.012219418835551249
YOR081C		-0.022985737266749517
YOR082C	1.407775	0.5194967205123804
YOR083W	-0.072276	0.20696341142690045
YOR084W	0.332706	0.04621342350451166
YOR085W		0.010738809058890963
YOR086C		0.18720162780410612
YOR087W	0.15098	-0.0025784173179883296
YOR089C		-0.4866893705065314
YOR090C	0.015658	0.05310531821629738
YOR091W	0.192443	-0.06449736879977533
YOR092W	1.038084	-0.1836823460080882
YOR093C	-0.179561	-0.10893483479423605
YOR094W		0.011564364681417
YOR096W	2.458391	2.312404816023681
YOR097C	1.289629	-0.12751800077562256
YOR099W	-0.832028	-0.0063115499453271495
YOR100C	-1.066067	-0.138792638136004
YOR101W	-1.40882	0.1183594960170388
YOR104W	0.180795	-0.021065641561387294
YOR105W	0.910898	0.023827620140527667
YOR106W	-0.289499	-0.3220324367511671
YOR107W	0.673387	-0.2455591607063028
YOR108W		0.1564214489098454
YOR109W		-0.3217770588025308
YOR110W	-2.004658	
YOR111W	0.079618	-0.2205891052562452
YOR112W	0.756623	-0.2051015730638576
YOR113W	-0.992208	-0.35187714944114656
YOR114W	-1.027119	-0.13154420395527364
YOR115C	2.08705	-0.03706082430844912
YOR118W		0.04915605420331784
YOR120W	-0.211421	0.18697880859194277
YOR121C	-0.519994	-0.035816614205814945
YOR123C		0.1410398773197184
YOR124C		-0.2988466651488677
YOR125C		-0.7461904266923239
