orf	hap a (post-SGA) | growth (colony size) | expression of amyloid-beta 42 | SGA final selection medium | Chen X~Petranovic D, 2020
YHR157W	0.7249614569924437
YHR158C	-0.5547887628666155
YHR159W	-0.45835604754765796
YHR160C	-0.6416941113595894
YHR161C	1.3851314809272013
YHR162W	0.6024038209608745
YHR163W	-0.2572613827899762
YHR167W	-0.8472626977654826
YHR171W	1.3554830571548582
YHR176W	1.0067721589473877
YHR178W	-1.470969101220259
YHR179W	0.9769614685867676
YHR180W	-0.6815189683110242
YHR181W	-0.8708145340068432
YHR182W	0.22819388745271804
YHR184W	0.3493606670133409
YHR185C	-0.13920084934780058
YHR189W	0.9393388010476648
YHR191C	0.8492113017303313
YHR193C	0.27749974934777155
YHR194W	-0.048911083442190105
YHR195W	-0.036555641791948666
YHR198C	0.06817585047032296
YHR199C	1.021329790009961
YHR200W	1.0980818862650255
YHR202W	0.3037405747662956
YHR203C	1.3695307075114178
YHR204W	-0.2168570023089803
YHR206W	-3.0720998896326903
YHR207C	0.3482943437189485
YHR209W	0.3954675590252174
YHR210C	1.6377805588746335
YIL001W	0.4189730333842132
YIL002C	0.7473774271158649
YIL005W	0.22800843992325853
YIL006W	1.2948185340804084
YIL007C	0.1092292973044272
YIL008W	2.338354963290387
YIL009C-A	-1.1424719837238775
YIL010W	-0.218155135015197
YIL011W	-0.048911083442190105
YIL012W	-0.7892639829270133
YIL013C	0.8972190309191681
YIL014C-A	-1.0139336648672383
YIL014W	0.24518551733944785
YIL015W	-0.08085442039159478
YIL016W	0.2820200328783477
YIL017C	0.7673362174739472
YIL020C	-0.048911083442190105
YIL023C	-1.6871777396288927
YIL024C	1.6578784348798103
YIL025C	-0.15762969758784173
YIL027C	1.2820921973712478
YIL028W	0.31081076182694023
YIL029C	-0.5638525108689502
YIL030C	1.0311121471889515
YIL032C	0.47891894728200757
YIL034C	1.011408347183876
YIL035C	1.5274856407285755
YIL036W	1.025316911893341
YIL037C	1.4944527995435963
YIL038C	-0.3970192771789172
YIL039W	-0.08678874133429985
YIL040W	1.0879286340271161
YIL041W	-0.12253375263762499
YIL042C	-0.05574946109101041
YIL043C	-0.5421319689810022
YIL044C	-0.9493979246153207
YIL045W	1.06252232249116
YIL047C	0.19898590156284146
YIL049W	-0.4927333833212191
YIL050W	1.9228597735363016
YIL052C	0.8393594017277937
YIL053W	0.7111224351065261
YIL054W	-0.942698632613595
YIL055C	-0.3995228188266209
YIL056W	-0.5039993207358857
YIL057C	-0.22049641007462362
YIL058W	0.3485493340719554
YIL059C	-0.08667283662838765
YIL060W	-0.8811995956565771
YIL064W	-0.00827489354936979
YIL065C	1.0707979184932914
YIL066C	2.7050542718554316
YIL067C	-0.27575977385356465
YIL070C	0.3640342027818264
YIL071C	0.4985995663459005
YIL072W	-0.17675397406335613
YIL073C	1.0716324323758597
YIL074C	-0.19128842418474706
YIL076W	-2.212991028470218
YIL077C	-0.3588402670514357
YIL079C	0.13259568601632848
YIL084C	-0.1056116655744425
YIL085C	-0.8833322422453618
YIL086C	0.4445416115084465
YIL087C	-0.1140958900472162
YIL088C	0.9466639784613162
YIL089W	-0.23878617266757013
YIL090W	1.8010902895049352
YIL092W	0.20712241191787856
YIL093C	-0.19019891994917232
YIL094C	-0.048911083442190105
YIL095W	-1.0299516952243055
YIL096C	-0.9216966999023029
YIL097W	1.0362583161314534
YIL098C	-0.2544796698480831
YIL099W	-0.4805633892004371
YIL100W	0.4214302131495521
YIL101C	0.24249652816228456
YIL102C	-0.05818345991516678
YIL103W	0.7123510249891954
YIL105C	-1.0851455161796992
YIL107C	-0.7576683600953452
YIL108W	0.2589781773430006
YIL110W	-0.43990401836643434
YIL111W	1.2264115766510229
YIL112W	2.795390399643407
YIL113W	0.48510825857771944
YIL114C	0.3176027775933957
YIL116W	-0.048911083442190105
YIL117C	0.7054894663991927
YIL119C	0.3018860994717002
YIL120W	0.07705415094319809
YIL122W	2.6055616723003916
YIL123W	0.6241939056723698
YIL124W	0.7005287449861503
YIL125W	-0.048911083442190105
YIL128W	0.678414127098101
YIL130W	-0.9133283801354414
YIL131C	0.1924952380317578
YIL132C	1.26920359407381
YIL133C	0.07983586388509115
YIL134W	-0.22288404701641507
YIL135C	1.4645262044770637
YIL136W	-0.5663560525166539
YIL137C	0.18591185073594438
YIL138C	-0.4793579802589501
YIL139C	0.05371094317247934
YIL140W	-0.559749484279658
YIL141W	-0.06173014391608035
YIL145C	-0.31572371645209407
YIL146C	-0.5731248873419269
YIL148W	0.3262492686544464
YIL149C	0.15927694931731887
YIL151C	0.04800843164159865
YIL152W	0.2688764392279032
YIL153W	-1.9270077571024347
YIL154C	-0.8644165942404893
YIL155C	0.4335306644467867
YIL156W	0.28535808840861926
YIL157C	0.06404964293984834
YIL158W	-0.2993579719772903
YIL159W	-0.04160908696972097
YIL160C	0.107328460127467
YIL161W	0.40409086914508574
YIL162W	0.27573799781790603
YIL163C	0.026751508577299632
YIL164C	0.3698294380774369
YIL165C	-0.06935667356510368
YIL166C	-0.605253671820791
YIL173W	0.727905436522614
YIR001C	-0.8801564533033673
YIR002C	0.7379427840546112
YIR003W	1.2408996648900488
YIR004W	-0.21933736301550152
YIR005W	1.470599611066864
YIR007W	1.9012551363542658
YIR009W	-0.8452923177649748
YIR013C	0.591879673664046
YIR014W	-0.44046036095481295
YIR016W	-0.19383832771481563
YIR017C	-0.5160302292095729
YIR018W	-0.7170089892613426
YIR019C	0.7056517329874697
YIR020C	-0.20345841830552894
YIR020W-A	0.6403973835588964
YIR023W	-2.3545570362713892
YIR024C	-0.6578512273637512
YIR025W	-0.8394275396458172
YIR027C	1.05549849731288
YIR028W	0.46514946821963715
YIR029W	1.7222287276022685
YIR030C	-0.10361810463275252
YIR031C	-0.048354740853811494
YIR032C	-1.0174339869857871
YIR033W	-0.39924464753243166
YIR034C	-1.0715614846467885
YIR035C	1.3081243943191299
YIR036C	-0.057882107679795035
YIR037W	-0.07123432980088146
YIR038C	-0.7738022951583247
YIR039C	1.034241574248581
YIR042C	-0.5981603038189639
YJL004C	-1.9636800060530575
YJL007C	-0.019030850258022713
YJL012C	1.3734482865712505
YJL013C	-1.3852923426099544
YJL016W	0.062345843762938856
YJL020C	-0.08960522568796649
YJL022W	-0.44662649130934245
YJL023C	-0.2709381380876168
YJL024C	-0.00018474507669761041
YJL027C	0.5944759390764793
YJL028W	-1.0919143510049723
YJL029C	-2.8151623375665062
YJL030W	-0.07788725992024223
YJL036W	-0.21419119407299947
YJL037W	0.8243381518415713
YJL038C	0.4691365901030171
YJL042W	0.47261373128038336
YJL043W	-1.0054262594532821
YJL044C	0.4528172075105782
YJL045W	0.7747541186523287
YJL046W	0.5931314444878978
YJL047C	-0.4035331216511833
YJL048C	-0.6230798155900887
YJL049W	-1.6494855292662427
YJL051W	-0.42560137765686784
YJL053W	-0.8212305008176003
YJL055W	0.6945944240434452
YJL057C	1.6241038035769928
YJL058C	0.050766963642309225
YJL059W	0.1467592410788003
YJL060W	-0.5231004162702176
YJL062W	0.9939994603558622
YJL064W	-0.5827449779326401
YJL065C	-0.4932433640272327
YJL066C	-0.17684669782808587
YJL067W	-0.6580366748932108
YJL068C	1.6496955626424084
YJL070C	-0.10950606369309271
YJL071W	-0.048911083442190105
YJL073W	-0.38589242541134516
YJL077C	0.35752035830956036
YJL078C	-0.24782673972872238
YJL079C	0.5420870120041612
YJL082W	0.1668571170839773
YJL083W	0.3968584154961639
YJL084C	1.3965828658713273
YJL088W	-0.048911083442190105
YJL089W	1.2448636058322466
YJL092W	-0.4322079458938637
YJL093C	0.22091507192143137
YJL094C	1.7859299539716185
YJL095W	-2.5682157711499545
YJL098W	0.053108238701735845
YJL099W	0.035513904344262576
YJL100W	-0.39477072588422035
YJL101C	2.5918153741792045
YJL103C	-0.11416543287076353
YJL105W	0.39491121643683885
YJL106W	-0.691950391843123
YJL107C	-0.2868634446799542
YJL108C	-0.0061654279017676
YJL110C	-0.25651959267213803
YJL112W	-0.09638565098383071
YJL115W	2.22379475196676
YJL116C	0.45696659598223527
YJL117W	0.6436890772068031
YJL119C	0.12084294883683051
YJL120W	-1.2009343173859954
YJL121C	-1.430935615798182
YJL122W	0.146110174725692
YJL123C	-1.311530587767425
YJL124C	1.664948621940455
YJL126W	-0.747422384092706
YJL128C	0.17330141873269608
YJL130C	-0.4739104590810764
YJL131C	-0.022113915435287488
YJL132W	-0.1843805037123794
YJL133W	-0.08727554109913115
YJL134W	-0.43299609789406673
YJL135W	1.7482145626677854
YJL136C	-1.1175061100703878
YJL137C	-0.3897404616476305
YJL138C	-0.9971970253335154
YJL139C	0.1880908592070939
YJL141C	0.5968867569594534
YJL142C	0.8312924341963039
YJL144W	0.1089974878926028
YJL145W	1.1032512361487101
YJL146W	-1.0929806742993646
YJL147C	0.2622930519320898
YJL148W	-0.17181643359149606
YJL149W	1.623014299341418
YJL150W	0.5706459315409294
YJL151C	0.24636774533975234
YJL152W	0.2830631752315576
YJL153C	0.3426150131292503
YJL154C	-1.4835795332235073
YJL155C	0.4376336910360789
YJL157C	-0.048911083442190105
YJL158C	0.7707669967689487
YJL159W	0.8543111087904685
YJL160C	0.45383716892260567
YJL161W	-0.20016672465762225
YJL162C	-0.1189407067543465
YJL163C	0.30033297641247664
YJL164C	-0.37791818164458524
YJL165C	-0.9083444777812164
YJL168C	0.281510052172334
YJL169W	1.874133435170809
YJL170C	1.1956041058195577
YJL171C	0.005448223630635696
YJL172W	-0.2695704625578527
YJL175W	3.678213363635517
YJL176C	-0.24108108584463184
YJL177W	-0.08171211521534513
YJL178C	0.43390155950570575
YJL181W	-0.14059170581874705
YJL182C	-0.3475975105779515
YJL183W	-1.0624745557032713
YJL185C	0.3105094095915686
YJL186W	0.019217702693006072
YJL187C	-2.86523317052058
YJL188C	-2.4472576200599736
YJL190C	-0.3152832785696278
YJL191W	0.473958225868965
YJL192C	0.17981526320496222
YJL193W	0.2987566724120706
YJL196C	-0.2371635067847992
YJL197W	0.41194920820593345
YJL198W	0.4448893256261831
YJL199C	0.5525879783598072
YJL201W	-0.6073631374683933
YJL204C	-0.9673399730905304
YJL205C	0.974828821997983
YJL206C	1.822231307863322
YJL207C	0.1548030276691076
YJL208C	0.4568738722175055
YJL210W	-0.13254791922843978
YJL211C	0.43081849432844105
YJL212C	-0.17680033594572098
YJL213W	0.3581462437214863
YJL214W	1.2307232317109569
YJL215C	0.5925751018995191
YJL216C	1.2557122863056291
YJL217W	0.5639930014215686
YJL218W	-0.7021268250222149
YJR001W	-0.044715333088168135
YJR003C	0.734048385935961
YJR005W	-0.3362852112809199
YJR008W	-0.18961939641961126
YJR009C	0.5287116089418924
YJR010C-A	-3.2218951315536284
YJR010W	0.43617329174158503
YJR011C	1.79914309044561
YJR014W	-0.05224913897246171
YJR015W	-0.6644114337183824
YJR019C	-0.12237148604934789
YJR020W	0.31496015029859736
YJR021C	0.8080419501903149
YJR024C	-1.1892743039712275
YJR025C	0.421685203502559
YJR030C	-0.524537634623529
YJR031C	0.21365943733132708
YJR032W	2.4502261854368506
YJR033C	0.39848108137893484
YJR034W	0.4888172091669102
YJR035W	-0.43971857083697474
YJR036C	-0.558126818396887
YJR037W	0.20313529003449862
YJR038C	-0.5431519303930298
YJR039W	-0.09156401521788284
YJR040W	-0.37015256634846727
YJR043C	0.6448944861482901
YJR044C	-0.28359493197322994
YJR047C	-0.07473465191943017
YJR048W	-0.21757561148563598
YJR049C	-1.0463174396991093
YJR050W	0.09763882671320635
YJR051W	-1.5302427678237627
YJR052W	1.5280651642581369
YJR053W	-0.4636876640196196
YJR054W	0.02992729751929417
YJR058C	0.19400199920861655
YJR059W	0.3555267973678703
YJR060W	-2.374029026864641
YJR061W	-0.021233039670354757
YJR062C	1.1407116370995358
YJR066W	-0.8721358476542422
YJR069C	-0.4191107141257841
YJR070C	-1.3896967214346185
YJR073C	-0.43547645860058803
YJR074W	2.249293787267445
YJR075W	-3.800885499467475
YJR077C	0.8248249516064027
YJR078W	-0.8681023638884975
YJR079W	-0.00034701166497473596
YJR080C	-0.5855266908745331
YJR082C	-0.5630875398099296
YJR083C	0.6538423294447127
YJR084W	-0.25125751902372373
YJR087W	0.7968223746580131
YJR088C	-0.7823328815134633
YJR090C	-0.05456723309070588
YJR091C	0.32251713712407337
YJR092W	0.9171082784537031
YJR094C	-0.3685762623480613
YJR094W-A	-0.269060481851839
YJR095W	0.27803291099496774
YJR096W	0.32608700206616936
YJR097W	-0.032452615202656486
YJR098C	0.9895950815311984
YJR099W	0.5025403263469156
YJR100C	0.5250953821174315
YJR103W	-0.31412423151050567
YJR106W	-0.38716737717637945
YJR107W	-0.3561744588154549
YJR108W	-0.31505146915780335
YJR109C	-0.048911083442190105
YJR110W	0.6385197273231188
YJR111C	0.19332975191432572
YJR115W	0.33118680912630655
YJR116W	0.13748686460582368
YJR117W	-5.247816667134304
YJR118C	1.5984425016880297
YJR119C	-0.27010362420504885
YJR120W	0.16238319543576604
YJR121W	1.320317569381094
YJR124C	0.2927296277046358
YJR125C	0.11993889213071526
YJR126C	0.08607153706316795
YJR127C	-0.5943122675826785
YJR128W	0.3141719982983943
YJR129C	-0.2892510816217457
YJR130C	0.5146175967029678
YJR131W	-0.3830643505870873
YJR133W	1.127962119449193
YJR134C	-0.26097033337916686
YJR135C	0.18009343449915155
YJR137C	-0.5878216040515949
YJR139C	0.413710959735799
YJR140C	0.3018165566481529
YJR142W	0.45228404586338206
YJR145C	2.580340808293896
YJR146W	-0.34680935857774847
YJR147W	0.2591404439312778
YJR148W	-0.312779736921924
YJR149W	0.47189512210372764
YJR150C	0.22888931568819126
YJR152W	-0.4017945510625001
YJR153W	-0.129882110992459
YJR154W	-0.12003021098992125
YKL001C	0.39929241432032025
YKL005C	1.2376543331245071
YKL006W	1.5042351567225867
YKL007W	-0.18771855924265105
YKL008C	-0.019587192846401324
YKL009W	-1.9246201201606432
YKL010C	0.24034070063231752
YKL015W	0.4416671748018237
YKL017C	-0.29020150021022584
YKL020C	0.3190399959467071
YKL023W	-1.4347141092109201
YKL025C	0.6242170866135522
YKL026C	0.5026562310528279
YKL027W	0.26101810016705546
YKL029C	0.3837380027869019
YKL030W	0.13317520954588952
YKL031W	0.03032137351939564
YKL032C	-0.2024848187758664
YKL033W-A	0.059482997526907305
YKL034W	-0.5844371866389584
YKL037W	-0.23792847784381976
YKL038W	-0.33925237175227246
YKL039W	0.8685673876176703
YKL040C	0.024132062223683737
YKL041W	-3.687692963673612
YKL043W	0.664621467094548
YKL044W	0.28572898346753833
YKL046C	0.05146239187778248
YKL047W	1.0293272147179033
YKL048C	-4.003116030343096
YKL050C	0.2872589255855795
YKL051W	0.02485067140033941
YKL053C-A	1.3981823508129159
YKL053W	0.017108237045403873
YKL055C	0.7573452318243149
YKL056C	0.06319194811609799
YKL061W	0.6490206936787647
YKL062W	0.27555255028844644
YKL063C	-0.2852639597383657
YKL064W	-0.5362208289794796
YKL065C	0.41160149408819685
YKL066W	-0.07269472909537528
YKL067W	0.5339273207079417
YKL068W	-0.5441487108638747
YKL069W	0.5539092920072065
YKL070W	-0.3015137995072574
YKL071W	0.782797905242636
YKL072W	0.48907219951991704
YKL073W	0.48779724775488276
YKL074C	0.30839994394396636
YKL075C	-0.29910298162428345
YKL076C	-1.1552678632565854
YKL077W	-1.6251455410246787
YKL079W	-0.8480508497656855
YKL081W	-0.38927684282398173
YKL084W	0.20457250838780996
YKL085W	0.04332588152274543
YKL086W	0.5506175983592998
YKL087C	1.2768301237228332
YKL090W	-0.07751636486132317
YKL091C	-0.5663328715754715
YKL092C	0.5375203665912202
YKL093W	-1.6244037509068405
YKL094W	0.9582080871701721
YKL096W	-0.22752023525290346
YKL096W-A	-0.09202763404153169
YKL097C	-0.6502478786559105
YKL098W	0.5909756169579308
YKL100C	0.047382546229672765
YKL101W	-2.5018487365446243
YKL102C	0.34996337148408435
YKL103C	0.2628725754616509
YKL105C	0.7850928184196976
YKL106W	-0.20097805759900766
YKL107W	-1.166788791024259
YKL109W	-0.24676041643433008
YKL110C	-1.366793951546366
YKL113C	-0.37105662305458254
YKL114C	-0.47147646025691997
YKL115C	-0.5704127172235812
YKL116C	0.17923573967540116
YKL117W	-0.1173875836951229
YKL120W	-0.158696020882234
YKL121W	2.002439944615624
YKL123W	-1.2231880209211399
YKL124W	-0.9046587081332079
YKL127W	-1.9232060827485142
YKL128C	0.005100509512899172
YKL129C	0.9863033878832915
YKL130C	-0.6802440165459899
YKL131W	-1.530799110412141
YKL132C	1.0176440203619528
YKL133C	0.013700638691584952
YKL136W	0.8279080167836675
YKL137W	-0.31182931833344396
YKL139W	1.1653993394588362
YKL140W	0.07179207729478386
YKL142W	-0.1838009801828184
YKL146W	-0.1721873286504151
YKL147C	1.3528404298600598
YKL148C	-1.3136168724738446
YKL149C	0.7053040188697332
YKL150W	-0.529892432036673
YKL151C	-0.2086509491303959
YKL156W	1.5174946550789432
YKL157W	-2.113637514562273
YKL159C	-2.535855177259266
YKL160W	0.08291892906235583
YKL161C	-0.4007977705916552
YKL162C	0.12886355448595543
YKL163W	0.2073774022708854
YKL164C	0.77419777606395
YKL166C	0.6830039534522244
YKL167C	-0.5721049259298995
YKL168C	-0.2526020136123054
YKL171W	-0.9520405519101189
YKL174C	0.9936285652969431
YKL175W	2.07066145451555
YKL176C	-1.921142978983277
YKL177W	1.0939324977933684
YKL178C	2.6932088109112042
YKL179C	-2.421410870641551
YKL183W	-1.2621088211664593
YKL184W	-0.048911083442190105
YKL185W	-0.048911083442190105
YKL187C	-0.8785569683617788
YKL188C	0.49125120799106653
YKL190W	-2.49183456995381
YKL191W	-1.5829794090138174
YKL197C	-0.839891158469466
YKL198C	-0.370975489760444
YKL201C	-0.41463679247757296
YKL202W	-1.9549639721684595
YKL204W	-0.15707335499946312
YKL205W	-0.5333000303904919
YKL206C	-1.1249008303075867
YKL207W	-0.7165453704376936
YKL208W	1.0866536822620816
YKL211C	-0.19961038206924364
YKL212W	-2.603937601512097
YKL213C	-2.6990490031836556
YKL214C	0.28665622111483596
YKL215C	-0.33603022092791307
YKL216W	-0.45072951789863464
YKL217W	0.017085056104221424
YKL218C	-0.10442943757413797
YKL220C	-0.7633940525674083
YKL221W	-1.258840308459735
YKL222C	-0.5189973896809255
YKR001C	-2.0367231517189315
YKR003W	0.30327695594264675
YKR005C	-0.29921888633019567
YKR007W	0.31489060747505004
YKR009C	-0.14258526676043703
YKR010C	-0.5546960391018857
YKR011C	0.08825054553431748
YKR012C	0.22476310815771666
YKR013W	0.803846199836293
YKR014C	0.666661389918603
YKR015C	-0.8228531667003713
YKR016W	0.3840625359634561
YKR017C	0.14520611801957675
YKR018C	-0.4752781346108404
YKR019C	-2.4620470605343714
YKR020W	-2.2335293423578615
YKR021W	-0.33915964798754267
YKR023W	0.14019903472416934
YKR024C	-1.4974649169917897
YKR026C	-0.48519957743692543
YKR027W	-0.2502143766705139
YKR028W	1.9338939015391436
YKR029C	1.3437998627989076
YKR030W	-0.5093541181490296
YKR031C	0.5770902331896482
YKR032W	-0.3594429715221792
YKR033C	0.36913400984196365
YKR034W	1.4922969720136292
YKR035C	-2.1341294665675514
YKR035W-A	-1.4461654941550464
YKR036C	-0.934307131905551
YKR039W	-0.21982416278033282
YKR040C	-0.4794970659060448
YKR041W	0.02223122504672349
YKR042W	0.14759375496136826
YKR043C	-0.210806776660363
YKR044W	-0.4800302275532409
YKR045C	-0.7302453066765168
YKR046C	-0.26681193055714214
YKR047W	1.5673568595623757
YKR048C	
YKR049C	0.45940059480639167
YKR050W	-1.1981062425617375
YKR051W	-0.20522016983539454
YKR052C	-0.3453489592832546
YKR053C	0.16755254531945052
YKR054C	0.8454096273764109
YKR055W	-0.6581293986579405
YKR056W	-0.02053761143488145
YKR057W	2.228338216438518
YKR058W	-0.8203264441114851
YKR059W	-0.10007142063183896
YKR060W	1.4700432684784852
YKR061W	0.4502209420981447
YKR064W	0.30501552653132985
YKR065C	1.234409001358965
YKR066C	0.2016517097988223
YKR067W	0.25443471287124203
YKR069W	0.8801346772677087
YKR070W	-0.32940047174973475
YKR072C	-0.790191220574311
YKR074W	-1.159764965845979
YKR076W	0.6598925550933299
YKR077W	-0.5025157405002094
YKR078W	0.6120702734339527
YKR080W	0.7753104612407071
YKR082W	0.2596967865196564
YKR084C	0.13115846766301706
YKR087C	0.9530387372864878
YKR088C	-0.2249935126640173
YKR089C	-0.45738244801799544
YKR090W	-0.0111029683736277
YKR091W	-0.05894843097418736
YKR092C	0.13442698036974138
YKR093W	1.9659067813120956
YKR094C	1.1464373295715988
YKR095W	0.5246317632937826
YKR096W	-0.4142890783598363
YKR097W	0.8129099478386277
YKR098C	0.06989124011782369
YKR099W	0.5791765178960679
YKR100C	-0.2605298954967004
YKR101W	-0.9674095159140778
YKR102W	-0.7788789212772794
YKR103W	-0.19910040136322993
YKR104W	0.25239479004718723
YKR105C	0.8585532210268553
YKR106W	0.7585506407658019
YLL001W	-0.7275331365581711
YLL002W	0.7943651948926742
YLL005C	0.416701301148334
YLL006W	1.43135427764499
YLL007C	0.14395434719572492
YLL009C	1.8119157890371353
YLL010C	-0.18878488253704337
YLL012W	0.1376723121352832
YLL013C	-1.1005376611248405
YLL014W	0.24604321216319816
YLL015W	-0.42893943318713945
YLL019C	-0.9831957368593206
YLL020C	0.977239639880957
YLL021W	-0.43802636213065654
YLL023C	0.48758861928424074
YLL024C	-1.1285634190144125
YLL025W	0.09828789306631473
YLL026W	-0.45082224166336443
YLL028W	
YLL029W	1.0588365528431518
YLL032C	0.3411777947759389
YLL038C	-0.15677200276409137
YLL039C	-1.4815396103994525
YLL040C	-0.4696451659035071
YLL041C	-0.4058512157694275
YLL042C	0.4327193315054012
YLL043W	-0.11991430628400904
YLL044W	1.1800033324037746
YLL045C	1.2813967691357744
YLL046C	-0.3941912023546593
YLL047W	0.7524540532348197
YLL048C	-0.6696735073667964
YLL049W	0.17967617755786758
YLL051C	0.9547077650516236
YLL052C	0.44602519174412275
YLL053C	1.4053220806971078
YLL054C	-0.048841540618642806
YLL055W	-1.0675511818222259
YLL056C	-0.048911083442190105
YLL057C	0.9675500064666964
YLL058W	0.812191338661972
YLL059C	-0.1143276994590406
YLL060C	-0.013166072138864992
YLL061W	-0.4008441324740201
YLL062C	0.2731417324054725
YLL063C	-0.048911083442190105
YLR001C	0.48030980375295407
YLR003C	-0.3934725931780036
YLR004C	0.2571468829895877
YLR006C	0.45140317009844927
YLR011W	-0.380792618351208
YLR012C	0.5204360129397606
YLR013W	0.6073645423739171
YLR014C	0.2681114681688827
YLR015W	-1.2701757886979488
YLR016C	-0.09828648816079093
YLR017W	-0.2056606077178609
YLR018C	1.7420716132544385
YLR019W	0.667194551565799
YLR020C	-0.4285453571870379
YLR021W	-0.7549330090358172
YLR023C	0.2334327801599499
YLR024C	-0.7910489153980614
YLR028C	-0.048911083442190105
YLR030W	1.2459762910090035
YLR031W	0.5103986654077634
YLR032W	-0.3960920395316196
YLR034C	-0.3251351785721655
YLR035C	-0.48216287414202563
YLR036C	-0.029740445084310813
YLR037C	-0.14710555029101316
YLR038C	0.3189704531231598
YLR039C	-2.3785261294540345
YLR040C	-0.43494329695339184
YLR041W	-0.6594738932465223
YLR042C	-0.8207437010527692
YLR043C	1.061201008843761
YLR044C	0.5129485689378319
YLR046C	-0.38600833011725744
YLR047C	0.13023123001571937
YLR048W	0.8721140716185838
YLR049C	-0.8092459542262781
YLR050C	0.14710695519653696
YLR053C	0.3965802442019746
YLR054C	0.5256285437646276
YLR055C	1.3325571063254233
YLR056W	-0.048911083442190105
YLR057W	0.22235229027474276
YLR058C	-0.37907722870370725
YLR059C	1.355320790566581
YLR061W	-1.466309732042588
YLR062C	-1.9911957832366156
YLR063W	-0.24020021007969905
YLR064W	0.6271378852025399
YLR065C	-1.117992909835219
YLR070C	-0.048911083442190105
YLR072W	-0.3305131569264919
YLR073C	-0.09761424086650013
YLR077W	-0.3072858538616854
YLR079W	-0.048911083442190105
YLR080W	0.5070374289363093
YLR081W	0.49062532257914065
YLR082C	1.0154186500084383
YLR083C	0.6474443896783587
YLR084C	0.48480690634234774
YLR085C	-0.09775332651359485
YLR087C	0.8370413076095495
YLR089C	-0.17137599570902964
YLR090W	-2.9574005926619686
YLR091W	0.4148700067949211
YLR092W	0.49502970140380453
YLR093C	0.08845917400495945
YLR094C	0.4481578383329074
YLR095C	-0.24370053219824775
YLR096W	-0.23368636560743292
YLR097C	0.4686729712793683
YLR098C	-0.1305543582867498
YLR099C	-0.02950863567248642
YLR102C	0.008693555396177539
YLR104W	0.20897688721247393
YLR107W	0.14933232555005135
YLR108C	0.19840637803328048
YLR109W	1.32198659714623
YLR110C	-0.8658306316526183
YLR111W	-1.5422041334739025
YLR112W	0.19472060838527222
YLR113W	-0.004310952607172275
YLR114C	0.17404320885053423
YLR118C	0.003941462453777022
YLR119W	-1.441900200977477
YLR120C	-0.04355628602904607
YLR121C	0.3550863594854039
YLR122C	0.12619774624997454
YLR123C	1.179145637580024
YLR124W	0.0645828045870445
YLR125W	1.7723691033798896
YLR126C	0.5624398783623451
YLR128W	-1.1907810651480861
YLR130C	-0.3916181178834083
YLR131C	-0.8719504001247829
YLR133W	1.3981128079893688
YLR134W	0.28851069640943133
YLR135W	1.1670683672239721
YLR136C	-0.3590488955220777
YLR137W	0.7086188934588225
YLR138W	1.24537358653826
YLR142W	0.1578629119051899
YLR143W	0.49910954705191424
YLR144C	0.0108957448085095
YLR146C	-0.2085350444244837
YLR149C	-0.034260728614886944
YLR150W	-0.93970829120106
YLR151C	-0.8446200704706841
YLR152C	0.3122247992390692
YLR154C	-1.3025827444710023
YLR164W	1.703475346185673
YLR165C	0.21143406697781272
YLR168C	0.9446935984608088
YLR169W	-0.8350695227035181
YLR170C	0.2873052874679444
YLR171W	0.05327050529001294
YLR172C	0.9012756956260954
YLR173W	-1.8203058848396554
YLR174W	-0.16727296911973744
YLR176C	0.7129769104011215
YLR177W	0.3014224806480514
YLR178C	-0.6209471690013041
YLR179C	0.5560187576548086
YLR180W	1.488193945424337
YLR181C	0.7433671242913025
YLR182W	0.1803484248521584
YLR183C	0.4001732900852531
YLR184W	-0.9137919989590902
YLR185W	-0.7124887057307664
YLR187W	0.9815744758820736
YLR188W	0.4715474079859911
YLR189C	-0.008228531667004909
YLR190W	-0.19761682112755363
YLR191W	-0.47279777390431915
YLR192C	-1.5092871969948352
YLR193C	3.229615789872905
YLR194C	0.2346150081602544
YLR199C	1.2884205943140545
YLR200W	0.6856002188646578
YLR205C	1.1640084829878898
YLR206W	0.5836504395442792
YLR207W	-1.0290708194593727
YLR209C	0.9526678422275687
YLR210W	-0.0933489476889309
YLR211C	-0.5502221174536744
YLR213C	0.4684411618675439
YLR214W	0.9441836177547951
YLR216C	1.476812103303758
YLR217W	0.4971391670514067
YLR218C	1.3220329590285949
YLR219W	0.0046832525716151265
YLR220W	0.0938835142416508
YLR221C	-0.3833657028224591
YLR224W	-0.6922981059608597
YLR225C	0.21444758933153016
YLR227C	0.21456349403744235
YLR228C	0.2684360013454369
YLR231C	1.1714495651074537
YLR232W	0.848933130436142
YLR233C	0.4319311795051982
YLR234W	0.20473477497608703
YLR235C	0.5616749073033245
YLR236C	1.4725699910673713
YLR237W	1.3358256190321476
YLR238W	0.10934520201033941
YLR239C	2.705749700090905
YLR241W	2.8624296815430283
YLR242C	
YLR246W	1.5580613021482164
YLR247C	2.3228005517569685
YLR248W	1.467307917418957
YLR250W	1.2963484761984494
YLR251W	1.664531364999171
YLR252W	1.435132771057728
YLR253W	2.5197921899253575
YLR254C	3.1028855844284964
YLR255C	2.0629422011017966
YLR257W	2.5493710708741535
YLR258W	2.0587232698065923
YLR261C	-2.9285403208898284
