orf	hap a (post-SGA) | growth (colony size) | expression of amyloid-beta 42 | SGA final selection medium | Chen X~Petranovic D, 2020
YNL035C	-0.188975
YNL037C	0.5925549999999999
YNL040W	0.225235
YNL041C	-0.390955
YNL042W	0.163125
YNL043C	0.008115000000000011
YNL044W	0.024820000000000002
YNL045W	-0.04747
YNL046W	0.1406
YNL047C	0.22178
YNL049C	-0.0032300000000000106
YNL050C	0.114115
YNL051W	-0.5894250000000001
YNL052W	0.17372
YNL053W	0.092665
YNL054W	0.0127
YNL056W	0.069235
YNL057W	0.2638
YNL058C	-0.03549
YNL063W	0.118695
YNL064C	0.19542500000000002
YNL065W	-0.02347
YNL066W	-0.10709
YNL067W	-0.241925
YNL068C	0.100995
YNL069C	-0.15391500000000002
YNL070W	0.11247
YNL071W	-0.13721
YNL072W	0.078255
YNL074C	0.20081
YNL076W	0.2422
YNL077W	-0.787315
YNL078W	-0.031735
YNL079C	0.0823
YNL080C	-0.2236
YNL081C	0.151755
YNL082W	-0.018545000000000006
YNL083W	-0.11098000000000001
YNL085W	0.075695
YNL086W	-0.111045
YNL087W	-0.039455
YNL089C	-0.048025
YNL090W	0.12110499999999999
YNL091W	-0.020099999999999993
YNL092W	0.17951
YNL093W	0.198705
YNL094W	0.012399999999999994
YNL095C	-0.00604
YNL096C	0.084925
YNL097C	0.24238500000000002
YNL098C	0.14835500000000001
YNL099C	-0.14809
YNL100W	0.040979999999999996
YNL101W	0.09783
YNL104C	-0.100725
YNL105W	-0.28324
YNL106C	-0.38297000000000003
YNL107W	-0.15981499999999998
YNL108C	0.005810000000000003
YNL109W	-0.0034300000000000025
YNL111C	-0.026914999999999994
YNL115C	0.030369999999999994
YNL116W	-0.10358499999999998
YNL117W	-0.029759999999999995
YNL119W	0.20407999999999998
YNL120C	0.21053499999999997
YNL121C	-0.043365
YNL122C	0.079985
YNL123W	-0.11074
YNL125C	0.13924
YNL127W	-0.183695
YNL128W	0.115955
YNL129W	-0.068895
YNL130C	0.535015
YNL134C	0.206345
YNL135C	0.559645
YNL136W	0.28553500000000004
YNL140C	0.42689
YNL141W	0.45398
YNL142W	0.17492
YNL143C	0.13088
YNL144C	0.312745
YNL145W	0.505885
YNL146W	0.22111999999999998
YNL147W	0.37801999999999997
YNL153C	-0.317045
YNL154C	-0.021210000000000007
YNL155W	0.099715
YNL156C	0.28064
YNL157W	0.057935
YNL159C	-0.04447
YNL162W	0.91251
YNL164C	0.11725000000000001
YNL165W	0.04452
YNL166C	-0.043105000000000004
YNL167C	0.07493999999999999
YNL168C	0.239545
YNL169C	-0.19927499999999998
YNL170W	-0.12007
YNL171C	0.239155
YNL173C	0.09136999999999999
YNL175C	0.09009
YNL176C	0.007780000000000009
YNL179C	-0.20622000000000001
YNL180C	-0.29737
YNL183C	-0.03295
YNL187W	-0.09727
YNL190W	-0.06372499999999999
YNL191W	-0.380285
YNL192W	-0.25588
YNL193W	0.12861
YNL194C	-0.03556
YNL195C	0.128375
YNL196C	-0.301705
YNL197C	0.026135
YNL198C	0.88252
YNL199C	0.84423
YNL200C	0.0019549999999999984
YNL201C	0.082005
YNL202W	-0.09309
YNL203C	0.12167999999999998
YNL204C	0.05926000000000001
YNL205C	0.097495
YNL206C	-0.146725
YNL208W	0.076085
YNL211C	0.15450999999999998
YNL212W	-0.11774499999999999
YNL214W	-0.28525999999999996
YNL215W	-0.325185
YNL217W	0.09541
YNL218W	0.060635
YNL219C	-0.17663
YNL223W	-0.03985
YNL224C	-0.21141
YNL226W	0.132585
YNL227C	-0.37707999999999997
YNL228W	-0.231275
YNL229C	0.003689999999999999
YNL230C	-0.10663
YNL231C	0.028429999999999997
YNL233W	0.069855
YNL234W	0.28734499999999996
YNL235C	0.108465
YNL236W	-0.38898499999999997
YNL237W	-0.46007
YNL238W	0.11498
YNL239W	-0.18633000000000002
YNL241C	-0.10638500000000001
YNL242W	0.18878499999999998
YNL246W	-0.32014
YNL249C	-0.0013299999999999979
YNL253W	-0.21822999999999998
YNL254C	-0.21563
YNL255C	0.080885
YNL257C	0.17706499999999997
YNL259C	0.058230000000000004
YNL265C	-0.079545
YNL266W	-0.671915
YNL268W	0.20367000000000002
YNL270C	-0.5574049999999999
YNL271C	-0.07813
YNL273W	-0.19517500000000002
YNL274C	-0.369795
YNL275W	-0.28068000000000004
YNL277W	-0.05428999999999999
YNL278W	-0.27011
YNL279W	-0.14909
YNL280C	0.07414499999999999
YNL281W	-0.029350000000000015
YNL283C	0.169825
YNL284C	0.161795
YNL285W	-0.07243000000000001
YNL286W	-0.07314
YNL288W	0.21181
YNL289W	0.161775
YNL291C	-0.8250949999999999
YNL292W	0.34754
YNL293W	0.11108
YNL294C	-0.271675
YNL295W	0.045095
YNL296W	-0.282675
YNL297C	0.06687499999999999
YNL298W	0.24946
YNL299W	0.32708000000000004
YNL300W	0.22411
YNL301C	0.15840500000000002
YNL302C	0.723325
YNL303W	-0.531185
YNL304W	-0.05557499999999999
YNL305C	0.06143500000000002
YNL307C	-0.6893100000000001
YNL309W	0.089255
YNL311C	0.421365
YNL314W	0.10207
YNL315C	0.24104
YNL316C	-0.22822499999999998
YNL318C	-0.077345
YNL319W	0.048949999999999994
YNL320W	0.108055
YNL321W	-0.211985
YNL322C	-0.843755
YNL323W	-0.24169000000000002
YNL324W	0.07441500000000001
YNL325C	0.444715
YNL326C	0.17574499999999998
YNL327W	-0.18221500000000002
YNL328C	0.07819499999999999
YNL329C	0.12754000000000001
YNL330C	-0.06116
YNL332W	-0.20882
YNL333W	-0.08586
YNL334C	0.36221000000000003
YNL335W	0.03472
YNL336W	0.3198
YNL338W	0.279845
YNL339C	-0.003275
YNR001C	0.388625
YNR002C	-0.17451999999999998
YNR004W	-0.24487
YNR005C	-0.39288999999999996
YNR006W	-0.13513000000000003
YNR007C	0.24795
YNR008W	0.074485
YNR009W	0.19637
YNR010W	-0.034350000000000006
YNR012W	0.23681999999999997
YNR013C	0.07324
YNR014W	0.04177
YNR015W	0.326225
YNR018W	0.155655
YNR019W	0.129555
YNR020C	-0.005640000000000006
YNR021W	0.24402
YNR022C	0.09272999999999999
YNR024W	-0.46414
YNR025C	0.10498
YNR027W	-0.15842
YNR028W	0.094885
YNR029C	0.3043
YNR030W	0.059445000000000005
YNR031C	0.25972
YNR032C-A	-0.13672
YNR032W	-0.05084999999999998
YNR033W	0.13125
YNR034W	0.01381
YNR039C	0.20900500000000002
YNR040W	0.21431999999999998
YNR041C	0.17625999999999997
YNR042W	0.16125
YNR044W	0.020955
YNR045W	0.09936
YNR047W	-0.10961499999999999
YNR048W	-0.207265
YNR049C	0.07619999999999999
YNR050C	0.0289
YNR051C	-0.80774
YNR055C	0.47901000000000005
YNR056C	-0.036890000000000006
YNR057C	0.19152999999999998
YNR058W	0.25778
YNR059W	0.296025
YNR060W	0.150555
YNR061C	-0.002689999999999998
YNR062C	-0.09725
YNR063W	-0.1454
YNR064C	0.02164
YNR065C	-0.28754
YNR066C	0.10829000000000003
YNR067C	0.210065
YNR069C	0.14753
YNR071C	0.05493000000000001
YNR072W	-0.11291000000000001
YNR073C	0.13029000000000002
YNR074C	0.11291499999999999
YNR075W	0.09037999999999999
YOL001W	-0.46096000000000004
YOL002C	-0.00828000000000001
YOL003C	0.06687500000000002
YOL004W	0.6138399999999999
YOL006C	-0.40962
YOL007C	0.145635
YOL008W	0.423585
YOL009C	0.341955
YOL011W	-0.01409500000000001
YOL012C	-0.07162
YOL013C	-0.43212500000000004
YOL013W-A	-0.10164000000000001
YOL014W	0.191385
YOL015W	0.054205
YOL016C	-0.055705000000000005
YOL017W	0.348205
YOL018C	-0.7167049999999999
YOL019W	-0.2539
YOL020W	-0.14290999999999998
YOL024W	-0.16666999999999998
YOL025W	-0.17769000000000001
YOL027C	0.158975
YOL028C	0.029754999999999997
YOL029C	0.40753
YOL030W	0.27192
YOL031C	-0.782585
YOL032W	0.1507
YOL035C	-0.013670000000000002
YOL036W	-0.252405
YOL037C	-0.254915
YOL039W	0.17388
YOL041C	-0.373115
YOL042W	0.001559999999999992
YOL043C	0.1931
YOL044W	-0.168595
YOL045W	0.074705
YOL046C	0.217005
YOL047C	-0.141645
YOL048C	-0.34162499999999996
YOL049W	0.20195
YOL050C	0.6109
YOL052C	0.0831
YOL052C-A	-0.020209999999999992
YOL053W	-0.00238
YOL054W	-0.146675
YOL055C	-0.08566499999999999
YOL056W	0.381065
YOL057W	0.009429999999999997
YOL058W	0.0
YOL059W	0.19016
YOL060C	-0.096525
YOL061W	-0.11448
YOL062C	-0.022199999999999998
YOL063C	-0.0034300000000000025
YOL064C	0.22613999999999998
YOL065C	-0.20789000000000002
YOL067C	0.279545
YOL068C	0.449225
YOL070C	-0.162955
YOL071W	-0.147935
YOL073C	-0.00423
YOL075C	-0.080415
YOL079W	-0.13380499999999998
YOL080C	-0.111285
YOL081W	0.008944999999999998
YOL082W	0.151675
YOL083W	-0.259425
YOL084W	0.185475
YOL085C	0.12125499999999999
YOL086C	0.259975
YOL087C	0.102685
YOL088C	-0.22373
YOL089C	-0.30339
YOL090W	0.09948
YOL091W	0.045489999999999996
YOL092W	0.135545
YOL093W	-0.048695
YOL095C	-0.1236
YOL098C	0.290945
YOL099C	0.0953
YOL101C	0.06766
YOL103W	-0.07404999999999999
YOL104C	0.18875
YOL105C	0.016535000000000008
YOL106W	-0.45692999999999995
YOL107W	0.16369
YOL108C	-0.106085
YOL109W	0.023035
YOL110W	-0.07912000000000001
YOL111C	0.132745
YOL112W	0.06332
YOL113W	0.046005000000000004
YOL114C	0.476755
YOL115W	0.0
YOL116W	0.0012799999999999999
YOL117W	-0.01225
YOL118C	0.25675
YOL119C	-0.13340000000000002
YOL121C	0.07060999999999999
YOL122C	-0.07691500000000001
YOL124C	-0.00047499999999999626
YOL126C	0.130225
YOL128C	0.102285
YOL129W	-0.24255
YOL131W	0.19083
YOL132W	0.161575
YOL136C	0.12183
YOL137W	0.150805
YOL138C	0.16494999999999999
YOL141W	-0.020724999999999997
YOL147C	-0.060704999999999995
YOL150C	0.06984
YOL151W	-0.10747000000000001
YOL152W	0.16074
YOL153C	-0.11275
YOL155C	0.15586
YOL158C	-0.10118500000000001
YOL159C	0.036295
YOL160W	0.30811
YOL162W	0.308
YOL163W	0.124195
YOR001W	0.175735
YOR002W	0.03048
YOR003W	-0.41829
YOR005C	0.070215
YOR006C	-0.074205
YOR007C	0.065675
YOR008C	0.59834
YOR008C-A	-0.133545
YOR009W	-0.004525000000000001
YOR010C	-0.024589999999999987
YOR011W	0.08434
YOR012W	0.45938999999999997
YOR013W	-0.129105
YOR014W	-0.311835
YOR015W	0.13761500000000002
YOR016C	0.258035
YOR017W	0.1871
YOR018W	-0.158765
YOR019W	-0.086395
YOR021C	-0.210665
YOR022C	-0.22680499999999998
YOR023C	-0.21291500000000002
YOR024W	0.07827999999999999
YOR025W	-0.086075
YOR026W	0.443295
YOR027W	0.05695
YOR028C	-0.09745000000000001
YOR029W	0.32348
YOR030W	-0.35142
YOR031W	0.128685
YOR032C	0.00985999999999998
YOR033C	-0.045445
YOR034C	0.051585
YOR035C	-0.38909499999999997
YOR037W	0.30846
YOR038C	-0.069735
YOR039W	0.666885
YOR040W	0.19251000000000001
YOR041C	0.340865
YOR042W	0.02548
YOR043W	-0.09809999999999999
YOR044W	-0.012885
YOR045W	0.007549999999999999
YOR047C	-0.129255
YOR049C	-0.166575
YOR050C	-0.02638
YOR051C	0.07533499999999999
YOR052C	0.079975
YOR053W	0.0048850000000000005
YOR054C	-0.050725
YOR055W	-0.10935
YOR058C	-0.14315999999999998
YOR059C	0.110535
YOR061W	0.6155
YOR062C	0.116675
YOR064C	0.29918500000000003
YOR065W	0.100785
YOR066W	-0.023415000000000005
YOR067C	-0.20848499999999998
YOR068C	-0.162095
YOR069W	-0.41218
YOR070C	-0.9645400000000001
YOR071C	-0.012705000000000001
YOR072W	0.028645000000000004
YOR076C	-0.08319
YOR078W	0.345115
YOR079C	-0.11064
YOR080W	0.22503
YOR081C	0.12291500000000001
YOR082C	0.14713500000000002
YOR083W	-0.23562
YOR084W	-0.30656
YOR085W	-0.7415149999999999
YOR086C	-0.11112999999999999
YOR087W	0.03134750000000001
YOR089C	0.07063
YOR090C	-0.010289999999999994
YOR091W	-0.09417
YOR092W	-0.33602
YOR093C	0.27058
YOR094W	0.25927500000000003
YOR097C	-0.04018
YOR099W	0.32176
YOR100C	0.10249
YOR101W	-0.055525000000000005
YOR104W	-0.199065
YOR105W	-0.126825
YOR106W	-0.125985
YOR107W	-0.107535
YOR108W	0.11313
YOR109W	-0.28365
YOR111W	0.06056500000000001
YOR112W	-0.2909
YOR113W	-0.0009900000000000048
YOR114W	0.134755
YOR115C	0.47192
YOR118W	0.07516500000000001
YOR120W	0.51606
YOR121C	-0.029040000000000003
YOR123C	0.4776
YOR124C	0.03087999999999999
YOR125C	0.47442
YOR126C	-0.33059499999999997
YOR127W	-0.23720999999999998
YOR128C	0.133515
YOR129C	-0.16285
YOR131C	0.099075
YOR132W	-0.087555
YOR133W	-0.22342
YOR134W	0.23307
YOR135C	0.0632
YOR136W	-0.12052500000000002
YOR137C	0.034425
YOR138C	-0.22117
YOR139C	-0.07921
YOR140W	-0.117725
YOR141C	0.62157
YOR142W	-0.229845
YOR144C	0.14721499999999998
YOR152C	0.407165
YOR153W	0.065725
YOR154W	-0.14765
YOR155C	-0.152325
YOR156C	-0.10496
YOR158W	-0.0415
YOR161C	-0.091965
YOR162C	0.183655
YOR163W	-0.19427
YOR164C	0.151935
YOR165W	-0.293295
YOR166C	-0.28206
YOR167C	0.42458500000000005
YOR170W	0.2945
YOR171C	-0.28008
YOR172W	-0.03019
YOR173W	0.11222000000000001
YOR175C	-0.023799999999999998
YOR177C	0.010365
YOR178C	-0.205505
YOR179C	-0.18349000000000001
YOR180C	-0.0422
YOR182C	0.31868
YOR183W	0.036835
YOR184W	-0.034405000000000005
YOR185C	0.043765000000000005
YOR186W	0.015525
YOR188W	0.235885
YOR189W	-0.004289999999999999
YOR190W	-0.122175
YOR191W	0.011695
YOR192C	0.220555
YOR193W	0.320005
YOR195W	0.261985
YOR196C	0.21604
YOR197W	0.003810000000000001
YOR202W	0.025018214285714286
YOR208W	-0.304295
YOR209C	-0.16748
YOR212W	0.0
YOR213C	-0.038785
YOR214C	-0.12015500000000001
YOR215C	0.044005
YOR216C	-0.534725
YOR219C	0.1673
YOR220W	0.18434499999999998
YOR221C	0.06038
YOR222W	-0.224395
YOR223W	-0.143095
YOR225W	0.31298499999999996
YOR226C	0.038795
YOR227W	0.01162
YOR228C	-0.23600000000000002
YOR229W	-0.01654499999999999
YOR230W	-0.18094
YOR231W	-0.11563000000000001
YOR233W	0.037595
YOR234C	-0.08867
YOR235W	-0.00426
YOR237W	-0.08633
YOR238W	-0.11591
YOR239W	-0.10209000000000001
YOR242C	0.276355
YOR243C	-0.013759999999999994
YOR245C	0.025550000000000003
YOR246C	0.2845
YOR247W	0.006369999999999994
YOR248W	0.09735
YOR251C	-0.017775000000000003
YOR252W	0.07491
YOR253W	0.055545
YOR255W	0.16015
YOR263C	-0.15472
YOR264W	0.10518
YOR265W	0.12100999999999999
YOR266W	0.27218499999999995
YOR267C	-0.017509999999999998
YOR268C	-0.04233
YOR269W	0.08211
YOR270C	0.113785
YOR271C	-0.062009999999999996
YOR273C	-0.057839999999999996
YOR274W	0.11424999999999999
YOR275C	-0.34614
YOR276W	0.17183500000000002
YOR277C	0.139415
YOR279C	0.23152
YOR280C	0.17315000000000003
YOR283W	-0.050570000000000004
YOR284W	-0.16333999999999999
YOR285W	-0.09071000000000001
YOR286W	0.025470000000000007
YOR288C	-0.09682000000000002
YOR289W	-0.028730000000000006
YOR291W	0.014749999999999996
YOR292C	0.027795000000000004
YOR293W	0.23813
YOR296W	-0.22251500000000002
YOR297C	0.336425
YOR298C-A	-0.005279999999999993
YOR298W	-0.01557
YOR299W	-0.009755
YOR300W	-0.06183250000000001
YOR301W	0.039455
YOR302W	0.0
YOR303W	0.015265
YOR304C-A	-0.14534
YOR304W	-0.28751
YOR306C	0.15022249999999998
YOR307C	0.37261999999999995
YOR308C	-0.07678
YOR309C	0.1829375
YOR311C	-0.00147
YOR312C	-0.13803
YOR313C	-0.070065
YOR314W	0.29014
YOR315W	0.020529999999999996
YOR316C	0.11844500000000001
YOR317W	0.044629999999999996
YOR318C	0.09650500000000001
YOR320C	-0.036995
YOR321W	-0.2173
YOR322C	0.303255
YOR324C	0.20297
YOR325W	-0.059885
YOR327C	-0.20419
YOR328W	0.16933
YOR333C	-0.13599
YOR334W	0.51389
YOR337W	-0.07347500000000001
YOR338W	0.02621
YOR339C	0.03929
YOR342C	0.07926
YOR343C	0.02436
YOR344C	
YOR345C	-0.11997999999999999
YOR346W	-0.00609
YOR347C	-0.013769999999999998
YOR348C	0.060795
YOR349W	-0.04766
YOR350C	0.03768500000000001
YOR351C	0.07513
YOR352W	0.18056499999999998
YOR354C	-0.15556
YOR355W	-0.1692
YOR356W	-0.06670999999999999
YOR357C	-0.18414
YOR358W	-0.11482999999999996
YOR359W	0.14718
YOR360C	0.38458
YOR363C	0.1144
YOR364W	-0.071425
YOR365C	0.195695
YOR366W	-0.07486
YOR367W	-0.008190000000000003
YOR368W	0.027790000000000002
YOR371C	-0.14761
YOR374W	-0.120115
YOR375C	0.002835
YOR376W	0.104055
YOR377W	-0.13177
YOR378W	0.16159
YOR379C	-0.126725
YOR380W	-0.05578
YOR381W	-0.111335
YOR382W	-0.134785
YOR383C	0.155685
YOR384W	0.012719999999999995
YOR385W	0.062745
YOR386W	-0.11428500000000001
YPL001W	-0.08583
YPL003W	0.11634
YPL004C	-0.063535
YPL008W	-0.022945
YPL009C	0.170805
YPL014W	0.074225
YPL015C	0.06538000000000001
YPL017C	-0.074595
YPL018W	-0.033115
YPL019C	0.22603
YPL021W	0.0072600000000000026
YPL022W	-0.28005
YPL023C	-0.055445
YPL024W	-0.082775
YPL025C	0.18857
YPL026C	-0.045295
YPL027W	0.07889
YPL030W	0.11565
YPL032C	0.2194
YPL033C	-0.10611999999999999
YPL034W	-0.10306499999999999
YPL035C	0.011115
YPL036W	0.037945
YPL037C	0.26066999999999996
YPL038W	-0.031154999999999995
YPL039W	0.19841999999999999
YPL041C	0.114885
YPL046C	-0.03016
YPL047W	-0.22172999999999998
YPL048W	0.01897
YPL051W	-0.499325
YPL052W	0.306205
YPL053C	-0.035935
YPL054W	0.168805
YPL055C	0.175495
YPL056C	0.18157
YPL057C	-0.42173000000000005
YPL058C	-0.02592
YPL060W	0.009745
YPL061W	0.11082499999999999
YPL062W	0.27880499999999997
YPL064C	0.18552999999999997
YPL066W	0.54184
YPL067C	0.107305
YPL068C	0.04789499999999999
YPL069C	0.88694
YPL070W	-0.15295999999999998
YPL071C	-0.0223
YPL072W	0.15636
YPL073C	-0.10689000000000001
YPL074W	-0.04063
YPL079W	-0.325225
YPL080C	-0.28357
YPL081W	0.13494499999999998
YPL086C	0.12388999999999999
YPL087W	-0.0003049999999999997
YPL088W	0.08524999999999999
YPL089C	-0.6884250000000001
YPL090C	-0.44148
YPL091W	0.20819
YPL092W	0.049985
YPL095C	-0.148075
YPL096W	-0.048780000000000004
YPL098C	-0.005545000000000001
YPL099C	0.063245
YPL100W	0.208695
YPL101W	-0.12704500000000002
YPL102C	0.131385
YPL103C	0.033735
YPL105C	0.05818999999999999
YPL106C	0.041765
YPL107W	0.130465
YPL108W	-0.06724
YPL109C	-0.07855000000000001
YPL110C	0.08276
YPL111W	0.21172000000000002
YPL112C	-0.013115000000000002
YPL113C	-0.10703
YPL114W	-0.100275
YPL115C	0.03561
YPL116W	-0.0039299999999999995
YPL119C	-0.11987
YPL120W	0.251845
YPL121C	-0.029809999999999996
YPL123C	0.078585
YPL125W	-0.060055
YPL127C	0.08417000000000001
YPL130W	-0.08723
YPL133C	-0.09620000000000001
YPL134C	0.04202500000000001
YPL135W	0.097665
YPL136W	0.162795
YPL137C	0.074
YPL138C	-0.032459999999999996
YPL139C	0.32171
YPL140C	0.10228000000000001
YPL141C	-0.17735
YPL144W	-0.10048499999999999
YPL145C	0.082025
YPL147W	0.04585500000000001
YPL149W	0.20396499999999998
YPL150W	-0.16159
YPL152W	0.16859
YPL154C	0.24128
YPL155C	0.016794999999999997
YPL156C	-0.10977
YPL157W	-0.524095
YPL158C	0.30604
YPL159C	-0.10150499999999998
YPL161C	-0.26392
YPL162C	0.287355
YPL163C	0.06280999999999999
YPL164C	0.05471
YPL165C	0.134295
YPL166W	0.11960000000000001
YPL167C	0.014329999999999996
YPL168W	0.08758
YPL170W	0.27471500000000004
YPL171C	0.13386
YPL172C	-0.046185000000000004
YPL174C	0.12307
YPL176C	-0.15869499999999997
YPL177C	-0.38847
YPL178W	0.03732
YPL179W	-0.253625
YPL180W	0.547725
YPL181W	0.057805
YPL182C	0.12324000000000002
YPL183C	-0.04414
YPL183W-A	0.09786500000000001
YPL184C	-0.15418
YPL185W	0.007814999999999989
YPL186C	0.10427999999999998
YPL187W	0.17649499999999999
YPL189W	0.19955
YPL191C	0.07429
YPL192C	0.09451
YPL194W	0.098085
YPL195W	-0.15264
YPL196W	0.044155
YPL197C	0.12555
YPL198W	-0.07603
YPL199C	-0.03329
YPL200W	-0.14077
YPL201C	-0.13596999999999998
YPL202C	-0.014929999999999999
YPL203W	0.21528999999999998
YPL205C	0.29217
YPL206C	-0.22421
YPL207W	0.02109
YPL208W	0.03792499999999999
YPL212C	0.3241
YPL213W	0.220065
YPL214C	0.10053000000000001
YPL216W	-0.099705
YPL219W	0.120455
YPL220W	0.010645
YPL221W	0.09323
YPL222W	-0.045535
YPL223C	-0.008515
YPL224C	-0.12097499999999999
YPL225W	-0.03585
YPL226W	-0.120555
YPL227C	-0.080615
YPL229W	0.269945
YPL230W	-0.118595
YPL232W	-0.11171500000000001
YPL236C	-0.14821
YPL239W	0.30308
YPL240C	-0.148895
YPL241C	-0.051835000000000006
YPL244C	-0.213305
YPL245W	0.007439999999999999
YPL246C	-0.11546000000000001
YPL247C	-0.009670000000000005
YPL248C	-0.015805
YPL249C	-0.027925
YPL250C	0.05878000000000001
YPL253C	0.06061999999999999
YPL256C	0.03096
YPL257W	0.169045
YPL258C	-0.081885
YPL259C	-0.066245
YPL260W	-0.038165000000000004
YPL261C	-0.0022400000000000007
YPL262W	0.19827499999999998
YPL263C	0.01994
YPL264C	0.09489
YPL265W	-0.169705
YPL267W	-0.34136
YPL269W	0.014845000000000004
YPL270W	-0.15893000000000002
YPL272C	0.362705
YPL273W	-0.07208
YPL274W	-0.20902
YPR001W	-0.086965
YPR002W	0.14321
YPR003C	-0.143495
YPR004C	-0.0054500000000000035
YPR005C	-0.143335
YPR006C	-0.149775
YPR007C	-0.114625
YPR008W	-0.150225
YPR009W	-0.06339
YPR011C	-0.15742499999999998
YPR012W	-0.12477000000000002
YPR013C	-0.142425
YPR014C	0.03074500000000001
YPR015C	-0.047259999999999996
YPR017C	0.15232
YPR018W	0.03171
YPR020W	0.09578999999999999
YPR021C	-0.28225999999999996
YPR022C	0.06111
YPR023C	0.011315000000000006
YPR024W	1.21322
YPR026W	0.007114999999999996
YPR027C	-0.016980000000000002
YPR028W	-0.05025500000000001
YPR029C	-0.111975
YPR030W	0.12064
YPR031W	0.06352000000000001
YPR032W	-0.353965
YPR037C	0.00909
YPR038W	-0.08349500000000001
YPR039W	-0.141585
YPR040W	-0.446975
YPR042C	0.09203
YPR043W	0.52759
YPR044C	0.16157
YPR045C	0.27741
YPR046W	-0.011509999999999992
YPR050C	0.10549
YPR051W	0.0484
YPR052C	0.60092
YPR053C	0.408745
YPR054W	-0.04798
YPR057W	-0.13568
YPR058W	-0.038945
YPR059C	-0.006489999999999999
YPR060C	-0.03892
YPR061C	-0.01524
YPR062W	0.06983
YPR063C	-0.120705
YPR064W	-0.021889999999999996
YPR065W	0.17162
YPR066W	0.16570000000000001
YPR068C	-0.021765
YPR069C	0.09385
YPR070W	-0.122805
YPR071W	-0.178295
YPR073C	-0.042815
YPR074C	-0.2744
YPR075C	-0.20303500000000002
YPR076W	-0.1375
YPR077C	-0.1281
YPR078C	0.02387499999999998
YPR079W	-0.001344999999999999
YPR083W	-0.10314000000000001
YPR084W	0.039315
YPR089W	0.166565
YPR091C	-0.12157000000000001
YPR092W	-0.117315
YPR093C	-0.07924999999999999
YPR095C	-0.17759
YPR096C	0.022460000000000008
YPR097W	-0.037
YPR098C	0.12859
YPR106W	-0.0056149999999999985
YPR109W	-0.05368
YPR111W	0.06452
YPR114W	0.080885
YPR115W	-0.144405
YPR117W	0.03777
YPR118W	-0.013734999999999997
YPR119W	0.048125
YPR120C	0.042885
YPR121W	-0.34783
YPR122W	0.33780499999999997
YPR123C	0.108455
YPR125W	0.313995
YPR126C	0.42456499999999997
YPR127W	0.21643
YPR128C	0.19170500000000001
YPR129W	0.4003
YPR130C	-0.017904999999999997
YPR132W	0.057255
YPR134W	0.12491500000000001
YPR135W	0.027115
YPR138C	0.16631
YPR140W	-0.22472
YPR141C	-0.048530000000000004
YPR145W	-0.042554999999999996
YPR146C	0.010674999999999997
YPR147C	0.258375
YPR148C	-0.45508000000000004
YPR149W	0.116115
YPR150W	0.226315
YPR151C	0.004869999999999999
YPR152C	0.12118000000000001
YPR153W	0.24325
YPR154W	-0.09709999999999999
YPR155C	0.06575500000000001
YPR156C	0.353765
YPR157W	0.434985
YPR158W	0.21235500000000002
YPR160W	-0.00983500000000001
YPR164W	-0.205505
YPR167C	0.05533
YPR170C	-0.07851
YPR171W	-0.03193
YPR172W	-0.032714999999999994
YPR173C	-0.553835
YPR174C	-0.2276
YPR179C	-0.20332999999999998
YPR184W	-0.027075
YPR185W	0.044434999999999995
YPR188C	0.107985
YPR189W	-0.13859
YPR191W	0.23883500000000002
YPR192W	-0.037045
YPR193C	-0.198775
YPR194C	-0.128785
YPR195C	0.017759999999999998
YPR196W	-0.022375000000000006
YPR197C	0.019000000000000003
YPR198W	-0.034235
YPR199C	-0.07587499999999998
YPR200C	0.305
YPR201W	-0.018520000000000002
