orf	hap a | growth (CFU) | temperature [30ºC - 62ºC], time [20 min] | YPD | Teng X~Hardwick JM, 2011
YOR178C	211.25
YOR179C	260.0
YOR180C	253.0
YOR182C	40.875
YOR183W	45.0
YOR184W	177.5
YOR185C	205.125
YOR186W	210.25
YOR187W	0.5
YOR188W	157.5
YOR189W	216.25
YOR190W	217.375
YOR191W	211.375
YOR192C	295.0
YOR193W	186.625
YOR195W	163.625
YOR196C	159.375
YOR197W	174.625
YOR198C	25.875
YOR199W	6.5
YOR200W	3.5
YOR201C	5.75
YOR202W	195.0
YOR205C	1.75
YOR208W	290.0
YOR209C	21.0
YOR211C	7.0
YOR212W	76.375
YOR213C	161.875
YOR214C	192.0
YOR215C	178.625
YOR216C	14.75
YOR219C	172.375
YOR220W	67.75
YOR221C	126.25
YOR222W	106.75
YOR223W	111.5
YOR225W	161.875
YOR226C	65.125
YOR227W	137.375
YOR228C	174.625
YOR229W	214.25
YOR230W	244.625
YOR231W	181.625
YOR233W	199.5
YOR234C	242.5
YOR235W	270.0
YOR237W	177.625
YOR238W	190.375
YOR239W	202.75
YOR241W	3.75
YOR242C	196.125
YOR243C	252.125
YOR245C	216.75
YOR246C	260.75
YOR247W	197.125
YOR248W	147.125
YOR251C	
YOR252W	220.5
YOR253W	143.75
YOR255W	170.375
YOR258W	34.625
YOR263C	224.0
YOR264W	248.0
YOR265W	82.5
YOR266W	80.875
YOR267C	59.25
YOR268C	155.75
YOR269W	122.125
YOR270C	11.25
YOR271C	173.25
YOR273C	193.5
YOR274W	245.0
YOR275C	242.75
YOR276W	141.25
YOR277C	144.375
YOR279C	129.75
YOR280C	241.75
YOR283W	171.25
YOR284W	178.25
YOR285W	155.75
YOR286W	162.375
YOR288C	82.125
YOR289W	402.0
YOR290C	389.0
YOR291W	483.875
YOR292C	425.25
YOR293W	251.25
YOR295W	470.875
YOR296W	339.0
YOR297C	356.0
YOR298C-A	230.0
YOR298W	449.875
YOR299W	303.75
YOR300W	79.25
YOR301W	365.0
YOR302W	384.5
YOR303W	257.1875
YOR304C-A	386.0
YOR304W	354.25
YOR305W	458.0
YOR306C	80.4375
YOR307C	351.75
YOR308C	405.375
YOR309C	57.5
YOR311C	421.625
YOR312C	392.25
YOR313C	507.125
YOR314W	515.0
YOR315W	186.25
YOR316C	162.5
YOR317W	102.75
YOR318C	445.0
YOR320C	285.75
YOR321W	428.875
YOR322C	284.75
YOR323C	96.5
YOR324C	323.625
YOR325W	261.75
YOR327C	492.0
YOR328W	310.5
YOR330C	450.0
YOR331C	31.25
YOR332W	391.375
YOR333C	254.875
YOR334W	153.75
YOR337W	331.875
YOR338W	369.0
YOR339C	405.625
YOR342C	434.375
YOR343C	450.25
YOR344C	505.375
YOR345C	59.5
YOR346W	279.25
YOR347C	394.0
YOR348C	383.875
YOR349W	328.625
YOR350C	281.25
YOR351C	367.0
YOR352W	404.625
YOR354C	211.125
YOR355W	48.0
YOR356W	478.875
YOR357C	516.875
YOR358W	82.5
YOR359W	101.5
YOR360C	7.5
YOR363C	263.5
YOR364W	160.8125
YOR365C	262.125
YOR366W	111.875
YOR367W	330.125
YOR368W	290.0
YOR371C	81.25
YOR374W	363.875
YOR375C	378.75
YOR376W	335.375
YOR377W	419.5
YOR378W	95.25
YOR379C	78.875
YOR380W	272.875
YOR381W	310.25
YOR382W	365.0
YOR383C	360.5
YOR384W	233.75
YOR385W	201.25
YOR386W	368.75
YPL001W	109.25
YPL002C	83.0
YPL003W	19.375
YPL004C	271.125
YPL005W	2.5
YPL006W	77.125
YPL008W	129.5
YPL009C	48.875
YPL013C	9.5
YPL014W	63.5
YPL015C	56.875
YPL017C	188.75
YPL018W	64.25
YPL019C	156.0
YPL021W	43.5
YPL022W	44.625
YPL023C	71.25
YPL024W	143.125
YPL025C	12.125
YPL026C	17.125
YPL027W	256.5
YPL029W	40.875
YPL030W	50.0
YPL031C	130.75
YPL032C	13.875
YPL033C	25.5
YPL034W	238.5
YPL035C	37.75
YPL036W	262.25
YPL037C	95.75
YPL038W	25.125
YPL039W	18.875
YPL040C	122.875
YPL041C	93.25
YPL042C	50.125
YPL045W	5.5
YPL046C	2.25
YPL047W	80.25
YPL048W	15.25
YPL049C	65.125
YPL050C	138.0
YPL051W	6.125
YPL052W	19.75
YPL053C	16.75
YPL054W	171.625
YPL055C	13.0
YPL056C	53.25
YPL057C	36.75
YPL058C	56.25
YPL059W	190.75
YPL060W	3.5
YPL061W	6.25
YPL062W	3.75
YPL064C	6.25
YPL065W	26.375
YPL066W	34.75
YPL067C	56.0
YPL068C	144.75
YPL069C	80.375
YPL070W	22.625
YPL071C	60.5
YPL072W	58.875
YPL073C	66.125
YPL074W	30.5
YPL077C	8.428571428571429
YPL078C	183.1875
YPL079W	41.5
YPL080C	171.625
YPL081W	27.75
YPL084W	45.0
YPL086C	8.375
YPL087W	98.0
YPL088W	38.375
YPL089C	45.75
YPL090C	76.5
YPL091W	70.125
YPL092W	61.875
YPL095C	48.0
YPL096W	72.125
YPL097W	102.5
YPL098C	127.375
YPL099C	36.25
YPL100W	19.25
YPL101W	10.75
YPL102C	41.5
YPL103C	6.875
YPL104W	185.625
YPL105C	5.0
YPL106C	294.125
YPL107W	78.0
YPL108W	119.625
YPL109C	44.75
YPL110C	56.375
YPL111W	16.125
YPL112C	99.75
YPL113C	80.5
YPL114W	91.875
YPL115C	38.625
YPL116W	16.25
YPL118W	195.375
YPL119C	22.0
YPL120W	117.625
YPL121C	30.875
YPL123C	20.0
YPL125W	164.875
YPL127C	53.5
YPL129W	143.0
YPL130W	37.5
YPL132W	4.0
YPL133C	7.25
YPL134C	120.875
YPL135W	41.0
YPL136W	86.75
YPL137C	203.5
YPL138C	13.75
YPL139C	73.625
YPL140C	83.5
YPL141C	23.5
YPL144W	8.0
YPL145C	16.0
YPL147W	98.25
YPL148C	73.5
YPL149W	15.875
YPL150W	12.75
YPL152W	25.25
YPL154C	10.0
YPL155C	66.0
YPL156C	51.875
YPL157W	176.375
YPL158C	59.0
YPL159C	79.125
YPL161C	123.25
YPL162C	38.375
YPL163C	22.25
YPL164C	23.125
YPL165C	122.625
YPL166W	85.0
YPL167C	116.625
YPL168W	109.875
YPL170W	22.25
YPL171C	84.75
YPL172C	171.375
YPL173W	249.5
YPL174C	115.375
YPL176C	16.25
YPL177C	56.375
YPL178W	230.75
YPL179W	23.0
YPL180W	228.75
YPL181W	7.5
YPL182C	7.5
YPL183C	61.5
YPL183W-A	143.25
YPL184C	144.0
YPL185W	16.75
YPL186C	59.0
YPL187W	55.75
YPL188W	307.25
YPL189W	127.75
YPL191C	41.0
YPL192C	228.375
YPL193W	242.125
YPL194W	142.125
YPL195W	631.25
YPL196W	30.75
YPL197C	21.25
YPL198W	17.875
YPL199C	211.375
YPL200W	201.375
YPL201C	35.25
YPL202C	77.75
YPL203W	112.0
YPL205C	140.625
YPL206C	56.5
YPL207W	140.25
YPL208W	89.0
YPL212C	56.875
YPL213W	206.875
YPL214C	105.75
YPL215W	263.375
YPL216W	195.5
YPL219W	63.75
YPL220W	142.875
YPL221W	91.0
YPL222W	221.25
YPL223C	140.0
YPL224C	37.5
YPL225W	133.625
YPL226W	63.625
YPL227C	29.125
YPL229W	8.25
YPL230W	11.25
YPL232W	157.625
YPL234C	144.875
YPL236C	47.875
YPL239W	261.25
YPL240C	121.25
YPL241C	70.625
YPL244C	54.125
YPL245W	69.75
YPL246C	73.75
YPL247C	61.25
YPL248C	66.25
YPL249C	23.0
YPL250C	90.25
YPL253C	63.25
YPL254W	66.0
YPL256C	75.5
YPL257W	93.625
YPL258C	74.0
YPL259C	124.125
YPL260W	10.0
YPL261C	29.875
YPL262W	2.5
YPL263C	120.0
YPL264C	106.125
YPL265W	43.875
YPL267W	62.375
YPL268W	16.25
YPL269W	118.25
YPL270W	136.75
YPL271W	109.875
YPL272C	169.5
YPL273W	111.75
YPL274W	172.0
YPR001W	155.875
YPR002W	47.0
YPR003C	119.0
YPR004C	14.5
YPR005C	146.625
YPR006C	41.5
YPR007C	248.25
YPR008W	226.75
YPR009W	12.25
YPR011C	93.75
YPR012W	65.0
YPR013C	164.875
YPR014C	97.25
YPR015C	100.625
YPR017C	28.0
YPR018W	18.25
YPR020W	28.25
YPR021C	51.375
YPR022C	231.25
YPR023C	72.5
YPR024W	83.25
YPR026W	134.875
YPR027C	108.25
YPR028W	78.75
YPR029C	34.375
YPR030W	181.5
YPR031W	149.5
YPR032W	23.75
YPR036W	20.25
YPR037C	185.0
YPR038W	104.25
YPR039W	70.0
YPR040W	91.625
YPR042C	25.375
YPR043W	23.5
YPR044C	41.5
YPR045C	48.25
YPR046W	132.375
YPR047W	217.125
YPR049C	136.375
YPR050C	127.625
YPR051W	74.125
YPR052C	79.625
YPR053C	13.25
YPR054W	176.5
YPR057W	94.875
YPR058W	59.0
YPR059C	80.125
YPR060C	187.375
YPR061C	77.25
YPR062W	160.75
YPR063C	71.0
YPR064W	113.0
YPR065W	175.375
YPR066W	117.375
YPR067W	102.875
YPR068C	51.875
YPR069C	70.375
YPR070W	70.625
YPR071W	133.0
YPR072W	57.375
YPR073C	67.125
YPR074C	482.5
YPR075C	130.125
YPR076W	157.0
YPR077C	161.375
YPR078C	151.75
YPR079W	186.5
YPR083W	74.0
YPR084W	127.875
YPR087W	10.5
YPR089W	119.4375
YPR091C	113.5
YPR092W	122.875
YPR093C	150.375
YPR095C	25.125
YPR096C	10.375
YPR097W	126.0
YPR098C	95.875
YPR099C	274.375
YPR100W	206.25
YPR101W	3.25
YPR106W	69.25
YPR109W	17.25
YPR111W	63.625
YPR114W	23.25
YPR115W	1.75
YPR116W	7.0
YPR117W	51.875
YPR118W	32.25
YPR119W	47.5
YPR120C	4.142857142857143
YPR121W	40.0
YPR122W	44.0
YPR123C	73.75
YPR124W	24.5
YPR125W	83.125
YPR126C	23.25
YPR127W	47.75
YPR128C	6.375
YPR129W	50.0
YPR130C	27.75
YPR132W	109.875
YPR134W	249.875
YPR135W	29.25
YPR138C	50.875
YPR139C	5.75
YPR140W	43.875
YPR141C	91.375
YPR145W	43.0
YPR146C	3.75
YPR147C	25.375
YPR148C	11.25
YPR149W	93.625
YPR150W	18.0
YPR151C	106.625
YPR152C	88.375
YPR153W	61.25
YPR154W	123.75
YPR155C	50.375
YPR156C	21.25
YPR157W	94.125
YPR158W	82.75
YPR159W	35.5
YPR160W	97.75
YPR163C	174.875
YPR164W	56.125
YPR166C	171.375
YPR167C	37.75
YPR170C	16.375
YPR171W	108.125
YPR172W	26.125
YPR173C	122.5
YPR174C	22.75
YPR179C	18.375
YPR184W	109.75
YPR185W	100.875
YPR188C	142.75
YPR189W	60.875
YPR191W	1.75
YPR192W	167.0
YPR193C	19.75
YPR194C	25.875
YPR195C	24.0
YPR196W	13.75
YPR197C	152.125
YPR198W	66.375
YPR199C	101.5
YPR200C	40.5
YPR201W	62.875
