orf	hap a | growth (colony size) | paromomycin [13 mg/ml] | Alamgir M~Golshani A, 2008
YNL324W	-11.149
YNL325C	-2.0783
YNL326C	-37.069
YNL327W	-3.2504
YNL328C	48.831
YNL329C	-16.309
YNL330C	21.025
YNL332W	0.85967
YNL333W	3.3249
YNL334C	0.0
YNL335W	-39.267
YNL336W	25.074
YNL338W	21.05
YNL339C	17.807
YNR001C	-1.8296
YNR002C	-2.1260499999999998
YNR004W	-25.933
YNR005C	-5.0252
YNR006W	-5.5267
YNR007C	-1.4844
YNR008W	-0.79312
YNR009W	22.015
YNR010W	24.818
YNR012W	7.8153
YNR013C	15.959
YNR014W	3.7246
YNR015W	11.66
YNR018W	-16.22045
YNR019W	-7.506
YNR020C	5.8457
YNR021W	-21.409
YNR022C	-8.7223
YNR024W	-16.584
YNR025C	-11.432
YNR027W	12.179
YNR028W	2.6012
YNR029C	52.194
YNR030W	32.333
YNR031C	17.93
YNR032C-A	-20.338
YNR032W	12.1655
YNR033W	9.9823
YNR034W	-21.963
YNR036C	0.0
YNR037C	0.0
YNR039C	-30.142
YNR040W	-49.55
YNR041C	0.0
YNR042W	-10.372
YNR045W	-19.313
YNR047W	10.048
YNR048W	4.2989
YNR049C	29.146
YNR050C	-8.5529
YNR051C	31.665
YNR052C	45.871
YNR055C	5.8898
YNR056C	38.961
YNR057C	13.8705
YNR058W	12.2365
YNR059W	-65.27
YNR060W	-5.4285
YNR061C	-1.8324
YNR062C	-3.5681
YNR063W	9.8923
YNR064C	14.897
YNR065C	5.5044
YNR066C	-5.1916
YNR067C	14.999
YNR068C	60.744
YNR069C	3.1917
YNR070W	0.0
YNR071C	-27.023
YNR072W	-10.936
YNR073C	27.447499999999998
YNR074C	1.8327300000000002
YNR075W	26.196
YOL001W	0.0
YOL002C	-16.181
YOL003C	-28.095
YOL004W	-29.91
YOL006C	-16.50445
YOL007C	-40.097
YOL008W	-17.051
YOL009C	0.0
YOL011W	45.95
YOL012C	7.6917
YOL013C	2.4704
YOL013W-A	10.791
YOL014W	24.274
YOL015W	-37.233
YOL016C	4.2436
YOL017W	-61.318
YOL018C	-35.003
YOL019W	-40.376
YOL020W	7.151666666666666
YOL023W	-12.8834
YOL024W	15.882
YOL025W	-37.889
YOL027C	-29.494
YOL028C	34.063
YOL029C	-16.793
YOL030W	-14.297
YOL031C	17.301
YOL032W	15.062
YOL033W	0.0
YOL035C	-9.3471
YOL036W	34.035
YOL037C	-18.6555
YOL039W	-80.239
YOL041C	34.478
YOL042W	-1.1436
YOL043C	-25.187
YOL044W	-35.617
YOL045W	13.69
YOL046C	-16.333
YOL047C	-3.7189
YOL048C	17.938
YOL049W	24.687
YOL050C	26.898
YOL051W	-11.327200000000001
YOL052C	-16.166
YOL052C-A	15.913
YOL053W	8.5248
YOL054W	-14.163
YOL055C	-7.198
YOL056W	30.495
YOL057W	21.843
YOL058W	3.2848
YOL059W	8.6563
YOL060C	18.186
YOL061W	64.038
YOL062C	-38.215500000000006
YOL063C	-4.582
YOL064C	9.3646
YOL065C	-1.6454
YOL067C	2.4566
YOL068C	6.1485
YOL070C	-26.558
YOL071W	31.77
YOL072W	16.303
YOL075C	-13.949
YOL076W	27.961
YOL079W	50.936
YOL080C	-5.119
YOL081W	-22.738
YOL082W	8.9
YOL083W	-32.46
YOL084W	-0.31548
YOL085C	15.467
YOL086C	0.0
YOL087C	1.7244
YOL088C	-7.3504
YOL089C	6.123
YOL090W	7.9961
YOL091W	6.9799
YOL092W	-11.723
YOL093W	12.788350000000001
YOL095C	12.87165
YOL096C	0.0
YOL098C	0.0
YOL099C	24.33
YOL100W	0.0
YOL101C	-9.3036
YOL103W	-34.842
YOL104C	-15.642
YOL105C	-19.006
YOL106W	-56.841
YOL107W	-27.902
YOL108C	-14.279900000000001
YOL109W	13.079
YOL110W	11.074
YOL111C	34.504
YOL112W	10.412
YOL113W	8.7814
YOL114C	36.907
YOL115W	-32.992
YOL116W	-4.4254
YOL117W	11.824
YOL118C	-28.72
YOL119C	-29.948
YOL121C	14.309666666666667
YOL122C	-63.312666666666665
YOL124C	14.938
YOL125W	21.833
YOL126C	-2.0301
YOL128C	-18.7
YOL129W	-26.419
YOL131W	-0.64483
YOL132W	34.241
YOL136C	-1.4075
YOL137W	24.479
YOL138C	-10.165
YOL141W	0.9100000000000001
YOL147C	28.908
YOL148C	55.458
YOL150C	-15.762500000000001
YOL151W	-24.505
YOL152W	-19.073
YOL155C	-2.1297
YOL158C	1.704125
YOL159C	-12.50756
YOL160W	0.5679999999999996
YOL162W	-14.7675
YOL163W	38.974500000000006
YOR001W	38.734
YOR002W	30.169
YOR003W	30.507
YOR005C	30.378
YOR006C	-2.232
YOR007C	4.644
YOR008C	2.008
YOR008C-A	-51.402
YOR009W	13.366
YOR010C	-10.638
YOR011W	1.0431
YOR012W	15.884
YOR013W	-9.8177
YOR014W	27.643
YOR015W	16.306
YOR016C	-8.9977
YOR017W	23.137
YOR018W	20.957
YOR019W	15.8665
YOR021C	-7.1925
YOR022C	0.0
YOR023C	-5.3684
YOR024W	-12.629
YOR025W	-17.873
YOR026W	-0.15401
YOR027W	-17.255
YOR028C	0.63545
YOR029W	15.229
YOR030W	12.045
YOR032C	40.5805
YOR033C	10.9935
YOR034C	-2.7107
YOR035C	0.0
YOR036W	-29.129
YOR037W	-28.809
YOR038C	0.0
YOR039W	5.963
YOR040W	-14.687
YOR041C	0.62537
YOR042W	37.781
YOR043W	17.422
YOR044W	-8.0035
YOR045W	-20.28
YOR047C	-30.123
YOR049C	-49.741
YOR050C	14.073
YOR051C	-6.0463
YOR052C	31.017
YOR053W	6.2312
YOR055W	12.04
YOR058C	-20.531
YOR059C	-15.525
YOR061W	10.523
YOR062C	-14.653
YOR064C	23.060599999999997
YOR065W	-17.732
YOR066W	-29.453
YOR067C	-29.228
YOR068C	0.0
YOR069W	-13.774
YOR070C	-8.8386
YOR071C	9.792
YOR072W	36.57
YOR073W	12.618
YOR076C	-12.492
YOR078W	-0.43094
YOR079C	-3.2509999999999994
YOR080W	49.878
YOR081C	26.112
YOR082C	17.498
YOR083W	26.913
YOR084W	-35.561
YOR085W	-5.4875
YOR086C	42.942
YOR087W	13.089
YOR089C	0.0
YOR090C	-15.039
YOR091W	-26.418
YOR092W	13.532
YOR093C	-7.5053
YOR094W	-29.717
YOR096W	36.36
YOR097C	-0.23255
YOR099W	21.598
YOR100C	-20.972
YOR101W	-14.623
YOR104W	24.409
YOR105W	29.338
YOR106W	-5.1917
YOR107W	7.9036
YOR108W	48.138999999999996
YOR109W	-113.77
YOR111W	-112.52
YOR112W	-90.011
YOR113W	-57.35
YOR114W	-94.225
YOR115C	-84.885
YOR118W	-84.542
YOR120W	3.9811
YOR121C	0.0
YOR123C	5.0604
YOR124C	-61.264
YOR126C	-22.68925
YOR127W	-8.12875
YOR129C	34.0
YOR130C	-13.442
YOR131C	29.552
YOR132W	-4.2444
YOR133W	-3.0344
YOR134W	-14.249
YOR135C	1.9457
YOR136W	24.617
YOR137C	0.75532
YOR138C	18.118
YOR139C	32.602
YOR140W	15.0565
YOR141C	-19.856
YOR142W	-43.851
YOR144C	-41.018
YOR152C	68.123
YOR153W	19.509
YOR154W	-5.6758
YOR156C	-14.335
YOR161C	6.0232
YOR162C	-26.503
YOR163W	42.685
YOR164C	25.412
YOR165W	3.6404999999999994
YOR166C	24.575
YOR167C	-21.953
YOR170W	30.424
YOR171C	2.4474
YOR172W	17.544
YOR173W	-4.4421
YOR175C	19.451
YOR177C	-10.774
YOR178C	20.723
YOR182C	-3.331
YOR183W	37.796
YOR184W	-6.9921500000000005
YOR185C	-16.145
YOR186W	47.999
YOR187W	0.75755
YOR188W	21.059
YOR189W	33.241
YOR190W	-11.299
YOR191W	-25.275
YOR192C	4.9263
YOR193W	-5.0305
YOR195W	22.701
YOR196C	46.369
YOR197W	10.91255
YOR198C	-10.519
YOR199W	-24.954
YOR200W	15.5565
YOR201C	11.573
YOR202W	18.193
YOR205C	8.914
YOR208W	-0.70451
YOR209C	32.492
YOR211C	14.682
YOR212W	0.0
YOR213C	-15.507
YOR214C	2.7372666666666667
YOR215C	4.1741
YOR216C	0.0
YOR219C	0.0
YOR221C	46.423
YOR222W	39.485
YOR223W	-20.505
YOR225W	0.0
YOR226C	-20.121
YOR227W	6.9659
YOR228C	32.274
YOR229W	23.182
YOR230W	-21.382333333333335
YOR231W	16.352
YOR233W	-40.265
YOR234C	-14.681
YOR235W	0.0
YOR237W	-45.954
YOR238W	7.9374
YOR239W	37.749
YOR241W	13.689
YOR242C	27.449
YOR243C	15.021
YOR245C	-37.025
YOR246C	0.0
YOR247W	0.0
YOR251C	-93.945
YOR252W	-74.925
YOR253W	-43.932
YOR255W	-65.257
YOR258W	-78.357
YOR263C	-97.879
YOR264W	-9.1365
YOR265W	-14.22
YOR266W	-25.171
YOR267C	-18.393
YOR268C	-2.8978
YOR269W	-23.255
YOR270C	-12.73
YOR271C	-23.045
YOR273C	-35.859
YOR274W	-41.513
YOR275C	14.327
YOR276W	-8.4619
YOR277C	-29.599
YOR279C	-19.672
YOR280C	-66.481
YOR283W	-3.3988
YOR284W	23.312
YOR285W	24.36
YOR286W	13.176
YOR288C	-5.1432
YOR289W	14.61465
YOR290C	16.06585
YOR291W	5.285950000000001
YOR292C	10.24035
YOR293W	36.9823
YOR295W	12.314999999999998
YOR296W	-22.687600000000003
YOR297C	6.719799999999999
YOR298C-A	2.9505999999999997
YOR298W	-5.7216000000000005
YOR299W	26.463
YOR300W	9.624
YOR301W	6.6181955
YOR302W	-0.6143000000000006
YOR303W	-3.9176600000000006
YOR304C-A	-9.565
YOR304W	-19.654
YOR305W	1.9553666666666667
YOR306C	0.0
YOR307C	-3.6757
YOR308C	11.176126666666667
YOR309C	6.50375
YOR311C	-19.95
YOR312C	94.4805
YOR313C	-27.963
YOR314W	6.750249999999999
YOR315W	-2.64905
YOR316C	-12.971235
YOR317W	26.878
YOR318C	9.924333333333335
YOR320C	-3.371533333333334
YOR321W	1.7744
YOR322C	-2.9369
YOR323C	64.4495
YOR324C	13.186066666666667
YOR327C	-12.8792
YOR328W	-8.555050000000001
YOR330C	0.0
YOR332W	0.0
YOR334W	-3.9436999999999998
YOR337W	2.2075000000000014
YOR338W	7.391
YOR339C	-11.070666666666668
YOR342C	-11.45985
YOR343C	6.1295
YOR344C	1.0605
YOR346W	19.16465
YOR347C	14.704
YOR348C	26.656
YOR349W	31.41
YOR350C	-4.6544
YOR351C	21.015
YOR352W	14.044
YOR354C	14.291
YOR355W	-43.947
YOR356W	-24.642
YOR357C	3.05
YOR358W	19.487
YOR359W	18.0135
YOR360C	21.93
YOR363C	-12.147
YOR364W	5.330766666666666
YOR365C	4.04
YOR367W	14.856
YOR368W	17.452
YOR369C	41.555
YOR371C	-12.07
YOR374W	19.964
YOR375C	13.626
YOR376W	-46.912
YOR377W	-15.372
YOR378W	11.737350000000001
YOR380W	10.405
YOR381W	24.115
YOR382W	40.116
YOR383C	5.0037
YOR384W	5.5206
YOR385W	6.6923
YOR386W	22.893
YPL001W	-13.969449999999998
YPL002C	-4.1017
YPL003W	-32.379
YPL004C	7.6801
YPL005W	0.0
YPL006W	-9.8806
YPL008W	10.075
YPL009C	39.228
YPL013C	8.0655
YPL014W	17.528
YPL017C	6.413399999999999
YPL018W	3.0486
YPL019C	7.4158
YPL021W	5.422500000000001
YPL022W	-7.3254
YPL023C	26.962
YPL024W	51.595
YPL025C	31.085
YPL026C	-13.738
YPL027W	-27.119
YPL029W	0.0
YPL030W	-12.725
YPL031C	0.0
YPL032C	29.546
YPL033C	-17.702
YPL034W	-8.5511
YPL036W	-3.1820700000000004
YPL037C	-24.8099
YPL038W	-7.0982
YPL039W	-8.6003
YPL040C	0.0
YPL041C	-39.88
YPL042C	51.927
YPL045W	0.0
YPL046C	22.743
YPL047W	-11.232
YPL048W	2.6632
YPL049C	25.607
YPL050C	0.0
YPL051W	18.927
YPL052W	31.487
YPL053C	0.63167
YPL054W	-8.4626
YPL055C	17.393
YPL056C	16.565
YPL057C	24.497
YPL058C	24.847
YPL059W	0.0
YPL060W	5.7031
YPL061W	-17.529
YPL062W	-21.637
YPL064C	-5.877650000000001
YPL065W	18.013
YPL066W	10.873
YPL067C	0.4018
YPL068C	-12.07
YPL069C	20.934
YPL070W	-33.656
YPL071C	28.168
YPL073C	-6.3899
YPL074W	-10.262
YPL077C	47.172
YPL078C	6.3887
YPL079W	23.935
YPL080C	12.981
YPL081W	-5.6038
YPL084W	0.0
YPL086C	1.022
YPL087W	-29.251
YPL088W	-41.478
YPL089C	-26.127
YPL090C	6.5581
YPL091W	4.9156
YPL092W	13.439
YPL095C	-15.9355
YPL096W	-14.308
YPL097W	0.0
YPL098C	-48.952
YPL099C	0.66745
YPL100W	-5.6718
YPL101W	19.699
YPL102C	18.115
YPL103C	39.295
YPL104W	0.0
YPL105C	-0.10891
YPL106C	-23.511
YPL107W	-61.06
YPL108W	-5.47905
YPL109C	-38.324
YPL110C	-19.133
YPL111W	32.203
YPL112C	13.065
YPL113C	16.412
YPL114W	-27.101
YPL115C	-18.156
YPL116W	40.544
YPL118W	0.0
YPL119C	-22.42
YPL120W	29.81
YPL121C	-34.072
YPL123C	22.744
YPL125W	7.6698
YPL127C	7.9211
YPL129W	0.0
YPL130W	-12.402
YPL132W	0.0
YPL133C	-25.218
YPL134C	29.569
YPL135W	-31.564
YPL136W	19.819
YPL137C	0.70051
YPL138C	34.306
YPL139C	34.527
YPL140C	39.993
YPL141C	9.4829
YPL144W	13.863
YPL145C	3.4377
YPL147W	-20.43
YPL148C	0.0
YPL149W	5.1213
YPL150W	22.019
YPL152W	-19.897
YPL154C	18.709
YPL155C	13.544
YPL156C	26.287
YPL157W	-16.377
YPL159C	-11.582
YPL161C	-23.397000000000002
YPL162C	-27.529
YPL163C	38.477
YPL164C	2.8394
YPL165C	-14.14
YPL166W	-14.199
YPL167C	28.899
YPL168W	17.806
YPL170W	4.802
YPL171C	-11.533
YPL172C	0.0
YPL173W	0.0
YPL174C	19.5961
YPL176C	38.693
YPL177C	8.8016
YPL178W	71.836
YPL179W	20.35
YPL180W	28.982
YPL181W	-8.9389
YPL182C	-7.6765
YPL183C	7.7317
YPL183W-A	-1.8709
YPL184C	12.269
YPL185W	2.1207
YPL186C	-21.384
YPL187W	-52.565
YPL188W	-1.5763666666666676
YPL189W	-3.7306
YPL191C	-5.5541
YPL192C	42.284
YPL193W	24.163
YPL194W	36.518
YPL195W	-6.8339
YPL196W	9.1732
YPL197C	-12.13
YPL198W	-5.5032
YPL199C	-70.59
YPL200W	-26.124
YPL201C	16.428
YPL202C	28.251
YPL203W	38.373
YPL205C	20.921
YPL206C	-29.063
YPL207W	-1.5251
YPL208W	15.896
YPL212C	22.463
YPL213W	23.587
YPL214C	1.4062
YPL215W	0.12923
YPL216W	-6.6135
YPL219W	-88.364
YPL220W	-85.533
YPL221W	-18.044
YPL222W	3.249
YPL223C	28.997
YPL224C	-13.561
YPL225W	10.231
YPL226W	20.918
YPL227C	-2.5652
YPL229W	-7.9242
YPL230W	5.352
YPL232W	11.846
YPL234C	1.47545
YPL236C	-71.661
YPL239W	-0.063661
YPL240C	-18.872
YPL241C	-7.9036
YPL244C	6.03
YPL245W	-2.4936
YPL246C	20.064
YPL247C	-0.95985
YPL248C	1.4419
YPL249C	7.4998
YPL250C	18.462
YPL253C	-17.198800000000002
YPL254W	0.0
YPL256C	30.15
YPL257W	27.041
YPL258C	-3.5557
YPL259C	16.681
YPL260W	-52.684
YPL261C	62.17
YPL262W	0.0
YPL263C	29.223
YPL264C	23.876
YPL265W	-34.053
YPL267W	13.094499999999998
YPL268W	46.039
YPL269W	-4.0762
YPL270W	14.546
YPL271W	0.0
YPL272C	29.784
YPL273W	27.044
YPL274W	2.4449
YPR001W	-11.963
YPR002W	-45.801
YPR003C	34.596
YPR004C	-48.366
YPR005C	9.9504
YPR006C	21.005666666666666
YPR007C	-2.9151000000000007
YPR008W	-54.089
YPR009W	7.60445
YPR012W	2.8865
YPR013C	-34.398
YPR014C	-17.795
YPR015C	-47.51115
YPR017C	-14.957999999999998
YPR018W	-56.98151666666667
YPR020W	-47.6385
YPR022C	-7.9884
YPR023C	7.2571
YPR024W	13.286
YPR026W	-24.042
YPR027C	-8.5975
YPR028W	14.775
YPR029C	-6.790666666666667
YPR030W	4.413099999999999
YPR031W	13.961
YPR032W	14.7874
YPR036W	0.0
YPR037C	-0.84139
YPR038W	-5.418000000000001
YPR039W	-18.29175
YPR040W	-0.6720000000000006
YPR042C	12.010499999999999
YPR043W	31.487
YPR044C	14.322
YPR045C	19.1855
YPR046W	25.6505
YPR047W	0.0
YPR049C	17.374333333333336
YPR050C	7.2564
YPR051W	0.8604775
YPR052C	1.0412499999999998
YPR053C	11.2605
YPR054W	20.8705
YPR057W	25.0175
YPR058W	9.580874999999999
YPR059C	9.248033333333334
YPR060C	15.475849999999998
YPR061C	-30.5275
YPR062W	-2.4849
YPR063C	1.72845
YPR064W	29.327
YPR065W	10.111049999999999
YPR066W	3.3630333333333335
YPR067W	0.0
YPR068C	-12.892499999999998
YPR069C	-3.8859000000000004
YPR070W	-14.9775
YPR071W	-34.131
YPR072W	0.0
YPR073C	12.962000000000002
YPR074C	-0.6769499999999997
YPR075C	-13.891350000000001
YPR076W	-3.490500000000001
YPR077C	16.461949999999998
YPR078C	6.9334
YPR079W	-2.1883333333333326
YPR084W	11.905999999999999
YPR087W	23.055249999999997
YPR089W	-12.103874999999999
YPR092W	10.21345
YPR093C	-7.4405
YPR095C	42.1344
YPR096C	-33.58
YPR097W	-19.9135
YPR098C	25.872500000000002
YPR099C	0.0
YPR100W	-1.637625
YPR101W	-2.3446666666666665
YPR106W	-6.7962
YPR109W	6.9066
YPR111W	-27.455
YPR114W	9.4585
YPR115W	27.128
YPR116W	9.325666666666667
YPR117W	2.783
YPR119W	7.7657
YPR120C	1.0305
YPR121W	-12.419
YPR122W	30.884
YPR123C	-47.286
YPR124W	0.0
YPR125W	-31.642
YPR126C	-23.8
YPR127W	-26.736
YPR128C	8.9951
YPR129W	15.265
YPR130C	23.818
YPR131C	35.365
YPR132W	9.2673
YPR134W	16.974
YPR135W	31.678
YPR138C	-3.4761
YPR139C	45.074
YPR140W	17.502
YPR141C	4.116
YPR145W	-11.553
YPR146C	5.5278
YPR147C	-11.4934
YPR148C	-12.177
YPR149W	-4.0948
YPR150W	-20.005
YPR152C	-9.9853
YPR153W	17.71
YPR154W	-18.392
YPR155C	-26.724
YPR156C	-39.062
YPR157W	-4.6915
YPR158W	1.6544
YPR159W	4.218
YPR160W	-3.7133333333333334
YPR163C	0.0
YPR164W	0.8996
YPR166C	0.0
YPR167C	14.259
YPR170C	4.1699
YPR171W	2.6874
YPR172W	-12.755
YPR173C	0.0
YPR174C	-19.27
YPR179C	-44.756
YPR184W	-1.5574
YPR185W	-10.579499999999998
YPR188C	-6.156000000000001
YPR189W	-8.5382
YPR191W	14.292
YPR192W	21.583
YPR193C	17.338
YPR194C	16.415
YPR195C	5.7074
YPR196W	24.317
YPR197C	36.761
YPR198W	-0.2046
YPR199C	9.418
YPR200C	11.868
YPR201W	-2.828000000000001
