orf	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007
YBR142W		0.26762911019472785		-0.24942303851737135
YBR143C		-0.5556694815485588		0.744997377499277
YBR152W		-0.02842245328269241		0.16748988507587506
YBR153W		0.019587091876700092		-0.04122683865786517
YBR154C		-0.12767162297330586		0.08653597308098689
YBR155W		0.06490423472528566		-0.32593562481426613
YBR160W		0.35783411718885916		-0.37737210492680834
YBR167C		0.31516872705503246		-0.6853886920443061
YBR190W		-0.09740106161886841		-0.2852995597523314
YBR192W		0.1519263922095955		-0.11578970280803372
YBR193C		0.3341428844344621		-0.6750241289484047
YBR196C		0.1785261681541151		0.15929758105996014
YBR198C		0.11877814246558022		0.0050551838585483
YBR202W		0.28010185262570186		-0.6915463210053456
YBR211C		0.1402344190634109		0.21651589502702975
YBR234C		0.2520014346946111		-0.23222439350023355
YBR236C		0.07234722447211539		-0.20414318988520044
YBR237W		0.06891532350500286		-0.031784862610197306
YBR243C		-0.0052892352720698655		-0.009365769008418887
YBR247C		0.06603060364959124		0.03699063340049141
YBR252W		0.20026329749265517		-0.09971378152551649
YBR253W		0.056147359700638735		-0.09074083073334469
YBR254C		0.0568145992259339		-0.2264603145991089
YBR256C		0.1217810115595843		0.16097712385106766
YBR257W		0.03896336834953192		0.21164912426547908
YBR265W		0.1607990242435009		-0.029295497648087983
YCL004W		0.9221178795504509		-0.3288713995560254
YCL031C		0.0698688388197705		0.0356550828747225
YCL041C		0.13157114735944955		-0.4378854159602879
YCL043C		0.17768800683840388		-0.10506524052780375
YCL052C		0.4828442134794633		0.10698337427553457
YCL054W		0.142988681166995		-0.13574129106970473
YCL059C		0.0004199705902949158		0.08929883732724267
YCR012W		0.25318472058336794		0.19311268343337398
YCR013C		0.24583024650427995		-0.29408367620759435
YCR035C		-0.7241165328499009		0.6016529457013114
YCR052W		-0.518185405794621		0.5472703123291807
YCR054C		-0.7186755811962986		0.058254167955555325
YCR057C		-0.9658721109584884		-0.8314622552067883
YCR072C		-0.6630922290674051		0.037331360362132894
YCR093W		0.10306290173001183		-0.033129167221368855
YDL003W		0.029344250987602162		-1.9419902194519338
YDL004W		0.4056324613694275		0.5746394869639646
YDL007W		1.3828344085196347		1.753704058971842
YDL008W		0.19427652165162132		0.130968311234327
YDL014W		0.25485589574010264		-0.11983065078153954
YDL015C		0.7467358269679699		-0.5670622686210471
YDL016C		0.44761705960028425		
YDL017W		0.46372410078204546		-0.2999761878460736
YDL028C		0.30249743711363386		-0.03742613658042025
YDL029W		0.17650335758271943		0.17750437310402337
YDL030W		0.25334487471804357		-0.3675453993618876
YDL031W		0.12723350418030033		0.24863914486236552
YDL043C		0.22012662856848916		-0.08594792351917362
YDL045C		0.3061621727171922		-0.388930211941027
YDL055C		0.5990412679863538		0.18254953422278894
YDL058W		0.5903318778110057		-0.23194373092743384
YDL060W		0.2775666158779024		0.08686096003362294
YDL064W		0.2525616479021648		0.058697727808275604
YDL084W		0.3635975594064585		0.1629407955858218
YDL087C		0.3585893692906273		-0.39540687300712785
YDL092W		0.4308993485009432		0.07542513606575493
YDL097C		0.23449103712243188		0.049048104380139144
YDL098C		0.1496468252731595		0.01953969968696936
YDL102W		0.07728198262755057		-0.09910371589809064
YDL103C		0.3145380121738231		-1.0495135831865374
YDL105W		0.08886212484069267		-0.014060566800723297
YDL108W		0.090105915467578		0.1539414962345097
YDL111C		0.06963511582859583		0.16187775708921517
YDL120W		-0.10888168568508495		0.15381331557305014
YDL126C		0.04426806185272053		-0.025697845556323852
YDL132W		0.32975196802131235		-0.041025683501801274
YDL139C		0.10710345567375638		0.1442830239542587
YDL140C		0.11694945597261582		-0.22834497772276457
YDL141W		-0.06568914773742396		0.035247007644169714
YDL143W		-0.007341234219123567		-0.16160955035521482
YDL145C		0.4001445743075256		0.10225759386324612
YDL147W		0.5332962315573971		-0.08923754998630237
YDL148C		0.04935870222025981		0.016020857836389225
YDL150W		-0.0429470106668199		0.08259040164189005
YDL152W		0.17598324203136148		0.16461180111580595
YDL153C		0.22750307354644198		-0.2226117041923681
YDL163W		0.2121711940272007		-0.010020908957592167
YDL164C		0.16093854818594178		0.052671900798441425
YDL165W		-0.007248435023760769		-0.05227265000088206
YDL166C		0.22850949010150765		-1.3216821555029459
YDL195W		0.19217899576032568		-0.5612369205798229
YDL196W		0.3631953054992234		-1.3837560314260002
YDL205C		0.25453116114920293		-0.3524524865672042
YDL207W		0.009983924106592379		0.21199020656573744
YDL208W		0.06604811226020141		-0.051788781747328566
YDL209C		0.11651364790011574		-0.09469653741436654
YDL212W		0.22369236287485225		-0.13449875250634452
YDL217C		0.07110441290376147		0.04872204997139612
YDL220C		-0.01459750355501288		0.5038447544049021
YDL221W		0.16957304973084994		0.047705445794465645
YDL235C		0.12424657258587767		-0.16536953945022614
YDR002W		0.10116036484021666		0.09138707907476819
YDR013W		-0.09536520219224842		-0.015751156251284634
YDR016C		0.0031900118071257833		0.04588575712269475
YDR021W		-0.0736354669560949		-0.051649891660058
YDR023W		0.11620891071046223		0.01790519985785436
YDR037W		0.0833123396296378		-0.023522603313394716
YDR041W		0.06385637079648056		0.16285926439862294
YDR044W		0.43820856434530114		-0.8115499252862801
YDR045C		0.3905843148915992		0.011344433053694675
YDR047W		0.06284127297280995		0.016295176037478893
YDR050C		0.39803252033052666		-0.08193337802434517
YDR052C		0.20781352767747002		-0.17841904166107492
YDR053W		0.24272582164765422		0.18236004789904142
YDR054C		0.5797783816181071		-0.30281630976373336
YDR060W		0.16824637336376544		-0.33044719715431436
YDR062W		0.04705326699855907		-0.17064412176796068
YDR064W		0.34541120660531244		0.17461549364695045
YDR081C		0.40213365142446234		0.3894917011032204
YDR082W		0.13530034039356972		0.018628322745761407
YDR086C		0.5146600067384769		-0.4073471614411268
YDR087C		0.42969387102693085		0.24194554323880552
YDR088C		0.49100922428215465		0.16887457555850946
YDR091C		0.24476622364606104		0.09941639547111482
YDR113C		0.12987338976019405		-0.2979644965046168
YDR118W		0.06609867960737398		-0.1499468657859545
YDR141C		0.30896017676395193		-0.5475698128379545
YDR145W		0.17409656075275567		0.05605719901812814
YDR160W		0.9048379188169241		-0.6035078232846375
YDR164C		0.2742210623415906		-0.09177248428895662
YDR166C		0.1613700857344543		0.07044021165355364
YDR167W		0.3687940258903479		-0.18096912036297447
YDR168W		0.4522909304260528		-0.642029748865544
YDR170C		0.014807885492360073		-0.1748479220719546
YDR172W		0.01915251563183221		-0.20086960812755225
YDR177W		0.5425380789371401		-0.3375597092753092
YDR180W		0.2034304003051795		-0.7422225266476671
YDR182W		0.19634527305301702		-0.4354079968339798
YDR187C		-0.006148684190176132		-0.195698731322164
YDR188W		0.38149730588369973		-0.4319809610803375
YDR189W		0.03811221054443535		0.1608271821763217
YDR190C		0.4696393524925893		-0.33399548939023144
YDR196C		0.08378087603230715		-0.21196008133956531
YDR201W		0.23762709054465045		-0.4432263723056534
YDR208W		0.1621718043919167		-0.3011067078470313
YDR211W		0.3937117011758183		-0.3866368682578776
YDR212W		0.18168538518820435		-0.2788979698867208
YDR224C		0.11321433118716054		-0.1717655559419349
YDR228C		0.14419275894882916		-0.0422748100418452
YDR232W		0.17800742936194405		-0.3831270104015297
YDR235W		0.20484962987535302		2.832007953051767e-05
YDR236C		0.2215624750890659		-0.3308947829649961
YDR238C		0.5814282972585224		0.2856699967781767
YDR240C		0.4717747117647006		0.030138789670478165
YDR243C		0.07928961296953296		-0.021081314221498868
YDR246W		0.030025227506607223		0.029313262877489924
YDR267C		0.2566812007595961		-0.042478936656243416
YDR280W		0.3159577639838619		-0.4767904789492205
YDR288W		0.11362494809688063		-0.23617720583438012
YDR292C		0.08836841634155815		0.028967060488859508
YDR299W		0.4045193480927631		-0.13429632385701526
YDR301W		0.16572626404490337		0.20534841264481632
YDR302W		0.016554407676562105		0.35133853911704394
YDR303C		0.608711401657604		
YDR308C		0.045508772779986266		-0.0006387169505545649
YDR311W		0.3241069965325588		-0.29258948211043573
YDR324C		0.47355318311246003		0.12743870629795706
YDR325W		0.32810451658401707		-0.5897197261819018
YDR327W		0.41398789243597367		0.010518889278736418
YDR328C		0.02305005610055533		-0.07476948409779997
YDR331W		1.103241600551874		-0.29585945553779375
YDR339C		0.22679356467323344		0.02540965440820276
YDR341C		0.04942546461422443		0.05771908909500995
YDR353W		0.24609016879011003		-0.4750547745128433
YDR355C		0.168036557520824		-0.33205686869674716
YDR356W		0.20106452894037447		-0.16908309548748973
YDR361C		0.2526527085681141		-0.29920147232220484
YDR362C		0.6394438953410252		-1.6016995413078687
YDR365C		0.029224454625062492		-0.02127856106586603
YDR367W		-0.0010745829975387625		-0.08834148226598473
YDR373W		0.4474924692750731		-0.22794849094013198
YDR376W		-0.14755530305627665		-0.4431071976401685
YDR381W		0.08580949390706451		0.11477077278581328
YDR390C		0.1940773577962532		-0.1774959347159727
YDR394W		0.26186937999074356		-0.16326305623968326
YDR396W		0.5617606188331896		0.018281670784534493
YDR397C		-0.44450154869952013		0.9103134202402098
YDR398W		0.33371187312296585		0.015084214086707484
YDR404C		0.2944782167565787		-0.21823832341235663
YDR407C		0.08929998078464403		-0.2180389425524686
YDR412W		-0.08099536254488991		-0.2677185738199211
YDR413C		-0.219051097324935		-0.10342662283571939
YDR416W		0.09739548718673775		-0.15959286701281858
YDR427W		0.041172398176605965		-0.07512529991452321
YDR429C		0.06893685041214331		-0.1917745033240452
YDR434W		0.11781065440359922		-0.4920967345010906
YDR437W		0.03957484512207808		0.11281037564487056
YDR449C		0.1769498261014811		0.11802044159857097
YDR454C		0.48764473352860443		0.24312980189469596
YDR460W		0.17347026553671369		-0.07478187561080697
YDR464W		0.482217099463861		0.42421173753562097
YDR468C		0.2701963174722111		-0.0042566609491073715
YDR472W		0.6444641945947825		0.24022606756016787
YDR473C		0.4866911258456857		-0.1735697595068269
YDR478W		0.38146079983243025		0.2875497465420379
YDR487C		0.0003623982072542137		-0.1419084862859424
YDR489W		0.10052242430978943		-0.021890500417435968
YDR498C		0.19904160535460544		-0.2893273979133139
YDR499W		0.04180096048395493		0.0018230545486810253
YDR510W		0.0443810011108053		-0.17970849312943887
YDR526C		0.13845856181571745		-0.008336991315353075
YDR527W		0.12255097674500419		-0.2342103203809163
YDR531W		1.0577419636772025		0.0888886024396805
YEL002C		0.19623315574100683		0.03754108112382455
YEL019C		0.06513689547243649		0.07826317168483199
YEL026W		0.21094145754376542		-0.12931097563242835
YEL032W		0.09020665335391706		-0.18375052439683282
YEL034W		-0.012543040883969684		-0.18561687455579912
YEL035C		0.2651660329769661		-0.3138371480065102
YEL055C		-0.22693712415998826		0.09554817504269723
YEL058W		-0.39784905367831425		0.15435473679178527
YER003C		0.9485506983960321		-1.1481972548842316
YER006W		-0.32935973589180273		0.08885675478174593
YER008C		-0.9432012053491033		0.023416311493608608
YER009W		-0.35893615050450534		0.08049112882341677
YER012W		0.029045243144430098		-0.03525433380793135
YER013W		-0.4320297498798715		0.19992241390635654
YER018C		0.023110581667234252		0.09384969185416958
YER021W		-0.6870424657066032		0.13701982112649785
YER022W		-0.5544372875314811		0.028967792962819743
YER023W		-0.643385149760371		0.05627506883253494
YER025W		-0.5217485771049887		0.024787400413902524
YER036C		-0.6294641117404832		0.09806944495528282
YER038C		-1.2787740399289367		0.20789060410151577
YER043C		-0.5223294773409066		-0.13287711659618598
YER048W-A		0.01987263006609293		-0.3246271421097975
YER082C		0.6895512209695692		0.03499305668773753
YER093C		-1.065460481653372		-0.05372025217867106
YER094C		-1.1985564742001544		-0.034578449030302646
YER104W		-1.2411221909275874		0.11340131372282239
YER112W		-1.895929688287034		0.05213903264686954
YER125W		-1.9422529033443552		0.048456909012410516
YER126C		-1.554545716155394		0.13490879928758498
YER127W		-2.0456814801835677		0.05034182985661953
YER133W		-1.296033315535869		-0.17274685728511965
YER136W		-1.9695523491764615		0.06792364661426978
YER146W		0.16634842595580188		0.4420966623417229
YER148W		-0.8850148893040678		-0.03886405973898683
YER157W		-1.1355202475775379		0.1290644859149391
YER159C		-0.8350046140672269		-0.17516092881393278
YER168C		-0.7983448019736824		0.13854766904402385
YER171W		-1.367387454193672		0.23798216278310574
YER172C		-1.8613676986043788		0.44585315173492474
YFL002C		1.2888932842448189		0.6565710603100722
YFL005W		0.26204385186741713		-0.31816907209651374
YFL008W		0.7867789594347252		-0.15182016686151928
YFL009W		0.3691221244372619		-0.13547965161895686
YFL017C		0.43589251116472527		-0.0483007588409349
YFL017W-A		0.558886493932778		-0.24471830198204872
YFL022C		0.5342742036163796		-0.8708763590087714
YFL024C		0.22821924994673762		-0.6100930764714299
YFL029C		0.2050641783236252		-0.18833030291740666
YFL034C-B		0.20233962052125173		-1.1711649861705498
YFL037W		0.4796053354002866		-0.7705329333366919
YFL038C		0.275581409917447		-0.4150573342049854
YFL039C		0.885422865674686		0.5866664015042958
YFL045C		0.3352750114859897		-0.4642543068443731
YFR002W		0.24431243152363352		-0.4871871254977013
YFR003C		0.3663774906290315		-0.2757643040046275
YFR004W		-0.12283126084629145		-0.44829348032752503
YFR005C		0.10780117406658583		-0.39156190249704725
YFR027W		0.04285628185548286		0.08100815406030186
YFR028C		-0.013668948257782294		0.048838352483538135
YFR029W		0.6163212716032621		-0.11644646583087215
YFR031C		0.0698016119742197		-0.18115984087895615
YFR037C		0.4384501287681171		-0.1995825871446543
YFR042W		0.29040628484323233		-0.0731957031452628
YFR050C		0.5776356141990969		0.013955968135967778
YFR051C		0.5990636719928217		0.24120247671720382
YFR052W		0.7440020734518195		0.03395558805256726
YGL001C		-0.018180643554488153		-0.24178465793542675
YGL008C		0.08249322789362483		-0.16732942419824193
YGL011C		0.05507805008840618		-0.3175350975656548
YGL018C		0.15313169357714124		0.3191277722761698
YGL022W		0.1414685914820066		-0.14966114961230215
YGL030W		0.07066344614335388		-0.2848466483819332
YGL040C		-0.03768045031020691		0.018599372448670493
YGL044C		0.0005790958473897526		0.16891627549580088
YGL047W		0.6765376729068598		0.5926588761598631
YGL048C		0.2600914012030087		-0.42420840790287334
YGL055W		0.5927718936886054		0.005741647978901313
YGL061C		0.07370780163437986		0.10737819979188737
YGL065C		-0.08433563915275033		0.04492274060640802
YGL068W		0.43784606672493936		-0.05753938894628487
YGL069C		0.192638757895901		0.03631340605245453
YGL073W		0.013764515258463113		0.006703403362509675
YGL074C		-0.03409247653112086		0.09412449663324197
YGL075C		0.17549255634490302		-0.08897928657417159
YGL091C		0.1491356547810206		-0.3517944198601953
YGL092W		0.07315775049083831		-0.24779160570960568
YGL093W		0.07345505994999517		-0.14268669359608077
YGL097W		0.3270929576049331		0.014493125480246113
YGL098W		0.11750996188640028		-0.07996279840491398
YGL099W		0.32837020414216134		0.11407253734904854
YGL102C		0.8600839696817417		-0.543096500344407
YGL103W		0.20671355252733906		-0.15410139054801086
YGL111W		-0.1515942632783339		-0.4024515640590868
YGL112C		-0.1253678381499785		-0.1609129853527481
YGL113W		0.3881320621757606		0.3227566181704904
YGL120C		0.15594730007262925		-0.15029120394596615
YGL122C		0.19793203510672733		-0.9225781778161524
YGL123W		0.08121595423940586		0.12847655740199124
YGL128C		0.02938192744608702		0.0215088050165875
YGL130W		-0.25019237397176286		-0.1810185582778187
YGL137W		0.013506893411921957		-0.23770594116771662
YGL142C		0.07048432119637253		-0.3646832647040381
YGL145W		0.30541226456028925		0.06836875331817266
YGL150C		0.028693949980946074		-0.43719050399378406
YGL155W		0.17290287354799258		-0.4322416225664021
YGL169W		0.30029411488784874		-0.40605597880402594
YGL171W		0.2869670911718406		0.19072471859543175
YGL172W		0.04187647855680551		-0.5782224196402105
YGL201C		0.013569521984035915		-0.26749925097364907
YGL207W		0.31866168298654396		-0.45471213320947634
YGL225W		0.3760309955213167		-1.513355381065714
YGL233W		0.07846002205611644		-0.24766425568297723
YGL238W		-0.8932484874779509		0.28032961997941225
YGL239C		0.09228707795375195		-0.11227712164010656
YGL245W		0.24503233477739522		-0.3046178228534868
YGL247W		0.4269152650273941		0.1547936579204715
YGR002C		0.24514827020242078		-0.043342170903797814
YGR005C		0.11008962422296742		0.01907443466685266
YGR009C		0.07383559455111063		0.14826279482512472
YGR013W		0.5622828539628125		-0.18665228640521314
YGR024C		0.12134830064916366		-0.6270750791964199
YGR029W		-0.10642427743870606		0.0467428645695102
YGR030C		0.15428825755934827		0.25891917185914215
YGR046W		1.1559878902662268		0.9835304882909022
YGR047C		0.5316132274136265		0.32095320284756046
YGR048W		0.47363798785926187		0.07063191226816787
YGR060W		0.3129479982473309		0.29415761662643225
YGR065C		0.5778718539030068		-2.234965836402472
YGR073C		0.45275260033919695		-0.37852283122930164
YGR074W		-0.06882748633308215		-0.4547949574155084
YGR075C		0.236023481458209		-0.2637372673625035
YGR082W		0.511998107153225		-0.8755545627878047
YGR083C		0.22140566675157336		-0.15346033316877936
YGR090W		0.21574738329759374		-0.03823104862592401
YGR091W		0.13341318483904466		-0.36143879919296923
YGR094W		0.08226199456398357		0.19716911377868915
YGR095C		0.10088828399849412		0.10066229771885524
YGR098C		0.11411191941977435		-0.03659753246338301
YGR099W		0.3085502000578347		0.02448835318411699
YGR103W		0.21519001638787458		-0.10845417520022932
YGR113W		0.06784004045484401		-0.022933019545620242
YGR114C		0.1790306960889175		-0.17093008724710454
YGR115C		0.5351151048143815		0.5119864883783024
YGR116W		0.20338867380030343		-0.04092433720428041
YGR119C		-0.06513681337887318		-0.11849095374987877
YGR120C		0.37245945144965104		-0.09921581850691631
YGR128C		0.11578068250013014		-0.2315222091309827
YGR140W		0.08801178012874611		0.050795691083974706
YGR145W		0.03372474107109799		0.029897316448729346
YGR147C		0.623282074385025		0.6348593539567804
YGR156W		0.40645648478563884		0.3011095259583508
YGR158C		0.09360097920272352		-0.16375550230852393
YGR172C		-0.02543304138814284		0.01757526447929296
YGR175C		0.1559390718818175		-0.016013181316590703
YGR179C		-0.04712450495595867		-0.03656176251439863
YGR185C		-0.003782200008309495		0.011810451163254285
YGR186W		0.06440859782368052		-0.0018347858664359146
YGR190C		0.27763399976282654		0.4342536634322415
YGR191W		0.30425863085011773		0.16769632421866454
YGR195W		0.25170982339459386		0.0418409128830383
YGR198W		0.3199863193202495		0.14631207378971867
YGR211W		0.5512104298537337		0.3453357706359874
YGR216C		0.3339282120266125		0.15510537220426898
YGR218W		0.8637388373087076		0.16336715487596665
YGR245C		0.08987947256516417		-0.33496427277675667
YGR246C		0.27287256052305386		-0.534608810502419
YGR251W		0.13385739837770713		-0.1374615198929029
YGR253C		0.11142115719503654		-0.14967929056360463
YGR264C		-0.00739391635091801		0.0008667795861600977
YGR265W		0.44688295565261765		0.8557400798594799
YGR267C		0.11341436480519428		0.029008436348530522
YGR274C		0.22152339795020212		-0.16919582898456073
YGR277C		0.24233635637095324		-0.203494288452984
YGR278W		0.08960204805228703		0.2146007361897613
YGR280C		0.05455920551520443		0.15320103403018803
YHL015W		0.28053577275644215		0.1185998786626729
YHR005C-A		0.5072245516818973		0.4402438844232699
YHR007C		0.7429396902344922		1.1233387690999672
YHR019C		-0.06049005103927504		0.11440216407374638
YHR020W		0.07117627209436446		-0.20519231042810904
YHR023W		0.1427692295996747		-0.026265933016817004
YHR024C		0.41168696548452377		
YHR036W		-0.11604309985697416		0.15382056350988924
YHR040W		-0.09179863489130924		0.15910467588441268
YHR042W		0.016929280543824338		-0.02971564370042816
YHR058C		-0.47484842397840693		-0.02291924550738443
YHR062C		0.043969799610083564		0.2970683992265886
YHR065C		1.008939290093869		-1.8416446453277562
YHR068W		-0.37231653026039685		-0.13166798005135488
YHR069C		-0.4897729820866573		-0.07097805052962204
YHR072W		0.12923908503001627		-0.26557813230589633
YHR074W		0.06901021389047271		-0.4944401764954076
YHR083W		0.10545266204755833		0.14977493578082246
YHR085W		-0.597543135282631		0.12877659277520997
YHR088W		-0.7362589114676187		0.08044422490779488
YHR101C		-0.35646886728954524		-0.03071884937464682
YHR107C		-0.14124887337839406		0.20761632819038933
YHR118C		0.04794044266401543		0.09089462793746089
YHR122W		0.1246209485658892		-0.01165946576490931
YHR143W-A		0.06584279969064065		0.13487186011421717
YHR148W		-0.13256938951188418		0.21562920710795874
YHR164C		0.23956758328259653		-0.23600727123657103
YHR166C		0.01794161778186449		-0.13126945260906572
YHR170W		0.05369437941422219		-0.34062030553442135
YHR172W		0.1523522759003495		-0.274597934020823
YHR186C		-0.019087103567228893		0.10040945210948286
YHR188C		-0.1088593254515314		0.028984867336803836
YHR190W		-0.2616191288132592		0.38735676808179714
YHR196W		0.09727037885078091		0.25773160026608255
YHR197W		0.1449367589723555		-0.12018916278240759
YIL003W		-0.03200056618507457		-0.057368055031057213
YIL004C		-0.25489884755579606		0.20346650930987983
YIL019W		0.005962910160788105		0.4760686851966619
YIL021W		-0.17436058983123476		-0.22502848267580403
YIL022W		-0.49611561084358163		0.26989386833313966
YIL026C		0.042918068188397614		0.22609033395213884
YIL031W		-0.2895306369328015		0.01994114101920752
YIL046W		-0.40828220277810184		0.3027628209757227
YIL048W		-0.5167032306264625		0.889421854397857
YIL051C		-0.6438183728066201		-0.09657393488836855
YIL061C		-0.43762846308179987		0.6252333217492201
YIL062C		-0.32998959912020087		0.28925214081982237
YIL063C		-0.6985424308221023		0.09443126486788692
YIL068C		-0.7157589487256862		0.08329187701667815
YIL075C		-0.7859885098661525		0.21086455925395006
YIL078W		-0.9610908410323129		0.1691602959782274
YIL083C		-0.7173075886227239		0.30086596482146777
YIL091C		-0.6242306679648207		-0.22173009748421846
YIL104C		-0.033665873911399385		0.04150079610993887
YIL106W		-0.2081727695829298		0.12907590294348992
YIL109C		-0.30108948602060537		-0.0431438939130087
YIL118W		-0.05462770903689459		-0.09996169190802905
YIL126W		-0.1257586191278733		0.293039467150151
YIL129C		-0.12236811151555911		0.1359977763747372
YIL142W		-0.02914020612675531		0.16147000065223419
YIL143C		0.014356534697315095		0.1565401229391356
YIL144W		0.17573695224447583		-0.14208285847227609
YIL150C		0.08050717129868061		0.37057036915766994
YIR006C		-0.276021298405843		0.17547582611847032
YIR008C		-0.03133307483936724		0.22986423022578598
YIR010W		-0.44183651624406967		0.010783881509899144
YIR011C		-0.49861200858611454		0.14521792276042222
YIR012W		-0.25089276618266354		0.17346757282878064
YIR015W		-0.28148429762393884		-0.38305710681676797
YIR022W		0.2576079720659962		0.052665814126412636
YJL002C		-0.19325319532276616		-0.05434069303161617
YJL005W		-0.4328574393481258		-0.04668858763503381
YJL008C		-0.44883585236268664		-0.243635892443288
YJL009W		0.2844675685953785		-0.3152166237079601
YJL010C		-0.34532132377735747		0.0897140418450389
YJL011C		-0.8305174969712488		0.08273641735417674
YJL014W		-0.44013225686884955		-0.49810158164216134
YJL015C		-0.24970073435073087		0.20997771877278595
YJL019W		-0.25206151860133796		0.24352950141605975
YJL025W		-0.11450544472399918		-0.4925672484627536
YJL031C		0.2704565816836394		-0.33023701951096285
YJL032W		-0.8306037007096988		0.13788639635959535
YJL033W		-0.5980720598854751		-0.060009950969779936
YJL034W		-0.6896353779832608		-0.19213554418373963
YJL035C		-1.4939309839300152		0.19607481153360418
YJL039C		-0.5266414830945365		-0.3663845863222397
YJL041W		0.3765431962173693		0.14857475333090733
YJL050W		-0.942414433930536		0.09265992514266419
YJL054W		-1.0385772638858064		0.07534171115668396
YJL061W		-0.8451712737244307		0.12044707349200205
YJL069C		-0.9464927791237118		-0.34590447745989283
YJL072C		-0.8375442842527263		0.04701897909125327
YJL074C		-1.1194733682397349		-0.12244303547237646
YJL076W		-1.0787454016239815		0.056172294524662165
YJL081C		-0.8075937877495928		0.0988647627916326
YJL085W		-0.6868574437145609		-0.697186851467804
YJL086C		-0.8175807972985419		0.2649906374151051
YJL087C		-0.626204994708043		-0.22331755521860783
YJL091C		-1.8872236687786672		0.10939310651815609
YJL097W		-0.8848700696659517		0.26010571233358265
YJL104W		-0.8573267922859117		-0.12514789559460543
YJL109C		-0.8004520238124507		0.1224240762436137
YJL111W		-1.0491045278209294		-0.025073090557344836
YJL125C		-0.9079568085069448		0.01012957641509815
YJL143W		-0.06142437701087668		-0.031671606888620744
YJL156C		-0.006464850259648884		-0.04243568728929216
YJL167W		0.2869433639096976		-0.333334727321291
YJL173C		0.11751107459251629		-0.015571259470048036
YJL174W		0.19741204470089063		0.19471759888507512
YJL194W		-1.1803809188374987		0.09404392997265482
YJL195C		-0.5021296123033496		-0.09667210136921095
YJL202C		0.004111854233821954		0.7783027856095769
YJL203W		-0.7735567804493172		0.03937327334484316
YJR002W		0.2131820046057341		-0.46184575883202533
YJR006W		-0.028305018404814003		-0.06269490091856374
YJR012C		-0.4639658712086419		0.03290272941939511
YJR013W		0.9350635509846031		1.376347163308417
YJR016C		-0.17444107128052508		0.05238801068526887
YJR017C		-0.012995684775236823		-0.08146549336684572
YJR022W		-0.38041874040209517		-0.042686388921261
YJR023C		-0.18199289329469298		0.176869200064346
YJR041C		-0.09631505212190386		0.024166870099234704
YJR042W		-0.07490620218441492		0.01569781341358562
YJR045C		-0.05756438588853742		0.1625498412088841
YJR046W		0.38016251438676235		-0.1145547581645786
YJR057W		0.40614761101391256		0.09077815950671736
YJR064W		0.22222398681004293		-0.25973857969620595
YJR065C		0.0809253535105785		0.10081099518764616
YJR067C		-0.06970093209573822		0.0006039197622708867
YJR068W		0.021453112787161218		-0.16236152924229527
YJR072C		0.4345922785462549		-0.47150307013546344
YJR076C		-0.03536129221318297		0.07527650671513217
YJR093C		0.09270732362862913		-0.011252535346281099
YJR112W		0.0401630467987938		0.018791871648754822
YJR123W		0.4928064674577362		0.42393741896654374
YJR141W		0.21903915788156741		0.04861973047938882
YKL004W		0.5102512119073973		-0.1944070489471021
YKL006C-A		0.2301752729981619		-0.17832061539432878
YKL012W		0.04701534463583157		-0.277420247374608
YKL013C		0.16469413982189612		-0.035801133830004994
YKL014C		0.10796706207875863		-0.2729373233245108
YKL018W		0.1062550929562701		-0.26980040560327717
YKL019W		0.18854633811644791		-0.21894162386008675
YKL021C		0.2568192731322906		-0.494462336340713
YKL022C		0.2699812224287837		-0.4460789431331362
YKL024C		0.16652058843517195		-0.34560884287160065
YKL028W		-0.2448802603885772		-0.02358790519917288
YKL033W		0.1514430213401687		0.05644739915499934
YKL035W		0.10858407609451803		-0.2658610491910649
YKL036C		0.11832969011857601		-0.05520559289185213
YKL042W		0.32215863922501525		-0.07799741520848262
YKL045W		0.27913107985606656		-0.4655113040679071
YKL049C		0.04481359398066891		-0.18428796647306345
YKL052C		0.07868929653110825		-0.03272108012337075
YKL058W		-0.029320327516068993		-0.42189852618678786
YKL059C		0.08057384501753877		-0.20556736943156337
YKL060C		0.1388363859200953		-0.502090524551293
YKL078W		-0.01778920824560855		0.16265917640948882
YKL082C		-0.06192917476113981		-0.23446386496655225
YKL083W		-0.15209622066285788		0.02714729876121521
YKL088W		0.05041979710910717		0.6254660065012846
YKL089W		-0.058099601889919916		0.03118708263214952
YKL095W		-0.008206357034633524		-0.0740951481417243
YKL099C		0.2941390433402354		0.33656016223332696
YKL104C		0.6151368809870649		-0.07982228717303351
YKL108W		0.2800045680872824		-0.08129560508632433
YKL111C		0.5879710385826914		0.3197847446438809
YKL112W		0.2574109948859742		0.11531916395621022
YKL122C		0.24102786522931272		0.030868678444601796
YKL125W		0.8239793759978778		0.051588811336138796
YKL141W		0.46986282515555494		0.1669020789417217
YKL144C		0.39855558295452514		0.2591412485955408
YKL145W		0.4722850719369253		0.3925175436677552
