orf	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | carboplatin [15 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | oxaliplatin [4 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | psoralen [0.5 uM], time [5 generations], radiation [unknown] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | angelicin irradiated (angelicin [62.5 uM], time [5 generations], radiation [unknown]) | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mitomycin C [1 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | methyl methanesulfonate [0.002%], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 2-dimethylaminoethyl chloride [240 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 4-nitroquinoline N-oxide [0.0313 uM], time [5 generations] | Lee W~Giaever G, 2005
YBL038W	0.242356	-0.71532	0.4525525	0.1604915	-0.206072	-0.41331549999999995	0.5008316666666667	-0.008315400000000028	-0.6843	0.2586835	0.0	-0.02966550000000001	-0.1412625	0.0	-0.221939	0.21902249999999998
YBL039C	-0.0017689999999999997	-1.1774825	0.3626205	-0.3968205	0.0052855	-0.484755	0.5790826666666667	-0.7271134	0.6874125	-0.2392555	-0.653857	-0.0484805	-0.1180995	0.2700625	0.7215590000000001	0.18436850000000002
YBL042C	-0.2433145	-0.068579	0.1717325	0.2808305	0.30074999999999996	-0.40651899999999996	-0.4186593333333333	-0.7750102	-0.754061	0.35123800000000005	0.4699455	0.7381559999999999	0.007698499999999997	0.25375050000000005	-0.5151675	0.18093
YBL043W	-0.141125	0.4230425	-0.1165125	-0.1362915	0.022222	-0.0898635	-0.148281	0.05528759999999999	-0.4304	0.0893345	0.078542	-0.4200615	-0.11841850000000001	0.16217299999999998	-0.011720500000000002	-0.28078400000000003
YBL044W	0.105501	0.33886249999999996	0.30624450000000003	0.33355650000000003	0.307576	0.338319	-0.19138599999999997	-0.026434400000000004	0.14843050000000002	0.3302635	0.063667	0.11973500000000001	0.183034	0.12360850000000001	0.059623999999999996	0.0904465
YBL045C	-0.4652825	-0.6074135	-0.4359775	0.0035074999999999967	-0.7161725	-0.2253255	0.192469	-0.46453639999999996	0.6213084999999999	-0.15562600000000001	-0.0745875	0.1826635	-0.16813599999999998	-0.607118	-0.241167	0.161868
YBL046W	-1.34037	-4.05146	-0.5166139999999999	-1.92451	-0.1787585	-0.143447	-0.8746623333333333	-1.0599318	-1.33988	-0.2263885	-0.4024855	-0.458203	-0.5571265	-0.749536	-0.5010870000000001	-0.866447
YBL047C	-0.529726	-0.99544	-0.129495	-0.889487	-0.2166735	-0.280783	-0.7344229999999999	-0.37749740000000004	-1.4417200000000001	-0.1144585	-0.66248	-0.390212	-0.129695	-0.5552275	-0.0721315	-0.5482835
YBL048W	-0.1758045	0.405307	-0.1739035	-0.1349855	0.2918605	0.07379150000000001	-0.110245	-0.1706316	-0.5125335	0.3386515	0.1029205	-0.333004	-0.14058199999999998	0.10792950000000001	0.03697349999999999	-0.340051
YBL049W	-0.12074	0.502218	-0.06248	0.1198435	0.2208135	0.1992455	-0.17820866666666665	0.08525360000000001	-0.20598850000000002	0.2636425	0.2169025	-0.2851495	-0.2394065	0.039261	0.324917	-0.0045745000000000004
YBL051C	-0.2600395	-1.099883	0.0435235	-0.1739835	0.0728825	0.031713500000000006	0.2863813333333333	-0.1968076	0.109721	0.1091955	0.447054	0.0050565000000000054	-0.0353825	0.0937145	-0.2698885	0.0510655
YBL052C	0.206749	0.011435499999999994	0.2872075	0.37808200000000003	0.5278145000000001	0.230317	-0.43657666666666667	-0.8052524	-0.0646975	0.323816	-0.406145	0.265262	0.3289345	0.2316665	0.0904285	-0.18077349999999998
YBL053W	-0.0331865	0.029271499999999992	-0.0477525	0.1539585	0.15176299999999998	0.10964499999999999	-0.0030743333333333317	-0.2143388	-0.32898	0.115803	0.0501585	-0.2005245	-0.02768149999999999	0.009437500000000001	-0.011746	-0.0645825
YBL054W	-0.3811285	-0.12594450000000001	-0.278941	-0.3899075	-0.17843399999999998	-0.2381305	-0.33415866666666666	-0.050890000000000005	-0.424641	0.033647500000000004	0.1964725	-0.49239299999999997	-0.3211585	0.1802955	-0.109843	-0.740421
YBL055C	-0.397024	0.3285765	-0.403177	-0.2537555	-0.205481	-0.166625	0.200086	-0.15867599999999998	-0.6633985	-0.041236499999999995	0.103243	-0.48815700000000006	-0.42208100000000004	-0.12016399999999999	-0.19322099999999998	-0.2598555
YBL056W	-0.304	0.3988435	-0.152247	-0.1280015	0.0894955	0.0814985	-0.21992233333333333	-0.007612799999999998	-0.3386775	0.0905865	0.32797350000000003	-0.337093	-0.269549	0.158964	0.0188345	-0.1794995
YBL057C	-0.3158635	0.632562	-0.091754	-0.2165365	0.0735565	-0.0696135	-0.120904	-0.2897094	-0.45071700000000003	0.026524	0.272666	-0.240607	-0.34619999999999995	0.147163	-0.023205000000000003	-0.18181550000000002
YBL058W	-0.523524	0.0	0.1267875	-0.5786279999999999	-0.35053900000000004	-0.5508595000000001	0.27388766666666664	0.0	0.540391	0.040438	0.0	0.507843	0.1869255	0.0	-0.719314	-0.192381
YBL059W	-0.17864249999999998	0.363468	-0.40972549999999996	-0.2622015	-0.24958750000000002	-0.5312	-0.21453533333333333	-0.022574599999999997	-0.753045	-0.07644	0.3014675	-0.3547495	-0.2891075	0.314898	-0.172142	-0.615445
YBL060W	0.3930445	-0.40998	0.4274835	0.334267	0.1353035	0.10625399999999999	-0.34553666666666666	-0.6016664	0.21159	0.115492	-0.078624	0.372469	0.4410005	0.08863	-0.0411975	-0.026020500000000002
YBL061C	-0.0157175	0.17993199999999998	0.1121045	0.083258	0.13335750000000002	0.162082	-0.26496000000000003	-0.08873020000000002	-0.19344599999999998	0.1857065	-0.21002600000000002	-0.11493500000000001	-0.09343950000000001	-0.22536650000000003	0.3604335	-0.23944
YBL062W	0.469959	0.1056185	0.582638	0.478287	-0.025739000000000005	-0.1450435	-0.8382169999999999	-0.5464656000000001	-0.068249	-0.16795300000000002	-0.2783645	0.48870399999999997	0.5723505	-0.2239585	-0.1802945	-0.4817725
YBL063W	-0.1296525	0.35570199999999996	-0.074022	-0.055475	0.2540375	0.08261299999999999	-0.157452	-0.120193	-0.4085785	0.15175349999999999	0.113182	-0.205874	-0.0445465	0.15464	0.06961599999999998	-0.36930050000000003
YBL064C	-0.025148	0.416937	-0.044938000000000006	0.12680750000000002	-0.170567	-0.0639855	-0.147795	0.19341960000000002	-0.0994855	-0.100189	0.3515505	-0.22252100000000002	-0.108121	0.015154500000000001	-0.012934999999999995	-0.07580049999999999
YBL065W	0.5908875	-0.218417	1.00376	0.6883645	0.4924735	0.43395649999999997	-0.09135166666666666	-0.436817	0.49515449999999994	0.3343155	0.12099750000000001	0.8878955	0.644147	0.280592	0.49320299999999995	0.3640085
YBL066C	-0.2612345	0.3005485	-0.1157895	-0.0963945	0.0906875	0.14452399999999999	-0.08978033333333334	-0.11996739999999999	-0.468138	-0.0698925	0.20779999999999998	-0.3550685	-0.3429275	0.0420585	0.07252600000000001	0.1138595
YBL067C	-0.276714	0.5999995	-0.3183585	-0.076137	0.1055305	-0.0439675	-0.08381366666666668	-0.20420539999999998	-0.317647	0.087518	0.41105400000000003	-0.3530985	-0.294923	0.20605450000000003	0.1036165	-0.0184255
YBL068W	-0.379471	0.3412	-0.1952215	-0.285378	0.07039	0.1289765	0.097727	-0.2173788	-0.38493900000000003	0.055523	0.06634849999999999	-0.439995	-0.339723	-0.0222365	-0.0641265	-0.1305745
YBL069W	-0.247134	0.5456095000000001	-0.1556075	-0.150006	-0.0933265	0.030285500000000007	-0.15193566666666666	-0.05485140000000001	-0.43867849999999997	0.225962	0.16154249999999998	-0.330284	-0.2162245	0.1008865	0.07514850000000001	-0.21033649999999998
YBL070C	-0.04295499999999999	0.302403	-0.25131349999999997	-0.04765	0.12874950000000002	-0.12207050000000001	-0.336927	-0.2602548	-0.4741025	0.1243545	0.188918	-0.082599	-0.2234915	-0.03218149999999999	-0.1704395	-0.2682945
YBL071C	0.37723799999999996	-0.11844299999999999	-0.0059064999999999986	0.29419649999999997	0.3246025	0.491633	0.43981266666666663	-0.4380922	0.493883	0.4374255	0.302079	0.11760700000000002	0.384387	0.602044	-0.1754125	0.0183465
YBL072C	0.6335504999999999	1.06761	0.5331695	0.744868	0.40116050000000003	0.37085999999999997	0.5794483333333332	-0.133351	1.0894325	0.40832250000000003	0.494352	0.12498599999999999	0.122019	-0.3824175	0.5061815	0.43078099999999997
YBL075C	-0.4452855	0.259601	-0.5317975	-0.5323450000000001	0.0679505	-0.155778	-0.08589200000000001	-0.05965159999999999	-0.5807515	0.045459	0.19196249999999998	-0.2409865	-0.330774	0.125527	-0.27577250000000003	-0.310576
YBL078C	0.086825	0.286991	-0.06501650000000002	0.131679	0.307698	0.0914905	0.193091	0.104136	-0.080374	0.19781300000000002	0.20326349999999999	0.044355000000000006	0.004250000000000004	0.0527185	0.0605275	-0.245947
YBL079W	0.2521355	-0.2567925	0.3271025	0.6976735000000001	-0.23208099999999998	0.0226765	0.22880566666666666	-0.8510386000000001	0.7496455	0.0179555	-0.026296999999999987	0.386306	0.150505	-0.8198840000000001	0.383514	-0.6668514999999999
YBL080C	0.2885135	-0.501993	0.3394395	0.424549	0.0805005	0.1679175	0.4069446666666667	0.2925474	-0.5498700000000001	0.11776800000000001	0.34506549999999997	0.13400600000000001	0.1287815	0.3975545	0.1345255	0.142448
YBL081W	0.2136805	-0.28106949999999997	0.814093	0.2958715	0.37709950000000003	0.3261535	-0.06980700000000001	-0.614391	0.280406	0.3102455	-0.4855165	0.36803450000000004	0.1953475	-0.5147065	0.5034575	-0.399764
YBL082C	-0.012694999999999998	-0.171307	-0.11948600000000001	0.034204000000000005	-0.0028259999999999987	0.049916499999999996	0.46261233333333335	-0.0952838	-0.2839985	-0.0128995	0.1242655	-0.12120449999999999	-0.137993	0.2051475	0.076478	-0.5373425000000001
YBL083C	-0.942043	-0.852324	-0.5509999999999999	-1.36549	-0.2371545	0.035755	-0.10036633333333334	-1.0386848	-0.5012665	-0.201566	0.04783349999999999	-0.381741	-0.3054915	-0.1423725	0.14465050000000002	-0.07982
YBL085W	-0.004959499999999999	0.412145	-0.056428000000000006	0.10790849999999999	0.295957	0.2005365	0.17870533333333335	0.08169119999999999	0.016798499999999994	0.29149800000000003	0.26274250000000005	-0.23459600000000003	-0.1478285	0.066823	0.31191	-0.150902
YBL086C	-0.0987355	0.595305	-0.0374635	0.04123750000000001	0.324373	0.327885	0.22017733333333334	0.1063008	-0.253187	0.21305949999999999	0.22560349999999998	-0.47323149999999997	-0.3935615	-0.134244	0.3404235	-0.31422649999999996
YBL087C	1.051785	-0.510872	0.8427115000000001	1.255795	0.186003	0.155089	0.2767943333333333	-0.6590672	1.2779099999999999	0.085344	0.5984309999999999	0.8592225	0.6571100000000001	-0.06481200000000001	-0.009023000000000003	-0.0815425
YBL088C	-0.228171	-0.0130095	-0.007585500000000002	-0.147039	0.322307	0.2010365	-0.12695433333333334	-0.2928094	-0.4113595	0.2521185	0.014599	-0.45874349999999997	-0.7484759999999999	-0.8779085	-0.636865	-0.608237
YBL089W	-0.048144	-0.7303569999999999	0.06424149999999999	-0.11691299999999999	0.2877965	0.082457	-0.187754	-0.1251834	-0.29366099999999995	-0.085468	-1.019256	-0.242643	-0.247415	-0.5860855	0.0906885	-0.3550825
YBL090W	-0.024635000000000004	-0.5914269999999999	0.001975499999999998	0.039497	0.1027705	-0.028166499999999997	0.423093	0.3772958	-0.1873695	0.15275450000000002	0.0	-0.304614	-0.2383825	0.0	0.148378	-0.11492
YBL091C	-0.243908	0.1709295	-0.31439700000000004	-0.1471895	-0.380495	-0.16777599999999998	-0.11314333333333333	-0.47152059999999996	-0.44524050000000004	-0.47289650000000005	0.2732485	-0.29087050000000003	-0.2193235	0.15184999999999998	-0.5790219999999999	-0.018917
YBL091C-A	-0.44751450000000004	0.209155	-0.2957705	-0.7114955000000001	-0.0098805	0.109133	-0.6112316666666667	0.3426286	-0.781915	-0.5339455	0.1654425	-0.2050285	-0.15691549999999999	-0.0459875	-0.130218	-0.191193
YBL093C	0.0869875	0.0	0.169942	0.1834195	-0.1472425	-0.319367	-0.28230533333333335	0.0	1.15149	0.3975525	0.0	0.857837	0.3386785	0.0	0.388808	-0.7190755
YBL094C	-0.232262	0.362468	-0.233188	-0.2193275	0.2431485	0.20249299999999998	0.012503999999999996	0.19880060000000002	-0.431708	0.24815399999999999	0.2817065	-0.5730135000000001	-0.264568	-0.0490005	0.2748105	-0.146129
YBL095W	-0.024607500000000004	-1.94223	-0.17355500000000001	-0.3524965	-0.19824550000000002	-0.295103	0.031961333333333335	-0.25146419999999997	-0.350064	-0.406152	-0.292587	0.127967	0.19939500000000002	0.2269415	-0.510965	-0.043813500000000005
YBL096C	0.0549795	-0.6776515000000001	0.2091625	0.0154665	-0.06759300000000001	-0.197341	0.032786	-0.34476499999999993	-0.268565	-0.0428055	0.097996	0.0447215	0.0542365	0.09201899999999999	0.06515399999999999	0.0553895
YBL098W	-0.21792499999999998	-0.5873674999999999	-0.5352235	-0.37806649999999997	-0.298376	-0.27809649999999997	-0.3160863333333333	-0.6500163999999999	-0.220017	-0.5185535	0.204434	-0.541794	-0.1407655	-0.2409185	0.0783485	0.46270849999999997
YBL099W	-0.541583	0.0	0.33193900000000004	0.15938950000000002	-0.405255	-0.02496749999999999	0.049508	0.0	-0.4206995	-0.11735899999999999	0.0	0.203062	0.083065	0.0	-0.504874	0.120384
YBL100C	0.36052100000000004	0.0	0.012562499999999976	0.49820400000000004	-1.2470949999999998	-1.367063	1.0300716666666667	0.0	0.723054	-0.6611345	0.0	-0.5908785	-0.20181749999999998	0.0	-0.4554265	-0.581055
YBL101C	0.1917315	-0.3537315	-0.032478999999999994	0.091367	0.35436900000000005	-0.18564799999999998	-0.249669	-0.7535194	-0.4007325	0.1331755	0.04118049999999998	0.250263	0.039112999999999995	-0.1000225	0.41170249999999997	0.010919499999999999
YBL102W	-0.43450849999999996	-0.9352229999999999	-0.4253685	-0.227881	-0.11114600000000001	-0.3344365	-0.21863033333333334	-0.7001106	-0.274816	-0.35258100000000003	0.3938815	-0.1461125	-0.0210915	0.04838	-0.107678	-0.087874
YBL103C	-0.05871749999999999	0.0	-0.153194	0.2212875	0.13225050000000002	0.01851449999999999	0.2670266666666667	0.0	-0.1002065	0.283821	0.0012645000000000017	-0.258121	-0.1694775	-0.1407035	0.5566720000000001	-0.6515409999999999
YBL104C	-0.056533	0.165298	0.282596	0.2402745	0.044045999999999995	0.03814000000000001	-0.32883633333333334	-0.6596444	-0.060521	0.2099745	0.3477875	0.22548049999999997	0.3011525	0.09131449999999999	0.250295	-0.061922
YBL106C	-0.008969000000000005	-1.3240175	0.24405949999999998	0.2817585	-0.06565599999999999	-0.739424	0.120604	-0.47552659999999997	-0.120733	-0.5191224999999999	0.3637445	0.2155655	-0.011964500000000003	-0.210865	-0.354965	-0.5564749999999999
YBL107C	-0.0012124999999999998	-0.49489399999999995	-0.29537749999999996	0.0475945	0.0030435000000000045	-0.7173665	0.07538400000000002	-0.7144844	-0.2341415	-0.5523715	-0.376861	0.333146	-0.308208	-0.727845	-0.24473799999999998	0.46653049999999996
YBR001C	-0.21337	0.4083215	-0.6325505	-0.06813350000000001	0.057319499999999995	-0.008296999999999999	-0.24922066666666665	-0.8889728000000001	-0.3955615	-0.342339	0.6338805000000001	-0.483206	-0.116967	-0.02561	-0.6171895000000001	-0.08324600000000001
YBR003W	0.1575125	-0.14160149999999996	0.255667	0.2876325	-0.35442450000000003	-0.11250550000000001	0.8558433333333334	-0.0721068	0.966628	-0.1722065	0.032105499999999995	0.483508	0.0935	0.379792	-0.294888	-0.123213
YBR005W	-0.2091475	-0.4216955	-0.45830000000000004	0.0633885	-0.5387335	0.20757799999999998	-0.04907933333333333	-0.2829562	-0.9066535	-0.5114155	0.22880499999999998	-0.2066955	-0.23126649999999999	0.502746	-0.41201699999999997	-0.1027875
YBR006W	0.14177249999999997	-0.476517	0.3504795	0.058284999999999976	0.401687	0.11295849999999999	0.118268	0.11807939999999999	-0.485726	0.38428399999999996	0.5197925	-0.20583449999999998	0.561088	0.1581205	0.2426725	0.5251615000000001
YBR007C	-0.006182999999999999	0.069189	0.2031595	-0.1366355	0.1258735	-0.02088899999999999	-0.43209800000000004	-0.6634918	-0.5429459999999999	-0.164017	-0.46139199999999997	-0.529121	-0.6096625	0.0867665	-0.017152	0.005576500000000002
YBR008C	-0.24029799999999998	-0.552648	0.0738535	0.213778	0.3361965	-0.066789	0.133086	-0.641627	-0.15853150000000002	0.07366349999999999	-0.030897499999999994	0.2005645	0.1247385	0.0036635	0.344051	0.18486249999999999
YBR009C	0.06206799999999999	-0.5627345	0.13638	0.022328	0.1516205	-0.128133	0.27324866666666664	-0.9305351999999999	-0.27087649999999996	-0.211107	-0.0639395	0.4516105	0.36190900000000004	-0.0754245	-0.33226049999999996	-0.120295
YBR010W	0.22985499999999998	-0.47123100000000007	0.177592	0.135296	0.318239	0.18697149999999998	-0.11586799999999998	-0.3951664	-0.039203	0.048530500000000004	0.5038940000000001	0.255784	-0.001986	0.16454500000000002	-0.1479965	0.11678
YBR012C	0.11368249999999999	-1.295915	0.0450395	-0.2598545	0.343206	0.16241	-0.06319033333333333	-0.6058524000000001	-0.4478775	-0.2009665	-0.2406575	-0.102942	-0.03626650000000001	0.19318400000000002	-0.1497915	0.048968000000000005
YBR013C	-0.1852935	-0.268543	-0.1663185	-0.186991	-0.4122485	-0.605141	0.06564699999999997	-0.4725096000000001	-0.6410785	-0.535559	-0.020334	-0.309121	-0.331167	-0.2729115	-0.362638	0.0901615
YBR014C	0.1348295	-0.483975	0.012656500000000001	0.1897885	0.10727	0.332126	0.009656333333333331	-0.5770662	-0.0269905	0.045565499999999995	0.144824	-0.003017500000000001	-0.039861	0.034723500000000004	0.322655	-0.038821999999999995
YBR015C	-0.02931199999999999	-0.2532565	0.0029880000000000045	-1.20077	-0.370024	-0.531111	-0.20520800000000003	-0.10073400000000002	-0.1064695	0.18361249999999998	0.711558	0.4154915	-0.1772715	0.2825655	-0.9001325	-0.306273
YBR016W	-0.16756249999999998	-0.6730769999999999	-0.308257	-0.23848350000000001	-0.147243	0.1143775	0.1399876666666667	-0.071601	-0.73877	-0.5124535	0.017734999999999994	-0.313136	-0.274536	0.1430985	-0.0951135	-0.0390085
YBR017C	0.654604	0.0	1.0543605	0.8527765	-0.0919885	-0.025062	0.23551200000000003	0.0	2.167235	0.6892229999999999	0.0	0.9707965000000001	0.384781	0.0	0.121954	0.105015
YBR018C	-0.3122205	-0.2180825	-0.1770685	-0.12233150000000001	-0.0838015	0.042689000000000005	-0.20444133333333334	-0.7983153999999999	-0.514705	-0.104379	-0.049072000000000005	-0.14066299999999998	-0.158581	0.0775525	0.21880700000000003	-0.034799500000000004
YBR019C	-0.004136999999999995	-0.44705	-0.074414	0.012195499999999998	0.0013480000000000002	0.016707	-0.09728166666666667	-0.4248252	-0.2529975	-0.0034175000000000004	0.1532105	-0.290811	-0.1306375	0.10677149999999999	0.0173705	0.35633099999999995
YBR020W	-0.520816	-1.22322125	0.09220300000000001	-0.21147525	-0.2088445	-0.15697499999999998	-0.8352853333333332	-0.5259518	-1.16464825	-0.36536650000000004	-0.7666345	-0.33556375	-0.10865325	-0.3224955	-0.1842595	-0.47939075000000003
YBR021W	-0.188802	0.0	0.2754185	-0.10764950000000001	0.1467965	0.124158	-0.3532653333333333	0.0	-0.6327795	-0.09170149999999999	-0.283965	0.0870815	0.15894599999999998	-0.1475735	-0.2912445	-0.0027800000000000047
YBR022W	0.037413	-0.560026	0.13624999999999998	0.15780149999999998	0.1454935	0.28688800000000003	-0.31621400000000005	-0.3392566	-0.2596485	-0.020043500000000006	0.0429	-0.291219	-0.0926485	0.1453955	0.3033515	0.0536885
YBR023C	-0.418814	-0.9668570000000001	-0.05511100000000001	-0.43271499999999996	-0.3202295	-0.198488	-0.7613003333333334	-0.46979880000000007	-0.9968135	-0.5545045	-0.5000845	-0.547681	-0.1937185	-0.675461	-0.4475	-0.7547919999999999
YBR024W	-0.312386	-0.44826600000000005	-0.255549	-0.36897749999999996	0.0780115	-0.1375985	-0.019894666666666668	-0.2688646	-0.7273365	-0.188273	0.092719	-0.293604	-0.115961	-0.030273000000000008	-0.068907	-0.016092500000000003
YBR025C	0.3284525	-0.17997400000000002	0.10912949999999999	0.1141645	0.11438000000000001	0.1769255	0.17043600000000003	-0.107813	0.34177599999999997	0.192825	-0.040816000000000005	-0.070477	0.08873299999999999	0.11139750000000001	-0.043179999999999996	0.3030205
YBR026C	0.2083865	0.0	0.336214	0.2358265	0.20967049999999998	-0.3699335	0.3643533333333333	0.0	0.5137849999999999	0.492598	0.0	-0.2896535	0.005658499999999997	0.0	0.010400499999999993	0.417922
YBR027C	-0.6155185000000001	-1.815563	-0.229416	-0.6575085	-0.0515315	0.30907399999999996	-0.7761653333333335	-1.044553	-0.761934	-0.1927085	-0.49613399999999996	-0.3512075	-0.234421	-0.2661985	0.12400149999999999	-0.34498300000000004
YBR028C	-0.0797755	-1.125675	0.035774	-0.126297	0.2396975	0.1893375	-0.271534	-0.695555	-0.19442399999999999	0.2854875	-0.188796	-0.258731	-0.129519	0.07569100000000001	0.028568499999999997	-0.049131499999999995
YBR030W	-0.257798	-1.1936805	-0.318815	-0.3313205	-0.09787399999999999	0.1002	-0.3527266666666667	-0.1219948	-0.3954195	0.0007960000000000016	0.0906545	-0.4509415	-0.35635649999999996	0.08006150000000001	0.131537	-0.5464385
YBR031W	0.7603009999999999	0.21528350000000002	0.580535	0.936407	0.010437000000000002	0.13298900000000002	0.726658	-0.5044018	1.2597200000000002	0.067639	0.5002875	0.16375699999999999	0.377251	0.510446	0.053386	0.5597475
YBR032W	-0.286406	-1.19684	-0.2399505	-0.1085285	-0.17915799999999998	0.0921135	-0.19882999999999998	-0.2534436	-0.218182	-0.06081500000000001	0.0517785	-0.3951025	-0.45175050000000005	0.027967000000000006	0.206192	3.500000000000031e-05
YBR033W	-0.259467	-0.053761	-0.1941755	-0.166662	0.002318500000000001	0.10470750000000001	-0.11860533333333334	-0.7426820000000001	-0.345126	0.025734000000000003	-0.012009000000000006	-0.424886	-0.37647949999999997	-0.0160455	0.3040545	-0.0948865
YBR034C	-0.1766145	-0.76841	-0.04142250000000001	-0.0177345	0.2277035	0.477986	-0.09924900000000002	-1.0557083999999999	-0.0680245	0.1956925	-0.127716	-0.11080799999999999	-0.050565	0.151017	0.2795025	-0.0164675
YBR035C	0.0207415	-1.096665	-0.3001155	-0.4560375	-0.1791565	-0.762	0.8646673333333333	-1.0180696	-0.48361299999999996	-0.376614	-0.8751175	-0.870063	-0.3163135	0.5068135	-1.11308	-0.1468245
YBR036C	-0.2070265	-0.8411200000000001	-0.35555050000000005	0.176145	-0.1316025	-0.0489255	-0.7750526666666667	-0.9454278	0.270997	-0.205974	0.006860999999999999	0.07513299999999998	0.142435	0.357077	0.1688405	0.2969805
YBR037C	0.8077399999999999	-0.07540949999999999	1.13019	0.8452040000000001	0.713786	0.2602045	-0.26731	-0.31961379999999995	0.6650575000000001	0.6158965000000001	-0.3316375	0.9210105000000001	0.627173	0.10729000000000001	0.529795	0.3073625
YBR038W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
