,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
75,75,AHC1,296.6923076923077,88.34910357532836,13.0,0.3574380963026085,0.1190298374246294,13.0,310.53846153846155,70.06498814745183,13.0,0.5210566993772856,0.0528011467307457,13.0,0.952862091744566,0.8932934113168922,13.0,-0.6706725645855858,1.0369079929176872,13.0,0.9782485692277596,0.7532259449737261,13.0,-0.2554029298721552,0.8716147119199323,13.0
76,76,AHC2,271.875,69.20585235368465,16.0,0.4451427928088914,0.0494752647968307,16.0,285.4375,60.94693730341718,16.0,0.5625624871222326,0.0300065686489595,16.0,0.6274434564602024,0.6518371873463138,16.0,0.5886528818713618,0.3882337198590861,16.0,0.6349012885898385,0.6124704822775024,16.0,0.6660039326191847,0.2552227260073883,16.0
77,77,AHP1,273.85714285714283,85.75982306853983,14.0,0.4412650677920506,0.0683156935640294,14.0,303.2142857142857,84.33010099641726,14.0,0.5625654266336748,0.0526779569493834,14.0,0.520434386828273,0.9202702015589748,14.0,0.4273713755760479,0.8700124318664875,14.0,0.5257536729555491,0.8695445718097903,14.0,0.854007518530756,1.20256571550962,14.0
78,78,AHT1,244.06666666666663,39.05758873887683,15.0,0.4237480084903798,0.0507589788464338,15.0,252.46666666666667,33.26058728685751,15.0,0.5499024132253164,0.0437308597841786,15.0,0.1777741920444818,0.5122380939498135,15.0,0.2262840713362216,0.6156107471279673,15.0,0.1249746813706514,0.4622956739008387,15.0,0.4653762833467024,0.469913383951171,15.0
79,79,AIF1,389.38461538461536,150.73405856095167,13.0,0.3972745294754145,0.068065005370459,13.0,482.1666666666667,144.9531794836672,12.0,0.5146465968295729,0.074525655662947,12.0,1.0117791060151244,1.421805864993111,13.0,-0.2796023086448052,0.6731081893949622,13.0,1.1296185853657,1.3368948080742378,12.0,-0.3455048902353215,1.1231597514627258,12.0
80,80,AIM1,228.5,47.147477296082506,14.0,0.3991490266804503,0.0513410583302825,14.0,241.3571428571429,48.72309062897755,14.0,0.5113091949883355,0.0498378043567225,14.0,-0.0465502799198089,0.942531879496588,14.0,-0.1407879957833122,0.6325664129644261,14.0,-0.0591204487646059,0.8681198847897591,14.0,-0.5011578228552757,0.8054649841023186,14.0
81,81,AIM10,125.0,24.43650664769531,15.0,0.4831243501806618,0.1456869505150699,15.0,117.86666666666666,45.93141885567263,15.0,0.5421513473526853,0.075570549343723,15.0,-1.7426385835072593,0.6080139338635935,15.0,1.4541335000770477,1.638004167431184,15.0,-1.9800840282451564,0.7268703055019299,15.0,0.6237458548634691,1.2635089316864565,15.0
82,82,AIM11,223.0,63.5221746059332,16.0,0.4277413634808706,0.1293135159454145,16.0,220.3125,63.026680858188925,16.0,0.5631707167758995,0.0576337757467045,16.0,-0.2051880586138716,0.7987480380528851,16.0,0.4879968658646134,1.2585082774144096,16.0,-0.4017514015388477,0.8372996479374354,16.0,0.6960191755250567,0.7058791020535341,16.0
83,83,AIM13,244.25,57.42879649328085,16.0,0.4435536033158411,0.043808886527176,16.0,255.9375,52.38125459869526,16.0,0.5638933303173926,0.0332505860591451,16.0,0.1790636830680054,0.5073081253486627,16.0,0.558641516577661,0.3801897546507433,16.0,0.1875119931033372,0.5023197988695602,16.0,0.7126100027008173,0.3417430282362889,16.0
84,84,AIM14,316.5625,82.89830617489521,16.0,0.3794933995100346,0.1127332383002893,16.0,371.8125,86.36142560966287,16.0,0.541600746047602,0.0403327855753302,16.0,0.1647904456567189,0.4568787805457189,16.0,-0.3464277512685655,0.9505635110558132,16.0,0.0773600831338962,0.4654433090345271,16.0,0.0583924694562827,0.503197077850934,16.0
85,85,AIM17,235.5625,49.47992016970116,16.0,0.4244350311836022,0.0588543228501225,16.0,248.125,47.5631159618459,16.0,0.5357585047727582,0.0428093202647506,16.0,0.0629399184264548,0.5736008947125208,16.0,0.2868268159985916,0.5796555045632925,16.0,0.0518799791730286,0.5893694288116026,16.0,0.1593152123639016,0.4216275598505805,16.0
86,86,AIM18,250.1875,49.307496049451416,16.0,0.4517456963954592,0.0565677850596151,16.0,270.75,50.21885436101996,16.0,0.5594003917240606,0.0359388715684372,16.0,0.2706365532430141,0.5603000166915529,16.0,0.7496129520829881,0.7492593997570026,16.0,0.1808000693917959,0.5444198452866817,16.0,0.7938367293255849,0.3778784360783967,16.0
87,87,AIM19,258.06666666666666,60.02198010094381,15.0,0.3990780192967237,0.060410299128097,15.0,287.93333333333334,65.77284140636365,15.0,0.5113778764077346,0.0599299566760288,15.0,0.2793506586888054,0.6406145218686681,15.0,-0.1105383296733349,0.6702310520357659,15.0,0.2775439006554682,0.6117340508200148,15.0,-0.309088436500318,0.7720401756061139,15.0
88,88,AIM2,276.375,67.20404253713711,16.0,0.4157433395350562,0.0364316606800486,16.0,295.0,68.52250238668559,16.0,0.5431949913452491,0.0285819319694263,16.0,0.7440112913061638,0.9380855138129304,16.0,0.0965166441133573,0.4493030180802632,16.0,0.7574302120817071,0.9468033185479796,16.0,0.2973272953917984,0.3362643673725311,16.0
89,89,AIM20,255.92857142857144,72.74873965148208,14.0,0.4011437943188815,0.1256125031462515,14.0,261.1428571428572,65.031184404522,14.0,0.5482515065845159,0.0296592323840383,14.0,0.2821474800328151,0.5765183474392617,14.0,0.0474420348719086,1.0703602014887084,14.0,0.208575431634769,0.5123208192401145,14.0,0.3571484039592515,0.3338080593569721,14.0
90,90,AIM21,233.06666666666663,60.97595154375753,15.0,0.4239349351484824,0.0472339327323823,15.0,259.06666666666666,56.73807825270013,15.0,0.5442263541990047,0.0380092400975857,15.0,-0.0745475607489576,0.5075018143369668,15.0,0.4925123261988993,0.4828269357306975,15.0,-0.0519645491015232,0.4800938595592401,15.0,0.4805516466203016,0.3473787064943053,15.0
91,91,AIM22,217.53333333333333,50.69497955794983,15.0,0.3388765448989238,0.101320914479601,15.0,238.46666666666667,51.98470471022727,15.0,0.4571462701127339,0.0546752506669051,15.0,-0.3705510878407695,0.4249949746675033,15.0,-0.9081621100192198,0.9456727123661828,15.0,-0.38541729859127,0.4462677597237471,15.0,-1.365627022556976,0.8915206738165417,15.0
92,92,AIM23,347.85714285714283,105.10716666106303,14.0,0.4326431163138342,0.0531532075402949,14.0,407.7857142857143,119.44820478505996,14.0,0.5402862043287721,0.0365894263263979,14.0,0.5070175990812418,0.5648229396015501,14.0,0.2705968725122035,0.5042724289513624,14.0,0.4649423947230988,0.5500571723395663,14.0,0.0157268173964512,0.3463245262091721,14.0
93,93,AIM24,321.2,99.66700111426606,10.0,0.4007641703466104,0.0552859141711669,10.0,401.4,104.77828443379327,10.0,0.5159621789568402,0.0434394810703551,10.0,-0.0113104531857482,0.9266945757058684,10.0,-0.027515845584803,0.75685706261411,10.0,-0.1576927732163932,0.74093556679959,10.0,-0.0704212624248187,0.5002734516962727,10.0
94,94,AIM25,320.6923076923077,79.23213217647728,13.0,0.403527148296836,0.0443717223986608,13.0,383.84615384615387,75.43302344226318,13.0,0.519420542008111,0.0462001093597489,13.0,-0.0791014496627946,0.5892214977496787,13.0,-0.2776281011309394,0.6939321046292107,13.0,-0.2905073735216902,0.5299168107753829,13.0,-0.5280660976546245,0.9678974898254912,13.0
95,95,AIM26,175.71428571428572,43.140964953775175,14.0,0.4089776646445347,0.0440795679714565,14.0,186.7142857142857,42.1707674387558,14.0,0.5202538899769336,0.0439179335439757,14.0,-0.9924821291143257,0.6494638435496958,14.0,-0.0529593603029926,0.63630660416589,14.0,-0.9089832059773678,0.6469981182548694,14.0,-0.1601642801056205,0.5436475318728148,14.0
96,96,AIM27,225.625,54.01712691360028,16.0,0.4034015981344099,0.04325693509265,16.0,238.5,46.16925383845833,16.0,0.5225500517380782,0.0571535852650016,16.0,-0.138369734544069,0.6565357762847276,16.0,-0.0488955531437773,0.4742858064146635,16.0,-0.0873320580883656,0.5928193423825306,16.0,-0.1550671394493754,0.7110498017513962,16.0
97,97,AIM29,150.75,38.3779450552875,16.0,0.4173468813193307,0.0657882164206784,16.0,153.1875,36.66100335051765,16.0,0.5197505048631238,0.0638061933487134,16.0,-1.369560418114696,0.4297460576432744,16.0,0.0903074135690302,0.8804154337673528,16.0,-1.3748842218316395,0.4744449154493249,16.0,-0.1422190370152985,0.9691384971469248,16.0
98,98,AIM3,271.90909090909093,45.6211673359079,11.0,0.4275599466164564,0.0437626741949622,11.0,302.45454545454544,37.00908979254591,11.0,0.534966219229457,0.0382373192401751,11.0,0.5559115882757751,0.4056478641480981,11.0,0.3572913009044057,0.4948296621426842,11.0,0.5051637203415634,0.3519500250826406,11.0,0.3373660765692721,0.5721832999174457,11.0
99,99,AIM31,221.4,51.78499506889728,15.0,0.483030646368233,0.0654311137993217,15.0,222.2,37.81571857612349,15.0,0.5843321945293786,0.0423916834797869,15.0,-0.2334026639539674,0.4617474068060796,15.0,1.1655728753701966,0.7024702910521415,15.0,-0.3490231193041971,0.4636662017379788,15.0,1.1202602774624313,0.3666985578127045,15.0
100,100,AIM32,230.7692307692308,62.18809350960177,13.0,0.4414599077026275,0.0610221729896667,13.0,237.84615384615384,56.38239405146219,13.0,0.549037471712979,0.0438589100630029,13.0,-0.124693704085953,0.7033835058863922,13.0,0.420190098051412,0.5688059587336345,13.0,-0.1560679349299026,0.6775518854576305,13.0,0.4409884128133695,0.5251341314807274,13.0
101,101,AIM33,248.4375,70.43386377777856,16.0,0.4117359951775172,0.0499899619225986,16.0,278.0625,75.39625874891495,16.0,0.5343946516836108,0.0351516156155062,16.0,0.1859180169912057,0.8743240035749694,16.0,0.1802406383664342,0.8011154142444595,16.0,0.2190908092852561,0.8776042271062736,16.0,0.2208944403262194,0.8075282562059828,16.0
102,102,AIM34,230.07142857142856,61.3394894585288,14.0,0.4047021720335047,0.0347314043572862,14.0,237.28571428571428,58.20577366474984,14.0,0.5495417917485954,0.0285605961892753,14.0,-0.1327326939855451,0.6330293808340777,14.0,-0.0238321414942759,0.3644324058954724,14.0,-0.1772567044474254,0.6496064787021428,14.0,0.4935872704281113,0.2547929600730432,14.0
103,103,AIM36,233.53333333333333,49.54488104835088,15.0,0.4489061392113802,0.0537180360601225,15.0,243.4,46.55994599898686,15.0,0.5561649494717859,0.0306609873901813,15.0,0.012547330345474,0.3643754669771722,15.0,0.6419646171703625,0.5055558117568307,15.0,-0.0345498748699004,0.3453002333528249,15.0,0.6625453528305972,0.4747132945964454,15.0
104,104,AIM37,388.7857142857143,133.36426610050935,14.0,0.4151587817851762,0.0711791537999297,14.0,477.6923076923077,132.26764823353733,13.0,0.5431869667568557,0.0408929273180413,13.0,0.9248163326954438,1.1439472982356258,14.0,-0.0635651052588236,0.6716619822536342,14.0,1.1650844216345295,1.1435733395060357,13.0,0.1085624657994775,0.5181251047710067,13.0
105,105,AIM38,197.75,50.67083316202067,16.0,0.4559522251544893,0.0822127313322172,16.0,196.5625,52.0473742533345,16.0,0.5417379206297647,0.0657239110150974,16.0,-0.5296982429943781,0.8092060820708851,16.0,0.7274194712083452,1.1365823602679146,16.0,-0.6758746308830649,0.7449218253798483,16.0,0.2638471077531755,0.9129546245275054,16.0
106,106,AIM39,272.8666666666667,68.84129436264118,15.0,0.4047261422898991,0.1257510051868247,15.0,279.46666666666664,54.86719897907605,15.0,0.5468405881339186,0.0401662659872087,15.0,0.6216267858703562,0.5589864177176949,15.0,0.1266377341876875,1.0818494295548653,15.0,0.5312773171667383,0.4532030079928546,15.0,0.3058533156403255,0.6378152082746541,15.0
107,107,AIM4,227.375,66.3856159118826,16.0,0.370736790635175,0.1084887709112845,16.0,249.5625,65.35846667928085,16.0,0.4965542073192179,0.0762764366728481,16.0,-0.1297851573248168,0.906041274639692,16.0,-0.3133110516163266,0.944586711535205,16.0,-0.1511198596628338,0.840746016396502,16.0,-0.5427110158315193,1.25688163129292,16.0
108,108,AIM41,265.625,61.02663352995968,16.0,0.4121308314482649,0.041809568889912,16.0,280.9375,49.11953956081699,16.0,0.5404206654221051,0.0425733357443749,16.0,0.5268035305852237,0.535433145845573,16.0,0.0573014258438797,0.699688487874709,16.0,0.5799186652437821,0.5529510083330597,16.0,0.2090461547174091,0.9270325039884978,16.0
109,109,AIM43,338.9375,99.66441608384277,16.0,0.3797769945815827,0.1323404693644479,16.0,398.6875,97.35414303801696,16.0,0.5334406020862499,0.0540891283302381,16.0,0.374518743800277,0.5168755268577325,16.0,-0.3677328833770041,1.2061656347085934,16.0,0.3183337268048003,0.3895436271787416,16.0,-0.0377810391220786,0.836908713090269,16.0
110,110,AIM44,285.85714285714283,125.28359039386612,14.0,0.3859879822809938,0.0597518125922347,14.0,336.53333333333336,148.0327505591085,15.0,0.4771360993421173,0.07679337323957,15.0,-0.4565430235760823,0.8915595188393348,14.0,-0.3793853054876203,0.6227748326569306,14.0,-0.457345252382292,1.0071611434217025,15.0,-1.0544501683543228,1.1145097825155206,15.0
111,111,AIM45,253.28571428571428,43.36504897411593,14.0,0.3765335689211833,0.0569156228980635,14.0,266.1428571428572,37.333954730569005,14.0,0.5054047395828528,0.0485657077724258,14.0,0.3234829483979746,0.4840335965446054,14.0,-0.3702890535013813,0.6804580301328603,14.0,0.3330060816078127,0.489888445224613,14.0,-0.6183998956705438,0.9886105335744426,14.0
112,112,AIM46,309.75,91.76761658965243,12.0,0.3877519569046438,0.0545959180573405,12.0,338.8333333333333,84.93509108118796,12.0,0.508140721781941,0.0931952326271018,12.0,1.1150657922435263,1.1783989288425714,12.0,-0.3731325105541943,0.647239247650662,12.0,1.0793752367603475,0.9854178234962482,12.0,-0.307348625405702,1.531658300819014,12.0
113,113,AIM5,266.4,67.37294921342159,15.0,0.3836170582132458,0.1161295198745805,15.0,281.3333333333333,61.155150077098014,15.0,0.5285881769194893,0.0567786278007026,15.0,0.5264472970554113,0.6358242643085031,15.0,-0.2439683058411854,0.9797213093189052,15.0,0.5720215376206496,0.6457075102461352,15.0,0.0178501197545378,0.7727396754799492,15.0
114,114,AIM6,227.4375,64.88653558327799,16.0,0.4048345665404903,0.0668167030275878,16.0,239.875,60.87350271943723,16.0,0.5254014410379249,0.0470187549478547,16.0,-0.1120126215719418,0.6866707862808893,16.0,-0.0322592537785165,0.8144314667331984,16.0,-0.1074945097483621,0.6715483865771298,16.0,-0.067407446343445,0.8353414053508441,16.0
115,115,AIM7,295.1428571428572,75.87627291326841,14.0,0.4016724243810818,0.1379352142041107,14.0,327.92857142857144,72.42764483443969,14.0,0.5513060769640683,0.0676155985444941,14.0,0.9018445551644572,0.7873174790415222,14.0,0.1080875825823186,1.3194202591966293,14.0,0.9131134484618072,0.7142885503353711,14.0,0.6514137955337578,1.105600771697294,14.0
116,116,AIM9,250.75,49.13450925775082,16.0,0.3734169496258883,0.0548931500094253,16.0,269.6875,51.687159914237895,16.0,0.5168399673987394,0.0390840935237053,16.0,0.2891163833969176,0.6741108498050715,16.0,-0.4717781557014253,0.486883743411114,16.0,0.3856232097549243,0.7569542517907711,16.0,-0.2936594035162242,0.488928447191915,16.0
117,117,AIP1,256.2,53.4965953522812,15.0,0.43267995455485,0.0511196704426577,15.0,272.46666666666664,55.667208437625966,15.0,0.540561687407001,0.0346040324302609,15.0,0.4498431396703736,0.6427615092981857,15.0,0.3712800007788566,0.5749706790089685,15.0,0.478518918836204,0.6118682986616565,15.0,0.2395984087841904,0.6813753340969578,15.0
118,118,AIR1,233.6,59.15331170538371,15.0,0.3435975871468997,0.0449612192571171,15.0,263.2,59.73776025262413,15.0,0.4733426052596957,0.0778596250649992,15.0,-0.1268271884012461,0.6697175445243845,15.0,-1.0020439068976077,0.9274594623223602,15.0,-0.0625540741034577,0.673790493867724,15.0,-0.982777206706036,1.163340502007652,15.0
119,119,AIR2,211.83333333333331,73.97522107661007,12.0,0.4048682614522519,0.0478223464555813,12.0,227.91666666666663,72.73295905800433,12.0,0.5283747737039616,0.0544919311264146,12.0,-0.3735483176542966,1.1805259954869751,12.0,0.0336031420003345,0.6282217030393928,12.0,-0.2983712781652761,1.109878357095248,12.0,0.0643008163830164,1.2042648115214314,12.0
120,120,AKL1,259.1875,60.46731210607375,16.0,0.4059461402315013,0.0494188368713747,16.0,276.4375,63.85292345173659,16.0,0.5412589309637734,0.0438807325253399,16.0,0.4148483612071514,0.7549472032104192,16.0,0.0128675505386475,0.4123485980771644,16.0,0.4788937830375139,0.8454108309895627,16.0,0.2024150002466644,0.4341006945923828,16.0
121,121,AKR1,373.8333333333333,122.6620140751394,12.0,0.4173471632474324,0.067298781782237,12.0,440.75,140.71061535196012,12.0,0.5300305961547868,0.0781897492625906,12.0,0.6414903323961086,0.5361058030767938,12.0,-0.1125259716414361,0.859211094739822,12.0,0.5596601879236385,0.641376656915049,12.0,-0.1189727608282097,0.9895302642896476,12.0
122,122,AKR2,260.4,60.91070748000128,15.0,0.3834380329250945,0.1140575429421441,15.0,270.46666666666664,45.91742070074846,15.0,0.5376356743647972,0.0346055593485879,15.0,0.4060468999605394,0.4230504106869147,15.0,-0.2220963398911042,0.8632111533177572,15.0,0.3885204129034037,0.4031289292454516,15.0,0.1410208311997285,0.2936878395192899,15.0
123,123,ALB1,241.4,56.76870365162229,15.0,0.3978782036488249,0.1207149785780197,15.0,250.86666666666667,52.668595504161225,15.0,0.5305283261307484,0.0404994486449469,15.0,0.1312141796885271,0.7353894795484164,15.0,-0.0231651125252033,1.0534284102278906,15.0,0.1238842378310307,0.7480236634149233,15.0,0.0358277462343891,0.4040990772254199,15.0
124,124,ALD2,241.4,50.876320621680186,15.0,0.4134701392888992,0.0689756253913463,15.0,253.4,44.4872373351536,15.0,0.5331828551543865,0.0627103936405683,15.0,0.115482605408302,0.3678656187897451,15.0,0.0942002797850479,0.7357778732975234,15.0,0.1331790817850385,0.3488481085619711,15.0,0.1234524657237272,0.8892791928103898,15.0
125,125,ALD3,265.51612903225805,64.62655334960593,31.0,0.4253225124158553,0.0492186375998488,31.0,277.48387096774195,59.75554142657228,31.0,0.5431401075072874,0.0426244877989177,31.0,0.52321945390156,0.7078735013757094,31.0,0.2905147450398513,0.4693271329754163,31.0,0.5115858399359031,0.7112712634838393,31.0,0.2138353861872187,0.6586003906918765,31.0
126,126,ALD4,263.2,59.57732070895051,15.0,0.3981199916638612,0.1157858554921483,15.0,274.6,49.09873434504919,15.0,0.5501394481279881,0.017651405728712,15.0,0.4908321372472229,0.5068910790787315,15.0,-0.0694608978196558,1.0448661392604344,15.0,0.4780997988920444,0.4345809417006867,15.0,0.4519581810814574,0.4690939956354062,15.0
127,127,ALD5,242.0625,69.46602886783342,16.0,0.4240378731803417,0.0481921000121729,16.0,268.0625,68.72599580944608,16.0,0.5534029837962414,0.0422582440403332,16.0,0.0767821659963841,0.8784098676640667,16.0,0.3124274159917978,0.5869178090739724,16.0,0.1020686985029764,0.9204946920738956,16.0,0.6335525590452632,0.4551732982857711,16.0
128,128,ALD6,320.85714285714283,86.73199848060439,14.0,0.4473501366063394,0.045574343727002,14.0,381.57142857142856,88.12117032439288,14.0,0.5581028452896096,0.0291177432123967,14.0,0.3053567528663073,0.5562843501793301,14.0,0.5340290883467927,0.5273795496880609,14.0,0.2109511882688011,0.5365796971203103,14.0,0.4306149186397893,0.2969527887627102,14.0
129,129,ALE1,281.8181818181818,68.32396092414164,11.0,0.4159776574496807,0.0532470806350597,11.0,385.9166666666667,124.55919245179147,12.0,0.5391086802714246,0.0151185431714989,12.0,-0.112475827934662,0.7108131660925477,11.0,-0.3009227793816195,0.9506227894242892,11.0,0.0677728080343584,0.6023798727228663,12.0,-0.05937308620776,0.5974798830168883,12.0
130,130,ALF1,158.625,49.01819390117646,16.0,0.3507988873331765,0.050395282314922,16.0,174.875,53.48504463866512,16.0,0.4842333160861183,0.06402115304301,16.0,-1.2079936522607786,0.7102646937954596,16.0,-0.8850320469819024,0.8932986873060961,16.0,-1.0402744128204164,0.7156984388540778,16.0,-0.7973493049555819,0.8772800483222781,16.0
