YER098W	0.503	0.401	-0.383	-0.233
YER101C	-0.183	0.444	-0.426	-0.299
YER103W	0.115	0.345	0.229	-0.072
YER106W	2.497	2.176	-0.059	-0.275
YER108C	0.480	0.315	-0.093	0.022
YER109C	1.092	1.120	-0.227	-0.099
YER110C	-1.194	-0.806	0.082	1.072
YER111C	-1.296	-2.165	1.760	4.331
YER113C	2.262	1.547	-2.135	-2.299
YER114C	0.841	-0.244	0.704	0.726
YER115C	-0.230	-0.257	0.397	0.675
YER116C	-5.870	-10.573	-2.025	7.009
YER117W	0.043	0.071	1.138	0.288
YER118C	0.256	1.229	0.771	-0.472
YER119C	3.253	2.891	-0.542	-0.189
YER119C-A	2.017	0.898	0.947	1.455
YER120W	-0.475	-0.566	0.701	0.351
YER121W	0.055	0.202	-0.289	-0.297
YER122C	-8.611	-7.845	11.261	8.329
YER123W	-1.816	-0.484	0.980	1.049
YER124C	-0.935	-0.848	0.548	0.513
YER128W	0.101	-0.234	-0.382	-0.777
YER129W	-0.075	1.496	0.340	0.430
YER130C	-0.095	-0.134	-0.522	0.536
YER131W	2.289	1.540	-3.430	-2.494
YER132C	-1.268	-2.097	-0.643	-0.957
YER134C	-0.811	-0.488	1.242	1.668
YER135C	-0.143	-0.437	0.776	0.585
YER137C	0.666	0.564	-0.626	-0.848
YER139C	-1.877	-1.717	-0.637	-0.803
YER140W	0.051	0.152	-0.312	0.033
YER141W	-8.397	-5.381	12.447	10.300
YER142C	1.960	1.641	-0.948	-1.256
YER144C	2.773	2.699	-1.406	-2.071
YER145C	0.257	0.280	-1.207	-0.703
YER149C	-0.949	-0.226	-0.465	0.921
YER150W	0.198	-0.128	-1.166	-0.914
YER151C	-1.365	-1.317	-0.499	-0.101
YER152C	0.536	0.502	-0.269	-0.236
YER153C	-8.978	-6.836	15.144	11.352
YER154W	-14.552	-13.328	16.651	12.984
YER156C	1.324	0.939	-1.541	-0.943
YER158C	0.777	1.298	1.460	0.494
YER161C	-1.000	-1.637	-0.615	-0.948
YER162C	-0.319	-4.533	-0.111	-2.532
YER163C	-0.390	-0.156	0.051	0.403
YER164W	3.907	3.425	-1.585	-1.607
YER166W	0.145	0.321	0.233	0.293
YER167W	-1.624	-1.978	-4.181	-4.140
YER169W	0.356	0.890	-0.327	-0.011
YER170W	-0.120	0.235	0.902	0.510
YER173W	-1.093	-4.047	-0.807	4.402
YER174C	-0.660	-0.188	0.365	-0.123
YER175C	0.616	2.292	1.614	-0.122
YER176W	3.786	3.241	-0.212	-0.421
YER177W	0.431	-2.667	-4.367	-2.724
YER179W	-0.228	-0.043	-0.880	-0.499
YER180C	1.801	1.615	-0.915	0.031
YER181C	-0.556	-0.496	0.109	-0.010
YER182W	0.597	0.399	0.689	0.604
YER183C	1.696	1.427	-1.563	-1.950
YER184C	0.106	1.000	1.773	0.971
YER185W	0.542	1.037	1.693	0.160
YER186C	0.115	0.200	0.737	0.871
YER187W	0.147	0.270	0.804	0.775
YFL001W	0.193	-1.096	-3.782	-2.525
YFL003C	-0.094	0.015	0.683	0.524
YFL004W	-0.108	-0.213	0.301	0.253
YFL006W	0.223	0.078	-0.508	-0.961
YFL007W	-0.412	-0.874	-0.290	0.555
YFL010C	0.126	0.285	-0.086	-0.149
YFL010W-A	0.359	0.147	0.023	-0.183
YFL011W	1.186	1.221	0.528	0.478
YFL012W	1.281	1.150	-1.458	-1.208
YFL013C	-1.257	-1.851	-1.024	-0.121
YFL013W-A	-0.878	-1.314	0.290	1.418
YFL014W	2.207	2.632	0.284	-0.042
YFL015C	2.972	2.301	1.009	0.857
YFL018C	-10.402	-7.152	14.593	8.464
YFL019C	-0.468	-0.310	0.716	0.269
YFL020C	-0.669	-0.484	0.614	0.365
YFL021W	2.622	2.823	-1.706	-1.115
YFL023W	1.961	2.082	-0.978	-0.989
YFL025C	2.789	2.039	-3.033	-2.144
YFL028C	1.762	2.285	1.163	-0.423
YFL030W	3.537	3.727	-0.338	-1.156
YFL031W	-2.444	-1.901	-0.718	-1.465
YFL032W	-1.251	-1.285	-2.835	-2.318
YFL033C	-0.017	-0.018	-1.036	-1.611
YFL034C-A	-0.137	-0.044	-0.024	-0.118
YFL034W	1.373	1.361	-1.602	0.183
YFL035C-B	2.447	1.761	-0.373	-0.241
YFL036W	-13.106	-9.908	14.884	9.863
YFL040W	0.525	-0.261	0.797	0.642
YFL041W	-0.398	-0.193	-0.317	-0.437
YFL042C	0.761	0.522	1.375	0.971
YFL043C	-0.390	-0.273	0.399	0.802
YFL044C	-0.632	-0.122	1.956	1.277
YFL046W	1.199	1.634	-0.998	-1.175
YFL047W	1.271	0.760	0.483	0.423
YFL048C	2.003	1.496	-0.788	-0.518
YFL049W	0.017	0.219	0.246	0.374
YFL050C	-0.113	-0.313	0.609	0.395
YFL051C	-0.605	-0.400	-0.434	-0.504
YFL052W	0.302	-0.097	1.218	1.076
YFL053W	-0.489	-0.430	-1.867	-1.943
YFL054C	0.113	0.007	-0.328	-0.455
YFL055W	2.975	2.989	-0.500	-0.825
YFL056C	-4.364	-3.044	1.813	0.624
YFL063W	0.510	0.932	1.290	1.927
YFR001W	-6.561	-7.462	-11.489	-9.143
YFR006W	1.191	1.567	0.932	-0.252
YFR007W	-0.693	-0.849	-0.444	-0.065
YFR008W	-0.956	-0.888	0.123	0.125
YFR009W	-0.030	-0.069	-0.727	-0.585
YFR010W	-1.236	-4.381	-1.323	-1.781
YFR011C	2.418	2.001	-0.992	-1.315
YFR012W	1.773	1.616	-1.820	-0.874
YFR013W	0.524	0.237	-0.368	0.466
YFR014C	-0.252	-0.572	0.453	-0.107
YFR015C	0.949	1.344	0.359	0.185
YFR016C	1.074	1.385	0.460	0.573
YFR017C	1.957	0.977	-1.446	-1.533
YFR018C	0.478	0.771	0.212	0.482
YFR019W	-6.200	-5.362	5.223	8.098
YFR020W	-0.462	-0.246	-0.099	0.319
YFR021W	3.383	3.170	-0.673	-1.168
YFR022W	-0.789	-0.892	0.545	0.657
YFR023W	0.758	0.318	-1.126	-1.506
YFR024C	-0.950	-0.320	-1.446	-1.426
YFR024C-A	0.876	0.510	-1.092	-1.194
YFR025C	-0.110	0.569	0.425	1.116
YFR026C	3.173	3.573	1.766	1.394
YFR030W	-0.034	-0.061	0.379	-0.128
YFR031C-A	0.036	-0.427	-1.543	-1.557
YFR033C	-1.129	-0.769	0.882	1.037
YFR034C	0.948	1.155	1.134	0.863
YFR036W	1.960	1.721	1.176	0.177
YFR039C	2.081	2.010	-1.032	-0.772
YFR040W	-14.905	-12.139	-9.631	-12.611
YFR041C	1.056	1.150	-1.198	-1.887
YFR045W	0.039	0.340	-0.026	-0.331
YFR047C	0.261	1.183	3.888	4.115
YFR048W	0.222	0.854	1.844	1.089
YFR049W	2.233	2.842	-0.619	0.022
YFR053C	2.214	1.751	-1.304	-1.769
YFR054C	-0.948	-1.267	-0.093	-0.255
YFR057W	-0.599	-0.457	0.093	0.194
YGL002W	-0.027	-0.041	-0.326	-0.753
YGL003C	1.762	1.360	-0.383	0.336
YGL004C	2.177	2.020	-2.073	-0.919
YGL005C	-2.533	-2.499	-0.178	0.825
YGL006W	0.216	-0.108	-0.447	-0.746
YGL007W	-2.314	-1.679	-6.206	-4.645
YGL009C	1.349	1.672	1.585	1.077
YGL010W	3.032	1.157	-1.358	-1.020
YGL012W	-1.922	-3.293	-0.426	0.053
YGL013C	-0.173	0.061	0.114	0.070
YGL015C	1.915	1.547	-0.215	-0.662
YGL016W	0.905	-0.766	-0.653	-0.277
YGL017W	0.206	-0.284	0.088	0.128
YGL019W	-0.696	-1.779	0.894	0.288
YGL020C	0.174	-2.816	-0.962	1.274
YGL021W	2.202	2.417	-1.156	-0.218
YGL023C	2.639	3.015	1.014	1.121
YGL025C	0.611	0.561	0.813	2.861
YGL026C	1.590	0.482	2.421	3.947
YGL027C	1.332	1.315	0.494	0.996
YGL028C	1.914	1.124	-3.326	-2.961
YGL031C	-5.258	-4.794	-7.291	-4.855
YGL032C	-0.639	-0.302	-1.640	-1.249
YGL033W	-0.459	-0.715	0.002	-0.443
YGL034C	-0.754	-0.211	0.306	0.530
YGL035C	2.213	2.636	0.667	0.374
YGL037C	-0.334	-0.230	0.046	0.311
YGL039W	0.437	0.515	0.722	-0.341
YGL041C	0.120	0.443	0.804	0.558
YGL042C	-1.862	-2.030	-0.125	-0.057
YGL043W	0.716	-0.740	-1.746	-0.530
YGL045W	-0.229	0.260	3.587	2.932
YGL046W	-3.330	-1.907	2.318	2.014
YGL049C	0.840	0.849	-0.537	-0.185
YGL050W	-0.059	-0.110	-0.743	-1.375
YGL051W	-0.807	-0.815	0.142	-0.344
YGL053W	0.791	0.474	-1.704	-1.557
YGL054C	-2.934	-3.146	-5.755	-4.829
YGL056C	-0.052	-0.211	0.342	0.796
YGL057C	-0.931	-0.014	1.718	0.446
YGL059W	-0.811	-1.040	-0.093	-0.772
YGL060W	-0.027	-0.841	-1.357	-1.248
YGL062W	0.840	0.959	-0.288	-0.396
YGL063W	1.505	2.021	1.423	0.374
YGL064C	-3.444	-2.252	11.390	7.300
YGL066W	1.544	0.879	0.775	0.958
YGL067W	0.989	1.058	0.374	0.450
YGL071W	0.373	0.005	-0.174	0.175
YGL072C	2.413	0.850	-4.855	-4.455
YGL076C	-7.828	-10.044	-12.087	-11.016
YGL077C	4.047	3.368	-1.692	-1.398
YGL078C	-5.879	-7.256	-7.245	-5.271
YGL079W	1.255	1.385	-0.981	-0.854
YGL080W	-2.540	-2.249	-3.006	-4.374
YGL081W	-0.338	-0.432	-0.075	0.460
YGL082W	-0.219	-0.027	-0.026	-0.026
YGL083W	2.906	2.770	-1.371	-1.647
YGL085W	1.255	1.294	0.128	0.074
YGL086W	-0.236	-0.268	0.067	-0.508
YGL087C	1.910	0.258	1.113	0.564
YGL088W	-3.200	-4.394	-9.702	-6.386
YGL089C	2.199	2.114	1.822	1.303
YGL090W	1.489	2.101	0.952	0.639
YGL095C	-3.025	-2.484	2.339	2.960
YGL096W	0.091	0.469	0.136	0.834
YGL101W	-0.929	-0.869	0.096	0.598
YGL104C	2.009	1.419	-4.327	-4.221
YGL105W	-5.902	-7.842	-5.658	-3.863
YGL107C	-4.605	-2.644	11.635	8.606
YGL108C	3.212	3.393	0.112	0.231
YGL109W	0.075	-0.052	0.769	0.263
YGL114W	0.126	0.258	0.395	-0.233
YGL115W	-3.785	-0.767	6.131	2.069
YGL117W	-1.070	-0.603	-0.122	-0.789
YGL118C	1.725	1.304	-1.465	-1.347
YGL121C	1.179	0.951	-2.744	-1.870
YGL124C	-1.708	-2.701	0.292	-1.850
YGL126W	0.208	0.047	0.169	0.367
YGL127C	3.636	0.021	-1.171	-1.801
YGL129C	-4.774	-3.011	10.973	8.860
YGL131C	-0.650	-0.587	-0.322	-0.382
YGL132W	1.332	1.475	-0.303	-0.145
YGL133W	2.925	2.313	-1.123	-0.935
YGL135W	-18.483	-18.300	14.990	5.829
YGL136C	-3.893	-4.174	1.778	6.761
YGL138C	0.036	0.013	0.878	0.854
YGL139W	0.212	0.425	0.234	0.710
YGL140C	1.706	1.095	-1.467	-0.887
YGL141W	-0.310	0.032	-0.314	-0.120
YGL143C	-3.867	-2.135	15.492	10.122
YGL144C	0.575	-0.183	-1.859	-1.903
YGL146C	0.137	0.543	-1.607	-1.760
YGL147C	0.800	-0.075	0.562	0.748
YGL148W	-0.854	-2.297	-2.164	-4.020
YGL149W	1.099	-0.357	-3.008	-2.202
YGL151W	0.469	-0.135	-0.642	-0.295
YGL152C	0.963	-0.320	-2.398	-1.630
YGL153W	-0.395	-0.914	-2.373	-2.091
YGL154C	-9.665	-6.599	15.141	13.419
YGL156W	-0.198	-0.367	-0.442	-0.179
YGL157W	0.403	0.523	-0.377	-0.040
YGL158W	1.546	1.558	0.915	0.646
YGL159W	4.039	3.923	0.451	-0.821
YGL160W	2.640	2.293	-1.005	-0.181
YGL162W	0.339	0.690	0.755	0.834
YGL163C	-0.962	-5.335	-1.204	4.116
YGL164C	1.367	1.615	0.762	0.375
YGL165C	0.023	0.224	0.620	0.204
YGL166W	0.132	0.598	-1.033	-1.371
YGL167C	2.795	1.347	-0.560	0.155
YGL170C	-0.850	-0.513	0.504	0.493
YGL175C	-0.260	-1.777	0.068	-0.339
YGL176C	1.069	1.103	0.673	0.458
YGL177W	-0.159	0.327	0.227	0.595
YGL179C	2.095	2.070	0.162	0.420
YGL180W	1.524	1.163	0.351	-0.329
YGL181W	-0.342	-0.140	0.296	-0.208
YGL194C	-1.387	-1.209	0.236	-0.568
YGL195W	1.930	1.257	0.257	0.033
YGL196W	1.963	1.661	-0.906	-1.100
YGL197W	-0.673	-1.340	-0.231	-0.087
YGL198W	-0.695	-0.551	0.977	0.886
YGL199C	-0.019	0.121	-0.190	0.432
YGL200C	1.301	0.424	-1.240	-0.889
YGL202W	-0.126	0.172	-0.050	-0.444
YGL203C	0.668	0.032	-0.848	-0.369
YGL205W	0.411	0.390	0.111	-0.245
YGL208W	-0.127	-0.075	0.259	0.015
YGL209W	0.725	1.059	0.359	-0.111
YGL211W	-5.707	-4.945	-4.157	-1.347
YGL212W	-1.187	-3.164	-0.281	-0.465
YGL213C	2.830	2.457	0.404	-0.380
YGL214W	-0.975	-2.027	-2.113	-3.138
YGL215W	3.923	3.972	1.643	1.883
YGL216W	-0.717	-0.578	0.014	-0.203
YGL217C	1.579	1.013	-0.048	-0.094
YGL218W	-13.127	-12.019	14.251	10.223
YGL219C	-1.614	-0.153	1.566	0.075
YGL220W	0.051	0.592	0.143	0.742
YGL221C	0.262	0.696	0.889	0.215
YGL222C	-1.057	-0.892	-0.045	-0.317
YGL223C	-5.000	-5.215	1.448	3.149
YGL224C	-0.039	-0.304	-0.243	-0.897
YGL226C-A	0.549	0.004	-0.717	-0.931
YGL226W	1.651	2.122	4.223	3.552
YGL227W	0.922	0.298	0.088	0.718
YGL228W	-0.164	-0.190	0.705	0.076
YGL229C	1.161	0.978	-0.332	-0.316
YGL230C	3.030	3.403	1.597	0.272
YGL231C	-0.795	-1.098	-0.806	-0.790
YGL232W	-1.751	-1.315	-0.183	0.163
YGL234W	-11.727	-10.726	-1.933	3.622
YGL235W	-0.830	-0.367	0.279	1.267
YGL236C	1.391	1.804	2.837	4.945
YGL237C	-5.923	-4.102	10.182	9.336
YGL241W	-1.017	-1.059	0.075	-0.097
YGL242C	0.281	0.026	-0.177	-0.317
YGL244W	-3.885	-6.896	-6.054	-6.954
YGL246C	-23.639	-22.743	7.531	5.579
YGL248W	0.045	0.008	0.038	0.012
YGL249W	0.403	0.181	-0.315	-0.093
YGL250W	1.566	1.273	-3.564	-2.903
YGL251C	0.049	-0.676	3.573	5.257
YGL252C	0.917	0.506	0.311	-0.081
YGL253W	-0.375	-0.756	-0.517	-0.180
YGL254W	-0.035	-0.444	-0.553	-0.839
YGL255W	-1.369	-0.959	4.219	3.768
YGL256W	2.095	1.634	-1.311	-0.928
YGL257C	1.366	1.366	-0.675	-0.938
YGL258W	0.283	0.029	-1.507	-1.498
YGL259W	2.683	2.475	-0.488	0.076
YGL260W	-0.674	-0.551	0.155	-0.029
YGL261C	0.896	1.176	0.759	0.417
YGL262W	-0.538	-0.212	-0.295	0.390
YGL263W	0.038	-0.023	0.173	0.100
YGR001C	-0.099	0.034	0.013	-0.391
YGR003W	-0.352	-0.039	0.788	0.575
YGR004W	-1.716	-1.901	-0.202	-0.464
YGR007W	-0.592	-0.188	0.444	0.018
YGR008C	-0.796	-0.963	-0.290	-0.391
YGR010W	-0.368	-0.591	0.061	0.542
YGR011W	-0.613	-0.476	-0.330	-0.143
YGR012W	1.969	2.129	0.027	-0.537
YGR014W	-0.541	-0.569	0.065	0.116
YGR015C	-0.855	-0.547	0.460	0.322
YGR017W	-0.448	-0.155	-0.053	-0.116
YGR018C	0.409	-0.126	-0.363	-1.232
YGR019W	0.676	0.666	0.628	0.005
YGR020C	-11.727	-13.127	-4.051	-6.886
YGR021W	3.068	3.099	-0.090	-0.079
YGR022C	-0.119	-0.098	-0.278	-0.830
YGR023W	-0.606	-0.872	-0.409	-0.315
YGR025W	-0.296	-0.249	-0.042	-0.225
YGR026W	-0.740	-0.399	0.583	0.715
YGR027C	1.256	-0.068	0.206	0.477
YGR031W	1.120	0.928	0.972	0.797
YGR032W	0.763	1.049	1.313	0.760
YGR033C	1.335	1.292	0.525	0.428
YGR034W	-1.083	-2.050	-1.152	-1.343
YGR035C	2.933	2.807	1.690	1.000
YGR036C	0.623	1.614	-0.733	-1.175
YGR037C	0.061	0.259	-0.674	-0.736
YGR038W	3.320	3.136	1.126	0.776
YGR039W	-0.168	-0.183	-0.162	-0.242
YGR040W	0.145	0.664	-0.411	-0.741
YGR041W	4.866	3.758	-3.071	-1.511
YGR042W	2.899	2.802	0.452	0.091
YGR043C	0.422	0.489	0.261	-0.034
YGR044C	1.105	0.811	-0.396	-0.645
YGR049W	-0.170	-0.016	0.326	0.126
YGR050C	1.376	1.821	-0.785	0.033
YGR051C	1.667	1.070	-1.253	-0.210
YGR052W	0.786	1.047	0.540	0.401
YGR053C	1.173	1.312	-1.183	-0.858
YGR054W	-0.989	-0.809	-0.137	-0.907
YGR055W	1.164	0.947	-1.940	-0.525
YGR057C	0.511	-0.705	-4.108	-3.970
YGR058W	2.119	2.280	2.007	1.576
YGR059W	-0.208	-0.353	0.136	-0.240
YGR061C	-11.787	-8.820	8.644	10.407
YGR062C	-6.089	-4.810	8.668	7.986
YGR063C	-0.237	-0.118	-0.199	-0.369
YGR064W	-2.026	-4.882	-3.363	-5.101
YGR066C	1.459	0.914	-1.496	-1.934
YGR067C	1.821	1.705	-0.325	-0.446
YGR068C	2.376	1.677	-0.784	-0.951
YGR069W	-1.015	-0.647	-0.405	-0.151
YGR070W	0.567	0.298	-2.368	-2.316
YGR071C	-1.724	-1.070	-0.929	-1.684
YGR072W	0.969	0.665	0.682	1.508
YGR076C	-2.880	0.057	13.613	10.124
YGR077C	-0.348	-1.363	-1.136	-0.814
YGR078C	-1.041	-2.725	-5.678	-4.575
YGR079W	1.761	1.278	-1.495	-0.727
YGR080W	-0.378	0.306	-0.817	-0.298
YGR081C	-3.143	-3.169	-4.484	-1.993
YGR084C	-1.554	-1.190	1.393	1.735
YGR085C	-2.319	-2.574	-0.253	0.588
YGR086C	-0.747	-0.830	-0.179	-0.601
YGR087C	0.759	0.842	1.247	0.999
YGR088W	1.696	2.150	0.323	-0.118
YGR089W	1.656	0.790	-1.404	-1.584
YGR092W	-3.432	-6.289	-4.098	-0.499
YGR093W	-0.326	-0.231	-0.149	0.215
YGR096W	0.067	0.383	1.313	1.221
YGR097W	1.708	1.734	0.566	0.750
YGR100W	-0.002	0.007	-0.301	-0.940
YGR101W	-14.091	-14.108	16.639	10.644
YGR102C	-10.587	-6.447	14.528	8.075
YGR104C	-6.680	-8.969	-4.480	-1.219
YGR105W	-15.578	-16.099	-18.024	-7.998
YGR108W	3.302	3.336	-0.701	-0.454
YGR109C	-0.571	-0.594	0.516	0.209
YGR110W	4.917	3.878	-2.468	-2.225
YGR111W	-0.411	-0.664	-0.038	-0.332
YGR112W	-6.412	-2.995	16.356	12.107
YGR117C	1.186	1.045	-0.639	-0.464
YGR118W	-2.037	-1.753	-3.591	-2.812
YGR121C	-0.545	-0.510	-0.283	0.465
YGR122C-A	-0.228	0.044	0.692	0.767
YGR122W	-2.890	-1.664	1.125	0.965
YGR123C	-0.580	-0.168	0.399	-0.090
YGR124W	-0.936	-0.555	0.293	0.061
YGR125W	-0.985	-0.703	-0.028	0.626
YGR126W	-0.207	-0.867	-0.052	0.113
YGR127W	-0.215	-0.458	0.452	0.431
YGR129W	1.926	1.633	1.946	1.383
YGR130C	0.708	0.688	1.297	0.820
YGR131W	1.269	1.111	-0.081	-0.199
YGR132C	-3.338	-2.445	2.591	-0.191
YGR133W	-0.550	-1.721	-0.454	0.074
YGR134W	-0.184	-0.403	-0.798	-0.859
YGR135W	-1.196	-2.928	-0.980	-0.831
YGR136W	3.770	3.940	0.251	0.539
YGR137W	4.002	4.286	0.303	-0.076
YGR138C	1.377	1.757	-1.193	-0.660
YGR139W	-0.474	-0.487	0.519	0.114
YGR141W	-0.556	-0.076	-0.120	-0.084
YGR142W	0.771	1.049	-0.320	-0.460
YGR143W	3.610	3.518	-0.096	0.078
YGR144W	1.889	2.073	0.840	0.230
YGR146C	1.832	1.772	-0.902	-0.057
YGR148C	-2.756	-2.900	-5.073	-5.334
YGR149W	0.805	1.102	-0.138	-0.134
YGR150C	-6.735	-5.378	12.635	9.236
YGR151C	-1.244	-1.539	-0.105	-0.212
YGR152C	4.134	3.768	-0.579	-0.514
YGR153W	0.984	1.819	0.838	0.816
YGR154C	1.075	0.456	-2.734	-2.230
YGR155W	-10.309	-10.133	-0.763	-0.866
YGR157W	-12.202	-10.818	4.797	4.487
YGR159C	-6.764	-7.540	-18.026	-17.545
YGR160W	-8.329	-11.749	-23.565	-23.238
YGR161C	1.985	1.800	0.708	-1.110
YGR162W	-8.005	-9.501	-14.776	-12.916
YGR163W	-2.461	-3.322	-4.270	-3.640
YGR164W	-0.527	0.155	-0.281	0.140
YGR165W	-13.327	-10.484	17.049	12.932
YGR166W	2.857	1.883	-1.049	0.984
YGR168C	2.177	1.750	-2.179	-1.837
YGR169C	3.241	3.226	0.081	0.692
YGR171C	-5.100	-3.767	10.190	7.333
YGR173W	0.272	0.248	0.229	0.144
YGR174C	-6.090	-3.853	15.312	11.456
YGR176W	-0.753	-0.444	0.161	0.299
YGR177C	-0.579	-0.169	0.107	-0.254
YGR178C	0.437	0.789	0.494	0.584
YGR181W	0.314	0.939	-0.918	-0.695
YGR182C	-1.378	-0.991	1.315	1.058
YGR183C	-5.284	-4.777	7.525	3.633
YGR184C	-3.135	-3.279	-0.904	-0.219
YGR187C	-1.697	-1.543	-2.640	-2.196
YGR188C	1.672	2.393	-0.043	-0.305
YGR189C	-0.539	-0.648	0.178	0.576
YGR192C	-1.330	-0.427	-1.025	-1.424
YGR193C	0.312	0.359	0.844	0.388
YGR194C	1.075	1.099	1.094	0.753
YGR196C	-1.001	-1.355	-0.598	-0.379
YGR197C	0.614	0.370	2.098	0.396
YGR199W	0.598	1.308	2.188	1.717
YGR200C	-5.115	-5.730	-3.328	-1.098
YGR201C	-0.153	0.187	0.891	0.675
YGR202C	-0.111	-0.185	0.106	-0.653
YGR203W	1.237	1.286	0.848	0.194
YGR204W	-14.430	-13.844	-1.659	5.325
YGR205W	-0.621	-0.218	0.246	0.622
YGR206W	-0.189	-0.551	0.956	0.097
YGR207C	-1.376	-0.980	2.280	0.704
YGR208W	-11.972	-11.734	15.744	12.880
YGR210C	-0.387	-0.124	-0.263	0.190
YGR212W	1.858	1.510	-0.893	-0.279
YGR214W	0.328	0.451	0.932	1.707
YGR215W	-11.347	-8.801	12.662	4.952
YGR217W	-0.499	-0.470	0.161	0.910
YGR220C	-10.746	-6.852	17.983	11.921
YGR221C	0.684	0.706	0.009	0.711
YGR222W	-6.592	-3.937	14.680	11.517
YGR223C	-0.775	-0.701	0.950	1.060
YGR224W	0.908	0.714	-1.141	-1.561
YGR225W	-0.712	-0.969	0.163	0.510
YGR226C	0.253	-0.164	0.126	0.207
YGR227W	1.873	1.322	-2.756	-1.863
YGR228W	-0.162	-0.352	0.635	0.182
YGR231C	-3.465	-2.183	2.692	1.144
YGR232W	0.854	1.252	0.916	0.119
YGR233C	1.097	1.150	0.668	0.366
YGR235C	0.112	-0.175	-0.100	0.203
YGR236C	0.093	0.004	0.549	0.580
YGR237C	1.019	1.382	-0.048	0.312
YGR238C	0.035	0.238	0.784	1.000
YGR239C	-0.052	0.116	-0.061	-0.086
YGR241C	2.885	2.297	0.224	0.680
YGR242W	-0.250	-0.713	-0.031	-0.161
YGR244C	-0.901	-0.887	-0.877	-0.891
YGR247W	-0.264	0.006	0.632	0.815
YGR248W	-1.051	-1.393	-0.815	-0.657
YGR249W	-0.325	0.116	0.381	-0.701
YGR250C	0.137	0.792	-0.811	-0.406
YGR254W	-0.135	0.197	-0.265	0.118
YGR255C	-9.719	-7.510	18.525	10.812
YGR256W	1.123	0.953	-1.823	-1.036
YGR258C	0.583	-8.322	0.236	1.996
YGR259C	-0.126	0.129	-1.016	-0.849
YGR260W	1.628	1.112	-3.059	-2.099
YGR261C	-0.170	-0.241	0.091	-0.334
YGR262C	-17.228	-18.646	-18.936	-7.771
YGR263C	2.528	2.500	-0.401	0.272
YGR266W	1.244	1.108	-0.625	-0.945
YGR268C	0.593	0.095	0.019	-0.751
YGR269W	0.298	1.342	0.983	0.306
YGR270W	-1.660	-1.518	-0.694	0.888
YGR271W	0.248	0.118	1.451	0.448
YGR272C	-21.680	-16.320	-36.103	-21.929
YGR273C	0.043	0.020	0.171	0.181
YGR275W	-0.129	-0.191	0.628	0.478
YGR276C	-0.824	-0.387	0.759	-0.189
YGR279C	-1.297	-0.206	-0.598	-0.339
YGR281W	0.976	0.580	-1.815	-1.717
YGR282C	2.825	2.683	0.393	-0.297
YGR283C	0.986	0.644	-2.181	-1.832
YGR284C	4.004	3.838	0.015	0.120
YGR286C	0.290	0.215	-0.355	-0.221
YGR287C	0.085	1.010	-0.487	-0.817
YGR288W	-0.805	-0.696	0.122	0.337
YGR289C	0.780	0.663	-2.025	-2.752
YGR290W	3.668	3.627	0.391	0.568
YGR291C	0.943	0.570	0.643	0.525
YGR292W	1.776	1.879	-0.027	0.541
YGR295C	-0.394	-0.592	0.042	0.075
YHL002W	0.251	-0.323	0.656	0.985
YHL003C	2.772	2.924	-0.026	0.219
YHL005C	-2.469	-1.506	12.944	9.487
YHL006C	3.804	3.108	-0.146	-0.663
YHL007C	-0.837	-0.717	-1.132	-0.970
YHL008C	3.435	3.307	0.139	0.012
YHL009C	-1.690	-0.737	-2.753	-3.276
YHL010C	-0.201	0.274	-1.109	-1.279
YHL011C	1.880	-1.556	-2.366	-2.679
YHL012W	1.678	0.995	-2.241	-3.489
YHL013C	1.265	1.550	-1.816	0.249
YHL014C	-0.236	0.408	-1.199	-2.505
YHL016C	-0.108	1.402	0.982	-0.496
YHL017W	-0.333	-0.701	0.251	0.623
YHL019C	1.913	1.767	-2.377	-2.965
YHL020C	0.934	1.200	-1.621	-1.704
YHL021C	2.195	3.324	2.506	2.303
YHL022C	3.209	3.076	-0.462	-0.348
YHL024W	-0.439	-0.327	0.308	0.179
YHL025W	-1.872	-4.537	-0.741	0.578
YHL026C	4.229	2.509	-3.679	-3.385
YHL027W	-2.284	-0.962	2.032	1.899
YHL028W	2.487	2.401	-0.480	-1.147
YHL029C	1.551	0.843	-0.379	-1.332
YHL030W	1.052	1.291	-0.547	-0.371
YHL031C	-0.819	-0.880	-0.513	-0.622
YHL032C	0.176	1.322	0.152	0.109
YHL033C	1.455	1.556	1.018	2.014
YHL034C	-1.470	-3.518	-4.057	-3.861
YHL035C	-1.000	-0.791	0.114	0.249
YHL036W	3.461	3.939	0.353	0.562
YHL038C	-10.862	-10.528	11.211	10.036
YHL039W	-0.400	-0.421	0.229	0.290
YHL040C	-0.569	0.048	1.043	0.993
YHL041W	1.200	0.836	-1.307	-0.300
YHL042W	0.886	1.596	0.435	1.339
YHL043W	1.171	1.532	2.597	1.226
YHL044W	1.444	0.289	4.470	5.863
YHL045W	1.900	0.818	1.271	0.710
YHL046C	0.926	1.304	0.921	0.981
YHL047C	-0.461	-0.485	0.659	0.722
YHR001W-A	2.762	3.112	1.339	0.389
YHR003C	-1.477	-1.638	-0.030	0.003
YHR004C	1.518	0.436	0.617	0.899
YHR006W	0.380	0.191	2.121	0.775
YHR008C	-7.089	-4.598	12.617	9.261
YHR009C	0.527	1.645	1.074	0.276
YHR010W	-8.907	-12.035	-13.668	-9.712
