orf	hom | growth (pooled culture) | zinc dichloride [1 uM], time [5 gen] | LZM | North M~Eide D, 2012	hom | growth (pooled culture) | zinc dichloride [1 uM], time [15 gen] | LZM | North M~Eide D, 2012
YEL044W	-0.08317185148717253	-0.03377022503158531
YEL045C	4.40810812882025	-0.03377022503158531
YEL046C	-0.08317185148717253	-0.03377022503158531
YEL047C	-0.08317185148717253	-0.03377022503158531
YEL048C	-0.08317185148717253	-0.03377022503158531
YEL049W	-0.08317185148717253	-0.03377022503158531
YEL050C	3.2852881337433946	4.742304458006803
YEL051W	-0.08317185148717253	-0.03377022503158531
YEL052W	-0.08317185148717253	-0.03377022503158531
YEL053C	-0.08317185148717253	-0.03377022503158531
YEL054C	-0.08317185148717253	1.3990521798799311
YEL056W	-0.08317185148717253	-0.03377022503158531
YEL057C	-0.08317185148717253	-0.03377022503158531
YEL059W	-0.08317185148717253	-0.03377022503158531
YEL060C	-0.08317185148717253	-0.03377022503158531
YEL061C	-0.08317185148717253	-1.1680879622532025
YEL062W	-0.08317185148717253	-1.2874898293291623
YEL063C	-0.08317185148717253	-0.03377022503158531
YEL064C	-0.08317185148717253	-0.03377022503158531
YEL065W	-0.08317185148717253	-0.03377022503158531
YEL066W	-0.08317185148717253	-0.03377022503158531
YEL067C	-0.08317185148717253	-0.03377022503158531
YEL068C	-0.08317185148717253	-0.03377022503158531
YEL071W	-0.08317185148717253	-0.03377022503158531
YER001W	-0.08317185148717253	-0.03377022503158531
YER002W	-0.08317185148717253	-0.03377022503158531
YER004W	-0.08317185148717253	-0.03377022503158531
YER005W	-0.08317185148717253	-0.9889851616392631
YER007W	-0.08317185148717253	-0.03377022503158531
YER011W	-0.08317185148717253	-0.03377022503158531
YER017C	-0.08317185148717253	4.204996056164984
YER019W	-0.08317185148717253	-0.03377022503158531
YER020W	-0.08317185148717253	-1.406891696405122
YER024W	-0.08317185148717253	-0.03377022503158531
YER027C	-0.08317185148717253	-0.03377022503158531
YER028C	-0.08317185148717253	-0.03377022503158531
YER030W	-0.08317185148717253	-0.03377022503158531
YER031C	-0.08317185148717253	-0.03377022503158531
YER032W	-0.08317185148717253	-0.03377022503158531
YER033C	-0.08317185148717253	-0.03377022503158531
YER034W	-0.08317185148717253	-0.03377022503158531
YER037W	-0.08317185148717253	-0.03377022503158531
YER039C	-0.08317185148717253	-0.03377022503158531
YER040W	-0.08317185148717253	1.3990521798799311
YER041W	-0.08317185148717253	-0.03377022503158531
YER042W	-0.08317185148717253	-0.03377022503158531
YER044C	-0.08317185148717253	-0.03377022503158531
YER045C	-0.08317185148717253	-0.03377022503158531
YER046W	-0.08317185148717253	-0.03377022503158531
YER047C	-0.08317185148717253	-0.03377022503158531
YER048C	-0.08317185148717253	-0.03377022503158531
YER049W	-0.08317185148717253	-0.03377022503158531
YER050C	4.033834797127965	4.861706325082762
YER051W	-0.08317185148717253	-0.03377022503158531
YER053C	-0.08317185148717253	-0.03377022503158531
YER055C	-0.08317185148717253	-0.03377022503158531
YER056C	-0.08317185148717253	-0.03377022503158531
YER057C	-0.08317185148717253	-0.03377022503158531
YER058W	-0.08317185148717253	0.8020428445001326
YER059W	-3.2644951708715966	-3.0785178354685576
YER060W	-0.08317185148717253	-0.03377022503158531
YER062C	-0.08317185148717253	-0.03377022503158531
YER063W	-0.08317185148717253	-0.03377022503158531
YER064C	-0.08317185148717253	-0.03377022503158531
YER065C	-0.08317185148717253	-0.03377022503158531
YER066W	-0.08317185148717253	-0.03377022503158531
YER067W	-0.08317185148717253	-0.03377022503158531
YER068W	-0.08317185148717253	-0.03377022503158531
YER071C	-0.08317185148717253	-0.03377022503158531
YER072W	-0.08317185148717253	-1.0486860951772428
YER073W	-0.08317185148717253	-0.03377022503158531
YER074W	3.4724247995895365	2.354267116487609
YER075C	-0.08317185148717253	-0.03377022503158531
YER077C	2.1624681386665388	3.4885848537092263
YER078C	-0.08317185148717253	-0.03377022503158531
YER079W	-0.08317185148717253	-0.03377022503158531
YER080W	-0.08317185148717253	-0.03377022503158531
YER081W	-0.08317185148717253	1.8169587146457904
YER083C	-0.08317185148717253	-0.03377022503158531
YER084W	-0.08317185148717253	-0.03377022503158531
YER085C	-0.08317185148717253	-0.03377022503158531
YER087W	3.6595614654356794	5.518416594000541
YER088C	-0.08317185148717253	-0.03377022503158531
YER089C	-0.08317185148717253	-0.03377022503158531
YER092W	-0.08317185148717253	-0.03377022503158531
YER095W	-0.08317185148717253	-0.03377022503158531
YER096W	-0.08317185148717253	-0.03377022503158531
YER097W	-0.08317185148717253	-0.03377022503158531
YER098W	-0.08317185148717253	-0.03377022503158531
YER101C	-0.08317185148717253	-0.03377022503158531
YER103W	-0.08317185148717253	-0.03377022503158531
YER106W	-0.08317185148717253	-0.03377022503158531
YER110C	3.2852881337433946	1.1602484457280118
YER111C	-3.077358505025454	-0.03377022503158531
YER113C	-0.08317185148717253	-0.03377022503158531
YER114C	-0.08317185148717253	-0.03377022503158531
YER115C	-0.08317185148717253	-0.03377022503158531
YER116C	-0.08317185148717253	1.3990521798799311
YER117W	-0.08317185148717253	-0.03377022503158531
YER118C	-0.08317185148717253	-0.03377022503158531
YER119C	-0.08317185148717253	-0.03377022503158531
YER120W	-0.08317185148717253	-0.03377022503158531
YER121W	-0.08317185148717253	-0.03377022503158531
YER122C	-0.08317185148717253	-0.03377022503158531
YER123W	-0.08317185148717253	-0.03377022503158531
YER124C	-0.08317185148717253	-0.03377022503158531
YER128W	-0.08317185148717253	-0.03377022503158531
YER129W	-0.08317185148717253	-0.03377022503158531
YER130C	-0.08317185148717253	-0.03377022503158531
YER131W	-0.08317185148717253	-0.03377022503158531
YER132C	-0.08317185148717253	-0.03377022503158531
YER134C	-0.08317185148717253	-0.03377022503158531
YER135C	-0.08317185148717253	-0.03377022503158531
YER137C	-0.08317185148717253	-0.03377022503158531
YER139C	-0.08317185148717253	1.93636058172175
YER140W	-0.08317185148717253	-0.03377022503158531
YER141W	-0.08317185148717253	1.3393512463419512
YER142C	-0.08317185148717253	-0.03377022503158531
YER143W	-0.08317185148717253	-0.9889851616392631
YER144C	-0.08317185148717253	-0.03377022503158531
YER145C	3.2852881337433946	-0.03377022503158531
YER149C	-0.08317185148717253	-0.03377022503158531
YER150W	-0.08317185148717253	-0.03377022503158531
YER151C	-0.08317185148717253	-0.03377022503158531
YER152C	-0.08317185148717253	-0.03377022503158531
YER153C	-0.08317185148717253	0.9214447115760924
YER154W	-0.08317185148717253	0.8020428445001326
YER155C	-0.08317185148717253	-0.03377022503158531
YER156C	-0.08317185148717253	1.9960615152597299
YER158C	-0.08317185148717253	-0.03377022503158531
YER161C	-0.08317185148717253	-2.481508500088759
YER162C	-0.08317185148717253	-0.03377022503158531
YER163C	-0.08317185148717253	-0.03377022503158531
YER164W	-0.08317185148717253	1.3990521798799311
YER166W	-0.08317185148717253	-0.03377022503158531
YER167W	-4.20017850010231	-4.153134639152196
YER169W	-0.08317185148717253	-0.03377022503158531
YER170W	-0.08317185148717253	-0.03377022503158531
YER173W	-0.08317185148717253	-0.03377022503158531
YER174C	-0.08317185148717253	0.9214447115760924
YER175C	-0.08317185148717253	-0.03377022503158531
YER176W	-0.08317185148717253	-0.03377022503158531
YER177W	-0.08317185148717253	-0.03377022503158531
YER178W	-0.08317185148717253	-0.03377022503158531
YER179W	-0.08317185148717253	-0.03377022503158531
YER180C	-0.08317185148717253	-0.03377022503158531
YER181C	-0.08317185148717253	-0.03377022503158531
YER182W	-0.08317185148717253	-0.03377022503158531
YER183C	-0.08317185148717253	-0.03377022503158531
YER184C	-0.08317185148717253	-0.03377022503158531
YER185W	-0.08317185148717253	-0.03377022503158531
YER186C	-0.08317185148717253	-0.03377022503158531
YER187W	-0.08317185148717253	-0.03377022503158531
YER188W	-0.08317185148717253	-0.03377022503158531
YHL002W	-0.08317185148717253	-1.1083870287152227
YHL003C	-0.08317185148717253	-0.03377022503158531
YHL005C	-0.08317185148717253	-0.03377022503158531
YHL006C	-0.08317185148717253	-0.03377022503158531
YHL007C	-0.08317185148717253	-0.03377022503158531
YHL008C	-0.08317185148717253	-0.03377022503158531
YHL009C	-0.08317185148717253	-1.9442000982469407
YHL010C	-0.08317185148717253	-0.03377022503158531
YHL011C	-0.08317185148717253	1.8766596481837703
YHL012W	-0.08317185148717253	-0.03377022503158531
YHL013C	-0.08317185148717253	-0.03377022503158531
YHL014C	-0.08317185148717253	-0.03377022503158531
YHL016C	-0.08317185148717253	-0.03377022503158531
YHL017W	-0.08317185148717253	-0.03377022503158531
YHL019C	-0.08317185148717253	-0.03377022503158531
YHL020C	-4.387315165948452	-0.03377022503158531
YHL021C	-0.08317185148717253	-0.03377022503158531
YHL022C	-0.08317185148717253	-0.03377022503158531
YHL023C	-0.08317185148717253	-1.406891696405122
YHL024W	-0.08317185148717253	-0.03377022503158531
YHL025W	-7.194365153640591	-0.03377022503158531
YHL026C	-0.08317185148717253	-0.03377022503158531
YHL027W	-0.08317185148717253	1.6378559140318505
YHL028W	-0.08317185148717253	-0.03377022503158531
YHL029C	-0.08317185148717253	-0.8695832945633033
YHL030W	-0.08317185148717253	-0.03377022503158531
YHL032C	-0.08317185148717253	-0.03377022503158531
YHL033C	-0.08317185148717253	-0.03377022503158531
YHL034C	-0.08317185148717253	-0.03377022503158531
YHL035C	-0.08317185148717253	-0.03377022503158531
YHL036W	-0.08317185148717253	-0.03377022503158531
YHL037C	-0.08317185148717253	-0.03377022503158531
YHL038C	-0.08317185148717253	-0.03377022503158531
YHL039W	-0.08317185148717253	-0.03377022503158531
YHL040C	-0.08317185148717253	-0.7501814274873436
YHL041W	-0.08317185148717253	-0.03377022503158531
YHL042W	-0.08317185148717253	-0.03377022503158531
YHL043W	-0.08317185148717253	-0.03377022503158531
YHL044W	-0.08317185148717253	-0.03377022503158531
YHL045W	-0.08317185148717253	-0.03377022503158531
YHL046C	-0.08317185148717253	-0.03377022503158531
YHL047C	-0.08317185148717253	-0.03377022503158531
YHR003C	-0.08317185148717253	-0.03377022503158531
YHR004C	-0.08317185148717253	-0.9889851616392631
YHR006W	-0.08317185148717253	-0.03377022503158531
YHR008C	-0.08317185148717253	-0.03377022503158531
YHR009C	-0.08317185148717253	-0.03377022503158531
YHR010W	3.4724247995895365	2.772173651253468
YHR011W	2.9110148020511093	3.0706783189433673
YHR012W	-0.08317185148717253	-1.9442000982469407
YHR013C	-5.322998495179165	-0.03377022503158531
YHR014W	-0.08317185148717253	-0.03377022503158531
YHR015W	-0.08317185148717253	-0.03377022503158531
YHR016C	-0.08317185148717253	-0.03377022503158531
YHR017W	-0.08317185148717253	-0.03377022503158531
YHR018C	-4.574451831794595	-0.03377022503158531
YHR021C	-0.08317185148717253	-0.03377022503158531
YHR022C	-0.08317185148717253	-0.03377022503158531
YHR026W	-0.08317185148717253	-0.03377022503158531
YHR028C	-0.08317185148717253	-0.03377022503158531
YHR029C	-0.08317185148717253	-0.03377022503158531
YHR030C	-0.08317185148717253	-5.526256110525732
YHR031C	-0.08317185148717253	-0.9889851616392631
YHR032W	-0.08317185148717253	-0.03377022503158531
YHR033W	-0.08317185148717253	-0.03377022503158531
YHR034C	-0.08317185148717253	1.6975568475698304
YHR035W	-0.08317185148717253	-0.03377022503158531
YHR037W	-0.08317185148717253	-0.03377022503158531
YHR038W	-0.08317185148717253	2.5333699171015485
YHR039C	-0.08317185148717253	-0.03377022503158531
YHR041C	-0.08317185148717253	2.891575518329428
YHR043C	-0.08317185148717253	-0.03377022503158531
YHR044C	-0.08317185148717253	-0.03377022503158531
YHR045W	-0.08317185148717253	-0.8695832945633033
YHR046C	-0.08317185148717253	-0.03377022503158531
YHR047C	-0.08317185148717253	-0.03377022503158531
YHR048W	-0.08317185148717253	-0.03377022503158531
YHR049W	-0.08317185148717253	-0.03377022503158531
YHR050W	-0.08317185148717253	-0.03377022503158531
YHR051W	-0.08317185148717253	1.1005475121900319
YHR057C	-0.08317185148717253	-0.03377022503158531
YHR059W	3.4724247995895365	-0.03377022503158531
YHR060W	-0.08317185148717253	-0.03377022503158531
YHR061C	-0.08317185148717253	-0.03377022503158531
YHR064C	4.033834797127965	4.622902590930844
YHR066W	-0.08317185148717253	1.2199493792659917
YHR067W	3.6595614654356794	4.204996056164984
YHR073W	-0.08317185148717253	0.682640977424173
YHR075C	-0.08317185148717253	-0.03377022503158531
YHR076W	-0.08317185148717253	-0.03377022503158531
YHR077C	-0.08317185148717253	-0.03377022503158531
YHR078W	-0.08317185148717253	-1.1680879622532025
YHR079C	-5.510135161025308	-4.093433705614215
YHR080C	-0.08317185148717253	-0.03377022503158531
YHR081W	-0.08317185148717253	1.518454046955891
YHR082C	-0.08317185148717253	-0.03377022503158531
YHR086W	-0.08317185148717253	-0.03377022503158531
YHR087W	-0.08317185148717253	-0.03377022503158531
YHR091C	-0.08317185148717253	-0.03377022503158531
YHR092C	-0.08317185148717253	-0.03377022503158531
YHR093W	-0.08317185148717253	-0.03377022503158531
YHR094C	-0.08317185148717253	-0.03377022503158531
YHR095W	-0.08317185148717253	-0.03377022503158531
YHR096C	-0.08317185148717253	-0.03377022503158531
YHR097C	-0.08317185148717253	-0.03377022503158531
YHR100C	-0.08317185148717253	1.2199493792659917
YHR103W	-0.08317185148717253	0.8617437780381125
YHR104W	-0.08317185148717253	-0.03377022503158531
YHR105W	-0.08317185148717253	-0.03377022503158531
YHR106W	-0.08317185148717253	-0.03377022503158531
YHR108W	-0.08317185148717253	-0.03377022503158531
YHR109W	-0.08317185148717253	-0.03377022503158531
YHR110W	-0.08317185148717253	-0.03377022503158531
YHR111W	-0.08317185148717253	-0.03377022503158531
YHR112C	-0.08317185148717253	-0.03377022503158531
YHR113W	-0.08317185148717253	-0.03377022503158531
YHR114W	-0.08317185148717253	-0.03377022503158531
YHR115C	-0.08317185148717253	-0.03377022503158531
YHR116W	-0.08317185148717253	1.2199493792659917
YHR117W	-0.08317185148717253	-0.03377022503158531
YHR120W	3.8466981312818223	-0.03377022503158531
YHR121W	-0.08317185148717253	-0.03377022503158531
YHR123W	-0.08317185148717253	-0.03377022503158531
YHR124W	-0.08317185148717253	-0.03377022503158531
YHR125W	-0.08317185148717253	-0.03377022503158531
YHR126C	-0.08317185148717253	-0.03377022503158531
YHR127W	-0.08317185148717253	-0.03377022503158531
YHR129C	-4.9487251634868805	-4.630742107456034
YHR130C	-0.08317185148717253	-0.03377022503158531
YHR131C	-0.08317185148717253	-0.03377022503158531
YHR132C	-0.08317185148717253	-0.03377022503158531
YHR133C	-0.08317185148717253	-0.03377022503158531
YHR134W	-0.08317185148717253	-0.03377022503158531
YHR135C	-0.08317185148717253	-0.9889851616392631
YHR136C	-0.08317185148717253	-0.03377022503158531
YHR137W	-0.08317185148717253	-0.03377022503158531
YHR138C	-0.08317185148717253	-0.03377022503158531
YHR139C	-0.08317185148717253	-0.03377022503158531
YHR140W	-0.08317185148717253	-0.03377022503158531
YHR142W	-0.08317185148717253	-1.2277888957911824
YHR143W	-0.08317185148717253	-0.03377022503158531
YHR146W	-0.08317185148717253	-0.03377022503158531
YHR147C	-0.08317185148717253	1.3393512463419512
YHR150W	-0.08317185148717253	-0.03377022503158531
YHR151C	-0.08317185148717253	-0.03377022503158531
YHR152W	-0.08317185148717253	-0.03377022503158531
YHR153C	-0.08317185148717253	-0.03377022503158531
YHR154W	-0.08317185148717253	-0.03377022503158531
YHR155W	-0.08317185148717253	-0.03377022503158531
YHR156C	-0.08317185148717253	-0.03377022503158531
YHR157W	-0.08317185148717253	-0.03377022503158531
YHR158C	-0.08317185148717253	-0.03377022503158531
YHR159W	-0.08317185148717253	-0.03377022503158531
YHR160C	-0.08317185148717253	-0.03377022503158531
YHR161C	-0.08317185148717253	-0.03377022503158531
YHR162W	2.9110148020511093	2.1154633823356894
YHR163W	-0.08317185148717253	-0.03377022503158531
YHR167W	-0.08317185148717253	-0.03377022503158531
YHR168W	-0.08317185148717253	-0.03377022503158531
YHR171W	-0.08317185148717253	-0.03377022503158531
YHR176W	-0.08317185148717253	-0.03377022503158531
YHR177W	-0.08317185148717253	-0.03377022503158531
YHR178W	-0.08317185148717253	-0.03377022503158531
YHR179W	-0.08317185148717253	-0.03377022503158531
YHR180W	-0.08317185148717253	-0.03377022503158531
YHR181W	-0.08317185148717253	-1.2277888957911824
YHR182W	-0.08317185148717253	-0.03377022503158531
YHR183W	-0.08317185148717253	-0.03377022503158531
YHR184W	-0.08317185148717253	-0.03377022503158531
YHR185C	-0.08317185148717253	-0.03377022503158531
YHR189W	-0.08317185148717253	-0.03377022503158531
YHR191C	-0.08317185148717253	-0.03377022503158531
YHR193C	-0.08317185148717253	1.2199493792659917
YHR194W	2.1624681386665388	2.5930708506395286
YHR195W	-0.08317185148717253	-0.9889851616392631
YHR198C	-0.08317185148717253	-0.03377022503158531
YHR199C	-0.08317185148717253	-0.03377022503158531
YHR200W	-0.08317185148717253	-0.03377022503158531
YHR202W	-0.08317185148717253	-0.03377022503158531
YHR203C	-0.08317185148717253	1.458753113417911
YHR204W	-0.08317185148717253	-1.6456954305570415
YHR206W	-2.3288118416408836	-1.8844991647089608
YHR207C	-0.08317185148717253	-0.03377022503158531
YHR209W	-0.08317185148717253	-0.03377022503158531
YHR210C	-0.08317185148717253	-0.03377022503158531
YIL001W	-0.08317185148717253	-0.03377022503158531
YIL002C	-0.08317185148717253	-0.03377022503158531
YIL005W	-0.08317185148717253	1.0408465786520522
YIL006W	-0.08317185148717253	1.2199493792659917
YIL007C	-0.08317185148717253	-0.03377022503158531
YIL008W	-0.08317185148717253	-0.03377022503158531
YIL009W	-0.08317185148717253	-0.03377022503158531
YIL010W	-0.08317185148717253	-0.03377022503158531
YIL011W	-0.08317185148717253	-0.03377022503158531
YIL012W	-0.08317185148717253	-0.03377022503158531
YIL013C	-0.08317185148717253	-0.03377022503158531
YIL014W	-0.08317185148717253	-0.03377022503158531
YIL015W	-0.08317185148717253	-0.03377022503158531
YIL016W	-0.08317185148717253	0.7423419109621529
YIL017C	-0.08317185148717253	2.9512764518674075
YIL018W	3.6595614654356794	6.234827796456299
YIL020C	-0.08317185148717253	-0.03377022503158531
YIL023C	-0.08317185148717253	-0.03377022503158531
YIL024C	-0.08317185148717253	-0.03377022503158531
YIL025C	-0.08317185148717253	-0.03377022503158531
YIL027C	-0.08317185148717253	-0.9889851616392631
YIL028W	-0.08317185148717253	1.0408465786520522
YIL029C	-0.08317185148717253	-0.03377022503158531
YIL030C	-0.08317185148717253	-0.03377022503158531
YIL032C	-0.08317185148717253	-0.03377022503158531
YIL034C	-0.08317185148717253	-0.03377022503158531
YIL035C	-0.08317185148717253	-0.03377022503158531
YIL036W	-0.08317185148717253	-2.4218075665507794
YIL037C	-0.08317185148717253	-0.03377022503158531
YIL038C	-0.08317185148717253	-1.1083870287152227
YIL040W	-0.08317185148717253	-0.03377022503158531
YIL041W	-0.08317185148717253	1.6378559140318505
YIL042C	-0.08317185148717253	-0.03377022503158531
YIL043C	-0.08317185148717253	-0.03377022503158531
YIL044C	-0.08317185148717253	-1.9442000982469407
YIL045W	-0.08317185148717253	-0.03377022503158531
YIL047C	3.6595614654356794	3.010977385405387
