orf	hap a | abundance of a specific protein/peptide (Rnr3) | YPD [standard] | quantitative | quantitative | quantitative	hap a | abundance of a specific protein/peptide (Rnr3) | methyl methanesulfonate [0.03%] | quantitative | quantitative | quantitative
YMR294W	0.0170326712956709	-0.142443310864946
YMR294W-A	-0.0018884390123235	-0.124536691867405
YMR295C	0.0503986022209552	-0.0666689653256413
YMR297W	0.22382308540007	0.267123290699413
YMR299C	0.0424061920392377	-0.151321124410532
YMR300C	-0.126149900634872	0.53876177645744
YMR302C	-0.15008770045671	0.61443824789234
YMR303C	-0.0983226547160987	-0.00913894126715425
YMR304C-A	0.0381767665406358	0.050720274288223
YMR304W	-0.0581522597639865	0.0227898768320321
YMR305C	0.0330832774933924	0.00563415474791365
YMR306C-A	-0.0739426543333277	-0.13436394015924
YMR306W	-0.0458528937096325	-0.0239721351091189
YMR307W	0.349706434097621	1.04134908412649
YMR310C	-0.0761747109952283	0.0350834752921049
YMR311C	-0.0853431382223886	0.357404236803403
YMR312W	-0.221359791259981	0.301785842871149
YMR313C	-0.161361281027845	0.264722464581019
YMR315W	-0.180535427489036	-0.158548524848473
YMR316C-A	-0.0783792246237267	-0.0226408891630585
YMR316C-B	-0.0300956917907986	-0.0331412656227137
YMR316W	-0.0568893227304772	-0.0167632974704538
YMR317W	-0.0309550934586918	0.0744498874168183
YMR318C	-0.0511434802322333	-0.027791446387571
YMR319C	0.0439016068731815	0.212560281773996
YMR320W	-0.0466578632414597	0.183586067233146
YMR322C	-0.0757594442141381	0.223210451107878
YMR326C	-0.0114358422772278	0.317912288175002
YNL001W	-0.0186871023846477	0.233093325900474
YNL004W	-0.050285667794311	-0.223496538611214
YNL008C	-0.0350258959341793	0.0312636152786976
YNL009W	0.041572742197165	0.00958653583089345
YNL010W	0.0298936967814497	0.132100264912286
YNL011C	-0.0190844470466718	0.0226352995515206
YNL012W	0.0426073908587296	0.0722696309728963
YNL013C	-0.0283701397297944	0.162844330281771
YNL014W	-0.0673963357277468	0.0144212048166983
YNL015W	0.0484926862424342	0.203441063073512
YNL016W	0.071494086773101	0.497269559621058
YNL020C	0.0232550668162296	0.312895605624566
YNL021W	0.581722457253211	0.646385352170026
YNL022C	-0.11564592710856	-0.21118009703805
YNL023C	-0.0550970281416356	0.0326014839539265
YNL024C	-0.00716851084528535	-0.163269043895552
YNL027W	-0.000803048682178002	-0.240585747100004
YNL028W	-0.155709056056109	-0.119353518226055
YNL029C	-0.00762480046802	-0.0345764473775603
YNL030W	-0.0471201618254996	-0.149122795350404
YNL031C	0.0546715593876722	-0.131642355617698
YNL032W	-0.038789075178048	0.231360440390562
YNL034W	-0.155146930576299	0.0198816532335396
YNL035C	-0.258997150570987	-0.0193445792205035
YNL037C	-0.0671996163260417	0.040592537327601
YNL040W	0.0217122387426461	0.0188795677149213
YNL041C	-0.0774270356496408	0.0128620250945022
YNL042W	-0.00134401903826389	-0.0665041641655586
YNL043C	0.0608382086853727	0.0369029482184873
YNL044W	-0.00203078411889295	-0.123999916311931
YNL045W	-0.0418020930579458	0.281581421612022
YNL047C	-0.0738162997065991	0.0147624982298602
YNL049C	-0.0555443420809487	-0.160906855400494
YNL050C	-0.0681406161703878	-0.124007355871825
YNL051W	-0.19188456892614	-0.0689739642116792
YNL052W	-0.279632363848473	0.340880937146502
YNL053W	0.0619137141396264	-0.104318757633625
YNL054W	0.101860333204318	0.0141728326500665
YNL056W	0.311611272715054	0.924923436120043
YNL057W	0.0126336006729122	-0.0277549433913355
YNL058C	0.106454626462179	-0.0247104568844282
YNL063W	-0.0311795682670302	-0.0429409328467463
YNL064C	0.334415738539165	0.194833583134496
YNL065W	0.144791807074143	-0.0233562855534675
YNL066W	-0.0824625835384035	-0.106742964915731
YNL067W	-0.403794502228189	-0.0423133435606463
YNL068C	-0.0969394193187963	0.235190806658594
YNL069C	-0.472506068728097	-0.489852686813325
YNL070W	0.0299012102651407	-0.0480940561948639
YNL071W	0.20718137373728	0.255097992234853
YNL072W	0.00018354617581609	-0.0907220803361095
YNL074C	0.0773412965127363	0.0832837375952644
YNL076W	-0.00897615054814355	0.00825979248755695
YNL077W	-0.00412013521365611	-0.147814363676952
YNL078W	0.0288972226907323	0.049445889260771
YNL079C	0.0306565023584614	-0.0749427634403433
YNL080C	0.143797652040217	0.308289410779276
YNL082W	0.0184322277378553	0.253366849347175
YNL083W	-0.0243093719231172	-0.0382226104737216
YNL085W	0.177134013385299	0.482889417031592
YNL086W	-0.0198750344277539	-0.0894460351501168
YNL087W	0.0918880648720178	-0.0769376461503402
YNL089C	0.0095045833315974	-0.0568970730654079
YNL090W	0.0400543395924405	-0.0720990551454357
YNL091W	0.0504016836450643	0.117308924658552
YNL092W	-0.0069217637659404	-0.023168395366537
YNL093W	-0.0913243081392872	0.146625208314801
YNL094W	-0.012141728329728	0.417070301372599
YNL095C	-0.212521246127305	0.057794211590433
YNL096C	-0.00022345993617495	0.0414180274358892
YNL097C	-0.148032720009239	0.243515893976766
YNL098C	-0.0420681958999227	-0.0449839021225162
YNL099C	-0.13659741344189	0.255226102662571
YNL101W	0.0444688081224029	-0.00643300912535705
YNL104C		0.239830307008163
YNL105W	0.030188555016762	0.0488429985567874
YNL106C	0.0610816217674455	0.267595945544663
YNL107W	0.0327288030356059	0.1113518995564
YNL108C	-0.0678513253175634	0.219447405245818
YNL109W	-0.0667025230656415	0.0031422211519261
YNL111C	-0.0948999902785274	0.0818851517718046
YNL115C	-0.0417202338531907	0.247911258442617
YNL116W	-0.0363147956745696	-0.230124188547927
YNL117W	-0.187314834452364	-0.390819734325594
YNL119W	-0.195822409677198	-0.0491136722280237
YNL120C	0.003567733414032	-0.083357103712383
YNL121C	-0.0762083793361445	-0.202207654241542
YNL122C	-0.00955416171432215	0.1142103923084
YNL123W	0.0570219329955238	0.0038008234035623
YNL125C	0.0600509826441966	0.199009911229122
YNL127W	0.171366194908078	0.175572378924913
YNL128W	0.0114645848631559	0.248062269294306
YNL129W	-0.0917121723936999	0.299576459425599
YNL130C	0.0830680502059273	-0.34093990684162
YNL135C	0.0841113430527797	0.0911749107130172
YNL136W	-0.358934435152135	-0.140050502843676
YNL140C	0.15876891380355	0.0499495136011952
YNL141W	-0.00206039425663025	-0.228594237621087
YNL142W	-0.0308632204089471	-0.0669517933674505
YNL143C	-0.0731286641994175	0.0047471620415003
YNL144C	-0.143292302151553	0.006227349798623
YNL145W	-0.0666590715765262	0.169733922738895
YNL146W	-0.165689809703343	0.0645273304960009
YNL147W	0.219888814418422	0.70286933311412
YNL153C	0.119236607330133	0.107534195213327
YNL154C	0.0871941630311869	-0.177834950495277
YNL155W	-0.0015758309149778	-0.0868448586247044
YNL156C	-0.0245713767675073	-0.131506277762155
YNL157W	0.0934695422394661	-0.054214268267651
YNL159C	-0.0428816171431217	-0.136776211297662
YNL162W	0.0679567982487991	-0.171215922247962
YNL164C	-0.0919654121718052	-0.0998603924880082
YNL165W	0.0446924000418877	0.126820162760359
YNL166C	-0.168586438265203	-0.0340309018364268
YNL167C	-0.344577856773426	-0.209398193797534
YNL168C	0.0298011808158041	-0.235176534494656
YNL169C	-0.370619829238859	-0.101610281816967
YNL171C	0.312965476185764	0.523258249980221
YNL173C	-0.017274167962157	-0.099028621786198
YNL175C	-0.0426706401830241	-0.204895239545276
YNL176C	0.12677436801369	-0.0684726912804076
YNL179C	-0.0981749746509534	-0.00430759178260585
YNL180C	0.242589730790445	0.113813436651849
YNL183C	-0.30671595030448	-0.0028977926132364
YNL187W	-0.166128699343616	-0.0237522172077981
YNL190W	-0.258196580485869	0.0398067546390925
YNL191W	0.0445567481072557	0.458322234458328
YNL192W	-0.0175916922027224	-0.169007827167472
YNL193W	0.0884462757024231	0.137002051904334
YNL194C	0.0284149071773683	-0.139155731942865
YNL195C	0.271163843672481	0.0427869505931075
YNL196C	-0.0206388603550642	-0.149630444715339
YNL198C	0.0727330147640815	0.13159478049226
YNL199C	-0.00554841913662399	0.140318860678875
YNL200C	-0.105269814213092	-0.00778685352562864
YNL201C	-0.0924632591575103	0.940340651154677
YNL202W	-0.0705699391646896	-0.0352965061260189
YNL203C	-0.0173395685559287	0.0125971053329418
YNL204C	0.201409557750347	0.125806695671291
YNL205C	-0.000125789257680751	-0.0800735944599041
YNL206C	0.276946687275729	0.195479700139767
YNL208W	-0.0291676738168072	-0.0618711182713005
YNL211C	-0.0274611246531223	-0.0979940300457912
YNL212W	0.0347612635311669	0.235374996118665
YNL214W	-0.152085299274639	0.0425315062126082
YNL215W	0.00634110388815705	-0.149267078906621
YNL217W	-0.145785046506901	0.0186805914526509
YNL218W	0.232604344421175	0.166405411181233
YNL219C	-0.0476829882419033	0.138674248616509
YNL223W	-0.0804839595272639	0.236810193581735
YNL224C	0.0806430533514005	0.0126807150691645
YNL226W	-0.171393728233199	-0.206567121173962
YNL227C	-0.167574467314465	-0.322182699048896
YNL228W	-0.0478943378217054	-0.129743560320427
YNL229C	-0.0135778218832042	0.38258839982047
YNL230C	0.015629668222837	0.134985079152256
YNL231C	-0.136087551838727	0.325428950595332
YNL233W	-0.0307289938190699	0.167514483375278
YNL234W	0.0644308590038639	0.158275240948891
YNL235C	0.119431827752989	-0.0430946188447011
YNL236W	0.0256542887468084	-0.0529199333948902
YNL237W	0.0570617137272321	0.0653694475030032
YNL238W	0.218101626954316	0.334030225733768
YNL239W	0.0229296916576331	0.0810646931515528
YNL241C	0.399733547902936	0.175202130975617
YNL242W	0.146181379179026	0.246006515355726
YNL246W	-0.135141480717895	0.0100647480997741
YNL249C	-0.114025428811479	0.21242643664081
YNL253W	-0.0430294953150522	0.360952994773244
YNL254C	0.012361227140413	-0.210576262318856
YNL255C	-0.0635052457224463	-0.491047629326237
YNL257C	0.062581800630793	0.245988370220465
YNL259C	-0.113587327428559	-0.425597321408544
YNL265C	0.133164045569635	-0.048263668553501
YNL266W	-0.0591733702034477	-0.10131218519352
YNL268W	-0.109949035413187	-0.0900936249121968
YNL270C	-0.0363542556766949	-0.0904748928440852
YNL273W	0.234895559361341	1.01304979153783
YNL274C	-0.073403257505973	0.181333283442987
YNL275W	-0.133394411324655	-0.259232508015755
YNL277W	0.229646221252038	-0.0766131440285304
YNL278W	0.0024106060882505	-0.269665461001915
YNL279W	0.00495819466977956	-0.0860249101267544
YNL280C	0.133703670831301	-0.0215863498421003
YNL281W	-0.0271439311170209	-0.0560321592564853
YNL283C	0.16506301098822	0.20990682515135
YNL284C	-0.100491570083205	-0.0764591432773287
YNL285W	-0.046573325246072	-0.0306530338185115
YNL286W	-0.0875065516479672	0.0992530149237419
YNL288W	-0.231333264282178	-0.129083827580981
YNL289W	-0.199020480390686	0.22368992858709
YNL291C	0.00139794434515495	0.0510959741509274
YNL292W	-0.151170056632002	0.0410530561511303
YNL293W	0.171900769086138	0.0616722757741335
YNL294C	0.528557019846347	0.675397667117596
YNL295W	-0.118304069482376	0.0257243488352611
YNL296W	0.153377307757162	-0.0536467066418755
YNL297C	-0.0368301863664911	-0.121069014843713
YNL298W	0.0857363610578464	-0.271182824680157
YNL299W	-0.0508176487295269	-0.104032705843531
YNL300W	-0.0229249104241838	0.0581045679086154
YNL301C	-0.185013880299918	0.0462360662275292
YNL302C	-0.133945062287431	0.156802522024358
YNL303W	-0.0151351090073057	-0.107652968158676
YNL304W	0.00263448161549978	-0.158712640270158
YNL305C	0.0632760518897925	-0.0414280745766165
YNL307C	-0.0644330520171126	-0.0388063866080002
YNL309W	0.0927128439184783	0.031592487370435
YNL311C	0.320923018126156	0.25003693447669
YNL314W	-0.00597469939018414	-0.167989311879487
YNL316C	-0.0576823716252315	-0.0910965972035618
YNL318C	-0.183140997621606	0.100392081744356
YNL319W	-0.11046778024616	-0.0899545014405865
YNL320W	-0.0262020048034996	0.0423746611472538
YNL321W	0.035158620724019	-0.0193708296052575
YNL322C	0.076210961578728	0.0106697285629795
YNL323W	-0.0405364995345551	-0.139467031689574
YNL324W	-0.053347719827531	-0.151366499155208
YNL325C	-0.0356974020074996	-0.131287348213156
YNL326C	-0.0282560376660157	0.0222590650165051
YNL327W	-0.0595049545478342	-0.101236702972073
YNL328C	0.016272038333882	0.003415955486871
YNL329C	-0.348086520070704	0.179392427775598
YNL330C	-0.0787203567980932	-0.0266810346180022
YNL332W	-0.0645259748684923	-0.0520026499001858
YNL333W	-0.0572523822903973	-0.0657004800757902
YNL335W	-0.0520266562433134	-0.106974622459479
YNL336W	-0.0335151285596496	-0.130711885531726
YNL338W	-0.045670952846409	0.0755588777337168
YNL339C	-0.0670342371459891	0.323123530557549
YNR001C	0.199923676520385	0.278167855366711
YNR002C	-0.0377315550564047	0.121711528855978
YNR004W	-0.114243023775831	0.145589188422239
YNR005C	-0.0431642853674132	0.330874927964307
YNR007C	-0.117254025369652	0.166948145969508
YNR008W	-0.0147657535453489	0.0590142396835092
YNR009W	-0.0296866948945348	-0.00084920719867653
YNR010W	0.380169611404732	1.29626006339294
YNR012W	0.0170458274733862	0.296053702547589
YNR013C	0.0659198973967093	0.265957970421649
YNR014W	0.064874034379107	0.257650171762105
YNR015W	-0.0467292397214723	0.264048512352065
YNR018W	-0.621689584561763	-0.183963940928201
YNR019W	-0.0312572101135223	-0.149148116157981
YNR020C	-0.332752322905398	-0.0308674475540831
YNR021W	0.162066598811148	-0.198950640671514
YNR022C	-0.215589784496415	-0.329863879554365
YNR024W	0.0255782604940129	-0.00838586020630105
YNR025C	-0.0320111571209052	0.0536796762185295
YNR027W	-0.0388282138683568	-0.0532054934140865
YNR028W	-0.0898467169094369	-0.0455340232664602
YNR029C	-0.199813627563605	0.168855053634243
YNR030W	-0.12735807683101	-0.0593814405753552
YNR031C	-0.250843725893236	0.135551149280917
YNR032C-A	0.0476353808788083	-0.324784828552648
YNR032W	0.343503233613603	0.937321189880668
YNR033W	0.020954075246094	0.00144549171778299
YNR034W	0.255073280693394	0.385605405184228
YNR039C	0.0392886375443021	-0.083865853521037
YNR040W	0.096312282367427	0.632695609056692
YNR042W	-0.0186832126785573	-0.107632488475227
YNR044W	0.0319870033542302	-0.0766598477000037
YNR045W	-0.0650333379139305	-0.108492945340417
YNR047W	-0.0741252824052841	-0.142128581069363
YNR048W	-0.143425727617078	-0.193439185210037
YNR049C	-0.156399518088359	0.0254816559072333
YNR051C	0.0385765296108153	-0.623822399132017
YNR055C	-0.033374997851359	-0.167054224200067
YNR056C	-0.120059207611175	-0.199196459927007
YNR057C	0.18652759315155	0.0702860561417294
YNR058W	-0.00637104134145065	-0.257570850650532
YNR059W	-0.0503133605945856	-0.174744614439908
YNR060W	-0.0299536855111064	-0.179786200579544
YNR061C	-0.0769277024492555	-0.105168433653157
YNR062C	-0.143305642369461	-0.0643889419061388
YNR063W	-0.0967433131186765	-0.0517650019656487
YNR064C	-0.115870481754895	0.0267139822017092
YNR065C	0.0181293511760955	-0.126260859938873
YNR066C	0.0101322054342993	0.011793638236956
YNR067C	-0.00968143487745738	-0.0362631771110875
YNR069C	0.0467625659839346	0.0007747148773371
YNR071C	0.129555578408954	0.0140173732059615
YNR072W	0.055030876237297	-0.126025971740761
YNR073C	-0.0628710285098796	-0.214199822151374
YNR074C	-0.094070539538724	-0.141606692900857
YNR075W	-0.0574931219693395	-0.0441844085873726
YOL001W	-0.0283029827906541	0.457326336089399
YOL002C	-0.226605954235582	0.0335458645872343
YOL003C	-0.123998189579088	0.193285264379022
YOL004W	0.07318518446407	0.30568106013478
YOL006C	-0.145283268559002	0.167440455488746
YOL007C	0.135862837230956	-0.0553361222438758
YOL008W	-0.441539785382238	-0.503234965217328
YOL009C	0.0518449363226545	0.258486661069753
YOL011W	-0.0334196190988064	0.226347570398886
YOL012C	0.0747721463639219	0.457446346151791
YOL013C	-0.0478045359508948	-0.0350829374339632
YOL013W-A	-0.155792833521232	0.351743232841471
YOL014W	-0.187059761978041	0.0496006224530285
YOL015W	0.0210584154561172	0.56901928358948
YOL016C	-0.0435440875245583	0.132551370065658
YOL017W	-0.119395815295925	0.0308591915991084
YOL018C	0.216737336371174	0.0310470234455523
YOL019W	-0.0903673985174011	0.096177220157288
YOL020W	-0.0716895002443582	-0.0623471057922892
YOL024W	0.0183966170274237	0.0191282395046504
YOL025W	0.0255050897025978	0.127823021412418
YOL027C	-0.410845934205085	0.269906179497675
YOL028C	0.107114774094734	0.345340019204041
YOL029C	-0.146046482822488	0.19909953097477
YOL030W	-0.106892991997284	-0.105321162551873
YOL031C	-0.000819137936333349	-0.140643652736143
YOL032W	-0.0335504295689751	-0.0316850569171204
YOL035C	0.287802404886346	0.432915597233886
YOL036W	0.0169556768155015	0.150305590547243
YOL037C	0.054341660999626	0.0837099822183572
YOL039W	-0.147964609435889	-0.0761707530435601
YOL041C	0.0859686344910645	-0.075318203170809
YOL042W	-0.0446312470028216	0.167798486865535
YOL043C	-0.0281837474856185	0.217128933625486
YOL044W	-0.309527404478742	0.47415480604531
YOL045W	0.0654957117830809	0.0447596795011541
YOL046C	0.0608636640490613	-0.0383406956794121
YOL047C	0.121640942130753	-0.29790429449929
YOL048C	-0.0619730049548431	-0.1591573321393
YOL049W	-0.328413919509647	0.0924291441880472
YOL050C	-0.199455795064303	-0.677174669107703
YOL052C	-0.482837482179884	0.113602832667165
YOL052C-A	0.0185377082105075	0.29619160898605
YOL053W	-0.102269951966442	-0.15281100015316
YOL054W	-0.111450755901645	0.117126470787318
YOL055C	-0.143950940298213	0.104969959041177
YOL056W	-0.00665125358987387	-0.388838646048272
YOL057W	0.0200141953479826	-0.323856426189461
YOL059W	0.0221943868696421	0.147204921214797
YOL060C	0.0990204801093232	-0.0452550112627038
YOL061W	-0.0624193442064799	-0.150276024016068
YOL062C	-0.118429189324503	-0.185927391161984
YOL063C	-0.0926155753542728	-0.0767513223507421
YOL064C	0.319039912926324	0.431410700119924
YOL065C	-0.153548603996045	-0.118558206842949
YOL067C	-0.204911907880266	-0.0122805181748515
YOL068C	0.103884956986643	-0.183293644303998
YOL070C	0.00193440000100416	-0.198880525846454
YOL071W	0.116841463971888	0.18263367231008
YOL073C	-0.0963280507229056	-0.227894581197398
YOL075C	0.189064800930391	0.0705239588785067
YOL079W	0.197225687685982	0.423791411626436
YOL080C	-0.146540768505806	-0.229486030204586
YOL081W	0.575911964708679	
YOL082W	-0.00950900793923183	-0.234217532978368
YOL083W	-0.0834658983254115	-0.109961836815934
YOL084W	-0.0622592449028782	0.0616150155784588
YOL085C	-0.174034300307106	-0.059054900431162
YOL086C	-0.245052060202682	0.140292014763428
YOL087C	-0.0915375593266886	-0.273756387700617
YOL088C	-0.0495701101243193	0.285998005573942
YOL089C	0.0196995592340819	-0.151103109928688
YOL090W	0.182430801237248	0.0939740340562995
YOL091W	0.385553637496438	0.66416993923158
YOL092W	0.0634911952603463	0.037342676824392
YOL093W	-0.0219968249748461	0.261474507349381
YOL098C	0.0791638618647737	-0.262946057589025
YOL099C	-0.131688306024069	-0.107318319042324
YOL101C	-0.204932235716741	0.0441677029959527
YOL103W	0.0222207578987539	0.0318599276676761
YOL104C	-0.0619271163771765	0.0729406042668421
YOL105C	0.375038588667171	0.208995270225131
YOL106W	-0.0146463694714473	-0.0531145291557864
YOL107W	0.00508217366674091	-0.0443303473658182
YOL108C	0.0479216110518254	-0.283134831464647
YOL109W	0.0013819202978356	-0.080598975360964
YOL110W	-0.012422728171257	0.0165478291219237
YOL111C	-0.0603063240750652	0.0370942110290969
YOL112W	0.214487963589742	0.273306121898524
YOL113W	-0.165129479749061	0.13302282880935
YOL114C	-0.106514747723163	0.0271979777263327
YOL116W	0.026937827008195	0.0676189066137919
YOL117W	0.238895035417891	0.0334079488459577
YOL118C	-0.0370342679586619	-0.133756459774523
YOL119C	-0.126005336731303	-0.00345849095463025
YOL121C	-0.0389798860426112	0.0042543326346323
YOL122C	0.0048828729772404	0.0432138570114128
YOL124C	0.14477604260723	0.249097293787393
YOL126C	-0.0897582243866778	0.247700185422216
YOL128C	-0.0627100137017065	0.259218693882523
YOL129W	-0.0092678671898828	-0.142721184582164
YOL131W	0.150584925632253	0.184541215255313
YOL132W	0.151694489491097	0.164622354235883
YOL136C	-0.00453595491074905	0.0702734671006995
YOL137W	-0.0212446985852746	0.0396487510625087
YOL138C	0.0173456081741156	0.140040354198722
YOL141W	0.0913671765964482	0.212509401512115
YOL147C	0.0461206479449807	0.157738759697479
YOL150C	0.0331654979879184	0.191073161258108
YOL151W	-0.0786709959720581	0.139575493284065
YOL152W	-0.0880951764218385	0.234959930850289
YOL155C	0.164749844640287	-0.290315203598709
YOL158C	0.0810132340595829	-0.165557728585355
YOL159C	-0.0482697627684077	-0.242831592653256
YOL160W	0.201415615577729	0.11673855935994
YOL162W	-0.0246934028783506	-0.0528096647348432
YOL163W	-0.165807604057125	-0.298672382839535
YOR001W	0.0998341647612021	0.219424084950802
YOR002W	-0.119146468435577	-0.12131950873491
YOR003W	-0.220394939938238	-0.313534091256642
YOR005C	-0.12432154011513	0.0613948120272073
YOR006C	-0.139392440167838	0.259276515844018
YOR007C	0.0097129447678595	-0.0109756085935188
YOR008C	0.169255873786598	0.0199914612633162
YOR008C-A	0.0153706352476343	-0.188875728162509
YOR009W	0.0040033636969526	0.0175429177400306
YOR010C	-0.0736581566591056	0.0438007950395301
YOR011W	-0.0551513010822648	-0.205315697915214
YOR012W	-0.199432839688271	0.0262556806622413
YOR013W	-0.0690017219237744	-0.108929815210279
YOR014W	0.160921809113206	-0.256046434057784
YOR015W	-0.104692255431992	0.0319887513435926
YOR016C	-0.296495243745422	0.068760540747702
YOR017W	-0.0776209403205509	0.0687655958496649
YOR018W	-0.0687857070994265	-0.169360042656457
YOR019W	-0.0206714809873711	-0.124909272522851
YOR021C	0.030311961924574	-0.0261977277700384
YOR022C	0.0363100734653829	0.145195785583197
YOR023C	0.00455337555877105	-0.036326698813862
YOR024W	0.0472193154549777	0.0789668964571307
YOR025W	0.296782659139226	0.577803813284794
YOR026W	0.172826572372587	0.128779863177731
YOR027W	-0.142735604820199	0.0908183110611616
YOR028C	-0.10987412814822	0.0302898117922987
YOR029W	-0.0657553136655162	-0.226686594470079
YOR030W	-0.084188079893098	-0.357888950751745
YOR032C	0.263352038631623	0.310627956158716
YOR034C	-0.0964175562069026	-0.310897620141599
YOR035C	0.136646128599927	-0.0662862751958465
YOR037W	-0.408802139496463	-0.388489998365224
YOR038C	0.0882665813004863	0.240843288069536
YOR039W	-0.130706974053831	0.860251175172694
YOR040W	-0.11756709136863	1.1272856774807
YOR041C	-0.096514317929378	-0.0105946179158923
YOR042W	-0.0781458784911205	0.050441777349522
YOR043W	-0.0445812221950705	0.0626253242076285
YOR044W	0.239743646314778	0.335180449003398
YOR045W	0.0881337330761182	-0.0354418856017649
YOR047C	-0.0161423278307483	0.120878829663057
YOR049C	-0.0783865779213687	-0.0870211909848182
YOR050C	0.159627726735999	0.283170048666995
YOR051C	-0.0474823612145139	0.0321256066176002
YOR052C	-0.0498874876728354	0.291511963858527
YOR053W	-0.213118793835772	-0.0994595440099165
YOR054C	-0.0599729783228386	0.0022121086377373
YOR055W	-0.0955359439000909	-0.144235593178221
YOR058C	0.0247442537931214	-0.0488902894092055
YOR059C	-0.0979589876532693	-0.101919156093807
YOR061W	0.213853121892962	0.0529952882450649
YOR062C	0.238064923275759	0.470845883351399
YOR064C	0.0530162181978034	-0.120330390312688
YOR066W	0.0162075977067916	0.211704052260575
YOR067C	0.138749170938749	0.111218925802709
YOR068C	0.0333066597709805	0.435846322198071
YOR069W	-0.132702542233551	0.343221247104105
YOR070C	-0.168308407006516	0.139460882669974
YOR071C	-0.159121578522211	-0.0524795836402131
YOR072W	0.009970021723367	-0.13883031616523
YOR076C	0.0954476130180613	0.0290253877586199
YOR078W	0.0887834949913054	-0.0013900914753855
YOR079C	0.145308560188365	0.273707747426159
YOR080W	0.849888696432518	1.28203508230933
YOR081C	0.111808684661327	0.140889822761167
YOR082C	-0.0038151861317588	0.577025448993391
YOR083W	-0.0162469596094081	0.614119108618453
YOR084W	-0.0840711420857992	0.308175045733388
YOR085W	-0.136828844022463	-0.177496198315623
YOR086C	0.00634889256522604	-0.179923812246862
YOR087W	0.023648534163380374	-0.2191898923774746
YOR089C	-0.0671658432422509	-0.237016297820119
YOR090C	-0.00324046442338369	-0.0607839031119611
YOR091W	-0.054609331781113	-0.219136327436439
YOR092W	-0.0353598242097234	-0.0853455258222484
YOR093C	-0.102439062221749	-0.169115405359128
YOR094W	0.0286319479326715	-0.0151738156543375
YOR097C	-0.176312959779997	0.0669152411855335
YOR099W	-0.0190280731437945	-0.424057249326943
YOR100C	-0.0294475657624566	-0.281542238571049
YOR104W	-0.0252867297500462	0.0089637706257375
YOR105W	-0.0673585084256288	-0.142181387887293
YOR106W	0.249410444295029	-0.046773122883484
YOR107W	0.022012705726704	-0.139397325989702
YOR108W	-0.0590474849178966	0.011529370931675
YOR109W	-0.0146955469941343	0.150904657181813
YOR111W	-0.201979994386328	-0.0839867803289702
YOR112W	-0.262232577092207	-0.0308492569833599
YOR113W	0.0377305925519757	-0.0192379565050471
YOR114W	0.0419495272517253	-0.180005551908341
YOR115C	-0.0250287098341263	-0.0033364429327126
YOR118W	0.0246082729258623	-0.165346339549304
YOR120W	0.199745373864147	0.272916255490694
YOR121C	0.0303240599665587	-0.0739892502236945
YOR123C	0.518926660454452	0.371387089950599
YOR124C	-0.0440111319193176	-0.372204098745403
YOR126C	-0.113489199138738	-0.183463491010966
YOR127W	-0.0057137843746765	0.0456049034207335
YOR129C	0.046454304687772	0.238724918593577
YOR131C	0.0567109369309031	0.177270188529643
YOR132W	-0.0203671411682207	0.218606226221383
YOR133W	0.0310749067179089	-0.142919781445004
YOR134W	0.0273418417866245	-0.0054253035631186
YOR135C	0.0092726123546763	0.0427769080592022
YOR136W	-0.0253761333391805	-0.0570340054574466
YOR137C	0.0190955060086013	-0.157585617303197
YOR138C	0.0219532999740513	-0.132967050062325
YOR139C	-0.102635742295601	0.0503216395028302
YOR140W	-0.222840087701584	-0.155491193911576
YOR141C	0.307140870452786	0.012592141159633
YOR142W	0.203170217164545	-0.119445970987836
YOR144C	0.0468458288844699	0.668043599356868
YOR152C	0.118401513038311	0.0329548146137265
YOR153W	0.00622602332737846	0.0187742313685928
YOR154W	0.152271132633337	-0.110752284643805
YOR155C	-0.0314043971265403	0.0441744384822846
YOR156C	-0.0227724219635729	-0.0675605287939381
YOR158W	-0.126347207818028	-0.0205875092202391
YOR161C	0.064233516704415	-0.0678712459623188
YOR162C	-0.0241766124557376	-0.101632378989017
YOR163W	-0.106856413037983	-0.104771403452665
YOR164C	-0.0377809671835562	-0.0862298508344101
YOR165W	-0.149034582861223	0.00324923556172772
YOR166C	0.122484541231828	0.0754572668141337
YOR167C	-0.0951709082844849	0.0584613755987777
YOR170W	0.0170687340259296	0.129709433793361
YOR171C	0.14853011655958	-0.204107338717567
YOR172W	-0.041474961765896	-0.0928201782756441
YOR173W	-0.00175180968424118	-0.0572463914796127
YOR175C	0.0465416268093323	0.0880344289379998
YOR177C	-0.0338626299782764	0.0694958086656704
YOR178C	-0.0754063646977973	0.0455151753354153
YOR179C	-0.0187740841679834	0.0764537252424452
YOR180C	0.33811398319651	0.00685316103993915
YOR182C	-0.018958431275672	0.209684977180457
YOR183W	-0.134508859389041	0.246626106888182
YOR184W	-0.239233288867032	0.141052857025544
YOR185C	-0.120373966297105	0.173304594539073
YOR186W	-0.0227912099130341	0.213559652264614
YOR188W	0.0314585416237713	0.090241944589409
YOR189W	0.148160377703711	0.199445198202533
YOR190W	0.0124441800456269	0.10371741751331
YOR191W	0.216316666115657	0.284041994298638
YOR192C	0.102187497311472	0.116163511607352
YOR193W	0.211534407772192	0.172259371475331
YOR195W	0.0477729045016619	0.257348772923757
YOR197W	-0.0978339106512611	0.101139796520654
