ORF	het | growth (pooled culture) | chromium trioxide [0.1 mM] | None | Holland S~Avery SV, 2007
YMR276W	-0.009
YMR277W	0.001
YMR278W	-0.003
YMR279C	-0.009
YMR280C	0.003
YMR281W	-0.013
YMR282C	-0.009
YMR283C	0.003
YMR284W	-0.070
YMR285C	-0.022
YMR286W	-0.011
YMR287C	-0.013
YMR288W	-0.008
YMR290C	-0.019
YMR290W-A	-0.005
YMR291W	0.008
YMR292W	-0.011
YMR293C	-0.005
YMR294W	0.016
YMR294W-A	-0.000
YMR295C	-0.019
YMR296C	-0.055
YMR297W	-0.032
YMR298W	-0.072
YMR299C	-0.031
YMR300C	-0.007
YMR301C	-0.122
YMR302C	-0.011
YMR303C	0.004
YMR304C-A	0.045
YMR304W	0.007
YMR305C	-0.013
YMR306C-A	-0.005
YMR306W	-0.018
YMR307W	-0.005
YMR308C	-0.019
YMR309C	0.035
YMR310C	0.001
YMR311C	-0.007
YMR312W	-0.016
YMR313C	-0.027
YMR314W	-0.003
YMR315W	-0.011
YMR316C-A	-0.007
YMR316C-B	-0.005
YMR316W	0.054
YMR317W	-0.022
YMR318C	-0.003
YMR319C	-0.010
YMR320W	0.032
YMR322C	-0.009
YMR326C	0.006
YNL001W	0.008
YNL002C	0.003
YNL004W	-0.045
YNL009W	-0.027
YNL010W	0.022
YNL015W	0.003
YNL016W	-0.043
YNL018C	-0.004
YNL020C	-0.000
YNL021W	-0.039
YNL022C	0.008
YNL024C	-0.047
YNL025C	0.010
YNL026W	0.012
YNL027W	0.016
YNL031C	0.004
YNL032W	-0.034
YNL034W	-0.014
YNL035C	0.002
YNL037C	0.030
YNL038W	-0.013
YNL040W	0.027
YNL041C	0.009
YNL044W	0.025
YNL045W	0.002
YNL046W	-0.169
YNL047C	-0.016
YNL049C	0.001
YNL050C	0.024
YNL051W	-0.010
YNL052W	-0.024
YNL053W	0.012
YNL054W	-0.007
YNL055C	0.002
YNL056W	-0.016
YNL057W	-0.014
YNL058C	0.005
YNL059C	-0.008
YNL061W	-0.032
YNL062C	0.016
YNL063W	0.005
YNL064C	-0.006
YNL065W	-0.011
YNL066W	0.006
YNL068C	0.088
YNL070W	-0.006
YNL071W	-0.019
YNL072W	-0.026
YNL073W	-0.011
YNL074C	-0.004
YNL075W	0.021
YNL076W	-0.005
YNL077W	0.005
YNL078W	-0.021
YNL079C	-0.041
YNL080C	-0.012
YNL081C	-0.020
YNL082W	-0.002
YNL084C	-0.032
YNL085W	0.005
YNL086W	0.005
YNL087W	-0.007
YNL088W	0.001
YNL089C	-0.016
YNL090W	-0.013
YNL091W	0.012
YNL092W	0.002
YNL093W	-0.026
YNL094W	-0.000
YNL095C	0.000
YNL096C	-0.002
YNL097C	-0.040
YNL098C	-0.011
YNL099C	-0.027
YNL100W	0.001
YNL101W	0.013
YNL102W	0.053
YNL103W	0.005
YNL104C	-0.023
YNL105W	-0.025
YNL106C	0.058
YNL107W	0.043
YNL108C	-0.014
YNL109W	-0.021
YNL110C	-0.007
YNL111C	0.007
YNL113W	-0.072
YNL114C	-0.012
YNL115C	-0.015
YNL116W	-0.014
YNL117W	-0.026
YNL118C	-0.018
YNL119W	-0.013
YNL120C	0.000
YNL121C	0.031
YNL122C	-0.018
YNL123W	0.003
YNL124W	-0.015
YNL125C	-0.016
YNL126W	-0.009
YNL127W	-0.024
YNL128W	-0.008
YNL129W	-0.002
YNL130C	-0.012
YNL131W	-0.010
YNL132W	-0.025
YNL133C	-0.020
YNL134C	-0.003
YNL135C	-0.040
YNL136W	-0.029
YNL137C	-0.030
YNL138W	-0.018
YNL139C	-0.021
YNL140C	-0.014
YNL142W	-0.015
YNL144C	-0.070
YNL145W	-0.013
YNL146W	-0.009
YNL147W	-0.023
YNL148C	-0.010
YNL149C	-0.045
YNL150W	0.003
YNL151C	-0.020
YNL152W	0.012
YNL153C	-0.034
YNL154C	-0.007
YNL157W	-0.017
YNL158W	-0.019
YNL159C	-0.013
YNL160W	-0.010
YNL161W	0.014
YNL163C	-0.003
YNL165W	-0.020
YNL167C	-0.007
YNL168C	0.003
YNL170W	-0.021
YNL171C	-0.014
YNL172W	-0.023
YNL173C	-0.020
YNL175C	-0.013
YNL176C	0.015
YNL177C	-0.034
YNL178W	-0.001
YNL179C	-0.044
YNL180C	-0.023
YNL181W	-0.031
YNL182C	-0.019
YNL183C	-0.007
YNL184C	-0.000
YNL185C	-0.010
YNL188W	-0.015
YNL189W	-0.009
YNL190W	-0.008
YNL191W	-0.013
YNL192W	0.032
YNL193W	0.016
YNL194C	-0.008
YNL195C	-0.004
YNL196C	-0.022
YNL197C	0.040
YNL198C	-0.032
YNL199C	-0.008
YNL200C	0.001
YNL201C	0.005
YNL202W	0.015
YNL203C	-0.022
YNL204C	-0.007
YNL205C	0.004
YNL206C	-0.014
YNL207W	-0.009
YNL210W	-0.003
YNL211C	0.004
YNL212W	0.031
YNL213C	-0.015
YNL214W	0.013
YNL215W	-0.005
YNL216W	0.004
YNL217W	-0.004
YNL218W	-0.008
YNL219C	-0.014
YNL220W	-0.010
YNL221C	-0.016
YNL222W	-0.004
YNL224C	-0.013
YNL225C	-0.008
YNL226W	-0.049
YNL227C	-0.019
YNL228W	-0.021
YNL229C	-0.007
YNL230C	0.010
YNL231C	0.022
YNL233W	0.007
YNL235C	0.005
YNL236W	-0.036
YNL237W	-0.012
YNL238W	-0.019
YNL239W	-0.000
YNL240C	-0.004
YNL241C	0.001
YNL242W	-0.012
YNL243W	-0.016
YNL244C	0.025
YNL246W	-0.010
YNL247W	-0.036
YNL248C	0.010
YNL249C	-0.008
YNL250W	-0.010
YNL252C	0.024
YNL253W	0.001
YNL254C	0.025
YNL255C	-0.014
YNL256W	-0.011
YNL257C	0.000
YNL258C	0.006
YNL259C	-0.005
YNL260C	-0.004
YNL261W	-0.008
YNL263C	-0.004
YNL264C	0.032
YNL265C	-0.001
YNL266W	-0.029
YNL267W	-0.026
YNL268W	-0.017
YNL269W	-0.027
YNL270C	-0.009
YNL271C	0.030
YNL272C	-0.017
YNL273W	-0.019
YNL274C	0.003
YNL275W	-0.000
YNL276C	0.003
YNL277W	-0.003
YNL278W	-0.025
YNL279W	-0.001
YNL280C	-0.016
YNL282W	-0.031
YNL283C	-0.011
YNL284C	-0.008
YNL285W	-0.005
YNL286W	0.004
YNL288W	-0.009
YNL289W	0.003
YNL290W	-0.012
YNL291C	-0.015
YNL292W	-0.009
YNL293W	-0.025
YNL294C	-0.005
YNL295W	-0.011
YNL296W	-0.019
YNL297C	-0.013
YNL298W	0.102
YNL299W	-0.004
YNL300W	-0.009
YNL301C	-0.025
YNL302C	-0.015
YNL303W	-0.022
YNL304W	-0.010
YNL305C	0.021
YNL306W	-0.031
YNL307C	0.011
YNL308C	-0.026
YNL310C	-0.019
YNL311C	-0.014
YNL312W	-0.018
YNL313C	-0.005
YNL315C	-0.003
YNL316C	-0.006
YNL318C	-0.019
YNL319W	-0.004
YNL320W	-0.004
YNL321W	-0.003
YNL322C	-0.006
YNL323W	-0.016
YNL324W	0.007
YNL325C	-0.000
YNL326C	-0.017
YNL327W	-0.002
YNL328C	-0.008
YNL329C	-0.014
YNL330C	-0.026
YNL332W	0.002
YNL333W	-0.006
YNL335W	-0.003
YNL336W	0.005
YNL338W	0.003
YNL339C	0.002
YNR001C	-0.009
YNR003C	0.004
YNR004W	-0.022
YNR005C	-0.023
YNR007C	0.029
YNR009W	0.018
YNR010W	-0.091
YNR011C	0.008
YNR012W	-0.017
YNR013C	0.006
YNR014W	-0.022
YNR015W	-0.004
YNR016C	0.008
YNR017W	-0.015
YNR021W	0.023
YNR022C	0.027
YNR023W	0.033
YNR025C	0.032
YNR027W	-0.075
YNR030W	0.005
YNR031C	0.014
YNR032C-A	-0.002
YNR034W	0.002
YNR036C	-0.033
YNR037C	-0.015
YNR040W	0.021
YNR041C	-0.034
YNR042W	0.032
YNR046W	-0.015
YNR047W	0.009
YNR048W	-0.002
YNR049C	0.009
YNR050C	-0.031
YNR051C	0.021
YNR053C	0.001
YNR054C	0.036
YNR055C	0.006
YNR056C	-0.003
YNR058W	-0.003
YNR059W	-0.141
YNR060W	0.012
YNR061C	0.000
YNR062C	-0.002
YNR063W	-0.003
YNR064C	0.007
YNR065C	-0.004
YNR066C	-0.004
YNR067C	-0.010
YNR068C	-0.001
YNR070W	0.004
YNR071C	0.004
YNR072W	-0.003
YNR073C	-0.025
YNR074C	-0.018
YNR075W	0.009
YOL001W	-0.004
YOL003C	-0.013
YOL004W	0.013
YOL005C	-0.010
YOL006C	0.004
YOL007C	0.001
YOL008W	0.017
YOL009C	0.001
YOL010W	-0.013
YOL011W	-0.008
YOL012C	0.009
YOL013C	-0.018
YOL014W	0.007
YOL015W	-0.011
YOL016C	-0.015
YOL017W	0.001
YOL018C	-0.037
YOL019W	0.008
YOL020W	-0.003
YOL021C	0.002
YOL022C	-0.014
YOL023W	0.012
YOL025W	0.028
YOL026C	-0.003
YOL027C	0.006
YOL028C	0.007
YOL029C	-0.020
YOL030W	0.026
YOL031C	0.000
YOL032W	-0.007
YOL033W	-0.018
YOL034W	-0.000
YOL036W	0.001
YOL037C	-0.015
YOL038W	-0.014
YOL039W	-0.015
YOL040C	0.022
YOL041C	0.000
YOL042W	-0.011
YOL043C	-0.002
YOL044W	-0.032
YOL045W	-0.008
YOL046C	0.007
YOL047C	-0.014
YOL048C	0.012
YOL050C	-0.002
YOL051W	0.002
YOL052C-A	-0.016
YOL053W	-0.014
YOL054W	-0.009
YOL055C	-0.000
YOL056W	-0.000
YOL057W	0.005
YOL058W	-0.000
YOL059W	-0.023
YOL060C	-0.010
YOL061W	-0.073
YOL062C	-0.003
YOL063C	0.002
YOL065C	0.012
YOL066C	-0.012
YOL067C	-0.002
YOL068C	0.062
YOL069W	-0.009
YOL070C	-0.016
YOL071W	-0.010
YOL072W	0.032
YOL075C	-0.013
YOL076W	-0.011
YOL077C	0.100
YOL078W	-0.020
YOL079W	0.000
YOL080C	0.000
YOL081W	0.007
YOL082W	-0.007
YOL084W	-0.000
YOL085C	-0.001
YOL088C	-0.011
YOL089C	-0.014
YOL090W	0.005
YOL091W	-0.016
YOL092W	-0.008
YOL093W	0.007
YOL094C	-0.009
YOL095C	0.009
YOL096C	0.004
YOL097C	0.015
YOL098C	0.030
YOL099C	-0.009
YOL100W	0.006
YOL101C	-0.000
YOL102C	0.034
YOL103W	0.011
YOL104C	0.003
YOL105C	-0.007
YOL106W	0.001
YOL107W	0.003
YOL108C	-0.016
YOL109W	0.050
YOL110W	0.036
YOL111C	0.005
YOL112W	0.022
YOL113W	0.012
YOL114C	0.012
YOL115W	0.018
YOL116W	-0.006
YOL117W	0.010
YOL118C	-0.075
YOL119C	-0.001
YOL120C	-0.011
YOL121C	-0.004
YOL122C	0.059
YOL123W	0.001
YOL124C	0.009
YOL125W	-0.005
YOL126C	0.015
YOL128C	-0.003
YOL129W	0.006
YOL130W	0.004
YOL131W	0.010
YOL132W	0.009
YOL134C	-0.024
YOL135C	-0.005
YOL136C	0.010
YOL137W	0.011
YOL138C	0.024
YOL139C	-0.049
YOL141W	-0.017
YOL143C	-0.015
YOL144W	0.013
YOL146W	0.020
YOL147C	-0.018
YOL149W	-0.011
YOL150C	0.028
YOL151W	-0.004
YOL152W	-0.014
YOL155C	0.013
YOL158C	0.007
YOL159C	0.027
YOL160W	-0.018
YOL162W	0.026
YOL163W	0.010
YOL166C	0.005
YOR001W	-0.007
YOR002W	0.004
YOR003W	-0.008
YOR004W	0.003
YOR005C	-0.024
YOR006C	-0.018
YOR007C	0.009
YOR008C	-0.003
YOR008C-A	-0.003
YOR009W	-0.002
YOR010C	-0.018
YOR011W	-0.023
YOR012W	0.005
YOR013W	0.003
YOR015W	-0.007
YOR016C	-0.045
YOR017W	0.024
YOR018W	-0.000
YOR019W	-0.061
YOR020C	-0.008
YOR021C	0.004
YOR022C	-0.006
YOR023C	0.001
YOR024W	-0.014
YOR025W	-0.006
YOR026W	-0.006
YOR027W	0.008
YOR028C	-0.021
YOR029W	-0.088
YOR030W	-0.019
YOR031W	-0.041
YOR032C	-0.000
YOR033C	-0.019
YOR034C	-0.012
YOR035C	-0.002
YOR036W	-0.035
YOR037W	-0.012
YOR038C	-0.006
YOR040W	-0.002
YOR041C	0.012
YOR042W	-0.009
YOR043W	-0.009
YOR044W	-0.007
YOR045W	-0.005
YOR046C	0.007
YOR047C	-0.016
YOR048C	-0.005
YOR050C	0.002
YOR051C	0.000
YOR052C	-0.013
YOR053W	0.007
YOR054C	0.013
YOR055W	-0.001
YOR056C	0.002
YOR057W	0.066
YOR058C	0.001
YOR059C	-0.012
YOR060C	-0.002
YOR061W	0.032
YOR062C	-0.010
YOR063W	0.008
YOR064C	-0.001
YOR065W	-0.004
YOR066W	-0.020
YOR067C	-0.014
YOR068C	-0.014
YOR069W	-0.004
YOR070C	-0.003
YOR071C	0.010
YOR072W	0.005
YOR073W	0.004
YOR074C	-0.003
YOR075W	-0.012
YOR076C	0.005
YOR079C	0.005
YOR080W	-0.006
YOR081C	-0.002
YOR082C	0.014
YOR083W	0.137
YOR084W	-0.024
YOR085W	-0.023
YOR086C	-0.004
YOR087W	-0.008
YOR090C	-0.001
YOR091W	-0.051
YOR094W	-0.010
YOR098C	0.059
YOR099W	-0.002
YOR100C	0.070
YOR101W	-0.020
YOR102W	-0.011
YOR103C	-0.007
YOR104W	-0.012
YOR107W	0.002
YOR108W	-0.015
YOR109W	-0.007
YOR110W	-0.009
YOR111W	-0.018
YOR112W	-0.005
YOR113W	0.004
YOR114W	-0.008
YOR115C	-0.007
YOR116C	-0.007
YOR117W	-0.045
YOR118W	-0.005
YOR119C	-0.010
YOR120W	-0.028
YOR121C	-0.008
YOR122C	-0.016
YOR123C	-0.020
YOR124C	-0.006
YOR125C	0.002
YOR126C	0.002
YOR128C	-0.025
YOR129C	0.004
YOR130C	-0.034
YOR131C	0.004
YOR134W	0.001
YOR135C	0.007
YOR136W	0.010
YOR137C	-0.020
YOR138C	-0.020
YOR140W	-0.002
YOR141C	0.001
YOR142W	-0.008
YOR143C	-0.014
YOR144C	-0.025
YOR145C	-0.001
YOR146W	-0.002
YOR147W	-0.014
YOR148C	-0.014
YOR150W	-0.056
YOR151C	0.019
YOR153W	0.002
YOR154W	-0.005
YOR155C	0.014
YOR156C	-0.011
YOR157C	-0.003
YOR158W	-0.020
YOR159C	-0.012
YOR160W	-0.006
YOR161C	-0.106
YOR163W	-0.009
YOR164C	-0.018
YOR165W	-0.009
YOR166C	-0.017
YOR167C	-0.088
YOR168W	0.003
YOR169C	-0.048
YOR170W	0.014
YOR172W	0.030
YOR173W	-0.003
YOR174W	-0.008
YOR175C	0.028
YOR176W	-0.011
YOR177C	0.013
YOR179C	-0.009
YOR180C	-0.007
YOR183W	-0.009
YOR184W	0.012
YOR185C	0.038
YOR187W	-0.005
YOR189W	-0.003
YOR190W	0.005
YOR191W	-0.001
YOR192C	0.013
YOR193W	-0.016
YOR194C	0.008
YOR195W	-0.013
YOR196C	-0.045
YOR197W	-0.008
YOR198C	-0.016
YOR199W	-0.012
YOR200W	0.013
YOR201C	-0.006
YOR203W	0.033
YOR205C	-0.014
YOR206W	0.011
YOR207C	0.001
YOR208W	-0.006
YOR209C	-0.019
YOR210W	-0.009
YOR211C	-0.000
YOR212W	-0.013
YOR213C	-0.016
YOR214C	-0.004
YOR215C	0.020
YOR216C	0.004
YOR217W	-0.052
YOR218C	-0.025
YOR220W	0.005
YOR221C	-0.011
YOR222W	-0.020
YOR223W	-0.021
YOR224C	0.002
YOR225W	-0.006
YOR226C	-0.008
YOR227W	-0.013
YOR228C	-0.003
YOR229W	-0.003
YOR230W	-0.024
YOR231W	-0.006
YOR232W	-0.004
YOR233W	0.004
YOR234C	-0.017
YOR235W	-0.025
YOR236W	-0.016
YOR237W	0.003
YOR238W	-0.015
YOR239W	0.003
YOR241W	-0.053
YOR242C	0.012
YOR243C	-0.009
YOR244W	-0.014
YOR245C	-0.003
YOR246C	-0.025
YOR247W	0.032
YOR248W	-0.027
YOR249C	0.005
YOR250C	0.011
YOR251C	0.000
YOR252W	0.001
YOR253W	0.002
YOR254C	-0.023
YOR255W	-0.000
YOR256C	-0.003
YOR257W	-0.008
YOR259C	0.041
YOR260W	-0.007
YOR261C	-0.007
YOR262W	0.029
YOR263C	0.012
YOR264W	0.004
YOR265W	0.001
YOR266W	-0.018
YOR267C	0.012
YOR268C	-0.006
YOR270C	0.008
YOR271C	-0.023
YOR272W	-0.009
YOR273C	-0.011
YOR274W	-0.026
YOR275C	-0.007
YOR276W	-0.021
YOR280C	-0.001
YOR282W	-0.013
YOR283W	-0.002
YOR285W	-0.011
YOR286W	-0.020
YOR288C	-0.019
YOR289W	-0.006
YOR290C	0.021
YOR291W	0.004
YOR292C	-0.004
YOR293W	-0.010
YOR295W	-0.015
YOR296W	-0.004
YOR297C	-0.018
YOR298C-A	-0.017
YOR298W	0.007
YOR299W	0.017
YOR300W	0.005
YOR301W	0.013
YOR302W	-0.002
YOR303W	0.003
YOR304C-A	-0.046
YOR304W	-0.010
YOR305W	-0.000
YOR306C	-0.006
YOR307C	0.025
YOR308C	-0.020
YOR309C	0.004
YOR310C	-0.020
YOR311C	-0.005
YOR313C	0.005
YOR314W	-0.007
YOR315W	0.011
YOR316C	0.012
YOR317W	-0.005
YOR319W	0.000
YOR322C	-0.015
YOR323C	0.007
YOR324C	-0.016
YOR325W	-0.002
YOR326W	-0.011
YOR327C	-0.056
YOR328W	-0.006
YOR329C	-0.012
YOR330C	-0.001
YOR331C	0.015
YOR332W	0.003
YOR333C	0.000
YOR335C	-0.011
YOR336W	0.014
YOR337W	-0.022
YOR338W	-0.003
YOR339C	-0.014
YOR340C	-0.011
YOR341W	-0.006
YOR342C	-0.011
YOR343C	-0.008
YOR344C	-0.024
YOR345C	-0.009
YOR346W	-0.008
YOR348C	-0.023
YOR349W	-0.028
YOR350C	0.000
YOR351C	-0.020
YOR352W	0.001
YOR354C	-0.022
YOR355W	0.004
YOR356W	0.003
YOR357C	-0.012
YOR358W	-0.011
YOR359W	-0.019
YOR360C	-0.021
YOR361C	-0.030
YOR363C	-0.005
YOR365C	0.004
YOR366W	0.039
YOR368W	0.012
YOR369C	0.007
YOR370C	-0.019
YOR371C	-0.003
YOR372C	-0.001
YOR373W	0.005
YOR374W	-0.072
YOR375C	-0.001
YOR376W	-0.010
YOR377W	-0.046
YOR378W	-0.017
YOR379C	0.014
YOR380W	-0.022
YOR381W	-0.004
YOR382W	-0.026
YOR383C	0.017
YOR384W	-0.001
YOR385W	-0.018
YOR386W	-0.017
YPL002C	-0.033
YPL003W	-0.009
YPL004C	0.006
YPL005W	0.008
YPL006W	0.001
YPL007C	-0.011
YPL009C	-0.001
YPL010W	0.018
YPL011C	-0.004
YPL012W	-0.004
YPL014W	-0.001
YPL015C	0.005
YPL016W	0.008
YPL017C	-0.016
YPL018W	0.003
YPL019C	-0.019
YPL020C	-0.010
YPL021W	-0.007
YPL022W	-0.002
YPL023C	0.010
YPL025C	-0.028
YPL026C	-0.073
YPL027W	0.001
YPL028W	-0.011
YPL029W	-0.050
YPL030W	0.000
YPL032C	0.005
YPL033C	-0.004
YPL034W	-0.004
YPL036W	-0.015
YPL038W	-0.017
YPL039W	-0.005
YPL040C	-0.026
YPL042C	-0.000
YPL043W	0.001
YPL044C	-0.003
YPL046C	-0.087
YPL047W	-0.031
YPL049C	-0.006
YPL050C	0.023
YPL052W	-0.004
YPL053C	-0.043
YPL054W	-0.012
YPL055C	-0.001
YPL056C	-0.027
YPL057C	-0.023
YPL058C	-0.013
YPL059W	-0.029
YPL060W	-0.071
YPL061W	-0.036
YPL062W	-0.018
YPL063W	-0.037
YPL064C	-0.037
YPL066W	-0.004
YPL067C	0.011
YPL068C	0.003
YPL069C	-0.038
YPL070W	-0.060
YPL071C	-0.008
YPL072W	-0.009
YPL073C	-0.017
YPL074W	-0.007
YPL075W	0.011
YPL076W	-0.015
YPL077C	-0.007
YPL078C	0.008
YPL079W	-0.013
YPL080C	-0.014
YPL081W	-0.012
YPL083C	-0.023
YPL084W	-0.033
YPL085W	-0.098
YPL086C	0.002
YPL087W	-0.011
YPL088W	-0.016
YPL092W	0.009
YPL093W	0.016
YPL094C	-0.008
YPL095C	0.016
YPL096W	-0.007
YPL097W	-0.011
YPL098C	-0.036
YPL099C	-0.008
YPL100W	-0.000
YPL101W	0.002
YPL102C	-0.008
YPL103C	-0.005
YPL104W	-0.022
YPL105C	-0.004
YPL106C	-0.010
YPL107W	0.015
YPL108W	-0.001
YPL109C	-0.015
YPL110C	0.001
YPL111W	0.009
YPL112C	0.005
YPL113C	-0.027
YPL114W	0.004
YPL115C	-0.021
YPL116W	-0.014
YPL117C	0.008
YPL118W	-0.008
YPL119C	-0.028
YPL120W	-0.010
YPL121C	-0.002
YPL123C	-0.007
YPL124W	-0.007
YPL125W	-0.010
YPL126W	-0.012
YPL127C	0.001
YPL128C	0.008
YPL130W	-0.020
YPL131W	0.019
YPL132W	-0.002
YPL133C	-0.008
YPL134C	-0.047
YPL135W	0.013
YPL136W	0.007
YPL137C	-0.009
YPL138C	0.001
YPL139C	-0.002
YPL140C	-0.006
YPL141C	-0.004
YPL144W	-0.002
YPL145C	0.016
YPL146C	-0.003
YPL147W	-0.001
YPL148C	-0.005
YPL149W	-0.007
YPL150W	-0.003
YPL151C	-0.001
YPL152W	0.032
YPL153C	0.002
YPL154C	-0.017
YPL155C	-0.024
YPL156C	-0.018
YPL158C	-0.034
YPL159C	0.004
YPL161C	-0.034
YPL162C	-0.012
YPL164C	-0.001
YPL165C	0.045
YPL166W	-0.008
YPL167C	0.002
YPL168W	-0.013
YPL169C	-0.010
YPL170W	-0.001
YPL171C	0.007
YPL172C	-0.007
YPL173W	-0.012
YPL174C	-0.003
YPL175W	-0.012
YPL176C	-0.012
YPL177C	0.122
YPL178W	-0.026
YPL179W	-0.015
YPL180W	0.057
YPL182C	-0.033
YPL183C	-0.001
YPL184C	-0.032
YPL185W	0.006
YPL186C	0.007
YPL187W	-0.038
YPL188W	-0.002
YPL189W	-0.013
YPL190C	-0.008
YPL191C	0.005
YPL192C	-0.013
YPL193W	-0.015
YPL194W	-0.011
YPL195W	-0.002
YPL196W	-0.030
YPL198W	0.004
YPL199C	-0.005
YPL200W	0.000
YPL201C	-0.018
YPL203W	-0.012
YPL204W	-0.002
YPL205C	0.018
YPL206C	-0.151
YPL207W	-0.010
YPL208W	0.011
YPL210C	0.009
YPL211W	-0.049
YPL212C	0.007
YPL213W	-0.002
YPL214C	-0.008
YPL215W	0.002
YPL216W	-0.025
YPL218W	-0.039
YPL219W	-0.010
YPL220W	-0.022
YPL221W	0.005
YPL223C	0.021
YPL224C	-0.016
YPL226W	-0.017
YPL228W	0.000
YPL229W	0.003
YPL230W	-0.019
YPL231W	-0.005
YPL232W	-0.029
YPL233W	0.041
YPL235W	-0.016
YPL236C	-0.009
YPL237W	0.057
YPL238C	0.015
YPL239W	0.001
YPL240C	0.010
YPL241C	-0.012
YPL242C	-0.010
YPL243W	-0.013
YPL246C	-0.006
YPL247C	-0.026
YPL248C	-0.001
YPL249C	0.000
YPL251W	0.031
YPL252C	-0.027
YPL253C	0.002
YPL255W	-0.013
YPL256C	-0.013
YPL257W	-0.000
YPL258C	0.001
YPL259C	0.011
YPL261C	-0.005
YPL262W	0.009
YPL264C	0.004
YPL266W	-0.003
YPL267W	0.007
YPL268W	-0.009
YPL269W	0.010
YPL270W	-0.009
YPL271W	-0.005
YPL272C	-0.005
YPL273W	-0.034
YPL274W	0.013
YPR001W	-0.006
YPR003C	-0.008
YPR004C	0.045
YPR006C	0.014
YPR007C	0.025
YPR008W	0.021
YPR009W	0.008
YPR010C	0.028
YPR011C	-0.038
YPR012W	0.007
YPR013C	0.001
YPR014C	-0.000
YPR015C	0.019
YPR016C	0.004
YPR018W	-0.037
YPR019W	-0.006
YPR020W	0.006
YPR021C	0.046
YPR022C	0.036
YPR023C	0.020
YPR024W	0.013
YPR025C	0.028
YPR027C	0.059
YPR028W	0.019
YPR029C	0.034
YPR030W	0.044
YPR031W	0.041
YPR032W	0.041
YPR033C	0.012
YPR035W	0.061
YPR037C	0.015
YPR038W	0.006
YPR039W	0.028
YPR041W	-0.066
YPR042C	0.009
YPR043W	0.015
YPR044C	-0.014
YPR045C	0.021
YPR046W	-0.000
YPR047W	0.028
YPR048W	-0.002
YPR049C	-0.072
YPR050C	-0.001
YPR051W	0.019
YPR052C	-0.006
YPR053C	-0.002
YPR054W	0.098
YPR055W	-0.008
YPR056W	-0.002
YPR057W	-0.008
YPR058W	0.002
YPR059C	0.017
YPR060C	-0.023
YPR061C	-0.006
YPR062W	0.012
YPR063C	-0.021
YPR064W	-0.018
YPR065W	-0.025
YPR066W	0.000
YPR067W	-0.045
YPR068C	-0.017
YPR069C	-0.008
YPR070W	0.014
YPR071W	-0.024
YPR072W	0.027
YPR073C	0.017
YPR074C	0.008
YPR075C	0.013
YPR076W	0.013
YPR077C	0.028
YPR078C	-0.006
YPR079W	0.010
YPR082C	-0.007
YPR083W	-0.005
YPR085C	0.016
YPR086W	0.006
YPR088C	-0.014
YPR089W	0.003
YPR091C	-0.010
YPR092W	0.024
YPR093C	0.002
YPR094W	0.019
YPR095C	-0.013
YPR096C	-0.000
YPR097W	0.010
YPR098C	-0.008
YPR099C	0.003
YPR100W	0.014
YPR101W	-0.007
YPR103W	0.001
YPR105C	0.032
YPR106W	0.009
YPR107C	0.012
YPR109W	-0.023
YPR110C	0.012
YPR111W	-0.023
YPR112C	0.012
YPR113W	0.034
YPR114W	0.012
YPR115W	0.015
YPR117W	0.010
YPR118W	-0.007
YPR119W	-0.010
YPR120C	-0.016
YPR121W	0.005
YPR122W	-0.019
YPR123C	0.015
YPR124W	0.005
YPR125W	0.021
YPR126C	0.014
YPR127W	-0.003
YPR128C	0.007
YPR129W	0.008
YPR130C	0.019
YPR132W	0.022
YPR133C	0.028
YPR133W-A	0.001
YPR134W	0.009
YPR135W	0.004
YPR136C	0.003
YPR137W	-0.004
YPR138C	-0.064
YPR139C	0.012
YPR140W	-0.021
YPR141C	-0.003
YPR142C	-0.015
YPR143W	0.005
YPR144C	-0.004
YPR145W	0.004
YPR146C	0.000
YPR147C	0.008
YPR149W	-0.003
YPR151C	-0.006
YPR152C	0.002
YPR153W	0.001
YPR154W	-0.001
YPR155C	0.007
YPR156C	0.012
YPR158W	0.018
YPR159W	0.017
YPR160W	0.001
YPR162C	0.020
YPR163C	-0.022
YPR164W	0.006
YPR165W	-0.003
YPR166C	0.013
YPR167C	0.015
YPR168W	0.012
YPR169W	-0.013
YPR170C	0.008
YPR171W	0.001
YPR172W	0.011
YPR173C	0.024
YPR174C	0.010
YPR176C	0.002
YPR177C	0.001
YPR178W	-0.061
YPR179C	-0.023
YPR180W	0.003
YPR182W	0.003
YPR184W	0.007
YPR185W	0.003
YPR186C	0.005
YPR187W	0.022
YPR188C	0.007
YPR189W	0.009
YPR190C	0.103
YPR191W	0.013
YPR192W	-0.006
YPR194C	-0.005
YPR195C	0.045
YPR196W	0.015
YPR197C	0.001
YPR198W	0.002
YPR199C	0.032
YPR200C	-0.002
YPR201W	0.018
