orf	hap alpha | growth (culture turbidity) | pH [2.7] | Brett CL~Rao R, 2011	hap alpha | growth (culture turbidity) | pH [4.0] | Brett CL~Rao R, 2011	hap alpha | growth (culture turbidity) | pH [7.0] | Brett CL~Rao R, 2011	hap alpha | vacuolar pH | pH [2.7] | Brett CL~Rao R, 2011	hap alpha | vacuolar pH | pH [4.0] | Brett CL~Rao R, 2011	hap alpha | vacuolar pH | pH [7.0] | Brett CL~Rao R, 2011
YLL006W						
YLL007C	-1.0763736109672029	-0.7267890701375163	-0.9941784334313913	0.24232830282092552	0.28116661478192156	0.5955179993296493
YLL009C		-7.308594117987566	-7.105833079665839		0.07190548353950582	-1.1549503597421726
YLL010C	-0.4150555828406091	0.2816790328125837	0.15135596620762826	0.10178672658092942	-0.6540532414622398	0.805190441692289
YLL012W	0.23580972507318687	0.3836268640834695	0.04275512664913994	0.3916402276145831	-0.08386041400499106	1.0960726636900746
YLL013C	-0.7363947442949054	-0.2777596912863999	-1.4920628609886997	0.34089487504077415	0.2195599040945022	1.5098764435163987
YLL014W	0.39852605205163566	0.7519134045495441	0.20565638598687436	0.10660750365718555	-0.04876693902604588	0.6474685249431089
YLL015W	-0.08859955575806056	0.01279162783562378	-0.38167468509475483	-0.034837071698845576	-0.10282168163435626	1.451033919160809
YLL018C-A	0.046604940462673765	0.6597879994461437	0.7570217402534934	0.049334654925847474	0.05991318008990127	-0.706666912970489
YLL019C	-0.8233814599752086	-0.22041403619652772	-1.0920128295538536	0.2691532865232688	0.11404444278906695	1.7276626021195496
YLL020C	-0.7527687143053154	-0.4854783975008289	-1.2039381846090318	0.08907636078399828	0.04492816259339807	0.49295040198971257
YLL021W	0.1375659050107268	0.4498929544095483	0.18349294934228572	0.1323057034832512	-0.00023747714608006608	0.7729310371470759
YLL023C	0.08025700997429167	0.4154855613556219	0.303175507223069	0.004638433741560982	-0.09352008399704848	0.6876805244561944
YLL024C	-0.4089153440867047	0.3135377300847361	0.09040651543500597	-0.1805226537760965	-0.09327552165952255	0.375548736984651
YLL025W	-0.4764579703796466	-0.18473229525171653	-0.3650521076113111	-0.0013771832740821616	-0.2998394264203182	0.7023853402651705
YLL026W	0.25423044133489725	0.5199820884082789	0.16354585636215452	0.41176744919512503	-0.0937839863063111	0.842152753781864
YLL027W	-3.021933951319464	-2.690050387125718	-2.119383974894077	-0.18310694245343817	0.012610692083464025	-2.2635633368923394
YLL028W	0.0649064130895335	0.28295338070347	0.08264931260940232	0.35607666517223774	-0.06702534775654935	0.913942546473783
YLL029W	-0.08552943638110931	0.021712063071826236	0.010618143514485064	-0.05073055326796237	-0.14828857493121175	0.9831613087649167
YLL030C	-0.3576673380520813	0.18323134664590765	-0.6908030962965819	0.12900914703885757	0.15722459986936171	-1.0850856921308405
YLL032C	0.2992588588635245	0.23197946506802777	0.10592092108622098	0.42289138578645363	-0.12487754902543305	0.8196568576450269
YLL033W	-0.2032577872304733	-0.22108134549046096	0.3936505342076963	-0.15429596040866073	0.015860632838690464	-1.693696342940999
YLL038C	-0.12134749577888186	0.5531151335713189	0.6522496343753591	-0.34010140747599377	-0.1115356490943797	0.8615169376729995
YLL039C	-0.414032209714959	0.216687290377394	0.4439133299162135	-0.44889956124669106	-0.17803151385090377	1.0336699294971534
YLL040C	-0.3280688671603068	0.00641988838119385	-0.11682161719190573	0.15896493231007716	0.11525391520837779	0.9464833026063924
YLL041C	-0.17763301768966497	0.10964206754296453	0.44169698625175474	0.14242332571462624	-0.24997766134227675	0.592395532808471
YLL042C		-4.76611367778206	-7.070741156340543		-0.012239291939772318	-2.0461576697882373
YLL043W	-4.867752052546467	-0.19747577416057915	-0.5445759444324879	-0.9658777279170093	-0.3584131005749495	1.83070368418372
YLL044W	-0.846163007924078	-0.7179170047928335	-1.0937942157741638	0.0898570971261054	0.26873487105665217	-0.5139659906685453
YLL045C	-0.786540027451785	0.0038711925994213245	0.2610649775983492	-0.31273885627074594	-0.46675432922952403	0.4902886759262446
YLL046C	-0.6954598192688795	0.05102206456220475	-0.07914377489610337	-0.2040850084087282	-2.7342580257718443	0.9136359865750475
YLL047W	-0.4668543495720503	-0.15811334912731562	-0.15678618925081855	-0.2369524952104618	-0.0846512957915935	1.2221199506449474
YLL048C	-0.6814594870476961	-0.023361032094617328	-0.7021230715628061	0.09582537221867024	0.24119509239856607	-0.19155560865825827
YLL049W	-3.9165735306252665	-1.484716938154913	-1.6813009320911996	0.10822641076762075	0.21590108595673074	0.276537534150589
YLL051C	-0.5682647766609281	-0.1543557449409455	-0.37081230949848265	-0.15219619167305723	0.07898084193697726	1.4619124600727667
YLL052C	-0.49194558926414345	-0.13807279346667825	-0.1322623629724399	-0.18747355986829278	-0.07981003171352682	1.271407867896333
YLL053C	-0.3382617461500687	-0.00029397329979869986	0.11854949669279154	0.15227819113567376	-0.05498204048205231	0.9050389300036014
YLL054C	-0.3361708095090619	-0.29714470402298476	-0.27829060126641963	0.38719018509232367	-0.027369751268262653	1.2548848370756058
YLL055W	-0.07898560266510062	0.06483783259727166	0.40837653452817446	0.12574269014576475	-0.17393690849608645	0.8169054106637096
YLL056C	-0.5808103965069747	-0.25205345378655175	-0.8178147793907458	0.28124646439002193	0.14249508389385546	1.5870335524560877
YLL057C	-0.19816899120254586	-0.17063869641521276	-0.14675371486420763	0.23997344836950968	0.007674628059018698	1.2360836904677501
YLL058W	0.20329084387095478	-0.10049675160298409	0.19546513365679988	0.47484792075783055	-0.0027656997793944066	1.0103268953473181
YLL059C	-1.6023018992201943	-1.1209622590228188	-1.74242879852881	0.06603073723909464	0.294666177383451	0.29778603653538827
YLL060C	-0.32153425302200755	-0.5839751569158542	-0.3864183807665425	2.9067745952895696	-0.16455121961358046	1.2357321353225064
YLL061W	-0.13230448701079994	-0.16187095331368573	0.07619016039377528	-0.34048421658954614	-0.6655096440165299	0.8136545142841282
YLL062C	0.2377912984475814	0.13623231213829268	0.08956679290925607	-0.08282178476523988	-0.15070838425553193	0.8724388350091791
YLL063C	-0.16680494158742848	0.1938489096626242	-0.06983807790020315	-0.00465590532372051	-0.0809015673107561	1.0931055927581312
YLR001C	-0.6466749006987216	-0.02409213314680478	-1.008431792736322	0.28303137765097125	0.19411656320518472	1.5290783730460342
YLR003C	-0.021484845037385746	0.04354474220784612	-0.05869088413730657	0.4193985142034893	-0.07124081079970375	1.055509688446956
YLR004C	0.23151848852456003	0.2289198820687406	0.09402567041441418	0.1760131597061764	-0.0778410798298091	0.9009892470342192
YLR006C	-0.000319719580067979	-0.08116229679372579	0.5642158371555578	-1.1552810291238431	-0.9386373941936463	0.24948932484332934
YLR011W	0.10606229006409054	0.43809318177664114	-0.08767358792084332	0.0702268269666648	0.023203401330433897	1.130290054888937
YLR012C	0.13115352975618366	0.4418507859630099	0.09068151228554559	0.5710343929155155	-0.05647558869444658	0.8308384275498341
YLR013W	0.11338056830761722	0.29279915323702	-0.20694856118386534	0.28180622640269914	-0.06761054057146385	1.2622400586295823
YLR014C	-0.2337149140996797	0.10366640918975818	0.1898915367753471	0.4105864221524924	-0.07551391657965517	1.0752264844544135
YLR015W	-1.3659571052054085	-0.744299602200953	-1.1232478884941848	-0.5112477041851481	0.2346526149572338	1.6979279091798005
YLR016C	-0.00475735190932366	0.33538533401587384	0.21330064367743878	1.2262627891061317	-0.21651314346125927	0.8761093110964427
YLR017W	-0.4835818427001124	0.09489866608822839	0.04163385972878961	-0.6467140114418384	-0.6155254503576227	0.9236197801056202
YLR018C	0.5577046045217784	0.18257609710351663	0.1464174811000426	-0.4287310356654207	-0.06437596336979426	0.7924385495539078
YLR019W	0.2911101827932817	-0.0729409875696079	-0.16124506675597794	0.40685114619986146	0.027676484468868258	1.0207073916203808
YLR020C	0.06424355724393437	-0.5013078648157256	-0.6428038373132254	0.19320832899358376	0.036371188446924184	1.2447355129048139
YLR021W	-0.8944508926581475	-0.6090258514916512	-0.4220894008078216	-0.3740280712831533	0.10513639447085453	1.4465758255992864
YLR023C	-0.60903804116058	-0.17063869641521276	-0.3217646569417267	-0.3415957301605735	0.07075707240880866	1.373027624133679
YLR024C	0.05483434235939896	0.4881945709282325	1.1530090778898447	0.6988531814505703	0.21937884202075186	0.5874863649921215
YLR025W	-3.553076831699578	-1.801438913299562	-0.7029986836328819	-1.381846042011912	0.3938589236342849	1.6477513705642366
YLR027C						
YLR028C	-0.5212187022382531	-0.3134276554972534	-1.1343950822570839	0.0038737782082244004	0.01907243446442256	1.5622061471045354
YLR030W	-0.8920179654407981	-0.6532776715672696	-1.6348890334996802	0.11605635279234601	0.3455585851565237	-0.2028802842242929
YLR031W	-1.3880001589889939	-1.1234971348355856	-1.6224370607068346	0.04015252559857654	0.3738352780263979	-0.5537953164650985
YLR032W	-1.1830565733530414	-0.5316036325544437	-1.2941577779863327	0.09958477062595603	0.26973089308282433	-0.5841533801582263
YLR034C	-0.7647470629454122	-0.26417423430750225	-1.2149179511227632	0.07858198084894949	0.2918767726339246	-0.9321741258206508
YLR035C	-0.2051294181495235	-0.2160115938649258	-1.3201937210986479	0.1260561804392384	0.23185999532263937	-0.8021027843487886
YLR036C	-0.407265557406901	-0.45175504445227554	-1.47527738224592	0.09522556372827064	0.23281340498730485	-1.888148762074761
YLR037C	-0.5214350434689384	-1.0537880499844865	-1.4979173327783684	0.12352827914494104	0.24573081870117452	-1.0310427250510916
YLR038C	-0.39322832551402775	-0.8712769914652483	-1.1368101217858153	0.09417333157847434	0.14226957388809258	-1.2973713221939456
YLR039C		-1.796506663125279	-0.8379627747574965		0.3139795350055505	0.03997158896445803
YLR040C	0.7465949041872961	0.825822365182397	0.0880112020196428	-0.017982546700415877	-0.0035611453912218305	-0.8327478749497924
YLR041W	0.7231995176991747	0.4874164441779717	-0.059148476441271844	-0.08601406619330851	0.15672094519590132	-0.7095551169160057
YLR042C	0.26915534806269875	-0.00029397329979869986	-0.05088784850327472	0.3321828934610545	-0.1707258620048057	0.9878749473028627
YLR043C	0.5995233373419345	0.01598897817447131	0.1631382717443907	0.033261402599527146	-0.229775031987124	0.8295673833649532
YLR044C	-0.3330344045475498	-0.09799168214540355	-0.426548278312981	0.6438553734687152	-0.2720767054890021	1.4526694116246803
YLR046C	-0.16366853662591732	-0.1230423767211992	0.022683630331859904	-0.9062259389192869	-0.4412444688918908	0.9771425728478383
YLR047C	0.2743826896652196	0.1174442912064449	-0.5168405477924637	-1.3005140895247678	-0.04000464697924139	1.4116500721222005
YLR048W	-0.391580630495768	-0.20570966882132916	-0.414286365173791	-0.921950944913873	-0.11491127206037209	0.7039146866577651
YLR049C	0.5922050590984069	0.32285998672797533	0.28352796438370353	-1.037778314147796	-0.10897087853228432	0.8651008668402301
YLR050C	0.27307228166769837	-0.441615541201208	-0.27309600897290903	-0.10949593994855109	0.2035576109625673	0.2765436556751696
YLR052W	-0.7123413972120185	-0.9574627690993323	-0.979462465585299	-0.08152459003408673	0.2186360927310745	-0.4184236476463471
YLR053C	0.3151559541648714	0.4055272788281053	0.23336559245065544	-0.7664814969921299	-0.04987494924899434	0.8349148708934938
YLR054C	0.5315678965091799	0.46189134162364726	0.1542205167340719	-0.6527283910654553	-0.4206136953051347	0.8693343111806223
YLR055C	0.11024416334610511	0.06609036732606262	-0.20360440305499547	-0.3698970225795775	-0.07944423673490632	1.326987977399515
YLR056W		-1.2853946050381575	-1.7374582648299337		0.7487969141911363	1.3616108399719609
YLR057W	-0.7857221873257411	-0.1318101198227276	-0.5034639152769842	-0.3579796953801591	-0.5775672977128558	1.3623453050206091
YLR058C	0.5420225797142187	0.17130328454440769	0.03606026284734068	0.08459001147553527	-0.19846045999110226	1.176246395569957
YLR059C	0.5629319461242963	0.1337272426807135	0.2946751581466014	0.03752751101347646	-0.23415882275828115	0.9071988595574898
YLR061W	-1.1819546807967207	-0.8470074499617175	-0.42543355893669016	-0.987881925407889	-0.2023984408746758	0.7475911252258797
YLR062C	-1.1401359479765656	-1.2252729380562453	-1.2781938817984846	-0.1385060628759129	-0.17275991091380075	1.873224234883008
YLR063W	0.2681098797421963	-0.30215484293814443	-0.28497891752416066	-0.37348554105942633	-0.08790472107476593	1.113715128882874
YLR064W	0.23256395684506248	0.007221235072941518	-0.4811695277511859	0.4012347833909477	-0.007974373934481284	1.1655026666109725
YLR065C	-0.25462428050975733	-0.10174928633177366	-1.372945028783128	0.051287926241829346	0.18924614829943479	1.35160427373648
YLR067C	-0.5139485197927395	0.3505331502885445	-0.7462709751010802	-0.09616733706718895	0.021296309749620136	-1.7664029908427297
YLR068W	-0.10930418395971458	-0.4524590103929239	-0.6606393473338656	1.4711104394080177	0.42204438805172984	1.0869072766212329
YLR069C	-0.8283825141931052	-0.44922016863951003	-1.0292703567566852	-0.11446329460366649	0.022384119766163495	-1.9055086029885642
YLR070C	-0.5598034773094598	-0.636800978784282	-0.5221354648298415	-0.11150560270937698	-0.02294778299670659	-1.9063977685014633
YLR072W	-0.05807623625502204	0.16629314562924802	-0.872436028828952	0.2107694216397902	0.0018213951176492434	1.3001386437671545
YLR073C	0.9403460098262073	0.6560342245860702	-0.006299073451676848	0.18295981857125537	0.0914075745364603	0.5525294886072613
YLR074C	0.03810684923133687	-0.25706359270171003	-0.19803080617354654	-0.4766801300444488	-0.050707025618658405	0.7011835294599641
YLR077W	0.11965337823064147	-0.10425435578935281	-0.7464727393081889	-0.45530782475995935	-0.2640894655140683	1.2162919881259413
YLR079W	-1.3032290059751739	-0.7868857829798055	-0.9983993183497124	-0.3834091712077942	0.07624967678033147	1.0750537899034736
YLR080W	0.16669945265331657	0.2664959239324334	0.0003892428060616101	-0.22536629569357394	-0.32455546506934013	0.5988257393790638
YLR081W	0.20851818547347276	0.09489866608822839	-0.17127754114258883	-1.0115091177300894	-0.16432984712691767	0.904417926834655
YLR082C	-0.21071461104859243	0.11243415229128659	0.19435041428050906	-0.4857873890075691	-0.4875656353142959	0.6574163576785026
YLR083C	0.0997894801410663	-0.4512064756641329	-0.6049033785193686	0.18077349668958623	0.2646453463818192	1.3323164239407657
YLR084C	0.2848373728702584	0.036029533835107284	-0.07095279727649395	0.1986433554320563	0.018904340472988782	0.7549462622016424
YLR085C	-0.16680494158742848	0.024756721275998338	-0.4912020021377968	0.19504133152844536	0.23198802433438814	0.4777117115826955
YLR087C	-2.83065822223138	-1.1576360627015931	-0.7732260043391479	0.6913442828423523	0.3391144288431676	0.8030244258563057
YLR089C	-3.971264159901141	-0.4712470313247703	-0.7453580199318994	-0.6487910156773853	-0.33235581593001806	0.3150906324588565
YLR090W	0.32770157401091893	0.1800710276459375	0.031601385342178705	0.08884321890870055	-0.16715921265447362	0.621116964801863
YLR091W	-3.42620622983422	-1.1653225857462448	-0.568547363421361	-0.07658782528490694	0.024628078708748755	-1.7924658897786732
YLR092W	0.2566097282166532	-0.1543557449409455	-0.21921047432305402	-0.21366815922466315	-0.06787973686737693	0.9424714314653219
YLR093C	-0.2953975450094091	-0.055405501366549696	-0.23481654559111256	-0.20776039629969376	-0.30993140483818976	0.9423114766480407
YLR094C	0.032879507628816994	-0.3259530027851519	-0.3050438662973799	-0.20826053478196516	0.015176497086768449	1.0750104186617166
YLR095C	-0.47939996941809687	-0.03411241097712138	-0.3284529731994677	-0.15752085252493445	0.019465725459329352	1.1606175770512426
YLR096W	-0.30898863317596004	0.03352446437752813	-0.20694856118386534	-0.7236991100187311	-0.12880333490025273	1.4299755592397625
YLR097C	-0.13648636029281547	-0.1092644947045111	-0.02190514471973797	-0.8568523007408058	0.02425779201687779	1.2813560394501662
YLR098C	0.07156183548746105	0.04604981166542665	-0.13003292421986085	-0.2898984737604149	-0.752007849271641	1.0530109635238192
YLR099C	0.27542815798572395	0.02099911708962961	0.04832217598652678	-0.07394861543705454	-0.6424208253243807	0.9497386519093483
YLR102C	0.14056274464072002	-0.0679308486544482	-0.11108269482293114	0.025367390061693522	-0.6626698521933708	1.1750283875970349
YLR104W	-0.11139512060072139	0.0009585614289922584	-0.08767358792084332	0.20091515367610763	-0.328569949923199	1.131430704555478
YLR107W	0.21583646371700038	0.1562728677989314	0.1230083741979548	0.2684355950825236	0.025516923447737726	0.7352467292110674
YLR108C	0.11756244158963466	-0.0779511264847662	0.07173128288861717	0.324664349253671	-0.05696543795952556	0.890003406003096
YLR109W	0.3151559541648714	-0.1819115089743217	-0.07764111353423242	0.5755433254538072	-0.03532788960187933	0.8269590229809712
YLR110C	-0.13868652052325564	0.5229047055567151	0.5600541706211926	-0.04059705427515582	0.08014606219764561	-1.7206713483465017
YLR111W	0.15729023776878212	-0.05415296663776012	0.0182247528267005	0.2942297765799203	-0.13754609282182406	0.914490997715755
YLR112W	-0.33930721447057405	-0.18817418261827096	-0.3507473607252673	0.317888342352357	0.0935202801956419	0.9892363282219322
YLR113W	-0.7240395564160107	-0.35977144046247594	-0.29389667253447943	-0.08917507013956177	-0.18967406054310107	1.0030608285407445
YLR114C	-4.113447851489672	1.249735686032445	-0.05869088413730657	-1.286701589008254	-0.04573611294113502	1.0034322149678316
YLR118C	-0.4898546526231357	-0.5539143234249002	-0.3050438662973799	-0.7929984271113969	-0.20851298134601579	1.1143673205456277
YLR119W	-0.5755830549044558	-0.6478544280841364	0.042748579105079135	-0.08408529140357808	0.10334809028050362	1.0850433326666076
YLR120C	-0.14171370189533536	-0.1092644947045111	-0.13449180172502026	0.06780755876024211	0.07175933920876863	1.0923508107786213
YLR121C	0.015106546180250547	0.036029533835107284	-0.16124506675597794	0.4205877005117755	0.07703560224471455	0.9649934654695268
YLR122C	-0.12184980380576114	0.10617147864733732	0.02937194658959836	0.434017625093176	0.14002964978705507	1.0095298951472849
YLR123C	-0.014166566793859062	0.1399899163246628	-0.01075795095683625	0.21745917548603727	-0.015596592079147804	0.9475760211404423
YLR124W	-0.00475735190932366	0.3053245005249199	-0.27829060126641963	0.3511657294252803	0.06863020881273829	1.0334762472637244
YLR125W						
YLR126C	0.11420362387413577	0.27023141117215166	0.3092911797719319	0.6984515436492051	-0.001560305082964706	0.8283172218681845
YLR128W	0.2547068635436639	-0.08357468542031123	0.32791769775723395	0.6865757407039419	0.035126815347850684	0.7591380053163856
YLR130C	-0.2101935618334464	-0.10252858345204863	-0.5708117950336217	0.560002159946107	0.05380720379311607	1.356378770066236
YLR131C	-0.9705640353391178	-1.3598038195574034	-1.0050424955659916	1.1826176200357494	0.5013613704139878	1.1453224797479238
YLR133W	0.08940893452069103	-0.055775634973760445	-0.09467142903432106	0.8661414737319568	-0.0717402268275057	0.3380126148162519
YLR134W	-0.040763184584900046	-0.14549075232399236	-0.5463644901779114	0.670782667955713	-0.0859898427921152	1.2135687104657653
YLR135W	-0.40441862843543847	-0.04819407576106466	-0.6883916898158461	0.3745522018551064	-0.18206629134784783	1.4882528241186017
YLR136C	-0.05109430514883615	-0.2528961745038455	-0.062075022560042104	0.4110585742985623	-0.06608973420224452	0.10254063539213276
YLR137W	-0.28767696606296383	-0.08357468542031123	0.31394780926825583	0.4615563271766834	-0.05053253873685727	0.3799877226253071
YLR138W	-0.1575048469573737	-0.10379217665416482	0.04619161322953062	0.3457440742949716	0.10952128907653286	0.7611149052558263
YLR139C						
YLR142W	-0.44677622274757506	-0.19350729400439534	0.08926543607054416	0.5983851816604664	0.16583153945593618	0.8222369009365932
YLR143W	-0.1761008639724587	-0.21498837844036653	0.14281667527828842	0.8077616118930729	-0.2158540313572559	0.9116255015063237
YLR144C						
YLR146C	-1.1755700496768415	-0.3579646393798896	-0.32063990509105117	0.032757981486940445	0.43098960946664294	0.46867748046936286
YLR148W						
YLR149C	-0.09345189946097178	-0.30091271618425125	0.23129263570847747	0.7868564493850742	-0.45633694913148276	0.20552686409039236
YLR150W	-0.25255115614558205	-0.3413476986519612	0.39311051070579445	-0.31659339545669957	-0.5723577896189392	-0.18579776467679665
YLR151C	0.002627521783629675	-0.2806952249503962	-0.2448477302908244	0.4695269046065547	0.06963122244256317	1.066788383710372
YLR152C	-0.5242596269770925	-0.5157235605439602	-0.7361221421531822	0.5713116576333351	-0.14194196090590921	1.3712010264607974
YLR154C	-1.0707759048092946	-0.38304627432178595	-1.086533511751691	0.6243940519514453	0.20028168317663475	1.5787092733236832
YLR164W	-0.1068823561940892	-0.26300492012077364	-0.02365782921535376	0.3354171909456054	0.043325996950193395	0.8033003424794368
YLR165C						
YLR168C						
YLR169W						
YLR170C						
YLR171W						
YLR172C						
YLR173W						
YLR174W						
YLR176C						
YLR177W						
YLR178C						
YLR179C						
YLR180W						
YLR181C						
YLR182W						
YLR183C						
YLR184W						
YLR185W	0.6070260528936295	0.7051330036060534	0.5425091033287813	-0.021281523912358494	-0.9888390536171796	-0.1913154557519044
YLR187W	0.7288915481808906	0.8836131363276039	0.7318404022995417	0.04061800528089966	-0.8951659217811029	-0.6649456432201594
YLR188W	0.5653626357014025	0.8735579175827288	0.6889106310212876	0.04717004469330739	-0.7477283114389437	-0.4842154378292993
YLR189C						
YLR190W						
YLR191W						
YLR192C	-0.9968292969075865	-1.4872518139676798	-0.35233583583647843	0.018404844564936396	0.04010718109606782	-1.9479629342788307
YLR193C						
YLR194C						
YLR199C	0.4122495775199707	-0.16464341782572486	-0.12785578663164793	0.438459961270298	-0.5677986776255881	0.5488072173640703
YLR200W	-0.20645216778458847	0.2589326718021801	-0.2830634212530274	0.06491569615022166	0.4061902839286894	0.7004478511891377
YLR201C						
YLR202C						
YLR203C						
YLR204W						
YLR205C						
YLR206W						
YLR207W	0.6768122766906074	1.1789851869583388	0.6272678825191778	-0.06559508550753135	-1.140828061862469	-0.6115763291741314
YLR209C						
YLR210W						
YLR211C						
YLR213C						
YLR214W						
YLR216C						
YLR217W	0.4507882384227808	0.8999528667880289	0.44233963701285456	0.28081508866758015	-0.8421043031267134	-0.5324813085387617
YLR218C						
YLR219W	0.19351663726078253	0.5429926013449267	-0.10914280940779349	-0.3920128757521048	-0.926205215012177	0.009428927720076944
YLR220W	0.30496627824998834	0.6774811520576455	0.2761243687303858	-0.22695162347830677	-0.904314587843554	-0.35832144876448485
YLR221C	0.16643541608583623	0.2124272851071273	0.125319787573441	-0.09253808137380141	-1.6001393069555097	-0.012826824160431639
YLR224W	0.3403801828633806	0.902466671474246	0.4918739884877633	0.06363166904183655	-1.6428646886611622	-0.23402246656959227
YLR225C	0.4466218967035593	0.8433922613481012	0.5006800954166365	-0.06496729251832511	-0.9187044293927725	-0.22933272741858826
YLR226W						
YLR227C						
YLR228C	-0.027235335602696528	-0.3207000116794731	-0.2344122695198943	-1.7900826229439208	-2.06251657317334	-0.3051787512869224
YLR231C	0.42995405025494093	0.13722370455342628	-0.5321556756117782	-1.7142788848841692	-1.9340493132797612	-0.4842818507137716
YLR232W	-0.90956812232795	-0.3930730128082366	-1.1711588317628272	-1.868000237422539	-1.8446649172135514	-0.3191305312962708
YLR233C	-0.7263786291048918	-0.3858482733203295	-0.8798466832425266		0.09197272164814381	-1.4928717516990369
YLR234W	-0.9753055413385142	-0.8218469131162884	-0.7372149948881014		0.7833360016906386	-1.6112224361687393
YLR235C	-0.9051193818741469	-0.5645570181204174	-0.34554385067674365	-0.17231548089744095	0.08873502349395435	-1.5132063424499695
YLR236C	-1.0772754437757286	-0.29964604771474257	-1.4116438905293507	-1.9011165764790283	-1.818751318478515	0.08632743075666667
YLR237W	-0.5354722753618117	0.33405645750555696	-0.8911666585087508	-0.024522966921817067	0.026262728029666327	-1.9365676838707533
YLR238W	-0.9683190948096564	-0.6601951806107628	-0.4107679792820108	-2.1543178629631323	-1.3476000071550827	0.3834205260270067
YLR239C	-1.47315936580576	-1.1488458929632572	-0.5459074128889125	-0.15552543209750472	0.3113981446296549	-0.8183376396188408
YLR240W	-0.5682258164451833	-0.35036001194158756	-0.5821313337408293		0.2842943459181464	-1.3140655316732548
YLR241W	-1.175549797745127	-0.4680777594325907	-1.2410140154997695	-1.558253936721176	-1.4619617415931754	0.3472311753412047
YLR242C	-0.9172849828479699	-1.6456815522656298	-1.0326663493365533		0.258417003084369	-0.7904708887582537
YLR244C	-0.9818562495551886	-0.27558117546495464	-0.9070146238814644	-0.14664229382935767	0.08848951464577667	-1.4215031027664604
YLR246W	-0.8676867634931511	-0.8662072398397145	-2.338991495058826	-0.04059181906603073	0.04986429590217757	-1.2977236382953725
YLR247C	-0.8647037433419206	-0.1351619542402811	-0.8333345825431862	-1.4282878995665136	-1.3714577065019902	0.10373761496430974
YLR248W	-0.37867297099326397	0.0977475221195559	0.0381374637488334	-1.4259126912934774	-1.5850196987729281	-0.8038246516109585
YLR250W	-0.6809734293991317	0.03458563022536303	-0.6707208761391565	-1.5131070516261265	-2.0309431184519777	-0.9234363464465207
YLR251W	-0.8326577583518983	0.3319728712271889	-0.756608397127201	-1.3014428121436128	-1.5391136756074535	0.28251491703921017
YLR252W	-0.7151558133884873	-0.12463497225791585	-1.1116101505444504	-0.9646475374911115	-1.3873039629880626	-0.0645886675640747
YLR253W	-0.11696409357475725	0.20038559644761914	0.1629606609181235	-2.040321753301336	-1.489923955436979	-0.683082852363501
YLR254C	-0.5346300979446998	0.03984912121654427	-0.5172685053071849	-1.92459784049633	-1.6274839441170827	-0.8154354544550952
YLR255C	0.05181142737268943	-0.15226829996162497	-0.6959145489623166	-1.6776768850079213	-1.4344037175374889	-0.027482591005410638
YLR257W	-0.24194343503583873	-0.3693873033479155	-0.7119468862134174	-1.7849291070121132	-1.3693303699783488	-1.362831728526753
YLR258W	-0.24737883836157273	-0.1516677495189183	0.10607547622445238	-1.7610641449571662	-1.4378069485740497	0.29393621176691903
YLR260W	-0.36716813415504584	-0.335503580092175	0.2739309746633436	-3.249297040195312	-1.9479125354085824	-0.7584285961736222
YLR261C	-0.8749928411085679	0.14691125047254355	0.5263011296588815	-2.0057221950812862	-0.9016721476563284	0.10360290257835662
YLR262C	-4.22704544305581	-0.11342002637951656	0.4018767741727103	-3.5519253431380973	-1.0246273238974457	-0.052571137734543506
YLR262C-A	0.0157230302983514	0.5609278427482212	0.42647846247974625	0.11279496535525571	0.10513812692164601	-0.24092730578455007
YLR263W	0.3966166065452116	0.5330898744284441	0.3291002643600455	-1.2391832478178464	-1.923352048611133	-0.28097193770233647
YLR264W	0.042367919839730775	0.15061264303442018	-0.05825857819124472	-1.4713542393641017	-2.328821306419194	-0.007656392442800086
YLR265C	0.45497549423946726	0.4960759488096657	0.5333440177052672	-1.307548313656707	-1.6103785873580336	-1.0686015438940486
YLR266C	0.3802351643854215	0.18639277113257266	0.03682041043498047	-1.0419429018111563	-1.7476183165693389	-0.583865238659885
YLR267W	0.11506056942380267	-0.08380888588449545	-0.523089189252791	-1.2648858405943995	-2.062818581596575	-0.30993448085276865
YLR268W	-1.9715256256795803	-1.824697187487609	-1.9574907213669555	-3.9167965427849523	-1.8831754682828512	1.170947594819973
YLR269C	0.07922616469926162	-0.21089003050896052	-0.33997410004672624	-2.288167252915409	-1.6971500038039518	-0.18653272586157185
YLR270W	-0.3344052498354618	-0.5267421957891849	-0.6392968420181769	-3.608025960544961	-2.0118534384369253	-0.3904209334358982
YLR271W	0.16522873603816376	0.1543140355963009	0.09903258817806676	-1.2699780663803124	-1.6792299070608958	-0.7364641286928124
YLR273C	0.08332152523920844	0.18515897361194666	0.3983553301495162	-1.2032492178608938	-1.6094959159239008	-0.45399750654024373
YLR278C	-0.4634091068438174	0.2086011265038378	-0.6310801392973928	-1.854847034942021	-1.8464622951094718	-0.16235856960862588
YLR279W	-0.4572660660338948	0.3085387256745351	-0.9268814372456494	-1.6580180229254056	-1.6810996438745778	0.31132144410475143
YLR280C	-0.044658491634158304	0.5565320273203367	0.17650435668832404	-0.9604429591222247	-1.7473875834237282	-0.7637150563889674
YLR281C	-0.15932858675269576	0.5799741802122278	0.21876168496664677	-1.3294988769812153	-2.1985902433573727	-1.0396279405268785
