orf	hom | growth (pooled culture, barseq) | POTASSIUM METABISULFITE [60 mg/L] | SD + His + Leu + Ura | Valero E~Gonzalez R, 2020
YLR388W	-1.5375077
YLR389C	-3.8776844
YLR390W	-1.1858535
YLR390W-A	-1.2931492
YLR392C	-1.7676388
YLR393W	-0.92669517
YLR394W	-2.250998
YLR395C	-1.95347
YLR396C	29.083769
YLR398C	-4.281469
YLR399C	29.083769
YLR400W	-2.438674
YLR401C	-1.3467596
YLR402W	-3.088165
YLR403W	-0.00070325495
YLR404W	-1.4360273
YLR405W	-2.4485571
YLR406C	-1.3646538
YLR406C-A	-0.75454503
YLR407W	0.6296226
YLR408C	-2.085246
YLR410W	0.414333
YLR412C-A	-3.155982
YLR412W	-1.6708157
YLR413W	-1.940924
YLR414C	0.08148983
YLR415C	-2.4495542
YLR416C	-2.094934
YLR417W	-5.381527
YLR418C	-2.0006993
YLR419W	-1.722458
YLR420W	30.306156
YLR421C	-1.579959
YLR422W	-2.9871945
YLR423C	-3.524264
YLR425W	-0.17063111
YLR426W	0.041641627
YLR427W	-1.3439606
YLR428C	-1.7856697
YLR429W	-1.9754341
YLR431C	-2.6429265
YLR432W	-1.4805284
YLR433C	-2.346868
YLR434C	-1.9790992
YLR435W	29.083769
YLR436C	-0.8988359
YLR437C	-1.3798326
YLR438W	-1.9340528
YLR439W	-2.9182343
YLR441C	-1.1602756
YLR442C	29.083769
YLR443W	-1.993171
YLR444C	-1.7777737
YLR445W	-1.6305705
YLR446W	-1.8299296
YLR447C	29.083769
YLR448W	-1.6173823
YLR449W	-1.2813075
YLR450W	-0.71278
YLR451W	-0.3738777
YLR452C	-2.0284572
YLR453C	-1.796932
YLR454W	-1.5971042
YLR455W	-3.073453
YLR456W	-1.2045327
YLR460C	-1.9761076
YLR461W	-1.6707075
YML001W	-4.939308
YML002W	-2.1713502
YML003W	-1.6159909
YML004C	-1.5466083
YML005W	-1.4546967
YML006C	0.22169045
YML007C-A	-2.0053802
YML007W	-2.657806
YML008C	-6.000705
YML009C	-0.8239185
YML010C-B	-3.9393048
YML010W-A	0.5842589
YML011C	-0.4123005
YML012W	-1.0715503
YML013C-A	-4.2737284
YML013W	-4.3699327
YML014W	-1.486135
YML016C	1.7398627
YML017W	-1.1326275
YML018C	-2.738755
YML019W	-2.8237286
YML020W	-2.065293
YML021C	1.3860368
YML022W	29.083769
YML024W	-4.000705
YML026C	29.083769
YML027W	-1.3205751
YML028W	0.2965113
YML029W	-1.8998144
YML030W	-2.678859
YML032C	-0.13820076
YML034W	13.55460195
YML035C	13.66915515
YML035C-A	-1.0450953
YML036W	-2.1161747
YML037C	29.083769
YML038C	-2.337583
YML041C	-4.298386
YML042W	-2.4833577
YML047C	0.42858976
YML048W	-0.31844836
YML048W-A	-2.8459103
YML050W	-2.2427254
YML051W	-0.03960265
YML052W	-1.7979183
YML053C	-3.2993524
YML054C	-1.2505167
YML054C-A	-2.8126163
YML055W	-1.717615
YML056C	-1.5019015
YML057W	-2.2286644
YML058C-A	-2.441257
YML058W	-1.7740281
YML058W-A	-1.7119766
YML059C	-1.3136325
YML060W	-1.8982341
YML061C	-2.1933494
YML062C	-1.7842085
YML063W	-2.3027325
YML066C	-1.7590024
YML067C	-1.71157
YML068W	-1.8824295
YML070W	-2.1529567
YML071C	-2.765862
YML072C	-2.0732367
YML073C	-2.116193
YML074C	-2.0547564
YML075C	-0.25786254
YML076C	-1.83077
YML078W	0.24827348
YML079W	-1.7611226
YML080W	-1.1642784
YML081C-A	-1.0620903
YML081W	0.74576676
YML082W	-2.4151342
YML083C	-1.8448291
YML084W	0.4444839
YML086C	13.89758715
YML087C	-2.0193465
YML088W	-1.8105916
YML089C	-1.7069287
YML090W	-2.2916172
YML094W	-0.73766625
YML095C	-1.5786251
YML095C-A	29.083769
YML096W	-1.6856675
YML097C	-1.8751775
YML099C	-1.2434298
YML100W	-0.032604136
YML100W-A	-1.5938905
YML101C	-1.9405533
YML102C-A	-2.6136909
YML102W	-2.460125
YML103C	-5.555293
YML104C	-1.1635641
YML106W	-5.899562
YML107C	-3.5046775
YML108W	-1.802154
YML109W	-1.6017997
YML110C	-3.3853652
YML111W	-2.3593802
YML112W	29.083769
YML113W	-2.9040213
YML115C	-3.970329
YML116W	-1.2692035
YML117W	-4.030443
YML117W-A	-2.0620964
YML118W	-1.4642797
YML119W	-3.517282
YML120C	-2.159393
YML121W	-0.9874714
YML122C	-4.809193
YML123C	-1.5177387
YML124C	-2.308142
YML128C	-2.4142914
YML129C	-0.4901358
YML131W	-1.5423387
YMR001C-A	1.9252962
YMR002W	-1.5800952
YMR003W	-1.1851226
YMR004W	-3.5121577
YMR006C	-1.3508135
YMR007W	-3.5691624
YMR008C	-2.2237167
YMR009W	-2.1507835
YMR010W	-1.8438272
YMR011W	-1.7657238
YMR012W	-2.1100993
YMR013W-A	-3.4381118
YMR014W	29.083769
YMR015C	-7.091283
YMR016C	1.1692171
YMR017W	-1.6946635
YMR018W	-1.867108
YMR019W	0.1277971
YMR020W	-1.6031458
YMR021C	2.3844142
YMR022W	-2.7679102
YMR023C	29.083769
YMR024W	29.083769
YMR025W	-1.0706877
YMR026C	-3.982565
YMR027W	-1.7376636
YMR029C	-0.6333823
YMR030W	-1.9308103
YMR031C	-2.236833
YMR031W-A	-3.0596082
YMR032W	-2.5032158
YMR034C	-1.4626803
YMR035W	-2.1504421
YMR036C	-1.0024922
YMR037C	-0.46702018
YMR038C	2.3188746
YMR039C	-1.7292695
YMR040W	-1.7371428
YMR041C	-1.7226697
YMR042W	-1.168875
YMR044W	-2.9615445
YMR048W	-1.8486841
YMR052C-A	-0.8751827
YMR052W	-1.0007067
YMR053C	1.584259
YMR054W	-2.8531451
YMR055C	29.083769
YMR056C	-0.87220365
YMR057C	-2.8937914
YMR058W	-3.344658
YMR060C	-3.9030015
YMR062C	-1.6527776
YMR063W	1.2485809
YMR064W	1.0659697
YMR065W	-1.676554
YMR066W	29.083769
YMR067C	-5.1147985
YMR068W	-1.8356329
YMR069W	-1.9832537
YMR070W	-4.7847657
YMR071C	-2.077741
YMR072W	-1.8419998
YMR073C	1.5306445
YMR074C	-0.4481756
YMR075C-A	0.21202141
YMR075W	0.23672189
YMR077C	-5.116182
YMR078C	-0.22309655
YMR080C	1.5244561
YMR081C	-1.915256
YMR082C	-1.4369473
YMR083W	-2.8710628
YMR084W	-1.6687279
YMR085W	-1.5073804
YMR086C-A	-0.41043574
YMR086W	-2.1293447
YMR087W	-1.5412779
YMR088C	-1.8139744
YMR089C	-3.7514853
YMR090W	-1.9054217
YMR091C	29.083769
YMR092C	-2.2690742
YMR095C	-1.1823229
YMR096W	-1.7027434
YMR097C	1.0317231
YMR098C	-2.2461708
YMR099C	-2.2049148
YMR100W	-0.46725732
YMR101C	-1.3648955
YMR102C	-1.7350719
YMR103C	-2.2038395
YMR104C	-1.6816325
YMR105C	-1.774379
YMR105W-A	-1.170622
YMR106C	-2.1371083
YMR107W	-1.6199987
YMR109W	-2.5901773
YMR110C	-1.3382157
YMR111C	-2.8528929
YMR114C	-1.3893149
YMR115W	-0.51366884
YMR116C	-3.2231033
YMR118C	-0.585655
YMR119W	-0.7047158
YMR119W-A	-1.9011633
YMR120C	-1.6959851
YMR121C	-1.9580505
YMR122C	-2.0684438
YMR123W	-1.4157375
YMR124W	-1.3273385
YMR125W	1.5842586
YMR126C	-3.8080566
YMR127C	-1.8897566
YMR129W	-1.6236804
YMR130W	-1.1512576
YMR132C	-1.7578632
YMR133W	-1.8262502
YMR135C	-4.775678
YMR135W-A	29.083769
YMR136W	-1.7595453
YMR137C	-2.1751058
YMR138W	-4.2526164
YMR139W	-1.7045994
YMR140W	-0.4161356
YMR141C	-1.1562711
YMR142C	0.99930674
YMR143W	-1.2652982
YMR144W	-1.6607685
YMR145C	-1.9718428
YMR147W	-1.4958143
YMR148W	-2.4442291
YMR150C	29.083769
YMR151W	-2.2960389
YMR152W	-3.107141
YMR153C-A	-2.1817508
YMR153W	-2.4814093
YMR154C	1.4355507
YMR155W	-1.7793088
YMR156C	-1.867495
YMR157C	-2.000133
YMR158C-A	-1.6529988
YMR158W	29.083769
YMR158W-A	-4.0968785
YMR159C	-4.0782866
YMR160W	13.8710743
YMR161W	-2.3448918
YMR162C	-2.02216
YMR163C	-1.6226821
YMR164C	-1.4841317
YMR165C	29.083769
YMR166C	3.055366
YMR167W	-1.4998565
YMR169C	-1.9668352000000002
YMR170C	-1.9107329
YMR171C	-3.685434
YMR172C-A	-1.5333452
YMR172W	-1.6180005
YMR173W	13.6192042
YMR173W-A	-1.992994
YMR174C	-1.4538617
YMR175W	-1.74310765
YMR175W-A	-3.083175
YMR176W	-1.7080538
YMR177W	-1.4919469
YMR178W	1.4092108
YMR179W	-0.61959577
YMR180C	-1.9626195
YMR181C	0.3118871
YMR182C	-2.2709367
YMR182W-A	-1.5552887
YMR183C	-2.4541812
YMR184W	-1.7659895
YMR185W	29.083769
YMR186W	-1.8363898
YMR187C	-1.8327235
YMR188C	-3.101854
YMR189W	-2.4382255
YMR190C	-1.0513338
YMR191W	-1.17181808
YMR192W	-2.0644116
YMR193C-A	-5.1737
YMR193W	-0.13525027
YMR194C-A	-2.1153831
YMR194C-B	-2.0195448
YMR194W	-2.7002742
YMR195W	-2.1355095
YMR196W	-2.1748781
YMR198W	29.083769
YMR199W	-1.1684643
YMR201C	-1.9894185
YMR202W	29.083769
YMR204C	-1.810129
YMR205C	29.083769
YMR206W	-1.6557343
YMR207C	-0.62280875
YMR209C	-1.1182985
YMR210W	29.083769
YMR214W	-4.466221
YMR215W	-2.009626
YMR216C	-1.8751686
YMR217W	29.083769
YMR219W	-2.57384
YMR221C	-2.1539574
YMR222C	-1.8468727
YMR223W	2.0773656
YMR224C	29.083769
YMR225C	-2.1009622
YMR226C	-1.9039348
YMR228W	-2.7168963
YMR230W	-2.094461
YMR230W-A	-3.0810761
YMR231W	29.083769
YMR232W	-2.179343
YMR233W	-1.8358065
YMR234W	-1.7769185
YMR237W	-1.9008881
YMR238W	-2.9145315
YMR241W	-1.9799404
YMR242C	-3.0509944
YMR242W-A	29.083769
YMR243C	-2.4243648
YMR244C-A	-2.2370207
YMR244W	-1.7012252
YMR245W	-0.31731525
YMR246W	-2.0870438
YMR247C	-4.867388
YMR247W-A	-2.070123
YMR250W	-1.8565832
YMR251W	-1.733347
YMR251W-A	-2.2871697
YMR252C	-2.0604718
YMR253C	-2.3953695
YMR254C	-2.113047
YMR255W	-2.0492446
YMR256C	29.083769
YMR257C	29.083769
YMR258C	-1.7977284
YMR259C	-1.9780542
YMR261C	-2.3043532
YMR262W	-1.5603588
YMR263W	-7.6941915
YMR264W	-5.8266826
YMR265C	-1.7509111
YMR266W	1.584259
YMR267W	2.2997801
YMR269W	-0.6542451
YMR271C	-1.553641
YMR272C	-3.1358771
YMR272W-B	-1.7160637
YMR273C	-3.693378
YMR274C	-2.3093905
YMR275C	-1.1694782
YMR276W	-2.3939822
YMR278W	-1.9910796
YMR279C	-1.7333623
YMR280C	-1.022931
YMR282C	0.704094
YMR283C	-1.5675932
YMR284W	-1.9860545
YMR285C	-1.9663554
YMR286W	-3.1196537
YMR287C	-1.4989275
YMR289W	-1.7072173
YMR291W	-2.6358445
YMR292W	-1.5784849
YMR293C	-1.9548928
YMR294W	-3.2860935
YMR294W-A	-2.1599019
YMR295C	-2.308092
YMR297W	-2.0978384
YMR299C	-3.3226337
YMR300C	0.58426464
YMR302C	-1.7328309
YMR303C	-2.094808
YMR304C-A	-2.622877
YMR304W	-3.100601
YMR305C	-1.2625052
YMR306C-A	-1.9918692
YMR306W	-2.0612652
YMR307W	-2.8080618
YMR310C	-2.6691744
YMR311C	-4.8833513
YMR312W	1.4208978
YMR313C	-1.7302921
YMR315W	-1.3174098
YMR315W-A	29.083769
YMR316C-A	-0.8643403
YMR316C-B	-2.2987623
YMR316W	-1.8905835
YMR317W	-1.565013
YMR318C	-1.6925769
YMR319C	-3.3114238
YMR320W	-2.124762
YMR322C	-1.4695896
YMR326C	-2.2555125
YNL001W	29.083769
YNL003C	29.083769
YNL004W	0.36481047
YNL005C	1.5188459
YNL008C	29.083769
YNL009W	-1.1453301
YNL010W	-2.147082
YNL011C	13.6730516
YNL012W	-2.0018106
YNL013C	2.014627
YNL014W	12.968111350000001
YNL015W	29.083769
YNL016W	-2.1527023
YNL018C	29.083769
YNL020C	-2.0331948
YNL021W	-0.5312026
YNL022C	29.083769
YNL023C	29.083769
YNL024C	-1.8615993
YNL025C	1.1664152
YNL027W	1.9706818
YNL028W	29.083769
YNL029C	29.083769
YNL030W	29.083769
YNL031C	0.58425975
YNL032W	0.35670185
YNL034W	-1.8216559
YNL035C	-1.9754325
YNL037C	29.083769
YNL040W	29.083769
YNL041C	-2.6010973
YNL042W	29.083769
YNL042W-B	-1.2317917
YNL043C	-1.8606175
YNL044W	-2.0376015
YNL045W	-2.879724
YNL046W	-1.9266969
YNL047C	29.083769
YNL049C	-1.7892567
YNL050C	29.083769
YNL051W	29.083769
YNL052W	-1.930354
YNL053W	-2.3226175
YNL054W	29.083769
YNL055C	-3.618081
YNL056W	0.80800164
YNL057W	-2.0113919
YNL058C	-2.0798054
YNL059C	29.083769
YNL063W	-1.8443806
YNL064C	29.083769
YNL065W	-1.9939868
YNL066W	-1.4124035
YNL067W	0.013661044
YNL067W-B	-1.7662446
YNL068C	-2.9675267
YNL069C	30.194965500000002
YNL070W	-3.507608
YNL071W	-2.045102
YNL072W	-2.220829
YNL073W	3.1130373
YNL074C	-1.737673
YNL076W	-1.7376655
YNL077W	0.798871
YNL078W	-1.8751627
YNL079C	29.083769
YNL080C	29.083769
YNL081C	2.477004
YNL082W	1.1802477
YNL083W	-2.2396235
YNL084C	-5.6055684
YNL085W	-1.3795787
YNL086W	-0.41572785
YNL087W	-1.1265441
YNL089C	14.8340117
YNL090W	-1.2765046
YNL091W	29.083769
YNL092W	-1.3451073
YNL093W	-2.0312185
YNL094W	2.5104558
YNL095C	-2.0648296
YNL096C	-2.8882399
YNL097C	-4.248637
YNL097C-B	-2.6636684
YNL098C	-0.4212798
YNL099C	2.229835
YNL100W	-2.1534636
YNL101W	-1.1570367
YNL104C	-1.6456274
YNL105W	-0.5758537
YNL106C	-1.2946308
YNL107W	29.083769
YNL108C	-2.033379
YNL109W	-2.4028141
YNL111C	-2.1085045
YNL115C	1.2250766
YNL116W	-2.1836925
YNL117W	-2.1520183
YNL119W	-0.6422473
YNL120C	0.8281875
YNL121C	-1.0106583
YNL122C	-1.6334655
YNL123W	-1.4652436
YNL125C	-2.4336653
YNL127W	-0.38562128
YNL128W	-1.3720948
YNL129W	-1.7969716
YNL130C	-1.9327767
YNL130C-A	-1.9208409
YNL133C	29.083769
YNL134C	-1.8405796
YNL135C	-0.8942067
YNL136W	-5.1839285
YNL138W	29.083769
YNL139C	29.083769
YNL140C	-1.445489
YNL141W	-1.5554477
YNL142W	-1.7851745
YNL143C	-1.5354456
YNL144C	-1.007278
YNL145W	-1.7561101
YNL146C-A	-0.21455355
YNL146W	-1.7746906
YNL147W	-2.3690417
YNL148C	-3.940399
YNL153C	29.083769
YNL154C	-3.9916582
YNL155W	-2.1651776
YNL156C	29.083769
YNL157W	-0.1734376
YNL159C	-1.8830559
YNL160W	-1.9205539
YNL162W	29.083769
YNL162W-A	-2.1345577
YNL164C	29.083769
YNL165W	29.083769
YNL166C	-0.41573882
YNL167C	-2.7479305
YNL168C	-1.6794764
YNL169C	-1.3930174
YNL170W	-0.77701926
YNL171C	29.083769
YNL173C	-0.6232121
YNL175C	1.5323352
YNL176C	-2.6083767
YNL177C	1.584259
YNL179C	-1.585667
YNL180C	29.083769
YNL183C	-1.7327694
YNL184C	-0.018613985
YNL185C	29.083769
YNL187W	-0.90621
YNL190W	-3.9419866
YNL191W	-2.0262334
YNL192W	29.083769
YNL193W	-1.3125099
YNL194C	-1.531299
YNL195C	-1.6876136
YNL196C	1.2036883
YNL197C	-0.5879992
YNL198C	-2.5459852
YNL199C	-3.388441
YNL200C	-1.3932346
YNL201C	-2.3503256
YNL202W	-2.1193864
YNL203C	0.73047245
YNL204C	1.2508583
YNL205C	1.2438713
YNL206C	-3.1706321
YNL208W	-0.057287514
YNL209W	-1.829316
YNL210W	29.083769
YNL211C	1.4801966
YNL212W	-2.9344332
YNL213C	29.083769
YNL214W	-2.267422
YNL215W	-1.2230998
YNL217W	-1.8905966
YNL218W	29.083769
YNL219C	-1.7376729
YNL220W	29.083769
YNL223W	29.083769
YNL224C	-0.6370004
YNL225C	29.083769
YNL226W	-1.1812813
YNL227C	-0.41573882
YNL228W	0.8066565
YNL229C	-0.6312751
YNL230C	0.20315346
YNL231C	-3.161693
YNL233W	-3.15946
YNL234W	29.083769
YNL235C	-3.994244
YNL236W	-4.3464766
YNL237W	-2.1326962
YNL238W	29.083769
YNL239W	-3.4191456
YNL241C	29.083769
YNL242W	-4.3120985
YNL243W	29.083769
YNL246W	-2.4628656
YNL248C	-0.41574627
YNL249C	-2.106116
YNL250W	29.083769
YNL252C	-2.3782442
YNL253W	-1.6692821
YNL254C	-1.7354169
YNL255C	-2.1509047
YNL257C	-4.1419034
YNL259C	-2.432354
YNL264C	-2.579467
YNL265C	-1.1405265
YNL266W	-1.2133788
YNL268W	13.6587677
YNL269W	-1.1617151
YNL270C	-1.851724
YNL271C	-1.1294411
YNL273W	0.52678776
YNL274C	-2.0691066
YNL275W	-1.8441638
YNL276C	29.083769
YNL277W	29.083769
YNL277W-A	-2.1731632
YNL278W	-2.5057218
YNL279W	-2.1269178
YNL280C	29.083769
YNL281W	-0.84982973
YNL283C	-3.7404656
YNL284C	-1.1193644
YNL285W	-1.4481107
YNL286W	-2.0561473
YNL288W	0.69226813
YNL289W	-1.6512135
YNL291C	-1.5312237
YNL292W	-3.7433212
YNL293W	-3.143948
YNL294C	0.9228494
YNL295W	0.7399588
YNL296W	29.083769
YNL297C	29.083769
YNL298W	29.083769
YNL299W	0.97344685
YNL300W	-0.69015497
YNL301C	-2.15324
YNL302C	29.083769
YNL303W	-2.1735475
YNL304W	-2.2274163
YNL305C	-1.9803352
YNL307C	-2.1161754
YNL309W	-2.5031989
YNL311C	0.55960226
YNL314W	-3.6160433
YNL315C	-0.21485135
YNL316C	29.083769
YNL318C	-1.8544177
YNL319W	-2.7953074
YNL320W	29.083769
YNL321W	-1.9515818
YNL322C	-3.2841845
YNL323W	-8.444481
YNL324W	-0.31374714
YNL325C	-0.32754603
YNL326C	-1.2451739
YNL327W	-1.4143674
YNL328C	-2.05292
YNL329C	-2.1070597
YNL330C	29.083769
YNL331C	1.1568365
YNL332W	-1.9644406
YNL333W	-1.5713398
YNL334C	-0.42565194
YNL335W	-1.8526706
YNL336W	-1.7696334
YNL338W	-2.0651805
YNL339C	-1.9194442
YNR001C	-1.8478308
YNR002C	-1.6265302
YNR004W	-1.4559379
YNR005C	-4.364113
YNR006W	-3.2486377
YNR007C	-5.196335
YNR008W	-2.2888782
YNR009W	-2.5775602
YNR010W	-2.415753
YNR012W	29.083769
YNR013C	-2.6569476
YNR014W	-1.1686116
YNR015W	-1.1765448
YNR018W	-2.299642
YNR019W	-2.5919578
YNR020C	0.21501595
YNR021W	-4.869927
YNR022C	29.083769
YNR023W	29.083769
YNR024W	-2.1394083
YNR025C	-1.7425784
YNR027W	-2.6883848
YNR028W	-1.8747332
YNR029C	-1.871498
YNR030W	-2.4561853
YNR031C	1.6533417
YNR032C-A	-1.2970046
YNR032W	-0.15891083
YNR033W	13.30250985
YNR034W	-0.982826
YNR036C	29.083769
YNR037C	-2.3688555
YNR039C	-1.2788516
YNR040W	-3.715073
YNR041C	-2.555817
YNR042W	29.083769
YNR044W	-1.5856687
YNR045W	29.083769
YNR047W	29.083769
YNR048W	-2.0631075
YNR049C	-2.4948018
YNR050C	29.083769
YNR051C	-5.5473247
YNR052C	-1.8751684
YNR055C	-0.89297944
YNR056C	-0.7914214
YNR057C	-1.904015
YNR058W	-1.8154938
YNR059W	-2.6536016
YNR060W	-1.9970983
YNR061C	-1.782159
YNR062C	-2.2034078
YNR063W	-1.5005974
YNR064C	-1.8995882
YNR065C	-1.8971006
YNR066C	-2.1984181
YNR067C	-1.6820608
YNR068C	-1.9112326
YNR069C	-1.6483871
YNR070W	-1.902922
YNR071C	-2.0772192
YNR072W	-1.5217736
YNR073C	-1.7121772
YNR074C	-2.4633224
YNR075W	-2.2414384
YOL001W	-0.46012518
YOL002C	-2.6297705
YOL003C	-3.708369
YOL004W	-4.585664
YOL006C	-1.0659921
YOL007C	-2.6196043
YOL008W	-2.2177854
YOL009C	4.027988
YOL011W	-1.6989281
YOL012C	-3.5450234
YOL013C	-1.6691662
YOL013W-A	-1.75878745
YOL014W	-1.9719981
YOL015W	-1.9591135
YOL016C	-1.7707536
YOL017W	-1.128703
YOL018C	-0.89378124
YOL019W	0.53981614
YOL019W-A	-1.8008541
YOL020W	-1.4578109
YOL023W	-3.555309
YOL024W	-2.2247906
YOL025W	-1.2233297
YOL027C	-2.5856807
YOL028C	-1.9194481
YOL029C	-2.0032768
YOL030W	-1.4682727
YOL031C	-1.7488544
YOL032W	0.09975087
YOL033W	-3.7977164
YOL035C	-3.0349555
YOL036W	-2.8020933
YOL037C	-1.8613834
YOL038C-A	-1.8128517
YOL039W	-2.3740594
YOL041C	-1.8080575
YOL042W	-1.3987644
YOL043C	-1.8893081
YOL044W	-1.5209565
YOL045W	-2.923213
YOL046C	-3.7838144
YOL047C	-1.6315391
YOL048C	-1.9535269
YOL049W	-3.369933
YOL050C	-5.501432
YOL051W	-0.00070200546
YOL052C	-1.9657371
YOL052C-A	-1.7786436
YOL053W	-1.5251307
YOL054W	-1.041187
YOL055C	-1.5343584
YOL056W	-0.6244286
YOL057W	-2.2558997
YOL058W	29.498808
YOL059W	-1.5547944
YOL060C	0.8100079
YOL061W	0.6964035
YOL062C	-1.922226
YOL063C	-1.6909084
YOL064C	-2.503198
YOL065C	-1.9902064
YOL067C	-3.0007024
YOL068C	-0.41133702
YOL070C	-1.9373139
YOL071W	-3.2032888
YOL072W	-0.0007028385
YOL073C	-1.4736269
YOL075C	-1.8387002
YOL076W	29.083769
YOL077W-A	-1.0311422
YOL079W	-1.5710547
YOL080C	-1.8890569
YOL081W	0.3753972
YOL082W	-1.973022
YOL083W	-1.9167514
YOL084W	-2.0821884
YOL085C	-2.2157118
YOL086C	29.083769
YOL086W-A	-2.3842347
YOL087C	2.8572984
YOL088C	-0.9663237
YOL089C	-7.8833494
YOL090W	2.198404
YOL091W	-1.5118134
YOL092W	-1.664675
YOL093W	-0.63777643
YOL095C	-2.000709
YOL096C	29.083769
YOL097W-A	0.13846348
YOL098C	-3.0322359
YOL099C	0.97689587
YOL100W	-2.147547
YOL101C	-1.7647161
YOL103W	-1.9497367
YOL104C	-0.1971892
YOL105C	-1.8786296
YOL106W	-1.4723141
YOL107W	-2.0987313
YOL108C	-1.1851213
YOL109W	-1.8937883
YOL110W	-0.9620514
YOL111C	-2.8126185
YOL112W	-1.5533445
YOL113W	-1.350776
YOL114C	-2.6684475
YOL115W	-3.7732933
YOL116W	-4.605571
YOL117W	-0.6808026
YOL118C	-1.9808894
YOL119C	-1.2801902
YOL121C	-2.5658777
YOL122C	-1.8625686
YOL124C	-2.0345519
YOL125W	-1.9179512
YOL126C	-1.5187136
YOL128C	-1.5213155
YOL129W	-7.97169
YOL131W	-1.4525278
YOL132W	-2.209591
YOL136C	-1.1234536
YOL137W	-1.2849424
YOL138C	-4.1942096
YOL140W	29.083769
YOL141W	-1.7993199
YOL143C	29.083769
YOL145C	29.083769
YOL147C	-2.7134175
YOL148C	29.083769
YOL150C	-1.795426
YOL151W	-1.689032
YOL152W	-1.775988
YOL153C	-3.0596077
YOL154W	-2.7127695
YOL155C	-1.1629183
YOL158C	-1.8742753
YOL159C	-4.689097
YOL159C-A	-1.9482332
YOL160W	-2.0824337
YOL162W	-2.1740577
YOL163W	-2.4208884
YOL164W	1.4544928
YOL164W-A	-1.2703006
YOL166C	29.083769
YOR001W	0.67737323
YOR002W	-4.834324
YOR003W	-1.8369055
YOR005C	1.3302706
YOR006C	-1.9901073
YOR007C	-1.7233915
YOR008C	-1.1135907
YOR008C-A	-0.41574043
YOR009W	-1.8095369
YOR010C	-1.8575175
YOR011W	-2.0301738
YOR012W	-1.6111796
YOR013W	-1.6563079
YOR014W	0.58425975
YOR015W	-1.6759651
YOR016C	-1.7151836
YOR017W	-2.3002543
YOR018W	-3.2587624
YOR019W	-1.7732882
YOR020W-A	-1.9482199
YOR021C	-1.0246351
YOR022C	-2.0097425
YOR023C	-2.2887695
YOR024W	0.80037063
YOR025W	-2.6107469
YOR026W	-1.7376635
YOR027W	-1.8598343
YOR028C	-0.32347864
YOR029W	-0.26972
YOR030W	1.4077914
YOR031W	-1.5460675
YOR032C	-1.6784418
YOR033C	-1.6490694
YOR034C	-1.3211889
YOR034C-A	-2.402794
YOR035C	-1.1662999
YOR036W	29.083769
YOR037W	-1.9865443
YOR038C	-2.4017978
YOR039W	-3.3831656
YOR040W	-1.6803975
YOR041C	-0.48363617
YOR042W	-0.8354374
YOR043W	3.7168837
YOR044W	-1.810403
YOR045W	-1.861823
YOR047C	-1.2847688
YOR049C	-1.8405132
YOR050C	-1.7655994
YOR051C	-2.8395748
YOR052C	-3.0893044
YOR053W	-2.6218307
YOR054C	-3.3947353
YOR055W	-2.67125
YOR058C	-2.5856607
YOR059C	-1.0310901
YOR061W	0.9174269
YOR062C	-2.373658
YOR064C	-3.2811804
YOR065W	-2.733091
YOR066W	-1.8258345
YOR067C	-4.9241123
YOR068C	-7.6707687
YOR069W	-7.751129
YOR070C	-2.347156
YOR071C	-2.2320254
YOR072W	-1.9746981
YOR073W	29.083769
YOR076C	-4.129991
YOR078W	-0.838944
YOR079C	-1.79204
YOR080W	29.083769
YOR081C	-0.9875531
YOR082C	-2.973389
YOR083W	-1.7900267
YOR084W	-1.4392369
YOR085W	-2.8412123
YOR086C	-1.3599991
YOR087W	-1.9214912000000002
YOR089C	29.083769
YOR090C	-0.86956257
YOR091W	-2.0413232
YOR092W	-1.4373382
YOR093C	-0.6499328
YOR094W	-1.8864658
YOR096W	-2.000708
YOR097C	-0.06548779
YOR099W	-1.768725
YOR100C	-0.77141804
YOR101W	-1.5492249
YOR104W	-2.1014128
YOR105W	-1.9938761
YOR106W	-3.3792262
YOR107W	-1.5349137
YOR108W	-1.6658341
YOR109W	-1.4563527
YOR111W	-2.1202958
YOR112W	-1.5471928
YOR113W	-0.35719427
YOR114W	-1.9724209
YOR115C	-2.304689
YOR118W	-1.114536
YOR120W	-2.3543453
YOR121C	-2.0372357
YOR123C	-1.0007054
YOR124C	0.6160309
YOR125C	29.083769
YOR126C	-1.4521939
YOR127W	-0.6443593
YOR128C	29.083769
YOR129C	-1.6059843
YOR130C	0.4587409
YOR131C	-1.8779118
YOR132W	-7.675486
YOR133W	-1.9627624
YOR134W	-0.23904748
YOR135C	29.083769
YOR136W	29.083769
YOR137C	-1.1777519
YOR138C	2.149127
YOR139C	29.083769
YOR140W	-0.3226295
YOR141C	29.083769
YOR142W	-2.243105
YOR144C	29.083769
YOR147W	-3.5553052
YOR150W	29.083769
YOR152C	-0.70196617
YOR153W	-8.538567
YOR154W	-1.4382908
YOR155C	-1.4210246
YOR156C	-1.3885864
YOR158W	29.083769
YOR161C	-1.6548561
YOR161C-C	-1.3992543
YOR162C	-2.4371421
YOR163W	-0.7078288
YOR164C	-3.15662
YOR165W	-1.7266967
YOR166C	-1.6084211
YOR167C	-1.2996742
YOR170W	-1.8678639
YOR171C	-2.7732828
YOR172W	-1.3112406
YOR173W	-2.006258
YOR175C	-1.6470672
YOR177C	-1.7652172
