orf	hom | growth (spot assay) | temperature [50ºC], growth phase [log] | YPD | Jarolim S~Dawes IW, 2013	hom | growth (spot assay) | temperature [50ºC], growth phase [stationary] | YPD | Jarolim S~Dawes IW, 2013
YMR023C	0.06478802613348539	-2.563148042168877
YMR035W	-1.5387156206702854	0.039433046802598064
YMR038C	0.06478802613348539	3.94330468025981
YMR039C	0.06478802613348539	-2.563148042168877
YMR042W	0.06478802613348539	2.642014135774073
YMR047C	-3.142219267474056	-3.864438586654614
YMR052W	4.875298966544798	0.039433046802598064
YMR064W	0.06478802613348539	2.642014135774073
YMR077C	-3.142219267474056	-1.2618574976831394
YMR078C	0.06478802613348539	3.94330468025981
YMR089C	0.06478802613348539	-3.864438586654614
YMR105C	-1.5387156206702854	0.039433046802598064
YMR117C	-1.5387156206702854	0.039433046802598064
YMR133W	0.06478802613348539	2.642014135774073
YMR142C	-4.7457229142778266	0.039433046802598064
YMR143W	1.668291672937256	0.039433046802598064
YMR147W	-3.142219267474056	0.039433046802598064
YMR150C	0.06478802613348539	-3.864438586654614
YMR151W	-1.5387156206702854	-3.864438586654614
YMR152W	-1.5387156206702854	0.039433046802598064
YMR157C	-1.5387156206702854	0.039433046802598064
YMR158W	-1.5387156206702854	0.039433046802598064
YMR166C	-1.5387156206702854	-1.2618574976831394
YMR170C	3.271795319741027	3.94330468025981
YMR179W	-3.142219267474056	0.039433046802598064
YMR191W	-3.142219267474056	0.039433046802598064
YMR193W	-3.142219267474056	-3.864438586654614
YMR210W	3.271795319741027	0.039433046802598064
YMR211W	0.06478802613348539	3.94330468025981
YMR216C	3.271795319741027	0.039433046802598064
YMR263W	-1.5387156206702854	-3.864438586654614
YMR265C	0.06478802613348539	1.3407235912883355
YMR269W	0.06478802613348539	3.94330468025981
YMR279C	-3.142219267474056	0.039433046802598064
YMR283C	0.06478802613348539	2.642014135774073
YMR294W	0.06478802613348539	-2.563148042168877
YMR304W	3.271795319741027	0.039433046802598064
YMR307W	-3.142219267474056	-2.563148042168877
YMR311C	0.06478802613348539	-2.563148042168877
YMR312W	-1.5387156206702854	0.039433046802598064
YNL001W	0.06478802613348539	-1.2618574976831394
YNL012W	-3.142219267474056	0.039433046802598064
YNL023C	0.06478802613348539	-1.2618574976831394
YNL025C	-3.142219267474056	-1.2618574976831394
YNL031C	0.06478802613348539	2.642014135774073
YNL032W	0.06478802613348539	3.94330468025981
YNL037C	0.06478802613348539	3.94330468025981
YNL038W	0.06478802613348539	2.642014135774073
YNL044W	0.06478802613348539	3.94330468025981
YNL045W	0.06478802613348539	1.3407235912883355
YNL059C	0.06478802613348539	-1.2618574976831394
YNL061W	-4.7457229142778266	0.039433046802598064
YNL067W	3.271795319741027	3.94330468025981
YNL073W	0.06478802613348539	-3.864438586654614
YNL074C	0.06478802613348539	3.94330468025981
YNL076W	-1.5387156206702854	0.039433046802598064
YNL079C	0.06478802613348539	3.94330468025981
YNL080C	-4.7457229142778266	-3.864438586654614
YNL086W	0.06478802613348539	-1.2618574976831394
YNL167C	0.06478802613348539	2.642014135774073
YNL179C	0.06478802613348539	3.94330468025981
YNL198C	0.06478802613348539	3.94330468025981
YNL199C	-1.5387156206702854	0.039433046802598064
YNL219C	-1.5387156206702854	0.039433046802598064
YNL223W	-4.7457229142778266	0.039433046802598064
YNL224C	-1.5387156206702854	0.039433046802598064
YNL225C	-4.7457229142778266	1.3407235912883355
YNL226W	-1.5387156206702854	3.94330468025981
YNL230C	-1.5387156206702854	0.039433046802598064
YNL248C	4.875298966544798	0.039433046802598064
YNL250W	-6.349226561081598	2.642014135774073
YNL280C	-6.349226561081598	-3.864438586654614
YNL288W	-1.5387156206702854	0.039433046802598064
YNL296W	-6.349226561081598	0.039433046802598064
YNL297C	0.06478802613348539	-3.864438586654614
YNL299W	-3.142219267474056	0.039433046802598064
YNL307C	0.06478802613348539	-3.864438586654614
YNL322C	-3.142219267474056	0.039433046802598064
YNL324W	-1.5387156206702854	0.039433046802598064
YNL326C	1.668291672937256	1.3407235912883355
YNR006W	-1.5387156206702854	0.039433046802598064
YNR024W	0.06478802613348539	2.642014135774073
YNR025C	0.06478802613348539	2.642014135774073
YNR029C	0.06478802613348539	2.642014135774073
YNR036C	0.06478802613348539	-2.563148042168877
YNR037C	0.06478802613348539	-3.864438586654614
YNR040W	0.06478802613348539	-1.2618574976831394
YNR041C	0.06478802613348539	-2.563148042168877
YNR042W	0.06478802613348539	-3.864438586654614
YNR050C	0.06478802613348539	1.3407235912883355
YNR068C	0.06478802613348539	1.3407235912883355
YNR070W	1.668291672937256	0.039433046802598064
YOL008W	-3.142219267474056	0.039433046802598064
YOL023W	0.06478802613348539	-3.864438586654614
YOL033W	0.06478802613348539	-3.864438586654614
YOL036W	1.668291672937256	0.039433046802598064
YOL039W	0.06478802613348539	3.94330468025981
YOL041C	-3.142219267474056	3.94330468025981
YOL050C	-3.142219267474056	-2.563148042168877
YOL086C	0.06478802613348539	3.94330468025981
YOL087C	0.06478802613348539	1.3407235912883355
YOL110W	-1.5387156206702854	0.039433046802598064
YOL111C	-3.142219267474056	0.039433046802598064
YOL112W	-1.5387156206702854	0.039433046802598064
YOL113W	-1.5387156206702854	0.039433046802598064
YOL116W	-1.5387156206702854	0.039433046802598064
YOL119C	0.06478802613348539	1.3407235912883355
YOL142W	-1.5387156206702854	-2.563148042168877
YOL143C	1.668291672937256	2.642014135774073
YOL154W	0.06478802613348539	2.642014135774073
YOL165C	6.478802613348567	3.94330468025981
YOL166C	0.06478802613348539	-1.2618574976831394
YOR007C	0.06478802613348539	-1.2618574976831394
YOR014W	1.668291672937256	0.039433046802598064
YOR016C	-4.7457229142778266	0.039433046802598064
YOR017W	1.668291672937256	0.039433046802598064
YOR024W	-4.7457229142778266	-3.864438586654614
YOR025W	-6.349226561081598	0.039433046802598064
YOR043W	0.06478802613348539	-2.563148042168877
YOR054C	-1.5387156206702854	0.039433046802598064
YOR066W	-4.7457229142778266	0.039433046802598064
YOR082C	4.875298966544798	3.94330468025981
YOR084W	0.06478802613348539	3.94330468025981
YOR096W	4.875298966544798	2.642014135774073
YOR097C	-3.142219267474056	0.039433046802598064
YOR139C	3.271795319741027	2.642014135774073
YOR140W	0.06478802613348539	1.3407235912883355
YOR209C	-1.5387156206702854	0.039433046802598064
YOR243C	0.06478802613348539	2.642014135774073
YOR290C	3.271795319741027	1.3407235912883355
YOR299W	4.875298966544798	0.039433046802598064
YOR309C	0.06478802613348539	2.642014135774073
YOR332W	0.06478802613348539	1.3407235912883355
YOR334W	-3.142219267474056	0.039433046802598064
YOR354C	-1.5387156206702854	0.039433046802598064
YOR359W	0.06478802613348539	1.3407235912883355
YOR371C	-1.5387156206702854	-1.2618574976831394
YPL002C	0.06478802613348539	-2.563148042168877
YPL008W	0.06478802613348539	2.642014135774073
YPL015C	1.668291672937256	0.039433046802598064
YPL024W	-3.142219267474056	0.039433046802598064
YPL025C	0.06478802613348539	2.642014135774073
YPL037C	0.06478802613348539	-2.563148042168877
YPL042C	-6.349226561081598	0.039433046802598064
YPL051W	0.06478802613348539	1.3407235912883355
YPL057C	-3.142219267474056	0.039433046802598064
YPL065W	0.06478802613348539	-1.2618574976831394
YPL078C	0.06478802613348539	3.94330468025981
YPL079W	0.06478802613348539	3.94330468025981
YPL080C	0.06478802613348539	2.642014135774073
YPL084W	0.06478802613348539	-3.864438586654614
YPL085W	1.668291672937256	0.039433046802598064
YPL086C	0.06478802613348539	3.94330468025981
YPL120W	0.06478802613348539	-1.2618574976831394
YPL125W	-3.142219267474056	0.039433046802598064
YPL154C	-3.142219267474056	0.039433046802598064
YPL157W	-1.5387156206702854	0.039433046802598064
YPL161C	-3.142219267474056	0.039433046802598064
YPL173W	-1.5387156206702854	-3.864438586654614
YPL180W	0.06478802613348539	3.94330468025981
YPL183W-A	0.06478802613348539	-3.864438586654614
YPL184C	4.875298966544798	1.3407235912883355
YPL208W	4.875298966544798	3.94330468025981
YPL215W	-1.5387156206702854	-3.864438586654614
YPL226W	4.875298966544798	0.039433046802598064
YPL227C	-1.5387156206702854	0.039433046802598064
YPL234C	-4.7457229142778266	-3.864438586654614
YPL260W	0.06478802613348539	1.3407235912883355
YPL261C	3.271795319741027	0.039433046802598064
YPL262W	0.06478802613348539	2.642014135774073
YPL279C	3.271795319741027	0.039433046802598064
YPR036W	-4.7457229142778266	0.039433046802598064
YPR040W	-1.5387156206702854	0.039433046802598064
YPR044C	0.06478802613348539	3.94330468025981
YPR053C	-1.5387156206702854	0.039433046802598064
YPR061C	-3.142219267474056	-3.864438586654614
YPR067W	0.06478802613348539	-3.864438586654614
YPR070W	-3.142219267474056	0.039433046802598064
YPR074C	3.271795319741027	3.94330468025981
YPR087W	-3.142219267474056	0.039433046802598064
YPR099C	-3.142219267474056	-3.864438586654614
YPR100W	-3.142219267474056	-3.864438586654614
YPR101W	-4.7457229142778266	0.039433046802598064
YPR114W	0.06478802613348539	3.94330468025981
YPR116W	-1.5387156206702854	0.039433046802598064
YPR119W	-1.5387156206702854	0.039433046802598064
YPR124W	-3.142219267474056	0.039433046802598064
YPR134W	0.06478802613348539	-2.563148042168877
YPR135W	-1.5387156206702854	0.039433046802598064
YPR136C	-3.142219267474056	-1.2618574976831394
YPR146C	-3.142219267474056	0.039433046802598064
YPR166C	0.06478802613348539	-2.563148042168877
YPR173C	0.06478802613348539	-2.563148042168877
YPR179C	0.06478802613348539	2.642014135774073
YPR180W	0.06478802613348539	2.642014135774073
YPR189W	0.06478802613348539	1.3407235912883355
