orf	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YJR017C		0.4503505
YJR018W		
YJR019C	-0.004250000000000004	
YJR020W	0.012534749999999999	
YJR021C	-0.1913126	
YJR022W		0.4835245
YJR023C		0.1954025
YJR024C	0.059155500000000014	
YJR025C	-0.1672803	
YJR030C	-0.0817459	
YJR031C	-0.24793149999999997	
YJR032W	0.4829915	
YJR033C	-0.095978825	
YJR034W	0.8873865	
YJR035W	0.15118645	
YJR036C	-0.38758950000000003	
YJR037W	0.030433210000000002	
YJR038C	0.8594425	
YJR039W	0.09212345999999999	
YJR040W	0.059966000000000005	
YJR041C		0.8990389999999999
YJR042W		-0.1850405
YJR043C	0.745688	
YJR044C	-0.226053	
YJR045C		-0.11557049999999999
YJR046W		
YJR047C		
YJR048W	-0.305456	
YJR049C	-0.3677105	
YJR050W	-0.192608	
YJR051W	-0.1557366	
YJR052W	-0.1135565	
YJR053W	-0.10110729999999998	
YJR054W	-0.23253089999999998	
YJR055W	-0.36194800000000005	
YJR056C	0.1307171	
YJR057W		-0.06283749999999999
YJR058C	-0.07595285	
YJR059W	0.33993	
YJR060W	-0.1521262	
YJR061W	-0.09788401	
YJR062C	-0.236773	
YJR063W	-0.545505	
YJR064W		0.08886385
YJR065C		0.236115
YJR066W	0.440349	
YJR067C		0.0551152
YJR068W		0.0307423
YJR069C	0.37589249999999996	
YJR070C	-0.673122	
YJR072C		-0.12843
YJR073C	0.807779	
YJR074W	0.8230945000000001	
YJR075W	-0.0295295	
YJR076C		-0.294553
YJR077C	0.07978135	
YJR078W	-0.2605585	
YJR079W	-0.5121694999999999	
YJR080C	0.13645390000000002	
YJR082C	-0.6623865	
YJR083C	-0.05085985	
YJR084W	-0.08674500000000002	
YJR085C		
YJR087W	0.2072	
YJR088C	0.6652355	
YJR090C	1.0694725	
YJR091C	0.7038244	
YJR092W	-0.2286975	
YJR093C		0.001648155
YJR094C	-0.027483445	
YJR094W-A	-0.0928464	
YJR095W	-0.349762	
YJR096W	-0.2268985	
YJR097W	-0.15834199999999998	
YJR098C	-0.28500949999999997	
YJR099W	0.4796515	
YJR100C	-0.1091606	
YJR101W	0.44337099999999996	
YJR102C	-0.25237750000000003	
YJR103W	-0.07858810000000001	
YJR104C	-1.79714	
YJR105W	-0.3366495	
YJR106W	-0.283526	
YJR107W	0.063097985	
YJR108W	-0.3717535	
YJR109C	-0.4002155	
YJR110W	-0.475772	
YJR111C	-0.10930795	
YJR112W		-0.08329425
YJR112W-A		
YJR113C	0.05649245	
YJR114W		
YJR115W	-0.17459	
YJR116W	2.751205	
YJR117W	-0.177317	
YJR118C	0.2052575	
YJR119C	0.1567221	
YJR120W	1.1722675	
YJR121W	0.953433	
YJR122W	1.511715	
YJR123W		-0.5633315
YJR124C	-0.08979215000000002	
YJR125C	0.190995	
YJR126C	-0.47038800000000003	
YJR127C	-0.08998265	
YJR128W	-0.173791	
YJR129C	0.124596	
YJR130C	-0.48689	
YJR131W	0.17653400000000002	
YJR133W	-0.2714505	
YJR134C	-0.281261	
YJR135C	-0.3668795	
YJR135W-A		
YJR137C	1.5916299999999999	
YJR139C	0.729346	
YJR140C	0.67332	
YJR141W		-0.0401054
YJR142W	0.034994700000000004	
YJR143C		
YJR144W	2.00227	
YJR145C	-0.5920730000000001	
YJR146W	-0.0412003	
YJR147W	0.012354950000000003	
YJR148W	-0.36338499999999996	
YJR149W	-0.057765399999999995	
YJR150C	-0.11442675	
YJR151C		
YJR151W-A		
YJR152W	-0.214657	
YJR153W	-0.15369300000000002	
YJR154W		
YKL001C	0.847936	
YKL002W		
YKL003C		
YKL004W		-0.080254775
YKL005C	0.044187500000000005	
YKL006C-A		0.342088
YKL006W	-0.2943515	
YKL007W	0.549918	
YKL008C	-0.16388545000000002	
YKL009W	-0.700692	
YKL010C	0.014889	
YKL011C	-0.2896695	
YKL012W		
YKL013C		-0.06658585
YKL014C		-0.006591959999999999
YKL015W	-0.5032565	
YKL016C	1.19479	
YKL017C	-0.11936735000000001	
YKL018C-A		
YKL018W		0.5270805000000001
YKL019W		0.171962
YKL020C	0.30857850000000003	
YKL021C		0.21898535
YKL022C		0.319938
YKL023W	0.5227550000000001	
YKL024C		0.300053
YKL025C	-0.038521999999999994	
YKL026C	0.3339155	
YKL027W	-0.0217139	
YKL028W		
YKL029C	0.388316	
YKL030W	-0.13778045	
YKL031W	0.05674175	
YKL032C	0.192186	
YKL033W		0.058786450000000004
YKL033W-A	-0.416631	
YKL034W	0.3305165	
YKL035W		0.024571265000000002
YKL036C		0.17920750000000002
YKL037W	0.57403775	
YKL038W	0.35389	
YKL039W	-0.13377525	
YKL040C	0.083984	
YKL041W	1.0889785	
YKL042W		-0.2961095
YKL043W	0.254897	
YKL044W	0.1802745	
YKL045W		0.265843
YKL046C	0.12261525	
YKL047W	0.5434395	
YKL048C	0.11410615	
YKL049C		-0.188417224
YKL050C	-0.22054100000000001	
YKL051W	0.1749765	
YKL052C		0.2778965
YKL053C-A	0.032806715	
YKL053W	0.160248	
YKL054C		
YKL055C	0.31264099999999995	
YKL056C	0.08044989999999999	
YKL057C	0.036754499999999996	
YKL058W		-0.06194150000000001
YKL059C		0.482363
YKL060C		0.156504
YKL061W	-0.205308	
YKL062W	0.3110555	
YKL063C	0.171463	
YKL064W	-0.206084	
YKL065C	0.0961599	
YKL066W	0.1070935	
YKL067W	-0.16174775	
YKL068W	0.16097505	
YKL068W-A		
YKL069W	0.159299	
YKL070W	0.21461800000000003	
YKL071W	0.08830864999999999	
YKL072W	0.509687	
YKL073W	0.8425279999999999	
YKL074C	0.019215049999999997	
YKL075C	0.11535645	
YKL076C	0.10769379999999999	
YKL077W	0.01354665	
YKL078W		-0.056916549999999996
YKL079W	-0.06029752	
YKL080W		
YKL081W	0.4095455	
YKL082C		-0.36101099999999997
YKL083W		
YKL084W	-0.0846469	
YKL085W	0.251285	
YKL086W	0.2414675	
YKL087C	1.626145	
YKL088W		0.3580114
YKL089W		0.5936405
YKL090W		
YKL091C	0.44299150000000004	
YKL092C	-0.1933185	
YKL093W	-0.036815799999999996	
YKL094W	-0.094534	
YKL095W		0.659371
YKL096C-B		
YKL096W	-0.541498	
YKL096W-A	-0.294172	
YKL097C	0.5404804999999999	
YKL098W	-0.21319625	
YKL099C		0.1475785
YKL100C	-0.23117815000000003	
YKL101W	0.4535085	
YKL102C	0.240727	
YKL103C	-0.18398175	
YKL104C		-0.014176000000000001
YKL105C	0.222071	
YKL106C-A		
YKL106W	0.11964770000000001	
YKL107W	0.4111145	
YKL108W		0.550259
YKL109W	0.3332545	
YKL110C	-0.06433472	
YKL111C		-0.2318085
YKL112W		0.348024
YKL113C	-0.234333	
YKL114C	0.20944100000000002	
YKL115C	0.040204750000000004	
YKL116C	-0.2076489	
YKL117W	-0.368549	
YKL118W	-0.722545	
YKL119C	-0.587076	
YKL120W	-0.7365364999999999	
YKL121W	-0.58084	
YKL122C		-0.055229749999999994
YKL123W	-0.5171255	
YKL124W	0.014884999999999995	
YKL125W		-0.027454999999999993
YKL126W	1.61155	
YKL127W	0.296501	
YKL128C	0.045763855	
YKL129C	0.4789335	
YKL130C	-0.003808999999999979	
YKL131W	-0.09027125	
YKL132C	0.189435	
YKL133C	0.09349200000000002	
YKL134C	1.5453999999999999	
YKL135C	0.1581512	
YKL136W	0.195657	
YKL137W	0.267397	
YKL138C	1.58147	
YKL138C-A	0.15453139999999999	
YKL139W	-0.980847	
YKL140W	0.05759955	
YKL141W		0.0650459
YKL142W	-0.07638350000000001	
YKL143W		
YKL144C		-0.255524
YKL145W		0.196013845
YKL146W	-0.375825	
YKL147C	0.07229735000000001	
YKL148C		
YKL149C	-0.221145	
YKL150W	-0.359912	
YKL151C	0.2462125	
YKL152C		-0.1903895
YKL153W		0.03347895
YKL154W		
YKL155C	2.2747900000000003	
YKL156W	-0.258491	
YKL157W	-0.077703925	
YKL159C	0.13664975000000001	
YKL160W	0.21262	
YKL161C	-0.215027	
YKL162C	0.14954615	
YKL162C-A	-0.16149334999999998	
YKL163W	0.0294348	
YKL164C	0.13619150000000002	
YKL165C		0.20912835000000002
YKL166C	1.008312	
YKL167C	0.8163644999999999	
YKL168C	0.0601713	
YKL169C	0.341533	
YKL170W	1.159685	
YKL171W	-0.050665457000000004	
YKL172W		-0.45013250000000005
YKL173W		0.012153500000000005
YKL174C	-0.05771849999999998	
YKL175W	0.6447244999999999	
YKL176C	-0.0472263	
YKL177W		0.029345950000000003
YKL178C		0.20443
YKL179C	-0.004943549999999998	
YKL180W		0.440723
YKL181W		
YKL182W		0.2385695
YKL183W	-0.5263785000000001	
YKL184W	0.44404299999999997	
YKL185W	0.03867104	
YKL186C		-0.12219855
YKL187C	0.313016	
YKL188C	-0.2265997	
YKL189W		0.8661245
YKL190W	1.2903799999999999	
YKL191W	-0.24688549999999998	
YKL192C		0.28360799999999997
YKL193C		0.28440350000000003
YKL194C		
YKL195W		0.9979849999999999
YKL196C		0.191722
YKL197C	0.4837605	
YKL198C	-0.30293425	
YKL201C	-0.3655145	
YKL202W	0.0987005	
YKL203C		0.23651250000000001
YKL204W		
YKL205W	0.4075485	
YKL206C	1.873145	
YKL207W	0.725707	
YKL208W	2.179625	
YKL209C		0.14852091750000002
YKL210W		
YKL211C	-0.16016144999999998	
YKL212W	-0.17144340000000002	
YKL213C	2.058985	
YKL214C	-0.12346935	
YKL215C	-0.1573975	
YKL216W	-0.023432499999999995	
YKL217W	-0.2109735	
YKL218C	0.5644125	
YKL220C	0.2830292	
YKL221W	-0.2687075	
YKL222C	-0.072996545	
YKR001C		
YKR002W		-0.1489849
YKR003W	-0.1427477	
YKR004C	0.1018353	
YKR005C	0.4201005	
YKR006C	0.84107	
YKR007W	0.07988035	
YKR008W		0.0734047
YKR009C	0.8439355	
YKR010C	-0.0772627	
YKR011C	-0.5695749999999999	
YKR012C	0.0311626	
YKR013W	0.741446	
YKR014C	-0.0645651	
YKR015C	-0.39593999999999996	
YKR016W	0.433892	
YKR017C	0.2855997	
YKR018C	-0.023532850000000008	
YKR019C	0.5682865	
YKR020W	-0.132363	
YKR021W	0.9656324999999999	
YKR022C		0.6207415000000001
YKR023W	0.4031665	
YKR024C	-0.233882	
YKR025W		-0.011400750000000001
YKR026C	0.388822	
YKR027W	-0.243243	
YKR028W	-0.15001695	
YKR029C	0.07910075	
YKR030W	-0.2690275	
YKR031C	-0.5351239999999999	
YKR032W	-0.1494583	
YKR033C	-0.1217064	
YKR034W	-0.19010300000000002	
YKR035C	0.609857	
YKR035W-A	0.0016079999999999983	
YKR036C	0.08648305	
YKR037C		0.282604
YKR038C		0.25166255
YKR039W	-0.15954745	
YKR040C	-0.2325915	
YKR041W	-0.21847514999999998	
YKR042W	1.3511900000000001	
YKR043C	-0.5197955	
YKR044W	-0.015751599999999998	
YKR045C	-0.18867974999999998	
YKR046C	0.21605000000000002	
YKR047W	0.30937950000000003	
YKR048C	0.14158565	
YKR049C	1.192115	
YKR050W	0.16959185	
YKR051W	0.08836365	
YKR052C	-0.13557439999999998	
YKR053C	0.180554	
YKR054C	0.19273055	
YKR055W	0.023482500000000003	
YKR056W	-0.257658	
YKR057W	-0.57545	
YKR058W	-0.2053285	
YKR059W	-0.177982735	
YKR060W	-0.37126000000000003	
YKR061W	-0.4330565	
YKR062W		-0.06480035
YKR063C		0.50068
YKR064W	0.1234565	
YKR065C	-0.075044	
YKR066C	-0.23871750000000003	
YKR067W	-0.06890484999999999	
YKR068C		
YKR069W	0.239599	
YKR070W	-0.2314725	
YKR071C		0.12685005
YKR072C	-0.69153	
YKR073C	-0.554298	
YKR074W	-0.255622	
YKR075C	-0.3147765	
YKR076W	-0.0718965	
YKR077W	-0.24272470000000002	
YKR078W	-0.2844025	
YKR079C		0.6188875
YKR080W	-0.46726999999999996	
YKR081C		-0.4801385
YKR082W	-0.8744505	
YKR083C		0.09516199999999998
YKR084C	-0.486209	
YKR085C		
YKR086W		-0.1379935
YKR087C	0.337717	
YKR088C	0.9539495	
YKR089C	-0.1246814	
YKR090W	-0.2742375	
YKR091W	0.1094107	
YKR092C	-0.207925	
YKR093W	0.5843309999999999	
YKR094C	-0.14939750000000002	
YKR095W	-0.070997	
YKR096W	0.0733167	
YKR097W	-0.20028175	
YKR098C	-0.404162	
YKR099W	-0.407505	
YKR100C	-0.3465445	
YKR101W	-0.3104195	
YKR102W	-0.288559	
YKR103W	-0.364981	
YKR104W	-0.549183	
YKR105C	-0.182162	
YKR106W	0.1866168	
YLL001W	0.28452299999999997	
YLL002W		
YLL003W		0.1468192
YLL004W		0.48178849999999995
YLL005C	0.14559945000000002	
YLL006W	-0.17370249999999998	
YLL006W-A		
YLL007C	-0.320457	
YLL008W		0.2214169
YLL009C	1.93545	
YLL010C	-0.7086125	
YLL011W		0.016222300000000002
YLL012W	-0.1464194	
YLL013C	0.5040555	
YLL014W	-0.7263999999999999	
YLL015W	0.48825	
YLL018C		0.2293055
YLL018C-A	-0.20389145	
YLL019C	0.5033535	
YLL020C	0.08476049999999999	
YLL021W	0.5707255	
YLL023C	0.19494050000000002	
YLL024C	-0.13289705	
YLL025W	-0.36137	
YLL026W	-0.493077	
YLL027W		
YLL028W	0.07252965	
YLL029W	-0.3925615	
YLL030C	0.410416	
YLL031C		-0.058879299999999996
YLL032C	0.130443	
YLL033W	0.314873	
YLL034C		-0.05875205000000001
YLL035W		0.235751
YLL036C		0.301398
YLL037W		0.051319750000000004
YLL038C	0.1209817	
YLL039C	0.8339595	
YLL040C	-0.29307099999999997	
YLL041C	-0.23995	
YLL042C	0.14868845	
YLL043W	0.8960665	
YLL044W	-0.224781	
YLL045C	-0.1693405	
YLL046C	2.1677049999999998	
YLL047W	-0.231403	
YLL048C	-0.5677305	
YLL049W	0.513843	
YLL050C		0.617325
YLL051C	-0.7310855	
YLL052C	0.05965625000000001	
YLL053C	1.43014	
YLL054C	-0.123829	
YLL055W	0.06503555	
YLL056C	0.046842499999999995	
YLL057C	0.4009995	
YLL058W	-0.5154624999999999	
YLL059C	-0.0676108	
YLL060C	-0.25552405	
YLL061W	-0.0865214	
YLL062C	-0.24105545	
YLL063C	-0.10158675	
YLR001C	0.07796655	
YLR002C		-0.2721475
YLR003C	0.11915049999999999	
YLR004C	0.8041385000000001	
YLR005W		-0.15524395
YLR006C	0.09255425	
YLR007W		0.5834980000000001
YLR008C		0.5255755
YLR009W		-0.2921305
YLR010C		0.08724399999999999
YLR011W	-0.240671	
YLR012C	-0.35041849999999997	
YLR013W	0.1345715	
YLR014C	-0.2114585	
YLR015W	-0.013217899999999998	
YLR016C	-0.206822	
YLR017W	0.11721475	
YLR018C	-0.2607585	
YLR019W	0.42309599999999997	
YLR020C	0.681632	
YLR021W	0.10046645	
YLR022C		0.3424975
YLR023C	0.8652420000000001	
YLR024C	-0.732037	
YLR025W	1.924915	
YLR026C		0.1269634
YLR027C	1.379259	
YLR028C	0.0204233	
YLR029C		-0.476182
YLR030W	0.1537621	
YLR031W	0.022978150000000003	
YLR032W	0.06881775	
YLR033W		0.10215374999999999
YLR034C	-0.409795	
YLR035C	0.0336218	
YLR036C	0.07765390000000001	
YLR037C	-0.158505	
YLR038C	1.684825	
YLR039C	-0.001101050000000001	
YLR040C	0.015518899999999999	
YLR041W	0.16289504999999999	
YLR042C	-0.4332165	
YLR043C	-0.18431404999999998	
YLR044C	0.4513195	
YLR045C		0.04932125
YLR046C	-0.5429554999999999	
YLR047C	-0.009867869999999999	
YLR048W		
YLR049C	0.004495500000000013	
YLR050C	0.026520500000000002	
YLR051C		-0.037344800000000004
YLR052W	-0.198549	
YLR053C	0.09280649999999999	
YLR054C	-0.2543719	
YLR055C	0.513301	
YLR056W	2.612755	
YLR057W	-0.1657	
YLR058C	0.3062325	
YLR059C	-0.028124100000000003	
YLR060W		0.296818
YLR061W	-0.3207835	
YLR062C		
YLR063W	0.8130580000000001	
YLR064W	-0.1650955	
YLR065C	0.37137549999999997	
YLR066W		0.14611985
YLR067C	2.3977	
YLR068W	-0.11242495	
YLR069C	0.9832455	
YLR070C	0.04038718	
YLR071C		-0.030853200000000004
YLR072W	0.029088050000000004	
YLR073C	-0.334908	
YLR074C	-0.0408899	
YLR075W		0.013600000000000001
YLR076C		
YLR077W	0.49051849999999997	
YLR078C		0.14404603
YLR079W	-0.326948	
YLR080W	0.18668145000000003	
YLR081W	-0.22388149999999998	
YLR082C	-0.340007	
YLR083C	0.7987805	
YLR084C	-0.003234499999999998	
YLR085C	0.40709650000000003	
YLR086W		0.4462235
YLR087C	0.5689875	
YLR088W		0.20197365
YLR089C	0.0033328499999999983	
YLR090W	-0.1260666	
YLR091W	0.8186199999999999	
YLR092W	-0.411638	
YLR093C	-0.2057235	
YLR094C	0.190401	
YLR095C	-0.11716554500000001	
YLR096W	0.514686	
YLR097C	-0.4117365	
YLR098C	0.148065	
YLR099C	0.2912635	
YLR099W-A		0.43817300000000003
YLR100W		0.164159
YLR101C		0.6868700000000001
YLR102C	0.6188555	
YLR103C		0.2875295
YLR104W	0.06421915	
YLR105C		0.223838
YLR106C		-0.08345475
YLR107W	0.2035917355	
YLR108C	-0.6932535	
YLR109W	-0.4569255	
YLR110C	0.08357855	
YLR111W	0.3960285	
YLR112W	0.04277799999999998	
YLR113W	-0.27264795	
YLR114C	-0.2010325	
YLR115W		0.21525
YLR116W		
YLR117C		0.6979569999999999
YLR118C	-0.19991710000000001	
YLR119W	0.502887	
YLR120C	-0.284118	
YLR121C	-0.23806149999999998	
YLR122C	-0.47146350000000004	
YLR123C	-0.11723834999999999	
YLR124W	-0.6614914999999999	
YLR125W	-0.4314385	
YLR126C	-0.2486013	
YLR127C		-0.0025485500000000036
YLR128W	-0.1437365	
YLR129W		-0.410077
YLR130C	0.5862485	
YLR131C	-0.4847465	
YLR132C		0.19873480000000002
YLR133W	-1.16686	
YLR134W	-1.06973	
YLR135W	0.0333791	
YLR136C	-0.297581	
YLR137W	0.1319535	
YLR138W	0.0762548	
YLR139C	-0.312747	
YLR140W		-0.0116485
YLR141W		0.4576325
YLR142W	-0.4337485	
YLR143W	-0.37616150000000004	
YLR144C	-0.825388	
YLR145W		0.3680905
YLR146C	0.2261015	
YLR147C		-0.16442885
YLR148W		
YLR149C	0.564943	
YLR150W	-0.4275775	
YLR151C	-0.14572955	
YLR152C	-0.8668925	
YLR153C		-0.5617595
YLR154C	0.15932849999999998	
YLR163C		0.21875085
YLR164W	0.05858805	
YLR165C	-0.26126000000000005	
YLR166C		-0.3255295
YLR167W		-0.18972250000000002
YLR168C	0.05269705	
YLR169W	1.7526899999999999	
YLR170C	-0.3992835	
YLR171W	0.044787499999999994	
YLR172C	-0.271219	
YLR173W	-0.5088655	
YLR174W	0.44064349999999997	
YLR175W		-0.097677
YLR176C	-0.5151945	
YLR177W		
YLR178C	0.08280865	
YLR179C	0.0796804	
YLR180W	-0.011966639999999999	
YLR181C	0.34159300000000004	
YLR182W	-0.4042265	
YLR183C	-0.2458645	
YLR184W		
YLR185W	-0.7765725	
YLR186W		-0.19999447425
YLR187W	-0.3022285	
YLR188W	-0.6610879999999999	
YLR189C	0.275289	
YLR190W	-0.454295	
YLR191W	0.22601300000000002	
YLR192C	0.049669000000000005	
YLR193C	-0.2865745	
YLR194C	0.09489145000000002	
YLR195C		-0.024612250000000002
YLR196W		0.13625790000000002
YLR197W		-0.0903224
YLR198C		0.32472399999999996
YLR199C	-0.19616495	
YLR200W	-0.111056	
YLR201C	1.16075	
YLR202C	1.474235	
YLR203C	0.903958	
YLR204W	0.6077505	
YLR205C	0.0054374499999999965	
YLR206W	0.070178725	
YLR207W	-0.3762465	
YLR208W		-0.637341
YLR209C	0.8824255	
YLR210W	-0.0995296	
YLR211C	-0.174616	
YLR212C		0.27294399999999996
YLR213C	-0.13734770000000002	
YLR214W	-0.03073915	
YLR215C		-0.011105500000000004
YLR216C	-0.14254085	
YLR217W	-0.0700024	
YLR218C	0.9426869999999999	
YLR219W	-0.349931	
YLR220W	-0.051536	
YLR221C	-0.356884	
YLR222C		-0.1033675
YLR223C		0.200857
YLR224W	-0.2081255	
YLR225C	0.20384600000000003	
YLR226W	0.2645072	
YLR227C	0.45073599999999997	
YLR228C	-0.5909835	
YLR229C		-0.2802345
YLR230W		-0.413196
YLR231C	-0.0989273	
YLR232W	-0.2421975	
YLR233C	0.1842455	
YLR234W		
YLR235C		
YLR236C	-0.1793385	
YLR237W	-0.19629950000000002	
YLR238W	-0.31714	
YLR239C	0.012293700000000001	
YLR240W		
YLR241W	0.5640875	
YLR242C	0.8860805	
YLR243W		0.584896
YLR244C	-0.584685	
YLR246W	-0.13757	
YLR247C	-0.2646315	
YLR248W	-0.498064	
YLR249W		0.11804755
YLR250W	-0.0648159	
YLR251W		
YLR252W	-0.1220986	
YLR253W	0.08549614999999999	
YLR254C	-0.1865983	
YLR255C	0.8412964999999999	
YLR257W	-0.1244555	
YLR258W	-0.1122927	
YLR259C		0.2230255
YLR260W	0.459391	
YLR261C		
YLR262C	-0.3157985	
YLR262C-A	0.254228	
YLR263W	-0.42827400000000004	
YLR264C-A		
YLR264W	-0.3186465	
YLR265C	-0.226556	
YLR266C	-0.33014699999999997	
YLR267W	-0.4281715	
YLR268W	0.1936155	
YLR269C	-0.4326445	
YLR270W	0.0523836	
YLR271W	0.31529050000000003	
YLR272C		0.03909115
YLR273C	-0.2065685	
YLR274W		-0.1175836
YLR275W		-0.0712914
YLR276C		0.5135609999999999
YLR277C		0.09585469999999999
YLR278C	0.10756355000000001	
YLR279W	0.48538749999999997	
YLR280C	0.232749	
YLR281C	-0.24990199999999999	
YLR282C	-0.7138375	
YLR283W	-0.048661550000000005	
YLR284C	0.6992	
YLR285C-A		
YLR285W	0.1137041	
YLR286C	-0.3535985	
YLR287C	-0.10779079999999999	
YLR287C-A	0.0682735	
YLR288C	-0.330925	
YLR289W	0.5393685	
YLR290C	0.27167149999999995	
YLR291C		-0.03211135
YLR292C	0.1300035	
YLR293C		-0.0628395
YLR294C	0.6750535	
YLR295C	0.3088255	
YLR296W	-0.07589354949999999	
YLR297W	0.2341879	
YLR298C		0.029314
YLR299W	-0.2977925	
YLR300W	0.733606	
YLR303W	-0.14462529999999998	
YLR304C	1.63768	
YLR305C		-0.08032453499999999
YLR306W	0.10873625	
YLR307C-A		
YLR307W	-0.4976655	
YLR308W	0.1435484	
YLR309C	-0.01837335	
YLR310C		0.051094200000000006
YLR311C	-0.3805555	
YLR312C	0.14600249999999998	
YLR312W-A	0.3706555	
YLR313C	-0.299249	
YLR314C		-0.018006035
YLR315W	-0.4955745	
YLR316C		-0.1822326
YLR317W		0.672619
YLR318W	-0.2993485	
YLR319C	-0.271182	
YLR320W		
YLR321C		
YLR322W	-0.2415365	
YLR323C		0.1158045
YLR324W	-0.514391	
YLR325C	-0.21452195	
YLR326W	0.7861525	
YLR327C		
YLR328W	-0.24489	
YLR329W	-0.17683455	
YLR330W	1.714095	
YLR331C	-0.376029	
YLR332W	-0.3270675	
YLR333C		
YLR334C	-0.014745999999999981	
YLR335W	-0.4436965	
YLR336C		-0.4779855
YLR337C	0.23478549999999998	
YLR338W		
YLR339C		
YLR340W		-0.04117900000000001
YLR341W	1.06627	
YLR342W	-0.4043135	
YLR342W-A		
YLR343W	0.012980025	
YLR344W	-0.047244799999999997	
YLR345W	0.062199000000000004	
YLR346C	0.59457	
YLR347C		0.49605
YLR348C	-0.1326535	
YLR349W	0.211254	
YLR350W	0.42688699999999996	
YLR351C	0.1126198	
YLR352W	0.253628	
YLR353W	-0.1175608	
YLR354C	-0.23113055	
YLR355C		-0.25907199999999997
YLR356W	-0.13413599999999998	
YLR357W		
YLR358C	0.28602700000000003	
YLR359W		-0.11280778
YLR360W		
YLR361C	0.20919300000000002	
YLR361C-A		
YLR362W		-0.09502665
YLR363C	-0.48585349999999994	
YLR363W-A		
YLR364W	-0.05230335	
YLR365W	-0.61644	
YLR366W	-0.4728955	
YLR367W	-0.7773125000000001	
YLR368W	-0.0409972	
YLR369W	2.20153	
YLR370C	0.5537985	
YLR371W	-0.4360045	
YLR372W	-0.4772175	
YLR373C	0.2833445	
YLR374C	0.6223879999999999	
YLR375W	-0.1660315	
YLR376C	-0.781309	
YLR377C	0.26453245	
YLR378C		0.472336
YLR379W		0.0174145
YLR380W	0.40966549999999996	
YLR381W	-0.034144400000000005	
YLR382C	0.1098698	
YLR384C	0.0023566000000000004	
YLR385C	-0.20274999999999999	
YLR386W	-0.23480895000000002	
YLR387C	-0.15161355	
YLR388W	-0.6363785	
YLR389C	-0.1496105	
YLR390W	-0.0885225	
YLR390W-A	-0.128273725	
YLR392C	0.4718015	
YLR393W	1.484245	
YLR394W	-0.00998405	
YLR395C	-0.3930655	
YLR396C	-0.3050075	
YLR397C		-0.183854
YLR398C	-0.17614515	
YLR399C		
YLR400W	0.1127908	
YLR401C	0.573959	
YLR402W	-0.11847450000000001	
YLR403W		
YLR404W	0.6026560000000001	
YLR405W	0.12078275	
YLR406C	0.2617605	
YLR406C-A		
YLR407W	-0.745133	
YLR408C	0.0586545	
YLR409C		-0.278405
YLR410W	0.2686525	
YLR412C-A		
YLR412W	0.0763257	
YLR413W	0.20861415	
YLR414C	-0.09856480000000001	
YLR415C	0.2383865	
YLR416C	0.065406	
YLR417W	0.10730300000000001	
YLR418C	0.6335839999999999	
YLR419W		
YLR420W	-0.6094615000000001	
YLR421C	0.48023249999999995	
YLR422W	-0.1509455	
YLR423C	0.788184	
YLR424W		-0.040347499999999994
YLR425W	1.26221	
YLR426W	-0.459205	
YLR427W	-0.7491289999999999	
YLR428C	-0.7913735	
YLR429W	-0.498471	
YLR430W		-0.109331
YLR431C	-0.42880300000000005	
YLR432W	-0.3019625	
YLR433C	-0.8445285	
YLR434C	-0.780956	
YLR435W	-0.6107994999999999	
YLR436C	-0.456519	
YLR437C	0.4247995	
YLR438C-A		-0.39467450000000004
YLR438W	-0.2450815	
YLR439W	0.319623	
YLR440C		-0.276543
YLR441C	-0.139637	
YLR442C		-0.394407
YLR443W	0.19075000000000003	
YLR444C	-0.5629535	
YLR445W	-0.1075575	
YLR446W	-0.18536550000000002	
YLR447C	-0.6513355000000001	
YLR448W	0.3847175	
YLR449W	-0.15421495000000002	
YLR450W	0.0520075	
YLR451W	0.1837239	
YLR452C	0.002080499999999999	
YLR453C	0.137182	
YLR454W	0.5076325	
YLR455W	-0.4645505	
YLR456W	-0.0990731	
YLR457C		-0.096678755
YLR458W		-0.05818115
YLR459W		-0.2681895
YLR460C	-0.279517	
YLR461W	-0.191514	
YML001W	-0.04522469999999999	
YML002W	-0.4358935	
YML003W	-0.21209185	
YML004C	-0.3595465	
YML005W	0.163007915	
YML006C	-0.1952835	
YML007C-A		
YML007W	0.1401325	
YML008C	-0.7360454999999999	
YML009C	0.3013525	
YML009C-A	-0.2705835	
YML009W-B		
YML010W		-0.15988425
YML011C	-0.293842	
YML012C-A	0.26555650000000003	
YML012W	0.21356950000000002	
YML013W	-0.218954	
YML014W		
YML015C		-0.03463125
YML016C	0.035367499999999996	
YML017W	0.6307815	
YML018C	0.00190245	
YML019W		
YML020W		
YML021C	-0.012273500000000007	
YML022W	-0.010904499999999998	
YML023C		0.46200245
YML024W	-0.27677050000000003	
YML025C		0.18259599999999998
YML026C	-0.20103975	
YML027W	0.182278	
YML028W	0.9078895	
YML029W	0.454335	
YML030W	0.663357	
YML031W		
YML032C		
YML034C-A	0.22078	
YML034W	0.800608475	
YML035C	0.0985326	
YML036W	-0.744119	
YML037C	-0.16097	
YML038C	-0.175331	
YML041C	0.12901055	
YML042W	-0.1813845	
YML043C		0.1455205
