ORF	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YBR258C	-0.352	NaN
YHR018C	-0.352	NaN
YPL244C	-0.352	NaN
YGL067W	-0.353	NaN
YER174C	-0.354	NaN
YOL090W	-0.354	NaN
YLR286C	-0.354	NaN
YJL214W	-0.354	NaN
YCR105W	-0.355	NaN
YOR056C	NaN	-0.355
YFL046W	-0.356	NaN
YDL186W	-0.356	NaN
YDR249C	-0.357	NaN
YIL161W	-0.357	NaN
YLR221C	-0.357	NaN
YGR059W	-0.357	NaN
YBR238C	-0.357	NaN
YDR376W	NaN	-0.357
YDR078C	-0.358	NaN
YDR410C	NaN	-0.358
YMR117C	NaN	-0.358
YNR004W	-0.359	NaN
YOR022C	-0.359	NaN
YER065C	-0.359	NaN
YNL035C	-0.359	NaN
YCR005C	-0.359	NaN
YNL009W	-0.359	NaN
YJL061W	NaN	-0.359
YIL030C	-0.359	NaN
YML004C	-0.360	NaN
YIL154C	-0.360	NaN
YKL150W	-0.360	NaN
YDL024C	-0.360	NaN
YJL020C	-0.361	NaN
YMR059W	NaN	-0.361
YBR164C	-0.361	NaN
YKL082C	NaN	-0.361
YLL025W	-0.361	NaN
YMR058W	-0.362	NaN
YNL274C	-0.362	NaN
YJR055W	-0.362	NaN
YDL084W	NaN	-0.362
YMR071C	-0.363	NaN
YDR191W	-0.363	NaN
YJR148W	-0.363	NaN
YPR144C	NaN	-0.364
YOR003W	-0.364	NaN
YJL198W	-0.365	NaN
YBR131W	-0.365	NaN
YDL137W	-0.365	NaN
YKR103W	-0.365	NaN
YMR147W	-0.365	NaN
YPR074C	-0.366	NaN
YFL022C	NaN	-0.366
YJR135C	-0.367	NaN
YPL057C	-0.367	NaN
YDR505C	-0.367	NaN
YPL046C	-0.367	NaN
YJR049C	-0.368	NaN
YDL075W	-0.368	NaN
YKL117W	-0.369	NaN
YFL027C	-0.369	NaN
YBR174C	-0.369	NaN
YDR286C	-0.371	NaN
YGR002C	NaN	-0.371
YLR391W	NaN	-0.371
YEL049W	-0.371	NaN
YKR060W	-0.371	NaN
YBR182C	-0.371	NaN
YJR108W	-0.372	NaN
YHR092C	-0.372	NaN
YOR285W	-0.373	NaN
YPL042C	-0.373	NaN
YAL035C-A	NaN	-0.373
YGR279C	-0.373	NaN
YHR064C	-0.374	NaN
YMR238W	-0.374	NaN
YNL152W	NaN	-0.374
YER117W	-0.374	NaN
YPL222W	-0.375	NaN
YBR029C	NaN	-0.375
YDL091C	-0.375	NaN
YMR214W	-0.375	NaN
YJL167W	NaN	-0.375
YGR033C	-0.376	NaN
YPL141C	-0.376	NaN
YIL105C	-0.376	NaN
YKL146W	-0.376	NaN
YLR331C	-0.376	NaN
YAL058C-A	NaN	-0.376
YLR143W	-0.376	NaN
YIL153W	-0.376	NaN
YLR207W	-0.376	NaN
YGR032W	-0.377	NaN
YOR331C	-0.377	NaN
YDR496C	-0.377	NaN
YGR236C	-0.377	NaN
YOR302W	-0.378	NaN
YIL165C	-0.378	NaN
YCR014C	-0.378	NaN
YFR036W	-0.379	NaN
YGL102C	NaN	-0.379
YGL034C	-0.379	NaN
YOR188W	-0.380	NaN
YDL057W	-0.380	NaN
YMR305C	-0.380	NaN
YER039C-A	-0.380	NaN
YDR271C	-0.380	NaN
YLR311C	-0.381	NaN
YNL113W	NaN	-0.381
YML076C	-0.381	NaN
YBL097W	NaN	-0.382
YPR008W	-0.382	NaN
YCL027W	-0.382	NaN
YMR154C	-0.382	NaN
YDR517W	-0.382	NaN
YOL062C	-0.382	NaN
YDL129W	-0.383	NaN
YNL010W	-0.384	NaN
YCR107W	-0.384	NaN
YMR030W	-0.385	NaN
YDR284C	-0.385	NaN
YBR098W	-0.386	NaN
YEL012W	-0.386	NaN
YBR041W	-0.386	NaN
YOL094C	NaN	-0.386
YML109W	-0.387	NaN
YGL056C	-0.388	NaN
YJR036C	-0.388	NaN
YDR341C	NaN	-0.388
YPL004C	-0.388	NaN
YIL156W	-0.389	NaN
YPR137W	NaN	-0.389
YDR285W	-0.389	NaN
YMR172C-A	-0.390	NaN
YML094W	-0.390	NaN
YDL144C	-0.390	NaN
YJL007C	-0.390	NaN
YGR050C	-0.391	NaN
YGR036C	-0.391	NaN
YBR271W	-0.391	NaN
YOL087C	-0.391	NaN
YJL188C	-0.392	NaN
YMR290C	NaN	-0.392
YGL220W	-0.392	NaN
YOR054C	-0.392	NaN
YLL029W	-0.393	NaN
YOR250C	NaN	-0.393
YLR395C	-0.393	NaN
YDR052C	NaN	-0.393
YHR045W	-0.394	NaN
YGR028W	-0.394	NaN
YBL005W	-0.394	NaN
YDL036C	-0.394	NaN
YLR442C	NaN	-0.394
YDR378C	-0.395	NaN
YLR438C-A	NaN	-0.395
YBL070C	-0.395	NaN
YGR259C	-0.395	NaN
YHR060W	-0.395	NaN
YOL015W	-0.395	NaN
YCR092C	-0.396	NaN
YKR015C	-0.396	NaN
YGR246C	NaN	-0.396
YER162C	-0.398	NaN
YGL177W	-0.399	NaN
YDL157C	-0.399	NaN
YLR170C	-0.399	NaN
YDR461W	-0.400	NaN
YJR109C	-0.400	NaN
YIR029W	-0.401	NaN
YGR148C	-0.401	NaN
YBL091C-A	-0.402	NaN
YJL134W	-0.402	NaN
YDR154C	-0.402	NaN
YBR126C	-0.402	NaN
YEL018W	-0.402	NaN
YOR234C	-0.402	NaN
YML095C-A	NaN	-0.403
YIL103W	-0.403	NaN
YNL014W	-0.403	NaN
YPR043W	-0.403	NaN
YNL091W	-0.403	NaN
YBR073W	-0.404	NaN
YIR020W-B	NaN	-0.404
YHR131C	-0.404	NaN
YKR098C	-0.404	NaN
YLR182W	-0.404	NaN
YLR342W	-0.404	NaN
YOR012W	-0.405	NaN
YOR217W	NaN	-0.405
YDR210W	-0.405	NaN
YBL041W	NaN	-0.405
YAL001C	NaN	-0.405
YOR121C	-0.405	NaN
YDL184C	-0.407	NaN
YIL123W	-0.407	NaN
YDR168W	NaN	-0.407
YML071C	-0.407	NaN
YGR273C	-0.407	NaN
YKR099W	-0.408	NaN
YOR197W	-0.408	NaN
YDR516C	-0.409	NaN
YNL087W	-0.410	NaN
YLR034C	-0.410	NaN
YLR129W	NaN	-0.410
YIR026C	-0.410	NaN
YER044C-A	-0.411	NaN
YJL206C	-0.411	NaN
YDL103C	NaN	-0.411
YLR092W	-0.412	NaN
YLR097C	-0.412	NaN
YFR040W	-0.412	NaN
YDR404C	NaN	-0.413
YDR381W	NaN	-0.413
YOR073W	-0.413	NaN
YLR230W	NaN	-0.413
YJL196C	-0.413	NaN
YML067C	-0.413	NaN
YBR273C	-0.414	NaN
YDR305C	-0.414	NaN
YGL111W	NaN	-0.415
YBR049C	NaN	-0.415
YDR413C	NaN	-0.416
YJL191W	-0.416	NaN
YPR165W	NaN	-0.416
YKL033W-A	-0.417	NaN
YFR055W	-0.417	NaN
YFL020C	-0.417	NaN
YPR142C	NaN	-0.417
YJL012C	-0.417	NaN
YJL064W	-0.419	NaN
YBR197C	-0.419	NaN
YGL007W	-0.419	NaN
YDL164C	NaN	-0.420
YOR265W	-0.420	NaN
YGR020C	-0.421	NaN
YJR014W	-0.422	NaN
YDR370C	-0.423	NaN
YGL224C	-0.423	NaN
YPR183W	NaN	-0.423
YOR293W	-0.423	NaN
YHR202W	-0.423	NaN
YOL119C	-0.424	NaN
YDR083W	-0.424	NaN
YPR158W	-0.424	NaN
YDR005C	-0.424	NaN
YOR151C	NaN	-0.425
YPL221W	-0.425	NaN
YPR053C	-0.425	NaN
YHR161C	-0.425	NaN
YNL092W	-0.425	NaN
YBR288C	-0.426	NaN
YOR343C	-0.426	NaN
YHR191C	-0.426	NaN
YBR120C	-0.427	NaN
YLR150W	-0.428	NaN
YDR025W	-0.428	NaN
YLR267W	-0.428	NaN
YLR263W	-0.428	NaN
YLR431C	-0.429	NaN
YOR269W	-0.429	NaN
YFL047W	-0.429	NaN
YDL119C	-0.430	NaN
YFR031C-A	-0.430	NaN
YJL058C	-0.430	NaN
YMR141C	-0.430	NaN
YDL038C	NaN	-0.430
YPL261C	-0.430	NaN
YGR200C	-0.431	NaN
YLR125W	-0.431	NaN
YGR052W	-0.432	NaN
YJL170C	-0.432	NaN
YNL219C	-0.432	NaN
YML106W	-0.433	NaN
YLR269C	-0.433	NaN
YKR061W	-0.433	NaN
YLR042C	-0.433	NaN
YLR142W	-0.434	NaN
YML002W	-0.436	NaN
YLR371W	-0.436	NaN
YMR090W	-0.436	NaN
YJL009W	NaN	-0.436
YGL031C	-0.436	NaN
YNL300W	-0.437	NaN
YDR220C	-0.437	NaN
YIL009C-A	-0.438	NaN
YGL257C	-0.438	NaN
YGL242C	-0.440	NaN
YCL047C	-0.440	NaN
YBR193C	NaN	-0.440
YGL022W	NaN	-0.440
YMR261C	-0.441	NaN
YPL171C	-0.441	NaN
YGR066C	-0.442	NaN
YNL285W	-0.442	NaN
YDL073W	-0.442	NaN
YFR024C-A	-0.443	NaN
YLR335W	-0.444	NaN
YOR192C	-0.445	NaN
YBR054W	-0.445	NaN
YBL060W	-0.445	NaN
YDR352W	-0.445	NaN
YPR186C	NaN	-0.446
YPL274W	-0.446	NaN
YER137C	-0.447	NaN
YNL094W	-0.448	NaN
YOL136C	-0.449	NaN
YFL006W	NaN	-0.449
YKL172W	NaN	-0.450
YHR146W	-0.451	NaN
YOR316C	-0.452	NaN
YGR240C	-0.454	NaN
YLR190W	-0.454	NaN
YDL194W	-0.454	NaN
YDL011C	-0.455	NaN
YDL214C	-0.455	NaN
YBR038W	-0.455	NaN
YFR002W	NaN	-0.455
YHR044C	-0.455	NaN
YER144C	-0.455	NaN
YDR127W	-0.455	NaN
YLR436C	-0.457	NaN
YLR109W	-0.457	NaN
YPL159C	-0.457	NaN
YPR076W	-0.458	NaN
YHL027W	-0.458	NaN
YGR274C	NaN	-0.458
YFR015C	-0.458	NaN
YFL030W	-0.459	NaN
YLR426W	-0.459	NaN
YJL015C	NaN	-0.460
YIL125W	-0.460	NaN
YDR212W	NaN	-0.461
YPL260W	-0.461	NaN
YGR271W	-0.461	NaN
YGL201C	NaN	-0.462
YGL080W	-0.462	NaN
YOR295W	-0.462	NaN
YMR251W	-0.463	NaN
YER074W	-0.463	NaN
YBR135W	NaN	-0.463
YPR086W	NaN	-0.463
YNL078W	-0.464	NaN
YHR203C	-0.464	NaN
YLR455W	-0.465	NaN
YDR304C	-0.465	NaN
YGR047C	NaN	-0.465
YNR008W	-0.465	NaN
YER073W	-0.465	NaN
YIL116W	-0.466	NaN
YDR357C	-0.466	NaN
YCL074W	-0.466	NaN
YER004W	-0.467	NaN
YKR080W	-0.467	NaN
YGL015C	-0.468	NaN
YOL079W	-0.470	NaN
YGR122W	-0.470	NaN
YJL152W	-0.470	NaN
YJR126C	-0.470	NaN
YLR122C	-0.471	NaN
YPL240C	-0.472	NaN
YPR153W	-0.472	NaN
YPR039W	-0.473	NaN
YFL012W	-0.473	NaN
YGR045C	-0.473	NaN
YPL079W	-0.473	NaN
YLR366W	-0.473	NaN
YAR044W	NaN	-0.474
YGL211W	-0.474	NaN
YML104C	-0.475	NaN
YJR110W	-0.476	NaN
YGL230C	-0.476	NaN
YLR029C	NaN	-0.476
YOR312C	-0.477	NaN
YLR372W	-0.477	NaN
YLR336C	NaN	-0.478
YBR033W	-0.478	NaN
YDR208W	NaN	-0.479
YPR108W	NaN	-0.479
YKR081C	NaN	-0.480
YDR132C	-0.481	NaN
YGL069C	NaN	-0.481
YGL203C	-0.481	NaN
YDR273W	-0.481	NaN
YPR027C	-0.482	NaN
YGL053W	-0.482	NaN
YBR159W	-0.482	NaN
YMR246W	-0.483	NaN
YDR095C	-0.483	NaN
YCL042W	-0.483	NaN
YOL005C	NaN	-0.484
YMR203W	NaN	-0.484
YNR052C	-0.485	NaN
YLR131C	-0.485	NaN
YLR363C	-0.486	NaN
YFR034C	-0.486	NaN
YNL301C	-0.486	NaN
YKR084C	-0.486	NaN
YJL013C	-0.486	NaN
YGL176C	-0.487	NaN
YJR130C	-0.487	NaN
YFL010C	-0.487	NaN
YIL043C	-0.488	NaN
YML074C	-0.488	NaN
YDR324C	NaN	-0.488
YER177W	-0.488	NaN
YGR092W	-0.490	NaN
YAL045C	-0.490	NaN
YDR215C	-0.492	NaN
YLL026W	-0.493	NaN
YDL040C	-0.493	NaN
YGL005C	-0.494	NaN
YMR304C-A	-0.494	NaN
YDL055C	NaN	-0.495
YBL019W	-0.495	NaN
YFL035C	NaN	-0.495
YLR315W	-0.496	NaN
YDR274C	-0.496	NaN
YDL087C	NaN	-0.497
YLR307W	-0.498	NaN
YLR248W	-0.498	NaN
YLR429W	-0.498	NaN
YFL002C	NaN	-0.499
YPR069C	-0.500	NaN
YNL066W	-0.500	NaN
YOR309C	-0.501	NaN
YNL127W	-0.502	NaN
YBR183W	-0.502	NaN
YHR082C	-0.503	NaN
YHR030C	-0.503	NaN
YKL015W	-0.503	NaN
YGL181W	-0.505	NaN
YPL015C	-0.506	NaN
YPL038W	-0.506	NaN
YGL213C	-0.507	NaN
YDL077C	-0.507	NaN
YBR070C	NaN	-0.508
YLR173W	-0.509	NaN
YDR508C	-0.510	NaN
YGL252C	-0.510	NaN
YDL213C	-0.510	NaN
YPR154W	-0.511	NaN
YMR126C	-0.511	NaN
YGL150C	NaN	-0.512
YJR079W	-0.512	NaN
YPL220W	-0.512	NaN
YBR250W	-0.513	NaN
YJL036W	-0.514	NaN
YPR157W	-0.514	NaN
YMR289W	-0.514	NaN
YLR324W	-0.514	NaN
YFL011W	-0.515	NaN
YLR176C	-0.515	NaN
YLL058W	-0.515	NaN
YER109C	-0.515	NaN
YHR162W	-0.515	NaN
YGL028C	-0.517	NaN
YKL123W	-0.517	NaN
YIL090W	-0.517	NaN
YJL189W	-0.517	NaN
YDL096C	-0.518	NaN
YGL085W	-0.518	NaN
YJL120W	-0.519	NaN
YMR070W	-0.520	NaN
YKR043C	-0.520	NaN
YOL082W	-0.521	NaN
YMR105C	-0.521	NaN
YBL075C	-0.522	NaN
YBL017C	-0.523	NaN
YBR158W	-0.523	NaN
YIL142W	NaN	-0.524
YGL019W	-0.524	NaN
YBR208C	-0.525	NaN
YDR266C	-0.526	NaN
YDR520C	-0.526	NaN
YPL184C	-0.526	NaN
YOL103W	-0.526	NaN
YGL206C	-0.526	NaN
YKL183W	-0.526	NaN
YGR268C	-0.527	NaN
YDL160C	-0.527	NaN
YNR048W	-0.527	NaN
YGR239C	-0.528	NaN
YGL234W	-0.528	NaN
YDR321W	-0.528	NaN
YBR255W	-0.529	NaN
YGR263C	-0.531	NaN
YDL071C	-0.532	NaN
YJL037W	-0.534	NaN
YBL002W	-0.535	NaN
YKR031C	-0.535	NaN
YMR103C	-0.535	NaN
YDL166C	NaN	-0.536
YDR187C	NaN	-0.537
YNL085W	-0.537	NaN
YDL115C	-0.540	NaN
YDR490C	-0.541	NaN
YGR039W	-0.541	NaN
YKL096W	-0.541	NaN
YIL031W	NaN	-0.542
YHR160C	-0.543	NaN
YLR046C	-0.543	NaN
YGL125W	-0.544	NaN
YJR063W	-0.546	NaN
YPL235W	NaN	-0.546
YHR021C	-0.546	NaN
YKR104W	-0.549	NaN
YDR164C	NaN	-0.549
YOL112W	-0.550	NaN
YNL240C	NaN	-0.550
YPL009C	-0.550	NaN
YOL085C	-0.550	NaN
YOR136W	-0.550	NaN
YNL031C	-0.553	NaN
YGR231C	-0.553	NaN
YDR276C	-0.553	NaN
YDR147W	-0.554	NaN
YPL158C	-0.554	NaN
YDR418W	-0.554	NaN
YKR073C	-0.554	NaN
YDL146W	-0.554	NaN
YDR306C	-0.555	NaN
YPL111W	-0.555	NaN
YBR261C	-0.556	NaN
YMR148W	-0.557	NaN
YFL042C	-0.557	NaN
YGL216W	-0.558	NaN
YER115C	-0.558	NaN
YCL048W	-0.559	NaN
YIL134W	-0.559	NaN
YGL041C	-0.559	NaN
YDR042C	-0.559	NaN
YIL012W	-0.561	NaN
YGR225W	-0.562	NaN
YLR153C	NaN	-0.562
YHL024W	-0.562	NaN
YMR044W	-0.563	NaN
YDR374C	-0.563	NaN
YLR444C	-0.563	NaN
YDR063W	-0.563	NaN
YJR123W	NaN	-0.563
YGR027C	-0.564	NaN
YOL035C	-0.564	NaN
YGR037C	-0.564	NaN
YOR070C	-0.567	NaN
YLL048C	-0.568	NaN
YPL080C	-0.569	NaN
YBL103C	-0.569	NaN
YKR011C	-0.570	NaN
YBL081W	-0.571	NaN
YNL041C	-0.571	NaN
YHL017W	-0.574	NaN
YDR287W	-0.575	NaN
YKR057W	-0.575	NaN
YGR061C	-0.576	NaN
YEL052W	-0.577	NaN
YOR132W	-0.581	NaN
YKL121W	-0.581	NaN
YNL326C	-0.581	NaN
YML123C	-0.582	NaN
YDL135C	-0.583	NaN
YOR072W	-0.584	NaN
YNL232W	NaN	-0.585
YLR244C	-0.585	NaN
YFR003C	NaN	-0.585
YGR007W	-0.586	NaN
YKL119C	-0.587	NaN
YNL228W	-0.590	NaN
YLR228C	-0.591	NaN
YJR145C	-0.592	NaN
YKL198C	-0.592	NaN
YBR136W	NaN	-0.592
YMR304W	-0.597	NaN
YDR311W	NaN	-0.600
YPL125W	-0.603	NaN
YPL239W	-0.605	NaN
YFR032C-A	-0.606	NaN
YOR231W	-0.606	NaN
YDL118W	-0.606	NaN
YDR338C	-0.609	NaN
YLR420W	-0.609	NaN
YDR358W	-0.610	NaN
YLR435W	-0.611	NaN
YHR078W	-0.611	NaN
YDR278C	-0.613	NaN
YDL010W	-0.613	NaN
YDR445C	-0.614	NaN
YDR504C	-0.614	NaN
YDR426C	-0.616	NaN
YPR200C	-0.616	NaN
YLR365W	-0.616	NaN
YGL205W	-0.617	NaN
YGR261C	-0.619	NaN
YMR116C	-0.620	NaN
YOR041C	-0.621	NaN
YDR463W	-0.621	NaN
YOR019W	-0.624	NaN
YBR048W	-0.625	NaN
YPR034W	NaN	-0.625
YDR468C	NaN	-0.625
YHR167W	-0.628	NaN
YOR026W	-0.629	NaN
YPR060C	-0.629	NaN
YDR174W	-0.631	NaN
YMR209C	-0.631	NaN
YCR047C	-0.631	NaN
YOR356W	-0.633	NaN
YOR323C	-0.634	NaN
YDL081C	-0.634	NaN
YBR111W-A	-0.636	NaN
YOL040C	NaN	-0.636
YPL034W	-0.636	NaN
YLR388W	-0.636	NaN
YNR074C	-0.637	NaN
YLR208W	NaN	-0.637
YEL041W	-0.640	NaN
YAL043C	NaN	-0.640
YBR027C	-0.642	NaN
YBL101C	-0.643	NaN
YOR046C	NaN	-0.645
YDR294C	-0.645	NaN
YNL125C	-0.650	NaN
YBR205W	-0.650	NaN
YHL015W	NaN	-0.650
YLR447C	-0.651	NaN
YBR240C	-0.652	NaN
YPL157W	-0.652	NaN
YBL029W	-0.655	NaN
YGL078C	-0.656	NaN
YDR417C	-0.656	NaN
YMR233W	-0.659	NaN
YDR452W	-0.660	NaN
YHR025W	-0.661	NaN
YLR188W	-0.661	NaN
YLR124W	-0.661	NaN
YNR073C	-0.662	NaN
YJR082C	-0.662	NaN
YIR027C	-0.666	NaN
YBR101C	-0.666	NaN
YGR159C	-0.671	NaN
YGR026W	-0.671	NaN
YDR199W	-0.672	NaN
YJR070C	-0.673	NaN
YGL170C	-0.677	NaN
YGL077C	-0.680	NaN
YOR096W	-0.680	NaN
YNL317W	NaN	-0.680
YDR315C	-0.684	NaN
YFL056C	-0.684	NaN
YML066C	-0.687	NaN
YGR040W	-0.687	NaN
YGL124C	-0.690	NaN
YNL111C	-0.690	NaN
YKR072C	-0.692	NaN
YNR013C	-0.692	NaN
YLR108C	-0.693	NaN
YJL111W	NaN	-0.694
YBR046C	-0.696	NaN
YJL089W	-0.696	NaN
YOL036W	-0.697	NaN
YDR140W	-0.697	NaN
YGL208W	-0.700	NaN
YKL009W	-0.701	NaN
YPL017C	-0.704	NaN
YGL179C	-0.704	NaN
YOL064C	-0.705	NaN
YDL019C	-0.706	NaN
YOR078W	-0.707	NaN
YOL019W	-0.707	NaN
YGL105W	-0.708	NaN
YLL010C	-0.709	NaN
YHR178W	-0.711	NaN
YBR084C-A	-0.713	NaN
YLR282C	-0.714	NaN
YJL052W	-0.714	NaN
YHL011C	-0.715	NaN
YBR167C	NaN	-0.718
YKL118W	-0.723	NaN
YGR014W	-0.724	NaN
YBR176W	-0.726	NaN
YLL014W	-0.726	NaN
YDL095W	-0.728	NaN
YGL261C	-0.729	NaN
YLL051C	-0.731	NaN
YDL123W	-0.731	NaN
YLR024C	-0.732	NaN
YPL036W	-0.732	NaN
YHR181W	-0.734	NaN
YFL013C	-0.736	NaN
YML008C	-0.736	NaN
YKL120W	-0.737	NaN
YDR401W	-0.740	NaN
YGR275W	-0.740	NaN
YKL200C	NaN	-0.740
YML036W	-0.744	NaN
YLR407W	-0.745	NaN
YDR048C	-0.745	NaN
YMR258C	-0.747	NaN
YLR427W	-0.749	NaN
YNL275W	-0.751	NaN
YDL027C	-0.754	NaN
YMR040W	-0.755	NaN
YAL065C	-0.756	NaN
YBR119W	-0.757	NaN
YMR298W	NaN	-0.764
YJL117W	-0.768	NaN
YPR114W	-0.768	NaN
YFR001W	-0.769	NaN
YMR009W	-0.771	NaN
YMR100W	-0.773	NaN
YLR185W	-0.777	NaN
YLR367W	-0.777	NaN
YLR434C	-0.781	NaN
YLR376C	-0.781	NaN
YIR037W	-0.786	NaN
YMR219W	-0.786	NaN
YLR428C	-0.791	NaN
YFL007W	-0.796	NaN
YMR075W	-0.797	NaN
YNR027W	-0.807	NaN
YGL116W	NaN	-0.807
YDL211C	-0.810	NaN
YBR206W	-0.810	NaN
YFL055W	-0.816	NaN
YPL161C	-0.817	NaN
YLR144C	-0.825	NaN
YGR160W	-0.826	NaN
YIL062C	NaN	-0.827
YML121W	-0.842	NaN
YLR433C	-0.845	NaN
YDR280W	NaN	-0.845
YDL052C	-0.849	NaN
YLR152C	-0.867	NaN
YGR015C	-0.870	NaN
YKR082W	-0.874	NaN
YNL080C	-0.878	NaN
YDR188W	NaN	-0.884
YMR106C	-0.893	NaN
YBR188C	-0.893	NaN
YDR442W	-0.905	NaN
YMR297W	-0.925	NaN
YGL202W	-0.936	NaN
YHR143W-A	NaN	-0.939
YNL140C	-0.954	NaN
YOR270C	-0.959	NaN
YDR390C	NaN	-0.971
YBR263W	-0.978	NaN
YKL139W	-0.981	NaN
YMR073C	-0.984	NaN
YDR450W	-0.991	NaN
YOR033C	-0.996	NaN
YJL172W	-0.999	NaN
YPR016C	NaN	-1.002
YDL083C	-1.009	NaN
YJL129C	-1.022	NaN
YNL314W	-1.035	NaN
YPL106C	-1.043	NaN
YDR435C	-1.044	NaN
YPR129W	-1.049	NaN
YPR159W	-1.051	NaN
YLR134W	-1.070	NaN
YNL148C	-1.082	NaN
YLR133W	-1.167	NaN
YHR196W	NaN	-1.173
YOR344C	-1.211	NaN
YNL069C	-1.237	NaN
YPL077C	-1.266	NaN
YDR408C	-1.350	NaN
YBR069C	-1.396	NaN
YMR038C	-1.643	NaN
YJR104C	-1.797	NaN
YDR300C	-1.904	NaN
YAL002W	NaN	NaN
YAL010C	NaN	NaN
YAL016C-B	NaN	NaN
YAL021C	NaN	NaN
YAL034W-A	NaN	NaN
YAL037C-A	NaN	NaN
YAL039C	NaN	NaN
YAL040C	NaN	NaN
YAL041W	NaN	NaN
YAL044W-A	NaN	NaN
YAL067W-A	NaN	NaN
YAR035C-A	NaN	NaN
YBL008W-A	NaN	NaN
YBL027W	NaN	NaN
YBL029C-A	NaN	NaN
YBL033C	NaN	NaN
YBL038W	NaN	NaN
YBL039W-A	NaN	NaN
YBL042C	NaN	NaN
YBL045C	NaN	NaN
YBL058W	NaN	NaN
YBL065W	NaN	NaN
YBL071C-B	NaN	NaN
YBL071W-A	NaN	NaN
YBL080C	NaN	NaN
YBL090W	NaN	NaN
YBL093C	NaN	NaN
YBL100C	NaN	NaN
YBL101W-C	NaN	NaN
YBR017C	NaN	NaN
YBR056W-A	NaN	NaN
YBR057C	NaN	NaN
YBR058C-A	NaN	NaN
YBR072C-A	NaN	NaN
YBR081C	NaN	NaN
YBR085C-A	NaN	NaN
YBR086C	NaN	NaN
YBR107C	NaN	NaN
YBR112C	NaN	NaN
YBR118W	NaN	NaN
YBR122C	NaN	NaN
YBR127C	NaN	NaN
YBR133C	NaN	NaN
YBR154C	NaN	NaN
YBR168W	NaN	NaN
YBR179C	NaN	NaN
YBR182C-A	NaN	NaN
YBR196C-A	NaN	NaN
YBR196C-B	NaN	NaN
YBR200W-A	NaN	NaN
YBR200W	NaN	NaN
YBR202W	NaN	NaN
YBR221W-A	NaN	NaN
YBR230W-A	NaN	NaN
YBR274W	NaN	NaN
YBR296C-A	NaN	NaN
YBR296C	NaN	NaN
YCL001W-B	NaN	NaN
YCL005W-A	NaN	NaN
YCL007C	NaN	NaN
YCL012C	NaN	NaN
YCL021W-A	NaN	NaN
YCL026C-B	NaN	NaN
YCL057C-A	NaN	NaN
YCR007C	NaN	NaN
YCR064C	NaN	NaN
YCR071C	NaN	NaN
YCR075W-A	NaN	NaN
YCR084C	NaN	NaN
YDL085C-A	NaN	NaN
YDL102W	NaN	NaN
YDL107W	NaN	NaN
YDL116W	NaN	NaN
YDL132W	NaN	NaN
YDL151C	NaN	NaN
YDL159W	NaN	NaN
YDL206W	NaN	NaN
YDL232W	NaN	NaN
YDR003W-A	NaN	NaN
YDR017C	NaN	NaN
YDR027C	NaN	NaN
YDR034W-B	NaN	NaN
YDR055W	NaN	NaN
YDR079C-A	NaN	NaN
YDR079W	NaN	NaN
YDR082W	NaN	NaN
YDR092W	NaN	NaN
YDR129C	NaN	NaN
YDR148C	NaN	NaN
YDR163W	NaN	NaN
YDR169C-A	NaN	NaN
YDR175C	NaN	NaN
YDR182W-A	NaN	NaN
YDR194C	NaN	NaN
YDR194W-A	NaN	NaN
YDR195W	NaN	NaN
YDR226W	NaN	NaN
YDR227W	NaN	NaN
YDR245W	NaN	NaN
YDR246W-A	NaN	NaN
YDR267C	NaN	NaN
YDR279W	NaN	NaN
YDR288W	NaN	NaN
YDR290W	NaN	NaN
YDR322C-A	NaN	NaN
YDR322W	NaN	NaN
YDR336W	NaN	NaN
YDR350C	NaN	NaN
YDR379C-A	NaN	NaN
YDR382W	NaN	NaN
YDR524C-B	NaN	NaN
YDR524W-A	NaN	NaN
YDR532C	NaN	NaN
YEL013W	NaN	NaN
YEL022W	NaN	NaN
YEL024W	NaN	NaN
YEL033W	NaN	NaN
YEL036C	NaN	NaN
YEL044W	NaN	NaN
YEL045C	NaN	NaN
YEL051W	NaN	NaN
YEL059C-A	NaN	NaN
YER012W	NaN	NaN
YER014C-A	NaN	NaN
YER014W	NaN	NaN
YER015W	NaN	NaN
YER021W	NaN	NaN
YER026C	NaN	NaN
YER053C-A	NaN	NaN
YER054C	NaN	NaN
YER056C	NaN	NaN
YER068W	NaN	NaN
YER070W	NaN	NaN
YER076C	NaN	NaN
YER087C-B	NaN	NaN
YER099C	NaN	NaN
YER105C	NaN	NaN
YER107C	NaN	NaN
YER135C	NaN	NaN
YER141W	NaN	NaN
YER153C	NaN	NaN
YER175W-A	NaN	NaN
YER180C-A	NaN	NaN
YER186W-A	NaN	NaN
YFL001W	NaN	NaN
YFL013W-A	NaN	NaN
YFL041W-A	NaN	NaN
YFR008W	NaN	NaN
YFR012W-A	NaN	NaN
YFR017C	NaN	NaN
YFR018C	NaN	NaN
YFR019W	NaN	NaN
YFR032C-B	NaN	NaN
YGL006W-A	NaN	NaN
YGL007C-A	NaN	NaN
YGL016W	NaN	NaN
YGL020C	NaN	NaN
