ORF	hap a | abundance of a specific protein/peptide (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | number of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | size of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | peroxisome inheritance | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | transport to/from peroxisomes (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010
YBR027C	0.056	0.000	0.000	0.000	0.000
YBR028C	-0.121	0.000	0.000	0.000	0.000
YBR033W	0.300	0.000	0.000	0.000	0.000
YBR044C	-2.792	0.000	0.000	0.000	0.000
YBR045C	0.270	0.000	0.000	0.000	0.000
YBR046C	-0.074	0.000	0.000	0.000	0.000
YBR034C	0.285	0.000	0.000	0.000	0.000
YBR035C	-1.776	0.000	0.000	0.000	0.000
YBR037C	0.640	0.000	0.000	0.000	0.000
YBR041W	1.524	0.000	0.000	0.000	0.000
YBR042C	0.446	0.000	0.000	0.000	0.000
YBR043C	0.393	0.000	0.000	0.000	0.000
YBR047W	0.473	0.000	0.000	0.000	0.000
YBR057C	-0.148	0.000	0.000	0.000	0.000
YBR058C	0.344	0.000	0.000	0.000	0.000
YBR059C	0.040	0.000	0.000	0.000	0.000
YBR048W	-0.728	0.000	0.000	0.000	0.000
YBR050C	1.294	0.000	0.000	0.000	0.000
YBR051W	0.860	0.000	0.000	0.000	0.000
YBR052C	0.624	0.000	0.000	0.000	0.000
YBR054W	0.520	0.000	0.000	0.000	0.000
YBR056W	0.144	0.000	0.000	0.000	0.000
YBR062C	0.504	0.000	0.000	0.000	0.000
YBR072W	0.361	0.000	0.000	0.000	0.000
YBR073W	0.072	0.000	0.000	0.000	0.000
YBR063C	0.738	0.000	0.000	0.000	0.000
YBR064W	1.029	0.000	0.000	0.000	0.000
YBR065C	0.537	0.000	0.000	0.000	0.000
YBR066C	0.759	0.000	0.000	0.000	0.000
YBR067C	0.834	0.000	0.000	0.000	0.000
YBR068C	0.979	0.000	0.000	0.000	0.000
YBR069C	-0.842	0.000	0.000	0.000	0.000
YBR071W	0.564	0.000	0.000	0.000	0.000
YBR074W	0.813	0.000	0.000	0.000	0.000
YNL009W	0.090	0.000	0.000	0.000	0.000
YNL010W	-0.049	0.000	0.000	0.000	0.000
YNL011C	0.328	0.000	0.000	0.000	0.000
YBR076W	0.673	0.000	0.000	0.000	0.000
YBR077C	-2.247	0.000	0.000	0.000	0.000
YBR078W	0.021	0.000	0.000	0.000	0.000
YNL001W	-0.509	0.000	0.000	0.000	0.000
YNL003C	1.161	0.000	0.000	0.000	0.000
YNL004W	0.460	0.000	0.000	0.000	0.000
YNL008C	0.377	0.000	0.000	0.000	0.000
YNL012W	0.896	0.000	0.000	0.000	0.000
YNL024C	-0.001	0.000	0.000	0.000	0.000
YNL025C	0.236	0.000	0.000	0.000	0.000
YNL027W	0.126	0.000	0.000	0.000	0.000
YNL013C	0.591	0.000	0.000	-1.000	0.000
YNL014W	0.788	0.000	0.000	0.000	0.000
YNL015W	0.937	0.000	0.000	-1.000	0.000
YNL016W	0.408	0.000	0.000	0.000	0.000
YNL020C	0.716	0.000	0.000	0.000	0.000
YNL021W	0.488	0.000	0.000	0.000	0.000
YNL022C	0.255	0.000	0.000	0.000	0.000
YNL023C	0.315	0.000	0.000	0.000	0.000
YNL028W	1.087	0.000	0.000	0.000	0.000
YNL040W	-0.176	0.000	0.000	0.000	0.000
YNL041C	-0.336	0.000	0.000	0.000	0.000
YNL042W	-0.097	0.000	0.000	0.000	0.000
YNL029C	0.607	0.000	0.000	0.000	0.000
YNL030W	0.214	0.000	0.000	0.000	0.000
YNL031C	0.701	0.000	0.000	-1.000	0.000
YNL032W	-0.022	0.000	0.000	0.000	0.000
YNL034W	0.551	0.000	0.000	0.000	0.000
YNL035C	0.435	0.000	0.000	0.000	0.000
YNL037C	-0.419	-1.000	0.000	0.000	0.000
YNL043C	0.211	0.000	0.000	0.000	0.000
YNR005C	-0.592	0.000	0.000	0.000	0.000
YNR007C	-0.176	0.000	0.000	0.000	0.000
YNL044W	0.747	0.000	0.000	0.000	0.000
YNL045W	0.286	0.000	0.000	0.000	0.000
YNL046W	-0.042	0.000	0.000	0.000	0.000
YNL049C	0.414	0.000	0.000	0.000	0.000
YNL050C	-0.016	0.000	0.000	0.000	0.000
YNR001C	-0.387	0.000	0.000	0.000	0.000
YNR002C	0.063	0.000	0.000	0.000	0.000
YNR004W	-0.940	0.000	0.000	0.000	0.000
YNR008W	0.563	0.000	-1.000	0.000	0.000
YNR020C	-1.593	0.000	0.000	0.000	0.000
YNR021W	0.428	0.000	0.000	0.000	0.000
YNR022C	0.234	0.000	0.000	0.000	0.000
YNR009W	0.080	0.000	0.000	0.000	0.000
YNR010W	-1.183	0.000	0.000	0.000	0.000
YNR012W	-0.881	0.000	0.000	0.000	0.000
YNR013C	0.468	0.000	0.000	0.000	0.000
YNR014W	0.454	0.000	0.000	0.000	0.000
YNR015W	-0.534	0.000	0.000	0.000	0.000
YNR018W	0.925	0.000	0.000	0.000	0.000
YNR019W	0.191	0.000	0.000	0.000	0.000
YNR023W	-1.044	0.000	0.000	0.000	0.000
YNR033W	-0.305	0.000	0.000	0.000	0.000
YNR034W	-0.118	0.000	0.000	0.000	0.000
YNR024W	0.607	0.000	0.000	0.000	0.000
YNR025C	0.138	0.000	0.000	0.000	0.000
YNR027W	0.577	0.000	0.000	0.000	0.000
YNR029C	0.302	0.000	0.000	0.000	0.000
YNR030W	-0.483	0.000	0.000	0.000	0.000
YNR031C	0.440	0.000	0.000	0.000	0.000
YNR032W	-0.769	0.000	0.000	0.000	0.000
YNR048W	0.029	0.000	0.000	0.000	0.000
YNR049C	0.398	0.000	0.000	0.000	0.000
YNL146W	0.316	0.000	0.000	0.000	0.000
YNR039C	0.706	0.000	0.000	0.000	0.000
YNR040W	0.968	0.000	1.000	0.000	0.000
YNR044W	0.173	0.000	0.000	0.000	0.000
YNR047W	0.006	0.000	0.000	0.000	0.000
YNL145W	0.801	0.000	0.000	0.000	0.000
YNL128W	0.365	0.000	0.000	0.000	0.000
YNL127W	-0.996	0.000	0.000	0.000	0.000
YNL123W	-0.267	0.000	0.000	0.000	0.000
YNL144C	0.882	0.000	0.000	0.000	0.000
YNL143C	0.642	0.000	0.000	0.000	0.000
YNL141W	0.483	0.000	0.000	0.000	0.000
YNL136W	1.154	0.000	0.000	0.000	0.000
YNL135C	-0.825	0.000	0.000	0.000	0.000
YNL134C	0.533	0.000	0.000	0.000	0.000
YNL133C	-1.089	0.000	0.000	0.000	0.000
YNL129W	0.499	0.000	0.000	0.000	0.000
YNL122C	1.078	0.000	0.000	0.000	0.000
YNL077W	0.156	0.000	0.000	0.000	0.000
YNL117W	0.724	0.000	0.000	0.000	0.000
YNL116W	0.382	0.000	0.000	0.000	0.000
YNL108C	0.825	0.000	0.000	0.000	0.000
YNL101W	-0.070	0.000	0.000	0.000	0.000
YNL098C	0.676	0.000	0.000	0.000	0.000
YNL094W	0.549	0.000	0.000	0.000	0.000
YNL092W	0.120	0.000	0.000	0.000	0.000
YNL063W	0.626	0.000	0.000	0.000	0.000
YIL105C	-0.147	0.000	0.000	0.000	0.000
YIL107C	-0.237	0.000	0.000	0.000	0.000
YIL108W	0.101	0.000	0.000	0.000	0.000
YNL057W	0.690	0.000	0.000	0.000	0.000
YNL058C	-0.207	0.000	0.000	0.000	0.000
YNL054W	-0.094	0.000	0.000	-1.000	0.000
YIL098C	0.848	0.000	0.000	0.000	0.000
YIL099W	0.348	0.000	0.000	0.000	0.000
YIL100W	0.516	0.000	0.000	0.000	0.000
YIL101C	0.591	0.000	0.000	0.000	0.000
YIL103W	-0.435	0.000	0.000	0.000	0.000
YIL110W	1.524	0.000	0.000	0.000	0.000
YIL121W	0.046	0.000	0.000	0.000	0.000
YIL123W	-0.346	0.000	0.000	0.000	0.000
YIL124W	-0.703	0.000	0.000	0.000	0.000
YIL112W	1.287	0.000	0.000	0.000	0.000
YIL113W	0.773	0.000	0.000	0.000	0.000
YIL114C	0.254	0.000	0.000	0.000	0.000
YIL116W	1.019	0.000	0.000	0.000	0.000
YIL117C	0.270	0.000	0.000	0.000	0.000
YIL119C	0.660	0.000	0.000	0.000	0.000
YIL120W	0.331	0.000	0.000	0.000	0.000
YIL125W	-2.433	0.000	0.000	0.000	0.000
YIL139C	-0.214	0.000	0.000	0.000	0.000
YIL140W	-0.001	0.000	0.000	0.000	0.000
YIL141W	0.166	0.000	0.000	0.000	0.000
YIL128W	-0.126	0.000	0.000	0.000	0.000
YIL132C	0.356	0.000	0.000	0.000	0.000
YIL134W	0.521	0.000	0.000	0.000	0.000
YIL135C	-0.244	0.000	0.000	0.000	0.000
YIL138C	0.093	0.000	0.000	0.000	0.000
YIL145C	0.293	0.000	0.000	0.000	0.000
YIL161W	0.664	0.000	0.000	0.000	0.000
YIL146C	0.057	0.000	0.000	0.000	0.000
YIL148W	0.886	0.000	0.000	0.000	0.000
YIL149C	0.323	0.000	0.000	0.000	0.000
YIL152W	-0.774	0.000	0.000	0.000	0.000
YIL153W	1.524	0.000	0.000	0.000	0.000
YIL155C	0.505	0.000	0.000	0.000	0.000
YIL156W	0.828	0.000	0.000	0.000	0.000
YIL157C	0.488	0.000	0.000	0.000	0.000
YIL162W	0.445	0.000	1.000	0.000	0.000
YIR001C	0.567	0.000	0.000	0.000	0.000
YIR002C	0.202	0.000	0.000	0.000	0.000
YIR003W	0.420	0.000	0.000	0.000	0.000
YIL163C	0.309	0.000	0.000	0.000	0.000
YIL164C	0.130	0.000	0.000	0.000	0.000
YIL165C	0.149	0.000	0.000	0.000	0.000
YIL166C	0.553	0.000	0.000	0.000	0.000
YIL167W	-0.354	0.000	0.000	0.000	0.000
YIL168W	1.288	0.000	0.000	0.000	0.000
YIL170W	1.081	0.000	0.000	0.000	0.000
YIL173W	0.339	0.000	0.000	0.000	0.000
YIR005W	0.646	0.000	0.000	0.000	0.000
YOR325W	-0.023	0.000	0.000	0.000	0.000
YOR331C	-1.763	0.000	0.000	0.000	0.000
YOR333C	-1.223	0.000	0.000	0.000	0.000
YIR007W	0.459	0.000	0.000	0.000	0.000
YIR009W	-2.969	0.000	0.000	0.000	0.000
YIR013C	0.928	0.000	0.000	0.000	0.000
YIR014W	0.971	0.000	0.000	0.000	0.000
YIR016W	0.595	0.000	0.000	0.000	0.000
YOR309C	-1.292	0.000	0.000	0.000	0.000
YOR345C	0.433	0.000	0.000	0.000	0.000
YDR007W	-0.599	0.000	0.000	0.000	0.000
YDR048C	-0.100	0.000	0.000	0.000	0.000
YFR011C	0.473	0.000	0.000	0.000	0.000
YOR366W	0.777	0.000	0.000	0.000	0.000
YOR128C	-1.953	0.000	0.000	0.000	0.000
YOR141C	-2.848	0.000	0.000	0.000	0.000
YOR147W	0.389	0.000	0.000	0.000	0.000
YDL194W	-1.590	0.000	0.000	0.000	0.000
YFR013W	0.612	0.000	0.000	0.000	0.000
YNL071W	-1.495	0.000	0.000	0.000	0.000
YNL072W	0.805	0.000	0.000	0.000	0.000
YNL051W	0.708	0.000	0.000	0.000	0.000
YNL052W	0.405	0.000	0.000	0.000	0.000
YNL056W	0.041	0.000	0.000	0.000	0.000
YNL065W	1.021	0.000	0.000	0.000	0.000
YNL066W	0.183	0.000	0.000	0.000	0.000
YNL067W	-0.273	0.000	0.000	0.000	0.000
YNL068C	0.539	0.000	0.000	0.000	0.000
YNL070W	-0.443	0.000	0.000	0.000	0.000
YNL074C	0.245	0.000	0.000	0.000	0.000
YNL090W	0.372	0.000	0.000	0.000	0.000
YNL091W	-0.313	0.000	0.000	0.000	0.000
YNL093W	0.679	0.000	0.000	0.000	0.000
YNL076W	1.156	0.000	0.000	0.000	0.000
YNL078W	0.262	0.000	0.000	0.000	0.000
YNL079C	-0.077	0.000	0.000	0.000	0.000
YNL080C	-2.193	0.000	0.000	0.000	0.000
YNL082W	0.113	0.000	0.000	0.000	0.000
YNL083W	0.693	0.000	0.000	0.000	0.000
YNL085W	0.728	0.000	0.000	0.000	0.000
YNL087W	0.580	0.000	0.000	0.000	0.000
YNL095C	0.278	0.000	0.000	0.000	0.000
YNL115C	0.223	0.000	0.000	0.000	0.000
YNL119W	-1.526	0.000	0.000	0.000	0.000
YNL120C	-1.606	0.000	0.000	0.000	0.000
YNL097C	-0.051	0.000	0.000	0.000	0.000
YNL099C	-0.184	0.000	0.000	0.000	0.000
YNL100W	0.851	0.000	0.000	0.000	0.000
YNL104C	0.750	0.000	0.000	0.000	0.000
YNL105W	0.021	0.000	0.000	0.000	0.000
YNL106C	0.073	0.000	0.000	0.000	0.000
YNL107W	-2.338	0.000	0.000	0.000	0.000
YNL121C	0.813	0.000	0.000	0.000	0.000
YNL125C	0.078	0.000	0.000	0.000	0.000
YNL130C	0.660	0.000	0.000	0.000	0.000
YCR095C	-0.495	0.000	0.000	0.000	0.000
YCR102W-A	0.730	0.000	0.000	0.000	0.000
YDR537C	0.677	0.000	0.000	0.000	0.000
YGR089W	0.344	0.000	0.000	0.000	0.000
YFR039C	0.398	0.000	0.000	0.000	0.000
YGL219C	-2.511	0.000	0.000	0.000	0.000
YGR028W	0.641	0.000	0.000	0.000	0.000
YGR032W	0.836	0.000	0.000	0.000	0.000
YGR038W	0.488	0.000	0.000	0.000	0.000
YGR040W	1.143	0.000	0.000	0.000	0.000
YGR050C	0.954	0.000	0.000	0.000	0.000
YGR053C	0.623	0.000	0.000	0.000	0.000
YGR092W	0.572	0.000	0.000	0.000	0.000
YJL136C	-2.601	0.000	0.000	0.000	0.000
YGR093W	0.139	0.000	0.000	0.000	0.000
YGR106C	0.442	0.000	0.000	0.000	0.000
YGR110W	0.060	0.000	0.000	0.000	0.000
YGR117C	0.506	0.000	0.000	0.000	0.000
YGR238C	1.277	0.000	0.000	0.000	0.000
YGR239C	1.524	0.000	0.000	0.000	0.000
YGR248W	0.557	0.000	0.000	0.000	0.000
YGR250C	0.909	0.000	0.000	0.000	0.000
YJL137C	0.380	0.000	0.000	0.000	0.000
YJL165C	0.784	0.000	0.000	0.000	0.000
YJL172W	-0.002	0.000	0.000	0.000	0.000
YJL175W	-1.963	0.000	0.000	0.000	0.000
YJL139C	0.472	0.000	0.000	0.000	0.000
YJL140W	-2.301	0.000	0.000	0.000	0.000
YJL141C	0.295	0.000	0.000	0.000	0.000
YJL151C	0.542	0.000	0.000	0.000	0.000
YJL161W	1.005	0.000	0.000	0.000	0.000
YJL163C	0.177	0.000	0.000	0.000	0.000
YJL177W	-2.236	0.000	0.000	0.000	0.000
YJL191W	-0.083	0.000	0.000	0.000	0.000
YJL196C	-0.056	0.000	0.000	0.000	0.000
YJL200C	-0.025	0.000	0.000	0.000	0.000
YJL206C	0.709	0.000	0.000	0.000	0.000
YJL213W	0.753	0.000	0.000	0.000	0.000
YKL096W-A	1.066	0.000	0.000	0.000	0.000
YKL115C	0.587	0.000	0.000	0.000	0.000
YKL202W	0.100	0.000	0.000	0.000	0.000
YKR029C	-1.399	0.000	0.000	0.000	0.000
YKR034W	0.242	0.000	0.000	0.000	0.000
YKR036C	0.279	0.000	0.000	0.000	0.000
YKL204W	-2.795	0.000	0.000	0.000	0.000
YKL215C	-0.109	0.000	0.000	0.000	0.000
YKL220C	-0.445	0.000	0.000	0.000	0.000
YKR010C	-0.265	0.000	0.000	0.000	0.000
YKR019C	-0.169	0.000	0.000	0.000	0.000
YKR023W	0.524	0.000	0.000	0.000	0.000
YKR027W	0.311	0.000	0.000	0.000	0.000
YKR028W	0.603	0.000	0.000	0.000	0.000
YKR039W	0.159	0.000	0.000	0.000	0.000
YBR098W	0.081	0.000	0.000	0.000	0.000
YKR040C	-0.553	0.000	0.000	0.000	0.000
YKR041W	0.327	0.000	0.000	0.000	0.000
YKR046C	-0.201	0.000	0.000	0.000	0.000
YKR053C	-0.394	0.000	0.000	0.000	0.000
YML035C	0.261	0.000	0.000	0.000	0.000
YBR083W	0.363	0.000	0.000	0.000	0.000
YBR084C-A	-1.744	0.000	0.000	0.000	0.000
YBR125C	0.022	0.000	0.000	0.000	0.000
YBR276C	-0.138	0.000	0.000	0.000	0.000
YBR280C	-0.305	0.000	0.000	0.000	0.000
YBR287W	0.042	0.000	0.000	0.000	0.000
YBR131W	-1.451	0.000	0.000	0.000	0.000
YBR150C	0.219	0.000	0.000	0.000	0.000
YBR168W	-2.217	0.000	0.000	0.000	0.000
YBR169C	0.415	0.000	0.000	0.000	0.000
YBR270C	0.457	0.000	0.000	0.000	0.000
YBR272C	0.120	0.000	0.000	0.000	0.000
YBR275C	-0.349	0.000	0.000	0.000	0.000
YBR288C	-0.250	0.000	1.000	0.000	0.000
YCR048W	0.091	0.000	0.000	0.000	0.000
YBR289W	-1.777	0.000	0.000	0.000	0.000
YBR294W	-0.218	0.000	0.000	0.000	0.000
YBR301W	0.052	0.000	0.000	0.000	0.000
YCL026C-A	0.339	0.000	0.000	0.000	0.000
YCR030C	-0.328	0.000	0.000	0.000	0.000
YCR032W	0.426	0.000	0.000	0.000	0.000
YCR033W	-1.326	0.000	0.000	0.000	0.000
YCR088W	-0.474	0.000	0.000	0.000	0.000
YBR191W	-1.067	0.000	0.000	0.000	0.000
YCR060W	-0.526	0.000	0.000	0.000	0.000
YCR067C	0.151	0.000	0.000	0.000	0.000
YCR069W	0.132	0.000	0.000	0.000	0.000
YCR073C	0.835	0.000	0.000	0.000	0.000
YCR075C	0.811	0.000	0.000	0.000	0.000
YCR083W	0.569	0.000	0.000	0.000	0.000
YCL035C	0.751	0.000	0.000	0.000	0.000
YLR334C	-0.421	0.000	0.000	0.000	0.000
YLR346C	0.727	0.000	0.000	0.000	0.000
YDR071C	0.273	0.000	0.000	0.000	0.000
YER027C	-0.373	0.000	0.000	0.000	0.000
YER037W	0.620	0.000	0.000	0.000	0.000
YGR155W	-0.838	0.000	0.000	0.000	0.000
YLR192C	-0.962	0.000	0.000	0.000	0.000
YLR237W	0.690	0.000	0.000	0.000	0.000
YLR246W	-0.070	0.000	0.000	0.000	0.000
YML038C	0.864	0.000	0.000	0.000	0.000
YML041C	-0.285	0.000	0.000	0.000	0.000
YML042W	1.142	0.000	0.000	0.000	0.000
YLR370C	-0.588	0.000	0.000	0.000	0.000
YLR394W	0.357	0.000	0.000	0.000	0.000
YLR406C	0.375	0.000	0.000	0.000	0.000
YML022W	0.952	0.000	0.000	0.000	0.000
YML027W	1.524	0.000	0.000	0.000	0.000
YML036W	-2.087	0.000	0.000	0.000	-1.000
YML047C	0.469	0.000	0.000	0.000	0.000
YMR173W	0.639	0.000	0.000	0.000	0.000
YML075C	0.011	0.000	0.000	0.000	0.000
YML076C	-0.040	0.000	0.000	0.000	0.000
YML086C	0.255	0.000	0.000	0.000	0.000
YMR048W	0.393	0.000	0.000	0.000	0.000
YMR135W-A	0.675	0.000	0.000	0.000	0.000
YMR137C	1.276	0.000	0.000	0.000	0.000
YMR138W	0.657	0.000	0.000	0.000	0.000
YMR139W	-0.185	0.000	0.000	0.000	0.000
YOR298C-A	0.113	0.000	0.000	0.000	0.000
YIL030C	0.289	0.000	0.000	0.000	0.000
YIL058W	0.555	0.000	0.000	0.000	0.000
YPL224C	0.600	0.000	0.000	0.000	0.000
YGR295C	0.454	0.000	0.000	0.000	0.000
YHR132W-A	0.781	0.000	0.000	0.000	0.000
YMR191W	0.584	0.000	0.000	-1.000	0.000
YMR322C	0.502	0.000	0.000	0.000	0.000
YNL140C	-0.707	0.000	0.000	0.000	0.000
YIR030C	0.410	0.000	0.000	0.000	0.000
YIR032C	0.210	0.000	0.000	0.000	0.000
YIR043C	0.234	0.000	0.000	0.000	0.000
YIR044C	0.170	-1.000	0.000	0.000	0.000
YJR003C	0.539	0.000	0.000	0.000	0.000
YKL053C-A	-1.761	0.000	0.000	0.000	0.000
YKR106W	0.485	0.000	0.000	0.000	0.000
YNL142W	-0.122	0.000	0.000	0.000	0.000
YOR268C	0.322	0.000	0.000	0.000	0.000
YOR269W	0.035	-1.000	0.000	0.000	0.000
YOR270C	1.003	-1.000	0.000	0.000	0.000
YOL151W	-0.153	0.000	0.000	0.000	0.000
YOL152W	0.307	0.000	0.000	0.000	0.000
YOL155C	0.439	0.000	0.000	0.000	0.000
YOR265W	-0.013	0.000	0.000	0.000	0.000
YOR266W	0.521	0.000	0.000	0.000	0.000
YOR267C	0.907	0.000	0.000	0.000	0.000
YOR271C	-0.335	0.000	0.000	0.000	0.000
YPL027W	0.430	0.000	0.000	0.000	0.000
YPL034W	0.416	0.000	0.000	0.000	0.000
YOR273C	0.195	0.000	0.000	0.000	0.000
YOR274W	-0.633	0.000	0.000	0.000	0.000
YOR275C	0.334	0.000	0.000	0.000	0.000
YOR276W	-0.749	0.000	0.000	0.000	0.000
YPL004C	0.400	0.000	0.000	0.000	0.000
YPL036W	-0.259	0.000	0.000	0.000	0.000
YFR025C	-0.980	0.000	0.000	0.000	0.000
YFR030W	-0.011	0.000	0.000	0.000	0.000
YPL137C	0.050	0.000	0.000	0.000	0.000
YIL102C	-2.233	0.000	0.000	0.000	0.000
YFL012W-A	-0.421	0.000	0.000	0.000	0.000
YFL014W	0.803	0.000	0.000	0.000	0.000
YFL019C	0.849	0.000	0.000	0.000	0.000
YFR019W	-1.667	0.000	0.000	0.000	0.000
YKR094C	1.019	0.000	0.000	0.000	0.000
YKR095W	-0.376	0.000	0.000	0.000	0.000
YHR171W	0.238	0.000	0.000	0.000	0.000
YJL042W	-0.229	0.000	0.000	0.000	0.000
YJL070C	-0.112	0.000	0.000	0.000	0.000
YJL078C	-0.064	0.000	0.000	0.000	0.000
YJL094C	1.524	0.000	0.000	0.000	0.000
YJL101C	0.319	0.000	0.000	0.000	0.000
YJL105W	0.578	0.000	0.000	0.000	0.000
YKR096W	0.351	0.000	0.000	0.000	0.000
YML115C	-1.316	0.000	0.000	0.000	0.000
YMR037C	1.154	0.000	0.000	0.000	0.000
YMR104C	0.826	0.000	0.000	0.000	0.000
YKR102W	-0.199	0.000	0.000	0.000	0.000
YLR110C	-1.775	0.000	0.000	0.000	0.000
YLR455W	0.564	0.000	0.000	0.000	0.000
YML066C	0.691	0.000	0.000	0.000	0.000
YMR119W	0.368	0.000	0.000	0.000	0.000
YPR022C	0.643	0.000	0.000	0.000	0.000
YPR023C	0.033	0.000	0.000	0.000	0.000
YPR024W	-1.618	0.000	0.000	0.000	0.000
YNR055C	0.304	0.000	0.000	0.000	0.000
YNR069C	0.456	0.000	0.000	0.000	0.000
YOL147C	0.725	0.000	0.000	0.000	0.000
YPR007C	0.884	0.000	0.000	0.000	0.000
YPR008W	0.748	0.000	1.000	0.000	0.000
YPR013C	1.079	0.000	0.000	-1.000	0.000
YPR026W	0.256	0.000	0.000	0.000	0.000
YBR085W	0.288	0.000	0.000	0.000	0.000
YBR089C-A	0.609	0.000	0.000	0.000	0.000
YBR092C	0.677	0.000	0.000	0.000	0.000
YPR031W	0.969	0.000	0.000	0.000	0.000
YPR037C	0.707	0.000	0.000	0.000	0.000
YPR050C	1.287	0.000	0.000	0.000	0.000
YPR064W	0.142	0.000	0.000	0.000	0.000
YPR078C	0.774	0.000	0.000	0.000	0.000
YBR081C	-1.507	0.000	0.000	0.000	0.000
YBR084W	0.926	0.000	0.000	0.000	0.000
YBR093C	0.067	0.000	0.000	0.000	0.000
YBR104W	0.550	0.000	0.000	0.000	0.000
YBR105C	0.084	0.000	0.000	0.000	0.000
YBR106W	-1.710	0.000	0.000	0.000	0.000
YBR094W	-0.169	0.000	0.000	0.000	0.000
YBR095C	-1.570	0.000	0.000	0.000	0.000
YBR096W	0.215	0.000	0.000	0.000	0.000
YBR099C	0.518	0.000	0.000	0.000	0.000
YBR101C	0.501	0.000	0.000	0.000	0.000
YBR103W	-1.453	0.000	0.000	0.000	0.000
YBR107C	0.160	0.000	0.000	0.000	0.000
YBR119W	0.273	0.000	0.000	0.000	0.000
YBR120C	0.177	-1.000	0.000	0.000	0.000
YBR126C	-1.348	0.000	0.000	0.000	0.000
YBR108W	0.485	0.000	0.000	0.000	0.000
YBR111C	0.123	0.000	0.000	0.000	0.000
YBR113W	0.592	0.000	0.000	0.000	0.000
YBR114W	0.384	0.000	0.000	0.000	0.000
YBR115C	0.662	0.000	0.000	0.000	0.000
YBR116C	0.535	0.000	1.000	0.000	0.000
YBR127C	-3.432	0.000	0.000	0.000	0.000
YBR139W	-0.981	0.000	0.000	0.000	0.000
YBR141C	-0.018	0.000	0.000	0.000	0.000
YBR144C	-0.102	0.000	0.000	0.000	0.000
YBR129C	-0.296	0.000	0.000	0.000	0.000
YBR130C	-1.303	0.000	0.000	0.000	0.000
YBR132C	-1.995	0.000	0.000	0.000	0.000
YBR133C	0.408	0.000	0.000	0.000	0.000
YBR134W	-1.667	0.000	1.000	0.000	0.000
YBR137W	0.304	0.000	0.000	0.000	0.000
YBR138C	0.186	0.000	0.000	0.000	0.000
YBR145W	-0.161	0.000	0.000	0.000	0.000
YBR159W	0.373	0.000	0.000	0.000	0.000
YBR161W	0.452	0.000	0.000	0.000	0.000
YBR162C	-1.598	0.000	0.000	0.000	0.000
YBR147W	0.030	0.000	0.000	0.000	0.000
YBR148W	0.108	0.000	0.000	0.000	0.000
YBR149W	-0.130	0.000	0.000	0.000	0.000
YBR151W	0.391	0.000	0.000	0.000	0.000
YBR156C	-3.778	0.000	0.000	0.000	0.000
YBR157C	0.750	0.000	0.000	0.000	0.000
YBR158W	0.467	0.000	0.000	0.000	0.000
YBR162W-A	0.128	0.000	0.000	0.000	0.000
YDL002C	0.086	0.000	0.000	0.000	0.000
YDL006W	-2.296	0.000	0.000	0.000	0.000
YBR163W	0.519	0.000	0.000	0.000	0.000
YBR164C	0.354	0.000	0.000	0.000	0.000
YBR165W	0.006	0.000	0.000	0.000	0.000
YBR166C	-1.732	0.000	0.000	0.000	0.000
YBR170C	0.206	0.000	0.000	0.000	0.000
YBR171W	-0.226	0.000	0.000	0.000	0.000
YBR172C	0.148	0.000	0.000	0.000	0.000
YDL001W	-1.511	0.000	0.000	0.000	-0.500
YDL009C	0.230	0.000	0.000	0.000	0.000
YDL022W	0.863	0.000	0.000	0.000	0.000
YDL010W	0.167	0.000	0.000	0.000	0.000
YDL011C	0.336	0.000	0.000	0.000	0.000
YDL013W	0.553	0.000	0.000	0.000	0.000
YDL018C	0.810	0.000	0.000	0.000	0.000
YDL019C	0.568	0.000	0.000	0.000	0.000
YDL020C	-0.258	0.000	0.000	0.000	0.000
YDL024C	0.689	0.000	0.000	0.000	0.000
YDL037C	0.437	0.000	0.000	0.000	0.000
YDL039C	0.951	0.000	0.000	0.000	0.000
YDL025C	1.002	0.000	0.000	0.000	0.000
YDL026W	0.537	0.000	0.000	0.000	0.000
YDL027C	0.779	0.000	0.000	0.000	0.000
YDL032W	-3.131	0.000	0.000	0.000	0.000
YDL033C	-2.786	0.000	0.000	0.000	0.000
YDL034W	-1.474	0.000	0.000	0.000	0.000
YDL035C	0.049	0.000	0.000	0.000	0.000
YDL036C	0.599	0.000	0.000	0.000	0.000
YDL040C	0.424	0.000	0.000	0.000	0.000
YDL051W	0.906	0.000	0.000	0.000	0.000
YDL052C	0.583	0.000	0.000	0.000	0.000
YDL053C	0.834	0.000	0.000	0.000	0.000
YDL046W	1.141	0.000	0.000	0.000	0.000
YDL048C	0.726	0.000	0.000	0.000	0.000
YDL049C	0.483	0.000	0.000	0.000	0.000
YDL050C	0.270	0.000	0.000	0.000	0.000
YDL054C	0.706	0.000	0.000	0.000	0.000
YDL069C	0.674	0.000	0.000	0.000	-1.000
YDL070W	0.619	0.000	0.000	0.000	0.000
YDL057W	0.067	0.000	0.000	0.000	0.000
