orf	hap a | abundance of a specific protein/peptide (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | number of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | size of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | peroxisome inheritance | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | transport to/from peroxisomes (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010
YGL248W	0.7114483432569939	0.0	0.0	0.0	0.0
YGL249W	0.2527785084606813	0.0	0.0	0.0	0.0
YGL250W	-1.396927483501998	0.0	0.0	0.0	0.0
YGL251C	0.4344155133174481	0.0	0.0	0.0	0.0
YGL253W	-0.09036123075458902	0.0	0.0	0.0	0.0
YGL254W	-0.17663093172422073	0.0	0.0	0.0	0.0
YGL255W	-0.40215741938988103	0.0	0.0	0.0	0.0
YGL256W	-1.368285140372471	0.0	0.0	0.0	0.0
YGL257C	-1.6704260279886274	0.0	0.0	0.0	0.0
YGL258W	-0.7498230941110188	0.0	0.0	0.0	0.0
YGL259W	-0.810962151306818	0.0	0.0	0.0	0.0
YGL260W	-0.15349788443094042	0.0	0.0	0.0	0.0
YGL261C	0.5797626013717394	0.0	0.0	0.0	0.0
YGL262W	0.4264349151009455	0.0	0.0	0.0	0.0
YGL263W	0.43882496366448126	0.0	0.0	0.0	0.0
YGR001C	-0.18437182997674414	0.0	0.0	0.0	0.0
YGR003W	-0.0972943237272216	0.0	0.0	0.0	0.0
YGR004W	0.029305937933002013	0.0	0.0	0.0	0.0
YGR008C	0.19835125410891485	0.0	0.0	0.0	0.0
YGR010W	0.3601086228748675	0.0	0.0	0.0	0.0
YGR011W	0.17548090270410252	0.0	0.0	0.0	0.0
YGR012W	0.46741453955239626	0.0	0.0	0.0	0.0
YGR014W	0.49962193418001116	0.0	0.0	0.0	0.0
YGR015C	0.3105902050800662	0.0	0.0	0.0	0.0
YGR016W	0.6127589248698099	0.0	0.0	0.0	0.0
YGR017W	0.2943820896482114	0.0	0.0	0.0	0.0
YGR018C	0.5838893375571905	0.0	0.0	0.0	0.0
YGR019W	1.1475556591344285	0.0	0.0	0.0	0.0
YGR021W	0.8727953295639397	0.0	0.0	0.0	0.0
YGR022C	0.8894980076627202	0.0	0.0	0.0	0.0
YGR023W	0.04738929464191592	0.0	0.0	0.0	0.0
YGR025W	0.5720311030204595				
YGR026W	-0.8686290891213575	0.0	0.0	0.0	0.0
YGR027C	-1.6935453855864029	0.0	0.0	0.0	0.0
YGR028W	0.6411785969677188	0.0	0.0	0.0	0.0
YGR031W	0.0349254673235152	0.0	0.0	0.0	0.0
YGR032W	0.8362590702261024	0.0	0.0	0.0	0.0
YGR033C	0.3296701180057596	0.0	0.0	0.0	0.0
YGR034W	0.31555347998151523	0.0	0.0	0.0	0.0
YGR035C	0.7528512392442841	0.0	0.0	0.0	0.0
YGR037C	-0.2501269582499921	0.0	0.0	0.0	0.0
YGR038W	0.4882644237551393	0.0	0.0	0.0	0.0
YGR039W	0.4254139246257868	0.0	0.0	0.0	0.0
YGR040W	1.1432741367373462	0.0	0.0	0.0	0.0
YGR041W	0.9312494632089663	0.0	0.0	0.0	0.0
YGR042W	0.695398083049429	0.0	0.0	0.0	0.0
YGR044C	0.7803700187903065	0.0	0.0	0.0	0.0
YGR045C	-0.03096767617598732	0.0	0.0	0.0	0.0
YGR049W	-0.19083848948768084	0.0	0.0	0.0	0.0
YGR050C	0.9537308070025048	0.0	0.0	0.0	0.0
YGR051C	0.3793862176987232	0.0	0.0	0.0	0.0
YGR053C	0.6232132127783044	0.0	0.0	0.0	0.0
YGR059W	-0.13774879327883904				
YGR061C	-0.3047759302667186	0.0	0.0	0.0	0.0
YGR062C	-0.7137280205474069	0.0	0.0	0.0	0.0
YGR064W	-0.9841421555700973	0.0	0.0	0.0	0.0
YGR066C	0.2788079930935027	0.0	0.0	0.0	0.0
YGR067C	-0.49477294319889437	0.0	0.0	0.0	0.0
YGR068C	0.24234912920776985	0.0	0.0	0.0	0.0
YGR069W	0.32679208956043715	0.0	0.0	0.0	0.0
YGR070W	-0.8602759960559297	0.0	0.0	0.0	0.0
YGR071C	-0.6761486642567593	0.0	0.0	0.0	0.0
YGR072W	0.13946603205399305	0.0	0.0	0.0	0.0
YGR077C	1.0661916912045795	0.0	0.0	0.0	-1.0
YGR079W	0.5061597214363973	0.0	0.0	0.0	0.0
YGR080W	0.1769372183185602	0.0	0.0	0.0	0.0
YGR081C	-0.735935667502661	0.0	0.0	0.0	0.0
YGR084C	0.7836382916158231	0.0	0.0	0.0	0.0
YGR085C	0.07785380112667083	0.0	0.0	0.0	0.0
YGR087C	0.3977084609081926	0.0	0.0	0.0	0.0
YGR088W	-0.16869323097379363	0.0	0.0	0.0	0.0
YGR089W	0.34413160787591784	0.0	0.0	0.0	0.0
YGR092W	0.5720311030204595	0.0	0.0	0.0	0.0
YGR093W	0.13946603205399305	0.0	0.0	0.0	0.0
YGR096W	0.34413160787591784	0.0	0.0	0.0	0.0
YGR097W	-0.26536710696528437	0.0	0.0	0.0	0.0
YGR100W	0.5720311030204595	0.0	0.0	0.0	0.0
YGR106C	0.4421518460899956	0.0	0.0	0.0	0.0
YGR109C	0.7532869341428109	0.0	0.0	0.0	0.0
YGR110W	0.06012128008077163	0.0	0.0	0.0	0.0
YGR111W	0.7298375456149576	0.0	0.0	0.0	0.0
YGR112W	-0.8012715486792148	0.0	0.0	0.0	0.0
YGR117C	0.5061597214363973	0.0	0.0	0.0	0.0
YGR118W	-1.0366422511513673	0.0	0.0	0.0	0.0
YGR121C	0.3114700761431149	0.0	0.0	0.0	0.0
YGR122C-A	0.08279543856412584	0.0	0.0	0.0	0.0
YGR122W	0.866423758686189	0.0	0.0	0.0	0.0
YGR123C	-0.035594601683309024	0.0	0.0	0.0	0.0
YGR124W	-0.1617549784014053	0.0	0.0	0.0	0.0
YGR125W	0.5984415923758953	0.0	0.0	0.0	0.0
YGR126W	-0.008394321099996273	0.0	0.0	0.0	0.0
YGR127W	0.49305989126556365	0.0	0.0	0.0	0.0
YGR129W	-1.4746343199475787	0.0	0.0	0.0	0.0
YGR130C	0.8894980076627202	0.0	0.0	0.0	0.0
YGR131W	0.5099181530061643	0.0	0.0	0.0	0.0
YGR132C	-0.4035051165811655	0.0	0.0	0.0	0.0
YGR133W	0.7528512392442841	0.0	0.0	0.0	-1.0
YGR134W	0.3926490250855478	0.0	0.0	0.0	0.0
YGR135W	-2.406905559349917	0.0	0.0	0.0	0.0
YGR136W	1.0828801025400305	0.0	0.0	0.0	0.0
YGR137W	0.8537101313409792	0.0	0.0	0.0	0.0
YGR138C	1.0236911717809294	0.0	0.0	0.0	0.0
YGR142W	0.31555347998151523	0.0	0.0	0.0	0.0
YGR143W	-0.10720509594232643	0.0	0.0	0.0	0.0
YGR144W	-0.03096767617598732	0.0	0.0	0.0	0.0
YGR146C	1.157384835065479	0.0	0.0	0.0	0.0
YGR148C	0.28562974106907785	0.0	0.0	0.0	0.0
YGR149W	0.695398083049429	0.0	0.0	0.0	0.0
YGR150C	0.10343678857448935	0.0	0.0	0.0	0.0
YGR151C	0.8079730258728235	0.0	0.0	0.0	0.0
YGR152C	1.524271430050818	0.0	0.0	0.0	0.0
YGR153W	0.1588027427893632	0.0	0.0	0.0	0.0
YGR154C	0.0349254673235152	0.0	0.0	0.0	0.0
YGR155W	-0.8375211906720413	0.0	0.0	0.0	0.0
YGR157W	-1.2220884495012185	0.0	0.0	0.0	0.0
YGR161C	0.7111053739702452	0.0	0.0	0.0	0.0
YGR162W	-0.7213236795060328	0.0	0.0	0.0	0.0
YGR164W	0.08506436158984809	0.0	0.0	0.0	0.0
YGR166W	-0.19083848948768084	0.0	0.0	0.0	0.0
YGR168C	0.8298697461401237	0.0	0.0	0.0	0.0
YGR169C	0.17548090270410252	0.0	0.0	0.0	0.0
YGR170W	-1.0903443069915322	0.0	0.0	0.0	0.0
YGR171C	-0.08683328704225665	0.0	0.0	0.0	0.0
YGR173W	0.27019355739638473	0.0	0.0	0.0	0.0
YGR174C	0.4560280846859372	0.0	0.0	0.0	0.0
YGR177C	0.526650401202811	0.0	0.0	0.0	0.0
YGR178C	0.9738766635083976	0.0	0.0	0.0	0.0
YGR181W	0.21265537432434786	0.0	0.0	0.0	0.0
YGR182C	-0.7793715408732931	0.0	0.0	0.0	0.0
YGR184C	0.36293364698361574	0.0	0.0	0.0	0.0
YGR187C	-0.4964486247333626	0.0	0.0	0.0	0.0
YGR189C	-0.3610250065409373	0.0	0.0	0.0	0.0
YGR192C	0.3460300351190732	0.0	0.0	0.0	0.0
YGR193C	0.6672501963759032	0.0	0.0	0.0	0.0
YGR194C	0.39537856118208103	0.0	0.0	0.0	0.0
YGR196C	0.7803700187903065	0.0	0.0	0.0	0.0
YGR197C	0.4254139246257868	0.0	0.0	0.0	0.0
YGR199W	0.41090172210653747	0.0	0.0	0.0	0.0
YGR200C	-1.9775326464915586	0.0	0.0	0.0	0.0
YGR201C	0.14913474518586764	0.0	0.0	0.0	0.0
YGR202C	0.013674366114294255	0.0	0.0	0.0	0.0
YGR203W	0.3793862176987232	0.0	0.0	0.0	0.0
YGR205W	0.4637231743952862	-1.0	0.0	0.0	0.0
YGR206W	0.1932055041167763	0.0	0.0	0.0	0.0
YGR207C	0.9312494632089663	0.0	0.0	0.0	0.0
YGR208W	0.6341212136481104	-1.0	0.0	0.0	0.0
YGR209C	0.2541564673881765	0.0	0.0	0.0	0.0
YGR210C	0.5641039954959534	0.0	0.0	0.0	0.0
YGR212W	-0.16153900166762902	0.0	0.0	0.0	0.0
YGR213C	0.14118208522962572	0.0	0.0	0.0	0.0
YGR214W	-1.882596416523208	0.0	0.0	0.0	0.0
YGR215W	-0.11378168586593769	0.0	0.0	0.0	0.0
YGR217W	-0.32058664985311414	0.0	0.0	0.0	0.0
YGR219W	-0.6216986351000485	0.0	0.0	0.0	0.0
YGR221C	0.5613532089650622	0.0	0.0	0.0	0.0
YGR223C	0.6276790163543584	0.0	0.0	0.0	0.0
YGR224W	0.5466425039253728	0.0	0.0	0.0	0.0
YGR225W	0.49376674356919303	0.0	0.0	0.0	0.0
YGR226C	1.0687553025095162	0.0	0.0	0.0	0.0
YGR227W	0.6945780319789223	0.0	0.0	0.0	0.0
YGR228W	-0.00980849799940021	0.0	0.0	0.0	0.0
YGR229C	-1.038202993780459	0.0	0.0	0.0	0.0
YGR230W	0.036268049986676154	0.0	0.0	0.0	0.0
YGR231C	0.13124607859608212	0.0	0.0	0.0	0.0
YGR232W	-0.035120754360956075	0.0	0.0	0.0	0.0
YGR233C	-0.06479743685076374	0.0	0.0	0.0	0.0
YGR234W	0.644544109908275	0.0	0.0	0.0	0.0
YGR235C	0.529917961184358	0.0	0.0	0.0	0.0
YGR236C	0.7563790918286023	0.0	0.0	0.0	0.0
YGR238C	1.277269269709402	0.0	0.0	0.0	0.0
YGR239C	1.524271430050818	0.0	0.0	0.0	0.0
YGR240C	-0.9258347394693358				
YGR241C	1.2792566455487004	0.0	0.0	0.0	0.0
YGR242W	0.1690336699779739	0.0	0.0	0.0	0.0
YGR244C	-0.11621627368519867	0.0	0.0	0.0	0.0
YGR247W	0.18758457355736535	0.0	0.0	0.0	0.0
YGR248W	0.5573283447845263	0.0	0.0	0.0	0.0
YGR249W	0.20757341413676134	0.0	0.0	0.0	0.0
YGR250C	0.909251454050641	0.0	0.0	0.0	0.0
YGR254W	-0.09937356328582743	0.0	0.0	0.0	0.0
YGR256W	0.02143907327651262	0.0	0.0	0.0	0.0
YGR258C	0.6058199623706777	0.0	0.0	0.0	0.0
YGR259C	0.7170607206633968	0.0	0.0	0.0	0.0
YGR260W	0.6358355253229546	0.0	0.0	0.0	0.0
YGR261C	0.18952704096332756	0.0	0.0	0.0	0.0
YGR262C	-2.1050277263657198	0.0	0.0	0.0	0.0
YGR263C	0.36764585585373194	0.0	0.0	0.0	0.0
YGR266W	0.2327213460724359	0.0	0.0	0.0	0.0
YGR268C	0.27005890723360354	0.0	0.0	0.0	0.0
YGR269W	0.5987455546928248	0.0	0.0	0.0	0.0
YGR270W	0.05851152607912453	0.0	0.0	0.0	0.0
YGR271W	-0.01374580218343134	0.0	0.0	0.0	0.0
YGR273C	1.1864947741532235	0.0	0.0	0.0	0.0
YGR275W	-0.3722812729267765	0.0	0.0	0.0	0.0
YGR276C	0.8957137587927702	0.0	0.0	0.0	0.0
YGR279C	-0.5170047179355892	0.0	0.0	0.0	0.0
YGR281W	-0.13165324660102262	0.0	0.0	0.0	0.0
YGR282C	0.2862217368485455	0.0	0.0	0.0	0.0
YGR283C	0.07551228536344488	0.0	0.0	0.0	0.0
YGR284C	-0.0016983413032790654	0.0	0.0	0.0	0.0
YGR286C	0.6850584860434932	0.0	0.0	0.0	0.0
YGR287C	0.6172432883896406	0.0	0.0	0.0	0.0
YGR288W	0.1347203013237449	0.0	0.0	0.0	0.0
YGR289C	0.6652595852072657	0.0	0.0	0.0	0.0
YGR290W	0.4881313497789117	0.0	0.0	0.0	0.0
YGR291C	0.3512281392284637	0.0	0.0	0.0	0.0
YGR292W	-0.05834711540273992	0.0	0.0	0.0	0.0
YGR295C	0.4535385118342172	0.0	0.0	0.0	0.0
YHL002W	0.1886943060574155	0.0	0.0	0.0	0.0
YHL003C	0.5865425085841802	0.0	0.0	0.0	0.0
YHL005C	0.9219220197141005	0.0	0.0	0.0	0.0
YHL006C	0.5838893375571905	0.0	0.0	0.0	0.0
YHL007C	0.5653101833591344	0.0	0.0	0.0	0.0
YHL008C	0.10501256967467291	0.0	0.0	0.0	0.0
YHL009C	0.7314110727868657	0.0	0.0	0.0	0.0
YHL010C	0.4780124412562993	0.0	0.0	0.0	0.0
YHL012W	0.12322491254499976	0.0	0.0	0.0	0.0
YHL013C	0.051053245953880305	0.0	0.0	0.0	0.0
YHL014C	-0.05920405082579455	0.0	0.0	0.0	0.0
YHL016C	0.8223766242377258	0.0	0.0	0.0	0.0
YHL017W	0.5567612285605539	0.0	0.0	0.0	0.0
YHL019C	-1.4353285886941318	0.0	0.0	0.0	0.0
YHL020C	-1.323675554263316	0.0	0.0	0.0	0.0
YHL021C	0.6114739318144181	0.0	0.0	0.0	0.0
YHL022C	0.3010367345676225	0.0	0.0	0.0	0.0
YHL023C	0.5702475749235582	0.0	0.0	0.0	0.0
YHL024W	0.19499901647145984	0.0	0.0	0.0	0.0
YHL025W	-0.262681580541409	0.0	0.0	0.0	0.0
YHL026C	0.45013368621739536	0.0	0.0	0.0	0.0
YHL027W	-1.1401753174798677	0.0	0.0	0.0	0.0
YHL028W	0.6490483278391926	0.0	0.0	0.0	0.0
YHL029C	0.38224914353604694	0.0	0.0	0.0	0.0
YHL030W	0.6871208884122803	0.0	0.0	0.0	0.0
YHL031C	-0.2501269582499921	0.0	0.0	0.0	0.0
YHL032C	1.290206545114439	0.0	0.0	0.0	0.0
YHL033C	-0.5497365858871402	0.0	0.0	0.0	0.0
YHL034C	-0.13333248669748107	0.0	0.0	0.0	0.0
YHL035C	0.681615798820851	0.0	0.0	0.0	0.0
YHL036W	0.3296701180057596	0.0	0.0	0.0	0.0
YHL037C	-0.08375127608069777	0.0	0.0	0.0	0.0
YHL038C	-0.975986078159074	-1.0	0.0	0.0	0.0
YHL039W	0.1281844781911916	0.0	0.0	0.0	0.0
YHL040C	0.4372758415926819	0.0	0.0	0.0	0.0
YHL041W	0.35650842680201744	0.0	0.0	0.0	0.0
YHL042W	0.49244557235440906	0.0	0.0	0.0	0.0
YHL043W	0.5427731476446347	0.0	0.0	0.0	0.0
YHL044W	-1.957238110293494	0.0	0.0	0.0	0.0
YHL045W	0.06741604110328522	-1.0	0.0	0.0	0.0
YHL046C	-0.22065391037092857	0.0	0.0	0.0	0.0
YHL047C	0.23495307427755313	0.0	0.0	0.0	0.0
YHR001W-A	0.6159839074407132	0.0	0.0	0.0	0.0
YHR003C	-0.11291193027724236	0.0	0.0	0.0	0.0
YHR008C	-0.5358659064188539	0.0	0.0	0.0	0.0
YHR011W	0.1833915822405191	-1.0	0.0	0.0	0.0
YHR012W	-0.2809005320596348	0.0	0.0	0.0	0.0
YHR013C	-0.8333420980100762	0.0	0.0	0.0	0.0
YHR014W	0.17636175067904367	0.0	0.0	0.0	0.0
YHR016C	0.5510107131759739	0.0	0.0	0.0	0.0
YHR017W	0.5910228314927432	0.0	0.0	0.0	0.0
YHR018C	-2.4193932983045343	0.0	0.0	0.0	0.0
YHR021C	-3.8855567549960166	0.0	0.0	0.0	0.0
YHR021W-A	-0.0801587753509681	0.0	0.0	0.0	0.0
YHR022C	0.49627475049272796	0.0	0.0	0.0	0.0
YHR028C	0.23346215941032228	0.0	0.0	0.0	0.0
YHR029C	0.5437436450046687	0.0	0.0	0.0	0.0
YHR030C	-0.5946467620442979	0.0	0.0	0.0	0.0
YHR031C	-0.2256235440769974	0.0	0.0	0.0	0.0
YHR032W	1.1610025697808004	0.0	0.0	0.0	0.0
YHR033W	0.5700449207921849	0.0	0.0	0.0	0.0
YHR035W	-0.018877632923869174	0.0	0.0	0.0	0.0
YHR037W	0.5831236427937093	0.0	0.0	0.0	0.0
YHR039C	1.032518778577254	0.0	0.0	0.0	0.0
YHR043C	0.4675287295883595	0.0	0.0	0.0	0.0
YHR044C	0.45442638777663097	0.0	0.0	0.0	0.0
YHR045W	0.8598629903389935	0.0	0.0	0.0	0.0
YHR046C	0.6902226287042906	0.0	0.0	0.0	0.0
YHR047C	-1.5203183315357205	0.0	0.0	0.0	0.0
YHR048W	0.0017710015918349265	0.0	0.0	0.0	0.0
YHR049C-A	0.8380611513170805	0.0	0.0	0.0	0.0
YHR049W	0.7215383640572173	0.0	0.0	0.0	0.0
YHR050W	0.022894040062947294	0.0	0.0	0.0	0.0
YHR051W	0.3208183844099633	-1.0	0.0	0.0	0.0
YHR057C	0.9016743858093252	0.0	0.0	0.0	0.0
YHR061C	0.2524009653430604	0.0	0.0	0.0	0.0
YHR064C	-2.3301917351838357	0.0	0.0	0.0	-1.0
YHR066W	0.29728851835505243	0.0	0.0	0.0	0.0
YHR067W	-0.7991682968084459	0.0	0.0	0.0	0.0
YHR073W	0.5969966371827866	0.0	0.0	0.0	0.0
YHR075C	0.3562128883183886	0.0	0.0	0.0	0.0
YHR076W	-1.8794155371401882	0.0	0.0	0.0	0.0
YHR077C	0.983204265110907	0.0	0.0	0.0	0.0
YHR078W	0.1934167102731408	0.0	0.0	0.0	0.0
YHR079C	-0.16869323097379363	0.0	0.0	0.0	0.0
YHR079C-A	-0.33004636452779657	0.0	0.0	0.0	0.0
YHR080C	0.07222997107234462	0.0	0.0	0.0	0.0
YHR081W	-1.8433432277869612	0.0	0.0	0.0	0.0
YHR082C	-0.4469507529609059	0.0	0.0	0.0	0.0
YHR086W	-0.0442573440554901	0.0	0.0	0.0	0.0
YHR087W	0.21197739071043437	0.0	0.0	0.0	0.0
YHR091C	-4.673848525925623				
YHR092C	0.7048047210353954	0.0	0.0	0.0	0.0
YHR093W	0.6454157748050813	0.0	0.0	0.0	0.0
YHR094C	0.09021874115891644	0.0	0.0	0.0	0.0
YHR095W	0.10931330225446174	0.0	0.0	0.0	0.0
YHR097C	0.4305573746784078	0.0	0.0	0.0	0.0
YHR100C	-1.2307225956712977	0.0	0.0	0.0	0.0
YHR103W	0.6134781374007956	0.0	0.0	0.0	0.0
YHR104W	0.41785083450648314	0.0	0.0	0.0	0.0
YHR105W	-1.5802021677600524	0.0	0.0	0.0	0.0
YHR106W	0.48145183064300645	0.0	0.0	0.0	0.0
YHR108W	0.6776674805699924	0.0	0.0	0.0	0.0
YHR109W	0.041031713622479885	0.0	0.0	0.0	0.0
YHR110W	0.3721646531657801	0.0	0.0	0.0	0.0
YHR111W	-1.9930997544823994	0.0	0.0	0.0	0.0
YHR112C	0.5284874760107302	0.0	0.0	0.0	0.0
YHR113W	0.4026735042714441	0.0	0.0	0.0	0.0
YHR114W	0.34009174120682867	0.0	0.0	0.0	0.0
YHR115C	1.0905778843145484	0.0	0.0	0.0	0.0
YHR116W	-2.3589167539246323	0.0	0.0	0.0	0.0
YHR117W	1.524271430050818	0.0	0.0	0.0	0.0
YHR120W	-0.3230943259744527	0.0	0.0	0.0	0.0
YHR121W	0.765315701251703	0.0	0.0	0.0	0.0
YHR123W	0.05664294460227138	0.0	0.0	0.0	0.0
YHR124W	-1.772755482164355	0.0	0.0	0.0	0.0
YHR125W	-1.1949963194344173	0.0	0.0	0.0	0.0
YHR126C	0.7432594485675799	0.0	0.0	0.0	0.0
YHR127W	-0.08557293046936043	0.0	0.0	0.0	0.0
YHR129C	-1.1552921676900543	0.0	0.0	0.0	0.0
YHR130C	-1.7598105261850379	0.0	0.0	0.0	0.0
YHR131C	-0.17720045285430333	0.0	0.0	0.0	0.0
YHR132C	0.14365487827238224	0.0	0.0	0.0	0.0
YHR132W-A	0.7808771275258805	0.0	0.0	0.0	0.0
YHR133C	0.12620890838529458	0.0	0.0	0.0	0.0
YHR134W	0.16042464597422068	0.0	0.0	0.0	0.0
YHR135C	-0.36117414050505314	0.0	0.0	0.0	0.0
YHR136C	-0.3224072547983642	0.0	0.0	0.0	0.0
YHR137W	0.7930180607881834	0.0	0.0	0.0	0.0
YHR138C	0.5124037748280854	0.0	0.0	0.0	0.0
YHR139C	0.28281555217715004	0.0	0.0	0.0	0.0
YHR139C-A	1.296174058787438	0.0	0.0	0.0	0.0
YHR140W	-0.0008145163072019618	0.0	0.0	0.0	0.0
YHR142W	-0.11533250273375942	0.0	0.0	0.0	0.0
YHR143W	-0.19702675087699134	0.0	0.0	0.0	0.0
YHR147C	0.20417705916616172	0.0	0.0	0.0	0.0
YHR150W	0.26023937063627095	0.0	0.0	0.0	0.0
YHR151C	0.3116970791252687	0.0	0.0	0.0	0.0
YHR152W	0.2676701229093786	0.0	0.0	0.0	0.0
YHR153C	0.6308833353382036	0.0	0.0	0.0	0.0
YHR154W	-0.09217227377288116	0.0	0.0	0.0	0.0
YHR155W	0.3251821476533827	0.0	0.0	0.0	0.0
YHR156C	0.6630766193134544	0.0	0.0	0.0	0.0
YHR157W	0.8647799205706125	0.0	0.0	0.0	0.0
YHR158C	0.8171016638448652	0.0	0.0	0.0	0.0
YHR159W	0.38783464848608273	0.0	0.0	0.0	0.0
YHR160C	1.1638936077839834	0.0	0.0	0.0	0.0
YHR161C	0.5571108091583171	0.0	0.0	0.0	0.0
YHR162W	0.6568455945832505	0.0	0.0	0.0	0.0
YHR163W	0.44125792173537376	0.0	0.0	0.0	0.0
YHR167W	-4.397965948530873	0.0	0.0	0.0	0.0
YHR171W	0.23762351828371064	0.0	0.0	0.0	0.0
YHR176W	-0.03645255251690437	0.0	0.0	0.0	0.0
YHR178W	-0.25386707793716073	0.0	0.0	0.0	0.0
YHR179W	-0.4017881676007921	0.0	0.0	0.0	0.0
YHR180W	-0.2807238380906421	0.0	0.0	0.0	0.0
YHR181W	0.6242653588679581	0.0	0.0	0.0	0.0
YHR182W	0.9412235264118667	0.0	0.0	0.0	0.0
YHR184W	0.17237427241874517	0.0	0.0	0.0	0.0
YHR185C	-0.05735952614837245	0.0	0.0	0.0	0.0
YHR189W	-0.48562514580227145	0.0	0.0	0.0	0.0
YHR191C	-0.6199950515393674	0.0	0.0	0.0	0.0
YHR193C	-0.5091461422671997	0.0	0.0	0.0	0.0
YHR195W	0.5031837314096514	0.0	0.0	0.0	0.0
YHR198C	1.2982243943675889	0.0	0.0	0.0	0.0
YHR199C	0.3959962511012791	0.0	0.0	0.0	0.0
YHR200W	0.22735166619115474	0.0	0.0	0.0	0.0
YHR202W	0.1397608353067548	0.0	0.0	0.0	0.0
YHR203C	-1.8450716105981668	0.0	0.0	0.0	0.0
YHR204W	0.5618294128152708	0.0	0.0	0.0	0.0
YHR206W	-0.22479301563846404	0.0	0.0	0.0	0.0
YHR207C	0.46053706338018263	0.0	0.0	0.0	0.0
YHR209W	0.26257427180260545				
YHR210C	0.41066763938617606	0.0	0.0	0.0	0.0
YIL001W	0.1380284257536376	0.0	0.0	0.0	-0.5
YIL002C	0.2109361051201131	0.0	0.0	0.0	0.0
YIL005W	0.3017355103466755	0.0	0.0	0.0	0.0
YIL006W	0.3625143402621213	0.0	0.0	0.0	0.0
YIL007C	0.13946603205399305	0.0	0.0	0.0	0.0
YIL008W	0.5420996480642608	0.0	0.0	0.0	0.0
YIL009W	0.5573283447845263	0.0	0.0	0.0	0.0
YIL010W	0.8125355661682557	0.0	0.0	0.0	0.0
YIL011W	-0.6199950515393674	0.0	0.0	0.0	0.0
YIL012W	-0.8960521014311513	0.0	0.0	0.0	0.0
YIL013C	-0.262681580541409	0.0	0.0	0.0	0.0
YIL014C-A	-0.34883140920327554	0.0	0.0	0.0	0.0
YIL014W	-0.41890151382589874	0.0	0.0	0.0	0.0
YIL015W	0.673040377151589	0.0	0.0	0.0	0.0
YIL016W	0.8598629903389935	0.0	0.0	0.0	0.0
YIL017C	1.1610025697808004	0.0	0.0	0.0	0.0
YIL020C	1.0871587175049182	0.0	0.0	0.0	0.0
YIL023C	0.43455075881607164	0.0	0.0	0.0	0.0
YIL024C	0.08970776254838829	0.0	0.0	0.0	0.0
YIL025C	0.25457387193022846	0.0	0.0	0.0	0.0
YIL027C	0.5910228314927432	0.0	0.0	0.0	0.0
YIL028W	-1.005261124075515	0.0	0.0	0.0	0.0
YIL029C	-0.8416049428170005	0.0	0.0	0.0	0.0
YIL030C	0.28947265384257675	0.0	0.0	0.0	0.0
YIL032C	-0.4658390703248227	0.0	0.0	0.0	0.0
YIL034C	-0.9525887482634693	0.0	0.0	0.0	0.0
YIL035C	0.8344227290383498	0.0	0.0	0.0	0.0
YIL036W	0.3284326387280928	0.0	0.0	0.0	0.0
YIL037C	0.31465070728083644	0.0	0.0	0.0	0.0
YIL038C	-0.16869323097379363	0.0	0.0	0.0	0.0
YIL040W	-1.049407108167242	0.0	0.0	0.0	0.0
YIL041W	0.12639503093143498	0.0	0.0	0.0	0.0
YIL042C	0.04233555650952981	0.0	0.0	0.0	0.0
YIL043C	-0.2967814903820503	0.0	0.0	0.0	0.0
YIL044C	0.7588256102081278	0.0	0.0	0.0	0.0
YIL045W	-0.7278796284931227	0.0	0.0	0.0	0.0
YIL047C	-0.5526491673574092	0.0	0.0	0.0	0.0
YIL050W	-0.3753101123361453	0.0	0.0	0.0	0.0
YIL053W	-0.5648960276637631	0.0	0.0	0.0	0.0
YIL054W	0.47221245648738136	0.0	0.0	0.0	0.0
YIL056W	0.5246490351519165	0.0	0.0	0.0	0.0
YIL057C	0.6242653588679581	0.0	0.0	0.0	0.0
YIL058W	0.554587767749976	0.0	0.0	0.0	0.0
YIL059C	0.7298375456149576	0.0	0.0	0.0	0.0
YIL060W	0.1769372183185602	0.0	0.0	0.0	0.0
YIL064W	0.6863523886702751	0.0	0.0	0.0	0.0
YIL065C	0.5201763048141734	0.0	0.0	0.0	0.0
YIL066C	-0.02540114657697701	0.0	0.0	0.0	0.0
YIL067C	-0.08336876296519702	0.0	0.0	0.0	0.0
YIL070C	0.07785380112667083	0.0	0.0	0.0	0.0
YIL071C	1.0661916912045795	0.0	0.0	0.0	0.0
YIL072W	0.3768468584107278	0.0	0.0	0.0	0.0
YIL073C	-0.12071371035792615	0.0	0.0	0.0	0.0
YIL074C	0.34413160787591784	0.0	0.0	0.0	0.0
YIL076W	0.9367932909415025	0.0	0.0	0.0	0.0
YIL077C	0.02074136609916179	0.0	0.0	0.0	0.0
YIL079C	-0.20486800489942447	0.0	0.0	0.0	0.0
YIL084C	-1.381562537809492	0.0	0.0	0.0	0.0
YIL085C	-0.04698860726625408	0.0	0.0	0.0	0.0
