orf	het | growth (pooled culture) | macbecin II [200-400 uM], temperature [15 C] | YPD + DMSO | Franzosa EA~McClellan AJ, 2011
YMR075W	1.0179
YMR076C	0.83599
YMR077C	1.0883
YMR078C	0.93764
YMR079W	1.6388
YMR080C	0.88158
YMR081C	1.127
YMR082C	0.90763
YMR083W	0.94176
YMR084W	0.94936
YMR085W	0.91899
YMR086C-A	0.92785
YMR086W	0.89999
YMR087W	1.0195
YMR089C	1.2831
YMR090W	1.0201
YMR091C	1.121
YMR092C	0.87701
YMR093W	0.63908
YMR094W	0.77876
YMR095C	0.85747
YMR096W	0.87397
YMR097C	0.96172
YMR098C	1.0785
YMR099C	0.9682
YMR100W	1.0013
YMR101C	1.0015
YMR102C	1.0338
YMR103C	0.99681
YMR104C	0.92743
YMR105C	1.0012
YMR106C	1.0303
YMR107W	1.0039
YMR108W	1.0491
YMR109W	1.0414
YMR110C	0.86342
YMR111C	1.0128
YMR112C	1.0271
YMR113W	0.79902
YMR114C	1.0161
YMR115W	0.76896
YMR116C	0.79502
YMR117C	0.99065
YMR118C	1.0235
YMR119W	1.1402
YMR119W-A	0.8012
YMR120C	0.96872
YMR121C	1.0941
YMR122C	1.2057
YMR123W	0.9941
YMR124W	0.94018
YMR125W	0.8519
YMR126C	1.0962
YMR127C	0.99981
YMR128W	0.86
YMR129W	0.9519
YMR130W	1.0035
YMR132C	0.94071
YMR133W	1.037
YMR134W	0.9861
YMR135C	0.90377
YMR135W-A	0.9306
YMR136W	0.93016
YMR137C	0.99256
YMR138W	0.97657
YMR139W	0.98998
YMR140W	0.94843
YMR141C	0.9105
YMR142C	0.68207
YMR143W	0.89194
YMR144W	0.90419
YMR145C	0.91647
YMR146C	0.95629
YMR147W	1.0046
YMR148W	0.92957
YMR149W	0.98254
YMR150C	0.89899
YMR151W	0.94102
YMR152W	1.1617
YMR153C-A	1.0401
YMR153W	0.94617
YMR154C	1.0437
YMR155W	0.99916
YMR156C	1.0593
YMR157C	1.017
YMR158C-A	0.89164
YMR158W	0.89575
YMR158W-B	1.0557
YMR159C	0.99615
YMR160W	0.91887
YMR161W	0.8152
YMR162C	0.9586
YMR163C	0.98317
YMR164C	0.99569
YMR165C	1.1482
YMR166C	1.3308
YMR167W	1.3656
YMR169C	1.126565
YMR170C	1.1042
YMR171C	0.92634
YMR172C-A	1.0234
YMR172W	0.94651
YMR173W	0.99294
YMR173W-A	1.1566
YMR174C	0.97586
YMR175W	1.012235
YMR176W	0.9651
YMR177W	0.95867
YMR178W	0.97087
YMR179W	0.86782
YMR180C	0.9579
YMR181C	0.98945
YMR182C	1.4102
YMR183C	0.92959
YMR184W	0.96509
YMR185W	0.96209
YMR186W	0.93325
YMR187C	0.87949
YMR188C	1.0969
YMR189W	0.9197
YMR190C	0.90555
YMR191W	1.009
YMR192W	0.90527
YMR193C-A	0.93948
YMR193W	1.0077
YMR194C-A	0.95256
YMR194W	0.73099
YMR195W	1.0158
YMR196W	0.89953
YMR197C	0.84794
YMR198W	1.2453
YMR199W	0.96293
YMR200W	1.0115
YMR201C	0.99523
YMR202W	0.91572
YMR203W	1.6309
YMR204C	0.88757
YMR205C	0.88165
YMR206W	1.0013
YMR208W	0.97092
YMR209C	0.95873
YMR210W	0.72324
YMR211W	0.8701
YMR213W	1.0061
YMR214W	0.96398
YMR215W	0.92015
YMR216C	1.0522
YMR217W	0.93801
YMR218C	0.94983
YMR219W	0.94124
YMR220W	1.0254
YMR221C	0.91411
YMR222C	1.0472
YMR223W	0.87928
YMR224C	0.89642
YMR225C	0.90988
YMR226C	0.92151
YMR227C	0.7626
YMR228W	0.92624
YMR229C	1.021
YMR230W	0.8411
YMR231W	0.93443
YMR232W	0.95584
YMR233W	0.92675
YMR234W	0.95642
YMR235C	0.95008
YMR236W	0.99034
YMR237W	0.9144
YMR238W	1.0663
YMR239C	1.0059
YMR240C	0.86505
YMR241W	1.0351
YMR242C	0.67401
YMR243C	0.90575
YMR244C-A	0.99903
YMR244W	0.91682
YMR245W	0.87269
YMR246W	0.93533
YMR247C	0.92153
YMR250W	0.99085
YMR251W	0.99817
YMR251W-A	0.92842
YMR252C	0.97105
YMR253C	0.9094
YMR254C	0.92497
YMR255W	0.90875
YMR256C	1.0435
YMR257C	0.96974
YMR258C	1.0171
YMR259C	0.94107
YMR260C	1.0017
YMR261C	1.0155
YMR262W	1.045
YMR263W	0.92046
YMR264W	0.99186
YMR265C	0.96328
YMR266W	1.1219
YMR267W	0.94687
YMR268C	0.99556
YMR269W	0.97642
YMR270C	0.93308
YMR271C	0.94324
YMR272C	1.0153
YMR273C	0.99711
YMR274C	0.93787
YMR275C	0.82532
YMR276W	1.0553
YMR277W	1.0074
YMR278W	0.96151
YMR279C	0.81929
YMR280C	1.1725
YMR281W	0.90501
YMR282C	0.88574
YMR283C	1.018
YMR284W	0.64547
YMR285C	1.0204
YMR286W	0.97929
YMR287C	1.0107
YMR288W	0.93738
YMR289W	1.0315
YMR290C	0.73824
YMR290W-A	0.7711
YMR291W	0.98068
YMR292W	0.88129
YMR293C	0.97397
YMR294W	1.0154
YMR294W-A	1.027
YMR295C	0.93266
YMR296C	0.81443
YMR297W	0.9938
YMR298W	0.98271
YMR299C	0.85978
YMR300C	1.0424
YMR301C	0.92738
YMR302C	1.056
YMR303C	0.95638
YMR304C-A	0.96809
YMR304W	1.0241
YMR305C	1.1463
YMR306C-A	0.98011
YMR306W	0.922
YMR307W	1.0357
YMR308C	1.1333
YMR309C	0.6096
YMR310C	1.0502
YMR311C	0.99521
YMR312W	0.98865
YMR313C	1.0242
YMR314W	1.2534
YMR315W	0.91945
YMR316C-A	0.94798
YMR316C-B	1.0053
YMR316W	0.58473
YMR317W	0.88838
YMR318C	1.0433
YMR319C	0.94414
YMR320W	0.89489
YMR322C	0.9943
YMR326C	1.022
YNL001W	1.3177
YNL002C	0.87299
YNL003C	1.1258
YNL004W	1.4889
YNL005C	0.84268
YNL006W	0.9294
YNL007C	0.68525
YNL008C	0.85925
YNL009W	0.89953
YNL010W	1.0574
YNL012W	1.0003
YNL013C	0.95401
YNL015W	1.0341
YNL016W	1.0765
YNL018C	1.1208
YNL020C	0.88732
YNL022C	1.047
YNL024C	0.99674
YNL025C	0.97431
YNL026W	0.9607
YNL027W	1.426
YNL028W	1.2422
YNL029C	0.75666
YNL030W	0.95992
YNL032W	0.77584
YNL034W	0.99069
YNL035C	1.1811
YNL037C	0.46377
YNL038W	1.0674
YNL039W	0.97056
YNL041C	0.99426
YNL043C	1.0762
YNL044W	1.0078
YNL045W	0.83885
YNL046W	0.97802
YNL047C	0.78476
YNL049C	1.0793
YNL050C	1.349
YNL051W	0.85712
YNL052W	0.94101
YNL053W	0.98193
YNL054W	0.87721
YNL055C	1.0069
YNL056W	0.85335
YNL057W	0.85426
YNL058C	1.0964
YNL061W	0.58151
YNL062C	1.252
YNL063W	0.97331
YNL064C	1.3826
YNL066W	0.99206
YNL068C	1.0515
YNL070W	1.0704
YNL071W	0.89611
YNL072W	1.0558
YNL073W	0.99395
YNL074C	0.97337
YNL075W	0.7649
YNL076W	0.88679
YNL077W	0.79639
YNL078W	0.89434
YNL079C	1.0065
YNL080C	0.98253
YNL081C	1.0721
YNL082W	0.97769
YNL084C	1.0144
YNL085W	0.97963
YNL086W	0.94425
YNL087W	1.0001
YNL088W	0.85828
YNL089C	0.86092
YNL090W	0.93189
YNL091W	1.1976
YNL092W	1.0131
YNL093W	1.0665
YNL094W	0.94564
YNL095C	0.87842
YNL096C	0.74174
YNL097C	0.96343
YNL098C	1.0748
YNL099C	0.8756
YNL100W	0.87581
YNL101W	0.96618
YNL102W	1.1449
YNL103W	1.0538
YNL104C	0.99115
YNL105W	0.92946
YNL106C	1.0296
YNL107W	1.1528
YNL109W	0.96946
YNL110C	0.54867
YNL111C	1.0154
YNL113W	0.61318
YNL114C	0.83104
YNL115C	0.99343
YNL116W	1.162
YNL117W	0.96073
YNL118C	1.5023
YNL119W	0.92304
YNL120C	0.97545
YNL121C	0.90959
YNL122C	0.88341
YNL123W	0.97684
YNL124W	1.0037
YNL125C	1.0121
YNL126W	1.3851
YNL127W	1.0324
YNL128W	1.1774
YNL129W	0.99654
YNL130C	0.97139
YNL131W	1.0631
YNL132W	0.97082
YNL133C	0.98111
YNL134C	0.97589
YNL135C	0.79018
YNL136W	1.124
YNL137C	1.0492
YNL138W	1.0545
YNL139C	1.1336
YNL140C	0.95881
YNL141W	0.89567
YNL144C	1.1471
YNL145W	0.92505
YNL146W	1.0519
YNL147W	0.85643
YNL148C	1.1573
YNL149C	1.2735
YNL150W	0.91291
YNL151C	0.96292
YNL152W	0.93264
YNL153C	0.90947
YNL154C	0.99629
YNL155W	1.2276
YNL156C	1.0444
YNL157W	0.95295
YNL158W	0.98327
YNL159C	0.86537
YNL160W	0.56145
YNL161W	0.88291
YNL163C	0.94977
YNL164C	0.83854
YNL165W	1.0428
YNL166C	1.1125
YNL167C	0.90047
YNL168C	0.92447
YNL169C	0.88733
YNL170W	0.92649
YNL171C	0.83621
YNL172W	0.8703
YNL173C	0.98835
YNL175C	0.86536
YNL176C	0.90609
YNL177C	0.87139
YNL178W	0.85607
YNL179C	1.1857
YNL180C	1.1252
YNL181W	0.96068
YNL182C	0.95357
YNL183C	0.90953
YNL184C	1.0973
YNL185C	1.303
YNL187W	1.0331
YNL188W	0.94207
YNL189W	0.74414
YNL190W	0.95699
YNL191W	0.91565
YNL192W	1.0417
YNL193W	0.95852
YNL194C	0.93949
YNL195C	1.0148
YNL196C	1.0248
YNL197C	1.1008
YNL198C	0.97749
YNL199C	0.94701
YNL200C	0.77331
YNL201C	0.91483
YNL202W	0.42668
YNL203C	0.82561
YNL204C	0.99934
YNL205C	0.94754
YNL206C	0.92514
YNL207W	1.0012
YNL210W	0.95784
YNL211C	1.018
YNL212W	0.7633
YNL213C	0.98427
YNL214W	1.0566
YNL215W	0.48472
YNL216W	1.0496
YNL217W	0.98485
YNL218W	0.96839
YNL219C	1.0704
YNL220W	1.0413
YNL221C	0.99164
YNL222W	0.90452
YNL223W	0.87726
YNL224C	0.45774
YNL225C	1.0595
YNL226W	0.95807
YNL227C	0.96917
YNL228W	1.0349
YNL229C	1.041
YNL230C	1.0173
YNL231C	0.72352
YNL232W	0.97684
YNL233W	1.0166
YNL235C	1.2315
YNL236W	1.1877
YNL237W	0.90097
YNL238W	0.91907
YNL239W	0.92903
YNL240C	0.53076
YNL241C	0.55771
YNL242W	1.0199
YNL243W	1.0005
YNL244C	0.81849
YNL246W	0.78419
YNL247W	0.56321
YNL248C	1.1234
YNL249C	0.88653
YNL250W	1.0058
YNL251C	0.82428
YNL252C	0.95817
YNL253W	1.0621
YNL254C	0.69913
YNL255C	1.0069
YNL256W	1.0699
YNL257C	0.95408
YNL258C	0.93739
YNL259C	0.86878
YNL260C	0.95656
YNL261W	0.94658
YNL262W	0.82836
YNL263C	1.0191
YNL264C	0.85481
YNL265C	1.017
YNL266W	0.8002
YNL267W	1.1345
YNL268W	0.94199
YNL269W	0.96744
YNL270C	0.87242
YNL271C	0.93835
YNL272C	1.0878
YNL273W	1.1323
YNL274C	0.98678
YNL275W	1.1137
YNL276C	1.0298
YNL278W	0.97983
YNL279W	1.1291
YNL280C	0.82164
YNL281W	1.1567
YNL282W	0.71989
YNL283C	1.0699
YNL284C	1.051
YNL285W	0.90576
YNL286W	1.0043
YNL287W	0.93529
YNL288W	1.0669
YNL289W	1.0145
YNL290W	0.98306
YNL291C	0.89924
YNL292W	0.91752
YNL293W	1.0075
YNL294C	0.877
YNL295W	0.85968
YNL296W	0.87824
YNL297C	1.2504
YNL298W	0.91256
YNL299W	0.92356
YNL300W	0.92499
YNL301C	0.88581
YNL302C	0.54626
YNL303W	0.77279
YNL304W	0.70358
YNL305C	1.0091
YNL306W	0.96492
YNL307C	1.0351
YNL308C	1.1063
YNL309W	0.9443
YNL310C	1.0432
YNL311C	0.90132
YNL312W	0.9867
YNL313C	0.71407
YNL314W	1.0602
YNL315C	1.018
YNL316C	1.0989
YNL317W	1.8617
YNL318C	0.94473
YNL319W	1.0807
YNL320W	0.95513
YNL321W	0.9956
YNL322C	0.90792
YNL323W	1.0402
YNL324W	0.99907
YNL325C	0.95126
YNL326C	1.1108
YNL327W	0.97632
YNL328C	0.83416
YNL329C	0.90944
YNL330C	0.89507
YNL331C	1.0121
YNL332W	0.81446
YNL333W	0.99269
YNL334C	1.1043
YNL335W	1.0027
YNL336W	0.85834
YNL338W	0.86532
YNL339C	0.86994
YNR001C	1.1079
YNR002C	1.0612
YNR003C	1.5456
YNR004W	1.1365
YNR005C	0.75106
YNR006W	1.3391
YNR007C	1.3682
YNR008W	0.88303
YNR009W	1.0341
YNR010W	1.2667
YNR011C	1.0693
YNR012W	0.81394
YNR013C	0.96545
YNR015W	0.59643
YNR016C	1.0009
YNR017W	1.2361
YNR019W	1.2761
YNR020C	0.94887
YNR021W	0.81249
YNR022C	0.95461
YNR023W	0.87532
YNR024W	1.0661
YNR025C	1.0563
YNR026C	1.0296
YNR027W	0.86223
YNR028W	1.0054
YNR029C	1.0651
YNR030W	1.6612
YNR031C	1.0274
YNR032C-A	1.0277
YNR034W	0.71081
YNR035C	1.0548
YNR036C	0.74863
YNR037C	1.0913
YNR038W	0.7419
YNR039C	1.1567
YNR040W	1.5174
YNR041C	0.79593
YNR042W	0.86481
YNR043W	0.82968
YNR045W	0.86087
YNR046W	0.65995
YNR048W	0.73635
YNR049C	0.96157
YNR050C	0.83149
YNR051C	0.85197
YNR052C	1.0204
YNR053C	0.91849
YNR054C	1.0853
YNR055C	1.0491
YNR056C	1.1112
YNR057C	1.1944
YNR058W	0.94704
YNR059W	1.0012
YNR060W	0.99699
YNR061C	1.0334
YNR062C	0.93932
YNR063W	0.92131
YNR064C	1.0192
YNR065C	1.0597
YNR066C	0.97251
YNR067C	1.0989
YNR068C	0.96616
YNR069C	1.0065
YNR070W	1.0493
YNR071C	1.0652
YNR072W	1.4101
YOL001W	1.0183
YOL002C	1.285
YOL003C	1.062
YOL004W	0.74834
YOL005C	0.94284
YOL006C	1.0101
YOL007C	0.88268
YOL008W	0.9468
YOL009C	0.88439
YOL010W	0.91213
YOL011W	0.90819
YOL012C	1.019
YOL013C	0.86697
YOL013W-A	1.0708
YOL014W	0.85099
YOL016C	0.86597
YOL017W	0.86419
YOL019W	1.3073
YOL020W	0.92678
YOL021C	0.81582
YOL022C	1.0605
YOL023W	0.9998
YOL024W	0.94726
YOL025W	0.88837
YOL026C	0.97682
YOL027C	0.90662
YOL028C	0.9815
YOL029C	0.94639
YOL030W	0.9599
YOL031C	1.0261
YOL032W	1.005
YOL033W	1.0913
YOL034W	1.0569
YOL035C	0.99141
YOL036W	0.91194
YOL037C	0.94086
YOL038W	1.1997
YOL039W	0.99319
YOL041C	0.95752
YOL042W	0.92526
YOL043C	0.95723
YOL044W	0.92395
YOL045W	1.0616
YOL046C	1.0981
YOL047C	0.93998
YOL048C	0.95984
YOL049W	0.87651
YOL050C	1.5578
YOL051W	1.0899
YOL052C-A	0.8137
YOL053W	0.91175
YOL054W	0.86647
YOL055C	0.95057
YOL056W	0.86508
YOL057W	0.81407
YOL058W	0.89697
YOL059W	0.68901
YOL061W	0.83437
YOL062C	0.98737
YOL063C	1.0129
YOL064C	0.65535
YOL065C	0.91181
YOL066C	1.0524
YOL067C	1.0629
YOL068C	0.93274
YOL069W	1.0275
YOL070C	0.90679
YOL071W	0.94905
YOL072W	0.837
YOL075C	1.0173
YOL076W	1.1146
YOL077C	1.1121
YOL078W	0.95768
YOL079W	0.93607
YOL080C	0.88146
YOL081W	1.182
YOL082W	0.90975
YOL083W	1.1246
YOL084W	0.92918
YOL085C	1.0061
YOL087C	0.60212
YOL088C	1.0232
YOL089C	0.99609
YOL090W	1.2002
YOL091W	1.0111
YOL092W	0.97911
YOL093W	0.92616
YOL094C	1.0475
YOL095C	1.0076
YOL096C	0.64826
YOL097C	0.95627
YOL098C	1.1201
YOL099C	1.0468
YOL100W	1.036
YOL101C	1.0026
YOL102C	1.1072
YOL103W	1.165
YOL104C	1.1994
YOL105C	1.0444
YOL106W	1.1225
YOL107W	1.0292
YOL108C	1.0722
YOL109W	1.1906
YOL110W	0.86555
YOL111C	0.95543
YOL112W	0.97841
YOL113W	0.95825
YOL114C	0.91527
YOL115W	0.72244
YOL116W	0.8371
YOL117W	1.0148
YOL119C	1.006
YOL121C	0.87663
YOL122C	0.99502
YOL123W	0.95789
YOL124C	0.96297
YOL125W	0.94619
YOL126C	1.0451
YOL128C	1.0043
YOL130W	0.93555
YOL132W	0.95322
YOL133W	0.91809
YOL134C	0.92984
YOL135C	1.4106
YOL136C	0.94971
YOL137W	1.0616
YOL138C	0.99415
YOL139C	1.0633
YOL141W	1.062
YOL143C	0.99776
YOL144W	1.0307
YOL146W	1.0002
YOL147C	0.97543
YOL148C	1.1956
YOL149W	1.2687
YOL150C	1.0018
YOL151W	0.98365
YOL152W	0.88243
YOL155C	1.088
YOL158C	0.97993
YOL159C	1.0472
YOL160W	0.93612
YOL162W	0.91223
YOL163W	0.92167
YOL166C	0.99596
YOR001W	0.87895
YOR002W	1.3004
YOR003W	0.99803
YOR004W	0.96999
YOR005C	0.9704
YOR006C	0.86927
YOR007C	0.59167
YOR008C	1.0774
YOR009W	0.9923
YOR010C	1.0011
YOR011W	0.94086
YOR012W	0.99314
YOR013W	1.1216
YOR014W	1.1284
YOR015W	1.0904
YOR016C	0.96319
YOR017W	0.8694
YOR018W	1.0331
YOR019W	0.89388
YOR020C	0.9083
YOR021C	0.80439
YOR022C	0.84144
YOR023C	0.95766
YOR024W	0.87392
YOR025W	0.87806
YOR026W	0.84548
YOR027W	0.51538
YOR028C	0.89103
YOR029W	0.86256
YOR030W	0.93686
YOR032C	1.0874
YOR033C	0.99787
YOR034C	1.0412
YOR035C	0.88102
YOR036W	0.89336
YOR037W	1.0874
YOR038C	0.78411
YOR039W	0.95297
YOR040W	0.94014
YOR042W	0.97187
YOR043W	1.0856
YOR044W	0.97236
YOR045W	1.1619
YOR046C	1.0413
YOR047C	0.91093
YOR048C	0.96145
YOR049C	0.90184
YOR050C	0.90747
YOR051C	0.78908
YOR052C	0.97725
YOR053W	0.86221
YOR054C	1.0553
YOR055W	0.8092
YOR056C	0.96934
YOR057W	0.97192
YOR058C	0.92946
YOR059C	0.88909
YOR060C	0.83967
YOR061W	0.87289
YOR062C	0.95945
YOR063W	0.92357
YOR064C	1.0376
YOR065W	1.0378
YOR066W	0.90735
YOR067C	0.93386
YOR068C	0.88546
YOR069W	0.85528
YOR070C	0.87507
YOR071C	0.89466
YOR072W	1.1101
YOR073W	0.95916
YOR074C	1.0546
YOR075W	0.89035
YOR076C	0.89078
YOR077W	0.99264
YOR078W	1.1114
YOR079C	0.91941
YOR080W	0.95637
YOR081C	0.95637
YOR082C	0.87412
YOR083W	0.9316
YOR084W	0.90357
YOR085W	0.89955
YOR086C	1.031
YOR087W	0.9647699999999999
YOR089C	0.88029
YOR090C	0.9216
YOR091W	0.95831
YOR092W	0.75814
YOR093C	0.90232
YOR094W	0.93292
YOR095C	1.0943
YOR097C	0.97145
YOR098C	0.67364
YOR099W	1.0548
YOR100C	0.97845
YOR101W	1.1044
YOR102W	0.89756
YOR103C	0.97144
YOR104W	0.95765
YOR105W	1.1824
YOR106W	0.86611
YOR108W	0.93457
YOR109W	1.0526
YOR110W	0.93831
YOR111W	0.84511
YOR112W	0.89693
YOR113W	0.87591
YOR114W	1.1375
YOR115C	0.99668
YOR116C	0.89152
YOR117W	1.504
YOR118W	1.0106
YOR119C	0.87309
YOR120W	0.7241
YOR121C	0.96302
YOR122C	1.0556
YOR123C	0.94608
YOR124C	0.98618
YOR125C	1.1477
YOR126C	0.26144
YOR127W	0.97013
YOR128C	0.64985
YOR129C	0.9144
YOR130C	1.1612
YOR131C	1.098
YOR132W	0.97635
YOR133W	0.98226
YOR134W	0.982
YOR135C	1.0404
YOR136W	1.4786
YOR137C	1.1715
YOR138C	0.87707
YOR140W	0.728
YOR141C	1.059
YOR142W	0.9513
YOR143C	1.0024
YOR145C	0.96164
YOR146W	0.84453
YOR147W	1.0393
YOR148C	1.046
YOR149C	0.98306
YOR150W	0.92205
YOR151C	0.94338
YOR152C	1.0023
YOR153W	0.72358
YOR154W	0.99661
YOR155C	0.96049
YOR156C	0.93483
YOR157C	1.1488
YOR158W	1.1297
YOR159C	1.0126
YOR160W	1.1809
YOR161C	0.98133
YOR162C	0.93599
YOR163W	0.92438
YOR164C	1.2198
YOR165W	1.0075
YOR166C	0.94336
YOR167C	1.0179
YOR168W	0.99373
YOR169C	1.0522
YOR170W	0.97551
YOR171C	0.92849
YOR172W	1.1682
YOR173W	0.85426
YOR174W	1.0955
YOR175C	0.99968
YOR176W	1.0013
YOR177C	0.8687
YOR179C	0.99443
YOR180C	0.91983
YOR181W	1.0344
YOR183W	0.97565
YOR184W	0.97567
YOR185C	0.92578
YOR188W	1.1284
YOR189W	0.95513
YOR190W	1.0372
YOR191W	0.88661
YOR192C	0.85747
YOR193W	1.1
YOR194C	0.80245
YOR195W	1.0392
YOR196C	0.9844
YOR197W	0.93012
YOR198C	0.94412
YOR199W	0.91798
YOR200W	0.95255
YOR201C	1.1491
YOR202W	1.5831
YOR203W	1.0439
YOR204W	0.97716
YOR205C	1.0173
YOR206W	0.75159
YOR207C	0.821
YOR208W	0.9391
YOR209C	0.91598
YOR210W	0.89638
YOR211C	1.0127
YOR212W	1.0743
YOR213C	0.90802
YOR214C	1.0252
YOR215C	1.0588
YOR216C	0.9621
YOR217W	1.0454
YOR218C	0.93636
YOR219C	1.0915
YOR220W	1.0095
YOR221C	1.0528
YOR222W	0.7964
YOR223W	0.97111
YOR225W	0.92605
YOR226C	0.98415
YOR227W	0.80692
YOR228C	0.97809
YOR229W	1.0286
YOR230W	1.0758
YOR231W	0.96581
YOR232W	1.0413
YOR233W	1.0003
YOR234C	0.58842
YOR235W	0.82358
YOR236W	0.93869
YOR237W	1.0303
YOR238W	1.147
YOR239W	1.0197500000000002
YOR241W	1.0422
YOR242C	0.98226
YOR243C	0.96163
YOR244W	0.94141
YOR245C	1.1193
YOR246C	0.94715
YOR247W	0.94098
YOR248W	0.8194
YOR249C	1.027
YOR250C	0.90356
YOR251C	0.98209
YOR252W	0.93046
YOR253W	1.0226
YOR254C	0.8609
YOR255W	0.95844
YOR256C	0.95915
YOR257W	0.93841
YOR259C	1.7591
YOR260W	0.98339
YOR261C	1.5338
YOR262W	1.0671
YOR263C	0.91636
YOR264W	0.85358
YOR265W	1.0927
YOR266W	0.92491
YOR267C	0.91217
YOR268C	1.044
YOR269W	0.77449
YOR270C	0.99834
YOR271C	0.88529
YOR272W	0.95131
YOR273C	0.95784
YOR274W	1.0933
YOR275C	1.0284
YOR276W	0.88617
YOR278W	1.1901
YOR279C	1.0389
YOR280C	1.0308
YOR282W	0.91983
YOR283W	0.9363
YOR284W	0.9021
YOR285W	0.9802
YOR286W	1.0262
YOR287C	1.0601
YOR288C	0.85764
YOR289W	0.8449
YOR290C	0.99793
YOR294W	0.83347
YOR295W	0.8833
YOR296W	0.91853
YOR297C	0.97619
YOR298C-A	0.891
YOR298W	0.61821
YOR299W	0.8058
YOR300W	0.98783
YOR301W	1.1815
YOR302W	1.0055
YOR303W	0.88763
YOR304C-A	1.1072
YOR304W	0.7449
YOR305W	1.1303
YOR306C	0.90878
YOR307C	1.2442
YOR308C	0.97145
YOR309C	0.6642
YOR310C	1.1424
YOR311C	1.0492
YOR313C	0.90221
YOR314W	0.95441
YOR315W	1.022
YOR316C	1.0579
YOR317W	0.99743
YOR319W	1.0746
YOR322C	0.71135
YOR323C	0.99637
YOR324C	0.84686
YOR325W	0.66415
YOR326W	1.0111
YOR327C	1.0503
YOR328W	1.0138
YOR329C	1.0083
YOR330C	0.87445
YOR331C	0.5144
YOR332W	1.0085
YOR333C	0.6553
YOR334W	0.93134
YOR335C	0.8944
YOR336W	0.87367
YOR337W	0.82994
YOR338W	0.89884
YOR339C	1.0357
YOR340C	1.0814
YOR341W	0.95667
YOR342C	0.5955
YOR343C	0.9524
YOR344C	0.99979
YOR345C	0.69997
YOR346W	0.92827
YOR347C	0.75816
YOR348C	0.92586
YOR349W	0.93411
YOR350C	0.99445
YOR351C	1.0067
YOR352W	1.0012
YOR354C	1.1453
YOR355W	0.93285
YOR356W	1.0326
YOR357C	0.95736
YOR358W	1.2821
YOR359W	1.0057
YOR361C	0.83878
YOR363C	1.0134
YOR364W	1.0131
YOR365C	1.1211
YOR368W	1.2032
YOR369C	0.85432
YOR370C	0.95745
YOR372C	0.6273
YOR373W	0.86456
YOR374W	0.9537
YOR375C	1.0341
YOR376W	1.0566
YOR377W	1.2623
YOR378W	1.1949
YOR379C	0.59916
YOR380W	1.1139
YOR381W	0.75565
YOR382W	1.0002
YOR383C	0.51633
YOR384W	0.93614
YOR385W	0.93134
YOR386W	0.90674
YPL001W	0.85724
YPL002C	1.0058
YPL003W	0.7616
YPL004C	1.1126
YPL005W	0.82203
YPL006W	0.65955
YPL008W	0.89348
YPL009C	1.0044
YPL010W	1.1511
YPL011C	0.91289
YPL012W	0.8458
YPL013C	0.95768
YPL014W	0.89581
YPL015C	1.014
YPL016W	0.91639
YPL017C	1.1208
YPL018W	1.1216
YPL019C	0.904
YPL020C	0.98769
YPL021W	0.88209
YPL022W	0.96343
YPL023C	1.0892
YPL026C	0.91072
YPL027W	0.82528
YPL028W	0.95491
YPL030W	0.95065
YPL031C	1.3606
YPL032C	1.014
YPL033C	0.98487
YPL034W	0.98672
YPL035C	1.0758
YPL036W	0.99569
YPL037C	0.99698
YPL038W	1.0611
YPL039W	1.0364
YPL040C	1.2191
YPL042C	1.1305
YPL043W	0.89036
YPL044C	0.97699
YPL046C	1.0278
YPL047W	0.78934
YPL049C	1.0296
YPL050C	1.0687
YPL052W	0.98919
YPL053C	0.83869
YPL054W	0.92437
YPL055C	0.90973
YPL056C	1.2418
YPL057C	1.1857
YPL058C	0.97863
YPL059W	1.0358
YPL060W	1.0855
YPL061W	0.97935
YPL062W	1.2784
YPL063W	0.87114
YPL064C	0.83265
YPL066W	0.96232
YPL067C	0.97819
YPL068C	0.74369
YPL069C	0.89739
YPL070W	1.1388
YPL071C	0.95792
YPL072W	0.98808
YPL073C	1.0694
YPL074W	1.0059
YPL075W	0.94797
YPL077C	1.053
YPL078C	0.83779
YPL079W	0.64065
YPL080C	0.85504
YPL081W	0.97839
YPL083C	0.99707
YPL084W	0.90795
YPL086C	0.95959
YPL087W	0.86071
YPL088W	0.76312
YPL090C	0.87897
YPL091W	0.94175
YPL092W	0.97712
YPL093W	0.69875
YPL094C	1.0158
YPL095C	0.9143
YPL096W	0.8207
YPL097W	0.95631
YPL098C	0.73804
YPL099C	0.96998
YPL100W	0.91479
YPL101W	1.0355
YPL102C	0.90569
YPL103C	0.90815
YPL104W	1.1306
YPL105C	0.90629
YPL106C	0.9036
YPL107W	0.98549
YPL108W	0.7701
YPL109C	0.95429
YPL110C	0.91782
YPL111W	0.9207
YPL112C	0.89053
YPL113C	1.0534
YPL114W	0.88164
YPL115C	0.79481
YPL116W	0.95039
YPL117C	1.0828
YPL118W	0.94309
YPL119C	1.2243
YPL120W	0.8631
YPL121C	0.87826
YPL122C	1.3647
YPL123C	1.0582
YPL124W	0.8823
YPL125W	0.93938
YPL126W	0.8376
YPL127C	1.038
YPL128C	0.81371
YPL129W	0.53643
YPL130W	0.83887
YPL131W	0.54119
YPL132W	0.90914
YPL133C	0.91197
YPL134C	0.95736
YPL135W	0.97153
YPL136W	1.0228
YPL137C	0.99131
YPL138C	1.081
YPL139C	0.95451
YPL140C	0.97065
YPL141C	1.1788
YPL144W	0.88213
