orf	hap a | telomere length | standard [standard] | Gatbonton T~Bedalov A, 2006
YDR195W	3.5551642154508896
YDR198C	0.10456365339561431
YDR199W	0.10456365339561431
YDR200C	0.10456365339561431
YDR203W	0.10456365339561431
YDR204W	0.10456365339561431
YDR206W	-3.346036908659661
YDR207C	0.10456365339561431
YDR209C	0.10456365339561431
YDR210W	0.10456365339561431
YDR213W	0.10456365339561431
YDR214W	0.10456365339561431
YDR215C	0.10456365339561431
YDR216W	0.10456365339561431
YDR217C	0.10456365339561431
YDR218C	0.10456365339561431
YDR219C	0.10456365339561431
YDR220C	0.10456365339561431
YDR221W	0.10456365339561431
YDR222W	0.10456365339561431
YDR223W	0.10456365339561431
YDR225W	0.10456365339561431
YDR226W	0.10456365339561431
YDR229W	0.10456365339561431
YDR231C	0.10456365339561431
YDR233C	0.10456365339561431
YDR234W	0.10456365339561431
YDR237W	0.10456365339561431
YDR239C	0.10456365339561431
YDR241W	0.10456365339561431
YLR027C	0.10456365339561431
YML001W	-3.346036908659661
YMR266W	0.10456365339561431
YNL330C	0.10456365339561431
YOR305W	0.10456365339561431
YOR369C	0.10456365339561431
YDR103W	0.10456365339561431
YDR127W	0.10456365339561431
YEL004W	0.10456365339561431
YEL029C	0.10456365339561431
YER032W	0.10456365339561431
YER039C	0.10456365339561431
YER052C	0.10456365339561431
YER057C	0.10456365339561431
YER060W-A	0.10456365339561431
YER061C	0.10456365339561431
YER066C-A	0.10456365339561431
YER079W	0.10456365339561431
YHL042W	0.10456365339561431
YHL041W	0.10456365339561431
YHL030W	0.10456365339561431
YHL029C	0.10456365339561431
YHL021C	0.10456365339561431
YHL016C	0.10456365339561431
YHL007C	0.10456365339561431
YHL005C	0.10456365339561431
YHL003C	0.10456365339561431
YHR150W	0.10456365339561431
YHR176W	0.10456365339561431
YHR177W	0.10456365339561431
YCL032W	0.10456365339561431
YCR002C	0.10456365339561431
YKL068W	0.10456365339561431
YKL135C	0.10456365339561431
YKL177W	0.10456365339561431
YKL178C	0.10456365339561431
YOR212W	0.10456365339561431
YJL206C	0.10456365339561431
YJL204C	0.10456365339561431
YJL201W	0.10456365339561431
YJL184W	0.10456365339561431
YJL138C	0.10456365339561431
YJL130C	0.10456365339561431
YDR173C	0.10456365339561431
YDR227W	-3.346036908659661
YCL030C	0.10456365339561431
YLR228C	0.10456365339561431
YLR231C	0.10456365339561431
YLR232W	0.10456365339561431
YLR236C	0.10456365339561431
YLR238W	0.10456365339561431
YLR241W	0.10456365339561431
YLR247C	0.10456365339561431
YLR248W	0.10456365339561431
YLR250W	0.10456365339561431
YLR251W	0.10456365339561431
YLR252W	0.10456365339561431
YLR253W	0.10456365339561431
YLR254C	0.10456365339561431
YLR255C	0.10456365339561431
YLR257W	0.10456365339561431
YLR258W	0.10456365339561431
YLR260W	0.10456365339561431
YLR261C	0.10456365339561431
YLR262C	0.10456365339561431
YLR263W	0.10456365339561431
YLR264W	3.5551642154508896
YLR265C	0.10456365339561431
YLR266C	0.10456365339561431
YLR267W	0.10456365339561431
YLR268W	0.10456365339561431
YLR269C	0.10456365339561431
YLR270W	0.10456365339561431
YLR271W	0.10456365339561431
YLR273C	0.10456365339561431
YLR278C	0.10456365339561431
YLR279W	0.10456365339561431
YLR280C	0.10456365339561431
YLR281C	0.10456365339561431
YLR282C	0.10456365339561431
YLR283W	0.10456365339561431
YLR284C	0.10456365339561431
YLR285W	0.10456365339561431
YLR287C	0.10456365339561431
YLR287C-A	0.10456365339561431
YLR288C	0.10456365339561431
YLR289W	0.10456365339561431
YLR290C	0.10456365339561431
YLR292C	0.10456365339561431
YLR294C	0.10456365339561431
YLR295C	0.10456365339561431
YLR296W	0.10456365339561431
YLR297W	0.10456365339561431
YLR299W	0.10456365339561431
YLR300W	0.10456365339561431
YLR303W	0.10456365339561431
YLR304C	0.10456365339561431
YLR306W	0.10456365339561431
YLR307W	0.10456365339561431
YLR308W	0.10456365339561431
YLR309C	0.10456365339561431
YLR311C	0.10456365339561431
YLR312C	0.10456365339561431
YLR312W-A	0.10456365339561431
YLR313C	0.10456365339561431
YLR315W	0.10456365339561431
YLR318W	-10.247238032770213
YLR319C	0.10456365339561431
YLR320W	0.10456365339561431
YLR322W	0.10456365339561431
YGL194C	0.10456365339561431
YGL195W	0.10456365339561431
YGL196W	0.10456365339561431
YGL197W	0.10456365339561431
YGL198W	0.10456365339561431
YGL200C	0.10456365339561431
YGL202W	0.10456365339561431
YGL203C	0.10456365339561431
YGL199C	0.10456365339561431
YGL208W	0.10456365339561431
YGL209W	0.10456365339561431
YGL210W	0.10456365339561431
YGL211W	0.10456365339561431
YGL212W	0.10456365339561431
YGL213C	0.10456365339561431
YGL215W	0.10456365339561431
YGL216W	0.10456365339561431
YGL220W	0.10456365339561431
YGL221C	0.10456365339561431
YGL222C	0.10456365339561431
YGL224C	0.10456365339561431
YGL226C-A	0.10456365339561431
YGL226W	0.10456365339561431
YGL227W	0.10456365339561431
YGL228W	0.10456365339561431
YGL229C	0.10456365339561431
YGL230C	0.10456365339561431
YGL231C	0.10456365339561431
YGL232W	0.10456365339561431
YGL234W	0.10456365339561431
YGL236C	0.10456365339561431
YGL237C	0.10456365339561431
YGL241W	0.10456365339561431
YGL243W	0.10456365339561431
YGL244W	-3.346036908659661
YGL246C	0.10456365339561431
YGL248W	0.10456365339561431
YGL249W	0.10456365339561431
YGL250W	0.10456365339561431
YGL251C	0.10456365339561431
YGL252C	0.10456365339561431
YGL253W	0.10456365339561431
YGL254W	0.10456365339561431
YGL255W	0.10456365339561431
YGL256W	0.10456365339561431
YGL257C	0.10456365339561431
YGL258W	0.10456365339561431
YGL259W	0.10456365339561431
YGL260W	0.10456365339561431
YGL261C	0.10456365339561431
YGL262W	0.10456365339561431
YGL263W	0.10456365339561431
YGR001C	0.10456365339561431
YGR003W	0.10456365339561431
YGR004W	0.10456365339561431
YGR006W	0.10456365339561431
YGR007W	0.10456365339561431
YGR008C	0.10456365339561431
YGR010W	0.10456365339561431
YGR012W	0.10456365339561431
YGR014W	0.10456365339561431
YGR015C	0.10456365339561431
YGR016W	0.10456365339561431
YGR017W	0.10456365339561431
YGR019W	0.10456365339561431
YGR020C	0.10456365339561431
YGR021W	0.10456365339561431
YGR023W	0.10456365339561431
YGR026W	0.10456365339561431
YPL091W	0.10456365339561431
YPL090C	0.10456365339561431
YPL089C	0.10456365339561431
YPL088W	0.10456365339561431
YPL087W	0.10456365339561431
YPL086C	0.10456365339561431
YPL084W	0.10456365339561431
YPL081W	0.10456365339561431
YPL080C	0.10456365339561431
YPL079W	0.10456365339561431
YPL078C	0.10456365339561431
YPL077C	0.10456365339561431
YPL074W	0.10456365339561431
YPL071C	0.10456365339561431
YPL070W	0.10456365339561431
YPL069C	0.10456365339561431
YPL068C	0.10456365339561431
YPL067C	0.10456365339561431
YPL066W	0.10456365339561431
YPL065W	-3.346036908659661
YPL064C	0.10456365339561431
YPL062W	0.10456365339561431
YPL061W	0.10456365339561431
YPL060W	0.10456365339561431
YPL059W	0.10456365339561431
YPL058C	0.10456365339561431
YPL057C	0.10456365339561431
YPL056C	0.10456365339561431
YPL055C	0.10456365339561431
YPL054W	0.10456365339561431
YPL053C	0.10456365339561431
YPL052W	0.10456365339561431
YPL051W	0.10456365339561431
YPL050C	0.10456365339561431
YPL049C	0.10456365339561431
YPL048W	0.10456365339561431
YPL047W	0.10456365339561431
YPL046C	0.10456365339561431
YPL045W	0.10456365339561431
YPL042C	7.005764777506165
YPL041C	0.10456365339561431
YPL040C	0.10456365339561431
YPL039W	0.10456365339561431
YPL038W	0.10456365339561431
YPL037C	0.10456365339561431
YPL035C	0.10456365339561431
YPL033C	0.10456365339561431
YPL032C	0.10456365339561431
YPL031C	0.10456365339561431
YPL030W	0.10456365339561431
YPL029W	0.10456365339561431
YPL026C	0.10456365339561431
YPL025C	0.10456365339561431
YPL024W	0.10456365339561431
YPL023C	0.10456365339561431
YPL022W	0.10456365339561431
YPL021W	0.10456365339561431
YPL019C	0.10456365339561431
YPL018W	0.10456365339561431
YPL017C	0.10456365339561431
YPL015C	0.10456365339561431
YPL014W	0.10456365339561431
YPL013C	0.10456365339561431
YPL009C	0.10456365339561431
YPL008W	0.10456365339561431
YPL006W	0.10456365339561431
YPL005W	0.10456365339561431
YPL003W	0.10456365339561431
YPL002C	-3.346036908659661
YPL001W	0.10456365339561431
YPR001W	0.10456365339561431
YPR002W	0.10456365339561431
YPR003C	0.10456365339561431
YPR004C	0.10456365339561431
YPR005C	0.10456365339561431
YPR106W	0.10456365339561431
YPR109W	0.10456365339561431
YPR111W	0.10456365339561431
YPR114W	0.10456365339561431
YPR115W	0.10456365339561431
YPR116W	0.10456365339561431
YPR117W	0.10456365339561431
YPR119W	0.10456365339561431
YPR120C	0.10456365339561431
YPR121W	0.10456365339561431
YPR122W	0.10456365339561431
YPR123C	0.10456365339561431
YPR124W	0.10456365339561431
YPR125W	0.10456365339561431
YPR126C	0.10456365339561431
YPR127W	0.10456365339561431
YPR128C	0.10456365339561431
YPR129W	0.10456365339561431
YPR130C	0.10456365339561431
YPR131C	7.005764777506165
YPR132W	7.005764777506165
YPR134W	0.10456365339561431
YPR135W	0.10456365339561431
YPR138C	0.10456365339561431
YPR139C	0.10456365339561431
YPR140W	0.10456365339561431
YPR141C	0.10456365339561431
YPR145W	0.10456365339561431
YPR146C	0.10456365339561431
YPR147C	0.10456365339561431
YPR148C	0.10456365339561431
YPR149W	0.10456365339561431
YPR150W	0.10456365339561431
YPR152C	0.10456365339561431
YPR153W	0.10456365339561431
YPR154W	0.10456365339561431
YPR155C	0.10456365339561431
YPR156C	0.10456365339561431
YPR157W	0.10456365339561431
YPR158W	0.10456365339561431
YPR159W	0.10456365339561431
YPR160W	0.10456365339561431
YPR163C	0.10456365339561431
YPR164W	0.10456365339561431
YPR166C	0.10456365339561431
YPR167C	0.10456365339561431
YPR170C	0.10456365339561431
YPR171W	0.10456365339561431
YPR172W	0.10456365339561431
YPR173C	0.10456365339561431
YPR174C	0.10456365339561431
YPR179C	0.10456365339561431
YPR184W	0.10456365339561431
YPR185W	0.10456365339561431
YPR188C	0.10456365339561431
YPR189W	0.10456365339561431
YPR191W	0.10456365339561431
YPR192W	0.10456365339561431
YPR193C	0.10456365339561431
YPR194C	0.10456365339561431
YPR195C	0.10456365339561431
YPR196W	0.10456365339561431
YPR197C	0.10456365339561431
YPR198W	0.10456365339561431
YPR199C	0.10456365339561431
YPR200C	0.10456365339561431
YPR201W	0.10456365339561431
YCR090C	0.10456365339561431
YCR091W	0.10456365339561431
YCR092C	0.10456365339561431
YCR098C	0.10456365339561431
YCR099C	0.10456365339561431
YCR100C	0.10456365339561431
YCR101C	0.10456365339561431
YCR102C	0.10456365339561431
YCR105W	0.10456365339561431
YCR106W	0.10456365339561431
YDL130W-A	0.10456365339561431
YDR363W-A	-3.346036908659661
YDR525W-A	0.10456365339561431
YDR535C	0.10456365339561431
YDR536W	0.10456365339561431
YDR538W	0.10456365339561431
YDR539W	0.10456365339561431
YDR540C	0.10456365339561431
YDR541C	0.10456365339561431
YER039C-A	0.10456365339561431
YER091C-A	0.10456365339561431
YER144C	0.10456365339561431
YER188W	0.10456365339561431
YFL034C-A	0.10456365339561431
YFR032C	0.10456365339561431
YFR032C-A	0.10456365339561431
YFR033C	0.10456365339561431
YFR034C	0.10456365339561431
YFR035C	0.10456365339561431
YFR036W	0.10456365339561431
YFR038W	0.10456365339561431
YFR040W	0.10456365339561431
YFR041C	0.10456365339561431
YFR043C	0.10456365339561431
YFR044C	0.10456365339561431
YFR045W	0.10456365339561431
YFR046C	0.10456365339561431
YFR047C	0.10456365339561431
YFR048W	0.10456365339561431
YFR049W	0.10456365339561431
YFR053C	0.10456365339561431
YFR054C	0.10456365339561431
YFR055W	0.10456365339561431
YFR056C	0.10456365339561431
YFR057W	0.10456365339561431
YGR219W	0.10456365339561431
YGR220C	0.10456365339561431
YGR221C	0.10456365339561431
YGR222W	0.10456365339561431
YGR223C	0.10456365339561431
YGR224W	0.10456365339561431
YGR225W	0.10456365339561431
YGR226C	0.10456365339561431
YGR227W	0.10456365339561431
YGR228W	0.10456365339561431
YGR229C	0.10456365339561431
YGR230W	0.10456365339561431
YGR231C	0.10456365339561431
YGR232W	0.10456365339561431
YGR233C	0.10456365339561431
YGR234W	0.10456365339561431
YGR235C	0.10456365339561431
YGR236C	0.10456365339561431
YGR237C	0.10456365339561431
YGR240C	0.10456365339561431
YGR241C	0.10456365339561431
YGR242W	0.10456365339561431
YGR243W	0.10456365339561431
YGR244C	0.10456365339561431
YGR247W	0.10456365339561431
YGR249W	0.10456365339561431
YBL001C	0.10456365339561431
YBL002W	0.10456365339561431
YBL003C	0.10456365339561431
YBL005W	0.10456365339561431
YBL006C	7.005764777506165
YBL007C	0.10456365339561431
YBL008W	0.10456365339561431
YBL009W	0.10456365339561431
YBL010C	0.10456365339561431
YBL011W	0.10456365339561431
YBL012C	0.10456365339561431
YBL013W	0.10456365339561431
YBL015W	0.10456365339561431
YBL016W	0.10456365339561431
YBL017C	0.10456365339561431
YBL019W	0.10456365339561431
YBL021C	0.10456365339561431
YBL022C	0.10456365339561431
YBL024W	0.10456365339561431
YBL025W	0.10456365339561431
YBL027W	0.10456365339561431
YBL028C	0.10456365339561431
YBL029W	0.10456365339561431
YBL031W	0.10456365339561431
YBL032W	0.10456365339561431
YBL036C	0.10456365339561431
YBL037W	0.10456365339561431
YBL038W	0.10456365339561431
YBL039C	0.10456365339561431
YBL042C	0.10456365339561431
YBL043W	0.10456365339561431
YBL044W	0.10456365339561431
YBL045C	0.10456365339561431
YBL046W	0.10456365339561431
YBL047C	0.10456365339561431
YBL048W	0.10456365339561431
YBL049W	0.10456365339561431
YBL051C	0.10456365339561431
YBL052C	0.10456365339561431
YBL053W	0.10456365339561431
YBL054W	0.10456365339561431
YBL055C	0.10456365339561431
YBL056W	0.10456365339561431
YBL057C	0.10456365339561431
YBL058W	-3.346036908659661
YBL059W	0.10456365339561431
YBL060W	0.10456365339561431
YBL061C	0.10456365339561431
YBL062W	0.10456365339561431
YBL063W	0.10456365339561431
YBL064C	0.10456365339561431
YBL065W	0.10456365339561431
YBL066C	0.10456365339561431
YBL067C	0.10456365339561431
YBL068W	0.10456365339561431
YBL069W	0.10456365339561431
YBL070C	0.10456365339561431
YBL071C	0.10456365339561431
YBL072C	0.10456365339561431
YBL075C	0.10456365339561431
YBL078C	0.10456365339561431
YBL079W	0.10456365339561431
YBL080C	0.10456365339561431
YBL081W	0.10456365339561431
YBL082C	0.10456365339561431
YBL083C	0.10456365339561431
YBL085W	0.10456365339561431
YBL086C	0.10456365339561431
YBL087C	0.10456365339561431
YBL088C	-10.247238032770213
YBL089W	0.10456365339561431
YBL090W	0.10456365339561431
YBL091C	0.10456365339561431
YBL094C	0.10456365339561431
YGL002W	0.10456365339561431
YGL003C	0.10456365339561431
YGL004C	0.10456365339561431
YGL005C	0.10456365339561431
YGL006W	0.10456365339561431
YGL007W	0.10456365339561431
YGL010W	0.10456365339561431
YGL012W	0.10456365339561431
YGL013C	0.10456365339561431
YGL014W	0.10456365339561431
YGL015C	0.10456365339561431
YGL016W	0.10456365339561431
YGL019W	0.10456365339561431
YGL021W	0.10456365339561431
YGL024W	0.10456365339561431
YGL025C	-3.346036908659661
YGL026C	0.10456365339561431
YGL027C	0.10456365339561431
YGL028C	0.10456365339561431
YGL031C	0.10456365339561431
YGL032C	0.10456365339561431
YGL033W	0.10456365339561431
YGL034C	0.10456365339561431
YGL035C	0.10456365339561431
YGL036W	0.10456365339561431
YGL037C	0.10456365339561431
YGL039W	0.10456365339561431
YGL041C	0.10456365339561431
YGL042C	0.10456365339561431
YGL043W	0.10456365339561431
YGL045W	0.10456365339561431
YGL049C	0.10456365339561431
YGL050W	0.10456365339561431
YGL053W	0.10456365339561431
YGL054C	0.10456365339561431
YGL056C	0.10456365339561431
YGL057C	0.10456365339561431
YGL058W	-6.796637470714937
YGL059W	0.10456365339561431
YGL060W	0.10456365339561431
YGL062W	0.10456365339561431
YGL063W	0.10456365339561431
YGL064C	0.10456365339561431
YGL066W	0.10456365339561431
YGL067W	0.10456365339561431
YGL070C	0.10456365339561431
YGL071W	0.10456365339561431
YGL072C	0.10456365339561431
YGL076C	0.10456365339561431
YGL077C	0.10456365339561431
YGL078C	0.10456365339561431
YGL079W	0.10456365339561431
YGL080W	0.10456365339561431
YGL081W	0.10456365339561431
YGL082W	0.10456365339561431
YGL083W	0.10456365339561431
YGL084C	0.10456365339561431
YGL085W	0.10456365339561431
YGL086W	0.10456365339561431
YGL087C	0.10456365339561431
YGL089C	0.10456365339561431
YGL090W	0.10456365339561431
YNL241C	0.10456365339561431
YNL235C	0.10456365339561431
YNL233W	0.10456365339561431
YNL229C	0.10456365339561431
YNL228W	0.10456365339561431
YNL226W	0.10456365339561431
YNL224C	0.10456365339561431
YNL218W	0.10456365339561431
YNL217W	0.10456365339561431
YNL215W	0.10456365339561431
YNL214W	0.10456365339561431
YNL212W	0.10456365339561431
YNL211C	0.10456365339561431
YNL210W	0.10456365339561431
YNL206C	0.10456365339561431
YNL205C	0.10456365339561431
YNL204C	0.10456365339561431
YNL202W	0.10456365339561431
YNL203C	0.10456365339561431
YNL201C	0.10456365339561431
YNL200C	0.10456365339561431
YNL199C	0.10456365339561431
YNL198C	0.10456365339561431
YNL197C	0.10456365339561431
YNL196C	0.10456365339561431
YNL195C	0.10456365339561431
YNL194C	0.10456365339561431
YNL193W	0.10456365339561431
YNL191W	0.10456365339561431
YNL190W	0.10456365339561431
YNL187W	0.10456365339561431
YNL185C	0.10456365339561431
YNL184C	0.10456365339561431
YNL183C	0.10456365339561431
YNL180C	0.10456365339561431
YNL179C	0.10456365339561431
YNL177C	0.10456365339561431
YNL176C	0.10456365339561431
YNL175C	0.10456365339561431
YNL173C	0.10456365339561431
YNL170W	0.10456365339561431
YNL168C	0.10456365339561431
YNL167C	0.10456365339561431
YNL160W	0.10456365339561431
YNL159C	0.10456365339561431
YNL157W	0.10456365339561431
YNL155W	0.10456365339561431
YNL154C	0.10456365339561431
YNL148C	0.10456365339561431
YKL191W	0.10456365339561431
YKL197C	0.10456365339561431
YKL198C	0.10456365339561431
YKL201C	0.10456365339561431
YKL205W	0.10456365339561431
YKL206C	0.10456365339561431
YKL207W	0.10456365339561431
YKL208W	0.10456365339561431
YKL211C	0.10456365339561431
YKL212W	0.10456365339561431
YKL213C	0.10456365339561431
YKL214C	0.10456365339561431
YKL216W	0.10456365339561431
YKL217W	0.10456365339561431
YKL218C	0.10456365339561431
YKL221W	0.10456365339561431
YKL222C	0.10456365339561431
YKR001C	0.10456365339561431
YKR003W	0.10456365339561431
YKR005C	0.10456365339561431
YKR006C	0.10456365339561431
YKR007W	0.10456365339561431
YKR009C	0.10456365339561431
YKR011C	0.10456365339561431
YKR012C	0.10456365339561431
YKR013W	0.10456365339561431
YKR014C	0.10456365339561431
YKR015C	0.10456365339561431
YKR016W	0.10456365339561431
YKR017C	0.10456365339561431
YKR018C	0.10456365339561431
YKR020W	0.10456365339561431
YKR021W	0.10456365339561431
YKR024C	0.10456365339561431
YKR026C	0.10456365339561431
YKR030W	0.10456365339561431
YKR031C	0.10456365339561431
YKR032W	0.10456365339561431
YKR033C	0.10456365339561431
YKR035C	0.10456365339561431
YKR042W	0.10456365339561431
YKR043C	0.10456365339561431
YKR044W	0.10456365339561431
YKR045C	0.10456365339561431
YKR047W	0.10456365339561431
YKR048C	0.10456365339561431
YKR049C	0.10456365339561431
YKR050W	0.10456365339561431
YKR051W	0.10456365339561431
YKR052C	0.10456365339561431
YKR054C	0.10456365339561431
YKR056W	0.10456365339561431
YKR057W	3.5551642154508896
YKR058W	0.10456365339561431
YKR059W	3.5551642154508896
YKR060W	0.10456365339561431
YKR061W	0.10456365339561431
YKR064W	0.10456365339561431
YKR065C	0.10456365339561431
YDR242W	0.10456365339561431
YDR244W	0.10456365339561431
YDR245W	0.10456365339561431
YDR247W	0.10456365339561431
YDR248C	0.10456365339561431
YDR249C	0.10456365339561431
YDR250C	0.10456365339561431
YDR251W	0.10456365339561431
YDR252W	0.10456365339561431
YDR253C	0.10456365339561431
YDR254W	0.10456365339561431
YDR255C	0.10456365339561431
YDR256C	0.10456365339561431
YDR257C	0.10456365339561431
YDR258C	0.10456365339561431
YDR259C	0.10456365339561431
YDR260C	0.10456365339561431
YDR261C	0.10456365339561431
YDR262W	0.10456365339561431
YDR263C	0.10456365339561431
YDR264C	0.10456365339561431
YDR265W	0.10456365339561431
YDR266C	0.10456365339561431
YDR268W	0.10456365339561431
YDR270W	0.10456365339561431
YDR272W	0.10456365339561431
YDR273W	0.10456365339561431
YDR274C	0.10456365339561431
YDR275W	0.10456365339561431
YDR276C	0.10456365339561431
YDR277C	0.10456365339561431
YDR278C	0.10456365339561431
YDR279W	0.10456365339561431
YDR281C	0.10456365339561431
YDR282C	0.10456365339561431
YDR283C	0.10456365339561431
YDR284C	0.10456365339561431
YDR285W	0.10456365339561431
YDR286C	0.10456365339561431
YDR287W	0.10456365339561431
YDR289C	0.10456365339561431
YDR291W	0.10456365339561431
YDR293C	0.10456365339561431
YDR294C	0.10456365339561431
YDR295C	0.10456365339561431
YDR296W	0.10456365339561431
YDR297W	0.10456365339561431
YDR298C	0.10456365339561431
YDR300C	-3.346036908659661
YDR304C	0.10456365339561431
YDR305C	0.10456365339561431
YDR306C	0.10456365339561431
YDR307W	0.10456365339561431
YDR309C	0.10456365339561431
YDR310C	-6.796637470714937
YDR312W	0.10456365339561431
YDR313C	0.10456365339561431
YDR314C	0.10456365339561431
YDR315C	0.10456365339561431
YDR316W	0.10456365339561431
YDR317W	0.10456365339561431
YDR318W	0.10456365339561431
YDR319C	0.10456365339561431
YDR320C	-3.346036908659661
YDR321W	0.10456365339561431
YDR322W	0.10456365339561431
YDR323C	0.10456365339561431
YDR329C	0.10456365339561431
YDR330W	0.10456365339561431
YDR332W	0.10456365339561431
YDR333C	0.10456365339561431
YDR334W	0.10456365339561431
YDR335W	0.10456365339561431
YDR336W	0.10456365339561431
YDR337W	0.10456365339561431
YIL001W	0.10456365339561431
YIL002C	0.10456365339561431
YIL005W	0.10456365339561431
YIL011W	0.10456365339561431
YIL012W	0.10456365339561431
YIL013C	0.10456365339561431
YIL014W	0.10456365339561431
YIL015W	0.10456365339561431
YIL016W	0.10456365339561431
YIL017C	0.10456365339561431
YIL020C	0.10456365339561431
YIL023C	0.10456365339561431
YIL024C	0.10456365339561431
YIL025C	0.10456365339561431
YIL027C	0.10456365339561431
YIL028W	0.10456365339561431
YIL029C	0.10456365339561431
YIL032C	0.10456365339561431
YIL034C	0.10456365339561431
YIL035C	0.10456365339561431
YIL036W	0.10456365339561431
YIL037C	0.10456365339561431
YIL039W	0.10456365339561431
YIL040W	0.10456365339561431
YIL041W	0.10456365339561431
YIL043C	0.10456365339561431
YIL044C	0.10456365339561431
YIL045W	0.10456365339561431
YIL049W	0.10456365339561431
YIL050W	0.10456365339561431
YIL053W	0.10456365339561431
YIL057C	0.10456365339561431
YIL064W	0.10456365339561431
YIL065C	0.10456365339561431
YIL072W	0.10456365339561431
YIL073C	0.10456365339561431
YIL076W	0.10456365339561431
YIL077C	0.10456365339561431
YIL079C	0.10456365339561431
YIL084C	0.10456365339561431
YIL086C	0.10456365339561431
YIL087C	0.10456365339561431
YIL088C	0.10456365339561431
YIL090W	0.10456365339561431
YIL093C	0.10456365339561431
YIL095W	0.10456365339561431
YIL096C	0.10456365339561431
YIL097W	0.10456365339561431
YFL007W	0.10456365339561431
YFL011W	0.10456365339561431
YFL015C	0.10456365339561431
YFL018C	0.10456365339561431
YFL020C	0.10456365339561431
YFL021W	0.10456365339561431
YFL023W	0.10456365339561431
YFL025C	0.10456365339561431
YFL026W	0.10456365339561431
YFL027C	0.10456365339561431
YFL028C	0.10456365339561431
YFL030W	0.10456365339561431
YFL031W	0.10456365339561431
YFL032W	0.10456365339561431
YFL034W	0.10456365339561431
YFL036W	0.10456365339561431
YFL040W	0.10456365339561431
YFL041W	0.10456365339561431
YFL042C	0.10456365339561431
YFL044C	0.10456365339561431
YFL046W	0.10456365339561431
YFL047W	0.10456365339561431
YFL048C	0.10456365339561431
YFL049W	0.10456365339561431
YFL050C	0.10456365339561431
YOR379C	0.10456365339561431
YFL051C	0.10456365339561431
YFL052W	0.10456365339561431
YFL053W	0.10456365339561431
YFL054C	0.10456365339561431
YFL055W	0.10456365339561431
YFR001W	0.10456365339561431
YFR006W	0.10456365339561431
YFR007W	0.10456365339561431
YFR008W	0.10456365339561431
YFR009W	0.10456365339561431
YFR010W	0.10456365339561431
YFR012W	0.10456365339561431
YFR014C	0.10456365339561431
YFR015C	0.10456365339561431
YFR016C	0.10456365339561431
YFR017C	0.10456365339561431
YFR018C	0.10456365339561431
YFR020W	0.10456365339561431
YFR021W	0.10456365339561431
YFR022W	0.10456365339561431
YFR023W	0.10456365339561431
YFR024C-A	0.10456365339561431
YFR026C	0.10456365339561431
YFR031C-A	0.10456365339561431
YGR256W	0.10456365339561431
YGR259C	0.10456365339561431
YGR260W	0.10456365339561431
YGR261C	0.10456365339561431
YGR263C	0.10456365339561431
YGR266W	0.10456365339561431
YGR268C	0.10456365339561431
YGR269W	0.10456365339561431
YGR270W	0.10456365339561431
YGR275W	0.10456365339561431
YGR279C	0.10456365339561431
YGR281W	0.10456365339561431
YGR282C	0.10456365339561431
YGR283C	0.10456365339561431
YGR284C	0.10456365339561431
YGR285C	0.10456365339561431
YGR286C	0.10456365339561431
YGR287C	0.10456365339561431
YGR288W	0.10456365339561431
YGR290W	0.10456365339561431
YHR021W-A	0.10456365339561431
YHR039C-A	0.10456365339561431
YHR079C-A	0.10456365339561431
YIL009C-A	-10.247238032770213
YIR017C	0.10456365339561431
YIR018W	0.10456365339561431
YIR019C	0.10456365339561431
YIR020C	0.10456365339561431
YIR020W-A	0.10456365339561431
YIR021W	0.10456365339561431
YIR024C	0.10456365339561431
YIR025W	0.10456365339561431
YIR026C	0.10456365339561431
YIR027C	0.10456365339561431
YIR028W	0.10456365339561431
YIR029W	0.10456365339561431
YIR031C	0.10456365339561431
YIR033W	0.10456365339561431
YIR034C	0.10456365339561431
YIR035C	0.10456365339561431
YIR036C	0.10456365339561431
YIR037W	0.10456365339561431
YIR038C	0.10456365339561431
YIR039C	0.10456365339561431
YIR042C	0.10456365339561431
YKL033W-A	0.10456365339561431
YKL162C-A	0.10456365339561431
YKR035W-A	0.10456365339561431
YKR066C	0.10456365339561431
YKR067W	0.10456365339561431
YKR069W	0.10456365339561431
YKR070W	0.10456365339561431
YKR072C	0.10456365339561431
YKR073C	0.10456365339561431
YKR074W	0.10456365339561431
YKR075C	0.10456365339561431
YKR076W	0.10456365339561431
YKR077W	0.10456365339561431
YKR078W	0.10456365339561431
YKR080W	0.10456365339561431
YKR082W	0.10456365339561431
YKR084C	0.10456365339561431
YMR062C	0.10456365339561431
YMR063W	0.10456365339561431
YMR064W	0.10456365339561431
YMR065W	0.10456365339561431
YMR066W	0.10456365339561431
YMR067C	0.10456365339561431
YMR068W	0.10456365339561431
YMR069W	0.10456365339561431
YMR070W	-3.346036908659661
YMR071C	0.10456365339561431
YMR072W	0.10456365339561431
YMR073C	0.10456365339561431
YMR075C-A	0.10456365339561431
YMR075W	0.10456365339561431
YMR077C	0.10456365339561431
YMR078C	0.10456365339561431
YMR080C	-10.247238032770213
YMR081C	0.10456365339561431
YMR082C	0.10456365339561431
YMR083W	0.10456365339561431
YMR084W	0.10456365339561431
YMR085W	0.10456365339561431
YMR086C-A	0.10456365339561431
YMR086W	0.10456365339561431
YMR087W	0.10456365339561431
YMR088C	0.10456365339561431
YMR089C	0.10456365339561431
