Plate,Row,Column,ORF,Name,Thiamethoxam,Actara,Acetamiprid,Mospilan,DMSO+Pyrrolidone,Confidor 
13,4,14,YPL067C,,-0.365,0.298,-0.224,0.26,0.045,-0.273
13,4,15,YPL177C,CUP9,0.529,-0.011,-0.875,0.635,0.651,0.457
13,4,16,YPL066W,,-0.4,0.2,-0.089,-0.156,0.224,-0.109
13,4,17,YPL176C,,0.069,0.358,-1.485,-0.295,0.375,0.384
13,4,18,YPL064C,CWC27,0.16,0.072,1.019,0.493,0.269,-0.155
13,4,19,YPL174C,NIP100,0.13,-0.238,-0.628,0.384,0.152,-0.538
13,4,20,YPL062W,,-0.011,0.384,-1.422,0.019,0.709,0.094
13,4,21,YPL172C,COX10,1.113,0.807,-0.541,2.537,0.255,0.538
13,4,22,YPL061W,ALD6,-0.192,0.315,-1.373,-0.208,0.257,0.259
13,4,23,YPL171C,OYE3,0.712,0.577,-1.03,-2.929,0.154,0.043
13,5,2,YOR234C,RPL33B,-0.189,0.162,0.573,-0.05,0.374,0.449
13,5,3,YOR348C,PUT4,-0.21,0.091,-0.113,-0.05,0.017,0.073
13,5,4,YOR233W,KIN4,-0.106,-0.098,-0.341,0.181,0.11,-0.11
13,5,5,YOR347C,PYK2,-0.333,0.036,0.493,-0.006,-0.069,-0.028
13,5,6,YOR231W,MKK1,0.063,0.352,-0.454,-0.088,-0.02,0.066
13,5,7,YOR346W,REV1,0.059,-0.046,0.184,-0.068,-0.08,0.006
13,5,8,YOR230W,WTM1,0.117,0.168,0.013,-0.017,-0.062,0.236
13,5,9,YOR344C,TYE7,0.171,-0.135,0.367,0.094,0.106,-0.145
13,5,10,YOR229W,WTM2,0.199,-0.129,1.024,-0.009,0.137,0.065
13,5,11,YOR343C,,-0.113,-0.489,-0.111,-0.377,0.455,-0.443
13,5,12,YOR228C,,0.108,-0.547,0.423,0.029,0.135,0.115
13,5,13,YOR342C,,0.167,-0.332,0.731,-0.142,0.175,-0.172
13,5,14,YOR227W,,-0.303,-0.744,0.532,-0.576,0.242,-0.008
13,5,15,YOR339C,UBC11,0.01,-0.147,-0.098,-0.413,0.538,-0.19
13,5,16,YOR226C,ISU2,0.033,-0.013,0.75,-0.211,0.148,-0.076
13,5,17,YOR338W,,-0.374,-0.172,0.52,0.207,0.303,-0.114
13,5,18,YOR225W,,0.206,0.262,0.504,-0.019,0.215,-0.324
13,5,19,YOR337W,TEA1,0.096,-0.394,0.749,0.057,0.271,-0.07
13,5,20,YOR223W,,0.001,-0.099,-0.993,0.152,0.22,-0.209
13,5,21,YOR334W,MRS2,0.041,-0.192,1.135,0.298,0.501,-0.462
13,5,22,YOR222W,ODC2,-0.037,-0.416,1.042,-0.883,0.15,-0.142
13,5,23,YOR328W,PDR10,-0.275,0.165,-0.408,-0.696,0.038,0.048
13,6,2,YPL095C,,-0.337,0.277,-0.311,-1.171,0.229,-0.074
13,6,3,YPL196W,OXR1,-0.221,0.059,0.02,-0.064,0.088,-0.174
13,6,4,YPL092W,SSU1,-0.312,-0.011,0.076,-0.075,-0.18,0.097
13,6,5,YPL195W,APL5,0.166,-0.373,-0.454,-0.476,-0.111,-0.095
13,6,6,YPL091W,GLR1,-0.129,0.02,0.048,-0.018,0.31,-0.04
13,6,7,YPL194W,DDC1,0.083,0.083,0.066,0.12,0.364,-0.017
13,6,8,YPL090C,RPS6A,0.091,0.407,-0.037,-0.461,0.132,0.063
13,6,9,YPL192C,PRM3,0.134,-0.133,-0.048,-1.17,0.026,0.147
13,6,10,YPL089C,RLM1,-0.209,0.34,-2.138,-0.848,0.24,-0.069
13,6,11,YPL191C,,0.043,0.279,0.436,-0.158,0.376,0.189
13,6,12,YPL088W,,-0.083,0.283,-0.055,-0.45,0.164,-0.668
13,6,13,YPL189W,GUP2,0.203,-0.716,0.322,-0.193,0.433,-0.025
13,6,14,YPL087W,YDC1,0.051,-0.44,-0.047,-0.878,0.093,-0.46
13,6,15,YPL187W,MF(ALPHA)1,0.097,0.13,0.484,0.125,0.319,-0.04
13,6,16,YPL086C,ELP3,0.14,0.08,0.12,-0.527,-0.136,-1.686
13,6,17,YPL186C,UIP4,0.152,0.134,-0.603,-0.95,0.414,-0.785
13,6,18,YPL081W,RPS9A,-0.094,0.255,0.223,-1.379,0.394,-0.7
13,6,19,YPL185W,,-0.122,-0.078,0.455,0.139,0.322,0.328
13,6,20,YPL080C,,0.231,-0.553,-1.651,0.238,0.179,-0.255
13,6,21,YPL184C,,0.183,0.187,0.648,0.357,0.384,-0.685
13,6,22,YPL079W,RPL21B,-0.227,-0.509,-1.112,-0.809,0.288,-0.552
13,6,23,YPL183W-A,GON5,-0.343,-0.045,-0.119,0.093,0.313,0.371
13,7,2,YOR252W,RBF17,-0.527,0.503,0.342,0.166,0.17,-0.078
13,7,3,YOR360C,PDE2,0.009,0.329,-0.774,-0.728,0.299,-0.137
13,7,4,YOR251C,,0.208,0.035,0.819,-0.09,-0.042,-0.269
13,7,5,YOR359W,VTS1,0.287,-0.442,0.06,0.018,0.225,-0.361
13,7,6,YOR247W,SRL1,0.064,0.182,0.322,0.009,-0.01,0.032
13,7,7,YOR358W,HAP5,0.067,-0.145,-0.604,-1.137,0.72,-0.544
13,7,8,YOR246C,,0.005,-0.166,0.256,-0.089,0.247,0.02
13,7,9,YOR357C,GRD19,-0.361,-0.473,-0.979,-0.421,0.164,0.148
13,7,10,YOR245C,DGA1,-0.008,0.209,-0.84,-0.352,-0.579,-1.851
13,7,11,YOR356W,,0.137,-0.014,0.655,-0.03,0.26,0.197
13,7,12,YOR243C,PUS7,0.054,-0.453,0.494,-0.128,0.259,0.098
13,7,13,YOR355W,GDS1,0.413,-0.143,0.623,0.166,0.096,-0.322
13,7,14,YOR242C,SSP2,0.155,-0.757,0.458,-0.086,0.217,-0.004
13,7,15,YOR354C,MSC6,-0.174,0.079,0.335,-0.239,0.222,-0.32
13,7,16,YOR239W,ABP140,0.178,-0.07,0.325,-0.139,0.177,-0.185
13,7,17,YOR352W,,0.103,-0.23,0.567,-0.192,0.108,0.08
13,7,18,YOR238W,,0.032,-0.087,-0.036,0.228,0.064,-0.345
13,7,19,YOR351C,MEK1,-0.083,0.154,0.11,-1.378,0.456,-0.584
13,7,20,YOR237W,HES1,-0.041,-0.062,-1.33,0.297,0.309,-0.029
13,7,21,YOR350C,MNE1,0.302,0.041,0.013,0.127,0.725,-0.781
13,7,22,YOR235W,,-0.053,0.029,-1.132,0.521,0.173,-0.363
13,7,23,YOR349W,CIN1,0.154,-0.077,1.431,0.029,0.16,-0.115
13,8,2,YPL108W,,0.035,0.401,-0.694,-0.345,0.193,0.033
13,8,3,YPL208W,,-0.148,-0.19,-0.215,0.006,0.05,0.07
13,8,4,YPL107W,,0.021,0.292,0.172,-0.547,0.188,0.042
13,8,5,YPL207W,,0.077,0.229,0.278,-0.701,0.217,-0.059
13,8,6,YPL106C,SSE1,-0.38,0.085,0.635,-0.102,1.02,0.948
13,8,7,YPL206C,,0.024,-0.137,0.632,-0.083,0.156,0.068
13,8,8,YPL105C,,-0.002,-0.192,-1.981,-1.162,-0.871,-2.838
13,8,9,YPL205C,,0.29,-0.052,0.005,-0.097,0.062,-0.177
13,8,10,YPL103C,FMP30,0.09,-0.073,-0.904,-1.22,0.298,0.115
13,8,11,YPL203W,TPK2,0.001,0.017,0.745,-0.553,0.272,-0.094
13,8,12,YPL102C,,0.152,0.005,0.592,-0.188,-0.357,-0.444
13,8,13,YPL202C,AFT2,-0.093,-0.812,0.396,-0.131,0.31,0.073
13,8,14,YPL101W,ELP4,-0.019,0.999,0.745,-0.228,0.599,-0.828
13,8,15,YPL201C,,0.128,-0.11,0.512,0.088,0.211,0.183
13,8,16,YPL100W,ATG21,-0.078,-0.057,-0.453,0.124,0.252,-0.285
13,8,17,YPL200W,CSM4,-0.294,-0.029,0.393,-0.176,0.369,-0.133
13,8,18,YPL099C,FMP14,0.198,-0.179,0.51,-0.036,0.243,-0.047
13,8,19,YPL199C,,0.093,-0.059,-0.415,-0.145,0.27,-0.312
13,8,20,YPL098C,,0.172,-0.25,-0.155,0.165,0.313,-0.009
13,8,21,YPL198W,RPL7B,0.07,0.201,0.296,0.018,0.483,-0.409
13,8,22,YPL096W,PNG1,0.139,-0.056,-0.371,-0.281,0.203,-0.138
13,8,23,YPL197C,,-0.294,0.052,-0.41,-0.564,0.344,-0.159
13,9,2,YOR271C,,-0.269,0.168,0.047,-2.319,0.022,0.069
13,9,3,YOR378W,,0.083,-0.047,0.36,-0.14,-0.154,0.045
13,9,4,YOR270C,VPH1,0.092,-0.163,-0.925,-0.745,0.18,-0.504
13,9,5,YOR377W,ATF1,0.023,-0.113,0.225,-0.038,-0.009,-0.029
13,9,6,YOR269W,PAC1,0.608,-0.009,0.206,-0.644,0.123,-0.223
13,9,7,YOR376W,,0.015,-0.075,0.451,-0.156,-0.008,-0.047
13,9,8,YOR268C,,-0.059,0.18,0.307,-0.392,0.41,0.008
13,9,9,YOR375C,GDH1,0.089,-0.305,-0.047,0.01,0.149,0.107
13,9,10,YOR267C,HRK1,-0.416,0.227,-0.811,-0.662,0.286,-0.162
13,9,11,YOR374W,ALD4,0.091,-0.049,0.634,-0.376,0.246,0.082
13,9,12,YOR266W,PNT1,0.002,0.169,-0.117,-0.773,-0.009,-0.201
13,9,13,YOR371C,GPB1,0.088,-0.302,0.785,-0.071,0.568,0.118
13,9,14,YOR265W,RBL2,0.07,-0.555,0.383,0.087,0.249,-0.123
13,9,15,YOR368W,RAD17,0.307,0.147,0.981,0.042,0.466,-0.535
13,9,16,YOR264W,DSE3,0.355,-0.118,0.224,0.074,0.25,-0.063
13,9,17,YOR367W,SCP1,-0.218,0.228,-0.069,-0.42,0.432,-0.036
13,9,18,YOR263C,,-0.076,-0.242,0.362,-0.294,0.303,-0.06
13,9,19,YOR365C,,-0.388,0.204,0.315,-0.207,0.335,-0.164
13,9,20,YOR255W,OSW1,0.177,-0.152,0.495,0.327,0.135,-0.282
13,9,21,YOR364W,,0.164,0.461,-0.136,-0.927,0.513,-0.004
13,9,22,YOR253W,NAT5,0.173,0.394,-0.742,-0.493,0.417,0.012
13,9,23,YOR363C,PIP2,0.002,-0.028,1.509,0.746,0.21,-0.123
13,10,2,YPL121C,MEI5,-0.124,-0.441,-0.162,-0.171,0.117,0.135
13,10,3,YPL225W,,-0.243,0.016,0.02,-0.918,-0.06,0.052
13,10,4,YPL120W,VPS30,0.193,-0.246,-0.41,-0.621,-0.04,-0.25
13,10,5,YPL224C,MMT2,-0.365,0.235,0.641,-0.275,0.127,-0.195
13,10,6,YPL119C,DBP1,-0.055,0.042,0.645,-0.258,0.033,-0.082
13,10,7,YPL223C,GRE1,0.233,0.058,-0.364,-0.56,0.177,0.001
13,10,8,YPL116W,HOS3,0.026,-0.237,-0.178,-0.147,-0.115,-0.17
13,10,9,YPL222W,FMP40,0.144,-0.024,0.748,-0.037,0.001,0.025
13,10,10,YPL115C,BEM3,-0.146,0.231,-0.728,-0.625,0.322,-1.547
13,10,11,YPL221W,BOP1,0.107,-0.01,0.551,-0.039,0.583,-0.042
13,10,12,YPL114W,,0.158,-0.108,0.743,0.059,0.371,0.106
13,10,13,YPL220W,RPL1A,0.02,0.182,0.365,-0.008,-0.077,-0.036
13,10,14,YPL113C,,0.1,-0.263,-0.031,-0.519,-0.113,-0.081
13,10,15,YPL219W,PCL8,-0.38,-0.025,0.17,-0.137,0.316,-0.145
13,10,16,YPL112C,PEX25,0.152,-0.203,0.514,-0.103,0.24,-0.147
13,10,17,YPL216W,,0.121,-0.094,0.068,0.058,0.268,-0.041
13,10,18,YPL111W,CAR1,0.195,-0.17,0.576,0.297,0.41,-0.591
13,10,19,YPL214C,THI6,0.218,-0.102,0.464,0.353,0.008,-0.007
13,10,20,YPL110C,,-0.046,0.225,-0.104,-0.609,0.357,-0.498
13,10,21,YPL213W,LEA1,0.208,0.223,0.15,-0.245,-2.043,-4.859
13,10,22,YPL109C,,0.156,-0.024,0.507,0.045,0.153,-0.325
13,10,23,YPL212C,PUS1,-0.115,0.48,-1.231,0.2,0.397,-0.127
13,11,2,YOR286W,FMP31,-0.134,0.265,-0.153,-0.075,0.198,0.256
13,11,3,YPL008W,CHL1,-0.076,-0.403,-0.472,0.112,-0.227,0.043
13,11,4,YOR285W,,0.035,-0.06,0.394,0.058,-0.032,0.175
13,11,5,YPL004C,LSP1,-0.272,0.276,0.06,-0.843,0.208,-0.038
13,11,6,YOR284W,HUA2,0.016,-0.199,0.419,0.003,-0.046,0.147
13,11,7,YPL003W,ULA1,0.082,-0.141,-0.379,-0.132,-0.083,0.006
13,11,8,YOR283W,,0.238,0.279,-1.229,-0.264,-0.144,0.066
13,11,9,YPL001W,HAT1,0.049,0.476,0.303,-0.565,0.283,-0.198
13,11,10,YOR280C,FSH3,0.137,-0.346,0.688,0.023,-0.008,-0.375
13,11,11,YOR386W,PHR1,0.138,-0.031,0.51,0.118,0.133,-0.071
13,11,12,YOR279C,RFM1,0.247,-0.188,0.493,-0.036,0.377,0.048
13,11,13,YOR385W,,0.169,-0.193,0.62,-0.132,0.218,-0.071
13,11,14,YOR277C,,0.31,-0.099,0.555,0.191,0.203,-0.193
13,11,15,YOR384W,FRE5,0.089,-0.51,0.672,0.124,0.351,-0.114
13,11,16,YOR276W,CAF20,0.255,0.033,0.691,-0.029,0.167,0.024
13,11,17,YOR383C,FIT3,0.307,-0.043,0.324,-0.371,0.274,-0.276
13,11,18,YOR275C,RIM20,-0.023,-0.215,-0.351,-2.225,0.255,-0.378
13,11,19,YOR382W,FIT2,0.143,-0.216,0.086,0.3,0.339,0.173
13,11,20,YOR274W,MOD5,0.131,-0.074,0.391,0.269,0.366,0.297
13,11,21,YOR381W,FRE3,0.119,0.187,0.495,0.403,0.293,0.063
13,11,22,YOR273C,TPO4,-0.166,0.054,-0.269,-0.894,0.675,-0.273
13,11,23,YOR380W,RDR1,-0.177,0.143,-1.184,0.423,0.234,0.073
13,12,2,YPL139C,UME1,-0.162,-0.275,0.201,-0.324,0.142,0.278
13,12,3,YPL245W,,-0.283,0.601,0.287,-0.431,0.173,0.016
13,12,4,YPL138C,SPP1,-0.056,0.107,0.059,-0.083,-0.043,-0.097
13,12,5,YPL244C,HUT1,-0.042,-0.238,0.728,-0.39,-0.076,0.25
13,12,6,YPL137C,,0.151,-0.103,0.374,-0.387,0.34,0.201
13,12,7,YPL241C,CIN2,-0.006,0.336,0.292,-0.678,0.321,-0.22
13,12,8,YPL136W,,0.18,0.248,0.854,0.109,0.255,-0.329
13,12,9,YPL240C,HSP82,0.204,-0.006,0.553,-0.025,0.138,-0.369
13,12,10,YPL135W,ISU1,0.29,-0.213,0.537,-0.406,0.119,-0.348
13,12,11,YPL239W,YAR1,-0.551,0.024,-0.366,0.015,0.349,-0.702
13,12,12,YPL134C,ODC1,0.12,0.402,-0.009,-1.042,0.485,-0.232
13,12,13,YPL236C,,0.152,-0.813,-0.246,-0.317,0.381,0.006
13,12,14,YPL133C,RDS2,-0.341,0.356,-0.064,-1.024,0.402,-0.169
13,12,15,YPL232W,SSO1,0.3,0.006,0.606,-0.047,0.391,-0.306
13,12,16,YPL130W,SPO19,-0.3,-0.338,0.492,-0.543,0.083,-0.292
13,12,17,YPL230W,,0.002,0.151,0.584,0.076,-0.269,-0.5
13,12,18,YPL127C,HHO1,-0.31,0.145,-0.492,-2.05,0.442,0.102
13,12,19,YPL229W,,0.018,-0.218,0.175,-0.54,0.112,-0.182
13,12,20,YPL125W,KAP120,-0.147,-0.211,0.623,0.298,0.107,0.266
13,12,21,YPL227C,ALG5,0.19,-0.341,0.199,0.272,0.314,-0.095
13,12,22,YPL123C,RNY1,-0.252,0.339,0.285,-0.197,0.377,-0.223
13,12,23,YPL226W,NEW1,-0.057,-0.213,0.671,-0.071,0.328,-0.104
13,13,2,YOR300W,,-0.417,0.004,-0.269,-0.296,0.393,-0.075
13,13,3,YPL026C,SKS1,-0.167,0.231,-0.475,-1.021,0.486,0.161
13,13,4,YOR299W,BUD7,0.004,0.181,-0.26,-0.182,0.351,-0.049
13,13,5,YPL025C,,-0.233,-0.123,0.344,0.01,0.178,-0.405
13,13,6,YOR298W,MUM3,0.104,0.22,-0.011,-0.442,0.327,-0.811
13,13,7,YPL024W,NCE4,0.168,0.072,-0.292,-0.001,-0.13,-0.795
13,13,8,YOR298C-A,MBF1,-0.07,0.348,-0.256,-0.644,0.477,-0.016
13,13,9,YPL023C,MET12,-0.502,-0.178,-0.091,-1.033,0.149,-0.651
13,13,10,YOR297C,TIM18,-0.599,-0.156,-0.187,0.252,-0.022,-0.375
13,13,11,YPL022W,RAD1,0.307,0.167,-0.805,-0.196,0.251,-0.454
13,13,12,YOR296W,,-0.405,-0.491,-0.613,-4.858,0.287,-0.297
13,13,13,YPL021W,ECM23,0.05,-0.614,0.387,0.104,-0.067,-0.116
13,13,14,YOR293W,RPS10A,0.422,0.252,-0.191,0.319,-0.095,0.144
13,13,15,YPL019C,VTC3,0.168,-0.762,0.201,-0.426,0.179,-0.47
13,13,16,YOR292C,,0.057,-0.508,0.56,-0.758,0.437,-0.437
13,13,17,YPL018W,CTF19,0.272,0.165,0.075,-0.664,0.245,-0.235
13,13,18,YOR291W,,0.228,-0.2,0.679,-0.175,0.123,-0.308
13,13,19,YPL017C,,-0.052,0.211,0.111,-0.271,-0.038,-0.241
13,13,20,YOR289W,,-0.022,-0.3,-0.141,-0.847,0.17,-0.037
13,13,21,YPL014W,,0.09,0.015,-0.358,0.313,0.209,-0.389
13,13,22,YOR288C,MPD1,0.13,-0.115,0.796,0.068,0.092,0.261
13,13,23,YPL009C,,0.09,-0.282,0.576,0.562,0.183,-0.057
13,14,2,YPL156C,PRM4,-0.159,-0.445,0.269,0.036,0.151,-0.229
13,14,3,YPL260W,,0.028,0.156,0.438,0.489,0.066,0.302
13,14,4,YPL155C,KIP2,0.397,-0.209,0.546,0.143,0.067,0.087
13,14,5,YPL259C,APM1,0.006,0.442,-0.416,-2.518,0.25,-0.358
13,14,6,YPL154C,PEP4,-0.348,-0.212,0.664,0.025,0.205,-0.138
13,14,7,YPL258C,THI21,0.138,-0.578,0.589,-0.038,-0.136,-0.258
13,14,8,YPL152W,RRD2,-0.102,-0.08,0.679,-0.362,0.327,-0.194
13,14,9,YPL257W,,0.131,-0.212,0.317,-0.527,0.103,-0.338
13,14,10,YPL150W,,-0.491,-0.414,0.062,-0.294,0.545,0.157
13,14,11,YPL256C,CLN2,0.183,-0.311,0.456,-5.288,0.078,0.031
13,14,12,YPL149W,ATG5,0.281,0.097,0.758,-0.293,0.089,-0.061
13,14,13,YPL253C,VIK1,-0.389,-0.147,0.417,-0.183,-0.132,0.028
13,14,14,YPL147W,PXA1,0.269,-0.578,0.993,-0.011,0.161,
13,14,15,YPL250C,ICY2,0.235,-0.029,0.415,-0.147,-0.026,-0.068
13,14,16,YPL145C,KES1,0.076,-0.64,0.248,-0.651,0.118,-0.13
13,14,17,YPL249C,GYP5,-0.52,0.236,-0.438,-0.683,0.478,-0.414
13,14,18,YPL144W,,0.107,-0.391,0.359,-0.27,-0.208,-1.239
13,14,19,YPL248C,GAL4,0.031,0.014,0.172,-0.749,0.266,-0.219
13,14,20,YPL141C,,0.106,-0.373,0.441,0.829,0.159,-0.037
13,14,21,YPL247C,,0.173,-0.008,-0.036,-0.132,-0.016,0.207
13,14,22,YPL140C,MKK2,-0.556,0.304,-1.926,-1.448,-0.322,-0.516
13,14,23,YPL246C,RBD2,0.173,0.032,-0.283,-0.047,-0.124,-0.288
13,15,2,YOR312C,RPL20B,0.016,-3.029,0.411,0.349,-0.143,-0.093
13,15,3,YPL046C,ELC1,-0.079,-0.217,-0.926,-0.246,0.265,-0.199
13,15,4,YOR311C,HSD1,-0.226,-0.202,0.558,-0.174,0.049,-0.16
13,15,5,YPL041C,,0.184,-0.523,-0.241,-1.395,0.184,-0.656
13,15,6,YOR309C,,0.297,0.738,1.094,-0.267,0.257,0.219
13,15,7,YPL039W,,0.145,-0.531,-0.516,-0.152,0.226,-0.351
13,15,8,YOR308C,SNU66,0.075,-0.008,0.619,-0.707,0.147,-0.073
13,15,9,YPL038W,MET31,0.11,-0.844,-0.366,0.311,0.167,-0.421
13,15,10,YOR307C,SLY41,0.377,-0.726,0.039,-0.447,0.261,-0.107
13,15,11,YPL037C,EGD1,-0.394,-0.063,-0.035,-0.974,0.212,-0.606
13,15,12,YOR306C,MCH5,-0.149,-3.249,-0.914,-1.272,0.131,-0.572
13,15,13,YPL036W,PMA2,-0.683,-0.563,0.113,-0.437,0.126,
13,15,14,YOR303W,CPA1,0.121,0.009,0.438,-0.029,0.175,
13,15,15,YPL034W,,-0.52,0.22,0.068,0.031,0.593,
13,15,16,YOR304W,ISW2,-0.428,-0.044,0.499,0.251,0.417,0.056
13,15,17,YPL033C,,0.146,0.312,-0.327,-1.126,0.725,-0.277
13,15,18,YOR304C-A,,0.312,-0.127,0.784,0.307,0.142,0.1
13,15,19,YPL032C,SVL3,0.11,-0.253,-0.22,-0.63,-0.115,-0.872
13,15,20,YOR302W,,0.102,0.275,-0.741,-5.041,0.219,-0.114
13,15,21,YPL030W,,0.227,0.457,-0.008,-0.219,-0.076,-0.034
13,15,22,YOR301W,RAX1,0.123,-0.187,0.79,-0.062,-0.112,-0.157
13,15,23,YPL027W,SMA1,0.108,0.577,-1.548,-2.065,0.049,-0.345
14,2,2,YGL049C,TIF4632,0.118,0.662,0.573,0.075,-0.008,0.218
14,2,3,YFL013C,IES1,-0.135,-0.275,0.643,0.237,-0.57,-0.145
14,2,4,YGL042C,,0.064,-0.541,-0.288,-2.109,-0.161,
14,2,5,YFL012W,,-0.158,-0.186,0.418,-0.646,-0.051,0.117
14,2,6,YBR078W,ECM33,0.226,-1.326,-0.3,-0.554,-0.419,-1.247
14,2,7,YFL010W-A,AUA1,0.117,-0.668,0.134,0.161,-0.154,0.084
14,2,8,YJL177W,RPL17B,-0.618,-0.315,-0.316,-4.981,0.127,-0.393
14,2,9,YFL010C,WWM1,-0.403,-0.388,-0.126,0.491,-0.103,0.344
14,2,10,YGR122W,,-0.363,-0.098,-1.525,-1.243,0.1,-0.05
14,2,11,YFL007W,BLM3,-0.757,-0.958,0.282,-2.365,0.13,-0.202
14,2,12,YGR068C,,-0.661,-0.025,-0.913,-1.226,0.395,0.205
14,2,13,YFL004W,VTC2,-0.052,-0.166,-0.322,-0.758,-0.157,-0.053
14,2,14,YGR067C,,-0.237,-0.649,-0.111,-1.614,-0.062,-0.061
14,2,15,YFL003C,MSH4,0.044,-3.333,-0.479,-2.073,-0.175,-0.448
14,2,16,YGR061C,ADE6,-0.2,-0.073,-0.299,-0.957,0.54,0.319
14,2,17,YFL001W,DEG1,0.181,0.21,0.601,0.5,-0.096,-0.073
14,2,18,YGR055W,MUP1,-0.428,-0.4,-0.312,0.072,-0.032,-0.871
14,2,19,YGR255C,,-0.497,-0.445,-1.831,-2.158,0.152,-0.122
14,2,20,YGL071W,RCS1,-0.103,0.025,-0.136,-5.396,-0.034,-0.231
14,2,21,YGR254W,ENO1,-0.31,-0.184,0.137,-1.688,-0.398,-0.035
14,2,22,YGL063W,PUS2,-0.36,0.291,-0.556,-5.468,-0.052,-0.282
14,2,23,YGR122C-A,,0.217,0.011,-0.044,0.479,-0.44,0.146
14,3,2,YPL274W,SAM3,-0.023,0.002,0.185,-0.286,-0.265,0.377
14,3,3,YPR120C,CLB5,-0.063,-0.212,-0.16,-4.987,-0.091,-0.37
14,3,4,YPL273W,SAM4,-0.026,0.138,0.482,0.005,-0.111,
14,3,5,YPR119W,CLB2,0.34,-0.499,-0.083,-1.285,-0.031,-0.119
14,3,6,YPL272C,,0.399,-3.042,-1.34,-5.687,-0.718,-0.877
14,3,7,YPR117W,,-0.156,-0.262,0.433,-0.879,-0.2,0.522
14,3,8,YPL270W,MDL2,-0.458,-0.585,0.169,-0.074,0.205,-0.008
14,3,9,YPR115W,,-0.29,-0.283,-0.175,-0.751,0.188,0.087
14,3,10,YPL269W,KAR9,-0.257,-0.479,0.459,-1.237,0.267,-0.041
14,3,11,YPR114W,,-0.536,1.202,-2.26,-5.357,0.448,-0.484
14,3,12,YPL267W,ACM1,-0.164,-3.743,-0.54,-5.362,-0.139,-0.8
14,3,13,YPR111W,DBF20,-0.144,-0.54,-0.372,-1.005,0.189,0.068
14,3,14,YPL265W,DIP5,0.027,0.645,-0.118,-1.022,0.17,0.057
14,3,15,YPR109W,,-0.209,-1.022,-0.329,-0.744,0.023,-0.341
14,3,16,YPL264C,,-0.078,-0.081,-0.474,-0.141,-0.015,0.021
14,3,17,YPR106W,ISR1,-0.665,-0.618,0.071,-1.282,-0.366,0.198
14,3,18,YPL263C,KEL3,-0.69,-0.355,0.849,-1.025,-0.043,0.047
14,3,19,YPR098C,,-0.289,-0.774,-0.271,-0.305,0.089,-0.118
14,3,20,YPL262W,FUM1,-0.712,-0.931,-0.635,-0.146,-0.001,-3.772
14,3,21,YPR097W,,-0.324,-0.159,-1.267,-0.443,-0.301,0.127
14,3,22,YPL261C,,-0.192,-2.844,-0.391,-5.234,-0.021,0.19
14,3,23,YPR096C,,0.087,-0.052,-1,-0.791,-0.032,0.325
14,4,2,YOR155C,ISN1,0.162,0.94,-0.011,-0.55,-0.106,0.439
14,4,3,YGL096W,TOS8,0.22,-0.011,0.265,0.113,-0.312,0.362
14,4,4,YOR054C,VHS3,0.165,0.11,0.276,-0.089,-0.144,
14,4,5,YGL094C,PAN2,0.222,0.301,0.188,-0.989,-0.083,0.37
14,4,6,YNL180C,RHO5,0.585,0.857,0.133,0.446,0.282,0.354
14,4,7,YGL037C,PNC1,0.401,0.008,0.332,0.028,-0.071,-0.608
14,4,8,YNL042W,BOP3,-0.423,0.036,0.043,0.021,0.082,0.174
14,4,9,YGL029W,CGR1,-0.334,-0.285,-0.056,0.15,0.195,0.399
14,4,10,YKL087C,CYT2,-0.062,-0.148,-0.865,0.285,-0.047,-0.425
14,4,11,YGR292W,MAL12,0.238,-0.034,0.626,0.137,-0.072,0.256
14,4,12,YIL125W,KGD1,-0.546,-0.31,-0.297,0.515,0.082,-0.024
14,4,13,YGR291C,,0.091,-0.302,0.385,0.082,0.105,0.334
14,4,14,YAL048C,GEM1,0.355,-2.63,3.52,1.808,0.214,0.932
14,4,15,YGR289C,MAL11,0.157,0.508,-0.119,-0.143,-0.035,0.286
14,4,16,YOR248W,,-0.002,0.51,0.143,-0.468,-0.138,-0.385
14,4,17,YGR276C,RNH70,-0.04,0.088,-0.124,-0.039,-0.267,-0.032
14,4,18,YOR220W,,-0.055,0.471,-0.442,0.095,-0.119,-0.477
14,4,19,YGR273C,,-0.262,0.205,-0.25,-0.467,-0.386,0.228
14,4,20,YOR180C,DCI1,-0.479,-0.301,0.643,-1.717,-0.324,0.09
14,4,21,YGR272C,,0.265,0.224,0.888,0.06,-0.62,0.321
14,4,22,YOR179C,SYC1,0.131,-0.193,0.277,0.353,-0.31,0.258
14,4,23,YGR271W,SLH1,0.315,0.104,0.359,0.399,-0.321,0.297
14,5,2,YPR013C,,0.363,0.051,1.061,-0.421,0.331,0.12
14,5,3,YPR134W,MSS18,-0.392,-0.29,-0.036,-1.623,-0.02,0.102
14,5,4,YPR012W,,-0.292,-0.042,-0.368,-0.808,0.091,0.148
14,5,5,YPR132W,RPS23B,-0.129,-0.615,0.517,-0.003,0.033,0.493
14,5,6,YPR009W,SUT2,-0.714,0.638,-0.012,-5.553,0.051,0.109
14,5,7,YPR130C,,-0.198,-0.329,0.307,0.475,0.167,0.146
14,5,8,YPR008W,HAA1,-0.349,-0.103,0.213,0.25,0.064,-0.141
14,5,9,YPR129W,SCD6,-0.249,-0.461,0.325,-0.836,0.389,0.146
