orf	hap a | vacuolar fragmentation (FM4-64 staining) | sodium chloride [0.4 M] | None | Michaillat L~Mayer A, 2013
YBR215W	0.0
YBR216C	0.0
YBR217W	-0.75
YBR218C	-0.75
YBR219C	0.0
YBR220C	-0.3333333333333333
YBR221C	0.0
YBR222C	0.0
YBR223C	0.0
YBR224W	-1.0
YBR225W	-0.3333333333333333
YBR226C	0.0
YBR227C	0.0
YBR228W	-0.6
YBR229C	-0.5
YBR230C	0.0
YBR231C	-0.6666666666666666
YBR233W	0.0
YBR235W	0.0
YBR238C	0.0
YBR239C	0.0
YBR240C	-0.3333333333333333
YBR241C	0.0
YBR242W	0.0
YBR244W	0.0
YBR245C	-0.5
YBR246W	0.0
YBR248C	-1.0
YBR249C	0.0
YBR250W	0.0
YBR251W	0.0
YBR255W	0.0
YBR258C	0.0
YBR259W	0.0
YBR260C	0.0
YBR261C	-0.3333333333333333
YBR262C	0.0
YBR263W	0.0
YBR264C	0.0
YBR266C	-1.25
YBR267W	0.0
YBR268W	0.0
YCL001W	0.0
YCL002C	0.0
YCL005W	0.0
YCL007C	-0.8
YCL008C	-1.0
YCL009C	-0.4
YCL010C	0.0
YCL011C	0.0
YCL014W	-0.75
YCL016C	-1.0
YCL024W	-1.0
YCL025C	0.0
YCL027W	0.0
YCL028W	-0.6666666666666666
YCL029C	-0.75
YCL030C	-1.0
YCL032W	-1.5
YCL033C	-1.25
YCL034W	-1.5
YCL036W	-1.25
YCL037C	-1.5
YCL039W	-1.5
YCL040W	-0.75
YCL042W	-0.5
YCL044C	-1.5
YCL045C	-0.75
YCL046W	-1.25
YCL047C	-1.5
YCL048W	-1.25
YCL049C	-1.0
YCL050C	-1.75
YCL051W	-1.0
YCL055W	-0.3333333333333333
YCL056C	-1.3333333333333333
YCL057W	-1.0
YCL061C	-0.325
YCL063W	-0.575
YCL064C	-1.0
YCL069W	-1.0
YCR001W	-1.25
YCR002C	-0.5
YCR003W	-0.2
YCR004C	-1.25
YCR005C	-0.3333333333333333
YCR006C	-0.3333333333333333
YCR007C	-0.75
YCR008W	-1.0
YCR009C	0.0
YCR010C	-1.0
YCR011C	0.0
YCR014C	-1.3333333333333333
YCR015C	-0.3333333333333333
YCR016W	-0.2
YCR017C	-0.75
YCR019W	-0.3333333333333333
YCR020C	-0.3333333333333333
YCR020C-A	0.0
YCR021C	0.0
YCR022C	0.0
YCR023C	-0.3333333333333333
YDL001W	-1.0
YDL002C	0.0
YDL005C	-1.0
YDL006W	0.0
YDL009C	0.0
YDL010W	0.0
YDL011C	-0.6666666666666666
YDL012C	0.0
YDL013W	-0.75
YDL018C	0.0
YDL019C	0.0
YDL020C	0.0
YDL021W	0.0
YDL022W	0.0
YDL023C	-0.75
YDL024C	0.0
YDL025C	0.0
YDL026W	0.0
YDL027C	0.0
YDL032W	0.0
YDL033C	0.0
YDL034W	0.0
YDL035C	-0.4
YDL036C	-0.3333333333333333
YDL037C	-0.75
YDL039C	-0.625
YDL040C	-0.4
YDL041W	0.0
YDL042C	0.0
YDL044C	0.0
YDL045W-A	-0.3333333333333333
YDL046W	-0.4
YDL047W	-1.3333333333333333
YDL048C	-1.25
YDL049C	-1.25
YDL050C	-1.5
YDL051W	-1.0
YDL052C	-1.25
YDL053C	-1.3333333333333333
YDL054C	-1.25
YDL056W	-1.6666666666666667
YDL057W	-1.25
YDL059C	-0.8
YDL061C	-0.4
YDL062W	0.0
YDL063C	0.0
YDL065C	0.0
YDL066W	-0.4
YDL067C	0.0
YDL068W	0.0
YDL069C	-0.8
YDL070W	0.0
YDL071C	0.0
YDL072C	0.0
YDL073W	0.0
YDL074C	0.0
YDL075W	0.0
YDL076C	-0.3333333333333333
YDL077C	0.0
YDL078C	0.0
YDL079C	-0.6666666666666666
YDL080C	-0.8
YDL081C	-0.75
YDL082W	0.0
YDL083C	-1.3333333333333333
YDL085W	0.0
YDL086W	0.0
YDL088C	-0.3333333333333333
YDL089W	-0.3333333333333333
YDL090C	-1.5
YDL091C	0.0
YDL093W	0.0
YDL094C	0.0
YDL095W	-0.5
YDL096C	0.0
YDL099W	0.0
YDL100C	0.0
YDL101C	0.0
YDL104C	0.0
YDL106C	-0.5
YDL107W	-0.3333333333333333
YDL109C	0.0
YDL110C	0.0
YDL112W	0.0
YDL113C	0.0
YDL114W	0.0
YDL115C	-0.3333333333333333
YDL116W	-0.3333333333333333
YDL117W	0.0
YDL118W	-0.5
YDL119C	-1.0
YDL121C	0.0
YDL122W	0.0
YDL123W	-0.75
YDL124W	0.0
YDL125C	0.0
YDL127W	-0.5
YDL128W	0.0
YDL129W	0.0
YDL130W	-0.3333333333333333
YDL131W	0.0
YDL133W	-0.3333333333333333
YDL134C	0.0
YDL135C	-0.3333333333333333
YDL136W	0.0
YDL137W	-0.3333333333333333
YDL138W	0.0
YDL142C	0.0
YDL144C	-0.6666666666666666
YDL146W	-0.75
YDL149W	-0.75
YDL151C	-2.0
YDL154W	0.0
YDL155W	0.0
YDL156W	0.0
YDL157C	-0.3333333333333333
YDL159W	0.0
YDL160C	-1.8
YDL161W	0.0
YDL162C	0.0
YDL167C	0.0
YDL168W	-0.8
YDL169C	0.0
YDL170W	-0.8
YDL171C	0.0
YDL172C	0.0
YDL173W	0.0
YDL174C	-0.6
YDL175C	0.0
YDL176W	-0.8
YDL177C	-0.25
YDL178W	-0.8
YDL179W	-0.4
YDL180W	0.0
YDL181W	0.0
YDL182W	-0.5
YDL183C	-1.2
YDL184C	-0.3333333333333333
YDL185W	-1.0
YDL186W	0.0
YDL187C	0.0
YDL188C	-1.0
YDL189W	-0.3333333333333333
YDL190C	-0.8
YDL191W	0.0
YDL192W	0.0
YDL197C	0.0
YDL198C	-0.75
YDL199C	0.0
YDL200C	0.0
YDL201W	0.0
YDL202W	-0.5
YDL203C	0.0
YDL204W	-0.5
YDL206W	0.0
YDL210W	0.0
YDL211C	0.0
YDL213C	0.0
YDL214C	-0.3333333333333333
YDL215C	-0.3333333333333333
YDL216C	-0.4
YDL218W	-0.3333333333333333
YDL219W	0.0
YDL222C	0.0
YDL223C	0.0
YDL224C	0.0
YDL225W	0.0
YDL226C	-0.3333333333333333
YDL227C	0.0
YDL229W	-1.0
YDL230W	-0.3333333333333333
YDL231C	-0.4
YDL232W	0.0
YDL233W	0.0
YDL234C	0.0
YDL236W	0.0
YDL237W	0.0
YDL238C	0.0
YDL239C	0.0
YDL240W	0.0
YDL241W	-0.4
YDL242W	-0.3333333333333333
YDL243C	-0.4
YDR001C	-0.3333333333333333
YDR003W	0.0
YDR004W	0.0
YDR005C	-0.3333333333333333
YDR006C	-0.3333333333333333
YDR008C	0.0
YDR009W	0.0
YDR010C	0.0
YDR011W	-0.3333333333333333
YDR014W	0.0
YDR015C	-0.4
YDR017C	0.0
YDR018C	0.0
YDR019C	-0.4
YDR020C	0.0
YDR022C	-0.4
YDR024W	-0.3333333333333333
YDR025W	-0.6666666666666666
YDR026C	-0.3333333333333333
YDR027C	0.0
YDR028C	-0.8
YDR029W	-0.3333333333333333
YDR030C	-0.4
YDR031W	-0.3333333333333333
YDR032C	0.0
YDR033W	-0.4
YDR034C	-0.3333333333333333
YDR035W	-0.3333333333333333
YDR036C	-0.3333333333333333
YDR042C	-0.3333333333333333
YDR043C	-0.3333333333333333
YDR046C	-0.3333333333333333
YDR049W	0.0
YDR050C	0.0
YDR051C	-0.5
YDR055W	-0.75
YDR056C	-0.6666666666666666
YDR057W	-0.75
YDR059C	-0.5
YDR061W	0.0
YDR063W	-0.3333333333333333
YDR065W	-0.5
YDR066C	-0.3333333333333333
YDR067C	-0.5
YDR068W	-0.3333333333333333
YDR069C	-0.8
YDR070C	-0.6
YDR072C	-0.75
YDR073W	-1.0
YDR075W	-0.4
YDR076W	-1.0
YDR077W	-0.75
YDR078C	-0.4
YDR079W	0.0
YDR080W	-0.4
YDR083W	-0.4
YDR084C	-0.6
YDR085C	0.0
YDR089W	0.0
YDR090C	-0.3333333333333333
YDR092W	-1.5
YDR093W	0.0
YDR094W	-0.75
YDR095C	-0.3333333333333333
YDR096W	-0.75
YDR097C	-0.3333333333333333
YDR098C	-1.25
YDR099W	-1.0
YDR100W	0.0
YDR101C	0.0
YDR102C	-1.0
YDR103W	0.0
YDR104C	0.0
YDR105C	-1.3333333333333333
YDR107C	0.0
YDR108W	0.0
YDR109C	0.0
YDR110W	0.0
YDR111C	-0.3333333333333333
YDR112W	0.0
YDR114C	0.0
YDR115W	-1.0
YDR116C	-1.25
YDR117C	0.0
YDR119W	0.0
YDR120C	0.0
YDR121W	0.0
YDR122W	-0.25
YDR123C	-0.5
YDR124W	0.0
YDR125C	0.0
YDR126W	0.0
YDR127W	-0.75
YDR128W	-1.75
YDR129C	-0.3333333333333333
YDR130C	0.0
YDR131C	0.0
YDR132C	-0.3333333333333333
YDR133C	-0.3333333333333333
YDR135C	-0.6
YDR136C	0.0
YDR137W	0.0
YDR138W	-1.0
YDR139C	0.0
YDR140W	-2.0
YDR142C	-1.0
YDR143C	0.0
YDR144C	0.0
YDR146C	0.0
YDR147W	0.0
YDR148C	0.0
YDR149C	0.0
YDR150W	0.0
YDR151C	0.0
YDR152W	0.0
YDR153C	0.0
YDR154C	0.0
YDR155C	0.0
YDR156W	0.0
YDR157W	0.0
YDR158W	0.0
YDR159W	-0.4
YDR161W	0.0
YDR162C	0.0
YDR163W	0.0
YDR165W	0.0
YDR169C	-0.3333333333333333
YDR171W	0.0
YDR173C	-0.3333333333333333
YDR175C	-0.6
YDR176W	-1.0
YDR178W	-0.3333333333333333
YDR179C	-0.3333333333333333
YDR179W-A	-1.25
YDR181C	0.0
YDR183W	-1.0
YDR184C	-0.6666666666666666
YDR185C	0.0
YDR186C	0.0
YDR191W	-0.75
YDR192C	-0.75
YDR193W	-0.75
YDR194C	-1.0
YDR195W	-1.0
YDR197W	-0.75
YDR198C	0.0
YDR199W	0.0
YDR200C	-0.5
YDR203W	0.0
YDR204W	0.0
YDR206W	-0.3333333333333333
YDR207C	-2.0
YDR209C	-1.0
YDR210W	-1.25
YDR213W	-1.25
YDR214W	-1.75
YDR215C	-2.0
YDR216W	0.0
YDR217C	0.0
YDR218C	-0.6
YDR219C	-1.0
YDR220C	-1.25
YDR221W	-1.25
YDR222W	0.0
YDR223W	-0.4
YDR225W	-1.5
YDR226W	-0.75
YDR227W	0.0
YDR229W	-0.8
YDR230W	0.0
YDR231C	0.0
YDR233C	0.0
YDR234W	-0.4
YDR237W	-1.25
YDR239C	0.0
YDR241W	-1.4
YDR244W	0.0
YDR245W	-1.25
YDR247W	0.0
YDR248C	-0.8
YDR249C	-1.4
YDR250C	-0.8
YDR251W	-0.3333333333333333
YDR252W	-0.75
YDR253C	0.0
YDR254W	-0.5
YDR255C	-1.0
YDR256C	-1.0
YDR257C	-0.75
YDR258C	0.0
YDR259C	0.0
YDR260C	0.0
YDR261C	-0.5
YDR262W	-0.5
YDR263C	-0.3333333333333333
YDR264C	0.0
YDR265W	-0.75
YDR266C	-0.3333333333333333
YDR268W	-0.25
YDR270W	-0.5
YDR272W	-1.0
YDR273W	0.0
YDR274C	0.0
YDR275W	-0.75
YDR276C	0.0
YDR277C	0.0
YDR278C	0.0
YDR279W	0.0
YDR281C	0.0
YDR282C	0.0
YDR283C	0.0
YDR284C	0.0
YDR285W	-0.3333333333333333
YDR286C	0.0
YDR287W	0.0
YDR289C	0.0
YDR291W	0.0
YDR293C	-0.3333333333333333
YDR294C	0.0
YDR295C	0.0
YDR296W	0.0
YDR297W	0.0
YDR298C	0.0
YDR300C	-1.25
YDR304C	-0.6666666666666666
YDR305C	0.0
YDR306C	0.0
YDR307W	-0.3333333333333333
YDR309C	0.0
YDR310C	-0.6666666666666666
YDR312W	0.0
YDR313C	-1.0
YDR314C	-0.75
YDR315C	0.0
YDR316W	0.0
YDR317W	0.0
YDR318W	-1.25
YDR319C	-1.5
YDR320C	-0.5333333333333333
YDR321W	-0.3333333333333333
YDR322W	0.0
YDR323C	-1.0
YDR329C	-1.25
YDR330W	-1.0
YDR332W	0.0
YDR333C	-1.5
YDR334W	-1.0
YDR335W	-1.5
YDR336W	0.0
YDR338C	-1.0
YDR340W	-0.6
YDR344C	-0.4
YDR345C	0.0
YDR346C	-0.4
YDR347W	0.0
YDR348C	-1.0
YDR349C	0.0
YDR350C	0.0
YDR351W	0.0
YDR352W	0.0
YDR354W	-1.3333333333333333
YDR357C	-0.6666666666666666
YDR358W	-1.25
YDR359C	-0.3333333333333333
YDR360W	-0.3333333333333333
YDR363W	0.0
YDR364C	0.0
YDR368W	0.0
YDR369C	-0.6
YDR370C	-0.3333333333333333
YDR371W	0.0
YDR372C	-0.8
YDR374C	-1.0
YDR375C	0.0
YDR377W	0.0
YDR378C	-1.0
YDR379W	-0.3333333333333333
YDR380W	0.0
YDR382W	-0.3333333333333333
YDR383C	0.0
YDR384C	0.0
YDR385W	-1.0
YDR386W	-0.3333333333333333
YDR387C	-1.25
YDR388W	-1.0
YDR389W	-0.3333333333333333
YDR391C	-0.3333333333333333
YDR392W	-0.75
YDR393W	-0.75
YDR395W	-0.4
YDR399W	-0.8
YDR400W	0.0
YDR401W	0.0
YDR402C	0.0
YDR403W	0.0
YDR405W	0.0
YDR406W	0.0
YDR408C	0.0
YDR409W	0.0
YDR410C	0.0
YDR411C	0.0
YDR414C	-1.0
YDR415C	0.0
YDR418W	0.0
YDR419W	0.0
YDR420W	-0.8
YDR421W	-0.3333333333333333
YDR422C	0.0
YDR423C	0.0
YDR425W	-1.0
YDR426C	-1.0
YDR428C	-0.75
YDR430C	-0.3333333333333333
YDR431W	-0.8
YDR432W	-0.3333333333333333
YDR433W	-1.0
YDR435C	0.0
YDR436W	0.0
YDR438W	0.0
YDR439W	-0.3333333333333333
YDR440W	-1.0
YDR441C	-0.3333333333333333
YDR442W	-1.5
YDR443C	-0.75
YDR446W	-1.5
YDR447C	-1.25
YDR448W	-1.5
YDR450W	-1.25
YDR451C	-1.0
YDR452W	-0.8
YDR453C	-0.3333333333333333
YDR455C	-1.5
YDR456W	-1.25
YDR457W	-0.3333333333333333
YDR458C	0.0
YDR459C	-0.3333333333333333
YDR462W	-1.25
YDR463W	-0.75
YDR465C	-0.4
YDR466W	-1.0
YDR467C	0.0
YDR469W	0.0
YDR470C	0.0
YDR471W	-1.0
YDR475C	-0.875
YDR476C	-0.3333333333333333
YDR477W	0.0
YDR479C	-0.75
YDR480W	-1.0
YDR481C	-0.75
YDR482C	-0.2
YDR483W	-0.4
YDR484W	-0.6
YDR485C	-0.5
YDR486C	-1.75
YDR488C	-2.0
YDR490C	-0.5
YDR491C	-0.5
YDR492W	-1.25
YDR494W	-0.3333333333333333
YDR495C	-1.6666666666666667
YDR496C	-0.4
YDR497C	-1.0
YDR501W	-0.75
YDR503C	-1.0
YDR504C	-1.0
YDR505C	-1.5
YDR507C	-0.75
YDR508C	-1.5
YDR509W	-2.25
YDR511W	-0.3333333333333333
YDR513W	-0.8
YDR514C	-0.4
YDR516C	-1.25
YDR517W	-0.4
YDR518W	0.0
YDR519W	-1.0
YDR521W	0.0
YDR522C	0.0
YDR523C	0.0
YDR524C	0.0
YDR525W	0.0
YDR528W	-0.4
YDR529C	-0.75
YDR530C	-0.75
YDR532C	-1.0
YDR533C	-1.5
YDR534C	-0.8
YGL002W	-0.4
YGL003C	0.0
YGL004C	0.0
YGL005C	-0.5
YGL006W	-0.6
YGL007W	0.0
YGL009C	-1.5
YGL010W	0.0
YGL012W	0.0
YGL013C	-0.3333333333333333
YGL014W	0.0
YGL015C	-0.6
YGL016W	-1.0
YGL017W	-0.3333333333333333
YGL019W	-1.0
YGL020C	-1.0
YGL021W	0.0
YGL023C	0.0
YGL024W	-0.8
YGL025C	0.0
YGL026C	-1.0
YGL027C	0.0
YGL028C	-0.3333333333333333
YGL029W	-0.4
YGL031C	-0.5
YGL032C	-0.4
YGL033W	-0.3333333333333333
YGL034C	-0.5
YGL035C	-0.75
YGL036W	0.0
YGL037C	-0.3333333333333333
YGL038C	-1.0
YGL039W	-0.4
YGL041C	-0.75
YGL042C	-0.3333333333333333
YGL043W	-0.3333333333333333
YGL045W	-1.0
YGL049C	-0.4
YGL050W	-0.8
YGL051W	-0.3333333333333333
YGL053W	-0.4
YGL054C	-0.4
YGL056C	-0.4
YGL057C	0.0
YGL058W	0.0
YGL059W	-0.5
YGL060W	0.0
YGL062W	-0.4
YGL063W	-0.4
YGL064C	-1.6666666666666667
YGL066W	-0.6666666666666666
YGL067W	-0.75
YGL070C	-0.3333333333333333
YGL071W	-1.0
YGL072C	-1.5
YGL076C	0.0
YGL077C	-0.6666666666666666
YGL078C	0.0
YGL079W	-1.3333333333333333
YGL080W	-1.0
YGL081W	-0.5
YGL082W	-0.5
YGL083W	-0.3333333333333333
YGL084C	-0.4
YGL085W	-0.3333333333333333
YGL086W	-1.0
YGL087C	0.0
YGL088W	-0.3333333333333333
YGL089C	-1.0
YGL090W	0.0
YGL094C	-0.4
YGL095C	-1.3333333333333333
YGL096W	0.0
YGL101W	0.0
YGL104C	0.0
YGL105W	0.0
YGL107C	-0.5
YGL108C	-0.3333333333333333
YGL109W	0.0
YGL110C	-0.3333333333333333
YGL114W	-1.0
YGL115W	-1.75
YGL117W	0.0
YGL118C	0.0
YGL121C	0.0
YGL124C	0.0
YGL125W	-1.5
YGL126W	-0.3333333333333333
YGL127C	-0.5
YGL129C	-1.5
YGL131C	-0.3333333333333333
YGL132W	0.0
YGL133W	0.0
YGL135W	-0.75
YGL136C	-0.5
YGL138C	-0.3333333333333333
YGL139W	0.0
YGL140C	-0.4
YGL141W	-1.0
YGL143C	0.0
YGL144C	0.0
YGL146C	0.0
YGL147C	-0.3333333333333333
YGL148W	-1.0
YGL149W	-0.3333333333333333
YGL151W	-0.75
YGL152C	-1.0
YGL153W	-0.3333333333333333
YGL154C	0.0
YGL156W	0.0
YGL157W	-0.6
YGL158W	-1.0
YGL159W	-0.3333333333333333
YGL160W	-1.0
YGL161C	-0.3333333333333333
YGL162W	-0.3333333333333333
YGL163C	-0.3333333333333333
YGL164C	0.0
YGL165C	-0.5
YGL166W	-0.4
YGL167C	-0.6
YGL168W	-0.3333333333333333
YGL170C	-0.75
YGL173C	-1.0
YGL174W	-1.0
YGL175C	-0.5
YGL176C	0.0
YGL177W	-0.5
YGL179C	-0.6666666666666666
YGL180W	-0.5
YGL181W	-0.3333333333333333
YGL194C	-0.3333333333333333
YGL195W	-0.5
YGL196W	-0.75
YGL197W	-0.5
YGL198W	-0.4
YGL200C	-0.5
YGL202W	-0.25
YGL203C	-0.3333333333333333
YGL205W	-1.0
YGL206C	-1.3333333333333333
YGL208W	-0.6
YGL209W	-1.5
YGL210W	-0.75
YGL211W	-0.75
YGL212W	-0.8
YGL213C	-0.75
YGL215W	-0.8
YGL216W	-1.25
YGL220W	-0.8
YGL221C	-0.8
YGL222C	-0.8
YGL223C	-0.5
YGL224C	-1.0
YGL226C-A	-0.8
YGL226W	0.0
YGL227W	0.0
YGL228W	0.0
YGL229C	-0.3333333333333333
YGL230C	0.0
YGL231C	0.0
YGL232W	0.0
YGL234W	0.0
YGL236C	-1.25
YGL237C	0.0
YGL240W	0.0
YGL241W	-0.3333333333333333
YGL242C	0.0
YGL243W	0.0
YGL244W	0.0
YGL246C	-0.75
YGL248W	0.0
YGL249W	0.0
YGL250W	0.0
YGL251C	0.0
YGL252C	-0.3333333333333333
YGL253W	0.0
YGL254W	0.0
YGL255W	0.0
YGL256W	-0.3333333333333333
YGL257C	0.0
YGL258W	0.0
YGL259W	0.0
YGL260W	0.0
YGL261C	0.0
YGL262W	0.0
YGL263W	-0.6
YGR001C	0.0
YGR003W	0.0
YGR004W	0.0
YGR006W	-1.3333333333333333
YGR007W	0.0
YGR008C	0.0
YGR010W	0.0
YGR012W	0.0
YGR014W	0.0
YGR015C	0.0
YGR016W	0.0
YGR017W	0.0
YGR019W	-0.3333333333333333
YGR020C	0.0
YGR021W	0.0
YGR023W	0.0
YGR026W	0.0
YGR027C	-1.0
YGR031W	0.0
YGR033C	0.0
YGR034W	-0.3333333333333333
YGR035C	0.0
YGR036C	-1.0
YGR037C	0.0
YGR039W	-0.4
YGR041W	-0.4
YGR042W	-0.4
YGR043C	-0.8
YGR044C	-0.4
YGR045C	-0.8
YGR049W	-0.3333333333333333
YGR051C	-0.3333333333333333
YGR052W	-1.0
YGR054W	-0.75
YGR055W	0.0
YGR056W	-0.3333333333333333
YGR057C	-1.0
YGR058W	0.0
YGR059W	0.0
YGR061C	-0.75
YGR062C	-0.3333333333333333
YGR064W	-1.3333333333333333
YGR066C	-1.0
YGR067C	-0.3333333333333333
YGR068C	-0.3333333333333333
YGR069W	-1.0
YGR070W	-0.8
YGR071C	-0.3333333333333333
YGR072W	0.0
YGR076C	-1.0
YGR077C	-1.0
YGR078C	-1.5
YGR079W	-1.25
YGR080W	-1.0
YGR081C	-1.2
YGR084C	-1.3333333333333333
YGR085C	-0.8
YGR087C	-1.0
YGR088W	-1.2
YGR096W	-0.75
YGR097W	-1.0
YGR100W	-1.0
YGR101W	-1.25
YGR102C	0.0
YGR104C	-1.2
YGR105W	-1.0
YGR107W	0.0
YGR108W	-0.3333333333333333
YGR109C	-0.5
YGR111W	-0.3333333333333333
YGR112W	-0.2
YGR118W	-0.4
YGR121C	0.0
YGR122W	-1.25
YGR123C	0.0
YGR124W	-0.75
YGR125W	-0.5
YGR126W	-1.0
YGR127W	-0.3333333333333333
YGR129W	-0.4
YGR130C	-0.8
YGR131W	-0.75
YGR132C	-0.4
YGR133W	-0.25
YGR135W	0.0
YGR136W	0.0
YGR137W	0.0
YGR138C	-0.5
YGR139W	-0.8
YGR141W	0.0
YGR142W	-0.3333333333333333
YGR143W	0.0
YGR144W	0.0
YGR146C	-0.3333333333333333
YGR148C	0.0
YGR149W	-0.75
YGR150C	-1.0
YGR151C	0.0
YGR152C	0.0
YGR153W	-0.3333333333333333
YGR154C	-0.3333333333333333
YGR157W	-0.5
YGR159C	0.0
YGR160W	-1.75
YGR161C	0.0
YGR163W	0.0
YGR164W	0.0
YGR165W	-2.0
YGR166W	0.0
YGR167W	0.0
YGR168C	-0.3333333333333333
YGR169C	-0.5
YGR170W	-1.0
YGR171C	0.0
YGR173W	0.0
YGR174C	0.0
YGR176W	0.0
YGR177C	-0.3333333333333333
YGR178C	0.0
YGR180C	0.0
YGR181W	0.0
YGR182C	-0.3333333333333333
YGR183C	0.0
YGR184C	-1.6666666666666667
YGR187C	-1.3333333333333333
YGR189C	-0.5
YGR192C	0.0
YGR193C	0.0
YGR194C	-0.3333333333333333
YGR196C	-1.0
YGR197C	-0.8
YGR199W	-1.0
YGR200C	-1.0
YGR202C	-0.8
YGR203W	-0.5
YGR205W	-1.5
YGR206W	-3.0
YGR207C	-1.0
YGR208W	-1.0
YGR209C	-1.0
YGR212W	-0.3333333333333333
YGR213C	-1.25
YGR214W	-0.75
YGR215W	-0.3333333333333333
YGR217W	-0.6
YHR142W	-1.0
YHR143W	-0.75
YHR147C	-1.0
YHR150W	-2.25
YHR151C	-1.75
YHR152W	-1.5
YHR153C	-1.0
YHR154W	-0.6
YHR155W	-0.4
YHR156C	-0.4
YHR157W	-1.0
YHR158C	0.0
YHR159W	0.0
YHR160C	-0.5
YHR161C	-1.6666666666666667
YHR163W	-1.75
YHR167W	-1.5
YHR176W	-1.0
YHR177W	0.0
YHR178W	-0.25
YHR179W	-0.6
YHR182W	0.0
YHR183W	0.0
YHR184W	-1.0
YHR189W	-0.4
YHR195W	-0.25
YHR198C	-0.75
YHR199C	0.0
YHR200W	-0.25
YHR202W	0.0
YHR203C	-0.5
YHR204W	0.0
YHR206W	0.0
YHR207C	-0.2
YHR209W	-0.925
YHR210C	-0.875
YMR038C	-0.5
YOR147W	-1.0
YOR179C	-1.0
YOR180C	-0.2
YER014W	0.0
YER028C	-0.75
YER044C	-0.6666666666666666
YER055C	-1.0
YER087W	-1.0
YIL134W	-0.4
YBR132C	-0.75
YDR269C	-1.25
YDR271C	-1.0
YDR290W	-0.4
YDR062W	-0.75
