orf	hap a | abundance of a lysin-related metabolite | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of arginine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of biotin | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of N-acetyl ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of leucine + isoleucine + citrulline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamine + valine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of methionine + proline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of threonine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of alanine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of serine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of asparagine + tyrosine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glycine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of lysine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamate | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of aspartic acid | minimal complete [standard] | Cooper SJ~Fields S, 2010
YLR309C	0.849415874	1.381223658		0.59184813	0.764497164	0.871854526	1.389422101	1.397734972	1.172693157	1.009278097	0.795909585	1.399947448	0.7310237804999999	1.276455691	12.29691188	1.493373061
YLR311C	0.388200092	0.759907978	0.53238776	0.266610832	0.764899813	0.807730464	1.058305439	1.221026999	0.760400726	0.841526524	0.848721347	1.039068688	0.6117978040000001	1.006969146	6.022142596	0.280138984
YLR312C	0.406454014	1.491437958	0.438574939	0.283361251	0.877851864	1.070773073	0.899439553	1.524241266	1.049422312	1.098951889	0.970077245	1.169026904	0.8832636279999999	1.341530693	6.831128125	0.669727617
YLR312W-A		0.525895616	0.769265133		1.19952728	0.948621885	0.305573239	0.986053082	0.854957262	0.984417257	1.342114305	1.748593793	1.128994353	0.499884259	0.730108463	1.441087051
YLR313C	0.424707937	0.874680313	0.295510386	0.270798437	0.826130149	0.888082619	1.077822279	1.282629886	0.875329148	0.904643585	0.936238411	1.20222861	0.7448832435	0.23900463	6.166681241	0.235837935
YLR315W	1.487930859	0.568497515		1.045505304	1.184612765	0.843906732	0.218822862	0.811275081	0.519360514	0.849787512	1.585988528	0.178121326	2.2712602145	0.766435185	3.050820679	0.790904014
YLR318W	1.636956113	1.131857276	0.377596605	0.83612507	1.03386811	1.030469889	0.491965967	1.444502709	0.829204883	1.057230585	1.154833705	0.684341113	1.378667682	0.816666667	5.382978613	0.57461066
YLR319C	0.354126102	0.62654951	0.457337503	0.739810162	0.98562042	0.977475459	0.705948012	1.296500472	0.667152684	1.061067879	1.109191848	0.651016692	0.836601009	0.527430556	5.599457998	0.186324998
YLR320W	6.154589372	0.981153745	0.892440504	11.40202241	0.625669638	0.536251837	0.666322594	0.677929276	0.308059966	5.560862704	0.730780777	0.56146237	4.8218684095	0.872974537	2.571919912	2.655614544
YLR322W	1.018196579	0.476882931	0.682488273	0.290340592	0.969781536	0.790443116	0.410939709	0.820112466	0.806436573	0.609961222	0.900759607	0.602713109	1.7551691105	0.114236111	4.976284357	1.456101067
YLR324W	3.633004926	1.757458757		0.640582259	0.89814834	0.966331184	2.079639185	0.574678536	1.23940836	0.574622166	0.805466766	1.283288241	0.754465433	1.290622071	5.742715058	3.34169986
YLR325C		0.524162186			0.738011378	0.859935412	0.999697204	0.867741694	0.941175933		0.752819006	0.777867149	0.5250577255	0.914025428	0.937939322	0.963656584
YLR326W		0.525745757			1.00558937	1.004830611	0.758708744	0.965865519	0.735080397	2.903244006	0.958385819	0.600090375	0.5853869414999999	0.878060896	0.618026258	0.742126335
YLR327C		0.586713262	1.442641947		0.738880137	0.834506784	1.078444302	0.858256391	0.875953427		0.734888731	0.693104383	0.74026692	0.971919553	0.70032076	0.756895018
YLR328W		0.44260825	3.237929703	0.783834831	0.600312963	0.724635922	1.087659388	0.811811114	0.913304688		0.715948299	0.939141437	0.5957678565	0.766658564	0.72184813	0.841814947
YLR329W		0.520995043	0.929702588		0.744092696	0.886163682	1.078444302	0.973715425	1.060813728		0.875553	1.027654767	0.6381651745	0.697361051	0.779072783	0.845507117
YLR330W		0.636706198	0.597093472	0.56678293	0.795338917	0.746747961	0.97768963	0.499123191	0.780242399	1.731509158	0.881998552	0.473659095	1.051996715	0.450872428	2.54678373	1.881808703
YLR332W		0.44076075	0.817497103		0.695007772	1.096629556	1.191538539	0.850733564	1.155993083	2.879830748	0.631600246	0.732110258	0.458686162	0.569292229	0.795422684	0.734741993
YLR333C	0.0	1.16769663		1.154662107	1.017797526	1.004983162	0.621009163	0.523817687	0.854110156	1.772991895	0.829549948	1.038818167	0.605040867	0.931732886	3.575492726	4.604736116
YLR335W		0.534983258		1.043311189	1.000811191	0.825710718	0.302701612	0.8533502	0.674408299	2.446685472	0.851056709	1.047907817	0.8004125715	0.784202238	1.074460995	1.414101423
YLR337C		1.186483624	0.705075662	2.831770968	1.461884711	1.185890511	1.735820368	1.861379276	1.104071367	0.395814377	1.230065173	0.964943719	1.576324021	1.766657619	2.134455942	1.205098494
YLR338W		1.46568679		1.220615157	0.905614126	1.182725166	2.045297554	1.100675722	0.85931336	1.421957514	0.999203	1.168099147	0.406320122	2.000398127	1.155545485	1.704522855
YLR341W		0.692548628		0.0	0.749739634	0.918149377	0.311078962	0.868395853	0.985732006		0.739686973	0.594839584	0.8488078210000001	0.754377992	1.046938662	1.163033808
YLR342W		0.372139316			0.954332547	0.841703566	0.227305454	0.977640378	0.597999374	2.194992948	1.059653991	0.786868504	0.7816299215	0.993849146	0.680155882	0.937811388
YLR343W		2.77607143	0.983628271	2.571025195	1.289356105	1.28771434	0.5593279	1.465250138	1.601924504	1.0	1.392760388	1.616777082	1.1415518875	1.927561994	1.872473932	1.578850363
YLR344W	0.400629828	0.871306764	0.0		0.238653178	0.307507613	0.535635274	0.136012461	0.428389801		0.603432405	0.937158529	0.585425969		0.310216345	
YLR345W	0.285956798	1.208882506	1.438364531	1.70070306	0.380689857	0.723669115	0.820167048		0.772714178	1.067276298	0.755559639	0.974395416	0.6510274225	1.202206896	4.065066405	0.417947272
YLR348C	1.450196107	2.480571513		1.287399717	0.91460294	1.0583853	1.595531851		1.293354314	1.486671649	0.873868468	1.375746233	0.5707070395	1.495883349	2.072713202	0.607923305
YLR349W	0.835807152	0.532812106	0.101606813	1.094114185	0.802002091	0.859367681	0.77406533	0.34125649	0.938073798	1.087140786	1.081472281	0.58328827	0.8183568645	0.531818326	3.937263005	1.892132112
YLR350W	1.168609716	0.643260722	0.663596966	1.012269939	0.811711631	0.817334352	0.569948485	0.07780893	0.701210273	1.437177926	1.195225208	0.918312125	1.27018018	1.301144719	0.318004776	1.394966869
YLR351C	1.095122856	0.526433113	0.943956891	1.044148183	1.128768236	1.448130253	1.743893171	0.476656282	1.367491503	1.444382493	0.830969265	0.853079071	0.958965807	0.417277642	4.669719735	3.383972243
YLR352W	0.938648121	0.383026548	1.932859874	0.615148655	0.680681325	0.872737367	0.795887884	0.430706127	0.74968839	0.721491726	0.764421341	0.447397857	1.053799286	0.110795485	3.294081254	3.750669674
YLR353W	1.565134517	0.253131626	1.582696378	0.461166253	0.905999521	1.053870398	1.104811346	0.257933541	1.122990001	1.035325214	1.182538342	0.748669492	0.8577139965	0.438500439	4.692897163	1.00415903
YLR354C	0.648380464	1.120311859	1.374304168	2.266790736	1.024904216	0.954693374	0.485021563	0.835067497	0.846333649	1.823219188	0.976554866	1.235350447	0.7051290219999999	0.601728716	4.437926733	1.06929367
YLR356W	1.172055396	1.169871991	1.438192414	1.236296539	0.761768137	0.964050111	1.366055418	0.956988577	0.884771498	2.016329172	1.046788987	1.366424384	0.43200642300000003	1.389105882	6.133550108	0.325673199
YLR357W	0.573365153	0.341771009	0.167791067	0.722249793	0.81836261	0.836484242	1.228011486		0.906434239	0.347689337	1.145787803	0.55197257	0.8164299865	0.50123253	3.09342723	1.912404342
YLR360W	0.496432613	0.247590526	1.869442995	0.387965261	0.87123093	0.781544616	0.809826711	0.403136033	0.322709806	5.849121393	0.598909763	0.786249584	0.2689141305	0.308354757	1.500213564	2.876779924
YLR361C		0.578087225	0.998426531	0.0	0.771931519	1.012273617	1.108568301		1.5590376		0.818417856	0.949133455	0.412168787	0.570614898	1.141122965	0.815419282
YLR362W	0.582074497	0.117282279	0.604467573		0.716075408	0.552263986	1.129405675	0.309397715	0.656820822	0.931846822	0.902793763	0.450006513	1.3290748705	0.082082289	2.62153365	0.537360778
YLR364W	0.173795604	0.886522316	1.911159263		0.802823399	0.908206535	0.719711239		0.897118619	0.880812988	0.991233969	0.799310588	0.6275831000000001	1.305353855	6.144299197	2.89849147
YLR365W	1.401761267	1.398556488		4.017932987	1.13532017	1.065336327	1.097772033		1.224159004	0.970333001	1.11337906	1.094619886	1.074878591		9.266323458	0.651346398
YLR366W	0.374657737	0.719487406	3.245937161		0.859897275	0.92320612	0.687700474		0.947947272	0.847242983	1.033984751	0.823877485	1.0875462790000001	1.72667354	7.023906862	0.651346398
YLR367W	0.649596685	0.465223155			0.934495909	0.870341731	0.507014115		0.788484829	0.68099153	1.04434053	0.819065412	1.265958895		5.620939114	7.599041308
YLR368W	4.191148773	0.880743297	0.843851881	0.389334592	0.883177762	0.774228084	0.713863928	0.103541018	0.939424903	0.389252201	0.90075414	0.677913627	1.494771643	0.714396801	4.188070197	1.595798675
YLR369W	0.326732673	0.479403684		2.213747875	1.31750001	0.724549869	1.066254431	2.449799737	0.712697698	0.74522293	1.548488794	1.278158697	1.0518494045		1.325132879	
YLR370C		0.672756948	1.8988708		0.879054082	1.068645885	1.224947076	1.084393958	1.049921062	0.582010714	0.875771559	0.903722319	1.719771716	0.306533824	1.549514641	1.646778124
YLR371W	0.17237105	0.442333186			0.941837362	0.741381891	0.429490413		0.703628029	0.493958645	0.993092699	0.640005657	1.3461928914999999		5.411076902	8.358945439
YLR372W	0.911578015	0.598095372	0.0		0.676104928	0.632290935	0.514734433	0.133561786	0.621634038		0.240166097	0.934169869	1.4789371495	3.121623766	0.713730839	
YLR373C	0.380308025	0.488036502	0.726415346		0.612929779	0.503703207	0.479879868	2.007715472	0.266107364	1.708646464	0.865064605	0.559467927	0.4226116135	0.626696713	1.839016619	3.452135909
YLR374C	0.452501232	0.898423286	1.756114356		0.671012944	0.778009089	1.014779829	0.101703011	0.830719314	0.787061231	0.92911221	0.536044792	0.507656729	1.079264649	4.340261747	1.970322854
YLR375W	0.141030859	1.190484607	0.409534128	1.178386031	0.705016301	0.864488235	1.453531489		0.95107957	0.994311576	0.85607777	1.144766748	0.5468082329999999		9.621275593	3.897222614
YLR376C		1.16243924	0.561213434		0.732250723	0.913145423	0.745957033		0.916197161	0.810475835	0.912105192	0.732194838	0.7063503445	1.651822667	6.100254042	2.887635697
YLR377C		0.358815731	2.244853738		0.790982346	0.756015631	0.507469244		0.803007302	0.580281515	0.908387733	0.739033046	0.8536982975		6.394320227	8.011560694
YLR380W		1.363499779		1.931099575	0.939942794	1.020520496	0.997795282		1.233128766	1.063050158	1.052306515	0.955576314	0.749991796	1.563362545	1.418513097	0.651346398
YLR381W	0.831939614	1.14161143	0.758396533	2.107597924	1.074930799	1.096981791	1.029047499		1.265875518	1.000705863	1.21932665	1.09006108	1.015608716	1.571868326	1.642625212	0.846750317
YLR382C		1.013304045	1.560273973		0.913734485	1.137462023	1.018138838	1.561803368	1.101307922	0.702773745	0.957436332	1.048098123	0.5368305865	2.60686122	3.207379072	0.669724771
YLR384C	1.04253256	1.316294248	0.155672823	1.129636114	1.052013811	0.819601341	1.363673394	0.482170301	1.065024348	1.199252966	1.027791424	0.556830318	1.2167632720000001	0.312724157	4.45677471	1.291837022
YLR385C	4.568158291	1.378007174	1.284360896		1.112155078	1.039282299	1.021723872		0.977590016	0.97502089	1.108501994	0.70677347	1.5444513020000001	1.22249553	4.75096688	1.400394755
YLR386W	1.457363578	1.825467852	1.804686142	1.576261373	1.325165659	1.298442258	1.823700817		1.272423195	1.748826195	0.902734878	0.746311211	1.6339590055	0.838300483	1.012868029	1.783923304
YLR387C	0.841549181	0.900696823	0.576082663	1.307087945	0.722492219	0.683242304	0.616358205	0.161744548	0.709071884	0.906115759	1.348650487	0.557209857	1.37069954	0.843294083	3.617517581	1.970322854
YLR388W	1.249261544	0.838317608	0.351244746	3.082463832	1.153779549	0.988799105	0.782405824	5.612941593	0.760872769	1.142511389	0.960690755	0.747554047	1.1127830365	0.851096582	1.187557771	0.341956859
YLR389C	0.508045072	0.731731379	1.070134138	2.571794872	0.599242473	0.615015226	0.583994082		0.140501306	1.076756624	2.716652689	0.106310922	0.757180467	0.0	0.640258547	
YLR390W	0.446738815	1.015232708	0.985306432	1.191363851	0.608736238	0.702359069	0.795859659	0.182575286	0.810195593	0.914915621	1.053577114	0.573103194	0.5932172284999999	1.030370399	0.960358004	0.423375159
YLR390W-A	1.0	0.623284821	1.30639243		0.712241438	0.7997397355	0.9590133009999999	0.8473226524999999	0.940157157	1.0	0.7806054710000001	0.8793183149999999	0.53325370925	0.5558780045	0.6721868605	0.7972133025
YLR392C		0.555569688		0.0	0.747133355	0.998273543	1.037953773	0.946240754	0.964686371		0.782871156	0.782367826	0.7270549355	1.057006373	0.804687628	0.819661922
YLR393W		0.627886123	1.362495172	0.0	0.739314517	0.776612676	1.478602429	1.151646628	1.290040501		0.939697927	1.203931315	0.7423082515	0.870166242	1.253492411	1.222108541
YLR394W		0.899167422	2.845205479		1.015775163	1.04459934	1.447340529		1.058237791	1.274720873	0.93264146	1.084252758	0.4883395705	0.73367301	1.61252293	0.589509306
YLR395C		0.668531126	1.290363075		0.827059248	0.997793758	1.15328197	0.992358952	1.080152959		0.773274671	0.586588342	0.530815731	0.94998996	0.808775104	0.58705516
YLR396C		0.659715365		0.877337867	0.601977109	1.177336348	0.952037166	1.991787553	0.997163138	0.675614195	0.688998419	0.879776988	0.246179482	0.615684697	0.652173241	
YLR398C		0.511493613		11.70887065	2.027250794	0.775653106	0.398761902	0.832744196	0.799544502		0.794487954	0.882882964	0.4308325695	0.566660678	0.909871991	1.229492883
YLR399C		0.79415019		1.067893832	0.853804145	1.100652046	0.893790319	1.589745266	0.841918344	0.489990901	1.005542642	0.913586438	1.074453277	0.0	0.950423924	0.0
YLR402W		0.447622894	3.390208575	1.600104207	0.782318123	0.707683503	0.266399758	0.745741071	0.77375886		0.778072914	0.609841844	0.883393599	0.850868201	0.63764614	0.830738434
YLR403W		0.539206116	1.001834685		0.711514206	0.442042306	0.671025805	0.621450893	0.256339618	2.499365303	0.774789906	0.606091279	6.9953104405	1.566650109	0.753730437	1.222108541
YLR404W		0.363429673			0.69978595	0.811317156	0.476671265	0.659065026	0.858699799		0.676552203	0.543831902	0.7582551790000001	0.723676562	0.505211941	0.53905694
YLR405W		1.559543614		0.461633156	0.801030368	0.864649827	1.393107953	0.338527197	0.947047645	1.084125258	0.646640719	1.181714091	0.5630290115000001	1.199033209	4.147079424	3.217504244
YLR406C		0.454738174			0.852563931	0.829662912	0.643781552		0.695436492	0.607169679	0.75562766	0.522567703	0.2342526925	0.215009571	0.922612205	
YLR407W		0.692284699			0.864415916	0.876088188	0.475554285	1.008385843	1.271649271		0.844995771	0.862629914	0.460750142	0.6947295	0.811227589	0.838122776
YLR408C		0.637123624			0.795349519	1.059686078	0.590603237	0.991050634	1.381617451		0.8258028	1.081662901	0.8776393685	0.84121918	1.180190355	0.963656584
YLR410W		1.399522426	0.754396483	3.373803461	1.385919594	1.22649707	0.829465214	0.683432442	1.516282829	0.637594458	1.137412372	1.607522074	2.0717817025	1.839454244	3.995187319	3.542190816
YLR412W		0.506215041	1.106025492		0.558612497	0.751503906	0.317501598	0.786298919	0.839170967		0.591699071	0.888883868	0.7170164835	0.759641094	0.720485638	0.712588968
YLR413W		0.793105422			1.022095804	1.860447954	1.181764963	1.257620359	1.82338617		0.706604353	0.918138274	0.783562045	0.71841346	1.270387309	0.9488879
YLR414C		1.068892635	1.512046909	0.556524415	0.916285815	1.035466408	1.379891166	0.445809246	1.082743201	0.557447905	0.889212877	0.8567524	0.8763742569999999	1.0434472	5.599255957	4.032904274
YLR415C		1.499458849	0.799360512	0.974558884	0.953470423	1.088376468	1.56017399		1.093954331	1.12348294	0.813615029	1.218065892	0.6073636465	1.165744218	10.95018371	7.220183486
YLR416C		2.111665333	5.755395683	0.954041855	1.029825238	1.155746822	1.869158879		1.069749019	1.252289902	0.780318572	1.223234104	0.5571099685		10.81346663	15.44954128
YLR417W		0.164163585		2.697472971	1.055543053	0.672019453	1.605658917	0.475246393	0.450490334		0.761657873	2.941192951	2.055756006	1.512264719	1.164385451	1.044884342
YLR418C		0.478580705	0.274780176	0.459068527	1.298260517	0.865324842	0.770284135	0.984917099	0.790498849		1.076301989	1.988879554	1.405267283	0.404033346	3.748594381	3.909393467
YLR420W		1.314854257	1.360858126		0.759586682	0.819789407	1.540304579	2.240244071	0.767289222	1.151497494	0.804512768	1.154900706	0.5382827825000001	1.016186141	0.618212622	0.837781485
YLR421C		0.514660756			0.904813243	0.916390164	0.308845002	0.874610362	1.028202475		0.785901625	0.607591505	0.45917847450000004	0.764904197	0.713400681	0.635053381
YLR422W		0.67364839	0.501650651	0.923353414	1.04681132	1.036469381	1.284031504	1.026829114	1.409495276	0.72403052	1.69673015	1.531363028	0.335717773	0.66579614	1.748244872	1.760027486
YLR423C	8.265533028	0.788533589	0.884863917	3.002447125	1.238465793	1.186102951	0.505198962	0.730369583	1.336174415		0.795380265	1.018088917	4.026902615	1.323553055	1.36369362	1.028456666
YLR425W		0.347704448	4.156990224	0.0	0.775469168	0.739927788	0.384245197	1.449796673	0.607736541	0.332588689	0.807371581	0.491881383	0.91842545	0.522725467	0.868648721	1.320470459
YLR426W		0.558613305	0.863795729	0.313125939	0.782419369	0.964282518	0.528471403	0.892976372	0.776035035	0.53720601	0.755997356	0.396667898	0.5493280604999999	0.66943025	2.743305448	1.313628738
YLR427W		0.640034556	0.477165999	0.231440911	0.76223177	0.803813343	0.316634765	0.508600571	0.88553763	0.266892158	0.891588222	0.802801709	0.38977596400000003	0.41880111	1.403420814	1.57205454
YLR428C		0.738427498	0.473180126	0.723818472	0.900647734	0.708695958	0.836519413	0.528185249	0.818184571	0.288106662	0.814906793	0.773781148	0.3289547785	0.661379049	1.546880113	1.735796586
YLR429W	3.055918901	0.967152136	3.436339594	1.047449687	1.286801794	1.126117762	2.220355646	1.409754994	1.306134026	1.07372768	1.473350025	1.707101179	0.840002125	1.681313052	2.73590008	2.531234897
YLR431C	2.522428884	2.189568628	3.109743038	1.766208552	1.068944688	1.191324187	1.466047769	1.36125382	1.391244578	1.388523559	1.442953413	1.805054577	0.802037215	1.56811443	3.762018893	2.995819078
YLR432W	3.055918901	0.459870218	0.666210285	0.699312964	0.825686454	0.72869838	0.803037618	0.369048363	0.678526183	0.316164556	0.787695306	0.923554006	0.492316718	0.671860585	1.240384383	1.475687329
YLR433C		1.793722003	2.293308161	1.69461009	1.168924688	0.947173247	1.998933756	0.558517917	1.201908626	0.979288917	1.379381584	1.690832146	0.9468554020000001	1.654654447	3.750549231	3.45663956
YLR434C		0.610474804	0.61439393	0.828058296	1.023895478	0.812162127	0.88310516	0.441992596	0.756238593	0.388704476	0.954659575	0.982795675	0.6483360745	0.884384772	1.495005191	2.11048613
YLR435W		0.879040251		2.262690063	1.216807739	1.157360583	1.024567208	0.79074256	1.045065072	1.166185487	0.926697314	1.057799429	0.38687351	1.206201275	1.2512475	1.695890086
YLR436C		1.029150907	0.638309171	0.239609414	0.61171371	0.868956228	0.412805499	0.60253719	0.763884551	0.342169433	0.754342806	0.60365481	0.8985764205	0.551515309	2.390705027	2.980052719
YLR437C		0.991423395	0.407128508	1.880921004	1.328941701	1.028592771	1.576652666	0.554345259	1.25462676	0.630960434	1.58193506	1.639351464	0.6463825544999999	1.033731228	2.536930698	3.222408996
YLR438W		1.181473246	0.417947307	2.018229062	1.230164486	1.099800977	2.003520095	0.590662833	1.675692317	0.987500983	1.931863502	2.191776875	0.5898923309999999	1.10301497	3.641212856	3.750177205
YLR439W	1.0	0.699363746	13.06481481		1.388769311	0.714266588	1.422288761	1.514543039	1.143089054	1.0	2.17280805	1.98610746	2.3305757595000003	0.728369002	2.429357713	0.305847181
YLR441C		0.652905061	0.431043749	3.330837587	1.215692558	0.944705561	1.017391134	0.434729081	0.905801625	0.292897035	1.063229798	1.217169951	1.2802452085	1.487191653	2.144539502	2.431475806
YLR442C	1.0	0.876243644			0.714052513	1.020469032	1.073717172	1.002250163	1.305890538	1.0	0.790202989	1.156875969	0.532140288	0.577504153	0.823453855	1.02429952
