orf	hap a | protein aggregates (synphilin-1) | standard [standard] | Zhao L~Liu B, 2016
YIL064W	0.8513770607030366
YIL065C	-3.247403073214734
YIL066C	-0.5479483914453667
YIL067C	-0.09946601403449762
YIL070C	-4.666740340344553
YIL071C	1.3959681961509105
YIL072W	2.2288427884773014
YIL073C	1.646856708606414
YIL074C	2.6538181616346392
YIL076W	-4.202098818934893
YIL077C	4.432832492467007
YIL079C	1.5303570617736355
YIL084C	1.4212166796463706
YIL085C	11.61941124335494
YIL086C	0.39196512594833877
YIL087C	-5.744316726672331
YIL088C	-2.4178592953108833
YIL089W	0.23685076383178938
YIL090W	-24.712615752981243
YIL092W	0.2418542836880775
YIL093C	0.8116582869619506
YIL094C	
YIL095W	0.5374331228740843
YIL096C	-3.406578610426699
YIL097W	-12.711337341576247
YIL098C	0.7306833853703765
YIL099W	0.2778001440039972
YIL100W	2.5620795568499304
YIL101C	2.3995054591399665
YIL102C	7.8873068278701695
YIL103W	-1.0172047463633405
YIL105C	4.802529537062426
YIL107C	0.19945672582308305
YIL108W	6.968597618484829
YIL110W	0.4079826018961725
YIL111W	6.549586354792538
YIL112W	3.0622283828190717
YIL113W	3.6553349758390468
YIL114C	4.30323664858544
YIL116W	5.745269602117737
YIL117C	-0.07154942936775655
YIL119C	-10.414103929235559
YIL120W	1.0072584035154009
YIL122W	8.055792832228242
YIL123W	-4.627849516406229
YIL124W	0.9432396417543529
YIL125W	
YIL128W	-15.41938426382017
YIL130W	-5.171460921982835
YIL131C	6.278668753735722
YIL132C	1.2223087819432905
YIL133C	3.993695019229044
YIL134W	-12.386100791002185
YIL135C	1.0430256816075527
YIL136W	7.0549241894586245
YIL137C	-1.974853897978008
YIL138C	4.51715439067285
YIL139C	4.402319102823178
YIL140W	3.5886903916237998
YIL141W	5.060999601423887
YIL145C	1.7447931989231122
YIL146C	-0.5305534535126242
YIL148W	4.80830997450709
YIL149C	-9.261429910316288
YIL151C	9.074255051012209
YIL152W	0.7212763364732737
YIL153W	-18.123121296124978
YIL154C	-17.53268685991025
YIL155C	5.519176960597086
YIL156W	-3.0461527144415683
YIL157C	0.9406824188499527
YIL158W	3.6348365154241407
YIL159W	-2.3666863404916754
YIL160C	-6.236500767727698
YIL161W	0.995973946292871
YIL162W	-2.480693095006096
YIL163C	1.2247191523481007
YIL164C	2.8500751836039058
YIL165C	2.2205298541310086
YIL166C	-1.8093777629011498
YIL173W	-3.090015282328501
YIR001C	0.37421220400800337
YIR002C	-11.012826726171149
YIR003W	4.667856866160932
YIR004W	3.6674916960468735
YIR005W	-15.766838869726016
YIR007W	3.731539637453672
YIR009W	4.411799829969127
YIR013C	3.61847474946876
YIR014W	3.2955023018712524
YIR016W	4.0508224101561865
YIR017C	1.8159917955181157
YIR018W	-0.4847352596775636
YIR019C	2.0656510038471225
YIR020C	2.1345190855938583
YIR020W-A	1.3471934685857931
YIR023W	-7.825507129594342
YIR024C	6.720996690053553
YIR025W	8.08986708124715
YIR027C	3.715894031191013
YIR028W	3.9174252417389823
YIR029W	5.909839908776924
YIR030C	3.388998762603478
YIR031C	3.170890869905705
YIR032C	4.303285516112311
YIR033W	9.350924684735062
YIR034C	-10.59541054789279
YIR035C	8.7534342086267
YIR036C	4.775571664898621
YIR037W	3.7582313283678275
YIR038C	7.427309923383703
YIR039C	3.5830471728287137
YIR042C	2.357712856726998
YJL004C	-3.107582678029793
YJL007C	-0.7687781275378569
YJL012C	3.111785066150638
YJL013C	8.006894352520177
YJL016W	-4.226408113409839
YJL020C	5.337192943385045
YJL022W	4.069713545324163
YJL023C	9.689531222027668
YJL024C	3.7359074754766084
YJL027C	4.809186300347626
YJL028W	1.513998762603471
YJL029C	-17.892054306198318
YJL030W	3.546931500288622
YJL036W	-17.450749860007043
YJL037W	3.9007535473981036
YJL038C	6.565551222244167
YJL042W	0.6232207535048602
YJL043W	-3.4955199260389236
YJL044C	6.70863964605104
YJL045W	7.460173992897211
YJL046W	-21.825385019741475
YJL047C	-21.111360507249636
YJL048C	-0.1418994393693822
YJL049W	-5.146071319010645
YJL051W	8.990153092980108
YJL053W	0.15502956808539636
YJL055W	3.6838483874863073
YJL057C	0.4668131267641229
YJL058C	3.520460438182795
YJL059W	5.354361769079205
YJL060W	4.001588967904468
YJL062W	-26.717725096410703
YJL064W	4.142395057519458
YJL065C	0.1729036421196426
YJL066C	0.5574591481972533
YJL067W	1.3794491631761687
YJL068C	1.0415512731816534
YJL070C	1.911935821164306
YJL071W	-30.3486025840241
YJL073W	3.8244023603897332
YJL077C	5.282013416181513
YJL078C	-0.2847234785344952
YJL079C	-3.4961624537520493
YJL082W	-3.5137201850032795
YJL083W	4.20143449879523
YJL084C	-7.771416122353159
YJL088W	
YJL089W	-1.0271279367492028
YJL092W	-12.540805629716878
YJL093C	4.550392506452326
YJL094C	3.5731762943365055
YJL095W	-2.4548909346828793
YJL098W	-1.0767102037972194
YJL099W	-1.8117028802209774
YJL100W	2.979652397737219
YJL101C	
YJL103C	4.397229167933375
YJL105W	0.9124028481481758
YJL106W	3.524790162034108
YJL107C	5.660093018467364
YJL108C	-1.9592998546222304
YJL110C	-3.280405861052458
YJL112W	0.7729974154414521
YJL115W	-38.43645120841424
YJL116C	2.424441998931087
YJL117W	1.0142438745131983
YJL119C	8.19560656030891
YJL120W	-17.26703167063966
YJL121C	-27.39470954538677
YJL122W	4.098766216267592
YJL123C	-7.050157717749499
YJL124C	-5.883356135757829
YJL126W	0.6903791514371704
YJL128C	-20.278768935652977
YJL130C	
YJL131C	-7.303303626952548
YJL132W	-0.16168596402376068
YJL133W	-8.454658248469734
YJL134W	5.561992702132258
YJL135W	0.7569266739705398
YJL136C	-7.204271227357708
YJL137C	0.5281230297885884
YJL138C	-1.2159178054171207
YJL139C	-4.851237778872147
YJL141C	-10.223082843911001
YJL142C	-4.791775495689677
YJL144W	-12.847886287812145
YJL145W	-4.926059481409737
YJL146W	1.0139126040628241
YJL147C	4.5121565340947285
YJL148W	3.8748515158245738
YJL149W	-3.066930631060032
YJL150W	-0.1314660589444685
YJL151C	-1.820088088055229
YJL152W	1.7751861560325182
YJL153C	0.729962627328014
YJL154C	-0.8969282008627673
YJL155C	-2.711112634846806
YJL157C	
YJL158C	-3.6589028905495056
YJL159W	-7.122087642262414
YJL160C	-2.2453804583192607
YJL161W	1.7056010674614441
YJL162C	1.7823594382602863
YJL163C	4.137627906770085
YJL164C	6.068587934780183
YJL165C	-13.200226686262297
YJL168C	-3.7083571481508244
YJL169W	1.9817381971169254
YJL170C	-5.2588650775470285
YJL171C	-4.836163511927779
YJL172W	-2.441806684502488
YJL175W	-36.75814726690646
YJL176C	-5.840913892343579
YJL177W	8.690282688565304
YJL178C	-3.8078170545910552
YJL181W	3.8137798799838407
YJL182C	4.962686132253353
YJL183W	7.1393551466413925
YJL185C	-4.666147820792972
YJL186W	2.366609735834622
YJL187C	6.985777088350957
YJL188C	5.876923195644736
YJL190C	-5.47088752473956
YJL191W	-1.3182991626850225
YJL192C	-2.589639723775548
YJL193W	-2.770734461114891
YJL196C	-4.938776360635451
YJL197W	6.601611379490109
YJL198W	-0.04833390372657931
YJL199C	-9.09121294812337
YJL201W	-1.121063950929198
YJL204C	-43.82465187193676
YJL205C	3.5538909804727083
YJL206C	-3.4388455968454963
YJL207C	-5.163265289161309
YJL208C	-6.9360061946830385
YJL210W	-3.0432169460576475
YJL211C	-3.7785561340336287
YJL212C	-2.0059853493073376
YJL213W	-6.494447132495104
YJL214W	-3.7773310339401576
YJL215C	-5.525759890843055
YJL216C	-4.024676010893316
YJL217W	-1.434123854934377
YJL218W	-11.022558206284565
YJR001W	2.9098865695043727
YJR003C	0.22201294265946814
YJR005W	-2.3181151952191996
YJR008W	-3.6091889974491735
YJR009C	-1.1587122098418874
YJR010C-A	1.1300700475577443
YJR010W	-1.8257261113870413
YJR011C	-10.674159434672823
YJR014W	8.783608647074267
YJR015W	-8.84503046223221
YJR019C	-2.9904963461748935
YJR020W	-1.4669348074799942
YJR021C	-0.16104232990175404
YJR024C	1.2840862598706195
YJR025C	-8.310242425363533
YJR030C	-2.6503873833360743
YJR031C	5.493709442579771
YJR032W	-4.481086562319234
YJR033C	-13.048578670992676
YJR034W	2.4706222095123778
YJR035W	-4.537698798723305
YJR036C	-2.31066162882167
YJR037W	-2.994166922994431
YJR038C	5.023134398834003
YJR039W	-4.871707860203649
YJR040W	-0.38959941421077104
YJR043C	-14.166898381495706
YJR044C	3.791025175594406
YJR047C	-0.4787960161603948
YJR048W	-1.4603672436276653
YJR049C	-3.4866741030211656
YJR050W	0.2607836090923783
YJR051W	-2.1698893052206074
YJR052W	-2.9031248917545653
YJR053W	2.9793096462114406
YJR054W	2.3185447118993423
YJR058C	-1.366203246999767
YJR059W	-6.818510954751943
YJR060W	-1.663753717662452
YJR061W	3.673789424764216
YJR062C	-0.7556828947945178
YJR066W	3.6351734309230253
YJR069C	-1.8659436719102303
YJR070C	0.8400291142851373
YJR073C	-36.54332759445727
YJR074W	-25.24717880799384
YJR075W	-33.458885434291275
YJR077C	3.670291410307769
YJR078W	-4.300994763889136
YJR079W	2.3435744036117327
YJR080C	0.314377315733843
YJR082C	0.2856767345470601
YJR083C	-2.868781058626162
YJR084W	-1.2832558848810507
YJR087W	-12.700832959183622
YJR088C	-8.47875441360501
YJR090C	
YJR091C	0.12799890445544548
YJR092W	0.003016258599920718
YJR094C	0.4010551353064855
YJR094W-A	-0.4473179301673156
YJR095W	-1.639437452480415
YJR096W	-2.707761387996932
YJR097W	0.6712190829247717
YJR098C	-0.9924087433150603
YJR099W	-18.325229825962488
YJR100C	0.8592340393704916
YJR103W	4.035844350146377
YJR106W	2.2549818396219408
YJR107W	-1.5759976209965387
YJR108W	-0.013587350538784904
YJR109C	2.761636384123207
YJR110W	1.0512741380208794
YJR111C	6.207451701221629
YJR115W	-0.1791748465342451
YJR116W	-0.9155258490625187
YJR117W	-8.977472139718245
YJR118C	-6.7647670818548065
YJR119C	-0.6305456843081458
YJR120W	3.7572574050319645
YJR121W	2.5259588218044726
YJR124C	-7.6746191387917335
YJR125C	-0.09071365560625821
YJR126C	4.748559923161579
YJR127C	7.029781502624743
YJR128W	-3.527568830032841
YJR129C	0.9911654655445403
YJR130C	-0.11004588952475558
YJR131W	3.8230412806476295
YJR133W	-0.5833854318601368
YJR134C	0.8106152357307863
YJR135C	0.3181826888165489
YJR137C	1.4479755597155304
YJR139C	-27.30576741904712
YJR140C	0.7822741022499144
YJR142W	-3.8349924790930032
YJR145C	-24.986985884233587
YJR146W	1.7304095441210308
YJR147W	-1.150289838148808
YJR148W	0.8164597641396938
YJR149W	4.3929082438474865
YJR150C	3.46542944772397
YJR152W	0.9960006870913247
YJR153W	3.3236966696641304
YJR154W	-3.7314268129071024
YKL001C	0.9445209995228083
YKL005C	0.394815351661876
YKL006W	-17.061756743856336
YKL007W	-4.4287787973933135
YKL008C	-3.1630208349594255
YKL009W	-11.738916082577646
YKL010C	0.9764048272425612
YKL015W	2.4394419922204023
YKL017C	-2.5449520885680954
YKL020C	-2.2918772752964927
YKL023W	2.1419899052982316
YKL025C	0.1666607529309374
YKL026C	2.9573155608162836
YKL027W	8.253192287698823
YKL029C	-0.5217329525875982
YKL030W	-1.8118645648255693
YKL031W	1.3017481678327982
YKL032C	-13.362015076313455
YKL033W-A	3.6775141052382097
YKL034W	3.861928262061568
YKL037W	-2.5686111343003404
YKL038W	5.500122793193704
YKL039W	-1.3465406548409646
YKL040C	1.354449914639602
YKL041W	-0.7621839981292382
YKL043W	0.7426650355130135
YKL044W	-1.1259356466293582
YKL046C	11.270467073995519
YKL047W	0.39403873210311247
YKL048C	-49.0019900814458
YKL050C	2.6595598295211147
YKL051W	9.972995846459412
YKL053C-A	0.7976126514909652
YKL053W	-10.998170649785962
YKL055C	-14.340054530093127
YKL056C	6.408796386357821
YKL061W	4.974762946789909
YKL062W	-0.20674344274149092
YKL063C	1.2050849179302574
YKL064W	-3.3964390032036533
YKL065C	1.735541313228893
YKL066W	2.195009152751858
YKL067W	3.6541636556844566
YKL068W	-1.7752056533912324
YKL069W	-17.00105654393043
YKL070W	3.611456491115156
YKL071W	1.465508365497378
YKL072W	2.6433679624426674
YKL073W	-4.605875565184384
YKL074C	-41.28346725866912
YKL075C	5.086437178960146
YKL076C	3.685682232742572
YKL077W	6.25209347536039
YKL079W	-5.389270978206326
YKL081W	-8.416009908873953
YKL084W	0.9754287907073191
YKL085W	1.504315272469178
YKL086W	4.113065527387633
YKL087C	-1.876669894508865
YKL090W	-1.2357734493831956
YKL091C	-1.9606832641118217
YKL092C	7.41150760037106
YKL093W	3.0223836491146514
YKL094W	1.8405917236170808
YKL096W	8.189328750933882
YKL096W-A	-3.5197628401692285
YKL097C	10.407668976261341
YKL098W	-5.202665706238285
YKL100C	5.161086531988111
YKL101W	-34.51604840197392
YKL102C	-1.0640041825637425
YKL103C	6.782254659739351
YKL105C	2.6781792540563387
YKL106W	5.7877837156601615
YKL107W	3.299975215666926
YKL109W	8.737442388281572
YKL110C	-1.277112921897107
YKL113C	-29.516937516487566
YKL114C	1.4312705400536956
YKL115C	2.6838107205607216
YKL116C	0.06152489039912723
YKL117W	5.3018297333549995
YKL120W	4.361608499163559
YKL121W	-1.1598450972482084
YKL123W	5.9614450151364835
YKL124W	4.286839157137443
YKL127W	6.611189023260991
YKL128C	-1.0049669487388613
YKL129C	2.1692005691367555
YKL130C	-0.3331024963389382
YKL131W	0.2546188533926781
YKL132C	5.578085614429973
YKL133C	5.7852144844272715
YKL136W	-4.960250933120051
YKL137W	-4.8036632528303755
YKL139W	-20.146984581470228
YKL140W	4.520979081944553
YKL142W	0.5641942951410712
YKL146W	6.320802531972248
YKL147C	2.011235368278882
YKL148C	4.852137010863039
YKL149C	-3.2012162354636544
YKL150W	7.311833703332269
YKL151C	5.6982348634067606
YKL156W	-6.733306118457641
YKL157W	4.147609645932498
YKL159C	-1.3960023487582305
YKL160W	-16.52327690111475
YKL161C	0.0021837920894753893
YKL162C	6.401411353232675
YKL163W	9.02910035622265
YKL164C	6.095565196213165
YKL166C	7.979901933565323
YKL167C	3.2465601264849298
YKL168C	-7.5585628477657565
YKL171W	1.0595276232880835
YKL174C	4.915747963167732
YKL175W	8.272455860850734
YKL176C	-20.596108879746772
YKL177W	1.2901630712625618
YKL178C	0.835358904067121
YKL179C	-0.7192480624921913
YKL183W	0.24476407897559227
YKL184W	-12.861290484683344
YKL185W	-3.413439878700281
YKL187C	-7.463070709527038
YKL188C	1.5392445053178463
YKL190W	-2.283102789779555
YKL191W	2.1385042872237747
YKL197C	-5.454688590735138
YKL198C	-4.648445359063061
YKL201C	-4.876751421736479
YKL202W	-11.333891929482121
YKL204W	
YKL205W	-5.894561716974302
YKL206C	-11.689864048064798
YKL207W	-1.8024076466072074
YKL208W	-7.013032511928962
YKL211C	-7.263886368000698
YKL212W	-35.17176757468999
YKL213C	-14.964677397359672
YKL214C	-0.5958950507307961
YKL215C	-2.539798893282267
YKL216W	
YKL217W	-3.1501728995965976
YKL218C	-1.788209993190712
YKL220C	3.1307769987363088
YKL221W	-0.3319864480541881
YKL222C	3.380135650766391
YKR001C	-16.605014205879577
YKR003W	0.959137747632397
YKR005C	3.6873942783361073
YKR007W	1.5968568229053517
YKR009C	-2.4579266666566966
YKR010C	-10.666014474715475
YKR011C	-7.201378220287623
YKR012C	-6.298767012034254
YKR013W	1.1280830016387853
YKR014C	3.6025703834890876
YKR015C	3.410112722301335
YKR016W	-1.5893225027325641
YKR017C	0.7745510065889789
YKR018C	-0.7351557768222179
YKR019C	-2.3689383334586296
YKR020W	-9.280738305427967
YKR021W	1.122606690963032
YKR023W	-1.4915123714285485
YKR024C	-18.82130768974735
YKR026C	-5.783386219897189
YKR027W	-6.8507088441485
YKR028W	-3.0964713353994995
YKR029C	-2.872673647738715
YKR030W	-1.1749148282830433
YKR031C	-5.281721838891549
YKR032W	4.002613597629747
YKR033C	-2.403678005599609
YKR034W	1.86449336984915
YKR035C	-2.865428485302992
YKR035W-A	-4.908268827044054
YKR036C	-0.6543750416826271
YKR039W	-2.540431702989011
YKR040C	-7.065968650358947
YKR041W	-1.733402655598674
YKR042W	-0.023638505602683324
YKR043C	3.625695109388708
YKR044W	-3.750179812967801
YKR045C	2.795378814677882
YKR046C	-2.25327046381539
YKR047W	-11.407841040585339
YKR048C	-14.396645898775397
YKR049C	-2.5780378473132686
YKR050W	-0.9322198502840138
YKR051W	0.0016710116375833195
YKR052C	0.9319220691092056
YKR053C	-2.080489326236048
YKR054C	-21.97634658971765
YKR055W	-10.659908476096255
YKR056W	1.8931220021982682
YKR057W	-9.021131036096108
YKR058W	2.5894442894199727
YKR059W	-12.053855158553858
YKR060W	-0.8328983658589522
YKR061W	-8.843341608786865
YKR064W	1.6317615493252617
YKR065C	-0.4136249232111311
YKR066C	2.279780384591618
YKR067W	-1.4720763160192973
YKR069W	-2.0218507949761815
YKR070W	2.824508643758378
YKR072C	-2.771625604181196
YKR074W	-14.533255441684233
YKR076W	1.7500500932982703
YKR077W	-7.012727579171802
YKR078W	-1.4712084969227632
YKR080W	2.808725198318676
YKR082W	-27.760124614030236
YKR084C	3.8478040578675063
YKR087C	1.3632232398731787
YKR088C	4.780213590962077
YKR089C	-0.7027698501474262
YKR090W	-1.2731669950286246
YKR091W	-4.118070291259144
YKR092C	-14.036640071245486
YKR093W	0.7311276521231775
YKR094C	4.130577535691785
YKR095W	-0.06112605464896603
YKR096W	7.776785263878864
YKR097W	7.797951803086505
YKR098C	5.01469717277476
YKR099W	-0.4232861177043574
YKR100C	-1.080517300947072
YKR101W	8.01662333496678
YKR102W	2.1852615034947505
YKR103W	-1.521099178762988
YKR104W	-1.0797937027545572
YKR105C	-1.1108132810137121
YKR106W	2.867140493459658
YLL001W	5.901823176180834
YLL002W	-34.57748019310952
YLL005C	7.148012587915659
YLL006W	-11.089298502496696
YLL007C	13.092431555806712
YLL009C	2.770431487251983
YLL010C	1.1014791234430987
YLL012W	-1.0746042503829258
YLL013C	-4.751596004049162
YLL014W	-2.4225823918391143
YLL015W	4.09924311091094
YLL019C	8.179804831039647
YLL020C	-4.932860559785482
YLL021W	-8.025605683914435
YLL023C	3.2520317859941485
YLL024C	4.839137818495701
YLL025W	0.23965046721919236
YLL026W	-1.8108133153269819
YLL028W	-3.9893577232178856
YLL029W	-3.5050879875285403
YLL032C	0.7702181297518536
YLL038C	-1.0943773865800424
YLL039C	0.07415490314073736
YLL040C	1.897467969961184
YLL041C	4.152818692151094
YLL042C	-2.081387350662766
YLL043W	-17.040009505194575
YLL044W	12.086829022208008
YLL045C	2.0697664351846328
YLL046C	1.6524314434761322
YLL047W	-0.8864493052673623
YLL048C	3.306824420596662
YLL049W	-34.3312481801311
YLL051C	1.2307577070212474
YLL052C	1.0265829495532728
YLL053C	2.851627563413743
YLL054C	2.493991988548217
YLL055W	-1.26909095024358
YLL056C	-0.5313474382900836
YLL057C	3.476220797384414
YLL058W	6.046914176791503
YLL059C	2.609634746594594
YLL060C	4.670118711638885
YLL061W	-0.49675382490399045
YLL062C	0.07412686548924086
YLL063C	1.627717059773289
YLR001C	6.008129966971907
YLR003C	-1.2005635131928614
YLR004C	5.216400112273334
YLR006C	-24.769683706888465
YLR011W	-2.1184387810032987
YLR012C	3.5156667435371816
YLR013W	7.7288639976851385
YLR014C	5.172696188879108
YLR015W	-16.628990089083842
YLR016C	1.7995394736258987
YLR017W	7.183153092862881
YLR018C	-0.9672769831505974
YLR019W	0.5614446858732549
YLR020C	0.8840387915163603
YLR021W	0.445360488223443
YLR023C	5.332754664267412
YLR024C	-10.464739558990715
YLR028C	8.794219538775764
YLR030W	4.073803297275177
YLR031W	1.2620204228229355
YLR032W	-14.15690341234719
YLR034C	-0.8883998570789231
YLR035C	2.561385965603023
YLR036C	0.9344616077875543
YLR037C	1.971640582197523
YLR038C	-4.155830104286984
YLR039C	9.875965880950318
YLR040C	2.5760564741773777
YLR041W	-0.5147981886325113
YLR042C	1.6807270068282918
YLR043C	2.5571573806609678
YLR044C	-0.5288417506886915
YLR046C	3.4015555220042017
YLR047C	6.6564304677337915
YLR048W	-5.120715940766743
YLR049C	4.657559560226666
YLR050C	3.524010275416714
YLR053C	-2.2321403938341717
YLR054C	0.9780548263803013
YLR055C	-44.21320121030598
YLR056W	-4.595265699611424
YLR057W	3.245996368363521
YLR058C	-1.9338048256880995
YLR059C	2.3502344468352874
YLR061W	7.989065701021772
YLR062C	9.59335318037516
YLR063W	3.7875434451431502
YLR064W	-8.294217843633945
YLR065C	0.9168708526035516
YLR070C	-4.873921083818928
YLR072W	0.20487117670013077
YLR073C	-3.7913981198222046
YLR077W	-0.8293535143260442
YLR079W	-26.26715116911417
YLR080W	2.4025456047711486
YLR081W	1.0589189009327526
YLR082C	-10.342521609952783
YLR083C	-10.132941117690265
YLR084C	0.2853505262050078
YLR085C	2.005101517436799
YLR087C	-5.217341654748147
YLR089C	5.5308671564692276
YLR090W	7.555313712655142
YLR091W	1.5435792045889443
YLR092W	2.0562838058288833
YLR093C	4.663890304767783
YLR094C	-0.06396330746396472
YLR095C	7.9149667263365515
YLR096W	-3.552766444235097
YLR097C	7.228622832467401
YLR098C	-0.106194191241606
YLR099C	-1.8248091685075067
YLR102C	-10.159560504964823
YLR104W	5.124893981783607
YLR107W	1.613827561567696
YLR108C	4.542777318463038
YLR109W	4.576927615998095
YLR110C	-2.9324029074128433
YLR111W	-7.579054954598874
YLR112W	3.6550792470984206
YLR113W	-15.722267833366011
YLR114C	-3.1923331046545442
YLR118C	0.08562911803245044
YLR119W	9.085267410605589
YLR120C	2.5772024157578883
YLR121C	7.184361406245948
YLR122C	9.315146124794047
YLR123C	5.522575507182516
YLR124W	0.11546479522009889
YLR125W	6.153032509922134
YLR126C	3.111373742898401
YLR128W	1.9081082549172308
YLR130C	3.277956174855767
YLR131C	-3.8100343145577327
YLR133W	7.790220253262937
YLR134W	6.095639446302137
YLR135W	-3.1243914550018275
YLR136C	6.523110844637621
YLR137W	3.7503032548117687
YLR138W	3.663847780117557
YLR142W	4.259092843850311
YLR143W	4.048128874313555
YLR144C	3.9832246119859036
YLR146C	4.675940633129194
YLR149C	-1.1723684856335055
YLR150W	0.992361693795722
YLR151C	7.317222738641668
YLR152C	4.529592141390147
YLR154C	4.5927826205537485
YLR164W	-2.458613822362011
YLR165C	5.7370479921761515
YLR168C	5.52485864586118
YLR169W	-3.234794590615053
YLR170C	1.3079690219058548
YLR171W	-9.630237534648366
YLR172C	8.103533972665723
YLR173W	2.296236782809295
YLR174W	5.031291624914132
YLR176C	-6.374916312103849
YLR177W	-3.405830100247094
YLR178C	1.5489357621098279
YLR179C	8.588605028107203
YLR180W	0.4226593606505631
YLR181C	-6.2736395424294855
YLR182W	-31.612182056908892
YLR183C	1.6746673115022546
YLR184W	8.14329127482943
YLR185W	7.63512772644426
YLR187W	4.374879902254662
YLR188W	1.8664614574966905
YLR189C	0.37381942470882024
YLR190W	8.30366260017086
YLR191W	-2.0807209221255363
YLR192C	10.187200489719181
YLR193C	-12.48225161918532
YLR194C	1.529917426317759
YLR199C	-1.7271081827185597
YLR200W	-28.184347670409956
YLR205C	-1.5539824792806485
YLR206W	0.8508229466216619
YLR207W	4.328337081196821
YLR209C	-1.8303662404690328
YLR210W	-4.718933157229927
YLR211C	1.779821718810453
YLR213C	-0.29681883983973023
YLR214W	2.4224615672138583
YLR216C	-14.830143240035596
YLR217W	-9.35175358468161
YLR218C	-5.408732177779754
YLR219W	1.5819458045159749
YLR220W	-0.9430569764177079
YLR221C	6.392170619532834
YLR224W	-0.9190228865752346
YLR225C	-6.011364087282544
YLR227C	0.9588240222180744
YLR228C	3.379220888563921
YLR231C	-8.42758841208913
YLR232W	-4.0012373251503135
YLR233C	-28.80442579121361
YLR234W	-5.84896363350866
YLR235C	-14.821000648970298
YLR236C	-2.0723097712227556
YLR237W	5.124406161317822
YLR238W	-0.41947905177620015
YLR239C	-15.907260388878235
YLR241W	-4.126356306401419
YLR242C	-32.30883584526977
YLR246W	3.1169852976915706
YLR247C	1.2601030523517451
YLR248W	-4.5789074150625595
YLR250W	0.2625363571075354
YLR251W	-0.848708016998458
YLR252W	0.737721710621031
YLR253W	2.837607695375624
YLR254C	-2.740449034022461
YLR255C	0.257654649968714
YLR257W	-0.22213172563597539
YLR258W	-4.335466512216982
YLR261C	0.7712480543005711
YLR262C	-9.240788883552227
YLR262C-A	1.0007740704708397
YLR263W	-7.026715322719852
YLR264W	-8.228743323693223
YLR265C	3.4418149303015326
YLR266C	-2.0689203050551868
YLR267W	0.8543457740316143
YLR268W	-6.6675521824802715
YLR269C	-0.5563636701416215
YLR271W	5.65945335165911
YLR273C	-7.180586049711799
YLR278C	-2.5304213614189166
YLR279W	1.549997406746769
YLR280C	-1.2158773051369565
YLR281C	-6.22198137296153
YLR282C	1.16218588359024
YLR283W	0.5649755594735097
YLR284C	1.2860174574368557
YLR285W	2.0342250580592207
YLR286C	-6.158774255946653
YLR287C	0.970479806488683
YLR287C-A	-1.9101751343822642
YLR289W	0.5138067525099643
YLR290C	-1.1741414138757733
YLR292C	-6.798658704366076
YLR294C	-6.1677608847406304
YLR296W	3.685125998792415
YLR297W	1.3450055764587887
YLR299W	-3.4964722519742963
YLR300W	3.2912651846563037
YLR303W	6.45403918087348
YLR306W	-1.3840277979070947
YLR307W	-4.9071081040134175
YLR308W	2.293251103450494
YLR309C	-2.1543081122132577
YLR311C	-3.683476803496667
YLR312C	-9.449263499600931
YLR313C	-2.6281467632299567
YLR315W	-32.90318755586226
YLR318W	-7.853833590121717
YLR319C	-12.78162723920505
YLR320W	-50.6117217085863
YLR324W	1.1593954189123963
YLR325C	2.9321847877536555
YLR326W	-0.5354479685162019
YLR327C	3.6423657203263673
YLR328W	3.7356289602143278
YLR329W	0.77402628737903
YLR330W	-24.411768993081623
YLR332W	-6.572362796912202
YLR333C	2.4487101286735964
YLR334C	6.861298670594977
YLR335W	-0.18895919244013726
YLR337C	-14.116616681751282
YLR338W	
YLR341W	4.845230676120593
YLR342W	4.747506112508944
YLR343W	-1.7634956847556964
YLR344W	6.469391715818119
YLR345W	-1.814630845941366
YLR346C	-1.422341854807378
YLR348C	0.4209566098782602
YLR349W	4.915559793720519
YLR350W	1.4677378806723667
YLR351C	6.0901114772686356
YLR352W	4.186808414952779
YLR353W	3.06121403295311
YLR354C	-8.01566523402819
YLR356W	0.05969775758083529
YLR357W	
YLR360W	-11.371247327907511
YLR361C	-1.8634214825827797
YLR362W	
YLR363C	1.7569405153859776
YLR364W	8.794515932985604
YLR365W	5.8904460801459635
YLR366W	7.313388027692966
YLR367W	1.5009406378256358
YLR368W	0.6763182700782409
YLR370C	-11.136316009193223
YLR371W	-2.6113949860730727
YLR372W	2.624709519124117
YLR373C	-11.939162110116555
YLR374C	-12.377232208950687
YLR375W	4.417409252844436
YLR376C	0.01212652239251355
YLR377C	5.59399513546856
YLR380W	2.566496700730305
YLR381W	-1.925927971023171
YLR384C	-3.0692730828457755
YLR385C	2.8724386452970307
YLR386W	-21.686505363756048
YLR387C	-3.202228462029204
YLR388W	2.140302939027933
YLR389C	7.332573649329561
YLR390W	5.476114669909762
YLR390W-A	6.048774902455186
YLR392C	-0.15509232244141913
YLR393W	-2.2779705116562
YLR394W	3.7394523605456342
YLR395C	-0.9012254819520251
YLR398C	-3.479849365450889
YLR400W	1.9926739182347717
YLR401C	-3.287162520380029
YLR402W	5.6889875049579075
YLR404W	1.8695755240022933
YLR405W	-3.776160023479335
YLR406C	3.773646963211206
YLR407W	-6.65752660421856
YLR408C	8.599020936762798
YLR410W	-3.964322062435656
YLR412W	-0.11831620713125801
YLR413W	-0.7511921100264871
