orf	hap a | transport to mitochondria (Om14-GFP) | standard | SD + Met | Sauerwald J~Rapaport D, 2015	hap a | protein insertion into the MOM (Ura3-HA-Om14-SL17) | standard | SD + Met | Sauerwald J~Rapaport D, 2015
YPR061C	0.0	-0.4065934065934066
YPR069C	-1.0	0.0
YPR077C	0.0	-0.46341463414634143
YPR078C	0.0	-0.2359550561797753
YPR083W	0.0	-0.46825396825396826
YPR089W	0.0	-0.19801980198019797
YPR091C	0.0	-0.5401459854014599
YPR095C	-1.0	0.0
YPR098C	0.0	-0.32773109243697474
YPR101W	-1.0	0.0
YPR106W	0.0	-0.31034482758620685
YPR118W	0.0	-0.43511450381679384
YPR123C	0.0	-0.24691358024691357
YPR124W	0.0	-0.3827160493827161
YPR125W	0.0	-0.3033707865168539
YPR129W	0.0	-0.2558139534883721
YPR130C	0.0	-0.23529411764705888
YPR141C	0.0	-0.19718309859154926
YPR159W	0.0	-0.26530612244897955
YPR174C	-1.0	0.0
YPR189W	0.0	-0.22522522522522526
YPR191W	0.0	-0.22413793103448276
YPR193C	0.0	-0.19999999999999996
YPR194C	0.0	-0.359375
YPR195C	0.0	-0.20270270270270274
YPR196W	0.0	-0.28395061728395066
YPR197C	0.0	-0.2615384615384615
YPR198W	0.0	-0.20512820512820518
YPR200C	0.0	-0.5652173913043479
