orf	hap a | transport to mitochondria (Om14-GFP) | standard | SD + Met | Sauerwald J~Rapaport D, 2015	hap a | protein insertion into the MOM (Ura3-HA-Om14-SL17) | standard | SD + Met | Sauerwald J~Rapaport D, 2015
YPL201C	0.0	-1.8865482105153828
YPL202C	0.0	-1.9437163381067581
YPL207W	0.0	-1.4956418245527359
YPL214C	-5.697271637335632	-1.435780054020557
YPL215W	0.0	-1.1972325182116852
YPL216W	0.0	-1.6548668513292832
YPL219W	0.0	-2.0580525932895086
YPL220W	0.0	-1.3794115947854413
YPL222W	0.0	-1.2190003821791704
YPL223C	0.0	-1.3950944750029723
YPL229W	0.0	-1.80859167289078
YPL230W	0.0	-1.555574840249526
YPL232W	0.0	-1.375240751590653
YPL240C	0.0	-1.2907961440368407
YPL241C	0.0	-1.8176960860440183
YPL245W	0.0	-1.7485080975508425
YPL246C	0.0	-1.788968130661139
YPL247C	0.0	-2.0735034385844746
YPL249C	0.0	-2.103584730309188
YPL253C	0.0	-1.7517947669071412
YPL257W	0.0	-1.3686722311582191
YPL258C	0.0	-0.7475002343551516
YPL260W	0.0	-2.0289292075354117
YPL261C	0.0	-1.7906220303196854
YPL262W	0.0	-1.277984271639453
YPL263C	0.0	-1.9361942160552612
YPL264C	0.0	-2.00905134106833
YPL265W	0.0	-1.958553867405283
YPL267W	0.0	-2.044960655673163
YPL269W	0.0	-1.4457659183388918
YPL271W	0.0	-0.754619284206153
YPL272C	-5.697271637335632	-0.9283015004123313
YPL274W	0.0	-1.426801167616676
YPR005C	0.0	-1.1678631779380941
YPR008W	0.0	-1.431174504528911
YPR021C	0.0	-1.5305957179653107
YPR022C	0.0	-1.310654546252792
YPR028W	0.0	-0.9810050694679991
YPR029C	0.0	-0.9662807907517815
YPR049C	0.0	-1.26913243252853
YPR052C	0.0	-2.2851147338637037
YPR058W	0.0	-0.8946517286980168
YPR061C	0.0	-1.5341161272322894
YPR069C	-5.697271637335632	0.0
YPR077C	0.0	-1.7485080975508425
YPR078C	0.0	-0.8902811779960235
YPR083W	0.0	-1.7667673717525014
YPR089W	0.0	-0.7471478061447059
YPR091C	0.0	-2.0380228843523844
YPR095C	-5.697271637335632	0.0
YPR098C	0.0	-1.2365610119344523
YPR101W	-5.697271637335632	0.0
YPR106W	0.0	-1.170960958250927
YPR118W	0.0	-1.6417289770897223
YPR123C	0.0	-0.9316287459335224
YPR124W	0.0	-1.4440245561969598
YPR125W	0.0	-1.14464722885203
YPR129W	0.0	-0.9652107123567075
YPR130C	0.0	-0.8877873931837098
YPR141C	0.0	-0.7439908435835311
YPR159W	0.0	-1.0010255810897948
YPR174C	-5.697271637335632	0.0
YPR189W	0.0	-0.8497964912231456
YPR191W	0.0	-0.8456940254034475
YPR193C	0.0	-0.754619284206153
YPR194C	0.0	-1.3559565263079314
YPR195C	0.0	-0.764816842100831
YPR196W	0.0	-1.071373057823551
YPR197C	0.0	-0.9868098331926617
YPR198W	0.0	-0.7739684966216958
YPR200C	0.0	-2.132619716234781
