orf	hom | growth (relative abundance in pooled culture) | UVB [6,400 J/m2] | Birrell GW~Brown JM, 2001	hom | growth (relative abundance in pooled culture) | UVC [200 J/m2] | Birrell GW~Brown JM, 2001
YKL171W	-0.013000000000000001	-0.13699999999999998
YKL174C	-0.006	0.009000000000000001
YKL175W	0.009000000000000001	0.024
YKL176C	0.094	0.163
YKL179C	-0.001	-0.008
YKL183W	-0.006999999999999999	-0.006999999999999999
YKL184W	0.01	-0.017
YKL185W	-0.033	-0.052000000000000005
YKL187C	0.012	-0.109
YKL188C	-0.035	-0.036000000000000004
YKL190W	-0.031	-0.05
YKL191W	-0.032	0.017
YKL194C		
YKL197C	0.035	0.053
YKL198C	0.01	-0.0215
YKL201C	-0.014000000000000002	-0.032
YKL202W	0.009000000000000001	0.004
YKL205W	0.027000000000000003	0.015
YKL206C	-0.015	-0.02
YKL207W	-0.005	-0.036000000000000004
YKL208W	0.032	0.059000000000000004
YKL211C	-0.075	-0.06
YKL212W	0.015	0.21
YKL213C	-0.156	-0.245
YKL214C	-0.09300000000000001	-0.064
YKL215C	-0.04	-0.069
YKL216W	-0.026000000000000002	-0.039
YKL217W	-0.013000000000000001	-0.039
YKL218C	-0.016	-0.051
YKL220C	0.001	-0.066
YKL221W	-0.09300000000000001	-0.092
YKL222C	-0.045	-0.03
YKR003W	-0.017	-0.031
YKR005C	0.284	0.32899999999999996
YKR006C	0.225	0.2
YKR007W	0.371	0.49
YKR009C	0.11599999999999999	0.109
YKR010C	0.209	0.14
YKR011C	0.10800000000000001	0.092
YKR012C	0.127	0.138
YKR013W	0.086	0.051
YKR014C	0.106	0.03
YKR015C	0.102	0.057999999999999996
YKR016W	0.079	0.048
YKR017C	0.076	-0.001
YKR018C	0.013000000000000001	-0.035
YKR019C	-0.066	-0.025
YKR021W	0.01	-0.025
YKR023W	0.016	-0.015
YKR026C	0.004	-0.012
YKR027W	0.063	0.079
YKR028W	-0.066	-0.048
YKR029C	0.013000000000000001	0.021
YKR030W	0.02	0.046
YKR031C	-0.015	-0.057
YKR032W	-0.016	-0.019
YKR033C	0.017	0.057
YKR034W	-0.035	-0.077
YKR035C	-0.02	-0.08900000000000001
YKR035W-A	0.065	0.064
YKR036C	0.025	0.0
YKR039W	-0.018000000000000002	-0.139
YKR040C	0.049	0.044000000000000004
YKR041W	0.015	-0.016
YKR042W	0.011000000000000001	0.06
YKR043C	0.04	-0.03
YKR044W	0.003	-0.02
YKR045C	0.02	0.043
YKR046C	-0.002	-0.036000000000000004
YKR047W	-0.10400000000000001	-0.039
YKR048C	-0.273	-0.225
YKR049C	-0.042	-0.015
YKR050W	0.03	-0.063
YKR051W	0.01	-0.02
YKR052C	-0.035	-0.033
YKR053C	0.022000000000000002	-0.027000000000000003
YKR054C	-0.022000000000000002	-0.039
YKR055W	0.004	-0.049
YKR056W	0.025	-0.003
YKR057W	0.25	0.486
YKR058W	-0.002	-0.023
YKR059W	0.055	0.063
YKR060W	0.06	-0.024
YKR061W	0.013999999999999999	-0.07200000000000001
YKR064W	0.003	-0.02
YKR065C	0.027000000000000003	0.067
YKR066C	-0.04	-0.092
YKR067W	-0.039	-0.048
YKR069W	0.006999999999999999	0.003
YKR070W	-0.006999999999999999	-0.07400000000000001
YKR072C	-0.012	-0.054000000000000006
YKR073C	-0.021	-0.027000000000000003
YKR074W	0.155	0.266
YKR075C	-0.009000000000000001	0.012
YKR076W	-0.01	-0.094
YKR077W	-0.02	-0.021
YKR078W	-0.081	-0.10099999999999999
YKR080W	-0.02	0.015
YKR084C	0.013000000000000001	0.11199999999999999
YKR085C	-0.009000000000000001	0.308
YKR087C	-0.034	-0.052000000000000005
YKR088C	-0.048	-0.037000000000000005
YKR089C	-0.036000000000000004	-0.052000000000000005
YKR090W	-0.002	0.011000000000000001
YKR091W	-0.046	-0.048
YKR092C	0.177	0.311
YKR093W	0.053	0.038
YKR094C	0.133	0.165
YKR095W	-0.002	-0.049
YKR096W	-0.024	-0.012
YKR097W	0.016	-0.002
YKR098C	-0.027000000000000003	0.018000000000000002
YKR099W	0.086	0.36700000000000005
YKR100C	0.06	0.046
YKR101W	-0.011000000000000001	-0.076
YKR102W	0.003	-0.022000000000000002
YKR103W	0.0	-0.006999999999999999
YKR104W	-0.006	-0.034
YKR105C	-0.04	-0.032
YKR106W	0.001	-0.033
YLL001W	-0.038	-0.077
YLL005C	0.207	0.171
YLL007C	0.24100000000000002	0.312
YLL009C	0.05	0.084
YLL010C	-0.015	-0.057999999999999996
YLL012W	-0.023	0.011000000000000001
YLL013C	-0.028999999999999998	-0.037000000000000005
YLL014W	-0.049	-0.027000000000000003
YLL015W	-0.002	-0.002
YLL019C	0.006999999999999999	0.015
YLL020C	-0.032	0.001
YLL021W	0.013000000000000001	0.055999999999999994
YLL023C	0.006	0.04
YLL024C	0.061	0.1
YLL025W	0.106	0.124
YLL026W	0.05	0.055
YLL028W	0.061	0.052000000000000005
YLL029W	0.14400000000000002	0.154
YLL030C	0.015	0.008
YLL032C	-0.095	-0.10800000000000001
YLL033W	0.531	1.258
YLL038C	0.002	-0.006999999999999999
YLL039C	0.003	-0.018000000000000002
YLL040C	0.05	0.03
YLL041C	0.039	0.023
YLL042C	0.021	-0.001
YLL043W	-0.135	-0.36700000000000005
YLL044W	0.368	0.473
YLL045C	0.243	0.405
YLL046C	0.017	-0.006
YLL047W	0.001	-0.002
YLL048C	0.004	0.02
YLL049W	-0.032	-0.053
YLL051C	-0.04	-0.08199999999999999
YLL052C	-0.034	-0.059000000000000004
YLL053C	-0.05	-0.035
YLL054C	-0.009000000000000001	-0.037000000000000005
YLL055W	-0.062	-0.040999999999999995
YLL056C	-0.024	-0.006999999999999999
YLL057C	-0.032	-0.046
YLL058W	-0.028999999999999998	-0.025
YLL059C	-0.03	-0.061
YLL060C	-0.069	-0.084
YLL061W	-0.027000000000000003	-0.031
YLL062C	-0.049	-0.04
YLL063C	-0.09300000000000001	-0.075
YLR001C	-0.006999999999999999	-0.035
YLR003C	-0.059000000000000004	-0.008
YLR004C	-0.057	-0.065
YLR006C	-0.034	-0.031
YLR011W	0.26899999999999996	0.278
YLR012C	-0.07	-0.063
YLR013W	-0.036000000000000004	-0.012
YLR014C	-0.057999999999999996	0.055999999999999994
YLR015W	-0.049	0.07400000000000001
YLR016C	0.147	0.18100000000000002
YLR017W	0.113	0.159
YLR018C	0.187	0.154
YLR019W	0.064	0.11900000000000001
YLR020C	0.10300000000000001	0.16899999999999998
YLR021W	0.107	0.20199999999999999
YLR023C	0.069	0.073
YLR024C	0.084	0.111
YLR025W	-0.025	0.022000000000000002
YLR027C	-0.335	-0.456
YLR028C	0.005	-0.009000000000000001
YLR030W	0.022000000000000002	0.026000000000000002
YLR031W	0.006	0.031
YLR032W	-2.529	-2.556
YLR034C	0.022000000000000002	0.031
YLR035C	0.028999999999999998	0.048
YLR036C	-0.049	-0.043
YLR037C	0.022000000000000002	0.067
YLR038C	0.044000000000000004	0.095
YLR039C	-0.012	0.098
YLR040C	0.055	0.053
YLR041W	-0.006999999999999999	0.017
YLR042C	0.013000000000000001	-0.002
YLR043C	0.013000000000000001	-0.006999999999999999
YLR044C	-0.083	-0.057999999999999996
YLR046C	0.019	0.011000000000000001
YLR047C	-0.06	-0.032
YLR049C	-0.099	-0.157
YLR050C	-0.071	0.031
YLR053C	-0.023	-0.019
YLR054C	-0.121	-0.217
YLR055C	-0.267	-0.298
YLR056W		
YLR057W	-0.11	-0.042
YLR058C	-0.015	0.065
YLR059C	0.048	0.064
YLR063W	-0.019	-0.026000000000000002
YLR064W	0.129	0.109
YLR065C	-0.04	0.113
YLR067C		
YLR068W	0.158	0.379
YLR069C		
YLR070C	-0.05	-0.035
YLR072W	-0.002	0.005
YLR073C	0.159	0.132
YLR077W	0.11900000000000001	0.192
YLR080W	0.15	0.222
YLR081W	0.07400000000000001	0.034
YLR082C	0.042	0.068
YLR083C	0.193	0.154
YLR084C	0.149	0.139
YLR085C	-0.004	-0.077
YLR087C	-0.092	-0.01
YLR089C	-0.003	-0.023
YLR090W	0.006999999999999999	-0.055999999999999994
YLR092W	-0.037000000000000005	-0.006
YLR093C	-0.055	-0.17600000000000002
YLR094C	-0.024	-0.042
YLR095C	-0.042	-0.036000000000000004
YLR096W	-0.035	-0.009000000000000001
YLR097C	-0.075	-0.067
YLR098C	-0.052000000000000005	-0.03
YLR099C	0.019	0.127
YLR102C	-0.04	-0.048
YLR104W	-0.027999999999999997	-0.027999999999999997
YLR107W	-0.106	-0.195
YLR108C	-0.027000000000000003	-0.069
YLR109W	-0.01	-0.047
YLR110C	-0.032	0.079
YLR111W	0.08900000000000001	0.192
YLR112W	-0.031	-0.008
YLR113W	0.009000000000000001	-0.092
YLR114C	0.006999999999999999	-0.026000000000000002
YLR118C	-0.018000000000000002	-0.038
YLR119W	0.008	0.077
YLR120C	-0.027999999999999997	-0.075
YLR121C	-0.035	-0.049
YLR122C	-0.075	-0.099
YLR123C	0.0	-0.035
YLR124W	-0.032	-0.057
YLR125W	-0.091	-0.121
YLR126C	-0.046	-0.042
YLR128W	-0.028999999999999998	0.012
YLR130C	0.034	-0.035
YLR131C	-0.9990000000000001	0.03
YLR133W	-0.105	0.08199999999999999
YLR134W	-0.009000000000000001	-0.023
YLR135W	-0.21	-0.253
YLR136C	-0.004	-0.039
YLR137W	0.027000000000000003	-0.006999999999999999
YLR138W	0.0	-0.062
YLR142W	0.081	0.069
YLR143W	-0.052000000000000005	0.055
YLR144C	0.418	0.41100000000000003
YLR146C	-0.027000000000000003	0.01
YLR150W	0.10099999999999999	0.065
YLR151C	-0.005	0.043
YLR152C	-0.008	0.040999999999999995
YLR154C	0.077	0.066
YLR164W	0.066	0.019
YLR165C	-0.038	-0.012
YLR168C	0.033	0.048
YLR169W	-0.019	-0.084
YLR170C	0.006999999999999999	0.052000000000000005
YLR171W	-0.053	-0.02
YLR172C	-0.035	0.03
YLR173W	-0.071	-0.061
YLR174W	-0.057	-0.033
YLR176C	0.027000000000000003	0.115
YLR177W	-0.027999999999999997	-0.039
YLR178C	0.0	-0.063
YLR179C	-0.054000000000000006	-0.075
YLR180W	-0.002	0.04
YLR181C	0.016	0.035
YLR182W	0.091	0.11599999999999999
YLR183C	-0.061	0.021
YLR187W	-0.01	-0.065
YLR188W	-0.016	-0.013000000000000001
YLR189C	-0.032	-0.063
YLR190W	-0.01	0.066
YLR191W	-0.071	0.013999999999999999
YLR192C	0.158	0.27399999999999997
YLR193C		
YLR194C	-0.07200000000000001	-0.012
YLR199C	-0.047	-0.008
YLR200W	0.207	0.502
YLR201C	0.078	0.042
YLR202C	0.034	0.11800000000000001
YLR203C	-0.055999999999999994	0.087
YLR204W	0.133	-0.081
YLR205C	0.022000000000000002	-0.052000000000000005
YLR206W	-0.026000000000000002	-0.027000000000000003
YLR207W	-0.01	-0.04
YLR209C	-0.009000000000000001	-0.062
YLR210W	0.063	-0.057999999999999996
YLR211C	0.03	0.016
YLR213C	-0.053	-0.055
YLR214W	-0.079	-0.098
YLR216C	-0.027999999999999997	-0.004
YLR217W	-0.034	-0.091
YLR218C	0.034	0.004
YLR219W	-0.005	-0.054000000000000006
YLR220W	0.043	-0.01
YLR221C	0.026000000000000002	0.086
YLR224W	-0.006	-0.064
YLR225C	-0.044000000000000004	-0.031
YLR227C	-0.005	-0.052000000000000005
YLR228C	-0.038	-0.023
YLR231C	0.033	-0.017
YLR232W	-0.004	0.013999999999999999
YLR236C	0.006999999999999999	-0.024
YLR237W	0.057999999999999996	0.053
YLR238W	0.08900000000000001	0.061
YLR239C	-0.002	0.06
YLR241W	0.027999999999999997	0.023
YLR246W	0.145	0.188
YLR247C	0.013000000000000001	-0.033
YLR248W	-0.016	-0.107
YLR250W	-0.015	-0.022000000000000002
YLR252W	-0.068	-0.08
YLR253W	-0.032	-0.036000000000000004
YLR254C	-0.028999999999999998	-0.049
YLR255C	-0.01	-0.031
YLR257W	-0.005	-0.094
YLR258W	-0.040999999999999995	-0.033
YLR261C	0.017	0.218
YLR262C	0.024	0.076
YLR262C-A	-0.017	0.006
YLR263W	0.005	-0.033
YLR264W	0.201	0.47100000000000003
YLR265C	-0.021	-0.036000000000000004
YLR266C	-0.013000000000000001	-0.034
YLR267W	0.012	-0.04
YLR268W	0.08	0.18899999999999997
YLR269C	-0.013999999999999999	-0.006999999999999999
YLR271W	-0.073	-0.062
YLR273C	-0.02	-0.036000000000000004
YLR278C	0.034	0.077
YLR279W	0.024	0.004
YLR280C	0.015	-0.013000000000000001
YLR281C	0.008	-0.059000000000000004
YLR282C	-0.013999999999999999	-0.045
YLR283W	0.036000000000000004	0.035
YLR284C	0.023	-0.037000000000000005
YLR285W	-0.003	-0.05
YLR286C	0.037000000000000005	0.047
YLR287C	-0.022000000000000002	-0.06
YLR287C-A	0.076	0.34600000000000003
YLR288C	-0.51	-0.885
YLR289W	0.024	-0.022000000000000002
YLR290C	-0.064	-0.03
YLR292C	0.004	0.016
YLR294C	0.046	0.004
YLR296W	0.05	-0.040999999999999995
YLR297W	0.037000000000000005	-0.073
YLR299W	0.015	-0.055
YLR300W	-0.008	-0.023
YLR303W	-0.023	-0.191
YLR306W	-0.055999999999999994	-0.035
YLR307W	0.01	-0.02
YLR308W	0.05	0.043
YLR309C	-0.006	-0.018000000000000002
YLR311C	-0.005	-0.005
YLR312C	-0.003	-0.004
YLR313C	0.016	-0.044000000000000004
YLR318W	-0.027000000000000003	-0.008
YLR319C	0.02	-0.032
YLR324W	0.005	-0.037000000000000005
YLR325C	-0.061	-0.039
YLR326W	-0.019	-0.063
YLR327C	-0.057	-0.046
YLR328W	-0.055999999999999994	-0.036000000000000004
YLR329W	-0.019	-0.046
YLR330W	-0.086	-0.102
YLR331C	-0.066	-0.102
YLR332W	-0.10800000000000001	-0.13
YLR334C	0.028999999999999998	0.026000000000000002
YLR335W	0.47600000000000003	0.496
YLR341W	0.01	0.067
YLR343W	-0.017	-0.028999999999999998
YLR344W	0.055	0.10800000000000001
YLR345W	0.077	-0.024
YLR346C	-0.02	-0.017
YLR348C	0.04	0.015
YLR349W	-0.039	-0.049
YLR350W	-0.052000000000000005	-0.07200000000000001
YLR351C	0.068	0.038
YLR352W	-0.026000000000000002	-0.018000000000000002
YLR353W	-0.032	-0.003
YLR354C	0.039	0.057
YLR356W	0.05	0.021
YLR358C	-0.423	-0.502
YLR360W	0.062	-0.017
YLR361C	-0.033	-0.055999999999999994
YLR363C	0.054000000000000006	0.10800000000000001
YLR364W	-0.059000000000000004	-0.037000000000000005
YLR365W	-0.004	0.008
YLR366W	0.07	0.13
YLR367W	0.05	0.106
YLR368W		
YLR374C	0.23199999999999998	0.16699999999999998
YLR375W	0.036000000000000004	0.027000000000000003
YLR376C	-0.27899999999999997	-0.309
YLR377C	-0.006999999999999999	0.004
YLR380W	0.001	-0.009000000000000001
YLR381W	-0.033	0.048
YLR384C	0.16899999999999998	0.35700000000000004
YLR385C	0.013999999999999999	0.015
YLR387C	-0.013000000000000001	-0.01
YLR388W	0.134	0.37
YLR389C	-0.026000000000000002	-0.006
YLR390W	-0.005	-0.051
YLR390W-A	0.0049999999999999975	-0.006999999999999999
YLR392C	-0.003	-0.044000000000000004
YLR393W		
YLR394W	0.0	0.016
YLR395C	0.064	0.004
YLR398C	0.003	-0.011000000000000001
YLR400W	-0.017	-0.006999999999999999
YLR401C	0.004	-0.015
YLR402W	0.196	0.21100000000000002
YLR404W	-0.001	-0.09300000000000001
YLR405W	-0.024	-0.038
YLR406C	0.161	0.20800000000000002
YLR407W	-0.05	-0.069
YLR408C	-0.034	-0.022000000000000002
YLR410W	-0.057999999999999996	-0.06
YLR412W	-0.035	0.009000000000000001
YLR413W	-0.002	-0.006999999999999999
YLR414C	-0.021	-0.064
YLR415C	0.006999999999999999	-0.019
YLR416C	-0.003	0.013999999999999999
YLR417W	-0.016	-0.025
YLR418C	-0.159	-0.17300000000000001
YLR420W	-0.013999999999999999	0.078
YLR421C	-0.05	-0.081
YLR422W	0.035	0.077
YLR426W	-0.23800000000000002	-0.247
YLR427W	0.009000000000000001	0.011000000000000001
YLR428C	0.004	0.07200000000000001
YLR429W	0.013000000000000001	0.02
YLR431C	-0.051	-0.037000000000000005
YLR432W	0.006	-0.05
YLR433C	0.004	-0.003
YLR434C	0.052000000000000005	0.044000000000000004
YLR436C	-0.002	0.019
YLR437C	-0.026000000000000002	-0.028999999999999998
YLR438W	-0.006999999999999999	-0.051
YLR441C	0.125	0.177
YLR443W	-0.07400000000000001	-0.10099999999999999
YLR444C	0.054000000000000006	0.017
YLR445W	0.027000000000000003	-0.002
YLR446W	0.01	0.02
YLR448W	0.244	0.475
YLR449W	-0.027000000000000003	0.001
YLR450W	-0.128	-0.212
YLR451W	-0.055999999999999994	0.013000000000000001
YLR452C	-0.015	-0.018000000000000002
YLR453C	0.035	-0.02
YLR454W	-0.019	-0.018000000000000002
YLR455W	-0.02	-0.017
YLR456W	0.011000000000000001	0.003
YLR460C	0.018000000000000002	-0.013999999999999999
YLR461W	0.022000000000000002	-0.009000000000000001
YML001W	0.031	0.146
YML002W	-0.047	-0.01
YML003W	-0.06	-0.052000000000000005
YML004C	-0.067	-0.04
YML005W	0.034	0.045
YML006C	0.091	0.099
YML007W	-0.01	0.064
YML009C	0.006	-0.0049999999999999975
YML009W-B	0.057	0.133
YML011C	0.052000000000000005	-0.289
YML012C-A		
YML012W	0.22399999999999998	0.233
YML013W	0.409	0.628
YML014W	0.584	0.732
YML016C	0.252	0.281
YML017W	0.152	0.187
YML018C	0.057999999999999996	0.068
YML019W	0.18600000000000003	0.275
YML020W	0.183	0.204
YML021C	0.054000000000000006	0.004
YML022W	0.045	0.131
YML026C	0.299	0.442
YML027W	-0.012	-0.047
YML028W	0.282	0.425
YML029W	0.122	0.138
YML030W	0.081	0.086
YML034C-A	0.012	0.013000000000000001
YML034W	0.016	-0.014000000000000002
YML035C	-0.026000000000000002	-0.016
YML037C	-0.01	0.03
YML038C	-0.01	-0.024
YML041C	-0.044000000000000004	-0.18
YML042W	0.022000000000000002	-0.01
YML047C	0.14800000000000002	0.135
YML047W-A	-0.046	0.057999999999999996
YML048W	-0.021	0.131
YML051W	-0.004	0.084
YML052W	-0.02	0.066
YML053C	0.003	0.073
YML054C	-0.054000000000000006	0.07200000000000001
YML055W	0.001	0.11
YML057C-A	-0.045	0.057999999999999996
YML057W	-0.016	0.067
YML058W	-0.026000000000000002	0.036000000000000004
YML059C	-0.011000000000000001	0.009000000000000001
YML060W	-0.034	0.003
YML061C	0.479	0.6920000000000001
YML062C	-0.026000000000000002	-0.049
YML066C	-0.035	0.009000000000000001
YML067C	0.036000000000000004	-0.002
YML068W	-0.024	-0.057
YML070W	-0.021	-0.031
YML071C	0.002	-0.027999999999999997
YML072C	-0.021	0.004
YML073C		
YML074C	0.016	-0.006999999999999999
YML075C	0.034	0.053
YML076C	-0.024	-0.01
YML078W	-0.044000000000000004	-0.033
YML079W	-0.064	-0.055999999999999994
YML080W	0.002	-0.008
YML081C-A	0.013999999999999999	0.012
YML081W	0.027000000000000003	-0.017
YML082W	-0.011000000000000001	-0.011000000000000001
YML083C	0.011000000000000001	-0.017
YML084W	0.006	-0.025
YML086C	0.013999999999999999	-0.027999999999999997
YML087C	0.025	-0.005
YML088W	0.003	-0.004
YML089C	-0.045	0.009000000000000001
YML090W	-0.006999999999999999	-0.039
YML094C-A	0.43	0.5539999999999999
YML095C	-3.2	-3.082
YML096W	-0.226	-0.45899999999999996
YML097C	0.09	0.066
YML099C	-0.018000000000000002	-0.038
YML100W	-0.046	-0.046
YML100W-A	-0.034	-0.038
YML101C	-0.011000000000000001	-0.044000000000000004
YML101C-A	0.022000000000000002	-0.17600000000000002
YML102W	-0.05	-0.183
YML103C	-0.042	-0.028999999999999998
YML104C	-0.022000000000000002	0.0
YML106W	-0.04	-0.033
YML107C	0.019	0.04
YML108W	0.138	0.175
YML109W	-0.018000000000000002	-0.034
YML110C		
YML111W	-0.040999999999999995	0.024
YML113W	-0.022000000000000002	-0.071
YML116W	-0.016	-0.046
YML116W-A	-0.066	-0.046
YML117W	-0.04	-0.098
YML118W	-0.027000000000000003	-0.085
YML119W	-0.10400000000000001	-0.075
YML120C	-0.011000000000000001	-0.018000000000000002
YML121W	0.106	0.203
YML122C		
YML123C	0.017	-0.025
YML124C	0.28300000000000003	0.45
YML128C	0.442	0.645
YML129C	0.154	0.225
YML131W	-0.042	-0.057
YMR003W	-0.045	-0.031
YMR004W	-0.048	-0.013000000000000001
YMR006C	-0.071	-0.055999999999999994
YMR007W	-0.03	-0.012
YMR008C	-0.053	-0.049
YMR009W	-0.061	-0.075
YMR010W	-0.027999999999999997	-0.013000000000000001
YMR011W	-0.033	-0.013999999999999999
YMR012W	-0.054000000000000006	-0.019
YMR015C	0.001	-0.013999999999999999
YMR016C	-0.011000000000000001	0.064
YMR017W	-0.083	0.035
YMR018W	-0.073	-0.055
YMR019W	-0.063	0.012
YMR020W	-0.04	-0.022000000000000002
YMR022W	-0.022000000000000002	0.013000000000000001
YMR023C	-0.048	-0.04
YMR025W	0.006999999999999999	0.05
YMR026C	-0.106	-0.013999999999999999
YMR027W	-0.015	-0.01
YMR029C	0.004	0.057
YMR030W	-0.053	-0.032
YMR031C	-0.022000000000000002	-0.04
YMR031W-A	-0.237	-0.179
YMR034C	0.0	-0.028999999999999998
YMR035W	0.11699999999999999	0.271
YMR036C	-0.025	-0.027000000000000003
YMR037C	0.061	0.013000000000000001
YMR038C	-0.203	-0.171
YMR039C	-0.162	-0.316
YMR040W	0.01	0.053
YMR042W	-0.053	-0.032
YMR044W	-0.085	-0.114
YMR048W	0.026000000000000002	0.013999999999999999
YMR052C-A	0.044000000000000004	0.017
YMR052W	0.006	0.032
YMR053C	-0.016	-0.06
YMR054W	-0.063	-0.028999999999999998
YMR055C	-0.042	-0.086
YMR056C	-0.075	-0.115
YMR057C	-0.11699999999999999	-0.158
YMR058W	-0.09300000000000001	-0.175
YMR062C	-0.055	-0.011000000000000001
YMR063W	-0.019	-0.022000000000000002
YMR064W		
YMR065W	-0.019	-0.069
YMR067C	-0.05	-0.07
YMR068W	-0.013000000000000001	-0.12
YMR069W	0.019	-0.017
YMR070W	-0.035	-0.075
YMR071C	-0.048	-0.061
YMR072W	0.125	0.38799999999999996
YMR073C	-0.06	-0.043
YMR074C	-0.006	0.005
YMR075C-A	-0.013000000000000001	-0.027999999999999997
YMR075W	-0.027000000000000003	-0.12300000000000001
YMR077C	0.036000000000000004	0.142
YMR080C	0.048	0.212
YMR081C	-0.019	-0.042
YMR082C	0.013000000000000001	-0.028999999999999998
YMR083W	-0.083	-0.033
YMR084W	-0.025	-0.040999999999999995
YMR085W	-0.018000000000000002	-0.027000000000000003
YMR086C-A	-0.052000000000000005	-0.033
YMR086W	-0.027000000000000003	-0.019
YMR087W	-0.022000000000000002	-0.043
YMR088C	-0.005	0.035
YMR090W	-0.016	-0.008
YMR092C	0.021	0.023
YMR095C	0.026000000000000002	-0.012
YMR096W	0.026000000000000002	-0.046
YMR097C		
YMR099C	0.039	-0.002
YMR100W	-0.013999999999999999	-0.021
YMR101C	-0.047	-0.069
YMR102C	0.031	0.005
YMR103C	0.002	0.013000000000000001
YMR104C	-0.006	-0.025
YMR105C	0.004	-0.028999999999999998
YMR106C	-0.006	-0.036000000000000004
YMR107W	0.008	-0.07400000000000001
YMR109W	0.028999999999999998	-0.018000000000000002
YMR110C	-0.059000000000000004	-0.109
YMR111C	-0.051	-0.196
YMR114C	0.059000000000000004	-0.047
YMR115W	0.051	-0.021
YMR116C	0.3	0.38299999999999995
YMR118C	0.015	-0.011000000000000001
YMR119W	0.001	-0.019
YMR119W-A	-0.059000000000000004	-0.081
YMR120C	0.02	-0.023
YMR121C	-0.188	-0.258
YMR122C	-0.001	-0.139
YMR123W	0.171	0.33899999999999997
YMR124W	-0.013000000000000001	-0.083
YMR126C	0.008	-0.055999999999999994
YMR127C	-0.047	-0.021
YMR129W	-0.001	-0.028999999999999998
YMR130W	-0.018000000000000002	-0.042
YMR132C	-0.062	-0.05
YMR133W	-0.001	-0.026000000000000002
YMR135C	-0.028999999999999998	-0.023
YMR135W-A	-0.008	-0.015
YMR136W	-0.002	-0.003
YMR137C	-0.141	-0.187
YMR138W		
YMR139W	-0.039	-0.03
YMR140W	-0.008	-0.027999999999999997
YMR141C	0.015	-0.068
YMR143W	0.23800000000000002	0.455
YMR144W	0.021	0.019
YMR145C	-0.025	-0.008
YMR147W	-0.028999999999999998	-0.04
YMR148W	-0.006999999999999999	-0.019
YMR150C	0.047	0.134
YMR151W	0.049	-0.019
YMR152W	-0.158	-0.25
YMR153C-A	-0.069	-0.009000000000000001
YMR153W	-0.052000000000000005	-0.044000000000000004
YMR154C	-0.028999999999999998	0.0
YMR155W	-0.047	0.018000000000000002
YMR156C	0.039	0.040999999999999995
YMR157C	-0.013000000000000001	-0.008
YMR158C-A	-0.063	-0.07200000000000001
YMR158W-B	-0.04	-0.006
YMR159C	-0.055999999999999994	-0.012
YMR160W	-0.02	-0.031
YMR161W	0.022000000000000002	0.09
YMR162C	-0.002	0.025
YMR163C	0.012	0.017
YMR164C	-0.081	-0.132
YMR166C	-0.037000000000000005	0.013000000000000001
YMR167W	-0.124	-0.077
YMR169C	-0.0455	-0.1205
YMR170C	-0.026000000000000002	0.035
YMR171C	0.069	0.055999999999999994
YMR172C-A	-0.024	-0.065
YMR172W	0.105	0.138
YMR173W	-0.042	-0.16399999999999998
YMR173W-A	-0.032	-0.035
YMR174C	0.1115	0.115
YMR175W	0.083	0.0855
YMR176W	0.255	0.353
YMR177W	-0.044000000000000004	0.08
YMR178W	0.19399999999999998	0.21899999999999997
YMR180C	0.233	0.239
YMR181C	-0.021	-0.006999999999999999
YMR182C	-0.035	-0.017
YMR183C	0.203	0.207
YMR184W	0.0	0.012
YMR186W	0.013999999999999999	-0.022000000000000002
YMR187C	0.11900000000000001	0.10800000000000001
YMR189W	0.076	0.065
YMR190C	-0.882	-0.649
YMR191W	0.011000000000000001	-0.032
YMR192W	0.068	0.059000000000000004
YMR193C-A	0.38799999999999996	0.65
YMR193W		
YMR194C-A	0.011000000000000001	-0.027999999999999997
YMR194W	0.426	0.596
YMR195W	-0.037000000000000005	0.005
YMR196W	-0.040999999999999995	0.044000000000000004
YMR199W	0.045	0.084
YMR201C	-2.912	-2.762
YMR204C	-0.019	-0.034
YMR206W	0.044000000000000004	-0.055
YMR207C	0.025	0.01
YMR209C	-0.049	-0.045
YMR210W	0.019	-0.011000000000000001
YMR214W	-0.045	-0.037000000000000005
YMR215W	-0.015	-0.011000000000000001
YMR216C	0.171	0.345
YMR219W	0.389	0.542
YMR221C	-0.006	0.015
YMR222C	-0.031	-0.001
YMR223W	-0.09300000000000001	-0.266
YMR225C	-0.049	-0.022000000000000002
YMR226C	0.044000000000000004	0.054000000000000006
YMR230W	0.237	0.42700000000000005
YMR232W	-0.003	-0.022000000000000002
YMR233W	-0.01	0.028999999999999998
YMR234W	-0.006	0.0
YMR237W	0.004	0.038
YMR238W	0.05	-0.001
YMR241W	0.057999999999999996	0.085
YMR242C	-0.461	-0.569
YMR243C	0.374	0.371
YMR244C-A	-0.04	-0.079
YMR244W	0.158	0.16
YMR245W	0.001	0.038
YMR246W	0.045	0.044000000000000004
YMR247C	0.359	0.392
YMR250W		
YMR251W	-0.006	0.035
YMR251W-A	-0.079	-0.057
YMR252C	-0.021	0.002
YMR253C	-0.037000000000000005	-0.02
YMR254C	0.255	0.31
YMR255W	0.21600000000000003	0.26899999999999996
YMR256C		
YMR257C		
YMR258C	-0.076	-0.015
YMR259C	0.243	0.237
YMR261C	-0.128	-0.096
YMR262W	-0.07200000000000001	-0.153
