orf	hap a | growth (exponential growth rate) | paraquat [400 ug/mL] | SC | Stenberg S~Warringer J, 2022
YLR320W	-0.5570238000000001
YLR322W	-0.761025
YLR324W	-0.2875115
YLR325C	-0.1310706
YLR326W	-0.110023
YLR327C	-0.6449385
YLR328W	-0.1215338
YLR329W	-0.02853207
YLR330W	-1.357888
YLR331C	-0.1341003
YLR332W	-0.7224655
YLR333C	-0.7519427
YLR334C	-0.6930757
YLR335W	-0.8228211
YLR337C	-1.064845
YLR338W	-1.5012969999999999
YLR341W	-0.04141059
YLR342W	-0.257277
YLR343W	-0.6940694000000001
YLR344W	-0.04921421
YLR345W	-0.06941185
YLR346C	-0.6272423
YLR348C	-0.2633973
YLR349W	-0.1018643
YLR350W	0.01682403
YLR351C	-0.11691969999999999
YLR352W	-0.1792692
YLR353W	-0.7406871
YLR354C	-0.16005339999999998
YLR356W	-0.05986113
YLR357W	-0.7336978
YLR358C	-0.315994
YLR360W	-0.201294
YLR361C	-0.9069444
YLR362W	-0.7321827
YLR363C	0.01876752
YLR364W	-0.04095235
YLR365W	-0.1194221
YLR366W	-0.01532106
YLR367W	-0.07382959
YLR368W	0.2042942
YLR369W	-0.3807719
YLR370C	-0.027372000000000004
YLR371W	-0.04171259
YLR372W	0.2152724
YLR373C	-0.72138
YLR374C	-0.31390490000000004
YLR375W	-0.07137819
YLR376C	-0.6293743
YLR377C	-0.05300835
YLR380W	0.10988110000000001
YLR381W	-0.01415381
YLR382C	-0.1776451
YLR384C	-1.268245
YLR385C	-0.6580885000000001
YLR386W	-0.1651986
YLR387C	-0.161975
YLR388W	-0.1318917
YLR389C	0.03777934
YLR390W	-0.6634875
YLR390W-A	-0.407391025
YLR392C	-0.8912836999999999
YLR393W	-0.0464901
YLR394W	-0.8670591999999999
YLR395C	-0.02389329
YLR396C	-1.240003
YLR398C	0.004597104
YLR400W	-0.7557699000000001
YLR401C	-0.7400629
YLR402W	-1.130476
YLR404W	-0.7617416
YLR405W	-0.09188699
YLR406C	-0.05203368
YLR407W	-0.2131478
YLR408C	-0.0006370594000000001
YLR410W	-0.3288346
YLR412W	0.126121
YLR413W	-0.5689846
YLR414C	-0.7899477
YLR415C	-0.6679841999999999
YLR416C	-0.0105458
YLR418C	-0.1590881
YLR420W	0.006824749000000001
YLR421C	-0.03796502
YLR422W	-0.07724163
YLR423C	-0.1832882
YLR425W	-0.05376743
YLR426W	-0.02911513
YLR427W	-0.6873868000000001
YLR428C	-0.6154666
YLR429W	-0.6695193
YLR431C	-0.5915993
YLR432W	-0.735093
YLR433C	-0.1030849
YLR434C	-0.03447247
YLR435W	-0.29706279999999996
YLR436C	-0.1689356
YLR437C	-0.01669943
YLR438W	-0.07438064
YLR441C	-1.0267950000000001
YLR442C	0.05297241
YLR443W	-0.7590085
YLR444C	-0.05230713
YLR445W	-1.203749
YLR446W	-0.7597571999999999
YLR447C	-0.637508
YLR448W	-0.8634001
YLR449W	-0.9640322
YLR450W	-1.1033600000000001
YLR451W	-0.6346544
YLR452C	-0.7586788000000001
YLR453C	-0.585306
YLR454W	-0.6248669
YLR455W	-0.4360465
YLR456W	-0.8415343000000001
YLR460C	-0.8389866
YLR461W	-0.9137892
YML001W	-0.8069748999999999
YML002W	-0.01473135
YML003W	-0.01165463
YML004C	-0.1159877
YML005W	-0.09251567
YML006C	-0.8627916999999999
YML007W	-0.47459540000000006
YML008C	-0.6499058000000001
YML009C	-0.2464178
YML009C-A	-0.4556559
YML009W-B	-0.4220607
YML011C	-0.43847579999999997
YML012C-A	-0.46563240000000006
YML012W	-0.052838300000000005
YML013W	-0.04993477
YML014W	-0.5183284
YML016C	-0.2064665
YML017W	-0.02345989
YML018C	-0.04885748
YML019W	-0.05917231
YML020W	0.00145858
YML021C	-0.8219213
YML022W	-0.32019050000000004
YML024W	-0.2660675
YML026C	-0.1829026
YML027W	-0.8638811
YML028W	-0.2503314
YML029W	-0.01579874
YML030W	0.06163882
YML032C	-0.20630479999999998
YML034C-A	-0.07078166
YML034W	0.019311194999999996
YML035C	-0.44804740000000004
YML036W	-0.5894019
YML037C	-0.03018397
YML038C	-0.07414960000000001
YML041C	-0.29493059999999993
YML042W	-0.5910224000000001
YML047C	-0.5945316999999999
YML047W-A	-1.035095
YML048W	-0.3687198
YML050W	-0.6617215999999999
YML051W	-0.10367699999999999
YML052W	-0.6064225000000001
YML053C	-0.28019
YML054C	-0.445667
YML055W	-0.04530486
YML056C	-0.140514
YML057C-A	-0.08911571
YML057W	-0.7278369
YML058W	-0.005012292
YML059C	-0.07715246
YML060W	-0.7183944
YML061C	-0.4315726
YML062C	-0.2867252
YML063W	-0.8944805
YML066C	-0.6900589
YML067C	-0.07981365
YML068W	-0.7109166
YML070W	-0.14518599999999998
YML071C	-0.06315813
YML072C	-0.7380858
YML074C	-0.07604601
YML075C	-0.2680066
YML076C	-0.8664242
YML081C-A	-0.05866904
YML086C	
YML090W	0.02030329
YML094C-A	-0.4376394
YML094W	-0.03900893
YML095C	-0.427565
YML096W	-0.2201681
YML097C	-0.3633615
YML099C	-0.12347319999999999
YML100W	-0.9691753000000001
YML100W-A	-0.06774676
YML101C	-0.2608929
YML101C-A	-0.1018796
YML102W	-0.6998428000000001
YML103C	0.05354789
YML104C	-0.8211606
YML106W	-0.1362295
YML107C	-0.0007642783000000001
YML108W	0.01105992
YML109W	-0.05345916
YML111W	0.1588207
YML112W	-0.32954770000000005
YML113W	-0.9885301
YML116W	-0.01535149
YML116W-A	-0.6906310999999999
YML117W	-0.02331361
YML118W	-0.01784983
YML119W	-0.05709464
YML120C	-0.0849627
YML121W	-0.785551
YML122C	-0.09975862
YML123C	-0.03688853
YML124C	-0.04221023
YML128C	0.02361577
YML129C	0.01321216
YML131W	-0.03311197
YMR002W	-0.2765704
YMR003W	-0.09438336
YMR004W	-0.6942311
YMR006C	-0.00207592
YMR007W	-0.06942377
YMR008C	-0.0660002
YMR009W	0.02463789
YMR010W	-0.09018858
YMR011W	-0.02373887
YMR012W	-0.009705927
YMR015C	-0.48908850000000004
YMR016C	-0.7342422
YMR017W	0.01459668
YMR018W	-0.03346826
YMR019W	0.08268626
YMR020W	-0.01819749
YMR021C	-0.5074866
YMR022W	-0.1228586
YMR023C	0.0471097
YMR024W	-0.5500592
YMR025W	0.01017444
YMR026C	-0.02554302
YMR027W	0.01273707
YMR029C	0.1051578
YMR030W	0.05433944
YMR031C	-0.6620371
YMR031W-A	-0.38064440000000005
YMR032W	-0.1722864
YMR034C	-0.09045974
YMR035W	-0.0731541
YMR036C	0.01457661
YMR037C	-0.12621
YMR038C	-1.9398389999999999
YMR039C	-0.06637644
YMR040W	-0.5148834
YMR041C	-0.0025736039999999997
YMR042W	0.03792582
YMR044W	0.003191213
YMR048W	-0.22096239999999998
YMR052C-A	0.03225656
YMR052W	-0.09181647
YMR053C	-0.40456929999999997
YMR054W	-0.7934469
YMR055C	-0.18770499999999998
YMR056C	-0.5193133
YMR057C	-0.3419503
YMR058W	-0.3510955
YMR060C	-0.2793659
YMR063W	-0.1646162
YMR065W	-0.04864133
YMR067C	-0.09063497
YMR068W	-0.7610737
YMR070W	-0.05034272
YMR073C	-0.07975686
YMR074C	-0.02994007
YMR075C-A	-0.17151889999999997
YMR075W	-0.29903579999999996
YMR077C	-0.44167959999999995
YMR078C	-0.19457539999999998
YMR080C	-0.4342782
YMR081C	-0.31922140000000004
YMR082C	-0.29034509999999997
YMR083W	-0.1901725
YMR084W	-0.2038208
YMR085W	-0.045719199999999995
YMR086C-A	-0.08917978
YMR086W	-0.07344425
YMR087W	-0.764582
YMR088C	-0.1006562
YMR089C	-0.1760368
YMR090W	-0.15645910000000002
YMR091C	-0.2666929
YMR092C	-1.072234
YMR095C	-0.9533152
YMR096W	-0.6426385
YMR099C	-0.09566311
YMR100W	-1.3149790000000001
YMR101C	-0.343708
YMR102C	0.07792831
YMR103C	-0.1013365
YMR104C	-0.2731287
YMR105C	-0.20852710000000002
YMR106C	-0.1101413
YMR107W	-1.037631
YMR109W	-0.06317451
YMR110C	-0.9668707000000001
YMR111C	-0.09403376
YMR114C	-0.04157373
YMR115W	0.08705308
YMR116C	-0.05942784
YMR118C	0.1147538
YMR119W	-0.06660194
YMR119W-A	-0.09164319
YMR120C	-0.9044839
YMR121C	-0.1125232
YMR122C	-0.8793040000000001
YMR123W	-0.7166534000000001
YMR124W	-0.05132233
YMR126C	-0.01227958
YMR127C	-0.07759593
YMR129W	0.09564436
YMR130W	-0.6991084
YMR132C	-0.2895095
YMR133W	-0.3286603
YMR135C	-0.09007128
YMR135W-A	-0.5480856
YMR136W	-0.1806892
YMR137C	-0.6526679
YMR138W	-0.7520193000000001
YMR139W	-0.7290986999999999
YMR140W	-0.09621744
YMR141C	0.0293861
YMR143W	-0.35872009999999993
YMR144W	-0.6216109999999999
YMR145C	-0.03614387
YMR147W	-0.4189892
YMR148W	-0.03313758
YMR152W	-0.7214883000000001
YMR153C-A	0.01028724
YMR153W	-0.2775449
YMR154C	-0.2082359
YMR155W	-0.5647416000000001
YMR156C	0.0100178
YMR157C	-0.6378893
YMR158C-A	-0.08901964
YMR158W	0.002604541
YMR158W-B	-0.06077614
YMR159C	-0.03639673
YMR160W	-0.10899860000000001
YMR161W	-0.10041710000000001
YMR162C	-0.0328778
YMR163C	-0.7406528
YMR164C	-0.7495255
YMR165C	-0.05163701
YMR166C	-0.8050706999999999
YMR167W	-0.8212853999999999
YMR169C	-0.0166039
YMR170C	-0.6754613
YMR171C	-0.30232
YMR172C-A	-0.7119729
YMR172W	-0.6985911
YMR173W	-0.8653277
YMR173W-A	-0.04433632
YMR174C	-0.8597712
YMR175W	-1.232796
YMR176W	-0.01364164
YMR177W	-0.794166
YMR178W	-0.08844825
YMR179W	-0.2971818
YMR180C	-0.02556783
YMR181C	-0.6183088000000001
YMR182C	-0.17699410000000002
YMR183C	-0.2821094
YMR184W	-0.1227422
YMR186W	-0.8056669
YMR187C	-1.011484
YMR188C	-0.1085058
YMR189W	-0.24078829999999998
YMR190C	-0.2120495
YMR191W	-0.7207121999999999
YMR192W	-0.1622595
YMR193C-A	-0.09419665
YMR193W	-0.06619503
YMR194C-A	-0.05862667
YMR194W	-0.7263725000000001
YMR195W	-0.6339134
YMR196W	-0.05515069
YMR198W	-0.6603456999999999
YMR199W	0.07139354
YMR201C	-0.5139433
YMR202W	-0.38094520000000004
YMR204C	-0.7209732
YMR205C	-1.345725
YMR206W	-0.02660807
YMR207C	-0.2051522
YMR209C	-0.04624476
YMR210W	-0.1793159
YMR214W	-0.38370920000000003
YMR215W	-0.9114113000000001
YMR216C	0.04935187
YMR219W	0.003778384
YMR221C	-0.01745892
YMR222C	-0.05740526
YMR223W	-0.04619955
YMR224C	-0.2810053
YMR225C	0.02075127
YMR226C	-0.2403031
YMR228W	-0.09872978
YMR230W	-0.915444
YMR231W	-0.15237720000000002
YMR232W	-0.07735801
YMR233W	-0.01131534
YMR234W	-0.05569595
YMR237W	-0.0464496
YMR238W	-0.05636307
YMR241W	-0.001710371
YMR242C	-0.2993757
YMR243C	-0.1136647
YMR244C-A	-0.4664485
YMR244W	-0.16392720000000002
YMR245W	-0.08531146
YMR246W	-0.09831947
YMR247C	-0.7481612
YMR250W	-0.05610998
YMR251W	-0.02715396
YMR251W-A	-0.037228500000000005
YMR252C	-0.06849485
YMR253C	-0.0210359
YMR254C	-0.01556581
YMR255W	-0.04108731
YMR256C	0.13597920000000002
YMR257C	-0.1232931
YMR258C	-0.08575438
YMR259C	-0.05964568
YMR261C	-0.6441666
YMR262W	-0.1770239
YMR263W	0.3002511
YMR264W	-0.05232952
YMR265C	0.09325412
YMR266W	-0.06185856
YMR267W	-0.14456729999999998
YMR269W	-0.07923493
YMR271C	-0.03449306
YMR272C	-0.7064508
YMR273C	-0.01204003
YMR274C	-0.06409403
YMR275C	-0.5673789
YMR276W	-0.9485648000000001
YMR278W	-0.12912490000000001
YMR279C	0.004872989
YMR280C	-0.3583768
YMR282C	0.198406
YMR283C	-0.09457714
YMR284W	-0.4604392
YMR285C	-0.15198399999999998
YMR289W	-0.6591437
YMR291W	-0.01228149
YMR292W	-0.19411270000000003
YMR294W	-0.09281962
YMR294W-A	-0.8275995
YMR295C	-0.8439996999999999
YMR297W	-0.12383339999999998
YMR299C	-0.07089069
YMR300C	-0.21218969999999998
YMR302C	0.05607918
YMR303C	-0.30166620000000005
YMR304C-A	-0.07559209
YMR304W	0.06736223
YMR305C	0.0039492270000000005
YMR306C-A	-0.7157728
YMR306W	-0.6037494000000001
YMR307W	0.17493129999999998
YMR310C	0.06898602
YMR311C	-0.7115268
YMR312W	-1.051084
YMR313C	-0.6696318
YMR315W	-0.08772738
YMR316C-A	-0.06849071
YMR316C-B	-0.04622941
YMR316W	-0.09049579
YMR317W	-0.3265873
YMR318C	0.121048
YMR319C	0.1344445
YMR320W	-0.01358691
YMR322C	-0.0328857
YMR326C	-0.3629392
YNL001W	-0.05239730000000001
YNL003C	0.3420745
YNL004W	-0.6468478
YNL008C	-0.6304884
YNL009W	-0.5034848
YNL010W	-0.6378944000000001
YNL011C	-0.0758279
YNL012W	-0.03110212
YNL013C	-0.001719008
YNL014W	-0.01597415
YNL015W	-0.3573367
YNL016W	-0.2121501
YNL020C	-0.01549377
YNL021W	-0.7671905
YNL022C	-0.6719274000000001
YNL023C	-0.6297095
YNL024C	-0.20780410000000002
YNL025C	
YNL027W	-0.7259091999999999
YNL028W	-0.3487743
YNL029C	-0.5908351
YNL030W	-0.595593
YNL031C	-0.266266
YNL032W	-0.46362609999999993
YNL034W	-0.6504462
YNL035C	-0.6284131
YNL037C	0.309992
YNL040W	-0.7787503
YNL041C	-1.001682
YNL042W	-0.1446235
YNL043C	-0.5648926999999999
YNL044W	-0.6907886
YNL045W	-0.8410056
YNL046W	-0.01755586
YNL047C	-0.6958591
YNL049C	-0.0141191
YNL050C	-0.5680653
YNL051W	-0.09898487
YNL052W	0.03706119
YNL053W	-0.01112125
YNL054W	-0.3438006
YNL056W	-0.1598806
YNL057W	-0.15719249999999999
YNL058C	-0.749584
YNL063W	-0.3194361
YNL064C	-0.37819980000000003
YNL065W	-0.7023607
YNL066W	-0.323601
YNL067W	-0.8174851
YNL068C	-0.6626116999999999
YNL069C	-0.8132685000000001
YNL070W	-0.3680303
YNL071W	-0.6786638
YNL072W	-0.06523529
YNL073W	-0.04934645
YNL074C	-0.8268982
YNL076W	-0.13467720000000002
YNL077W	-0.8815363000000002
YNL078W	-0.7292352
YNL079C	0.02943969
YNL080C	-0.1743946
YNL081C	0.005390868
YNL082W	-0.7979685999999999
YNL083W	-0.7226939
YNL084C	-0.01756227
YNL085W	-0.8397715
YNL086W	-0.09786704
YNL087W	-0.05812551
YNL089C	-1.2981719999999999
YNL090W	-0.0849418
YNL091W	-1.113712
YNL092W	-0.25242420000000004
YNL093W	-0.5922239
YNL094W	-0.6231102
YNL095C	-0.6670028
YNL096C	-0.7984508000000001
YNL097C	-0.2362958
YNL098C	-0.01967101
YNL099C	-0.2210526
YNL100W	-0.6613588
YNL101W	0.02639413
YNL104C	-0.06831685
YNL105W	-0.5976547
YNL106C	-0.2677486
YNL107W	-0.7300384
YNL108C	-0.6401946999999999
YNL109W	-0.7140012
YNL111C	-0.36270290000000005
YNL115C	-0.09316574
YNL116W	-0.05858418
YNL117W	-0.9538697
YNL119W	-1.086007
YNL120C	-0.5003955
YNL121C	-0.6908960999999999
YNL122C	-0.6201659
YNL123W	-0.02499738
YNL125C	-0.5925166000000001
YNL127W	0.06295711
YNL128W	-0.6302555000000001
YNL129W	-0.6207696
YNL130C	-0.1134308
YNL133C	-0.03946768
YNL134C	-0.6515082
YNL135C	-0.3705461
YNL136W	-0.04475401
YNL139C	-0.01262456
YNL140C	-0.08324742
YNL141W	-0.7292382
YNL142W	-0.21672270000000002
YNL143C	-1.247154
YNL144C	-0.22422689999999998
YNL145W	-0.5157509
YNL146W	-0.6670785
YNL147W	-0.6619371999999999
YNL148C	-0.1158007
YNL153C	0.0004968133
YNL154C	-0.9489318999999999
YNL155W	-0.6443717
YNL156C	-0.08553673
YNL157W	-0.08523679
YNL159C	-0.6541648
YNL160W	0.0672294
YNL162W	0.03148696
YNL164C	-0.07246151
YNL165W	-0.8229440999999998
YNL166C	-0.42096300000000003
YNL167C	-0.7778463000000001
YNL168C	-0.09503184
YNL169C	-0.01565534
YNL170W	0.2567435
YNL171C	-0.1589101
YNL173C	-0.08324691
YNL175C	0.0001317119
YNL176C	-0.09958015
YNL177C	-0.002359151
YNL179C	-0.28422909999999996
YNL180C	-0.5419201
YNL183C	-0.6011890999999999
YNL184C	0.0264986
YNL187W	-0.120843
YNL190W	-0.5799784
YNL191W	-0.1584823
YNL192W	-0.2052435
YNL193W	-0.06948179
YNL194C	-0.8152575
YNL195C	-0.06738753
YNL196C	-0.8170866999999999
YNL197C	-0.15454479999999998
YNL198C	0.007495519
YNL199C	0.1138989
YNL200C	-0.07578551
YNL201C	-0.6406881999999999
YNL202W	-0.6864846
YNL203C	-0.246825
YNL204C	-0.6671389
YNL205C	-0.7389281
YNL206C	-0.9888388000000001
YNL208W	-0.8848712
YNL211C	-0.07653138
YNL212W	-0.02967183
YNL214W	-0.05896422
YNL215W	0.01801332
YNL217W	-0.03894734
YNL218W	-0.05141394
YNL219C	-1.607969
YNL223W	-0.7273364
YNL224C	-0.09364648
YNL226W	-0.2968632
YNL227C	-0.6423598
YNL228W	-0.00670732
YNL229C	0.2423991
YNL230C	-0.08534129
YNL231C	-0.5619058000000001
YNL233W	0.04176147
YNL234W	-0.03251256
YNL235C	-0.005634485
YNL236W	-0.09773711
YNL237W	-0.37338740000000004
YNL238W	-0.1147486
YNL239W	-0.5823022
YNL241C	-0.692987
YNL242W	0.1669683
YNL246W	0.0363189
YNL249C	-0.06572362
YNL252C	-0.2189571
YNL253W	-0.06296905
YNL254C	-0.02620013
YNL255C	-0.01392755
YNL257C	-0.5960578000000001
YNL259C	-0.6156562
YNL264C	-0.05669721
YNL265C	-0.2495723
YNL266W	-0.08597485
YNL268W	-0.5301206
YNL269W	-0.256748
YNL270C	-0.02674205
YNL271C	0.1108046
YNL273W	-0.6472269
YNL274C	-0.09444923
YNL275W	-0.03926081
YNL276C	-0.44982740000000004
YNL277W	-0.2227045
YNL278W	-0.6919458
YNL279W	-0.04396077
YNL280C	-0.38917070000000004
YNL281W	-0.6532446999999999
YNL283C	-0.05874027
YNL284C	-0.7581041999999999
YNL285W	-0.6961734
YNL286W	-0.5606913
YNL288W	-0.117069
YNL289W	-0.02552276
YNL291C	-0.7669315999999999
YNL292W	-0.186617
YNL293W	-0.6942694
YNL294C	-0.13930150000000002
YNL295W	-0.8230978000000001
YNL296W	-0.1843744
YNL297C	0.111026
YNL298W	0.1066013
YNL299W	-0.09662984
YNL300W	-0.10209019999999999
YNL301C	-0.6901446999999999
YNL302C	-0.35152790000000006
YNL303W	-0.427175
YNL304W	-0.09322585
YNL305C	-0.7690028
YNL307C	-0.6835124
YNL309W	0.03254351
YNL311C	-0.341106
YNL314W	-0.0381759
YNL315C	-0.4417289000000001
YNL316C	0.03916032
YNL318C	-0.09314867
YNL319W	0.08966193
YNL320W	-0.6525593000000001
YNL321W	-0.8147568000000001
YNL322C	0.0408447
YNL323W	0.164553
YNL324W	-1.055717
YNL325C	-0.8525087
YNL326C	-0.07623825
YNL327W	-0.06427307
YNL328C	-0.04758221
YNL329C	-0.03139283
YNL330C	0.06895443
YNL332W	-0.1757886
YNL333W	-0.6624808000000001
YNL334C	-0.17007429999999998
YNL335W	-0.0103863
YNL336W	-0.09786266
YNL338W	-0.04753533
YNL339C	-0.04425059
YNR001C	0.003552446
YNR002C	-0.8846742
YNR004W	-0.6100875
YNR005C	-0.43021000000000004
YNR006W	-0.6427888
YNR007C	-0.5141163
YNR008W	-0.6425223000000001
YNR009W	-0.6295632
YNR010W	-0.7013729000000001
YNR012W	-0.48469940000000006
YNR013C	-0.3516523
YNR014W	-0.1222138
YNR015W	-0.7027389
YNR018W	0.0103734
YNR019W	-0.6509509
YNR020C	-0.008686668
YNR021W	-0.6970356
YNR022C	-0.5676816
YNR024W	0.06874989
YNR025C	-0.6057295
YNR027W	-0.5992564
YNR028W	-0.6827631
YNR029C	-0.9159035
YNR030W	-0.6184451999999999
YNR031C	-0.21544570000000005
YNR032C-A	-0.7086458000000001
YNR032W	-0.5769071
YNR033W	-0.06958229
YNR034W	-0.5955242
YNR036C	-0.05775393
YNR037C	-0.1233184
YNR039C	-0.6607138000000001
YNR040W	0.01574374
YNR041C	-0.04080785
YNR042W	-0.3604045
YNR044W	-0.9156994
YNR045W	0.02070405
YNR047W	-0.6308477
YNR048W	-0.4911084
YNR049C	-0.7270196999999999
YNR050C	-0.03102041
YNR051C	-0.03956177
YNR052C	-0.31026390000000004
YNR055C	-0.5818207
YNR056C	0.1030702
YNR057C	0.1606576
YNR058W	-0.01585881
YNR059W	-0.8756219000000001
YNR060W	-0.14250320000000002
YNR061C	-0.7092869
YNR062C	-0.6996435000000001
YNR063W	-0.1344437
YNR064C	0.10743430000000001
YNR065C	-0.2954092
YNR066C	-0.5581595
YNR067C	-0.008830525
YNR069C	-0.6762015
YNR071C	0.1354615
YNR072W	-0.8099689
YNR073C	-0.09798354
YNR074C	-0.5845022
YNR075W	-0.7509819999999999
YOL001W	-0.11471769999999999
YOL002C	0.1113231
YOL003C	-0.2234292
YOL004W	-0.2034835
YOL006C	-0.35749780000000003
YOL007C	0.0049814379999999995
YOL008W	0.02624061
YOL009C	-0.4030817
YOL011W	-0.19120109999999998
YOL012C	-0.2222982
YOL013C	0.01148852
YOL013W-A	-0.6489286999999999
YOL014W	-0.07394857
YOL015W	-0.02523759
YOL016C	-0.30831859999999994
YOL017W	-0.1615579
YOL018C	-0.12034249999999999
YOL019W	0.0316678
YOL020W	-0.6537014
YOL024W	-0.6714922
YOL025W	-0.06648612
YOL027C	0.28993040000000003
YOL028C	-0.01611892
YOL029C	-0.5204667000000001
YOL030W	-0.6437712
YOL031C	0.05878017
YOL032W	-0.03624625
YOL035C	-0.1233596
YOL036W	-0.08966307
YOL037C	-0.623578
YOL039W	-0.7450960999999999
YOL041C	0.002013041
YOL042W	0.08146963
YOL043C	-0.2599765
YOL044W	0.01715955
YOL045W	0.007980835
YOL046C	-0.5984808
YOL047C	-0.02344425
YOL048C	0.05726291
YOL049W	-0.8400656999999999
YOL050C	0.13350889999999999
YOL052C	-0.04985089
YOL052C-A	0.01513589
YOL053W	-0.1568283
YOL054W	-0.03508172
YOL055C	-0.05948963
YOL056W	-0.03559534
YOL057W	-0.014665799999999998
YOL058W	-0.1062893
YOL059W	-0.5754832
YOL060C	-0.013915100000000001
YOL061W	-0.19389520000000002
YOL062C	-0.03278076
YOL063C	-0.6977764
YOL064C	0.14790920000000002
YOL065C	0.02757262
YOL067C	-0.5240894
YOL068C	-0.2035287
YOL070C	-0.2205686
YOL071W	0.01539759
YOL072W	-0.40673109999999996
YOL073C	0.06816079
YOL075C	0.004740945999999999
YOL076W	-0.5872041
YOL079W	-0.01871165
YOL080C	-0.06054963
YOL081W	-1.233409
YOL082W	0.054094
YOL083W	-0.07071779
YOL084W	-0.6631156
YOL085C	-0.4369478
YOL086C	-0.3984919
YOL087C	0.01497652
YOL088C	-0.30366620000000005
YOL089C	-0.5866927
YOL090W	-1.112824
YOL091W	-0.9913758
YOL092W	-1.7786099999999998
YOL093W	-0.9131524
YOL095C	0.2887435
YOL096C	-0.1465996
YOL098C	-0.6990761999999999
YOL099C	0.100017
YOL100W	-0.2822138
YOL101C	-0.24870540000000002
YOL103W	-0.8113634
YOL104C	-0.4088118
YOL105C	-0.7292951999999999
YOL106W	-0.556354
YOL107W	-0.01925854
YOL108C	-2.300153
YOL109W	0.12323110000000001
YOL110W	-0.4737223
YOL111C	-0.33984179999999997
YOL112W	-0.6497205
YOL113W	-0.5447411
YOL114C	-0.09433238
YOL115W	0.03226829
YOL116W	0.02293555
YOL117W	-0.65461
YOL118C	-0.1181768
YOL119C	-0.5457354999999999
YOL121C	-0.6376468000000001
YOL122C	-0.47679099999999996
YOL124C	-0.7106636
YOL126C	-0.17181760000000001
YOL128C	-0.5613611
YOL129W	-0.09890188
YOL131W	-0.03179401
YOL132W	0.06380406
YOL136C	-0.6098628
YOL137W	-0.5866452
YOL138C	-0.005801325
YOL141W	-0.6393105
YOL147C	0.11513110000000001
YOL148C	-0.33637490000000003
YOL150C	-0.04321427
YOL151W	-0.5302482
YOL152W	-0.6220352
YOL155C	-0.6658198000000001
YOL158C	-0.04422356
YOL159C	-0.5384779000000001
YOL160W	0.002168312
YOL162W	-0.198691
YOL163W	-0.6126434000000001
YOR001W	-0.04985094
YOR002W	-0.01798053
YOR003W	0.07120569
YOR005C	-0.09248569
YOR006C	-0.7840925
YOR007C	-0.2148585
YOR008C	0.02397843
YOR008C-A	-0.1740102
YOR009W	-0.46498149999999994
YOR010C	-0.6274664000000001
YOR011W	-0.01016831
YOR012W	0.004565803
YOR013W	-0.4752675
YOR014W	-0.4651501
YOR015W	-0.632332
YOR016C	0.04965321
YOR017W	-0.1100221
YOR018W	-0.04269491
YOR019W	0.1468836
YOR021C	-0.6651723
YOR022C	0.04927297
YOR023C	0.006518179
YOR024W	-0.5501233
YOR025W	-0.6924153000000001
YOR026W	-0.08610692
YOR027W	0.14876099999999998
YOR028C	-0.16899160000000002
YOR029W	0.07315143
YOR030W	-0.1188902
YOR032C	-0.7609222
YOR033C	0.311219
YOR034C	-0.09878474
YOR035C	0.07634221
YOR036W	-0.5242581000000001
YOR037W	0.04806031
YOR038C	-0.9073002
YOR039W	-0.1941552
YOR040W	-1.1141510000000001
YOR041C	0.04070888
YOR042W	0.0008132957
YOR043W	-0.6537596999999999
YOR044W	0.02268779
YOR045W	-0.10467930000000002
YOR047C	0.01296095
YOR049C	-0.02017529
YOR050C	0.01915493
YOR051C	-0.03558611
YOR052C	-0.02049078
YOR053W	-0.4712356
YOR054C	-0.7799272
YOR055W	-0.1112173
YOR058C	-0.03839718
YOR059C	-0.6561773
YOR061W	-0.2125113
YOR062C	-0.6437425999999999
YOR064C	0.1677642
YOR065W	0.1699237
YOR066W	0.007424051
YOR067C	-0.01901875
YOR068C	-0.07137887
YOR069W	-0.3381716
YOR070C	-0.167631
YOR071C	-0.3537453
YOR072W	-0.4714481
YOR073W	-0.21910010000000002
YOR076C	0.07588688
YOR078W	-0.11525639999999998
YOR079C	-0.00386999
YOR080W	-0.2344958
YOR081C	-0.50202
YOR082C	-0.45032340000000004
YOR083W	-0.12629010000000002
YOR084W	-0.09209874
YOR085W	-0.1302327
YOR086C	0.07237663
YOR087W	-0.080919885
YOR089C	0.01701129
YOR090C	0.01652631
YOR091W	-0.01778476
YOR092W	-0.0493491
YOR093C	-0.6512606
YOR094W	-0.11122
YOR096W	-0.42411509999999997
YOR097C	-0.6006949
YOR099W	-0.7934684000000001
YOR100C	-0.11170330000000002
YOR101W	-0.01349768
YOR104W	-0.5942178000000001
YOR105W	-0.5783353
YOR106W	-1.915503
YOR107W	0.0076265230000000005
YOR108W	0.2569368
YOR109W	0.17312750000000002
YOR111W	-0.6794821999999999
YOR112W	0.0009670837
YOR113W	-0.6804958000000001
YOR114W	-0.6387659000000001
YOR115C	-0.2001042
YOR118W	-0.3943182
YOR120W	-0.46480779999999994
YOR121C	-0.6591842
YOR123C	-0.3386487
YOR124C	-0.5517944
YOR125C	-0.002844114
YOR126C	-0.6378413
YOR127W	-0.6250802
YOR128C	0.14761629999999998
YOR129C	-0.5397514
YOR131C	-0.5512045999999999
YOR132W	-0.5358976
YOR133W	-0.6885073
YOR134W	-0.6004512
YOR135C	-1.0153590000000001
YOR136W	-0.3071835
YOR137C	-0.07347442
