orf	hap a | growth (colony size) | AZC [30 ug/ml] | SD + His + Leu + Met + Ura | Berg MD~Brandl CJ, 2020
YDR466W	-0.230257180689043
YDR467C	0.252245963802676
YDR469W	0.219456118686092
YDR471W	0.578466528412923
YDR475C	-0.279703751317918
YDR476C	-0.0196382279343066
YDR477W	-1.48120677827673
YDR479C	-0.475597455206049
YDR480W	-0.622195451535056
YDR481C	-0.679985763974362
YDR482C	0.591307424968031
YDR483W	1.23027162657832
YDR485C	0.786313263064598
YDR486C	-1.44190293637624
YDR488C	0.118209510150596
YDR490C	-0.555664208800146
YDR491C	1.54603472383643
YDR492W	-0.96727257125433
YDR493W	-0.162134053287065
YDR494W	-0.596464404008251
YDR496C	1.12121570490414
YDR497C	-0.899833762022662
YDR501W	-0.82605116868401
YDR502C	0.223768343982591
YDR503C	-1.01003759719287
YDR504C	-0.471879390174953
YDR505C	0.912995134673212
YDR506C	-0.324807037271076
YDR508C	5.60192032033248
YDR509W	5.4372500083981
YDR511W	-0.748877379179772
YDR512C	-1.15911682349313
YDR513W	-0.418161248992885
YDR514C	-0.435450653158657
YDR515W	0.506826203756832
YDR516C	0.116041354078486
YDR517W	-0.984476277700318
YDR519W	0.00425768638242119
YDR520C	-0.139167580486652
YDR522C	1.68756883006661
YDR524C	0.081645371728627
YDR525W	0.0359316886578921
YDR525W-A	-1.19975016920679
YDR528W	-0.220999986959777
YDR530C	0.617154849244604
YDR532C	-1.93241981453681
YDR533C	1.42658658725598
YDR534C	1.04368407395437
YDR535C	-0.443676970689269
YDR536W	-0.490595318474931
YDR537C	-0.409805876022341
YDR538W	1.16883626600678
YDR539W	-1.8779387618337
YDR540C	0.194934404622675
YDR541C	0.134717327875194
YEL001C	0.438128742968651
YEL003W	-1.73594407615316
YEL004W	0.831628592088716
YEL005C	-0.449982433889992
YEL006W	0.73421562152021
YEL007W	-0.644721195690545
YEL008W	-0.327298816780911
YEL010W	-0.373756705611288
YEL011W	-0.682662677610165
YEL012W	-1.1185475529765
YEL013W	-0.799502331925916
YEL014C	0.636114129258298
YEL015W	0.551779267761244
YEL016C	0.668684024932613
YEL017C-A	1.35461337729249
YEL017W	-0.000813938659844852
YEL020C	-0.40558491698048
YEL023C	0.162201209279959
YEL025C	0.730641052805444
YEL028W	0.258595034170257
YEL030W	-0.271173278647527
YEL031W	-0.968166381744305
YEL033W	-0.837019361552928
YEL037C	-0.025315644648613
YEL038W	0.667236289638813
YEL039C	0.938521569071462
YEL040W	1.0197868055705
YEL041W	-0.391349583924566
YEL042W	-0.837293552483433
YEL043W	1.24000527171585
YEL047C	-0.107356633117616
YEL048C	-0.370281669475456
YEL049W	0.46141690078861
YEL052W	-0.84190894319682
YEL053C	-2.18497027653012
YEL056W	1.30692055615486
YEL057C	0.218743634777376
YEL059W	0.0910925090302012
YEL060C	-0.756483213062642
YEL061C	-1.76284273798028
YEL062W	-2.36863207011021
YEL063C	-0.410428450465525
YEL064C	0.219983513947418
YEL065W	0.154186668261691
YEL066W	-0.00436315111860893
YEL067C	0.434946078563774
YEL068C	0.0881467036241498
YEL071W	-1.19352449156275
YER001W	-0.168654925991852
YER002W	-0.721479925238029
YER004W	-0.93190546566731
YER005W	-0.598078191430172
YER007C-A	-1.2181633837796
YER007W	-0.59208483621467
YER010C	-0.791829854717415
YER011W	-0.0175320253840884
YER016W	-0.99000981412924
YER019C-A	0.276429977639776
YER019W	-2.17864131258476
YER020W	-0.0439670011998184
YER024W	0.302143333473436
YER027C	0.01415058822529
YER028C	0.540356869744755
YER030W	0.292767652189128
YER031C	0.0399509224722928
YER032W	0.468799463860784
YER033C	-0.151309216720272
YER034W	0.272113773253418
YER035W	1.33956696507686
YER038W-A	-0.0180890193645394
YER039C	1.07910151521953
YER039C-A	-1.13775372268061
YER041W	-0.76113013379466
YER042W	0.839541795953545
YER044C-A	1.95582185623537
YER045C	2.01113301818874
YER046W	-0.813285832263673
YER046W-A	0.316694436248857
YER047C	0.141893901262607
YER048C	-0.115393649004644
YER049W	-0.0323785536715579
YER051W	1.6547940157866
YER053C	0.179258131140976
YER054C	1.27949597049963
YER055C	0.698242287907267
YER056C	1.35790498042884
YER057C	0.622567449434943
YER059W	-0.885010946106172
YER060W	-0.638809520798961
YER060W-A	0.276572684382764
YER061C	-0.564044395829683
YER062C	-0.984787448712874
YER063W	1.26727900337094
YER064C	-0.209222569228393
YER065C	1.27234026404756
YER066C-A	-0.373074677136234
YER066W	0.419673285551298
YER067C-A	0.453172794954759
YER067W	-0.725038132505555
YER069W	-0.980448207835578
YER071C	0.636531452283141
YER072W	0.500082201627121
YER073W	-0.325183016896512
YER074W	0.845934811870261
YER075C	0.998340476519373
YER077C	-1.26639736544343
YER078C	-0.408518952094392
YER079W	-0.748290718804093
YER080W	0.0102485641065616
YER081W	0.472699871218339
YER083C	-0.787502698116255
YER084W	-0.757177687064503
YER085C	0.614364098172355
YER087C-B	-0.981352303872307
YER088C	0.19673798716964
YER089C	-0.347860465886699
YER090W	-1.29781968890136
YER091C	-0.636642532773491
YER091C-A	0.340395650483226
YER092W	-1.60784220479799
YER093C-A	0.138270461402239
YER095W	-0.00915479916096456
YER096W	-0.136225443657352
YER097W	0.415762581846845
YER098W	0.706385269428533
YER101C	0.964166276412108
YER106W	-0.393983710117624
YER111C	-0.98385498848954
YER113C	0.760494632664824
YER114C	-0.147051800730962
YER115C	0.141086027572578
YER116C	-0.436302935604038
YER117W	-1.01056469039334
YER118C	-1.2338146959517
YER119C	0.151066156432282
YER119C-A	-0.221653011102055
YER120W	-1.94024726289899
YER121W	-0.293945341757025
YER123W	-0.737275458071031
YER124C	1.01202750074965
YER128W	-0.398549528429209
YER129W	-0.717339165097606
YER130C	-0.600745162278591
YER131W	-0.660471723502799
YER132C	0.647226705852844
YER134C	0.341933247284965
YER135C	-0.403932200468422
YER137C	-0.597798882089632
YER139C	0.293602002538381
YER140W	0.515092951686167
YER142C	1.70341583403831
YER143W	1.92268008854516
YER144C	1.2940374927016
YER145C	1.44989408229127
YER149C	1.37256718886648
YER150W	1.72705515378133
YER151C	0.454561850240123
YER152C	1.44806483783033
YER153C	-1.89460134232718
YER155C	-0.972459512268999
YER156C	0.794056899603136
YER158C	1.05801580412939
YER161C	-0.385087380414777
YER162C	1.41794200554409
YER163C	-0.2199472099087
YER164W	0.0101918557064472
YER166W	0.199354793688601
YER167W	-0.408950282300813
YER170W	0.275792016903904
YER173W	-0.846404045286589
YER174C	0.562961109939025
YER175C	0.360421281397673
YER176W	0.407694735440612
YER177W	1.28036815087716
YER178W	-0.873976510858263
YER179W	1.03101816916695
YER180C	0.929930909458428
YER181C	0.798835982860103
YER182W	0.39912752723496
YER183C	-0.141550040167812
YER184C	1.73957808190002
YER185W	-0.963675191738315
YER186C	0.325815293392157
YER187W	-0.662419857347104
YER188W	-0.12928966940829
YFL001W	-0.507427254743597
YFL003C	-0.3129555372403
YFL004W	0.62989283296417
YFL007W	-0.589596886719694
YFL010C	0.318545472999764
YFL010W-A	0.0875121256795113
YFL011W	0.858611276658981
YFL012W	1.2227979586969
YFL012W-A	0.24169841579321
YFL013C	-0.507969894011925
YFL014W	1.11828552346369
YFL015C	0.780850726458206
YFL018C	-0.838252660834788
YFL019C	0.981912799961273
YFL020C	0.270908304656928
YFL021W	0.28047306673975
YFL023W	-2.57224225057238
YFL025C	-1.87866494100501
YFL027C	0.0597024822556757
YFL028C	0.565945983564302
YFL030W	0.888388783549785
YFL031W	-0.99713416013362
YFL032W	-1.47306078857636
YFL033C	-1.37972620117228
YFL034C-A	0.36687746199251503
YFL034W	-0.560491351770611
YFL036W	-1.14362352691575
YFL040W	-1.10238061655689
YFL041W	-0.565878892197715
YFL042C	0.775704546334739
YFL044C	-1.07830878943513
YFL046W	0.269322454589854
YFL047W	0.705809666491556
YFL048C	-0.37190106572554
YFL049W	1.06386129235751
YFL050C	-0.767678188762481
YFL051C	-0.329823533921657
YFL052W	-0.575531717060379
YFL053W	0.516338360086912
YFL054C	-0.575474901493527
YFL055W	-0.00569205036700571
YFL063W	-0.643325776912996
YFR006W	0.422542522316927
YFR007W	1.28061073064055
YFR008W	-1.26129585063592
YFR009W	-0.292242626558776
YFR010W	-3.34435636392982
YFR011C	-2.11617311765749
YFR012W	1.02404744202463
YFR013W	2.47060706087312
YFR014C	-0.0895050950137979
YFR015C	0.937017869203235
YFR016C	-0.682672349428697
YFR017C	-0.570705845852154
YFR018C	1.08438154380453
YFR019W	2.42325472148069
YFR020W	-0.456354623868699
YFR021W	1.29907942182485
YFR022W	-0.585843657661001
YFR023W	0.265287155552139
YFR024C-A	-0.2182563855353525
YFR025C	-0.00156155621567884
YFR026C	-0.510538907561799
YFR030W	0.0717381858390027
YFR031C-A	0.0766747611668349
YFR032C	1.52451676842024
YFR032C-A	-0.714281140663283
YFR033C	-1.18797707847874
YFR034C	-0.745938263875787
YFR035C	0.984738606032965
YFR036W	-0.266402114453905
YFR038W	-0.260466498014377
YFR039C	1.28966294188116
YFR040W	2.98395914625188
YFR041C	0.271270594228523
YFR043C	-0.909802001685934
YFR044C	1.02869614563793
YFR045W	1.38222828356798
YFR046C	-0.950965297396295
YFR047C	0.354878665689341
YFR048W	-0.256083170103021
YFR049W	0.577768855915442
YFR053C	-0.622717470364257
YFR054C	-0.375806802955864
YFR055W	0.677529199943645
YFR056C	0.116568236088104
YFR057W	0.282971218103209
YGL002W	-0.241798366326814
YGL004C	0.0940660139814446
YGL005C	0.965849433985764
YGL006W	0.192521735166741
YGL007W	0.3339125521489
YGL009C	0.612809397459018
YGL010W	-1.68210884255798
YGL013C	-0.242848136679434
YGL014W	-0.783605380016204
YGL015C	-1.04356835761058
YGL016W	0.160319730261541
YGL017W	-0.640508273192068
YGL019W	-2.54004248249904
YGL020C	-0.791488540872308
YGL021W	0.152609925282347
YGL022W	-0.536794726876989
YGL023C	-0.828337179102757
YGL024W	-1.06109895598993
YGL027C	-0.0609458034771218
YGL028C	1.40005824249637
YGL029W	1.14667237367253
YGL031C	-0.00985029924117879
YGL032C	-0.521202318864391
YGL034C	0.102394453829244
YGL035C	1.35944993947461
YGL036W	-0.116233467983605
YGL037C	0.608677177240731
YGL039W	-0.886232291606067
YGL041C	-0.49700964532227
YGL042C	-1.07932736918116
YGL043W	0.398607135443328
YGL045W	0.6353600350635785
YGL049C	0.824799404939323
YGL050W	0.32001473238043
YGL051W	-0.121179952563486
YGL053W	0.00287711076273487
YGL054C	-0.900608199502568
YGL056C	0.151470395470591
YGL057C	-0.942175781501494
YGL058W	1.21686530363459
YGL059W	0.385978894687189
YGL060W	1.01324627551318
YGL062W	-0.441808834576887
YGL063W	0.468854057720283
YGL066W	-1.27776896462413
YGL067W	0.048796376639895
YGL071W	-0.896710233255158
YGL077C	-1.29247007018626
YGL078C	-0.733078812987196
YGL079W	-1.111438997042
YGL080W	-0.306865436332101
YGL081W	-0.803861278306942
YGL082W	-0.84940349612433
YGL084C	0.819107958804452
YGL085W	0.225127484587419
YGL086W	-0.152511975314367
YGL087C	1.77384432285204
YGL089C	-0.0952650068288267
YGL090W	0.0604916480272534
YGL094C	0.530883378732718
YGL096W	0.874652604451157
YGL101W	1.21412400114624
YGL104C	-0.50689019859136
YGL108C	0.61276610803855
YGL109W	0.0921583013317829
YGL110C	0.284198174434139
YGL114W	-0.870445285246769
YGL115W	-0.379781604835477
YGL117W	1.00437613515481
YGL118C	1.23537558934584
YGL121C	0.397584597470871
YGL124C	-0.426496572742441
YGL125W	0.663544863395802
YGL126W	0.40185415732922
YGL127C	-1.92556331734282
YGL131C	0.452301366525697
YGL132W	1.18805711824706
YGL133W	1.61641310925983
YGL136C	-1.28781975114641
YGL138C	-0.617065832697162
YGL139W	0.00590445536870834
YGL140C	0.932777580906693
YGL141W	-0.271379302318125
YGL144C	1.30360483069543
YGL146C	0.764415298144454
YGL149W	-1.62402619915591
YGL151W	0.171192553373822
YGL152C	-0.518437347367032
YGL153W	-0.792884527541953
YGL154C	-1.46625903056691
YGL156W	0.185578728554632
YGL157W	-0.264474124229657
YGL158W	-0.43015819914979
YGL159W	-1.20838461856451
YGL160W	-1.29712575962197
YGL161C	-1.3686138437776
YGL162W	0.173336543294852
YGL163C	0.0169458931377969
YGL164C	0.0016445750227539
YGL165C	-1.14106747866421
YGL166W	-1.14238264305257
YGL167C	-2.35832878191095
YGL168W	-1.28703561164005
YGL170C	0.734353688537384
YGL173C	-2.45504062356501
YGL174W	0.209682221970602
YGL175C	-0.138237943958125
YGL176C	-0.340795884974056
YGL177W	-0.72026681806738
YGL179C	-0.0525972112183805
YGL180W	-0.161179963064864
YGL181W	-0.436023198053782
YGL194C	1.01203474702298
YGL196W	-0.97895203306913
YGL197W	-1.09683116837887
YGL198W	-0.851034614890355
YGL199C	-0.529252238799766
YGL202W	1.05776670530133
YGL203C	-0.354674386676762
YGL205W	1.27759334315587
YGL208W	2.07102526574233
YGL209W	1.27748099879926
YGL210W	1.45000630971103
YGL211W	-0.942326665587064
YGL212W	-0.0131611406945546
YGL213C	-0.594877720541815
YGL214W	-0.840469678210656
YGL215W	0.92690789094873
YGL216W	-0.483483801855982
YGL217C	0.46696022849519
YGL218W	-1.41601492585405
YGL219C	1.01653716736844
YGL221C	0.0129406101161575
YGL222C	-0.922631772739728
YGL224C	1.08986459863015
YGL226C-A	-0.167363064849285
YGL226W	2.07678563212232
YGL227W	-1.01873773303918
YGL228W	0.043602269312951
YGL229C	0.108245993888893
YGL230C	1.44476634692232
YGL231C	0.0370180098607992
YGL232W	0.673938656601014
YGL234W	-1.36891310009002
YGL235W	-1.52614770886573
YGL236C	-1.53747284404579
YGL237C	-2.65452815879106
YGL241W	-0.0975435672487577
YGL242C	-0.201625403801774
YGL243W	-0.864953126450233
YGL244W	-2.37118964497583
YGL248W	-1.6596676914289
YGL249W	0.266292239524557
YGL250W	-0.335784474499162
YGL251C	-0.513888494111578
YGL252C	-1.60181979607647
YGL253W	-0.244905562618401
YGL254W	1.18353156240892
YGL255W	0.753564691586112
YGL256W	-0.989089051888469
YGL257C	-1.27291775991451
YGL258W	-0.664051581428111
YGL259W	-0.489120739831983
YGL260W	-0.817805641617387
YGL261C	0.651691166203521
YGL262W	0.395212855119076
YGL263W	-1.66659731493189
YGR001C	-0.219025234804609
YGR003W	0.413051324847431
YGR004W	0.0663388171406208
YGR006W	0.118563157027927
YGR007W	0.442103473697692
YGR008C	0.310204074421369
YGR010W	0.625276424884445
YGR011W	0.640919397961364
YGR012W	-1.52968216040185
YGR014W	-1.50799312028295
YGR015C	-0.00429390500366228
YGR016W	-0.234680608795172
YGR017W	-0.24059204590185
YGR018C	-0.0426100746290891
YGR021W	-0.20254041576255
YGR022C	0.409617315710703
YGR023W	0.216843926521037
YGR025W	-1.3486658073513
YGR026W	1.07590504823742
YGR027C	1.88476482631369
YGR028W	1.09416104494443
YGR031W	-0.464846778682213
YGR032W	1.73000524318191
YGR033C	0.188389658603904
YGR034W	0.921356547410034
YGR035C	0.139604631268536
YGR037C	-0.488783963737482
YGR038W	0.991615978119351
YGR039W	0.16675736722808
YGR040W	2.48603803840324
YGR041W	1.65079122665663
YGR042W	-0.357317826212526
YGR043C	-0.0756621900841444
YGR044C	0.740154774172886
YGR045C	0.179623560050518
YGR049W	1.26676916737173
YGR050C	1.7729132774092
YGR051C	-0.430726893727222
YGR052W	1.65928398593411
YGR053C	1.82429446146386
YGR055W	0.652639370504292
YGR058W	0.491203508397045
YGR059W	0.572447644958047
YGR066C	-1.13595887053402
YGR067C	-0.662778746656888
YGR068C	2.77338212632892
YGR069W	0.436215028886451
YGR070W	1.49370166328673
YGR071C	0.301020953775277
YGR072W	-0.558579117439448
YGR077C	0.652779353769071
YGR078C	-2.25297119455908
YGR079W	2.80697473997887
YGR080W	1.66192949649754
YGR081C	1.30429284690236
YGR084C	-0.870786543359021
YGR085C	0.0926728308980132
YGR086C	0.713332749234471
YGR087C	2.08431636872408
YGR088W	-0.495675215892571
YGR089W	0.794088383623868
YGR092W	-0.615058491780427
YGR093W	1.38295708274571
YGR096W	-0.611244615150112
YGR097W	1.68192740139746
YGR100W	1.05487517146533
YGR105W	-0.867209420253751
YGR106C	-1.25679268718701
YGR107W	1.29644014194862
YGR108W	1.16426209992548
YGR109C	-0.0635927562541576
YGR110W	0.385952790965735
YGR111W	1.35994043862342
YGR117C	0.77896503151616
YGR118W	-0.0891738561896946
YGR121C	-0.163971345564851
YGR122C-A	1.43212940746186
YGR122W	0.402609987226439
YGR123C	-0.545123273743849
YGR124W	-0.235614347712508
YGR125W	-0.00421305126844296
YGR126W	-0.211975999646481
YGR127W	-0.10068092848582
YGR129W	-0.295503550999493
YGR130C	0.59863042594762
YGR131W	0.830704814900783
YGR132C	-0.509330247662526
YGR133W	0.174725890754021
YGR134W	-1.00725940561761
YGR135W	-1.93362586653031
YGR136W	0.442332751880978
YGR137W	-0.321526850941532
YGR138C	-1.21824055922225
YGR139W	-0.58913212430983
YGR141W	-0.898439730004128
YGR142W	0.433962331927319
YGR143W	-0.846609063834832
YGR144W	0.207006010280734
YGR146C	-0.400186616892181
YGR148C	0.0762901434038493
YGR149W	-0.55689256092431
YGR151C	-0.162875461703937
YGR152C	0.663390213867534
YGR153W	0.97786234446133
YGR154C	0.521595030001793
YGR161C	-0.253522964387893
YGR163W	-0.08482364710599
YGR164W	1.0845191700183
YGR166W	0.150172216233831
YGR168C	-0.347852214850782
YGR169C	0.919500278296351
YGR170W	-0.902731592850439
YGR173W	1.68726616579107
YGR174C	0.214768836079111
YGR176W	1.44915077890364
YGR177C	-0.407798000642338
YGR178C	-1.47673193039426
YGR181W	0.162096066126549
YGR182C	2.35425722578177
YGR183C	-0.712669496079166
YGR184C	1.02214319381114
YGR187C	0.41368141586891
YGR188C	0.281879298564088
YGR189C	1.34333570451758
YGR192C	1.22148129922041
YGR193C	0.956285192901568
YGR194C	-1.93756604261814
YGR196C	-0.54315371001245
YGR197C	0.353605526150706
YGR199W	0.00299999868944435
YGR200C	0.535621467835252
YGR201C	0.212644469740183
YGR202C	0.678817948723835
YGR203W	1.04955854880292
YGR205W	1.53869885259515
YGR206W	1.84477633087208
YGR207C	0.781436221474222
YGR208W	-0.729070400475585
YGR209C	-0.448892382257644
YGR210C	-0.820239489732366
YGR212W	-0.176494662517497
YGR213C	0.247397273932813
YGR214W	-0.0628800957241688
YGR217W	-1.59122730188892
YGR221C	0.55598770227998
YGR223C	-1.26314564931401
YGR224W	0.651151127361493
YGR225W	0.865432655243972
YGR226C	-0.350545716490285
YGR227W	0.882502312357228
YGR228W	-0.791432642859486
YGR229C	0.0232679419655251
YGR230W	0.0546175981287953
YGR231C	0.593473431876324
YGR232W	-0.56332537765583
YGR233C	0.217226880385573
YGR234W	-0.584229262106227
YGR235C	-0.38274648892667
YGR236C	-0.00290082420255108
YGR237C	0.0384226410316664
YGR238C	-0.407173673496905
YGR239C	-1.34673117352814
YGR241C	-0.272756271421139
YGR242W	-1.40579694680027
YGR243W	-0.341318803494358
YGR248W	-1.0905904360664
YGR250C	0.0408024466152246
YGR254W	0.576617225352507
YGR255C	2.58089881520998
YGR256W	0.354913085740364
YGR259C	0.0334216047020056
YGR260W	-0.0916928523820777
YGR261C	-0.725453374995431
YGR263C	-1.43725688141594
YGR268C	-0.986863234768598
YGR269W	0.492050967158851
YGR270W	0.0526750656319303
YGR271C-A	1.46350818199473
YGR271W	-0.828575653488266
YGR273C	0.793225168603838
YGR275W	0.80136873143698
YGR276C	1.26354957112425
YGR279C	2.0755805222174
YGR281W	-0.407166430846908
YGR282C	-0.807121290467032
YGR283C	0.12436775152041
YGR284C	-0.229598066743231
YGR286C	0.745875839096967
YGR287C	0.820264374203889
YGR288W	-0.0498192964240184
YGR289C	-0.589197345585815
YGR290W	-1.28092033710382
YGR291C	-0.499086588132624
YGR292W	2.00345477783459
YGR295C	0.633603322155472
YHL002W	1.26629939428621
YHL003C	-0.17911284753828
YHL005C	0.693065244854063
YHL006C	0.118462867256311
YHL007C	-0.721758001468074
YHL008C	-1.70772194817994
YHL009C	0.00731266138548024
YHL010C	-0.904764561787872
YHL012W	-0.777593209309353
YHL013C	-0.282775920549046
YHL014C	0.309603375674112
YHL016C	0.399928269273546
YHL017W	-0.362038435354778
YHL019C	-0.379505810623362
YHL020C	-0.267345839733377
YHL021C	0.277205390982899
YHL022C	-0.92126528204592
YHL023C	0.019739441281235
YHL024W	0.917139757131151
YHL025W	-2.00031287317482
YHL026C	-1.77432746310964
YHL027W	1.89888271330158
YHL028W	1.67075174022924
YHL029C	1.49863506874997
YHL030W	0.325875196092589
YHL031C	0.350305202529345
YHL032C	0.221091270394135
YHL033C	-2.4774075419986
YHL034C	-0.0416244533446187
YHL035C	-1.4451413847217
YHL036W	0.319725874011193
YHL037C	-1.57283715229836
YHL039W	-1.03930410934328
YHL040C	1.52977158204001
YHL041W	1.32442485550084
YHL042W	1.26713366614001
YHL043W	0.306470962759412
YHL044W	-0.497223880909545
YHL045W	-0.446285031162088
YHL046C	-1.11217194330678
YHL047C	-0.113718987216667
YHR001W-A	-0.394894753457917
YHR003C	0.212411310143799
YHR004C	-0.696439078170753
YHR005C	0.457285367727618
YHR006W	-0.188762069221852
YHR008C	1.16384838023533
YHR009C	-0.330344617171927
YHR012W	0.808013650102725
YHR014W	0.803324116122374
YHR015W	-0.828769174602134
YHR016C	0.0638429221437999
YHR017W	0.34786313797069
YHR018C	-1.39477224037771
YHR021C	0.568098574601522
YHR021W-A	-1.30365222420797
YHR022C	-0.423381482269084
YHR025W	-0.609188994871878
YHR027C	-1.34092340722004
YHR028C	0.212483280881102
YHR029C	-0.292491930981172
YHR030C	0.505420538101699
YHR031C	-0.0651362297986996
YHR034C	-1.39804587921583
YHR035W	0.356344743886366
YHR037W	0.840513410823227
YHR039C	-0.336172334227469
YHR041C	0.299773051173627
YHR043C	0.872111083772089
YHR044C	-1.4885613953647
YHR045W	1.25669837654709
YHR046C	1.70219873987093
YHR047C	-0.823426802178608
YHR048W	0.226147346059907
YHR049C-A	1.44901624288343
YHR049W	-0.353134089343352
YHR050W	1.21759464281057
YHR052W	-0.447714530750858
YHR057C	0.030752750427572
YHR059W	-0.0741032747958643
YHR061C	1.52509133986346
YHR066W	-0.690812321946564
YHR067W	1.17004607058599
YHR073W	1.83689407114685
YHR075C	-1.54375351321201
YHR076W	0.166455684022778
YHR077C	-1.00547916199355
YHR078W	-1.65296500451186
YHR079C	0.493102357345782
YHR079C-A	1.34481653159296
YHR080C	0.374773803944973
YHR081W	0.656768486003636
YHR082C	-1.34601119833542
YHR086W	0.307999687315562
YHR087W	0.818093129836133
YHR092C	0.673342630392358
YHR094C	-1.36770727269806
YHR095W	0.777892705262823
YHR096C	1.39310797400526
YHR097C	1.56258167241965
YHR103W	1.81782923131808
YHR104W	0.931200921588199
YHR105W	-0.66154485645187
YHR106W	0.491187711229974
YHR108W	0.389235129560834
YHR109W	0.25726168605611
YHR110W	0.23569555092272
YHR111W	0.413648643253242
YHR112C	-0.0926416324070775
YHR113W	1.67869685647697
YHR114W	1.89373951445585
YHR115C	0.56577678334488
YHR116W	0.867577221522905
YHR117W	-0.934227422645693
YHR121W	-0.864673801026545
YHR123W	0.0938195179720473
YHR124W	0.318591251651164
YHR125W	-0.854588139024822
YHR126C	-0.196939258999889
YHR127W	-0.841787788440978
YHR129C	-2.44828122660318
YHR130C	1.70388519271587
YHR131C	-1.69156423251263
YHR132C	1.04716301612066
YHR132W-A	0.90955328760903
YHR133C	-2.37974757268692
YHR134W	-0.666704218629181
YHR135C	-0.800526963328632
YHR136C	-0.111804832373076
YHR137W	0.471247149820119
YHR138C	0.356346043963445
YHR139C	-0.118419705102342
YHR139C-A	0.90445832891012
YHR140W	0.478054910828014
YHR142W	-0.376214158288255
YHR143W	0.125232893740341
YHR146W	0.0984620754682797
YHR150W	-2.07449418836629
YHR151C	-0.299760991254034
YHR152W	-0.2389892278337
YHR153C	0.281013214606689
YHR154W	-0.825092145547025
YHR155W	0.939042393661099
YHR156C	0.960313389958213
YHR157W	0.162761769437476
YHR158C	0.648061793109408
YHR159W	-0.621177188435994
YHR160C	0.167611375085926
YHR161C	0.327856741482258
YHR162W	-0.546814271709719
YHR163W	2.08663388265545
YHR167W	-0.208341694743651
YHR171W	1.38947151296277
YHR176W	-0.651278153944278
YHR178W	0.89510734043915
YHR179W	0.578717781146748
YHR180W	-0.237431191282685
YHR181W	0.738957834362467
YHR182W	0.662366333104723
YHR184W	0.243806517433794
YHR185C	-0.231024592674891
YHR189W	-0.268979693586469
YHR191C	0.243147595456586
YHR193C	0.766741425304179
YHR194W	2.3145875504059
YHR195W	0.495556802606269
YHR198C	1.69083539586738
YHR199C	-0.322528364489642
YHR200W	0.365501521418647
YHR202W	1.21409691220191
YHR203C	-0.984240560141032
YHR204W	0.809844317544079
YHR206W	-0.384316969863364
YHR207C	0.178956097425138
YHR209W	-1.08171008194461
YHR210C	-0.412704707348184
YIL001W	1.79051764218328
YIL002C	1.06900381087065
YIL005W	-0.719149008531537
YIL006W	0.582419429329524
YIL007C	0.149045102737233
YIL008W	0.601080628752029
YIL009C-A	0.706298987937353
YIL010W	0.141860987266918
YIL011W	0.126455222627415
YIL012W	-0.121031188926191
YIL013C	-1.13721328585073
YIL014C-A	0.346622511795117
YIL014W	1.29685991470219
YIL015W	1.75707196112545
YIL016W	-0.125282155516647
YIL017C	-0.335344459586111
YIL023C	-1.55427158713272
YIL024C	-1.18420889723686
YIL025C	0.0355640110456886
YIL027C	-0.0389660770305213
YIL028W	-0.546758393341092
YIL029C	1.58974527613515
YIL030C	-1.64011953061306
YIL032C	0.682639781675182
YIL034C	0.990113412058264
YIL035C	-1.12623311404525
YIL036W	-0.664229764219544
YIL037C	0.176652751835531
YIL038C	-2.04588999173674
YIL039W	-0.820784905321822
YIL040W	-0.476511313956136
YIL041W	-1.41545775049805
YIL042C	-1.96965282899767
YIL043C	-2.58894605249622
YIL044C	0.0780830034656017
YIL045W	-0.642795311029586
YIL047C	-2.2977370038491
YIL049W	-1.17862810530507
YIL050W	-0.172444738231362
YIL052C	-1.39901430859545
YIL053W	-1.09184488893716
YIL054W	-2.40930394378266
YIL055C	-2.3934514700545
YIL056W	1.38366658495322
YIL057C	0.62212730144986
YIL058W	-0.541933466258378
YIL059C	-0.58473730084834
YIL060W	-0.0782345665917855
YIL064W	0.52041026630899
YIL065C	-0.242336826628624
YIL066C	0.545070468467638
YIL067C	-0.456062670805866
YIL070C	0.234609460912833
YIL071C	-0.558562914087514
YIL072W	0.471470549436074
YIL073C	0.396888184232467
YIL074C	0.167997533309448
YIL076W	0.094654671786385
YIL077C	0.21673889775785
YIL079C	0.191486271100594
YIL084C	-0.378426928892608
YIL085C	-0.0763177688435711
YIL086C	1.05600132246077
YIL087C	0.236721291199252
YIL088C	0.776700450166905
YIL089W	0.517063028731042
YIL090W	0.157616617101893
YIL092W	0.285329798040314
YIL093C	0.991083607640317
YIL094C	-2.33042801024684
YIL095W	-0.959870280399521
YIL096C	0.806968273440493
YIL097W	-2.68564770547965
YIL098C	1.0547791740777
YIL099W	-0.151303997526721
YIL100W	-0.943996112362345
YIL101C	0.275839831686625
YIL102C	0.66524476622661
YIL103W	0.730417024751306
YIL105C	-0.218649609739149
YIL107C	-1.23970541323516
YIL108W	0.76270343549607
YIL110W	0.31160861027721
YIL111W	-0.420162911787123
YIL112W	-1.59917071755908
YIL113W	0.484809009156999
YIL114C	-0.759260141062212
YIL117C	0.112836635149346
YIL119C	0.0426151218677525
YIL120W	-0.617787182416122
YIL122W	0.122031693779154
YIL123W	1.89485852700259
YIL124W	0.29684467731912
YIL128W	-1.46648214195725
YIL130W	0.601634471253898
YIL131C	-0.301383766154771
YIL132C	0.743274780924636
