ORF	hap a | chronological lifespan | glucose [2%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [2%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [33 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010
YMR085W	-0.568	-1.572	0.200	-0.596	-3.934
YMR086C-A	0.616	1.457	0.205	1.405	-0.513
YMR086W	0.305	-0.858	-0.135	-0.161	-2.861
YMR087W	0.489	-0.513	0.406	-0.363	-3.912
YMR088C	-0.005	-0.453	0.190	-0.909	-3.441
YMR090W	0.610	0.275	0.182	0.764	-1.752
YMR099C	0.363	1.420	0.435	0.116	-2.420
YMR102C	0.124	-0.347	-0.141	-0.439	-2.901
YMR103C	0.257	1.032	0.648	0.114	-2.545
YMR110C	0.491	0.773	0.317	0.628	-1.688
YMR114C	0.051	-0.928	-0.046	-1.145	-2.326
YMR115W	-0.944	-0.943	-1.978	-1.501	-3.266
YMR118C	0.307	0.383	0.124	0.465	-1.814
YMR119W-A	0.318	-0.414	-0.062	0.411	-1.785
YMR124W	-0.232	-4.253	-0.106	-2.814	-5.630
YMR130W	0.632	0.399	0.471	0.061	-2.658
YMR132C	0.681	-0.127	0.464	0.030	-2.590
YMR135W-A	-0.732	0.487	-0.715	-2.683	-5.877
YMR141C	0.292	1.098	0.421	0.253	-1.759
YMR144W	0.533	1.755	0.201	-0.238	-3.954
YMR147W	-0.043	0.131	-0.284	-0.791	-3.980
YMR153C-A	0.305	-1.009	0.151	-0.684	-3.414
YMR155W	-0.214	-0.585	-0.072	-0.218	-2.737
YMR157C	-5.241	-6.210	-3.379	-5.446	-5.909
YMR158C-B	0.158	-0.389	-0.012	-0.286	-2.663
YMR158W-A	-6.035	-6.949	-0.880	-6.303	-6.955
YMR160W	-0.111	-0.977	0.097	0.636	-1.547
YMR163C	0.533	0.657	0.408	0.806	-1.304
YMR172C-A	-0.091	-0.319	-0.055	-0.781	-2.670
YMR173W-A	-0.198	-0.437	0.184	-0.052	-2.157
YMR178W	0.277	0.132	0.202	-0.190	-2.947
YMR181C	0.788	0.558	0.974	0.482	-1.387
YMR184W	-5.593	-5.052	-4.828	-4.024	-5.137
YMR187C	0.342	0.232	-0.042	-0.172	-3.027
YMR191W	-1.241	-2.840	0.538	1.530	-1.912
YMR193C-A	0.059	-0.675	0.382	1.001	-0.348
YMR194C-A	0.796	0.632	0.362	0.435	-2.659
YMR196W	0.021	-0.448	-0.214	-0.567	-3.495
YMR204C	0.380	-0.229	0.024	-0.227	-2.727
YMR206W	0.524	-0.621	0.100	-1.655	-4.809
YMR209C	1.442	1.066	0.094	-0.543	-3.696
YMR210W	-1.823	-1.271	-1.150	-3.025	-6.144
YMR221C	0.292	-0.240	-0.118	-0.695	-2.699
YMR226C	0.478	0.045	0.027	-0.191	-2.784
YMR237W	-0.097	1.393	-0.198	1.038	-0.136
YMR244W	0.407	0.286	0.122	-0.334	-3.122
YMR245W	-3.398	-4.293	-2.832	-3.890	-4.643
YMR247C	-0.346	-7.003	-0.397	-2.016	-4.162
YMR252C	-0.034	-0.954	-0.493	-0.887	-3.226
YMR253C	-0.068	-1.063	0.099	0.257	-1.960
YMR254C	0.021	-0.387	-0.058	-0.117	-2.370
YMR258C	0.452	1.025	0.539	0.729	-0.774
YMR259C	0.565	0.234	0.503	0.221	-1.538
YMR262W	0.896	0.691	0.437	0.517	-1.638
YMR265C	0.317	-0.099	0.298	0.311	-2.244
YMR278W	0.197	-0.170	0.017	-0.357	-3.077
YMR279C	0.224	-0.036	0.215	-0.326	-2.762
YMR289W	0.535	0.456	0.502	0.573	-1.788
YMR291W	0.208	-1.446	0.131	-0.401	-3.352
YMR293C	-4.720	-4.172	-4.451	-3.122	-3.957
YMR294W-A	-0.399	-4.327	-0.778	-2.323	-4.539
YMR295C	-1.127	-4.375	-1.617	-3.590	-5.372
YMR299C	0.239	0.003	0.281	-0.239	-2.429
YMR306C-A	0.405	0.068	0.047	0.448	-1.521
YMR310C	-0.084	-1.243	-0.448	-1.912	-4.488
YMR313C	0.432	0.796	0.128	0.203	-3.492
YMR315W	0.386	-0.569	0.089	-0.630	-3.214
YMR316C-B	-0.034	-0.318	-0.016	-0.077	-2.181
YMR317W	0.321	-0.447	0.173	-0.012	-2.485
YMR320W	0.120	-0.556	-0.133	-0.684	-2.673
YMR326C	0.202	-3.007	0.724	0.375	-2.270
YER005W	0.002	-3.815	0.597	2.370	0.622
YOR064C	0.511	-1.045	-0.108	-1.291	-3.347
YKL067W	-1.108	-2.901	-0.074	-0.133	-3.015
YNL034W	0.565	-0.447	0.431	-0.215	-2.532
YNL045W	0.295	-0.303	-0.023	-0.617	-3.862
YNL047C	0.203	0.065	0.129	-0.227	-2.466
YNL050C	0.749	1.012	0.411	0.484	-1.974
YNL057W	-1.750	-5.962	-0.983	-2.612	-5.487
YNL058C	0.986	0.325	0.951	0.597	-1.156
YNL063W	0.322	-0.040	-0.062	-0.545	-3.109
YNL086W	1.093	1.161	0.206	-1.813	-3.651
YNL089C	-0.599	-2.067	0.104	0.080	-1.138
YNL092W	0.002	0.472	-0.222	0.246	-2.470
YNL095C	0.127	-0.576	-0.096	-1.398	-4.129
YNL105W	0.991	3.589	0.607	2.809	-0.152
YNL109W	0.151	-0.324	0.781	0.822	-2.010
YNL115C	0.642	-0.448	0.453	-0.159	-2.864
YNL116W	0.461	-0.513	1.011	3.449	2.181
YNL119W	-0.950	-2.466	-1.008	-2.546	-4.518
YNL122C	-2.371	-6.026	-0.640	-3.011	-5.419
YNL123W	0.650	-0.581	0.705	0.933	-1.762
YNL129W	0.417	0.490	0.437	0.456	-1.710
YNL134C	0.418	0.561	0.206	0.293	-1.840
YNL136W	0.808	0.426	0.263	-1.612	-4.643
YNL143C	-2.002	-4.747	-0.533	-2.144	-4.194
YNL144C	1.377	1.947	1.235	2.223	-1.405
YNL155W	-0.013	-1.029	-0.034	-1.184	-3.387
YNL156C	0.190	-0.190	1.033	1.093	-1.634
YNL168C	-0.021	-0.449	0.235	1.118	-2.150
YNL179C	0.736	2.246	-0.061	0.038	-2.186
YNL184C	-4.287	-3.977	-4.219	-2.801	-4.136
YNL190W	-0.451	-3.545	0.347	-1.211	-5.595
YNL193W	0.341	-2.154	0.913	-0.204	-3.449
YNL194C	0.677	-0.253	0.359	-1.765	-5.612
YNL195C	0.187	-0.315	0.265	-0.787	-2.613
YNL198C	-0.964	-2.807	0.973	1.255	-2.071
YNL205C	-0.322	-0.661	0.345	1.870	-1.280
YNL208W	0.670	0.361	0.728	0.621	-2.108
YNL213C	-4.617	-4.408	-4.342	-3.910	-4.794
YNL217W	0.625	-0.597	0.147	-1.073	-4.676
YNL226W	-0.676	-1.187	0.394	0.532	-1.181
YNL227C	-0.095	-1.734	0.142	0.387	-0.813
YNL234W	0.566	-0.252	0.128	-0.177	-2.494
YNL254C	0.793	0.057	0.174	0.298	-2.310
YNL269W	0.576	-0.440	0.375	0.362	-1.568
YNL274C	0.286	-0.116	0.212	-0.220	-2.975
YNL275W	0.363	-0.461	0.446	-0.162	-2.500
YNL276C	0.489	-0.678	0.259	0.145	-1.993
YNL285W	0.369	-0.403	0.271	0.190	-2.563
YNL295W	0.942	1.304	0.896	2.084	0.344
YNL300W	0.083	-0.352	0.012	-0.224	-2.802
YNL303W	0.223	-0.245	-0.091	-0.390	-2.250
YNL311C	0.258	-1.082	-0.035	-0.929	-3.945
YNL319W	-2.591	-4.500	0.047	-2.244	-4.359
YNL320W	0.331	1.401	0.624	-0.277	-2.577
YNL321W	1.140	2.538	0.551	0.903	-1.449
YNL326C	2.333	4.249	1.363	1.917	-1.424
YNL335W	-0.397	-0.131	0.182	0.196	-0.808
YNR004W	-1.192	-2.207	0.808	0.128	-0.653
YNR005C	1.492	4.990	0.310	0.181	-3.022
YNR009W	1.069	1.703	0.727	0.177	-2.867
YNR024W	0.555	0.459	0.384	0.618	-1.776
YNR025C	-0.201	-3.601	-0.626	-1.785	-5.273
YNR040W	-0.517	-1.973	0.169	-0.450	-3.257
YNR048W	0.470	0.101	0.545	0.899	0.100
YNR061C	0.215	0.017	0.030	-0.201	-2.487
YNR062C	-0.087	-0.515	-0.031	-0.151	-1.965
YNR063W	0.304	-0.242	0.076	-0.433	-1.975
YNR064C	-0.074	-0.443	-0.278	-1.284	-4.438
YNR066C	0.040	-0.069	0.013	0.174	-1.764
YNR069C	0.229	0.066	0.159	0.358	-2.283
YOL008W	-3.717	-5.700	-1.074	-2.381	-4.576
YOL014W	0.584	-0.193	0.537	0.085	-2.811
YOL019W	0.247	-0.127	0.155	-0.078	-2.441
YOL024W	0.224	-0.809	0.330	-0.135	-3.294
YOL029C	-0.083	-0.571	-0.127	-0.399	-2.750
YOL031C	0.100	-0.031	0.233	-0.326	-2.460
YOL032W	0.195	-1.547	-0.290	-1.186	-4.202
YOL035C	0.897	0.875	0.447	-0.042	-3.254
YOL036W	0.080	0.434	-0.113	-0.322	-3.093
YOL037C	0.487	-0.128	0.198	-0.181	-2.643
YOL046C	-0.077	0.011	-0.555	-0.505	-2.805
YOL047C	0.751	0.358	0.582	0.497	-1.917
YOL050C	-0.234	-2.852	-1.586	-4.577	-6.215
YOL057W	-0.045	-0.124	0.193	-0.377	-2.900
YOL070C	0.299	0.446	0.428	0.149	-2.302
YOL075C	0.104	-0.883	-0.382	-1.032	-3.664
YOL079W	0.377	0.008	0.475	0.518	-1.753
YOL085C	0.541	0.261	0.363	0.070	-2.081
YOL087C	0.162	0.329	-0.143	-2.038	-4.696
YOL092W	0.214	-0.361	-0.055	-0.386	-2.524
YOL099C	-0.618	-0.685	0.267	-0.446	-2.360
YOL106W	-0.104	-0.537	0.143	5.465	6.121
YOL107W	-1.004	-0.620	-0.302	-0.937	-4.917
YOL111C	-0.618	-0.447	-0.359	-1.848	-4.600
YOL114C	0.138	-0.202	0.174	-0.073	-2.710
YOL124C	-0.308	-0.425	0.153	-2.397	-4.544
YOL125W	0.416	-0.168	0.091	-0.770	-3.421
YOL131W	-0.347	-0.632	0.241	-0.631	-2.536
YOL137W	-0.126	-1.003	0.237	-0.875	-4.150
YOL155C	0.426	0.344	0.275	0.137	-2.221
YOL159C	0.129	-1.882	-0.191	-1.165	-2.631
YOL160W	-0.039	-0.369	-0.084	-0.840	-2.933
YOL162W	-3.099	-5.343	-0.486	-4.263	-3.364
YOL163W	0.105	-0.284	0.035	-0.091	-2.627
YOR006C	0.239	-0.230	0.777	1.932	0.791
YOR008C-A	0.393	-0.119	0.193	-1.049	-3.370
YOR012W	1.033	0.453	0.415	0.908	-2.714
YOR013W	0.422	0.576	0.512	0.412	-1.602
YOR015W	0.380	-1.513	0.021	-0.339	-3.732
YOR022C	0.212	-1.699	-0.123	-0.684	-2.082
YOR024W	0.677	0.007	0.290	0.607	-1.258
YOR029W	-0.631	-1.273	-0.313	-0.854	-3.705
YOR041C	0.457	0.076	0.169	0.680	-0.687
YOR044W	0.283	-0.030	0.326	0.102	-2.213
YOR050C	0.349	-0.458	-0.153	-0.116	-2.533
YOR051C	-0.962	0.096	-0.291	-3.129	-3.815
YOR052C	0.435	0.195	-0.341	-1.736	-4.786
YOR053W	0.816	0.980	0.321	1.336	-0.656
YOR055W	1.104	1.105	0.253	0.883	-1.191
YOR059C	0.064	-2.796	-0.231	-0.567	-4.115
YOR062C	0.792	0.586	0.269	0.779	-1.054
YOR071C	0.433	0.181	0.095	-0.046	-2.203
YOR072W	0.190	0.230	0.264	-0.262	-2.625
YOR081C	0.494	0.778	0.514	0.781	-1.282
YOR082C	0.038	0.449	-0.272	-0.927	-3.535
YOR084W	-0.257	-0.312	-0.469	-0.543	-2.946
YOR086C	0.134	-2.125	0.191	0.249	-1.412
YOR093C	0.317	-1.969	0.427	0.181	-2.481
YOR097C	0.206	-0.258	0.047	-0.357	-2.711
YOR111W	-0.110	-3.011	0.148	0.253	-1.934
YOR112W	0.165	-2.499	0.038	-0.613	-4.172
YOR114W	0.348	0.022	0.342	-0.006	-2.275
YOR121C	0.145	-0.212	0.017	-0.321	-2.399
YOR129C	0.434	-0.259	0.208	-0.267	-3.004
YOR131C	0.739	0.388	0.640	0.759	-1.996
YOR172W	0.428	-0.226	-0.094	-0.063	-2.655
YOR179C	-3.759	-4.713	-4.019	-5.272	-5.735
YOR186W	1.527	0.651	1.475	1.133	-1.743
YOR193W	0.003	-1.007	-0.071	-0.971	-4.128
YOR205C	-5.663	-5.742	-5.541	-5.031	-5.534
YOR215C	0.419	-0.751	0.404	-0.002	-2.722
YOR220W	1.022	0.481	0.687	-0.186	-3.210
YOR223W	-0.207	0.573	-0.602	-1.722	-4.159
YOR225W	0.730	1.052	0.265	-0.115	-3.106
YOR235W	0.362	-0.067	0.655	0.835	-1.116
YOR238W	0.048	-0.180	0.058	-0.535	-2.697
YOR246C	-0.541	-3.698	-0.895	-3.225	-5.451
YOR248W	0.281	0.234	0.405	0.155	-2.099
YOR263C	0.108	0.382	0.196	-0.395	-2.624
YOR268C	0.237	1.717	-0.304	-0.121	-1.601
YOR271C	0.068	-0.241	0.135	0.170	-2.621
YOR277C	0.917	-1.037	0.134	-0.965	-3.311
YOR283W	0.054	-0.193	-0.001	-0.707	-2.720
YOR285W	0.055	-0.034	-0.315	-0.227	-2.332
YOR286W	0.360	-1.390	-0.111	-1.319	-3.702
YOR291W	1.150	-0.440	0.542	-0.431	-3.892
YOR298W	0.225	-0.081	0.091	-0.369	-2.799
YOR300W	-2.683	-4.043	-0.689	-3.202	-4.354
YOR302W	0.191	-0.898	-0.079	0.110	-1.887
YOR305W	-4.312	-4.023	-3.596	-3.758	-4.464
YOR314W	1.103	0.644	1.080	0.382	-2.205
YOR315W	0.209	-0.344	0.420	-0.427	-3.527
YOR322C	-0.643	-0.909	-0.683	1.232	-1.472
YOR324C	0.306	-0.477	0.007	-0.337	-2.810
YOR325W	0.554	0.480	0.080	0.677	-1.242
YOR338W	0.412	-0.069	0.458	-0.367	-2.783
YOR342C	0.665	0.293	0.328	-0.120	-2.918
YOR343C	0.419	0.127	0.084	-0.508	-2.888
YOR364W	0.496	-0.087	0.248	-0.370	-2.884
YOR365C	0.237	-0.186	0.007	-0.070	-2.536
YOR378W	0.476	0.369	0.076	-0.846	-3.393
YML027W	0.856	0.986	1.051	0.257	-2.457
YBR183W	-0.686	-2.875	0.232	-0.629	-4.341
YMR104C	-0.337	-1.600	-0.282	-1.218	-3.766
YPL009C	0.141	0.091	-0.146	0.040	-3.312
YPL014W	-0.220	-0.379	0.303	-0.434	-3.568
YPL025C	0.770	0.176	0.652	0.012	-2.578
YPL033C	0.117	0.472	0.363	-0.302	-2.510
YPL034W	0.334	-0.352	-0.006	-0.315	-2.655
YPL039W	-0.115	0.345	0.467	0.681	-2.338
YPL041C	0.145	-1.205	0.311	0.445	-1.503
YPL052W	0.444	-0.355	0.527	0.413	-2.809
YPL056C	1.390	1.807	0.165	1.605	0.923
YPL062W	0.265	-0.722	0.367	0.578	-3.513
YPL066W	-0.500	-1.358	0.037	-1.092	-5.251
YPL071C	0.195	1.074	-0.332	-0.761	-2.880
YPL077C	0.613	-1.692	0.609	-0.080	-1.254
YPL095C	0.340	-0.228	-0.042	-0.698	-3.247
YPL099C	-0.236	-1.242	-0.008	-1.087	-3.318
YPL102C	-1.354	-2.897	-1.621	-3.130	-4.254
YPL103C	-1.087	-2.109	-0.889	-0.737	-3.587
YPL105C	-2.777	-4.906	-0.049	0.456	-3.725
YPL109C	-3.274	-6.746	-0.663	-4.397	-6.868
YPL110C	0.103	-0.313	0.054	-0.780	-2.905
YPL114W	0.430	0.076	-0.003	-0.148	-3.044
YPL136W	0.240	-0.425	0.053	-0.027	-1.977
YPL137C	0.518	0.565	0.449	-0.023	-2.687
YPL141C	0.233	0.175	0.370	-0.040	-2.572
YPL144W	-1.944	-3.654	-0.058	-3.884	-4.844
YPL150W	1.024	-1.637	0.025	-1.351	-3.797
YPL158C	0.152	-0.668	-0.086	0.739	-1.691
YPL159C	0.442	-0.822	0.430	0.509	-1.037
YPL162C	-0.500	-2.056	0.400	-1.252	-3.318
YPL166W	-2.836	-5.794	-0.628	-4.146	-6.308
YPL168W	-3.009	-4.257	-0.501	-4.808	-6.265
YPL176C	0.145	-0.081	0.306	-0.835	-3.684
YPL183C	-0.304	-1.628	0.091	0.143	-1.809
YPL184C	-0.327	2.533	-0.013	1.500	-0.851
YPL185W	-0.165	-0.342	0.132	-0.039	-2.076
YPL197C	0.027	-1.092	-0.197	-0.950	-2.827
YPL199C	0.912	-2.516	0.187	-0.702	-3.262
YPL205C	-1.750	-2.365	-0.344	-1.842	-4.442
YPL206C	0.694	-0.124	0.291	0.106	-2.879
YPL207W	-0.017	-0.356	0.194	0.001	-2.162
YPL208W	0.019	0.433	0.113	-0.274	-3.380
YPL216W	0.408	-0.127	0.099	-0.154	-2.832
YPL222W	0.520	0.574	0.111	-0.455	-4.421
YPL225W	-0.536	-2.102	-0.958	-1.629	-3.967
YPL229W	0.897	0.159	0.574	0.863	-1.343
YPL230W	0.368	0.409	-0.267	-0.952	-6.599
YPL236C	-0.988	-2.458	-0.529	-1.571	-3.994
YPL261C	0.960	-3.754	0.444	-1.146	-3.706
YPL264C	0.507	-0.099	0.415	0.649	-1.338
YPL267W	0.393	-0.210	-0.093	-0.419	-3.164
YPR003C	-0.120	0.179	0.172	-0.511	-3.742
YPR011C	0.617	0.356	0.204	0.123	-2.295
YPR013C	0.182	0.269	-0.276	-0.344	-3.192
YPR015C	0.329	-0.488	0.335	-0.565	-2.978
YPR027C	0.445	-0.254	0.169	-0.318	-2.318
YPR039W	0.056	-2.432	0.180	-1.644	-5.279
YPR059C	0.639	-0.014	0.676	0.577	-1.946
YPR061C	-4.266	-5.404	-2.507	-4.061	-5.482
YPR078C	0.615	0.264	0.358	0.141	-2.221
YPR089W	0.328	0.309	0.287	-0.196	-2.938
YPR090W	0.294	0.609	-0.002	0.377	-3.251
YPR091C	0.565	-1.230	0.308	0.539	-2.379
YPR093C	0.061	-0.127	0.027	-0.014	-2.468
YPR096C	-1.710	-3.137	0.273	2.165	1.154
YPR098C	-0.757	-1.693	0.264	-1.819	-4.958
YDR368W	0.586	0.180	0.592	0.431	-2.049
YPR109W	0.906	0.826	0.489	0.178	-1.291
YPR117W	0.247	0.775	0.471	0.524	-2.540
YPR123C	-4.183	-3.919	-3.404	-2.386	-4.014
YPR125W	0.957	0.440	0.468	0.766	-1.432
YPR130C	0.581	-0.028	0.789	1.637	-0.620
YPR140W	0.439	-0.188	0.439	-1.049	-4.012
YPR147C	0.417	-0.709	0.379	0.073	-2.796
YPR152C	0.460	-0.062	0.499	-0.227	-3.624
YPR158W	0.371	0.076	0.117	-0.579	-2.917
YPR172W	0.375	-0.476	0.419	-0.432	-3.322
YPR196W	0.345	-0.736	0.217	-0.386	-3.266
YPR197C	-0.468	-2.014	0.450	-0.264	-2.068
YLR121C	0.365	0.374	0.486	-0.199	-2.483
YGL259W	0.557	0.348	0.201	0.046	-2.370
YIR039C	0.315	-0.687	0.137	-0.670	-2.375
YDR349C	-0.028	-2.207	-0.208	-0.703	-3.593
YHR105W	-0.586	-1.912	-0.001	-0.757	-3.774
YNL339C	0.607	-0.176	-0.189	0.517	-3.325
YBR054W	0.156	1.068	0.467	-0.157	-2.746
YHR017W	-1.809	-3.647	-0.672	-1.493	-5.038
YHR016C	0.874	0.485	0.353	0.259	-2.702
YFR024C	0.579	1.077	0.436	0.461	-1.862
YNR065C	0.348	0.511	0.022	0.276	-1.903
YKR053C	0.071	-0.252	0.167	-0.504	-3.244
YBR148W	0.177	-0.137	0.180	-0.407	-2.387
YBR162W-A	0.136	-0.049	-0.702	-1.924	-3.727
YPL074W	0.043	-0.783	0.002	-0.512	-2.827
YJR099W	0.702	0.564	0.646	1.120	-1.414
YML109W	0.028	-1.423	-0.145	-0.100	-1.388
YDR285W	0.645	0.081	0.316	-0.232	-3.402
YGL249W	1.177	3.825	0.708	1.212	-0.444
YJR127C	-0.386	-2.616	-0.328	-3.501	-5.411
YNR039C	-1.206	-6.109	0.263	-0.947	-4.514
YER033C	0.325	0.390	0.220	1.690	-0.012
YBR046C	0.048	-0.098	-0.065	-0.221	-2.810
YNL241C	0.998	0.796	-0.305	-3.790	-5.369
YAR037W	-0.536	-0.521	0.098	-1.326	-3.864
YAR040C	-0.173	-0.792	-0.373	-1.084	-3.661
YAR043C	-0.826	-2.263	0.044	1.077	-2.051
YLR391W	-1.364	-6.798	-1.244	-5.575	-6.372
YBR085W	-1.335	-6.100	-0.734	-1.055	-2.403
YCR107W	-0.282	-0.189	-0.229	-0.327	-2.832
YNL141W	0.289	-1.150	0.209	0.546	-2.293
YJR108W	-0.000	0.458	0.203	0.013	-5.056
YLR131C	0.604	0.602	0.502	5.935	7.482
YAR015W	-1.535	-2.267	-0.289	-2.474	-4.275
YLR028C	-0.425	-0.359	0.059	-2.586	-4.671
YLR227C	0.382	0.074	0.204	-0.235	-3.164
YBR059C	-1.018	-4.844	-0.832	-3.275	-5.213
YDR264C	-2.452	-3.594	-1.809	-0.430	-3.396
YMR170C	0.048	-0.322	0.042	-0.918	-4.242
YOR374W	0.781	1.204	0.329	-1.825	-6.525
YNL148C	-1.360	-2.819	-1.023	-2.883	-5.521
YML086C	0.100	-0.708	0.395	0.213	-1.503
YFL050C	0.529	0.070	0.236	0.374	-2.526
YGR225W	0.689	-0.124	-0.057	-0.807	-2.755
YML035C	-1.050	-1.868	0.833	1.732	-0.540
YDR242W	0.317	-0.461	-0.148	-0.135	0.830
YDR530C	0.501	-0.609	-0.070	-1.278	-2.948
YGL180W	-4.057	-4.925	-0.328	-3.732	-4.060
YPL195W	-1.476	-4.953	-0.708	-3.759	-6.118
YNL094W	0.856	-2.857	0.052	-1.715	-4.096
YIL040W	-2.113	-2.499	-4.226	-3.937	-5.926
YJL088W	-0.033	-0.989	0.163	-0.693	-2.758
YMR042W	0.731	0.468	0.333	-0.159	-2.719
YDR127W	0.945	2.329	0.344	1.781	1.914
YGL148W	0.736	2.454	-0.495	1.247	0.686
YLR085C	1.494	3.073	1.001	3.808	0.943
YOR141C	-0.125	-2.545	1.748	0.506	-3.924
YMR116C	-2.520	-2.065	-1.828	-2.468	-1.585
YOR058C	0.408	-0.263	0.404	0.411	-1.674
YNL008C	1.131	-0.287	0.066	0.974	-2.315
YML116W	0.461	-2.489	0.973	0.824	-2.987
YAL020C	-1.842	-6.003	-0.188	-3.023	-6.638
YNR007C	-4.488	-6.426	-0.127	-5.470	-6.775
YBR068C	1.428	1.540	0.701	2.400	1.047
YKR099W	-0.595	0.041	0.554	0.169	-2.463
YER167W	0.288	-6.587	0.037	-1.979	-5.929
YAL060W	-0.064	-0.756	-0.075	-0.919	-4.095
YPL161C	0.085	-0.555	0.225	0.651	-1.280
YER016W	-0.458	-3.404	-0.329	-0.924	-3.521
YGR230W	0.434	-0.107	0.325	0.156	-2.807
YDL231C	-0.148	-2.126	-0.172	-0.092	-2.028
YBR290W	-1.207	-1.546	-0.005	-2.370	-5.458
YKL092C	0.106	-0.485	-0.266	-0.126	-2.892
YJR092W	0.454	1.130	0.271	1.179	-1.002
YLR353W	0.420	0.594	-0.122	-0.451	-3.049
YKL007W	0.006	0.337	-0.518	-1.369	-6.343
YPL178W	-4.172	-3.324	-0.685	-2.876	-3.644
YPL215W	-0.751	-0.665	-2.001	-0.816	-1.880
YGR174C	-4.026	-4.711	-3.369	-2.958	-5.306
YBR120C	-1.752	-4.957	-1.977	-2.980	-5.257
YLR220W	0.045	-0.425	0.559	0.432	-2.014
YKL011C	-1.078	-3.639	-0.148	-0.702	-4.102
YAL021C	-4.944	-3.759	-2.976	-2.627	-4.763
YCR094W	-4.016	-1.669	-1.246	-1.544	-3.770
YER164W	-0.397	-1.967	-0.300	-2.035	-3.700
YLR133W	0.757	0.085	0.157	-0.240	-2.754
YPR119W	0.478	-0.945	0.397	1.450	-1.424
YAL040C	-0.271	1.685	-0.496	-0.663	-3.524
YMR012W	1.159	0.996	0.028	0.404	-1.746
YBR109C	0.086	0.110	-0.078	-0.116	-2.815
YML057W	0.252	-0.839	0.288	0.297	-1.861
YAL058W	-0.336	-0.596	-0.100	0.202	-1.883
YGL005C	-0.284	-2.511	0.323	-0.715	-4.407
YNR075W	-0.503	-2.595	-0.173	-1.040	-3.302
YLL009C	-4.003	-4.721	-4.507	-3.325	-5.952
YHR051W	-3.643	-4.460	-4.490	-3.541	-5.062
YLR395C	-1.048	-1.458	-1.204	-1.019	-2.485
YHR057C	0.196	-0.557	-0.024	0.335	-2.799
YML078W	-0.105	-0.648	-0.038	-0.858	-2.454
YGR189C	0.289	-0.628	0.081	-0.362	-2.632
YNR010W	-0.101	1.124	-0.299	-2.600	-4.302
YMR025W	-0.207	-1.960	-0.765	-2.032	-5.518
YCR086W	-0.226	0.021	-1.639	-0.035	-1.652
YPL200W	-0.015	-0.300	-0.180	-0.150	-2.041
YIL036W	1.147	-1.173	0.017	-0.075	-1.807
YPR135W	0.195	-2.474	-0.794	0.678	-4.225
YBR291C	-3.582	-5.913	-0.144	-0.881	-2.926
YGL027C	-0.423	-1.764	0.633	1.502	-2.760
YKL096W	0.172	-0.145	0.070	-0.083	-2.448
YML054C	0.653	0.786	0.917	0.746	-1.756
YOR037W	-4.053	-5.795	-5.492	-5.418	-6.733
YGR155W	0.022	-0.870	-1.494	0.854	0.126
YML070W	-0.180	-0.127	-0.438	-0.488	-2.873
YIR029W	0.163	-0.190	0.219	-0.812	-2.716
YIR028W	-0.283	-0.402	-0.554	-0.985	-3.799
YPL170W	0.225	0.218	-0.620	-0.423	-2.065
YOR180C	0.347	0.339	0.413	0.415	-2.352
YOR163W	0.763	-0.426	0.222	0.376	-2.816
YFL001W	-2.577	-1.862	-0.673	-2.555	-2.329
YAL013W	-1.415	-2.661	0.443	-1.138	-2.136
YOR080W	-0.958	0.653	0.705	0.842	-2.163
YLR348C	-0.210	-0.085	-0.064	-0.952	-0.200
YKL002W	-2.671	-2.665	-3.226	-3.148	-3.858
YMR126C	1.377	-1.224	1.181	-0.056	-2.829
YKL191W	-1.560	-3.408	0.134	-1.815	-6.271
YAL026C	-1.436	-3.435	0.473	0.798	-2.812
YOR264W	0.098	-0.204	-0.243	-1.029	-3.473
YML080W	0.492	-1.113	0.058	0.075	-3.616
YKR054C	-0.098	-0.948	-0.358	-1.635	-3.787
YAL059W	-0.584	-2.430	-1.186	0.128	-1.264
YJR137C	0.536	0.377	0.410	0.084	-4.401
YBR065C	-0.445	-0.605	-0.469	-0.913	-3.344
YBL101C	0.842	-0.006	-0.932	-2.177	-3.268
YLR436C	0.175	0.163	0.757	1.818	-2.063
YBR176W	0.204	0.148	0.731	0.235	-3.217
YBL047C	1.962	2.943	1.936	3.063	-2.469
YOR133W	-0.178	-1.654	-0.153	-1.071	-4.062
YHR123W	0.002	-0.075	-0.569	-2.417	-5.414
YMR015C	-0.123	2.788	0.012	0.452	-3.377
YML008C	-1.215	-1.871	-2.118	-3.450	-4.885
YAL007C	0.218	0.101	-0.085	-0.082	-2.096
YGL002W	0.899	0.614	1.123	0.900	-1.786
YML012W	-0.608	-2.476	-1.023	-4.196	-6.813
YGR284C	-0.059	1.415	1.020	2.005	1.544
YAL042W	0.368	0.124	0.113	-0.834	-4.849
YLR377C	-0.790	-2.824	-1.212	-1.511	-3.524
YCR028C	0.026	2.848	0.310	3.937	-1.023
YNL068C	0.046	0.371	0.122	-0.851	-3.539
