orf	hap alpha | growth (pooled culture) | gamma-valerolactone [2.3%] | YPGal [2%] | Bottoms S~Piotrowski JS, 2018
YJL170C	0.879603034
YJL171C	1.825000949
YJL172W	0.623205788
YJL173C	1.0
YJL175W	1.202722553
YJL177W	1.521529563
YJL178C	0.952784438
YJL179W	12.40659791
YJL180C	8.217948165
YJL181W	0.604458741
YJL182C	1.226489336
YJL185C	1.25737505
YJL186W	0.786962075
YJL187C	0.755074115
YJL190C	0.779890669
YJL192C	1.33580774
YJL193W	1.433341153
YJL194W	1.0
YJL196C	1.139546166
YJL197W	1.021223531
YJL198W	0.982283245
YJL199C	1.046175736
YJL201W	1.129852425
YJL203W	8.218773726
YJL204C	0.34731486
YJL205C	1.383087424
YJL206C	1.129982327
YJL207C	1.952415065
YJL208C	0.700065528
YJL210W	0.864013824
YJL211C	0.329652975
YJL212C	1.039426228
YJL213W	1.29762687
YJL214W	2.812762161
YJL215C	1.206056851
YJL216C	0.993243881
YJL217W	3.155780179
YJL218W	2.731991889
YJR001W	0.334602841
YJR003C	0.759534966
YJR005W	1.196192201
YJR007W	1.0
YJR008W	0.797510161
YJR009C	0.743446434
YJR010W	0.68711028
YJR014W	1.402608126
YJR015W	2.498524172
YJR019C	0.930660808
YJR020W	1.760417193
YJR022W	8.218176379
YJR025C	15.68313296
YJR030C	0.646171536
YJR031C	0.813380327
YJR032W	0.923688217
YJR033C	0.179986992
YJR035W	1.0
YJR036C	1.0
YJR037W	0.98380644
YJR038C	0.935676429
YJR039W	0.900374133
YJR040W	1.197552478
YJR042W	3.409048783
YJR043C	0.103123461
YJR045C	15.42858545
YJR046W	1.0
YJR050W	0.59959409
YJR051W	1.0
YJR052W	0.565458111
YJR053W	0.582895418
YJR054W	5.814170484
YJR055W	18.37271308
YJR056C	10.62247689
YJR057W	10.14242768
YJR058C	0.723524383
YJR059W	0.564143411
YJR061W	0.942240886
YJR062C	1.010788724
YJR066W	0.116192934
YJR067C	1.0
YJR068W	17.13823175
YJR069C	1.068149465
YJR070C	0.717520382
YJR073C	0.491478986
YJR074W	27.4377137
YJR075W	0.722985248
YJR076C	10.62175498
YJR077C	13.02506845
YJR078W	0.876731305
YJR080C	0.409142058
YJR082C	1.002793694
YJR083C	1.060646676
YJR084W	1.239929686
YJR085C	25.5204203
YJR086W	34.64122712
YJR087W	1.445942786
YJR088C	2.175030364
YJR090C	1.0
YJR091C	0.93169113
YJR092W	0.977803741
YJR093C	3.409222001
YJR094C	1.853283099
YJR094W-A	1.127183236
YJR095W	15.42794253
YJR096W	1.109046366
YJR097W	0.658500275
YJR098C	1.20027448
YJR099W	1.759957925
YJR100C	0.237598793
YJR101W	16.93900367
YJR102C	1.0
YJR103W	0.965088642
YJR106W	4.186279732
YJR107W	1.170006407
YJR108W	1.405249261
YJR109C	0.672458682
YJR110W	0.73771419
YJR111C	1.656868733
YJR112W	1.0
YJR112W-A	1.0
YJR114W	16.93973772
YJR115W	1.222624846
YJR116W	1.092557197
YJR117W	0.776424554
YJR118C	0.691462829
YJR119C	2.643566237
YJR120W	0.617440922
YJR122W	31.08976196
YJR124C	1.009899921
YJR126C	1.26580492
YJR127C	1.044028448
YJR128W	1.237995226
YJR129C	1.223203235
YJR130C	1.312540581
YJR131W	1.681030133
YJR133W	1.415336868
YJR134C	1.156331895
YJR135C	0.301541699
YJR137C	1.087826964
YJR139C	0.375568098
YJR140C	1.443081223
YJR141W	15.42880684
YJR142W	2.029901011
YJR144W	1.0
YJR145C	1.242809533
YJR146W	1.392690481
YJR147W	1.509380557
YJR148W	2.260065466
YJR149W	1.802042578
YJR150C	1.092816518
YJR151W-A	38.92633704
YJR152W	0.907626305
YJR153W	0.73446487
YJR154W	1.558793095
YKL001C	0.745482126
YKL002W	1.0
YKL004W	3.40891903
YKL005C	1.021185556
YKL006C-A	5.814009476
YKL006W	0.505601677
YKL007W	0.505473415
YKL008C	1.760471171
YKL009W	17.50786324
YKL010C	1.717011971
YKL011C	16.93800598
YKL015W	1.189309546
YKL016C	1.0
YKL017C	0.889384054
YKL018C-A	22.63430747
YKL020C	1.0
YKL022C	13.02483291
YKL023W	0.539668303
YKL024C	1.0
YKL025C	1.732603718
YKL026C	13.02496213
YKL027W	0.746328976
YKL029C	2.342010292
YKL030W	1.942168905
YKL031W	0.248677778
YKL032C	0.444812015
YKL033W-A	1.694906877
YKL034W	1.0
YKL037W	0.454301006
YKL038W	0.82670582
YKL039W	1.373611672
YKL040C	1.221725197
YKL041W	0.365461981
YKL042W	14.67537113
YKL043W	0.501621879
YKL044W	0.073175682
YKL046C	0.5529312
YKL047W	0.810314983
YKL048C	0.534500755
YKL049C	1.0
YKL050C	1.681176414
YKL051W	1.777799062
YKL052C	29.8389845
YKL053C-A	1.972549885
YKL053W	0.700646756
YKL055C	0.603264767
YKL056C	2.105998556
YKL057C	2.089856493
YKL058W	2.244554172
YKL059C	14.67401986
YKL060C	1.0
YKL061W	0.722249114
YKL062W	1.282386118
YKL063C	1.255045621
YKL064W	2.383359299
YKL065C	0.946410721
YKL066W	0.992854528
YKL067W	0.789970885
YKL068W	1.259282878
YKL068W-A	5.972365507
YKL069W	10.6214775
YKL070W	0.62721503
YKL071W	2.113481718
YKL072W	0.475675963
YKL074C	1.096537056
YKL075C	1.578606417
YKL076C	2.62642879
YKL077W	2.626361766
YKL078W	8.217807655
YKL079W	1.387623854
YKL081W	0.786793134
YKL084W	0.831795365
YKL085W	0.603914804
YKL086W	0.998285805
YKL087C	1.279311049
YKL090W	3.441019566
YKL091C	0.974954982
YKL092C	1.610466136
YKL093W	1.675457286
YKL094W	3.930529036
YKL095W	31.37591444
YKL096C-B	10.62206749
YKL096W	0.552366156
YKL096W-A	0.309549783
YKL097C	0.931797611
YKL098W	0.452863889
YKL099C	1.0
YKL100C	0.926698851
YKL101W	0.775696343
YKL102C	1.542040644
YKL103C	0.284755636
YKL105C	0.655247329
YKL106W	1.110646229
YKL107W	0.214378783
YKL108W	13.02440178
YKL109W	0.156386138
YKL110C	0.508407327
YKL112W	20.23247284
YKL113C	0.252421648
YKL114C	2.30186482
YKL116C	0.768906158
YKL117W	0.78087933
YKL120W	0.790066001
YKL121W	0.63549294
YKL122C	1.0
YKL123W	0.887083424
YKL124W	0.842793005
YKL126W	1.0
YKL127W	1.338887413
YKL128C	1.0
YKL129C	0.228563929
YKL130C	2.66962165
YKL131W	0.992447345
YKL132C	0.570886539
YKL133C	2.819421308
YKL136W	0.932468079
YKL137W	4.609110346
YKL139W	0.163094113
YKL140W	1.011070647
YKL141W	13.11467825
YKL142W	1.057559607
YKL143W	1.0
YKL144C	1.0
YKL145W	1.0
YKL146W	1.773213311
YKL147C	0.907140474
YKL148C	0.736655966
YKL149C	0.463340004
YKL150W	0.876118415
YKL151C	4.986419284
YKL154W	1.0
YKL155C	1.0
YKL156W	0.847488447
YKL157W	1.057886979
YKL159C	0.356548937
YKL161C	1.093595649
YKL162C	2.106476138
YKL163W	1.03382046
YKL164C	0.71938163
YKL166C	3.473117751
YKL167C	0.57298486
YKL168C	0.334277169
YKL171W	2.261210819
YKL172W	2.204458303
YKL173W	1.0
YKL174C	1.099908571
YKL175W	0.669053031
YKL176C	1.0
YKL177W	0.923336849
YKL178C	1.206317892
YKL179C	0.981717973
YKL180W	1.0
YKL183W	0.97814401
YKL184W	1.751355844
YKL185W	1.716967119
YKL186C	13.02499949
YKL187C	0.845162395
YKL188C	2.407914682
YKL189W	77.02138713
YKL190W	0.777494228
YKL191W	0.431050233
YKL192C	40.53872859
YKL193C	1.0
YKL195W	1.0
YKL197C	0.87537119
YKL198C	1.6384736334999999
YKL201C	1.010036354
YKL202W	0.840315241
YKL205W	2.290165531
YKL206C	0.606052619
YKL207W	1.420697864
YKL208W	1.029313322
YKL211C	0.400257168
YKL212W	0.331089913
YKL213C	1.731921416
YKL214C	1.0
YKL215C	1.448893189
YKL217W	1.362018601
YKL218C	5.814350678
YKL220C	1.489211938
YKL221W	1.0
YKL222C	1.334672415
YKR002W	5.814391178
YKR003W	1.186440243
YKR005C	0.452820417
YKR007W	0.269624823
YKR009C	0.367698559
YKR010C	1.567938502
YKR011C	0.365778863
YKR012C	2.712298144
YKR013W	1.87169047
YKR014C	0.551731769
YKR016W	0.657436027
YKR018C	1.0
YKR019C	0.608443831
YKR020W	0.489721797
YKR021W	1.172337782
YKR022C	5.814211292
YKR023W	1.067097629
YKR024C	0.694602174
YKR025W	34.01488542
YKR026C	0.833502601
YKR027W	1.891951339
YKR029C	0.918179342
YKR030W	1.002148146
YKR032W	0.222057193
YKR033C	1.011300356
YKR034W	3.473303944
YKR035W-A	0.188977136
YKR036C	0.810268238
YKR037C	1.0
YKR038C	3.474813515
YKR039W	1.361598797
YKR040C	0.471634945
YKR041W	1.792133469
YKR042W	1.0
YKR043C	1.484840801
YKR044W	0.490653882
YKR045C	0.458998272
YKR046C	0.910536457
YKR047W	0.671098811
YKR048C	0.539503909
YKR049C	0.631285952
YKR050W	0.886348269
YKR051W	0.836534256
YKR052C	1.127341729
YKR053C	1.316772173
YKR054C	0.561555358
YKR055W	1.867289737
YKR056W	0.798883504
YKR057W	2.224185451
YKR058W	1.475304034
YKR059W	0.383358946
YKR060W	0.81877733
YKR061W	1.964838353
YKR064W	0.43643392
YKR065C	1.423295498
YKR066C	0.239757508
YKR067W	2.218544299
YKR068C	1.0
YKR069W	1.200736267
YKR070W	1.214148248
YKR071C	3.320253457
YKR072C	0.916942788
YKR074W	0.839769885
YKR076W	1.207936324
YKR077W	0.44892988
YKR078W	0.734060895
YKR080W	2.909737472
YKR081C	1.0
YKR082W	0.995157855
YKR083C	1.0
YKR084C	2.646454498
YKR087C	0.322591276
YKR088C	0.626273497
YKR089C	0.765889249
YKR090W	0.898525834
YKR091W	0.948913536
YKR092C	5.028699113
YKR093W	1.141720407
YKR094C	0.983908862
YKR095W	0.70930863
YKR096W	0.848066541
YKR097W	0.562996932
YKR098C	1.092910634
YKR099W	2.12938875
YKR101W	0.766870526
YKR102W	0.907954781
YKR103W	1.86163367
YKR104W	0.905035534
YKR105C	3.673090265
YKR106W	1.093002733
YLL001W	1.115402131
YLL002W	0.932893948
YLL003W	1.0
YLL004W	1.0
YLL005C	0.884230175
YLL006W	0.234704836
YLL006W-A	13.02560348
YLL007C	0.679163265
YLL009C	0.538913477
YLL010C	1.137666063
YLL012W	0.6376051
YLL013C	0.839215122
YLL014W	2.161883156
YLL015W	1.325058117
YLL018C	1.0
YLL018C-A	13.02479644
YLL019C	2.133681248
YLL020C	2.860021361
YLL023C	1.0
YLL024C	1.46049478
YLL025W	0.963851176
YLL026W	1.168746498
YLL028W	0.663151992
YLL029W	0.74401799
YLL031C	10.62115274
YLL032C	0.92416543
YLL035W	8.218582322
YLL036C	3.409225189
YLL038C	0.690332163
YLL040C	0.770915396
YLL041C	0.574213263
YLL042C	1.040037604
YLL043W	1.316272378
YLL045C	1.946752553
YLL046C	1.476577397
YLL047W	0.724802084
YLL048C	1.241248224
YLL049W	0.654444039
YLL051C	2.342836032
YLL052C	0.604914288
YLL053C	1.564966423
YLL054C	0.978149657
YLL055W	0.727673441
YLL056C	0.897689004
YLL057C	1.20171217
YLL058W	3.54532928
YLL059C	1.006622346
YLL060C	1.194394481
YLL061W	1.228761591
YLL062C	1.070180409
YLL063C	0.873648199
YLR001C	1.457719345
YLR002C	3.408919274
YLR003C	1.220206803
YLR004C	0.749353306
YLR005W	1.0
YLR006C	0.734569023
YLR008C	27.43779066
YLR009W	13.02427195
YLR010C	1.0
YLR011W	0.601264427
YLR012C	1.561822755
YLR013W	0.809585975
YLR014C	0.851512138
YLR015W	0.707104034
YLR016C	1.353481764
YLR017W	1.442271955
YLR018C	0.295244474
YLR019W	0.649089085
YLR020C	1.369031922
YLR021W	0.237856032
YLR023C	0.774621491
YLR024C	0.634016962
YLR026C	40.9405843
YLR028C	0.321468948
YLR030W	0.678372205
YLR031W	1.122369324
YLR032W	0.511548275
YLR034C	0.724927813
YLR036C	0.221492524
YLR037C	0.219664954
YLR038C	0.549490369
YLR039C	0.181013144
YLR040C	2.130041343
YLR041W	0.822327778
YLR042C	0.906222475
YLR043C	2.604237901
YLR044C	0.668466111
YLR045C	1.0
YLR046C	0.165133275
YLR047C	0.69805225
YLR048W	0.631335962
YLR049C	1.407313704
YLR050C	1.527043352
YLR051C	20.00752552
YLR053C	0.379368837
YLR054C	2.927874193
YLR055C	0.536068998
YLR056W	0.67571556
YLR057W	0.840381764
YLR058C	3.023071965
YLR060W	15.42862108
YLR061W	2.802648397
YLR062C	0.966805919
YLR063W	0.239397598
YLR064W	0.526799755
YLR065C	8.217857382
YLR070C	1.472084313
YLR072W	1.183114888
YLR073C	1.425431279
YLR074C	5.814311997
YLR075W	1.683927869
YLR077W	2.643260489
YLR079W	0.451266578
YLR080W	1.440961471
YLR081W	0.790031664
YLR082C	2.026053961
YLR083C	2.382878743
YLR084C	0.687453771
YLR085C	0.320490733
YLR087C	1.145994253
YLR089C	0.472167476
YLR090W	0.234444237
YLR093C	1.130050771
YLR094C	0.241517991
YLR095C	0.770725696
YLR096W	1.439606046
YLR097C	0.905064812
YLR098C	0.96190695
YLR099C	0.643795678
YLR099W-A	17.83073531
YLR100W	10.6218517
YLR102C	0.737759707
YLR103C	1.0
YLR104W	0.178337443
YLR107W	0.83188507
YLR108C	0.48924988
YLR109W	1.250306505
YLR110C	1.080726094
YLR111W	3.473400431
YLR112W	0.686697186
YLR113W	2.815000784
YLR114C	0.513169323
YLR116W	10.62153142
YLR117C	13.02594376
YLR118C	1.0
YLR119W	0.567284812
YLR120C	0.870074027
YLR121C	1.317221545
YLR122C	1.141545019
YLR123C	3.081660203
YLR125W	8.0856933485
YLR126C	1.08009126
YLR127C	29.35330104
YLR128W	0.833778973
YLR129W	15.42825736
YLR130C	1.524000139
YLR131C	1.134117859
YLR132C	17.83097529
YLR133W	0.740210113
YLR134W	0.887923545
YLR135W	1.095971901
YLR136C	0.261758922
YLR137W	0.629846257
YLR138W	0.721113483
YLR141W	1.0
YLR142W	1.34663209
YLR143W	0.971133011
YLR144C	2.44214082
YLR145W	2.242579406
YLR146C	1.420114146
YLR149C	0.790396322
YLR150W	3.119920471
YLR151C	0.545533525
YLR152C	1.264765271
YLR154C	1.072611251
YLR163C	1.0
YLR164W	0.851242191
YLR165C	3.056133361
YLR166C	1.0
YLR167W	13.02468058
YLR168C	1.726487695
YLR169W	0.75624803
YLR170C	0.913065006
YLR171W	2.894816672
YLR172C	0.331825476
YLR174W	1.008490892
YLR175W	22.17649849
YLR176C	1.230675132
YLR177W	1.124950324
YLR178C	3.735893917
YLR179C	1.382309694
YLR180W	1.153667753
YLR181C	1.463961585
YLR183C	1.037215503
YLR184W	1.043741834
YLR185W	1.534442564
YLR186W	13.0257887
YLR187W	0.735838948
YLR188W	2.731291987
YLR189C	0.78321319
YLR190W	0.32361329
YLR191W	0.635448516
YLR193C	2.910308238
YLR194C	1.020123295
YLR196W	1.0
YLR197W	3.320151986
YLR199C	0.510162178
YLR200W	1.0
YLR201C	1.0
YLR205C	1.088168055
YLR206W	1.371057197
YLR207W	1.293785675
YLR208W	10.1418012
YLR209C	2.252891849
YLR210W	1.060235705
YLR211C	0.626686889
YLR213C	0.960593207
YLR216C	0.224484357
YLR217W	0.547703971
YLR218C	0.723557237
YLR219W	2.026921257
YLR220W	0.972954574
YLR221C	1.711755981
YLR222C	12.40921078
YLR224W	1.291478659
YLR225C	2.221441757
YLR227C	0.686345571
YLR228C	2.890100522
YLR229C	1.0
YLR231C	0.618715184
YLR232W	1.0
YLR233C	1.196479688
YLR234W	0.50766181
YLR235C	0.709497834
YLR236C	0.336522567
YLR237W	1.237087589
YLR238W	0.907610337
YLR239C	0.895387285
YLR241W	1.718240259
YLR242C	0.097325843
YLR243W	20.23259573
YLR244C	1.0
YLR246W	0.7670998
YLR247C	2.323978985
YLR248W	0.538228097
YLR250W	1.272122938
YLR252W	0.692169318
YLR253W	0.484952844
YLR254C	0.348613839
YLR255C	1.247023389
YLR257W	0.269936568
YLR258W	0.308157898
YLR261C	0.081733099
YLR262C	0.237476072
YLR263W	0.73241467
YLR264C-A	22.63447205
YLR264W	1.52922769
YLR265C	0.770416729
YLR266C	0.719866318
YLR267W	0.767916783
YLR268W	0.470743978
YLR269C	0.173266555
YLR270W	3.474831846
YLR271W	0.660827193
YLR273C	0.564626144
YLR274W	15.42832504
YLR275W	7.869459426
YLR277C	1.0
YLR278C	0.648366602
YLR279W	0.900655794
YLR280C	0.479542778
YLR281C	0.356442497
YLR282C	2.047823926
YLR283W	0.812511023
YLR284C	0.486034706
YLR285W	0.64881425
YLR286C	0.412616491
YLR287C	1.334834942
YLR287C-A	0.911556426
YLR288C	3.473194562
YLR289W	1.013448645
YLR290C	0.94380334
YLR291C	8.100216409
YLR292C	2.311293229
YLR293C	1.0
YLR294C	0.330754931
YLR295C	5.813766721
YLR296W	0.673732168
YLR297W	1.51035213
YLR298C	1.0
YLR299W	0.700230398
YLR300W	2.543786033
YLR303W	2.74545546
YLR304C	1.0
YLR306W	0.738148973
YLR307W	3.026453488
YLR308W	1.0
YLR309C	0.876517293
YLR310C	1.0
YLR311C	3.065411406
YLR312C	0.892515787
YLR312W-A	1.0
YLR313C	1.302915432
YLR315W	0.267118077
YLR316C	1.0
YLR319C	0.378708296
YLR320W	1.034569578
YLR321C	1.0
YLR323C	1.0
YLR324W	0.951364332
YLR325C	2.298744922
YLR326W	0.705719934
YLR327C	0.620548686
YLR328W	1.835647811
YLR332W	1.0
YLR334C	0.243567663
YLR335W	0.750557345
YLR337C	0.025818014
YLR338W	0.404644594
YLR340W	8.218717806
YLR341W	1.10646382
YLR342W	0.869607275
YLR343W	1.261581712
YLR344W	0.93323167
YLR345W	0.670288123
YLR346C	11.1419266615
YLR348C	0.269977893
YLR349W	1.418309365
YLR350W	2.607850458
YLR351C	0.809140835
YLR352W	0.796395222
YLR353W	3.355916211
YLR354C	0.584392908
YLR355C	30.23584403
YLR356W	0.656174272
YLR357W	10.62227195
YLR359W	67.22918403
YLR360W	0.107412066
YLR361C	0.793809573
YLR361C-A	15.42847018
YLR363C	1.409029566
YLR363W-A	8.218008196
YLR364W	1.653600743
YLR367W	0.500651938
YLR368W	0.425938711
YLR371W	1.645335928
YLR372W	5.41784744
YLR373C	0.459474513
YLR374C	0.754017712
YLR375W	2.774287936
YLR376C	1.129205158
YLR377C	0.656811758
YLR380W	0.899863522
YLR381W	0.285020468
YLR385C	1.015320422
YLR386W	0.587824482
YLR387C	0.720277521
YLR388W	1.198404402
YLR389C	1.263441891
YLR390W	2.088797377
YLR390W-A	0.9801485030000001
YLR392C	0.719652188
YLR393W	0.914172883
YLR394W	0.840902725
YLR395C	0.613128217
YLR398C	0.884777701
YLR400W	2.561466488
YLR401C	3.072360752
YLR402W	1.484081106
YLR404W	1.300947451
YLR405W	0.228654199
YLR406C	0.745305263
YLR407W	1.934313736
YLR408C	2.890185826
YLR409C	3.409097617
YLR410W	0.346153377
YLR412C-A	5.814156938
YLR412W	0.396986635
YLR413W	0.723585264
YLR414C	2.551536637
YLR415C	1.13718975
YLR416C	0.737727703
YLR417W	1.0
YLR419W	1.0
YLR420W	1.0
YLR421C	2.334273786
YLR422W	0.97877453
YLR424W	8.218665978
YLR425W	0.721925169
YLR426W	0.886098566
YLR427W	0.15644634
YLR428C	0.71168178
YLR429W	0.834019496
YLR430W	29.7165611
YLR431C	1.188078937
YLR432W	1.258746773
YLR433C	0.80945059
YLR434C	1.583734076
YLR435W	0.810707412
YLR436C	0.932051474
YLR437C	0.734274115
YLR438C-A	7.870751431
YLR438W	0.801339376
YLR442C	1.0
YLR443W	0.351361089
YLR444C	0.813409039
YLR445W	0.956373835
YLR446W	1.259213238
YLR448W	0.673304595
YLR449W	1.189258892
YLR451W	0.832755288
YLR452C	1.331190761
YLR453C	1.079428467
YLR454W	1.201648881
YLR455W	1.704475889
YLR456W	0.885381184
YLR457C	8.218093102
YLR459W	1.0
YLR460C	1.062393548
YLR461W	0.858961786
YML001W	0.524190813
YML002W	2.060902175
YML003W	0.313271539
YML004C	0.809694021
YML005W	0.749498895
YML006C	0.693486232
YML007C-A	17.83124012
YML007W	0.654377785
YML008C	0.799705423
YML009C	0.557271323
YML009C-A	1.935741776
YML011C	0.656105364
YML012C-A	0.392882746
YML012W	0.974348893
YML013W	0.591537774
YML014W	1.0
YML015C	1.0
YML016C	1.085462711
YML017W	1.202220754
YML018C	0.283884429
YML019W	0.44232648
YML020W	0.844002586
YML021C	0.861703633
YML022W	0.837377339
YML026C	1.255604193
YML027W	0.437001885
YML028W	0.925304945
YML029W	0.837677469
YML030W	0.882234579
YML032C	0.657552646
YML034C-A	1.071273092
YML034W	0.808409647
YML035C	0.603928249
YML036W	1.945705856
YML037C	1.304324205
YML038C	1.149041866
YML041C	0.158417287
YML042W	0.933366575
YML043C	20.23227355
YML046W	2.206685013
YML047C	1.062791602
YML047W-A	0.495077366
YML048W	0.922759247
YML050W	0.987950777
YML051W	1.233265723
YML052W	1.139002865
YML053C	2.146898381
YML054C-A	1.0
YML055W	0.973279024
YML057C-A	1.767284042
YML057W	1.301451059
YML058W	1.11050101
YML058W-A	10.62237405
YML059C	0.560641913
YML060W	0.630355377
YML061C	1.0
YML062C	0.137838185
YML063W	3.06966567
YML064C	1.0
YML065W	1.0
YML067C	1.000701953
YML068W	2.35552856
YML070W	2.517609786
YML071C	0.083860707
YML072C	1.123393039
YML073C	3.320492722
YML074C	1.688215099
YML075C	0.749401955
YML076C	1.013435927
YML077W	3.408916722
YML078W	1.0
YML079W	4.069556002
YML081C-A	0.725669168
YML090W	0.886308013
YML095C	1.121716283
YML096W	0.50438234
YML097C	1.003697198
YML099C	1.171222944
YML100W	1.430785441
YML100W-A	1.512886628
YML101C	2.340425871
YML102W	0.968576568
YML103C	0.593776008
YML104C	2.744278256
YML106W	3.967662973
YML107C	0.948452505
YML108W	1.225629463
YML109W	0.970061812
YML110C	8.217648302
YML111W	0.92153078
YML113W	0.367962231
YML115C	1.0
YML116W	1.970555916
YML116W-A	1.810911471
YML117W	4.222893895
YML118W	2.849769686
YML119W	2.810427173
YML120C	0.939038391
YML121W	0.50961399
YML122C	1.230257821
YML123C	1.04702885
YML124C	0.081896501
YML125C	36.02428349
YML128C	1.033092395
YML129C	8.218636183
YML130C	8.218067728
YML131W	1.563240603
YMR001C	10.62130394
YMR001C-A	1.0
YMR002W	0.908531257
YMR003W	0.484289688
YMR004W	0.559068945
YMR006C	2.898974326
YMR007W	0.829954614
YMR008C	0.782180302
YMR009W	1.271959556
YMR010W	1.579439768
YMR011W	1.033669919
YMR012W	0.849816146
YMR013C	15.42800889
YMR013W-A	10.62203069
YMR014W	1.0
YMR015C	0.407812277
YMR016C	0.428478321
YMR017W	1.531860536
YMR018W	0.742850158
YMR019W	1.103870288
YMR020W	1.180230138
YMR021C	0.555405203
YMR022W	0.620535167
YMR023C	0.507249088
YMR025W	3.295826755
YMR026C	0.531445177
YMR027W	0.908087069
YMR028W	15.4286945
YMR029C	0.591763685
YMR030W	0.231611924
YMR031C	1.26168866
YMR033W	5.814062443
YMR034C	2.030895242
YMR035W	53.5987773
YMR036C	0.771630645
YMR037C	1.278409144
YMR039C	2.074161569
YMR040W	1.964233269
YMR041C	1.777593096
YMR042W	2.406757216
YMR044W	0.463349828
YMR047C	18.01786447
YMR048W	0.324478897
YMR049C	1.0
YMR052C-A	0.487924711
YMR052W	0.694165664
YMR053C	0.958315886
YMR054W	0.719933452
YMR055C	1.856714519
YMR056C	1.521697404
YMR057C	1.479900195
YMR058W	1.862051695
YMR059W	1.0
YMR060C	0.229385598
YMR063W	1.104362212
YMR065W	0.893337877
YMR067C	0.903338596
YMR068W	0.708651658
YMR070W	0.79310582
YMR073C	0.684678098
YMR074C	0.966716915
YMR075C-A	0.472295079
YMR075W	0.528216822
YMR078C	0.160185132
YMR079W	1.0
YMR080C	0.323510038
YMR084W	3.408912162
YMR085W	2.765713823
YMR086C-A	1.77898956
YMR086W	1.302803355
YMR087W	1.048410215
YMR091C	10.62234067
YMR092C	0.767224419
YMR093W	1.0
YMR094W	14.67604309
YMR095C	0.643043361
YMR096W	9.040515101
YMR097C	32.73939168
YMR099C	0.855831579
YMR100W	1.188324486
YMR101C	1.011855091
YMR102C	1.322407019
YMR103C	0.783469544
YMR104C	1.061057685
YMR105C	0.427405011
YMR105W-A	44.24445101
YMR106C	0.828966718
YMR107W	0.736676317
YMR109W	0.999746656
YMR110C	0.84917666
YMR111C	0.924482513
YMR112C	54.46301027
YMR114C	2.361506711
YMR116C	0.926572293
YMR118C	0.726491786
YMR119W	1.630694034
YMR119W-A	0.974044253
YMR120C	2.076031559
YMR121C	0.871918791
YMR122C	2.27285594
YMR123W	0.89026402
YMR124W	0.579980713
YMR126C	0.750460505
YMR127C	2.264239249
YMR129W	0.709086371
YMR130W	0.889221334
YMR132C	0.660172324
YMR133W	0.663983076
YMR134W	1.0
YMR135C	0.470251411
YMR135W-A	1.073047551
YMR136W	1.332815716
YMR137C	1.096645807
YMR138W	0.561426679
YMR139W	0.767296845
YMR140W	0.840500483
YMR141C	1.644958526
YMR143W	1.107944712
YMR144W	1.217142028
YMR145C	2.865894835
YMR146C	5.545348277
YMR147W	0.931673362
YMR148W	1.24959641
YMR152W	1.272722007
YMR153C-A	0.738790197
YMR153W	0.83052234
YMR154C	1.311541021
YMR155W	1.388519752
YMR156C	1.454428655
YMR157C	0.650261371
YMR158C-A	1.544077518
YMR158W-B	0.608171118
YMR159C	0.868188138
YMR160W	1.026227243
YMR161W	1.047802096
YMR162C	1.963460105
YMR163C	1.023663069
YMR164C	0.922111677
YMR165C	0.428692171
YMR166C	0.610477907
YMR167W	0.718168186
YMR168C	1.0
YMR169C	0.817851877
YMR170C	0.966936389
YMR171C	0.808665083
YMR172C-A	0.912214776
YMR172W	1.076458571
YMR173W	1.004708267
YMR173W-A	0.864600895
YMR174C	1.192008668
YMR175W	2.135611384
YMR176W	1.300031604
YMR177W	1.527866375
YMR178W	0.631114842
YMR179W	0.488012073
YMR180C	2.399757158
YMR181C	0.376103854
YMR182C	0.579393407
YMR182W-A	5.814195398
YMR183C	0.139055029
YMR184W	10.14122946
YMR186W	1.143167041
YMR187C	2.173081886
YMR188C	1.0
YMR189W	2.893102172
YMR190C	0.598882925
YMR191W	0.688364002
YMR192W	1.178545669
YMR193C-A	1.459335838
YMR193W	1.0
YMR194C-A	1.280660657
YMR194C-B	1.0
YMR194W	2.157521705
YMR195W	1.041496313
YMR196W	0.669007742
YMR197C	29.11037535
YMR199W	0.94006163
YMR200W	15.00033757
YMR201C	0.561998042
YMR202W	0.286332526
YMR204C	0.588612931
YMR205C	0.843135643
YMR206W	0.723791757
YMR207C	1.457363622
YMR208W	8.218276886
YMR209C	1.14405874
YMR210W	0.578867282
YMR211W	1.0
YMR213W	43.93421037
YMR214W	0.661600515
YMR215W	0.705441889
YMR216C	1.387108481
YMR217W	10.31572564
YMR218C	1.0
YMR219W	3.700232168
YMR220W	17.83104959
YMR221C	0.787532365
YMR222C	0.892080209
YMR223W	0.479013912
YMR224C	0.785952475
YMR225C	0.714575222
YMR226C	1.248238011
YMR228W	17.83077272
YMR230W	1.496885221
YMR230W-A	15.42808462
YMR232W	1.236909011
YMR233W	1.107306271
YMR234W	1.000032903
YMR235C	3.408969195
YMR238W	0.95946547
YMR239C	29.11068166
YMR241W	0.402097829
YMR243C	1.0
YMR244C-A	1.266589672
YMR244W	0.745030712
YMR245W	0.603280162
YMR246W	1.1594357
YMR247C	1.114608128
YMR247W-A	3.473368093
YMR250W	1.117192007
YMR251W	0.978284252
YMR251W-A	0.885611775
YMR252C	0.397701735
