orf	hap a | growth (culture turbidity) | isobutanol [1.4%] | SC | Kuroda K~Avalos J, 2019	hap a | growth (culture turbidity) | standard | SC | Kuroda K~Avalos J, 2019
YDL236W	4.320674725399999	0.21262386902197328
YDL237W	5.811782202799999	0.21476617552850738
YDL238C	5.0839132594	0.5254485536433541
YDL239C	5.962568352199999	0.5799250702466439
YDL240W	2.4674943337	1.3112033195020747
YDL241W	3.6951914389999994	0.509823677581864
YDL242W	5.0494744475	0.25161290322580643
YDL243C	4.5487155069	0.6001636996112134
YDR001C	4.341151856799999	0.3825042881646656
YDR003W	4.0312025497	0.4393904410066959
YDR004W	4.241558535899999	0.33311389071757735
YDR005C	4.157788452899999	0.3624356391314081
YDR006C	4.1149726327	0.44650531553947065
YDR007W	4.033994885799999	0.06183664051684358
YDR008C	4.565469523499999	0.08216106014271152
YDR009W	4.235973863699999	0.7130301032740058
YDR010C	4.318813167999999	0.2265086206896552
YDR011W	4.7758255097	0.17637887351393491
YDR014W	4.4370220629	0.3635410111181036
YDR015C	5.3761777712	0.2761426592797784
YDR017C	2.1798837154	0.03543979504696838
YDR018C	6.760245698099999	0.22772958832438386
YDR019C	5.2179453922	0.36692829111666064
YDR020C	4.3811753409	0.657956235394094
YDR022C	4.8046796494	0.7028283611003487
YDR024W	5.438539944099999	0.08711278452849563
YDR025W	6.7462840176	0.3327814569536424
YDR026C	5.634934249799999	0.4246778989098118
YDR027C	6.6169057783	0.027570685047123362
YDR028C	2.2115301912	0.05808080808080807
YDR029W	4.7665177227	0.4327279828158563
YDR030C	6.655067705	0.34769230769230774
YDR031W	5.886244498799999	0.502371916508539
YDR032C	4.396067800099999	0.655515562142706
YDR033W	4.960119692299999	0.77800713079377
YDR034C	5.595841544399999	0.7669660678642716
YDR035W	4.9675659218999995	0.7766535506839048
YDR036C	5.1983990395	0.7310653536257833
YDR042C	5.3957241239	0.24322925651198893
YDR043C	5.1611678915	0.8021641118124436
YDR046C	5.9383681059999995	0.7202194357366771
YDR048C	6.0174842955	0.3160092807424594
YDR049W	5.149998547099999	0.5512380263871318
YDR050C	4.625039360299999	0.7417991547595091
YDR051C	5.129521415699999	0.6223915804754129
YDR055W	4.9926969468	0.6528709917971663
YDR056C	6.0956697063	0.5976484959535807
YDR057W	5.951399007799999	0.36518611197998124
YDR058C	5.0839132594	0.08678139875503477
YDR059C	5.1965374821	0.631022747626724
YDR061W	6.1552395430999995	0.5720550430969303
YDR063W	5.243076417099998	0.3349902361086456
YDR065W	5.488801993899998	0.11310836018314402
YDR066C	5.8518056869	0.36122156831557184
YDR067C	5.596772323099999	0.31997339098619665
YDR068W	5.6637883895	0.3727198027937551
YDR069C	5.649826708999999	0.21301482701812194
YDR070C	5.7410430215999995	0.371757457846952
YDR071C	3.2744794666	1.2040932347924957
YDR072C	5.4394707228	0.6540041067761806
YDR073W	6.309748807299999	0.7626493583124354
YDR074W	5.1835065802999996	0.6773208834620218
YDR075W	3.5630208635999994	0.22910135841170326
YDR076W	5.7196351115	0.07095199349064281
YDR077W	5.995145606699999	0.3558453656264556
YDR078C	4.149411444599999	0.16733961417676088
YDR079W	4.907996085100001	0.12042480561350273
YDR080W	4.694847762799999	0.5047581284694687
YDR083W	5.6256264628	0.3843481138318994
YDR084C	5.414339697900001	0.5975588791473267
YDR085C	6.103115935899999	0.6101875857861827
YDR089W	4.025617877499999	0.5574566473988439
YDR090C	6.0928773702	0.293156125878399
YDR092W	5.6637883895	0.3189811010682005
YDR093W	5.1444138749	0.22724805500271397
YDR094W	5.820159211099999	0.2040620502158964
YDR095C	5.372454656399999	0.2874220374220375
YDR096W	5.3296388362	0.5866224240307369
YDR097C	6.152447207	0.47155824508320726
YDR098C	5.9653606883	0.6913715088157278
YDR099W	4.3076438236	0.30682800345721695
YDR100W	5.7698971612999985	0.41506694628165847
YDR101C	5.1797834655	0.14339622641509434
YDR102C	6.0724002388	0.2965971796443899
YDR103W	5.247730310600001	0.5054984036892515
YDR104C	6.1533779857	0.3332324913023748
YDR105C	5.558610396399999	0.5339919624916277
YDR107C	5.5316178141000005	0.3434292444893151
YDR108W	5.897413843199999	0.2632575757575758
YDR109C	6.329295159999999	0.36897058823529416
YDR110W	5.745696915099999	0.6761704195690913
YDR111C	5.8285362194	0.6191312679655061
YDR112W	4.4063063658	0.812843261512463
YDR114C	3.9837328359999997	0.05794392523364485
YDR115W	5.819228432399999	0.012476007677543189
YDR116C	5.8685597035	0.07866772402854877
YDR117C	5.558610396399999	0.1483590087073008
YDR119W	6.2995102416	0.5056146572104019
YDR120C	6.290202454599999	0.11734240899674461
YDR121W	5.711258103199999	0.49478487614080835
YDR122W	6.2055015929	0.6352182390880455
YDR123C	4.8177105512	0.8707496136012365
YDR124W	4.5319614903000005	0.6923392893818031
YDR125C	5.6805424061	0.29477306242831397
YDR126W	4.9852507172000005	0.2914488424197162
YDR127W	5.707534988399999	0.06735159817351598
YDR128W	6.5824669664	0.21337669683257915
YDR129C	6.480081309399999	0.0548692904337834
YDR130C	5.9076524089	0.45816921380179615
YDR131C	6.1133545016	0.4964981729598051
YDR132C	5.822951547199999	0.3612531969309464
YDR133C	6.1673396662	0.5478418351946875
YDR135C	5.620041790599998	0.5632659821132827
YDR136C	5.893690728399999	0.40034744156664565
YDR137W	5.2551765402	0.38062345023025157
YDR138W	0.002792336100000015	
YDR139C	5.314746377	0.7232924693520141
YDR140W	0.018615574000000017	
YDR142C	5.787581956599999	0.6418462528144099
YDR143C	6.346979955299999	0.631617539228626
YDR144C	5.2319070727	0.09233232520903752
YDR146C	7.2572815239	0.5849685776580736
YDR147W	4.7488329274	0.4557036456291651
YDR148C	6.217601715999999	0.08053892215568863
YDR149C	5.458086296799999	0.2962141882673944
YDR150W	5.2467995319	0.1346460883448643
YDR151C	5.772689497399999	0.08481135117703967
YDR152W	4.5831543188	0.59463850528026
YDR153C	5.2095683839	0.2681793818116848
YDR154C	4.5412692773000005	0.4023365443738471
YDR155C	4.0749491486	0.23435358611238008
YDR156W	4.393275464	0.22542372881355932
YDR157W	3.5295128303999994	0.66165611814346
YDR158W	4.8819342814999995	0.7058150619637751
YDR159W	0.08935475520000004	
YDR161W	5.0960133825	0.08968036529680365
YDR162C	4.8633187074999995	0.07004784688995214
YDR163W	4.5906005484	0.2905515004055149
YDR165W	4.733940468199999	0.15001966181675186
YDR169C	4.7776870671	0.2967075784141827
YDR171W	5.9858378196999995	0.25688073394495414
YDR173C	7.144657301199999	0.0
YDR174W	0.0	
YDR175C	3.1786092605	0.007906295754026337
YDR176W	5.9579144586999995	0.026714575847523833
YDR178W	4.780479403199999	0.047118380062305294
YDR179C	4.705086328499999	0.2381800197823937
YDR179W-A	6.094738927599999	0.0804825901038485
YDR181C	5.602356995299999	0.07775377969762419
YDR183W	5.005727848599999	0.021941242097434
YDR184C	5.734527570699999	0.035870800194773574
YDR185C	4.6483088278	0.10893071686023226
YDR186C	4.020963984	0.08541666666666668
YDR191W	5.5725720768999985	0.09036245197928847
YDR192C	4.024687098799999	0.26318223866790014
YDR193W	6.3534954061999995	0.020949311456196884
YDR194C	4.4519145221	0.22747229772109553
YDR195W	4.5189305885	0.03707518022657055
YDR197W	4.5394077199	0.09062948533934796
YDR198C	5.2300455153	0.3048585157501335
YDR199W	4.771171616199999	0.31154896605540383
YDR200C	4.864249486199999	0.019709146574818225
YDR202C	4.632485589899999	0.20212979706650597
YDR203W	4.4286450546000005	0.20470786044556533
YDR204W	5.0950826038	0.06941907197661672
YDR205W	5.808989866699999	0.29210062489985583
YDR206W	4.2666895608	0.18280977312390925
YDR207C	2.9775610613	0.0
YDR209C	4.5012457932	0.05314309346567411
YDR210W	5.598633880499999	0.06866167913549462
YDR213W	6.158962657899999	0.15278827263110173
YDR214W	5.916029417199999	0.09628697293895533
YDR215C	4.765586943999999	0.3531250000000001
YDR216W	4.4016524723	0.32438147599915407
YDR217C	4.6734398527	0.31348336984664404
YDR218C	4.8037488707	0.6076341794225925
YDR219C	6.266002208399999	0.035799168152109324
YDR220C	5.6851962995999985	0.1303208906352325
YDR221W	4.4146833741	0.1539110267763019
YDR222W	5.064366906699999	0.3881639404521228
YDR223W	4.849357026999999	0.15143953934740886
YDR225W	6.1840936827999995	0.06878386514148105
YDR226W	3.1013546283999998	0.05312124849939974
YDR227W	4.2704126756	0.19681778552746293
YDR229W	4.6473780491	0.4346084518325655
YDR230W	5.2188761709	0.24540752630640272
YDR231C	6.038892205599999	0.03822441430332923
YDR233C	5.714981217999999	0.3692182410423453
YDR234W	4.0237563200999995	0.30048577376821656
YDR237W	4.3299825124	0.10576096302665518
YDR239C	5.2542457615	0.3447298494242692
YDR241W	2.6294498275000002	0.0
YDR242W	7.035756193299998	0.04749305463685673
YDR244W	0.0	
YDR245W	0.0	
YDR247W	0.0	
YDR248C	0.0	
YDR249C	0.0	
YDR250C	0.0	
YDR251W	0.0	
YDR252W	0.0	
YDR253C	0.0	
YDR254W	7.557923044	0.16798029556650249
YDR255C	1.9118194497999998	0.0
YDR256C	0.0	
YDR257C	0.00558467220000003	
YDR258C	0.0	
YDR259C	0.0	
YDR260C	0.2969184053	
YDR261C	0.14892459200000005	
YDR262W	5.567918183400001	0.053326646606486124
YDR263C	6.7267376649	0.004704580047045811
YDR264C	0.0	
YDR265W	0.0	
YDR266C	5.9085831876	0.03245116572148708
YDR268W	0.0	
YDR270W	0.0	
YDR272W	7.138141850299999	0.0
YDR273W	7.133487956799999	0.0
YDR274C	6.552682048	0.0
YDR275W	2.8565598302999997	0.0
YDR276C	0.0	
YDR277C	0.0	
YDR278C	7.0441332016	0.030258985200845658
YDR279W	7.3503593939	0.05432442699759402
YDR281C	0.0	
YDR282C	0.0	
YDR283C	0.0	
YDR284C	0.0	
YDR285W	5.979322368799999	0.08919676214196763
YDR286C	6.3413952831	0.011448701012769695
YDR287W	6.2855485611	0.0
YDR289C	0.6617836557	0.0
YDR291W	7.3066127949999995	0.08764331210191083
YDR293C	5.7866511779	0.01753257198005469
YDR294C	6.8449465598	0.02379657329344573
YDR295C	0.07725463210000001	
YDR296W	0.0726007386	
YDR297W	6.6811295086	0.12677626079687934
YDR298C	0.04095426280000001	
YDR300C	0.06608528770000001	
YDR304C	6.8607697977	0.21082621082621084
YDR305C	4.5449923921	0.0
YDR306C	6.9101010688	0.002828663793103445
YDR307W	6.7881690591	0.06101741395859043
YDR309C	6.917547298399999	0.21649623250807323
YDR310C	6.3004410203	0.0
YDR312W	6.8514620107	0.12348865643254994
YDR313C	6.7332531158	0.4337849046170859
YDR314C	6.7127759844	0.5343871325568496
YDR315C	7.205157916699999	0.03862550058132025
YDR316W	5.445986173700001	0.05195693043924115
YDR317W	7.5048686580999995	0.3060895448344289
YDR318W	7.222842711999999	0.07564432989690721
YDR319C	8.0335509597	0.07090719499478625
YDR320C	4.187573371299999	0.039564347632807306
YDR321W	5.8303977768	0.03288633461047254
YDR322W	0.019546352699999978	
YDR323C	3.7091531195	0.025345043914680062
YDR326C	5.803405194499999	0.5225340817963112
YDR329C	7.1372110715999995	0.03390714658320292
YDR330W	7.2768278766	0.42798669736505496
YDR332W	0.31646475799999996	
YDR333C	7.105564595799999	0.42625098244694787
YDR334W	0.0	
YDR335W	6.0323767547	0.012960962814380495
YDR336W	0.0	
YDR337W	0.0	
YDR338C	4.9359194461	0.5227229869884971
YDR340W	4.604562228899999	0.21649484536082478
YDR344C	6.290202454599999	0.2133767386800829
YDR345C	6.2250479456	0.35974880382775115
YDR346C	5.171406457200001	0.7046436285097191
YDR347W	6.3935188903	0.5205997961857621
YDR348C	4.4593607517	0.43644333124608636
YDR349C	5.596772323099999	0.6580741726259771
YDR350C	6.040753763	0.5175654853620956
YDR351W	5.912306302399999	0.6379093198992444
YDR352W	4.5021765719	0.6336572255530287
YDR354W	3.4690122148999993	0.06385833109739736
YDR357C	3.6598218483999996	0.7133774160732453
YDR358W	4.0293409923	0.6165396165396166
YDR359C	4.4993842358	0.6977658254033926
YDR360W	4.3886215705	0.2952279957582185
YDR363W	5.095082603800001	0.5127877237851661
YDR363W-A	6.3767648737	0.2815647350751715
YDR364C	0.17964028909999996	
YDR368W	4.006071524799999	0.19168215613382905
YDR369C	0.9307787	0.0
YDR370C	5.445986173699999	0.30507605537514965
YDR371W	3.2912334832	0.22398190045248864
YDR372C	3.1962940557999997	0.23587652882935356
YDR374C	4.2694818969	0.37497274907346845
YDR375C	4.235043085	0.5945054945054945
YDR377W	0.10983188659999997	
YDR378C	0.3155339793	
YDR379W	5.598633880499999	0.2962593516209477
YDR380W	3.8869318512	0.3101053639846743
YDR382W	0.20849442880000002	
YDR383C	4.865180264899999	0.47503348000765266
YDR384C	5.082051702	0.5628205128205127
YDR385W	3.7063607833999996	0.7734806629834254
YDR386W	4.6734398527	0.3543118900617407
YDR387C	5.1211444074	0.7737186477644493
YDR388W	5.901136957999999	0.622870662460568
YDR389W	4.5273075968	0.4366776315789474
YDR391C	3.2903027044999997	0.8562942008486563
YDR392W	0.8367700513	0.11679644048943272
YDR393W	3.8887934086	0.11249401627573
YDR395W	3.0706389313	0.30494089117914513
YDR399W	3.6477217253	0.9027813217657565
YDR400W	3.9976945164999997	0.9278230500582072
YDR401W	3.7333533656999998	0.8080279232111692
YDR402C	3.9707019341999996	0.3187998124706986
YDR403W	3.9260245566	0.34589853010905647
YDR405W	3.1935017197	0.2576508306616147
YDR406W	4.3727983326	0.31226053639846735
YDR408C	4.4984534571	0.4214773432650527
YDR409W	4.2769281265	0.6459194776931447
YDR410C	4.2303891915	0.1515951595159516
YDR411C	4.033994885799999	0.7067374250115367
YDR414C	5.634003471099999	0.03584999173963325
YDR415C	3.9837328359999997	0.6002336448598131
YDR417C	6.188747576299999	0.0591834505035151
YDR418W	4.1261419771	0.1506880216557636
YDR419W	2.6415499506	1.3650458069062719
YDR420W	3.1897786049	0.8532243945141522
YDR421W	2.4339863005	1.230210325047801
YDR422C	3.453188977	1.095956873315364
YDR423C	3.4103731568	1.328056768558952
YDR424C	6.364664750599999	0.5007312079555426
YDR425W	3.5732594292999997	0.7223235217504559
YDR426C	3.7305610295999996	0.5895708582834331
YDR428C	4.128934313199999	1.003155996393147
YDR430C	4.3606982095	0.8930629669156883
YDR431W	3.8720393919999996	0.9307692307692308
YDR432W	0.0	
YDR433W	6.4530887271	0.008365786816673876
YDR435C	2.5531259741	0.6915785636164783
YDR436W	3.3033336063	1.431389123696816
YDR438W	5.352908303699999	0.23143801078073384
YDR439W	4.6185239093999995	0.18561064087061674
YDR440W	3.9539479175999994	0.47810734463276844
YDR441C	5.587464536099999	0.591704147926037
YDR442W	5.792235850099999	0.028442873212277044
YDR443C	4.6538935	0.31560000000000005
YDR444W	5.639588143299999	0.5634593167189306
YDR445C	0.0	
YDR446W	5.0494744475	0.6377880184331797
YDR447C	5.767104825199999	0.6218528082633957
YDR448W	4.5114843589	0.33484629667835775
YDR450W	5.952329786499999	0.5286942924159499
YDR451C	3.9781481638	0.8182030884417407
YDR452W	3.5546438552999993	0.2618486514794449
YDR453C	3.2158404084999996	0.3962373371924748
YDR455C	2.0188590003	0.7335177501152605
YDR456W	3.4876277888999994	0.48358686949559654
YDR457W	3.6412062743999996	0.49309815950920244
YDR458C	3.5779133227999993	0.8878772112382936
YDR459C	4.651101163899999	0.36561937162297387
YDR461W	4.2676203395	0.8484187568157033
YDR462W	3.9455709092999998	0.233309742863883
YDR463W	6.6904372956	0.03951029493600445
YDR465C	5.1425523175	0.19692307692307692
YDR466W	5.709396545799999	0.3333876752526899
YDR467C	5.1490677684	0.6616052060737526
YDR469W	3.5220666007999992	0.22489429175475692
YDR470C	0.0	
YDR471W	4.8428415761	0.366711512588891
YDR475C	5.0876363742	0.47692237818758226
YDR476C	4.602700671499999	0.20970677451971692
YDR479C	3.6765758649999993	0.349367088607595
YDR480W	5.0336512095999995	0.3842455621301776
YDR481C	3.2968181553999996	0.47261434217955967
YDR482C	5.1695448998	0.35848037450486137
YDR484W	4.600839114099999	0.11308921707465103
YDR485C	4.479837883099999	0.14855599418242266
YDR486C	6.7881690590999995	0.3246949129302071
YDR488C	3.1674399160999998	0.3141345871290039
YDR490C	4.9619812497	0.39523541549427876
YDR491C	4.048887345	0.383448275862069
YDR492W	3.7826846367999996	0.30979330708661423
YDR493W	6.7285992223	0.03250795407386914
YDR494W	3.9418477944999997	0.31310507674144045
YDR495C	3.7659306201999994	0.03361344537815129
YDR496C	5.520448469699999	0.14247175855673586
YDR497C	2.9356760197999994	0.4965123652504757
YDR500C	5.8238823259	0.1169609766732069
YDR501W	4.7106710007	0.33392610156095637
YDR502C	5.631211134999999	0.14396694214876032
YDR503C	5.2812383438	0.3903771589707437
YDR504C	4.2871666922	0.5275727312201477
YDR505C	5.0178279717	0.17492116490447046
YDR506C	5.798751300999999	0.43897195369741
YDR507C	4.1075264031	0.15612961704056202
YDR508C	3.9679095980999994	1.0919540229885059
YDR509W	4.1922272648	0.9977797513321492
YDR511W	3.3089182784999998	1.2154711673699015
YDR512C	4.455172247549999	0.08693323812923956
YDR513W	4.139172878899999	0.5210254103890264
YDR514C	3.0464386850999996	1.0608004888481517
YDR515W	5.563264289899999	0.037644303162121466
YDR516C	4.4090987019	0.7994511294067975
YDR517W	4.0684336977	0.8377945550217342
YDR518W	4.275066569099999	0.23339865011974753
YDR519W	4.033994885799999	0.6202122750346101
YDR522C	4.275066569099999	0.844546048334422
YDR524C	4.498453457099999	0.37037037037037046
YDR525W	4.74697137	0.2047058823529412
YDR525W-A	7.053440988599999	0.5261282660332541
YDR528W	5.396654902599999	0.6614349775784754
YDR529C	5.2607612123999985	0.14720452937013448
YDR530C	5.423647484899999	0.5519135060923288
YDR532C	0.0	
YDR533C	5.2914769095	0.8969217238346525
YDR534C	4.347667307699999	1.0314707771355172
YDR535C	6.4167883578	0.6189440092834348
YDR536W	6.2110862651	0.611868724711524
YDR537C	4.6874015332	0.6630262112787927
YDR538W	5.8806598266	0.6918328584995251
YDR539W	5.0755362511	0.38859343480652847
YDR540C	5.9746684753	0.5480604455522667
YDR541C	5.733596791999999	0.5267857142857143
YEL001C	0.1880172974	
YEL003W	4.6427241556	0.36988773055332796
YEL004W	4.5589540726	0.7813393221723152
YEL005C	4.356044315999999	0.994871794871795
YEL006W	4.8577340353	0.6047135466564475
YEL007W	5.1648910062999995	0.3420436114615247
YEL008W	5.1909528099	0.9029944414559798
YEL009C	4.866111043599999	0.8634276970160674
YEL010W	4.7832717393	0.8305117727184277
YEL011W	5.1434830962	0.7350705754614549
YEL012W	5.9858378196999995	0.49712330897216606
YEL013W	4.4016524722999995	0.43434129837174884
YEL014C	4.3048514875	0.6265945945945947
YEL015W	3.5574361913999994	0.9126111983254841
YEL016C	5.0485436688	0.5798303834808259
YEL017C-A	3.6300369299999993	0.9882051282051283
YEL017W	3.3098490571999997	1.1181102362204725
YEL018W	5.2849614586	0.7118703768932723
YEL020C	6.166408887499999	0.43275471698113216
YEL023C	5.688919414399999	0.581315445026178
YEL024W	2.2627230197	0.07198683669271905
YEL025C	3.9911790655999995	0.517723880597015
YEL027W	7.206088695399999	0.0
YEL028W	3.7947847598999993	0.7775324993868041
YEL029C	0.0	
YEL030W	4.101010952199999	0.4816159782115298
YEL031W	6.713706763099999	0.0
YEL033W	4.188504149999999	0.38844444444444454
YEL036C	0.12193200969999993	
YEL037C	3.8608700475999997	0.4124879459980713
YEL038W	3.1581321290999997	1.0391983495431771
YEL039C	3.7668613988999993	0.7373362984927107
YEL040W	4.573846531799999	0.8840048840048841
YEL041W	3.2428329907999998	0.7454075774971297
YEL042W	4.9061345277	0.6814646177195979
YEL043W	5.407824246999999	0.53184165232358
YEL044W	4.356975094699999	0.0
YEL045C	0.021407910099999965	
YEL046C	0.0	
YEL047C	5.044820553999999	0.8221402214022142
YEL048C	3.7277686934999994	1.1720349563046193
YEL049W	3.7473150461999993	0.7722305017386986
YEL050C	1.8866884249	0.11889491859891463
YEL051W	5.9002061793	0.05489824893516328
YEL052W	3.452258198299999	1.4429765435427342
YEL053C	2.8546982728999994	0.9527225301597655
YEL054C	3.4997279119999996	0.9231382978723406
YEL056W	3.3303261885999995	1.2465064281721634
YEL057C	2.1919838385	2.052229299363057
YEL059W	2.2264226504	0.46153846153846156
