orf	hap a | growth (culture turbidity) | standard | SC | Kuroda K~Avalos J, 2019	hap a | growth (culture turbidity) | isobutanol [1.4%] | SC | Kuroda K~Avalos J, 2019
YNL049C	-0.3909498776437183	0.30191709815278045
YNL050C	-0.06430586708352856	0.3744311655683375
YNL051W	0.2841872411729961	-1.4306244909302561
YNL052W	0.03346884510756641	-1.2545696412928795
YNL053W	0.3164146602750885	-0.8046086660856592
YNL054W	-0.8492347018243198	-0.40444823141481345
YNL055C	-0.9612113275180302	-1.7997906477950263
YNL056W	0.6463360354897291	-1.526510439188221
YNL057W	-0.6225503132248567	0.3071935900687303
YNL058C	-1.1715088928452433	0.2031570630126377
YNL059C	-2.1782060692038225	-1.7997906477950263
YNL063W	-0.5908691215651725	0.3029897394616797
YNL064C	-0.7694854952327012	-1.622664816587044
YNL065W	0.7659598453771568	-1.7400438192487362
YNL066W	-1.139281473743151	-0.633243845064373
YNL067W	-0.4297320260547103	-1.1315043450898674
YNL068C	0.0924614088876668	-0.2648352314536577
YNL069C	-0.7476363975363673	-1.2974229228346552
YNL070W	-0.2718722951986989	-1.3861908601155375
YNL071W	-0.455950943290311	-1.522399901911397
YNL072W	-0.25712415425367335	-0.7606998846219816
YNL073W	0.24595132020441188	-1.7997906477950263
YNL074C	-0.6520465951149071	-0.8781762718938578
YNL076W	-0.2806119342772321	0.01742665083989988
YNL077W	-1.2720147422483783	-1.0151216027623384
YNL078W	-0.07468418848928614	-0.7876576963501364
YNL079C	-0.500195366125387	-1.4419397617908702
YNL080C	1.235715445848333	-0.5970985365326965
YNL081C	-1.9263952182535757	-1.2361753516804934
YNL082W	-0.13586166203902075	-1.033608849665724
YNL083W	-0.6820891044473658	0.47361271126952526
YNL084C	-0.23964487609660642	-1.314445328544055
YNL085W	-0.8585205683452614	0.8092690191636229
YNL086W	0.4611649325132999	-0.9003422380946603
YNL087W	-0.5264142833609876	-0.3413099804315546
YNL089C	-0.4171687948793185	-0.9728469321489017
YNL090W	0.2197324029688117	-1.5068986958899124
YNL091W	0.9363828074085606	-0.9673668416276354
YNL092W	-1.2091985863714185	-0.6027802903307725
YNL093W	-0.23472882911493126	-1.0767288774937716
YNL094W	-0.8716300269630617	-1.3352185000408892
YNL095C	-0.6220040857824478	-0.41926188716703433
YNL096C	0.244312637877187	0.1338373027584346
YNL097C	-3.188726837659261	
YNL098C	-0.46032076282957785	-1.3821724606599475
YNL099C	-0.5957851685468477	-1.4916807443541373
YNL100W	-0.3532601841175419	0.3031868626789259
YNL101W	-0.656416414654174	-1.1939058766187929
YNL104C	0.002880108332698322	-0.058705647803904734
YNL105W	0.03893111953164986	0.20465951307336266
YNL106C	0.3557430361284893	0.054575187425771866
YNL107W	0.39507141198189005	-1.6945289936208165
YNL108C	-0.2527543347144065	-1.2330188792715813
YNL109W	0.19788330527247736	-0.611346528215426
YNL111C	-0.9115046302588707	-1.6332204237021202
YNL115C	-0.34615922736623356	0.07632935335046262
YNL116W	-0.7569222640573093	-0.7717468935491161
YNL117W	-1.8526545135284491	-1.344512700379977
YNL119W	0.04930944093740849	-1.244501845119598
YNL120C	0.9199959841363102	-1.3022132723086555
YNL121C	-2.448042425753545	-1.7095071479436619
YNL122C	-1.7171901078111795	-1.1698895964488998
YNL123W	0.13506714939551787	-0.6266655736204032
YNL125C	0.17330307036410206	-1.1955917947323655
YNL127W	-1.453362253127949	0.7268188992407579
YNL128W	-0.9049499009499707	-1.1250260935339993
YNL129W	-1.3872687325965392	-0.5521704182159352
YNL130C	0.09628500098452537	-0.2140432162676624
YNL133C	-3.2067523432587364	
YNL134C	-1.079742682520641	-1.3766403245138121
YNL135C	1.565636821062973	-1.2563723706846042
YNL136W	-1.0300359852614818	-0.7144776562959303
YNL138W	-0.6438531834787816	-0.16508365121488036
YNL139C	-3.2067523432587364	
YNL140C	-3.1958277944105693	
YNL141W	-0.5832219373714553	-1.408755804489519
YNL142W	-0.8683526623086114	-0.6103543492854955
YNL143C	-0.30846953384005815	0.2965198995168431
YNL144C	0.22683335972012003	-1.1117581515933246
YNL145W	0.28691837838503803	-0.1906819600071607
YNL146W	-0.7875110008321764	-0.618494099985819
YNL147W	-0.03644826752070194	-1.7359762766945812
YNL148C	-0.1276682504028958	-0.5513972492722898
YNL153C	-0.11182765457305374	-1.5341984530328407
YNL154C	0.6993200974033382	-0.7769618891429222
YNL155W	0.5982680205577946	-0.2520144743471272
YNL156C	0.5807887424007276	-0.040885712325026385
YNL157W	0.043300939070915694	0.2769567484947965
YNL159C	0.35956662822534735	0.08876804493939033
YNL160W	-0.03808694984792786	-1.3417988630649689
YNL162W	0.7167993755604052	-0.8010070146621406
YNL164C	0.9473073562567265	-0.6282586023176608
YNL165W	0.7484805672200894	-0.27454802179689586
YNL166C	1.3263892012881182	-0.8776859332615782
YNL167C	1.2433626300420497	-1.2399283673633517
YNL168C	1.1789077918378648	-0.7471525128113938
YNL169C	0.14981529034054283	-1.5890718599950222
YNL170W	-2.5862379686828563	-1.6739966483808495
YNL171C	1.2886995077619423	-1.6048937032318855
YNL173C	-0.005313303303427123	-0.5906502576587493
YNL175C	0.15090774522535993	-0.4595048507744895
YNL176C	0.5223424060630345	-0.5148291776713244
YNL177C	0.7020512346153802	-1.553228037519717
YNL179C	0.7675985277043818	-0.7067542503766331
YNL183C	0.36994494963110597	-0.716619517586967
YNL184C	-0.03207844798143611	-1.3953529658435007
YNL187W	0.6949502778640714	-0.9983306961779632
YNL190W	0.6365039415263788	-1.798961663426969
YNL191W	0.6326803494295202	-0.8770420031539065
YNL192W	0.9287356232148429	-1.4685166250938104
YNL193W	0.6031840675394697	-0.3602133568266968
YNL194C	1.1565124666991227	-0.714367624347908
YNL195C	0.5507462330682683	-0.04886816804593548
YNL196C	0.09082272656044192	-0.06552568928788462
YNL197C	-0.20687122955210568	-1.3356783455433006
YNL198C	0.15582379220703457	-0.47283418481234246
YNL199C	0.010527292526414952	-0.05987321791577505
YNL200C	0.4256601487567571	-0.6332438450643728
YNL201C	0.26670796301592914	-1.6360631715507885
YNL202W	0.32570052679603	-0.42841720295819435
YNL203C	0.3519194440316307	-1.6753470518015032
YNL204C	0.809658040769824	0.17618384261844966
YNL205C	0.8484401891808159	0.09089825358651862
YNL206C	0.6911266857672134	-0.04163329586562978
YNL208W	0.3803232710368646	-0.5385629487867059
YNL211C	0.40271859617560674	-0.6501029884755074
YNL212W	0.738648473256739	-0.5202714667575625
YNL213C	0.30494388398451333	-1.586586029159388
YNL214W	0.18258893688504357	-1.127686728413546
YNL215W	0.19842953271488564	-0.5137635541526752
YNL217W	0.5359980921232433	-0.28797867928244575
YNL218W	0.31204484073582167	-1.0777159231926543
YNL219C	0.15855492941907656	-0.2926144507919422
YNL220W	0.30275897421487963	-1.7997906477950263
YNL223W	-0.14733243832959647	0.44384895806392083
YNL224C	0.4666272069373833	0.03459335798588956
YNL225C	-3.1920042023137105	
YNL226W	0.3093137035237797	-0.05866925471832084
YNL227C	-0.4772538135442365	0.15943369519416858
YNL228W	0.23611922624106155	-0.5153491420119493
YNL229C	-1.2785694715572786	-1.4296681494782184
YNL230C	0.2552371867253539	0.19307547820152596
YNL231C	0.30985993096618797	0.1109325635741474
YNL233W	-1.3976470540022978	0.040549643348591916
YNL234W	0.02472920602903215	0.11142552621897907
YNL235C	0.7036899169426051	-0.7279982752624279
YNL236W	0.4824678027672254	-1.6914092266055853
YNL237W	0.4420469720290075	-0.4084041731308825
YNL238W	0.6971351876337051	-0.824947947457986
YNL239W	0.7960023547096156	-0.4606019226351436
YNL241C	0.5092329474452344	-1.5031382931391346
YNL242W	0.844070369641549	-0.358123786006132
YNL250W	0.19187480340598562	-1.689173062836639
YNL252C	0.19788330527247736	-1.3248808913488475
YNL268W	-0.5651964317719801	-0.9657675769841841
YNL274C	-1.129995607222209	0.4361929989434365
YNL279W	0.3311628012201135	0.07241160855592971
YNL284C	-0.28498175381649893	-1.6629411210211462
YNL300W	0.18095025455781868	0.2005681472776114
YNL315C	-1.6142262349172065	-1.7396180135413821
YNL316C	1.0117621944609114	-1.5414978816847822
YNR001C	-0.42372352418821907	0.5533368821488972
YNR002C	0.12031900845049237	0.32129059342020716
YNR004W	-0.08287760012541158	0.0028597052618276214
YNR005C	0.08426799725154135	0.2845041789926059
YNR006W	0.33826375797142233	-0.13445072063023378
YNR007C	-0.27842702450759893	0.7384985620264752
YNR008W	0.3360788482017886	-0.16624742611738824
YNR009W	-0.5351539224395209	1.0366758930911508
YNR010W	0.05204057814944943	-1.7357537591100967
YNR012W	-0.008590667957876363	0.6727705515025663
YNR013C	-0.12439088574844658	0.4684948019590224
YNR014W	-0.13640788948142957	0.36789861648564853
YNR015W	-0.2319976919028898	-0.42675263723617796
YNR018W	-0.40296688137670184	-0.7344900170138189
YNR019W	-0.004220848418610536	0.45451180401092695
YNR020C	-1.3020572515808373	-1.1733613710203925
YNR021W	-0.6356597718426562	0.09798546053511513
YNR022C	-0.07577664337410377	0.19516312641419037
YNR024W	-0.2926289380102161	0.5879677562947085
YNR025C	-0.28935157335576583	0.7354447037676133
YNR027W	-0.17682872021964693	-0.20569928945748336
YNR028W	0.07061231119133297	-0.22446640294083992
YNR029C	-0.3161167180337748	0.14114748486623635
YNR030W	-0.5837681648138636	0.5882049937798008
YNR031C	-0.5324227852274793	0.4345419997962115
YNR032C-A	-0.10199556060970341	0.3161659912185266
YNR032W	-0.6225503132248561	1.1233571743085229
YNR033W	-0.23145146446048148	-0.9136905199635452
YNR034W	-0.4401103474604694	1.160912046993236
YNR036C	-1.0486077183033655	-0.6793033999178234
YNR037C	-0.9623037824028468	-1.2263118107261728
YNR039C	-0.7323420291489335	0.44703514775132003
YNR040W	-0.11674370155472891	0.6665165398766395
YNR041C	-0.23691373888456493	-0.907769619221789
YNR042W	-0.2653175658897988	0.9172777409234918
YNR045W	-0.40242065393429355	1.0177357164161347
YNR047W	-0.3641847329657093	0.043954058673002935
YNR048W	-0.06922191406520267	0.5398018256480662
YNR049C	0.023090523701806746	0.7170740293293287
YNR050C	0.0913689540028497	0.19114423165833327
YNR051C	0.1530926549949931	-1.098079841405266
YNR052C	-3.1991051590650197	
YNR055C	-0.6864589239866328	-1.327635001046111
YNR056C	0.4169205096782239	0.23164316868761956
YNR057C	0.25032113974367876	0.27608758980238013
YNR058W	-0.00531330330342608	0.42343538641439116
YNR059W	-0.047919043811277144	0.5880699396723966
YNR060W	-0.25821660913849	0.9842106834716721
YNR061C	0.01325842973845642	0.4897677080308706
YNR062C	-0.18229099464372986	0.8785055829641261
YNR063W	-0.05447377312017823	0.8492469279778405
YNR064C	-0.18775326906781384	0.9060407274550141
YNR065C	-0.25002319750236557	0.9436308927113873
YNR066C	0.265615508131112	0.21648007660375523
YNR067C	-0.38439514833481825	0.9828084123279281
YNR069C	0.3497345342619975	-1.049982881026821
YNR070W	0.07006608374892467	0.31930316496664984
YNR071C	0.0061574729871480835	-0.5493524309951673
YNR072W	0.3251542993536217	-0.5111948329939604
YNR073C	0.30876747608137134	-0.4793597189738934
YNR074C	0.0804444051546833	-0.09639582742353785
YNR075W	-0.11838238388195482	-0.2007921120393552
YOL001W	-0.15115603042645454	-0.5136488162181042
YOL002C	0.9467611288143192	-0.233451503150107
YOL003C	0.633226576871929	-0.5486152718933017
YOL004W	-0.012960487497143753	-1.292032547410297
YOL006C	0.4677196618222004	-1.4625030706713278
YOL007C	0.5228886335054432	0.23073201630189993
YOL008W	0.14981529034054336	-1.266349392193214
YOL009C	0.6124699340604117	-1.3610008750287765
YOL011W	1.0079386023640533	-0.7082318199418229
YOL012C	0.28637215094262974	-1.506101773299897
YOL013C	-0.42153861441858537	-0.8514995128041345
YOL013W-A	-0.021700126575677492	-0.4889009333562324
YOL014W	0.24048904578032843	0.3457793114342654
YOL015W	0.3437260323955058	-0.0961836439610685
YOL016C	0.7604975709530728	0.07779879512406164
YOL017W	0.6337728043143372	-0.14520552615778584
YOL018C	0.44805547389549977	-1.3246987276872653
YOL019W	0.8265910914844832	-0.012212495994194742
YOL020W	0.8686506045499254	-0.2761344900936172
YOL023W	0.15090774522535993	-1.6403796645033801
YOL024W	0.3071287937541465	0.22484716543173303
YOL025W	0.35082698914681415	-0.05077644102935334
YOL027C	0.7091521913666886	-1.528046588573351
YOL028C	0.47536684601591706	-0.10257839919973168
YOL029C	1.0997048126886548	-0.25393857758593197
YOL030W	0.5223424060630345	-0.17479283118912148
YOL031C	0.1798577996730021	-1.7541636155914484
YOL032W	0.5747802405342358	-1.3145017857606076
YOL033W	1.0527292526415375	-1.7997906477950263
YOL035C	1.1171840908457218	-0.12645323685432783
YOL036W	0.3393562128562389	0.03304628810341216
YOL037C	0.654529447125854	-0.30468327295562625
YOL039W	0.11212559681436746	-1.1062175199371453
YOL041C	0.6654539959740209	0.13252361811902305
YOL042W	0.442046972029008	0.309773031394538
YOL043C	1.02869524517557	-1.747135066036485
YOL044W	-0.08670119222226963	-1.7323956119229822
YOL045W	0.788355170515899	0.23895484111727514
YOL046C	0.6539832196834457	0.38459629817840274
YOL047C	1.627360522055116	-0.026573601045408696
YOL048C	1.0816793070891797	-0.05576528834386796
YOL049W	0.05367926047667431	-1.2242368977461449
YOL050C	-0.4685141744657033	0.08744146274668486
YOL051W	0.08645290702117504	-1.7935022465529056
YOL052C	0.0684274014216998	-0.8737127990628867
YOL052C-A	0.2290182694897532	0.13038993239881688
YOL053W	0.687849321112763	-0.25448425904453253
YOL054W	0.7211691950996726	-0.3069319421728827
YOL055C	0.08426799725154188	0.3561427378324963
YOL056W	0.8407930049870999	-0.4518072472037688
YOL057W	0.8981468864399764	-0.2292600720628397
YOL058W	0.28691837838503803	0.4836937127721687
YOL059W	0.24868245741645387	-1.066319274437269
YOL060C	0.3442722598379141	0.018396627803857413
YOL061W	-0.4532198060782695	-1.31729707832599
YOL062C	0.26397682580388765	-0.6326012712825733
YOL063C	0.22519467739289464	-0.470877908570985
YOL064C	0.6141086163876366	-1.5504714955316485
YOL065C	0.7801617588797735	-0.6738388427207076
YOL067C	0.04712453116777427	0.22653855167709647
YOL068C	0.8779364710708675	-0.44963518140912057
YOL070C	0.37322231428555624	0.35611386060824496
YOL071W	0.4010799138483818	0.060855917953260355
YOL072W	-2.8009053535493362	-1.7997906477950263
YOL075C	-0.5586417024630801	0.7195461972111493
YOL076W	0.8183976798483577	-1.5698531758224012
YOL079W	0.6206633456965367	-0.21487191481431883
YOL080C	0.5299895902567516	-0.18792342767932715
YOL081W	-0.2134259588610057	-0.9307345671111046
YOL082W	1.0773094875499127	-0.5206496936341672
YOL083W	0.7943636723823907	-0.17936556686882915
YOL084W	-0.030985993096618484	0.40980630182164335
YOL085C	0.2896495155970795	-0.0907932032384414
YOL086C	-3.2067523432587364	
YOL087C	0.5065018102331924	-1.5415304333040536
YOL088C	0.5425528214321435	-0.7669106662105937
YOL089C	-0.2675024756594325	0.2835609177581384
YOL090W	0.1290586475290256	0.21162867965769708
YOL091W	0.268346645343154	0.366168815778668
YOL092W	0.27544760209446234	-0.36104959109388723
YOL093W	0.5398216842201015	-0.8375893740745611
YOL095C	0.47045079903424136	-1.5260021825076775
YOL096C	0.30985993096618797	-1.4672940055131454
YOL098C	0.18313516432745186	0.030575045338995094
YOL099C	0.8325995933509739	-0.6360044358754324
YOL100W	0.5196112688509925	-0.8357907063710951
YOL101C	0.035107527434790245	-1.1457578784460372
YOL103W	0.436584697604924	0.2727100437129563
YOL104C	0.0673349465368827	-0.21267199976892015
YOL105C	0.23284186158661127	-0.4914316205939399
YOL106W	0.22137108529603605	-0.36205331205225955
YOL107W	0.2142701285447277	-0.02892305607194024
YOL108C	-0.5886842117955388	-0.2129170500892346
YOL109W	0.3584741733405308	-0.5353018122933603
YOL110W	0.35137321658922244	-0.6030683559240421
YOL111C	0.24485886531959478	-0.27260938088739356
YOL112W	0.8413392324295081	-0.48779933747793064
YOL113W	0.4343997878352909	-0.4172944369381164
YOL114C	0.7490267946624977	0.0014948564214236604
YOL115W	0.5988142480002029	-1.6290029717816394
YOL116W	0.1170416437960421	-0.14294911244586078
YOL117W	0.5589396447043933	0.056886867865271744
YOL118C	0.40818087059969016	-0.17723650467993646
YOL119C	0.27490137465205405	0.13881101645418067
YOL121C	0.2672541904583374	0.01972889357102431
YOL122C	0.5305358176991594	0.15496806212998737
YOL124C	0.8041957663457405	-0.33465679403178916
YOL126C	0.15254642755258482	0.5057990086588101
YOL128C	0.31641466027508797	0.4731670178355916
YOL129W	0.7725145746860563	-0.2052965107750565
YOL131W	0.2519598220709036	0.09870347762180615
YOL132W	0.5512924605106766	0.23615567979048546
YOL136C	0.6053689773091029	0.35269630623334286
YOL137W	0.6097387968483697	-0.12435095044249944
YOL138C	0.7725145746860563	-0.027952573366106515
YOL141W	-1.0764653178661912	0.5205905886621642
YOL143C	-3.188726837659261	
YOL147C	-0.31065444360969136	-0.5280742163006514
YOL148C	-3.2067523432587364	
YOL150C	-0.7094004765677832	0.08130434414104974
YOL151W	0.22410222250807804	-0.4933539409716897
YOL152W	0.13670583172274275	-0.6890106670505364
YOL155C	0.7675985277043812	-1.587756817859445
YOL158C	-1.2736534245756035	0.17796601125666034
YOL159C	-1.0294897578190734	-0.9861930282287404
YOL160W	-1.1114238741803253	-0.2252869796151623
YOL162W	-0.7006608374892499	-0.6104875375568765
YOL163W	-0.7492750798635928	-0.7937445054089549
YOR001W	0.33444016587456427	-0.01344275575298415
YOR002W	0.3273392091232554	-1.1556656937370269
YOR003W	0.9473073562567275	-0.6278751221063755
YOR005C	0.25906077882221246	-0.13684095028537152
YOR006C	0.1328822396258847	-0.2419145201705933
YOR007C	-0.26258642867775683	0.22056452910490854
YOR008C	0.6583530392227126	-1.5755815392995927
YOR008C-A	-0.7203250254159501	-1.1603938391805755
YOR009W	-0.14842489321441255	0.031077369528712363
YOR010C	0.03838489208924157	-0.02817500604493072
YOR011W	-0.5695662513112469	0.5825936676408147
YOR012W	0.20771539923582769	0.2828620987213857
YOR013W	0.2820023314033629	0.21705498695575445
YOR014W	0.7807079863221823	-0.9884014161696989
YOR015W	1.051636797756721	-0.3827564992753644
YOR016C	0.6375963964111958	-0.13441994582909336
YOR017W	0.5562085074923523	-0.21270109799200057
YOR018W	0.5152414493117261	0.04958150314390554
YOR019W	0.15090774522535993	0.20565645450791467
YOR021C	0.8145740877514996	-0.4968931898416449
YOR022C	0.17494175269132747	-0.024815541718019224
YOR023C	0.23721168112587865	-0.5578484728022414
YOR024W	0.37212985940073967	0.20231844816135314
YOR025W	0.43931583481696657	-0.13298313752632157
YOR026W	0.1558237922070351	-1.753363752624622
YOR027W	0.7599513435106651	-0.531158952041056
YOR028C	0.8582722831441673	-0.6147471341369053
YOR029W	0.20170689736933592	-0.11960805331718219
YOR030W	0.13342846706829298	-1.2518093410339795
YOR032C	0.690580458324805	-0.5457732719093769
YOR033C	0.5174263590813598	-1.396426891937368
YOR034C	0.11594918891122603	-0.28815080355297923
YOR035C	-0.0796002354709613	-1.7508873757154881
YOR036W	1.1013434950158802	-1.7099368145683405
YOR037W	0.31204484073582167	-0.5561923603450478
YOR038C	0.6457898080473208	-0.18799444864428
YOR039W	0.06351135444002463	-1.1251341746941599
YOR040W	0.9598705874321187	-0.09003799250809608
YOR041C	0.9123487999425925	0.07896693331673393
YOR042W	0.8173052249635411	-1.7356598679516824
YOR043W	0.5174263590813598	-1.673178058469611
YOR044W	0.4425931994714163	-0.7098088462614083
YOR045W	0.5190650414085847	-0.5192571211206728
YOR047C	0.030191480453115604	-1.1664183329475952
YOR049C	0.3704911770735148	-0.8027306801228885
YOR050C	0.2421277281075538	-0.32266969628543307
YOR051C	0.8222212719452163	-1.436035543906672
YOR052C	0.6102850242907786	-0.6566983135508724
YOR053W	0.7217154225420809	-1.0816474374098808
YOR055W	1.360255302717436	-1.7704909433848557
YOR058C	1.074032122895463	-0.6741034976545945
YOR059C	0.2809098765185463	-0.5647309161647656
YOR061W	0.8102042682122328	-0.4133860984523682
YOR062C	0.11431050658400115	-0.12335928449583532
YOR064C	0.794909899824799	-0.4602363237475763
YOR065W	0.030191480453115604	-1.3982119306889627
YOR066W	0.28855706071226295	-0.5460126143866708
YOR067C	0.4092733254845073	-1.3768733779228863
YOR068C	0.04002357441646593	-0.6286318245623256
YOR069W	0.5359980921232433	-0.8234120847973182
YOR070C	0.2716240099976043	-1.4182998003253993
YOR071C	0.17494175269132747	-1.1605546555056159
YOR072W	0.2678004179007457	0.036406469378478565
YOR073W	1.3127335152279098	-1.725066233310225
YOR076C	0.7025974620577885	0.1663223615578457
YOR078W	0.8653732398954757	-1.002141777651565
YOR079C	1.2280682616546164	-0.4865454480218806
YOR080W	-0.4504886688662275	-1.6055973631549654
YOR081C	0.6725549527253297	0.1252908120758908
YOR082C	0.8402467775446916	-0.18277949054792028
YOR083W	-0.07850778058614419	-0.36223100744727293
YOR084W	-0.5165821893976373	0.4154639659183612
YOR085W	0.7359173360446976	0.016777108188977763
YOR086C	0.6097387968483703	-0.08344584572387788
YOR087W	0.732093743947839	0.005452431966548012
YOR089C	0.05258680559185772	-0.14390805702434867
YOR090C	-0.36855455250497565	0.5120868928360169
YOR091W	0.60646143219392	0.0675865933616918
YOR092W	-0.3314110864212081	0.5636633132844598
YOR093C	0.5010395358091094	0.27449042305927296
YOR094W	0.6031840675394697	-0.16746135823930233
YOR096W	1.0013838730551528	-1.727108604011185
YOR097C	0.6048227498666946	-0.033169361200561194
YOR099W	0.48738384974890053	-0.11801756977878065
YOR100C	0.7435645202384142	-0.1557048780450011
YOR101W	0.5938982010185276	-0.10521292307526814
YOR104W	0.9768036381467774	-0.25840748502779654
YOR105W	0.2432201829923699	0.17369772889544732
YOR106W	0.6496134001441788	-0.08590867735257565
YOR107W	0.42456769387194054	0.19446392696939518
YOR108W	0.32351561702639686	0.321039451552827
YOR109W	-0.7530986719604508	0.5004516285154722
YOR111W	0.3704911770735148	-0.5702763241046408
YOR112W	0.31259106817822996	0.3986874760846815
YOR113W	1.1166378634033136	-0.8086311723226771
YOR114W	0.15527756476462629	0.33714114762140235
YOR115C	0.654529447125854	-0.2927191134991301
YOR118W	1.2204210774608992	-0.7113254786832972
YOR120W	0.630495439659887	-0.038761631003769725
YOR121C	-0.024431263787718437	0.23055342698849968
YOR123C	-0.16426548904425514	-1.6128708952928525
YOR124C	0.8200363621755826	0.011664116754505861
YOR125C	-0.6072559448374228	-1.5926605683019812
YOR126C	0.3415411226258721	-0.04126085011338781
YOR127W	0.3852393180185398	0.03491286607994033
YOR128C	1.1641596508928398	-0.6477491445984518
YOR129C	0.4988546260394758	-0.46111628764494733
YOR130C	0.45187906599235783	-0.936810742221663
YOR131C	0.2934731076939381	-0.2519497941406291
YOR132W	0.2410352732227367	-0.6428541799411148
YOR133W	-0.027162400999760947	0.08700511714383366
YOR134W	0.31532220539027195	-0.7595232601242359
YOR135C	0.36502890264943133	-1.484917562182608
YOR136W	0.34044866774105553	-1.4099836625893722
YOR137C	0.17221061547928548	-0.4896412924812185
YOR138C	0.8397005501022832	-1.7997906477950263
YOR139C	1.392482721819528	-1.7997906477950263
YOR140W	1.5902170559713489	-1.690534812535864
YOR141C	0.8533562361624911	-0.9656461225006066
YOR142W	0.8528100087200828	-0.8870525345174765
YOR144C	0.10065482052379225	0.11378922307569438
YOR147W	0.31368352306304653	-1.1260171065747226
YOR150W	-0.6482230030180486	-1.688341097363351
YOR152C	-0.00640575818824371	0.2708846804860449
YOR153W	0.12195769077771726	0.05033650159646815
YOR154W	0.5813349698431359	-0.34181740876576355
YOR155C	-0.5531794280389966	0.8968583012920953
YOR156C	-0.21178727653378085	0.3916067748067845
YOR158W	-0.7296108919368921	-1.4692476176938378
YOR161C	0.9287356232148429	-0.5779287873203094
YOR162C	0.9707951362802857	-0.3721130754154613
YOR163W	0.2044380345813774	-0.4296351957486946
YOR164C	0.304397656542105	-0.34251453921893016
YOR165W	0.1558237922070351	-0.30702384491804097
YOR166C	0.2574220964949871	0.30724082891257914
YOR167C	0.2038918071389691	0.3730055270540286
YOR170W	-0.13750034436624614	-0.3200678614517744
YOR171C	0.5485613232986352	-0.5314361240987884
YOR172W	0.25906077882221196	0.02035329972797882
YOR173W	-0.5291454205730296	0.9077544864497736
YOR175C	-0.11674370155472891	0.46185016163549125
YOR177C	0.9412988543902346	-0.3542803220516176
YOR178C	0.8637345575682497	0.06540059677498644
YOR179C	0.6015453852122449	0.0432261382173293
YOR180C	0.05094812326463284	0.17868368312726682
YOR182C	-0.7257872998400341	0.4937502919638322
YOR183W	0.27708628442168776	-0.17608113991773358
YOR184W	0.552931142837902	-0.2197917274904331
YOR185C	0.5349056372384262	-0.09211939752033621
YOR186W	-0.18119853975891378	0.4115726720590738
YOR187W	1.441643191636279	-1.7062338683750884
YOR188W	0.00233388089029055	0.1858209313209792
YOR189W	0.4283912859687991	-0.23709121183052212
YOR190W	0.29401933513634637	0.06997874384963541
YOR191W	0.04548584884054939	0.15702597838441593
YOR192C	-0.22216559793953947	0.6580918680242718
YOR193W	0.5321745000263848	0.23591447398987542
YOR195W	0.5245273158326677	-0.24789574663636527
YOR196C	-2.014337836481319	-1.5593206243278737
YOR197W	-0.20031650024320563	0.9597368543040118
YOR198C	0.1438067884740511	-1.6105643568401844
YOR199W	-0.3532601841175424	-0.9897507306998033
YOR200W	0.18532007409708556	-1.3498905523779707
YOR201C	-0.005859530745835417	-1.0925965323171003
YOR202W	-0.2177957784002726	0.6139933752162712
YOR205C	0.15855492941907656	-1.3344783985318256
YOR208W	0.5228886335054428	-0.0003392418546913751
YOR209C	0.2197324029688112	0.27044405352794487
YOR211C	0.0673349465368827	-1.2392876795160337
YOR212W	-0.2827968440468658	0.7651740202677028
YOR213C	-0.052288863350544015	0.4050333092274978
YOR214C	0.41309691758136535	0.21266541410601417
YOR215C	0.41145823525414044	-0.41601324706191817
YOR216C	-0.27296475008351545	0.48888686733702674
YOR219C	0.14926906289813455	-0.17167560329382953
YOR220W	-0.27569588729555744	0.4844975612419361
YOR221C	-0.23254391934529808	-1.657855430750204
YOR222W	0.6807483643614547	-0.6212784219086419
YOR223W	0.5228886335054428	-0.5953156976996681
YOR225W	0.4431394269138246	-0.17400987850002347
YOR226C	0.3917940473274398	-1.2955796549632814
YOR227W	0.07498213073059984	-0.28287205652784425
YOR228C	0.39234027476984806	-0.36971297302543277
YOR229W	0.2164550383143609	0.24310885116283593
YOR230W	0.7965485821520238	-0.6482056951744403
YOR231W	0.6709162703981044	-0.9703576309218085
YOR233W	0.7998259468064731	-0.8395961936046623
YOR234C	2.046863197824725	-1.7006378081992364
YOR235W	1.915768611646722	-1.717692024442261
YOR237W	0.4884763046337171	-0.1525713820027772
YOR238W	0.37376854172796453	-0.22125973395507276
YOR239W	0.1397100826559886	-0.04334518762747745
YOR241W	-0.7744015422143763	-1.7205451037065416
YOR242C	0.7932712174975736	-0.49154735714563536
YOR243C	0.6179322084844947	-1.5561353066077113
YOR245C	0.4671734343797916	-1.0730836743425378
YOR246C	1.7005549993378346	-1.7997906477950263
YOR247W	0.13725205916515104	-1.7997906477950263
YOR248W	0.654529447125854	-0.46516803256173195
YOR251C	0.055864170246307486	-0.26763600734266113
YOR252W	-0.05283509079295231	0.6155309709519353
YOR253W	0.32351561702639686	0.03405052747086208
YOR255W	-0.022246354018085786	-0.7593029335241176
YOR258W	0.2295644969321615	-1.1396560717783157
YOR263C	0.22792581460493663	-1.036841581918784
YOR264W	0.5523849153954937	-0.4140713638189888
YOR265W	0.924365803675576	-1.631664769839663
YOR266W	-0.049557726138503067	-0.9662546105497671
YOR267C	-0.47670758610182873	0.04700838714020672
YOR268C	-0.4395641200180611	-0.4527123224941338
YOR269W	-0.64439941092119	-1.0469190968960598
