orf	hom | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [4.8 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [9.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [19.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [38.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [76.9 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [31.25 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [62.5 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [125 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [77.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [154.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.025 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.05 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.1 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [16.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [32.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [65.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [130.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [1.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [2.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [4.7 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | alverine citrate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004
YLR219W	-8.619550499999999	-6.578426333333333	-7.6769045	-8.307945	-8.829402333333332	-8.280345555555556	-7.698937	-10.109088999999999	-10.032908	-9.2589028	-4.156341	-9.081901	-8.0750745	-9.9672565	-8.448362	-8.994932666666665	-4.638561	-9.148715	-4.919355	-10.1357095	-8.6299575	-9.9918865	-6.178161	-6.315751000000001	-7.6629950000000004	-4.2369225	-31.06335	-1.200609	-4.8486635	-6.103083	-8.91948125	-8.943191	-9.777868
YLR220W	-7.345513500000001	-6.123189333333333	-4.949383	-19.684673	-11.186533333333335	-10.385089444444445	-11.234439	-10.965154	-11.544580999999999	-10.3331848	-10.281726500000001	-9.4711365	-10.7736155	-11.629483	-9.415068666666668	-11.4934	-10.752783999999998	-11.586718	-9.262860666666667	-11.167245999999999	-10.8289705	-11.352339	-11.150412	-9.849528999999999	-10.913953500000002	-2.7438835	-8.555634999999999	-3.8451739999999996	-6.221436	-14.4663825	-10.3771795	-9.186745	-10.69114875
YLR221C	-3.7214235	-6.606687333333333	-7.347786	-2.408786	-8.910508666666667	-8.688598555555554	-9.03759	-9.17295	-7.942594000000001	-7.6574128	-7.621440499999999	-7.301901000000001	-8.375861	-8.737599500000002	-8.786405666666667	-8.328880666666665	-6.341502	-8.899927	-6.012225666666666	-8.3758155	-7.854050500000001	-8.8427945	-2.1700925	-8.45002	-7.7198525	-5.693141000000001	-8.939265500000001	-2.19588	-7.413677	-22.676243999999997	-8.52765525	-8.759455	-8.23746525
YLR222C					-6.685278666666666	-6.4665273333333335	-6.037861	-3.1181099999999997	-2.1197150000000002	-2.7697728000000006	-6.4408735	-5.00037	-7.000442	-7.091541	-5.376410666666668	-6.972272	-6.9123365	-6.894651	-6.836926999999999	-6.9055504999999995	-6.308315	-5.795207	-7.086590500000001	-7.084658	-6.897995	-4.320991	-6.5551415	-6.700361999999999	-6.148997	-5.76164	-6.570842	-6.302804	-6.73179675
YLR223C					-10.510151666666667	-8.875974000000001	-6.486344	-2.9264650000000003	-9.618032000000001	-7.7772576	-8.967439	-8.3281305	-10.788982	-10.957609	-10.599744333333334	-10.478494666666668	-10.8523125	-9.701618	-8.467142	-8.9419445	-10.40373525	-9.977991	-9.160139000000001	-9.317860000000001	-10.860308	-2.1917584999999997	-3.168088	-4.038772	-8.263038	-22.660581	-8.255049	-10.863348	-10.26182625
YLR224W	-9.3678975	-5.763525333333334	-8.297611	-4.953300499999999	-8.369274333333331	-7.927673	-7.899407000000001	-8.887645	-9.427261	-8.2140902	-4.706238	-7.429883	-7.964833499999999	-6.268597	-7.621359333333333	-9.229535333333333	-9.1835095	-6.248035	-6.265264999999999	-8.966541	-8.9096585	-8.086454999999999	-2.00337	-7.1983880000000005	-9.275065999999999	-18.215106	-3.2823205000000004	-1.5224790000000001	-8.516198	-1.6576785	-7.719231500000001	-9.298359	-7.184996999999999
YLR225C	-8.6677975	-8.485452333333333	-8.218823	-9.159826500000001	-7.143957666666666	-6.820853777777778	-8.235066	-1.9495740000000001	-4.175521	-6.044306199999999	-7.3304860000000005	-8.058861499999999	-6.6513805	-6.0591735	-5.179472666666666	-7.525075999999999	-5.7896895	-8.235743	-8.161135333333332	-7.663393999999999	-7.784006749999999	-7.8470785	-8.1282635	-8.235456	-8.2200545	-7.342812	-5.749369	-7.673316000000001	-7.864846999999999	-8.1115625	-5.81271025	-7.72888	-7.62624325
YLR226W	-8.0975495	-8.074245666666666	-7.959507	-8.101619	-8.904479666666665	-8.401911777777778	-9.036315	-9.037941	-8.432008999999999	-8.268333199999999	-7.340822999999999	-4.7448125	-5.3164739999999995	-8.431929499999999	-7.499110333333333	-8.826963000000001	-8.669971499999999	-5.9837370000000005	-7.566967666666667	-8.923853999999999	-8.52671225	-7.3334475	-2.5966105	-7.2256279999999995	-7.8698355	-8.983328	-3.8843875000000003	-4.534432	-7.4498475	-4.378647999999999	-8.611304	-6.589760000000001	-8.47377375
YLR227C	-8.0675815	-9.545402333333334	-9.068722000000001	-7.973011499999999	-11.674652333333333	-10.528099222222222	-11.27561	-12.197149000000001	-11.473443	-9.595281	-11.867214	-11.9760805	-9.9140965	-12.009743	-9.770156	-11.804156	-11.7006415	-11.110145	-10.213630333333333	-11.208062	-11.39926575	-11.9927055	-11.692598	-10.511294	-11.536546000000001	-13.630091499999999	-12.00047	-11.672574000000001	-9.127673999999999	-6.1056845	-11.617385250000002	-12.211196000000001	-11.226479999999999
YLR228C	-4.5843685	-10.203698333333334	-5.741709	-9.934065499999999	-10.564958333333333	-10.684276888888888	-9.824257000000001	-11.477915	-11.842058999999999	-9.7253754	-11.458841	-11.0044	-9.281234999999999	-10.310018	-11.323381000000003	-8.977397000000002	-7.432874	-10.425324	-11.288473333333334	-10.073091999999999	-11.618917249999999	-11.8402405	-11.807848	-9.557	-11.461213	-10.151895500000002	-1.7231535	-0.41832600000000003	-4.7394755	-9.899312	-10.6277355	-11.73873	-11.685571750000001
YLR230W					-10.460719	-10.655243333333337	-10.863909	-10.944075	-10.856129	-9.493025800000002	-9.5445605	-9.150233	-9.7424	-10.110608	-10.532587	-10.704865666666665	-7.124112	-10.209760000000001	-9.330535666666668	-10.86913	-9.71758225	-11.0038445	-8.7633625	-9.357402	-9.9113185	-8.100661500000001	-3.3685465000000003	-7.811974	-4.020493	-9.751014999999999	-10.8244705	-11.119442999999999	-10.8572125
YLR231C	-6.7864155	-7.889142333333333	-8.05862	-8.515648	-7.179927333333333	-8.344565555555555	-7.237166	-10.611288	-10.634421000000001	-9.668781800000001	-8.2584385	-9.7154835	-9.7411435	-9.106382499999999	-7.534168	-10.142955666666667	-7.2665635	-8.431939999999999	-9.012320333333333	-9.850783	-9.165634749999999	-8.638589	-5.8852945	-9.786028	-10.634289	-7.579015	-10.642215	-10.238151	-10.604652000000002	-9.5407485	-8.50762825	-8.434408	-9.13991925
YLR232W	-5.628947	-5.529912333333333	-6.021057	-6.337634	-9.307836333333334	-9.541547999999999	-9.740349	-9.804309	-9.61322	-8.6866502	-7.856394000000001	-9.7745135	-6.2666625	-9.427781	-8.221637000000001	-8.681102000000001	-9.6021775	-8.519797	-8.298884000000001	-9.65429	-6.45093	-8.9664055	-5.879680499999999	-2.399691	-9.232737	-5.0103335	-9.4682305	-0.9474969999999999	-3.9077915	-9.3471165	-9.06005025	-7.89297	-8.11517375
YLR233C	-9.208349	-9.082758	-9.135636	-9.104410999999999	-10.908534666666666	-10.019184555555555	-11.212224	-10.917107000000001	-11.228085	-9.4309686	-11.041525499999999	-11.284956	-10.421519	-10.87926	-11.157037	-11.337943000000001	-11.212751999999998	-11.296362	-10.395055	-10.8265595	-10.65423	-9.456977	-11.4030155	-8.086377	-10.583435	-5.4330735	-10.0860925	-11.330387	-8.4353575	-5.953549	-11.0275635	-11.031521000000001	-11.224816999999998
YLR234W	-7.3526945	-8.596203000000001	-7.077709	-6.6528335	-11.071340333333332	-10.520791666666668	-11.720822	-11.582064	-11.710189	-9.4345492	-5.8624215	-11.500258500000001	-8.7690065	-10.6720515	-10.982700333333334	-9.694449666666666	-10.801903	-10.441491000000001	-9.527675	-11.511034	-10.214373	-9.000993	-11.247619	-11.641862	-11.706108	-9.653000500000001	-9.951605999999998	-8.353425999999999	-6.411344	-7.633019	-10.071361999999999	-9.190022	-11.22691075
YLR235C	-10.7657905	-10.524224	-10.2245005	-10.090482999999999	-7.704649333333333	-7.191766555555556	-8.245265	-7.400557000000001	-8.323292	-7.124037200000001	-7.888314	-7.98771	-8.0392405	-8.2438195	-5.538474000000001	-7.577065666666667	-7.1854285	-7.255329	-6.975784666666667	-7.479461000000001	-6.988841249999999	-6.232305	-8.1189875	-7.169073	-8.187946499999999	-8.248365499999998	-8.325347999999998	-8.270881	-8.284793	-7.8712795	-6.5047345	-5.487638	-7.56184725
YLR236C	-8.651781	-8.99242	-9.090726	-5.8292135	-5.980070333333334	-5.561936	-8.141189	-9.644622	-9.711331	-7.7467226	-9.3561605	-9.767729	-9.7219935	-9.664787	-8.973455999999999	-9.399183	-9.5489005	-9.824797	-8.789048333333334	-9.087469500000001	-8.76446825	-8.253	-9.000229999999998	-9.183456	-8.0513545	-3.3820145	-9.149752	-7.187276	-9.7949445	-2.8180300000000003	-9.073293249999999	-4.130259	-9.481879
YLR237W	-8.358926499999999	-9.418778	-8.429888000000002	-8.35652	-8.612623	-9.28662111111111	-10.289904	-10.387880000000001	-10.223819	-10.3936306	-7.8380665	-8.201292	-9.895324	-10.463591999999998	-9.54067	-10.015448666666666	-5.458711	-3.1830979999999998	-8.697278333333333	-10.6432925	-8.155239250000001	-9.825110500000001	-5.690137	-10.280567	-10.470519500000002	-5.5550205	-2.9748785	-10.9438	-10.456817000000001	-7.70816	-9.9133395	-9.58421	-10.508567
YLR238W	-8.104159	-7.656765666666668	-7.503064	-5.9723695	-7.694411000000001	-7.653212444444445	-2.911911	-9.734817	-9.930556	-8.116891399999998	-6.224002500000001	-8.617264	-7.718414500000001	-10.2558565	-8.722246666666667	-9.434438	-5.33025	-8.045807	-3.106234333333333	-9.363096	-9.655986500000001	-4.401155	-39.6964105	-10.305479	-9.436036999999999	-9.384526000000001	-57.415685999999994	-10.147093	-9.356909000000002	-5.5751445	-8.982193	-9.439181	-8.75862875
YLR239C	-6.0071615000000005	-5.155898333333334	-1.618087	-1.4962185	-10.913831666666667	-10.051602666666668	-8.376323	-11.053633999999999	-10.36525	-9.219823	-8.067908	-8.9163215	-7.3347345	-10.927191	-10.721578333333333	-10.335325333333333	-10.749052500000001	-9.57828	-8.555395666666668	-9.389674	-7.9790535	-10.633328	-9.5071325	-5.268148	-9.877717	-7.3188235	-10.678309500000001	-9.032073	-9.4416275	-7.0874235	-8.499797000000001	-10.997726	-9.65694125
YLR240W	-7.247669999999999	-7.447652666666667	-7.381342	-7.3775335	-6.017162333333334	-8.74966911111111	-9.080767999999999	-9.103512	-9.101541000000001	-7.0178646	-8.810755	-8.2287125	-7.6523985	-7.629258	-8.766555333333335	-8.760809666666667	-8.3887015	-6.617088000000001	-7.319060333333333	-8.462606	-8.24148275	-9.0280105	-8.888842	-9.01947	-8.5648575	-7.8852435	-8.7466505	-3.595397	-17.555827	-11.4574855	-7.90692675	-7.890596	-8.8222545
YLR241W	-9.493932999999998	-9.622602	-7.053687	-8.827200000000001	-9.813414999999999	-6.36146311111111	-9.734637	-8.733486	-10.359247	-9.1624054	-9.52742	-10.453297	-9.733991	-10.180166	-5.8909476666666665	-9.161071666666667	-8.158911	-9.985495	-9.361648666666667	-8.6752355	-9.1526815	-7.384261	-8.0915675	-10.423478	-10.3266065	-9.542853000000001	-9.1425655	-10.475571	-6.522201000000001	-6.688503000000001	-9.74906475	-9.639342999999998	-9.6445125
YLR242C	-9.3652695	-9.812156333333332	-9.8556615	-9.7046135	-6.266895999999999	-5.810880222222222	-6.222439	-7.258157000000001	-7.632317	-7.7218566	-6.8529215	-7.8995605	-7.831493	-7.912696	-7.1393173333333335	-6.040793666666667	-7.4332105	-7.963156	-4.819862	-7.155472	-7.607755500000001	-7.6796665	-6.577385	-6.709549000000001	-7.9217854999999995	-6.460755	-3.4235275	-7.2212559999999995	-7.8405625	-7.654161	-7.18085225	-6.260644999999999	-7.22458325
YLR243W					-3.6398726666666668	-8.663842888888887	-7.2543809999999995	-8.446874000000001	-8.990677	-7.7841874	-3.2329115	-3.7154000000000003	-7.297924	-5.396825	-7.550044000000001	-8.849519666666668	-8.4333355	-8.536105000000001	-6.920814666666666	-9.093155	-8.996983	-8.7843245	-2.3371815	-8.367422	-9.187358499999998	-3.5918085	-43.205020000000005	-8.763622	-5.388693	-6.5649025000000005	-7.7161815	-7.528608999999999	-7.99781525
YLR244C	-9.2358495	-9.34954	-9.3910725	-9.333151	-8.186587	-6.804170222222222	-4.532115	-8.541345	-8.638247	-7.778578	-8.653604	-8.624438000000001	-8.557197500000001	-8.663912	-8.001006	-6.940594666666667	-7.045173999999999	-8.358433	-8.022787000000001	-8.16104	-6.742252	-8.457349	-5.403658500000001	-7.664025	-7.7277245	-5.982743	-6.6312155	-0.324606	-11.720048	-7.360258	-5.400622	-6.775461	-7.728885
YLR246W	-5.73527	-6.799534666666666	-2.1486140000000002	-1.6659799999999998	-8.664534999999999	-8.766404777777778	-5.318782	-9.495925999999999	-9.601344000000001	-7.4766748000000005	-6.7188375	-7.8092185	-8.678571000000002	-9.033261	-8.100772333333333	-7.745597666666666	-9.201529	-7.672446000000001	-3.3573836666666668	-9.380538999999999	-9.10252775	-9.068576499999999	-4.739424	-4.659357	-6.0733675	-4.1559254999999995	-11.702662	-8.924847	-9.277104999999999	-52.287598	-7.35115175	-5.250673	-7.8401455
YLR247C	-8.780884499999999	-8.645071333333334	-9.099714500000001	-9.251279499999999	-8.514545	-8.369015	-6.071548	-8.683952	-8.903495	-8.378739199999998	-7.176583	-5.993892000000001	-5.568058	-6.400433	-7.564367666666667	-8.674983666666668	-8.2348015	-6.962102000000001	-6.139951333333333	-8.786384	-8.65655275	-8.3748685	-3.4344910000000004	-5.905329	-8.015041	-3.1196645000000003	-4.525158	-5.728807	-2.3573325	-5.734601	-8.59785175	-8.042811	-6.8536245000000005
YLR248W	-6.629564	-7.767747	-5.3683445	-8.7997565	-7.865572666666668	-6.692021666666666	-7.422051	-8.737432	-9.102121	-7.230660200000001	-8.7721205	-8.638368	-8.9462395	-9.108902	-7.982405666666666	-5.354241333333334	-4.9549069999999995	-9.079251	-8.949608333333334	-8.8422235	-8.008585750000002	-7.6928469999999995	-14.133443499999998	-8.907942	-8.8306945	-20.860394999999997	-5.028747500000001	-9.816622	-5.368857	-34.463835	-6.488876250000001	-8.656619000000001	-6.300904000000001
YLR249W					-7.236237333333334	-6.4160801111111105	-9.079371	-7.664853999999999	-9.215763	-7.451727199999999	-8.907029000000001	-8.9315055	-6.776418	-8.426906	-5.064252	-5.711560666666667	-3.444641	-9.210048	-4.3204080000000005	-9.076022000000002	-6.6188625	-7.969255	-7.13926	-8.63256	-8.802348499999999	-5.727653	-6.5068385	-0.063481	-0.3027365	-8.2923955	-6.40894125	-4.1375980000000006	-7.763925
YLR250W	-8.6724175	-9.490127	-8.9019335	-8.342761	-6.642937	-7.509637666666666	-7.6829339999999995	-8.772776	-7.8613	-8.682181799999999	-7.016664	-8.061024	-8.754932	-8.5590545	-7.74812	-7.466671000000001	-6.705132	-8.77073	-6.813653333333334	-8.733088	-8.39582125	-8.6134175	-2.0343685000000002	-8.730524	-8.740523	-2.39646	-7.7413225	-4.05959	-7.539149	-5.9964405	-7.621997499999999	-6.384913	-7.02768875
YLR252W	-8.150282	-8.719958333333333	-8.324023	-7.22255	-8.618821666666667	-6.682961666666667	-9.442815	-9.343411999999999	-8.212419	-8.929567	-4.7531255	-6.4638065	-7.9925815	-9.220196	-8.072868999999999	-9.142323333333332	-9.144545	-8.558435000000001	-7.001369333333334	-9.0489685	-7.237862999999999	-9.26941	-4.8715715	-7.874708	-8.933835000000002	-3.916207	-8.859461499999998	-6.701414999999999	-1.6164420000000002	-7.4724770000000005	-9.028751000000002	-8.372162	-8.9862815
YLR253W	-8.4770775	-9.993949	-6.967658999999999	-8.3086095	-8.481819666666667	-7.649106333333334	-6.592507	-9.144832000000001	-9.260972	-8.2612858	-9.1125975	-6.94893	-5.0707835	-9.343432	-8.373550666666667	-8.828215	-9.262794	-7.876974000000001	-9.666689666666668	-8.936033	-9.06357675	-9.01535	-8.351246	-9.443082	-9.19575	-26.9887795	-16.226146	-9.33482	-7.7975935	-4.4512385000000005	-9.18001775	-8.534596	-8.93676475
YLR254C	-9.643255499999999	-8.624946	-9.263622999999999	-9.074544	-7.362434666666666	-8.906387	-5.645918	-9.664191	-9.70849	-9.1468604	-7.3881475	-8.3490615	-5.032731500000001	-9.415133	-6.8583490000000005	-7.862578333333334	-8.9842795	-8.307886	-7.197753666666666	-9.762887500000001	-8.96619025	-9.3701275	-0.7140345	-9.722009	-9.4186795	-7.231506	-11.199722000000001	-2.73453	-6.676114	-2.9892069999999995	-8.021619750000001	-9.772599000000001	-7.94282475
YLR255C	-6.8576	-8.146754	-6.538109	-5.5590915	-6.8339886666666665	-7.751782555555555	-3.4618839999999995	-9.328073	-9.439769	-7.304820600000001	-8.546821999999999	-1.6573134999999999	-8.958766	-6.850061999999999	-8.361899	-7.412098333333333	-5.7791025000000005	-4.308808999999999	-6.426661666666667	-9.3304705	-7.73477225	-5.262841	-9.397786499999999	-7.283321000000001	-7.0905125	-8.2461025	-3.6641364999999997	-4.397829	-5.4274985	-6.386118	-7.4136352500000005	-9.354733999999999	-8.56886475
YLR257W	-9.5622535	-9.137078333333333	-7.847774	-9.251754000000002	-8.425460666666666	-11.791975777777777	-9.102919	-9.807774	-10.969218	-10.171966399999999	-6.4462595	-9.816507	-10.5997895	-8.9093105	-10.630635666666667	-10.320467666666666	-10.1597805	-10.350883	-6.873392333333334	-9.946931	-7.9812955	-10.7043445	-2.113151	-6.999784	-10.033639	-1.0279405000000001	-2.466596	-9.875049	-10.9580085	-8.7977285	-10.483813	-10.965694000000001	-9.289529749999998
YLR258W	-9.276808	-9.388873	-6.880069499999999	-8.656335	-7.671610333333334	-6.642065777777777	-7.485968	-9.285964	-9.187064	-8.555878799999999	-7.3773705	-8.0928345	-7.1108235	-9.0824505	-7.637123	-7.880718666666667	-7.533174499999999	-9.148093	-5.264625333333334	-7.868496499999999	-8.57980875	-9.2203985	-10.813699	-8.44508	-8.546699	-6.5262685	-8.925594499999999	-8.698171	-4.990042	-5.6950295	-8.657555	-7.457855	-8.454772
YLR259C					-7.690060666666667	-7.662090555555555	-8.129914999999999	-7.0428	-9.170802	-8.809243600000002	-7.886426	-9.1805515	-5.579881	-5.0489735	-6.120246666666667	-8.508716333333334	-7.943182500000001	-9.192713000000001	-7.769733666666667	-9.073565499999999	-7.52774875	-6.389281500000001	-7.634072	-4.4760290000000005	-5.673149	-4.6068	-8.699687	-9.008263000000001	-6.066656	-7.663721000000001	-9.05218575	-9.153774	-8.122974000000001
YLR260W	-8.032087	-8.339163333333333	-8.3374395	-8.473538	-6.4083716666666675	-6.961883444444445	-0.713132	-8.063528999999999	-8.71332	-7.0290702	-6.5706975	-4.6192385	-8.063183	-8.098179	-6.905611666666665	-9.200447333333335	-8.288926	-8.900677	-6.751700333333333	-8.505978	-8.847958499999999	-8.85286	-5.311802999999999	-2.917109	-9.016444	-25.759420500000004	-16.553638	-0.0	-8.367594	-38.9577395	-8.873691	-5.987958	-8.955861250000002
YLR261C	-6.671631	-6.566154333333333	-6.501696	-6.620996	-5.967048666666667	-7.080755222222222	-9.562342999999998	-9.402037	-9.802562	-7.652920399999999	-6.7488075	-0.500027	-5.292590499999999	-3.5916259999999998	-8.140442666666667	-8.441895333333333	-9.4422035	-3.5491080000000004	-4.569686999999999	-9.040183	-8.87720075	-8.0274215	-3.0302375	-2.879565	-8.8756555	-7.8083295	-20.0552615	-9.802882	-6.0237099999999995	-1.5747195	-7.9651395	-9.789648	-5.85538575
YLR262C	-8.250498	-8.333429333333333	-8.363776999999999	-8.186163500000001	-8.794984666666666	-8.756900555555555	-5.145964	-9.09302	-9.675661	-8.8906538	-7.9774405	-8.541528499999998	-7.441002500000001	-9.3250975	-6.893159666666667	-8.148475666666666	-6.003392	-4.736166000000001	-11.132105333333334	-8.4927525	-8.9144385	-6.709508	-5.2851155	-9.350052999999999	-9.092566000000001	-10.9543625	-10.3418765	-9.705005	-8.562204000000001	-1.0518975	-8.871873749999999	-9.25901	-8.3357875
YLR262C-A	-8.662267	-8.223179	-8.505810499999999	-7.8380095	-6.669693333333334	-8.772400333333334	-7.566763000000001	-9.045973	-9.711286999999999	-6.2799818	-4.979751	-5.80013	-8.6566905	-9.3110625	-9.704627666666665	-9.476996666666667	-21.480793499999997	-9.191546	-5.102721666666667	-9.212185	-7.382617	-9.604720499999999	-3.298951	-9.676144	-9.168553500000002	-25.258101000000003	-27.1672	-9.098028999999999	-9.262352	-8.7895805	-7.505023499999999	-9.6043	-9.315531499999999
YLR263W	-7.6532655	-8.543863333333332	-7.3524735	-8.03189	-7.950126333333333	-7.669388666666667	-5.650449	-9.024431	-9.047328	-7.197011000000001	-7.1764515	-8.492794499999999	-9.075600999999999	-8.194893	-9.030031333333334	-7.238630666666666	-7.264968	-7.445797	-7.067455333333332	-8.8445215	-7.51454	-6.327076499999999	-4.382432	-7.568025	-9.0157335	-8.131612	-6.2503815	-6.945182000000001	-3.9144165	-6.0232085	-7.28747375	-9.314536	-8.395744500000001
YLR264W	-7.921078	-8.431979666666665	-8.992989999999999	-9.0525175	-9.793410333333334	-10.55784111111111	-8.677142	-6.285067	-10.625401	-10.057487599999998	-10.919042000000001	-10.7071055	-10.7074845	-10.3228915	-7.193557666666667	-9.923587666666668	-10.526337	-9.596652	-9.896586333333333	-9.101984999999999	-7.78980425	-4.606135500000001	-10.3926775	-11.014119	-10.92341	-8.562251	-10.348545	-10.906661	-9.234380999999999	-9.758491	-7.880473	-10.443463000000001	-9.88134075
YLR265C	-8.290108	-9.198128333333331	-8.1366595	-8.3247805	-7.854060999999999	-7.653247222222221	-5.512734	-9.298748	-9.240373	-8.984621800000001	-7.0986775	-9.112521000000001	-8.719482500000002	-9.0993295	-7.726492	-6.731965	-2.5992215	-5.052714	-14.085969	-9.204492	-8.605921500000001	-7.6335065	-12.353617499999999	-8.400471000000001	-8.6395835	-3.0365755	-4.91615	-2.904428	-9.004120499999999	-3.774919	-8.122403250000001	-7.041005999999999	-6.595333999999999
YLR266C	-8.512053	-9.394521000000001	-2.8790744999999998	-6.73478	-9.060245666666665	-7.92376388888889	-8.226397	-10.18938	-7.168736	-6.848978	-4.6080665000000005	-9.7290765	-8.095093	-9.735214500000001	-10.022257333333334	-6.631155	-9.807952	-10.095575	-5.262489333333334	-9.4485505	-9.05412275	-9.731091	-7.551429500000001	-5.656280000000001	-8.0728565	-18.3824495	-34.7467795	-7.301964	-5.714396499999999	-10.0644185	-9.594587	-10.180954	-9.079846250000001
YLR267W	-8.714303999999998	-9.043124	-8.0370135	-8.494192	-8.530582	-8.545147444444444	-9.161358	-8.982742	-9.133617	-8.6279972	-6.586314	-6.933501999999999	-8.285757499999999	-8.214153	-8.708463	-8.705359666666666	-8.873925	-8.817718	-8.065371333333333	-9.209158500000001	-8.73588925	-8.8690385	-2.0115515	-7.924514	-9.039129500000001	-4.4117585	-2.9594805	-14.513611	-6.757522499999999	-28.249416999999998	-8.392892999999999	-9.273802	-8.7535765
YLR268W	-2.7628095000000004	-5.8672466666666665	-5.677089499999999	-7.080038499999999	-11.811056	-10.857887555555555	-6.281858000000001	-12.045757	-12.050316	-10.382290999999999	-11.116182	-11.2759885	-10.631528	-11.3210825	-11.685720333333334	-11.805174000000001	-9.1696055	-11.628922	-10.849624333333333	-11.545709500000001	-9.709735750000002	-9.1730195	-11.272222	-11.267741000000001	-11.4343555	-10.713561499999999	-5.735013	-8.423275	-5.7002690000000005	-3.8275154999999996	-7.827622750000001	-11.889502	-10.43313475
YLR269C	-9.648608	-8.985902333333334	-8.8949265	-5.5122915	-10.360318333333334	-9.849834666666666	-11.359677	-11.636773	-11.614044	-8.713472800000002	-11.864367999999999	-11.5580325	-11.396671999999999	-11.661794	-10.350201	-10.592832	-11.2796345	-11.240432	-9.016005999999999	-11.5460935	-10.14269975	-7.5423215	-10.290166	-11.693046	-11.677228000000001	-2.9430885	-11.076782999999999	-11.652038000000001	-11.523933	-9.389554500000001	-7.813343000000001	-11.562535	-8.31797325
