ORF	hom | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [4.8 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [9.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [19.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [38.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [76.9 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [31.25 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [62.5 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [125 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [77.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [154.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.025 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.05 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.1 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [16.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [32.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [65.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [130.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [1.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [2.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [4.7 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | alverine citrate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004
YER147C	-0.000	-0.000	-0.000	-0.000	-7.770	-7.491	-8.820	-7.398	-8.089	-8.624	-8.920	-8.210	-8.521	-8.966	-8.493	-8.419	-7.365	-8.970	-7.682	-8.533	-8.744	-8.952	-8.377	-8.930	-8.366	-7.879	-8.221	-8.865	-8.834	-8.736	-7.794	-5.173	-7.790
YER148W	-0.000	-0.000	-0.000	-0.000	-5.964	-6.499	-7.087	-3.926	-5.247	-4.221	-5.792	-6.775	-9.236	-8.251	-9.275	-8.567	-5.872	-7.919	-17.809	-9.133	-8.200	-9.285	-7.719	-9.201	-8.872	-8.992	-9.225	-8.195	-9.133	-6.836	-5.424	-8.216	-9.176
YER149C	-7.180	-7.646	-3.079	-5.154	-9.175	-8.219	-9.456	-9.367	-9.456	-7.795	-7.566	-8.901	-9.083	-7.314	-7.248	-8.816	-9.362	-7.929	-8.342	-9.072	-8.423	-8.916	-8.372	-9.054	-9.401	-4.621	-9.142	-7.177	-9.047	-6.879	-7.660	-9.186	-8.584
YER150W	-8.559	-7.971	-6.852	-7.094	-7.045	-7.822	-9.393	-8.209	-9.462	-8.348	-8.625	-3.259	-9.386	-9.186	-8.923	-7.779	-13.508	-9.121	-2.772	-9.349	-8.790	-7.631	-9.385	-9.493	-9.330	-11.693	-23.608	-9.121	-8.002	-9.115	-6.072	-5.617	-7.785
YER151C	-8.280	-8.099	-7.838	-8.510	-7.357	-6.850	-8.019	-8.519	-8.781	-7.959	-8.391	-7.672	-8.921	-8.570	-8.527	-7.596	-5.148	-8.503	-8.615	-8.867	-8.635	-8.656	-5.084	-8.353	-8.924	-3.642	-3.139	-8.781	-6.578	-6.038	-7.812	-7.923	-8.173
YER152C	-7.701	-7.938	-6.189	-6.656	-6.431	-7.245	-9.230	-8.352	-9.042	-8.783	-7.624	-4.034	-9.175	-9.222	-8.938	-8.251	-5.485	-8.836	-6.588	-8.730	-8.881	-7.568	-4.736	-8.900	-8.610	-5.671	-2.445	-9.235	-9.039	-9.156	-7.960	-9.004	-8.079
YER153C	-3.257	-6.170	-1.552	-3.702	-7.163	-7.743	-8.949	-4.858	-7.808	-8.497	-8.784	-7.717	-8.849	-8.874	-8.795	-5.498	-12.450	-8.854	-9.149	-8.176	-8.230	-8.035	-8.255	-8.948	-8.934	-12.027	-4.982	-8.873	-8.883	-7.433	-7.846	-6.668	-6.680
YER154W	-7.549	-7.647	-7.614	-7.681	-5.994	-5.513	-7.073	-6.381	-7.161	-6.195	-6.580	-6.957	-6.374	-6.701	-6.114	-6.147	-4.767	-7.113	-4.933	-6.732	-6.632	-6.305	-6.919	-6.927	-6.723	-7.034	-7.134	-7.169	-6.578	-6.738	-6.278	-4.847	-6.032
YER155C	-7.688	-7.909	-7.899	-7.936	-8.195	-7.287	-7.867	-7.749	-7.050	-8.271	-8.147	-7.315	-8.327	-8.297	-8.424	-7.404	-5.527	-8.258	-6.202	-7.923	-7.911	-8.396	-6.871	-8.295	-8.431	-4.593	-8.157	-8.467	-8.429	-7.907	-8.606	-8.454	-7.870
YER156C	-6.142	-6.661	-6.031	-6.394	-6.733	-8.831	-9.130	-7.654	-8.634	-8.984	-8.582	-7.773	-8.367	-9.003	-8.963	-7.706	-5.482	-8.046	-7.045	-8.604	-8.758	-8.988	-8.890	-7.407	-8.716	-8.280	-8.701	-9.126	-8.749	-8.661	-8.763	-7.857	-8.374
YER157W	-0.000	-0.000	-0.000	-0.000	-6.483	-6.061	-2.476	-0.000	-0.000	-0.000	-0.000	-0.000	-7.652	-8.073	-6.993	-7.863	-5.481	-7.840	-5.268	-5.502	-4.506	-3.659	-5.227	-8.107	-7.970	-0.330	-0.000	-8.104	-5.214	-6.584	-5.210	-5.691	-6.033
YER158C	-6.643	-8.280	-5.097	-7.806	-7.808	-7.851	-6.814	-9.424	-9.479	-8.612	-8.364	-4.826	-9.302	-9.262	-8.821	-6.643	-9.143	-8.970	-9.530	-9.179	-8.118	-9.543	-4.689	-6.834	-7.728	-6.142	-7.167	-8.439	-8.843	-8.683	-7.321	-9.433	-8.095
YER159C	-0.000	-0.000	-0.000	-0.000	-9.124	-8.748	-9.345	-9.259	-9.143	-8.457	-8.766	-7.142	-9.299	-9.242	-8.997	-9.181	-8.184	-9.353	-5.845	-9.094	-9.151	-9.172	-7.903	-9.122	-9.331	-6.483	-8.513	-9.041	-8.160	-0.000	-7.455	-8.130	-8.917
YER161C	-7.185	-8.498	-7.631	-7.905	-4.902	-5.996	-2.785	-8.361	-9.427	-8.187	-6.752	-2.346	-9.214	-8.966	-9.372	-7.800	-6.852	-9.323	-5.846	-8.799	-8.561	-7.453	-9.132	-9.452	-9.155	-3.550	-5.475	-8.980	-5.481	-8.405	-8.050	-7.958	-7.976
YER162C	-175.561	-12.523	-86.501	-208.397	-7.769	-7.618	-5.622	-3.758	-1.061	-3.155	-6.170	-1.617	-7.815	-8.092	-7.606	-7.197	-6.757	-8.059	-7.344	-7.819	-7.708	-7.949	-5.369	-8.072	-8.124	-3.508	-4.307	-8.179	-8.177	-8.134	-4.707	-7.208	-5.673
YER163C	-8.307	-8.252	-6.434	-7.788	-8.934	-5.792	-8.025	-9.081	-9.386	-8.729	-7.173	-3.597	-8.978	-8.283	-8.541	-6.804	-6.135	-9.147	-8.627	-9.122	-8.409	-9.284	-4.273	-8.792	-9.349	-1.799	-4.495	-8.778	-9.312	-7.050	-8.131	-9.127	-8.490
YER164W	-8.578	-7.906	-7.540	-6.292	-8.972	-8.028	-9.394	-8.403	-7.311	-8.425	-7.957	-8.884	-8.955	-9.375	-9.136	-8.983	-9.018	-8.669	-7.376	-8.995	-8.080	-9.309	-0.950	-8.338	-9.251	-8.612	-8.302	-9.352	-9.011	-0.000	-7.552	-8.917	-6.961
YER165W	-0.000	-0.000	-0.000	-0.000	-5.807	-6.631	-7.193	-5.763	-7.866	-7.321	-6.086	-3.454	-7.327	-8.707	-8.256	-4.224	-5.460	-2.160	-1.763	-6.130	-4.366	-0.911	-8.676	-8.695	-6.751	-0.000	-7.091	-8.628	-8.190	-8.668	-2.413	-7.102	-7.649
YER166W	-7.961	-8.153	-7.093	-5.820	-8.579	-7.484	-8.180	-8.562	-8.477	-7.286	-7.367	-6.724	-8.800	-8.906	-8.603	-8.442	-20.460	-7.097	-9.466	-8.811	-8.669	-4.893	-5.557	-7.172	-8.772	-4.101	-2.216	-8.931	-8.467	-0.000	-8.366	-7.728	-7.352
YER167W	-8.185	-8.305	-7.892	-9.467	-8.640	-7.182	-6.887	-8.588	-8.540	-5.912	-6.679	-8.037	-9.362	-9.444	-9.250	-8.116	-3.940	-3.693	-8.048	-9.300	-7.918	-7.417	-9.458	-7.823	-7.558	-0.000	-3.448	-9.299	-8.869	-0.000	-8.141	-9.241	-7.965
YER168C	-0.000	-0.000	-0.000	-0.000	-8.695	-7.195	-9.634	-9.415	-8.315	-9.236	-8.786	-6.050	-9.608	-9.403	-8.850	-7.745	-9.062	-9.586	-6.526	-9.500	-8.688	-9.624	-5.576	-8.430	-9.619	-5.790	-6.148	-8.837	-9.266	-9.239	-7.936	-9.169	-7.529
YER169W	-8.010	-7.987	-7.951	-7.771	-8.503	-7.644	-8.786	-8.385	-8.121	-8.795	-8.204	-7.882	-8.721	-8.148	-8.569	-7.569	-7.369	-8.597	-8.955	-8.570	-8.048	-8.599	-8.973	-8.640	-8.941	-8.036	-7.228	-9.058	-8.764	-7.407	-6.954	-9.047	-7.257
YER170W	-7.383	-7.901	-5.649	-6.796	-8.163	-7.045	-9.374	-8.352	-9.412	-8.408	-8.704	-6.767	-8.583	-7.477	-9.063	-8.458	-8.694	-9.419	-7.656	-8.924	-9.070	-9.197	-8.063	-8.436	-9.185	-3.842	-4.233	-9.332	-8.444	-8.056	-7.771	-6.745	-8.190
YER171W	-0.000	-0.000	-0.000	-0.000	-8.596	-7.404	-9.279	-9.472	-9.483	-8.711	-7.556	-8.180	-9.085	-8.577	-8.837	-6.503	-7.617	-8.868	-6.214	-9.252	-8.560	-8.342	-9.419	-9.444	-9.386	-8.102	-5.117	-8.191	-9.435	-1.934	-6.409	-9.424	-8.590
YER172C	-0.000	-0.000	-0.000	-0.000	-9.647	-10.623	-9.831	-9.444	-9.174	-6.786	-8.169	-7.695	-8.586	-7.293	-8.807	-9.367	-9.569	-7.790	-9.561	-9.174	-7.520	-8.759	-7.066	-9.057	-9.394	-4.712	-9.470	-9.438	-9.426	-2.060	-8.597	-8.969	-8.621
YER173W	-6.099	-8.198	-7.428	-17.361	-6.426	-6.417	-7.773	-7.211	-7.683	-7.633	-7.701	-7.170	-7.867	-7.772	-7.631	-5.245	-5.050	-7.909	-5.677	-7.560	-7.619	-7.477	-7.179	-7.686	-7.828	-7.880	-5.359	-7.910	-7.529	-5.943	-7.079	-6.705	-6.973
YER174C	-6.088	-8.425	-5.507	-5.728	-8.426	-8.394	-8.988	-9.278	-9.320	-8.381	-8.059	-4.810	-9.324	-9.010	-8.848	-7.111	-5.969	-8.359	-8.186	-9.363	-8.386	-9.197	-5.774	-8.910	-8.785	-5.272	-4.172	-9.246	-9.318	-6.557	-7.413	-9.256	-7.383
YER175C	-9.019	-8.338	-8.649	-5.610	-9.675	-10.633	-4.289	-9.074	-10.051	-7.084	-5.642	-7.909	-9.446	-8.602	-7.837	-7.208	-9.010	-10.050	-7.847	-9.678	-8.643	-9.155	-6.782	-7.803	-6.897	-10.106	-7.342	-5.643	-9.387	-6.541	-8.803	-10.056	-9.242
YER176W	-6.563	-7.188	-5.372	-5.620	-8.613	-7.442	-4.622	-8.849	-8.850	-8.439	-7.675	-4.315	-8.826	-7.903	-8.595	-7.744	-7.555	-6.692	-7.242	-8.357	-8.209	-8.067	-7.471	-7.973	-4.719	-4.613	-1.764	-8.859	-8.850	-6.831	-6.038	-8.639	-7.648
YER177W	-3.542	-7.808	-4.324	-1.092	-11.247	-14.175	-0.836	-8.849	-8.779	-7.356	-6.663	-1.706	-9.084	-7.381	-8.474	-7.178	-3.912	-8.807	-5.274	-9.067	-5.636	-6.261	-7.335	-9.097	-6.802	-17.654	-4.473	-9.110	-7.927	-8.998	-6.418	-7.291	-7.137
YER178W	-6.305	-6.279	-6.218	-6.227	-8.533	-7.307	-7.037	-6.036	-8.350	-7.603	-6.566	-9.488	-9.596	-8.973	-9.130	-5.138	-8.719	-9.689	-6.408	-8.808	-8.898	-8.801	-5.586	-8.185	-8.292	-4.368	-5.598	-9.635	-9.175	-6.554	-7.788	-9.626	-5.968
YER179W	-6.116	-7.780	-3.915	-5.850	-9.118	-8.826	-8.025	-9.424	-8.950	-8.829	-9.365	-8.354	-9.395	-9.241	-8.757	-8.899	-9.319	-8.017	-9.222	-9.265	-8.067	-9.237	-8.363	-7.225	-8.894	-6.353	-8.042	-9.435	-9.276	-9.414	-8.490	-9.026	-8.911
YER180C	-6.134	-8.256	-5.225	-5.874	-9.245	-6.135	-9.559	-8.632	-9.484	-8.547	-6.130	-2.740	-8.912	-9.289	-9.308	-8.910	-9.227	-9.559	-7.239	-8.936	-8.671	-9.221	-4.911	-8.531	-9.112	-6.123	-19.301	-9.506	-9.207	-9.079	-6.658	-9.102	-9.641
YER181C	-6.719	-8.478	-5.553	-6.764	-5.744	-5.673	-7.266	-6.736	-6.761	-7.088	-6.843	-7.219	-7.479	-7.364	-7.206	-6.075	-6.069	-7.472	-4.243	-6.992	-7.182	-6.902	-7.106	-7.404	-7.260	-6.965	-7.136	-7.301	-7.419	-7.111	-6.505	-6.095	-6.201
YER182W	-7.658	-8.597	-2.698	-6.786	-7.868	-6.986	-9.066	-8.947	-9.016	-8.652	-8.007	-5.314	-8.413	-7.948	-7.944	-7.729	-6.727	-8.592	-7.307	-8.784	-8.401	-8.916	-6.522	-7.916	-8.545	-2.960	-3.742	-8.705	-8.547	-8.816	-7.723	-6.851	-8.495
YER183C	-5.804	-7.203	-4.021	-5.258	-8.531	-6.485	-9.140	-9.260	-9.551	-7.411	-4.604	-3.720	-9.327	-8.378	-9.265	-7.889	-8.103	-9.233	-8.455	-9.360	-8.663	-9.050	-4.855	-8.972	-9.171	-0.674	-4.955	-9.572	-8.270	-4.989	-6.607	-9.490	-7.959
YER184C	-8.110	-7.773	-4.554	-5.980	-7.071	-7.041	-8.371	-8.379	-7.667	-7.962	-7.572	-7.088	-7.407	-8.256	-8.370	-6.682	-7.660	-8.457	-7.429	-8.397	-8.173	-8.262	-7.582	-8.455	-8.415	-6.324	-7.520	-8.501	-8.393	-7.731	-8.077	-6.581	-7.807
YER185W	-6.593	-7.953	-4.623	-6.164	-7.900	-7.820	-9.016	-8.875	-9.189	-8.588	-8.309	-7.693	-8.665	-7.288	-8.567	-7.611	-8.474	-8.288	-8.586	-8.939	-8.798	-8.014	-8.203	-9.092	-9.101	-7.085	-9.023	-9.199	-7.839	-6.037	-8.306	-6.838	-8.055
YER186C	-4.959	-7.271	-3.762	-3.344	-8.405	-8.399	-0.000	-9.093	-7.470	-8.287	-5.826	-6.340	-7.524	-8.944	-9.112	-8.514	-7.576	-6.688	-7.884	-8.488	-7.341	-9.053	-2.252	-9.082	-7.701	-0.000	-0.000	-8.406	-8.919	-6.573	-8.344	-9.146	-8.588
YER187W	-7.114	-7.613	-3.868	-4.028	-9.369	-7.824	-9.381	-9.873	-8.995	-7.544	-7.048	-9.053	-9.024	-6.943	-8.743	-6.574	-9.854	-8.940	-9.167	-9.257	-9.259	-8.741	-9.176	-9.033	-9.540	-7.073	-3.940	-8.824	-8.542	-2.410	-8.252	-7.395	-8.490
YER188W	-5.806	-8.069	-6.984	-3.584	-7.970	-7.208	-6.378	-9.557	-9.232	-7.601	-8.508	-7.678	-9.419	-9.459	-8.037	-9.088	-8.961	-7.233	-8.054	-9.142	-7.921	-9.112	-6.904	-8.310	-8.386	-4.753	-9.551	-9.427	-8.976	-0.253	-6.737	-7.098	-7.276
YFL001W	-8.509	-8.361	-8.676	-8.877	-11.768	-11.523	-10.659	-11.676	-10.295	-7.407	-10.965	-11.891	-11.725	-11.794	-10.469	-11.495	-10.710	-11.906	-8.525	-10.910	-11.526	-10.123	-11.712	-11.417	-11.457	-10.585	-9.308	-10.966	-11.694	-10.526	-10.498	-11.752	-11.874
YFL002C	-0.000	-0.000	-0.000	-0.000	-11.915	-10.067	-10.990	-11.243	-11.222	-11.095	-11.951	-10.711	-11.792	-9.197	-11.636	-11.533	-11.496	-9.677	-9.401	-9.012	-11.565	-11.368	-0.549	-11.316	-10.553	-3.312	-8.931	-5.001	-10.151	-11.458	-11.677	-11.866	-11.255
YFL003C	-8.625	-8.569	-8.551	-8.612	-10.962	-10.132	-11.859	-12.062	-11.892	-10.608	-11.294	-10.865	-12.000	-12.051	-11.695	-10.770	-7.339	-10.781	-11.273	-11.631	-10.240	-11.899	-6.329	-10.285	-11.227	-9.280	-2.476	-11.918	-11.996	-11.132	-11.693	-8.769	-11.554
YFL004W	-8.039	-8.325	-7.531	-8.459	-9.366	-9.684	-9.595	-10.304	-9.976	-8.203	-10.137	-9.597	-10.143	-9.555	-9.573	-9.743	-9.763	-10.112	-8.292	-10.212	-9.359	-9.543	-5.991	-10.242	-9.655	-12.641	-6.152	-10.325	-10.295	-3.919	-9.583	-8.053	-10.025
YFL005W	-0.000	-0.000	-0.000	-0.000	-8.263	-8.861	-9.545	-9.004	-8.889	-9.216	-9.216	-8.982	-5.854	-9.121	-8.756	-9.033	-8.709	-8.870	-9.369	-9.551	-8.306	-8.161	-5.037	-8.199	-9.361	-7.867	-9.505	-8.114	-0.818	-10.008	-6.950	-9.579	-8.691
YFL007W	-9.456	-8.643	-9.079	-6.629	-10.123	-9.052	-8.672	-9.899	-9.413	-10.567	-9.186	-10.669	-10.201	-9.968	-9.302	-10.394	-10.653	-10.870	-8.296	-10.335	-10.203	-9.312	-3.692	-8.633	-9.378	-5.488	-10.828	-10.924	-9.987	-9.714	-9.040	-9.334	-8.186
YFL008W	-0.000	-0.000	-0.000	-0.000	-8.067	-6.832	-7.716	-8.589	-8.701	-7.237	-4.765	-3.234	-8.695	-7.497	-7.602	-8.342	-7.970	-8.657	-8.527	-8.526	-8.036	-6.126	-5.501	-7.661	-8.281	-0.000	-6.388	-8.701	-8.689	-8.298	-8.584	-8.604	-8.273
YFL009W	-0.000	-0.000	-0.000	-0.000	-10.215	-10.977	-11.525	-10.955	-9.588	-10.771	-10.182	-11.160	-11.532	-11.169	-11.030	-10.860	-11.320	-9.877	-10.524	-10.906	-10.433	-11.074	-5.646	-11.149	-9.240	-11.222	-5.471	-11.430	-10.884	-10.708	-10.817	-10.369	-11.199
YFL010C	-9.446	-9.855	-9.438	-9.832	-12.036	-11.610	-6.612	-12.452	-9.140	-10.483	-8.931	-12.287	-11.848	-6.183	-11.781	-12.211	-12.223	-11.576	-10.312	-11.867	-11.300	-12.014	-11.981	-11.771	-11.705	-11.966	-10.196	-6.812	-12.361	-12.126	-11.891	-12.214	-11.690
YFL010W-A	-8.625	-8.975	-9.267	-8.399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YFL011W	-10.995	-10.979	-11.106	-10.837	-11.588	-11.754	-12.622	-12.235	-11.117	-11.467	-10.778	-12.118	-12.102	-9.612	-11.377	-12.530	-6.689	-10.552	-10.647	-12.466	-11.718	-11.197	-11.833	-12.630	-11.620	-19.921	-3.984	-12.552	-8.958	-11.556	-12.361	-12.553	-10.668
YFL012W	-9.340	-9.012	-9.520	-8.881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YFL012W-A	-8.180	-7.014	-6.797	-5.336	-11.735	-11.148	-12.002	-12.149	-10.645	-9.128	-10.135	-10.735	-11.613	-10.988	-11.869	-10.037	-9.166	-12.153	-8.853	-11.222	-11.636	-12.098	-8.165	-12.153	-10.948	-43.536	-13.633	-11.287	-11.491	-12.044	-11.354	-12.154	-12.045
YFL013C	-9.060	-8.649	-9.429	-6.859	-9.477	-9.660	-11.919	-12.367	-10.500	-8.558	-7.263	-11.508	-11.720	-11.978	-10.235	-11.790	-10.197	-11.833	-11.062	-11.269	-11.577	-12.147	-12.339	-12.264	-11.958	-5.486	-3.828	-6.309	-12.076	-11.749	-11.069	-11.527	-11.851
YFL014W	-7.908	-8.900	-9.079	-9.061	-6.749	-8.360	-8.625	-9.342	-9.721	-8.818	-6.414	-4.247	-9.466	-7.486	-9.565	-8.353	-8.395	-1.010	-6.107	-9.513	-8.927	-9.672	-6.395	-4.895	-7.779	-12.971	-3.259	-7.572	-6.313	-7.455	-9.508	-9.636	-8.965
YFL015C	-9.265	-9.210	-7.561	-8.809	-6.717	-8.041	-9.373	-8.172	-9.384	-7.391	-7.377	-4.669	-9.344	-9.420	-9.311	-9.099	-8.886	-1.972	-6.444	-8.239	-7.138	-8.877	-34.070	-8.890	-9.261	-47.481	-2.122	-8.618	-7.573	-8.273	-8.846	-6.052	-8.832
YFL016C	-7.476	-7.417	-7.313	-7.445	-8.795	-8.509	-7.438	-8.752	-8.966	-8.652	-8.863	-8.970	-8.924	-8.536	-8.521	-8.828	-7.902	-8.834	-8.546	-8.974	-7.781	-8.184	-8.980	-8.010	-8.530	-9.759	-3.599	-8.965	-9.017	-3.570	-8.472	-8.392	-8.582
YFL017C	-0.000	-0.000	-0.000	-0.000	-9.360	-7.289	-9.080	-9.117	-9.510	-7.859	-4.187	-8.511	-9.417	-8.214	-6.834	-8.488	-8.919	-2.499	-5.787	-8.712	-6.640	-8.590	-5.469	-7.782	-7.977	-2.190	-3.183	-8.708	-6.606	-5.780	-8.801	-9.583	-8.617
YFL017W-A	-0.000	-0.000	-0.000	-0.000	-8.627	-7.790	-9.423	-9.292	-9.137	-9.007	-8.114	-8.785	-7.743	-8.177	-7.133	-8.830	-6.054	-8.594	-6.838	-8.310	-7.827	-8.827	-8.480	-8.639	-7.316	-25.235	-7.521	-8.986	-8.616	-5.735	-8.804	-9.439	-8.518
YFL018C	-7.545	-7.441	-7.582	-7.588	-9.080	-8.830	-8.634	-9.519	-9.063	-9.437	-9.567	-7.672	-7.249	-9.058	-9.330	-7.948	-5.799	-8.004	-8.678	-9.450	-7.766	-9.407	-7.867	-6.890	-6.049	-3.432	-1.602	-9.238	-7.490	-7.096	-7.767	-9.675	-9.473
YFL019C	-8.082	-8.487	-8.510	-8.528	-10.270	-8.817	-10.429	-10.318	-10.391	-8.034	-8.251	-6.882	-8.764	-8.676	-7.807	-10.190	-9.877	-9.401	-6.547	-10.413	-6.871	-10.485	-2.950	-10.327	-9.976	-15.480	-7.616	-10.135	-9.522	-9.316	-10.085	-7.722	-9.022
YFL020C	-9.041	-8.546	-7.826	-8.372	-8.564	-7.282	-10.148	-8.063	-10.123	-7.795	-6.789	-4.166	-8.416	-9.685	-9.822	-9.959	-9.590	-11.952	-6.347	-8.803	-5.598	-9.462	-10.022	-9.945	-7.028	-12.848	-32.682	-9.681	-9.504	-8.894	-9.643	-5.893	-8.236
YFL021W	-9.331	-8.499	-9.596	-9.150	-8.937	-8.963	-3.185	-9.261	-5.933	-7.112	-7.605	-8.071	-9.180	-7.956	-8.878	-8.263	-6.355	-9.122	-7.657	-9.168	-8.990	-8.201	-8.769	-8.941	-9.128	-17.475	-4.082	-7.734	-7.982	-8.358	-8.822	-9.004	-7.810
YFL022C	-0.000	-0.000	-0.000	-0.000	-10.661	-10.201	-11.640	-11.679	-11.425	-8.925	-11.675	-11.477	-9.554	-11.546	-11.601	-11.508	-7.700	-6.339	-8.160	-11.658	-11.078	-11.251	-11.291	-11.272	-11.145	-5.971	-0.000	-10.300	-11.319	-4.587	-10.240	-10.688	-10.980
YFL023W	-8.936	-9.024	-8.305	-8.331	-7.866	-8.381	-3.441	-9.109	-9.446	-8.102	-7.649	-3.914	-8.353	-8.986	-8.831	-9.315	-9.092	-3.585	-7.891	-9.396	-8.409	-9.438	-4.209	-7.624	-6.881	-4.960	-4.467	-8.462	-7.300	-7.483	-9.119	-9.424	-9.391
YFL024C	-0.000	-0.000	-0.000	-0.000	-7.406	-7.468	-5.204	-8.667	-6.368	-7.970	-4.049	-8.304	-8.247	-6.405	-8.388	-8.368	-3.622	-7.811	-6.424	-8.438	-8.045	-8.288	-7.910	-7.618	-8.282	-11.752	-3.166	-8.531	-8.255	-8.529	-8.483	-6.859	-7.708
YFL025C	-6.478	-6.516	-6.398	-6.478	-8.561	-9.217	-9.736	-9.625	-8.748	-8.970	-5.335	-8.454	-6.337	-9.537	-9.034	-9.696	-9.693	-8.769	-7.614	-9.235	-7.006	-8.476	-19.191	-7.370	-5.743	-6.733	-43.075	-9.747	-5.973	-12.331	-7.283	-8.148	-8.605
YFL026W	NaN	NaN	NaN	NaN	-7.113	-6.730	-7.092	-8.224	-7.784	-8.390	-5.822	-8.110	-8.836	-8.255	-7.889	-8.047	-8.533	-9.369	-6.592	-8.489	-8.603	-8.814	-7.414	-9.385	-6.218	-41.992	-6.574	-9.085	-5.775	-4.733	-8.532	-7.803	-7.880
YFL027C	-7.612	-9.348	-5.883	-8.552	-9.388	-9.682	-8.665	-9.323	-10.181	-8.114	-9.252	-9.371	-9.832	-10.198	-9.646	-9.819	-7.868	-8.256	-6.096	-9.628	-7.680	-10.021	-6.602	-9.171	-9.463	-4.414	-6.074	-10.171	-10.065	-9.112	-9.251	-7.830	-9.226
