orf	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [5 gen] | YPD | Simoneau A~Wurtele H, 2016	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [20 gen] | YPD | Simoneau A~Wurtele H, 2016
YNL046W	-0.274491	1.4888875000000001
YNL047C	0.004621999999999987	1.4502445000000002
YNL049C	1.02759	0.7245265
YNL050C	-0.1257275	3.54397
YNL051W	0.7294045	-5.85868
YNL052W	1.553455	0.704936
YNL053W	-0.04498300000000001	2.519375
YNL054W	0.6897138	
YNL055C	0.159686	-1.1642125
YNL056W	0.6601874999999999	2.610125
YNL057W	0.60037905	1.060339
YNL058C	0.681673	0.30627249999999995
YNL059C	1.2378069999999999	
YNL063W	-0.41091300000000003	0.015169999999999906
YNL064C	2.05842	
YNL065W	-0.249305	2.06575
YNL066W	-0.1082849	-1.244188
YNL067W	-1.1329105	-12.58385
YNL068C	-1.8412625	-33.993900000000004
YNL069C	-1.16461	-0.44457800000000003
YNL070W	0.31112249999999997	-2.0345400000000002
YNL071W	-2.06082	-1.1418045
YNL072W	-0.45281950000000004	-0.32311445
YNL073W	-0.027435999999999988	
YNL074C	-1.0925305	2.70062
YNL076W	-0.5153665000000001	0.26748800000000006
YNL077W	0.2935635	1.7490899999999998
YNL078W	-0.24921500000000002	0.9890165
YNL079C	0.763471	-1.141466
YNL080C	0.727016	
YNL081C	1.0880649999999998	
YNL082W	-0.6467985	-2.49789
YNL083W	0.2249896	0.643927
YNL084C	1.2101365	-1.84053
YNL085W	0.231835795	-1.436582
YNL086W	0.502507	2.262215
YNL087W	-0.75586	-0.40967
YNL089C	-0.51044495	2.436995
YNL090W	-0.616261	-0.6686218500000001
YNL091W	-0.80504	-6.870035
YNL092W	0.201505	0.7329049999999999
YNL093W	-0.668941	-1.161446
YNL094W	-2.031585	-1.3699255
YNL095C	-0.052577	-1.2390285
YNL096C	-0.13756000000000002	1.874025
YNL097C	1.2584495	2.8140650000000003
YNL098C	0.009563500000000003	-2.5799000000000003
YNL099C	0.77941	0.445767
YNL100W	-1.813955	1.0204735
YNL101W	0.3387811	-1.7158274999999998
YNL104C	-0.387563	1.3636044999999999
YNL105W	0.3822655	-1.8628814999999999
YNL106C	0.5023755	3.0209915
YNL107W	-0.24882525	-1.800535
YNL108C	-0.42188600000000004	0.8734085
YNL109W	-0.54514825	-0.464172
YNL111C	-0.08781000000000005	0.06060999999999994
YNL115C	-0.3731242	-0.00607000000000002
YNL116W	-0.5961225	-2.2034599999999998
YNL117W	-0.23867549999999998	0.1642139
YNL119W	1.4463395000000001	-2.853685
YNL120C	0.1710901	-0.49965650000000006
YNL121C	-0.8774705	-8.97758
YNL122C	-0.06716349999999999	1.0943595
YNL123W	0.0705455	-6.512005
YNL125C	0.490531	1.2647035
YNL127W	-1.4822795000000002	-0.558059
YNL128W	0.33167415	1.410588
YNL129W	0.07874249999999999	0.60023325
YNL130C	0.15406419999999998	1.3224925
YNL133C	1.622075	
YNL134C	-0.6756595	4.515715
YNL135C	0.06254649999999999	0.5741354999999999
YNL136W	0.38809699999999997	-0.7981615
YNL138W	0.6233489999999999	
YNL139C	0.03392400000000001	
YNL140C	0.36221899999999996	0.37527049999999995
YNL141W	-0.9238759999999999	-0.734961
YNL142W	-0.8029025000000001	2.20287
YNL143C	-1.4255175	-0.5928675
YNL144C	-0.7998075	-1.355912
YNL145W	-0.654982	-1.34078
YNL146W	0.2679725	-0.073735
YNL147W	2.1165700000000003	4.59424
YNL148C	1.853415	-1.296805
YNL154C	0.05318649999999997	-2.843395
YNL155W	-0.13450905	3.591735
YNL157W	-0.4568605	1.589105
YNL159C	-0.24175049999999998	0.9012155
YNL160W	0.452587	3.8331600000000003
YNL166C	0.38918555000000005	-15.384075
YNL168C	0.6630590000000001	2.156225
YNL170W	1.330075	2.5930400000000002
YNL173C	0.37922	-0.09571749999999998
YNL175C	0.6061105	-0.16586775
YNL176C	-0.0427309	1.184183
YNL177C	0.621977	0.9022325
YNL179C	0.508028	0.839696
YNL180C	-0.6554205	1.2102650000000001
YNL183C	0.6520105	2.9102300000000003
YNL184C	-0.19258799999999998	3.68049
YNL187W	0.8107355	0.42821415
YNL190W	-0.2198633	-0.22658549999999997
YNL191W	0.5758465	0.10885700000000001
YNL193W	-0.0969111	-0.6505785
YNL194C	-0.165917	-4.90099
YNL195C	0.16979850000000002	-1.8326835
YNL196C	0.470206	-0.6663600000000001
YNL197C	0.88739	3.59352
YNL198C	0.8947114999999999	2.0910225
YNL199C	1.111723	
YNL200C	-0.381	-1.125628
YNL201C	-15.965399999999999	-41.33565
YNL202W	0.04742950000000001	-1.171442
YNL203C	-0.6087455	0.6198445
YNL204C	0.5162465	1.2474965
YNL205C	-0.07446985	0.3879205
YNL206C	0.8034509999999999	2.272055
YNL211C	0.632827	0.86422375
YNL212W	-1.638005	0.621067
YNL213C	0.7661830000000001	1.487825
YNL214W	-0.764024	-0.2215885
YNL215W	-0.54745865	-1.12049
YNL217W	0.0959731	-0.36025
YNL218W	-0.7763135	-0.7687930000000001
YNL219C	0.784757	1.98482
YNL224C	-0.9587635000000001	-2.61069
YNL225C	1.88316	
YNL226W	1.0340265	-1.4007915
YNL227C	1.2119520000000001	0.7945930000000001
YNL228W	-0.12811999999999996	
YNL229C	-0.4316505	-1.5668350000000002
YNL230C	-0.2429074	-0.39540200000000003
YNL231C	-0.839853	0.1907025
YNL233W	0.443828	-0.891621
YNL235C	-1.354514	-9.469370000000001
YNL236W	-1.76573	-4.547125
YNL237W	-0.5357594999999999	-0.1606081
YNL239W	1.1770295	5.35045
YNL241C	-0.01727200000000001	0.527453
YNL242W	0.008010000000000003	2.6696549999999997
YNL243W	0.11547049999999998	
YNL246W	1.0273395	
YNL248C	0.2396365	
YNL249C	0.15077555	0.13312999999999997
YNL250W	-0.3440525	-0.4299995
YNL252C	0.28726769999999996	4.95393
YNL253W	0.34301465000000003	-0.6949375
YNL254C	1.235454	0.860599
YNL255C	-2.95072	-20.747
YNL257C	-0.996362	0.989493
YNL259C	0.17800059999999998	-2.244415
YNL264C	0.6182615	-1.5427825
YNL265C	-0.5135535	-2.84322
YNL266W	-0.8414745	-1.0400049999999998
YNL268W	0.8022815	1.46466
YNL269W	0.34432850000000004	-0.436705
YNL270C	-1.25193	-5.2143
YNL271C	-0.018310700000000003	-5.1860800000000005
YNL273W	-11.26635	-22.64305
YNL274C	-0.779772	2.59996
YNL275W	-0.8621260000000001	0.239701
YNL276C	0.009285949999999998	-1.905426
YNL278W	0.1018571	2.24978
YNL279W	-0.28516549999999996	-0.24941499999999994
YNL280C	-0.27392225000000003	
YNL281W	0.4921915	1.5217800000000001
YNL283C	-0.567511	-1.4967035
YNL284C	0.8217125	3.211043
YNL285W	-0.6831945	-1.433015
YNL286W	0.113215165	0.41264600000000007
YNL288W	0.70044	1.2728225
YNL289W	0.25588605000000003	-0.362668
YNL291C	-0.16191500000000003	0.7692325
YNL292W	1.696005	0.26919025
YNL293W	-0.22939215	-1.034194
YNL294C	0.19938099999999997	0.4786715
YNL295W	0.19177625	0.728539
YNL296W	-0.7544109999999999	
YNL297C	1.1039785	
YNL298W	-0.61653	-22.72895
YNL299W	-0.1520905	-1.838305
YNL300W	-0.48727374999999995	0.198072
YNL301C	0.191306	2.340125
YNL303W	-1.0968200000000001	-2.017065
YNL304W	-1.103125	0.03520099999999998
YNL305C	-0.4392335	-0.5764475
YNL307C	-0.88369	-9.585415
YNL311C	-0.7815875	-1.2999999999999998
YNL314W	-0.6897745	0.7021649999999999
YNL315C	-0.06818165000000001	2.7061557499999997
YNL316C	0.06326200000000001	-3.4974525
YNL318C	-0.1874355	0.9699793000000001
YNL319W	0.47216099999999994	0.520054
YNL321W	0.44152499999999995	0.29830200000000007
YNL322C	1.0198855	-1.7896714999999999
YNL323W	-0.1129945	0.30917
YNL324W	-0.24854300000000001	1.7718065
YNL325C	-0.8353204999999999	0.3302425
YNL326C	0.6479210000000001	2.336085
YNL327W	0.3441335	1.29813
YNL328C	-2.06962	-0.3333334
YNL329C	-0.2702891	-0.756436
YNL332W	0.2617305	1.0058705000000001
YNL333W	-0.20541	0.09759850000000002
YNL334C	0.3907695	0.9309749999999999
YNL335W	-1.3371075000000001	0.6884965000000001
YNL336W	-0.738531	1.1226965
YNL338W	-0.8642190000000001	-0.3796355
YNL339C	0.928134	0.5869705000000001
YNR001C	0.5201110000000001	-2.01957
YNR002C	-0.41993785	-0.5927015
YNR004W	1.757815	2.9335199999999997
YNR005C	1.36265	-0.9641755000000001
YNR006W	0.030362500000000014	0.839636
YNR007C	0.5722675	0.7966219999999999
YNR008W	-0.897902	2.6778649999999997
YNR009W	0.22909600000000002	3.654035
YNR012W	1.143956	1.9700115
YNR013C	-0.876916	0.41988000000000014
YNR014W	-0.2940395	-0.3417245
YNR015W	0.0869529	-11.97213
YNR018W	-0.509161	1.0564455000000001
YNR019W	-0.255882	1.5638800000000002
YNR020C	-0.8221315	0.598868
YNR021W	0.7294579999999999	-0.6382835
YNR023W	0.8061130000000001	
YNR024W	-2.153755	-13.4451
YNR025C	-1.3348095	-7.444685
YNR027W	-0.17226000000000002	4.243835000000001
YNR028W	-0.6060453	0.11472399999999999
YNR029C	-0.7794490000000001	-5.08278
YNR030W	-1.118985	0.42553450000000004
YNR031C	-0.484206	0.1262415
YNR032C-A	-0.6214835	2.54447
YNR032W	-1.350909	2.4791600000000003
YNR033W	0.6155611	1.978464
YNR034W	-0.808497	-0.5296615
YNR036C	-0.4016075	
YNR037C	0.055834049999999996	2.78873
YNR039C	0.029824550000000002	0.8297275
YNR040W	0.2735355	1.026279
YNR041C	-1.510315	1.6957005
YNR042W	-1.1797300000000002	2.16946
YNR044W	-0.7047775	2.556275
YNR045W	-1.0774154999999999	1.726535
YNR048W	0.07652999999999999	1.2643900000000001
YNR049C	-1.1927645	1.2011655
YNR050C	0.586604	1.881805
YNR051C	-14.7886	-13.02335
YNR052C	-0.06704850000000001	
YNR055C	-0.7235320000000001	3.3254900000000003
YNR056C	0.205047	0.5229900000000001
YNR057C	-0.7247665	0.763368
YNR058W	0.029241000000000017	-0.549927
YNR059W	0.4622635	1.38697
YNR060W	0.3944805	0.15321435
YNR061C	-0.84739	0.3119215
YNR062C	0.19821948	0.364369
YNR063W	-0.218738	2.705105
YNR064C	0.635756	0.87051
YNR065C	0.06857150000000001	0.8896595
YNR066C	-0.06539750000000003	0.6047750000000001
YNR067C	0.08412249999999999	1.321925
YNR068C	-0.008379500000000012	0.8551639999999999
YNR069C	0.40843114999999997	0.56213481
YNR070W	-0.7792235000000001	-0.279532
YNR071C	-1.404735	-1.232965
YNR072W	0.026802500000000007	1.2546675
YNR073C	-1.4236849999999999	1.9308450000000001
YNR074C	-1.023914	0.3623898
YNR075W	0.020537499999999986	0.433233
YOL001W	-1.0022325	-1.873405
YOL002C	-0.4297785	-0.2751135
YOL003C	-0.256972	-0.7261435
YOL004W	0.5530335	4.18806
YOL006C	0.5940785	2.8851050000000003
YOL007C	-0.37686759550000004	0.6294995000000001
YOL008W	0.38087950000000004	1.77146
YOL011W	-0.3644855	-2.26363
YOL012C	0.5092695	0.4031155
YOL013C	0.531802	-1.0626
YOL013W-A	-0.02346875	2.31899
YOL014W	-0.33280750000000003	2.11917
YOL015W	0.2020418	4.41729
YOL016C	-0.0635365	0.09419350000000004
YOL017W	0.7739965	-0.6803680000000001
YOL018C	-0.884804555	-1.7087139999999998
YOL019W	0.16056945	1.4046895
YOL020W	0.7003955	-3.1451625
YOL023W	0.42020599999999997	
YOL024W	-0.14771600000000001	2.49643
YOL025W	0.5315555	1.1687144999999999
YOL027C	0.1915688	1.5744655
YOL028C	0.7200740000000001	0.42202
YOL029C	0.9245190000000001	0.8811955
YOL030W	-0.368039	-2.5167280499999998
YOL031C	0.731647	1.49999
YOL032W	-0.51404855	0.5027487
YOL033W	1.2783410000000002	
YOL035C	0.471974	0.9613050000000001
YOL036W	0.4581685	-0.9412604999999999
YOL037C	-0.674052	-2.801235
YOL039W	0.7364605000000001	-0.5416099999999999
YOL041C	-0.9256975000000001	-0.5686100000000001
YOL042W	0.9930760000000001	-1.79456
YOL043C	1.5953249999999999	1.299005
YOL044W	-0.07138245	-1.9479405
YOL045W	-0.7501815	0.21601959999999998
YOL046C	-0.189971	-0.3646209
YOL047C	0.9180645	-0.14986250000000007
YOL048C	-0.2623315	-1.299089
YOL049W	0.890687	0.375938
YOL050C	1.74472	2.784225
YOL051W	1.46583	
YOL052C	-0.2594415	3.9332450000000003
YOL052C-A	0.1348615	1.223978
YOL053W	0.41955549999999997	-0.2657348
YOL054W	0.687644	0.018287499999999984
YOL055C	-0.041487000000000024	0.16959735
YOL056W	-0.04019099999999998	0.984789
YOL057W	0.43903250000000005	1.82287
YOL058W	0.445344	-0.540305
YOL059W	0.56657	-0.41063900000000003
YOL060C	-0.43373435	0.62951
YOL061W	0.353186	3.192445
YOL062C	0.24247999999999997	-2.64091
YOL063C	0.45484199999999997	0.03550049999999999
YOL064C	0.9907315000000001	2.0507400000000002
YOL065C	0.2533565	3.6255949999999997
YOL067C	-1.60142	-1.0094685
YOL068C	1.345415	1.42129
YOL070C	0.0735381	-1.5652047
YOL071W	0.22653955	2.83197
YOL072W	1.811575	
YOL075C	-0.3306145	0.42784049999999996
YOL076W	0.818837	
YOL079W	-0.48100350000000003	-0.6261736
YOL080C	-0.488425	-1.73442
YOL081W	-0.028761399999999993	-2.60497
YOL082W	0.11564830000000001	-1.0894385
YOL083W	0.4848745	-0.704855
YOL084W	0.20488555	-1.829755
YOL085C	0.021995704999999997	-3.646255
YOL087C	0.139632455	1.227201
YOL088C	-0.032732999999999984	-0.288612
YOL089C	0.692924	-0.25778249999999997
YOL090W	-1.8495105	-7.25033
YOL091W	0.1033385	-0.8016279999999999
YOL092W	0.013241500000000017	-0.5984450000000001
YOL093W	-0.662335	-4.23281
YOL095C	0.1033975	
YOL096C	0.006944550000000001	0.72898
YOL098C	-0.22441	-0.5176615999999999
YOL099C	0.33331	-0.874696
YOL100W	-0.34845950000000003	-0.7103300000000001
YOL101C	0.3661535	-1.3871145
YOL103W	-0.738272	-0.7940845
YOL104C	0.2579815	-2.3927335
YOL105C	-0.23624925000000002	-0.055278999999999995
YOL106W	1.309265	1.34883
YOL107W	0.439472	0.07134499999999999
YOL108C	0.04536499999999999	-1.963005
YOL109W	-0.10044289999999999	3.2802249999999997
YOL110W	0.2952965	1.271025
YOL111C	-2.5494115	-4.271316000000001
YOL112W	-0.41913849999999997	0.6704985
YOL113W	0.20056839999999998	0.351859
YOL114C	0.22493849999999999	-0.6933385
YOL115W	-3.0041700000000002	-6.868739999999999
YOL116W	-0.177475265	-2.087281
YOL117W	1.0561995	1.35327
YOL118C	-0.4346438	1.81575
YOL119C	-0.316403	0.4968635
YOL121C	0.3404205	0.82667
YOL122C	-1.0125865	-1.792155
YOL124C	1.481455	1.7512699999999999
YOL125W	0.26963204999999996	1.5927099999999998
YOL126C	-0.3244615	0.857129
YOL128C	1.49634	-0.796203
YOL129W	0.5771775	-1.51488
YOL131W	-2.1275250000000003	-1.1168215000000001
YOL132W	-0.535986	1.26195905
YOL136C	-0.8714165	1.097613
YOL137W	0.03096	1.64614
YOL138C	-0.0694035	-1.587305
YOL141W	-0.6364015000000001	-2.474745
YOL143C	1.68344	
YOL147C	0.1266855	0.12340299999999998
YOL150C	0.1019815	0.33357400000000004
YOL151W	0.10490450000000001	-0.6688485
YOL152W	-0.7930115	0.6406535
YOL155C	-0.2933485	0.2848885
YOL158C	-0.24618465	0.152418
YOL159C	-0.1735145	0.6737314999999999
YOL160W	0.19003655	2.0765599999999997
YOL162W	-0.37458199999999997	-0.4688983
YOL163W	0.04139876	0.6168065
YOR001W	-0.6100336	
YOR002W	1.035207	1.67903
YOR003W	0.11934545	0.5429665
YOR005C	0.8652195	-2.069303
YOR006C	0.038900000000000004	0.4618215
YOR007C	0.866356	0.7288892499999999
YOR008C	1.0686300000000002	-1.0581175
YOR008C-A	-0.263762	-6.695175000000001
YOR009W	0.943515	0.17375149999999995
YOR010C	-0.522501	1.0380614
YOR011W	0.3227835	-1.0401765
YOR012W	-0.839267	1.386935
YOR013W	-0.1525705	0.5925165
YOR014W	0.6301885	-0.6629135
YOR015W	-0.211659	-3.0275499999999997
YOR016C	0.11017149999999998	-1.0415075999999999
YOR017W	0.29796	-1.792041
YOR018W	1.143262	2.29307
YOR019W	0.20283600000000002	-3.16099
YOR021C	0.866226	0.2402686
YOR022C	-0.0020890000000000075	-0.8529950000000001
YOR023C	0.230198	5.378615
YOR024W	-1.3466719999999999	-6.095745
YOR025W	0.6319685	-2.4879350000000002
YOR026W	0.002118149999999999	
YOR027W	1.287176	0.378695
YOR028C	-0.7821414999999999	1.76894
YOR029W	0.4753615	0.647143
YOR030W	0.7147760000000001	-0.2047085
YOR032C	-0.6269701000000001	-3.2075405000000003
YOR033C	0.31957399999999997	-4.905705
YOR034C	0.2667678	-0.1954817
YOR035C	-0.7652445	
YOR036W	0.6406215	-0.5015109999999999
YOR037W	0.07781450000000001	2.427365
YOR038C	-0.21483100000000002	-0.3193905
YOR039W	-1.6906150000000002	-6.828564999999999
YOR040W	0.19040965	0.1332405
YOR041C	0.5975855	1.7717399999999999
YOR042W	1.466245	1.5243250000000002
YOR043W	-0.303397	-8.411855
YOR044W	0.793609	0.9085285000000001
YOR045W	0.44605514999999996	2.320035
YOR047C	0.06252490000000001	-0.48451999999999995
YOR049C	0.968953	0.8090725
YOR050C	-0.98358	0.4780110000000001
YOR051C	0.60814	-0.053565500000000016
YOR052C	-0.13404495	0.34816365000000005
YOR053W	-0.44112300000000004	0.7070699999999999
YOR054C	0.07791906999999999	-0.9889504999999998
YOR055W	0.864439	-0.700178
YOR058C	-0.24678699999999998	-0.6176765
YOR059C	0.5195245	0.2401965
YOR061W	0.1044645	-11.85397
YOR062C	-0.014657049999999998	-2.2029705
YOR064C	1.4362400000000002	1.1499495
YOR065W	0.12589014999999998	1.71054
YOR066W	-0.42586749999999995	0.189863
YOR067C	1.610863	0.8844185
YOR068C	0.33848849999999997	0.1592283
YOR069W	0.7798970000000001	0.09428250000000005
YOR070C	-0.471753	0.49902650000000004
YOR071C	0.8979010000000001	1.2583935
YOR072W	0.31340300000000004	0.48575099999999993
YOR073W	-1.461095	
YOR076C	0.481474	-1.190892
YOR078W	0.8017620000000001	
YOR079C	0.8336135	1.74424
YOR080W	0.595297	
YOR081C	0.2837065	3.35577
YOR082C	-0.6555675	-5.74031
YOR083W	-0.9193355	-12.3219
YOR084W	-0.2468695	-4.836885
YOR085W	1.63416	2.21915
YOR086C	0.721475	0.55228695
YOR087W	1.04038625	0.09583499999999998
YOR089C	1.996425	-0.027559999999999918
YOR090C	-0.2980176	-0.12888
YOR091W	0.9078835000000001	0.24399755
YOR092W	-0.16734749999999998	0.21293700000000002
YOR093C	0.805297	-1.0453675000000002
YOR094W	0.7683005	1.4232775
YOR096W	0.26110449999999996	
YOR097C	-0.11002150000000001	-0.9907220000000001
YOR099W	-0.45914	0.1067514
YOR100C	0.4426755	0.4700645
YOR101W	0.375333	1.401345
YOR104W	1.78956	5.11817
YOR105W	-0.777557	1.409048
YOR106W	-0.37083449999999996	-2.9682465
YOR107W	-0.250726	2.774035
YOR108W	-0.678285	-1.383235
YOR109W	0.0400356	2.379045
YOR111W	-0.432751	-0.09801750000000004
YOR112W	-0.49802599999999997	0.9386005
YOR113W	-0.9612025	-1.0414430000000001
YOR114W	-0.5693645	1.73026
YOR115C	-0.7960425	1.4577275
YOR118W	-0.5174285	1.12154
YOR120W	0.248129	0.49291700000000005
YOR121C	0.8447545000000001	1.8716650000000001
YOR123C	1.3309549999999999	1.2351025
YOR124C	-0.491477	-3.979915
YOR125C	0.111898	1.6840825
YOR126C	-0.08468128000000001	1.670137
YOR127W	0.8767745	2.516365
YOR129C	0.2111415	-0.002068499999999973
YOR130C	-0.00013299999999999423	0.4177775
YOR131C	-0.4878695	2.676215
YOR132W	-0.16416585	-0.05152999999999999
YOR133W	0.19120915	0.10175300000000001
YOR134W	-1.0258655	0.8022400000000001
YOR135C	0.38421599999999995	-1.97785
YOR136W	-0.8249375	-0.8633284999999999
YOR137C	0.5392927000000001	0.705264
YOR138C	-0.010274000000000005	2.36623
YOR139C	-0.6040235	1.2147204999999999
YOR140W	-0.5967915	-0.1975150000000001
YOR141C	-0.404678	1.523265
YOR142W	0.0352775	0.9492425
YOR144C	1.8488000000000002	4.622145
YOR147W	0.31906245	-0.96930125
YOR150W	-0.713122	3.568025
YOR152C	-0.5851465	0.9188105
YOR154W	-0.680492	0.51532295
YOR155C	-0.8291945000000001	0.12891600000000003
YOR156C	-2.42598	-9.068425000000001
YOR158W	0.6134935	3.7383845
YOR161C	0.1786412	2.11172
YOR162C	-0.955926	4.837755
YOR163W	-0.5095345	-0.6291959
YOR164C	0.39158899999999996	-3.314285
YOR165W	-0.4268978	-2.6550175
YOR166C	-0.352811	-0.47968700000000003
YOR167C	-0.13763335000000002	-0.9084
YOR170W	-0.08345799999999999	-1.873215
YOR171C	0.15059855	-0.340778
YOR172W	0.14453834999999998	0.514926
YOR173W	-0.21014	-1.577572
YOR175C	0.07680300000000001	-1.065594
YOR177C	0.2838896	-3.1405925
YOR178C	0.573504	-0.026954000000000006
YOR179C	0.558826	5.338229999999999
YOR180C	-0.57822	1.2025515
YOR182C	2.030775	2.532985
YOR183W	1.532925	2.4337999999999997
YOR184W	-1.165605	-1.78147
YOR185C	-0.3808865	-0.10458499999999993
YOR186W	-0.09390794999999999	-1.1511555
YOR187W	0.770951	
YOR188W	0.310239	1.388252
YOR189W	0.6389515	1.4489925000000001
YOR190W	0.182473	-0.637497
YOR191W	-1.1271195	-12.93823
YOR192C	0.3404435	3.07248
YOR193W	-1.231081	-1.1328925
YOR195W	-0.6456315	-3.290845
YOR196C	-0.5645765	
YOR197W	-0.541701	0.7642565
YOR198C	-0.003861500000000004	-3.8353
YOR199W	-0.02849775	
YOR200W	-1.4651715	1.751328
YOR201C	-0.811365	
YOR202W	-0.2231535	0.5488999999999999
YOR205C	-0.82218515	0.5212152
YOR208W	-0.7191365000000001	0.0970975
YOR209C	0.7983845	
YOR211C	-0.11405	
YOR213C	0.0630584	3.801285
YOR214C	-0.348036	1.6290200000000001
YOR215C	-0.008120499999999996	0.5472444999999999
YOR216C	-0.19087	-2.3075900000000003
YOR219C	-0.4868975	1.075026
YOR220W	-0.34248534999999997	1.222666
YOR221C	0.86056	
YOR222W	-0.246664	0.9228784999999999
YOR223W	-1.287355	-10.27792
YOR225W	0.0359805	0.949015
YOR226C	-1.053956	-0.4363699999999999
YOR227W	-0.899135	0.6808694999999999
YOR228C	0.008096999999999993	1.99376
YOR229W	-0.906628	0.6057435000000001
YOR230W	-0.36329199999999995	-1.044222
YOR231W	0.996685	1.54034
YOR233W	-0.16347899999999999	-0.1896355
YOR234C	-0.2449385	-0.21715299999999998
YOR235W	1.0918945	1.5344600000000002
YOR237W	-0.4199045	0.8720635
YOR238W	-0.223138	-0.4176049999999999
YOR239W	-0.44033400000000006	3.7381575
YOR241W	1.51688	
YOR242C	-0.6904805	-2.2082924999999998
YOR243C	-0.12092900000000001	1.8244315
YOR245C	0.5123854999999999	0.934188
YOR246C	-0.8883915	-3.0101549999999997
YOR247W	-0.8027535000000001	-1.095269
YOR248W	-0.2779065	-0.385739
YOR251C	-0.17193250000000002	-0.21371099999999998
YOR252W	-0.552659	-0.1214615
YOR253W	-0.09362190000000001	-0.135697
YOR255W	-1.197142	-0.47235649999999996
YOR258W	0.437467	0.028829500000000008
YOR263C	0.29303999999999997	1.96882
YOR264W	-0.753718	0.45410749999999994
YOR265W	0.08166999999999999	-0.10368300000000003
YOR266W	0.214013	0.95747543
YOR267C	-1.2095099999999999	1.0825247
YOR268C	-0.21399065	-1.025922
YOR269W	-0.39446255	-0.437047805
YOR270C	0.448537	1.8777599999999999
YOR271C	-0.5593075	1.188114
YOR273C	-1.320856	0.51437
YOR274W	0.035093650000000004	-3.3892550000000004
YOR275C	-0.3967664999999999	2.01258
YOR276W	-0.122997	-1.564915
YOR277C	-1.2011965	-2.963581
YOR279C	-0.2467595	2.78883
YOR280C	-0.87735	-1.1103172000000001
YOR283W	-0.8645025	0.41933149999999997
YOR284W	-1.0535	-0.5615683
YOR285W	-0.873758	0.4100725
YOR286W	-0.294823	-0.5874600000000001
YOR288C	-0.08293850000000003	1.091319
YOR289W	-0.9987405	-0.3028715
YOR290C	0.659553	-1.6980650000000002
YOR291W		1.129693
YOR292C	-0.162907	0.2188231
YOR293W	-0.3115807	
YOR295W	0.559155	
YOR296W	0.33535	0.31420525000000005
YOR297C	0.34889400000000004	4.38722
YOR298C-A	-0.36925325000000003	0.43866724999999995
YOR298W	-0.897194	0.550642565
YOR299W	-0.1191495	-0.9319449999999999
YOR300W	-0.883744	-0.233039
YOR302W	-0.162071	-1.2325435
YOR303W	0.083759	0.2723200000000001
YOR304C-A	-0.303758	1.624085
YOR304W	-0.3462735	-1.8633290000000002
YOR305W	-0.04375999999999999	1.87607
YOR306C	0.7956540000000001	0.4208245
YOR307C	0.5600665	-2.8170100000000002
YOR308C	1.469205	3.945855
YOR309C	-0.95957	-1.590755
YOR311C	-0.767023	-3.7862799999999996
YOR312C	-1.14781	
YOR313C	-0.05794349999999998	1.085049
YOR314W	-0.47611329999999996	0.6324514999999999
YOR315W	0.043366779999999994	1.876785
YOR316C	1.1797244999999998	2.563015
YOR317W	1.0591504999999999	2.699745
YOR318C	-0.35643349	0.6477225
YOR320C	1.1013875	1.0018925
YOR321W	0.07695550000000001	1.507054
YOR322C	0.9831555000000001	0.8943076999999999
YOR323C	0.303875	1.67339
YOR324C	0.432523	0.049794500000000005
YOR325W	0.5172185	-4.153295
YOR327C	2.99844	3.3101450000000003
YOR328W	0.5423725	-0.8140175
YOR330C	-0.05967300000000003	5.04713
YOR331C	0.309174	
YOR332W	0.2539245	-0.7698210999999999
YOR333C	0.33439549999999996	-2.9886345
YOR334W	-0.32839064999999995	-0.9575222
YOR337W	-1.1142665	-1.2445075
YOR338W	0.9667835	-1.2938204999999998
YOR339C	-0.52685225	-1.4198095
YOR342C	-0.42234150000000004	-3.5567849999999996
YOR343C	-0.861824	-0.329419
YOR344C	0.47181974000000004	1.925185
YOR345C	-0.517488	-6.589975
YOR346W	-0.4191507	-1.1268645
YOR347C	-0.8704805	-2.0797355
YOR348C	0.42582739999999997	0.38077415
YOR349W	0.831472	1.931275
YOR350C	0.295651	0.32523245
YOR351C	-0.18830965	-0.3411925
YOR352W	-0.19741456	-0.9136004999999999
YOR354C	-0.50592505	0.963302
YOR355W	-2.363495	-2.227815
YOR356W	-0.5518598	1.450013
YOR357C	-0.0681335	0.14888499999999993
YOR358W	-0.39821249999999997	0.872237
YOR359W	-1.2440125	-10.216255
YOR360C	-1.6810455	-0.7086224999999999
YOR363C	-0.28177399999999997	1.316465
YOR364W	-0.0312075	-1.2293263
YOR365C	-0.979257	-0.41562249999999995
YOR366W	0.6447512999999999	-1.03138135
YOR367W	-0.05340565	1.0476925000000001
YOR368W	0.615969	-1.98732
YOR369C	-0.3565925	1.118391
YOR371C	-0.390865	-1.028565
YOR374W	0.38054875	-1.640075
YOR375C	0.314076	-0.8460150000000001
YOR376W	0.8598755	0.9662335
YOR377W	0.20098155	-0.502559
YOR378W	-0.614032	-0.44565449999999995
YOR379C	0.32427224	-3.7875699999999997
YOR380W	-0.05802924999999999	-1.156526
YOR381W	0.5353025	1.463135
YOR382W	1.1012365	0.4026575
YOR384W	0.11159799999999997	1.2884449999999998
YOR385W	-0.39339700000000005	-1.86361
YOR386W	-0.3651275	0.8967555
YPL001W	0.143708	-2.905995
