ORF	het | growth (relative abundance in pooled culture) | glucose limitation, chemostat (glucose [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | phosphorus limitation, chemostat (phosphorus(.) [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.2/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.3/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, chemostat (culture dilution rate [0.3/h], minimal complete [standard]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, turbidostat (minimal complete [standard]) | Pir P~Oliver SG, 2012
YFL053W	0.001	0.000	-0.001	0.003	-0.001	-0.001	-0.000
YFL054C	0.001	0.001	-0.000	0.004	-0.002	-0.000	-0.002
YFL055W	-0.000	0.001	-0.000	0.006	-0.004	0.000	0.001
YFL056C	0.002	0.001	-0.001	0.004	-0.002	-0.001	-0.006
YFL060C	-0.004	0.001	-0.004	-0.001	-0.001	0.001	0.009
YFL063W	-0.002	0.002	-0.003	-0.001	-0.000	0.001	-0.008
YFR001W	0.000	0.001	-0.002	0.003	-0.001	-0.001	-0.003
YFR002W	0.001	0.003	0.003	0.009	-0.003	0.001	0.011
YFR003C	0.001	0.001	-0.001	0.002	-0.001	0.000	-0.005
YFR004W	-0.000	0.003	0.000	0.002	-0.001	-0.001	-0.014
YFR005C	0.000	-0.001	-0.001	0.002	-0.001	0.000	0.001
YFR006W	-0.000	0.001	-0.002	0.001	-0.002	-0.000	-0.003
YFR007W	0.000	0.001	-0.001	0.002	-0.001	0.000	-0.002
YFR008W	0.001	0.001	-0.001	0.002	-0.000	0.001	0.002
YFR009W	0.000	0.001	-0.003	0.001	-0.001	-0.002	-0.003
YFR010W	-0.001	-0.001	-0.003	-0.000	-0.003	-0.002	0.006
YFR011C	-0.001	0.000	-0.001	-0.000	0.000	0.000	-0.002
YFR012W	-0.001	0.000	-0.001	0.001	0.000	-0.000	-0.002
YFR013W	0.001	0.001	-0.003	-0.000	0.001	0.000	0.003
YFR014C	-0.000	-0.001	-0.001	0.001	-0.001	0.002	0.007
YFR015C	-0.000	0.000	-0.002	0.001	-0.001	-0.001	-0.000
YFR016C	0.002	0.001	-0.001	0.002	-0.000	0.001	-0.002
YFR017C	0.002	0.001	-0.000	0.003	-0.001	0.001	-0.004
YFR018C	-0.001	0.001	-0.002	-0.000	-0.001	0.001	-0.003
YFR019W	0.001	0.002	0.000	0.002	0.001	-0.001	-0.000
YFR020W	0.000	0.001	-0.001	0.003	0.000	-0.000	-0.002
YFR021W	0.001	-0.002	-0.001	0.004	0.001	0.001	0.007
YFR022W	0.001	0.001	-0.002	-0.000	-0.001	-0.001	0.002
YFR023W	0.000	0.001	-0.002	-0.000	-0.000	-0.001	0.001
YFR024C-A	0.002	0.002	-0.001	0.001	-0.000	0.001	-0.001
YFR025C	0.001	0.001	-0.001	0.004	-0.001	0.002	-0.004
YFR026C	-0.003	-0.001	-0.005	-0.004	-0.001	-0.001	0.001
YFR027W	-0.001	0.000	-0.002	0.000	0.000	0.001	-0.003
YFR028C	0.001	0.001	0.002	0.002	0.000	0.001	0.000
YFR029W	-0.015	-0.003	-0.006	NaN	0.001	-0.002	-0.001
YFR030W	-0.001	0.001	-0.002	0.001	0.001	-0.000	-0.002
YFR031C	-0.000	0.000	-0.002	0.000	-0.001	0.000	0.004
YFR031C-A	0.002	0.002	0.000	0.004	-0.001	0.001	0.000
YFR032C	0.001	0.000	-0.001	0.003	-0.001	-0.001	-0.005
YFR033C	0.001	0.000	-0.001	0.004	-0.001	0.001	-0.000
YFR034C	0.001	0.001	0.000	0.003	0.001	0.005	0.001
YFR035C	-0.001	0.000	-0.002	0.002	0.000	0.002	-0.003
YFR036W	0.001	0.001	-0.000	0.003	0.000	0.001	-0.004
YFR037C	0.002	-0.009	0.002	-0.024	0.002	0.000	0.003
YFR039C	0.002	0.002	0.001	0.004	-0.000	0.001	-0.003
YFR040W	-0.002	-0.002	-0.004	-0.003	-0.001	-0.004	-0.012
YFR041C	0.001	0.001	-0.002	-0.001	0.001	0.000	-0.001
YFR042W	-0.000	0.000	-0.001	0.001	-0.000	0.001	0.000
YFR043C	-0.002	-0.002	-0.004	-0.003	0.001	-0.001	-0.001
YFR044C	0.002	0.002	0.001	0.004	-0.001	-0.000	-0.002
YFR045W	0.003	0.002	0.002	0.006	0.000	0.001	0.002
YFR046C	0.001	0.001	-0.001	0.004	-0.001	-0.000	0.004
YFR047C	-0.000	0.000	-0.003	-0.001	0.000	-0.000	-0.002
YFR048W	0.001	0.000	-0.001	0.002	0.002	-0.000	-0.002
YFR049W	0.001	0.001	0.001	0.004	0.001	0.000	-0.001
YFR050C	0.000	0.005	-0.001	0.002	-0.004	-0.003	-0.009
YFR051C	-0.012	-0.012	-0.006	-0.013	-0.000	0.005	0.001
YFR052W	-0.001	0.004	-0.002	0.002	-0.000	0.001	-0.008
YFR053C	0.000	0.001	-0.001	0.001	0.000	-0.000	-0.003
YFR054C	0.004	0.002	0.001	0.007	-0.001	-0.001	0.002
YFR055W	-0.003	-0.007	0.000	0.002	0.001	-0.005	-0.024
YFR056C	0.000	0.001	-0.000	0.003	0.001	-0.000	-0.004
YFR057W	-0.001	-0.001	-0.003	-0.003	0.002	0.000	-0.012
YGL001C	0.001	0.000	-0.001	-0.002	-0.001	0.001	-0.001
YGL002W	-0.000	-0.001	-0.002	0.000	0.002	-0.001	-0.005
YGL003C	0.004	0.003	-0.001	0.001	0.001	0.000	0.007
YGL004C	-0.000	0.001	0.000	0.002	-0.001	0.001	0.000
YGL005C	-0.003	-0.002	-0.002	-0.006	-0.001	-0.002	-0.001
YGL007W	0.003	0.002	-0.003	0.002	0.001	-0.002	-0.004
YGL008C	0.003	0.001	-0.001	0.002	0.000	-0.003	-0.009
YGL009C	-0.000	0.001	-0.001	0.002	0.000	0.001	-0.002
YGL010W	-0.001	0.000	-0.001	-0.000	-0.001	-0.000	0.000
YGL011C	-0.002	0.001	-0.001	-0.002	-0.003	0.001	-0.006
YGL012W	-0.007	-0.003	-0.002	-0.000	0.000	0.001	0.007
YGL013C	0.002	0.001	-0.002	0.000	-0.001	0.001	-0.002
YGL014W	-0.000	-0.000	-0.002	-0.001	-0.001	-0.001	-0.003
YGL016W	0.000	0.001	-0.001	-0.000	0.002	-0.001	-0.005
YGL017W	-0.001	-0.000	-0.003	-0.000	-0.001	0.001	-0.002
YGL018C	-0.001	0.000	-0.002	0.001	0.001	-0.000	-0.001
YGL019W	-0.005	-0.004	-0.004	-0.000	-0.001	0.001	0.001
YGL020C	-0.000	-0.000	-0.002	0.001	0.001	0.000	0.001
YGL021W	0.000	0.001	-0.000	0.001	0.000	0.001	-0.000
YGL022W	-0.001	-0.000	-0.003	0.000	-0.001	-0.001	-0.003
YGL024W	-0.003	-0.008	-0.005	-0.007	-0.001	-0.012	-0.012
YGL025C	-0.004	-0.007	-0.004	-0.004	-0.000	-0.010	-0.015
YGL026C	-0.001	-0.001	-0.002	0.000	-0.000	-0.000	-0.005
YGL027C	-0.002	-0.003	-0.004	0.001	-0.000	-0.001	-0.001
YGL028C	-0.000	-0.000	-0.001	0.000	0.001	-0.001	-0.001
YGL029W	0.001	0.001	-0.001	0.002	0.001	-0.000	-0.003
YGL031C	-0.001	-0.001	-0.003	-0.000	0.001	-0.007	-0.018
YGL033W	-0.001	-0.001	-0.003	-0.003	0.002	0.000	-0.006
YGL034C	0.001	0.002	-0.000	0.002	0.001	0.002	-0.004
YGL036W	-0.001	0.002	0.001	-0.003	0.001	0.001	0.001
YGL037C	0.002	0.001	-0.001	0.002	0.000	-0.000	-0.002
YGL038C	-0.000	0.000	-0.001	0.001	-0.001	-0.001	-0.004
YGL039W	0.000	0.001	-0.001	0.002	-0.001	-0.001	-0.003
YGL040C	0.001	0.001	0.000	0.001	0.000	0.001	-0.004
YGL041C	0.001	0.002	0.001	0.004	0.000	-0.000	-0.002
YGL042C	0.001	0.001	-0.001	0.004	0.000	0.000	-0.001
YGL043W	-0.001	0.000	-0.002	0.001	-0.002	-0.001	-0.003
YGL045W	0.001	0.001	-0.001	0.000	-0.000	-0.000	-0.002
YGL047W	0.003	0.002	0.001	0.005	0.001	0.001	-0.001
YGL048C	0.000	0.005	0.001	0.006	0.001	-0.004	-0.010
YGL049C	-0.002	-0.001	-0.002	-0.003	-0.001	-0.001	0.007
YGL050W	-0.000	0.001	-0.005	0.001	-0.000	-0.001	0.002
YGL051W	-0.001	0.000	-0.003	-0.002	-0.000	-0.001	0.004
YGL053W	0.000	0.001	-0.001	-0.001	-0.001	0.001	-0.005
YGL054C	-0.000	0.001	-0.002	-0.002	0.000	-0.001	-0.006
YGL055W	0.002	0.002	-0.002	0.002	0.000	0.000	0.003
YGL056C	-0.002	0.000	-0.001	0.002	-0.000	0.001	-0.002
YGL057C	-0.000	0.000	-0.002	0.002	-0.001	-0.001	0.000
YGL058W	-0.004	-0.008	-0.009	-0.005	-0.000	-0.002	-0.005
YGL059W	0.002	0.002	0.001	0.004	-0.001	0.001	0.001
YGL060W	-0.002	-0.001	-0.001	0.002	0.000	0.002	-0.002
YGL061C	0.000	0.001	-0.001	0.004	-0.001	-0.001	-0.003
YGL062W	-0.001	0.000	-0.002	-0.001	-0.002	-0.000	-0.001
YGL063W	0.001	0.003	-0.002	-0.001	0.001	-0.001	0.000
YGL064C	-0.001	0.000	-0.001	0.001	0.000	0.000	-0.003
YGL065C	0.001	0.001	-0.000	0.001	0.001	-0.001	0.002
YGL066W	-0.002	-0.000	-0.003	-0.001	-0.001	0.001	-0.001
YGL067W	-0.002	-0.001	-0.003	-0.005	-0.001	-0.006	-0.001
YGL068W	-0.000	0.001	0.001	0.003	0.002	0.000	-0.002
YGL069C	-0.001	-0.000	0.000	0.003	-0.002	-0.001	-0.000
YGL070C	-0.004	-0.009	-0.001	-0.012	-0.004	-0.007	-0.043
YGL071W	-0.010	-0.004	-0.016	-0.005	-0.002	-0.001	0.002
YGL074C	0.001	0.002	-0.000	0.003	-0.000	-0.001	-0.005
YGL075C	-0.001	0.000	-0.001	0.001	-0.001	0.000	-0.002
YGL076C	0.000	0.000	-0.001	0.001	-0.000	-0.008	-0.016
YGL077C	0.000	0.001	-0.002	-0.002	0.001	0.003	0.007
YGL078C	0.001	0.001	-0.001	0.003	-0.002	-0.001	0.001
YGL079W	-0.000	0.001	-0.001	0.002	-0.000	-0.000	-0.003
YGL080W	0.002	0.002	0.002	0.004	0.001	-0.000	-0.006
YGL081W	NaN	0.001	0.001	0.000	0.001	0.001	-0.003
YGL083W	-0.001	0.000	-0.001	0.001	-0.001	0.000	-0.001
YGL084C	0.002	0.002	-0.000	0.004	0.002	0.000	-0.004
YGL085W	-0.001	0.000	-0.002	0.000	-0.000	0.000	0.005
YGL086W	0.000	-0.000	-0.001	0.001	0.002	-0.001	0.005
YGL088W	-0.000	0.001	0.000	0.002	-0.003	-0.002	0.005
YGL089C	0.001	0.001	-0.001	0.002	-0.003	-0.000	0.007
YGL090W	0.004	0.001	0.003	0.010	-0.001	0.001	0.007
YGL091C	-0.001	0.000	-0.000	-0.000	-0.001	0.000	0.006
YGL092W	-0.006	-0.005	-0.002	NaN	0.003	-0.002	0.002
YGL093W	-0.007	-0.014	0.002	-0.007	-0.002	-0.015	-0.041
YGL094C	-0.001	0.002	-0.002	0.002	0.000	0.001	-0.004
YGL095C	0.002	0.001	-0.000	0.003	0.000	-0.008	-0.003
YGL096W	-0.001	-0.000	-0.002	-0.000	0.003	0.001	0.000
YGL097W	0.000	0.001	-0.001	0.001	0.000	-0.000	-0.006
YGL098W	0.001	0.000	-0.002	-0.001	-0.001	0.003	0.008
YGL102C	0.001	-0.001	0.001	0.001	-0.002	-0.001	-0.005
YGL103W	0.002	-0.000	0.002	0.002	0.001	-0.001	-0.009
YGL107C	-0.000	0.002	-0.001	0.003	0.000	-0.001	-0.004
YGL108C	0.003	0.001	0.005	-0.005	-0.003	-0.003	-0.001
YGL109W	-0.001	0.000	-0.002	-0.001	0.001	0.001	-0.006
YGL110C	-0.005	-0.004	-0.012	NaN	0.003	0.001	-0.000
YGL111W	-0.002	0.002	0.003	0.003	0.001	0.000	0.002
YGL112C	0.000	0.004	0.000	0.006	-0.003	0.002	0.006
YGL113W	0.001	0.001	-0.001	0.002	0.001	0.000	-0.004
YGL114W	0.002	0.002	-0.000	0.003	-0.002	-0.001	-0.002
YGL115W	0.001	0.003	0.000	0.005	-0.001	-0.000	-0.004
YGL116W	-0.000	-0.001	-0.003	0.002	-0.001	-0.000	-0.008
YGL117W	0.001	0.001	-0.001	0.002	-0.000	-0.000	-0.003
YGL118C	0.001	0.001	0.001	0.005	-0.003	0.001	0.004
YGL120C	-0.001	-0.000	-0.000	0.001	-0.001	0.001	0.006
YGL121C	0.002	0.003	0.000	0.004	-0.002	-0.000	-0.002
YGL122C	0.000	0.002	-0.001	0.003	0.000	0.001	-0.004
YGL123W	0.001	0.002	0.001	-0.000	0.001	-0.001	-0.006
YGL124C	0.001	0.002	-0.000	0.004	-0.001	-0.000	0.001
YGL125W	0.004	0.001	0.000	0.004	0.002	-0.000	-0.004
YGL126W	0.002	0.001	-0.001	0.003	0.001	-0.001	-0.006
YGL127C	0.000	0.001	-0.001	0.002	-0.001	-0.001	-0.004
YGL128C	0.002	0.001	0.001	0.004	0.001	-0.001	-0.009
YGL130W	0.003	0.001	-0.000	0.003	0.001	-0.000	-0.009
YGL131C	0.002	0.001	-0.004	0.004	0.000	-0.000	-0.003
YGL132W	0.002	0.002	-0.002	0.003	-0.000	-0.001	-0.000
YGL133W	0.002	0.002	-0.006	0.006	-0.000	0.003	-0.003
YGL135W	0.005	0.003	0.001	0.007	0.001	-0.001	-0.002
YGL137W	-0.002	-0.003	-0.000	0.002	0.000	0.005	0.001
YGL138C	-0.009	-0.004	-0.010	NaN	0.006	0.001	0.004
YGL139W	0.001	0.001	-0.001	0.001	0.001	-0.000	-0.005
YGL140C	0.002	0.001	0.000	0.002	0.001	-0.000	-0.007
YGL142C	0.001	0.001	-0.001	-0.002	0.000	-0.000	-0.001
YGL143C	-0.001	-0.004	-0.002	0.000	-0.000	-0.003	0.000
YGL146C	0.002	0.003	-0.000	0.006	-0.001	0.001	-0.005
YGL147C	0.002	0.001	-0.002	0.003	0.001	0.001	-0.006
YGL148W	-0.002	-0.002	-0.003	-0.002	-0.002	-0.022	-0.012
YGL149W	0.003	0.001	-0.002	0.004	0.000	-0.001	-0.005
YGL150C	-0.003	-0.010	-0.008	0.006	0.004	-0.003	-0.007
YGL151W	0.002	-0.002	-0.002	-0.003	-0.001	-0.002	-0.008
YGL152C	0.001	0.001	-0.000	0.002	0.000	-0.000	-0.003
YGL153W	0.002	0.002	-0.001	0.002	-0.000	-0.000	0.002
YGL154C	0.001	0.001	-0.002	0.001	-0.000	-0.000	-0.002
YGL155W	0.002	0.001	0.000	0.004	-0.001	-0.001	-0.001
YGL156W	0.001	0.001	-0.001	0.002	-0.001	-0.001	-0.001
YGL157W	0.001	0.001	-0.002	0.002	-0.000	-0.000	0.001
YGL158W	0.001	0.001	-0.002	0.000	0.000	0.000	-0.001
YGL159W	0.002	0.001	0.000	0.003	-0.001	0.000	0.003
YGL160W	0.000	0.000	-0.000	0.000	0.001	0.000	0.002
YGL161C	0.001	0.001	-0.002	0.004	-0.000	-0.002	-0.001
YGL162W	-0.000	0.001	-0.002	-0.000	0.002	0.002	-0.004
YGL163C	0.000	0.001	-0.000	0.002	-0.001	-0.001	0.004
YGL164C	0.001	0.001	-0.000	0.002	0.000	0.001	-0.004
YGL165C	NaN	NaN	NaN	0.017	0.001	0.001	-0.008
YGL166W	0.002	0.001	-0.000	-0.003	-0.001	-0.000	-0.001
YGL167C	0.001	0.000	0.000	0.002	0.001	0.001	-0.003
YGL168W	0.002	0.001	0.001	0.004	-0.001	-0.000	-0.000
YGL169W	0.001	0.002	-0.001	0.002	-0.000	-0.000	-0.004
YGL171W	0.000	0.001	0.000	0.001	0.000	-0.001	-0.006
YGL172W	0.001	0.002	0.001	0.003	0.001	-0.002	-0.008
YGL173C	-0.001	-0.003	-0.003	-0.002	-0.001	-0.004	-0.004
YGL174W	0.006	0.003	0.004	0.006	-0.002	-0.000	0.003
YGL175C	0.000	0.000	-0.002	-0.000	-0.001	0.001	-0.001
YGL176C	0.001	-0.002	-0.003	0.003	0.001	0.001	-0.002
YGL177W	0.003	0.003	-0.000	0.004	-0.001	-0.001	0.003
YGL179C	0.000	0.001	-0.000	0.002	-0.001	0.000	-0.001
YGL180W	0.003	0.001	0.001	0.005	0.000	0.000	-0.002
YGL181W	0.001	0.001	-0.002	0.002	-0.001	0.001	-0.003
YGL194C	0.000	-0.001	-0.005	0.001	-0.001	-0.001	-0.003
YGL196W	-0.000	-0.001	-0.003	-0.000	-0.000	0.001	0.012
YGL197W	0.000	-0.001	-0.003	-0.001	-0.002	-0.000	-0.000
YGL198W	-0.004	-0.004	-0.003	-0.004	-0.001	-0.003	0.013
YGL199C	0.003	0.001	-0.002	-0.000	-0.002	-0.004	0.003
YGL201C	0.000	0.001	0.001	0.003	0.002	0.000	0.020
YGL203C	-0.001	0.000	-0.002	-0.001	-0.000	-0.001	0.006
YGL207W	0.001	0.003	0.003	0.003	-0.001	-0.002	-0.004
YGL208W	-0.001	0.001	-0.002	-0.002	-0.000	0.000	-0.001
YGL209W	-0.006	-0.004	-0.005	-0.009	-0.001	-0.003	-0.004
YGL211W	-0.000	0.001	-0.001	-0.001	0.000	-0.000	0.002
YGL212W	0.001	0.000	-0.003	-0.001	0.001	-0.001	-0.003
YGL213C	-0.001	0.000	-0.001	0.000	-0.002	0.000	0.005
YGL214W	0.001	0.001	0.000	0.001	0.001	0.001	0.000
YGL216W	-0.002	0.001	-0.002	-0.004	0.001	0.001	0.003
YGL217C	-0.000	0.000	-0.002	-0.001	-0.001	-0.002	0.000
YGL218W	0.003	0.001	0.002	0.005	-0.002	-0.000	0.003
YGL219C	0.001	0.001	0.001	0.003	-0.002	0.000	0.003
YGL221C	-0.002	0.001	-0.001	-0.000	-0.002	-0.000	0.001
YGL222C	0.000	0.000	-0.001	0.001	-0.003	0.000	0.001
YGL223C	0.001	-0.001	-0.001	0.001	-0.001	-0.006	-0.004
YGL225W	-0.001	-0.002	-0.002	0.005	0.001	0.001	-0.001
YGL226W	0.000	-0.001	-0.002	-0.000	-0.000	-0.001	0.002
YGL227W	NaN	0.001	-0.003	NaN	-0.002	0.000	-0.012
YGL228W	0.000	-0.003	-0.003	-0.018	-0.002	-0.002	0.016
YGL229C	-0.000	-0.001	-0.002	0.001	0.001	-0.006	-0.003
YGL230C	-0.001	0.001	-0.001	-0.001	0.000	0.000	-0.000
YGL231C	0.001	-0.000	-0.001	0.001	-0.000	-0.000	0.002
YGL233W	0.001	0.000	0.001	0.003	-0.002	0.000	0.004
YGL235W	0.002	0.002	-0.001	0.001	-0.001	0.001	0.005
YGL236C	-0.001	0.001	-0.002	0.000	-0.000	0.001	0.007
YGL238W	0.000	-0.000	-0.003	0.004	0.000	0.007	0.015
YGL239C	-0.001	-0.000	-0.002	0.002	0.002	0.004	0.005
YGL240W	-0.000	0.000	-0.002	-0.000	0.000	-0.002	-0.004
YGL241W	0.001	0.001	-0.000	0.003	0.000	-0.001	0.002
YGL242C	0.001	0.003	-0.002	-0.002	-0.001	-0.001	0.004
YGL243W	0.001	0.001	-0.000	0.002	-0.002	0.000	0.004
YGL244W	0.000	0.000	-0.003	-0.003	-0.001	-0.000	0.007
YGL245W	-0.001	0.001	-0.001	-0.001	-0.002	0.001	0.010
YGL246C	-0.001	0.000	-0.002	-0.001	-0.000	0.000	0.001
YGL247W	0.001	0.001	-0.002	-0.000	-0.001	-0.000	-0.001
YGL248W	-0.003	0.001	-0.001	-0.005	-0.000	0.002	0.012
YGL249W	-0.002	-0.002	-0.007	-0.004	-0.001	0.001	-0.000
YGL250W	0.001	0.000	-0.002	0.000	0.004	-0.000	0.002
YGL251C	-0.001	0.002	-0.001	0.004	0.001	0.002	0.002
YGL252C	-0.002	0.001	-0.002	-0.010	-0.005	-0.001	-0.001
YGL253W	-0.010	-0.007	-0.015	0.005	0.005	0.000	0.001
YGL254W	0.000	0.001	-0.001	0.001	-0.001	-0.001	0.000
YGL255W	0.001	-0.000	-0.001	0.004	0.001	-0.003	-0.006
YGL257C	0.003	0.002	0.000	0.003	-0.002	0.000	-0.004
YGL258W	0.000	0.001	-0.000	-0.002	-0.001	0.001	0.002
YGL259W	-0.001	0.002	-0.001	0.002	-0.000	-0.001	-0.003
YGL260W	-0.002	0.001	-0.002	-0.002	-0.002	0.000	-0.001
YGL261C	0.001	0.002	0.000	0.004	-0.000	-0.000	-0.004
YGL262W	0.002	0.002	0.000	0.003	-0.001	-0.000	0.000
YGL263W	0.000	0.001	-0.001	0.001	-0.001	0.000	-0.003
YGR001C	0.001	0.001	-0.001	0.000	0.001	0.000	-0.002
YGR002C	0.001	0.001	-0.001	-0.001	-0.000	0.002	-0.000
YGR003W	0.000	0.001	-0.002	0.000	-0.000	-0.000	-0.002
YGR004W	0.002	0.001	-0.002	0.002	-0.002	-0.004	-0.006
YGR005C	0.001	0.001	-0.003	0.002	-0.000	-0.002	-0.006
YGR006W	0.000	0.001	-0.001	0.002	-0.001	-0.002	-0.004
YGR007W	-0.002	-0.000	-0.002	0.001	0.001	0.001	-0.001
YGR008C	-0.001	0.001	-0.001	0.002	0.000	0.000	-0.003
YGR009C	0.001	0.001	-0.000	0.002	0.000	0.000	-0.000
YGR010W	-0.001	0.000	-0.002	-0.002	-0.003	0.001	0.005
YGR011W	0.002	0.002	-0.001	0.000	-0.001	0.001	-0.000
YGR012W	-0.001	0.002	-0.001	0.003	0.001	0.000	-0.004
YGR013W	0.001	0.000	0.001	0.003	-0.001	0.001	0.003
YGR014W	-0.000	0.001	-0.002	0.001	-0.002	0.001	0.003
YGR015C	0.000	0.001	-0.001	0.003	-0.000	-0.000	-0.003
YGR016W	-0.001	0.000	-0.002	-0.001	-0.001	-0.000	0.003
YGR017W	0.001	0.001	-0.001	0.000	-0.003	0.001	0.003
YGR018C	-0.001	0.001	-0.001	0.002	-0.000	-0.001	0.002
YGR019W	0.001	0.001	-0.000	0.004	-0.001	-0.004	0.001
YGR020C	-0.002	-0.001	-0.002	-0.000	-0.000	-0.000	-0.006
YGR021W	0.000	0.001	-0.002	0.003	0.000	-0.001	-0.003
YGR022C	0.002	0.002	-0.001	0.002	0.001	0.002	0.003
YGR023W	-0.000	0.001	-0.000	0.000	0.000	-0.000	-0.001
YGR024C	-0.002	-0.000	-0.002	-0.001	0.001	0.002	-0.001
YGR025W	0.002	0.000	-0.002	0.000	0.001	0.000	0.001
YGR026W	0.001	0.001	-0.002	0.003	0.001	0.000	0.004
YGR027C	-0.001	0.000	-0.001	0.001	-0.001	-0.001	-0.011
YGR028W	0.000	0.001	-0.001	0.003	-0.001	0.001	-0.004
YGR029W	0.002	0.001	0.002	0.006	0.001	0.002	0.007
YGR030C	-0.002	-0.000	-0.001	0.000	-0.000	-0.000	-0.002
YGR031W	-0.002	-0.001	-0.003	-0.002	-0.000	-0.001	-0.001
YGR032W	0.001	0.001	-0.000	0.003	-0.001	-0.000	-0.003
YGR033C	0.002	0.002	0.001	0.006	-0.001	-0.001	0.001
YGR034W	-0.001	0.001	-0.001	0.001	0.000	-0.004	-0.010
YGR035C	-0.001	0.001	-0.003	0.001	0.001	-0.001	-0.006
YGR036C	-0.001	0.000	-0.001	0.002	0.001	0.001	-0.004
YGR038W	-0.001	-0.000	-0.001	0.001	0.000	0.000	-0.004
YGR039W	-0.001	0.000	-0.002	0.001	-0.001	0.000	0.003
YGR040W	0.001	0.001	0.002	0.007	0.001	0.000	0.003
YGR041W	0.001	0.001	-0.002	0.001	0.001	0.001	-0.000
YGR042W	0.001	0.001	0.000	0.002	-0.001	-0.001	-0.002
YGR043C	-0.000	0.002	-0.002	0.002	-0.000	0.000	-0.006
YGR044C	0.002	0.002	0.000	0.004	-0.001	-0.000	0.002
YGR045C	-0.002	0.000	-0.003	-0.000	0.000	0.001	0.002
YGR046W	0.001	0.001	-0.000	0.002	-0.000	-0.000	-0.000
YGR047C	-0.003	-0.002	-0.004	0.003	-0.001	-0.001	-0.001
YGR048W	0.003	0.003	0.002	0.010	-0.002	-0.003	0.003
YGR049W	-0.000	0.001	-0.000	0.003	-0.000	0.001	0.002
YGR050C	-0.003	-0.008	-0.002	0.004	-0.000	-0.003	-0.009
YGR051C	-0.001	0.001	-0.002	0.000	0.001	0.000	0.004
YGR052W	0.001	0.002	0.001	0.004	-0.001	0.001	0.005
YGR053C	0.002	0.002	-0.000	0.004	-0.001	-0.001	0.001
YGR054W	0.003	0.002	-0.000	0.003	0.000	0.001	0.011
YGR055W	0.001	0.001	-0.000	0.004	-0.002	-0.001	0.004
YGR056W	-0.004	-0.000	-0.001	-0.002	-0.001	0.000	0.002
YGR057C	0.001	0.002	0.001	0.004	-0.002	-0.001	0.003
YGR058W	0.000	0.002	-0.000	0.004	0.000	0.000	-0.003
YGR059W	0.001	0.001	-0.001	0.003	0.002	0.000	0.004
YGR060W	0.004	0.002	0.002	0.006	-0.000	-0.003	-0.002
YGR061C	0.001	0.003	0.001	0.004	-0.001	0.000	-0.000
YGR063C	0.002	0.001	0.001	0.006	-0.001	-0.001	-0.005
YGR064W	-0.000	0.000	-0.003	0.001	-0.000	-0.002	-0.003
YGR065C	0.004	0.003	0.003	0.006	-0.002	-0.014	-0.008
YGR066C	-0.001	0.000	-0.002	0.003	0.000	-0.000	-0.006
YGR067C	0.000	0.002	-0.000	0.004	-0.001	0.001	0.002
YGR068C	-0.004	-0.004	-0.004	-0.001	-0.001	0.001	-0.004
YGR069W	0.000	0.002	-0.001	0.003	-0.001	0.000	0.002
YGR070W	0.001	0.000	0.001	0.006	-0.000	0.003	-0.008
YGR071C	-0.002	0.001	0.001	0.001	0.001	0.000	0.006
YGR072W	0.002	0.001	-0.001	0.003	0.000	0.001	0.001
YGR073C	0.001	0.001	0.001	0.001	-0.002	0.003	0.005
YGR074W	0.001	0.002	0.001	0.001	-0.002	0.002	0.004
YGR075C	0.001	0.001	-0.001	0.004	-0.003	-0.004	0.001
YGR076C	0.001	0.001	-0.003	0.001	-0.002	-0.000	-0.002
YGR077C	0.002	0.002	0.001	0.005	0.000	-0.000	-0.001
YGR078C	0.001	0.001	-0.001	0.001	-0.001	-0.001	0.000
YGR079W	-0.000	0.002	0.001	0.005	0.000	0.001	-0.001
YGR080W	0.000	0.001	-0.001	0.001	-0.001	-0.000	-0.000
YGR081C	-0.002	-0.002	-0.004	-0.002	0.001	-0.001	0.007
YGR082W	0.001	0.001	-0.001	-0.000	-0.002	0.001	0.003
YGR083C	-0.000	0.001	-0.002	0.001	0.002	0.000	0.001
YGR084C	0.002	0.001	0.000	0.004	0.001	-0.002	-0.003
YGR086C	0.002	-0.002	0.000	0.009	-0.001	-0.001	-0.004
YGR087C	0.003	0.002	0.002	0.006	-0.003	0.001	0.004
YGR088W	0.003	0.001	0.000	0.005	-0.000	0.001	0.001
YGR089W	0.002	0.002	-0.000	0.002	-0.001	0.003	-0.003
YGR090W	-0.004	-0.001	-0.006	0.004	-0.000	0.001	-0.003
YGR092W	0.001	0.001	-0.001	0.004	0.002	-0.001	0.004
