orf	hap a | growth (spot assay) | CG-1521 [55-75 uM] | Gaupel AC~Tenniswood M, 2014
YKL138C	-0.011250792652942399
YKL139W	-5.023478919538639
YKL140W	-0.011250792652942399
YKL142W	-0.011250792652942399
YKL143W	-2.2389077379354743
YKL146W	-0.011250792652942399
YKL147C	-0.011250792652942399
YKL148C	-0.011250792652942399
YKL149C	-0.011250792652942399
YKL150W	-2.2389077379354743
YKL151C	-0.011250792652942399
YKL155C	-1.681993501614841
YKL156W	-0.011250792652942399
YKL157W	-0.011250792652942399
YKL159C	-0.011250792652942399
YKL160W	-2.2389077379354743
YKL161C	-0.011250792652942399
YKL162C	-0.011250792652942399
YKL162C-A	-0.011250792652942399
YKL163W	-0.011250792652942399
YKL164C	-0.011250792652942399
YKL166C	-0.011250792652942399
YKL167C	-0.011250792652942399
YKL168C	-0.011250792652942399
YKL169C	-0.011250792652942399
YKL170W	-0.011250792652942399
YKL171W	-0.011250792652942399
YKL174C	-0.011250792652942399
YKL175W	-0.011250792652942399
YKL176C	-3.909650446897373
YKL177W	-0.011250792652942399
YKL178C	-0.011250792652942399
YKL179C	-0.011250792652942399
YKL183W	-0.011250792652942399
YKL184W	-0.011250792652942399
YKL185W	-0.011250792652942399
YKL187C	-0.5681650289735753
YKL188C	-0.011250792652942399
YKL190W	-0.011250792652942399
YKL191W	-0.011250792652942399
YKL194C	-0.011250792652942399
YKL197C	-0.011250792652942399
YKL198C	-0.011250792652942399
YKL201C	-0.011250792652942399
YKL202W	-0.011250792652942399
YKL204W	0.5456634436676905
YKL205W	-0.011250792652942399
YKL206C	-0.011250792652942399
YKL207W	-0.5681650289735753
YKL208W	-0.011250792652942399
YKL211C	-3.909650446897373
YKL212W	-6.694221628500538
YKL213C	-1.681993501614841
YKL214C	-0.011250792652942399
YKL215C	-0.011250792652942399
YKL216W	-0.011250792652942399
YKL217W	-0.011250792652942399
YKL218C	-0.011250792652942399
YKL220C	-0.5681650289735753
YKL221W	-0.011250792652942399
YKL222C	-0.011250792652942399
YKR001C	-0.011250792652942399
YKR003W	-0.011250792652942399
YKR005C	-0.011250792652942399
YKR006C	-0.011250792652942399
YKR007W	-2.2389077379354743
YKR009C	-0.011250792652942399
YKR010C	-0.5681650289735753
YKR011C	-0.011250792652942399
YKR012C	-0.011250792652942399
YKR013W	-0.011250792652942399
YKR014C	-0.011250792652942399
YKR015C	-0.011250792652942399
YKR016W	-0.011250792652942399
YKR017C	-0.011250792652942399
YKR018C	-0.011250792652942399
YKR019C	-1.1250792652942083
YKR020W	-3.3527362105767398
YKR021W	-0.011250792652942399
YKR023W	-1.1250792652942083
YKR024C	-0.011250792652942399
YKR026C	-0.011250792652942399
YKR027W	-0.011250792652942399
YKR028W	-0.011250792652942399
YKR029C	-0.011250792652942399
YKR030W	-0.011250792652942399
YKR031C	-0.011250792652942399
YKR032W	-0.011250792652942399
YKR033C	-0.011250792652942399
YKR034W	-0.011250792652942399
YKR035C	-0.011250792652942399
YKR035W-A	0.5456634436676905
YKR036C	-0.011250792652942399
YKR039W	-0.011250792652942399
YKR040C	-0.011250792652942399
YKR041W	-0.011250792652942399
YKR042W	-0.011250792652942399
YKR043C	-0.011250792652942399
YKR044W	-0.011250792652942399
YKR045C	-0.011250792652942399
YKR046C	-0.011250792652942399
YKR047W	-0.011250792652942399
YKR048C	-0.011250792652942399
YKR049C	-0.011250792652942399
YKR050W	-0.011250792652942399
YKR051W	-0.011250792652942399
YKR052C	-2.2389077379354743
YKR053C	-0.011250792652942399
YKR054C	-0.011250792652942399
YKR055W	-0.011250792652942399
YKR056W	-0.011250792652942399
YKR057W	-0.011250792652942399
YKR058W	-0.011250792652942399
YKR059W	-0.011250792652942399
YKR060W	-0.011250792652942399
YKR061W	-0.011250792652942399
YKR064W	-0.011250792652942399
YKR065C	-0.011250792652942399
YKR066C	-0.011250792652942399
YKR067W	-0.011250792652942399
YKR069W	-0.011250792652942399
YKR070W	-0.011250792652942399
YKR072C	-0.011250792652942399
YKR073C	0.5456634436676905
YKR074W	-0.011250792652942399
YKR075C	-0.011250792652942399
YKR076W	-0.011250792652942399
YKR077W	0.5456634436676905
YKR078W	-0.011250792652942399
YKR080W	-0.011250792652942399
YKR082W	0.5456634436676905
YKR084C	-1.681993501614841
YKR085C	-0.011250792652942399
YKR087C	-0.011250792652942399
YKR088C	-0.011250792652942399
YKR089C	-0.011250792652942399
YKR090W	0.5456634436676905
YKR091W	-0.011250792652942399
YKR092C	-0.011250792652942399
YKR093W	-0.011250792652942399
YKR094C	-0.011250792652942399
YKR095W	-1.1250792652942083
YKR096W	-0.011250792652942399
YKR097W	-0.011250792652942399
YKR098C	-0.011250792652942399
YKR099W	-0.011250792652942399
YKR100C	-0.011250792652942399
YKR101W	1.1025776799883233
YKR102W	-0.5681650289735753
YKR103W	-0.011250792652942399
YKR104W	-0.011250792652942399
YKR105C	-0.011250792652942399
YKR106W	-0.011250792652942399
YLL001W	-0.011250792652942399
YLL002W	0.5456634436676905
YLL005C	-1.681993501614841
YLL006W	-0.011250792652942399
YLL007C	-0.011250792652942399
YLL009C	-0.011250792652942399
YLL010C	-0.011250792652942399
YLL012W	-0.011250792652942399
YLL013C	0.5456634436676905
YLL014W	-2.2389077379354743
YLL015W	-0.011250792652942399
YLL018C-A	-0.011250792652942399
YLL019C	-0.011250792652942399
YLL020C	-0.011250792652942399
YLL021W	-0.011250792652942399
YLL023C	-1.681993501614841
YLL024C	-0.011250792652942399
YLL025W	-0.011250792652942399
YLL026W	-0.011250792652942399
YLL027W	-1.1250792652942083
YLL028W	-0.011250792652942399
YLL029W	1.1025776799883233
YLL030C	-0.011250792652942399
YLL032C	-0.011250792652942399
YLL033W	0.5456634436676905
YLL038C	-1.1250792652942083
YLL039C	-3.3527362105767398
YLL040C	-0.011250792652942399
YLL041C	-0.011250792652942399
YLL042C	-0.011250792652942399
YLL043W	-2.2389077379354743
YLL044W	-0.011250792652942399
YLL045C	-0.011250792652942399
YLL046C	-0.011250792652942399
YLL047W	-0.011250792652942399
YLL048C	-0.011250792652942399
YLL049W	-0.011250792652942399
YLL051C	-0.011250792652942399
YLL052C	-0.011250792652942399
YLL053C	0.5456634436676905
YLL054C	-0.011250792652942399
YLL055W	-0.011250792652942399
YLL056C	-0.011250792652942399
YLL057C	-0.011250792652942399
YLL058W	-0.011250792652942399
YLL059C	-0.011250792652942399
YLL060C	-0.011250792652942399
YLL061W	-0.011250792652942399
YLL062C	-0.011250792652942399
YLL063C	-0.011250792652942399
YLR001C	-0.011250792652942399
YLR003C	-0.011250792652942399
YLR004C	-0.011250792652942399
YLR006C	-1.1250792652942083
YLR011W	-0.011250792652942399
YLR012C	-0.011250792652942399
YLR013W	-0.011250792652942399
YLR014C	-0.011250792652942399
YLR015W	-2.795821974256107
YLR016C	-0.011250792652942399
YLR017W	-0.011250792652942399
YLR018C	-0.011250792652942399
YLR019W	-0.011250792652942399
YLR020C	-0.011250792652942399
YLR021W	-0.011250792652942399
YLR023C	-0.011250792652942399
YLR024C	2.7733203889502223
YLR025W	-3.3527362105767398
YLR027C	-2.795821974256107
YLR028C	-0.011250792652942399
YLR030W	-0.011250792652942399
YLR031W	-0.011250792652942399
YLR032W	-0.011250792652942399
YLR034C	-0.011250792652942399
YLR035C	-0.011250792652942399
YLR036C	-0.011250792652942399
YLR037C	-0.011250792652942399
YLR038C	-0.011250792652942399
YLR039C	-3.3527362105767398
YLR040C	-0.011250792652942399
YLR041W	-0.011250792652942399
YLR042C	-0.011250792652942399
YLR043C	-0.011250792652942399
YLR044C	-2.2389077379354743
YLR046C	-0.011250792652942399
YLR047C	-0.011250792652942399
YLR048W	-0.5681650289735753
YLR049C	-0.011250792652942399
YLR050C	-0.011250792652942399
YLR052W	-0.011250792652942399
YLR053C	-0.011250792652942399
YLR054C	-0.011250792652942399
YLR055C	-3.3527362105767398
YLR056W	-5.580393155859271
YLR057W	0.5456634436676905
YLR058C	-0.011250792652942399
YLR059C	-0.011250792652942399
YLR061W	-1.1250792652942083
YLR062C	-1.1250792652942083
YLR063W	-0.011250792652942399
YLR064W	-0.011250792652942399
YLR065C	-1.1250792652942083
YLR067C	-0.011250792652942399
YLR068W	-0.011250792652942399
YLR069C	-0.5681650289735753
YLR070C	-0.011250792652942399
YLR072W	-0.011250792652942399
YLR073C	-0.011250792652942399
YLR074C	-0.011250792652942399
YLR077W	-0.011250792652942399
YLR079W	-0.5681650289735753
YLR080W	-1.1250792652942083
YLR081W	-0.011250792652942399
YLR082C	-0.011250792652942399
YLR083C	-0.011250792652942399
YLR084C	-0.011250792652942399
YLR085C	-1.681993501614841
YLR087C	-5.023478919538639
YLR089C	-0.5681650289735753
YLR090W	-1.1250792652942083
YLR091W	-0.011250792652942399
YLR092W	-0.011250792652942399
YLR093C	-0.011250792652942399
YLR094C	-0.011250792652942399
YLR095C	-0.011250792652942399
YLR096W	-0.011250792652942399
YLR097C	-0.011250792652942399
YLR098C	-0.011250792652942399
YLR099C	-0.011250792652942399
YLR102C	-0.011250792652942399
YLR104W	-0.011250792652942399
YLR107W	-0.011250792652942399
YLR108C	1.1025776799883233
YLR109W	-0.011250792652942399
YLR110C	-1.1250792652942083
YLR111W	-2.2389077379354743
YLR112W	-0.011250792652942399
YLR113W	-1.681993501614841
YLR114C	-0.5681650289735753
YLR118C	-0.011250792652942399
YLR119W	-0.011250792652942399
YLR120C	-0.011250792652942399
YLR121C	-0.011250792652942399
YLR122C	-0.011250792652942399
YLR123C	-0.011250792652942399
YLR124W	-2.2389077379354743
YLR125W	-0.011250792652942399
YLR126C	-0.011250792652942399
YLR128W	-0.011250792652942399
YLR130C	-0.011250792652942399
YLR131C	0.5456634436676905
YLR133W	-0.011250792652942399
YLR134W	-0.011250792652942399
YLR135W	-0.011250792652942399
YLR136C	-1.1250792652942083
YLR137W	-0.5681650289735753
YLR138W	-0.5681650289735753
YLR139C	-0.011250792652942399
YLR142W	-0.011250792652942399
YLR143W	-0.011250792652942399
YLR144C	-0.011250792652942399
YLR146C	-0.011250792652942399
YLR148W	-5.580393155859271
YLR149C	-0.011250792652942399
YLR150W	-0.011250792652942399
YLR151C	-0.011250792652942399
YLR152C	-0.011250792652942399
YLR154C	-0.011250792652942399
YLR164W	-0.011250792652942399
YLR165C	-0.011250792652942399
YLR168C	-0.5681650289735753
YLR169W	-0.011250792652942399
YLR170C	-0.5681650289735753
YLR171W	-1.681993501614841
YLR172C	-0.011250792652942399
YLR173W	-0.011250792652942399
YLR174W	-1.1250792652942083
YLR176C	1.6594919163089563
YLR177W	-2.795821974256107
YLR178C	-0.011250792652942399
YLR179C	-0.011250792652942399
YLR180W	-0.011250792652942399
YLR181C	1.6594919163089563
YLR182W	-3.3527362105767398
YLR183C	-0.011250792652942399
YLR184W	0.5456634436676905
YLR185W	1.6594919163089563
YLR187W	-0.011250792652942399
YLR188W	-0.011250792652942399
YLR189C	-0.011250792652942399
YLR190W	-0.5681650289735753
YLR191W	-0.011250792652942399
YLR192C	1.6594919163089563
YLR193C	-0.5681650289735753
YLR194C	-0.011250792652942399
YLR199C	0.5456634436676905
YLR200W	-3.3527362105767398
YLR201C	0.5456634436676905
YLR202C	0.5456634436676905
YLR203C	-0.011250792652942399
YLR204W	-0.011250792652942399
YLR205C	-0.011250792652942399
YLR206W	-0.011250792652942399
YLR207W	-1.681993501614841
YLR209C	-0.011250792652942399
YLR210W	-0.011250792652942399
YLR211C	-0.011250792652942399
YLR213C	-0.011250792652942399
YLR214W	-2.2389077379354743
YLR216C	-0.011250792652942399
YLR217W	0.5456634436676905
YLR218C	-0.011250792652942399
YLR219W	-0.011250792652942399
YLR220W	-1.681993501614841
YLR221C	-0.011250792652942399
YLR224W	-0.011250792652942399
YLR225C	0.5456634436676905
YLR226W	-4.466564683218006
YLR227C	-0.011250792652942399
YLR228C	-0.011250792652942399
YLR231C	-0.011250792652942399
YLR232W	-0.011250792652942399
YLR233C	-1.1250792652942083
YLR234W	-0.5681650289735753
YLR235C	-0.011250792652942399
YLR236C	-0.011250792652942399
YLR237W	-0.011250792652942399
YLR238W	-2.795821974256107
YLR239C	-1.1250792652942083
YLR240W	-4.466564683218006
YLR241W	-0.011250792652942399
YLR242C	-1.1250792652942083
YLR244C	-1.681993501614841
YLR246W	-0.011250792652942399
YLR247C	-0.011250792652942399
YLR248W	-0.011250792652942399
YLR250W	-0.011250792652942399
YLR251W	-0.011250792652942399
YLR252W	-0.011250792652942399
YLR253W	-0.011250792652942399
YLR254C	-0.011250792652942399
YLR255C	-0.011250792652942399
YLR257W	-0.011250792652942399
YLR258W	-0.011250792652942399
YLR260W	-0.011250792652942399
YLR261C	-3.3527362105767398
YLR262C	-1.681993501614841
YLR262C-A	-0.011250792652942399
YLR263W	-0.011250792652942399
YLR264W	-0.011250792652942399
YLR265C	-0.011250792652942399
YLR266C	-0.011250792652942399
YLR267W	-0.011250792652942399
YLR268W	-3.3527362105767398
YLR269C	-0.011250792652942399
YLR270W	-0.011250792652942399
YLR271W	-0.011250792652942399
YLR273C	-0.011250792652942399
YLR278C	-0.011250792652942399
YLR279W	-0.011250792652942399
YLR280C	-0.011250792652942399
YLR281C	-0.011250792652942399
YLR282C	-0.011250792652942399
YLR283W	-0.011250792652942399
YLR284C	-0.011250792652942399
YLR285W	-0.011250792652942399
YLR286C	-0.011250792652942399
YLR287C	-0.011250792652942399
YLR287C-A	-0.011250792652942399
YLR288C	-0.011250792652942399
YLR289W	-0.011250792652942399
YLR290C	-1.1250792652942083
YLR292C	-0.011250792652942399
YLR294C	-0.011250792652942399
YLR295C	-0.011250792652942399
YLR296W	-0.011250792652942399
YLR297W	-0.011250792652942399
YLR299W	-0.011250792652942399
YLR300W	-0.011250792652942399
YLR303W	-0.011250792652942399
YLR304C	-0.011250792652942399
YLR306W	-0.011250792652942399
YLR307W	-0.011250792652942399
YLR308W	-0.011250792652942399
YLR309C	-0.011250792652942399
YLR311C	-0.011250792652942399
YLR312C	-0.011250792652942399
YLR312W-A	-0.011250792652942399
YLR313C	-0.011250792652942399
YLR315W	-0.011250792652942399
YLR318W	-0.011250792652942399
YLR319C	-0.011250792652942399
YLR320W	-0.011250792652942399
YLR322W	-0.011250792652942399
YLR324W	-1.1250792652942083
YLR325C	-0.011250792652942399
YLR326W	-0.011250792652942399
YLR327C	-0.011250792652942399
YLR328W	-0.011250792652942399
YLR329W	-0.5681650289735753
YLR330W	-1.1250792652942083
YLR331C	-2.795821974256107
YLR332W	-2.795821974256107
YLR333C	-0.011250792652942399
YLR334C	-1.1250792652942083
YLR335W	-0.011250792652942399
YLR337C	-1.681993501614841
YLR338W	-1.681993501614841
YLR341W	-0.011250792652942399
YLR342W	-0.5681650289735753
YLR343W	-0.011250792652942399
YLR344W	-0.011250792652942399
YLR345W	-0.011250792652942399
YLR346C	-0.011250792652942399
YLR348C	-0.011250792652942399
YLR349W	-0.011250792652942399
YLR350W	-1.1250792652942083
YLR351C	-0.011250792652942399
YLR352W	-1.1250792652942083
YLR353W	-0.011250792652942399
YLR354C	-0.011250792652942399
YLR356W	-0.011250792652942399
YLR357W	-0.011250792652942399
YLR358C	2.216406152629589
YLR360W	-0.011250792652942399
YLR361C	-0.011250792652942399
YLR362W	-0.011250792652942399
YLR363C	-0.011250792652942399
YLR364W	-0.011250792652942399
YLR365W	-0.011250792652942399
YLR366W	-0.011250792652942399
YLR367W	-0.011250792652942399
YLR368W	-0.5681650289735753
YLR369W	-2.2389077379354743
YLR370C	-0.011250792652942399
YLR371W	-0.011250792652942399
YLR372W	-2.2389077379354743
YLR373C	-0.011250792652942399
YLR374C	-2.2389077379354743
YLR375W	-0.011250792652942399
YLR376C	-0.011250792652942399
YLR377C	-0.011250792652942399
YLR380W	-1.1250792652942083
YLR381W	-0.011250792652942399
YLR382C	-0.011250792652942399
YLR384C	1.1025776799883233
YLR385C	-0.011250792652942399
YLR386W	-1.681993501614841
YLR387C	-1.1250792652942083
YLR388W	-0.5681650289735753
YLR389C	-0.011250792652942399
YLR390W	-0.011250792652942399
YLR390W-A	-1.1250792652942083
YLR392C	-0.011250792652942399
YLR393W	-0.011250792652942399
YLR394W	-0.011250792652942399
YLR395C	-0.011250792652942399
YLR396C	-0.011250792652942399
YLR398C	-0.011250792652942399
YLR399C	0.5456634436676905
YLR400W	-0.5681650289735753
YLR401C	-0.011250792652942399
YLR402W	1.6594919163089563
YLR403W	1.1025776799883233
YLR404W	-1.681993501614841
YLR405W	-0.011250792652942399
YLR406C	-0.011250792652942399
YLR407W	-0.011250792652942399
YLR408C	-0.011250792652942399
YLR410W	0.5456634436676905
YLR412W	-0.011250792652942399
YLR413W	-0.011250792652942399
YLR414C	-1.681993501614841
YLR415C	-0.011250792652942399
YLR416C	-0.011250792652942399
YLR417W	-2.2389077379354743
YLR418C	-1.681993501614841
YLR420W	-0.5681650289735753
YLR421C	-0.011250792652942399
YLR422W	-0.011250792652942399
YLR423C	-1.1250792652942083
YLR425W	-0.011250792652942399
YLR426W	-0.011250792652942399
YLR427W	0.5456634436676905
YLR428C	-0.011250792652942399
YLR429W	-0.011250792652942399
YLR431C	-0.011250792652942399
YLR432W	-0.011250792652942399
YLR433C	-0.011250792652942399
YLR434C	-0.011250792652942399
YLR435W	-0.011250792652942399
YLR436C	-1.1250792652942083
YLR437C	-0.011250792652942399
YLR438W	-0.011250792652942399
YLR439W	0.5456634436676905
YLR441C	-0.011250792652942399
YLR442C	-0.011250792652942399
YLR443W	-0.011250792652942399
YLR444C	-0.011250792652942399
YLR445W	-0.011250792652942399
YLR446W	-0.011250792652942399
YLR447C	-4.466564683218006
YLR448W	-0.5681650289735753
YLR449W	-0.011250792652942399
YLR450W	0.5456634436676905
YLR451W	-0.5681650289735753
YLR452C	-0.011250792652942399
YLR453C	-0.011250792652942399
YLR454W	-0.011250792652942399
YLR455W	-0.011250792652942399
YLR456W	-0.011250792652942399
YLR460C	-0.011250792652942399
YLR461W	-0.011250792652942399
YML001W	-2.795821974256107
YML002W	-1.681993501614841
YML003W	-0.5681650289735753
YML004C	-0.011250792652942399
YML005W	-0.011250792652942399
YML006C	-0.011250792652942399
YML007W	-3.3527362105767398
YML008C	-2.2389077379354743
YML009C	-0.011250792652942399
YML009C-A	-0.011250792652942399
YML009W-B	-2.795821974256107
YML011C	-0.011250792652942399
YML012C-A	-3.3527362105767398
YML012W	-0.011250792652942399
YML013W	-4.466564683218006
YML014W	-4.466564683218006
YML016C	-2.795821974256107
YML017W	-1.681993501614841
YML018C	-0.011250792652942399
YML019W	-0.011250792652942399
YML020W	-0.011250792652942399
YML021C	-0.011250792652942399
YML022W	-2.795821974256107
YML024W	-0.011250792652942399
YML026C	-0.011250792652942399
YML027W	-0.011250792652942399
YML028W	-0.011250792652942399
YML029W	-2.2389077379354743
YML030W	-0.011250792652942399
YML032C	-1.681993501614841
YML034C-A	-0.011250792652942399
YML034W	0.5456634436676905
YML035C	-0.011250792652942399
YML036W	-1.1250792652942083
YML037C	-0.011250792652942399
YML038C	-0.011250792652942399
YML041C	-1.1250792652942083
YML042W	-0.011250792652942399
YML047C	-0.011250792652942399
YML047W-A	-0.011250792652942399
YML048W	-0.011250792652942399
YML050W	-2.2389077379354743
YML051W	-2.2389077379354743
YML052W	-0.011250792652942399
YML053C	-0.011250792652942399
YML054C	-0.011250792652942399
YML055W	-0.011250792652942399
YML056C	-0.011250792652942399
YML057C-A	-0.011250792652942399
YML057W	-0.011250792652942399
YML058W	-0.011250792652942399
YML059C	-0.011250792652942399
YML060W	-0.011250792652942399
YML061C	-0.011250792652942399
YML062C	-3.3527362105767398
YML063W	-0.011250792652942399
YML066C	-0.011250792652942399
YML067C	-0.011250792652942399
YML068W	-0.011250792652942399
YML070W	-0.011250792652942399
YML071C	-0.011250792652942399
YML072C	-0.011250792652942399
YML073C	-0.5681650289735753
YML074C	-0.011250792652942399
YML075C	-0.011250792652942399
YML076C	-0.011250792652942399
YML078W	-0.011250792652942399
YML079W	-0.011250792652942399
YML080W	-1.1250792652942083
YML081C-A	-0.011250792652942399
YML081W	-0.011250792652942399
YML082W	-0.011250792652942399
YML083C	-0.011250792652942399
YML084W	-0.011250792652942399
YML086C	-0.5681650289735753
YML087C	-0.011250792652942399
YML088W	-0.011250792652942399
YML089C	-0.011250792652942399
YML090W	-0.011250792652942399
YML094C-A	-0.011250792652942399
YML094W	-0.5681650289735753
YML095C	-0.5681650289735753
YML096W	-0.011250792652942399
YML097C	-0.011250792652942399
YML099C	-0.011250792652942399
YML100W	-0.011250792652942399
YML100W-A	-0.011250792652942399
YML101C	-0.011250792652942399
YML101C-A	-0.011250792652942399
YML102W	-0.011250792652942399
YML103C	-2.2389077379354743
YML104C	-0.011250792652942399
YML106W	-0.011250792652942399
YML107C	-0.011250792652942399
YML108W	-0.011250792652942399
YML109W	-0.011250792652942399
YML110C	1.1025776799883233
YML111W	-0.011250792652942399
YML112W	-5.580393155859271
YML113W	-0.011250792652942399
YML115C	-3.909650446897373
YML116W	-0.011250792652942399
YML116W-A	-0.011250792652942399
YML117W	-0.011250792652942399
YML118W	-0.011250792652942399
YML119W	-0.011250792652942399
YML120C	-0.011250792652942399
YML121W	-1.1250792652942083
YML122C	-0.011250792652942399
YML123C	-0.011250792652942399
YML124C	-0.011250792652942399
YML128C	-0.011250792652942399
YML129C	-0.011250792652942399
YML131W	-0.011250792652942399
YMR002W	-0.011250792652942399
YMR003W	-2.795821974256107
YMR004W	-0.011250792652942399
YMR006C	-1.681993501614841
YMR007W	-1.681993501614841
YMR008C	-0.011250792652942399
YMR009W	-0.011250792652942399
YMR010W	-0.011250792652942399
YMR011W	-0.011250792652942399
YMR012W	-0.011250792652942399
YMR015C	-3.909650446897373
YMR016C	-1.681993501614841
YMR017W	-0.011250792652942399
YMR018W	-0.011250792652942399
YMR019W	-0.011250792652942399
YMR020W	-0.011250792652942399
YMR021C	-5.580393155859271
YMR022W	-3.3527362105767398
YMR023C	-0.011250792652942399
YMR024W	-0.011250792652942399
YMR025W	-0.011250792652942399
YMR026C	-0.011250792652942399
YMR027W	-0.011250792652942399
YMR029C	-2.795821974256107
YMR030W	-0.011250792652942399
YMR031C	-2.2389077379354743
YMR031W-A	-3.909650446897373
YMR032W	-2.795821974256107
YMR034C	-0.011250792652942399
YMR035W	-0.011250792652942399
YMR036C	-0.011250792652942399
YMR037C	-0.011250792652942399
YMR038C	-5.580393155859271
YMR039C	-2.2389077379354743
YMR040W	-0.011250792652942399
YMR041C	-0.5681650289735753
YMR042W	-0.011250792652942399
YMR044W	-0.011250792652942399
YMR048W	-0.011250792652942399
YMR052C-A	-1.1250792652942083
YMR052W	-1.681993501614841
YMR053C	-0.011250792652942399
YMR054W	-1.681993501614841
YMR055C	-0.011250792652942399
YMR056C	-0.011250792652942399
YMR057C	-1.1250792652942083
YMR058W	-0.5681650289735753
YMR060C	-2.2389077379354743
YMR062C	-0.011250792652942399
YMR063W	-1.1250792652942083
YMR064W	-0.011250792652942399
YMR065W	-0.011250792652942399
YMR066W	-0.011250792652942399
YMR067C	-1.681993501614841
YMR068W	-0.011250792652942399
YMR069W	0.5456634436676905
YMR070W	-0.011250792652942399
YMR071C	0.5456634436676905
YMR072W	-0.011250792652942399
YMR073C	-0.011250792652942399
YMR074C	-0.011250792652942399
YMR075C-A	0.5456634436676905
YMR075W	0.5456634436676905
YMR077C	-1.681993501614841
YMR078C	-0.011250792652942399
YMR080C	1.1025776799883233
YMR081C	-0.011250792652942399
YMR082C	-0.011250792652942399
YMR083W	-0.011250792652942399
YMR084W	-0.011250792652942399
YMR085W	-0.011250792652942399
YMR086C-A	-0.011250792652942399
YMR086W	-0.011250792652942399
YMR087W	-0.011250792652942399
YMR088C	0.5456634436676905
YMR089C	-0.011250792652942399
YMR090W	-0.011250792652942399
YMR091C	-0.011250792652942399
YMR092C	-0.011250792652942399
YMR095C	-0.011250792652942399
YMR096W	-0.011250792652942399
YMR097C	-0.011250792652942399
YMR098C	-0.011250792652942399
YMR099C	-3.3527362105767398
YMR100W	2.216406152629589
YMR101C	-0.011250792652942399
YMR102C	-0.011250792652942399
YMR103C	-0.011250792652942399
YMR104C	-0.011250792652942399
YMR105C	-0.011250792652942399
YMR106C	-0.011250792652942399
YMR107W	-0.011250792652942399
YMR109W	-0.011250792652942399
YMR110C	-0.011250792652942399
YMR111C	-0.011250792652942399
YMR114C	-0.011250792652942399
YMR115W	-0.011250792652942399
YMR116C	-0.011250792652942399
YMR118C	-0.011250792652942399
YMR119W	-0.011250792652942399
YMR119W-A	-0.011250792652942399
YMR120C	-0.011250792652942399
YMR121C	-0.011250792652942399
YMR122C	-0.011250792652942399
YMR123W	-1.1250792652942083
YMR124W	-0.011250792652942399
YMR125W	-0.5681650289735753
YMR126C	-2.795821974256107
YMR127C	-0.011250792652942399
YMR129W	-0.011250792652942399
YMR130W	-0.011250792652942399
YMR132C	-0.011250792652942399
YMR133W	-0.011250792652942399
YMR135C	-0.011250792652942399
YMR135W-A	-0.011250792652942399
YMR136W	0.5456634436676905
YMR137C	-0.011250792652942399
YMR138W	-0.011250792652942399
YMR139W	-0.011250792652942399
YMR140W	-0.011250792652942399
YMR141C	-0.011250792652942399
YMR142C	0.5456634436676905
YMR143W	-0.5681650289735753
YMR144W	-0.011250792652942399
YMR145C	-0.011250792652942399
YMR147W	-0.011250792652942399
YMR148W	-0.011250792652942399
YMR150C	-1.1250792652942083
YMR151W	-0.011250792652942399
YMR152W	-0.5681650289735753
YMR153C-A	-0.011250792652942399
YMR153W	-0.011250792652942399
YMR154C	-1.1250792652942083
YMR155W	-0.011250792652942399
YMR156C	-0.011250792652942399
YMR157C	-0.011250792652942399
YMR158C-A	-0.011250792652942399
YMR158W	-0.011250792652942399
YMR158W-B	-0.5681650289735753
YMR159C	-0.011250792652942399
YMR160W	-0.011250792652942399
YMR161W	-2.795821974256107
YMR162C	-0.011250792652942399
YMR163C	-0.011250792652942399
YMR164C	-0.011250792652942399
YMR166C	-0.011250792652942399
YMR167W	-0.5681650289735753
YMR169C	-0.011250792652942399
YMR170C	-0.011250792652942399
YMR171C	-0.011250792652942399
YMR172C-A	-0.011250792652942399
YMR172W	-0.011250792652942399
YMR173W	-0.011250792652942399
YMR173W-A	-0.011250792652942399
YMR174C	-0.011250792652942399
YMR175W	-0.011250792652942399
YMR176W	-0.011250792652942399
YMR177W	-0.011250792652942399
YMR178W	-0.011250792652942399
YMR179W	-0.011250792652942399
YMR180C	-0.011250792652942399
YMR181C	-0.011250792652942399
YMR182C	-0.011250792652942399
YMR183C	-0.5681650289735753
YMR184W	-0.011250792652942399
YMR186W	-1.681993501614841
YMR187C	-0.5681650289735753
YMR188C	-0.011250792652942399
YMR189W	-0.5681650289735753
YMR190C	-0.011250792652942399
YMR191W	-0.011250792652942399
YMR192W	-0.011250792652942399
YMR193C-A	-0.5681650289735753
YMR193W	-0.011250792652942399
YMR194C-A	-0.011250792652942399
YMR194W	-1.1250792652942083
YMR195W	-0.011250792652942399
YMR196W	-0.011250792652942399
YMR198W	-0.5681650289735753
YMR199W	-0.011250792652942399
YMR201C	-0.011250792652942399
YMR202W	-1.1250792652942083
YMR204C	-0.011250792652942399
YMR205C	-0.011250792652942399
YMR206W	-0.011250792652942399
YMR207C	-0.011250792652942399
YMR209C	-0.011250792652942399
YMR210W	-0.011250792652942399
YMR214W	-0.5681650289735753
YMR215W	-0.011250792652942399
YMR216C	-2.2389077379354743
YMR219W	-0.011250792652942399
YMR221C	-0.011250792652942399
YMR222C	-0.011250792652942399
YMR223W	-0.011250792652942399
YMR224C	-0.011250792652942399
YMR225C	-0.011250792652942399
YMR226C	-0.011250792652942399
YMR228W	-0.011250792652942399
YMR230W	-0.5681650289735753
YMR231W	-0.011250792652942399
