Line,Ca44,Cd111,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Zn66
YGR201C_ko,0.216544889,-0.020050236,0.000687286,0.004293258,-0.007484821,0.059114623,-0.003178837,0.008832931,0.031792344,-0.073425136,0.006420166,0.023728839,0.008978428,0.023655363
YGR202C_ko,0.233474492,0.029492156,0.015929142,0.050822809,0.073292756,0.153869559,0.052333561,0.153909968,0.210338871,0.04329885,0.043542566,0.059508355,0.043129763,0.160918354
YGR203W_ko,-0.031467701,0.000454783,0.000272018,0.013921173,-0.003006011,0.029063978,-0.009278285,0.031757705,0.062001296,0.075406218,-0.002245469,0.002384133,-0.014274355,0.087876401
YGR204C-A_ko,-0.025577881,-0.020280835,-0.023345923,0.014569425,0.08852287,0.087687041,-0.021110272,0.049366458,0.067515399,-0.075081482,0.112094163,-0.00455769,0.03353238,0.01359736
YGR205W_ko,-0.198594371,-0.003428675,-0.002912142,0.014537577,0.248886223,0.030937987,-0.038672688,0.036721653,0.13851561,-0.05278869,0.014652536,-0.003004889,-0.02540988,-0.006835552
YGR206W_ko,0.136980365,0.316111907,0.020005805,0.051607715,-0.011191325,-0.010308509,0.028445051,0.42718643,-0.068927277,0.20829118,0.008652143,0.056501592,-0.03901373,0.028040597
YGR207C_ko,-0.08734466,0.021475958,0.047944323,0.03811418,-0.013762393,0.11399871,0.013056059,0.037408659,-0.160294176,0.076545261,0.079448361,0.037165208,-0.049955495,0.099624051
YGR208W_ko,0.505756213,0.201394036,-0.053231436,-0.071633514,0.168353713,-0.019121212,-0.119800068,0.050226801,-0.263555015,0.369170045,-0.030727938,-0.04352727,0.056414474,-0.042818308
YGR209C_ko,0.409255455,-0.021580117,-0.000087841,-0.050945084,0.072989754,0.123618775,0.086107736,-0.028921372,0.225773998,-0.046065239,0.028550994,0.060170575,0.118154436,-0.044347752
YGR210C_ko,-0.038700952,-0.0431398,0.036570187,-0.039260479,0.212416528,0.011564783,0.007802544,-0.043681943,-0.049559565,0.065999131,-0.053144284,0.008860609,-0.036460862,0.070856486
YGR212W_ko,0.514480389,-0.038732602,0.009767454,-0.049545071,0.136105869,0.075899601,0.027891077,-0.009974208,-0.057856826,0.047708841,0.01188537,0.02887951,0.103802477,0.022335133
YGR213C_ko,0.365503323,-0.025889857,0.002391876,0.000247616,0.130903122,0.089555828,0.060754838,0.040409474,0.023738381,0.089988361,0.345297691,0.058304551,0.061482897,0.05414881
YGR214W_ko,0.506851632,0.029603203,0.007492287,0.04926906,0.190559276,0.191457106,0.100003714,0.13377798,0.202375274,0.060383545,-0.044713224,0.061436052,0.121394787,0.050361601
YGR215W_ko,0.134040813,-0.017374671,0.06370597,-0.103713502,0.187500044,-0.235698411,0.038384189,-0.159814511,-0.299960088,-0.069720273,0.051537009,0.009979959,0.106676327,-0.023927352
YGR217W_ko,0.54591951,-0.055447218,-0.004781043,-0.053616355,0.237524898,0.000962704,0.028440176,-0.062716738,0.041648313,-0.021498655,-0.009154649,0.022529543,0.111318033,-0.006147986
YGR219W_ko,-0.062611476,-0.002468196,0.039092198,-0.102650272,-0.027774885,-0.196299534,0.000140734,-0.144882841,-0.391572112,-0.17837228,0.017626445,0.038794552,0.105277715,-0.061260425
YGR220C_ko,-0.104403906,-0.002586786,0.019960562,-0.049248483,0.018375616,0.055060748,0.019312478,-0.000271708,-0.190304615,-0.004145892,-0.032947108,0.016967906,-0.060066447,-0.032400792
YGR222W_ko,-0.09084563,0.092477709,0.073989277,-0.074033115,0.166862366,-0.161041966,0.018846274,-0.115355832,.,-0.16267033,0.495802757,0.058038944,0.157024902,-0.076599692
YGR223C_ko,-0.162525112,-0.009919057,0.03453578,-0.034010059,0.068985885,0.001304752,-0.016620049,-0.020184302,-0.151438617,0.24705017,-0.03414608,-0.015002985,-0.030066985,-0.013755323
YGR224W_ko,-0.009673974,0.002614546,0.034970759,0.005175856,0.113639253,0.042536578,0.01384708,-0.006922937,-0.026717302,0.020759303,-0.005649759,0.019509793,-0.060952262,-0.010025379
YGR225W_ko,-0.043732652,-0.022991783,0.006112809,-0.003438903,0.03611127,0.049795505,0.014225161,-0.009956322,-0.036767886,-0.033716585,-0.008871747,0.012093421,-0.048846608,-0.013509635
YGR226C_ko,-0.06707393,-0.036107046,-0.018949848,-0.025701623,-0.026809656,0.035313914,-0.041771283,0.05781599,-0.145334765,0.017746903,-0.063854593,-0.026904374,-0.089770217,-0.028653959
YGR227W_ko,0.012426769,-0.052431673,-0.02193345,-0.026550914,-0.027120732,0.003006863,-0.077019633,0.129024588,-0.199522419,0.064568293,-0.138928624,-0.054682446,-0.088049228,-0.022251231
YGR228W_ko,-0.061464221,-0.028977149,0.008803433,-0.024812077,0.128335188,0.024997609,0.036247349,-0.007862912,-0.079077054,-0.001449257,-0.044941588,-0.005001306,-0.084151434,-0.002905084
YGR229C_ko,-0.055613123,-0.060997517,-0.118065895,-0.034457834,-0.054620081,0.094414491,0.001926629,0.059361151,-0.173695865,-0.126494961,-0.099104338,0.067337263,0.042743106,-0.049379165
YGR230W_ko,-0.043169853,0.0010437,0.022262955,0.001538675,0.131366312,0.044025689,0.021682394,-0.000318703,-0.12420918,0.017852258,0.035655846,0.018246507,-0.072140749,-0.019403731
YGR231C_ko,-0.086497378,-0.002699422,0.011643982,-0.031598728,0.002402409,-0.034334196,0.004824325,-0.058393499,-0.284956588,0.010514329,-0.008634172,-0.023931178,-0.08054737,-0.017869784
YGR232W_ko,-0.017447116,-0.013575023,0.01110809,-0.052019289,-0.00583656,-0.013222905,0.021344882,-0.004632333,-0.139748377,0.023273563,0.02283043,-0.006415479,-0.070998561,-0.007150109
YGR233C_ko,-0.073848929,-0.016941598,-0.013246855,-0.032895175,-0.011989703,0.014029146,-0.041087688,-0.018050576,-0.078590271,0.027167456,0.053604419,-0.05059279,-0.08894817,-0.014019257
YGR234W_ko,-0.079402815,-0.027882372,-0.016909169,-0.06180909,-0.034948755,-0.004037005,-0.012366316,-0.013225393,-0.131513832,0.005870881,-0.039688411,-0.020211425,-0.074988994,-0.027722111
YGR235C_ko,-0.059680409,-0.006773077,0.009199665,0.027362709,0.020546506,0.058343273,0.014330561,0.022017404,0.080573554,-0.004991388,-0.035464196,0.007220048,-0.060213899,0.001282057
YGR236C_ko,-0.082439576,-0.00719861,0.00221172,-0.017654657,-0.033648651,0.031227451,0.01301353,0.001046475,0.075779602,-0.012993705,-0.040477806,-0.006199092,-0.046062954,-0.005665404
YGR237C_ko,-0.065038406,0.040205866,0.021874378,0.013399098,0.0009253,0.152643175,0.034719292,0.007535654,-0.123162037,-0.284179025,0.031918224,0.015056641,-0.085053456,-0.018931498
YGR238C_ko,-0.006360925,0.161325499,0.050933575,0.014757349,0.167475519,-0.001826176,0.026758219,0.13142744,0.15672763,-0.25994581,0.085084917,0.014255128,-0.004318376,-0.007825489
YGR239C_ko,-0.042410408,0.136705064,0.039845553,0.004719485,0.036820711,0.002464791,-0.016974788,0.104191792,0.10584673,-0.253489057,0.063105881,0.004286418,-0.006573563,-0.012201951
YGR240C_ko,-0.168482701,-0.038917007,0.020990577,-0.007951739,0.041601732,-0.170745755,0.024373385,-0.147562833,0.224253998,0.003532487,0.022955211,-0.00842684,-0.055727228,-0.005577442
YGR241C_ko,-0.109564641,-0.016401056,-0.004459114,-0.051276166,0.006713308,-0.03111785,-0.009471102,-0.05338199,-0.122233638,-0.013685827,-0.040811407,-0.016746618,-0.081300648,-0.024164037
YGR242W_ko,-0.03565429,-0.010600874,-0.005333715,-0.015630182,0.120336588,0.024939762,0.001189359,0.02387845,0.026654366,-0.003093003,0.033645836,-0.007463271,-0.040542607,-0.011774558
YGR243W_ko,-0.092994564,0.027697099,0.014244409,-0.017612992,0.026497573,0.033132004,0.032536226,-0.011699045,-0.101395419,0.003627416,-0.002360609,0.016317946,-0.025611216,-0.020601596
YGR244C_ko,-0.07926734,-0.005209682,0.012972296,0.009867947,-0.014670171,0.01269238,0.001503031,-0.018154785,-0.077262478,0.035290004,-0.015934752,0.002983411,-0.027917924,-0.023315276
YGR247W_ko,-0.115772626,0.000858757,0.021351546,-0.007329541,-0.001678378,-0.005837994,0.037183462,-0.034462884,-0.189153439,0.017756025,-0.03285174,0.018666196,-0.044157021,-0.00700095
YGR248W_ko,0.068613638,0.14512504,0.063039646,0.034118779,0.116711541,0.004996867,0.046744453,0.110661694,0.126607267,-0.190551181,0.068622798,0.026839275,0.067538892,0.008044232
YGR249W_ko,0.008326515,0.020832411,0.035301834,0.028817079,0.022140733,0.003851127,0.058415862,-0.011344468,-0.05541421,0.037322084,0.023941769,0.027714931,-0.014523511,0.02089592
YGR250C_ko,0.075699146,0.172015447,0.050251921,0.022176425,0.039125294,-0.086807788,0.042046292,0.111626894,0.238322522,-0.24200602,0.096584065,0.029076981,0.038962373,-0.007552164
YGR252W_ko,-0.070072473,0.057444961,-0.005480441,-0.016179239,0.20009643,0.045517744,-0.038584877,-0.030484855,0.34630068,-0.022791119,-0.166680747,0.022077471,-0.027424761,0.029187868
YGR254W_ko,.,0.009247284,0.023440417,0.056810566,.,0.132838873,0.010969859,0.039772771,-0.070693177,-0.031015645,-0.028914608,0.048823366,0.016497608,0.015303303
YGR255C_ko,-0.070726294,0.018101315,0.106496824,-0.044747229,0.023235947,-0.06510982,0.057945312,-0.060873183,-0.27220825,-0.056610049,-0.009015888,0.083432316,0.207900006,0.017358723
YGR256W_ko,0.241283534,-0.014282183,-0.006581639,0.058097732,0.021674769,0.026980525,-0.00731534,-0.002523194,0.008826838,-0.004229825,-0.036367762,-0.010905034,-0.031677002,0.060519807
YGR257C_ko,-0.113123734,0.088399398,0.096384871,-0.00625257,0.021443877,-0.152041624,0.048542587,-0.123065455,1.119228986,-0.246566566,0.043263691,0.011188818,0.087141899,-0.06690537
YGR258C_ko,0.019295582,0.028736727,0.031762527,0.030375485,0.020061549,0.023211593,0.03739753,-0.039679236,-0.16234245,-0.022763582,0.323520384,-0.004215879,0.053900431,-0.022137533
YGR259C_ko,-0.0605628,0.00782732,0.019128726,0.027462158,-0.007110684,-0.035562413,0.037112876,-0.035374012,-0.145567432,0.012032595,-0.003772843,0.005485222,-0.04153054,0.032875558
YGR260W_ko,-0.059659755,-0.029560202,0.001753975,0.003311698,-0.03078415,0.034900446,0.016178142,0.024453426,-0.181688478,-0.029576764,-0.010453184,-0.010365494,-0.044462982,0.024008179
YGR261C_ko,-0.098171351,0.078596536,0.048763304,0.021464961,0.086198605,-0.161620403,-0.167048762,-0.034716126,-0.358025129,0.066469831,-0.047894541,-0.105366934,-0.103568229,0.005468453
YGR263C_ko,-0.057379769,-0.015424072,-0.02405368,0.048227228,0.035373779,0.043322913,-0.001687717,0.006576664,-0.031095876,-0.057907118,-0.0298781,-0.003988616,-0.072462148,0.013736856
YGR266W_ko,-0.051479883,0.039430565,0.04513233,0.056326455,0.065287082,-0.058733807,0.067475454,-0.077307081,-0.147383803,0.069203835,0.051438054,0.024712091,-0.033769127,0.01627109
YGR268C_ko,-0.074586281,0.046545802,0.067237373,0.060881611,0.055361788,0.089037651,0.040866555,-0.02478325,0.001990671,-0.020671875,0.048158214,0.022801786,-0.020632198,0.033101205
YGR269W_ko,0.020826838,-0.015248081,0.000207163,0.051187676,0.06894219,0.042510665,0.012725207,0.037979908,0.01289918,-0.024745268,-0.030860873,0.019968308,-0.037536587,0.035294746
YGR270W_ko,0.062354946,-0.143321369,-0.142277279,0.009336271,0.087918714,-0.025087316,-0.031108313,0.005700203,-0.048123232,0.126058662,-0.07838444,-0.026532251,-0.040563761,0.03515965
YGR271C-A_ko,-0.030898049,-0.042146239,-0.0082168,-0.01119233,-0.004938944,0.128205506,0.002779177,-0.009395393,0.09126379,0.034843168,-0.093481913,-0.021452048,0.008371427,0.021533623
YGR271W_ko,0.189045623,0.019827292,0.030459498,0.024147801,0.133086827,-0.013776845,0.057176065,-0.043174319,-0.093573379,-0.131207977,0.322154753,0.003444002,0.053094604,-0.016003294
YGR272C_ko,0.055641751,0.007346438,0.05073056,-0.051807024,0.042564503,0.211133421,0.052933285,-0.013641934,0.089498594,-0.187754081,-0.103991021,0.082526426,0.03560786,0.052897115
YGR273C_ko,0.439566845,0.023125216,0.018891499,0.000185223,-0.027015161,-0.051212314,-0.00461132,-0.06452019,-0.212321981,-0.146392195,0.336382979,-0.000208467,0.04687539,-0.00576845
YGR275W_ko,-0.05328246,0.000193109,0.033208048,0.068473129,0.036751518,0.057585828,0.037384291,0.03439904,0.092720034,0.014105488,-0.019922837,0.025433594,-0.036622865,0.031856857
YGR276C_ko,0.144917273,-0.020759922,0.03744667,0.019859655,-0.103185818,0.003960199,0.046423476,-0.040691444,-0.198564922,-0.02123759,0.344796972,0.027336069,0.037407874,0.002495737
YGR279C_ko,-0.016577088,-0.017819923,0.01353673,0.039180551,0.010386699,0.046871028,0.041837085,-0.025594757,0.041222716,0.033804472,-0.012979355,0.026993635,-0.040632594,0.028329119
YGR281W_ko,-0.014138797,-0.074143945,-0.040422535,0.036978346,0.018943827,0.04915801,-0.005194216,-0.026628473,0.100444302,-0.005318166,-0.064935455,-0.031643894,-0.045159492,0.033069842
YGR282C_ko,-0.004373715,-0.058524852,0.010496971,0.050355989,0.000673804,0.043314509,0.037860567,0.010651949,-0.243741257,0.182564086,-0.0319964,0.027286648,-0.033563674,0.024876581
YGR283C_ko,-0.044459896,-0.020754743,-0.013751514,0.021387293,0.042945859,0.054096935,0.004008713,0.034775011,0.022368867,0.01238344,-0.054964565,-0.002661292,-0.03342039,-0.001315125
YGR284C_ko,-0.083962398,-0.002364293,0.00735873,0.007909402,0.044864387,0.064085849,-0.054851722,0.028737332,-0.014222351,-0.072735685,-0.0680896,-0.017330579,-0.061687408,-0.009532546
YGR285C_ko,-0.055732535,-0.157394276,-0.036909515,0.041763583,0.059670189,0.138562366,-0.013549151,-0.115482055,-0.081816799,-0.267646821,0.03469888,-0.055654677,-0.035287691,0.02810611
YGR286C_ko,0.016491366,-0.002900562,0.01175656,0.002111085,-0.013765442,0.026110264,0.003086477,0.008128719,-0.080105152,0.052202898,0.066167866,0.000642184,-0.002861296,0.037192495
YGR287C_ko,0.033572774,-0.008144006,0.004490415,0.023024514,-0.035421661,0.043146852,-0.000753698,0.023382836,-0.068241138,-0.015848695,-0.028258534,-0.001943942,-0.03933838,0.04941023
YGR288W_ko,0.025597678,-0.043105696,-0.032023135,0.021413852,-0.078319551,0.010596177,-0.008331815,-0.014083985,-0.054596102,-0.009094838,-0.060962811,-0.024858096,-0.049688809,0.047524645
YGR289C_ko,0.005224475,-0.029148871,0.023669476,0.029648299,-0.107208245,0.033751848,0.038715656,0.021936675,-0.202291154,0.075834248,0.310833781,0.007161624,-0.000882361,-0.001134817
YGR290W_ko,0.007543086,-0.012787318,0.004288985,0.033620203,-0.077874264,0.002846198,0.008769047,-0.016925835,-0.12756689,0.00086495,-0.047571166,-0.027689802,-0.04198607,0.02480638
YGR291C_ko,0.066283841,-0.010561181,0.025451299,0.032230231,0.058993635,0.013999493,0.020112627,-0.05537908,-0.200249686,-0.00484339,0.416035729,0.019263047,0.010486776,-0.010254262
YGR292W_ko,0.262434076,-0.01282787,0.018990427,0.017967822,-0.078598502,0.006487819,0.02270296,-0.068368427,-0.237672968,-0.0962369,0.289794231,0.000719069,-0.008234212,0.00155071
YGR295C_ko,-0.05002656,-0.005575204,0.00885794,-0.025812875,0.016164479,-0.024702223,-0.004312566,-0.071410888,-0.201295586,-0.069332427,0.017037015,-0.011806076,0.008871415,-0.020851727
YHL001W_ko,-0.038574029,-0.051299494,-0.016447873,-0.015062628,-0.097466969,0.016430464,-0.023196115,-0.001493538,-0.054047019,-0.088649745,-0.083408068,-0.024362098,-0.010494909,-0.039863001
YHL002W_ko,0.306583955,0.122316847,-0.023142053,0.008608611,-0.004687586,-0.009246167,0.034098376,0.188386695,0.005987142,0.1157095,0.010620442,0.058476344,0.007061414,0.038814709
YHL003C_ko,-0.090105087,0.093621109,0.099198669,-0.012542189,0.036455438,0.086659726,-0.067028265,0.063171298,-0.301046758,-0.322936532,-0.011372592,-0.058042702,0.001770035,0.005702071
YHL005C_ko,-0.213303775,-0.007174105,0.079130152,0.006356957,-0.080314801,0.221893942,-0.048828865,-0.077473227,-0.44291798,-0.256101013,-0.100469926,-0.048710614,-0.008618735,0.019766499
YHL006C_ko,0.098822987,0.143448692,-0.02532625,-0.032433504,-0.087537733,-0.105974638,-0.007633253,0.121977733,0.275431165,-0.243800485,0.059418298,0.015440772,0.000305947,-0.050271
YHL007C_ko,0.029338908,0.181097898,-0.003157374,-0.022909093,-0.034871272,-0.143133683,-0.076213996,0.139417571,0.113432821,-0.311034272,0.310266407,-0.043545094,-0.019519304,-0.065380879
YHL008C_ko,0.04584321,0.187947785,-0.022115847,0.019338104,0.06169512,-0.059794836,-0.016857796,0.186324767,0.474517539,-0.260945472,0.039305726,-0.029212414,-0.021770574,-0.035093602
YHL009C_ko,0.035705265,0.008764656,-0.032071755,0.086557272,-0.14004137,-0.014724957,-0.058841356,0.090871098,0.026066514,-0.057029711,-0.009681727,-0.036686398,-0.090401357,-0.02269935
YHL010C_ko,0.019022662,-0.067704573,0.00083128,0.095874519,-0.091783046,0.087637599,-0.020487672,0.074924891,0.019858455,0.036032395,-0.011168478,-0.008152194,-0.047351998,0.008245264
YHL011C_ko,-0.050265138,-0.136992093,-0.087151264,-0.003999337,-0.020716482,-0.040645028,-0.043052437,-0.110181258,.,-0.378912449,-0.068243957,-0.028023308,-0.006492669,-0.022093625
YHL012W_ko,0.01270192,0.155583993,-0.015676532,0.010536362,0.127749101,-0.048036313,-0.05200186,0.157268507,0.21185408,-0.199831389,0.078206219,-0.041167686,-0.034073004,-0.022903283
YHL013C_ko,0.095085574,0.176279493,-0.009899111,0.027034652,-0.061804447,-0.037257059,0.017398581,0.20423795,0.382418413,-0.280384534,0.22111784,0.038135479,0.022954263,0.015199811
YHL014C_ko,-0.082020704,0.004839393,-0.013305475,0.023082671,-0.074300702,-0.092935946,-0.031129692,-0.020303472,0.112521075,0.027740106,0.006526491,-0.016544272,0.006954909,0.001267487
YHL015W-A_ko,-0.017917227,-0.026277984,-0.001687001,0.002536764,-0.01788269,0.059918259,-0.016996047,0.043744929,0.063338778,-0.038333363,-0.02104677,-0.01266213,0.044607047,0.021575352
YHL016C_ko,-0.029689835,0.10443747,-0.030933241,0.024438842,-0.061830764,-0.071139345,-0.078345199,0.15537407,0.272415633,-0.257977641,0.1150139,-0.052052073,-0.064157175,-0.040365113
YHL017W_ko,0.105083021,0.151945292,-0.000716882,0.05533034,-0.064597558,-0.074592321,-0.046581337,0.10794155,0.241714986,-0.181119528,0.113261901,-0.016323424,-0.044024918,0.002735624
YHL019C_ko,0.097412361,0.143993873,-0.010749989,0.051689804,-0.099332843,-0.032805818,-0.016135177,0.168362484,-0.009678288,-0.128540016,0.154108051,-0.00633858,-0.03723598,-0.001930597
YHL020C_ko,0.183301918,0.188413006,0.008304588,-0.009466741,-0.074654104,-0.085596502,0.063909657,-0.032793683,0.205225176,-0.139173396,0.256681943,0.042685232,-0.041640571,-0.023680463
YHL021C_ko,0.139014738,0.355507823,0.066047962,-0.0075554,0.058590728,-0.08220862,0.02839388,0.226363055,0.374998255,-0.277401285,0.253993105,0.0356377,-0.004457439,0.050057718
YHL022C_ko,-0.000564101,0.134816799,-0.021433277,0.248190147,-0.112155707,-0.026783889,-0.046200921,0.154487944,0.187806602,-0.217288004,0.03425224,-0.036158248,-0.028277175,-0.019089547
YHL023C_ko,0.151814981,-0.017172779,-0.072326447,-0.037293959,-0.107535481,-0.311065155,-0.100794198,-0.138589403,-0.118517237,-0.307065195,-0.072420603,-0.070077451,-0.035951337,-0.031406103
YHL024W_ko,-0.021928903,-0.045257903,-0.015498078,-0.002873412,-0.107093103,-0.045641572,0.006665374,-0.031996437,-0.030680861,0.063077284,-0.175801377,-0.01874232,-0.038560674,0.015302511
YHL025W_ko,0.012754884,0.164740115,0.066106481,-0.012949358,-0.030776833,-0.084211626,-0.128477325,0.025340655,0.452156436,-0.034593222,0.279927969,-0.070366518,-0.059934251,0.004656877
YHL026C_ko,-0.103875527,-0.020200856,-0.05889126,0.021066584,-0.085998073,-0.037957089,-0.044439589,0.026700174,0.120218037,-0.003968731,-0.033368196,-0.034182117,-0.080062862,-0.030072473
YHL027W_ko,-0.040802948,0.021966829,0.002720047,0.021306121,0.012146981,-0.144760535,-0.006828808,-0.072670105,-0.280730002,0.007619493,-0.077149299,-0.019914827,-0.024208704,0.008470189
YHL028W_ko,0.189485632,0.173910128,-0.034098856,0.010477399,-0.016696045,-0.097012285,-0.065361882,0.153470661,0.34585111,-0.323835273,0.225744735,-0.026158573,-0.048193958,-0.02321615
YHL029C_ko,0.203358568,0.15126996,-0.029812729,0.151680166,-0.040866795,0.042999799,-0.147115683,0.181241215,0.296005759,-0.27799829,0.11691181,-0.096466797,-0.077366418,-0.002114605
YHL030W_ko,-0.1749884,-0.037233781,0.078965863,-0.015401057,-0.027986664,0.180223583,-0.02839847,0.044046604,-0.328105337,-0.332309644,-0.059878037,-0.005496168,-0.034455315,0.031341049
YHL031C_ko,-0.000894665,0.108205747,-0.045409239,0.0016269,-0.098785736,-0.093465825,-0.110066491,0.204848109,0.437132183,0.118748112,-0.083987237,-0.087101398,-0.044375584,0.001994794
YHL032C_ko,0.165006275,0.113071191,-0.028655942,0.017175517,-0.019418906,-0.030638688,-0.030530063,0.127395318,0.318482197,-0.180763667,0.077154021,-0.0267025,-0.046451069,-0.026218779
YHL033C_ko,-0.089505126,0.085381396,0.014048668,0.024284709,-0.060748297,0.147302263,-0.010902027,0.074831486,0.148762588,-0.110931305,0.033054637,0.015123641,-0.104943733,-0.02074388
YHL034C_ko,0.200263322,0.47081337,0.066147451,0.043155645,0.08019005,0.007232606,0.012610039,0.346429437,0.396133533,-0.286972791,0.155528209,0.027360511,0.020485307,0.061841611
YHL035C_ko,0.034932073,0.007092339,0.008352846,0.010631444,-0.011775941,-0.011484858,0.036260345,0.016974167,-0.027851284,-0.026007006,0.038655027,0.040584891,-0.0040855,-0.005356104
YHL036W_ko,0.263150052,0.30844415,0.065690029,-0.010380958,0.056604933,-0.032960208,0.039103643,0.24455093,0.41017718,-0.217147313,0.18097813,0.048446788,0.093611933,0.08766423
YHL037C_ko,0.290089321,0.275766831,0.039380191,0.017732666,0.062857907,-0.077796249,-0.006743323,0.194354125,0.318650511,-0.221376827,0.189954691,0.011016812,-0.028344549,0.076864325
YHL038C_ko,-0.092233928,0.018174158,0.070031016,-0.083886552,0.04004938,-0.262366763,0.00580943,-0.156456407,-0.372605585,-0.086166168,0.062714039,0.002723177,0.075359607,-0.004726122
YHL039W_ko,0.021458996,-0.029659459,-0.008154206,-0.008507527,-0.042286027,0.049122561,-0.02713695,0.003029639,0.055990642,-0.0254108,-0.001502784,0.012100222,0.03189721,0.003338789
YHL040C_ko,-0.017322627,0.270085023,0.03800579,-0.038026192,0.141415345,-0.022417485,0.096250687,0.220362885,0.273698382,-0.190035622,0.232776509,0.082703373,0.06237974,0.004005119
YHL041W_ko,-0.130737828,0.189552443,0.003264655,-0.032608743,0.031811125,-0.080086175,-0.032233861,0.116660302,0.223641009,-0.103649211,0.060195315,-0.015027945,-0.023657051,-0.0467431
YHL042W_ko,0.026079561,0.284389811,0.035169235,-0.00489243,0.057648555,-0.045342884,0.047132454,0.230495503,0.389542767,-0.271622534,0.234029342,0.055239574,0.055472175,-0.032462996
YHL043W_ko,-0.054335403,0.33796994,0.026618128,-0.024729836,0.215101507,-0.134530852,-0.001319778,0.201590371,0.35381488,-0.295020605,0.278616812,0.007494109,-0.016464834,-0.056010393
YHL044W_ko,0.027054627,0.315897421,0.060146262,-0.012305475,0.152238285,-0.023892773,0.050317087,0.233926964,0.398555755,-0.226036159,0.18262329,0.060542964,-0.014312908,-0.017197672
YHL045W_ko,0.712698445,0.268454139,0.046168292,-0.040507214,0.129655588,-0.02986967,0.063381251,0.258564212,0.288979148,-0.280583999,0.257362911,0.106033625,0.206641447,-0.053866504
YHL046C_ko,0.686041759,0.250078908,0.060025791,-0.009878083,0.16634996,0.039297076,0.081875837,0.163416058,0.069428358,-0.046874191,0.139272756,0.102932523,0.173819946,-0.004960265
YHL047C_ko,0.651606295,0.168323265,0.030333444,-0.053934823,0.124408502,-0.000115523,0.001187886,0.126824334,0.072731,-0.120767838,0.082140137,0.031889331,0.150956964,-0.019396543
YHR001W_ko,-0.143610712,0.005332522,0.036935967,-0.001193615,-0.001589857,0.084099412,-0.019261941,-0.00295166,0.036328109,-0.070507227,-0.003236854,0.004023328,0.007167553,-0.016397464
YHR001W-A_ko,-0.075255641,-0.013433823,-0.018528054,0.09094216,-0.054641517,-0.033338279,-0.041337437,0.01598722,0.219219223,0.037339259,-0.138778715,-0.021820994,-0.00937832,-0.02718133
YHR003C_ko,-0.018942077,-0.047974981,-0.023425107,0.001794863,-0.046953294,0.120990825,-0.015814726,0.00753722,0.090920853,-0.050726389,-0.011422204,0.007276513,0.001031026,-0.020438629
YHR004C_ko,0.136991267,0.060178321,-0.043614333,-0.005748087,-0.005972165,-0.082652716,-0.181469921,0.331670063,0.078142808,-0.315770376,-0.115405505,-0.083704176,-0.014918406,-0.030719704
YHR005C_ko,-0.032559152,0.055138057,-0.000782609,-0.086018404,0.02192999,0.032661454,-0.047318549,0.086515562,0.070889795,-0.187736995,0.023498293,-0.009484056,0.003203322,-0.049946001
YHR006W_ko,-0.054129152,-0.068238749,-0.012489297,-0.005347992,-0.016976273,0.079909087,-0.016388584,0.013344326,-0.004701966,-0.039082656,0.042135577,0.026989362,-0.000386096,-0.03437708
YHR007C-A_ko,-0.037486543,-0.005334922,0.014040084,0.010916866,0.115517615,0.091959464,-0.002206465,0.059827177,0.045088569,-0.081821253,-0.003855198,0.00321415,0.034489887,0.007388091
YHR008C_ko,-0.067502521,0.150382573,0.041074232,-0.007649192,0.643681104,0.071109336,0.011562209,-0.013663506,-0.039907217,-0.040134642,0.08858576,-0.000488643,-0.047851769,-0.039776106
YHR009C_ko,-0.078671767,0.010054501,0.046388195,-0.002057936,-0.009896602,0.011909036,-0.012279869,0.017893991,-0.071427997,-0.055303519,0.145646614,0.006283848,-0.018358085,-0.02923582
YHR010W_ko,-0.090156096,-0.15064317,-0.101071809,-0.025168649,-0.07240111,0.260384907,-0.184581233,0.011261788,.,-0.42737424,-0.214391828,-0.089902574,0.100934786,-0.01572611
YHR011W_ko,-0.20440313,0.030679668,0.061899822,-0.007147653,-0.155159683,-0.27585177,0.072587053,-0.191536469,-0.095162742,-0.044175645,-0.100739619,0.022144485,0.049770129,0.012875351
YHR012W_ko,0.000211632,0.265993593,-0.010682789,0.007046897,-0.110407381,0.007776365,-0.122490684,0.17699004,-0.036055725,0.051412254,-0.205969669,-0.064520611,-0.053736502,-0.0267063
YHR013C_ko,-0.026849572,-0.153905124,-0.036542111,-0.029158347,-0.042577823,-0.133652484,-0.107128771,-0.084861206,-0.222853501,-0.323461236,-0.123678239,-0.069737952,0.004734257,-0.017538502
YHR014W_ko,-0.087202345,-0.037758559,-0.019418881,-0.006759304,-0.083692768,0.08649233,0.013268129,0.01205974,0.068214203,0.026599008,-0.146366675,0.015554843,-0.025912731,-0.015823482
YHR015W_ko,0.061828693,0.214708222,0.042140034,0.047560392,-0.095377653,0.060808851,0.049036297,0.246079719,0.137879126,-0.249967079,0.136456436,0.054963975,-0.001915403,0.000377763
YHR016C_ko,0.037878311,-0.035446547,-0.011020644,0.008080748,-0.116861716,-0.027615717,-0.009886982,0.015129474,-0.025882709,0.14273528,-0.152404838,0.005237039,-0.042011865,0.02744699
