orf	hap a | growth (colony size + intensity) | acetaminophen [100 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [90 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [100 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017
YNL013C	12.13005										
YNL014W											
YNL015W	11.36189										
YNL016W	25.646900000000002	1.13671875	1.1484375	1.125	1.24609375	1.2421875	0.73828125	0.830220713073005	0.8607809847198642	0.9422750424448217	0.7385398981324278
YNL020C	41.9972										
YNL021W	13.488199999999999	1.1541218637992832	1.3333333333333333	1.2222222222222223	1.2939068100358424	1.3906810035842294	0.7885304659498208	0.7700296735905044	0.7700296735905044	0.7240356083086054	0.4540059347181009
YNL022C	19.8357										
YNL023C	16.72325										
YNL024C	14.428875000000001										
YNL025C	15.73499	1.065217391304348	1.1130434782608696	0.9260869565217391	0.9521739130434783	0.9130434782608695	0.49130434782608695	0.7302325581395349	0.7255813953488373	0.7023255813953488	0.38372093023255816
YNL027W	12.18	1.049056603773585	1.1660377358490566	1.0716981132075472	1.1773584905660377	1.1773584905660377	0.6	1.0097465886939572	1.0116959064327486	0.9064327485380117	0.50682261208577
YNL028W											
YNL029C	15.856300000000001										
YNL030W	20.71785	1.096774193548387	1.125448028673835	1.1218637992831542	1.157706093189964	1.2688172043010753	0.8387096774193549	0.799410029498525	0.8362831858407079	0.7168141592920354	0.4646017699115044
YNL031C	20.032149999999998	1.1017964071856288	1.0778443113772456	1.033932135728543	1.001996007984032	0.8203592814371258	0.405189620758483	0.7378351539225422	0.5988083416087389	0.45878848063555117	0.1817279046673287
YNL032W	45.8996	1.2482915717539864	1.5216400911161732	1.366742596810934	1.4145785876993167	1.4760820045558087	0.8906605922551253	1.0031479538300105	1.061909758656873	1.080797481636936	0.9013641133263379
YNL034W	29.475299999999997										
YNL035C	14.96371										
YNL037C	20.1851	1.0125523012552302	0.9748953974895398	0.8368200836820083	1.0376569037656904	0.8200836820083682	0.3179916317991632	0.7425968109339408	0.44874715261959	0.6765375854214123	0.3143507972665148
YNL040W	21.93975										
YNL041C	20.5051	1.1496350364963503	1.0985401459854014	0.7773722627737226	0.6642335766423357	0.4489051094890511	0.18248175182481752	0.2296875	0.1421875	0.0828125	0.0640625
YNL043C	23.9658										
YNL044W	20.02915	1.1254901960784314	1.1803921568627451	1.1058823529411765	1.1490196078431372	1.1686274509803922	0.5686274509803921	0.8579040852575488	0.8774422735346359	0.7317939609236235	0.48312611012433393
YNL045W	14.62045										
YNL046W	23.886400000000002										
YNL047C	18.7454										
YNL049C		1.164	1.272	1.2	1.116	1.268	0.656	0.9281767955801105	0.9410681399631676	0.7918968692449355	0.4180478821362799
YNL050C	19.83505										
YNL051W	46.83565	1.1153846153846154	1.0027472527472527	0.8379120879120879	0.9560439560439561	0.8681318681318682	0.3626373626373626	0.5491251682368775	0.3082099596231494	0.21130551816958276	0.14670255720053835
YNL052W	22.04965										
YNL053W	26.00929	1.1927710843373494	1.1606425702811245	1.140562248995984	1.248995983935743	1.321285140562249	0.751004016064257	0.8757637474541752	0.9389002036659878	0.8533604887983707	0.5356415478615071
YNL054W	9.707985	1.1901639344262296	1.2262295081967214	1.2622950819672132	1.2721311475409836	1.3508196721311476	0.7147540983606557	0.8704512372634643	0.9912663755458515	0.7889374090247453	0.4279475982532751
YNL055C	22.4846										
YNL056W	22.5372										
YNL057W	88.1249										
YNL058C	17.77865										
YNL059C	33.06055										
YNL063W	17.4087										
YNL064C	56.873000000000005	1.0633333333333332	1.05	0.9566666666666667	0.9533333333333334	0.9866666666666667	0.49666666666666665	1.2325581395348837	0.8976744186046511	0.8	0.5441860465116279
YNL065W	21.60635										
YNL066W	13.783015										
YNL067W											
YNL068C	10.318850000000001	1.2853598014888337	1.2109181141439207	1.2332506203473945	1.2779156327543424	1.3300248138957815	0.5781637717121588	0.7314917127071823	0.5580110497237569	0.2972375690607735	0.19337016574585636
YNL069C	20.983249999999998	1.098360655737705	1.0218579234972678	1.0491803278688525	1.1174863387978142	1.1584699453551912	0.5601092896174863	0.8209331651954602	0.7313997477931904	0.6027742749054225	0.3026481715006305
YNL070W		1.143835616438356	1.2431506849315068	1.2602739726027397	1.4863013698630136	1.5445205479452055	0.8287671232876712	1.0197693574958815	1.1169686985172982	1.3327841845140034	1.2833607907742999
YNL071W	13.0134	1.12012987012987	1.172077922077922	1.1136363636363635	1.2110389610389611	1.2792207792207793	0.5714285714285714	0.9180633147113594	0.8919925512104283	0.6815642458100558	0.41154562383612664
YNL072W	17.05545	1.105263157894737	1.2969924812030076	1.2932330827067668	1.3533834586466165	1.4398496240601504	0.7706766917293233	0.8040435458786936	0.8040435458786936	0.7744945567651633	0.48522550544323484
YNL073W	14.450499999999998										
YNL074C	17.3524										
YNL076W	52.8893	1.1767241379310345	1.2327586206896552	1.3232758620689655	1.4310344827586208	1.4525862068965518	0.9310344827586207	0.8623693379790941	0.9564459930313589	1.0696864111498259	0.9390243902439024
YNL077W	11.98649										
YNL078W	22.852999999999998										
YNL079C	15.93457	0.9829787234042553	0.8638297872340426	0.825531914893617	1.025531914893617	0.9659574468085106	0.42127659574468085	0.8081632653061225	0.6938775510204082	0.6857142857142857	0.46530612244897956
YNL080C	25.590249999999997	1.1282051282051282	1.2008547008547008	1.141025641025641	1.3717948717948718	1.2905982905982907	0.9102564102564102	0.9707903780068728	1.0085910652920962	1.0841924398625429	0.8762886597938144
YNL081C	12.9841										
YNL082W	5.959350000000001	1.2857142857142858	1.353846153846154	1.334065934065934	1.1802197802197802	1.2153846153846153	0.5956043956043956	0.8356456776947705	0.8377801494130203	0.32017075773745995	0.16755602988260407
YNL083W											
YNL084C											
YNL085W	18.520699999999998										
YNL086W	10.8062	1.3726235741444868	1.414448669201521	1.3992395437262357	1.543726235741445	1.661596958174905	0.7110266159695817	0.9135593220338983	0.9949152542372881	0.8389830508474576	0.5135593220338983
YNL087W		0.9112271540469974	0.8955613577023499	0.8485639686684073	1.031331592689295	0.9451697127937336	0.4830287206266319	0.7984293193717278	0.7460732984293194	0.5968586387434555	0.4607329842931937
YNL089C	39.2776075										
YNL090W	9.86056										
YNL091W	14.762789999999999										
YNL092W	13.5593										
YNL093W	14.295950000000001										
YNL094W											
YNL095C	13.490435										
YNL096C	13.9704										
YNL097C	17.23505	1.0040485829959513	1.0931174089068827	1.174089068825911	1.1781376518218623	1.1497975708502024	0.6720647773279352	0.8694736842105263	0.9810526315789474	0.8105263157894737	0.4905263157894737
YNL098C	12.00174	1.1966019417475728	1.2912621359223302	1.3980582524271845	1.3325242718446602	1.453883495145631	0.8737864077669902	1.0849673202614378	1.2418300653594772	1.0954248366013073	0.8980392156862745
YNL099C	78.78015	1.2169117647058822	1.4044117647058822	1.6470588235294117	1.5955882352941178	2.014705882352941	1.2977941176470589	1.0034722222222223	1.34375	1.125	0.796875
YNL100W	28.3688										
YNL101W	12.723975000000001										
YNL104C	16.51865										
YNL105W	24.35085										
YNL106C	33.115899999999996	1.2568493150684932	1.3184931506849316	1.3356164383561644	1.4623287671232876	1.6095890410958904	0.7397260273972602	0.8742138364779874	0.8679245283018868	0.7515723270440252	0.38207547169811323
YNL107W	13.6535	0.4826254826254826	0.2277992277992278	0.11196911196911197	0.12355212355212356	0.17374517374517376	0.08108108108108109	0.15780141843971632	0.09397163120567376	0.13120567375886524	0.1099290780141844
YNL108C	16.651745										
YNL109W	18.42914										
YNL111C	13.029										
YNL115C											
YNL116W	21.2748	0.9726890756302521	1.1890756302521008	1.1176470588235294	1.180672268907563	1.1827731092436975	0.7205882352941176	0.8650088809946714	0.8188277087033747	0.5728241563055062	0.27797513321492007
YNL117W	18.7659										
YNL119W	13.2696	1.1944444444444444	1.3009259259259258	1.4305555555555556	1.4444444444444444	1.5648148148148149	1.162037037037037	0.9322799097065463	1.0835214446952597	0.9322799097065463	0.5349887133182845
YNL120C	13.6648										
YNL121C	17.2616										
YNL122C	18.3623										
YNL123W	17.850250000000003										
YNL125C	15.9028										
YNL127W	12.0781										
YNL128W	11.093145	1.0298013245033113	0.9850993377483444	0.9983443708609272	1.0380794701986755	0.9155629139072847	0.6109271523178808	0.8209779179810726	0.6624605678233438	0.4582018927444795	0.1971608832807571
YNL129W	11.37636										
YNL130C	66.4045										
YNL133C	14.04215										
YNL134C	10.735710000000001										
YNL135C	19.4288	1.1232876712328768	1.1350293542074363	1.086105675146771	1.2915851272015655	1.2759295499021526	0.923679060665362	0.8805834092980857	0.8295350957155879	0.37739288969917956	0.14494074749316319
YNL136W	22.487099999999998	0.9830508474576272	1.0254237288135593	0.8361581920903954	0.8418079096045198	0.8248587570621468	0.4378531073446328	0.7492581602373887	0.6097922848664689	0.4406528189910979	0.1913946587537092
YNL138W	10.43872										
YNL139C	22.723149999999997										
YNL140C	12.288739999999999										
YNL141W	37.7177										
YNL142W	19.196150000000003										
YNL143C	32.3882										
YNL144C	79.2991										
YNL145W	16.3463										
YNL146W	20.7677										
YNL147W	24.634	1.0798611111111112	1.1024305555555556	0.9930555555555556	1.0208333333333333	1.0815972222222223	0.6736111111111112	0.8718861209964412	0.7099644128113879	0.48131672597864766	0.21263345195729538
YNL148C											
YNL153C		1.1415929203539823	1.2566371681415929	1.176991150442478	1.2300884955752212	1.0176991150442478	0.3274336283185841	1.0938215102974829	0.9084668192219679	0.8421052631578947	0.3135011441647597
YNL154C	12.597175	1.1560283687943262	1.1702127659574468	1.1560283687943262	1.2624113475177305	1.3191489361702127	0.5460992907801419	0.8384879725085911	0.7216494845360825	0.5549828178694158	0.2697594501718213
YNL155W	19.4441										
YNL156C	95.20270000000001										
YNL157W	26.8989										
YNL159C											
YNL160W	36.45505										
YNL162W	92.1704										
YNL164C	26.882649999999998										
YNL165W	91.267										
YNL166C	17.4735	1.1679104477611941	1.1679104477611941	1.1417910447761195	1.291044776119403	1.3470149253731343	0.7052238805970149	0.9056603773584906	0.7821612349914236	0.6638078902229846	0.38593481989708406
YNL167C	16.09505	1.0309278350515463	1.0695876288659794	0.8530927835051546	0.9407216494845361	0.8273195876288659	0.2654639175257732	0.8585164835164835	0.6510989010989011	0.39285714285714285	0.1978021978021978
YNL168C	47.096450000000004										
YNL169C	24.9768										
YNL170W	12.7761										
YNL171C	13.64105										
YNL172W		1.0895522388059702	1.1753731343283582	1.2164179104477613	1.3246268656716418	1.492537313432836	1.3208955223880596	0.9933884297520661	1.1289256198347108	1.209917355371901	1.0264462809917356
YNL173C	13.00797										
YNL175C	21.730800000000002										
YNL176C	24.339100000000002										
YNL177C	100.379										
YNL179C	18.5224										
YNL183C	42.9731	1.1945945945945946	1.055855855855856	0.9711711711711711	1.1369369369369369	1.0684684684684684	0.5333333333333333	0.6750629722921915	0.5104953820319059	0.39210747271200674	0.12762384550797648
YNL184C	27.707										
YNL187W	36.2046										
YNL190W	23.56095										
YNL191W	38.1336										
YNL192W	26.3923	1.1016260162601625	1.113821138211382	1.113821138211382	1.2276422764227641	1.1910569105691058	0.6666666666666666	0.8204225352112676	0.846830985915493	0.8661971830985915	0.5017605633802817
YNL193W	21.493650000000002										
YNL194C	23.081899999999997										
YNL195C	22.55385										
YNL196C	26.72745										
YNL197C	20.073	1.1795918367346938	1.3714285714285714	1.4122448979591837	1.5020408163265306	1.6448979591836734	0.9183673469387755	0.9579524680073126	1.0694698354661791	0.9945155393053017	0.6270566727605119
YNL198C	35.6769										
YNL199C	20.5224	0.912621359223301	0.7766990291262136	0.5	0.6116504854368932	0.5097087378640777	0.1796116504854369	0.37542662116040953	0.24573378839590443	0.33447098976109213	0.18088737201365188
YNL200C	15.82436										
YNL201C	10.648975	1.1610738255033557	1.2046979865771812	1.1241610738255035	1.1442953020134228	1.174496644295302	0.35570469798657717	0.9094017094017094	0.7726495726495727	0.3299145299145299	0.17777777777777778
YNL202W	18.6838										
YNL203C	13.9316										
YNL204C	24.903										
YNL205C	14.632075										
YNL206C	17.86815	1.2200557103064067	1.3231197771587744	1.309192200557103	1.456824512534819	1.4317548746518105	0.724233983286908	0.9897610921501706	1.0352673492605233	0.5870307167235495	0.35267349260523323
YNL208W	27.9775										
YNL211C	26.328249999999997										
YNL212W	16.43005										
YNL213C	13.55763										
YNL214W	17.87205	1.1325051759834368	1.1200828157349896	0.9958592132505176	1.204968944099379	1.225672877846791	0.7080745341614907	0.8799603174603174	0.7490079365079365	0.6408730158730159	0.2261904761904762
YNL215W	21.1047	1.0069686411149825	1.0418118466898956	1.038327526132404	0.975609756097561	0.9721254355400697	0.397212543554007	0.5316205533596838	0.4407114624505929	0.27865612648221344	0.1956521739130435
YNL217W	11.706949999999999										
YNL218W	16.51315	1.1209677419354838	1.2620967741935485	1.1693548387096775	1.3669354838709677	1.346774193548387	0.6008064516129032	0.9643527204502814	1.0900562851782365	1.0544090056285178	0.6060037523452158
YNL219C	18.476799999999997	1.1308411214953271	1.3644859813084111	1.5202492211838006	1.233644859813084	1.3644859813084111	0.5669781931464174	0.9333333333333333	1.069767441860465	0.41550387596899224	0.22015503875968992
YNL220W											
YNL223W											
YNL224C	17.19322	1.1618037135278514	1.193633952254642	1.0981432360742707	1.1618037135278514	1.1114058355437666	0.5145888594164456	0.9314359637774903	0.943078913324709	0.6597671410090556	0.37128072445019406
YNL225C	4.03233										
YNL226W	21.82105										
YNL227C	42.789500000000004	0.8940754039497307	0.8330341113105925	0.8204667863554758	1.059245960502693	1.0556552962298025	0.6211849192100538	0.8127812781278128	0.6813681368136814	0.6372637263726373	0.21332133213321333
YNL228W	30.4086										
YNL229C	24.9016	1.0445344129554657	0.9919028340080972	0.9190283400809717	0.97165991902834	0.8340080971659919	0.27125506072874495	0.6784232365145229	0.6078838174273858	0.46680497925311204	0.23443983402489627
YNL230C	22.2502	1.0618181818181818	1.1490909090909092	1.1018181818181818	1.1854545454545455	1.029090909090909	0.4	0.8885017421602788	0.8240418118466899	0.6132404181184669	0.30662020905923343
YNL231C	18.360750000000003	1.1471389645776566	1.1907356948228882	1.0735694822888284	1.0599455040871935	1.106267029972752	0.41689373297002724	0.854521625163827	0.7981651376146789	0.41415465268676277	0.1926605504587156
YNL233W	22.29275	1.1792828685258965	1.0418326693227091	1.049800796812749	1.1653386454183268	1.1772908366533865	0.5776892430278885	0.8843683083511777	0.7880085653104925	0.7291220556745182	0.18201284796573874
YNL234W	23.153599999999997										
YNL235C	25.042450000000002										
YNL236W	20.34715	1.0784313725490196	1.0816993464052287	1.1633986928104576	1.2058823529411764	1.1699346405228759	0.5294117647058824	0.8589147286821706	0.8666666666666667	0.8062015503875969	0.4
YNL237W	27.214										
YNL238W	27.5537	0.9840764331210191	0.6847133757961783	0.35987261146496813	0.37261146496815284	0.25796178343949044	0.11464968152866242	0.5230769230769231	0.3030769230769231	0.19538461538461538	0.13692307692307693
YNL239W	23.87395										
YNL241C	30.42635										
YNL242W	34.1094										
YNL246W	34.06395	1.0890410958904109	1.0582191780821917	0.9417808219178082	1.0753424657534247	1.1609589041095891	0.4623287671232877	0.7791741472172352	0.7737881508078994	0.8204667863554758	0.6481149012567325
YNL248C	16.9264										
YNL249C	11.510200000000001										
YNL250W	21.4544										
YNL252C	20.14515										
YNL253W	33.825105	1.127388535031847	1.2929936305732483	1.3821656050955413	1.1305732484076434	1.305732484076433	0.6687898089171974	0.9819672131147541	1.2737704918032786	0.5426229508196722	0.3344262295081967
YNL254C	20.423650000000002										
YNL255C	19.419675	1.2043010752688172	1.2544802867383513	1.3261648745519714	1.3297491039426523	1.4157706093189963	0.9068100358422939	0.9616613418530351	1.0814696485623003	0.8130990415335463	0.8242811501597445
YNL257C	109.5612										
YNL259C	14.735895										
YNL262W		1.0675105485232068	1.1012658227848102	1.080168776371308	1.1181434599156117	1.1012658227848102	0.6033755274261603	0.7100371747211895	0.5464684014869888	0.5278810408921933	0.275092936802974
YNL264C	10.59372										
YNL265C	15.198899999999998										
YNL266W	27.54035										
YNL268W	19.072400000000002										
YNL269W	51.38455										
YNL270C	35.8935	1.1620689655172414	1.2620689655172415	1.289655172413793	1.4206896551724137	1.5310344827586206	0.8344827586206897	0.9719350073855244	1.0561299852289512	0.9689807976366323	0.8508124076809453
YNL271C	22.97276	1.3054545454545454	1.4472727272727273	1.7272727272727273	1.4472727272727273	1.4872727272727273	0.7636363636363637	0.9383802816901409	1.0704225352112675	0.6003521126760564	0.35563380281690143
YNL273W	28.0819	1.0843881856540085	1.128691983122363	1.1455696202531647	1.1350210970464134	1.2426160337552743	0.5316455696202531	0.9916579770594369	0.9176225234619395	0.8967674661105318	0.7132429614181439
YNL274C	13.639055										
YNL275W	84.58109999999999										
YNL276C	63.50664										
YNL277W	28.9247										
YNL278W	23.0434	1.3421926910299002	1.5514950166112957	1.4817275747508305	1.4617940199335548	1.451827242524917	0.9568106312292359	0.8047858942065491	0.871536523929471	0.5340050377833753	0.28463476070528965
YNL279W	19.61243										
YNL280C	15.6966										
YNL281W	11.215285000000002										
YNL283C	17.5661										
YNL284C	22.05285	0.9643835616438357	0.9205479452054794	0.9561643835616438	0.9123287671232877	0.7972602739726027	0.4520547945205479	0.7705627705627706	0.7705627705627706	0.6031746031746031	0.2077922077922078
YNL285W	14.68329										
YNL286W	18.81814										
YNL288W	14.118225	1.2446351931330473	1.2875536480686696	1.1030042918454936	1.2746781115879828	1.2231759656652361	0.5321888412017167	0.9630390143737166	0.9342915811088296	0.8316221765913757	0.48254620123203285
YNL289W	11.37364										
YNL291C	12.614455	1.171003717472119	1.3011152416356877	1.3308550185873607	1.3643122676579926	1.4237918215613383	0.8141263940520446	0.8842832469775475	0.927461139896373	0.5250431778929189	0.3316062176165803
YNL292W	23.30835	1.078369905956113	1.0156739811912225	1.0376175548589341	1.0877742946708464	0.9498432601880877	0.5203761755485894	0.7963224893917963	0.6506364922206507	0.5912305516265912	0.27157001414427157
YNL293W	22.4979										
YNL294C	11.288385	1.1356589147286822	1.1705426356589148	1.2906976744186047	1.2364341085271318	1.302325581395349	0.8527131782945736	0.8854545454545455	0.9436363636363636	0.8236363636363636	0.5654545454545454
YNL295W	20.3487										
YNL296W											
YNL297C		1.1254612546125462	1.2029520295202951	1.1808118081180812	1.2988929889298892	1.2287822878228782	0.5055350553505535	0.8534031413612565	0.8446771378708552	0.5479930191972077	0.34554973821989526
YNL298W		1.0310077519379846	1.050387596899225	1.182170542635659	0.9883720930232558	0.8875968992248062	0.44573643410852715	0.7160493827160493	0.5079365079365079	0.2292768959435626	0.15520282186948853
YNL299W		1.1623529411764706	1.228235294117647	0.9952941176470588	1.0894117647058823	0.9647058823529412	0.2188235294117647	0.7355460385438972	0.5674518201284796	0.25267665952890794	0.14025695931477516
YNL300W	20.323034999999997										
YNL301C											
YNL302C	17.60436	0.9421768707482994	0.9965986394557823	1.0952380952380953	1.1122448979591837	1.2108843537414966	0.8061224489795918	0.7562776957163959	0.8655834564254062	0.827178729689808	0.32200886262924666
YNL303W	17.758805										
YNL304W	10.97306										
YNL305C	12.758965										
YNL307C	26.3302	1.0876494023904382	1.0756972111553784	1.0398406374501992	1.051792828685259	1.0637450199203187	0.6215139442231076	0.72	0.6761904761904762	0.5542857142857143	0.44571428571428573
YNL309W	23.7518	1.1370967741935485	1.2338709677419355	1.282258064516129	1.3266129032258065	1.439516129032258	1.0120967741935485	0.902229845626072	0.9691252144082333	0.9296740994854202	0.5540308747855918
YNL311C	12.097605000000001	1.1286307053941909	1.2116182572614107	1.170124481327801	1.2199170124481329	1.3319502074688796	0.7593360995850622	0.8262411347517731	0.8475177304964538	0.824468085106383	0.5531914893617021
YNL314W											
YNL315C	21.889825	1.0802469135802468	0.9814814814814815	0.9691358024691358	1.2098765432098766	1.1419753086419753	0.5	0.7272727272727273	0.8025078369905956	1.1128526645768024	0.6112852664576802
YNL316C	37.498599999999996										
YNL318C	18.26733										
YNL319W											
YNL320W											
YNL321W	44.719500000000004										
YNL322C	15.909545	0.9765100671140939	0.9161073825503355	0.5302013422818792	0.540268456375839	0.42953020134228187	0.19463087248322147	0.7431192660550459	0.6293577981651376	0.46788990825688076	0.25688073394495414
YNL323W		0.8084291187739464	0.5402298850574713	0.24521072796934865	0.32950191570881227	0.26436781609195403	0.11877394636015326	0.5830324909747292	0.2815884476534296	0.22021660649819494	0.15703971119133575
YNL324W	16.10215										
YNL325C		1.0923076923076922	1.0523076923076924	0.9907692307692307	1.0861538461538462	1.1692307692307693	0.46153846153846156	0.7253521126760564	0.676056338028169	0.5830985915492958	0.3901408450704225
YNL326C	35.4582										
YNL327W	19.928935										
YNL328C	13.110335										
YNL329C	8.544785	1.0067114093959733	0.9821029082774049	1.0469798657718121	1.0559284116331096	1.2304250559284116	0.5078299776286354	0.7160775370581528	0.6328392246294184	0.4321550741163056	0.23603192702394526
YNL330C	14.63975	1.235494880546075	1.3037542662116042	1.1399317406143346	1.1023890784982935	1.068259385665529	0.5085324232081911	0.8841463414634146	0.8658536585365854	0.5853658536585366	0.30640243902439024
YNL332W	6.55109										
YNL333W											
YNL334C	16.17455										
YNL335W	21.1508										
YNL336W											
YNL338W	15.697230000000001										
YNL339C	15.957980000000001										
YNR001C	28.6839										
YNR002C	20.7174										
YNR004W	17.918335	1.137546468401487	1.204460966542751	1.2007434944237918	1.275092936802974	1.3717472118959109	0.7360594795539034	0.7397708674304418	0.7610474631751227	0.46808510638297873	0.2520458265139116
YNR005C											
YNR006W	29.47195	1.062857142857143	1.0885714285714285	1.06	0.96	0.8742857142857143	0.42	0.7339901477832512	0.5812807881773399	0.38587848932676516	0.2200328407224959
YNR007C	13.714095										
YNR008W	12.584879999999998										
YNR009W	18.99347										
YNR010W	15.3461	0.8664192949907236	0.8738404452690167	0.7773654916512059	0.7105751391465677	0.6196660482374768	0.2189239332096475	0.4087677725118483	0.27606635071090047	0.13270142180094788	0.08293838862559241
YNR012W	7.48891										
YNR013C	20.877650000000003										
YNR014W	23.81575										
YNR015W	25.105										
YNR018W	8.434085										
YNR019W	16.93495										
YNR020C	17.87805	0.8553054662379421	0.842443729903537	0.7620578778135049	0.8231511254019293	0.7845659163987139	0.47266881028938906	0.7329931972789115	0.7346938775510204	0.685374149659864	0.3979591836734694
YNR021W											
YNR022C	11.56273										
YNR024W	13.74855										
YNR025C	19.916249999999998										
YNR027W	16.691200000000002										
YNR028W	20.7549										
YNR029C	23.919600000000003										
YNR030W	29.96925	1.089928057553957	1.158273381294964	1.1079136690647482	1.1978417266187051	1.158273381294964	0.6330935251798561	0.7205651491365777	0.7080062794348508	0.5714285714285714	0.34850863422291994
YNR031C		1.2157676348547717	1.2987551867219918	1.2365145228215768	1.3402489626556016	1.3278008298755186	0.7219917012448133	0.8254237288135593	0.8220338983050848	0.6627118644067796	0.3220338983050847
YNR032C-A	16.874135										
YNR032W		1.1875	1.2389705882352942	1.2316176470588236	1.375	1.4485294117647058	0.8897058823529411	0.8531810766721044	0.9070146818923328	0.9592169657422512	0.6704730831973899
YNR033W											
YNR034W	16.487165										
YNR036C	17.7803										
YNR037C											
YNR039C											
YNR040W	14.325095000000001										
YNR041C		0.8203592814371258	1.095808383233533	1.0	0.7784431137724551	0.7485029940119761	0.47305389221556887	0.7285223367697594	0.8934707903780069	0.7800687285223368	0.3470790378006873
YNR042W	25.8826										
YNR045W	35.761399999999995										
YNR047W	14.792200000000001	1.1735849056603773	1.2150943396226415	1.0	1.0264150943396226	0.939622641509434	0.3471698113207547	0.5412293853073463	0.3148425787106447	0.18590704647676162	0.12443778110944528
YNR048W	15.75006										
YNR049C	19.54767										
YNR050C	27.2536										
YNR051C	21.407400000000003	0.9770491803278688	1.0098360655737706	0.7508196721311475	0.780327868852459	0.760655737704918	0.3344262295081967	1.042929292929293	0.6414141414141414	0.5833333333333334	0.4166666666666667
YNR052C	5.05206	0.9523809523809523	0.8904761904761904	0.8285714285714286	0.9380952380952381	0.7142857142857143	0.2714285714285714	0.48942598187311176	0.3806646525679758	0.44410876132930516	0.17220543806646527
YNR055C	14.48275										
YNR056C	25.25575										
YNR057C	16.7619										
YNR058W	17.4265										
YNR059W	17.18557										
YNR060W		1.0394973070017954	0.933572710951526	0.9676840215439856	1.0628366247755834	1.1077199281867145	0.8204667863554758	0.7416440831074977	0.5844625112917796	0.5266485998193315	0.23035230352303523
YNR061C	22.045749999999998										
YNR062C	74.08840000000001										
YNR063W											
YNR064C	18.2562										
YNR065C	20.46805	1.1563421828908556	1.2507374631268438	1.2212389380530972	1.303834808259587	1.3274336283185841	0.6755162241887905	0.9812967581047382	0.9177057356608479	0.8453865336658354	0.8428927680798005
YNR066C	5.113325										
YNR067C	15.342929999999999										
YNR068C	25.385550000000002										
YNR069C	14.05995										
YNR070W	9.589485										
YNR071C	27.1536										
YNR072W	17.2295	1.1294117647058823	1.1803921568627451	1.1450980392156862	1.2705882352941176	1.2470588235294118	0.6823529411764706	0.91651865008881	0.9484902309058615	0.9253996447602132	0.6323268206039077
YNR073C	30.5505										
YNR074C	21.8019										
YNR075W	19.03117										
YOL001W	14.648215	0.7149532710280374	0.5934579439252337	0.45794392523364486	0.397196261682243	0.28738317757009346	0.07242990654205607	0.42609853528628494	0.1877496671105193	0.1411451398135819	0.07989347536617843
YOL002C	9.296875										
YOL003C	13.72143	1.2244897959183674	1.271137026239067	1.1720116618075802	1.2944606413994169	1.3177842565597668	0.5947521865889213	0.9270186335403726	0.8478260869565217	0.5574534161490683	0.2981366459627329
YOL004W	19.473125	0.9310344827586207	1.0	1.0147783251231528	0.9802955665024631	0.9458128078817734	0.4433497536945813	0.8555240793201133	0.8951841359773371	0.6685552407932012	0.2521246458923513
YOL005C		1.0972762645914398	1.2256809338521402	1.2412451361867705	1.3424124513618676	1.4124513618677044	0.9260700389105059	0.7236180904522613	0.6834170854271356	0.8358458961474037	0.5996649916247906
YOL006C	20.111585	0.9617224880382775	0.8660287081339713	0.6555023923444976	0.7607655502392344	0.6507177033492823	0.1722488038277512	0.6124721603563474	0.46325167037861914	0.36971046770601335	0.1870824053452116
YOL007C	21.59452										
YOL008W	12.36124										
YOL009C	16.405050000000003	0.8915094339622641	0.9622641509433962	0.910377358490566	1.0566037735849056	1.0424528301886793	0.49056603773584906	0.6918238993710691	0.7861635220125787	0.8459119496855346	0.46855345911949686
YOL011W	15.72836	1.0055762081784387	0.8996282527881041	0.8605947955390335	0.9981412639405205	0.9070631970260223	0.3996282527881041	0.7699784017278618	0.5885529157667386	0.509719222462203	0.1263498920086393
YOL012C	13.539635	0.6282894736842105	0.24342105263157895	0.05592105263157895	0.17434210526315788	0.10855263157894737	0.08223684210526316	0.20705521472392638	0.0705521472392638	0.09049079754601227	0.0843558282208589
YOL013C	12.86828	1.188	1.328	1.38	1.496	1.632	0.912	0.9414556962025317	1.2768987341772151	1.1740506329113924	0.9968354430379747
YOL013W-A	26.465200000000003										
YOL014W	23.4563										
YOL015W	12.217379999999999										
YOL016C	45.3676										
