orf	hom | growth (pooled culture, barseq) | Auroramycin [1.56 uM] | YPD, HEPES [25 mM], pH 6.8, DMSO | Wong JH~Arumugam P, 2019
YGR163W	1.0945676996923939
YGR164W	-1.815974699461518
YGR165W	-3.803248818067299
YGR166W	-1.5609973304226208
YGR167W	-0.1923824524764105
YGR168C	-0.16602542462199282
YGR169C	0.2375920965009505
YGR170W	-0.3766518706458576
YGR171C	1.2007963804952764
YGR173W	-0.16607231956222207
YGR174C	-0.46597494592966915
YGR176W	-0.2810245662657188
YGR177C	-0.12817848572388318
YGR178C	-1.082021200503061
YGR180C	1.5237215972736886
YGR181W	0.009773562784714404
YGR182C	0.24481120436290885
YGR183C	0.17814796161756158
YGR184C	0.12790925631627423
YGR187C	-1.3259526616457857
YGR188C	-0.036990096375270544
YGR189C	-0.15891526673202436
YGR192C	0.2767906386494831
YGR193C	-0.20617375001527666
YGR194C	-0.1787156635445586
YGR196C	0.08137232215758161
YGR197C	0.17265936213078906
YGR199W	-0.960436727245187
YGR200C	-1.6785494001456858
YGR201C	-1.1013062247376437
YGR202C	0.30659176319234643
YGR203W	0.26629885560475236
YGR204W	-0.041432201581701744
YGR205W	0.07318377195388591
YGR206W	-0.055150748770113646
YGR207C	-0.5689100427189444
YGR208W	0.47179493627364416
YGR209C	-0.4580675549842237
YGR210C	-0.0425027539056895
YGR212W	-0.34261855325135054
YGR213C	-0.036990096375270544
YGR214W	-0.05176480054835074
YGR215W	-1.2459020872185407
YGR217W	0.4729445526377226
YGR219W	-5.546739221068177
YGR220C	0.6805763823389093
YGR221C	-1.1327838102047656
YGR222W	-0.5002570899321714
YGR223C	0.0019257183240334688
YGR224W	0.4703538614058595
YGR225W	-0.1545775775258591
YGR226C	0.07315473683539635
YGR227W	0.0021387319648729663
YGR228W	-0.32317485497459525
YGR229C	-0.10094915108695623
YGR230W	-0.1587246632332367
YGR231C	-1.387370975880926
YGR232W	-0.28944956144841605
YGR233C	-0.03506447769156342
YGR234W	0.0041225254404616135
YGR235C	-0.31303915384063546
YGR236C	-0.16598186299769926
YGR237C	-0.2547027480933557
YGR238C	-0.33703022702295066
YGR239C	-0.08693958364177523
YGR240C	2.016565692120777
YGR241C	0.39814101079621433
YGR242W	0.053586060862481064
YGR243W	-0.3155355402341578
YGR244C	-0.7674471251774163
YGR247W	0.5519263296161535
YGR248W	-0.2616314526502056
YGR249W	-0.8523094076033318
YGR250C	0.29834838656772156
YGR252W	-0.053245905833154694
YGR254W	-0.14612383894624004
YGR255C	-1.1527687603950925
YGR256W	-0.36154888049784795
YGR257C	1.437570914695928
YGR258C	0.3080372383603112
YGR259C	0.5368278690429158
YGR260W	0.06534957942244396
YGR261C	-1.212771259402281
YGR262C	-0.036990096375270544
YGR263C	0.07372937346636169
YGR266W	-0.9537549987115349
YGR268C	-0.7418543996683228
YGR269W	0.09970917445552323
YGR270W	0.11583137620882826
YGR271C-A	0.6240773425531904
YGR271W	0.20917912394642535
YGR273C	0.4998659931162222
YGR275W	0.05272892197977736
YGR276C	-0.5849932944310829
YGR279C	0.08980521698865562
YGR281W	0.3205632940820051
YGR282C	-0.5964894835272991
YGR283C	0.15315269628945566
YGR284C	0.13643598495573123
YGR285C	0.6601656666778314
YGR286C	0.06372796624125508
YGR287C	0.16246861184032574
YGR288W	0.04761658971683597
YGR289C	-1.7019583843946524
YGR290W	-0.6912486544128902
YGR291C	0.34247716743909323
YGR292W	-0.28472435017158115
YGR295C	-0.05185794815446023
YHL002W	-0.40256691888632506
YHL003C	-0.7530480550588861
YHL005C	-0.27527451462421626
YHL006C	-0.7143249159934232
YHL007C	0.31534506332223733
YHL008C	0.3627558300760015
YHL009C	-1.2299324648017662
YHL010C	-0.030748979775536776
YHL011C	0.148862545417181
YHL012W	-0.3637307121884083
YHL013C	-0.368414476110203
YHL014C	-0.4016276160885578
YHL016C	-0.04447601556484095
YHL017W	-0.0006705601878413169
YHL019C	0.6028529196250209
YHL020C	0.3353568354561356
YHL021C	-0.03220726647130902
YHL022C	0.06483351930766293
YHL023C	0.8397538834231424
YHL024W	-0.3819799524628816
YHL025W	-0.036990096375270544
YHL026C	-1.5901569204670236
YHL027W	0.14359274621238277
YHL028W	0.4245577160448194
YHL029C	0.20609057195249383
YHL030W	0.38230427383355226
YHL031C	-0.036990096375270544
YHL032C	-1.978952473626841
YHL033C	-1.635829238351552
YHL034C	-0.036990096375270544
YHL035C	1.861374121518494
YHL036W	-0.2717278454579536
YHL037C	0.40830341002259757
YHL038C	0.6101541243349858
YHL039W	-0.036990096375270544
YHL040C	-0.036990096375270544
YHL041W	-0.12439245815270146
YHL042W	-2.5271184269098828
YHL043W	0.5456897631169182
YHL044W	-2.576457434579567
YHL045W	-2.5637198839313258
YHL046C	-0.6656924176832918
YHL047C	-0.036990096375270544
YHR001W-A	-0.3613323098506077
YHR003C	-0.17587968558161507
YHR004C	-1.0427699246425213
YHR005C	0.3555414074282591
YHR006W	-1.441218511197372
YHR008C	0.5936588867950945
YHR009C	-0.44449324721313566
YHR010W	-0.030541977537399345
YHR011W	1.1432365901053512
YHR012W	-0.036990096375270544
YHR013C	0.21086753435873454
YHR014W	-1.140898107302487
YHR015W	-0.02997308772705426
YHR016C	-0.3913190034880036
YHR017W	-0.07058226020840916
YHR018C	-0.02934513327301456
YHR021C	-0.029708523041018342
YHR021W-A	-0.11223578970671137
YHR022C	-0.6131221567048988
YHR025W	1.1205825924720498
YHR026W	0.6097535302888287
YHR028C	0.05450588840293306
YHR029C	0.7868573662472599
YHR030C	-0.036990096375270544
YHR031C	0.15999518937682863
YHR032W	-0.14585282607813932
YHR033W	-1.4770399626408204
YHR034C	-0.4823080660758774
YHR035W	-0.48204024037699644
YHR037W	-0.32637726343948176
YHR038W	0.9266686365197092
YHR039C	0.04665565419914663
YHR039C-A	0.8721099836907105
YHR041C	0.4888184214659948
YHR043C	0.4413833024859393
YHR044C	-0.036990096375270544
YHR045W	-0.20585467106001934
YHR046C	-0.5401925623920718
YHR047C	-0.6007225350794698
YHR048W	0.21721636540621153
YHR049C-A	-0.044404779494713414
YHR049W	0.17894065978304247
YHR050W	0.5615346042742551
YHR051W	0.2556845233773661
YHR057C	0.34696266521031977
YHR059W	-2.293175635636408
YHR060W	-4.877840296034108
YHR061C	0.2168248760166654
YHR064C	-0.7032385435645333
YHR066W	0.8153195492810651
YHR067W	0.7882310842028697
YHR073W	0.17008846349206133
YHR075C	-0.3747097739443766
YHR076W	0.17076700316795573
YHR077C	-0.2139285935664545
YHR078W	-0.6685921775351192
YHR079C	-0.4200551031799245
YHR079C-A	0.003732759427537228
YHR080C	0.23686428612129873
YHR081W	-0.9932717849788276
YHR082C	0.4748707616260994
YHR084W	-0.036990096375270544
YHR086W	0.07127565295494988
YHR087W	0.5495017319433725
YHR091C	1.5919021114465777
YHR092C	0.43847584264572986
YHR093W	-0.11634507113413894
YHR094C	-0.23519360220287933
YHR095W	-0.16456007165140318
YHR096C	0.057855169008380454
YHR097C	-0.3867757412720957
YHR100C	-2.484611139901414
YHR103W	-0.6667902189989985
YHR104W	-0.3079246224432826
YHR105W	-0.256266889766366
YHR106W	-0.4645238217583222
YHR108W	-0.5711338647981898
YHR109W	0.27594763204525596
YHR110W	-0.9388845618667923
YHR111W	0.4123297534320256
YHR112C	-0.0871469830659195
YHR113W	-0.1832902927310172
YHR114W	-0.5284816253999128
YHR115C	0.1364844737150878
YHR116W	-0.26359749111341696
YHR117W	-0.06919051801902504
YHR120W	0.8383428667334836
YHR121W	-0.008327787230284144
YHR123W	-0.45585434262629204
YHR124W	0.5344011140085314
YHR125W	-0.3355920282652122
YHR126C	0.10095007678891296
YHR127W	-0.05707096013402248
YHR129C	0.4216934030068335
YHR130C	-0.8686558945545153
YHR131C	-0.14928957677278412
YHR132C	0.06771493793197565
YHR132W-A	0.27058180558211914
YHR133C	0.7615387522723815
YHR134W	0.7761241695063748
YHR135C	0.04521330424741687
YHR136C	-0.10289473880714578
YHR137W	0.5905646354587509
YHR138C	0.064772500250302
YHR139C	0.3113664332759177
YHR139C-A	0.06077421660063113
YHR140W	-0.28503268166598833
YHR142W	0.15311208087322586
YHR143W	-0.2849475692037694
YHR146W	0.5383618968221497
YHR147C	-0.5086659385722655
YHR150W	-0.8205586070813017
YHR151C	0.3199100070466334
YHR152W	0.30180398311451984
YHR153C	-0.0777072836472959
YHR154W	-0.5693389736282045
YHR155W	-1.1257606314930357
YHR156C	0.2898278997681
YHR157W	-0.02872986994753998
YHR158C	-0.5368999421336741
YHR159W	0.39249674722248323
YHR160C	0.4102436829378822
YHR161C	-0.2558844482383118
YHR162W	-0.5979546289287639
YHR163W	0.5329052633248338
YHR167W	-0.5124761073947862
YHR168W	0.6795007152865704
YHR171W	-0.15193481663326816
YHR176W	0.0373075433724885
YHR177W	-0.292038591167001
YHR178W	-2.6395988755661985
YHR179W	-0.2920542851861399
YHR180W	-0.1960565534477199
YHR181W	-0.7303199192942625
YHR182W	0.2885952674454523
YHR183W	0.5695482083370307
YHR184W	-0.26905308664733646
YHR185C	-0.24988127075407565
YHR189W	-0.02741132711613057
YHR191C	-3.1113257936365
YHR193C	-0.6444200095180065
YHR194W	1.6053648495768262
YHR195W	-0.17516503005894382
YHR198C	-0.2905262140710969
YHR199C	-0.003831703581776186
YHR200W	-0.660828630428045
YHR202W	0.09099016606961007
YHR203C	0.1858164450427125
YHR204W	0.17355185032763243
YHR206W	-0.6163702146123461
YHR207C	-0.23050307853499535
YHR209W	-0.610137604635708
YHR210C	-0.2442008835483403
YIL001W	-0.7472243811277176
YIL002C	-0.46111769912678513
YIL005W	-0.696547964635448
YIL006W	-0.15070435684787253
YIL007C	-0.24209003433869716
YIL008W	-0.036990096375270544
YIL009C-A	0.31665132560993725
YIL009W	0.15885660345743016
YIL010W	-0.21214168573681186
YIL011W	0.040065340408409714
YIL012W	-0.17633211371391513
YIL013C	-0.19811766393585073
YIL014C-A	-0.5898895875477217
YIL014W	-0.5863559919556763
YIL015W	-2.6970940536673944
YIL016W	-0.3136997276255089
YIL017C	-0.036990096375270544
YIL018W	-0.036990096375270544
YIL020C	0.015218430506687874
YIL023C	-0.1559863198404987
YIL024C	-0.10930298586374539
YIL025C	-2.1620468085304254
YIL027C	1.0066388967307918
YIL028W	-0.036990096375270544
YIL029C	-0.3800006685930515
YIL030C	0.7234069224830487
YIL032C	0.01776259039656207
YIL033C	-0.036990096375270544
YIL034C	-7.5921870537517036
YIL035C	-0.5757123550643035
YIL036W	0.6413427229404794
YIL037C	-1.6460101398620914
YIL038C	0.6089892447347882
YIL039W	0.7432879027227487
YIL040W	-5.121681321095708
YIL041W	-1.680149518978661
YIL042C	0.037102884086796385
YIL043C	0.5111049482840878
YIL044C	0.6956382135686054
YIL045W	-0.42249575858780536
YIL047C	1.8951816120769704
YIL049W	-0.036990096375270544
YIL050W	-0.5269713551158315
YIL052C	-0.7151750613145224
YIL053W	-4.555924629370212
YIL054W	0.10229309717217304
YIL055C	-0.3106497813851144
YIL056W	0.33529983201973024
YIL057C	-0.14606693037312682
YIL058W	0.5167829732477115
YIL059C	-0.142329485311778
YIL060W	1.106384980332917
YIL064W	-0.15575744771853337
YIL065C	0.17806113422049138
YIL066C	-0.1901617605492214
YIL067C	-0.9561270914062374
YIL069C	-0.30888917579711894
YIL070C	0.3348999386202777
YIL071C	-0.41040536946236184
YIL072W	-0.048424924819529376
YIL073C	-2.652630726725522
YIL074C	-0.29824944387538416
YIL076W	-4.778409955632801
YIL077C	-0.03896227907225284
YIL079C	-0.044019901153480444
YIL084C	-0.036990096375270544
YIL085C	-0.0483730398504819
YIL086C	-0.013656889621981916
YIL087C	-0.11893060335983714
YIL088C	-0.07537387025399381
YIL089W	-0.09291989819219622
YIL090W	0.0766478481548416
YIL092W	0.24464849439537223
YIL093C	0.0492404870530458
YIL094C	0.7429020386291686
YIL095W	0.21504584197398932
YIL096C	-1.5732036494015578
YIL097W	0.7454469203055054
YIL098C	-0.1499935572479412
YIL099W	0.21612703195850783
YIL100W	-0.8583720508397734
YIL101C	-0.5704966533699435
YIL102C	-0.10716192524768997
YIL103W	-0.04439239104455591
YIL105C	-0.2153578043416422
YIL107C	-0.5127263810347337
YIL108W	0.05483533285948733
YIL110W	-0.047331750934381835
YIL111W	-0.4110132124890464
YIL112W	-0.22298301376006593
YIL113W	-0.14277372107966257
YIL114C	-0.39445219674708076
YIL116W	-0.03445263354460576
YIL117C	0.2625606296323267
YIL119C	-0.411791488258241
YIL120W	-0.05061298209689584
YIL121W	-0.4856028274490705
YIL122W	-0.029600228516488157
YIL123W	-0.5032630464617603
YIL124W	0.00616449367786817
YIL125W	-0.42937724570637775
YIL128W	-0.036990096375270544
YIL130W	-0.22585275176416164
YIL131C	-0.036990096375270544
YIL132C	-0.17950512782970657
YIL133C	-0.19770682523793404
YIL134W	-0.8717658319523575
YIL135C	-0.16942759570837035
YIL136W	3.2698869012643486
YIL137C	-0.20388018392667595
YIL138C	-0.24141628152974148
YIL139C	0.5155157851963068
YIL140W	-0.18548894662027865
YIL141W	-0.2460598604068991
YIL145C	-0.39689355522485786
YIL146C	-2.1215228087655236
YIL148W	0.36755757455580806
YIL149C	1.2312762949341345
YIL152W	0.001347681536606293
YIL153W	0.410790829388401
YIL154C	-0.1394684844816936
YIL155C	0.5326240562594793
YIL156W	0.14230344213259005
YIL157C	-0.0788208440053985
YIL158W	0.011209759007927856
YIL159W	-0.13832059680673384
YIL160C	-0.9654600490632682
YIL161W	-0.35724001750220213
YIL162W	0.356792432420494
YIL163C	-0.1814669152398888
YIL164C	-0.4120759394050283
YIL165C	-0.2835466376378124
YIL166C	-2.2851402378985672
YIL173W	0.09703101196801758
YIR001C	0.019503604720216883
YIR002C	-0.08440148452357539
YIR003W	0.4682193080907532
YIR004W	-0.5311099133512875
YIR005W	0.018399761722871652
YIR007W	-3.6099822245944777
YIR009W	-0.46393173348130523
YIR013C	-0.006645707480816494
YIR014W	0.1339687064272679
YIR016W	-0.12542222777165818
YIR017C	-0.17601725438894836
YIR018W	-0.20665195139661427
YIR019C	-0.020153344077988654
YIR020C	-0.14245747972249703
YIR020W-A	-0.01534563240328478
YIR021W	-0.18050623270410573
YIR023W	0.14461744914367727
YIR024C	-0.3404950872065424
YIR025W	-0.449555131214096
YIR026C	2.054800177125352
YIR027C	0.14663529162463185
YIR028W	0.014751818007271537
YIR029W	0.2074258213980961
YIR030C	0.38399152590906993
YIR031C	0.15912172151363893
YIR032C	-0.3454083907223451
YIR033W	-0.5690101940250715
YIR034C	0.7720934941305546
YIR035C	-0.12699868627532607
YIR036C	0.052693437909463126
YIR037W	-0.0892557632711962
YIR038C	0.33687111858881175
YIR039C	-0.1535496857087021
YIR042C	-0.3679743694636012
YJL003W	1.8671575903535067
YJL004C	-3.693911173412491
YJL006C	-1.7221917910535514
YJL007C	0.13408911711275423
YJL012C	-0.13072106789066296
YJL013C	-0.16775590654656727
YJL016W	-0.08564025781232043
YJL020C	0.14287660807917632
YJL022W	-0.5096192344249434
YJL023C	0.5785701148545395
YJL024C	-1.19424196894281
YJL027C	0.021505008679229363
YJL028W	-0.036990096375270544
YJL029C	-0.029309390763346606
YJL030W	0.06481869404448577
YJL036W	-1.161732223363801
YJL037W	-0.2864529407314496
YJL038C	0.029618351162820925
YJL042W	-0.4285786071559801
YJL043W	0.04155346793707548
YJL044C	0.08871975660560943
YJL045W	-0.2502611478724512
YJL046W	0.4749217840284946
YJL047C	-1.3129552524310375
YJL048C	-0.09427673514604108
YJL049W	-0.24798116356718125
YJL051W	0.03510752853354636
YJL052W	0.10867488880013322
YJL053W	-0.46911953568777537
YJL055W	-1.1482622218216767
YJL056C	0.9372132639426465
YJL057C	-0.20740666545739628
YJL058C	-0.07199929437344299
YJL059W	-0.6408834229594355
YJL060W	-0.4870750102235237
YJL062W	-1.5853117170499436
YJL063C	1.2167466678938175
YJL064W	0.13696833810937975
YJL065C	-0.06753761816985226
YJL066C	0.2765005358114045
YJL067W	0.017661180731121034
YJL068C	0.16606482151853935
YJL070C	-0.5056627590823729
YJL071W	-0.052935171099533364
YJL073W	0.09576597871491203
YJL075C	-0.09836485948559417
YJL077C	-0.48698647684312635
YJL078C	2.337254378643208
YJL079C	0.18337101485850169
YJL080C	-0.4707987603014452
YJL082W	0.2461873320525273
YJL083W	-0.005691494571545817
YJL084C	-0.11802331584649485
YJL088W	-0.036990096375270544
YJL089W	0.0632641104394334
YJL092W	-0.22044780934048028
YJL093C	-0.21522109078366983
YJL094C	-0.024881126490906586
YJL095W	-0.639887903719891
YJL096W	1.3729513399974946
YJL098W	0.35942301017156636
YJL099W	0.30876059207815765
YJL100W	0.06137841960649446
YJL101C	-0.3378288947071296
YJL102W	1.019482848560396
YJL103C	-0.12253462981382898
YJL105W	-1.8331726138352664
YJL106W	-0.10552748687819016
YJL107C	0.17410307629425492
YJL108C	0.2542731733873708
YJL110C	0.1782503174716918
YJL112W	0.06497386653457907
YJL115W	2.116978718036229
YJL116C	-0.04008634224029651
YJL117W	0.20971391205746717
YJL118W	0.1296329921976366
YJL119C	0.03166195622978759
YJL120W	-0.3469052289483557
YJL121C	-0.02179707836065046
YJL122W	-0.23940248130511915
YJL123C	-0.2704847989346037
YJL124C	-0.6177598434944419
YJL126W	0.15238791564883872
YJL127C	0.5290691209060902
YJL128C	-0.40138328610323104
YJL129C	-0.08714783087340801
YJL130C	-0.012225329000018213
YJL131C	-0.8309423077844852
YJL132W	-0.12791206836430485
YJL133W	-0.62281200603909
YJL134W	-0.4641161970617931
YJL135W	-0.3595318498070289
YJL136C	-4.3131900938302765
YJL137C	0.5053179941010938
YJL138C	0.4650921640255724
YJL139C	0.499737544374432
YJL140W	-2.260115667613543
YJL141C	0.20318629998871512
YJL142C	0.22692711570932805
YJL144W	-0.542715118745241
YJL145W	-0.5443089487378109
YJL146W	0.44639650512218054
YJL147C	-1.1072592056896373
YJL148W	0.5009213600100647
YJL149W	-0.5093312653164378
YJL150W	-0.7179909282093712
YJL151C	0.1141840159302829
YJL152W	-0.05459834238072621
YJL153C	0.2573927600818533
YJL154C	-0.20995062433112746
YJL155C	-0.6837607343546989
YJL157C	-0.7793525444884168
YJL158C	0.2554628964385767
YJL159W	0.08266601382401939
YJL160C	0.4249143829823613
YJL161W	0.5399617924706944
YJL162C	-0.7948011435101531
YJL163C	-0.731037144178913
YJL164C	0.012881765532355144
YJL165C	-0.3811669902239525
YJL166W	-0.036990096375270544
YJL168C	-0.3318198675514997
YJL169W	-0.06340853037355318
YJL170C	-0.19058366750153466
YJL171C	0.6245608363658613
YJL172W	-0.4882600026324237
YJL175W	0.8013478747403495
YJL176C	-5.135306311834696
YJL177W	0.08747319135477621
YJL178C	-0.5637512909743634
YJL179W	-0.8756997738642632
YJL180C	0.7887078350369214
YJL181W	0.30162390783669374
YJL182C	0.2430398439766636
YJL183W	-2.477225964005293
YJL184W	0.8183278261726993
YJL185C	-0.5598887121334689
YJL186W	-3.052624807296148
YJL187C	0.13253130603301966
YJL188C	-0.036990096375270544
YJL189W	0.7407461481423185
YJL190C	-0.3440654178417308
YJL191W	0.14268280058044744
YJL192C	0.03057621292653974
YJL193W	-0.30549368691926404
YJL196C	0.6211916681979405
YJL197W	0.22355920568255916
YJL198W	0.21336909475079793
YJL199C	-0.44704285909544395
YJL200C	0.33939016668860306
YJL201W	0.6665790953312529
YJL204C	-2.152640986292025
YJL205C	-0.004225798248299137
YJL206C	-0.23586432389068596
YJL207C	-0.6343252719993645
YJL208C	0.5212283508204838
YJL209W	0.18308512758958292
YJL210W	-0.12862743626459613
YJL211C	0.35929848095701805
YJL212C	-0.18965721038860672
YJL213W	0.5896141896564118
YJL214W	0.18323366764423102
YJL215C	0.14265465499470262
YJL216C	0.546160363116842
YJL217W	0.288067529838664
YJL218W	0.6082559873399127
YJR001W	-0.777229084237629
YJR003C	-0.6025374884767849
YJR004C	-0.3313738912037289
YJR005W	-0.36979047818436495
YJR008W	-0.2769742028849979
YJR009C	-0.35857654596832306
YJR010C-A	-0.4897360235516493
YJR010W	-0.04402736078438595
YJR011C	-0.8335243516228663
YJR014W	-0.3462580313129333
YJR015W	-0.3106381412116948
YJR018W	0.5479265012039456
YJR019C	0.5301162500162974
YJR020W	-0.5461237969729602
YJR021C	-2.507143754116919
YJR024C	0.38848747825781527
YJR025C	-0.3918616762390786
YJR030C	-0.31565373557149684
YJR031C	-0.2813098001504488
YJR032W	-0.7352292996389774
YJR033C	-0.8202093939360641
YJR034W	0.2919306697134543
YJR035W	-0.1467143504979836
YJR036C	0.36758961382016975
YJR037W	0.0805258557779856
YJR038C	0.25076399730957066
YJR039W	-0.6891227900687427
YJR040W	-0.13445646107371634
YJR043C	0.09826258076311922
YJR044C	-0.8643437734207997
YJR047C	-0.036990096375270544
YJR048W	0.3368095019359996
YJR049C	0.33351034887843384
YJR050W	0.33201050439489727
YJR051W	-0.5653243101428527
YJR052W	-1.3630651415300867
YJR053W	-0.4368682651387647
YJR054W	0.20857604382791994
YJR055W	0.1400155685220178
YJR056C	0.04983847878154935
YJR058C	0.140918902462817
YJR059W	0.24399262630052884
YJR060W	0.6726147481016732
YJR061W	-0.2052289127288915
YJR062C	-0.448933500253509
YJR063W	0.03386762205157031
YJR066W	-0.012506490383189623
YJR069C	-0.13721284038732623
YJR070C	-3.097566425135048
YJR073C	0.4641634139969941
YJR074W	-1.3173843781386805
YJR075W	-0.4758792017249442
YJR077C	-0.22356882118837978
YJR078W	-0.05658372391239958
YJR079W	-0.21433194345722717
YJR080C	0.604754324268212
YJR082C	-0.15785698221295788
YJR083C	-0.3891040718112555
YJR084W	-0.010374977544446657
YJR087W	0.23169891453663743
YJR088C	-1.747240716103542
YJR090C	-2.513398247590552
YJR091C	0.1237481205423666
YJR092W	-0.3265664556635205
YJR094C	-4.7668307580177975
YJR094W-A	-0.12500300036200013
YJR095W	-3.1337029304143864
YJR096W	-0.5899719478100279
YJR097W	0.22689583174168662
YJR098C	-0.19508492212393597
YJR099W	0.19060623421931058
YJR100C	-0.4221717478143368
YJR102C	-0.6258008066898061
YJR103W	-0.33949590199412705
YJR104C	-0.0440767838476429
YJR105W	-0.036990096375270544
YJR106W	-0.2868485232487547
YJR107W	-0.1512874247291949
YJR108W	0.0794085886704256
YJR109C	-0.3765749999365933
YJR110W	-0.12412801711581638
YJR111C	0.1368186246484603
YJR113C	0.5818245427185058
YJR115W	-0.19102203093776457
YJR116W	0.12241095548200091
YJR117W	-0.36371204851174926
YJR118C	0.4230285660305676
YJR119C	-0.0722896083803862
YJR120W	0.0470838283230504
YJR121W	1.0327006991866667
YJR122W	-0.17469727070460156
YJR124C	-0.46079960759533045
YJR125C	-1.5220712507683292
YJR126C	-0.3556840367065194
YJR127C	0.6743286652823564
YJR128W	-0.110639545203984
YJR129C	0.5133701244243063
YJR130C	0.11985997292328313
YJR131W	-0.0667186509834671
YJR133W	0.01411908331884992
YJR134C	0.09943908189687747
YJR135C	0.1338189870985437
YJR137C	-0.11027742062431499
YJR139C	0.6629224668935092
YJR140C	0.1571111781793201
YJR142W	-0.027723016018932456
YJR144W	0.06498310871864746
YJR145C	-2.2739214001423393
YJR146W	-0.3525814657409884
YJR147W	-4.146775206609869
YJR148W	-0.06271154998734048
YJR149W	1.7769248590403532
YJR150C	-0.4260472877039982
YJR152W	-0.1087923080237198
YJR153W	-0.4228164784437619
YJR154W	1.6166514465269664
YKL001C	-0.25049344029993875
YKL002W	0.6652829081185642
YKL003C	0.5414281707835067
YKL005C	-0.2946066698638834
YKL006W	-2.8225188159380488
YKL007W	-0.6870170995699292
YKL008C	0.11329955216999457
YKL009W	-0.036990096375270544
YKL010C	0.03168233768826667
YKL011C	-0.4182423660837665
YKL015W	-0.7015928730409016
YKL016C	-0.025898911907175085
YKL017C	-0.40757994562077465
YKL020C	-0.9257276278188081
YKL023W	0.3502393468367572
YKL025C	0.10007832231894406
YKL026C	-0.4433031727500289
YKL027W	0.5740347770111135
YKL029C	0.16582754591347862
YKL030W	-0.44321431313639487
YKL031W	-0.3497461627765513
YKL032C	0.38739335774505607
YKL033W-A	-0.8044981628915306
YKL034W	-0.11033762542863731
YKL037W	-0.2565491864147084
YKL038W	0.03735093384267524
YKL039W	-0.24649142061496043
YKL040C	-0.24676019860614326
YKL041W	0.8945866559548834
YKL043W	-0.05506300572929107
YKL044W	-0.3486893027463999
YKL046C	0.014207134594065886
YKL047W	0.40467500076148255
YKL048C	-1.3766750453422019
YKL050C	-0.0391199263939897
YKL051W	-0.11163782581801851
YKL053C-A	-0.4032694247218526
YKL053W	0.6886074769737325
YKL054C	-0.05468205882970182
YKL055C	0.3449883734639938
YKL056C	-0.5374289036608649
YKL057C	0.010965629375807527
YKL061W	-0.18433303576771712
YKL062W	0.3403326546636945
YKL063C	-0.192343977783653
YKL064W	-0.07489151578117045
YKL065C	0.01078050966675381
YKL066W	-0.12880354988166046
YKL067W	-0.7531337646048833
YKL068W	-0.30949495257460663
YKL069W	-0.043858505662290326
YKL070W	-0.11891957088885105
YKL071W	0.2583384466690695
YKL072W	0.12037626553033298
YKL073W	-0.036990096375270544
YKL074C	-0.3988129394609627
YKL075C	0.42132917866561437
YKL076C	-0.28042428770346406
YKL077W	0.3274741161742944
YKL079W	-0.1804512083106528
YKL080W	1.509145099288389
YKL081W	-0.18902107535009233
YKL084W	0.1350515044798714
YKL085W	-0.1450287927032486
YKL086W	-0.03088851471950875
YKL087C	-0.9019235795167785
YKL090W	0.6276937240442882
YKL091C	0.0431727388965903
YKL092C	-0.25058903223094187
YKL093W	-0.14918026351254585
YKL094W	0.16181438375098267
YKL096W	-0.4484807183036322
YKL096W-A	-0.26500402783042937
YKL097C	0.4253330525479145
YKL098W	0.5478134805851986
YKL100C	-0.01907986277607919
YKL101W	0.3476271913242157
YKL102C	-0.03870095318056906
YKL103C	0.09079245441354986
YKL105C	-0.08305841431422115
YKL106W	-0.18600084138712164
YKL107W	-0.013734368990114989
YKL109W	0.2106295775657632
YKL110C	0.28121295426043935
YKL113C	0.6136993418349129
YKL114C	0.5724598848919047
YKL115C	0.1596166925184525
YKL116C	0.143826361874539
YKL117W	0.34107963069116654
YKL118W	0.28275094628445974
YKL119C	-0.25581422746994015
YKL120W	0.15550096236147398
YKL121W	-1.111885742489033
YKL123W	-0.26131907052244646
YKL124W	-0.5117980917255666
YKL126W	-5.868614569677324
YKL127W	-0.433200933105237
YKL128C	-0.036990096375270544
YKL129C	-0.40245384221613417
YKL130C	0.10954402655138662
YKL131W	0.32803447146289166
YKL132C	-0.14565952135975443
YKL133C	0.865433151279794
YKL134C	0.502447488155093
YKL135C	-0.7990041307231105
YKL136W	-0.39634080544378153
YKL137W	-0.16462494418362644
YKL138C	1.8498208366853628
YKL139W	0.9923844171616124
YKL140W	-0.21169098319824448
YKL142W	-0.6271960455212996
YKL143W	-6.03573286889292
YKL146W	-0.6860750605008812
YKL147C	-0.08051481343899257
YKL148C	-0.5218779813373234
YKL149C	0.1715995720061047
YKL150W	-0.2002350315906338
YKL151C	-0.42476817371017433
YKL155C	-0.8140792304601039
YKL156W	0.2883093892330224
YKL157W	-0.25116416505872796
YKL159C	-0.3267088328513567
YKL160W	-0.9278846133235616
YKL161C	0.019270857517529095
YKL162C	0.6176755436722884
YKL162C-A	0.02093195535014444
YKL163W	-0.7043113840098238
YKL164C	0.010038689288491654
YKL166C	0.5131927862007543
YKL167C	-0.17773284561129482
YKL168C	0.043251799985978494
YKL169C	-1.938463280257882
YKL170W	-5.6128204457172854
YKL171W	-0.3562912181976804
YKL174C	-0.19547174289288788
YKL175W	-0.9145788666165937
YKL176C	-0.31384053386946076
YKL177W	-0.036990096375270544
YKL178C	-0.036990096375270544
YKL179C	-0.3335617150761374
