orf	hap a | growth (AUC) | standard | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [50 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [150 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004
YOL039W	-0.35988132140534906	0.5468705298501144	1.0251325582874082
YOL041C	-1.2752094006103605	1.671651037781868	2.314430849547145
YOL042W	0.10138642135831616	-0.054649837949753324	0.22807953797287833
YOL043C	0.015204376863028552	0.039278487254478245	0.32140511317755466
YOL044W	-0.28597253181166526	0.277158638769487	0.4309660640931945
YOL045W	-0.32271715413952595	0.48468842993918215	0.8413771826076988
YOL046C	-0.5597537822238531	0.6367498868923024	0.8137262472620683
YOL047C	0.4359766403161501	-0.3187650118046114	-0.26666209274945046
YOL048C	0.2842453956627101	0.093396560704917	0.1413495859581677
YOL049W	-3.9113104356675734	1.910179410172122	2.2536457077459446
YOL050C	-0.3467376673040917	0.5166334686475053	-0.5641778199111925
YOL051W	-0.3674080828296998	0.24498731423418285	0.6470493585945026
YOL052C	-1.4557076519056193	1.2527709725953944	1.5711944067777752
YOL052C-A	-0.1977741668682576	0.3048327136967498	0.5004369301050581
YOL053W	-0.08184826483082039	0.2120463490991039	0.5112039967985109
YOL054W	-0.28953553285197736	0.4511620599812499	0.6842678497628479
YOL055C	0.22858367993804132	-0.1537439325091476	0.27840472927542964
YOL056W	-0.21867000952471125	0.33797495572048925	0.579528925412522
YOL057W	-0.894951402062021	1.1465804618491793	1.2577515074077292
YOL058W	-0.2296220109649687	0.022677792151025916	0.33299114044458533
YOL059W	0.049688466017686596	0.06533960094818098	0.14621405582656435
YOL060C	-0.07040157607565202	0.48845742725881947	0.7161653949521622
YOL061W	-0.7674222646507723	0.8123006724881853	0.4387111479756473
YOL062C	0.014571928523712259	0.08160542924338242	0.3661545247655939
YOL063C	-0.18623355014190374	0.1546490773086343	0.6420743258019083
YOL064C	-1.8605622551751306	2.1393645541377673	1.8871687842492408
YOL065C	-0.4715178460919707	0.6369084150101106	0.7240607218772647
YOL067C	-0.4289183802268661	-1.1475032852608558	-2.0639555337150446
YOL068C	0.1724398006279533	-0.36195838050586787	-0.2743219426675345
YOL070C	0.1665411240374889	-0.3252911465019787	0.15796627194130072
YOL071W	-0.2703617030005956	-0.039704391027036524	-0.07375293748839598
YOL072W	-4.189211993082442	4.511732597995216	3.733834550070199
YOL075C	0.08407236533641212	0.36164400292842935	0.2657018137790941
