orf	hap a | growth (culture turbidity) | L-cysteine [1 mM] | SC (2) | Bhat A~Sengupta S, 2019
YHR067W	0.24133026864464574
YHR073W	0.15413523383391778
YHR075C	0.18308388918559612
YHR076W	0.23623969612970416
YHR077C	0.16284554248692512
YHR078W	0.11682651454689023
YHR079C	0.13412539963431033
YHR079C-A	0.2469068509887201
YHR080C	0.13540984247182375
YHR081W	0.13737188534423767
YHR082C	0.1863897002993078
YHR086W	0.15591294164487202
YHR087W	0.19864778774916145
YHR091C	0.266121911921825
YHR092C	0.16885259190537683
YHR093W	0.12188267699859004
YHR094C	0.15383398506559742
YHR095W	0.15121263863595052
YHR097C	0.10564361382805051
YHR100C	0.1126544096036373
YHR103W	0.12990976937283208
YHR104W	0.1292032467752407
YHR105W	0.14338471356541763
YHR106W	0.14198885013060453
YHR108W	0.26095431041715195
YHR109W	0.12170525387610574
YHR110W	0.13499550788686893
YHR111W	0.13998168360139945
YHR112C	0.10561219337317816
YHR113W	0.15113992406385296
YHR114W	0.1542225049893983
YHR115C	0.14504030317131467
YHR116W	0.2128728701387731
YHR117W	0.18174045167918434
YHR121W	0.1877007879488311
YHR123W	0.24649483869157351
YHR124W	0.18773976685812271
YHR125W	0.1614572846059262
YHR126C	0.14901959781745375
YHR127W	0.26487221322391424
YHR129C	0.17577644745003904
YHR130C	0.15628271106033859
YHR131C	0.28447768740400525
YHR132C	0.1529937003751948
YHR132W-A	0.2215197131237445
YHR133C	0.18693124505996406
YHR134W	0.15811810521626182
YHR135C	0.15330020531806368
YHR136C	0.15163962249413682
YHR137W	0.18786111182992724
YHR138C	0.1495154851768808
YHR139C	0.16025980254823047
YHR139C-A	0.17261733698912063
YHR140W	0.32479812449746354
YHR142W	0.1810614179261552
YHR143W	0.21531922653315216
YHR146W	0.21451696842907547
YHR147C	0.1682478888239972
YHR150W	0.13023415291396379
YHR151C	0.13816443974642054
YHR152W	0.14389538145265424
YHR153C	0.15831999191380644
YHR154W	0.13526188296576372
YHR155W	0.17607143441899534
YHR156C	0.15172582374710344
YHR157W	0.16092404097080304
YHR158C	0.19573053134990825
YHR159W	0.13401566694568628
YHR160C	0.1480514274424867
YHR161C	0.18151909946919564
YHR162W	0.32145489198779814
YHR163W	0.12884559824903574
YHR167W	0.18807715115223314
YHR168W	0.23618091131735097
YHR171W	0.3048595231879886
YHR176W	0.15211661748786476
YHR177W	0.15698092755072174
YHR178W	0.17938526586945366
YHR179W	0.15416753203296707
YHR180W	0.31984482106968093
YHR181W	0.2685109327184214
YHR182W	0.15453238625938223
YHR183W	0.188983974060191
YHR184W	0.14996728030416745
YHR185C	0.29196772994878184
YHR189W	0.22053161429829374
YHR191C	0.17437567279853206
YHR193C	0.2966281282734706
YHR194W	0.3035875699861706
YHR195W	0.31894032677524004
YHR198C	0.33754594181596037
YHR199C	0.3727270920625431
YHR200W	0.3917127661023051
YHR202W	0.3076039843367161
YHR203C	0.36513483786751727
YHR204W	0.3152750060945991
YHR206W	0.2094498704208723
YHR207C	0.2817643933374025
YHR209W	0.26102181358241733
YHR210C	0.28799266745422875
YIL001W	0.22248232388243558
YIL002C	0.17461273935657637
YIL005W	0.23126168720135973
YIL006W	0.33999600780828526
YIL007C	0.305946634856416
YIL008W	0.3182224677671429
YIL009C-A	0.1796320529877205
YIL009W	0.2865964720182816
YIL010W	0.25401680558985656
YIL011W	0.12861671074399134
YIL012W	0.18125844591460855
YIL013C	0.21521936560371713
YIL014C-A	0.24504816545252783
YIL014W	0.20677988733928038
YIL015W	0.17362997710180286
YIL016W	0.18706366452949716
YIL017C	0.22470038439304235
YIL018W	0.2358985858923159
YIL020C	0.1658724139364904
YIL023C	0.1266535196919448
YIL024C	0.19078683706420912
YIL025C	0.22849247396458744
YIL027C	0.1271037355911122
YIL028W	0.1828261673105744
YIL029C	0.13720576575963728
YIL030C	0.23845890293980831
YIL032C	0.1312525081892674
YIL034C	0.12867307408390974
YIL035C	0.13691286673875078
YIL036W	0.1799031955326773
YIL037C	0.17783957521385396
YIL038C	0.3088595844317542
YIL039W	0.1905416988212382
YIL040W	0.5702190790050459
YIL041W	0.29901046587654606
YIL042C	0.29183889513601335
YIL043C	0.17139373183362328
YIL044C	0.20126561247285224
YIL045W	0.2051440900727298
YIL047C	0.2576892525627156
YIL049W	0.2744167087577914
YIL050W	0.2837253120004511
YIL052C	0.17472232760185236
YIL053W	0.2505328759391565
YIL056W	0.24410521190605902
YIL057C	0.14470083482659687
YIL058W	0.23213419892247175
YIL059C	0.20233610600469512
YIL060W	0.21050000215672174
YIL064W	0.27048572625776407
YIL065C	0.23724376078540102
YIL066C	0.1986371903584505
YIL067C	0.24450305021492516
YIL069C	0.26842826843148326
YIL070C	0.2955456549856296
YIL071C	0.3153594982036557
YIL072W	0.20076966872337623
YIL073C	0.3066552753604654
YIL074C	0.3538812374039076
YIL076W	0.3145846023509411
YIL077C	0.32768039508599145
YIL079C	0.19831389665701724
YIL084C	0.23301374197595542
YIL085C	0.1903568663584
YIL086C	0.22227272270244755
YIL087C	0.22739352851247477
YIL088C	0.25525224866499685
YIL089W	0.4782528447930973
YIL090W	0.30634019321734407
YIL092W	0.27898279436849865
YIL093C	0.29733810467077276
YIL094C	0.21544127816344194
YIL095W	0.2920963359788689
YIL096C	0.2722617505162182
YIL097W	0.3823566910946457
YIL098C	0.3439599646408454
YIL099W	0.25553139756093535
YIL100W	0.2592187894542536
YIL101C	0.16992223296170902
YIL102C	0.2193792772645252
YIL103W	0.2828339990412662
YIL105C	0.23053909954346155
YIL107C	0.18177007659484534
YIL108W	0.21581536737848683
YIL110W	0.4353886378019369
YIL111W	0.15018766882137372
YIL112W	0.37360110092491644
YIL113W	0.2282244005661642
YIL114C	0.2447509627856377
YIL116W	0.2133685723022231
YIL117C	0.27177561050152343
YIL119C	0.23926241239893734
YIL120W	0.2560732537282062
YIL121W	0.312584142137524
YIL122W	0.21699588837350725
YIL123W	0.18752674861788426
YIL124W	0.1574253697676924
YIL125W	0.2074121858202519
YIL128W	0.2588143308359852
YIL130W	0.22650490769375092
YIL131C	0.1902417687055635
YIL132C	0.18925278706283036
YIL133C	0.30583180698572426
YIL134W	0.22118729169987514
YIL135C	0.15008330897727085
YIL136W	0.18464587207578737
YIL137C	0.19873584214857945
YIL138C	0.19319401586034116
YIL139C	0.17054030107044274
YIL140W	0.19251325116601561
YIL141W	0.18518601718030325
YIL145C	0.19134040575102418
YIL146C	0.24319157948393813
YIL148W	0.308693975512713
YIL149C	0.27098376295463056
YIL152W	0.25218848142104316
YIL153W	0.24657906372196478
YIL154C	0.23515685542347223
YIL155C	0.19868289194492203
YIL156W	0.2389348423896496
YIL157C	0.16463373222580396
YIL158W	0.20447520841884614
YIL159W	0.16789002438392817
YIL160C	0.1107218951816566
YIL161W	0.11242753555337544
YIL162W	0.18077925395715924
YIL163C	0.21817921909175864
YIL164C	0.18936870413997117
YIL165C	0.19766085042674209
YIL166C	0.22394528536464384
YIL173W	0.17103556715349783
YIR001C	0.17643041706708476
YIR002C	0.14780465686369215
YIR003W	0.1622237071335152
YIR004W	0.23838027384401494
YIR005W	0.22263556342929985
YIR007W	0.24327518867160539
YIR009W	0.3035053656195414
YIR013C	0.24970373516253327
YIR016W	0.22133589453621008
YIR017C	0.20721461219659418
YIR018W	0.19269669546717252
YIR019C	0.17060745500996718
YIR020C	0.1823709286845811
YIR020W-A	0.2069586528652934
YIR021W	0.12281735308695937
YIR023W	0.18949237162892207
YIR024C	0.2125533200501984
YIR025W	0.20910172819421805
YIR026C	0.2588703093064264
YIR027C	0.1769623454550162
YIR028W	0.17434247152439125
YIR029W	0.21188215972379826
YIR030C	0.16702018788911363
YIR031C	0.20677514891987772
YIR032C	0.17881187203404864
YIR033W	0.20950824310315055
YIR034C	0.2302174437282865
YIR035C	0.21769478031819142
YIR036C	0.23368679845673743
YIR037W	0.2123825566918775
YIR038C	0.19766606345261234
YIR039C	0.2216026861091588
YIR042C	0.17254138158605337
YJL003W	0.3808471741843202
YJL004C	0.22738300577188067
YJL007C	0.16732729559265538
YJL012C	0.296171645125423
YJL013C	0.24700758463362807
YJL016W	0.21300776165061014
YJL020C	0.19374498304274676
YJL022W	0.2419295944204583
YJL023C	0.183157008447146
YJL024C	0.25750199953025993
YJL027C	0.30941293159060285
YJL028W	0.1809902314874479
YJL029C	0.184594928994961
YJL030W	0.2747859513216236
YJL036W	0.29661466892006094
YJL037W	0.34414265118450105
YJL038C	0.32042362424430365
YJL042W	0.2224088392252254
YJL043W	0.3093482451447049
YJL044C	0.3388977530575491
YJL045W	0.3125377178773458
YJL046W	0.3251302952414611
YJL047C	0.22977370755602738
YJL048C	0.30304508217849147
YJL049W	0.31991215373540677
YJL051W	0.36165366811974325
YJL052W	0.2173926533014171
YJL053W	0.45394003496146146
YJL055W	0.26887942427761347
YJL056C	0.3386482552445942
YJL057C	0.31896611977373196
YJL058C	0.2625137403173192
YJL059W	0.2627121463145898
YJL060W	0.2112739512173487
YJL062W	0.21384900637411836
YJL063C	0.2251284712720989
YJL064W	0.2735643867845578
YJL065C	0.26212227174239616
YJL066C	0.22886577068734326
YJL067W	0.20433605782623007
YJL068C	0.31894100973764267
YJL070C	0.2251983586799188
YJL071W	0.24921028081240723
YJL073W	0.2799112941069237
YJL075C	0.2880092267232292
YJL077C	0.26923478841921034
YJL078C	0.2509485330032212
YJL079C	0.22873241164453345
YJL082W	0.2563851389510497
YJL083W	0.24811808712041983
YJL084C	0.1870534302324966
YJL088W	0.2276948641492236
YJL089W	0.24007550236472225
YJL092W	0.3365589390248828
YJL093C	0.2335410715390022
YJL094C	0.22614326887299627
YJL095W	0.40915484683050446
YJL096W	0.3873514844190877
YJL098W	0.3372221284281691
YJL099W	0.2413424501224872
YJL100W	0.37674203409394275
YJL101C	0.248682420991126
YJL102W	0.17131176766592043
YJL105W	0.2632333546283835
YJL106W	0.24217596303856456
YJL107C	0.23615977071628402
YJL108C	0.28866939949867987
YJL110C	0.16097611698614178
YJL112W	0.28513249827246373
YJL116C	0.21376478768986912
YJL117W	0.2127492809509114
YJL118W	0.1599176131633703
YJL119C	0.18872607274963324
YJL120W	0.4884591869415152
YJL121C	0.22408168422529148
YJL122W	0.1816236672503581
YJL126W	0.2180336065475468
YJL129C	0.22767365409014087
YJL130C	0.25457040476408976
YJL131C	0.22051706362002801
YJL132W	0.21304140830947982
YJL133W	0.20763849264591663
YJL134W	0.15632813614667349
YJL135W	0.16976297584754257
YJL136C	0.2728804667121994
YJL137C	0.2198193885921578
YJL138C	0.1798998542125972
YJL139C	0.2092598711480938
YJL140W	0.141438648727631
YJL141C	0.19597436782652194
YJL142C	0.18779153562934348
YJL144W	0.2579610167879009
YJL145W	0.18230813295789772
YJL146W	0.2392561468814364
YJL147C	0.2411581467053603
YJL148W	0.18225214235634205
YJL149W	0.2174819406872642
YJL150W	0.20451685420709792
YJL151C	0.2128804086795761
YJL152W	0.2208626741462666
YJL153C	0.23094492206891415
YJL154C	0.3476226272640208
YJL155C	0.21517626696939476
YJL157C	0.22621625948243243
YJL158C	0.20706915593238873
YJL159W	0.1973056472774602
YJL160C	0.2382410091701757
YJL161W	0.1894469594520103
YJL162C	0.24761696845130488
YJL163C	0.25693389489874374
YJL164C	0.24274216256848663
YJL165C	0.213792958703545
YJL168C	0.27409054844823416
YJL169W	0.24035128309683462
YJL170C	0.14703025418324195
YJL171C	0.22007748551535572
YJL172W	0.2388057768131038
YJL175W	0.23155881764949074
YJL178C	0.2126676157068391
YJL179W	0.12364570168526766
YJL180C	0.20497963568012878
YJL182C	0.22422397487608034
YJL183W	0.202978969318422
YJL184W	0.21718934009231222
YJL185C	0.15793054794444947
YJL186W	0.1961336052923266
YJL187C	0.17149853863170567
YJL189W	0.19242457935491183
YJL190C	0.2043506667122994
YJL191W	0.2369477324939884
YJL192C	0.24105161711399456
YJL193W	0.24512970917301502
YJL196C	0.2008467525772073
YJL197W	0.16048347332968962
YJL198W	0.17649227663172762
YJL199C	0.1999130342573877
YJL200C	0.24231409055267256
YJL201W	0.2159476340625174
YJL204C	0.1564717237048066
YJL205C	0.18153874175218085
YJL206C	0.22420665455601893
YJL207C	0.296494619513815
YJL208C	0.244651328267796
YJL209W	0.2566666359746354
YJL210W	0.2767149501960112
YJL212C	0.2480962774139152
YJL213W	0.28263346944743106
YJL214W	0.23175337423939607
YJL215C	0.24094288926762064
YJL216C	0.1922988821511471
YJL217W	0.20187794723955255
YJL218W	0.18716059155969686
YJR001W	0.22176338983358068
YJR003C	0.1421652220933377
YJR005W	0.2252269868096838
YJR008W	0.1962320810913577
YJR009C	0.21692023357975304
YJR010C-A	0.28075943137797216
YJR010W	0.2490637547153913
YJR011C	0.23973297785500922
YJR014W	0.28959722718078695
YJR015W	0.252538395174293
YJR018W	0.27146660393951855
YJR019C	0.24618383859377563
YJR020W	0.26340254133020585
YJR021C	0.2478439535574044
YJR024C	0.30032673927784903
YJR025C	0.29871756799255855
YJR030C	0.23481073129459254
YJR031C	0.2019435771343181
YJR032W	0.34485125060678246
YJR033C	0.26548862996336603
YJR034W	0.2878468996400219
YJR035W	0.1822264672200119
YJR036C	0.2127858983578082
YJR037W	0.17513254153254784
YJR038C	0.268236546661286
YJR039W	0.21604754783726976
YJR040W	0.28319930206483845
YJR043C	0.20632371052331408
YJR044C	0.26675103634170666
YJR047C	0.22473726062285157
YJR048W	0.21695209089586923
YJR049C	0.24301052576068183
YJR050W	0.24742738147984467
YJR051W	0.18654391439792384
YJR052W	0.21390875895119257
YJR053W	0.2195436363249231
YJR054W	0.18074160380501877
YJR055W	0.31938475917001535
YJR056C	0.2229825491468981
YJR058C	0.1823849729520366
YJR059W	0.11393277088695417
YJR060W	0.3055139106476087
YJR061W	0.1978560926698378
YJR062C	0.18209485680837378
YJR063W	0.17467534072631985
YJR066W	0.19288205579786744
YJR069C	0.1337246773258611
YJR070C	0.3238770332537834
YJR073C	0.2535242511167662
YJR074W	0.18041199792351298
YJR075W	0.1623477908969131
YJR077C	0.15503448709090958
YJR078W	0.3094002204815592
YJR079W	0.29767910055596636
YJR080C	0.164329835187598
YJR082C	0.34198749967915004
YJR083C	0.26109867588871905
YJR084W	0.1590625285675556
YJR087W	0.1986705617166936
YJR088C	0.2140838949629423
YJR090C	0.2343291805298723
YJR091C	0.13453925269597342
YJR092W	0.32652298087137727
YJR094C	0.1411856795780318
YJR094W-A	0.17866494849253556
YJR095W	0.14946789239005276
YJR096W	0.1788939206647317
YJR097W	0.19263914845662894
YJR098C	0.16624862934653645
YJR099W	0.17142420238881909
YJR102C	0.20714724117503971
YJR103W	0.3140090728006044
YJR105W	0.3213627810485098
YJR108W	0.28498959001758556
YJR110W	0.27418238064313766
YJR111C	0.31466851533835427
YJR115W	0.2649059966172981
YJR127C	0.2274213176709527
YJR128W	0.2532556709660485
YJR129C	0.2791257478611257
YJR130C	0.2571111165583598
YJR135C	0.2319032816554444
YJR137C	0.32949946284520487
YJR146W	0.3382655332821953
YJR147W	0.32382388307647836
YJR148W	0.2377289331338281
YJR149W	0.304664406074462
YJR150C	0.24060331769452067
YJR152W	0.23159388332066677
YJR153W	0.2284047128198406
YJR154W	0.3114853447311674
YKL001C	0.31138042775579583
YKL002W	0.32811626064859
YKL003C	0.22159622942349702
YKL005C	0.22587840596930853
YKL007W	0.2856070689800045
YKL008C	0.22083140128671905
YKL010C	0.25623367964067517
YKL011C	0.23667048325412057
YKL015W	0.21662392123800633
YKL016C	0.2463563182772718
YKL017C	0.20831087444230248
YKL020C	0.22029613971032727
YKL023W	0.21290055392538598
YKL025C	0.22723197209822002
YKL026C	0.20359486830235546
YKL027W	0.19787078743110464
YKL029C	0.2529565316504729
YKL030W	0.2592051634850188
YKL031W	0.21909337957069644
YKL032C	0.21179219122644966
YKL033W-A	0.18916812695527185
YKL034W	0.2126395423411597
YKL037W	0.151587846126711
YKL038W	0.18685497910058874
YKL039W	0.1746106890484721
YKL040C	0.200137118372813
YKL041W	0.29450149931622194
YKL043W	0.20292076206352605
YKL044W	0.1999468818621012
YKL046C	0.28198889052555504
YKL047W	0.29305241034775636
YKL048C	0.38512509014273316
YKL050C	0.27662285223605204
YKL051W	0.24373929709856293
YKL053C-A	0.2013954783253864
YKL053W	0.2449205694580464
YKL054C	0.24831929273975528
YKL056C	0.354995408174686
YKL061W	0.27972413736798357
YKL062W	0.24519673287788982
YKL063C	0.2819674455052471
YKL064W	0.2453995496553693
YKL065C	0.2915583452553878
YKL066W	0.23630072703220617
YKL067W	0.2844421794005948
YKL068W	0.30039759021475493
YKL069W	0.30361905914201986
YKL070W	0.2716540225492709
YKL071W	0.2763633598117058
YKL072W	0.2794825602587056
YKL073W	0.3377888291880872
YKL074C	0.3338018356436913
YKL075C	0.2834804684099465
YKL076C	0.5077439188460776
YKL077W	0.2648132783661158
YKL079W	0.2716001608467308
YKL080W	0.5248025530265489
YKL081W	0.3712655322376912
YKL084W	0.25457334857683084
YKL085W	0.29037719213450797
YKL086W	0.2633665616568513
YKL087C	0.2267910563405313
YKL090W	0.23847691177081745
YKL091C	0.2647216497770152
YKL092C	0.3025398631038854
YKL093W	0.24317991770500172
YKL094W	0.28992103297052885
YKL096W	0.27292258210342346
YKL096W-A	0.33080059010793844
YKL097C	0.30118806603744247
YKL098W	0.2777740315885505
YKL100C	0.2524618012785712
YKL101W	0.21896366514674837
YKL102C	0.2702420799621813
YKL103C	0.263702717247597
YKL105C	0.2910663380008516
YKL106W	0.299697590948797
YKL107W	0.2811149013692109
YKL109W	0.26588225050284936
YKL110C	0.3403963615230059
YKL113C	0.24048436693262842
YKL114C	0.27824310689591847
YKL115C	0.2523061890923544
YKL116C	0.2886667810593404
YKL117W	0.2642986346654969
YKL119C	0.354670998215097
YKL120W	0.2946175248460958
YKL121W	0.305817223473023
YKL123W	0.28079543155631065
YKL124W	0.2643054096598558
YKL126W	0.24241301999776133
YKL127W	0.25816139458569576
YKL128C	0.28662031798496646
YKL129C	0.27702218089215785
YKL130C	0.27624578740448885
YKL131W	0.24916630095184528
YKL132C	0.2965307765726812
YKL133C	0.25744644169272285
YKL134C	0.23154496305448405
YKL135C	0.28816197146736366
YKL136W	0.29810205969364717
YKL137W	0.23883654575101484
YKL138C	0.24919348504309125
YKL140W	0.285080023911573
YKL142W	0.2669122522736363
YKL143W	0.31377373331414166
YKL146W	0.2929338523261614
YKL148C	0.2459424741305474
YKL149C	0.37539692505687644
YKL150W	0.2559342107437396
YKL151C	0.289227986868308
YKL155C	0.36028943505462513
YKL156W	0.291928209238767
YKL157W	0.2711066416093869
YKL159C	0.2582087361285511
YKL160W	0.22249480831795904
YKL161C	0.30224517979559895
YKL162C	0.26008815989161294
YKL162C-A	0.18225672408263316
YKL163W	0.2866079415375526
YKL164C	0.26268166725401965
YKL166C	0.31260844899287044
YKL167C	0.3247681253742343
YKL168C	0.27844250878477395
YKL169C	0.22790907974460084
YKL170W	0.27803295720083104
YKL171W	0.3042816651419524
YKL174C	0.2598329765561176
YKL175W	0.32128466076835016
YKL176C	0.15683306985224105
YKL177W	0.27843542294602475
YKL178C	0.2849376805613851
YKL179C	0.31510221414339235
YKL183W	0.2953287316753641
YKL184W	0.29769486563368075
YKL185W	0.39604296307180437
YKL187C	0.2592827239866732
YKL188C	0.29541094488347186
YKL190W	0.23676690810850837
YKL191W	0.18345148786921275
YKL194C	0.23626488836557163
YKL198C	0.1721729578284108
YKL201C	0.15953439321095936
YKL202W	0.22152119550673305
YKL204W	0.2315015520935259
YKL205W	0.0440212832567825
YKL206C	0.031175700893140725
YKL207W	0.028901583290078327
YKL211C	0.18758831325755518
YKL212W	0.1361611991900082
YKL213C	0.23101496847161077
YKL214C	0.24364645365875012
YKL215C	0.21920057721881486
YKL216W	0.19536973106789146
YKL217W	0.19960333661021942
YKL218C	0.17409590378220333
YKL220C	0.2296704124697712
YKL221W	0.13424281619168843
YKL222C	0.23310728964613217
YKR001C	0.24775794951436933
YKR003W	0.2405733965861004
YKR007W	0.24224585448589145
YKR009C	0.21240863573745222
YKR010C	0.2020672842877772
YKR011C	0.25097156374631513
YKR012C	0.2615862834729656
YKR013W	0.17380369520793837
YKR014C	0.23088816229302278
YKR015C	0.011949869414474304
YKR016W	0.0328142996033647
YKR017C	0.02196073413654878
YKR019C	0.1671862574560804
YKR023W	0.25845379109282185
YKR026C	0.09595916502901713
YKR027W	0.3914777686300251
YKR028W	0.2502438832008142
YKR029C	0.22201728611816515
YKR030W	0.20504774922671912
YKR031C	0.20451947056020703
YKR032W	0.22053492983790107
YKR033C	0.24065594116398178
YKR034W	0.37636629873816774
YKR035C	0.022238581762882924
YKR035W-A	0.27971628058173004
YKR036C	0.3589176283216088
YKR039W	0.20020825779032
YKR040C	0.16968492966307563
YKR041W	0.22878159583464228
YKR042W	0.021221256460431576
YKR043C	0.014536851857986971
YKR044W	0.007345178744431426
YKR046C	0.20576853141146922
YKR048C	0.0
YKR049C	0.012029011002894762
YKR050W	0.09262691109086607
YKR052C	0.20627090555140076
YKR053C	0.2334617303908165
YKR054C	0.25992836743779646
YKR055W	0.06502157978221301
YKR056W	0.17704718201946706
YKR057W	0.17014695888811773
YKR058W	0.0878419112626046
YKR059W	0.14547347067973374
YKR060W	0.18086268327430952
YKR061W	0.12508631641529175
YKR064W	0.08623144998940915
YKR065C	0.21782233430397044
YKR066C	0.20584527513073356
YKR067W	0.20595950211072303
YKR069W	0.18351018525377333
YKR070W	0.23013167271820661
YKR072C	0.1893773720061136
YKR073C	0.20093462545801075
YKR074W	0.22587187534125494
YKR075C	0.18284347582299404
YKR076W	0.23784802141870523
YKR077W	0.17055418979434853
YKR078W	0.17223478514843943
YKR080W	0.19762590890170903
YKR084C	0.25172165172154065
YKR085C	0.25045114673723073
YKR087C	0.31368818969046885
YKR088C	0.3491800248667115
YKR089C	0.292705261949811
YKR090W	0.20897890765390675
YKR091W	0.20460787232560487
YKR092C	0.46342380250984067
YKR093W	0.39048171616872934
YKR094C	0.26073645627513153
YKR095W	0.23444633398574174
YKR096W	0.2773973553407572
YKR097W	0.3846145847687135
YKR098C	0.4191902550255619
YKR099W	0.3707267038981217
YKR100C	0.37684111120677394
YKR101W	0.40595119833888743
YKR102W	0.15753323182947113
YKR103W	0.3492500335935934
YKR104W	0.3645538113029568
YKR105C	0.3414723471292095
YKR106W	0.1812367035592741
YLL001W	0.15417958665681644
YLL002W	0.22070127533978495
YLL005C	0.18966089834014813
YLL006W	0.20292726649451256
YLL007C	0.25543666685874034
YLL009C	0.2411480185886483
YLL010C	0.16828865407928464
YLL012W	0.2068953917099798
YLL013C	0.1629408677764339
YLL014W	0.15657718497606352
YLL015W	0.18266224068711265
YLL018C-A	0.34234112374654974
YLL019C	0.15101485790169447
YLL020C	0.2326933250343497
YLL021W	0.20366035562569978
YLL023C	0.20505619913566794
YLL024C	0.19955731237079133
YLL025W	0.13112809473434037
YLL026W	0.19685131057319905
YLL028W	0.17694469017118328
YLL029W	0.2817177670711928
YLL030C	0.2985447439037454
YLL032C	0.16166183064838707
YLL033W	0.1860912460460981
YLL038C	0.15645437069912935
YLL039C	0.19742185956891603
YLL040C	0.2908064227907229
YLL041C	0.18812153693358608
YLL042C	0.18323751788547965
YLL043W	0.1285569989504764
YLL044W	0.3710865167914906
YLL045C	0.26923946278761113
YLL046C	0.18702399968640848
YLL047W	0.20454416289825672
YLL048C	0.3441922825685891
YLL049W	0.232759248780836
YLL051C	0.20696619451836848
YLL052C	0.1853623603715284
YLL053C	0.19850632697258103
YLL054C	0.2176074675454552
YLL055W	0.12938789432304668
YLL056C	0.20229584198383432
YLL057C	0.21183941032023065
YLL058W	0.21101052399991446
YLL059C	0.2515505460237677
YLL060C	0.23350975437161667
YLL061W	0.22523906095641327
YLL062C	0.21726828210308838
YLL063C	0.2559766025439496
YLR001C	0.2197404571801345
YLR003C	0.20121838073661366
YLR004C	0.18758754669019445
YLR006C	0.16847757649782322
YLR011W	0.22212962462670946
YLR012C	0.2530430766390768
YLR013W	0.21869722984862255
YLR014C	0.24848183115022549
YLR015W	0.2343163000471087
YLR016C	0.19250643000288398
YLR017W	0.21858208569035126
YLR018C	0.22457604106633594
YLR019W	0.2645890778674667
YLR020C	0.16374367118696426
YLR021W	0.20306664966054663
YLR023C	0.1759616752338939
YLR024C	0.23177224519797385
YLR025W	0.197983494668618
YLR027C	0.3929104295441322
YLR028C	0.16708796834983694
YLR030W	0.2584550122169284
YLR031W	0.24911671621621423
YLR032W	0.2114640547758817
YLR034C	0.2945443382291614
YLR035C	0.2846436222402913
YLR036C	0.2816725713182638
YLR037C	0.2676631151132495
YLR038C	0.2018606590146726
YLR039C	0.2639528712302993
YLR040C	0.26549610659392386
YLR041W	0.23650466741680742
YLR042C	0.17245086349836286
YLR043C	0.17900318661227832
YLR044C	0.19794013723878673
YLR046C	0.17524238596780428
YLR047C	0.2041179996992404
YLR048W	0.2586989289690639
YLR049C	0.19022236123392294
YLR050C	0.22425662414902428
YLR052W	0.22025840141287586
YLR053C	0.19929512993670484
YLR054C	0.1672108753853085
YLR055C	0.13920756695614298
YLR057W	0.2007562417141823
YLR058C	0.12973197489295563
YLR059C	0.16412089795930737
YLR061W	0.46236126308069453
YLR062C	0.3199266138812863
YLR063W	0.16300351606891667
YLR064W	0.1715781874393883
YLR065C	0.12247112787033208
YLR067C	0.20158485039046134
YLR068W	0.27412163087837554
YLR069C	0.3017965065545752
YLR077W	0.21224524781615947
YLR080W	0.16857904830831547
YLR081W	0.18002958725329996
YLR082C	0.24048685120458796
YLR083C	0.15772110964802097
YLR084C	0.18914713928443314
YLR085C	0.16786059600906783
YLR087C	0.174577862257107
YLR089C	0.21950401346176074
YLR090W	0.14131083146752593
YLR091W	0.25748856708761053
YLR092W	0.19860450091190623
YLR093C	0.18012457301012713
YLR094C	0.1786220913558889
YLR095C	0.19155062417326504
YLR096W	0.16969554273862678
YLR097C	0.20358187630258007
YLR098C	0.1440858137591083
YLR099C	0.07120306282635419
YLR102C	0.18112837661748632
YLR104W	0.1770938797741066
YLR107W	0.19457186944403815
YLR108C	0.19361300714715746
YLR109W	0.17242882088113723
YLR110C	0.1758116181149735
YLR111W	0.16229805819667695
YLR112W	0.15374997381627334
YLR113W	0.10553783175130423
YLR114C	0.10498020035059712
YLR118C	0.1737745783166672
YLR119W	0.2497920679084086
YLR120C	0.1340814393791831
YLR121C	0.16591033720745327
YLR122C	0.1511121436175162
YLR123C	0.13683228448366455
YLR124W	0.1351773545749684
YLR125W	0.11961376219682451
YLR126C	0.27618720519096523
YLR128W	0.26536395892169473
YLR130C	0.2574385530463296
YLR131C	0.3231337723188388
YLR133W	0.27249155667326275
YLR134W	0.23926825447780425
YLR135W	0.22598683621694832
YLR136C	0.22826168730716997
YLR137W	0.2354184785919977
YLR138W	0.27367091066392546
YLR139C	0.266055892011074
YLR142W	0.27340004197105006
YLR143W	0.2686030483738579
YLR144C	0.27649652840767164
YLR146C	0.21736213984510575
YLR149C	0.2934526101637597
YLR150W	0.3566557659965113
YLR151C	0.27492331973875883
YLR152C	0.27241989976559006
YLR154C	0.26229015782197546
YLR164W	0.28640760217479144
YLR165C	0.31524425497867653
YLR168C	0.30134645544860017
YLR169W	0.44106698770999414
YLR170C	0.4521608131133496
YLR171W	0.47767029701818925
YLR172C	63.17395801461171
YLR173W	0.24939070856194834
YLR174W	0.24215076499914728
YLR176C	0.22588986936687608
YLR177W	0.24462264982509377
YLR178C	0.25002864527174784
YLR179C	0.22873048725846648
YLR180W	0.6416221636341425
YLR181C	0.2661342009346924
YLR182W	0.16628153982677174
YLR183C	0.2848030836528418
YLR187W	0.20095362319663843
YLR188W	0.24320339905079535
YLR189C	0.22968297653987493
YLR190W	0.22920507460837236
YLR191W	0.18146030824714057
