orf	hap a | transport to/from cell surface (Msb2) | standard [standard] | Chavel CA~Cullen PJ, 2010
YNL122C	39.176100000000005
YNL123W	33.0694
YNL125C	3.0706400000000005
YNL127W	35.115500000000004
YNL128W	31.4104
YNL129W	30.5335
YNL130C	38.20864
YNL133C	31.45085
YNL134C	34.207
YNL135C	39.768600000000006
YNL136W	36.96025
YNL138W	16.235120000000002
YNL139C	33.1705
YNL140C	34.85283999999999
YNL141W	33.29275
YNL142W	32.2696
YNL143C	40.5112
YNL144C	33.993700000000004
YNL145W	32.413700000000006
YNL146W	30.738899999999997
YNL147W	2.43
YNL148C	23.22333
YNL153C	41.71395
YNL154C	23.94093
YNL155W	28.00434
YNL156C	30.00465
YNL157W	33.31458
YNL159C	31.395
YNL160W	24.45222
YNL162W	33.88242
YNL164C	39.11817
YNL165W	38.56203
YNL166C	34.094969999999996
YNL167C	38.88495
YNL168C	38.95671
YNL169C	44.446349999999995
YNL170W	34.04115
YNL171C	32.17539
YNL173C	35.61987
YNL175C	32.51625
YNL176C	26.49738
YNL177C	36.46305
YNL183C	27.74772
YNL184C	36.9798
YNL187W	41.3985
YNL190W	23.14884
YNL191W	43.10592
YNL192W	49.11192
YNL193W	34.80048
YNL194C	40.274519999999995
YNL195C	43.31184
YNL196C	37.67478
YNL197C	33.161699999999996
YNL198C	52.21788
YNL199C	57.29724
YNL200C	35.2209
YNL201C	43.74084
YNL202W	38.3526
YNL203C	35.08362
YNL204C	26.88114
YNL205C	23.663639999999997
YNL206C	39.67392
YNL208W	28.79448
YNL211C	28.914600000000004
YNL212W	43.131660000000004
YNL213C	41.93904
YNL214W	43.9296
YNL215W	40.154399999999995
YNL217W	36.3792
YNL218W	35.529779999999995
YNL219C	45.6027
YNL220W	2.05
YNL223W	29.11194
YNL224C	30.441839999999996
YNL226W	38.06946
YNL227C	38.086619999999996
YNL228W	36.104639999999996
YNL229C	43.86954
YNL231C	34.43154
YNL233W	26.69238
YNL234W	30.04716
YNL235C	51.12822
YNL236W	42.66833999999999
YNL237W	28.80306
YNL238W	1.47576
YNL239W	43.14882
YNL241C	39.19344
YNL242W	30.23592
YNL246W	26.48385
YNL248C	28.4499
YNL249C	27.162329999999997
YNL250W	43.5826
YNL252C	42.08331
YNL253W	28.411350000000002
YNL254C	28.09524
YNL255C	27.439890000000002
YNL257C	27.054390000000005
YNL259C	32.7675
YNL264C	26.946450000000002
YNL265C	31.92711
YNL266W	30.3003
YNL268W	27.614745
YNL269W	29.6064
YNL270C	32.96025
YNL271C	28.866239999999998
YNL273W	35.8515
YNL274C	
YNL275W	31.017329999999998
YNL276C	35.55852
YNL277W	39.69
YNL278W	28.1463
YNL279W	39.91025
YNL280C	30.2939
YNL281W	27.6731
YNL283C	26.089700000000004
YNL284C	43.37
YNL285W	25.8349
YNL286W	25.9987
YNL288W	27.0725
YNL289W	25.8804
YNL291C	28.8743
YNL292W	35.19
YNL293W	35.2716
YNL295W	30.157400000000003
YNL296W	38.91
YNL298W	2.5935
YNL299W	22.2768
YNL300W	42.50821
YNL301C	24.9886
YNL302C	25.0614
YNL303W	27.1453
YNL304W	28.3283
YNL305C	29.7115
YNL309W	31.021900000000006
YNL311C	24.2515
YNL314W	28.646800000000002
YNL315C	37.26126
YNL316C	43.30945
YNL318C	28.0826
YNL319W	32.8692
YNL320W	25.8895
YNL321W	26.6539
YNL322C	26.1807
YNL323W	25.7712
YNL324W	32.6144
YNL325C	23.7783
YNL326C	31.777200000000004
YNL327W	32.9966
YNL328C	27.4183
YNL329C	31.3677
YNL330C	26.808600000000002
YNL332W	27.8733
YNL333W	26.7813
YNL334C	25.5437
YNL335W	25.552799999999998
YNL336W	27.3273
YNL338W	26.8177
YNL339C	33.4061
YNR001C	29.025615
YNR002C	27.40344
YNR004W	27.697695
YNR007C	35.60735
YNR008W	29.795205
YNR009W	27.056369999999998
YNR010W	33.366099999999996
YNR012W	30.1224
YNR013C	30.49689
YNR014W	25.62576
YNR015W	24.8985
YNR018W	28.105124999999997
YNR019W	20.73366
YNR020C	31.62864
YNR021W	35.393595
YNR022C	29.757479999999997
YNR024W	28.50501
YNR025C	31.040129999999998
YNR027W	31.794629999999998
YNR028W	11.611755
YNR029C	30.821324999999998
YNR030W	41.007075
YNR031C	25.087124999999997
YNR032C-A	35.1416
YNR032W	29.033159999999995
YNR033W	29.08392
YNR034W	24.966405
YNR036C	28.014585
YNR039C	30.474255
YNR040W	28.867169999999998
YNR042W	32.994285
YNR045W	24.770234999999996
YNR047W	34.654185
YNR048W	32.48877
YNR049C	35.423775
YNR050C	30.576
YNR051C	33.8
YNR052C	2.1255
YNR055C	42.6465
YNR056C	33.1032
YNR057C	35.973600000000005
YNR058W	24.866400000000002
YNR061C	29.4632
YNR062C	29.4944
YNR063W	30.2328
YNR064C	31.678400000000003
YNR065C	33.498400000000004
YNR066C	29.6816
YNR067C	31.5432
YNR068C	33.8624
YNR069C	32.370000000000005
YNR070W	36.112539999999996
YNR071C	43.41242
YNR072W	28.03548
YNR073C	28.197619999999997
YNR074C	33.99322
YNR075W	35.11175
YOL001W	31.8283
YOL002C	33.43635
YOL003C	40.74466
YOL004W	43.77223
YOL006C	40.37869
YOL007C	37.56182999999999
YOL008W	35.53236
YOL009C	33.03711
YOL011W	46.067859999999996
YOL012C	43.12901
YOL013C	48.54093
YOL013W-A	38.19822
YOL014W	43.46171
YOL015W	47.032689999999995
YOL016C	27.70955
YOL017W	46.75543999999999
YOL018C	44.10493
YOL019W	23.42186
YOL020W	35.8182
YOL023W	41.66848
YOL024W	39.471740000000004
YOL025W	41.618779999999994
YOL027C	33.68666
YOL028C	41.191359999999996
YOL029C	33.32882
YOL030W	35.67466
YOL031C	47.493320000000004
YOL032W	45.445679999999996
YOL033W	35.0385
YOL035C	41.241060000000004
YOL036W	31.47004
YOL037C	38.18948
YOL039W	35.82376
YOL041C	2.67386
YOL042W	35.704480000000004
YOL043C	35.77406
YOL044W	40.127779999999994
YOL045W	27.7823
YOL046C	35.24724
YOL047C	45.39598
YOL048C	39.193419999999996
YOL049W	3.11122
YOL050C	41.34046
YOL051W	33.1499
YOL052C	36.95692
YOL052C-A	37.394279999999995
YOL053W	34.226279999999996
YOL054W	42.652539999999995
YOL055C	34.22342
YOL056W	36.05404
YOL057W	35.46592
YOL059W	31.43028
YOL061W	32.29506
YOL062C	28.746480000000002
YOL063C	36.976800000000004
YOL068C	2.34584
YOL070C	36.00268
YOL071W	42.4935
YOL075C	32.225480000000005
YOL076W	31.36672
YOL079W	35.41622
YOL081W	19.85478
YOL082W	44.49144
YOL083W	33.12008
YOL084W	37.473800000000004
YOL085C	40.992560000000005
YOL086C	3.4901500000000003
YOL087C	38.38324
YOL088C	40.309129999999996
YOL089C	42.37799
YOL090W	48.01269
YOL091W	43.29467999999999
YOL092W	41.09126
YOL093W	45.53174
YOL095C	41.58
YOL096C	33.04
YOL098C	34.23
YOL099C	36.33
YOL100W	35.82
YOL101C	34.79
YOL103W	31.83
YOL104C	34.17
YOL105C	33.63
YOL106W	30.05
YOL107W	32.81
YOL109W	31.64
YOL110W	33.27
YOL111C	32.48
YOL112W	31.7
YOL113W	30.65
YOL114C	31.45
YOL115W	30.99
YOL116W	30.79
YOL117W	33.1
YOL118C	31.95
YOL119C	31.42
YOL121C	30.19
YOL122C	34.81
YOL124C	34.56
YOL125W	25.68732
YOL126C	31.61
YOL128C	31.0
YOL129W	29.56668
YOL131W	32.61258
YOL132W	29.38
YOL136C	33.08
YOL137W	29.89
YOL138C	31.51
YOL141W	
YOL143C	3.1778999999999997
YOL147C	29.96175
YOL148C	2.18022
YOL150C	
YOL151W	35.809020000000004
YOL152W	40.872164999999995
YOL155C	39.91064
YOL158C	
YOL159C	
YOL160W	
YOL162W	
YOL163W	
YOR001W	26.8308
YOR002W	36.19845
YOR003W	26.985
YOR005C	28.31883
YOR006C	29.70663
YOR007C	29.675790000000003
YOR008C	33.924
YOR008C-A	4.51005
YOR009W	27.671190000000003
YOR010C	29.683500000000002
YOR011W	28.357380000000003
YOR012W	27.725160000000002
YOR013W	25.80537
YOR014W	28.796850000000003
YOR015W	26.406750000000002
YOR016C	25.774530000000002
YOR017W	27.054390000000005
YOR018W	27.995010000000004
YOR019W	30.47763
YOR021C	29.54472
YOR022C	28.82769
YOR023C	29.421359999999996
YOR024W	37.73274
YOR025W	32.00421
YOR026W	26.5224
YOR027W	24.672
YOR028C	27.92562
YOR029W	28.180049999999998
YOR030W	24.64887
YOR032C	31.34886
YOR033C	30.331140000000005
YOR034C	30.28488
YOR036W	1.76559
YOR037W	32.55162
YOR038C	28.84311
YOR039W	26.48385
YOR040W	26.76912
YOR041C	27.756
YOR042W	28.01043
YOR043W	25.319640000000003
YOR044W	30.23091
YOR045W	27.146910000000002
YOR047C	30.053579999999997
YOR049C	30.608700000000002
YOR050C	33.052769999999995
YOR051C	30.5316
YOR052C	28.07211
YOR053W	25.080630000000003
YOR054C	26.144609999999997
YOR055W	28.11837
YOR058C	26.584079999999997
YOR059C	27.632640000000002
YOR061W	32.88315
YOR062C	32.289480000000005
YOR064C	32.72124
YOR065W	30.755190000000002
YOR066W	30.34656
YOR067C	37.910070000000005
YOR068C	32.46681
YOR069W	27.663480000000003
YOR070C	30.562440000000002
YOR071C	26.699730000000002
YOR072W	26.314230000000002
YOR073W	25.17315
YOR076C	36.977160000000005
YOR078W	37.87923
YOR079C	34.17843
YOR080W	38.56542
YOR081C	38.17221
YOR082C	35.3118
YOR083W	32.12757
YOR084W	34.16301
YOR085W	39.76818
YOR086C	34.67187
YOR087W	29.13458
YOR089C	35.65435
YOR090C	38.64865
YOR091W	42.54124
YOR092W	41.132810000000006
YOR093C	39.45822
YOR094W	42.141999999999996
YOR097C	29.7781
YOR099W	32.4764
YOR100C	20.1586
YOR101W	24.6356
YOR104W	26.9346
YOR105W	26.644199999999998
YOR107W	10.9626
YOR108W	25.1075
YOR109W	37.0502
YOR111W	33.638
YOR112W	33.238699999999994
YOR113W	29.0521
YOR115C	29.8386
YOR118W	23.595
YOR120W	30.7945
YOR121C	30.685599999999997
YOR123C	39.9905
YOR125C	33.4565
YOR126C	38.0787
YOR127W	41.4546
YOR128C	45.54
YOR129C	37.5463
YOR130C	31.1333
YOR131C	34.3882
YOR132W	45.2419
YOR133W	35.4046
YOR134W	34.9811
YOR135C	32.8273
YOR136W	33.9647
YOR137C	32.3917
YOR138C	27.84656
YOR139C	27.11654
YOR140W	34.76588
YOR141C	29.3595
YOR142W	32.819160000000004
YOR144C	37.05116
YOR147W	31.11
YOR150W	48.9525
YOR152C	35.85562
YOR153W	38.80744
YOR154W	40.97634
YOR155C	42.03434
YOR156C	37.43204000000001
YOR158W	37.05945
YOR161C	47.01752
YOR162C	19.848080000000003
YOR163W	22.6941
YOR164C	29.380660000000002
YOR165W	30.3117
YOR166C	30.3117
YOR167C	31.919860000000003
YOR170W	31.06288
YOR171C	33.4857
YOR172W	32.131460000000004
YOR173W	36.299980000000005
YOR175C	37.54842000000001
YOR177C	27.16944
YOR178C	30.21648
YOR179C	29.96175
YOR180C	29.88375
YOR182C	26.7145
YOR183W	27.65612
YOR184W	2.39108
YOR185C	32.08914
YOR186W	32.89322
YOR187W	31.665940000000003
YOR188W	32.97786000000001
YOR189W	30.70316
YOR190W	31.85638
YOR191W	33.644400000000005
YOR192C	27.423360000000002
YOR193W	28.59774
YOR195W	30.3646
YOR196C	29.729800000000004
YOR197W	31.983340000000002
YOR198C	15.43622
YOR199W	30.22706
YOR201C	32.43828
YOR202W	31.412020000000002
YOR205C	35.95084
YOR208W	37.389720000000004
YOR209C	35.83294
YOR211C	27.41278
YOR212W	31.23216
YOR213C	31.337960000000002
YOR214C	31.28506
YOR215C	33.23178
YOR216C	38.479459999999996
YOR219C	33.34816
YOR220W	32.88264
YOR221C	36.183600000000006
YOR222W	35.78156
YOR223W	39.66442000000001
YOR225W	31.28506
YOR226C	32.1103
YOR227W	30.38576
YOR228C	32.586400000000005
YOR229W	32.43828
YOR230W	33.42222
YOR231W	33.41164
YOR233W	32.76626
YOR234C	31.51782
YOR235W	32.27958
YOR237W	32.66046
YOR238W	38.32076
YOR239W	32.3748
YOR241W	32.819160000000004
YOR242C	55.48136
YOR243C	32.61814
YOR245C	33.36932
YOR246C	38.5641
YOR247W	38.20608
YOR248W	33.094240000000006
YOR251C	2.3487600000000004
YOR253W	32.68162
YOR255W	36.46926
YOR263C	40.00436
YOR264W	35.64402
YOR265W	39.71
YOR266W	37.62
YOR267C	42.65272
YOR268C	42.49388
YOR269W	30.29664
YOR270C	46.26424
YOR271C	43.85656
YOR273C	45.25268
YOR274W	47.092499999999994
YOR276W	32.10675
YOR277C	38.70164
YOR279C	38.14712
YOR280C	42.415220000000005
YOR283W	37.27746
YOR284W	40.08762
YOR285W	38.1029
YOR286W	35.83446
YOR288C	36.8445
YOR289W	37.88343999999999
YOR290C	33.87252
YOR291W	39.63566
YOR292C	42.60778
YOR293W	15.160029999999999
YOR295W	34.64516
YOR296W	28.33495
YOR297C	32.26081
YOR298C-A	26.585155
YOR298W	28.88945
YOR299W	26.34984
YOR300W	38.204975000000005
YOR301W	32.47152
YOR302W	25.519885000000002
YOR303W	29.641019999999997
YOR304C-A	29.32196
YOR304W	35.343830000000004
YOR305W	35.2662
YOR306C	33.92666
YOR307C	32.19216
YOR308C	33.11474
YOR309C	23.234415000000002
YOR311C	30.39769
YOR312C	9.8701
YOR313C	28.00225
YOR314W	28.013340000000003
YOR315W	24.70852
YOR316C	31.99465
YOR317W	38.35633
YOR318C	25.47373
YOR320C	28.25732
YOR321W	32.782039999999995
YOR322C	39.003530000000005
YOR323C	3.2271900000000002
YOR324C	29.28869
YOR325W	36.19008
YOR327C	29.89864
YOR328W	26.93761
YOR330C	31.91702
YOR331C	5.7940499999999995
YOR332W	31.69522
YOR333C	36.4208
YOR334W	26.31657
YOR337W	30.04281
YOR338W	28.9449
YOR339C	33.325450000000004
YOR342C	31.850479999999997
YOR343C	34.0463
YOR344C	34.90023
YOR345C	33.597885
YOR346W	26.89325
YOR347C	34.39009
YOR348C	32.87076
YOR349W	26.05041
YOR350C	27.636280000000003
YOR351C	31.11854
YOR352W	30.663849999999996
YOR354C	32.7155
YOR355W	34.32355
YOR356W	33.86886
YOR357C	42.15309
YOR358W	21.891659999999998
YOR359W	32.31626
YOR360C	25.11696
YOR363C	28.31277
YOR364W	33.76818
YOR365C	30.009539999999998
YOR366W	31.726724999999995
YOR367W	30.375510000000002
YOR368W	32.43825
YOR369C	26.41
YOR371C	21.02664
YOR374W	31.91702
YOR375C	33.31436
YOR376W	33.78014
YOR377W	38.138510000000004
YOR378W	26.10586
YOR379C	33.04709999999999
YOR380W	31.972469999999998
YOR381W	31.62868
YOR382W	32.549150000000004
YOR383C	35.831790000000005
YOR384W	34.54535
YOR385W	38.11633
YOR386W	32.44934
YPL001W	35.3873
YPL002C	3.7741999999999996
YPL003W	32.9992
YPL004C	30.41025
YPL005W	34.0513
YPL006W	32.8322
YPL008W	27.588399999999996
YPL009C	26.1522
YPL013C	34.903
YPL015C	26.987199999999998
YPL017C	40.638
YPL018W	37.8756
YPL019C	35.6879
YPL021W	29.141499999999997
YPL022W	32.1475
YPL023C	30.9785
YPL024W	45.469649999999994
YPL025C	26.4695
YPL026C	32.4481
YPL027W	24.326249999999998
YPL030W	24.0981
YPL031C	2.6963999999999997
YPL034W	27.99225
YPL036W	28.275
YPL037C	29.3419
YPL038W	24.883
YPL039W	34.4354
YPL040C	3.9745999999999997
YPL041C	28.339899999999997
YPL042C	28.2731
YPL045W	26.1294
YPL047W	24.549
YPL048W	33.4668
YPL050C	40.815149999999996
YPL051W	29.909699999999997
YPL052W	26.0019
YPL053C	52.521499999999996
YPL054W	50.9517
YPL055C	39.1114
YPL056C	39.762699999999995
YPL057C	45.1902
YPL058C	37.742
YPL059W	3.73965
YPL060W	34.8696
YPL061W	40.2303
YPL062W	46.0085
YPL064C	27.087399999999995
YPL065W	19.2885
YPL066W	29.174899999999997
YPL067C	34.023
YPL068C	33.2805
YPL069C	41.481
YPL070W	32.967
YPL071C	4.092
YPL072W	39.220499999999994
YPL073C	34.006499999999996
YPL074W	3.9269999999999996
YPL077C	31.647
YPL078C	33.834
YPL079W	38.0325
YPL080C	39.9135
YPL081W	36.250499999999995
YPL084W	5.181
YPL086C	21.3345
YPL087W	29.1225
YPL088W	35.673
YPL089C	27.851999999999997
YPL090C	30.0795
YPL091W	28.3305
YPL092W	29.83629
YPL095C	28.933079999999997
YPL096W	28.84959
YPL097W	30.49662
YPL098C	30.11712
YPL099C	29.25186
YPL100W	26.1096
YPL101W	15.921000000000001
YPL102C	27.817349999999998
YPL103C	30.45
YPL104W	31.705740000000002
YPL105C	16.1124
YPL106C	31.720200000000002
YPL107W	36.192
YPL108W	33.93
YPL109C	36.209399999999995
YPL110C	38.732400000000005
YPL111W	40.368
YPL112C	44.2308
YPL113C	30.432599999999997
YPL114W	31.024199999999997
YPL115C	27.753
YPL116W	27.5616
YPL118W	26.9004
YPL119C	33.408
YPL120W	36.122400000000006
YPL121C	36.3834
YPL123C	37.6536
YPL125W	38.5062
YPL127C	43.047599999999996
YPL129W	4.436999999999999
YPL130W	27.7878
YPL132W	25.7368
YPL133C	28.849199999999996
YPL134C	31.363690000000002
YPL135W	26.5002
YPL136W	28.570800000000002
YPL137C	39.86775
YPL138C	29.7714
YPL139C	29.562599999999996
YPL140C	27.1788
YPL141C	36.5052
YPL145C	37.044599999999996
YPL147W	34.626
YPL148C	52.9971
YPL149W	38.3148
YPL150W	31.354799999999997
YPL152W	33.721199999999996
YPL154C	24.3948
YPL155C	27.8052
YPL156C	28.6404
YPL157W	26.308799999999998
YPL158C	41.91512
YPL159C	29.5104
YPL161C	27.492
YPL162C	39.1326
YPL163C	33.621939999999995
YPL164C	37.062
YPL165C	42.195
YPL166W	25.212600000000002
YPL168W	34.9338
YPL170W	26.639400000000002
YPL171C	26.6568
YPL172C	25.560599999999997
YPL173W	25.665
YPL174C	25.734599999999997
YPL176C	37.879799999999996
YPL177C	37.305600000000005
YPL178W	31.232999999999997
YPL179W	42.978
YPL180W	24.1164
YPL181W	29.806199999999997
YPL182C	30.641399999999997
YPL183C	23.45816
YPL183W-A	21.36816
YPL184C	26.5176
YPL185W	25.578
YPL186C	27.3006
YPL187W	27.5442
YPL189W	28.968919999999997
YPL191C	33.4602
YPL192C	39.4632
YPL194W	43.52634
YPL197C	37.30694
YPL198W	25.3518
YPL199C	26.761200000000002
YPL200W	27.2484
YPL201C	30.2064
YPL202C	38.3844
YPL203W	33.5298
YPL205C	33.0426
YPL206C	33.7386
YPL207W	28.414199999999997
YPL208W	25.7694
YPL212C	27.9618
YPL213W	25.7172
YPL214C	29.493
YPL215W	28.1532
YPL216W	41.4468
YPL219W	41.6034
YPL221W	34.8174
YPL222W	48.163199999999996
YPL223C	37.424099999999996
YPL224C	21.60224
YPL225W	44.86856
YPL226W	36.43728
YPL227C	50.18706
YPL229W	37.8714
YPL230W	35.81382
YPL232W	37.59308
YPL234C	1.5904
YPL236C	35.75418
YPL239W	30.88358
YPL240C	34.3924
YPL241C	46.996320000000004
YPL244C	43.16942
YPL245W	41.936859999999996
YPL246C	37.35452
YPL247C	33.100199999999994
YPL248C	37.76388
YPL249C	37.48374
YPL250C	1.6699199999999998
YPL253C	30.45616
YPL254W	1.48106
YPL256C	37.08614
YPL257W	32.84176
YPL258C	36.50962
YPL259C	42.185359999999996
YPL260W	40.714240000000004
YPL261C	28.05068
YPL263C	36.17166
YPL264C	33.17972
YPL265W	32.09626
YPL267W	32.89968
YPL268W	43.22265
YPL269W	38.269
YPL270W	27.5338
YPL272C	41.57902
YPL273W	42.28476
YPL274W	30.3667
YPR001W	30.3773
YPR002W	24.1649
YPR003C	25.3005
YPR004C	24.3152
YPR006C	37.00879
YPR007C	33.53025
YPR008W	30.770999999999997
YPR009W	37.70684
YPR011C	26.5292378
YPR012W	31.62588
YPR013C	33.35475
YPR014C	36.687079999999995
YPR015C	33.90095
YPR017C	32.50485
YPR018W	36.353229999999996
YPR020W	33.59138
YPR021C	28.743
YPR022C	32.223749999999995
YPR023C	30.507749999999998
YPR024W	2.25225
YPR026W	34.856249999999996
YPR027C	36.492839999999994
YPR028W	32.08602
YPR029C	40.48083
YPR030W	39.908860000000004
YPR032W	37.85747
YPR036W	1.72229
YPR037C	34.944
YPR038W	42.24547
YPR039W	40.907129999999995
YPR040W	36.72756
YPR042C	36.5301
YPR043W	2.145
YPR044C	28.31357
YPR045C	26.58031
YPR046W	44.911179999999995
YPR047W	40.106320000000004
YPR049C	24.7922
YPR050C	32.019000000000005
YPR051W	18.868399999999998
YPR052C	31.90076
YPR053C	31.71427
YPR054W	33.88633
YPR057W	27.57858
YPR058W	38.20851
YPR059C	28.7414
YPR060C	7.11953
YPR061C	31.374200000000002
YPR062W	30.21138
YPR063C	30.310109999999998
YPR064W	30.3615
YPR065W	39.04223
YPR066W	42.94755
YPR067W	4.2693
YPR068C	33.16231
YPR069C	41.828610000000005
YPR070W	36.70562
YPR071W	31.91173
YPR072W	3.3865499999999997
YPR073C	28.32454
YPR074C	26.668069999999997
YPR075C	26.31703
YPR076W	23.66229
YPR077C	34.91751
YPR078C	33.637499999999996
YPR079W	34.50065
YPR083W	29.36141
YPR084W	34.10573
YPR087W	18.440569999999997
YPR089W	30.600814999999997
YPR091C	31.434390000000004
YPR092W	33.33783
YPR093C	28.90595
YPR095C	23.90363
YPR096C	30.518539999999998
YPR097W	27.27142
YPR098C	36.08033
YPR099C	1.7881099999999999
YPR100W	31.5936
YPR101W	33.99603
YPR109W	34.1849
YPR111W	23.1295
YPR114W	21.71
YPR115W	3.8911
YPR116W	33.800799999999995
YPR117W	32.064
YPR118W	28.1867582
YPR119W	27.037300000000002
YPR120C	31.9638
YPR121W	27.6051
YPR122W	26.937099999999997
YPR123C	23.647199999999998
YPR125W	26.0019
YPR126C	28.874299999999998
YPR127W	30.544299999999996
YPR128C	31.2791
YPR129W	35.1869
YPR130C	34.5523
YPR131C	41.95
YPR132W	27.7888
YPR133W-A	1.75
YPR134W	27.889
YPR138C	24.7327
YPR139C	25.2671
YPR140W	28.7073
YPR141C	25.6345
YPR145W	27.1375
YPR146C	29.225
YPR147C	29.108099999999997
YPR148C	35.6378
YPR149W	34.0847
YPR150W	32.932399999999994
YPR151C	26.675399999999996
YPR152C	32.281099999999995
YPR153W	33.082699999999996
YPR154W	29.726
YPR155C	28.5403
YPR156C	37.608399999999996
YPR157W	35.6378
YPR158W	34.2016
YPR159W	38.977799999999995
YPR163C	36.8235
YPR164W	41.84256
YPR166C	36.0789
YPR167C	65.95622
YPR170C	33.8675
YPR171W	55.27176
YPR172W	38.73264
YPR173C	30.785040000000002
YPR174C	42.50223999999999
YPR179C	51.384359999999994
YPR184W	44.96426
YPR185W	35.35178
YPR188C	31.287679999999998
YPR189W	29.04948
YPR191W	36.11748
YPR192W	34.66854
YPR193C	38.214319999999994
YPR195C	28.6843
YPR196W	30.347459999999998
YPR197C	38.36746
YPR198W	32.99868
YPR199C	29.523779999999995
YPR200C	26.35776
YPR201W	26.005979999999997
