ORF	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YOR012W	2.000	5.000	5.000	4.000	5.000	5.000	3.000	2.000	2.000	3.000	4.000	3.000	2.000	4.000	4.000	4.000	4.000	5.000	1.000	1.000	1.000	1.000	2.000	1.000	4.000	3.000	4.000	4.000	4.000	3.000
YOR013W	2.000	4.000	4.000	4.000	4.000	4.000	1.000	1.000	1.000	3.000	4.000	3.000	1.000	3.000	3.000	4.000	3.000	5.000	0.000	0.000	0.000	1.000	1.000	1.000	4.000	3.000	4.000	3.000	2.000	3.000
YOR014W	2.000	5.000	5.000	4.000	5.000	5.000	2.000	2.000	2.000	3.000	4.000	3.000	1.000	3.000	3.000	4.000	3.000	4.000	1.000	1.000	1.000	0.000	0.000	0.000	4.000	2.000	4.000	3.000	4.000	3.000
YOR015W	2.000	5.000	5.000	4.000	5.000	5.000	2.000	2.000	2.000	4.000	4.000	3.000	2.000	4.000	4.000	4.000	4.000	5.000	1.000	1.000	1.000	1.000	2.000	1.000	4.000	3.000	4.000	3.000	4.000	3.000
YOR016C	2.000	5.000	5.000	4.000	5.000	5.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	4.000	4.000	4.000	4.000	5.000	2.000	1.000	1.000	1.000	2.000	1.000	4.000	3.000	4.000	3.000	4.000	3.000
YOR017W	2.000	4.000	4.000	4.000	4.000	4.000	2.000	1.000	2.000	3.000	3.000	2.000	2.000	4.000	3.000	3.000	4.000	5.000	0.000	1.000	1.000	0.000	0.000	1.000	4.000	2.000	4.000	3.000	2.000	3.000
YOR018W	2.000	4.000	4.000	4.000	4.000	4.000	2.000	1.000	2.000	3.000	4.000	3.000	1.000	4.000	3.000	3.000	4.000	5.000	1.000	1.000	1.000	1.000	2.000	1.000	4.000	2.000	4.000	3.000	4.000	3.000
YOR019W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	3.000	3.000	2.000	3.000	3.000	3.000	4.000	3.000	5.000	4.000	2.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR021C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	5.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR022C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	2.000	3.000	5.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR023C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	5.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR024W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	5.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR025W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	5.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR027W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	5.000	4.000	3.000	5.000	4.000	1.000	1.000	3.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR028C	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR029W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR030W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	2.000	3.000	2.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR031W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR032C	3.000	4.000	4.000	3.000	4.000	4.000	3.000	2.000	3.000	3.000	2.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	3.000	2.000	2.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000
YOR033C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR034C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR035C	1.000	2.000	2.000	1.000	2.000	2.000	0.000	0.000	0.000	1.000	2.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	0.000	1.000	0.000
YOR036W	2.000	3.000	4.000	3.000	4.000	4.000	3.000	1.000	3.000	2.000	2.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	1.000	1.000	1.000	0.000	1.000	1.000	4.000	4.000	3.000	2.000	4.000	3.000
YOR037W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	2.000	2.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	1.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR038C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	2.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR039W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	4.000	2.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR040W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR041C	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR042W	3.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR043W	3.000	4.000	4.000	4.000	4.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	2.000	1.000	3.000	1.000	1.000	1.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR044W	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	3.000	2.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000
YOR045W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	2.000	1.000	2.000	2.000	2.000	4.000	3.000	4.000	4.000	4.000	3.000
YOR047C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000
YOR049C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR050C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR051C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	1.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR052C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	2.000	4.000	4.000	4.000	4.000
YOR053W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR054C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR055W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	2.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR058C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR059C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR061W	3.000	4.000	4.000	3.000	4.000	3.000	4.000	2.000	4.000	3.000	2.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR062C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR064C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR066W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR067C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	1.000	2.000	2.000	4.000	2.000	4.000	4.000	4.000	4.000
YOR068C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	1.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR069W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	1.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR070C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	2.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR071C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	1.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR072W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR076C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR078W	3.000	3.000	3.000	3.000	3.000	3.000	4.000	1.000	3.000	3.000	3.000	3.000	2.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	1.000	4.000	3.000	4.000	3.000	4.000
YOR079C	3.000	4.000	4.000	3.000	4.000	4.000	3.000	2.000	4.000	3.000	2.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000
YOR080W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR081C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR082C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR083W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR084W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR085W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	3.000	3.000	4.000	3.000	4.000	4.000
YOR086C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR087W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR088W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR089C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	2.000	5.000	4.000	3.000	2.000	4.000	1.000	2.000	1.000	4.000	4.000	4.000	3.000	4.000	4.000
YOR090C	3.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR091W	3.000	4.000	4.000	3.000	4.000	4.000	3.000	2.000	3.000	3.000	2.000	2.000	3.000	4.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	2.000	1.000	3.000	4.000	4.000	3.000	4.000	3.000
YOR092W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR093C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR094W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000
YOR289W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR290C	1.000	2.000	3.000	2.000	2.000	3.000	0.000	0.000	0.000	0.000	1.000	1.000	2.000	2.000	3.000	1.000	3.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	1.000	2.000	2.000	2.000	2.000
YOR291W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR292C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR293W	3.000	3.000	3.000	3.000	4.000	4.000	2.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	3.000	3.000	4.000	3.000	4.000
YOR295W	3.000	3.000	3.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	2.000	3.000	2.000	4.000	2.000	3.000	2.000	3.000	1.000	3.000	2.000	3.000	2.000
YOR296W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR297C	3.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	3.000	3.000	2.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR298W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	3.000	3.000	3.000	2.000	3.000	4.000	4.000	3.000	5.000	4.000	2.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR301W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	4.000	3.000	4.000	2.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR304C-A	3.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	4.000	3.000	4.000	2.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR304W	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR307C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR308C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR311C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR312C	3.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	4.000	2.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR313C	3.000	4.000	4.000	3.000	4.000	5.000	4.000	3.000	4.000	3.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR314W	3.000	4.000	4.000	4.000	4.000	5.000	4.000	3.000	4.000	3.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR315W	4.000	4.000	4.000	4.000	4.000	5.000	4.000	3.000	4.000	3.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR316C	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	3.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR318C	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YOR320C	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	4.000	4.000	3.000	5.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
