orf	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YHR077C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	2.0	4.0	2.0	4.0	4.0	4.0	4.0
YHR078W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR079C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	2.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR079C-A	2.0	4.0	5.0	3.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	3.0	4.0
YHR080C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	3.0	4.0	4.0	4.0	4.0
YHR081W	2.0	3.0	3.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	4.0	4.0	1.0	1.0	1.0	2.0	1.0	5.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0	1.0	2.0	1.0	3.0	1.0
YHR082C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	4.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR086W	3.0	5.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR087W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	2.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	2.0	3.0	2.0	4.0	4.0	4.0	4.0
YHR091C	1.5	2.5	3.0	2.0	2.5	3.0	1.5	2.0	2.0	0.0	0.5	0.5	1.0	2.5	2.0	1.5	2.5	2.0	1.5	1.0	1.0	0.0	0.5	0.5	2.0	2.0	2.0	2.0	2.0	2.0
YHR092C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	3.0	2.0	3.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR093W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR094C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR095W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR096C	3.0	5.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR097C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR100C	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
YHR103W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	2.0	3.0	2.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR104W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	2.0	3.0	3.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	2.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR105W	3.0	5.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR106W	3.0	5.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR108W	3.0	5.0	4.0	3.0	4.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	4.0	3.0
YHR109W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR110W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR111W	3.0	3.0	4.0	3.0	3.0	5.0	1.0	2.0	2.0	2.0	3.0	4.0	1.0	3.0	3.0	3.0	4.0	4.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	3.0	3.0	3.0	3.0
YHR112C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR113W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	3.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR114W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR115C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR116W	3.0	4.0	4.0	3.0	4.0	5.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	3.0	4.0	3.0	4.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	3.0	4.0	3.0	4.0
YHR117W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR120W	1.5	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	0.0	0.0	0.5	1.0	1.5	1.0	1.0	1.5	1.5	1.0	1.0	1.0	0.0	0.0	0.0	1.5	1.5	2.0	0.5	2.0	1.5
YHR121W	3.0	5.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR123W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR124W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR125W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR126C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR127W	2.0	4.0	4.0	2.0	5.0	4.0	3.0	4.0	3.0	5.0	5.0	4.0	2.0	4.0	4.0	2.0	5.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	3.0	4.0	4.0
YHR129C	3.0	4.0	4.0	3.0	4.0	5.0	2.0	3.0	3.0	2.0	3.0	3.0	1.0	3.0	4.0	2.0	5.0	4.0	2.0	2.0	1.0	0.0	0.0	0.0	4.0	2.0	4.0	3.0	3.0	3.0
YHR130C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR131C	2.0	4.0	4.0	2.0	5.0	4.0	4.0	4.0	3.0	5.0	5.0	4.0	2.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	4.0
YHR132C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR132W-A	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	5.0	5.0	4.0	2.0	4.0	4.0	3.0	3.0	4.0	2.0	2.0	2.0	2.0	4.0	2.0	4.0	2.0	3.0	3.0	4.0	3.0
YHR133C	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR134W	3.0	4.0	4.0	4.0	3.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	3.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	2.0	3.0	3.0	4.0	2.0	4.0	3.0	3.0	3.0
YHR135C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR136C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR137W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	4.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR138C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR139C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR139C-A	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR140W	2.0	5.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	2.0	2.0	3.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YHR142W	3.0	4.0	4.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0
YHR143W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
YHR146W	2.5	4.0	4.0	3.0	4.5	4.0	3.0	3.0	2.5	5.0	4.5	4.5	2.0	3.5	4.0	3.0	3.5	4.0	2.5	2.5	2.5	2.0	3.0	2.5	3.5	2.5	3.5	3.0	4.0	3.0
YHR147C	2.5	3.0	3.0	3.0	3.0	3.0	1.5	1.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	1.5	2.0	2.0	0.5	1.0	0.5	0.0	0.0	0.0	2.5	1.5	3.0	1.5	3.0	2.5
YHR150W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR151C	3.0	4.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR152W	3.0	4.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR153C	3.0	4.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR154W	3.0	4.0	4.0	3.0	3.0	5.0	1.0	3.0	2.0	2.0	4.0	3.0	1.0	3.0	3.0	2.0	4.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	3.0	2.0	4.0	3.0	4.0	3.0
YHR155W	3.0	5.0	5.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR156C	3.0	5.0	5.0	3.0	4.0	5.0	2.0	4.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR157W	3.0	5.0	5.0	4.0	4.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR158C	3.0	5.0	5.0	4.0	4.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR159W	3.0	5.0	5.0	4.0	4.0	5.0	4.0	4.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR160C	3.0	5.0	5.0	4.0	4.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR161C	3.0	5.0	5.0	4.0	4.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR162W	2.0	5.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	2.0	2.0	3.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YHR163W	3.0	5.0	5.0	4.0	4.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR167W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	2.0	2.0	3.0	4.0	4.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	4.0	1.0	4.0	1.0	4.0	1.0
YHR168W	2.5	4.5	4.5	3.5	4.5	4.5	3.5	2.0	2.5	0.0	0.0	0.0	1.5	4.5	5.0	3.0	4.5	4.5	1.0	3.0	3.0	0.0	0.0	0.0	4.5	4.0	4.5	4.5	3.5	4.5
YHR171W	2.5	4.0	4.0	3.0	4.5	4.0	3.0	3.0	2.5	5.0	4.5	4.5	2.0	3.5	4.0	3.0	3.5	4.0	2.5	2.5	2.5	2.0	3.0	2.5	3.5	2.5	3.5	3.0	4.0	3.0
YHR176W	3.0	5.0	5.0	4.0	4.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR177W	3.0	5.0	5.0	4.0	4.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR178W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR179W	3.0	5.0	5.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR180W	2.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	2.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR181W	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	2.0	2.0	3.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YHR182W	2.0	5.0	5.0	3.0	5.0	4.0	3.0	4.0	3.0	2.0	3.0	3.0	2.0	5.0	4.0	4.0	5.0	5.0	3.0	3.0	3.0	2.0	2.0	2.0	5.0	3.0	5.0	3.0	4.0	3.0
YHR183W	1.0	5.0	5.0	2.0	5.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	4.0	5.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	5.0	2.0	5.0	2.0	3.0	2.0
YHR184W	2.0	5.0	5.0	3.0	5.0	4.0	3.0	4.0	3.0	2.0	3.0	3.0	3.0	5.0	4.0	4.0	5.0	5.0	3.0	3.0	3.0	2.0	2.0	2.0	5.0	3.0	5.0	3.0	4.0	3.0
YHR185C	2.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	2.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
YHR189W	2.0	5.0	5.0	3.0	5.0	4.0	3.0	4.0	3.0	2.0	3.0	3.0	3.0	5.0	4.0	4.0	5.0	5.0	3.0	3.0	2.0	1.0	1.0	2.0	5.0	3.0	5.0	3.0	4.0	3.0
YHR191C	1.0	3.0	3.0	2.0	3.0	3.0	2.0	1.0	1.0	3.0	4.0	4.0	0.0	2.0	2.0	1.0	2.0	3.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	3.0	1.0	2.0	2.0
YHR193C	2.0	5.0	4.0	3.0	4.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	2.0	2.0	2.0	3.0	4.0	3.0	4.0	3.0	4.0	4.0
YHR194W	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
YHR195W	2.0	5.0	5.0	3.0	5.0	4.0	3.0	4.0	3.0	2.0	3.0	3.0	3.0	5.0	4.0	4.0	5.0	5.0	3.0	3.0	3.0	2.0	2.0	1.0	5.0	3.0	5.0	3.0	4.0	3.0
YHR198C	2.0	5.0	5.0	3.0	5.0	4.0	3.0	4.0	3.0	2.0	3.0	3.0	3.0	5.0	4.0	4.0	5.0	5.0	3.0	3.0	3.0	2.0	2.0	2.0	5.0	3.0	5.0	3.0	4.0	3.0
YHR199C	2.0	5.0	5.0	3.0	5.0	4.0	3.0	4.0	3.0	2.0	3.0	3.0	3.0	5.0	4.0	4.0	5.0	5.0	3.0	3.0	3.0	2.0	2.0	1.0	5.0	2.0	5.0	3.0	4.0	3.0
YHR200W	2.0	5.0	5.0	3.0	5.0	4.0	3.0	4.0	2.0	2.0	3.0	3.0	2.0	4.0	4.0	4.0	5.0	5.0	3.0	3.0	3.0	1.0	2.0	0.0	5.0	3.0	5.0	3.0	4.0	3.0
