orf	hom | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014	het | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014
YMR116C	-0.0009081885234817137	-0.2699979562967953
YMR117C	0.014987381751641469	
YMR118C	0.009940768210646203	
YMR119W	-0.020850202653434048	
YMR119W-A	0.1352948383107259	-0.06987690310746775
YMR120C	-0.09419732767159307	0.12843517510479868
YMR121C	-0.13201552926309343	-0.44913142390543886
YMR122C	0.022562189425590906	0.05848370612634141
YMR122W-A		
YMR123W	0.21432687748060877	-0.05790373931016198
YMR124W	-0.07085297901539005	-0.09541060303491407
YMR125W	-0.08836477194309524	-5.621286374723894
YMR126C	0.13457144770982069	0.1602277798454176
YMR127C	0.05047276370431064	0.36140475412698425
YMR128W	0.07814878891624993	
YMR129W	0.2019766144421361	0.3394994448685924
YMR130W	0.07674375768391006	0.13612688638355633
YMR131C	-0.1684211422523457	
YMR132C	0.044223696633725544	0.04538721427111063
YMR133W	0.13966627962604242	-0.06343137468818309
YMR134W	-0.17384991833003005	
YMR135C	0.09211006871497752	0.23649627881487367
YMR135W-A	-0.010508342821932633	-0.044543664551859735
YMR136W	0.10276337136499283	-0.029219454504808867
YMR137C	-0.25082822077800865	-3.3541965105410716
YMR138W	0.06930082405989242	-26.41937456473077
YMR139W	-0.12262618499311582	-0.3014172819090064
YMR140W	-0.023743064195796824	-0.21835281429616796
YMR141C	-0.06259180549376704	0.008363023207950349
YMR141W-A		
YMR142C	-0.7197681919489688	0.4516472002892126
YMR143W	0.10374741487701337	0.5693180342072115
YMR144W	0.17875365656984168	0.243809111939054
YMR145C	-0.18341773612036316	-0.11507024906799809
YMR146C	0.2113094498881363	
YMR147W	-0.07877570443334063	0.10100672460388896
YMR148W	-0.17839294793086774	0.06359156646201819
YMR149W	0.006226386091310637	-2.8803982650323796
YMR150C	-0.15102473427239738	-0.03002078593178731
YMR151W	-0.05985722889895703	-0.07283513959685572
YMR152W	-0.020565344334588627	-2.1357520646645876
YMR153C-A	0.08099994672977302	0.14896791724876213
YMR153W	-0.0331278209839379	0.034670423459739946
YMR154C	0.18126558541399745	-0.5277759129881703
YMR155W	-0.028669303755032335	0.0621724617581071
YMR156C	0.17754595528327408	0.6534377344789147
YMR157C	-0.27588990553116644	-0.3415821649359058
YMR158C-A	-0.1505268615746245	-0.14777757468581304
YMR158W	-0.16076580583921085	0.1542714590920619
YMR158W-A	0.01920154272560877	0.060256276597037896
YMR158W-B		
YMR159C	-0.050548847110922	-0.03655069605349523
YMR160W	-0.06267521015532507	-0.15293628336176043
YMR161W	0.22766985473687465	0.16088296111062256
YMR162C	0.02617182756063317	0.20967454231134175
YMR163C	-0.1415986892844874	-0.08592251978411698
YMR164C	-0.0035231853474834377	0.07629207567496486
YMR165C	-0.017776448678757262	-2.9979008426643903
YMR166C	-0.12318081084118528	-0.8597717510634454
YMR167W	-0.179195245782265	-0.19974193095890905
YMR168C	-0.09262540103742398	
YMR169C	0.0747822057162666	0.11660539062796063
YMR170C	0.2313768672898423	0.08409515457270257
YMR171C	-0.03625215001257284	-0.11587932853524328
YMR172C-A	0.312126165684738	0.07227225442256215
YMR172W	-0.04325288738772511	0.03316187089133609
YMR173W	-0.20196007321460796	-0.17500490126788681
YMR173W-A	0.05149968973187159	0.09579399040364717
YMR174C	0.08242627925997228	0.0072186845818622055
YMR175W	-0.010844748297369335	-0.04400725926278924
YMR175W-A		
YMR176W	0.052647650110673364	-0.067488198360955
YMR177W	-0.12394848438495251	0.03461142951752626
YMR178W	0.03786524995614895	0.07533418425930191
YMR179W	-0.031350421465704305	-0.07011857623548391
YMR180C	0.10168791603103157	-0.0211049086100362
YMR181C	-0.16222388524617193	0.03247980421696776
YMR182C	0.2200465467906188	0.29235984019448485
YMR182W-A		
YMR183C	0.10250843545349382	0.2584817438367627
YMR184W	-0.14987619564337507	-0.014393892173438503
YMR185W	-0.1272169584343238	0.220134879051362
YMR186W	0.11535591342126317	-0.32604189693449154
YMR187C	0.18172735429717554	0.0364044059640703
YMR188C	-0.03290632886657815	0.633081600582898
YMR189W	0.10170850940240878	0.008807901016735576
YMR190C	-0.20252798285857707	0.827719153060638
YMR191W	0.07895580627615222	0.05319178321804815
YMR192W	0.10875030470509481	0.1431606979321388
YMR193C-A	0.15476719091169436	0.20819225312880488
YMR193W	-0.015033342069743168	0.12941799823580782
YMR194C-A	0.06989462798478396	-0.001318105228274456
YMR194C-B		
YMR194W	0.01646706953034728	0.14890052165486495
YMR195W	-0.2885152734646675	-0.06408226386642413
YMR196W	0.17656625264379364	0.005149676594986462
YMR197C	0.1670649358863015	
YMR198W	0.11103340215074918	-3.990999336320045
YMR199W	0.02056707890056843	-0.0819723623173834
YMR200W	0.09013047793561246	-7.713300071907389
YMR201C	-0.034355656515694825	0.19851189415510098
YMR202W	0.09091984920375473	-0.04315248773835189
YMR203W	-0.2251375752923083	
YMR204C	0.12239605918156833	0.17446689221192702
YMR205C	0.0423908562300072	-0.4869699214360306
YMR206W	0.024170719984170946	0.034720684333857076
YMR207C	-0.1546179407414261	0.07214533410674798
YMR208W	0.0057052560520939625	
YMR209C	0.07579916072619766	0.18329974297641785
YMR210W	-0.07362447087609876	-0.006149471523369811
YMR211W	-0.10319535567733726	
YMR212C		
YMR213W	0.0029649744757685404	
YMR214W	-0.10643228801141642	0.05928913529779575
YMR215W	0.004468042022558328	-0.1495541957295948
YMR216C	0.16720453887309383	-0.6220483231130235
YMR217W	-0.14027496803602402	-5.98377517639225
YMR218C	0.07889804161288674	-0.332384426252192
YMR219W	0.05344595966356894	0.20945842496524386
YMR220W	-0.06039703529884091	
YMR221C	0.08663022200229557	0.1446266090202631
YMR222C	0.017170254459922565	0.06542899166672951
YMR223W	-0.10521512873974091	0.27128108115984045
YMR224C	0.1666653843977289	
YMR225C	0.09326500408394597	0.06157156385677001
YMR226C	0.24332563018792105	0.17482131848564123
YMR227C	0.1978045693434612	
YMR228W	0.014528920724949788	0.8036253657419165
YMR229C	-0.028154246387035627	
YMR230W	0.022836496294018963	0.653512908783358
YMR230W-A		
YMR231W	-0.2299649326079156	-0.20845790395190505
YMR232W	0.0405753726435237	-0.061701373313533224
YMR233W	0.16035292439597668	-0.04174124134316157
YMR234W	-0.0749077128728477	0.15701094258440487
YMR235C	-0.3128793695077615	0.7829617446272135
YMR236W	0.05883818513875898	0.9521225786341656
YMR237W	-0.040796890782130515	-0.14035836022840947
YMR238W	0.010881281925687427	0.29446554899882266
YMR239C	-0.08015603807220714	0.23899548954050198
YMR240C	0.12925865850322493	
YMR241W	-0.12712464692549263	0.14562929904934174
YMR242C	0.08392468529253103	-0.8876800423805667
YMR242W-A		
YMR243C	0.028710445761201898	0.043747192381543114
YMR244C-A	0.0432741756269291	-0.304673427743885
YMR244W	0.08820310544892263	0.09329205234061493
YMR245W	-0.004396511903503754	-0.18162506570800727
YMR246W	0.05602211554317514	0.004692561107068447
YMR247C	0.07259868641943255	-0.03230853759440196
YMR247W-A		
YMR250W	-0.22762989961198563	-0.05042020412164828
YMR251W	-0.031050487593292733	0.04689176909639672
YMR251W-A	0.27843577412430237	0.09131280670487733
YMR252C	0.0550392832388308	-0.00791428981669388
YMR253C	-0.08053164670659275	-0.12142234118008934
YMR254C	0.03624912072192401	0.0872120182287286
YMR255W	0.030977782824088456	0.09726889026154296
YMR256C	0.0773250277451134	-0.011536758044361944
YMR257C	-0.06996096207114674	-0.2109401970969962
YMR258C		0.15290309385337875
YMR259C	0.02915830118653775	0.03178352882716888
YMR260C	-0.06184393502472391	-1.04670699903853
YMR261C	0.12400117815129708	0.37261446205848225
YMR262W	-0.029254797280214913	0.11348000054871032
YMR263W	-0.0059162753794057815	-0.11561412478018002
YMR264W	-0.07702850502128653	-1.8405428043203944
YMR265C	-0.06711797085848267	-0.09119335084916855
YMR266W	0.2465426794478354	1.6285531977086607
YMR267W	0.07851308152718726	0.3749117383953416
YMR268C	-0.04913956375326601	-0.19887756423001896
YMR269W	0.07678134724284426	0.6010698478303144
YMR270C	0.1455094467488768	0.302721108265763
YMR271C	0.08955518212898357	0.049809214050630185
YMR272C	0.1278955230036759	0.09990615782827875
YMR272W-A		
YMR272W-B		
YMR273C	0.012670686161353265	-0.04653278387893276
YMR274C	-0.04392597070889107	0.11831281150122903
YMR275C	0.1528911564578829	0.042927176470116714
YMR276W	0.11752990190932508	0.12182664844580586
YMR277W	-0.23851475709100656	-0.247527091913953
YMR278W	-0.053816269381454465	0.07270577095222917
YMR279C	-0.06878312486921224	-0.05383412353500277
YMR280C	0.05815219337599433	-0.10413313759037432
YMR281W	0.16781569910686453	
YMR282C	0.035724541928481165	0.3639582407283537
YMR283C	0.019901084720899652	0.09448803052186205
YMR284W	0.11485905231431054	0.1957616836601875
YMR285C	-0.03284273275352875	-0.30817996834757155
YMR286W	-0.04225553352831184	0.6657927632197119
YMR287C	-0.03261769356337512	0.6787856476394869
YMR288W	-0.17854756728124424	0.30323930583182396
YMR289W	0.07806515339287944	-0.13783862337525074
YMR290C	0.15602934829705434	-0.0632053618464689
YMR290W-A	0.11022896680875605	0.28592368424049547
YMR291W	0.25444685743795176	0.11237716994963809
YMR292W	0.23891839403855253	-0.0278047892045324
YMR293C	-0.09777931485396885	0.16032148239083427
YMR294W	0.018678652722785204	-3.73393802852011
YMR294W-A	-0.020493904860469054	-0.025789286762138944
YMR295C	-0.0017116571399371494	-0.05358088297791516
YMR296C	-0.43073389463091977	
YMR297W	-0.00342670501870676	-0.17232171125880527
YMR298W	-0.05129666791063655	
YMR299C	0.15520847784272102	-0.06045396314287364
YMR300C	0.07780959165734493	
YMR301C	-0.03424023903838306	
YMR302C	-0.06563778321768092	-0.1797715642357217
YMR303C	0.22880895072075863	0.163413979491844
YMR304C-A	-0.036757440636799296	-0.019710540544192624
YMR304W	0.23645328284624312	0.33566907848889577
YMR305C	0.08671987880793626	0.18791178534498493
YMR306C-A	-0.13634925490435257	-0.19386205094812314
YMR306W	-0.08814233782372939	-0.0550905865887209
YMR307C-A		
YMR307W	0.15588962128780728	0.40990475981766583
YMR308C	-0.3337274647324732	0.009619068178776337
YMR309C	-1.9514163297009404	
YMR310C	0.06410319794131217	0.32449989316478905
YMR311C	-0.03370599548207015	0.061638105901144095
YMR312W	0.0883310812813951	0.7842869137571105
YMR313C	0.1470090617835337	-0.12565417279702248
YMR314W	0.0069265533939464625	
YMR315W	-0.05143975011742645	0.24762179012984536
YMR315W-A		
YMR316C-A	-0.03719463683608392	0.018114600529223777
YMR316C-B	-0.04507153046028952	-0.22668467086812963
YMR316W	-0.007109981259932745	-0.5616454994511374
YMR317W	-0.07958459310149925	0.005417473315459097
YMR318C	0.011791948573145328	-0.028984442640548818
YMR319C	-0.05369495672056877	-0.04854545959483852
YMR320W	-0.021396329342412885	-0.03745598183126012
YMR321C		
YMR322C	0.01410029648792672	-0.03295070088094195
YMR323W		
YMR324C		
YMR325W		
YMR326C	-0.14043015248843535	-0.1530128801023335
YNL001W	-0.1219736314336586	0.5341686420724931
YNL002C	0.7460142586069546	
YNL003C	-0.04644313769149419	0.6362078063228318
YNL004W	0.17594504067017286	0.07775426249170252
YNL005C	-0.10691266707577106	0.3378587519606544
YNL006W	0.02456873376685631	
YNL007C	-0.10450871355825074	0.48766250881206297
YNL008C	0.03468444484264989	
YNL009W	0.07462259089393959	0.053696741187126786
YNL010W	0.1786218606090439	0.08876295459153917
YNL011C	0.00014700107065361407	-0.05563929609041493
YNL012W	-0.14548100221931207	-0.1561136588945803
YNL013C	-0.0958152720747779	-0.23317085569180923
YNL014W	-0.12919330414484903	0.0719232405589979
YNL015W	-0.05400747804773065	
YNL016W	-0.11163924234539618	-0.4553288777121254
YNL017C		
YNL018C	-0.21564694172741491	
YNL019C		
YNL020C	0.11866877130591605	-0.15582639795055522
YNL021W	-0.12643903405481235	
YNL022C	-0.013411923048664504	-0.4724754266093938
YNL023C	-0.03659636059728296	-0.030522996792166125
YNL024C	-0.06722408535393283	0.008167815664384286
YNL024C-A		
YNL025C	0.21533975671364483	-0.48705001188082686
YNL026W	0.0695269601967184	
YNL027W	0.017563371703283343	0.003901022177044026
YNL028W	-0.1052126921829821	
YNL029C	0.05564116479331722	
YNL030W	0.07920495214523542	
YNL031C	-0.9117116076450862	0.5374115470289627
YNL032W	-0.13482218196774778	0.008938283360334271
YNL033W		
YNL034W	0.017215261882111692	0.04493513205135664
YNL035C	-0.038948724627122844	0.19541402497229102
YNL036W		
YNL037C	-0.05009903781331253	
YNL038W	0.016504034024986642	-3.0144712837360697
YNL039W	-0.10644248860547413	
YNL040W	0.17918792541236261	
YNL041C	-0.06056181297951656	0.7165749433578802
YNL042W	-0.2518502359087875	
YNL042W-B		
YNL043C	-0.03373783512504175	-0.09398259593178307
YNL044W	-0.0686138843098429	-0.06460763827534143
YNL045W	0.08722701128496885	0.026050546080477462
YNL046W	-0.04159249193805727	0.021051082168217505
YNL047C	0.11173534214554581	-0.034607143011319064
YNL048W		
YNL049C	-0.15147795287237995	0.05473740522500152
YNL050C	-0.12594400272305778	
YNL051W	0.17764580084244697	0.43614380951065634
YNL052W	-0.10148260367371494	-0.697763958320239
YNL053W	0.05877442405092675	0.0037810699837222948
YNL054W	0.24049634744631498	-0.37738445452249586
YNL055C	0.06940762595927219	0.5638535344957974
YNL056W	0.0013328216941005558	0.03468773832881329
YNL057W	0.09189880845921515	-0.1584792235690368
YNL058C	0.13018336284845874	0.24936839496638755
YNL059C	-0.03216268807828992	-1.469027453514748
YNL061W	0.1131275986449232	
YNL062C	0.6591547615350564	
YNL063W	-0.05694947705504438	-0.12726894495863722
YNL064C	-0.20941672231594424	-1.7543963503392601
YNL065W	0.04431071348707192	0.01874877865751005
YNL066W	0.17559066664318532	0.06799499408730081
YNL067W	-0.07813877922257942	0.42908368283448384
YNL067W-B		
YNL068C	-0.02121811909421064	0.6078323717670411
YNL069C	-0.18425880487885538	0.43933674493923663
YNL070W	0.15001394202540752	-1.8472603598070017
YNL071W	-0.11805226851757124	-0.06385083518823555
YNL072W	-0.0030138834966676924	0.13757349108173314
YNL073W	-0.050156507821068654	-1.3250844407974316
YNL074C	-0.03211372821015646	0.017849495643438636
YNL075W	0.11625561652958073	
YNL076W	-0.07753708267300524	0.11457160856051161
YNL077W	-0.01599782783237474	0.05735556523280465
YNL078W	-0.005711521880261212	0.09744820329457993
YNL079C	-0.07608105747700307	1.025967264391342
YNL080C	-0.1503018501083278	1.4679714883413164
YNL081C	-0.1020490902492867	-0.2599232799290856
YNL082W	0.050545697021524796	0.3343915725339926
YNL083W		-0.11246391511403656
YNL084C	-0.03665076140083722	
YNL085W	-0.1427992838763571	-0.07291208843248984
YNL086W	0.11950820430010721	-0.25124126544888
YNL087W	-0.0694976120322407	-0.07869193325539166
YNL088W	0.23132513961484222	
YNL089C	-0.05781636262766539	-0.01244623033483453
YNL090W	0.22867030549114692	0.07750761673948536
YNL091W	0.041163359753408936	0.026716065140046145
YNL092W	-0.05948737859531651	0.08888914135289952
YNL093W	-0.12455059810758638	-0.057151435930680394
YNL094W	0.1577978618788361	-0.07599461768990842
YNL095C	0.018640021037056236	0.03617450428348077
YNL096C	-0.05650263832310532	0.7760269691894084
YNL097C	-0.15484306380086915	-0.16249653234109798
YNL097C-B		
YNL097W-A		
YNL098C	0.21625387176041938	-0.13945490160501137
YNL099C	-0.02451880439433982	0.06734428536017376
YNL100W	-0.08943896865599497	0.04391819667308988
YNL101W	-0.18074659629478831	-0.1456755110664775
YNL102W	0.17365644832114666	
YNL103W	-0.11084828826329082	-3.198969173511923
YNL103W-A		
YNL104C	0.015432555421037048	-0.03603169145921778
YNL105W	0.01129947485272411	0.0017217326651751263
YNL106C	0.03559556632527871	-0.05528307372095756
YNL107W	0.024737753663504402	-12.094796258954382
YNL108C	-0.22863097489560233	0.10340749720182614
YNL109W	0.4803439587761771	0.9155167048976312
YNL110C	0.5755980926021891	
YNL111C	-0.06722956984999752	0.24212998996802632
YNL112W		
YNL113W	0.11221205709540064	
YNL114C	-0.021921526785119327	2.71366580203426
YNL115C	-0.11099090539841903	0.09718320193326159
YNL116W	-0.09210285636176989	0.09575575191763545
YNL117W	-0.2616568915715367	-0.04667537136827704
YNL118C	-0.031057582410271352	
YNL119W	0.003893777585762419	0.9530912867135933
YNL120C	-0.04501806168539004	1.0704186000274711
YNL121C	0.05623361929729124	0.11261898147938049
YNL122C	-0.10666256870523155	-0.017836785356500233
YNL123W	-0.01975443896291676	-0.07883476569908016
YNL124W	-0.06296328515188766	0.0719432996492743
YNL125C	0.08888900135875137	0.06074605464113913
YNL126W	0.7532707521136687	
YNL127W	0.01722777152361537	0.6264143019380026
YNL128W	0.04314081059668948	0.05289681157396133
YNL129W	0.018422603813635325	-0.015069397486097032
YNL130C	0.11640579140833138	-0.10789521397689171
YNL130C-A		
YNL131W	-0.12905178380947097	
YNL132W	-0.03886936657146377	
YNL133C	0.0791911790571941	-0.8563287324201674
YNL134C	0.05989087088191451	-0.05205421190230879
YNL135C	-0.20096067920681526	-0.12047641561299147
YNL136W	-0.10530071809975618	0.18704515423025686
YNL137C	-0.21249662727234767	
YNL138W	0.347398751538838	-0.0420676095700126
YNL138W-A		
YNL139C	0.10806024766050062	-0.5582460254892899
YNL140C	0.2832947732481068	-0.2243232555511972
YNL141W	0.18915792579125448	0.009002191700361161
YNL142W	0.16300133673540695	0.10254646868112773
YNL143C	0.213937926311752	-0.03927631768555346
YNL144C	-0.11724015466336363	-0.10178305772075616
YNL144W-A		
YNL145W	-0.049950144835638643	-0.12715628698965464
YNL146C-A		
YNL146W	0.17330215047716988	0.15735003700971256
YNL147W	0.01582408757445715	1.3341641948683707
YNL148C	-0.10437759258493183	-19.294579665073222
YNL149C	-0.10667686028257183	-1.02989299316117
YNL150W	0.09024580044773632	
YNL151C	-0.13600344747088036	
YNL152W	0.11719257505439792	
YNL153C	-0.27427026949211053	
YNL154C	0.041531485032789736	-0.345164941543198
YNL155W	0.18280571075043367	0.08456075383126677
YNL156C	0.09623391473441836	-1.4641854005728603
YNL157W	-0.20033675260817482	-0.07590549287002425
YNL158W	0.007484098472249956	-7.718285932249709
YNL159C	-0.13772789370546573	-0.19348214976268108
YNL160W	-0.14165925732855647	0.00758364767678111
YNL161W	0.44927444691695206	
YNL162W		
YNL162W-A		
YNL163C	-0.04002016993965945	
YNL164C	0.03624164018921326	
YNL165W	-0.08550594371667185	-0.8152407568101266
YNL166C		
YNL167C	0.038276634987326585	-0.0154765544174613
YNL168C	0.07068712713548035	-0.030584687327514844
YNL169C	-0.7444543271964944	
YNL170W	0.050886088077808964	0.009616334471822245
YNL171C	-0.006470855234229312	-0.0201597932901242
YNL172W	-0.08213553906895066	
YNL173C	0.07470088790155122	0.044484642403677374
YNL174W		
YNL175C	0.15952852885481406	0.07655915356995796
YNL176C	0.08494279007281468	0.0745315507541094
YNL177C	-0.04921279616378371	0.22793550162128642
YNL178W	0.3618836062803911	
YNL179C	0.2462974982436531	0.255833980811697
YNL180C	0.39290430151535455	
YNL181W	0.10165997562231911	
YNL182C	0.027501429965347154	
YNL183C	-0.10913549192106774	0.121346731431217
YNL184C	-0.4327230799315848	0.09314333841162108
YNL185C	-0.14305682795635882	
YNL186W		
YNL187W	0.20595698237175453	0.14351922312117749
YNL188W	-0.08903160148573332	
YNL189W	-0.04369669806645204	-1.680934683371103
YNL190W	-0.01508802793816287	0.1365418151923862
YNL191W	0.09205965189059696	0.08351691062338955
YNL192W	0.03126989286341394	0.4357711238180096
YNL193W	-0.004288703313399365	0.02764014931282989
YNL194C	0.06817717342737781	0.0161445944465012
YNL195C	0.10505106794435652	0.005112553298393277
YNL196C	-0.04998520326432326	-0.07258690616445576
YNL197C	0.49762076855312504	-1.4694422966993632
YNL198C	0.10994851275081169	0.25513910135261514
YNL199C	0.17384722581155249	0.1448893091100229
YNL200C	0.20353005989598907	0.06640724670560634
YNL201C	-0.06737436431197309	-1.1610156944235792
YNL202W	-2.1836845872567565	0.10768885546316492
YNL203C	0.08459357401758182	-0.008730421665699992
YNL204C	0.09398799494427428	0.22478327117891406
YNL205C	-0.04022932202309077	0.1886612351484572
YNL206C	-0.031098196236613196	0.7402228062998526
YNL207W	-0.07648366929182943	
YNL208W		
YNL209W		
YNL210W	0.22153843338020307	
YNL211C	0.052364447478474845	0.12520924903071956
YNL212W	0.2639591060084201	-0.02204730106518422
YNL213C	0.027427740976582078	
YNL214W	-0.021024397180454617	0.12699929523387748
YNL215W	0.19220178166410914	0.5083966149416734
YNL216W	0.43313762438867776	
YNL217W	0.03373564822913485	0.09967881313691847
YNL218W	0.0609306049373955	
YNL219C	-0.04486572404891005	0.21316847226943325
YNL220W	0.21883303442950683	0.18076236587503577
YNL221C	-0.0212721674250664	
YNL222W	0.015698134194722928	
YNL223W	-8.931150053941227	
YNL224C	-0.1930138465350881	0.07192373941699536
YNL225C	-0.1341292925214118	-0.3964037635777351
YNL226W	0.13904974881725585	0.9487998812038869
YNL227C	0.06414441817646195	1.1069030895379148
YNL228W	0.04722330138847961	0.5752183308205835
YNL229C	-0.0987956369122582	-0.8415522357795876
YNL230C	-0.07378254165652896	-0.12820938518395916
YNL231C	0.022886457341212266	-0.20630066673362135
YNL232W	0.36691860063884846	
YNL233W	-0.06682440223305984	-0.24135240405263034
YNL234W		
YNL235C	-0.07118807123941893	0.5596251375363513
YNL236W	0.3143470150231093	0.40760444465587786
YNL237W	0.2110944669669901	-0.6108971636026782
YNL238W	-0.04477597324511123	
YNL239W	-0.12719882395929602	0.2948780705904351
YNL240C	-0.21119968092924946	
YNL241C	-0.00935834903567729	-0.0599831112483945
YNL242W	-0.023996524537445694	0.0761239259820536
YNL243W	-0.04154268480186533	
YNL244C	-0.14373536496537803	
YNL245C	0.1807614052792163	-0.2934247436048395
YNL246W	-0.12488039353203735	-12.146735402325152
YNL247W	-0.1333544804339308	
YNL248C	0.26538692268272357	0.7732220060671335
YNL249C	0.010750302273343452	0.0004356438473245237
YNL250W	0.04487013856530798	0.29732528944112796
YNL251C	-0.006773879021286971	
YNL252C	-0.10656057022305317	0.40193674533418283
YNL253W	0.07340097548560749	0.031780446513016626
YNL254C	-0.11609187801983006	-0.12307180667517012
YNL255C	0.00258720958743469	0.19283579780969162
YNL256W	0.08040878911749379	
YNL257C	0.01748319144696504	-0.030728392966157262
YNL258C	-0.06688824220353548	
YNL259C	0.12601388646211856	0.05633803788344358
YNL260C	-0.0402089879936457	
YNL261W	0.05885005480746431	
YNL262W	0.08087512859330108	-0.468038359794641
YNL263C	0.18022797402270516	1.0711728962397673
YNL264C	0.09910386879925127	0.05792872409390652
YNL265C	0.0029710708704929574	-0.1858277881993125
YNL266W	-0.034065879297096584	-0.15349233514281435
YNL267W	0.12274771813769317	
YNL268W	0.01642336253810847	0.07006777251126678
YNL269W	-0.12257653082261925	0.15090338495567443
YNL270C	0.09555797188980605	-0.17212925599896034
YNL271C	0.0357264409022555	1.6749472195032908
YNL272C	0.035494845348119336	
YNL273W	-0.005833767424918597	0.14803332986082526
YNL274C	-0.06418482715446566	-0.031257469818263474
YNL275W	0.24885230682942716	0.2528107463254855
YNL276C	0.1032843865331298	
YNL277W	0.0921848537493867	
YNL277W-A		
YNL278W	-0.16781949793502587	0.021897663722169405
YNL279W	0.06234355582297338	0.11183624674430455
YNL280C	-0.10272303315679852	-4.178856129128768
YNL281W	-0.18584935359560445	-0.21800613334573035
YNL282W	0.1182022312123779	
YNL283C	-0.10052866883704932	-2.2585020877930293
YNL284C	-0.025996237018130756	0.3779231213420121
YNL285W	0.10913933596302851	-0.031370566224416335
YNL286W	0.006385426896836194	-0.08280993962284566
YNL287W	0.35781982922469524	
YNL288W	-0.13189878543303826	0.03903309295609774
YNL289W	-0.1421380568647432	-0.20782308149934103
YNL290W	0.030097029097322172	
YNL291C	-0.042230732058896284	0.0616862184187847
YNL292W	0.003961383852802451	0.39576952987260006
YNL293W	-0.02898422595483282	-0.15601537420523467
YNL294C	-0.036439918858245136	-0.39667364865992333
YNL295W	0.10024514594005599	0.0766601402507686
YNL296W	-0.05659885580101046	0.36020848455471793
YNL297C	0.020201677646259034	0.22465767305627532
YNL298W	0.03715885787630353	-0.5375149194369926
YNL299W	-0.09515182341569768	-1.0137035099047504
YNL300W	0.004614478182876138	0.03890394873327574
YNL301C	0.010753349688063955	-0.06398880138105704
YNL302C	0.7927030728478223	
YNL303W	0.06856234824219971	0.087703360376165
YNL304W	0.04685800504259806	-0.05091134748707749
YNL305C	-0.17204228385536183	-0.06302982721841209
YNL306W	-0.1460280985889887	-2.58871416445541
YNL307C	-0.22348958389601875	0.18614980014316082
YNL308C	-0.12135050356948705	
YNL309W	-0.1811922398907039	-0.6941381109913227
YNL310C	0.05773684832527492	-2.19409001007464
YNL311C	-0.1000024205810137	-0.08621535442787379
YNL312W	0.04049303087408277	
YNL313C	-0.6493050972396653	0.26331325773983394
YNL314W	0.064978950179097	-1.652965866458028
YNL315C	0.025436465443979286	0.27566192476627627
YNL316C	-0.0607710268383841	0.04903464448277215
YNL317W	-0.016142665810487213	
YNL318C	0.10435319661822755	-0.24360107671001754
YNL319W	0.06864637413203929	-0.01167815318550974
YNL320W	0.06986452871581492	
YNL321W	0.1324280629727603	-0.04966794307408063
YNL322C	0.16933768830440704	0.8478120068351611
YNL323W	-0.06316778494024121	0.13418658506549372
YNL324W	0.057472037980257976	-0.17446897944017653
YNL325C	0.04793229137702606	-0.23090943452649398
YNL326C	-0.38860610377228294	0.13167829655515814
YNL327W	0.17176060092105927	0.02065284003990028
YNL328C	0.014147279263376457	0.05345945205474443
YNL329C	0.08690955433971766	0.09441103918480687
YNL330C	-0.24625014271543388	-1.05739857084399
YNL331C	-0.14544325482288248	
YNL332W	-0.20474865293042505	-0.03504106752249189
YNL333W	-0.1047103893904365	-0.09429455332744963
YNL334C	-0.07441362869093132	-0.07010939464966127
YNL335W	-0.011619169260980309	-0.133652758035542
YNL336W	0.01038373938285513	-0.13580823651231985
YNL337W		
YNL338W	-0.020980319551250314	-0.0491908380902578
YNL339C	-0.05022499585671605	-0.089849046970948
YNL339W-A		
YNL339W-B		
YNR001C	-0.03179909962842302	0.1205442513202133
YNR001W-A		
YNR002C	-0.09826903492509405	-0.10188566480264971
YNR003C	0.06682383213800158	
YNR003W-A		
YNR004W	0.09106506898200956	0.16687643528352986
YNR005C	0.06987265009011963	-0.11952890005585586
YNR006W	-0.1611574256954203	0.3117724919138376
YNR007C	0.0015352430325858294	-2.0835740522929966
YNR008W	-0.030149086556339133	-0.02023871996890403
YNR009W	-0.06137625573530485	0.3503068975449125
YNR010W	0.36807578792086376	
YNR011C	0.05670401930958175	
YNR012W	0.2739081597117724	0.666393575274924
YNR013C	0.15900232184427085	0.10296932855146593
YNR014W	0.12608162901455566	0.017787258409499584
YNR015W	-0.09985417737342997	0.03380873150139382
YNR016C	-0.028478606368760317	
YNR017W	-0.06761846416311532	
YNR018W	-0.062236996251294065	-0.2842949968089745
YNR019W	-0.22506614232501443	-0.19113864169692538
YNR020C	-0.19696682441177615	-0.27914203243157715
YNR021W	-0.08176707867931288	0.03161376210449429
YNR022C	0.12692907547502189	
YNR023W	0.539658958106941	
YNR024W	0.09227561805788544	0.04822654466594065
YNR025C	0.0911399399013096	0.17161886687616032
YNR026C	-0.12774455186956934	
YNR027W	-0.03202158585097742	0.031854208493716916
YNR028W	0.21228571581758593	0.007625083648780974
YNR029C	-0.13820565022862283	0.09607801653709552
YNR030W	-6.225252008393226	0.08894944782400625
YNR031C	0.012566261628222998	-0.27171442731068735
YNR032C-A	-0.16342050541898592	0.08125792473206533
YNR032W	0.06926905058524233	0.30559733983966225
