Line,As75,Ca44,Cd111,Cl35,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Se82,Zn66
YJL222W-B_oe,-0.021195851,-0.060302918,0.005425078,0.065211036,-0.079371976,0.104174145,-0.039995796,-0.018117459,-0.090293339,-0.040189587,.,-0.091554524,-0.17342161,-0.027406331,-0.014292571,0.103078569,-0.029766348
YJL225W-A_oe,0.084565755,0.071966211,0.005206261,0.00515554,0.152796834,-0.015546613,-0.011834348,0.07539411,0.064207354,-0.016246831,.,-0.234392838,-0.007216042,0.132620805,0.046606415,0.34883449,0.028851018
YJR001W_oe,-0.006501007,-0.061651682,-0.015836898,0.013183317,-0.045932477,-0.045875639,-0.051907667,-0.018926982,-0.063763954,-0.034390368,.,-0.070269298,-0.025701114,-0.031499398,-0.044200974,-0.05513494,-0.015841099
YJR002W_oe,0.049182616,0.184344465,0.01095617,0.167292856,0.04250598,0.008613985,0.007506842,-0.004158116,-0.044962445,-0.055946375,.,.,-0.084872188,0.022539226,0.060735803,0.003958197,0.001087136
YJR003C_oe,0.090407206,-0.055184347,0.027078608,0.019285977,-0.026535511,-0.100140994,-0.096222819,-0.002555321,0.004381955,0.071034588,.,.,-0.001276631,-0.001805806,-0.00922659,0.053173972,-0.021177899
YJR004C_oe,-0.072088503,-0.018133438,-0.055785841,.,-0.018016121,0.064366979,-0.042615438,-0.022691479,-0.06744093,-0.0831438,-0.062875748,.,0.113070004,-0.014371333,-0.052165729,0.17961393,0.013023782
YJR005W_oe,0.018595199,0.325709281,0.005909627,-0.006860306,0.096924707,0.017127165,0.039932365,0.084828469,0.09385956,-0.00200974,.,0.227426614,0.177136675,0.089340538,0.021965645,0.306907331,0.037102932
YJR006W_oe,0.010228374,-0.00931725,-0.009509792,.,0.075430608,0.037569625,0.002061148,0.032176017,0.007533194,0.020405459,-0.054992033,.,0.171070857,0.044741035,-0.043619168,-0.026447346,0.039277125
YJR007W_oe,0.028234715,0.041797854,0.053521888,-0.171228758,-0.05505072,-0.009349237,0.060211286,0.036276197,0.037278124,0.064943528,.,.,-0.010865063,-0.029717312,0.220136115,0.004413097,0.015287778
YJR008W_oe,0.038018319,-0.066637681,0.019075045,0.017436866,-0.001649752,-0.033799426,-0.134862218,0.005743603,0.004518172,0.112462872,.,0.540153392,-0.025792118,-0.012745021,-0.016332586,-0.023102868,0.004271755
YJR009C_oe,0.001174092,0.153589065,0.037488642,.,-0.042256844,-0.038211178,-0.051184504,-0.018051221,-0.007746269,0.046109993,.,-0.1258048,-0.025296621,-0.018886119,0.002877469,0.148108087,0.003432149
YJR010C-A_oe,-0.072597727,-0.01853596,0.096517227,-0.042124728,-0.013732927,-0.028735316,-0.027491011,0.027866283,0.04073756,0.020279832,.,.,0.042316995,0.026123407,0.051102908,-0.16973344,0.037831509
YJR010W_oe,0.007286394,0.020114456,0.042515943,0.025662285,0.038571892,0.022106255,0.119835516,0.07867628,-0.036706463,0.002931302,.,.,-0.029649873,0.031455017,0.010683128,0.016923857,0.060300915
YJR011C_oe,-0.019196264,-0.085194752,-0.006493439,-0.145947804,-0.029063468,-0.063132178,-0.119337211,0.000207607,-0.026324939,-0.071776147,.,-0.059412165,-0.047735061,-0.020218796,0.002344364,-0.053594785,-0.011161326
YJR012C_oe,0.080432321,-0.09283131,0.063516315,0.170481859,0.009970398,-0.029832882,-0.073466655,0.03022919,0.027021902,0.050883289,.,-0.097948006,-0.006823521,0.070001998,0.064075987,0.17197941,0.050477371
YJR013W_oe,0.02058972,-0.051520903,0.035169976,0.024254179,-0.019602185,0.100247362,0.019882798,0.058639693,-0.002179435,-0.062718218,.,.,0.037886573,0.059138994,0.03332455,-0.175589547,0.063085516
YJR014W_oe,0.124646428,0.060156686,-0.023817363,0.001919759,-0.076185902,0.001302925,0.058660484,0.044525977,0.035267602,0.033493987,0.192077815,-0.001807023,0.026352968,0.09355437,0.021990659,0.149736494,0.03978629
YJR015W_oe,0.022406494,-0.028149502,0.097501272,-0.046787986,0.110750811,0.078717873,0.022786836,0.015178697,0.111599258,-0.017722483,.,-0.02625125,0.163953767,0.036020542,-0.027320741,0.048830975,-0.069281313
YJR016C_oe,0.207452634,0.106846728,0.029284152,0.064098786,0.001144033,0.051350222,0.162273648,0.020778952,0.024643079,-0.023479126,0.003402834,-0.078453008,0.159418196,0.008163683,0.100682362,0.450378685,0.048696723
YJR017C_oe,0.118170783,0.078259704,-0.053381983,0.015308043,-0.081379824,0.033151486,-0.080908656,0.016628039,0.023471831,0.009233984,.,0.050649523,0.02226432,0.121208508,0.022420647,-0.086347855,0.039146787
YJR018W_oe,0.080061367,-0.26152798,0.080533455,.,0.055989767,0.01050708,-0.037600741,0.093528631,0.054641154,0.051629741,.,-0.192732431,0.0289651,0.061079249,0.076881432,0.042754035,0.055383308
YJR019C_oe,0.007342561,-0.352070775,0.102432285,0.053028225,0.00867448,-0.227277227,-0.03817624,0.057540708,0.007973051,0.096971987,.,-0.443067887,0.011129078,0.073049941,0.051458326,-0.111362036,0.018672476
YJR020W_oe,0.014121303,0.059335329,0.040434144,-0.091661555,0.116792789,0.042802267,0.06843859,0.008765916,0.05197355,0.072711255,.,-0.236159198,0.067958875,0.042728332,0.043051828,0.04381748,0.07248172
YJR021C_oe,-0.065217825,0.014817635,0.048861424,-0.071787762,0.157456537,-0.068534463,0.161789713,0.039324285,0.092396596,0.004197959,.,.,0.05216466,0.103030737,0.029494642,0.079226915,0.017505018
YJR022W_oe,-0.005081701,0.009298814,0.068360004,.,0.033154484,0.013510565,-0.014015979,0.053682117,-0.041428438,0.034857517,.,.,-0.025568774,0.018323731,-0.007140621,0.091099159,0.041869782
YJR023C_oe,-0.094853512,-0.191692221,-0.120094591,-0.019720371,-0.108835503,-0.076833574,-0.079162614,-0.167552851,-0.169968699,-0.081155963,-0.213624967,-0.401956162,-0.100732679,-0.205345559,-0.187855293,-0.115828481,-0.127100144
YJR024C_oe,-0.05474211,-0.102171159,0.065414854,0.034021891,0.028969358,-0.007266367,-0.05149253,0.037518916,0.01048962,0.077938889,.,-0.072586993,-0.002961254,0.04094581,0.021552285,-0.166167031,-0.003086897
YJR025C_oe,-0.022150436,-0.154122946,0.02071813,0.001150806,-0.077284892,-0.14124634,-0.058834658,-0.037977092,-0.02897575,0.021880938,.,.,-0.020047703,-0.083861082,-0.041792739,-0.03345243,-0.017574144
YJR030C_oe,0.031679137,-0.048520953,0.021937589,0.041527401,-0.058336902,0.003643526,0.052583382,-0.00439757,-0.046636178,-0.029087756,.,.,-0.026495996,-0.018975144,-0.017261567,-0.095740946,0.046757078
YJR031C_oe,-0.001745976,-0.051742827,0.037071185,-0.028494613,-0.00440746,0.023527479,-0.038762954,0.003893052,-0.022624195,-0.003855659,.,.,-0.043307958,-0.000353156,-0.016987647,-0.151877498,0.01848862
YJR032W_oe,-0.013373809,-0.07106284,-0.012756283,-0.091414768,0.044639685,0.099241353,-0.029791374,-0.014098381,-0.02585374,-0.121940625,.,.,-0.057457548,-0.011023858,-0.014890062,-0.169004749,-0.110647732
YJR034W_oe,0.081728555,0.007265209,-0.028546867,0.213473459,-0.016198129,0.071406694,0.045018529,-0.04755403,0.01136941,0.015928209,.,.,-0.054207784,-0.038299518,-0.01040741,-0.227460886,0.041030376
YJR036C_oe,-0.03415309,0.042449971,0.032553772,-0.046238798,0.024322097,-0.009183875,-0.026354272,0.011603374,-0.047053189,-0.030138487,.,.,-0.016702802,0.003430702,0.033453546,-0.069906902,0.022121637
YJR037W_oe,0.008850889,0.004432178,0.028513616,.,0.061757098,-0.001453328,-0.004702142,-0.015328024,-0.027483273,0.021861083,.,.,0.015705868,0.026795548,0.047132372,-0.262584572,0.029670069
YJR038C_oe,-0.043637018,-0.037548591,-0.025906889,-0.153089207,0.122441572,0.047510883,0.00119615,0.073638645,0.052583497,-0.047227639,.,-0.236751172,-0.088913606,0.092273356,-0.004716323,0.106485008,0.015398158
YJR039W_oe,-0.006253978,-0.015490108,-0.00479232,0.09759223,-0.078212877,0.036847371,-0.014914494,-0.059561994,-0.076515372,-0.10348444,.,.,-0.057446618,-0.050701563,-0.06372878,-0.029074106,0.029245564
YJR040W_oe,0.026960488,-0.023978064,-0.015565598,0.01126042,-0.001521413,0.021418029,0.03089193,0.001727018,-0.001720402,-0.024088529,.,-0.179771813,-0.031069088,-0.000303412,-0.002794097,0.264240356,0.023750879
YJR041C_oe,0.090022453,-0.023801501,0.011858478,0.056802423,-0.018008843,-0.070388198,-0.098175617,-0.014812893,0.023050385,0.056210749,.,.,0.016357322,0.011207567,0.012862338,-0.035662028,-0.000407958
YJR042W_oe,0.032253859,0.018030959,0.070155775,0.068748283,0.025435124,-0.004734738,0.011522322,0.007332476,0.088553281,0.096094089,.,.,0.057764982,-0.011486926,0.03930989,-0.115406966,0.029810844
YJR043C_oe,0.086614533,0.121245381,0.029081768,0.067118853,0.114173578,0.089641063,0.115582126,0.10916355,0.110026515,0.103415114,-0.061520332,.,0.082994033,0.060817774,0.07979659,-0.06538273,0.081768361
YJR044C_oe,0.004454955,-0.033440447,0.036533879,0.045207716,-0.034896805,0.014957758,0.146080691,-0.028907454,-0.042543522,-0.067215709,.,.,-0.03999267,-0.029121557,-0.010187183,-0.200244372,0.037486326
YJR045C_oe,0.06035334,0.044591224,0.075286547,0.073227024,0.050093365,0.099301143,0.106975828,-0.045795517,-0.03232739,0.086508709,0.018707817,-0.146119517,-0.041886596,-0.01816247,-0.01076791,-0.012631229,-0.03016708
YJR046W_oe,0.055376375,-0.269177898,0.026191672,-0.0509573,-0.068437028,-0.030724554,0.019814395,-0.001611416,-0.030753302,0.031803024,.,.,-0.038167715,-0.0156184,0.026843401,0.035993404,-0.003294718
YJR047C_oe,-0.025728644,0.028395258,-0.048173917,-0.042674609,0.063909632,0.025796792,-0.044526567,0.00933992,0.067654247,0.007357916,.,-0.040053043,0.280657058,0.056034676,0.013258245,-0.033190704,-0.033824721
YJR048W_oe,0.068741154,0.019589333,-0.037532451,0.053887241,0.015924941,0.053819361,-0.00269691,-0.019656781,-0.052073487,-0.028989696,-0.021275673,.,0.0076793,-0.035205347,-0.01230496,0.047957974,0.000383753
YJR049C_oe,0.031766153,-0.059434489,0.022859763,0.016488746,0.002762692,-0.0396649,0.072018327,-0.062585547,0.076281019,-0.008547464,0.056912389,.,0.037567134,-0.0765882,-0.031415183,0.256198573,-0.008425571
YJR050W_oe,-0.002619351,-0.243670328,-0.069057258,.,-0.0241415,0.170745361,0.014464063,-0.024122974,-0.018591511,-0.06492532,-0.024906068,.,-0.023455868,-0.015145431,0.004000435,0.197947493,-0.025497682
YJR051W_oe,-0.003192953,-0.019474868,0.061140185,0.025958787,0.035177252,-0.080712016,-0.098372484,0.010546766,0.030760115,0.003111629,.,.,0.001781746,0.012409077,0.026528677,0.009602356,-0.011237774
YJR052W_oe,-0.015012104,-0.063092806,0.027601229,0.05604615,-0.105093511,0.01326302,0.012813145,-0.026546329,-0.044066477,-0.013484118,.,.,-0.092112022,-0.023418127,-0.004687195,0.113551587,0.011182291
YJR053W_oe,0.033624118,0.00275168,-0.087388902,-0.066950416,-0.01863093,0.01833394,0.009301255,-0.022146862,-0.022182631,-0.020187138,0.003828634,-0.089779695,-0.026783292,0.00129494,-0.019386838,0.001037665,0.005433977
YJR054W_oe,0.076714601,0.005216614,0.080735203,0.14310715,-0.127415624,-0.000445097,-0.006112933,-0.001150052,0.07638268,-0.027908414,.,0.053291233,0.025365867,0.033532019,0.045388498,0.00021529,0.022270398
YJR055W_oe,-0.046148505,-0.044157784,-0.092208109,-0.053730399,-0.049962276,-0.117615218,-0.00771645,-0.077810276,-0.069575949,-0.095419993,.,0.050770955,-0.076490789,-0.069957874,-0.065708586,-0.232351301,-0.032342479
YJR056C_oe,0.116629081,-0.007324853,0.016230444,0.082452515,-0.035853805,-0.021075464,0.046784051,0.016862343,-0.004804362,0.057879104,-0.042382972,-0.137563839,-0.040356334,0.023172055,0.032539144,0.153128635,0.002940654
YJR057W_oe,-0.057056286,-0.03094714,0.03925827,-0.098442473,-0.016054943,-0.010431895,-0.100126171,-0.007519257,-0.046493587,0.037418128,.,.,-0.071175225,-0.031079775,-0.02201752,-0.059326825,-0.008378426
YJR058C_oe,-0.04218569,-0.164624385,-0.00341093,.,-0.135955933,-0.041900428,0.027781326,-0.06327702,-0.070331988,0.002782821,.,.,0.072173443,-0.128708651,-0.079131034,-0.030550917,-0.071590442
YJR059W_oe,-0.00913874,-0.01995468,0.0013469,.,-0.136386307,-0.028869755,-0.125726011,-0.057639742,-0.051744262,0.000151303,.,.,-0.011440249,-0.066741877,-0.027343926,-0.187525679,-0.061548933
YJR060W_oe,0.003894983,0.067230624,0.024522333,0.236253223,0.037162207,0.019257496,0.117686384,0.042055763,0.094421771,0.001011073,.,.,0.004181799,0.070541017,0.026357763,-0.050981536,0.060515752
YJR062C_oe,0.039423132,-0.111035698,0.096044021,0.028064919,-0.007456605,0.00027212,-0.036110475,0.025829001,0.064008252,0.078938376,.,.,0.019456852,-0.000814732,0.019800499,-0.162428214,0.005669021
YJR063W_oe,0.099855298,0.030988653,-0.067639286,.,-0.169566927,0.108303023,0.120103803,0.014864937,0.011562316,0.041725882,.,.,0.063614673,0.082231148,0.065293817,-0.016390594,0.036112068
YJR064W_oe,-0.037290669,-0.017630411,0.04756533,.,0.090924629,-0.050677804,-0.020806818,0.04909832,0.020759282,0.027686838,.,.,-0.013911415,0.022799013,0.002784166,0.109356978,0.045762297
YJR065C_oe,0.100723639,-0.001414539,-0.065486799,0.033850739,0.011687551,0.02323666,-0.068843904,-0.018328984,-0.00101255,0.054138385,.,-0.165797879,0.018859699,0.001829582,-0.018417814,0.153751034,0.032144038
YJR067C_oe,-0.057709149,-0.112634323,-0.003192399,-0.234496045,-0.06024781,-0.036150203,-0.070528332,-0.008884392,0.01863517,0.013596552,.,.,-0.078866474,-0.052065354,-0.05236064,-0.039717531,-0.046683646
YJR068W_oe,0.033197592,0.016470207,-0.049444709,0.006918149,0.024287185,0.003392156,0.026693808,0.013000412,0.044185441,0.024865994,.,-0.04576512,0.046896147,0.006133821,-0.002664319,-0.165136883,-0.00769017
YJR069C_oe,-0.025986576,-0.020514837,-0.199412125,0.014320268,-0.142049815,0.117706839,0.01588239,0.0592797,-0.133461494,0.101028744,-0.084118479,-0.029465668,-0.019838297,0.046611943,-0.025274025,-0.25723694,0.02440969
YJR070C_oe,-0.004860057,0.124178541,-0.014496452,0.169467572,0.138874621,-0.031132746,-0.024232345,0.026299996,0.004597798,-0.018357872,.,.,0.023276821,0.065223712,0.04108933,0.116546756,-0.009694246
YJR071W_oe,0.073143061,-0.038110469,-0.064819112,0.154874173,-0.096480642,0.038101055,0.020870536,0.039081308,-0.011009903,-0.023242675,.,.,-0.024163479,0.059520335,0.023718882,-0.017587928,0.070155178
YJR072C_oe,0.015277495,0.052650355,-0.020488685,0.30322774,0.049281955,-0.023368803,0.020013498,0.02061093,0.00532459,-0.068064995,.,.,0.052024807,0.03674308,0.000562835,-0.062909203,-0.014305344
YJR073C_oe,0.008281672,0.017619919,0.00403211,-0.173780575,0.089895693,-0.115070914,0.128687854,0.093281717,0.112133382,0.034916513,.,.,0.117192637,0.087675099,0.041121357,0.07981722,0.010674186
YJR074W_oe,-0.051885749,0.085890277,0.002100331,-0.066535612,0.094428149,0.04243059,0.126853847,0.113503382,0.103564682,-0.007919823,.,.,0.097255335,0.122589384,0.034851277,0.332082338,0.040265313
YJR075W_oe,-0.004006173,0.017476342,-0.015705127,0.037507256,0.101092908,-0.013612754,0.070469439,0.092842893,0.038896246,-0.076251176,.,.,0.001977605,0.088395779,0.030795656,0.019690716,0.030365364
YJR076C_oe,0.023573991,-0.024745143,-0.005170377,-0.028120485,0.038280029,-0.028130133,-0.087553286,0.030190853,-0.041630205,-0.019978303,.,.,-0.070171241,0.01311704,-0.058501886,-0.21206377,0.00184341
YJR077C_oe,0.020544661,0.067330806,-0.01821404,0.095959853,-0.013247604,-0.005893434,-0.014197828,-0.034994108,-0.040102195,0.011420952,-0.067463787,-0.012818648,-0.086166648,-0.040726342,-0.010573942,-0.203222561,-0.04899632
YJR078W_oe,-0.046692178,0.003983451,-0.106841754,0.102739212,-0.105082088,-0.038219489,-0.08110747,-0.046692269,-0.029342986,-0.048612117,.,-0.119381091,-0.088472528,-0.064782133,-0.025703937,-0.045210147,-0.046622204
YJR080C_oe,0.063163298,-0.035621487,0.033674707,0.085079343,-0.021321142,0.029715937,0.089302369,0.003989208,0.022019893,0.080365346,.,-0.016511608,0.03573001,0.021882141,0.047929364,-0.036344905,0.007561869
YJR083C_oe,0.05783656,-0.007594708,0.061308858,0.116165994,-0.00843009,0.012901765,-0.029198051,0.018873254,0.014191028,0.047308825,.,-0.068809972,0.03823676,0.066292477,0.07089794,0.173645836,0.06545209
YJR084W_oe,0.079326044,0.015680896,0.044324172,0.145702839,-0.012380898,0.027194996,0.040454715,-0.000637873,-0.016674368,0.013567863,-0.044979405,-0.260586171,-0.07385496,0.016792578,0.019487851,0.245281099,0.03005905
YJR085C_oe,-0.008681441,0.02289118,-0.024643132,0.1732858,0.043456145,-0.038133701,0.045019094,0.002126832,-0.035390095,-0.095277878,.,.,0.008628109,0.030679785,0.003391914,-0.112516999,0.000707124
YJR086W_oe,-0.044489008,-0.076771076,0.010981142,-0.026794991,-0.047516017,-0.168184347,-0.080502399,-0.085079278,0.007437829,0.071136766,.,-0.124620978,-0.022096865,-0.061388937,-0.023632296,-0.080412497,-0.026119421
YJR088C_oe,-0.013686713,0.037749127,-0.004768256,.,0.008682833,0.052505905,0.004720563,0.008595431,0.038249358,0.033272622,-0.02459575,-0.099809267,0.027054671,-0.025967362,0.007923172,-0.217697892,0.041482315
YJR089W_oe,-0.005808726,-0.051859263,-0.003988854,0.00019902,-0.00017972,0.036905651,-0.038638121,0.005231462,0.03082315,-0.006107515,.,.,-0.003404976,0.004600136,-0.018568528,0.106468747,-0.094306991
YJR090C_oe,-0.0993736,0.005390759,-0.004116904,-0.080939977,0.024322363,-0.0132205,-0.018999804,-0.003659127,-0.081488145,-0.096724573,.,.,-0.093103703,-0.026881162,-0.04465227,-0.268442794,0.003509455
YJR091C_oe,0.015244433,-0.169261304,0.094757671,.,0.007769119,-0.134250363,-0.025445135,0.115569359,0.068657589,0.108587977,.,-0.442919986,0.05017935,0.093577675,0.068832887,0.117369816,0.07736621
YJR092W_oe,0.049063098,-0.145510041,0.022702304,0.00702339,-0.037273155,0.011927111,-0.002756698,-0.060496658,-0.047131873,-0.109407299,.,.,-0.020872923,-0.037471069,-0.052391174,-0.285027344,-0.150693476
YJR093C_oe,-0.011698815,-0.057407624,0.010390492,0.045475367,-0.045827503,-0.087563511,-0.021520105,-0.0274842,0.003972895,0.025781837,.,-0.118797791,0.051724738,-0.032859455,-0.016373966,0.370564918,-0.017668916
YJR094C_oe,0.101665831,-0.120833372,-0.015876659,-0.018521684,0.04235254,0.017603539,0.228991618,0.091322954,0.092717736,-0.022435338,.,.,0.073577288,0.145770131,0.036008022,0.348505052,0.008859057
YJR094W-A_oe,0.04852717,0.009842344,0.236329322,0.068260824,0.111711628,0.029396231,0.047855805,0.055492449,0.032875643,0.043779913,.,0.009969296,-0.036560236,0.040366417,0.060292577,0.08295783,0.011144381
YJR095W_oe,-0.024218499,0.100035463,-0.061827483,0.028733309,-0.041926948,-0.041596379,-0.048960262,-0.04892262,-0.063335454,-0.036135238,0.009974771,-0.107466167,-0.074643402,-0.083728125,-0.073230712,-0.114176417,-0.019368102
YJR096W_oe,0.009104957,-0.002706963,0.074268874,-0.050411778,0.064466825,0.058004867,0.013563909,0.025095361,0.117973836,-0.022045513,.,-0.027309088,0.203621214,0.045869083,-0.004299953,0.118965773,-0.118635929
YJR097W_oe,0.082268878,0.053119053,-0.068106347,0.034064083,0.004388764,0.077186332,-0.020103584,0.090923651,0.060418286,0.033718576,.,.,0.002512997,0.042569652,0.017179198,0.572388292,0.027562546
YJR098C_oe,-0.12379637,0.026521211,0.048450866,-0.060398181,-0.024762448,-0.038088677,0.077242572,0.05040528,-0.046184485,-0.042826367,.,.,-0.067404809,0.014861278,0.020334792,-0.103431721,0.023906723
YJR099W_oe,0.078696665,0.03069492,0.035806953,0.130901595,-0.011152051,-0.022167604,0.181364488,0.029080623,0.024031208,0.05671954,.,.,0.122287779,-0.018164326,0.159219192,0.574355854,-0.019531473
YJR100C_oe,-0.142067746,0.02857114,0.039864127,-0.073018284,0.007001565,-0.090913198,-0.06576655,0.041765178,0.015961405,-0.030219246,.,.,-0.088042129,0.016977566,0.056490956,-0.025240436,0.028985159
YJR101W_oe,-0.029481846,0.33485979,-0.032171816,0.130349166,0.060943658,-0.016732566,-0.002620429,-0.10084351,-0.037706854,0.04773918,-0.00395716,.,0.037374526,-0.022726578,0.036925912,-0.085084355,0.024386588
YJR102C_oe,-0.040428755,0.064124481,0.135403937,-0.074664076,0.077005327,-0.07393296,-0.059285319,0.041175937,0.014910252,-0.007606253,.,.,-0.006691764,0.031086212,0.027256026,-0.149538482,0.043636298
YJR104C_oe,0.098233209,0.099617846,0.025876298,0.073597218,-0.013573784,-0.052322508,-0.08570389,0.020068817,0.008128462,0.074048397,.,.,0.019150368,0.000217963,0.062608638,0.421077452,0.009555464
YJR105W_oe,-0.015000852,0.055923332,-0.041076065,-0.110095127,0.058149114,0.035825649,-0.017598174,-0.065484585,-0.037084829,-0.093856606,.,.,-0.082246435,-0.007814152,-0.031103275,0.179085741,0.023371924
