orf	hap a | growth (culture turbidity) | zymolyase [30 U/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (spot assay) | Congo Red [50 ug/ml] | YPD | García R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [10-30 ng/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [60-120 ng/ml] | YPD | Garcia R~Arroyo J, 2015
YMR306W	-1.1278677690753596	0.0	0.0	0.0
YMR307W	-4.310566946920339	-3.4252990040763938	0.0	0.0
YMR310C	0.21950636358304934	0.0	0.0	0.0
YMR311C	-0.9893526713254295	0.0	0.0	0.0
YMR312W	-1.0523140793935795	0.0	0.0	0.0
YMR313C	-0.7878761655073501	0.0	0.0	0.0
YMR315W	-1.3073077820695864	0.0	0.0	0.0
YMR316C-A	-0.8634298551891296	0.0	0.0	0.0
YMR316C-B	-1.5465611327285564	0.0	0.0	0.0
YMR316W	-1.8582201026658987	0.0	0.0	0.0
YMR317W	-1.4521190206263317	0.0	0.0	0.0
YMR318C	-1.4678593726433695	0.0	0.0	0.0
YMR319C	-1.5591534143421868	0.0	0.0	0.0
YMR320W	-1.2411983035980294	0.0	0.0	0.0
YMR322C	-0.22751963370081524	0.0	0.0	0.0
YMR326C	-0.29677718257578006	0.0	0.0	0.0
YNL001W	0.17543337793534433	0.0	0.0	0.0
YNL003C	0.11562004027060253	0.0	0.0	0.0
YNL004W	0.313948475685274	0.0	0.0	0.0
YNL005C	0.23209864519667972	0.0	0.0	0.0
YNL008C	0.3296888277023118	0.0	0.0	0.0
YNL009W	0.2635793492307543	0.0	0.0	0.0
YNL010W	0.29191198286142245	0.0	0.0	0.0
YNL011C	-0.2401119153144447	0.0	0.0	0.0
YNL012W	0.2541351380205322	0.0	0.0	0.0
YNL013C	0.03691828018541466	0.0	0.0	0.0
YNL014W	-0.18344664805311026	0.0	0.0	0.0
YNL015W	-0.06381997272362476	0.0	0.0	0.0
YNL016W	0.22580250438986404	0.0	0.0	0.0
YNL020C	0.24469092681030918	0.0	0.0	0.0
YNL021W	0.10302775865697214	0.0	-2.5747564213670056	0.0
YNL022C	0.172285307531937	0.0	0.0	0.0
YNL023C	0.13450846269104672	0.0	0.0	0.0
YNL024C	0.17543337793534433	0.0	0.0	0.0
YNL025C	-0.07011611353044044	0.0	0.0	0.0
YNL027W	-0.14252173280881264	0.0	0.0	0.0
YNL028W	-0.0386354094963649	0.0	0.0	0.0
YNL029C	-0.010302775865697686	0.0	0.0	0.0
YNL030W	0.11247196986719424	0.0	0.0	0.0
YNL031C	0.1502488147080845	0.0	0.0	0.0
YNL032W	0.21635829317964198	0.0	0.0	0.0
YNL034W	0.08413933623652702	0.0	0.0	0.0
YNL035C	0.19746987075919684	0.0	0.0	0.0
YNL037C	0.2352467156000871	0.0	0.0	0.0
YNL040W	-0.3628866610473376	0.0	0.0	0.0
YNL041C	-0.27159261934852025	0.0	0.0	0.0
YNL043C	0.17543337793534433	0.0	0.0	0.0
YNL044W	0.19432180035578947	0.0	0.0	0.0
YNL045W	0.2478389972137175	0.0	0.0	0.0
YNL046W	0.19432180035578947	0.0	0.0	0.0
YNL047C	-0.1362255920019979	0.0	0.0	0.0
YNL049C	0.21950636358304934	0.0	0.0	0.0
YNL050C	0.23839478600349445	0.0	0.0	0.0
YNL051W	-0.7123224758255696	-5.13794850611459	0.0	0.0
YNL052W	0.12191618107741727	0.0	0.0	0.0
YNL053W	-0.09844874716110766	0.0	0.0	0.0
YNL054W	1.5007710177699012	0.0	0.0	0.0
YNL055C	-0.47621719557000736	0.0	0.0	0.0
YNL056W	-0.4352922803257102	0.0	0.0	0.0
YNL057W	1.5007710177699012	0.0	0.0	0.0
YNL058C	1.4913268065596792	0.0	0.0	0.0
YNL059C	-2.745975956426813	0.0	0.0	0.0
YNL063W	1.3779962720370085	0.0	0.0	0.0
YNL064C	1.0191162460485537	-1.7126495020381969	-7.724269264101017	0.0
YNL065W	-0.3534424498371155	0.0	0.0	0.0
YNL066W	-0.38177508346778266	0.0	0.0	0.0
YNL067W	-0.3408501682234851	0.0	0.0	0.0
YNL068C	-0.40066350588822736	0.0	0.0	0.0
YNL069C	0.5091288406965391	-3.4252990040763938	0.0	0.0
YNL070W	-0.2401119153144447	0.0	0.0	0.0
YNL071W	-0.32825788660985467	0.0	0.0	0.0
YNL072W	-0.2652964785417055	0.0	0.0	0.0
YNL073W	-0.29677718257578006	0.0	0.0	0.0
YNL074C	-0.21807542249059314	0.0	0.0	0.0
YNL076W	-0.06067190232021834	0.0	0.0	0.0
YNL077W	1.4126250464744912	0.0	0.0	0.0
YNL078W	-1.1813849659332867	0.0	0.0	0.0
YNL079C	-0.2652964785417055	-1.7126495020381969	0.0	0.0
YNL080C	-1.2474944444048446	0.0	0.0	13.769531582446804
YNL081C	1.056893090889444	0.0	0.0	0.0
YNL082W	-0.17715050724629552	0.0	0.0	0.0
YNL083W	-0.03233926868955018	0.0	0.0	0.0
YNL084C	-3.2968882770231254	-5.13794850611459	-5.149512842734011	0.0
YNL085W	-0.019746987075919778	0.0	0.0	0.0
YNL086W	-0.0858564655474782	0.0	0.0	0.0
YNL087W	-0.016598916672513356	0.0	0.0	0.0
YNL089C	0.4556116438386111	0.0	0.0	0.0
YNL090W	-0.6776937013880872	0.0	-2.5747564213670056	0.0
YNL091W	0.05895477300926716	0.0	0.0	0.0
YNL092W	1.3717001312301937	0.0	0.0	0.0
YNL093W	0.040066350588822026	0.0	0.0	0.0
YNL094W	1.0411527388724062	0.0	0.0	0.0
YNL095C	-0.14252173280881264	0.0	0.0	0.0
YNL096C	-0.12363331038836751	0.0	0.0	0.0
YNL097C	-0.0732641839338478	0.0	0.0	0.0
YNL098C	0.8837492187020315	0.0	0.0	0.0
YNL099C	-0.2527041969280751	0.0	0.0	0.0
YNL100W	0.043214420992230336	0.0	0.0	0.0
YNL101W	1.384292412843824	0.0	0.0	0.0
YNL104C	0.1061758290603795	0.0	0.0	0.0
YNL105W	-0.07956032474066252	0.0	0.0	0.0
YNL106C	-0.08900453595088462	0.0	0.0	0.0
YNL107W	0.08099126583311965	0.0	-5.149512842734011	0.0
YNL108C	1.0726334429064819	0.0	0.0	0.0
YNL109W	-0.20863121128037013	0.0	0.0	0.0
YNL111C	-0.12048523998496015	0.0	0.0	0.0
YNL115C	0.07154705462289755	0.0	0.0	0.0
YNL116W	1.1670755550087064	0.0	0.0	0.0
YNL117W	1.1387429213780382	0.0	0.0	0.0
YNL119W	-0.02604312788273545	-1.7126495020381969	0.0	0.0
YNL120C	-0.37547894266096704	-5.13794850611459	-2.5747564213670056	0.0
YNL121C	0.06525091381608189	0.0	0.0	0.0
YNL122C	1.0474488796792218	0.0	0.0	0.0
YNL123W	1.0852257245201113	0.0	0.0	0.0
YNL125C	0.13450846269104672	0.0	0.0	0.0
YNL127W	1.2300369630768566	0.0	0.0	0.0
YNL128W	1.1576313437984835	-1.7126495020381969	0.0	0.0
YNL129W	1.3024425823552288	0.0	0.0	0.0
YNL130C	0.024325998571785207	0.0	0.0	0.0
YNL133C	-2.991525447892598	-3.4252990040763938	0.0	0.0
YNL134C	1.0631892316962588	0.0	0.0	0.0
YNL135C	1.1072622173439637	0.0	0.0	0.0
YNL136W	1.3496636384063412	0.0	0.0	0.0
YNL138W	-0.21177928168377746	0.0	0.0	0.0
YNL139C	-0.8256530103482395	-1.7126495020381969	0.0	0.0
YNL140C	-0.16770629603607248	0.0	0.0	0.0
YNL141W	1.4346615392983437	0.0	0.0	0.0
YNL142W	-0.14881787361562832	0.0	0.0	0.0
YNL143C	1.481882595349456	0.0	0.0	0.0
YNL144C	1.4252173280881206	0.0	0.0	0.0
YNL145W	1.5857689186619037	0.0	0.0	0.0
YNL146W	1.418921187281306	0.0	0.0	0.0
YNL147W	-2.868750702159705	0.0	0.0	0.0
YNL148C	-0.8319491511550546	0.0	0.0	0.0
YNL153C	0.2572832084239396	-1.7126495020381969	0.0	0.0
YNL154C	0.2509870676171239	0.0	-2.5747564213670056	0.0
YNL155W	0.24469092681030918	0.0	0.0	0.0
YNL156C	0.27617163084438473	0.0	0.0	13.769531582446804
YNL157W	0.22265443398645668	0.0	0.0	0.0
YNL159C	0.22265443398645668	0.0	0.0	0.0
YNL160W	-1.1624965435128416	0.0	0.0	0.0
YNL162W	0.030622139378599936	0.0	0.0	0.0
YNL164C	-0.07641225433725517	0.0	0.0	0.0
YNL165W	0.1408046034978624	0.0	0.0	0.0
YNL166C	0.12191618107741727	0.0	0.0	0.0
YNL167C	0.05265863220245243	0.0	0.0	0.0
YNL168C	0.040066350588822026	0.0	0.0	0.0
YNL169C	-0.22437156329740787	-1.7126495020381969	0.0	0.0
YNL170W	-4.36093607337486	0.0	0.0	0.0
YNL171C	-0.5171421108143051	-3.4252990040763938	0.0	0.0
YNL173C	0.22895057479327235	0.0	0.0	0.0
YNL175C	0.26043127882734696	0.0	0.0	0.0
YNL176C	0.23209864519667972	0.0	0.0	0.0
YNL177C	-3.523549346068465	0.0	0.0	0.0
YNL179C	0.26043127882734696	0.0	0.0	0.0
YNL183C	0.1911737299523821	0.0	0.0	0.0
YNL184C	-4.0272406106136645	0.0	0.0	0.0
YNL187W	0.29506005326482887	0.0	0.0	0.0
YNL190W	0.2887639124580142	0.0	0.0	0.0
YNL191W	0.3045042644750519	0.0	0.0	0.0
YNL192W	-0.12048523998496015	0.0	0.0	0.0
YNL193W	0.2478389972137175	0.0	0.0	0.0
YNL194C	0.12506425148082465	0.0	0.0	0.0
YNL195C	0.0935835474467491	0.0	0.0	0.0
YNL196C	0.1911737299523821	0.0	0.0	0.0
YNL197C	0.11876811067400896	0.0	0.0	0.0
YNL198C	-0.6178803637233449	0.0	0.0	0.0
YNL199C	-0.4699210547631922	0.0	0.0	0.0
YNL200C	0.22265443398645668	0.0	0.0	0.0
YNL201C	0.12191618107741727	0.0	-2.5747564213670056	0.0
YNL202W	0.27617163084438473	0.0	0.0	0.0
YNL203C	0.2541351380205322	0.0	0.0	0.0
YNL204C	0.2856158420546068	0.0	0.0	0.0
YNL205C	0.19432180035578947	0.0	0.0	0.0
YNL206C	0.15969302591830753	0.0	0.0	0.0
YNL208W	0.172285307531937	0.0	0.0	0.0
YNL211C	0.27302356044097736	0.0	0.0	0.0
YNL212W	0.22265443398645668	0.0	0.0	0.0
YNL213C	0.09673161785015741	0.0	0.0	0.0
YNL214W	0.2132102227762346	0.0	0.0	0.0
YNL215W	0.24469092681030918	0.0	0.0	0.0
YNL217W	0.19432180035578947	0.0	0.0	0.0
YNL218W	0.20691408196941893	0.0	0.0	0.0
YNL219C	-0.022895057479328084	0.0	0.0	0.0
YNL220W	-0.42899613951889504	0.0	0.0	0.0
YNL223W	0.09987968825356383	0.0	0.0	0.0
YNL224C	0.15654495551489922	0.0	0.0	0.0
YNL225C	-4.357788002971452	-1.7126495020381969	-7.724269264101017	0.0
YNL226W	-0.11733716958155278	0.0	0.0	0.0
YNL227C	0.18487758914556737	0.0	0.0	0.0
YNL228W	0.18172951874215906	0.0	0.0	0.0
YNL229C	-0.7312108982460143	-5.13794850611459	-2.5747564213670056	0.0
YNL230C	0.2132102227762346	0.0	0.0	0.0
YNL231C	0.19746987075919684	0.0	0.0	0.0
YNL233W	-0.010302775865697686	0.0	-5.149512842734011	0.0
YNL234W	0.3170965460886823	0.0	0.0	0.0
YNL235C	-0.0071547054622903205	0.0	0.0	0.0
YNL236W	-2.494130324154213	0.0	0.0	0.0
YNL237W	0.3170965460886823	0.0	0.0	0.0
YNL238W	-4.332603439744192	-3.4252990040763938	0.0	0.0
YNL239W	0.313948475685274	0.0	0.0	0.0
YNL241C	0.3045042644750519	0.0	0.0	0.0
YNL242W	0.3265407572989044	0.0	0.0	0.0
YNL246W	0.008585646554747443	-3.4252990040763938	-2.5747564213670056	0.0
YNL248C	-0.20548314087696276	-5.13794850611459	0.0	0.0
YNL249C	0.23839478600349445	0.0	0.0	0.0
YNL250W	-1.2191618107741773	0.0	0.0	0.0
YNL252C	-0.9358354744675024	0.0	0.0	0.0
YNL253W	0.16598916672512226	0.0	0.0	0.0
YNL254C	0.3076523348784593	0.0	0.0	0.0
YNL255C	0.02747406897519163	0.0	0.0	0.0
YNL257C	0.21950636358304934	0.0	0.0	0.0
YNL259C	0.2478389972137175	0.0	0.0	0.0
YNL264C	-0.016598916672513356	0.0	-2.5747564213670056	0.0
YNL265C	0.11876811067400896	0.0	0.0	0.0
YNL266W	0.02747406897519163	0.0	0.0	0.0
YNL268W	0.06839898421949019	0.0	0.0	0.0
YNL269W	0.1502488147080845	0.0	0.0	0.0
YNL270C	0.2887639124580142	0.0	0.0	0.0
YNL271C	0.23209864519667972	-5.13794850611459	-2.5747564213670056	0.0
YNL273W	0.2572832084239396	0.0	0.0	0.0
YNL274C	-0.8539856439789071	0.0	0.0	0.0
YNL275W	0.26987549003756905	0.0	0.0	0.0
YNL276C	0.27617163084438473	0.0	0.0	0.0
YNL277W	0.23209864519667972	0.0	0.0	0.0
YNL278W	0.22580250438986404	0.0	0.0	0.0
YNL279W	-0.7910242359107574	0.0	0.0	0.0
YNL280C	0.24469092681030918	0.0	0.0	0.0
YNL281W	0.29506005326482887	0.0	0.0	0.0
YNL283C	0.21950636358304934	0.0	0.0	0.0
YNL284C	-0.14881787361562832	0.0	0.0	0.0
YNL285W	0.3296888277023118	0.0	0.0	0.0
YNL286W	0.3076523348784593	0.0	0.0	0.0
YNL288W	0.3296888277023118	0.0	-2.5747564213670056	0.0
YNL289W	0.26987549003756905	0.0	0.0	0.0
YNL291C	0.05895477300926716	0.0	0.0	0.0
YNL292W	0.18172951874215906	0.0	0.0	0.0
YNL293W	0.23209864519667972	0.0	0.0	0.0
YNL294C	0.1911737299523821	0.0	-5.149512842734011	0.0
YNL295W	0.29191198286142245	0.0	0.0	0.0
YNL296W	0.05895477300926716	0.0	0.0	0.0
YNL297C	0.2478389972137175	0.0	0.0	0.0
YNL298W	0.06839898421949019	-5.13794850611459	-2.5747564213670056	0.0
YNL299W	0.12821232188423198	0.0	0.0	0.0
YNL300W	-1.1121274170583217	0.0	0.0	0.0
YNL301C	0.22265443398645668	0.0	0.0	0.0
YNL302C	-0.12992945119518318	0.0	0.0	0.0
YNL303W	0.13136039228763935	0.0	0.0	0.0
YNL304W	0.22895057479327235	0.0	0.0	0.0
YNL305C	0.22895057479327235	0.0	0.0	0.0
YNL307C	0.1061758290603795	-1.7126495020381969	0.0	0.0
YNL309W	0.27302356044097736	0.0	0.0	0.0
YNL311C	0.2037660115660125	0.0	0.0	0.0
YNL314W	0.16284109632171395	0.0	0.0	0.0
YNL315C	-0.3597385906439302	0.0	0.0	0.0
YNL316C	-0.9326874040640946	0.0	0.0	0.0
YNL318C	-0.057523831916810035	0.0	0.0	0.0
YNL319W	0.005437576151340079	0.0	0.0	0.0
YNL320W	0.13136039228763935	0.0	0.0	0.0
YNL321W	0.12191618107741727	0.0	0.0	0.0
YNL322C	-3.104855982415268	0.0	0.0	0.0
YNL323W	-0.029191198286142812	-1.7126495020381969	0.0	13.769531582446804
YNL324W	0.21950636358304934	0.0	0.0	0.0
YNL325C	0.2132102227762346	0.0	0.0	0.0
YNL326C	0.22580250438986404	0.0	0.0	0.0
YNL327W	0.22265443398645668	0.0	0.0	0.0
YNL328C	0.27617163084438473	0.0	0.0	0.0
YNL329C	0.12191618107741727	0.0	0.0	0.0
YNL330C	0.23839478600349445	0.0	0.0	0.0
YNL332W	0.3422811093159422	0.0	0.0	0.0
YNL333W	0.31080040528186664	0.0	0.0	0.0
YNL334C	0.33283689810571915	0.0	0.0	0.0
YNL335W	0.32339268689549705	0.0	0.0	0.0
YNL336W	0.3548733909295726	0.0	0.0	0.0
YNL338W	0.3706137429466094	0.0	0.0	0.0
YNL339C	0.3265407572989044	0.0	0.0	0.0
YNR001C	0.10302775865697214	0.0	0.0	0.0
YNR002C	0.0211779281683769	0.0	0.0	0.0
YNR004W	-0.3125175345928169	0.0	0.0	0.0
YNR005C	-0.057523831916810035	0.0	0.0	0.0
YNR006W	-0.10159681756451502	0.0	0.0	0.0
YNR007C	0.16598916672512226	0.0	0.0	0.0
YNR008W	0.20691408196941893	0.0	0.0	0.0
YNR009W	0.2509870676171239	0.0	0.0	0.0
YNR010W	0.13765653309445408	-1.7126495020381969	0.0	0.0
YNR012W	0.2793197012477921	0.0	0.0	0.0
YNR013C	0.21635829317964198	0.0	0.0	0.0
YNR014W	-0.16455822563266512	0.0	0.0	0.0
YNR015W	-0.06067190232021834	0.0	0.0	0.0
YNR018W	0.10932389946378687	0.0	0.0	0.0
YNR019W	0.1880256595489738	0.0	0.0	0.0
YNR020C	0.06210284341267452	0.0	0.0	0.0
YNR021W	0.2037660115660125	0.0	0.0	0.0
YNR022C	0.19432180035578947	0.0	0.0	0.0
YNR024W	0.2006179411626042	0.0	0.0	0.0
YNR025C	0.16913723712852963	0.0	0.0	0.0
YNR027W	-0.25900033773488984	0.0	0.0	0.0
YNR028W	-0.3565905202405219	0.0	0.0	0.0
YNR029C	-0.14566980321222	0.0	0.0	0.0
YNR030W	-0.13937366240540527	0.0	0.0	0.0
YNR031C	-0.11104102877473805	0.0	-2.5747564213670056	0.0
YNR032C-A	0.12191618107741727	0.0	0.0	0.0
YNR032W	-0.17400243684288816	0.0	0.0	0.0
YNR033W	-0.09530067675770029	0.0	0.0	0.0
YNR034W	0.09673161785015741	0.0	0.0	0.0
YNR036C	0.11562004027060253	0.0	0.0	0.0
YNR037C	0.13136039228763935	0.0	0.0	0.0
YNR039C	0.1408046034978624	0.0	0.0	0.0
YNR040W	0.2006179411626042	0.0	0.0	0.0
YNR041C	0.09673161785015741	0.0	0.0	0.0
YNR042W	-0.6997301942119402	0.0	0.0	0.0
YNR045W	0.16598916672512226	0.0	0.0	0.0
YNR047W	0.12506425148082465	0.0	0.0	0.0
YNR048W	-0.3943673650814121	0.0	0.0	0.0
YNR049C	0.2541351380205322	0.0	0.0	0.0
YNR050C	0.11876811067400896	0.0	0.0	0.0
YNR051C	-1.5371169215183345	-3.4252990040763938	0.0	0.0
YNR052C	-1.6661878080580415	0.0	0.0	0.0
YNR055C	0.06210284341267452	0.0	0.0	0.0
YNR056C	0.06210284341267452	0.0	0.0	0.0
YNR057C	0.1408046034978624	0.0	0.0	0.0
YNR058W	0.13136039228763935	0.0	0.0	0.0
YNR059W	0.1061758290603795	0.0	0.0	0.0
YNR060W	0.15969302591830753	0.0	0.0	0.0
YNR061C	0.24154285640690182	0.0	0.0	0.0
YNR062C	0.2509870676171239	0.0	0.0	0.0
YNR063W	0.22895057479327235	0.0	0.0	0.0
YNR064C	0.21950636358304934	0.0	0.0	0.0
YNR065C	0.2352467156000871	0.0	0.0	0.0
YNR066C	0.23839478600349445	0.0	0.0	0.0
YNR067C	0.21635829317964198	0.0	0.0	0.0
YNR068C	0.16598916672512226	0.0	0.0	0.0
YNR069C	0.030622139378599936	0.0	0.0	0.0
YNR070W	-1.5497092031319644	0.0	0.0	0.0
YNR071C	-1.3419365565070693	0.0	0.0	0.0
YNR072W	-1.732297286529599	0.0	0.0	0.0
YNR073C	-1.3671211197343296	0.0	0.0	0.0
YNR074C	-1.225457951580992	0.0	0.0	0.0
YNR075W	-1.1278677690753596	0.0	0.0	0.0
YOL001W	-0.17400243684288816	0.0	0.0	0.0
YOL002C	0.10932389946378687	0.0	0.0	0.0
YOL003C	-0.019746987075919778	0.0	-5.149512842734011	0.0
YOL004W	-0.62417650453016	-3.4252990040763938	-5.149512842734011	0.0
YOL006C	-0.2747406897519276	-3.4252990040763938	0.0	0.0
YOL007C	0.040066350588822026	0.0	0.0	0.0
YOL008W	-0.01345084626910505	0.0	0.0	0.0
YOL009C	-0.21177928168377746	0.0	0.0	0.0
YOL011W	-0.07011611353044044	0.0	0.0	0.0
YOL012C	-1.2002733883537318	0.0	-2.5747564213670056	0.0
YOL013C	-0.01345084626910505	0.0	0.0	0.0
YOL013W-A	-1.1971253179503245	0.0	0.0	0.0
YOL014W	-0.15196594401903474	0.0	0.0	0.0
YOL015W	-1.1845330363366946	0.0	0.0	0.0
YOL016C	-0.8067645879277953	0.0	0.0	0.0
YOL017W	0.018029857764969535	0.0	0.0	0.0
YOL018C	-0.02604312788273545	-1.7126495020381969	0.0	0.0
YOL019W	0.1785814483387517	0.0	0.0	0.0
YOL020W	0.09043547704334175	0.0	0.0	0.0
YOL023W	-2.0848811717112383	0.0	0.0	0.0
YOL024W	-0.11418909917814542	0.0	0.0	0.0
YOL025W	0.22580250438986404	0.0	0.0	0.0
YOL027C	-0.1362255920019979	0.0	0.0	0.0
YOL028C	-0.016598916672513356	0.0	0.0	0.0
YOL029C	-0.12678138079177487	0.0	0.0	0.0
YOL030W	0.1061758290603795	-3.4252990040763938	0.0	0.0
YOL031C	0.02747406897519163	0.0	0.0	0.0
YOL032W	0.13765653309445408	0.0	0.0	0.0
YOL033W	0.08413933623652702	0.0	0.0	0.0
YOL035C	0.21006215237282724	0.0	0.0	0.0
YOL036W	0.16913723712852963	0.0	0.0	0.0
YOL037C	-0.31881367539963257	0.0	0.0	0.0
YOL039W	-0.10789295837132974	-3.4252990040763938	0.0	0.0
YOL041C	-0.38177508346778266	0.0	0.0	0.0
YOL042W	0.16284109632171395	0.0	0.0	0.0
YOL043C	0.07154705462289755	0.0	0.0	0.0
YOL044W	0.18487758914556737	0.0	0.0	0.0
YOL045W	0.2006179411626042	0.0	0.0	0.0
YOL046C	0.30135619407164455	0.0	0.0	0.0
YOL047C	0.2793197012477921	0.0	0.0	0.0
YOL048C	-0.016598916672513356	0.0	0.0	0.0
YOL049W	0.21635829317964198	0.0	0.0	0.0
YOL050C	-0.29677718257578006	0.0	0.0	0.0
YOL051W	-2.8467142093358535	0.0	0.0	0.0
YOL052C	-0.06381997272362476	0.0	0.0	0.0
YOL052C-A	-0.035487339092957544	0.0	0.0	0.0
YOL053W	0.1911737299523821	0.0	0.0	0.0
YOL054W	0.16284109632171395	0.0	0.0	0.0
YOL055C	-0.26214840813829815	0.0	0.0	0.0
YOL056W	0.23209864519667972	0.0	0.0	0.0
YOL057W	0.3045042644750519	0.0	0.0	0.0
YOL058W	0.22580250438986404	0.0	0.0	0.0
YOL059W	0.008585646554747443	0.0	0.0	0.0
YOL060C	0.22265443398645668	0.0	0.0	0.0
YOL061W	-0.5423266740415653	-3.4252990040763938	0.0	0.0
YOL062C	-0.4226999987120803	-3.4252990040763938	0.0	0.0
YOL063C	-0.36603473145074494	0.0	0.0	0.0
YOL064C	-0.16770629603607248	-1.7126495020381969	0.0	0.0
YOL065C	-0.1362255920019979	0.0	0.0	0.0
YOL067C	-0.11104102877473805	0.0	0.0	0.0
YOL068C	-0.022895057479328084	0.0	0.0	0.0
YOL070C	0.21006215237282724	0.0	-2.5747564213670056	0.0
YOL071W	0.21006215237282724	0.0	0.0	0.0
YOL072W	-3.1709654608868254	-1.7126495020381969	-2.5747564213670056	0.0
YOL075C	0.16598916672512226	0.0	0.0	0.0
YOL076W	-0.7028782646153475	0.0	0.0	0.0
YOL079W	0.1502488147080845	0.0	0.0	0.0
YOL080C	-0.07641225433725517	0.0	0.0	0.0
YOL081W	-0.6997301942119402	-1.7126495020381969	0.0	0.0
YOL082W	0.27302356044097736	0.0	0.0	0.0
YOL083W	0.29506005326482887	0.0	0.0	0.0
YOL084W	-0.12363331038836751	0.0	0.0	0.0
YOL085C	0.2478389972137175	0.0	0.0	0.0
YOL086C	-2.358763296807691	0.0	0.0	0.0
YOL087C	-1.0019449529390594	0.0	0.0	0.0
YOL088C	-0.8067645879277953	0.0	0.0	0.0
YOL089C	-1.8487758914556767	0.0	0.0	0.0
YOL090W	-0.8980586296266121	0.0	0.0	0.0
YOL091W	-1.6284109632171517	0.0	0.0	0.0
YOL092W	-1.2569386556150668	0.0	0.0	0.0
YOL093W	-1.6347071040239665	0.0	0.0	0.0
YOL095C	-1.0680544314106173	0.0	0.0	0.0
YOL096C	-1.4332305982058866	0.0	0.0	0.0
YOL098C	-0.768987743086905	0.0	0.0	0.0
YOL099C	-0.8854663480129822	0.0	0.0	0.0
YOL100W	-0.7186186166323844	0.0	0.0	0.0
YOL101C	-0.8665779255925375	0.0	0.0	0.0
YOL103W	-1.6441513152341896	0.0	0.0	0.0
YOL104C	-1.3828614717513665	0.0	0.0	0.0
YOL105C	-1.4521190206263317	-1.7126495020381969	0.0	0.0
YOL106W	-1.4300825278024794	0.0	0.0	0.0
YOL107W	-1.225457951580992	0.0	0.0	0.0
YOL108C	-1.1436081210923965	0.0	0.0	0.0
YOL109W	-1.005093023342467	0.0	0.0	0.0
YOL110W	-0.8791702072061675	0.0	0.0	0.0
YOL111C	-1.1813849659332871	0.0	0.0	0.0
YOL112W	-1.0302775865697276	0.0	0.0	0.0
YOL113W	-0.9232431928538725	0.0	0.0	0.0
YOL114C	-0.9232431928538725	0.0	0.0	0.0
YOL115W	-3.9674272729489224	-5.13794850611459	0.0	0.0
YOL116W	-1.8991450179101963	0.0	0.0	0.0
YOL117W	-1.8487758914556767	0.0	0.0	0.0
YOL118C	-1.3324923452968467	0.0	0.0	0.0
YOL119C	-1.3167519932798095	0.0	0.0	0.0
YOL121C	-1.6819281600750788	0.0	0.0	0.0
YOL122C	-0.8697259959959444	0.0	0.0	0.0
YOL124C	-0.9987968825356525	0.0	0.0	0.0
YOL125W	-0.8760221368027601	0.0	0.0	0.0
YOL126C	-1.0019449529390594	0.0	0.0	0.0
YOL128C	-0.9075028408368346	0.0	0.0	0.0
YOL129W	-1.0617582906038021	0.0	0.0	0.0
YOL131W	-0.7847280951039423	0.0	0.0	0.0
YOL132W	-0.7186186166323844	0.0	0.0	0.0
YOL136C	-0.7469512502630525	0.0	0.0	0.0
YOL137W	-0.7186186166323844	0.0	0.0	0.0
YOL138C	-0.9673161785015774	0.0	0.0	0.0
YOL141W	-1.2160137403707696	0.0	0.0	0.0
YOL143C	-2.3556152264042836	0.0	0.0	0.0
YOL147C	0.005437576151340079	0.0	0.0	0.0
YOL148C	-4.077609737068185	-1.7126495020381969	-2.5747564213670056	0.0
YOL150C	-0.8130607287346094	0.0	0.0	0.0
YOL151W	-0.14094769760710896	0.0	0.0	0.0
YOL152W	-0.2023350704735554	0.0	0.0	0.0
YOL155C	-0.25900033773488984	0.0	0.0	0.0
YOL158C	-0.7973203767175722	0.0	0.0	0.0
YOL159C	-0.7249147574392	0.0	0.0	0.0
YOL160W	-0.7500993206664593	0.0	0.0	0.0
YOL162W	-0.8823182776095744	0.0	-2.5747564213670056	0.0
YOL163W	-0.7249147574392	0.0	0.0	0.0
YOR001W	0.2352467156000871	0.0	0.0	0.0
YOR002W	-1.3734172605411443	0.0	0.0	0.0
YOR003W	0.32339268689549705	0.0	0.0	0.0
YOR005C	0.3391330389125339	0.0	0.0	0.0
YOR006C	0.313948475685274	0.0	0.0	0.0
YOR007C	0.3391330389125339	0.0	0.0	0.0
YOR008C	-2.5161668169780658	-5.13794850611459	0.0	13.769531582446804
YOR008C-A	-0.8225049399448321	0.0	0.0	0.0
YOR009W	0.2856158420546068	0.0	0.0	0.0
YOR010C	0.3265407572989044	0.0	0.0	0.0
YOR011W	0.2793197012477921	0.0	0.0	0.0
YOR012W	0.22265443398645668	0.0	0.0	0.0
YOR013W	-0.06696804312703307	0.0	0.0	0.0
YOR014W	-0.08900453595088462	-5.13794850611459	0.0	0.0
YOR015W	-0.016598916672513356	0.0	0.0	0.0
YOR016C	-0.01345084626910505	0.0	0.0	0.0
YOR017W	0.04636249139563676	0.0	0.0	0.0
YOR018W	0.13765653309445408	0.0	0.0	0.0
YOR019W	0.11562004027060253	0.0	0.0	0.0
YOR021C	0.18487758914556737	0.0	0.0	0.0
